SNV	cluster0	cluster1	cluster2	cluster3	cluster	dcf0
1392	0.99	0	0.014	0	0	0.26
1393	1	0	0.0042	0	0	0.26
1394	0.69	0	0.31	0	0	0.26
1395	0.8	8.1e-06	0	0.2	0	0.26
1396	0.77	0.023	0.014	0.19	0	0.26
1397	1	0	0.0041	0	0	0.26
1398	0.8	0	0.2	0	0	0.26
1399	1	0	0.00066	0	0	0.26
1400	1	0	0.0004	0	0	0.26
1401	0.91	0	0.087	0	0	0.26
1402	0.98	0	0.024	0	0	0.26
1403	0.8	0.0014	7.2e-05	0.2	0	0.26
1404	0.8	0.0032	0.00034	0.19	0	0.26
1405	0.8	0.0088	0.0022	0.19	0	0.26
1406	0.8	0.0043	0.00058	0.19	0	0.26
1407	0.97	0	0.032	0	0	0.26
1408	0.97	0	0.033	0	0	0.26
1409	0.92	0	0.079	0	0	0.26
1410	0.64	0	0.36	0	0	0.26
1411	0.67	0	0.33	0	0	0.26
1412	0.93	0	0.072	0	0	0.26
1413	0.99	0	0.0056	0	0	0.26
1414	0.82	0	0.18	0	0	0.26
1415	0.079	0	0.92	0	2	0.31
1416	9.2e-06	0	1	0	2	0.31
1417	0.87	0	0.13	0	0	0.26
1418	0.81	0	0.19	0	0	0.26
1419	0.88	0	0.12	0	0	0.26
1420	1	0	0.0025	0	0	0.26
1421	1	0	6e-05	0	0	0.26
1422	0.89	0	0.11	0	0	0.26
1423	0.88	0	0.12	0	0	0.26
1424	0.85	0	0.15	0	0	0.26
1425	0.98	0	0.022	0	0	0.26
1426	0.99	0	0.012	0	0	0.26
1427	1	0	0.0018	0	0	0.26
1428	0.87	0	0.13	0	0	0.26
1429	0.84	0	0.16	0	0	0.26
1430	0.93	0	0.074	0	0	0.26
1431	0.82	0	0.18	0	0	0.26
1432	0.72	0	0.28	0	0	0.26
1433	0.76	0	0.24	0	0	0.26
1434	0.95	0	0.049	0	0	0.26
1435	0.86	0	0.14	0	0	0.26
1436	0.83	0	0.17	0	0	0.26
1437	0.54	0	0.46	0	0	0.26
1438	0.93	0	0.073	0	0	0.26
1439	1	0	0.0001	0	0	0.26
1440	0.8	0	0	0.2	0	0.26
1441	0.92	0	0.08	0	0	0.26
1442	0	0	0	1	3	0
1443	0.86	0	0.14	0	0	0.26
1444	1	0	0.003	0	0	0.26
1445	0.083	0	0.92	0	2	0.31
1446	0.44	0	0.56	0	2	0.31
1447	0.8	5.9e-06	0	0.2	0	0.26
1448	0.96	0	0.039	0	0	0.26
1449	0.99	0	0.012	0	0	0.26
1450	0.8	8.9e-06	0	0.2	0	0.26
1451	0.99	0	0.0076	0	0	0.26
1452	1	0	3.7e-05	0	0	0.26
1453	0.95	0	0.05	0	0	0.26
1454	0.87	0	0.13	0	0	0.26
1455	1	0	0.00077	0	0	0.26
1456	0.92	0	0.084	0	0	0.26
1457	0.75	0	0.25	0	0	0.26
1458	1	0	0.0017	0	0	0.26
1459	0.59	0	0.41	0	0	0.26
1460	1	0	0.00052	0	0	0.26
1461	0	0.0041	0	1	3	0
1462	0	0.0035	0	1	3	0
1463	0.98	0	0.017	0	0	0.26
1464	1	0	8.3e-05	0	0	0.26
1465	0.95	0	0.054	0	0	0.26
1466	0	0.00021	0	1	3	0
1467	0.93	0	0.068	0	0	0.26
1468	0.82	0	0.18	0	0	0.26
1469	0	1	0	0	1	0.029
1470	0.99	0	0.0098	0	0	0.26
1471	1	0	0.003	0	0	0.26
1472	1	0	0.0019	0	0	0.26
1473	0.36	0	0.64	0	2	0.31
1474	1	0	0.0031	0	0	0.26
1475	0.65	0	0.35	0	0	0.26
1476	0	0.0008	0	1	3	0
1477	0	0.0083	0	0.99	3	0
1478	0.99	0	0.0051	0	0	0.26
1479	0.98	0	0.022	0	0	0.26
1480	1	0	0.00011	0	0	0.26
1481	0.99	0	0.0069	0	0	0.26
1482	0.77	0	0.23	0	0	0.26
1483	0.98	0	0.024	0	0	0.26
1484	0.99	0.002	0.0063	0	0	0.26
1485	0.85	0	0.15	0	0	0.26
1486	0.62	0	0.38	0	0	0.26
1487	0	0.00059	0	1	3	0
1488	0.99	0	0.013	0	0	0.26
1489	0.45	0	0.55	0	2	0.31
1490	0.57	0	0.43	0	0	0.26
1491	0	1.4e-05	0	1	3	0
1492	0.96	0	0.042	0	0	0.26
1493	0.92	0	0.083	0	0	0.26
1494	0.037	0	0.96	0	2	0.31
1495	0.89	0	0.11	0	0	0.26
1496	1	0	0	0	0	0.26
1497	0.64	0	0.36	0	0	0.26
1498	0.97	0	0.03	0	0	0.26
1499	0.63	0	0.37	0	0	0.26
1500	0.0038	0	1	0	2	0.31
1501	0.067	0	0.93	0	2	0.31
1502	0.99	0	0.013	0	0	0.26
1503	0.99	0	0.013	0	0	0.26
1504	0.91	0	0.088	0	0	0.26
1505	0.88	0	0.12	0	0	0.26
1506	1	0	0.003	0	0	0.26
1507	0.99	0	0.011	0	0	0.26
1508	0	0.0026	0	1	3	0
1509	0.89	0	0.11	0	0	0.26
1510	0	0	0	1	3	0
1511	0	5.1e-05	0	1	3	0
1512	0.88	0	0.12	0	0	0.26
1513	1	0	0.00017	0	0	0.26
1514	0	0.0048	0	1	3	0
1515	0.99	0	0.0065	0	0	0.26
1516	0.97	0	0.029	0	0	0.26
1517	0.96	0	0.043	0	0	0.26
1518	0.82	0	0.18	0	0	0.26
1519	0.96	6.9e-05	0.04	0	0	0.26
1520	0.96	0	0.041	0	0	0.26
1521	0.8	0	0.2	0	0	0.26
1522	0.96	0	0.04	0	0	0.26
1523	0.18	0	0.82	0	2	0.31
1524	0.96	0	0.042	0	0	0.26
1525	0.87	0	0.13	0	0	0.26
1526	0.92	0	0.077	0	0	0.26
1527	0	9.9e-05	0	1	3	0
1528	0.99	0	0.0099	0	0	0.26
1529	0.95	0	0.052	0	0	0.26
1530	1	0	0.00059	0	0	0.26
1531	0.94	0	0.056	0	0	0.26
1532	0.98	0	0.019	0	0	0.26
1533	0	1	0	0	1	0.029
1534	0	1	0	0	1	0.029
1535	0.81	0	0.19	0	0	0.26
1536	0.89	0	0.11	0	0	0.26
1537	0.96	0	0.035	0	0	0.26
1538	0.98	0	0.015	0	0	0.26
1539	0.98	0	0.02	0	0	0.26
1540	0.7	0	0.3	0	0	0.26
1541	0.87	0	0.13	0	0	0.26
1542	1	0	0.0012	0	0	0.26
1543	0.39	0	0.61	0	2	0.31
1544	0.98	0	0.02	0	0	0.26
1545	0	9.5e-06	0	1	3	0
1546	0.99	0	0.0057	0	0	0.26
1547	1	0	0.0021	0	0	0.26
1548	0.95	0	0.049	0	0	0.26
1549	0.99	0	0.0061	0	0	0.26
1550	0.97	0	0.029	0	0	0.26
1551	0.91	0	0.092	0	0	0.26
1552	0	6.9e-05	0	1	3	0
1553	0.99	0	0.013	0	0	0.26
1554	0.16	0	0.84	0	2	0.31
1555	0	1	0	0	1	0.029
1556	0.99	0	0.01	0	0	0.26
1557	0.92	0	0.084	0	0	0.26
1558	0.81	0	0.19	0	0	0.26
1559	0.99	0	0.013	0	0	0.26
1560	1	0	0.0018	0	0	0.26
1561	0.86	0	0.14	0	0	0.26
1562	0	0.00095	0	1	3	0
1563	0.82	0	0.18	0	0	0.26
1564	1	0	0.0048	0	0	0.26
1565	1	0	0.00046	0	0	0.26
1566	0.62	0	0.38	0	0	0.26
1567	1	0	0.0027	0	0	0.26
1568	0.39	0	0.61	0	2	0.31
1569	0.68	0	0.32	0	0	0.26
1570	0	3.8e-05	0	1	3	0
1571	0.44	0	0.56	0	2	0.31
1572	0.32	0	0.68	0	2	0.31
1573	0	1	0	0	1	0.029
1574	0.94	0	0.059	0	0	0.26
1575	0.97	0	0.033	0	0	0.26
1576	0	1	0	0	1	0.029
1577	1	0	0.0041	0	0	0.26
1578	0.65	0	0.35	0	0	0.26
1579	0.9	0	0.1	0	0	0.26
1580	0.99	0	0.0064	0	0	0.26
1581	0.73	0	0.27	0	0	0.26
1582	0.58	0	0.42	0	0	0.26
1583	1	0	0.0014	0	0	0.26
1584	0.71	0	0.29	0	0	0.26
1585	0.94	0	0.055	0	0	0.26
1586	0.92	0	0.078	0	0	0.26
1587	0.97	0	0.03	0	0	0.26
1588	0.51	0	0.49	0	0	0.26
1589	0.78	0	0.22	0	0	0.26
1590	0.98	0	0.022	0	0	0.26
1591	0.99	0	0.014	0	0	0.26
1592	0.53	0	0.47	0	0	0.26
1593	0.59	0	0.41	0	0	0.26
1594	0.8	0	0.2	0	0	0.26
1595	0.46	0	0.54	0	2	0.31
1596	0.9	0	0.1	0	0	0.26
1597	0.94	0	0.063	0	0	0.26
1598	0.97	0	0.026	0	0	0.26
1599	0.8	0	0.2	0	0	0.26
1600	0.3	0	0.7	0	2	0.31
1601	0.84	0	0.16	0	0	0.26
1602	0.96	0	0.044	0	0	0.26
1603	0.71	0	0.29	0	0	0.26
1604	0.82	0	0.18	0	0	0.26
1605	0.1	0	0.9	0	2	0.31
1606	0.95	0	0.052	0	0	0.26
1607	0.8	0	0.2	0	0	0.26
1608	0.16	0	0.84	0	2	0.31
1609	0.77	0	0.23	0	0	0.26
1610	0.65	0	0.35	0	0	0.26
1611	0.84	0	0.16	0	0	0.26
1612	0.94	0	0.056	0	0	0.26
1613	0.48	0	0.52	0	2	0.31
1614	0	1	0	0	1	0.029
1615	0	4.1e-05	0	1	3	0
1616	0.77	0	0.23	0	0	0.26
1617	0.53	0	0.47	0	0	0.26
1618	0.94	0	0.061	0	0	0.26
1619	0.9	0	0.1	0	0	0.26
1620	0.16	0	0.84	0	2	0.31
1621	0.88	0	0.12	0	0	0.26
1622	0.98	0	0.017	0	0	0.26
1623	0.86	0	0.14	0	0	0.26
1624	0.88	0	0.12	0	0	0.26
1625	0	0.00097	0	1	3	0
1626	1	0	0.0012	0	0	0.26
1627	0.94	0	0.059	0	0	0.26
1628	0.95	0	0.051	0	0	0.26
1629	0.98	0	0.022	0	0	0.26
1630	0.98	0	0.018	0	0	0.26
1631	1	0	0.00065	0	0	0.26
1632	0.81	0	0.19	0	0	0.26
1633	0.39	0	0.61	0	2	0.31
1634	0.83	0	0.17	0	0	0.26
1635	0.94	0	0.063	0	0	0.26
1636	0.34	0	0.66	0	2	0.31
1637	0.37	0	0.63	0	2	0.31
1638	0	0.0096	0	0.99	3	0
1639	0.0008	0	1	0	2	0.31
1640	0.99	0	0.01	0	0	0.26
1641	0.81	0	0.19	0	0	0.26
1642	0.0086	0	0.99	0	2	0.31
1643	0.96	0	0.044	0	0	0.26
1644	0.88	0	0.12	0	0	0.26
1645	0.96	0	0.043	0	0	0.26
1646	1	0	0.0015	0	0	0.26
1647	0.98	0	0.022	0	0	0.26
1648	0.93	0	0.071	0	0	0.26
1649	0.94	0	0.063	0	0	0.26
1650	0.074	0	0.93	0	2	0.31
1651	0.77	0	0.23	0	0	0.26
1652	1	0	0.0029	0	0	0.26
1653	0.5	0	0.5	0	2	0.31
1654	0.91	0	0.089	0	0	0.26
1655	0.44	0	0.56	0	2	0.31
1656	0.95	0	0.055	0	0	0.26
1657	0.87	0	0.13	0	0	0.26
1658	0.24	0	0.76	0	2	0.31
1659	1	0	0.00037	0	0	0.26
1660	0.94	0	0.061	0	0	0.26
1661	0.97	0	0.034	0	0	0.26
1662	0.96	0	0.041	0	0	0.26
1663	0.78	0	0.22	0	0	0.26
1664	0.89	0	0.11	0	0	0.26
1665	0	0	0	1	3	0
1666	0.98	0	0.021	0	0	0.26
1667	0.88	0	0.12	0	0	0.26
1668	0.96	0	0.042	0	0	0.26
1669	0.98	0	0.021	0	0	0.26
1670	1	0	9e-05	0	0	0.26
1671	0.99	0	0.0077	0	0	0.26
1672	0.73	0	0.27	0	0	0.26
1673	0.49	0	0.51	0	2	0.31
1674	0.91	0	0.088	0	0	0.26
1675	0.99	0	0.0059	0	0	0.26
1676	1	0	0.0033	0	0	0.26
1677	0.41	0	0.59	0	2	0.31
1678	0.51	0	0.49	0	0	0.26
1679	0	0	0	1	3	0
1680	0.9	0	0.097	0	0	0.26
1681	0.75	0	0.25	0	0	0.26
1682	0.85	0	0.15	0	0	0.26
1683	0.82	0	0.18	0	0	0.26
1684	0.79	0	0.21	0	0	0.26
1685	0.24	0	0.76	0	2	0.31
