SNV	cluster0	cluster1	cluster2	cluster3	cluster4	cluster5	cluster6	cluster7	cluster8	cluster9	cluster10	cluster11	cluster12	cluster13	cluster14	cluster15	cluster16	cluster17	cluster18	cluster19	cluster	dcf0
370	0.3	0	2.5e-05	0.14	0	0	0.3	0	2.5e-05	0	0	0.14	0	2.1e-05	2.1e-05	0.14	2.1e-05	0	0	2.4e-05	0	0.26
371	0.45	0	0.012	0.0093	0	0	0.45	0	0.012	0	0	0.0093	0	0.01	0.01	0.0093	0.01	0	0.00062	0.011	0	0.26
372	0.41	0.0043	0.0048	0.042	0.0069	0	0.41	3.3e-05	0.0048	0.0069	3.3e-05	0.042	0	0.004	0.004	0.042	0.004	0	0.00015	0.0045	0	0.26
373	0.4	0	0.00065	0.064	0	0	0.4	0	0.00065	0	0	0.064	0	0.00054	0.00054	0.064	0.00054	0	0	0.00061	0	0.26
374	0.41	0	0.028	0.0013	0	0	0.41	0	0.028	0	0	0.0013	0	0.023	0.023	0.0013	0.023	2.3e-06	0.023	0.026	0	0.26
375	0.47	0	0.0092	0.0037	0	0	0.47	0	0.0092	0	0	0.0037	0	0.0076	0.0076	0.0037	0.0076	0	2.5e-05	0.0086	0	0.26
376	0.49	0	0.0023	0	0	0	0.49	0	0.0023	0	0	0	0	0.0019	0.0019	0	0.0019	4.7e-06	0.0021	0.0021	0	0.26
377	0.45	0	0.019	0.00063	0	0	0.45	0	0.019	0	0	0.00063	0	0.016	0.016	0.00063	0.016	0	0.00059	0.018	0	0.26
378	0.45	0	0.02	0.00061	0	0	0.45	0	0.02	0	0	0.00061	0	0.016	0.016	0.00061	0.016	0	0.00064	0.018	0	0.26
379	0.49	0	0.00083	0.0043	0	0	0.49	0	0.00083	0	0	0.0043	0	0.00069	0.00069	0.0043	0.00069	0	0	0.00078	0	0.26
380	0.46	5.1e-05	0.0043	0.018	8.2e-05	0	0.46	0	0.0043	8.2e-05	0	0.018	0	0.0035	0.0035	0.018	0.0035	0	0.0001	0.004	0	0.26
381	0	0	0	0	0	1	0	0.00046	0	0	0.00046	0	0	0	0	0	0	0	0	0	5	0
382	0.49	0	0.0018	0	0	0	0.49	0	0.0018	0	0	0	0	0.0015	0.0015	0	0.0015	3.3e-06	0.0047	0.0017	0	0.26
383	0	0	0	0	0	1	0	6.4e-06	0	0	6.4e-06	0	0	0	0	0	0	0	0	0	5	0
384	0.46	0	0.0057	0.013	0	0	0.46	0	0.0057	0	0	0.013	0	0.0047	0.0047	0.013	0.0047	0	2.3e-05	0.0054	0	0.26
385	0.5	0	0.0001	0.0024	0	0	0.5	0	0.0001	0	0	0.0024	0	8.3e-05	8.3e-05	0.0024	8.3e-05	0	0	9.5e-05	0	0.26
386	0.46	0	0.016	1.6e-06	0	0	0.46	0	0.016	0	0	1.6e-06	0	0.013	0.013	1.6e-06	0.013	0	0	0.015	0	0.26
387	0.36	0	0.047	0.00072	0	0	0.36	0	0.047	0	0	0.00072	0	0.039	0.039	0.00072	0.039	0	0.02	0.044	0	0.26
388	0.46	0	0.0035	0.02	0	0	0.46	0	0.0035	0	0	0.02	0	0.0028	0.0028	0.02	0.0028	0	4e-06	0.0032	0	0.26
389	0.41	0	0.03	0.0014	0	0	0.41	0	0.03	0	0	0.0014	0	0.025	0.025	0.0014	0.025	0	0.0031	0.028	0	0.26
390	0.46	0	0.016	0.00015	0	0	0.46	0	0.016	0	0	0.00015	0	0.013	0.013	0.00015	0.013	0	1.3e-06	0.015	0	0.26
391	0.29	0	0.076	5.1e-05	0	0	0.29	0	0.076	0	0	5.1e-05	0	0.062	0.062	5.1e-05	0.062	0	0.0064	0.071	0	0.26
392	0	0	0	0	0	1	0	0.002	0	0	0.002	0	0	0	0	0	0	0	0	0	5	0
393	0.47	0	0.0087	0.0053	0	0	0.47	0	0.0087	0	0	0.0053	0	0.0071	0.0071	0.0053	0.0071	0	3.4e-05	0.0081	0	0.26
394	0.46	0	0.0031	0.019	0	0	0.46	0	0.0031	0	0	0.019	0	0.0025	0.0025	0.019	0.0025	0	2e-06	0.0029	0	0.26
395	0.44	0	0.018	0.0039	0	0	0.44	0	0.018	0	0	0.0039	0	0.015	0.015	0.0039	0.015	0	0.0012	0.017	0	0.26
396	0	0	0	0	0	1	0	4.4e-06	0	0	4.4e-06	0	0	0	0	0	0	0	0	0	5	0
397	0.47	0	0.00048	0.016	0	0	0.47	0	0.00048	0	0	0.016	0	0.0004	0.0004	0.016	0.0004	0	0	0.00045	0	0.26
398	0.47	0	0.012	1.1e-05	0	0	0.47	0	0.012	0	0	1.1e-05	0	0.01	0.01	1.1e-05	0.01	0	0	0.011	0	0.26
399	0.46	0	0.00081	0.027	0	0	0.46	0	0.00081	0	0	0.027	0	0.00067	0.00067	0.027	0.00067	0	0	0.00076	0	0.26
400	0.47	0	0.0092	0.00027	0	0	0.47	0	0.0092	0	0	0.00027	0	0.0076	0.0076	0.00027	0.0076	0	0	0.0086	0	0.26
401	0.37	0	0.045	0.00062	0	0	0.37	0	0.045	0	0	0.00062	0	0.037	0.037	0.00062	0.037	0	0.0097	0.042	0	0.26
402	0.42	0	0.028	0.0023	0	0	0.42	0	0.028	0	0	0.0023	0	0.023	0.023	0.0023	0.023	0	0.0047	0.026	0	0.26
403	0.28	0.00091	0.0003	0.15	0.0015	0	0.28	0	0.0003	0.0015	0	0.15	0	0.00024	0.00024	0.15	0.00024	0	0	0.00028	0	0.26
404	0.39	0	0.038	0.0014	0	0	0.39	0	0.038	0	0	0.0014	0	0.031	0.031	0.0014	0.031	0	0.014	0.035	0	0.26
405	0.087	0	0.13	1.1e-06	0	0	0.087	0	0.13	0	0	1.1e-06	0	0.11	0.11	1.1e-06	0.11	0	0.12	0.12	2	0.31
406	0.36	0	0.05	0.00053	0	0	0.36	0	0.05	0	0	0.00053	0	0.041	0.041	0.00053	0.041	0	0.016	0.046	0	0.26
407	0.46	0	0.0093	0.01	0	0	0.46	0	0.0093	0	0	0.01	0	0.0077	0.0077	0.01	0.0077	0	0.00018	0.0087	0	0.26
408	0.5	0	0.0012	1.4e-05	0	0	0.5	0	0.0012	0	0	1.4e-05	0	0.00097	0.00097	1.4e-05	0.00097	0	0	0.0011	0	0.26
409	0.43	2.1e-05	0.02	0.0089	3.4e-05	0	0.43	0	0.02	3.4e-05	0	0.0089	0	0.017	0.017	0.0089	0.017	4.2e-06	0.0098	0.019	0	0.26
410	0.47	0	0.011	5.1e-05	0	0	0.47	0	0.011	0	0	5.1e-05	0	0.009	0.009	5.1e-05	0.009	0	0	0.01	0	0.26
411	0.00069	0.014	2.7e-06	0.00034	0.022	0	0.00069	0.47	2.7e-06	0.022	0.47	0.00034	0	2.2e-06	2.2e-06	0.00034	2.2e-06	0	0	2.5e-06	7	0.029
412	0.45	1.5e-05	0.0071	0.02	2.5e-05	0	0.45	0	0.0071	2.5e-05	0	0.02	0	0.0059	0.0059	0.02	0.0059	0	0.00018	0.0067	0	0.26
413	0.46	0	0.011	0.0099	0	0	0.46	0	0.011	0	0	0.0099	0	0.0086	0.0086	0.0099	0.0086	0	0.00031	0.0098	0	0.26
414	0.47	0	0.0062	0.0089	0	0	0.47	0	0.0062	0	0	0.0089	0	0.0051	0.0051	0.0089	0.0051	0	1.6e-05	0.0058	0	0.26
415	0.5	0	0.00014	2.6e-05	0	0	0.5	0	0.00014	0	0	2.6e-05	0	0.00011	0.00011	2.6e-05	0.00011	0	0	0.00013	0	0.26
416	0.42	0	0.00017	0.051	0	0	0.42	0	0.00017	0	0	0.051	0	0.00014	0.00014	0.051	0.00014	0	0	0.00016	0	0.26
417	0.49	0	0.0019	0.0034	0	0	0.49	0	0.0019	0	0	0.0034	0	0.0016	0.0016	0.0034	0.0016	0	0	0.0018	0	0.26
418	0.42	0	0.026	0.0037	0	0	0.42	0	0.026	0	0	0.0037	0	0.021	0.021	0.0037	0.021	0	0.0071	0.024	0	0.26
419	0.19	0	0	0.21	0	0	0.19	0	0	0	0	0.21	0	0	0	0.21	0	0	0	0	3	0.2
420	0.44	0.00022	0.014	0.016	0.00035	0	0.44	0	0.014	0.00035	0	0.016	0	0.011	0.011	0.016	0.011	0	0.0035	0.013	0	0.26
421	0.47	0	0.012	0.0013	0	0	0.47	0	0.012	0	0	0.0013	0	0.0099	0.0099	0.0013	0.0099	0	1.5e-05	0.011	0	0.26
422	0.47	0	0.009	0.002	0	0	0.47	0	0.009	0	0	0.002	0	0.0074	0.0074	0.002	0.0074	0	6.9e-06	0.0084	0	0.26
423	0.25	0	0.09	2.3e-05	0	0	0.25	0	0.09	0	0	2.3e-05	0	0.074	0.074	2.3e-05	0.074	0	0.008	0.084	0	0.26
424	0.35	0	0.056	0	0	0	0.35	0	0.056	0	0	0	0	0.046	0.046	0	0.046	0	0	0.052	0	0.26
425	0.32	0	7.8e-05	0.12	0	0	0.32	0	7.8e-05	0	0	0.12	0	6.4e-05	6.4e-05	0.12	6.4e-05	0	0	7.3e-05	0	0.26
426	0	0	0	0	0	1	0	9e-05	0	0	9e-05	0	0	0	0	0	0	0	0	0	5	0
427	0.47	0	0.012	1.6e-05	0	0	0.47	0	0.012	0	0	1.6e-05	0	0.0095	0.0095	1.6e-05	0.0095	0	0	0.011	0	0.26
428	0.47	0	0.0084	0.0025	0	0	0.47	0	0.0084	0	0	0.0025	0	0.0069	0.0069	0.0025	0.0069	0	7.7e-06	0.0079	0	0.26
429	0.49	0	0.0032	0.00059	0	0	0.49	0	0.0032	0	0	0.00059	0	0.0026	0.0026	0.00059	0.0026	0	0	0.003	0	0.26
430	0	0	0	0	0	0	0	0.5	0	0	0.5	0	0	0	0	0	0	0	0	0	7	0.029
431	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0
432	0.17	0	0.11	7.8e-06	0	0	0.17	0	0.11	0	0	7.8e-06	0	0.094	0.094	7.8e-06	0.094	0	0.034	0.11	0	0.26
433	0.33	0	0.064	8.4e-06	0	0	0.33	0	0.064	0	0	8.4e-06	0	0.052	0.052	8.4e-06	0.052	0	5.7e-05	0.059	0	0.26
434	0.5	0	0.00028	0.00091	0	0	0.5	0	0.00028	0	0	0.00091	0	0.00023	0.00023	0.00091	0.00023	0	0	0.00026	0	0.26
435	0.49	0	0.0054	1.6e-06	0	0	0.49	0	0.0054	0	0	1.6e-06	0	0.0045	0.0045	1.6e-06	0.0045	0	0	0.0051	0	0.26
436	0.016	0	0.18	0	0	0	0.016	0	0.18	0	0	0	0	0.15	0.15	0	0.15	0	0	0.17	2	0.31
437	0.011	0	0.18	0	0	0	0.011	0	0.18	0	0	0	0	0.15	0.15	0	0.15	0	0	0.17	2	0.31
438	0.49	0	0.0018	6e-05	0	0	0.49	0	0.0018	0	0	6e-05	0	0.0015	0.0015	6e-05	0.0015	0	0	0.0017	0	0.26
439	0.42	3.2e-05	0.0018	0.053	5.2e-05	0	0.42	0	0.0018	5.2e-05	0	0.053	0	0.0015	0.0015	0.053	0.0015	0	1.6e-06	0.0017	0	0.26
440	0.38	0	0.044	8.8e-06	0	0	0.38	0	0.044	0	0	8.8e-06	0	0.036	0.036	8.8e-06	0.036	0	3.9e-06	0.041	0	0.26
441	0.49	0	0.0013	0.0042	0	0	0.49	0	0.0013	0	0	0.0042	0	0.001	0.001	0.0042	0.001	0	0	0.0012	0	0.26
442	0.4	0	0.032	0.0031	0	0	0.4	0	0.032	0	0	0.0031	0	0.026	0.026	0.0031	0.026	2.7e-06	0.021	0.03	0	0.26
443	0.47	0	0.0082	0.0031	0	0	0.47	0	0.0082	0	0	0.0031	0	0.0067	0.0067	0.0031	0.0067	0	9.4e-06	0.0076	0	0.26
444	0.23	0	0.1	6.4e-06	0	0	0.23	0	0.1	0	0	6.4e-06	0	0.082	0.082	6.4e-06	0.082	0	0.0026	0.093	0	0.26
445	0.46	0	0.013	0.0052	0	0	0.46	0	0.013	0	0	0.0052	0	0.011	0.011	0.0052	0.011	0	0.00034	0.013	0	0.26
446	0.5	0	0.00056	4.4e-05	0	0	0.5	0	0.00056	0	0	4.4e-05	0	0.00046	0.00046	4.4e-05	0.00046	0	0	0.00052	0	0.26
447	0.2	0	0.11	1.1e-05	0	0	0.2	0	0.11	0	0	1.1e-05	0	0.088	0.088	1.1e-05	0.088	0	0.018	0.1	0	0.26
448	0.48	0	0.0057	0.002	0	0	0.48	0	0.0057	0	0	0.002	0	0.0047	0.0047	0.002	0.0047	0	0	0.0053	0	0.26
449	0.47	0	0.012	0.0009	0	0	0.47	0	0.012	0	0	0.0009	0	0.0096	0.0096	0.0009	0.0096	0	6.7e-06	0.011	0	0.26
450	0.45	0	0.00085	0.035	0	0	0.45	0	0.00085	0	0	0.035	0	0.0007	0.0007	0.035	0.0007	0	0	0.00079	0	0.26
451	0.48	0	0.0092	8.3e-05	0	0	0.48	0	0.0092	0	0	8.3e-05	0	0.0076	0.0076	8.3e-05	0.0076	0	0	0.0086	0	0.26
452	0.43	0	0.023	0.0028	0	0	0.43	0	0.023	0	0	0.0028	0	0.019	0.019	0.0028	0.019	0	0.0022	0.022	0	0.26
453	0	0	0	0	0	1	0	0.0023	0	0	0.0023	0	0	0	0	0	0	0	0	0	5	0
454	0.4	0	0.036	0.00035	0	0	0.4	0	0.036	0	0	0.00035	0	0.03	0.03	0.00035	0.03	0	0.00081	0.034	0	0.26
455	0.35	0	0.057	5.1e-06	0	0	0.35	0	0.057	0	0	5.1e-06	0	0.047	0.047	5.1e-06	0.047	0	1e-05	0.053	0	0.26
456	0.48	0	0.0033	0.0057	0	0	0.48	0	0.0033	0	0	0.0057	0	0.0027	0.0027	0.0057	0.0027	0	0	0.0031	0	0.26
457	0.23	0	0.08	9.7e-05	0	0	0.23	0	0.08	0	0	9.7e-05	0	0.066	0.066	9.7e-05	0.066	0	0.098	0.075	0	0.26
458	0.4	0	0.036	0.0015	0	0	0.4	0	0.036	0	0	0.0015	0	0.029	0.029	0.0015	0.029	0	0.01	0.033	0	0.26
459	0.29	0	0.077	7.1e-05	0	0	0.29	0	0.077	0	0	7.1e-05	0	0.063	0.063	7.1e-05	0.063	0	0.014	0.071	0	0.26
460	0.38	0	0.041	0.0012	0	0	0.38	0	0.041	0	0	0.0012	0	0.034	0.034	0.0012	0.034	0	0.02	0.038	0	0.26
461	0.12	0	1.2e-06	0.26	0	0	0.12	0	1.2e-06	0	0	0.26	0	0	0	0.26	0	0	0	1.1e-06	3	0.2
462	0.48	0	0.0059	0.0011	0	0	0.48	0	0.0059	0	0	0.0011	0	0.0049	0.0049	0.0011	0.0049	0	0	0.0055	0	0.26
463	0.46	0	4.7e-05	0.024	0	0	0.46	0	4.7e-05	0	0	0.024	0	3.8e-05	3.8e-05	0.024	3.8e-05	0	0	4.4e-05	0	0.26
464	0.44	3.5e-05	0.0037	0.034	5.6e-05	0	0.44	0	0.0037	5.6e-05	0	0.034	0	0.0031	0.0031	0.034	0.0031	0	2.1e-05	0.0035	0	0.26
465	0.47	0	0.0092	0.0047	0	0	0.47	0	0.0092	0	0	0.0047	0	0.0076	0.0076	0.0047	0.0076	0	3.7e-05	0.0086	0	0.26
466	0.5	0	0.0014	5.5e-05	0	0	0.5	0	0.0014	0	0	5.5e-05	0	0.0011	0.0011	5.5e-05	0.0011	0	0	0.0013	0	0.26
467	0.41	0	0.032	0.00023	0	0	0.41	0	0.032	0	0	0.00023	0	0.026	0.026	0.00023	0.026	0	0.00017	0.03	0	0.26
468	0.46	0	0.01	0.0081	0	0	0.46	0	0.01	0	0	0.0081	0	0.0082	0.0082	0.0081	0.0082	0	0.00016	0.0093	0	0.26
469	0.46	0	0.014	0	0	0	0.46	0	0.014	0	0	0	0	0.012	0.012	0	0.012	0	0	0.013	0	0.26
470	0.39	0	0.039	0	0	0	0.39	0	0.039	0	0	0	0	0.032	0.032	0	0.032	0	0	0.037	0	0.26
471	0.47	0	0.0037	0.01	0	0	0.47	0	0.0037	0	0	0.01	0	0.003	0.003	0.01	0.003	0	1.4e-06	0.0034	0	0.26
472	0.034	0	0.032	8.2e-06	0	0	0.034	0	0.032	0	0	8.2e-06	8.3e-06	0.026	0.026	8.2e-06	0.026	0.0058	0.76	0.029	18	0.42
473	0.46	0	0.014	0.00025	0	0	0.46	0	0.014	0	0	0.00025	0	0.012	0.012	0.00025	0.012	0	2e-06	0.013	0	0.26
474	0.41	0	0.032	0.0022	0	0	0.41	0	0.032	0	0	0.0022	0	0.026	0.026	0.0022	0.026	0	0.0099	0.029	0	0.26
475	0.48	0	0.0057	0.0016	0	0	0.48	0	0.0057	0	0	0.0016	0	0.0047	0.0047	0.0016	0.0047	0	0	0.0053	0	0.26
476	0.45	0	0.0031	0	0	0	0.45	0	0.0031	0	0	0	0	0.0025	0.0025	0	0.0025	5.3e-05	0.093	0.0029	0	0.26
477	0	1.1e-05	0	0	1.7e-05	0.97	0	0.014	0	1.7e-05	0.014	0	0	0	0	0	0	0	0	0	5	0
478	0.34	0	2e-05	0.11	0	0	0.34	0	2e-05	0	0	0.11	0	1.6e-05	1.6e-05	0.11	1.6e-05	0	0	1.8e-05	0	0.26
479	0.3	0	0.073	1.9e-05	0	0	0.3	0	0.073	0	0	1.9e-05	0	0.06	0.06	1.9e-05	0.06	0	0.00075	0.068	0	0.26
480	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0
481	0.49	0	0.00058	0.0068	0	0	0.49	0	0.00058	0	0	0.0068	0	0.00047	0.00047	0.0068	0.00047	0	0	0.00054	0	0.26
482	0.2	0	0.078	9.1e-05	0	0	0.2	0	0.078	0	0	9.1e-05	0	0.064	0.064	9.1e-05	0.064	2.4e-06	0.18	0.072	0	0.26
483	0.48	0	0.0082	0.0002	0	0	0.48	0	0.0082	0	0	0.0002	0	0.0067	0.0067	0.0002	0.0067	0	0	0.0076	0	0.26
484	0.42	1.3e-06	0.025	0.0056	2.1e-06	0	0.42	0	0.025	2.1e-06	0	0.0056	0	0.02	0.02	0.0056	0.02	2.4e-06	0.013	0.023	0	0.26
485	0.43	0	0.026	1.1e-05	0	0	0.43	0	0.026	0	0	1.1e-05	0	0.021	0.021	1.1e-05	0.021	0	0	0.024	0	0.26
486	0.44	0	0.024	0.0003	0	0	0.44	0	0.024	0	0	0.0003	0	0.02	0.02	0.0003	0.02	0	4.7e-05	0.022	0	0.26
487	0	0	0	0	0	0.99	0	0.0033	0	0	0.0033	0	0	0	0	0	0	0	0	0	5	0
488	0.48	0	0.0023	0.0059	0	0	0.48	0	0.0023	0	0	0.0059	0	0.0019	0.0019	0.0059	0.0019	0	0	0.0022	0	0.26
489	0.32	0	0.045	0.0015	0	0	0.32	0	0.045	0	0	0.0015	0	0.037	0.037	0.0015	0.037	0.0003	0.11	0.042	0	0.26
490	0.32	0	0.065	1.2e-05	0	0	0.32	0	0.065	0	0	1.2e-05	0	0.053	0.053	1.2e-05	0.053	0	0.00012	0.061	0	0.26
491	0	0	0	0	0	1	0	0.0014	0	0	0.0014	0	0	0	0	0	0	0	0	0	5	0
492	0.45	0	0.016	0.0021	0	0	0.45	0	0.016	0	0	0.0021	0	0.013	0.013	0.0021	0.013	0	0.00017	0.015	0	0.26
493	0	0	0	0	0	1	0	3.6e-05	0	0	3.6e-05	0	0	0	0	0	0	0	0	0	5	0
494	0.41	0	0.03	0.0017	0	0	0.41	0	0.03	0	0	0.0017	0	0.025	0.025	0.0017	0.025	0	0.0046	0.028	0	0.26
495	0.43	0	0.022	0.0034	0	0	0.43	0	0.022	0	0	0.0034	0	0.018	0.018	0.0034	0.018	0	0.0027	0.021	0	0.26
496	0.46	0	0.014	0.0012	0	0	0.46	0	0.014	0	0	0.0012	0	0.012	0.012	0.0012	0.012	0	3.1e-05	0.013	0	0.26
497	0.052	0	0.038	0	0	0	0.052	0	0.038	0	0	0	7.7e-05	0.031	0.031	0	0.031	0.00023	0.69	0.035	18	0.42
498	0.47	0	0.0022	0.015	0	0	0.47	0	0.0022	0	0	0.015	0	0.0018	0.0018	0.015	0.0018	0	2.5e-06	0.0021	0	0.26
499	0.47	0	0	0.023	0	0	0.47	0	0	0	0	0.023	0	0	0	0.023	0	0	0	0	0	0.26
500	0	0	0	0	0	0	0	0.5	0	0	0.5	0	0	0	0	0	0	0	0	0	7	0.029
501	0.39	0	0.00026	0.07	0	0	0.39	0	0.00026	0	0	0.07	0	0.00022	0.00022	0.07	0.00022	0	0	0.00024	0	0.26
502	0.42	0	0.026	0.0038	0	0	0.42	0	0.026	0	0	0.0038	0	0.022	0.022	0.0038	0.022	0	0.0085	0.024	0	0.26
503	0.2	0	0.11	0	0	0	0.2	0	0.11	0	0	0	0	0.09	0.09	0	0.09	0	6e-06	0.1	0	0.26
504	0.48	0	0.0066	0.00033	0	0	0.48	0	0.0066	0	0	0.00033	0	0.0055	0.0055	0.00033	0.0055	0	0	0.0062	0	0.26
505	9.5e-06	0.00047	0	5.7e-06	0.00075	0.91	9.5e-06	0.046	0	0.00075	0.046	5.7e-06	0	0	0	5.7e-06	0	0	0	0	5	0
506	0	0	0	0	0	1	0	0.0021	0	0	0.0021	0	0	0	0	0	0	0	0	0	5	0
507	0	0	0	0	0	1	0	1.7e-06	0	0	1.7e-06	0	0	0	0	0	0	0	0	0	5	0
508	0.42	0	0.026	0.0027	0	0	0.42	0	0.026	0	0	0.0027	0	0.022	0.022	0.0027	0.022	0	0.0047	0.025	0	0.26
509	0.24	0	0.096	2.9e-06	0	0	0.24	0	0.096	0	0	2.9e-06	0	0.079	0.079	2.9e-06	0.079	0	0.00038	0.089	0	0.26
510	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0
511	0.42	0	0.031	0.00035	0	0	0.42	0	0.031	0	0	0.00035	0	0.026	0.026	0.00035	0.026	0	0.00031	0.029	0	0.26
512	0	8.1e-06	0	0	1.3e-05	0.97	0	0.013	0	1.3e-05	0.013	0	0	0	0	0	0	0	0	0	5	0
513	0.44	0.0003	0.0074	0.026	0.00048	0	0.44	0	0.0074	0.00048	0	0.026	0	0.0061	0.0061	0.026	0.0061	0	0.00038	0.007	0	0.26
514	0	0	0	0	0	1	0	3.3e-06	0	0	3.3e-06	0	0	0	0	0	0	0	0	0	5	0
515	0.32	0	0.065	1.1e-05	0	0	0.32	0	0.065	0	0	1.1e-05	0	0.053	0.053	1.1e-05	0.053	0	0.0001	0.061	0	0.26
516	0	9.7e-06	0	0	1.6e-05	0.97	0	0.013	0	1.6e-05	0.013	0	0	0	0	0	0	0	0	0	5	0
517	0.49	0	0.0017	0.00037	0	0	0.49	0	0.0017	0	0	0.00037	0	0.0014	0.0014	0.00037	0.0014	0	0	0.0016	0	0.26
518	0.42	0	0.00043	0.051	0	0	0.42	0	0.00043	0	0	0.051	0	0.00035	0.00035	0.051	0.00035	0	0	0.0004	0	0.26
519	0.36	0	0.05	0.00037	0	0	0.36	0	0.05	0	0	0.00037	0	0.041	0.041	0.00037	0.041	0	0.0083	0.047	0	0.26
520	0.49	0	0.00084	0.0068	0	0	0.49	0	0.00084	0	0	0.0068	0	0.00069	0.00069	0.0068	0.00069	0	0	0.00078	0	0.26
521	0.26	0	0.079	9.9e-05	0	0	0.26	0	0.079	0	0	9.9e-05	0	0.065	0.065	9.9e-05	0.065	0	0.05	0.074	0	0.26
522	0.21	0	0.11	1.1e-06	0	0	0.21	0	0.11	0	0	1.1e-06	0	0.087	0.087	1.1e-06	0.087	0	0.0002	0.099	0	0.26
523	0.35	0	0.055	0.00017	0	0	0.35	0	0.055	0	0	0.00017	0	0.045	0.045	0.00017	0.045	0	0.004	0.051	0	0.26
524	0	0	0	0	0	0.99	0	0.0037	0	0	0.0037	0	0	0	0	0	0	0	0	0	5	0
525	0.47	0	0.0014	0.019	0	0	0.47	0	0.0014	0	0	0.019	0	0.0012	0.0012	0.019	0.0012	0	0	0.0013	0	0.26
526	0.5	0	0.00022	2e-05	0	0	0.5	0	0.00022	0	0	2e-05	0	0.00018	0.00018	2e-05	0.00018	0	0	0.0002	0	0.26
527	0.22	0	0	0.18	0	0	0.22	0	0	0	0	0.18	0	0	0	0.18	0	0	0	0	0	0.26
528	0.35	0	0.055	0	0	0	0.35	0	0.055	0	0	0	0	0.045	0.045	0	0.045	0	0	0.051	0	0.26
529	0.03	0	0.17	0	0	0	0.03	0	0.17	0	0	0	0	0.14	0.14	0	0.14	0	2.8e-05	0.16	2	0.31
530	0.43	0	0.023	0.0056	0	0	0.43	0	0.023	0	0	0.0056	0	0.019	0.019	0.0056	0.019	0	0.0079	0.021	0	0.26
531	0.47	0	0.012	0.00024	0	0	0.47	0	0.012	0	0	0.00024	0	0.0096	0.0096	0.00024	0.0096	0	0	0.011	0	0.26
532	0.43	0	0.026	6.8e-05	0	0	0.43	0	0.026	0	0	6.8e-05	0	0.022	0.022	6.8e-05	0.022	0	6.2e-06	0.025	0	0.26
533	0.34	0	0.059	0.00013	0	0	0.34	0	0.059	0	0	0.00013	0	0.048	0.048	0.00013	0.048	0	0.0038	0.055	0	0.26
534	0.47	0	0.00039	0.021	0	0	0.47	0	0.00039	0	0	0.021	0	0.00032	0.00032	0.021	0.00032	0	0	0.00037	0	0.26
535	0.14	0	0.076	4.4e-05	0	0	0.14	0	0.076	0	0	4.4e-05	0	0.062	0.062	4.4e-05	0.062	1.1e-05	0.31	0.071	18	0.42
536	0.48	0	0.0026	0.0094	0	0	0.48	0	0.0026	0	0	0.0094	0	0.0022	0.0022	0.0094	0.0022	0	0	0.0024	0	0.26
537	0.31	0	0.07	0	0	0	0.31	0	0.07	0	0	0	0	0.058	0.058	0	0.058	0	1.4e-06	0.065	0	0.26
538	0.049	0	0.069	2.6e-06	0	0	0.049	0	0.069	0	0	2.6e-06	0	0.056	0.056	2.6e-06	0.056	2.8e-06	0.53	0.064	18	0.42
539	0.49	0	0.0029	0.00028	0	0	0.49	0	0.0029	0	0	0.00028	0	0.0024	0.0024	0.00028	0.0024	0	0	0.0027	0	0.26
540	0.48	0	0.0066	0.00016	0	0	0.48	0	0.0066	0	0	0.00016	0	0.0055	0.0055	0.00016	0.0055	0	0	0.0062	0	0.26
541	0.47	0	0.01	0.00053	0	0	0.47	0	0.01	0	0	0.00053	0	0.0086	0.0086	0.00053	0.0086	0	1.4e-06	0.0097	0	0.26
542	0.49	0	0.0036	0.0013	0	0	0.49	0	0.0036	0	0	0.0013	0	0.003	0.003	0.0013	0.003	0	0	0.0034	0	0.26
543	0.49	0	0.0053	6.7e-05	0	0	0.49	0	0.0053	0	0	6.7e-05	0	0.0044	0.0044	6.7e-05	0.0044	0	0	0.005	0	0.26
544	0.13	0	0.11	9e-06	0	0	0.13	0	0.11	0	0	9e-06	0	0.088	0.088	9e-06	0.088	0	0.17	0.099	18	0.42
545	0	0	0	0	0	0.99	0	0.0044	0	0	0.0044	0	0	0	0	0	0	0	0	0	5	0
546	0.42	0	0.03	5.9e-05	0	0	0.42	0	0.03	0	0	5.9e-05	0	0.025	0.025	5.9e-05	0.025	0	1.1e-05	0.028	0	0.26
547	0.076	0	0.15	0	0	0	0.076	0	0.15	0	0	0	0	0.12	0.12	0	0.12	0	0.054	0.14	2	0.31
548	0.39	0	0.00013	0.073	0	0	0.39	0	0.00013	0	0	0.073	0	0.00011	0.00011	0.073	0.00011	0	0	0.00012	0	0.26
549	0.48	0	0.0018	0.011	0	0	0.48	0	0.0018	0	0	0.011	0	0.0015	0.0015	0.011	0.0015	0	0	0.0017	0	0.26
550	0.47	0	0.0095	0	0	0	0.47	0	0.0095	0	0	0	0	0.0078	0.0078	0	0.0078	0.00032	0.0073	0.0089	0	0.26
551	0	0	0	0	0	1	0	5.2e-05	0	0	5.2e-05	0	0	0	0	0	0	0	0	0	5	0
