SNV	cluster0	cluster1	cluster2	cluster3	cluster4	cluster5	cluster6	cluster7	cluster8	cluster9	cluster10	cluster11	cluster12	cluster13	cluster14	cluster15	cluster	dcf0
473	0	0.024	0	0.31	0.027	0.00074	0.31	0.026	0	0	0	0	0.31	2e-06	0	0	3	0.26
474	0	0.052	0	0.27	0.061	0.0066	0.27	0.058	0	0	0	0	0.27	0.0099	0	0	3	0.26
475	0	0.0095	0	0.32	0.011	0.0049	0.32	0.01	0	0	0	0	0.32	0	0	0	3	0.26
476	0	0.0051	0	0.3	0.0059	0	0.3	0.0056	0	0	0	0	0.3	0.093	5.3e-05	0	3	0.26
477	1.6e-05	0	0.97	0	0	0	0	0	0.014	1.2e-05	1.6e-05	0.014	0	0	0	0	2	0
478	0	3.2e-05	0	0.23	3.8e-05	0.32	0.23	3.6e-05	0	0	0	0	0.23	0	0	0	5	0.2
479	0	0.12	0	0.2	0.14	5.6e-05	0.2	0.13	0	0	0	0	0.2	0.00075	0	0	3	0.26
480	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0
481	0	0.00095	0	0.33	0.0011	0.02	0.33	0.0011	0	0	0	0	0.33	0	0	0	3	0.26
482	0	0.13	0	0.13	0.15	0.00027	0.13	0.14	0	0	0	0	0.13	0.18	2.4e-06	0	13	0.42
483	0	0.014	0	0.32	0.016	0.00059	0.32	0.015	0	0	0	0	0.32	0	0	0	3	0.26
484	2e-06	0.041	0	0.28	0.047	0.017	0.28	0.045	0	1.5e-06	2e-06	0	0.28	0.013	2.4e-06	0	3	0.26
485	0	0.042	0	0.29	0.049	3.4e-05	0.29	0.047	0	0	0	0	0.29	0	0	0	3	0.26
486	0	0.039	0	0.29	0.046	0.00089	0.29	0.043	0	0	0	0	0.29	4.7e-05	0	0	3	0.26
487	0	0	0.99	0	0	0	0	0	0.0033	0	0	0.0033	0	0	0	0	2	0
488	0	0.0039	0	0.32	0.0045	0.018	0.32	0.0043	0	0	0	0	0.32	0	0	0	3	0.26
489	0	0.075	0	0.21	0.087	0.0044	0.21	0.082	0	0	0	0	0.21	0.11	0.0003	0	3	0.26
490	0	0.11	0	0.22	0.12	3.6e-05	0.22	0.12	0	0	0	0	0.22	0.00012	0	0	3	0.26
491	0	0	1	0	0	0	0	0	0.0014	0	0	0.0014	0	0	0	0	2	0
492	0	0.027	0	0.3	0.031	0.0062	0.3	0.029	0	0	0	0	0.3	0.00017	0	0	3	0.26
493	0	0	1	0	0	0	0	0	3.6e-05	0	0	3.6e-05	0	0	0	0	2	0
494	0	0.05	0	0.28	0.058	0.0051	0.28	0.055	0	0	0	0	0.28	0.0046	0	0	3	0.26
495	0	0.037	0	0.29	0.043	0.01	0.29	0.041	0	0	0	0	0.29	0.0027	0	0	3	0.26
496	0	0.024	0	0.31	0.028	0.0035	0.31	0.026	0	0	0	0	0.31	3.1e-05	0	0	3	0.26
497	0	0.063	0	0.035	0.073	0	0.035	0.069	0	0	0	0	0.035	0.69	0.00023	7.7e-05	13	0.42
498	0	0.0037	0	0.31	0.0042	0.044	0.31	0.004	0	0	0	0	0.31	2.5e-06	0	0	3	0.26
499	0	0	0	0.31	0	0.069	0.31	0	0	0	0	0	0.31	0	0	0	3	0.26
500	0	0	0	0	0	0	0	0	0.5	0	0	0.5	0	0	0	0	8	0.029
501	0	0.00043	0	0.26	0.0005	0.21	0.26	0.00048	0	0	0	0	0.26	0	0	0	3	0.26
502	0	0.043	0	0.28	0.05	0.011	0.28	0.048	0	0	0	0	0.28	0.0085	0	0	3	0.26
503	0	0.18	0	0.14	0.21	0	0.14	0.2	0	0	0	0	0.14	6e-06	0	0	4	0.31
504	0	0.011	0	0.32	0.013	0.00098	0.32	0.012	0	0	0	0	0.32	0	0	0	3	0.26
505	0.00072	0	0.91	6.4e-06	0	1.7e-05	6.4e-06	0	0.046	0.00053	0.00072	0.046	6.4e-06	0	0	0	2	0
506	0	0	1	0	0	0	0	0	0.0021	0	0	0.0021	0	0	0	0	2	0
507	0	0	1	0	0	0	0	0	1.7e-06	0	0	1.7e-06	0	0	0	0	2	0
508	0	0.044	0	0.28	0.051	0.0082	0.28	0.048	0	0	0	0	0.28	0.0047	0	0	3	0.26
509	0	0.16	0	0.16	0.18	8.8e-06	0.16	0.17	0	0	0	0	0.16	0.00038	0	0	4	0.31
510	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0
511	0	0.051	0	0.28	0.06	0.0011	0.28	0.057	0	0	0	0	0.28	0.00031	0	0	3	0.26
512	1.3e-05	0	0.97	0	0	0	0	0	0.013	9.3e-06	1.3e-05	0.013	0	0	0	0	2	0
513	0.00046	0.012	0	0.29	0.014	0.077	0.29	0.014	0	0.00034	0.00046	0	0.29	0.00038	0	0	3	0.26
514	0	0	1	0	0	0	0	0	3.3e-06	0	0	3.3e-06	0	0	0	0	2	0
515	0	0.11	0	0.22	0.12	3.2e-05	0.22	0.12	0	0	0	0	0.22	0.0001	0	0	3	0.26
516	1.5e-05	0	0.97	0	0	0	0	0	0.013	1.1e-05	1.5e-05	0.013	0	0	0	0	2	0
517	0	0.0028	0	0.33	0.0032	0.0011	0.33	0.0031	0	0	0	0	0.33	0	0	0	3	0.26
518	0	0.00071	0	0.28	0.00083	0.15	0.28	0.00079	0	0	0	0	0.28	0	0	0	3	0.26
519	0	0.083	0	0.24	0.096	0.0011	0.24	0.092	0	0	0	0	0.24	0.0083	0	0	3	0.26
520	0	0.0014	0	0.33	0.0016	0.02	0.33	0.0015	0	0	0	0	0.33	0	0	0	3	0.26
521	0	0.13	0	0.17	0.15	0.0003	0.17	0.14	0	0	0	0	0.17	0.05	0	0	3	0.26
522	0	0.17	0	0.14	0.2	3.2e-06	0.14	0.19	0	0	0	0	0.14	0.0002	0	0	4	0.31
523	0	0.091	0	0.23	0.11	0.00051	0.23	0.1	0	0	0	0	0.23	0.004	0	0	3	0.26
524	0	0	0.99	0	0	0	0	0	0.0037	0	0	0.0037	0	0	0	0	2	0
525	0	0.0023	0	0.31	0.0027	0.057	0.31	0.0026	0	0	0	0	0.31	0	0	0	3	0.26
526	0	0.00036	0	0.33	0.00042	6e-05	0.33	0.0004	0	0	0	0	0.33	0	0	0	3	0.26
527	0	0	0	0.15	0	0.55	0.15	0	0	0	0	0	0.15	0	0	0	5	0.2
528	0	0.09	0	0.24	0.1	2.5e-06	0.24	0.1	0	0	0	0	0.24	0	0	0	3	0.26
529	0	0.29	0	0.02	0.33	0	0.02	0.32	0	0	0	0	0.02	2.8e-05	0	0	4	0.31
530	0	0.038	0	0.28	0.044	0.017	0.28	0.042	0	0	0	0	0.28	0.0079	0	0	3	0.26
531	0	0.019	0	0.31	0.022	0.00071	0.31	0.021	0	0	0	0	0.31	0	0	0	3	0.26
532	0	0.044	0	0.29	0.051	0.0002	0.29	0.048	0	0	0	0	0.29	6.2e-06	0	0	3	0.26
533	0	0.097	0	0.23	0.11	0.00038	0.23	0.11	0	0	0	0	0.23	0.0038	0	0	3	0.26
534	0	0.00065	0	0.31	0.00076	0.063	0.31	0.00072	0	0	0	0	0.31	0	0	0	3	0.26
535	0	0.13	0	0.095	0.15	0.00013	0.095	0.14	0	0	0	0	0.095	0.31	1.1e-05	0	13	0.42
536	0	0.0043	0	0.32	0.005	0.028	0.32	0.0048	0	0	0	0	0.32	0	0	0	3	0.26
537	0	0.12	0	0.21	0.13	2e-06	0.21	0.13	0	0	0	0	0.21	1.4e-06	0	0	3	0.26
538	0	0.11	0	0.033	0.13	7.7e-06	0.033	0.13	0	0	0	0	0.033	0.53	2.8e-06	0	13	0.42
539	0	0.0048	0	0.33	0.0056	0.00084	0.33	0.0053	0	0	0	0	0.33	0	0	0	3	0.26
540	0	0.011	0	0.32	0.013	0.00048	0.32	0.012	0	0	0	0	0.32	0	0	0	3	0.26
541	0	0.017	0	0.31	0.02	0.0016	0.31	0.019	0	0	0	0	0.31	1.4e-06	0	0	3	0.26
542	0	0.006	0	0.33	0.007	0.0039	0.33	0.0066	0	0	0	0	0.33	0	0	0	3	0.26
543	0	0.0089	0	0.32	0.01	0.0002	0.32	0.0098	0	0	0	0	0.32	0	0	0	3	0.26
544	0	0.18	0	0.087	0.2	2.7e-05	0.087	0.19	0	0	0	0	0.087	0.17	0	0	4	0.31
545	0	0	0.99	0	0	0	0	0	0.0044	0	0	0.0044	0	0	0	0	2	0
546	0	0.05	0	0.28	0.058	0.00018	0.28	0.055	0	0	0	0	0.28	1.1e-05	0	0	3	0.26
547	0	0.24	0	0.05	0.28	1e-06	0.05	0.27	0	0	0	0	0.05	0.054	0	0	4	0.31
548	0	0.00021	0	0.26	0.00025	0.22	0.26	0.00024	0	0	0	0	0.26	0	0	0	3	0.26
549	0	0.003	0	0.32	0.0034	0.033	0.32	0.0033	0	0	0	0	0.32	0	0	0	3	0.26
550	0	0.016	0	0.31	0.018	0	0.31	0.017	0	0	0	0	0.31	0.0073	0.00032	0	3	0.26
551	0	0	1	0	0	0	0	0	5.2e-05	0	0	5.2e-05	0	0	0	0	2	0
552	0	0.059	0	0.27	0.068	0	0.27	0.065	0	0	0	0	0.27	0	0	0	3	0.26
553	0	0	1	0	0	0	0	0	6e-06	0	0	6e-06	0	0	0	0	2	0
554	0	0.012	0	0.32	0.014	0.00059	0.32	0.013	0	0	0	0	0.32	0	0	0	3	0.26
555	0	0.053	0	0.27	0.061	0.00071	0.27	0.058	0	0	0	0	0.27	0.0033	0	0	3	0.26
556	0	0.017	0	0.31	0.019	0.014	0.31	0.019	0	0	0	0	0.31	0.001	0	0	3	0.26
557	0	0.061	0	0.27	0.07	0	0.27	0.067	0	0	0	0	0.27	0.00031	0.0021	0	3	0.26
558	0	0.012	0	0.32	0.013	0.00046	0.32	0.013	0	0	0	0	0.32	0	0	0	3	0.26
559	0	0.03	0	0.3	0.035	0	0.3	0.033	0	0	0	0	0.3	0.0092	0.0021	0	3	0.26
560	0	0.037	0	0.024	0.042	0	0.024	0.04	0	0	0	0	0.024	0.68	0.083	0.046	13	0.42
561	0	0.063	0	0.2	0.073	0.00021	0.2	0.07	0	0	0	0	0.2	0.18	4.5e-05	0	3	0.26
562	0	0.012	0	0.32	0.014	0.0026	0.32	0.013	0	0	0	0	0.32	8.9e-06	0	0	3	0.26
563	0	0.058	0	0.19	0.068	5.5e-05	0.19	0.064	0	0	0	0	0.19	0.25	3.8e-05	0	13	0.42
564	0	0.0089	0	0.32	0.01	0.00026	0.32	0.0099	0	0	0	0	0.32	0	0	0	3	0.26
565	0	0.036	0	0.23	0.042	4.3e-05	0.23	0.04	0	0	0	0	0.23	0.19	0.00018	0	3	0.26
566	0	0.0051	0	0.33	0.0059	0.0016	0.33	0.0056	0	0	0	0	0.33	0	0	0	3	0.26
567	0	0.017	0	0.3	0.02	0	0.3	0.019	0	0	0	0	0.3	0.055	0.00083	0	3	0.26
568	1.6e-05	0.0032	0	0.3	0.0037	0.092	0.3	0.0035	0	1.2e-05	1.6e-05	0	0.3	9.8e-06	0	0	3	0.26
569	0	0.19	0	0.099	0.22	0	0.099	0.21	0	0	0	0	0.099	0.028	0.05	0	4	0.31
570	0	0.055	0	0.27	0.064	0	0.27	0.061	0	0	0	0	0.27	0.0068	0.0065	0	3	0.26
571	3.4e-05	0.0041	0	0.3	0.0048	0.083	0.3	0.0046	0	2.5e-05	3.4e-05	0	0.3	2.8e-05	0	0	3	0.26
572	0	0.05	0	0.28	0.058	0.00081	0.28	0.055	0	0	0	0	0.28	0.0031	0	0	3	0.26
573	0	0	1	0	0	0	0	0	3.1e-06	0	0	3.1e-06	0	0	0	0	2	0
574	0	0.014	0	0.31	0.016	0.02	0.31	0.016	0	0	0	0	0.31	0.00079	0	0	3	0.26
575	0	0.063	0	0.26	0.073	0	0.26	0.069	0	0	0	0	0.26	0.00017	0.0017	0	3	0.26
576	0	0.0082	0	0.32	0.0095	0.00019	0.32	0.009	0	0	0	0	0.32	0	0	0	3	0.26
577	0	0.0014	0	0.32	0.0017	0.021	0.32	0.0016	0	0	0	0	0.32	0	0	0	3	0.26
578	0	0.04	0	0.26	0.046	0	0.26	0.044	0	0	0	0	0.26	0.063	0.013	0.00029	3	0.26
579	0	0.034	0	0.3	0.039	0.0019	0.3	0.037	0	0	0	0	0.3	0.0014	0	0	3	0.26
580	0	0.087	0	0.23	0.1	0	0.23	0.096	0	0	0	0	0.23	0.017	0.016	0	3	0.26
581	0	0	1	0	0	0	0	0	0.0014	0	0	0.0014	0	0	0	0	2	0
582	0	0.024	0	0.3	0.028	0.0058	0.3	0.027	0	0	0	0	0.3	9.3e-05	0	0	3	0.26
583	0	0.2	0	0.11	0.24	0	0.11	0.22	0	0	0	0	0.11	0	0	0	4	0.31
584	0	3.5e-06	0	0.096	4.1e-06	0.71	0.096	3.9e-06	0	0	0	0	0.096	0	0	0	5	0.2
585	0	0.0047	0	0.31	0.0054	0.046	0.31	0.0052	0	0	0	0	0.31	0	0	0	3	0.26
586	0	0.034	0	0.29	0.04	0.013	0.29	0.038	0	0	0	0	0.29	0.0025	0	0	3	0.26
587	5.7e-06	0	0.98	0	0	0	0	0	0.0099	4.2e-06	5.7e-06	0.0099	0	0	0	0	2	0
588	0.00023	0	0	0	0	0	0	0	0.5	0.00017	0.00023	0.5	0	0	0	0	8	0.029
589	0	0.091	0	0.18	0.11	0.0018	0.18	0.1	0	0	0	0	0.18	0.16	0.00016	0	3	0.26
590	3.5e-06	0	0.98	0	0	0	0	0	0.0084	2.6e-06	3.5e-06	0.0084	0	0	0	0	2	0
591	0	0.18	0	0.052	0.21	0	0.052	0.2	0	0	0	0	0.052	0.25	0	0	13	0.42
592	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0
593	0	0.043	0	0.00065	0.05	0	0.00065	0.047	0	0	0	0	0.00065	0.86	0	0	13	0.42
594	0	0.0032	0	0.32	0.0037	0	0.32	0.0035	0	0	0	0	0.32	0.025	4.8e-06	0	3	0.26
595	0	0.054	0	0.27	0.062	0	0.27	0.059	0	0	0	0	0.27	0.0017	0.0036	0	3	0.26
596	0.37	0	0	0	0	0.00017	0	0	0.00032	0.27	0.37	0.00032	0	0	0	0	0	0.087
597	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0
598	0	0	0	0.0032	0	0	0.0032	0	0	0	0	0	0.0032	0.99	0	0	13	0.42
599	0	0.054	0	0.26	0.062	0	0.26	0.059	0	0	0	0	0.26	0.025	0.011	0	3	0.26
600	0	0.016	0	0.31	0.019	0.0034	0.31	0.018	0	0	0	0	0.31	6.7e-05	0	0	3	0.26
601	0	0.091	0	0.2	0.11	0.00033	0.2	0.1	0	0	0	0	0.2	0.1	0	0	3	0.26
602	0	0.032	0	0.28	0.037	8e-06	0.28	0.035	0	0	0	0	0.28	0.052	0.0042	0	3	0.26
603	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0
604	0	0.027	0	0.3	0.032	0	0.3	0.03	0	0	0	0	0.3	0.0009	0.00068	0	3	0.26
605	0.00012	0.0002	0	0.19	0.00023	0.42	0.19	0.00022	0	8.7e-05	0.00012	0	0.19	0	0	0	5	0.2
606	0	0.0044	0	0.31	0.0051	0.056	0.31	0.0048	0	0	0	0	0.31	1.6e-05	0	0	3	0.26
607	0	0.013	0	0.32	0.015	0	0.32	0.014	0	0	0	0	0.32	0.00038	5.3e-05	0	3	0.26
608	0	0.0024	0	0.32	0.0028	0	0.32	0.0027	0	0	0	0	0.32	0.042	2.8e-06	0	3	0.26
609	0	0	1	0	0	0	0	0	0.00016	0	0	0.00016	0	0	0	0	2	0
610	0	3.6e-05	0	0.083	4.2e-05	0	0.083	4e-05	0	0	0	0	0.083	0.75	0	0	13	0.42
611	0	0.0095	0	0.31	0.011	0.024	0.31	0.011	0	0	0	0	0.31	0.00015	0	0	3	0.26
612	0	0.0018	0	0.33	0.0021	0.0011	0.33	0.002	0	0	0	0	0.33	0	0	0	3	0.26
613	0	0.0071	0	0.32	0.0082	0	0.32	0.0078	0	0	0	0	0.32	0.0032	2.1e-05	0	3	0.26
614	0	0	0	0	0	0	0	0	0.5	0	0	0.5	0	0	0	0	8	0.029
615	0	0.01	0	0.32	0.012	0	0.32	0.011	0	0	0	0	0.32	0.0018	4.9e-05	0	3	0.26
616	0	0.0031	0	0.32	0.0036	0.034	0.32	0.0035	0	0	0	0	0.32	1.1e-06	0	0	3	0.26
617	0	0.00018	0	0.022	0.00021	0	0.022	0.0002	0	0	0	0	0.022	0.93	0	0	13	0.42
618	0	0.023	0	0.3	0.027	0.0079	0.3	0.026	0	0	0	0	0.3	0.0021	0	0	3	0.26
619	0	0.063	0	0.26	0.073	0	0.26	0.069	0	0	0	0	0.26	0.00099	0.0034	0	3	0.26
620	0	0.026	0	0.3	0.03	0	0.3	0.029	0	0	0	0	0.3	0.0037	0.001	0	3	0.26
621	0	0.039	0	0.29	0.045	0.0025	0.29	0.043	0	0	0	0	0.29	0.005	0	0	3	0.26
622	5.7e-05	0.0081	0	0.31	0.0094	0.055	0.31	0.0089	0	4.2e-05	5.7e-05	0	0.31	0.00033	0	0	3	0.26
623	0	0.0071	0	0.33	0.0083	0.00094	0.33	0.0079	0	0	0	0	0.33	0	0	0	3	0.26
624	0	0.0067	0	0.33	0.0077	0	0.33	0.0073	0	0	0	0	0.33	0.00015	5.9e-06	0	3	0.26
625	0	0.028	0	0.3	0.032	0.0067	0.3	0.031	0	0	0	0	0.3	0.0041	0	0	3	0.26
626	0	2.8e-05	0	0.16	3.3e-05	0.51	0.16	3.1e-05	0	0	0	0	0.16	0	0	0	5	0.2
627	0	0.029	0	0.3	0.034	0.0035	0.3	0.032	0	0	0	0	0.3	0.0017	0	0	3	0.26
628	0	0.0096	0	0.31	0.011	0.029	0.31	0.011	0	0	0	0	0.31	0.00023	0	0	3	0.26
629	0	0.0037	0	0.33	0.0043	0.00047	0.33	0.0041	0	0	0	0	0.33	0	0	0	3	0.26
630	1.8e-05	0.0029	0	0.3	0.0034	0.098	0.3	0.0032	0	1.4e-05	1.8e-05	0	0.3	7.2e-06	0	0	3	0.26
631	0.0031	0.0022	0	0.27	0.0026	0.17	0.27	0.0025	0	0.0023	0.0031	0	0.27	8.9e-06	0	0	3	0.26
632	0	0.056	0	0.27	0.065	0	0.27	0.062	0	0	0	0	0.27	0	0	0	3	0.26
633	0	0.016	0	0.27	0.019	0	0.27	0.018	0	0	0	0	0.27	0.13	0.00033	0	3	0.26
634	0	0.003	0	0.33	0.0035	0.00022	0.33	0.0034	0	0	0	0	0.33	0	0	0	3	0.26
635	0	0.0056	0	0.32	0.0065	0.036	0.32	0.0061	0	0	0	0	0.32	2.2e-05	0	0	3	0.26
636	0	0.023	0	0.3	0.026	0	0.3	0.025	0	0	0	0	0.3	0.016	0.0012	0	3	0.26
637	0	0.022	0	0.3	0.026	0	0.3	0.024	0	0	0	0	0.3	0.029	0.0014	0	3	0.26
638	0	0.015	0	0.31	0.018	0.012	0.31	0.017	0	0	0	0	0.31	0.00046	0	0	3	0.26
639	0	0.011	0	0.32	0.013	0.0016	0.32	0.012	0	0	0	0	0.32	2.6e-06	0	0	3	0.26
640	0.00034	0.01	0	0.3	0.012	0.054	0.3	0.011	0	0.00025	0.00034	0	0.3	0.0012	0	0	3	0.26
641	0	0.00023	0	0.33	0.00026	0.0069	0.33	0.00025	0	0	0	0	0.33	0	0	0	3	0.26
642	0	0.00012	0	0.33	0.00014	0.017	0.33	0.00014	0	0	0	0	0.33	0	0	0	3	0.26
643	0	0.002	0	0.33	0.0023	0	0.33	0.0022	0	0	0	0	0.33	0.012	1e-06	0	3	0.26
644	0	0.022	0	0.31	0.025	0.005	0.31	0.024	0	0	0	0	0.31	0.00066	0	0	3	0.26
645	0	0.16	0	0.16	0.19	4.9e-06	0.16	0.18	0	0	0	0	0.16	0.0029	0	0	4	0.31
646	0	0.25	0	0.036	0.29	0	0.036	0.27	0	0	0	0	0.036	0.083	0	0	4	0.31
647	0	0	0	0	0	0	0	0	0.5	0	0	0.5	0	0	0	0	8	0.029
648	0	0	0	0	0	0	0	0	0.5	0	0	0.5	0	0	0	0	8	0.029
649	0	0.072	0	0.05	0.083	0	0.05	0.079	0	0	0	0	0.05	0.53	0.086	0	13	0.42
650	0	0.0068	0	0.32	0.0078	0.0056	0.32	0.0075	0	0	0	0	0.32	1.8e-06	0	0	3	0.26
651	0	0.046	0	0.28	0.054	0	0.28	0.051	0	0	0	0	0.28	0.00015	0.0011	0	3	0.26
652	0	0.0039	0	0.31	0.0046	0.047	0.31	0.0043	0	0	0	0	0.31	6.3e-06	0	0	3	0.26
653	0	0.023	0	0.3	0.026	0	0.3	0.025	0	0	0	0	0.3	0.028	0.0015	0	3	0.26
654	0	0.018	0	0.31	0.021	0.0032	0.31	0.02	0	0	0	0	0.31	9.9e-05	0	0	3	0.26
655	0	0.0038	0	0.32	0.0044	0.04	0.32	0.0042	0	0	0	0	0.32	3.8e-06	0	0	3	0.26
656	0	0.0039	0	0.32	0.0046	0.02	0.32	0.0043	0	0	0	0	0.32	1.2e-06	0	0	3	0.26
657	3.5e-06	0.017	0	0.31	0.02	0.024	0.31	0.019	0	2.6e-06	3.5e-06	0	0.31	0.0029	0	0	3	0.26
658	0	0.14	0	0.041	0.17	0	0.041	0.16	0	0	0	0	0.041	0.41	0	0	13	0.42
659	0	0.045	0	0.25	0.052	0	0.25	0.05	0	0	0	0	0.25	0.084	0.02	0.0025	3	0.26
660	0	0.012	0	0.32	0.014	0.0074	0.32	0.013	0	0	0	0	0.32	5.3e-05	0	0	3	0.26
661	0	0.002	0	0.33	0.0023	0.0011	0.33	0.0022	0	0	0	0	0.33	0	0	0	3	0.26
662	0	0.00013	0	0.031	0.00015	0	0.031	0.00015	0	0	0	0	0.031	0.91	0	0	13	0.42
663	0	0.039	0	0.28	0.046	0.0041	0.28	0.043	0	0	0	0	0.28	0.013	0	0	3	0.26
664	0	0	1	0	0	0	0	0	0.0016	0	0	0.0016	0	0	0	0	2	0
665	0	0.1	0	0.098	0.12	5.5e-05	0.098	0.11	0	0	0	0	0.098	0.37	1.2e-05	0	13	0.42
666	0	0.00045	0	0.31	0.00053	0	0.31	0.0005	0	0	0	0	0.31	0.062	0.00015	0	3	0.26
667	0	0.036	0	0.28	0.042	0.0061	0.28	0.04	0	0	0	0	0.28	0.042	0.00015	0	3	0.26
668	0	1.8e-05	0	0.33	2.1e-05	4.2e-05	0.33	2e-05	0	0	0	0	0.33	0	0	0	3	0.26
669	0	0.081	0	0.21	0.094	0	0.21	0.089	0	0	0	0	0.21	0.078	0.029	0	3	0.26
670	0	0.043	0	0.27	0.05	0	0.27	0.047	0	0	0	0	0.27	0.036	0.0095	0.00019	3	0.26
671	0	0.024	0	0.3	0.028	0	0.3	0.026	0	0	0	0	0.3	0.011	0.0011	0	3	0.26
672	0	0.036	0	0.27	0.042	0	0.27	0.04	0	0	0	0	0.27	0.064	0.012	9e-05	3	0.26
673	0	0.015	0	0.29	0.017	0	0.29	0.017	0	0	0	0	0.29	0.085	0.00055	0	3	0.26
674	0	0.031	0	0.29	0.036	0	0.29	0.034	0	0	0	0	0.29	0.032	0.0038	0	3	0.26
675	0	0.00022	0	0.3	0.00026	0.11	0.3	0.00024	0	0	0	0	0.3	0	0	0	3	0.26
676	0	0.0012	0	0.24	0.0014	0	0.24	0.0014	0	0	0	0	0.24	0.26	0.0094	0	13	0.42
677	0	0.004	0	0.23	0.0046	0	0.23	0.0044	0	0	0	0	0.23	0.016	0.29	0	14	0.63
678	0	0.011	0	0.32	0.012	0.0097	0.32	0.012	0	0	0	0	0.32	5.2e-05	0	0	3	0.26
679	0	0.01	0	0.32	0.012	0	0.32	0.011	0	0	0	0	0.32	9.4e-05	0.022	0	3	0.26
680	0	0.067	0	0.26	0.078	0.00031	0.26	0.074	0	0	0	0	0.26	0.0036	0	0	3	0.26
681	1e-05	3.8e-06	0	0.056	4.4e-06	0.83	0.056	4.2e-06	0	7.5e-06	1e-05	0	0.056	0	0	0	5	0.2
682	0.00061	1.7e-05	0	0.08	1.9e-05	0.76	0.08	1.9e-05	0	0.00045	0.00061	0	0.08	0	0	0	5	0.2
683	0	0.0027	0	0.33	0.0031	0.0012	0.33	0.003	0	0	0	0	0.33	0	0	0	3	0.26
684	0	0	1	0	0	0	0	0	1.1e-05	0	0	1.1e-05	0	0	0	0	2	0
685	0	0.011	0	0.3	0.012	0	0.3	0.012	0	0	0	0	0.3	0.071	0.0042	0	3	0.26
686	0	0.068	0	0.23	0.079	0	0.23	0.075	0	0	0	0	0.23	0.062	0.022	0.00059	3	0.26
687	0	0.14	0	0.047	0.16	0	0.047	0.15	0	0	0	0	0.047	0.28	0.13	0.00033	13	0.42
688	0	0.061	0	0.2	0.071	0.0017	0.2	0.068	0	0	0	0	0.2	0.21	0.002	0	13	0.42
689	0	0.093	0	0.23	0.11	0	0.23	0.1	0	0	0	0	0.23	0.0067	0.012	1.2e-06	3	0.26
690	0	0.026	0	0.3	0.031	0	0.3	0.029	0	0	0	0	0.3	0.0033	0.00099	0	3	0.26
691	0	0.0032	0	0.3	0.0038	0	0.3	0.0036	0	0	0	0	0.3	0.082	9.1e-06	0	3	0.26
692	0	0	1	0	0	0	0	0	3.8e-05	0	0	3.8e-05	0	0	0	0	2	0
693	0	0.024	0	0.31	0.028	0.0033	0.31	0.027	0	0	0	0	0.31	0.00056	0	0	3	0.26
694	0	0.0037	0	0.31	0.0043	0.044	0.31	0.0041	0	0	0	0	0.31	4.1e-06	0	0	3	0.26
695	0	0.0012	0	0.33	0.0014	0.013	0.33	0.0013	0	0	0	0	0.33	0	0	0	3	0.26
696	0	0.0087	0	0.32	0.01	0.0012	0.32	0.0096	0	0	0	0	0.32	0	0	0	3	0.26
697	0	0.013	0	0.31	0.015	0.02	0.31	0.015	0	0	0	0	0.31	0.00058	0	0	3	0.26
698	0	0.029	0	0.3	0.034	0.00021	0.3	0.033	0	0	0	0	0.3	1.4e-05	0	0	3	0.26
699	0	0.039	0	0.29	0.045	0	0.29	0.043	0	0	0	0	0.29	0.011	0.0045	0	3	0.26
700	0	0.0019	0	0.33	0.0022	0.014	0.33	0.0021	0	0	0	0	0.33	0	0	0	3	0.26
701	1.3e-05	2.3e-05	0	0.11	2.6e-05	0.67	0.11	2.5e-05	0	9.8e-06	1.3e-05	0	0.11	0	0	0	5	0.2
702	0	0	1	0	0	0	0	0	0.00097	0	0	0.00097	0	0	0	0	2	0
703	0	0.0022	0	0.32	0.0025	0.044	0.32	0.0024	0	0	0	0	0.32	0	0	0	3	0.26
704	0	0.02	0	0.31	0.023	0.0087	0.31	0.022	0	0	0	0	0.31	0.001	0	0	3	0.26
705	0	0	1	0	0	0	0	0	4.2e-05	0	0	4.2e-05	0	0	0	0	2	0
706	1.2e-05	0	0.98	0	0	0	0	0	0.012	8.9e-06	1.2e-05	0.012	0	0	0	0	2	0
707	0	0.0052	0	0.32	0.006	0.0097	0.32	0.0057	0	0	0	0	0.32	1.3e-06	0	0	3	0.26
708	0	0.013	0	0.32	0.015	0.00026	0.32	0.014	0	0	0	0	0.32	0	0	0	3	0.26
709	0	0.015	0	0.32	0.017	0.0021	0.32	0.016	0	0	0	0	0.32	1.8e-05	0	0	3	0.26
710	0	0.0068	0	0.32	0.0079	0.031	0.32	0.0075	0	0	0	0	0.32	4.4e-05	0	0	3	0.26
711	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0
712	0	0.028	0	0.3	0.032	0.01	0.3	0.031	0	0	0	0	0.3	0.0088	0	0	3	0.26
713	0	0	1	0	0	0	0	0	3.8e-06	0	0	3.8e-06	0	0	0	0	2	0
714	0	0.028	0	0.29	0.032	0	0.29	0.031	0	0	0	0	0.29	0.029	0.0027	0	3	0.26
