SNV	cluster0	cluster1	cluster2	cluster3	cluster4	cluster5	cluster6	cluster7	cluster	dcf0
800	0.99	0.00048	0.0015	0	0	0.0013	0.0025	0	0	0.26
801	0.9	7.2e-06	0.045	0.014	0	0.039	0.0052	0	0	0.26
802	0.89	0.0032	0.0072	0	0	0.0063	0.089	0	0	0.26
803	0.89	0	0.053	0.0046	0	0.046	0.0017	0	0	0.26
804	0.96	0	0.0078	0.029	0	0.0067	2.2e-06	0	0	0.26
805	0.81	0.002	0.0046	0	0	0.004	0.18	0	0	0.26
806	0.89	0	0.06	6e-05	0	0.052	0	0	0	0.26
807	0.77	7e-05	0.1	0.0024	0	0.089	0.037	0	0	0.26
808	0.88	0	0.064	3e-06	0	0.055	0	0	0	0.26
809	0.13	0	0	0.87	0	0	0	0	3	0.2
810	0.58	0.11	0.15	0	0	0.13	0.028	0	0	0.26
811	0.98	0	0.0092	0.00019	0	0.008	0	0	0	0.26
812	0.98	0	0.011	0.00014	0	0.0093	0	0	0	0.26
813	0.93	0	0.032	0.013	0	0.028	0.00071	0	0	0.26
814	0.6	0	0.21	4.8e-05	0	0.18	0.005	0	0	0.26
815	0.94	0	0.017	0.024	0	0.015	8e-05	0	0	0.26
816	0.82	0	0.094	0.00039	0	0.081	0.0006	0	0	0.26
817	0.97	0.0031	0.0074	0	0	0.0064	0.015	0	0	0.26
818	0.7	0.068	0.099	0	0	0.085	0.051	0	0	0.26
819	0.96	0	0.00027	0.038	0	0.00023	0	0	0	0.26
820	0.88	0	0.064	0.0015	0	0.055	0.00061	0	0	0.26
821	0	0	0	0	1	0	0	0	4	0.029
822	0.94	0	0.029	0.0056	0	0.025	9.4e-05	0	0	0.26
823	0.95	0	0.0042	0.039	0	0.0036	0	0	0	0.26
824	0.99	1.5e-05	7.8e-05	0	0	6.8e-05	0.011	0	0	0.26
825	0	0	0	0	0.051	0	0	0.95	7	0
826	0.00014	0	0	1	0	0	0	0	3	0.2
827	0.98	0.0026	0.0063	0	0	0.0055	0.0071	0	0	0.26
828	0.0041	0	0.00047	0	0	0.00041	1	0	6	0.42
829	0.97	0	0.017	0.0015	0	0.015	0	0	0	0.26
830	0.74	0.065	0.099	0	0	0.086	0.0095	0	0	0.26
831	0.33	0	0.36	0	0	0.31	6.6e-05	0	2	0.31
832	0.97	0.0052	0.012	0	0	0.01	0.002	0	0	0.26
833	0.94	0	0.033	4.2e-05	0	0.029	0	0	0	0.26
834	0.87	0	0.067	0.00051	0	0.058	0.00013	0	0	0.26
835	0.91	0	0.024	0.039	0	0.021	0.0013	0	0	0.26
836	0.93	0	0.03	0.016	0	0.026	0.00082	0	0	0.26
837	0.53	0	7e-05	0.47	0	6.1e-05	0	0	0	0.26
838	0.73	0.0013	0.0032	0	0	0.0028	0.27	0	0	0.26
839	0.32	0	0.28	1.8e-05	0	0.25	0.15	0	0	0.26
840	0.93	0	0.0046	0.066	0	0.004	0	0	0	0.26
841	0.99	0	0.0016	0.0059	0	0.0014	0	0	0	0.26
842	0.76	0	0.0017	0.24	0	0.0015	0	0	0	0.26
843	0.84	0.0073	0.015	0	0	0.013	0.13	0	0	0.26
844	0.92	0	0.043	0.00042	0	0.037	7.7e-06	0	0	0.26
845	0.99	0	0.00011	0.011	0	9.8e-05	0	0	0	0.26
846	0.33	0	0.35	2.3e-06	0	0.31	0.0091	0	2	0.31
847	0.99	0.00082	0.0025	0	0	0.0021	0.0013	0	0	0.26
848	0.9	0	0.00078	0.1	0	0.00067	0	0	0	0.26
849	0.79	0.0051	0.073	0.0055	0	0.063	0.061	0	0	0.26
850	0.77	0.047	0.071	0	0	0.062	0.049	0	0	0.26
851	0.99	0	0.0046	0.0014	0	0.004	0	0	0	0.26
852	0	0	0	0	1	0	0	0	4	0.029
853	0.18	0	7.2e-06	0.82	0	6.3e-06	0	0	3	0.2
854	0.96	0	0.021	0.00043	0	0.018	0	0	0	0.26
855	0.75	0.047	0.073	3.5e-06	0	0.063	0.069	0	0	0.26
856	0.56	0.096	0.1	0	0	0.089	0.15	0	0	0.26
857	0.84	0	0.00091	0.16	0	0.00079	0	0	0	0.26
858	0.7	0	0.16	6.2e-05	0	0.14	0.00089	0	0	0.26
859	0.082	0	0	0.92	0	0	0	0	3	0.2
860	0.93	0	0.0042	0.059	0	0.0036	0	0	0	0.26
861	0.78	0.0042	0.0096	0	0	0.0083	0.2	0	0	0.26
862	0.4	0	0.32	0	0	0.28	0.00063	0	0	0.26
863	0.84	0	0.084	0.00049	0	0.073	0.00045	0	0	0.26
864	0	0	0	0	0.026	0	0	0.97	7	0
865	0.72	0	0.15	4.3e-06	0	0.13	7.8e-06	0	0	0.26
866	0	0	0	0	0.016	0	0	0.98	7	0
867	0.7	0	0.00075	0.3	0	0.00065	0	0	0	0.26
868	0.95	0	0.014	0.027	0	0.012	6.1e-05	0	0	0.26
869	0.2	0	0.43	0	0	0.37	0.0027	0	2	0.31
870	0.85	0.021	0.066	0	0	0.058	0.0081	0	0	0.26
871	0.81	0.00025	0.0014	0	0	0.0012	0.19	0	0	0.26
872	0.87	0	0.0059	0.12	0	0.0051	1.6e-05	0	0	0.26
873	0.95	0	0.0092	0.029	0	0.008	8.3e-06	0	0	0.26
874	0.58	0	1.7e-06	0.42	0	1.5e-06	0	0	0	0.26
875	0.53	0.073	0.21	0	0	0.18	0.015	0	0	0.26
876	0.3	0.11	0.29	0	0	0.25	0.05	0	0	0.26
877	0.92	0	0.022	0.035	0	0.019	0.00087	0	0	0.26
878	0	0	0	0.00025	1	0	0	0	4	0.029
879	0.00095	0	0	0.02	0.98	0	0	0	4	0.029
880	0.89	0	0.057	0.00069	0	0.049	0.00014	0	0	0.26
881	0.86	0	0.074	0.00043	0	0.064	0.00028	0	0	0.26
882	0.74	0	0.14	8.6e-06	0	0.12	1.6e-05	0	0	0.26
883	0.75	0	0.13	0.00026	0	0.12	0.0049	0	0	0.26
884	0.001	0.07	0.11	0	0	0.099	0.71	0	6	0.42
885	0.94	0	0.032	0.00028	0	0.028	1.3e-06	0	0	0.26
886	0.88	2.2e-06	0.06	0.0056	0	0.052	0.0075	0	0	0.26
887	0.98	0	0.012	0.00011	0	0.011	0	0	0	0.26
888	0.72	0.042	0.13	0	0	0.11	0.0081	0	0	0.26
889	0.96	0	0.0063	0.032	0	0.0055	1.6e-06	0	0	0.26
890	0.48	8.4e-06	0.22	8.8e-05	0	0.19	0.12	0	0	0.26
891	0.24	0.092	0.23	0	0	0.19	0.24	0	0	0.26
892	0.98	0	0.00016	0.023	0	0.00014	0	0	0	0.26
893	0.95	0	0.026	0.0044	0	0.022	5.4e-05	0	0	0.26
894	0.00013	0	0	0.0048	1	0	0	0	4	0.029
895	0	0	0	0	2.1e-05	0	0	1	7	0
896	0.92	0	0.041	0.0017	0	0.036	0.00012	0	0	0.26
897	0.99	0	0.0068	0.00037	0	0.0059	0	0	0	0.26
898	0.86	0.02	0.065	0	0	0.056	0.0025	0	0	0.26
899	0.19	0.091	0.22	0	0	0.19	0.32	0	6	0.42
900	0.94	0	0.018	0.027	0	0.016	0.00022	0	0	0.26
901	0.71	0.041	0.13	0	0	0.11	0.0003	0	0	0.26
902	0.81	0.026	0.086	0	0	0.074	0.0008	0	0	0.26
903	0	0	0	0	2.9e-05	0	0	1	7	0
904	0.86	0	0.075	0.00027	0	0.065	0.00014	0	0	0.26
905	0.18	5.1e-05	0.15	0	0	0.13	0.55	0	6	0.42
906	0.28	0.00052	0.076	0	0	0.066	0.58	0	6	0.42
907	0.59	0	0.22	2e-06	0	0.19	4.6e-05	0	0	0.26
908	0.94	0	0.011	0.041	0	0.0092	2.1e-05	0	0	0.26
909	0.96	0	0.021	0.0017	0	0.018	3.7e-06	0	0	0.26
910	0.23	3.6e-05	0.21	5.2e-06	0	0.18	0.38	0	6	0.42
911	0	0	0	0.00052	1	0	0	0	4	0.029
912	0	0	0	0	5.2e-06	0	0	1	7	0
913	0.78	0	0.12	3e-06	0	0.1	1e-06	0	0	0.26
914	0.87	0	0.071	0.00058	0	0.062	0.00023	0	0	0.26
915	0.77	0.051	0.077	0	0	0.067	0.033	0	0	0.26
916	0	0	0	0	0.005	0	0	0.99	7	0
917	0.55	2.6e-05	0.19	0.00024	0	0.16	0.097	0	0	0.26
918	0.92	0	0.039	0.0057	0	0.034	0.00048	0	0	0.26
919	0.9	0	0.05	0.0066	0	0.043	0.0023	0	0	0.26
920	0	0	0	0	0.00013	0	0	1	7	0
921	0.9	0.023	0.042	0	0	0.036	0.0015	0	0	0.26
922	0.92	0	0.031	0.019	0	0.027	0.0013	0	0	0.26
923	0.93	0	0.014	0.046	0	0.012	0.00011	0	0	0.26
924	0.36	0.16	0.21	0	0	0.18	0.092	0	0	0.26
925	0.93	0	0.028	0.021	0	0.024	0.00087	0	0	0.26
926	0.92	0	0.044	0.00089	0	0.038	3e-05	0	0	0.26
927	0.93	0	0.037	0.0025	0	0.032	7.5e-05	0	0	0.26
928	0.36	0.15	0.19	0	0	0.17	0.13	0	0	0.26
929	0.86	0	0.076	0.00096	0	0.066	0.00085	0	0	0.26
930	0	0	0	0	0.0035	0	0	1	7	0
931	0	0	0	0	0.0018	0	0	1	7	0
932	0.93	0	0.035	0.0047	0	0.03	0.00018	0	0	0.26
933	0.49	2.9e-06	0.23	9.3e-05	0	0.2	0.084	0	0	0.26
934	0.92	0	0.013	0.052	0	0.011	9.6e-05	0	0	0.26
935	0.65	0.075	0.11	0	0	0.092	0.076	0	0	0.26
936	0.93	0.0025	0.0058	0	0	0.005	0.052	0	0	0.26
937	0.74	0	0.00014	0.26	0	0.00012	0	0	0	0.26
938	0.67	0	0.16	0.00045	0	0.14	0.031	0	0	0.26
939	0.7	0	0.16	3.6e-05	0	0.14	0.00034	0	0	0.26
940	0	0	0	0	0.0031	0	0	1	7	0
941	0.75	0.036	0.11	0	0	0.095	0.0074	0	0	0.26
942	0.71	0.042	0.12	0	0	0.11	0.018	0	0	0.26
943	0.98	0.0017	0.008	0	0	0.0069	0.0081	0	0	0.26
944	0.85	0.027	0.045	0	0	0.039	0.034	0	0	0.26
945	0.57	0.05	0.13	0	0	0.12	0.13	0	0	0.26
946	1	0	0.0016	0.00075	0	0.0014	0	0	0	0.26
947	0.82	0	0.099	0.00025	0	0.086	0.00037	0	0	0.26
948	0.95	0	0.025	3.1e-05	0	0.022	0	0	0	0.26
949	0.84	0.022	0.073	0	0	0.063	0.0014	0	0	0.26
950	0.84	0	0.086	0.00084	0	0.074	0.0021	0	0	0.26
951	0.91	4e-06	0.036	0.019	0	0.031	0.0039	0	0	0.26
952	0.8	0	1.7e-05	0.2	0	1.5e-05	0	0	0	0.26
953	1	0	0.001	0.00012	0	0.00088	0	0	0	0.26
954	0.75	0	0.13	0.00017	0	0.11	0.002	0	0	0.26
955	0.51	0	0.25	0.00015	0	0.22	0.021	0	0	0.26
956	0.98	0	0.0056	0.013	0	0.0049	0	0	0	0.26
957	0	0	0	0	0	0	0	1	7	0
958	0.93	0	0.034	0.0078	0	0.029	3.4e-05	0	0	0.26
959	0.96	0.0037	0.015	0	0	0.013	0.0061	0	0	0.26
960	0.88	0	0.064	2.1e-05	0	0.055	0	0	0	0.26
961	0.99	0	0.003	0.0057	0	0.0026	0	0	0	0.26
962	0.89	0	0.013	0.082	2.5e-06	0.012	0.00046	0	0	0.26
963	0.6	0.054	0.18	0	0	0.16	2.1e-05	0	0	0.26
964	0.92	0	0.042	0.003	0	0.036	0.00033	0	0	0.26
965	0.22	0	0	0.78	0	0	0	0	3	0.2
966	0.82	0.025	0.077	0	0	0.066	0.014	0	0	0.26
967	0.94	0.0066	0.027	0	0	0.023	0.00029	0	0	0.26
968	0.65	0	0.18	0.00011	0	0.16	0.011	0	0	0.26
969	0.84	0.021	0.077	0	0	0.067	1e-05	0	0	0.26
970	0.99	0	0.00068	0.0048	0	0.00059	0	0	0	0.26
971	0.98	0	0.007	0.0052	0	0.0061	0	0	0	0.26
972	0.96	0	0.012	0.016	0	0.011	1.3e-05	0	0	0.26
973	0.97	0	0.013	0.0013	0	0.011	0	0	0	0.26
974	0.98	0	7.9e-05	0.023	0	6.8e-05	0	0	0	0.26
975	0.87	0.00067	0.051	0.014	0	0.044	0.024	0	0	0.26
976	0.51	0	0.26	1.3e-05	0	0.23	0.0038	0	0	0.26
977	0.23	8.1e-05	0.053	0	0	0.046	0.67	0	6	0.42
978	0	0	0	0	0.00089	0	0	1	7	0
979	0.97	0	0.0016	0.028	0	0.0014	0	0	0	0.26
980	0.97	0	0.0092	0.013	0	0.0079	1.9e-06	0	0	0.26
981	1	0	0.00026	0.0014	0	0.00022	0	0	0	0.26
982	0.39	0.089	0.23	0	0	0.2	0.087	0	0	0.26
983	0.7	0	0.003	0.3	0	0.0026	0	0	0	0.26
984	0.95	0.0051	0.02	0	0	0.018	0.0076	0	0	0.26
985	0.75	0.036	0.11	0	0	0.095	0.011	0	0	0.26
986	0.45	0	0.26	3.9e-05	0	0.22	0.07	0	0	0.26
987	0	0	0	0	0.00029	0	0	1	7	0
988	0.92	0	0.035	0.011	0	0.031	0.0014	0	0	0.26
989	0.79	0	0.11	2.6e-05	0	0.099	2.9e-05	0	0	0.26
990	0	0	0	0	0.0081	0	0	0.99	7	0
991	1	0	0.0013	0.0014	0	0.0011	0	0	0	0.26
992	0.99	0	0.0027	0.00016	0	0.0024	0	0	0	0.26
993	0.89	0	0.056	0.0024	0	0.049	0.0012	0	0	0.26
994	0.97	0.0021	0.0094	0	0	0.0082	0.0075	0	0	0.26
995	0.15	0.066	0.16	0	0	0.13	0.49	0	6	0.42
996	0.57	0.00012	0.16	0.0003	0	0.14	0.14	0	0	0.26
997	0.79	0.0058	0.063	0.00066	0	0.054	0.091	0	0	0.26
998	0.98	0	0.0043	0.011	0	0.0037	0	0	0	0.26
999	0	0	0	0	4.8e-06	0	0	1	7	0
1000	0.95	0.0052	0.022	0	0	0.019	0.00092	0	0	0.26
1001	0.94	0	0.0038	0.053	0	0.0033	0	0	0	0.26
1002	0	0	0	0	0.0063	0	0	0.99	7	0
1003	0.97	0	0.0084	0.017	0	0.0073	2e-06	0	0	0.26
1004	0	0	0	0	0	0	0	1	7	0
1005	0.89	0	0.00087	0.1	0	0.00075	0	0	0	0.26
1006	0.89	0.0068	0.025	0	0	0.022	0.057	0	0	0.26
1007	0.74	0	0.14	3.8e-05	0	0.12	1.1e-05	0	0	0.26
1008	0.92	0.01	0.037	0	0	0.032	0.0032	0	0	0.26
1009	0.98	0	0.0062	0.0097	0	0.0054	0	0	0	0.26
1010	0.78	0.025	0.074	2.5e-05	0	0.064	0.058	0	0	0.26
1011	0.65	0.045	0.13	0	0	0.11	0.073	0	0	0.26
1012	0.75	0.033	0.11	0	0	0.099	5.4e-05	0	0	0.26
1013	0.77	0	0.12	1.4e-05	0	0.11	1.7e-05	0	0	0.26
1014	0.91	0.011	0.038	0	0	0.033	0.0085	0	0	0.26
1015	0.95	0	0.017	0.017	0	0.015	7.7e-05	0	0	0.26
1016	0.86	0.018	0.059	0	0	0.051	0.014	0	0	0.26
1017	0.64	0	0.00045	0.36	0	0.00039	0	0	0	0.26
1018	0.87	0	0.065	0.0038	0	0.056	0.006	0	0	0.26
1019	0.92	0	0.037	0.011	0	0.032	0.0017	0	0	0.26
1020	0.014	0	0	0.72	0.27	0	0	0	3	0.2
1021	0	0	0	0	1	0	0	0	4	0.029
1022	0.93	0.0083	0.032	0	0	0.028	0.00035	0	0	0.26
1023	0.97	0	0.016	0.00063	0	0.014	0	0	0	0.26
1024	0.99	0	2.2e-05	0.0051	0	1.9e-05	0	0	0	0.26
1025	0.97	0	0.0055	0.015	0	0.0048	0	0	0	0.26
1026	0.83	0	0.087	0.0066	0	0.075	0.0054	0	0	0.26
1027	0.8	0	0.11	0.00088	0	0.093	0.00052	0	0	0.26
1028	0.96	0	0.019	2e-05	0	0.017	0	0	0	0.26
1029	0.96	0	1.8e-05	0.038	0	1.6e-05	0	0	0	0.26
1030	0.98	0	0.013	1.6e-05	0	0.011	0	0	0	0.26
1031	1	0	0.002	0.00081	0	0.0017	0	0	0	0.26
1032	0.78	0.028	0.083	0	0	0.072	0.035	0	0	0.26
1033	0.8	0.027	0.083	0	0	0.072	0.013	0	0	0.26
1034	0.99	0.00045	0.0025	0	0	0.0022	0.0067	0	0	0.26
1035	0.083	0.16	0.38	0	0	0.33	0.044	0	2	0.31
1036	0.77	0.034	0.11	0	0	0.091	0.0046	0	0	0.26
1037	0.98	0	0.0013	0.014	0	0.0011	0	0	0	0.26
1038	0.96	0	0.00097	0.036	0	0.00084	0	0	0	0.26
1039	0.95	0	0.00018	0.049	0	0.00016	0	0	0	0.26
1040	0.96	0	0.00019	0.041	0	0.00016	0	0	0	0.26
1041	0.66	0.05	0.15	0	0	0.13	0.021	0	0	0.26
1042	0.97	0	6.5e-06	0.029	0	5.6e-06	0	0	0	0.26
1043	0.24	0.084	0.11	0	0	0.099	0.47	0	6	0.42
1044	0.78	0	0.0011	0.21	0	0.00099	0	0	0	0.26
1045	0.88	0	0.0049	0.11	0	0.0042	6e-06	0	0	0.26
1046	0.16	0	0.45	0	0	0.39	0.00053	0	2	0.31
1047	0.71	0.00088	0.0062	0	0	0.0054	0.28	0	0	0.26
1048	0.91	0	0.048	9.4e-05	0	0.042	1.8e-06	0	0	0.26
1049	0.0058	0	0.5	0	0	0.43	0.061	0	2	0.31
1050	0.93	0	0.037	0.0031	0	0.032	0.00018	0	0	0.26
1051	0.9	0.009	0.031	0	0	0.027	0.035	0	0	0.26
1052	0.65	0.00045	0.0033	0	0	0.0028	0.34	0	0	0.26
1053	0.35	0	0.33	5.4e-06	0	0.29	0.038	0	0	0.26
1054	0.98	0	0.00056	0.015	0	0.00048	0	0	0	0.26
1055	0.79	0	0.00094	0.21	0	0.00082	0	0	0	0.26
1056	0.89	0	0.011	0.093	0	0.0097	0.00025	0	0	0.26
1057	0.86	0.0082	0.033	0	0	0.028	0.073	0	0	0.26
1058	0.87	0.00029	0.0016	0	0	0.0014	0.13	0	0	0.26
1059	0.33	0.12	0.11	0	0	0.093	0.35	0	6	0.42
1060	0.9	0	0.053	0.0018	0	0.046	0.00054	0	0	0.26
1061	0.94	0	0.029	0.0084	0	0.025	0.00032	0	0	0.26
1062	0	0	0	0	0.00043	0	0	1	7	0
1063	0.78	0.024	0.071	2e-05	0	0.062	0.059	0	0	0.26
1064	0.95	0	0.0049	0.038	0	0.0042	0	0	0	0.26
1065	0.96	0	0.00011	0.04	0	9.6e-05	0	0	0	0.26
1066	0.83	0.02	0.064	0	0	0.055	0.026	0	0	0.26
1067	0.89	0.0003	0.0017	0	0	0.0015	0.11	0	0	0.26
1068	0	0	0	0	1	0	0	0	4	0.029
1069	0.92	0.0045	0.017	0	0	0.015	0.046	0	0	0.26
1070	0.96	0	0.0008	0.035	0	0.00069	0	0	0	0.26
1071	0.72	0.032	0.092	0	0	0.079	0.077	0	0	0.26
1072	0.96	0	0.0026	0.036	0	0.0022	0	0	0	0.26
1073	0.28	4.2e-06	0.27	1.1e-05	0	0.23	0.22	0	0	0.26
1074	0.82	0	0.098	5.4e-05	0	0.085	4.2e-05	0	0	0.26
1075	0.93	0	0.0028	0.066	0	0.0024	0	0	0	0.26
1076	0.079	0	0.45	0	0	0.39	0.076	0	2	0.31
1077	0	0	0	0	0.0039	0	0	1	7	0
1078	0.012	0	0.0012	0	0	0.0011	0.99	0	6	0.42
1079	0.02	0	0.0024	0	0	0.0021	0.98	0	6	0.42
1080	0.41	0.0011	0.13	2.9e-05	0	0.11	0.35	0	0	0.26
1081	0	0	0	0	0	0	0	1	7	0
1082	0.65	0	0.00018	0.35	0	0.00016	0	0	0	0.26
1083	0.068	0	0.43	0	0	0.37	0.13	0	2	0.31
1084	0.91	0.009	0.032	0	0	0.028	0.016	0	0	0.26
1085	0.9	0.013	0.046	0	0	0.04	0.0046	0	0	0.26
1086	0.74	0.0036	0.07	0.0003	0	0.061	0.13	0	0	0.26
1087	0.6	0	0.00058	0.39	0	0.0005	0	0	0	0.26
1088	0.57	0.064	0.11	0	0	0.091	0.16	0	0	0.26
1089	0.88	0	0.0042	0.11	0	0.0037	0	0	0	0.26
1090	0.96	0	0.016	0.007	0	0.014	1.2e-05	0	0	0.26
1091	0.23	2.8e-05	0.0028	0	0	0.0024	0.77	0	6	0.42
1092	0.11	1.5e-05	0.048	0	0	0.042	0.8	0	6	0.42
1093	0.8	0.024	0.072	0	0	0.063	0.037	0	0	0.26
1094	0.039	0	0.00017	0	0	0.00015	0.96	0	6	0.42
1095	0.15	0.00013	0.098	0	0	0.085	0.67	0	6	0.42
1096	0.00053	0	0.0019	0	0	0.0016	1	0	6	0.42
1097	0.44	1.7e-05	0.22	6.8e-05	0	0.19	0.16	0	0	0.26
1098	0.86	0.00019	0.0011	0	0	0.00097	0.14	0	0	0.26
1099	0	0	0	0	0.00067	0	0	1	7	0
1100	0.77	0.0032	0.073	0.0014	0	0.063	0.087	0	0	0.26
1101	0.82	0	8.7e-05	0.18	0	7.5e-05	0	0	0	0.26
1102	0.94	0.0065	0.026	0	0	0.022	0.0024	0	0	0.26
1103	0.96	0.002	0.0088	0	0	0.0077	0.023	0	0	0.26
1104	0.99	0	0.0023	0.0095	0	0.002	0	0	0	0.26
1105	0.64	0.053	0.098	0	0	0.085	0.13	0	0	0.26
1106	0.85	0	0.0015	0.15	0	0.0013	0	0	0	0.26
1107	0.035	0	0.36	0	0	0.31	0.3	0	2	0.31
1108	0.87	0	0.0042	0.12	0	0.0037	4e-06	0	0	0.26
1109	0.88	0.0079	0.027	0	0	0.024	0.059	0	0	0.26
1110	0.87	0.014	0.045	0	0	0.039	0.029	0	0	0.26
1111	0.78	0	0.00023	0.22	0	0.0002	0	0	0	0.26
1112	0.8	0.0024	0.069	0.0036	0	0.06	0.062	0	0	0.26
1113	0.92	0.0046	0.018	0	0	0.016	0.039	0	0	0.26
1114	0.74	0.032	0.084	0	0	0.073	0.069	0	0	0.26
1115	0.83	0.0097	0.059	0.0057	0	0.051	0.047	0	0	0.26
1116	0.91	0.002	0.0086	0	0	0.0075	0.069	0	0	0.26
1117	0.72	0	0.0026	0.28	4.6e-05	0.0022	3.8e-06	0	0	0.26
1118	0	0	0	0	0.0035	0	0	1	7	0
1119	0.9	0	0.051	0.0053	0	0.044	0.0028	0	0	0.26
1120	0.93	0.0038	0.015	0	0	0.013	0.034	0	0	0.26
1121	0.91	0.0093	0.033	0	0	0.028	0.02	0	0	0.26
1122	0.97	0.0001	0.00071	0	0	0.00062	0.028	0	0	0.26
1123	0.7	0	0	0.3	0	0	0	0	0	0.26
1124	0.56	0.0011	0.09	2.3e-05	0	0.078	0.28	0	0	0.26
1125	0.72	0	0.00039	0.28	0	0.00034	0	0	0	0.26
1126	0.04	0	0	0.96	0	0	0	0	3	0.2
1127	0	0	0	0	0.0062	0	0	0.99	7	0
1128	0.71	0	0.0015	0.29	0	0.0013	0	0	0	0.26
1129	0.96	0	0.011	0.022	0	0.0098	1.4e-05	0	0	0.26
1130	0.39	0.065	0.17	0	0	0.15	0.23	0	0	0.26
1131	0.95	0	0.025	0.00049	0	0.021	0	0	0	0.26
1132	0.89	0	0.0014	0.1	0	0.0012	0	0	0	0.26
1133	0.19	6.6e-05	0.0027	0	0	0.0023	0.8	0	6	0.42
1134	5e-06	0	0	6.7e-06	0.097	0	0	0.9	7	0
1135	0	0	0	0	8.1e-05	0	0	1	7	0
1136	0	0	0	0	9.5e-05	0	0	1	7	0
1137	0.25	8.6e-05	0.033	0	0	0.029	0.68	0	6	0.42
1138	0.84	0.02	0.063	0	0	0.054	0.026	0	0	0.26
1139	0.49	0.00053	0.033	0	0	0.029	0.44	0	0	0.26
1140	0.99	0	0.0014	0.0073	0	0.0012	0	0	0	0.26
1141	0.89	0.012	0.042	0	0	0.037	0.022	0	0	0.26
1142	0.87	0.0092	0.03	0	0	0.026	0.066	0	0	0.26
1143	0.93	0	0.035	0.0071	0	0.031	0.00064	0	0	0.26
1144	0.77	0	0.0032	0.23	0.00017	0.0028	3.9e-06	0	0	0.26
1145	0.98	0.0022	0.011	0	0	0.0095	0.00014	0	0	0.26
1146	0.92	0	0.031	0.016	0	0.027	0.0015	0	0	0.26
1147	0.87	0.012	0.041	0	0	0.035	0.042	0	0	0.26
1148	0	0	0	0	0.018	0	0	0.98	7	0
1149	0.66	0	0.0013	0.34	0	0.0011	0	0	0	0.26
1150	0.76	0.035	0.11	0	0	0.092	0.0054	0	0	0.26
1151	0	0	0	0	0.0004	0	0	1	7	0
1152	0.0053	0	0	0	0	0	0.99	0	6	0.42
1153	0.45	0	0.29	1.2e-05	0	0.25	0.011	0	0	0.26
1154	0.89	0.015	0.05	0	0	0.043	0.0046	0	0	0.26
1155	1	3.8e-05	0.00031	0	0	0.00027	0.003	0	0	0.26
1156	0.0092	0	0	0.99	0	0	0	0	3	0.2
1157	0.67	0.039	0.11	0	0	0.095	0.082	0	0	0.26
1158	0.78	0	0.00011	0.22	0	9.9e-05	0	0	0	0.26
1159	0.92	0	0.0087	0.068	0	0.0075	3.6e-05	0	0	0.26
1160	0.62	0.045	0.12	0	0	0.1	0.11	0	0	0.26
1161	0.91	0	0.00017	0.089	0	0.00015	0	0	0	0.26
1162	0.9	0.0094	0.033	0	0	0.028	0.029	0	0	0.26
1163	0.91	0	0.0039	0.08	0	0.0034	0	0	0	0.26
1164	1	0	0.0014	0.00093	0	0.0012	0	0	0	0.26
1165	0.79	0	0.00043	0	0.0064	0.00037	0	0.21	0	0.26
1166	0.91	0.00026	0.0014	0.08	0	0.0012	0.0041	0	0	0.26
1167	0.79	0	0	0	0.00012	0	0	0.21	0	0.26
1168	1	5.2e-05	0.00041	0.0027	0	0.00036	0	0	0	0.26
1169	0.96	0.0028	0.012	0	0	0.01	0.016	0	0	0.26
1170	0.86	0.019	0.067	0.00025	0	0.058	5.6e-05	0	0	0.26
1171	0.79	0	0	0	0	0	0	0.21	0	0.26
1172	0.61	2.2e-05	0.00015	0.33	0	0.00013	0.055	0	0	0.26
1173	0.97	0.0002	0.0012	0.028	0	0.001	0.00017	0	0	0.26
1174	0.79	0	0	0	0.00012	0	0	0.21	0	0.26
1175	0.97	0.00095	0.0047	0	0	0.0041	0.023	0	0	0.26
1176	0.88	0.0098	0.031	0.035	0	0.027	0.021	0	0	0.26
1177	0.79	0	0	0	1.4e-05	0	0	0.21	0	0.26
1178	0.79	0	0	0	1.6e-05	0	0	0.21	0	0.26
1179	0.95	0.0059	0.025	0	0	0.022	3e-05	0	0	0.26
1180	0.29	0.11	0.27	0	0	0.23	0.1	0	0	0.26
1181	0.79	0	0	0	0	0	0	0.21	0	0.26
1182	0.75	0.034	0.096	0.002	0	0.083	0.032	0	0	0.26
1183	0.91	0.011	0.043	0.00016	0	0.037	1.9e-06	0	0	0.26
1184	0.79	0	0	0	0	0	0	0.21	0	0.26
1185	0.92	0.00017	0.00095	0.076	0	0.00082	0.0024	0	0	0.26
1186	0.7	0.048	0.085	5.1e-05	0	0.073	0.098	0	0	0.26
1187	0.74	0.028	0.12	0	0	0.11	0	0	0	0.26
1188	0.79	0	0	0	5.9e-05	0	0	0.21	0	0.26
1189	0.82	0.022	0.064	0.0069	0	0.056	0.027	0	0	0.26
1190	0.78	0	0.00098	0	0.01	0.00085	0	0.2	0	0.26
1191	0.79	0	1e-05	0	0.00085	8.7e-06	0	0.21	0	0.26
1192	0.0006	0.016	0.028	0	0	0.024	0.93	0	6	0.42
1193	0.13	0	3e-06	0.58	0	2.6e-06	0.29	0	3	0.2
1194	0.9	4.1e-06	4e-05	0.097	0	3.4e-05	0.00017	0	0	0.26
1195	0.99	0.0001	0.0007	0.0049	0	0.0006	0	0	0	0.26
