SNV	cluster0	cluster1	cluster2	cluster3	cluster4	cluster5	cluster6	cluster7	cluster8	cluster9	cluster10	cluster11	cluster	dcf0	dcf1	dcf2
532	0.045	0.022	0	0.0093	0.89	7.9e-06	0	0.022	0.014	0	0	0.00038	4	0.15	0.13	0.23
533	1	0	0	0	0	0	0	0	0	0	0	2.6e-05	0	0.23	0.21	0.29
534	0.028	0.28	0	3.1e-05	0.3	2.2e-05	0	0.15	0.11	0	0	0.13	4	0.15	0.13	0.23
535	0.0096	0.12	0	1.6e-05	0.64	0.0005	0	0.081	0.096	0	0	0.054	4	0.15	0.13	0.23
536	0.76	0.063	0	6.7e-06	0.00015	0	0	0.12	0.0017	0	0	0.057	0	0.23	0.21	0.29
537	0.21	0.047	0	0.0039	0.48	0.0026	0	0.094	0.11	0	0	0.055	4	0.15	0.13	0.23
538	0	0	0	0	0	0	0	0	0	0	1	0	10	0.1	0.087	0
539	0.68	0.0078	0	0	0.15	0.00014	0	0.0025	0.13	0	0	0.03	0	0.23	0.21	0.29
540	0.069	0.002	0	0	0.86	0.001	0	0.023	0.038	0	0	0.0043	4	0.15	0.13	0.23
541	0.1	0	0	0	0.89	6.8e-05	0	0.0045	3e-06	0	0	2.1e-06	4	0.15	0.13	0.23
542	0.27	0.00054	0	0	0.71	1e-05	0	0.0019	0.011	0	0	0.00081	4	0.15	0.13	0.23
543	0.45	5.1e-05	0	0	0.0039	5.4e-05	0	0.002	0.4	0	0	0.15	0	0.23	0.21	0.29
544	0.00038	1.2e-05	0	0	0.99	0.0038	0	0.0062	0.00035	0	0	8.8e-05	4	0.15	0.13	0.23
545	0	0	0	0	0	0	0	0	0	0	1	0	10	0.1	0.087	0
546	0.034	0.001	0	0	0.95	0.0023	0	0.0039	0.0086	0	0	0.0017	4	0.15	0.13	0.23
547	0.64	0.0043	0	0	0.31	2e-05	0	0.0021	0.038	0	0	0.0042	0	0.23	0.21	0.29
548	0.043	0.0099	0	0	0.13	3.4e-06	0	0.08	0.7	0	0	0.039	8	0.31	0.21	0.41
549	0.8	0.0017	0	0	0.16	4.1e-05	0	0.00092	0.028	0	0	0.0092	0	0.23	0.21	0.29
550	5.4e-05	0.025	0	0	0.85	0.072	0	0.048	0.0029	0	0	4.9e-05	4	0.15	0.13	0.23
551	1.1e-05	0.15	0	0	2.9e-05	0.015	0	0.029	0.78	0	0	0.025	8	0.31	0.21	0.41
552	0.29	0.00054	0	0	0.68	0.0042	0	0.0061	0.012	0	0	0.0037	4	0.15	0.13	0.23
553	0.018	0.021	0	0.00057	0.94	7.3e-06	0	0.017	0.0031	0	0	0.0021	4	0.15	0.13	0.23
554	0.003	6e-06	0.068	0.00011	0.84	0	0.0062	0	0.00083	0.085	0	4.8e-05	4	0.15	0.13	0.23
555	9.2e-05	0.00029	0	0	0.99	0.0082	0	0.0048	0.00016	0	0	2.5e-05	4	0.15	0.13	0.23
