SNV	cluster0	cluster1	cluster2	cluster3	cluster4	cluster5	cluster6	cluster7	cluster8	cluster9	cluster10	cluster11	cluster12	cluster13	cluster14	cluster15	cluster	dcf0	dcf1	dcf2	dcf3	dcf4	dcf5
477	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	4	0.73	0.69	0.49	0.56	0.58	0.66
478	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	5	0.73	0.69	0.27	0.38	0.33	0.59
479	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	14	0.03	0	0	0	0	0
480	0	0	0	0	1	0	0	3e-05	0	0	0	0	0	0	0	0	4	0.73	0.69	0.49	0.56	0.58	0.66
481	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	10	0.03	0.034	0.054	0.16	0.19	0.26
482	0	0	0	0	1	0	0	8.9e-05	0	0	0	0	0	0	0	0	4	0.73	0.69	0.49	0.56	0.58	0.66
483	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	10	0.03	0.034	0.054	0.16	0.19	0.26
484	0	0	0	0	1	0	0	0.0013	0	0	0	0	0	0	0	0	4	0.73	0.69	0.49	0.56	0.58	0.66
485	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0.054	0.11	0	0
486	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	9	0.44	0.79	0	0	0	0
487	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	13	0.41	0.38	0.054	0	0	0
488	0	0	0	0	1	0	0	0.001	0	0	0	0	0	0	0	0	4	0.73	0.69	0.49	0.56	0.58	0.66
489	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0.054	0.11	0	0
490	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	4	0.73	0.69	0.49	0.56	0.58	0.66
491	0	8.5e-05	0	1	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0.054	0	0.14	0
492	0	1	0	0	0	0	0	0	0	0	1.5e-05	0	0	0	0	0	1	0.03	0	0.11	0.054	0.14	0
493	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0.03	0	0.11	0.054	0.14	0
494	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.11	0	0	0
495	0	0	0	0	0.98	2.3e-05	0	0.021	0	0	0	0	0	0	0	0	4	0.73	0.69	0.49	0.56	0.58	0.66
496	0	0	0	0	1	0	0	9.9e-06	0	0	0	0	0	0	0	0	4	0.73	0.69	0.49	0.56	0.58	0.66
497	0	0	0	0	1	0	0	4.2e-05	0	0	0	0	0	0	0	0	4	0.73	0.69	0.49	0.56	0.58	0.66
498	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0.03	0	0.11	0.054	0.14	0
499	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	5	0.73	0.69	0.27	0.38	0.33	0.59
500	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0.054	0.11	0	0
501	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	10	0.03	0.034	0.054	0.16	0.19	0.26
502	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	10	0.03	0.034	0.054	0.16	0.19	0.26
503	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	4	0.73	0.69	0.49	0.56	0.58	0.66
504	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	4	0.73	0.69	0.49	0.56	0.58	0.66
505	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0.054	0	0.14	0
506	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	14	0.03	0	0	0	0	0
507	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	4	0.73	0.69	0.49	0.56	0.58	0.66
508	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0.03	0	0.11	0.054	0.14	0
509	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	10	0.03	0.034	0.054	0.16	0.19	0.26
510	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0.047	0.34
511	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.11	0	0	0
512	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0.03	0	0.11	0.054	0.14	0
513	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.11	0	0	0
514	0	0	0	0	1	0	0	0.0011	0	0	0	0	0	0	0	0	4	0.73	0.69	0.49	0.56	0.58	0.66
515	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00031	0	1	15	0.73	0.69	0.16	0.054	0.047	0.038
516	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0.054	0.11	0	0
517	0	0	0	0	1	0	0	0.0002	0	0	0	0	0	0	0	0	4	0.73	0.69	0.49	0.56	0.58	0.66
518	1	0	3.1e-06	5.5e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.11	0	0	0
519	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0.054	0	0.14	0
520	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0.054	0	0.14	0
521	0	0	0	0	0.95	0	0	0.053	0	0	0	0	0	0	0	0	4	0.73	0.69	0.49	0.56	0.58	0.66
522	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.11	0	0	0
523	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0.03	0	0.11	0.054	0.14	0
524	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0.054	0	0.14	0
525	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0.054	0	0.14	0
526	0	0	0.96	0	0.036	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0.054	0.11	0	0
527	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	10	0.03	0.034	0.054	0.16	0.19	0.26
528	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0.03	0	0.11	0.054	0.14	0
529	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	4	0.73	0.69	0.49	0.56	0.58	0.66
530	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	15	0.73	0.69	0.16	0.054	0.047	0.038
531	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	4	0.73	0.69	0.49	0.56	0.58	0.66
532	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	10	0.03	0.034	0.054	0.16	0.19	0.26
533	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0.054	0	0.14	0
534	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	15	0.73	0.69	0.16	0.054	0.047	0.038
535	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	10	0.03	0.034	0.054	0.16	0.19	0.26
536	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0.03	0	0.11	0.054	0.14	0
537	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	10	0.03	0.034	0.054	0.16	0.19	0.26
538	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	8	0.27	0	0	0	0	0.038
539	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	4	0.73	0.69	0.49	0.56	0.58	0.66
540	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	13	0.41	0.38	0.054	0	0	0
541	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.11	0	0	0
542	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0.054	0.11	0	0
543	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0.054	0.11	0	0
544	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	4	0.73	0.69	0.49	0.56	0.58	0.66
545	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0.054	0.11	0	0
546	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0.054	0	0.14	0
547	0	0	0	0	1	0	0	0.0024	0	0	0	0	0	0	0	0	4	0.73	0.69	0.49	0.56	0.58	0.66
548	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	10	0.03	0.034	0.054	0.16	0.19	0.26
549	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	4	0.73	0.69	0.49	0.56	0.58	0.66
550	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	4	0.73	0.69	0.49	0.56	0.58	0.66
551	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	12	0	0.21	0	0	0	0
552	1	0	1e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.11	0	0	0
553	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	15	0.73	0.69	0.16	0.054	0.047	0.038
554	0	0	0	0	0.04	0	0	0	0	0	0	0	0	0	0.96	0	14	0.03	0	0	0	0	0
555	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	15	0.73	0.69	0.16	0.054	0.047	0.038
556	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	10	0.03	0.034	0.054	0.16	0.19	0.26
557	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0.054	0.11	0	0
558	0	0	0	0	0	1	0	9.1e-05	0	0	0	0	0	0	0	0	5	0.73	0.69	0.27	0.38	0.33	0.59
559	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	10	0.03	0.034	0.054	0.16	0.19	0.26
560	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	10	0.03	0.034	0.054	0.16	0.19	0.26
561	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	5	0.73	0.69	0.27	0.38	0.33	0.59
562	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0.054	0	0.14	0
563	0	0	0	0	0	0	0	0	0	0	0	0	0	0.094	0	0.91	15	0.73	0.69	0.16	0.054	0.047	0.038
564	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.11	0	0	0
565	0	0	0	0	1	0	0	1.2e-06	0	0	0	0	0	0	0	0	4	0.73	0.69	0.49	0.56	0.58	0.66
566	0	0	0	0	1	0	0	8.3e-05	0	0	0	0	0	0	0	0	4	0.73	0.69	0.49	0.56	0.58	0.66
567	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0.03	0	0.11	0.054	0.14	0
568	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	10	0.03	0.034	0.054	0.16	0.19	0.26
569	0	0	0	0	1	0	0	1.4e-06	0	0	0	0	0	0	0	0	4	0.73	0.69	0.49	0.56	0.58	0.66
570	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0.054	0	0.14	0
571	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.11	0	0	0
572	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	12	0	0.21	0	0	0	0
573	0	0	0	0	0	0	0.94	0	0.064	0	0	0	0	0	0	0	6	0	0	0	0	0.047	0.34
574	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0.054	0	0.14	0
575	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0.047	0.34
576	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	10	0.03	0.034	0.054	0.16	0.19	0.26
577	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0.054	0	0.14	0
578	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	4	0.73	0.69	0.49	0.56	0.58	0.66
579	0	0	0	0	0.99	0	0	0.0087	0	0	0	0	0	0	0	0	4	0.73	0.69	0.49	0.56	0.58	0.66
580	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.11	0	0	0
581	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.11	0	0	0
582	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0.054	0.11	0	0
583	0.03	0	0.0007	0.0002	0	0	0	0	0	0	0	0	2.2e-05	0	0.97	0	14	0.03	0	0	0	0	0
584	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	4	0.73	0.69	0.49	0.56	0.58	0.66
585	0	0	0	0	1	0	0	7.5e-05	0	0	0	0	0	0	0	0	4	0.73	0.69	0.49	0.56	0.58	0.66
586	0	0	0	0	0.98	0	0	0.017	0	0	0	0	0	0	0	0	4	0.73	0.69	0.49	0.56	0.58	0.66
587	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	14	0.03	0	0	0	0	0
588	0	0	0	0	1	0	0	4.4e-05	0	0	0	0	0	0	0	0	4	0.73	0.69	0.49	0.56	0.58	0.66
589	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.11	0	0	0
590	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0.054	0.11	0	0
591	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	5	0.73	0.69	0.27	0.38	0.33	0.59
592	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0.03	0	0.11	0.054	0.14	0
593	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	10	0.03	0.034	0.054	0.16	0.19	0.26
594	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	14	0.03	0	0	0	0	0
595	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.11	0	0	0
596	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	15	0.73	0.69	0.16	0.054	0.047	0.038
597	0	0.064	0.94	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0.054	0.11	0	0
598	0	0	0	0	1	1.3e-06	0	0.0024	0	0	0	0	0	0	0	0	4	0.73	0.69	0.49	0.56	0.58	0.66
599	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	10	0.03	0.034	0.054	0.16	0.19	0.26
600	0	0	0	0	0.029	0.95	0	0.021	0	0	0	0	0	0	0	0	5	0.73	0.69	0.27	0.38	0.33	0.59
601	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	10	0.03	0.034	0.054	0.16	0.19	0.26
602	0	0	0	0	1	0	0	0.0005	0	0	0	0	0	0	0	0	4	0.73	0.69	0.49	0.56	0.58	0.66
603	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	10	0.03	0.034	0.054	0.16	0.19	0.26
604	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	15	0.73	0.69	0.16	0.054	0.047	0.038
605	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	4	0.73	0.69	0.49	0.56	0.58	0.66
606	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0.047	0.34
607	0	0	0	0	1	0	0	0.00075	0	0	0	0	0	0	0	0	4	0.73	0.69	0.49	0.56	0.58	0.66
608	1	0	4.5e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.11	0	0	0
609	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0.054	0	0.14	0
610	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	4	0.73	0.69	0.49	0.56	0.58	0.66
611	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0.03	0	0.11	0.054	0.14	0
612	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.11	0	0	0
613	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	10	0.03	0.034	0.054	0.16	0.19	0.26
614	0	0	0	0	1	0	0	2.3e-05	0	0	0	0	0	0	0	0	4	0.73	0.69	0.49	0.56	0.58	0.66
615	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.11	0	0	0
616	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	5	0.73	0.69	0.27	0.38	0.33	0.59
617	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0.03	0	0.11	0.054	0.14	0
618	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0.047	0.34
619	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	10	0.03	0.034	0.054	0.16	0.19	0.26
620	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0.03	0	0.11	0.054	0.14	0
621	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.11	0	0	0
622	0	0	0.99	0	0.01	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0.054	0.11	0	0
623	1	0	9.2e-05	4.5e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.11	0	0	0
624	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	5	0.73	0.69	0.27	0.38	0.33	0.59
625	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	10	0.03	0.034	0.054	0.16	0.19	0.26
626	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0.047	0.34
627	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	10	0.03	0.034	0.054	0.16	0.19	0.26
628	1	0	1.6e-05	4.2e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.11	0	0	0
629	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0.047	0.34
630	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0.054	0	0.14	0
631	0	0	0	0	0	0	0	0	0	0	0	0	0	4.3e-05	0	1	15	0.73	0.69	0.16	0.054	0.047	0.038
632	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	12	0	0.21	0	0	0	0
633	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	10	0.03	0.034	0.054	0.16	0.19	0.26
634	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	10	0.03	0.034	0.054	0.16	0.19	0.26
635	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	12	0	0.21	0	0	0	0
636	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	4	0.73	0.69	0.49	0.56	0.58	0.66
637	0	3.2e-06	0	1	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0.054	0	0.14	0
638	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	4	0.73	0.69	0.49	0.56	0.58	0.66
639	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	4	0.73	0.69	0.49	0.56	0.58	0.66
640	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0.03	0	0.11	0.054	0.14	0
641	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	4	0.73	0.69	0.49	0.56	0.58	0.66
642	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	4	0.73	0.69	0.49	0.56	0.58	0.66
643	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	4	0.73	0.69	0.49	0.56	0.58	0.66
644	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0.047	0.34
645	0	0	0	0	1	0	0	0.0034	0	0	0	0	0	0	0	0	4	0.73	0.69	0.49	0.56	0.58	0.66
646	0.013	0	0.00032	5.3e-05	0.51	0	0	0	0	0	0	0	5.5e-06	0	0.47	0	4	0.73	0.69	0.49	0.56	0.58	0.66
647	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.11	0	0	0
648	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0.054	0	0.14	0
649	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	4	0.73	0.69	0.49	0.56	0.58	0.66
650	0	0	0	0	0.0056	0	0	0	0	0	0	0	0	0	0.99	0	14	0.03	0	0	0	0	0
651	0	0	0	0	1	0	0	6.4e-06	0	0	0	0	0	0	0	0	4	0.73	0.69	0.49	0.56	0.58	0.66
652	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	4	0.73	0.69	0.49	0.56	0.58	0.66
653	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	4	0.73	0.69	0.49	0.56	0.58	0.66
654	0	0	7.7e-05	0	1	0	0	0	0	0	0	0	0	0	0	0	4	0.73	0.69	0.49	0.56	0.58	0.66
655	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0.054	0	0.14	0
656	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	10	0.03	0.034	0.054	0.16	0.19	0.26
657	0	0	0	0	0.92	0.0055	0	0.075	0	0	0	0	0	0	0	0	4	0.73	0.69	0.49	0.56	0.58	0.66
658	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	12	0	0.21	0	0	0	0
659	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0.054	0	0.14	0
660	0	0	0	0	0.97	0	0	0.035	0	0	0	0	0	0	0	0	4	0.73	0.69	0.49	0.56	0.58	0.66
661	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.11	0	0	0
662	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.11	0	0	0
663	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	15	0.73	0.69	0.16	0.054	0.047	0.038
664	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	15	0.73	0.69	0.16	0.054	0.047	0.038
665	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	10	0.03	0.034	0.054	0.16	0.19	0.26
666	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	4	0.73	0.69	0.49	0.56	0.58	0.66
667	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.11	0	0	0
668	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0.03	0	0.11	0.054	0.14	0
669	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	15	0.73	0.69	0.16	0.054	0.047	0.038
670	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	8	0.27	0	0	0	0	0.038
671	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	15	0.73	0.69	0.16	0.054	0.047	0.038
672	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0.047	0.34
673	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0.047	0.34
674	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0.03	0	0.11	0.054	0.14	0
675	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	4	0.73	0.69	0.49	0.56	0.58	0.66
676	0	0	0	0	0.87	0	0	0.13	0	0	0	0	0	0	0	0	4	0.73	0.69	0.49	0.56	0.58	0.66
677	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0.054	0	0.14	0
678	0	0	0	0	1	0	0	0.00071	0	0	0	0	0	0	0	0	4	0.73	0.69	0.49	0.56	0.58	0.66
679	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	8	0.27	0	0	0	0	0.038
680	0	0	0	0	1	0	0	0.001	0	0	0	0	0	0	0	0	4	0.73	0.69	0.49	0.56	0.58	0.66
681	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	9	0.44	0.79	0	0	0	0
682	0	0	0	0	0.99	0	0	0.0058	0	0	0	0	0	0	0	0	4	0.73	0.69	0.49	0.56	0.58	0.66
683	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	4	0.73	0.69	0.49	0.56	0.58	0.66
684	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0.047	0.34
685	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	4	0.73	0.69	0.49	0.56	0.58	0.66
686	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	10	0.03	0.034	0.054	0.16	0.19	0.26
687	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	15	0.73	0.69	0.16	0.054	0.047	0.038
688	0	0	0	0	1	0	0	4.3e-05	0	0	0	0	0	0	0	0	4	0.73	0.69	0.49	0.56	0.58	0.66
689	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0.054	0	0.14	0
690	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	4	0.73	0.69	0.49	0.56	0.58	0.66
691	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0.03	0	0.11	0.054	0.14	0
692	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0.03	0	0.11	0.054	0.14	0
693	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	14	0.03	0	0	0	0	0
694	0	0	0	0	1	0	0	0.0016	0	0	0	0	0	0	0	0	4	0.73	0.69	0.49	0.56	0.58	0.66
695	0	0	0	0	0.93	0.00098	0	0.072	0	0	0	0.00037	0	0	0	0	4	0.73	0.69	0.49	0.56	0.58	0.66
696	0	0	0	0	0.83	0.00018	0	0.17	0	0	0	0	0	0	0	0	4	0.73	0.69	0.49	0.56	0.58	0.66
697	0	0	0	0	1	0	0	0.0019	0	0	0	0	0	0	0	0	4	0.73	0.69	0.49	0.56	0.58	0.66
698	0	0	0	0	0.99	3.1e-05	0	0.0069	0	0	0	0	0	0	0	0	4	0.73	0.69	0.49	0.56	0.58	0.66
699	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.11	0	0	0
700	0	0	0	0	0	0	0	0	0	1	0	0	0	3.8e-06	0	1.1e-06	9	0.44	0.79	0	0	0	0
701	0	0	0	0	1	0	0	3.5e-06	0	0	0	0	0	0	0	0	4	0.73	0.69	0.49	0.56	0.58	0.66
702	0	0	0	0	0.25	0.067	0	0.69	0	0	0	0	0	0	0	0	7	0.73	0.69	0.33	0.51	0.58	0.66
703	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	5	0.73	0.69	0.27	0.38	0.33	0.59
704	0	0	0	0	1	0	0	0.0017	0	0	0	0	0	0	0	0	4	0.73	0.69	0.49	0.56	0.58	0.66
705	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.11	0	0	0
706	0	0	0	0	1.4e-06	0.99	0	0.006	0	0	0	0	0	0	0	0	5	0.73	0.69	0.27	0.38	0.33	0.59
707	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	13	0.41	0.38	0.054	0	0	0
708	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	12	0	0.21	0	0	0	0
709	0	0	0	0	0.99	0	0	0.012	0	0	0	0	0	0	0	0	4	0.73	0.69	0.49	0.56	0.58	0.66
710	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0.03	0	0.11	0.054	0.14	0
711	0	0	0	0	5.4e-05	0.98	0	0.019	0	0	0	0	0	0	0	0	5	0.73	0.69	0.27	0.38	0.33	0.59
712	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	10	0.03	0.034	0.054	0.16	0.19	0.26
713	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	14	0.03	0	0	0	0	0
714	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	14	0.03	0	0	0	0	0
715	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0.054	0.11	0	0
716	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	4	0.73	0.69	0.49	0.56	0.58	0.66
