SNV	cluster0	cluster1	cluster2	cluster3	cluster4	cluster5	cluster6	cluster7	cluster	dcf0	dcf1	dcf2	dcf3	dcf4	dcf5
641	1	0	0	0	0	0.0042	0	0	0	0.76	0.69	0.49	0.56	0.58	0.7
642	0.72	0	0	0	0	0.28	0	0	0	0.76	0.69	0.49	0.56	0.58	0.7
643	1	0	0	0	0	0	0	0	0	0.76	0.69	0.49	0.56	0.58	0.7
644	0	0	0	0	0	0	0	1	7	0	0	0.054	0.16	0.14	0.34
645	0.8	0	0	0	0	0.2	0	0	0	0.76	0.69	0.49	0.56	0.58	0.7
646	0.007	0.00019	4.4e-06	0.07	0	0.92	0	0	5	0.73	0.69	0.55	0.51	0.58	0.66
647	0	0	0	5e-06	0	1	0	0	5	0.73	0.69	0.55	0.51	0.58	0.66
648	0	0	0	1	0	0	0	0	3	0	0	0.054	0	0.047	0
649	0.61	0	0	0	0	0.39	0	0	0	0.76	0.69	0.49	0.56	0.58	0.7
650	0	0	0	3.6e-05	0	1	0	0	5	0.73	0.69	0.55	0.51	0.58	0.66
651	8.8e-05	0	0	0	0	1	0	0	5	0.73	0.69	0.55	0.51	0.58	0.66
652	1.9e-05	0	0	0	0	1	0	0	5	0.73	0.69	0.55	0.51	0.58	0.66
653	0.91	0	0	0	0	0.086	0	0	0	0.76	0.69	0.49	0.56	0.58	0.7
654	1	0	1.9e-05	0	0	0	0	0	0	0.76	0.69	0.49	0.56	0.58	0.7
655	0	0	0.085	0.91	1.5e-05	0	0	0	3	0	0	0.054	0	0.047	0
656	0	0	0	0	1	0	0	0	4	0.03	0.034	0.054	0.054	0.14	0.11
657	0.18	0	0	0	0	0.82	0	0	5	0.73	0.69	0.55	0.51	0.58	0.66
658	0	1	0	0	0	0	0	0	1	0.03	0.14	0	0	0	0
659	0	0	0	1	0	0	0	0	3	0	0	0.054	0	0.047	0
660	0.79	0	0	0	0	0.21	0	0	0	0.76	0.69	0.49	0.56	0.58	0.7
661	0	0	0	1	0	0	0	0	3	0	0	0.054	0	0.047	0
662	0	0	0	1	0	0	0	0	3	0	0	0.054	0	0.047	0
663	0.00016	0	0	0	0	1	0	0	5	0.73	0.69	0.55	0.51	0.58	0.66
664	0	0	0	0	0	1	0	0	5	0.73	0.69	0.55	0.51	0.58	0.66
665	0	0	0	0	1	0	0	0	4	0.03	0.034	0.054	0.054	0.14	0.11
666	0.019	0	0	0	0	0.98	0	0	5	0.73	0.69	0.55	0.51	0.58	0.66
667	0	0	0	1	0	0	0	0	3	0	0	0.054	0	0.047	0
668	0	0	1	0	0	0	0	0	2	0	0	0.054	0.11	0.093	0
669	0	0	0	0	0	1	0	0	5	0.73	0.69	0.55	0.51	0.58	0.66
670	1	0	0	0	0	0	0	0	0	0.76	0.69	0.49	0.56	0.58	0.7
671	0	0	0	0	0	1	0	0	5	0.73	0.69	0.55	0.51	0.58	0.66
672	0	0	0	0	0	0	0	1	7	0	0	0.054	0.16	0.14	0.34
673	0	0	0	0	0	0	0	1	7	0	0	0.054	0.16	0.14	0.34
674	0	0	1	0	0	0	0	0	2	0	0	0.054	0.11	0.093	0
675	0.0036	0	0	0	0	1	0	0	5	0.73	0.69	0.55	0.51	0.58	0.66
676	0.0091	0	0	0	0	0.99	0	0	5	0.73	0.69	0.55	0.51	0.58	0.66
677	0	0	0	1	0	0	0	0	3	0	0	0.054	0	0.047	0
678	0.0048	0	0	0	0	1	0	0	5	0.73	0.69	0.55	0.51	0.58	0.66
679	0	0	0	0	1	0	0	0	4	0.03	0.034	0.054	0.054	0.14	0.11
680	0.041	0	0	0	0	0.96	0	0	5	0.73	0.69	0.55	0.51	0.58	0.66
681	0	0	0	0	0	0	1	0	6	0.73	0.69	0.054	0	0	0
682	0.04	0	0	0	0	0.96	0	0	5	0.73	0.69	0.55	0.51	0.58	0.66
683	0.03	0	0	0	0	0.97	0	0	5	0.73	0.69	0.55	0.51	0.58	0.66
684	0	0	0	0	0	0	0	1	7	0	0	0.054	0.16	0.14	0.34
685	0.15	0	0	0	0	0.85	0	0	5	0.73	0.69	0.55	0.51	0.58	0.66
686	0	0	0	0	1	0	0	0	4	0.03	0.034	0.054	0.054	0.14	0.11
687	0.33	0	0	0	0.33	0.33	0	0	0	0.76	0.69	0.49	0.56	0.58	0.7
688	0.64	0	0	0	0	0.36	0	0	0	0.76	0.69	0.49	0.56	0.58	0.7
689	0	0	0	1	0	0	0	0	3	0	0	0.054	0	0.047	0
690	0.38	0	0	0	0	0.62	0	0	5	0.73	0.69	0.55	0.51	0.58	0.66
691	0	0	0	0	1	0	0	0	4	0.03	0.034	0.054	0.054	0.14	0.11
692	0	0	0	0	1	0	0	0	4	0.03	0.034	0.054	0.054	0.14	0.11
693	0	0	0	1	0	0	0	0	3	0	0	0.054	0	0.047	0
694	0.51	0	0	0	0	0.49	0	0	0	0.76	0.69	0.49	0.56	0.58	0.7
695	0.33	0	0	0	0	0.67	0	0	5	0.73	0.69	0.55	0.51	0.58	0.66
696	0.22	0	0	0	0	0.78	0	0	5	0.73	0.69	0.55	0.51	0.58	0.66
697	0.097	0	0	0	0	0.9	0	0	5	0.73	0.69	0.55	0.51	0.58	0.66
698	0.042	0	0	0	0	0.96	0	0	5	0.73	0.69	0.55	0.51	0.58	0.66
699	0	0	0	1	0	0	0	0	3	0	0	0.054	0	0.047	0
700	0	0	0	0	0	0	1	0	6	0.73	0.69	0.054	0	0	0
701	0.4	0	0	0	0	0.6	0	0	5	0.73	0.69	0.55	0.51	0.58	0.66
702	0.02	0	0	0	0	0.98	0	0	5	0.73	0.69	0.55	0.51	0.58	0.66
703	0.63	0	0	0	0	0.37	0	0	0	0.76	0.69	0.49	0.56	0.58	0.7
704	0.45	0	0	0	0	0.55	0	0	5	0.73	0.69	0.55	0.51	0.58	0.66
705	0	0	0	1	0	0	0	0	3	0	0	0.054	0	0.047	0
706	0.0091	0	0	0	0	0.99	0	0	5	0.73	0.69	0.55	0.51	0.58	0.66
707	0	0	0	0	0	0	1	0	6	0.73	0.69	0.054	0	0	0
708	0	1	0	0	0	0	0	0	1	0.03	0.14	0	0	0	0
709	0.017	0	0	0	0	0.98	0	0	5	0.73	0.69	0.55	0.51	0.58	0.66
710	0	0	1	0	0	0	0	0	2	0	0	0.054	0.11	0.093	0
711	0.36	0	0	0	0	0.64	0	0	5	0.73	0.69	0.55	0.51	0.58	0.66
712	0	0	0	0	1	0	0	0	4	0.03	0.034	0.054	0.054	0.14	0.11
713	0	1	0	0	0	0	0	0	1	0.03	0.14	0	0	0	0
714	0	0	0	1	0	0	0	0	3	0	0	0.054	0	0.047	0
715	0	0	1	0	0	0	0	0	2	0	0	0.054	0.11	0.093	0
716	0.025	0	0	0	0	0.98	0	0	5	0.73	0.69	0.55	0.51	0.58	0.66
717	0.0083	0	0	0	0	0.99	0	0	5	0.73	0.69	0.55	0.51	0.58	0.66
718	0	0	1	0	0	0	0	0	2	0	0	0.054	0.11	0.093	0
719	0.28	0	0	0	0	0.72	0	0	5	0.73	0.69	0.55	0.51	0.58	0.66
720	0	0	1	0	0	0	0	0	2	0	0	0.054	0.11	0.093	0
721	0	0	0	1	0	0	0	0	3	0	0	0.054	0	0.047	0
722	0.8	0	0	0	0	0.2	0	0	0	0.76	0.69	0.49	0.56	0.58	0.7
723	0	0	1	0	0	0	0	0	2	0	0	0.054	0.11	0.093	0
724	0	0	0	0	1	0	0	0	4	0.03	0.034	0.054	0.054	0.14	0.11
725	0.03	0	0	0	0	0.97	0	0	5	0.73	0.69	0.55	0.51	0.58	0.66
726	0	0	0	0	1	0	0	0	4	0.03	0.034	0.054	0.054	0.14	0.11
727	0.05	0	0	0	0	0.95	0	0	5	0.73	0.69	0.55	0.51	0.58	0.66
728	0	0	1	0	0	0	0	0	2	0	0	0.054	0.11	0.093	0
729	0.46	0	0	0	0	0.54	0	0	5	0.73	0.69	0.55	0.51	0.58	0.66
730	0.011	0	0	0	0	0.99	0	0	5	0.73	0.69	0.55	0.51	0.58	0.66
731	0	0	0	0	1	0	0	0	4	0.03	0.034	0.054	0.054	0.14	0.11
732	0.37	0	0	0	0	0.63	0	0	5	0.73	0.69	0.55	0.51	0.58	0.66
733	0	0	0	0	0	0	0	1	7	0	0	0.054	0.16	0.14	0.34
734	0.41	0	0	0	0	0.59	0	0	5	0.73	0.69	0.55	0.51	0.58	0.66
735	0	0	1	0	0	0	0	0	2	0	0	0.054	0.11	0.093	0
736	0	0	0.35	0.62	0.033	0	0	0	3	0	0	0.054	0	0.047	0
737	0.87	0	0	0	0	0.13	0	0	0	0.76	0.69	0.49	0.56	0.58	0.7
738	0	0	0	0	1	0	0	0	4	0.03	0.034	0.054	0.054	0.14	0.11
739	0.031	0	0	0	0	0.97	0	0	5	0.73	0.69	0.55	0.51	0.58	0.66
740	0	1	0	0	0	0	0	0	1	0.03	0.14	0	0	0	0
741	0.088	0	0	0	0	0.91	0	0	5	0.73	0.69	0.55	0.51	0.58	0.66
742	0	0	0	0	1	0	0	0	4	0.03	0.034	0.054	0.054	0.14	0.11
743	0	0	1	0	0	0	0	0	2	0	0	0.054	0.11	0.093	0
744	0.11	0	0	0	0	0.89	0	0	5	0.73	0.69	0.55	0.51	0.58	0.66
745	0.79	0	0	0	0	0.21	0	0	0	0.76	0.69	0.49	0.56	0.58	0.7
746	0	0	0	0	0	0	1	0	6	0.73	0.69	0.054	0	0	0
747	0.59	0	0	0	0	0.41	0	0	0	0.76	0.69	0.49	0.56	0.58	0.7
748	0	0	0	0	1	0	0	0	4	0.03	0.034	0.054	0.054	0.14	0.11
749	0.83	0	0	0	0	0.17	0	0	0	0.76	0.69	0.49	0.56	0.58	0.7
750	0.067	0	0	0	0	0.93	0	0	5	0.73	0.69	0.55	0.51	0.58	0.66
751	0.005	0	0	0	0	1	0	0	5	0.73	0.69	0.55	0.51	0.58	0.66
752	0	0	1.5e-05	1	0	0	0	0	3	0	0	0.054	0	0.047	0
753	0.016	0	0	0	0	0.98	0	0	5	0.73	0.69	0.55	0.51	0.58	0.66
754	0	0	0	0	0	0	1	0	6	0.73	0.69	0.054	0	0	0
755	0.99	0	0	0	0	0.012	0	0	0	0.76	0.69	0.49	0.56	0.58	0.7
756	0.086	0	0	0	0	0.91	0	0	5	0.73	0.69	0.55	0.51	0.58	0.66
757	0	0	0	1	0	0	0	0	3	0	0	0.054	0	0.047	0
758	0.087	0	0	0	0	0.91	0	0	5	0.73	0.69	0.55	0.51	0.58	0.66
759	0.0014	0	0	0	0	1	0	0	5	0.73	0.69	0.55	0.51	0.58	0.66
760	0	0	1	0	1.1e-06	0	0	0	2	0	0	0.054	0.11	0.093	0
761	0.52	0	0	0	0	0.48	0	0	0	0.76	0.69	0.49	0.56	0.58	0.7
762	0	0	0	1	0	0	0	0	3	0	0	0.054	0	0.047	0
763	0	0	1	0	0	0	0	0	2	0	0	0.054	0.11	0.093	0
764	0.57	0	0	0	0	0.43	0	0	0	0.76	0.69	0.49	0.56	0.58	0.7
765	0.18	0	0	0	0	0.82	0	0	5	0.73	0.69	0.55	0.51	0.58	0.66
766	0.14	0	0	0	0	0.86	0	0	5	0.73	0.69	0.55	0.51	0.58	0.66
767	0	0	1	0	0	0	0	0	2	0	0	0.054	0.11	0.093	0
768	0	0	0	0	1	0	0	0	4	0.03	0.034	0.054	0.054	0.14	0.11
769	0	0	0	0	1	0	0	0	4	0.03	0.034	0.054	0.054	0.14	0.11
770	0	0	0	1	0	0	0	0	3	0	0	0.054	0	0.047	0
771	0	1	0	0	0	0	0	0	1	0.03	0.14	0	0	0	0
772	0.00086	0	0	0	0	1	0	0	5	0.73	0.69	0.55	0.51	0.58	0.66
773	0	0	0	1	0	0	0	0	3	0	0	0.054	0	0.047	0
774	0.005	0	0	0	0	0.99	0	0	5	0.73	0.69	0.55	0.51	0.58	0.66
775	0	0	0	0	1	0	0	0	4	0.03	0.034	0.054	0.054	0.14	0.11
776	0	0	0	1	0	0	0	0	3	0	0	0.054	0	0.047	0
777	0	0	9.6e-05	1	0	0	0	0	3	0	0	0.054	0	0.047	0
778	0.0016	0	0	0	0	1	0	0	5	0.73	0.69	0.55	0.51	0.58	0.66
779	1.7e-05	0	0	0	0	1	0	0	5	0.73	0.69	0.55	0.51	0.58	0.66
780	0	0	0	0	1	0	0	0	4	0.03	0.034	0.054	0.054	0.14	0.11
781	0.0041	0	0	0	0	1	0	0	5	0.73	0.69	0.55	0.51	0.58	0.66
782	0	0	0	0	1	0	0	0	4	0.03	0.034	0.054	0.054	0.14	0.11
783	0	0	1	0	0	0	0	0	2	0	0	0.054	0.11	0.093	0
784	0.61	0	0	0	0	0.39	0	0	0	0.76	0.69	0.49	0.56	0.58	0.7
785	0	0	0	1	0	0	0	0	3	0	0	0.054	0	0.047	0
786	0	0	0	0	1	0	0	0	4	0.03	0.034	0.054	0.054	0.14	0.11
787	0	1	0	0	0	0	0	0	1	0.03	0.14	0	0	0	0
788	0	0	0	0	1	0	0	0	4	0.03	0.034	0.054	0.054	0.14	0.11
789	0	0	0	0	0	0	0	1	7	0	0	0.054	0.16	0.14	0.34
790	0.038	0	0	0	0	0.96	0	0	5	0.73	0.69	0.55	0.51	0.58	0.66
791	0.044	0	0	0	0	0.96	0	0	5	0.73	0.69	0.55	0.51	0.58	0.66
792	0.48	0	0	0	0	0.52	0	0	5	0.73	0.69	0.55	0.51	0.58	0.66
793	0	0	0	1	0	0	0	0	3	0	0	0.054	0	0.047	0
794	0.34	0	0	0	0	0.66	0	0	5	0.73	0.69	0.55	0.51	0.58	0.66
795	0	1	0	0	0	0	0	0	1	0.03	0.14	0	0	0	0
796	0	0	0	0	1	0	0	0	4	0.03	0.034	0.054	0.054	0.14	0.11
797	0	1	0	0	0	0	0	0	1	0.03	0.14	0	0	0	0
798	1	0	0	0	0	0.0003	0	0	0	0.76	0.69	0.49	0.56	0.58	0.7
799	0	0	0	0	1	0	0	0	4	0.03	0.034	0.054	0.054	0.14	0.11
800	0	0	1	0	0	0	0	0	2	0	0	0.054	0.11	0.093	0
801	0.027	0	0	0	0	0.97	0	0	5	0.73	0.69	0.55	0.51	0.58	0.66
802	0	0	0	0	0	0	1	0	6	0.73	0.69	0.054	0	0	0
803	0	0	0.0079	0.99	0	0	0	0	3	0	0	0.054	0	0.047	0
804	0.029	0	0	0	0	0.97	0	0	5	0.73	0.69	0.55	0.51	0.58	0.66
805	0	0	0	0	1	0	0	0	4	0.03	0.034	0.054	0.054	0.14	0.11
806	0	0	0	0	0	0	1	0	6	0.73	0.69	0.054	0	0	0
807	0	0	0	0	0	0	0	1	7	0	0	0.054	0.16	0.14	0.34
808	0.17	0	0	0	0	0.83	0	0	5	0.73	0.69	0.55	0.51	0.58	0.66
809	0	0	0	1	0	0	0	0	3	0	0	0.054	0	0.047	0
810	0.49	0	0	0	0	0.51	0	0	5	0.73	0.69	0.55	0.51	0.58	0.66
811	0	0	0	0	1	0	0	0	4	0.03	0.034	0.054	0.054	0.14	0.11
812	0.86	0	0	0	0	0.14	0	0	0	0.76	0.69	0.49	0.56	0.58	0.7
813	0	0	0	1	0	0	0	0	3	0	0	0.054	0	0.047	0
814	1	0	0	0	0	0.0015	0	0	0	0.76	0.69	0.49	0.56	0.58	0.7
815	0.47	0	0	0	0	0.53	0	0	5	0.73	0.69	0.55	0.51	0.58	0.66
816	0.042	0	0	0	0	0.96	0	0	5	0.73	0.69	0.55	0.51	0.58	0.66
817	0.052	0	0	0	0	0.95	0	0	5	0.73	0.69	0.55	0.51	0.58	0.66
818	0	0	1	0	0	0	0	0	2	0	0	0.054	0.11	0.093	0
819	0.002	0	0	0	0	1	0	0	5	0.73	0.69	0.55	0.51	0.58	0.66
820	0.59	0	0	0	0	0.41	0	0	0	0.76	0.69	0.49	0.56	0.58	0.7
821	0.00013	0	0	0	0	1	0	0	5	0.73	0.69	0.55	0.51	0.58	0.66
822	0	0	0	0	1	0	0	0	4	0.03	0.034	0.054	0.054	0.14	0.11
823	0.048	0	0	0	0	0.95	0	0	5	0.73	0.69	0.55	0.51	0.58	0.66
824	0	0	0	1	0	0	0	0	3	0	0	0.054	0	0.047	0
825	0.0068	0	0	0	0	0.99	0	0	5	0.73	0.69	0.55	0.51	0.58	0.66
826	0	0	1	0	0	0	0	0	2	0	0	0.054	0.11	0.093	0
827	0.0016	0	0	0	0	1	0	0	5	0.73	0.69	0.55	0.51	0.58	0.66
828	0	0	0.75	0.25	0.0021	0	0	0	2	0	0	0.054	0.11	0.093	0
829	0	0	0	0	0	0	0	1	7	0	0	0.054	0.16	0.14	0.34
830	0.31	0	0	0	0	0.69	0	0	5	0.73	0.69	0.55	0.51	0.58	0.66
831	0	0	0	1	0	0	0	0	3	0	0	0.054	0	0.047	0
832	0.95	0	0	0	0	0.049	0	0	0	0.76	0.69	0.49	0.56	0.58	0.7
833	0	0	0	0	1	0	0	0	4	0.03	0.034	0.054	0.054	0.14	0.11
834	0.33	0	0	0	0.33	0.33	0	0	0	0.76	0.69	0.49	0.56	0.58	0.7
835	0	0	0	0.00041	0	1	0	0	5	0.73	0.69	0.55	0.51	0.58	0.66
836	0	0	1	0	0	0	0	0	2	0	0	0.054	0.11	0.093	0
837	1	0	0	0	0	5e-05	0	0	0	0.76	0.69	0.49	0.56	0.58	0.7
838	0.0075	0	0.99	0	0	0	0	0	2	0	0	0.054	0.11	0.093	0
839	0	0	0	0	1	0	0	0	4	0.03	0.034	0.054	0.054	0.14	0.11
840	1	0	0	0	0	0	0	0	0	0.76	0.69	0.49	0.56	0.58	0.7
841	3.9e-05	0	0	0	0	1	0	0	5	0.73	0.69	0.55	0.51	0.58	0.66
842	0	0	0	0	0	0	0	1	7	0	0	0.054	0.16	0.14	0.34
843	0.0066	0	0	0	0	0.99	0	0	5	0.73	0.69	0.55	0.51	0.58	0.66
844	0.0073	0	0	0	0	0.99	0	0	5	0.73	0.69	0.55	0.51	0.58	0.66
845	0	0	0	1	0	0	0	0	3	0	0	0.054	0	0.047	0
846	7.2e-05	0	0	0	0	1	0	0	5	0.73	0.69	0.55	0.51	0.58	0.66
847	0	0	0.0024	1	0	0	0	0	3	0	0	0.054	0	0.047	0
848	0.046	0	0	0	0	0.95	0	0	5	0.73	0.69	0.55	0.51	0.58	0.66
849	0	0	1	0	0	0	0	0	2	0	0	0.054	0.11	0.093	0
850	0	0	0	0.00027	0	1	0	0	5	0.73	0.69	0.55	0.51	0.58	0.66
851	0	0	0	0.00014	0	1	0	0	5	0.73	0.69	0.55	0.51	0.58	0.66
852	0.38	0	0	0	0	0.62	0	0	5	0.73	0.69	0.55	0.51	0.58	0.66
853	0	0	1	0	0	0	0	0	2	0	0	0.054	0.11	0.093	0
854	0.039	0	0	0	0	0.96	0	0	5	0.73	0.69	0.55	0.51	0.58	0.66
855	1	0	0	0	0	0	0	0	0	0.76	0.69	0.49	0.56	0.58	0.7
856	1	0	0	0	0	0	0	0	0	0.76	0.69	0.49	0.56	0.58	0.7
857	0	0	0.0075	0.99	0	0	0	0	3	0	0	0.054	0	0.047	0
858	0.1	0	0	0	0	0.9	0	0	5	0.73	0.69	0.55	0.51	0.58	0.66
859	0.98	0	0	0	0	0.021	0	0	0	0.76	0.69	0.49	0.56	0.58	0.7
860	0.48	0	0	0	0	0.52	0	0	5	0.73	0.69	0.55	0.51	0.58	0.66
861	0.91	0	0	0	0	0.092	0	0	0	0.76	0.69	0.49	0.56	0.58	0.7
862	1	0	0	0	0	0	0	0	0	0.76	0.69	0.49	0.56	0.58	0.7
863	0.72	0	0	0	0	0.28	0	0	0	0.76	0.69	0.49	0.56	0.58	0.7
864	1	0	0	0	0	0.0029	0	0	0	0.76	0.69	0.49	0.56	0.58	0.7
865	1	0	0	0	0	0	0	0	0	0.76	0.69	0.49	0.56	0.58	0.7
866	0.0091	0	0	0	0	0.99	0	0	5	0.73	0.69	0.55	0.51	0.58	0.66
867	0.00013	0	1	0	0	0	0	0	2	0	0	0.054	0.11	0.093	0
868	4.1e-06	0	0	0.00045	0	1	0	0	5	0.73	0.69	0.55	0.51	0.58	0.66
869	0.43	0	0	0	0	0.57	0	0	5	0.73	0.69	0.55	0.51	0.58	0.66
870	0.47	0	0	0	0	0.53	0	0	5	0.73	0.69	0.55	0.51	0.58	0.66
871	1	0	0	0	0	0	0	0	0	0.76	0.69	0.49	0.56	0.58	0.7
872	0.24	0	0	0	0	0.76	0	0	5	0.73	0.69	0.55	0.51	0.58	0.66
873	0	0	0	0	0	0	0	1	7	0	0	0.054	0.16	0.14	0.34
874	0.54	0	0	0	0	0.46	0	0	0	0.76	0.69	0.49	0.56	0.58	0.7
875	0.33	0	0	0	0	0.67	0	0	5	0.73	0.69	0.55	0.51	0.58	0.66
876	0	0	1	0	0.00033	0	0	0	2	0	0	0.054	0.11	0.093	0
877	0	0	0	1	0	0	0	0	3	0	0	0.054	0	0.047	0
878	0	0	0	0.00038	0	1	0	0	5	0.73	0.69	0.55	0.51	0.58	0.66
879	6.1e-05	0	0	0	0	1	0	0	5	0.73	0.69	0.55	0.51	0.58	0.66
880	4.2e-06	0	0	0	0	1	0	0	5	0.73	0.69	0.55	0.51	0.58	0.66
881	0	0	0	0	1	0	0	0	4	0.03	0.034	0.054	0.054	0.14	0.11
882	2.9e-06	0	0	0	0	1	0	0	5	0.73	0.69	0.55	0.51	0.58	0.66
883	0.19	0	0	0	0	0.81	0	0	5	0.73	0.69	0.55	0.51	0.58	0.66
884	0.061	0	0	0	0	0.94	0	0	5	0.73	0.69	0.55	0.51	0.58	0.66
885	0	0	0	1	0	0	0	0	3	0	0	0.054	0	0.047	0
886	0	0	0	1	0	0	0	0	3	0	0	0.054	0	0.047	0
887	0.00048	0	0	0	0	1	0	0	5	0.73	0.69	0.55	0.51	0.58	0.66
888	0	0	0	1	0	0	0	0	3	0	0	0.054	0	0.047	0
889	0.61	0	0	0	0	0.39	0	0	0	0.76	0.69	0.49	0.56	0.58	0.7
890	0	0	0	1	0	0	0	0	3	0	0	0.054	0	0.047	0
891	0.56	0	0	0	0	0.44	0	0	0	0.76	0.69	0.49	0.56	0.58	0.7
892	0	0	0	0	1	0	0	0.0002	4	0.03	0.034	0.054	0.054	0.14	0.11
893	0	0	1	0	0	0	0	0	2	0	0	0.054	0.11	0.093	0
894	0.7	0	0	0	0	0.3	0	0	0	0.76	0.69	0.49	0.56	0.58	0.7
895	0	0	1	0	0	0	0	0	2	0	0	0.054	0.11	0.093	0
896	0.33	0	0	0	0.33	0.33	0	0	0	0.76	0.69	0.49	0.56	0.58	0.7
897	0.75	0	0	0	0	0.25	0	0	0	0.76	0.69	0.49	0.56	0.58	0.7
898	0.29	0	0	0	0	0.71	0	0	5	0.73	0.69	0.55	0.51	0.58	0.66
899	0.96	0	0	0	0	0.036	0	0	0	0.76	0.69	0.49	0.56	0.58	0.7
900	0	0	0	0	1	0	0	0	4	0.03	0.034	0.054	0.054	0.14	0.11
901	0	0	0	0	1	0	0	0	4	0.03	0.034	0.054	0.054	0.14	0.11
902	0.41	0	0	0	0	0.59	0	0	5	0.73	0.69	0.55	0.51	0.58	0.66
903	0	0	1	0	0	0	0	0	2	0	0	0.054	0.11	0.093	0
904	0.21	0	0	0	0	0.79	0	0	5	0.73	0.69	0.55	0.51	0.58	0.66
905	0.35	0	0	0	0	0.65	0	0	5	0.73	0.69	0.55	0.51	0.58	0.66
906	0.48	0	0	0	0	0.52	0	0	5	0.73	0.69	0.55	0.51	0.58	0.66
907	0	0	0	0	0	0	1	0	6	0.73	0.69	0.054	0	0	0
908	0	0	0	0	1.6e-06	0	0	1	7	0	0	0.054	0.16	0.14	0.34
909	0	0	0.00028	1	0	0	0	0	3	0	0	0.054	0	0.047	0
910	0	1	0	0	0	0	0	0	1	0.03	0.14	0	0	0	0
911	0.66	0	0	0	0	0.34	0	0	0	0.76	0.69	0.49	0.56	0.58	0.7
912	0.093	0	0	0	0	0.91	0	0	5	0.73	0.69	0.55	0.51	0.58	0.66
913	0	0	0	0	0	0	0	1	7	0	0	0.054	0.16	0.14	0.34
914	0	0	0	0	0	0	0	1	7	0	0	0.054	0.16	0.14	0.34
915	0.036	0	0	0	0	0.96	0	0	5	0.73	0.69	0.55	0.51	0.58	0.66
916	0	1	0	0	0	0	0	0	1	0.03	0.14	0	0	0	0
917	0.00035	0	0	0	0	1	0	0	5	0.73	0.69	0.55	0.51	0.58	0.66
918	0	0	0	0	1	0	0	0	4	0.03	0.034	0.054	0.054	0.14	0.11
919	0.94	0	0	0	0	0.065	0	0	0	0.76	0.69	0.49	0.56	0.58	0.7
920	0	0	0	0	1	0	0	0	4	0.03	0.034	0.054	0.054	0.14	0.11
921	0	0	0	1	0	0	0	0	3	0	0	0.054	0	0.047	0
922	0	0	1	0	0	0	0	0	2	0	0	0.054	0.11	0.093	0
923	0	0	0	0	1	0	0	0	4	0.03	0.034	0.054	0.054	0.14	0.11
924	0.025	0	0	0	0	0.98	0	0	5	0.73	0.69	0.55	0.51	0.58	0.66
925	0.5	0	0	0	0	0.5	0	0	0	0.76	0.69	0.49	0.56	0.58	0.7
926	0.93	0	0	0	0	0.066	0	0	0	0.76	0.69	0.49	0.56	0.58	0.7
927	0	2e-05	0	1	0	0	0	0	3	0	0	0.054	0	0.047	0
928	0	1	0	0	0	0	0	0	1	0.03	0.14	0	0	0	0
929	0	0	0	0	1	0	0	0	4	0.03	0.034	0.054	0.054	0.14	0.11
930	0.36	0	0	0	0	0.64	0	0	5	0.73	0.69	0.55	0.51	0.58	0.66
931	0	0	0	0	0	0	0	1	7	0	0	0.054	0.16	0.14	0.34
932	0.0029	0	0	0	0	1	0	0	5	0.73	0.69	0.55	0.51	0.58	0.66
933	0	0	1	0	0	0	0	6.8e-06	2	0	0	0.054	0.11	0.093	0
934	0.21	0	0	0	0	0.79	0	0	5	0.73	0.69	0.55	0.51	0.58	0.66
935	0	0	1	0	0	0	0	0	2	0	0	0.054	0.11	0.093	0
936	0.72	0	0	0	0	0.28	0	0	0	0.76	0.69	0.49	0.56	0.58	0.7
937	0	0	0	0	1	0	0	2.7e-06	4	0.03	0.034	0.054	0.054	0.14	0.11
938	0.85	0	0	0	0	0.15	0	0	0	0.76	0.69	0.49	0.56	0.58	0.7
939	0.88	0	0	0	0	0.12	0	0	0	0.76	0.69	0.49	0.56	0.58	0.7
940	0.0044	0	0	0	0	1	0	0	5	0.73	0.69	0.55	0.51	0.58	0.66
941	0.31	0	0	0	0	0.69	0	0	5	0.73	0.69	0.55	0.51	0.58	0.66
942	0	0	0	0	1	0	0	0	4	0.03	0.034	0.054	0.054	0.14	0.11
943	0.28	0	0	0	0	0.72	0	0	5	0.73	0.69	0.55	0.51	0.58	0.66
944	0.00083	0	0	0	0	1	0	0	5	0.73	0.69	0.55	0.51	0.58	0.66
945	0	0	0	1	0	0	0	0	3	0	0	0.054	0	0.047	0
946	0	0	0	1	0	0	0	0	3	0	0	0.054	0	0.047	0
947	0	0	1	0	0	0	0	0	2	0	0	0.054	0.11	0.093	0
948	0	0	0	0	1	0	0	0	4	0.03	0.034	0.054	0.054	0.14	0.11
949	0	0	0	0	0	0	1	0	6	0.73	0.69	0.054	0	0	0
950	0	0	0	0	1	0	0	0	4	0.03	0.034	0.054	0.054	0.14	0.11
951	0	0	0	0	0	0	0	1	7	0	0	0.054	0.16	0.14	0.34
952	0	0	0	1	0	0	0	0	3	0	0	0.054	0	0.047	0
953	0	0	0	0	0	0	0	1	7	0	0	0.054	0.16	0.14	0.34
954	0.57	0	0	0	0	0.43	0	0	0	0.76	0.69	0.49	0.56	0.58	0.7
955	0.15	0	0	0	0	0.85	0	0	5	0.73	0.69	0.55	0.51	0.58	0.66
956	0	0	0	0	0	0	0	1	7	0	0	0.054	0.16	0.14	0.34
