SNV	cluster0	cluster1	cluster2	cluster3	cluster4	cluster5	cluster6	cluster	dcf0
801	0.4	0.37	0	0.0003	0.23	0.00071	0	0	0.11
802	0.19	0.48	0.0003	0.016	0.3	0.014	0	1	0.16
803	0.87	0.073	4.8e-06	0.0029	0.046	0.0085	0	0	0.11
804	7.8e-05	0.61	0.0013	0.00012	0.39	0.0014	0	1	0.16
805	0.00042	0	0.12	0.064	0	0.82	0	5	0.071
806	0.57	0.0017	0.0053	0.062	0.0011	0.36	0	0	0.11
807	0.11	8.7e-05	0.08	0.085	5.5e-05	0.72	0	5	0.071
808	0.92	0.035	1.1e-05	0.0048	0.022	0.015	0	0	0.11
809	0.0047	0.61	0	7.7e-06	0.39	0	0	1	0.16
810	0.0041	0	0.095	0.077	0	0.82	0	5	0.071
811	2.5e-06	0.48	0	0.22	0.3	0	0	1	0.16
812	0.0042	0.56	0	0.078	0.36	0	0	1	0.16
813	0.022	0	0.15	0.074	0	0.75	0	5	0.071
814	0.0064	0.34	0	0.43	0.22	4.4e-05	0	3	0.24
815	0.0016	0.61	0	0.0045	0.39	0	0	1	0.16
816	0.27	0.0059	0.077	0.071	0.0038	0.58	0	5	0.071
817	0.99	0.0038	0	0.0019	0.0024	0.0042	0	0	0.11
818	0.00087	0.61	0	0.00022	0.39	0	0	1	0.16
819	0.046	0.58	0	0.007	0.37	0.00015	0	1	0.16
820	0.35	0.4	0	0.00023	0.25	0.00054	0	1	0.16
821	0.44	0.15	0.023	0.036	0.095	0.25	0	0	0.11
822	0.72	0.15	0.00011	0.0071	0.093	0.029	0	0	0.11
823	0.43	0.31	0.0013	0.011	0.19	0.056	0	0	0.11
824	0.025	0.47	4.2e-06	0.2	0.3	0.00044	0	1	0.16
825	0.38	0.38	0	0.00031	0.24	0.00076	0	0	0.11
826	0.27	0.45	0	0.00017	0.28	0.00037	0	1	0.16
827	0.043	0.58	0	0.014	0.37	0.0002	0	1	0.16
828	0.5	0.29	0.00013	0.005	0.18	0.021	0	0	0.11
829	0.16	0.51	0	0.00085	0.33	0.0009	0	1	0.16
830	0.012	0.6	0	0.0008	0.38	0	0	1	0.16
831	0.83	0.036	0.00057	0.02	0.023	0.09	0	0	0.11
832	0.096	0.55	0	0.0015	0.35	0.00038	0	1	0.16
833	0.36	0.0013	0.023	0.078	0.00083	0.54	0	5	0.071
834	0.00027	0.59	0	0.04	0.37	0	0	1	0.16
835	0.47	0.19	0.011	0.028	0.12	0.18	0	0	0.11
836	0.91	0.0063	0.0001	0.016	0.004	0.06	0	0	0.11
837	0.027	0.47	6.7e-06	0.21	0.29	0.00058	0	1	0.16
838	0.17	0.51	0	0.00058	0.32	0.00075	0	1	0.16
839	0.001	0.48	0	0.22	0.3	0	0	1	0.16
840	0.16	0.45	0.002	0.065	0.29	0.032	0	1	0.16
841	0.9	0.058	0	0.0019	0.037	0.0051	0	0	0.11
842	0.97	1.8e-05	0	0.01	1.1e-05	0.024	0	0	0.11
843	0.37	0.069	0.061	0.052	0.044	0.41	0	5	0.071
844	0.48	0.16	0.014	0.032	0.1	0.21	0	0	0.11
845	0.018	0.57	0	0.049	0.36	4.9e-05	0	1	0.16
846	0.39	0.37	0	0.00015	0.24	0.00029	0	0	0.11
847	0.33	0.41	0	0.00024	0.26	0.00055	0	1	0.16
848	0.42	0.0084	0.03	0.067	0.0053	0.47	0	5	0.071
849	0.2	0.48	8e-05	0.0057	0.3	0.008	0	1	0.16
850	0.00082	0	0.51	0.031	0	0.46	0	2	0.053
851	0.017	0.57	0	0.044	0.36	3.9e-05	0	1	0.16
852	0.71	0.16	0.00013	0.0074	0.1	0.031	0	0	0.11
853	0.48	0.11	0.028	0.00019	0.067	0.32	0	0	0.11
854	0.66	0.0045	0.0053	0	0.0029	0.33	0	0	0.11
855	0	0.5	0	0.19	0.32	0	0	1	0.16
856	0.0016	0.6	0	0.014	0.38	0	0	1	0.16
857	0	0.56	0	0.084	0.36	0	0	1	0.16
858	0.045	0.58	0	0.0028	0.37	7.1e-05	0	1	0.16
859	0.047	0	0.09	0	0	0.86	0	5	0.071
860	0.47	0.0093	0.027	0	0.0059	0.49	0	5	0.071
861	0.007	0.52	0	0.15	0.33	8.2e-05	0	1	0.16
862	0	0.6	0	0.026	0.38	0	0	1	0.16
863	0.69	0.16	0.00045	1.3e-05	0.099	0.054	0	0	0.11
864	0.12	0.00046	0.15	0	0.00029	0.73	0	5	0.071
865	0.54	0.079	0.02	4.1e-05	0.05	0.31	0	0	0.11
866	0.86	0.029	0.00031	0.017	0.019	0.072	0	0	0.11
867	0.2	0.49	2.4e-05	0.002	0.31	0.0044	0	1	0.16
868	0	0.59	0	0.028	0.38	0	0	1	0.16
869	0	0.59	0	0.039	0.37	0	0	1	0.16
870	0.54	0.24	0.00081	0.00016	0.15	0.055	0	0	0.11
871	0	0.58	0	0.052	0.37	0	0	1	0.16
872	0.0087	0.6	0	0.018	0.38	3e-06	0	1	0.16
873	0	0.58	0	0.048	0.37	0	0	1	0.16
874	0	0.018	0	0.97	0.011	0	0	3	0.24
875	0.19	0.48	0.00033	0.013	0.3	0.015	0	1	0.16
876	0.013	0.6	0	3.5e-06	0.38	0	0	1	0.16
877	0.14	0.53	3.1e-06	0.0019	0.33	0.0013	0	1	0.16
878	0.17	0	0.0055	0	0	0.83	0	5	0.071
879	0.28	0.00079	0.043	0	0.0005	0.67	0	5	0.071
880	0.69	0.061	0.0051	3.6e-06	0.039	0.2	0	0	0.11
881	0.068	0.57	0	0.0033	0.36	0.00025	0	1	0.16
882	0.31	0.41	0.0003	0.0019	0.26	0.021	0	1	0.16
883	0	0.42	0	0.32	0.27	0	0	1	0.16
884	1.2e-05	0.53	0	0.13	0.34	0	0	1	0.16
885	0.17	2.8e-05	0.027	0.097	1.8e-05	0.71	0	5	0.071
886	0.87	0.0048	0.00052	0	0.003	0.12	0	0	0.11
887	0.41	0.0073	0.042	0	0.0046	0.53	0	5	0.071
888	0.24	0.47	2.1e-06	0.0007	0.3	0.0015	0	1	0.16
889	0.00035	0.61	0	0.0014	0.39	0	0	1	0.16
890	0.7	0.043	0.0064	4.8e-06	0.027	0.23	0	0	0.11
891	0.53	0.2	0.0069	0.0013	0.12	0.14	0	0	0.11
892	0.49	0.28	0.00092	0.0013	0.18	0.048	0	0	0.11
893	0.13	0.44	0.00046	0.15	0.28	0.012	0	1	0.16
894	0.52	0.044	0.029	3.3e-05	0.028	0.38	0	0	0.11
895	0.32	0.41	0	0.00012	0.26	0.0013	0	1	0.16
896	0.34	0.37	0.0015	0.012	0.23	0.045	0	1	0.16
897	0.63	0.14	0.004	0.0002	0.09	0.13	0	0	0.11
898	0.00049	0.55	0	0.1	0.35	0	0	1	0.16
899	0.047	0	0.048	0	0	0.9	0	5	0.071
900	0.16	0.51	4.3e-06	0.0017	0.32	0.0017	0	1	0.16
901	0.061	4.1e-06	0.073	0.089	0	0.78	0	5	0.071
902	0.43	0.005	0.022	0.068	0.0032	0.47	0	5	0.071
903	0.28	0.0014	0.043	0.08	0.00088	0.6	0	5	0.071
904	0.00054	0	0.31	0.046	0	0.65	0	5	0.071
905	0.43	0.32	0.0012	0.0032	0.2	0.048	0	0	0.11
906	0.37	0.29	0.0083	0.022	0.19	0.12	0	0	0.11
907	0.04	0.00023	0.35	0.051	0.00015	0.56	0	5	0.071
908	0.54	0.13	0.014	0.00061	0.085	0.22	0	0	0.11
909	0.11	0.54	0	0.003	0.34	0.00039	0	1	0.16
910	0.52	0.13	0.019	0.00071	0.081	0.25	0	0	0.11
911	0.44	0.29	0.0033	0.0045	0.18	0.082	0	0	0.11
912	0.23	0.47	0	4.1e-05	0.3	0.00019	0	1	0.16
913	0.83	0.043	0.00049	0.018	0.027	0.082	0	0	0.11
914	0.57	0.00016	0.002	0.069	0.0001	0.35	0	0	0.11
915	0.71	0.0092	0.0029	0.042	0.0059	0.23	0	0	0.11
916	0.66	0.18	0.00025	0.0085	0.12	0.038	0	0	0.11
917	0.97	0.011	4.7e-06	0.0046	0.0067	0.013	0	0	0.11
918	0.46	0.3	0.00047	0.0077	0.19	0.036	0	0	0.11
919	0.22	0.47	0.00013	0.0064	0.3	0.011	0	1	0.16
920	0.073	2.1e-05	0.097	0.084	1.3e-05	0.75	0	5	0.071
921	0.48	0.21	0.0078	0.024	0.13	0.15	0	0	0.11
922	0.2	0.002	0.094	0.075	0.0012	0.63	0	5	0.071
