SNV	cluster0	cluster1	cluster2	cluster3	cluster4	cluster5	cluster6	cluster7	cluster8	cluster9	cluster10	cluster11	cluster	dcf0
471	0.0013	0.0013	0.0013	0	0.017	1.2e-05	0.018	1.6e-06	0.024	0.0013	0.018	0.92	11	0.16
472	0.096	0.096	0.096	0.00042	9.4e-05	0.012	9.8e-05	0.041	0.22	0.096	9.8e-05	0.34	11	0.16
473	0.15	0.15	0.15	6.2e-06	0	0.011	0	0.0097	0.29	0.15	0	0.098	8	0.12
474	0.00013	0.00013	0.00013	0	0.041	0	0.043	0	0.0051	0.00013	0.043	0.87	11	0.16
475	0.025	0.025	0.025	6.6e-05	0.0045	0.0021	0.0047	0.0061	0.095	0.025	0.0047	0.78	11	0.16
476	0.00013	0.00013	0.00013	0	0.0044	0	0.0046	0	0.0068	0.00013	0.0046	0.98	11	0.16
477	0.056	0.056	0.056	0.0051	0.0072	0.01	0.0076	0.09	0.12	0.056	0.0076	0.53	11	0.16
478	0.015	0.015	0.015	5.6e-05	0.019	0.0012	0.02	0.0038	0.064	0.015	0.02	0.81	11	0.16
479	0.071	0.071	0.071	6.6e-06	0.00047	0.0043	0.00049	0.0047	0.22	0.071	0.00049	0.48	11	0.16
480	0.015	0.015	0.015	0.035	0.033	0.025	0.034	0.78	0.0018	0.015	0.034	5.6e-06	7	0.071
481	3.5e-06	3.5e-06	3.5e-06	0	0.25	0	0.26	0	0.00037	3.5e-06	0.26	0.22	6	0.24
482	0.00097	0.00097	0.00097	0	0.0019	4.2e-06	0.002	0	0.026	0.00097	0.002	0.96	11	0.16
483	0.057	0.057	0.057	0.072	0.021	0.024	0.022	0.51	0.055	0.057	0.022	0.049	7	0.071
484	1.4e-05	1.4e-05	1.4e-05	0	0.17	0	0.18	0	0.0012	1.4e-05	0.18	0.47	11	0.16
485	0.0038	0.0038	0.0038	0	0.097	0.00015	0.1	0.0002	0.029	0.0038	0.1	0.65	11	0.16
486	0.079	0.079	0.079	0.02	0	0.041	0	0.58	0.038	0.079	0	0.0023	7	0.071
487	0.069	0.069	0.069	0	0	0.0013	0	0.00017	0.36	0.069	0	0.36	8	0.12
488	0.0028	0.0028	0.0028	0	0.012	4.1e-05	0.013	1e-05	0.037	0.0028	0.013	0.91	11	0.16
489	0.081	0.081	0.081	0.044	1.6e-05	0.028	1.7e-05	0.46	0.088	0.081	1.7e-05	0.06	7	0.071
490	0.012	0.012	0.012	1.8e-05	0.048	0.00073	0.05	0.0018	0.061	0.012	0.05	0.74	11	0.16
491	0.044	0.044	0.044	1.4e-06	0.00011	0.0018	0.00011	0.0014	0.2	0.044	0.00011	0.62	11	0.16
492	0.03	0.03	0.03	0	0.00021	0.001	0.00022	0.00059	0.17	0.03	0.00022	0.71	11	0.16
493	0.059	0.059	0.059	0.0016	0.0037	0.0083	0.0039	0.05	0.15	0.059	0.0039	0.54	11	0.16
494	0.011	0.011	0.011	0	2.7e-05	9.4e-05	2.8e-05	6.5e-06	0.13	0.011	2.8e-05	0.83	11	0.16
495	0.07	0.07	0.07	0.028	0	0.038	0	0.62	0.034	0.07	0	0.0024	7	0.071
496	0.00089	0.00089	0.00089	0.26	0	0.005	0	0.73	4e-05	0.00089	0	0	7	0.071
497	0.048	0.048	0.048	0.00036	0.0039	0.0051	0.004	0.021	0.15	0.048	0.004	0.62	11	0.16
498	0.2	0.2	0.2	1.8e-05	0	0.037	0	0.047	0.11	0.2	0	0.0012	0	0.11
499	0.009	0.009	0.009	0	0.013	0.0003	0.013	0.00026	0.066	0.009	0.013	0.86	11	0.16
500	0.16	0.16	0.16	0	0	0.0097	0	0.0042	0.29	0.16	0	0.035	8	0.12
501	0.017	0.017	0.017	0	0.0013	0.00053	0.0013	0.00032	0.11	0.017	0.0013	0.82	11	0.16
502	0.14	0.14	0.14	1.6e-06	0	0.0081	0	0.0048	0.32	0.14	0	0.11	8	0.12
503	0.098	0.098	0.098	0.011	0.00017	0.022	0.00017	0.21	0.16	0.098	0.00017	0.21	7	0.071
504	0.053	0.053	0.053	2.2e-06	6.3e-05	0.0024	6.6e-05	0.002	0.22	0.053	6.6e-05	0.56	11	0.16
505	0.038	0.038	0.038	4.4e-06	0.00043	0.0019	0.00045	0.0022	0.17	0.038	0.00045	0.67	11	0.16
506	0.076	0.076	0.076	1.4e-06	5.9e-06	0.0034	6.1e-06	0.0023	0.28	0.076	6.1e-06	0.41	11	0.16
507	0.026	0.026	0.026	0.00045	0.033	0.0029	0.034	0.015	0.093	0.026	0.034	0.68	11	0.16
508	0.038	0.038	0.038	6.2e-05	0.003	0.003	0.0032	0.0075	0.14	0.038	0.0032	0.69	11	0.16
509	0.088	0.088	0.088	0.0083	0.00057	0.018	0.00059	0.16	0.16	0.088	0.00059	0.29	11	0.16
510	0.0028	0.0028	0.0028	0	0.0083	3.7e-05	0.0087	7.7e-06	0.039	0.0028	0.0087	0.92	11	0.16
511	0.028	0.028	0.028	0.12	0	0.022	0	0.73	0.013	0.028	0	0.0013	7	0.071
512	0.083	0.083	0.083	0	0	0.0029	0	0.0011	0.32	0.083	0	0.34	11	0.16
513	0.12	0.12	0.12	0.0038	1.5e-05	0.024	1.5e-05	0.16	0.18	0.12	1.5e-05	0.14	8	0.12
514	0.031	0.031	0.031	0	2.7e-06	0.00044	2.8e-06	4.8e-05	0.24	0.031	2.8e-06	0.63	11	0.16
515	0.1	0.1	0.1	0.016	0	0.038	0	0.44	0.081	0.1	0	0.017	7	0.071
516	0.052	0.052	0.052	1.2e-05	0.00025	0.0032	0.00026	0.0045	0.2	0.052	0.00026	0.59	11	0.16
517	0.012	0.012	0.012	0	0	4.9e-05	0	0	0.18	0.012	0	0.77	11	0.16
518	0.007	0.007	0.007	0	0.002	0.00012	0.0021	3.5e-05	0.071	0.007	0.0021	0.89	11	0.16
519	0.13	0.13	0.13	0.0048	0	0.044	0	0.33	0.088	0.13	0	0.0081	7	0.071
520	0.21	0.21	0.21	7.4e-06	0	0.038	0	0.037	0.094	0.21	0	0.00048	0	0.11
521	0.04	0.04	0.04	0	1.4e-05	0.001	1.5e-05	0.0003	0.23	0.04	1.5e-05	0.61	11	0.16
522	5.5e-06	5.5e-06	5.5e-06	0.7	0	0.00026	0	0.3	0	5.5e-06	0	0	3	0.053
523	0.039	0.039	0.039	0.031	0	0.036	0	0.77	0.0093	0.039	0	0.0001	7	0.071
524	0.1	0.1	0.1	0.011	6.7e-05	0.024	7e-05	0.24	0.15	0.1	7e-05	0.16	7	0.071
525	0.018	0.018	0.018	0.04	0	0.028	0	0.86	0.0024	0.018	0	6.7e-06	7	0.071
526	0.001	0.001	0.001	0	0.019	8.5e-06	0.02	0	0.021	0.001	0.02	0.92	11	0.16
527	0.025	0.025	0.025	0	0.00069	0.00099	0.00072	0.00078	0.14	0.025	0.00072	0.75	11	0.16
528	0.085	0.085	0.085	0.0067	0.00083	0.016	0.00086	0.14	0.16	0.085	0.00086	0.33	11	0.16
529	0.13	0.13	0.13	0.0041	0	0.046	0	0.34	0.08	0.13	0	0.0052	7	0.071
530	0	0	0	0	0.3	0	0.31	0	9.6e-05	0	0.31	0.089	6	0.24
531	0.06	0.06	0.06	0.0029	0.0051	0.0093	0.0053	0.068	0.15	0.06	0.0053	0.52	11	0.16
532	0.0066	0.0066	0.0066	0	0.0076	0.00016	0.0079	7.5e-05	0.06	0.0066	0.0079	0.89	11	0.16
533	0.11	0.11	0.11	0.0032	4.4e-05	0.021	4.6e-05	0.13	0.19	0.11	4.6e-05	0.2	11	0.16
534	0.19	0.19	0.19	1.6e-06	0	0.016	0	0.0092	0.22	0.19	0	0.011	8	0.12
535	0.0089	0.0089	0.0089	0.19	0	0.013	0	0.76	0.002	0.0089	0	4.3e-05	7	0.071
536	0.0087	0.0087	0.0087	0.1	0	0.017	0	0.84	0.0012	0.0087	0	4.9e-06	7	0.071
537	0.062	0.062	0.062	0	2.5e-06	0.0018	2.6e-06	0.00055	0.29	0.062	2.6e-06	0.46	11	0.16
538	0.067	0.067	0.067	7.7e-05	0.00028	0.0057	0.00029	0.013	0.2	0.067	0.00029	0.51	11	0.16
539	0.067	0.067	0.067	0.012	0.0044	0.014	0.0046	0.15	0.14	0.067	0.0046	0.41	11	0.16
540	0.0038	0.0038	0.0038	0.041	0	0.017	0	0.93	0.00013	0.0038	0	0	7	0.071
541	0.088	0.088	0.088	2.2e-05	0.0009	0.0068	0.00094	0.01	0.23	0.088	0.00094	0.4	11	0.16
542	0.014	0.014	0.014	0	0.00036	0.0004	0.00038	0.0002	0.093	0.014	0.00038	0.85	11	0.16
543	0.081	0.081	0.081	0.00047	0.0027	0.01	0.0029	0.04	0.18	0.081	0.0029	0.43	11	0.16
544	0.11	0.11	0.11	0.0024	0.025	0.057	0.026	0.4	0.032	0.11	0.026	0.0004	7	0.071
545	0.028	0.028	0.028	8.3e-05	0.0039	0.0024	0.004	0.0073	0.1	0.028	0.004	0.76	11	0.16
546	0.11	0.11	0.11	2.5e-05	0.0012	0.009	0.0012	0.013	0.25	0.11	0.0012	0.29	11	0.16
547	0.063	0.063	0.063	0.038	0.025	0.031	0.026	0.55	0.04	0.063	0.026	0.0096	7	0.071
548	0.11	0.11	0.11	0	0	0.0018	0	0.00011	0.45	0.11	0	0.11	8	0.12
549	0.024	0.024	0.024	0.087	0	0.024	0	0.78	0.0072	0.024	0	0.00022	7	0.071
550	0.038	0.038	0.038	0.00095	0.017	0.0047	0.018	0.027	0.12	0.038	0.018	0.65	11	0.16
551	0.012	0.012	0.012	0.18	0	0.015	0	0.75	0.0033	0.012	0	0.00011	7	0.071
552	0.096	0.096	0.096	0.00056	0.00011	0.012	0.00012	0.047	0.21	0.096	0.00012	0.34	11	0.16
553	0.0097	0.0097	0.0097	0.13	0	0.016	0	0.81	0.0017	0.0097	0	1.6e-05	7	0.071
554	0.00053	0.00053	0.00053	0	0.018	3.9e-06	0.019	0	0.012	0.00053	0.019	0.93	11	0.16
555	0.072	0.072	0.072	0.0051	0.0025	0.013	0.0026	0.1	0.16	0.072	0.0026	0.43	11	0.16
556	0.059	0.059	0.059	0.0006	0.0022	0.0069	0.0023	0.031	0.16	0.059	0.0023	0.56	11	0.16
557	0.097	0.097	0.097	0.021	0	0.036	0	0.45	0.082	0.097	0	0.021	7	0.071
558	5.7e-06	5.7e-06	5.7e-06	0	0.031	0	0.033	0	0.0013	5.7e-06	0.033	0.9	11	0.16
559	0.11	0.11	0.11	0	0.00018	0.0042	0.00019	0.0012	0.34	0.11	0.00019	0.2	8	0.12
560	0.026	0.026	0.026	0	4.2e-06	0.00029	4.3e-06	1.9e-05	0.22	0.026	4.3e-06	0.67	11	0.16
561	0.027	0.027	0.027	0	0	0.00025	0	1.2e-05	0.24	0.027	0	0.66	11	0.16
562	0.0024	0.0024	0.0024	0	4.6e-05	1.1e-05	4.8e-05	0	0.047	0.0024	4.8e-05	0.94	11	0.16
563	0.14	0.14	0.14	0	0	0.0067	0	0.0023	0.32	0.14	0	0.096	8	0.12
564	0.003	0.003	0.003	0.13	0	0.011	0	0.85	0.00019	0.003	0	0	7	0.071
565	0.02	0.02	0.02	0	5.5e-05	0.00048	5.8e-05	0.00016	0.13	0.02	5.8e-05	0.79	11	0.16
566	0.034	0.034	0.034	0	3.8e-06	0.00074	4e-06	0.00016	0.2	0.034	4e-06	0.66	11	0.16
567	0	0	0	0	0.0036	0	0.0038	0	0.00014	0	0.0038	0.99	11	0.16
568	0.061	0.061	0.061	0.075	0.0002	0.022	0.00021	0.45	0.076	0.061	0.00021	0.14	7	0.071
569	0.0074	0.0074	0.0074	0.38	0	0.0083	0	0.58	0.003	0.0074	0	0.00044	7	0.071
570	0.001	0.001	0.001	0	0.14	2e-05	0.14	1.1e-05	0.013	0.001	0.14	0.56	11	0.16
571	0.062	0.062	0.062	0.051	0	0.032	0	0.62	0.039	0.062	0	0.0064	7	0.071
572	0.028	0.028	0.028	0.068	0	0.027	0	0.78	0.0083	0.028	0	0.00021	7	0.071
573	0.14	0.14	0.14	0.00012	1.2e-06	0.015	1.2e-06	0.034	0.25	0.14	1.2e-06	0.15	8	0.12
574	5.7e-05	5.7e-05	5.7e-05	0	0.16	0	0.17	0	0.0026	5.7e-05	0.17	0.5	11	0.16
575	0.0018	0.0018	0.0018	0.21	0.021	0.0068	0.022	0.71	0.00013	0.0018	0.022	0	7	0.071
576	0.098	0.098	0.098	0.0094	0.023	0.041	0.024	0.42	0.056	0.098	0.024	0.0062	7	0.071
577	0.11	0.11	0.11	0.0017	2.9e-05	0.018	3e-05	0.095	0.18	0.11	3e-05	0.28	11	0.16
578	0	0	0	0	0.22	0	0.23	0	0	0	0.23	0.32	11	0.16
579	0.03	0.03	0.03	0.00084	0.011	0.0039	0.012	0.024	0.09	0.03	0.012	0.73	11	0.16
580	2.8e-05	2.8e-05	2.8e-05	0	0.052	0	0.055	0	0.0021	2.8e-05	0.055	0.84	11	0.16
581	7.7e-06	7.7e-06	7.7e-06	0	0.046	0	0.048	0	0.00017	7.7e-06	0.048	0.86	11	0.16
582	0.014	0.014	0.014	0	3e-05	0.00022	3.2e-05	3.7e-05	0.12	0.014	3.2e-05	0.83	11	0.16
583	0.096	0.096	0.096	0.022	3.8e-06	0.031	3.9e-06	0.39	0.1	0.096	3.9e-06	0.077	7	0.071
584	0.08	0.08	0.08	9.7e-05	0.0015	0.0077	0.0015	0.018	0.2	0.08	0.0015	0.45	11	0.16
585	0.0075	0.0075	0.0075	2.3e-06	0.017	0.00035	0.018	0.00051	0.046	0.0075	0.018	0.87	11	0.16
586	0.082	0.082	0.082	0.00037	8e-05	0.01	8.4e-05	0.036	0.19	0.082	8.4e-05	0.44	11	0.16
587	4e-05	4e-05	4e-05	0	0.00027	0	0.00028	0	0.0047	4e-05	0.00028	0.99	11	0.16
588	0.12	0.12	0.12	0.011	0	0.034	0	0.33	0.12	0.12	0	0.043	7	0.071
589	0.16	0.16	0.16	0.0011	0	0.052	0	0.25	0.076	0.16	0	0.0019	7	0.071
590	0.041	0.041	0.041	0.061	0	0.03	0	0.73	0.017	0.041	0	0.00092	7	0.071
591	0	0	0	0	0.06	0	0.063	0	5.6e-05	0	0.063	0.81	11	0.16
592	0.0029	0.0029	0.0029	0	0.07	7.8e-05	0.073	5.8e-05	0.028	0.0029	0.073	0.74	11	0.16
593	0.046	0.046	0.046	0.0015	0.011	0.0062	0.012	0.039	0.13	0.046	0.012	0.61	11	0.16
594	0.051	0.051	0.051	2.7e-06	8.6e-05	0.0024	8.9e-05	0.0022	0.21	0.051	8.9e-05	0.58	11	0.16
595	0.072	0.072	0.072	0.051	1e-06	0.03	1.1e-06	0.55	0.06	0.072	1.1e-06	0.022	7	0.071
596	0.013	0.013	0.013	0	0.00057	0.00027	0.00059	8.8e-05	0.11	0.013	0.00059	0.84	11	0.16
597	0.16	0.16	0.16	0.0012	0	0.034	0	0.15	0.16	0.16	0	0.028	0	0.11
598	0.0003	0.0003	0.0003	0	0.00011	0	0.00012	0	0.019	0.0003	0.00012	0.98	11	0.16
599	0.071	0.071	0.071	0	0	0.00059	0	1.5e-05	0.48	0.071	0	0.24	8	0.12
600	0.042	0.042	0.042	0	1.9e-05	0.0012	2e-05	0.00044	0.23	0.042	2e-05	0.6	11	0.16
601	0.00028	0.00028	0.00028	0.3	0	0.003	0	0.7	5.7e-06	0.00028	0	0	7	0.071
602	0.043	0.043	0.043	3.5e-05	0.0012	0.0031	0.0012	0.0063	0.16	0.043	0.0012	0.65	11	0.16
603	0.035	0.035	0.035	0.00045	0.014	0.0039	0.014	0.018	0.12	0.035	0.014	0.68	11	0.16
604	2.6e-05	2.6e-05	2.6e-05	0	0.16	0	0.16	0	0.0018	2.6e-05	0.16	0.52	11	0.16
605	0.16	0.16	0.16	0	0	0.0048	0	0.00056	0.34	0.16	0	0.026	8	0.12
606	0.14	0.14	0.14	0.0025	0	0.046	0	0.28	0.09	0.14	0	0.0056	7	0.071
607	0.091	0.091	0.091	5.9e-05	3.4e-05	0.0078	3.6e-05	0.015	0.24	0.091	3.6e-05	0.37	11	0.16
608	0.0053	0.0053	0.0053	0.27	0	0.0094	0	0.7	0.0011	0.0053	0	2e-05	7	0.071
609	0.16	0.16	0.16	2.4e-05	0	0.015	0	0.02	0.26	0.16	0	0.071	8	0.12
610	0.11	0.11	0.11	0.0071	8.6e-05	0.022	8.9e-05	0.19	0.17	0.11	8.9e-05	0.19	11	0.16
611	0.0056	0.0056	0.0056	0	0.00012	4.4e-05	0.00013	2.9e-06	0.083	0.0056	0.00013	0.89	11	0.16
612	0.064	0.064	0.064	0.056	0	0.031	0	0.6	0.047	0.064	0	0.012	7	0.071
613	0.038	0.038	0.038	4.6e-05	0.0025	0.0028	0.0026	0.0065	0.14	0.038	0.0026	0.69	11	0.16
614	0.0028	0.0028	0.0028	0.13	0	0.01	0	0.85	0.00017	0.0028	0	0	7	0.071
615	0.092	0.092	0.092	0.00015	6.2e-05	0.0092	6.5e-05	0.024	0.23	0.092	6.5e-05	0.37	11	0.16
616	0.036	0.036	0.036	0	6.2e-06	0.00067	6.4e-06	0.00012	0.24	0.036	6.4e-06	0.62	11	0.16
617	0.029	0.029	0.029	0.11	0	0.023	0	0.73	0.013	0.029	0	0.0011	7	0.071
618	0.02	0.02	0.02	0	7.3e-06	0.00024	7.6e-06	2.1e-05	0.19	0.02	7.6e-06	0.73	11	0.16
619	0.086	0.086	0.086	0.035	3.5e-05	0.027	3.6e-05	0.4	0.1	0.086	3.6e-05	0.085	7	0.071
620	0.087	0.087	0.087	0.0003	0.00015	0.0097	0.00016	0.032	0.22	0.087	0.00016	0.39	11	0.16
621	0.077	0.077	0.077	0.0013	0.00081	0.011	0.00084	0.058	0.18	0.077	0.00084	0.44	11	0.16
622	0.065	0.065	0.065	0.0011	0.0019	0.0085	0.002	0.045	0.17	0.065	0.002	0.51	11	0.16
623	0.025	0.025	0.025	0.00041	0.036	0.0027	0.038	0.014	0.09	0.025	0.038	0.68	11	0.16
624	0.15	0.15	0.15	0.00027	0	0.022	0	0.061	0.23	0.15	0	0.085	8	0.12
625	0.02	0.02	0.02	0.052	0	0.027	0	0.84	0.0036	0.02	0	2.3e-05	7	0.071
626	0.002	0.002	0.002	0	0.011	2.2e-05	0.012	3.8e-06	0.031	0.002	0.012	0.93	11	0.16
627	0.13	0.13	0.13	0	0	0.0047	0	0.0013	0.36	0.13	0	0.12	8	0.12
628	0.044	0.044	0.044	4.9e-05	0.0014	0.0034	0.0014	0.0076	0.16	0.044	0.0014	0.65	11	0.16
629	0.032	0.032	0.032	2.2e-06	0.00052	0.0014	0.00055	0.0014	0.16	0.032	0.00055	0.71	11	0.16
630	0.077	0.077	0.077	0.0013	0.00081	0.011	0.00084	0.058	0.18	0.077	0.00084	0.44	11	0.16
631	0.00034	0.00034	0.00034	0	0.013	1.2e-06	0.013	0	0.012	0.00034	0.013	0.95	11	0.16
632	0.039	0.039	0.039	0.00041	0.0094	0.0042	0.0098	0.019	0.13	0.039	0.0098	0.66	11	0.16
633	0.0014	0.0014	0.0014	0	0.05	1.9e-05	0.053	5.1e-06	0.021	0.0014	0.053	0.82	11	0.16
634	0.00016	0.00016	0.00016	0	0.12	0	0.12	0	0.0053	0.00016	0.12	0.63	11	0.16
635	0.089	0.089	0.089	0.029	0	0.034	0	0.48	0.077	0.089	0	0.024	7	0.071
636	0.12	0.12	0.12	0.00013	4.9e-06	0.013	5.1e-06	0.031	0.25	0.12	5.1e-06	0.22	8	0.12
637	9e-05	9e-05	9e-05	0	0.054	0	0.056	0	0.005	9e-05	0.056	0.83	11	0.16
638	0.098	0.098	0.098	0.021	3.1e-05	0.027	3.2e-05	0.33	0.12	0.098	3.2e-05	0.1	7	0.071
639	0.061	0.061	0.061	0.0012	0.0029	0.0081	0.003	0.045	0.16	0.061	0.003	0.54	11	0.16
640	0.025	0.025	0.025	7.7e-06	0.0031	0.0014	0.0032	0.002	0.12	0.025	0.0032	0.76	11	0.16
641	8.2e-06	8.2e-06	8.2e-06	0	0.29	0	0.3	0	0.0004	8.2e-06	0.3	0.12	6	0.24
642	0.16	0.16	0.16	4.5e-06	0	0.012	0	0.0096	0.28	0.16	0	0.062	8	0.12
643	0.11	0.11	0.11	3.8e-05	4.4e-06	0.0096	4.6e-06	0.016	0.27	0.11	4.6e-06	0.25	8	0.12
644	0.072	0.072	0.072	0.0053	0.0023	0.013	0.0024	0.11	0.16	0.072	0.0024	0.42	11	0.16
645	0.0017	0.0017	0.0017	0	4.2e-06	2.6e-06	4.4e-06	0	0.063	0.0017	4.4e-06	0.93	11	0.16
646	0.0029	0.0029	0.0029	0.31	0	0.007	0	0.67	0.00041	0.0029	0	3.8e-06	7	0.071
647	0.00014	0.00014	0.00014	0	7e-06	0	7.3e-06	0	0.016	0.00014	7.3e-06	0.98	11	0.16
648	0.075	0.075	0.075	0.049	3.5e-06	0.029	3.6e-06	0.52	0.071	0.075	3.6e-06	0.034	7	0.071
649	0.11	0.11	0.11	0.0052	3.5e-05	0.023	3.7e-05	0.17	0.18	0.11	3.7e-05	0.17	8	0.12
650	0.027	0.027	0.027	0.071	0.028	0.024	0.029	0.7	0.0088	0.027	0.029	0.00033	7	0.071
651	0.00021	0.00021	0.00021	0	0.039	6.9e-06	0.04	8.2e-06	0.002	0.00021	0.04	0.88	11	0.16
652	0.0011	0.0011	0.0011	0	0.038	4.3e-05	0.04	5.8e-05	0.009	0.0011	0.04	0.87	11	0.16
653	0	0	0	0	0.12	0	0.13	0	6.2e-06	0	0.13	0.62	11	0.16
654	0	0	0	0	0.019	0	0.02	0	0	0	0.02	0.94	11	0.16
655	0.0012	0.0012	0.0012	0	0.047	1.8e-05	0.049	6.3e-06	0.017	0.0012	0.049	0.83	11	0.16
656	0.16	0.16	0.16	0	0.00027	0.0071	0.00028	0.0016	0.31	0.16	0.00028	0.026	8	0.12
657	0.047	0.047	0.047	3.1e-05	0.0009	0.0033	0.00094	0.0063	0.17	0.047	0.00094	0.63	11	0.16
658	0.0001	0.0001	0.0001	0	0.039	2.9e-06	0.041	2.8e-06	0.0011	0.0001	0.041	0.88	11	0.16
659	0.00011	0.00011	0.00011	0	0.096	0	0.1	0	0.0039	0.00011	0.1	0.7	11	0.16
660	0	0	0	0	0	0	0	0	0	0	0	1	11	0.16
661	0.0059	0.0059	0.0059	0	0.0086	0.00015	0.0089	9.4e-05	0.052	0.0059	0.0089	0.9	11	0.16
662	0	0	0	0	0.016	0	0.017	0	0	0	0.017	0.95	11	0.16
663	5.9e-06	5.9e-06	5.9e-06	0	0.034	0	0.035	0	0.00018	5.9e-06	0.035	0.9	11	0.16
664	0.022	0.022	0.022	0	0.0002	0.00078	0.00021	0.0005	0.12	0.022	0.00021	0.79	11	0.16
665	0.13	0.13	0.13	0.00021	0	0.017	0	0.046	0.23	0.13	0	0.18	8	0.12
666	9.7e-05	9.7e-05	9.7e-05	0	0.002	0	0.002	0	0.0063	9.7e-05	0.002	0.99	11	0.16
667	0.0099	0.0099	0.0099	0.035	0	0.024	0	0.9	0.0007	0.0099	0	0	7	0.071
668	0	0	0	0	0.015	0	0.016	0	0	0	0.016	0.95	11	0.16
669	0.00072	0.00072	0.00072	0	0.054	3e-05	0.056	4.5e-05	0.0056	0.00072	0.056	0.83	11	0.16
670	0.02	0.02	0.02	0	1.9e-05	0.00037	2e-05	7.8e-05	0.14	0.02	2e-05	0.78	11	0.16
671	0.11	0.11	0.11	0.0055	3.1e-05	0.024	3.2e-05	0.18	0.17	0.11	3.2e-05	0.16	7	0.071
672	0.043	0.043	0.043	0.079	0	0.028	0	0.7	0.022	0.043	0	0.0026	7	0.071
673	0.00011	0.00011	0.00011	0	0.024	0	0.025	0	0.0062	0.00011	0.025	0.92	11	0.16
674	0.0021	0.0021	0.0021	0	0.031	3.3e-05	0.032	1e-05	0.028	0.0021	0.032	0.87	11	0.16
675	0.086	0.086	0.086	0.00073	0.00029	0.011	0.0003	0.048	0.2	0.086	0.0003	0.39	11	0.16
676	0.0031	0.0031	0.0031	0	0.006	3.9e-05	0.0063	7.6e-06	0.042	0.0031	0.0063	0.93	11	0.16
677	0	0	0	0.59	0	0.00018	0	0.41	0	0	0	0	3	0.053
678	0.025	0.025	0.025	0.027	0	0.034	0	0.83	0.0037	0.025	0	1.1e-05	7	0.071
679	0.11	0.11	0.11	8e-05	1.1e-05	0.01	1.1e-05	0.021	0.26	0.11	1.1e-05	0.28	11	0.16
680	0.093	0.093	0.093	0.025	4.1e-05	0.027	4.3e-05	0.35	0.12	0.093	4.3e-05	0.1	7	0.071
681	0.0081	0.0081	0.0081	1e-06	0.025	0.00031	0.026	0.00034	0.057	0.0081	0.026	0.83	11	0.16
682	0.18	0.18	0.18	2.5e-06	0	0.015	0	0.01	0.24	0.18	0	0.018	8	0.12
683	0.15	0.15	0.15	0.0016	0	0.043	0	0.23	0.11	0.15	0	0.0076	7	0.071
684	0.075	0.075	0.075	8e-05	0.00015	0.0066	0.00015	0.015	0.22	0.075	0.00015	0.46	11	0.16
685	0.086	0.086	0.086	0.014	0	0.045	0	0.56	0.038	0.086	0	0.0016	7	0.071
686	0.13	0.13	0.13	0.0058	2.1e-06	0.03	2.2e-06	0.23	0.15	0.13	2.2e-06	0.074	7	0.071
687	0.0025	0.0025	0.0025	0	0.0013	1.9e-05	0.0014	1.5e-06	0.044	0.0025	0.0014	0.94	11	0.16
688	0.0038	0.0038	0.0038	0	0.00068	3.3e-05	0.00071	3e-06	0.058	0.0038	0.00071	0.92	11	0.16
689	0.033	0.033	0.033	6.3e-05	0.005	0.0026	0.0052	0.0068	0.13	0.033	0.0052	0.71	11	0.16
690	0.16	0.16	0.16	0.00022	0	0.024	0	0.064	0.21	0.16	0	0.049	8	0.12
691	0.05	0.05	0.05	0.068	0	0.029	0	0.67	0.029	0.05	0	0.0042	7	0.071
692	0.0072	0.0072	0.0072	0	5.3e-05	5.6e-05	5.5e-05	3.4e-06	0.1	0.0072	5.5e-05	0.87	11	0.16
693	0.00065	0.00065	0.00065	0	0.024	4.1e-06	0.025	0	0.016	0.00065	0.025	0.91	11	0.16
694	0.019	0.019	0.019	0.00013	0.038	0.0017	0.04	0.0066	0.08	0.019	0.04	0.72	11	0.16
695	0.0012	0.0012	0.0012	0	0.00038	4.3e-06	0.0004	0	0.035	0.0012	0.0004	0.96	11	0.16
696	0.045	0.045	0.045	2.8e-05	0.00088	0.0031	0.00091	0.0059	0.17	0.045	0.00091	0.64	11	0.16
697	0.049	0.049	0.049	2.6e-05	0.00056	0.0034	0.00058	0.0061	0.18	0.049	0.00058	0.61	11	0.16
698	0.0055	0.0055	0.0055	0	0.00019	4.8e-05	0.0002	3.8e-06	0.079	0.0055	0.0002	0.9	11	0.16
699	0.00089	0.00089	0.00089	0.17	0	0.0061	0	0.82	2.6e-05	0.00089	0	0	7	0.071
700	0.093	0.093	0.093	0.015	0	0.042	0	0.51	0.053	0.093	0	0.0043	7	0.071
701	0.054	0.054	0.054	0.0017	0.0058	0.0076	0.0061	0.048	0.14	0.054	0.0061	0.56	11	0.16
702	0.0082	0.0082	0.0082	0	0.021	0.0003	0.022	0.0003	0.059	0.0082	0.022	0.84	11	0.16
703	2.5e-05	2.5e-05	2.5e-05	0.33	0	0.0011	0	0.67	0	2.5e-05	0	0	7	0.071
704	0.1	0.1	0.1	0.0035	0	0.061	0	0.5	0.027	0.1	0	0.00018	7	0.071
705	0.13	0.13	0.13	0.00085	6.3e-06	0.02	6.6e-06	0.082	0.22	0.13	6.6e-06	0.16	8	0.12
706	0.0071	0.0071	0.0071	0	0.003	0.00014	0.0031	4.8e-05	0.068	0.0071	0.0031	0.89	11	0.16
707	0.14	0.14	0.14	0.00052	1.6e-06	0.02	1.7e-06	0.072	0.22	0.14	1.7e-06	0.13	8	0.12
