SNV	cluster0	cluster1	cluster2	cluster3	cluster4	cluster5	cluster6	cluster7	cluster8	cluster9	cluster10	cluster11	cluster12	cluster13	cluster	dcf0
426	0.13	0.025	0.00096	0.13	0.13	0.013	0.13	0.13	0.056	0.013	0.17	0.00096	0	0.081	10	0.12
427	0.0017	0.01	0.032	0.0017	0.0017	0.044	0.83	0.0017	0	0.044	4e-05	0.032	0	0	6	0.071
428	6.6e-05	0.0017	0.16	6.6e-05	6.6e-05	0.022	0.63	6.6e-05	0	0.022	0	0.16	0	0	6	0.071
429	0.017	0.019	0.061	0.017	0.017	0.04	0.71	0.017	0.00011	0.04	0.0047	0.061	0	0.00016	6	0.071
430	3.3e-06	0.00027	0.32	3.3e-06	3.3e-06	0.0089	0.35	3.3e-06	0	0.0089	0	0.32	0	0	6	0.071
431	0.053	0.025	0.04	0.053	0.053	0.034	0.55	0.053	0.011	0.034	0.041	0.04	0	0.016	6	0.071
432	0.0013	0.0047	0.17	0.0013	0.0013	0.025	0.6	0.0013	0	0.025	0.0001	0.17	0	0	6	0.071
433	0.011	0.015	0.079	0.011	0.011	0.037	0.7	0.011	5e-05	0.037	0.0027	0.079	0	7.2e-05	6	0.071
434	0.049	0.026	0.038	0.049	0.049	0.037	0.58	0.049	0.0055	0.037	0.033	0.038	0	0.0079	6	0.071
435	0.0075	0.015	0.058	0.0075	0.0075	0.041	0.76	0.0075	3.5e-06	0.041	0.001	0.058	0	5.1e-06	6	0.071
436	0.1	0.029	0.0062	0.1	0.1	0.022	0.28	0.1	0.045	0.022	0.12	0.0062	0	0.065	6	0.071
437	0.067	0.0069	7.2e-05	0.067	0.067	0.0023	0.019	0.067	0.22	0.0023	0.17	7.2e-05	0	0.31	13	0.16
438	0.17	0.033	0.00016	0.17	0.17	0.011	0.094	0.17	0.011	0.011	0.15	0.00016	0	0.016	0	0.11
439	0.098	0.023	0.004	0.098	0.098	0.016	0.19	0.098	0.088	0.016	0.14	0.004	0	0.13	6	0.071
440	0.069	0.00038	0	0.069	0.069	2.3e-06	3.7e-06	0.069	0.097	2.3e-06	0.49	0	0	0.14	10	0.12
441	0.11	0.033	0.0041	0.11	0.11	0.023	0.28	0.11	0.025	0.023	0.11	0.0041	0	0.037	6	0.071
442	0.0084	0.017	0.044	0.0084	0.0084	0.043	0.77	0.0084	0	0.043	0.001	0.044	0	3.3e-06	6	0.071
443	0.002	0.0095	0.054	0.002	0.002	0.04	0.79	0.002	0	0.04	8.5e-05	0.054	0	0	6	0.071
444	0.1	0.026	0.0046	0.1	0.1	0.019	0.23	0.1	0.062	0.019	0.13	0.0046	0	0.09	6	0.071
445	0.016	0.016	0.087	0.016	0.016	0.036	0.67	0.016	0.00032	0.036	0.0059	0.087	0	0.00046	6	0.071
446	0.012	0.014	0.088	0.012	0.012	0.036	0.69	0.012	9.3e-05	0.036	0.0034	0.088	0	0.00013	6	0.071
447	0.0047	0.0095	0.11	0.0047	0.0047	0.032	0.68	0.0047	5.8e-06	0.032	0.00075	0.11	0	8.4e-06	6	0.071
448	0.00061	0.0032	0.2	0.00061	0.00061	0.022	0.56	0.00061	0	0.022	3.4e-05	0.2	0	0	6	0.071
449	0.00071	0.0027	0.25	0.00071	0.00071	0.017	0.46	0.00071	0	0.017	6.9e-05	0.25	0	0	6	0.071
450	0.034	0.024	0.049	0.034	0.034	0.039	0.65	0.034	0.0014	0.039	0.017	0.049	0	0.0021	6	0.071
451	5.7e-06	0.00038	0.29	5.7e-06	5.7e-06	0.011	0.4	5.7e-06	0	0.011	0	0.29	0	0	6	0.071
452	0.083	0.012	0.00045	0.083	0.083	0.0054	0.054	0.083	0.17	0.0054	0.17	0.00045	0	0.25	13	0.16
453	0.05	0.03	0.028	0.05	0.05	0.04	0.6	0.05	0.0022	0.04	0.027	0.028	0	0.0032	6	0.071
454	0.0014	0.0043	0.2	0.0014	0.0014	0.022	0.55	0.0014	0	0.022	0.00015	0.2	0	0	6	0.071
455	0.18	0.028	3.7e-05	0.18	0.18	0.0069	0.05	0.18	0.0089	0.0069	0.17	3.7e-05	0	0.013	0	0.11
456	0.038	0.025	0.041	0.038	0.038	0.039	0.64	0.038	0.0016	0.039	0.019	0.041	0	0.0023	6	0.071
457	0.006	0.012	0.075	0.006	0.006	0.038	0.74	0.006	3.2e-06	0.038	0.00081	0.075	0	4.6e-06	6	0.071
458	0.012	0.014	0.093	0.012	0.012	0.035	0.68	0.012	0.00013	0.035	0.0037	0.093	0	0.00018	6	0.071
459	0.08	0.048	0.0042	0.08	0.08	0.043	0.51	0.08	0.00029	0.043	0.026	0.0042	0	0.00042	6	0.071
460	0.00047	0.0037	0.14	0.00047	0.00047	0.026	0.66	0.00047	0	0.026	1.4e-05	0.14	0	0	6	0.071
461	0.012	0.02	0.034	0.012	0.012	0.046	0.77	0.012	4.2e-06	0.046	0.0015	0.034	0	6e-06	6	0.071
462	0.036	0.0053	0.00081	0.036	0.036	0.018	0.035	0.036	0.28	0.018	0.093	0.00081	0	0.41	13	0.16
463	0.1	0.0099	2.6e-05	0.1	0.1	0.0023	0.017	0.1	0.13	0.0023	0.23	2.6e-05	0	0.19	10	0.12
464	0.053	0.032	0.022	0.053	0.053	0.041	0.6	0.053	0.0017	0.041	0.026	0.022	0	0.0024	6	0.071
465	0.0035	0.00015	0	0.0035	0.0035	0.18	0.0002	0.0035	0.25	0.18	0.025	0	0	0.36	13	0.16
466	1.7e-05	0	0	1.7e-05	1.7e-05	0.093	0	1.7e-05	0.33	0.093	0.0019	0	0	0.48	13	0.16
467	0.043	0.0038	5.5e-05	0.043	0.043	0.0045	0.011	0.043	0.27	0.0045	0.14	5.5e-05	0	0.39	13	0.16
468	0.00013	0	0	0.00013	0.00013	0.0014	0	0.00013	0.4	0.0014	0.0094	0	0	0.58	13	0.16
469	0.0016	1.1e-05	0	0.0016	0.0016	0.0041	0	0.0016	0.39	0.0041	0.031	0	0	0.56	13	0.16
470	0.066	0.037	0.02	0.066	0.066	0	0.62	0.066	0.0015	0	0.034	0.02	0	0.0022	6	0.071
471	0.0013	1.2e-05	0	0.0013	0.0013	0.026	1.6e-06	0.0013	0.38	0.026	0.023	0	0	0.54	13	0.16
472	0.097	0.012	0.00021	0.097	0.097	0.00014	0.041	0.097	0.14	0.00014	0.21	0.00021	0	0.2	10	0.12
473	0.15	0.011	3.1e-06	0.15	0.15	0	0.0096	0.15	0.04	0	0.28	3.1e-06	0	0.058	10	0.12
474	0.00014	0	0	0.00014	0.00014	0.063	0	0.00014	0.35	0.063	0.0049	0	0	0.51	13	0.16
475	0.026	0.0022	3.4e-05	0.026	0.026	0.007	0.0061	0.026	0.32	0.007	0.092	3.4e-05	0	0.46	13	0.16
476	0.00014	0	0	0.00014	0.00014	0.0068	0	0.00014	0.4	0.0068	0.0065	0	0	0.58	13	0.16
477	0.057	0.011	0.0026	0.057	0.057	0.011	0.09	0.057	0.22	0.011	0.12	0.0026	0	0.31	13	0.16
478	0.015	0.0013	2.8e-05	0.015	0.015	0.029	0.0038	0.015	0.33	0.029	0.061	2.8e-05	0	0.48	13	0.16
479	0.072	0.0046	3.4e-06	0.072	0.072	0.00072	0.0047	0.072	0.2	0.00072	0.22	3.4e-06	0	0.29	13	0.16
480	0.015	0.026	0.018	0.015	0.015	0.05	0.77	0.015	0	0.05	0.0017	0.018	0	3.3e-06	6	0.071
481	3.6e-06	0	0	3.6e-06	3.6e-06	0.39	0	3.6e-06	0.092	0.39	0.00035	0	0	0.13	5	0.24
482	0.00098	4.4e-06	0	0.00098	0.00098	0.003	0	0.00098	0.39	0.003	0.025	0	0	0.57	13	0.16
483	0.058	0.025	0.036	0.058	0.058	0.032	0.5	0.058	0.02	0.032	0.053	0.036	0	0.029	6	0.071
484	1.4e-05	0	0	1.4e-05	1.4e-05	0.26	0	1.4e-05	0.19	0.26	0.0011	0	0	0.28	13	0.16
485	0.0039	0.00016	0	0.0039	0.0039	0.15	0.0002	0.0039	0.27	0.15	0.028	0	0	0.39	13	0.16
486	0.08	0.043	0.01	0.08	0.08	0	0.58	0.08	0.00094	0	0.037	0.01	0	0.0014	6	0.071
487	0.071	0.0014	0	0.071	0.071	0	0.00017	0.071	0.15	0	0.35	0	0	0.21	10	0.12
488	0.0029	4.3e-05	0	0.0029	0.0029	0.019	1e-05	0.0029	0.37	0.019	0.036	0	0	0.54	13	0.16
489	0.082	0.029	0.022	0.082	0.082	2.5e-05	0.45	0.082	0.025	2.5e-05	0.085	0.022	0	0.036	6	0.071
490	0.012	0.00076	9.3e-06	0.012	0.012	0.074	0.0018	0.012	0.3	0.074	0.058	9.3e-06	0	0.44	13	0.16
491	0.044	0.0019	0	0.044	0.044	0.00016	0.0014	0.044	0.26	0.00016	0.19	0	0	0.37	13	0.16
492	0.03	0.0011	0	0.03	0.03	0.00033	0.00058	0.03	0.29	0.00033	0.16	0	0	0.42	13	0.16
493	0.06	0.0087	0.00079	0.06	0.06	0.0057	0.05	0.06	0.22	0.0057	0.15	0.00079	0	0.32	13	0.16
494	0.011	9.9e-05	0	0.011	0.011	4.1e-05	6.5e-06	0.011	0.34	4.1e-05	0.12	0	0	0.49	13	0.16
495	0.071	0.04	0.014	0.071	0.071	0	0.61	0.071	0.00097	0	0.033	0.014	0	0.0014	6	0.071
496	0.0009	0.0052	0.13	0.0009	0.0009	0	0.73	0.0009	0	0	3.8e-05	0.13	0	0	6	0.071
497	0.049	0.0054	0.00018	0.049	0.049	0.006	0.021	0.049	0.26	0.006	0.14	0.00018	0	0.37	13	0.16
498	0.2	0.038	8.9e-06	0.2	0.2	0	0.046	0.2	0.00047	0	0.1	8.9e-06	0	0.00068	0	0.11
499	0.0091	0.00032	0	0.0091	0.0091	0.019	0.00026	0.0091	0.35	0.019	0.063	0	0	0.51	13	0.16
500	0.17	0.01	0	0.17	0.17	0	0.0041	0.17	0.015	0	0.28	0	0	0.021	10	0.12
501	0.017	0.00055	0	0.017	0.017	0.0019	0.00032	0.017	0.33	0.0019	0.11	0	0	0.48	13	0.16
502	0.14	0.0085	0	0.14	0.14	0	0.0048	0.14	0.044	0	0.31	0	0	0.064	10	0.12
503	0.099	0.023	0.0054	0.099	0.099	0.00026	0.21	0.099	0.085	0.00026	0.15	0.0054	0	0.12	6	0.071
504	0.054	0.0026	1.1e-06	0.054	0.054	9.7e-05	0.002	0.054	0.23	9.7e-05	0.21	1.1e-06	0	0.34	13	0.16
505	0.039	0.002	2.3e-06	0.039	0.039	0.00067	0.0022	0.039	0.28	0.00067	0.16	2.3e-06	0	0.4	13	0.16
506	0.077	0.0036	0	0.077	0.077	9.1e-06	0.0022	0.077	0.17	9.1e-06	0.27	0	0	0.24	10	0.12
507	0.027	0.003	0.00023	0.027	0.027	0.051	0.015	0.027	0.28	0.051	0.089	0.00023	0	0.4	13	0.16
508	0.038	0.0031	3.2e-05	0.038	0.038	0.0047	0.0075	0.038	0.28	0.0047	0.14	3.2e-05	0	0.41	13	0.16
509	0.09	0.019	0.0042	0.09	0.09	0.00087	0.16	0.09	0.12	0.00087	0.15	0.0042	0	0.17	13	0.16
510	0.0029	3.9e-05	0	0.0029	0.0029	0.013	7.6e-06	0.0029	0.38	0.013	0.037	0	0	0.55	13	0.16
511	0.029	0.023	0.062	0.029	0.029	0	0.72	0.029	0.00055	0	0.012	0.062	0	0.00079	6	0.071
512	0.085	0.0031	0	0.085	0.085	1.2e-06	0.0011	0.085	0.14	1.2e-06	0.31	0	0	0.2	10	0.12
513	0.12	0.025	0.0019	0.12	0.12	2.2e-05	0.16	0.12	0.059	2.2e-05	0.17	0.0019	0	0.086	10	0.12
514	0.032	0.00046	0	0.032	0.032	4.2e-06	4.8e-05	0.032	0.26	4.2e-06	0.24	0	0	0.38	13	0.16
515	0.1	0.039	0.0083	0.1	0.1	0	0.43	0.1	0.0068	0	0.078	0.0083	0	0.0099	6	0.071
516	0.053	0.0033	6.3e-06	0.053	0.053	0.00038	0.0045	0.053	0.24	0.00038	0.19	6.3e-06	0	0.35	13	0.16
517	0.012	5.2e-05	0	0.012	0.012	1.1e-06	0	0.012	0.32	1.1e-06	0.18	0	0	0.46	13	0.16
518	0.0071	0.00013	0	0.0071	0.0071	0.0031	3.5e-05	0.0071	0.37	0.0031	0.068	0	0	0.53	13	0.16
519	0.13	0.046	0.0024	0.13	0.13	0	0.33	0.13	0.0033	0	0.085	0.0024	0	0.0048	6	0.071
520	0.21	0.039	3.7e-06	0.21	0.21	0	0.037	0.21	0.00019	0	0.09	3.7e-06	0	0.00028	0	0.11
521	0.041	0.0011	0	0.041	0.041	2.2e-05	0.0003	0.041	0.25	2.2e-05	0.22	0	0	0.36	13	0.16
522	5.5e-06	0.00027	0.35	5.5e-06	5.5e-06	0	0.29	5.5e-06	0	0	0	0.35	0	0	2	0.053
523	0.039	0.038	0.016	0.039	0.039	0	0.76	0.039	4.3e-05	0	0.0089	0.016	0	6.2e-05	6	0.071
524	0.1	0.026	0.0057	0.1	0.1	0.0001	0.24	0.1	0.066	0.0001	0.15	0.0057	0	0.095	6	0.071
525	0.018	0.03	0.02	0.018	0.018	0	0.85	0.018	2.8e-06	0	0.0023	0.02	0	4e-06	6	0.071
526	0.0011	8.9e-06	0	0.0011	0.0011	0.029	0	0.0011	0.38	0.029	0.02	0	0	0.54	13	0.16
527	0.026	0.001	0	0.026	0.026	0.0011	0.00077	0.026	0.31	0.0011	0.14	0	0	0.45	13	0.16
528	0.086	0.017	0.0034	0.086	0.086	0.0013	0.14	0.086	0.14	0.0013	0.16	0.0034	0	0.2	13	0.16
529	0.13	0.048	0.0021	0.13	0.13	0	0.34	0.13	0.0021	0	0.077	0.0021	0	0.0031	6	0.071
530	0	0	0	0	0	0.46	0	0	0.037	0.46	9.2e-05	0	0	0.053	5	0.24
531	0.061	0.0097	0.0015	0.061	0.061	0.0079	0.068	0.061	0.21	0.0079	0.14	0.0015	0	0.31	13	0.16
532	0.0067	0.00016	0	0.0067	0.0067	0.012	7.5e-05	0.0067	0.36	0.012	0.058	0	0	0.53	13	0.16
533	0.11	0.022	0.0016	0.11	0.11	6.8e-05	0.13	0.11	0.082	6.8e-05	0.18	0.0016	0	0.12	10	0.12
534	0.19	0.016	0	0.19	0.19	0	0.0091	0.19	0.0047	0	0.21	0	0	0.0067	10	0.12
535	0.009	0.014	0.098	0.009	0.009	0	0.75	0.009	1.8e-05	0	0.0019	0.098	0	2.6e-05	6	0.071
536	0.0089	0.017	0.053	0.0089	0.0089	0	0.84	0.0089	2e-06	0	0.0011	0.053	0	2.9e-06	6	0.071
537	0.063	0.0019	0	0.063	0.063	3.8e-06	0.00055	0.063	0.19	3.8e-06	0.28	0	0	0.27	10	0.12
538	0.068	0.006	3.9e-05	0.068	0.068	0.00043	0.013	0.068	0.21	0.00043	0.2	3.9e-05	0	0.3	13	0.16
539	0.068	0.014	0.0058	0.068	0.068	0.0068	0.15	0.068	0.17	0.0068	0.13	0.0058	0	0.24	13	0.16
540	0.0039	0.018	0.021	0.0039	0.0039	0	0.93	0.0039	0	0	0.00013	0.021	0	0	6	0.071
541	0.089	0.0071	1.1e-05	0.089	0.089	0.0014	0.01	0.089	0.16	0.0014	0.22	1.1e-05	0	0.24	13	0.16
542	0.014	0.00042	0	0.014	0.014	0.00055	0.00019	0.014	0.35	0.00055	0.09	0	0	0.5	13	0.16
543	0.083	0.011	0.00024	0.083	0.083	0.0042	0.04	0.083	0.18	0.0042	0.18	0.00024	0	0.26	13	0.16
544	0.11	0.059	0.0012	0.11	0.11	0.039	0.39	0.11	0.00016	0.039	0.031	0.0012	0	0.00024	6	0.071
545	0.029	0.0025	4.2e-05	0.029	0.029	0.0059	0.0073	0.029	0.31	0.0059	0.097	4.2e-05	0	0.45	13	0.16
546	0.11	0.0094	1.3e-05	0.11	0.11	0.0018	0.013	0.11	0.12	0.0018	0.24	1.3e-05	0	0.17	10	0.12
547	0.064	0.033	0.019	0.064	0.064	0.038	0.55	0.064	0.0039	0.038	0.039	0.019	0	0.0057	6	0.071
548	0.11	0.0019	0	0.11	0.11	0	0.00011	0.11	0.046	0	0.43	0	0	0.066	10	0.12
549	0.025	0.025	0.044	0.025	0.025	0	0.78	0.025	9e-05	0	0.007	0.044	0	0.00013	6	0.071
550	0.038	0.0049	0.00048	0.038	0.038	0.027	0.027	0.038	0.27	0.027	0.11	0.00048	0	0.38	13	0.16
551	0.012	0.016	0.092	0.012	0.012	0	0.75	0.012	4.7e-05	0	0.0032	0.092	0	6.8e-05	6	0.071
552	0.097	0.013	0.00029	0.097	0.097	0.00018	0.047	0.097	0.14	0.00018	0.21	0.00029	0	0.2	10	0.12
553	0.0099	0.017	0.067	0.0099	0.0099	0	0.81	0.0099	6.7e-06	0	0.0016	0.067	0	9.7e-06	6	0.071
554	0.00054	4.1e-06	0	0.00054	0.00054	0.028	0	0.00054	0.38	0.028	0.011	0	0	0.55	13	0.16
555	0.073	0.013	0.0026	0.073	0.073	0.0038	0.1	0.073	0.18	0.0038	0.15	0.0026	0	0.25	13	0.16
556	0.06	0.0073	0.0003	0.06	0.06	0.0034	0.031	0.06	0.23	0.0034	0.16	0.0003	0	0.33	13	0.16
557	0.099	0.037	0.011	0.099	0.099	0	0.45	0.099	0.0088	0	0.078	0.011	0	0.013	6	0.071
558	5.8e-06	0	0	5.8e-06	5.8e-06	0.048	0	5.8e-06	0.37	0.048	0.0012	0	0	0.53	13	0.16
559	0.12	0.0044	0	0.12	0.12	0.00028	0.0012	0.12	0.082	0.00028	0.33	0	0	0.12	10	0.12
560	0.027	0.0003	0	0.027	0.027	6.4e-06	1.8e-05	0.027	0.28	6.4e-06	0.21	0	0	0.4	13	0.16
561	0.027	0.00026	0	0.027	0.027	0	1.2e-05	0.027	0.27	0	0.23	0	0	0.39	13	0.16
562	0.0024	1.2e-05	0	0.0024	0.0024	7.1e-05	0	0.0024	0.39	7.1e-05	0.045	0	0	0.56	13	0.16
563	0.15	0.007	0	0.15	0.15	0	0.0023	0.15	0.04	0	0.31	0	0	0.057	10	0.12
564	0.0031	0.011	0.064	0.0031	0.0031	0	0.85	0.0031	0	0	0.00019	0.064	0	0	6	0.071
565	0.02	0.00051	0	0.02	0.02	8.5e-05	0.00016	0.02	0.33	8.5e-05	0.12	0	0	0.47	13	0.16
566	0.035	0.00078	0	0.035	0.035	5.9e-06	0.00016	0.035	0.27	5.9e-06	0.19	0	0	0.39	13	0.16
567	0	0	0	0	0	0.0056	0	0	0.4	0.0056	0.00014	0	0	0.58	13	0.16
568	0.062	0.023	0.038	0.062	0.062	0.0003	0.44	0.062	0.057	0.0003	0.073	0.038	0	0.082	6	0.071
569	0.0075	0.0087	0.19	0.0075	0.0075	0	0.58	0.0075	0.00018	0	0.0029	0.19	0	0.00026	6	0.071
570	0.001	2.1e-05	0	0.001	0.001	0.21	1.1e-05	0.001	0.23	0.21	0.013	0	0	0.33	13	0.16
571	0.063	0.034	0.026	0.063	0.063	0	0.62	0.063	0.0026	0	0.037	0.026	0	0.0038	6	0.071
572	0.029	0.028	0.034	0.029	0.029	0	0.78	0.029	8.7e-05	0	0.008	0.034	0	0.00013	6	0.071
573	0.14	0.016	6.2e-05	0.14	0.14	1.8e-06	0.034	0.14	0.063	1.8e-06	0.24	6.2e-05	0	0.091	10	0.12
574	5.8e-05	0	0	5.8e-05	5.8e-05	0.25	0	5.8e-05	0.21	0.25	0.0025	0	0	0.3	13	0.16
575	0.0019	0.0071	0.11	0.0019	0.0019	0.032	0.71	0.0019	0	0.032	0.00013	0.11	0	0	6	0.071
576	0.099	0.043	0.0048	0.099	0.099	0.035	0.42	0.099	0.0025	0.035	0.054	0.0048	0	0.0036	6	0.071
577	0.11	0.018	0.00084	0.11	0.11	4.5e-05	0.094	0.11	0.12	4.5e-05	0.18	0.00084	0	0.17	10	0.12
578	0	0	0	0	0	0.34	0	0	0.13	0.34	0	0	0	0.19	5	0.24
579	0.031	0.0041	0.00043	0.031	0.031	0.017	0.023	0.031	0.3	0.017	0.086	0.00043	0	0.43	13	0.16
580	2.8e-05	0	0	2.8e-05	2.8e-05	0.08	0	2.8e-05	0.34	0.08	0.002	0	0	0.49	13	0.16
581	7.8e-06	0	0	7.8e-06	7.8e-06	0.07	0	7.8e-06	0.35	0.07	0.00017	0	0	0.51	13	0.16
582	0.014	0.00023	0	0.014	0.014	4.7e-05	3.6e-05	0.014	0.34	4.7e-05	0.11	0	0	0.49	13	0.16
583	0.097	0.032	0.011	0.097	0.097	5.8e-06	0.38	0.097	0.031	5.8e-06	0.097	0.011	0	0.045	6	0.071
584	0.081	0.0081	4.9e-05	0.081	0.081	0.0022	0.018	0.081	0.18	0.0022	0.19	4.9e-05	0	0.27	13	0.16
585	0.0076	0.00037	0	0.0076	0.0076	0.027	0.00051	0.0076	0.36	0.027	0.044	0	0	0.51	13	0.16
586	0.084	0.01	0.00019	0.084	0.084	0.00012	0.036	0.084	0.18	0.00012	0.18	0.00019	0	0.26	13	0.16
587	4e-05	0	0	4e-05	4e-05	0.00042	0	4e-05	0.41	0.00042	0.0045	0	0	0.59	13	0.16
588	0.12	0.035	0.0057	0.12	0.12	1.2e-06	0.33	0.12	0.018	1.2e-06	0.11	0.0057	0	0.025	6	0.071
589	0.16	0.054	0.00054	0.16	0.16	0	0.24	0.16	0.00076	0	0.073	0.00054	0	0.0011	6	0.071
590	0.042	0.031	0.031	0.042	0.042	0	0.72	0.042	0.00038	0	0.016	0.031	0	0.00055	6	0.071
591	0	0	0	0	0	0.093	0	0	0.33	0.093	5.3e-05	0	0	0.48	13	0.16
592	0.0029	8.2e-05	0	0.0029	0.0029	0.11	5.8e-05	0.0029	0.3	0.11	0.027	0	0	0.44	13	0.16
593	0.046	0.0065	0.00075	0.046	0.046	0.017	0.039	0.046	0.25	0.017	0.12	0.00075	0	0.36	13	0.16
594	0.052	0.0026	1.4e-06	0.052	0.052	0.00013	0.0022	0.052	0.24	0.00013	0.21	1.4e-06	0	0.34	13	0.16
595	0.073	0.032	0.026	0.073	0.073	1.6e-06	0.55	0.073	0.0089	1.6e-06	0.058	0.026	0	0.013	6	0.071
596	0.013	0.00029	0	0.013	0.013	0.00087	8.8e-05	0.013	0.34	0.00087	0.1	0	0	0.5	13	0.16
597	0.16	0.035	0.00059	0.16	0.16	0	0.15	0.16	0.011	0	0.15	0.00059	0	0.016	0	0.11
598	0.00031	0	0	0.00031	0.00031	0.00017	0	0.00031	0.4	0.00017	0.018	0	0	0.58	13	0.16
599	0.073	0.00063	0	0.073	0.073	0	1.5e-05	0.073	0.1	0	0.46	0	0	0.15	10	0.12
600	0.043	0.0013	0	0.043	0.043	2.9e-05	0.00044	0.043	0.25	2.9e-05	0.22	0	0	0.36	13	0.16
601	0.00028	0.0031	0.15	0.00028	0.00028	0	0.69	0.00028	0	0	5.5e-06	0.15	0	0	6	0.071
602	0.044	0.0032	1.8e-05	0.044	0.044	0.0018	0.0063	0.044	0.27	0.0018	0.16	1.8e-05	0	0.39	13	0.16
603	0.036	0.0041	0.00023	0.036	0.036	0.021	0.018	0.036	0.28	0.021	0.11	0.00023	0	0.4	13	0.16
604	2.7e-05	0	0	2.7e-05	2.7e-05	0.24	0	2.7e-05	0.21	0.24	0.0017	0	0	0.31	13	0.16
605	0.16	0.005	0	0.16	0.16	0	0.00056	0.16	0.011	0	0.33	0	0	0.015	10	0.12
606	0.14	0.048	0.0013	0.14	0.14	0	0.28	0.14	0.0023	0	0.086	0.0013	0	0.0033	6	0.071
607	0.093	0.0082	3e-05	0.093	0.093	5.3e-05	0.015	0.093	0.15	5.3e-05	0.24	3e-05	0	0.22	10	0.12
608	0.0054	0.0098	0.13	0.0054	0.0054	0	0.7	0.0054	8.3e-06	0	0.001	0.13	0	1.2e-05	6	0.071
609	0.16	0.016	1.2e-05	0.16	0.16	0	0.02	0.16	0.029	0	0.25	1.2e-05	0	0.042	10	0.12
610	0.11	0.023	0.0036	0.11	0.11	0.00013	0.19	0.11	0.08	0.00013	0.16	0.0036	0	0.12	6	0.071
611	0.0057	4.6e-05	0	0.0057	0.0057	0.00019	2.9e-06	0.0057	0.37	0.00019	0.079	0	0	0.53	13	0.16
612	0.065	0.032	0.028	0.065	0.065	0	0.59	0.065	0.0048	0	0.045	0.028	0	0.0069	6	0.071
613	0.038	0.0029	2.3e-05	0.038	0.038	0.0039	0.0064	0.038	0.28	0.0039	0.14	2.3e-05	0	0.41	13	0.16
614	0.0028	0.011	0.066	0.0028	0.0028	0	0.85	0.0028	0	0	0.00016	0.066	0	0	6	0.071
615	0.094	0.0097	7.5e-05	0.094	0.094	9.6e-05	0.024	0.094	0.15	9.6e-05	0.22	7.5e-05	0	0.22	10	0.12
616	0.036	0.0007	0	0.036	0.036	9.5e-06	0.00012	0.036	0.26	9.5e-06	0.23	0	0	0.37	13	0.16
617	0.029	0.024	0.057	0.029	0.029	0	0.73	0.029	0.00046	0	0.012	0.057	0	0.00067	6	0.071
618	0.021	0.00025	0	0.021	0.021	1.1e-05	2.1e-05	0.021	0.3	1.1e-05	0.18	0	0	0.43	13	0.16
619	0.087	0.029	0.018	0.087	0.087	5.3e-05	0.4	0.087	0.035	5.3e-05	0.099	0.018	0	0.051	6	0.071
620	0.089	0.01	0.00015	0.089	0.089	0.00023	0.032	0.089	0.16	0.00023	0.21	0.00015	0	0.23	13	0.16
621	0.079	0.011	0.00066	0.079	0.079	0.0012	0.057	0.079	0.18	0.0012	0.17	0.00066	0	0.26	13	0.16
622	0.066	0.0089	0.00054	0.066	0.066	0.003	0.044	0.066	0.21	0.003	0.16	0.00054	0	0.3	13	0.16
623	0.025	0.0028	0.00021	0.025	0.025	0.055	0.013	0.025	0.28	0.055	0.086	0.00021	0	0.4	13	0.16
624	0.15	0.022	0.00014	0.15	0.15	0	0.061	0.15	0.035	0	0.22	0.00014	0	0.05	10	0.12
625	0.021	0.028	0.026	0.021	0.021	0	0.83	0.021	9.3e-06	0	0.0035	0.026	0	1.3e-05	6	0.071
626	0.002	2.3e-05	0	0.002	0.002	0.017	3.7e-06	0.002	0.38	0.017	0.03	0	0	0.55	13	0.16
627	0.13	0.0049	0	0.13	0.13	0	0.0012	0.13	0.049	0	0.35	0	0	0.07	10	0.12
628	0.045	0.0035	2.5e-05	0.045	0.045	0.0021	0.0076	0.045	0.27	0.0021	0.16	2.5e-05	0	0.38	13	0.16
629	0.033	0.0015	1.1e-06	0.033	0.033	0.00081	0.0014	0.033	0.29	0.00081	0.15	1.1e-06	0	0.42	13	0.16
630	0.079	0.011	0.00066	0.079	0.079	0.0012	0.057	0.079	0.18	0.0012	0.17	0.00066	0	0.26	13	0.16
631	0.00035	1.2e-06	0	0.00035	0.00035	0.02	0	0.00035	0.39	0.02	0.012	0	0	0.56	13	0.16
632	0.04	0.0044	0.00021	0.04	0.04	0.015	0.019	0.04	0.27	0.015	0.12	0.00021	0	0.39	13	0.16
633	0.0014	2e-05	0	0.0014	0.0014	0.077	5.1e-06	0.0014	0.34	0.077	0.02	0	0	0.48	13	0.16
634	0.00016	0	0	0.00016	0.00016	0.18	0	0.00016	0.26	0.18	0.005	0	0	0.37	13	0.16
635	0.091	0.035	0.014	0.091	0.091	0	0.47	0.091	0.01	0	0.074	0.014	0	0.014	6	0.071
636	0.12	0.014	6.6e-05	0.12	0.12	7.5e-06	0.03	0.12	0.089	7.5e-06	0.24	6.6e-05	0	0.13	10	0.12
637	9.2e-05	0	0	9.2e-05	9.2e-05	0.083	0	9.2e-05	0.34	0.083	0.0048	0	0	0.49	13	0.16
638	0.099	0.029	0.01	0.099	0.099	4.7e-05	0.33	0.099	0.043	4.7e-05	0.12	0.01	0	0.062	6	0.071
639	0.062	0.0085	0.00061	0.062	0.062	0.0045	0.045	0.062	0.22	0.0045	0.15	0.00061	0	0.32	13	0.16
