SNV	cluster0	cluster1	cluster2	cluster3	cluster4	cluster5	cluster6	cluster7	cluster8	cluster9	cluster10	cluster11	cluster12	cluster13	cluster14	cluster15	cluster16	cluster17	cluster18	cluster	dcf0
336	0.0066	0	0.41	0	0	0.28	2.1e-06	2e-05	0.28	0.0065	0.006	0.0066	0.0066	3.1e-05	0.0066	0	0	0	0	2	0.16
337	0.095	0.0037	0.12	0	0.001	0.083	0.19	0.012	0.083	0.093	0.0029	0.095	0.095	0.018	0.095	0	0.0037	0.0037	0	6	0.071
338	0.00053	0	0.42	0	0	0.29	0	0.00059	0.29	0.00052	0.0027	0.00053	0.00053	0.00091	0.00053	0	0	0	0	2	0.16
339	0.077	2.5e-05	0.25	0	6.9e-06	0.17	0.014	0.0014	0.17	0.076	0.0056	0.077	0.077	0.0021	0.077	0	2.5e-05	2.5e-05	0	2	0.16
340	0.00015	0	0.41	0	0	0.28	0	0.01	0.28	0.00014	0.0016	0.00015	0.00015	0.016	0.00015	0	0	0	0	2	0.16
341	0.067	0	0.28	0	0	0.19	0.0021	0.00029	0.19	0.066	0.007	0.067	0.067	0.00044	0.067	0	0	0	0	2	0.16
342	0.054	2.3e-06	0.31	0	0	0.21	0.0032	0.00046	0.21	0.053	0.0062	0.054	0.054	0.00071	0.054	0	2.3e-06	2.3e-06	0	2	0.16
343	0	0	0.098	0	0	0.067	0	0.3	0.067	0	0.0001	0	0	0.47	0	0	0	0	0	13	0.24
344	0.00043	0	0.42	0	0	0.29	0	0.0022	0.29	0.00043	0.0023	0.00043	0.00043	0.0035	0.00043	0	0	0	0	2	0.16
345	0.043	0.00011	0.31	0	3.2e-05	0.21	0.016	0.013	0.21	0.042	0.0056	0.043	0.043	0.019	0.043	0	0.00011	0.00011	0	2	0.16
346	0.033	0.0047	1.4e-06	0	0.0013	0	0.82	0	0	0.033	2.4e-06	0.033	0.033	0	0.033	0	0.0047	0.0047	0	6	0.071
347	0.19	0	0.023	0	0	0.016	0.0073	0	0.016	0.18	0.0031	0.19	0.19	0	0.19	0	0	0	0	0	0.11
348	0.0071	0	0.39	0	0	0.26	9.9e-05	0.017	0.26	0.0069	0.0046	0.0071	0.0071	0.026	0.0071	0	0	0	0	2	0.16
349	0.02	0	0.38	0	0	0.26	0.00014	0.00042	0.26	0.019	0.0077	0.02	0.02	0.00065	0.02	0	0	0	0	2	0.16
350	0.051	0.00017	0.3	0	4.7e-05	0.2	0.022	0.0086	0.2	0.05	0.0057	0.051	0.051	0.013	0.051	0	0.00017	0.00017	0	2	0.16
351	0.032	0	0.35	0	0	0.24	0.00028	0.00014	0.24	0.032	0.0088	0.032	0.032	0.00022	0.032	0	0	0	0	2	0.16
352	0.0074	0	0.38	0	0	0.26	0.00017	0.027	0.26	0.0072	0.0043	0.0074	0.0074	0.042	0.0074	0	0	0	0	2	0.16
353	0.04	5.4e-05	0.32	0	1.5e-05	0.22	0.011	0.0099	0.22	0.039	0.0058	0.04	0.04	0.015	0.04	0	5.4e-05	5.4e-05	0	2	0.16
354	0.092	0.0023	0.17	0	0.00065	0.11	0.13	0.0017	0.11	0.09	0.0045	0.092	0.092	0.0026	0.092	0	0.0023	0.0023	0	2	0.16
355	0.044	0	0.33	0	0	0.22	0.00097	0.00021	0.22	0.043	0.0085	0.044	0.044	0.00033	0.044	0	0	0	0	2	0.16
356	0.11	0.003	0.1	0	0.00083	0.07	0.19	0.00025	0.07	0.11	0.0037	0.11	0.11	0.00039	0.11	0	0.003	0.003	0	6	0.071
357	0.034	0.0046	1.5e-06	0	0.0013	0	0.82	0	0	0.033	2.5e-06	0.034	0.034	0	0.034	0	0.0046	0.0046	0	6	0.071
358	0.1	0.0077	0.01	0	0.0021	0.0068	0.43	0	0.0068	0.1	0.00082	0.1	0.1	0	0.1	0	0.0077	0.0077	0	6	0.071
359	3.4e-06	0	0.2	0	0	0.14	0	0.21	0.14	3.3e-06	0.00043	3.4e-06	3.4e-06	0.32	3.4e-06	0	0	0	0	13	0.24
360	0.17	7.5e-05	0.033	0	2.1e-05	0.023	0.055	0	0.023	0.17	0.0028	0.17	0.17	0	0.17	0	7.5e-05	7.5e-05	0	0	0.11
361	9.4e-05	0	0.19	0	0	0.13	0	0.21	0.13	9.2e-05	0.00082	9.4e-05	9.4e-05	0.33	9.4e-05	0	0	0	0	13	0.24
362	0.023	0.05	0.00066	0	0.014	0.00045	0.65	0.028	0.00045	0.023	5.6e-05	0.023	0.023	0.043	0.023	0	0.05	0.05	0	6	0.071
363	0.021	0.04	0.00019	0	0.011	0.00013	0.69	0.03	0.00013	0.021	2.6e-05	0.021	0.021	0.046	0.021	0	0.04	0.04	0	6	0.071
364	0.00046	0.11	0	0	0.03	0	0.6	0.018	0	0.00046	0	0.00046	0.00046	0.028	0.00046	0	0.11	0.11	0	6	0.071
365	0.096	0.0028	0.15	0	0.00078	0.1	0.15	0.0012	0.1	0.094	0.0043	0.096	0.096	0.0019	0.096	0	0.0028	0.0028	0	2	0.16
366	0.045	0	0.33	0	0	0.22	0.00074	0.00013	0.22	0.044	0.0071	0.045	0.045	0.00021	0.045	0	0	0	0	2	0.16
367	0.18	0	0.046	0	0	0.031	0.0026	0.00044	0.031	0.17	0.0041	0.18	0.18	0.00068	0.18	0	0	0	0	0	0.11
368	0.068	0.001	0.24	0	0.00028	0.16	0.072	0.0064	0.16	0.067	0.0041	0.068	0.068	0.0099	0.068	0	0.001	0.001	0	2	0.16
369	0.00022	0	0.41	0	0	0.28	0	0.016	0.28	0.00021	0.0016	0.00022	0.00022	0.025	0.00022	0	0	0	0	2	0.16
370	0.058	0.012	0.0011	0	0.0034	0.00074	0.59	0.031	0.00074	0.057	0.00013	0.058	0.058	0.048	0.058	0	0.012	0.012	0	6	0.071
371	0.097	0	0.21	0	0	0.15	0.0046	0.00056	0.15	0.095	0.0067	0.097	0.097	0.00086	0.097	0	0	0	0	2	0.16
372	0.017	0	0.38	0	0	0.26	0	0	0.26	0.017	0.011	0.017	0.017	0	0.017	0	0	0	0	2	0.16
373	0.15	0.0006	0.0016	0	0.00017	0.0011	0.24	0	0.0011	0.15	0.00038	0.15	0.15	0	0.15	0	0.0006	0.0006	0	6	0.071
374	0.00084	0	0.39	0	0	0.26	0	0.031	0.26	0.00083	0.0028	0.00084	0.00084	0.047	0.00084	0	0	0	0	2	0.16
375	0.13	0.0015	0.066	0	0.00042	0.045	0.17	2.3e-05	0.045	0.13	0.0032	0.13	0.13	3.5e-05	0.13	0	0.0015	0.0015	0	6	0.071
376	5.7e-06	0	0.2	0	0	0.13	0	0.21	0.13	5.6e-06	0.00047	5.7e-06	5.7e-06	0.32	5.7e-06	0	0	0	0	13	0.24
377	0.049	3.4e-05	0.31	0	9.4e-06	0.21	0.01	0.0036	0.21	0.048	0.0064	0.049	0.049	0.0055	0.049	0	3.4e-05	3.4e-05	0	2	0.16
378	0.039	0.00034	0.3	0	9.3e-05	0.2	0.026	0.029	0.2	0.038	0.0049	0.039	0.039	0.045	0.039	0	0.00034	0.00034	0	2	0.16
379	0.066	0.0015	1.1e-05	0	0.0004	7.2e-06	0.57	0.039	7.2e-06	0.065	9.3e-06	0.066	0.066	0.06	0.066	0	0.0015	0.0015	0	6	0.071
380	0.00052	0.13	0	0	0.035	0	0.58	0	0	0.00051	0	0.00052	0.00052	0	0.00052	0	0.13	0.13	0	6	0.071
381	0	0	0.073	0	0	0.049	0	0.33	0.049	0	7.1e-05	0	0	0.5	0	0	0	0	0	13	0.24
382	0.12	0	0.17	0	0	0.11	0.00046	0	0.11	0.12	0.011	0.12	0.12	0	0.12	0	0	0	0	2	0.16
383	0.094	0.0066	0.002	0	0.0018	0.0014	0.51	0	0.0014	0.092	0.0003	0.094	0.094	0	0.094	0	0.0066	0.0066	0	6	0.071
384	0.17	1.5e-05	0.062	0	4.2e-06	0.042	0.022	0	0.042	0.16	0.0045	0.17	0.17	0	0.17	0	1.5e-05	1.5e-05	0	0	0.11
385	0.025	1.7e-06	0.36	0	0	0.25	0.0015	0.005	0.25	0.025	0.0062	0.025	0.025	0.0077	0.025	0	1.7e-06	1.7e-06	0	2	0.16
386	0.062	0	0.29	0	0	0.2	3.5e-05	0	0.2	0.061	0.015	0.062	0.062	0	0.062	0	0	0	0	2	0.16
387	0.1	0.00061	0.17	0	0.00017	0.12	0.074	0.00056	0.12	0.099	0.0053	0.1	0.1	0.00086	0.1	0	0.00061	0.00061	0	2	0.16
388	0.054	0.019	0.00077	0	0.0052	0.00052	0.67	0	0.00052	0.053	0.00012	0.054	0.054	0	0.054	0	0.019	0.019	0	6	0.071
389	0.12	0.0036	0.0045	0	0.001	0.003	0.39	0	0.003	0.12	0.00056	0.12	0.12	0	0.12	0	0.0036	0.0036	0	6	0.071
390	0.089	0.00029	0.21	0	8.1e-05	0.14	0.046	0.00088	0.14	0.088	0.0059	0.089	0.089	0.0014	0.089	0	0.00029	0.00029	0	2	0.16
391	0.006	0	0.4	0	0	0.27	3.6e-05	0.0081	0.27	0.0058	0.0049	0.006	0.006	0.012	0.006	0	0	0	0	2	0.16
392	0.019	0.042	5.4e-05	0	0.012	3.7e-05	0.77	0	3.7e-05	0.018	1.4e-05	0.019	0.019	0	0.019	0	0.042	0.042	0	6	0.071
393	0.2	0	0.0007	0	0	0.00047	6.7e-05	0	0.00047	0.2	0.0008	0.2	0.2	0	0.2	0	0	0	0	0	0.11
394	0.061	0.015	0.0009	0	0.0042	0.00061	0.64	0	0.00061	0.06	0.00014	0.061	0.061	0	0.061	0	0.015	0.015	0	6	0.071
395	0.0079	0	0.4	0	0	0.27	5.8e-05	0.0053	0.27	0.0077	0.0053	0.0079	0.0079	0.0082	0.0079	0	0	0	0	2	0.16
396	9.5e-05	0	0.33	0	0	0.23	0	0.084	0.23	9.3e-05	0.0013	9.5e-05	9.5e-05	0.13	9.5e-05	0	0	0	0	2	0.16
397	0	0	0.41	0	0	0.28	0	0.0089	0.28	0	0	0	0	0.014	0	0	0	0	0	2	0.16
398	1e-05	0	0.35	0	0	0.24	0	0.068	0.24	9.8e-06	1.8e-05	1e-05	1e-05	0.11	1e-05	0	0	0	0	2	0.16
399	0.031	0.036	0.00032	0	0.01	0.00021	0.73	0	0.00021	0.03	5.3e-05	0.031	0.031	0	0.031	0	0.036	0.036	0	6	0.071
400	0.11	0.0015	0.12	0	0.00042	0.079	0.13	0.0089	0.079	0.11	0.0041	0.11	0.11	0.014	0.11	0	0.0015	0.0015	0	6	0.071
401	0.01	0	0.39	0	0	0.27	0.00012	0.0051	0.27	0.01	0.0056	0.01	0.01	0.0079	0.01	0	0	0	0	2	0.16
402	0.064	5.8e-06	0.28	0	1.6e-06	0.19	0.0053	0.00037	0.19	0.063	0.0077	0.064	0.064	0.00057	0.064	0	5.8e-06	5.8e-06	0	2	0.16
403	0.019	0	0.38	0	0	0.26	1.9e-06	0	0.26	0.019	0.013	0.019	0.019	1.3e-06	0.019	0	0	0	0	2	0.16
404	0.15	0.00053	0.0014	0	0.00015	0.00092	0.24	0	0.00092	0.15	0.00035	0.15	0.15	0	0.15	0	0.00053	0.00053	0	6	0.071
405	0.17	0.00023	0.025	0	6.2e-05	0.017	0.097	0	0.017	0.17	0.0022	0.17	0.17	0	0.17	0	0.00023	0.00023	0	0	0.11
406	0.096	0.012	0.034	0	0.0033	0.023	0.4	3.1e-05	0.023	0.094	0.0016	0.096	0.096	4.8e-05	0.096	0	0.012	0.012	0	6	0.071
407	0.056	1.9e-05	0.3	0	5.3e-06	0.2	0.0085	0.0014	0.2	0.055	0.0069	0.056	0.056	0.0022	0.056	0	1.9e-05	1.9e-05	0	2	0.16
408	0.0014	0.12	0	0	0.033	0	0.61	0	0	0.0013	0	0.0014	0.0014	0	0.0014	0	0.12	0.12	0	6	0.071
409	0.19	2.5e-05	0.014	0	6.9e-06	0.0092	0.041	0	0.0092	0.18	0.0018	0.19	0.19	0	0.19	0	2.5e-05	2.5e-05	0	0	0.11
410	0.045	3.8e-05	0.32	0	1e-05	0.22	0.0099	0.0053	0.22	0.044	0.0062	0.045	0.045	0.0082	0.045	0	3.8e-05	3.8e-05	0	2	0.16
411	0.0059	0	0.4	0	0	0.27	2.7e-05	0.0054	0.27	0.0058	0.0051	0.0059	0.0059	0.0084	0.0059	0	0	0	0	2	0.16
412	0.088	0	0.23	0	0	0.16	0.0019	1.2e-05	0.16	0.086	0.0094	0.088	0.088	1.8e-05	0.088	0	0	0	0	2	0.16
413	0.075	0	0.26	0	0	0.18	0.00087	1.1e-05	0.18	0.073	0.01	0.075	0.075	1.6e-05	0.075	0	0	0	0	2	0.16
414	0.038	3.1e-06	0.34	0	0	0.23	0.0026	0.0019	0.23	0.037	0.007	0.038	0.038	0.0029	0.038	0	3.1e-06	3.1e-06	0	2	0.16
415	0	0	0.014	0	0	0.0098	0	0.38	0.0098	0	2.5e-05	0	0	0.59	0	0	0	0	0	13	0.24
416	0.11	0.0025	0.12	0	0.00069	0.082	0.16	0.00037	0.082	0.11	0.004	0.11	0.11	0.00058	0.11	0	0.0025	0.0025	0	6	0.071
417	0.035	6.4e-06	0.34	0	1.8e-06	0.23	0.0035	0.0041	0.23	0.034	0.0065	0.035	0.035	0.0063	0.035	0	6.4e-06	6.4e-06	0	2	0.16
418	0.15	0.00059	0.0016	0	0.00016	0.0011	0.24	0	0.0011	0.15	0.00038	0.15	0.15	0	0.15	0	0.00059	0.00059	0	6	0.071
419	0.15	0.00069	0.0026	0	0.00019	0.0017	0.24	0	0.0017	0.15	0.0005	0.15	0.15	0	0.15	0	0.00069	0.00069	0	6	0.071
420	0.071	0.002	0.22	0	0.00054	0.15	0.095	0.0072	0.15	0.07	0.0048	0.071	0.071	0.011	0.071	0	0.002	0.002	0	2	0.16
421	0.043	0	0.33	0	0	0.22	7.4e-05	5.1e-06	0.22	0.042	0.012	0.043	0.043	7.9e-06	0.043	0	0	0	0	2	0.16
422	0.12	0.0051	0.02	0	0.0014	0.014	0.34	1.8e-06	0.014	0.12	0.0014	0.12	0.12	2.8e-06	0.12	0	0.0051	0.0051	0	6	0.071
423	0	0	0.0083	0	0	0.0056	0	0.39	0.0056	0	1.2e-05	0	0	0.59	0	0	0	0	0	13	0.24
424	0.031	7.8e-05	0.32	0	2.2e-05	0.22	0.011	0.028	0.22	0.03	0.005	0.031	0.031	0.043	0.031	0	7.8e-05	7.8e-05	0	2	0.16
425	0.00052	0.14	0	0	0.038	0	0.52	0.015	0	0.00051	0	0.00052	0.00052	0.023	0.00052	0	0.14	0.14	0	6	0.071
426	0.14	0.0006	0.06	0	0.00016	0.041	0.12	0.0091	0.041	0.14	0.0026	0.14	0.14	0.014	0.14	0	0.0006	0.0006	0	0	0.11
427	0.0019	0.021	0	0	0.0058	0	0.84	0.034	0	0.0019	0	0.0019	0.0019	0.052	0.0019	0	0.021	0.021	0	6	0.071
428	7.6e-05	0.1	0	0	0.028	0	0.62	0.017	0	7.5e-05	0	7.6e-05	7.6e-05	0.026	7.6e-05	0	0.1	0.1	0	6	0.071
429	0.019	0.039	0.00012	0	0.011	8.3e-05	0.7	0.03	8.3e-05	0.019	1.9e-05	0.019	0.019	0.047	0.019	0	0.039	0.039	0	6	0.071
430	3.7e-06	0.2	0	0	0.055	0	0.33	0.0065	0	3.6e-06	0	3.7e-06	3.7e-06	0.01	3.7e-06	0	0.2	0.2	0	6	0.071
431	0.059	0.025	0.012	0	0.007	0.0082	0.53	0.026	0.0082	0.058	0.00052	0.059	0.059	0.039	0.059	0	0.025	0.025	0	6	0.071
432	0.0014	0.11	0	0	0.03	0	0.59	0.019	0	0.0014	0	0.0014	0.0014	0.029	0.0014	0	0.11	0.11	0	6	0.071
433	0.013	0.052	5.7e-05	0	0.014	3.8e-05	0.69	0.028	3.8e-05	0.013	9.7e-06	0.013	0.013	0.044	0.013	0	0.052	0.052	0	6	0.071
434	0.056	0.024	0.0061	0	0.0066	0.0041	0.56	0.027	0.0041	0.055	0.00033	0.056	0.056	0.042	0.056	0	0.024	0.024	0	6	0.071
435	0.0088	0.038	4e-06	0	0.011	0	0.75	0.031	0	0.0086	0	0.0088	0.0088	0.048	0.0088	0	0.038	0.038	0	6	0.071
436	0.11	0.0039	0.049	0	0.0011	0.033	0.26	0.016	0.033	0.11	0.0018	0.11	0.11	0.025	0.11	0	0.0039	0.0039	0	6	0.071
437	0.078	4.7e-05	0.25	0	1.3e-05	0.17	0.019	0.0018	0.17	0.077	0.0053	0.078	0.078	0.0027	0.078	0	4.7e-05	4.7e-05	0	2	0.16
438	0.17	9.5e-05	0.011	0	2.6e-05	0.0074	0.083	0.0076	0.0074	0.17	0.0011	0.17	0.17	0.012	0.17	0	9.5e-05	9.5e-05	0	0	0.11
439	0.11	0.0025	0.097	0	0.0007	0.066	0.19	0.012	0.066	0.11	0.0028	0.11	0.11	0.018	0.11	0	0.0025	0.0025	0	6	0.071
440	0.12	0	0.16	0	0	0.11	5.5e-06	2.7e-06	0.11	0.12	0.016	0.12	0.12	4.1e-06	0.12	0	0	0	0	2	0.16
441	0.13	0.0025	0.027	0	0.0007	0.018	0.26	0.017	0.018	0.12	0.0014	0.13	0.13	0.026	0.13	0	0.0025	0.0025	0	6	0.071
442	0.0098	0.029	0	0	0.008	0	0.77	0.033	0	0.0096	0	0.0098	0.0098	0.051	0.0098	0	0.029	0.029	0	6	0.071
443	0.0024	0.036	0	0	0.0099	0	0.79	0.031	0	0.0023	0	0.0024	0.0024	0.047	0.0024	0	0.036	0.036	0	6	0.071
444	0.12	0.0029	0.068	0	0.0008	0.046	0.22	0.014	0.046	0.11	0.0023	0.12	0.12	0.021	0.12	0	0.0029	0.0029	0	6	0.071
445	0.018	0.056	0.00036	0	0.016	0.00024	0.65	0.027	0.00024	0.018	3.5e-05	0.018	0.018	0.042	0.018	0	0.056	0.056	0	6	0.071
446	0.014	0.057	0.0001	0	0.016	7.1e-05	0.67	0.027	7.1e-05	0.013	1.4e-05	0.014	0.014	0.042	0.014	0	0.057	0.057	0	6	0.071
447	0.0054	0.075	6.6e-06	0	0.021	4.5e-06	0.67	0.025	4.5e-06	0.0053	0	0.0054	0.0054	0.038	0.0054	0	0.075	0.075	0	6	0.071
448	0.0007	0.13	0	0	0.035	0	0.54	0.016	0	0.00068	0	0.0007	0.0007	0.025	0.0007	0	0.13	0.13	0	6	0.071
449	0.0008	0.16	0	0	0.044	0	0.44	0.013	0	0.00079	0	0.0008	0.0008	0.02	0.0008	0	0.16	0.16	0	6	0.071
450	0.038	0.031	0.0016	0	0.0086	0.0011	0.63	0.029	0.0011	0.038	0.00012	0.038	0.038	0.045	0.038	0	0.031	0.031	0	6	0.071
451	6.4e-06	0.18	0	0	0.051	0	0.38	0.0078	0	6.3e-06	0	6.4e-06	6.4e-06	0.012	6.4e-06	0	0.18	0.18	0	6	0.071
452	0.095	0.00029	0.19	0	8e-05	0.13	0.053	0.0041	0.13	0.093	0.0045	0.095	0.095	0.0063	0.095	0	0.00029	0.00029	0	2	0.16
453	0.056	0.018	0.0025	0	0.0049	0.0017	0.58	0.029	0.0017	0.055	0.0002	0.056	0.056	0.045	0.056	0	0.018	0.018	0	6	0.071
454	0.0016	0.13	0	0	0.035	0	0.53	0.017	0	0.0015	0	0.0016	0.0016	0.026	0.0016	0	0.13	0.13	0	6	0.071
455	0.19	2.1e-05	0.009	0	5.9e-06	0.0061	0.044	0.0047	0.0061	0.18	0.0011	0.19	0.19	0.0072	0.19	0	2.1e-05	2.1e-05	0	0	0.11
456	0.043	0.026	0.0018	0	0.0072	0.0012	0.62	0.029	0.0012	0.043	0.00014	0.043	0.043	0.045	0.043	0	0.026	0.026	0	6	0.071
457	0.007	0.049	3.6e-06	0	0.013	0	0.73	0.029	0	0.0069	0	0.007	0.007	0.045	0.007	0	0.049	0.049	0	6	0.071
458	0.014	0.06	0.00014	0	0.017	9.7e-05	0.66	0.027	9.7e-05	0.014	1.7e-05	0.014	0.014	0.041	0.014	0	0.06	0.06	0	6	0.071
459	0.088	0.0026	0.00031	0	0.00071	0.00021	0.48	0.031	0.00021	0.086	7.8e-05	0.088	0.088	0.048	0.088	0	0.0026	0.0026	0	6	0.071
460	0.00054	0.092	0	0	0.025	0	0.64	0.02	0	0.00053	0	0.00054	0.00054	0.031	0.00054	0	0.092	0.092	0	6	0.071
461	0.014	0.022	4.8e-06	0	0.0062	3.2e-06	0.77	0.035	3.2e-06	0.013	2.3e-06	0.014	0.014	0.054	0.014	0	0.022	0.022	0	6	0.071
462	0.04	0.00051	0.31	0	0.00014	0.21	0.034	0.013	0.21	0.04	0.0039	0.04	0.04	0.021	0.04	0	0.00051	0.00051	0	2	0.16
463	0.12	1.7e-05	0.15	0	4.7e-06	0.1	0.017	0.0018	0.1	0.12	0.0052	0.12	0.12	0.0027	0.12	0	1.7e-05	1.7e-05	0	2	0.16
464	0.059	0.014	0.0018	0	0.0039	0.0013	0.58	0.03	0.0013	0.058	0.00017	0.059	0.059	0.046	0.059	0	0.014	0.014	0	6	0.071
465	0.0039	0	0.27	0	0	0.19	0.0002	0.13	0.19	0.0039	0.0025	0.0039	0.0039	0.2	0.0039	0	0	0	0	2	0.16
466	1.9e-05	0	0.35	0	0	0.24	0	0.067	0.24	1.8e-05	0.0011	1.9e-05	1.9e-05	0.1	1.9e-05	0	0	0	0	2	0.16
467	0.05	3.6e-05	0.31	0	9.9e-06	0.21	0.01	0.0034	0.21	0.049	0.0064	0.05	0.05	0.0053	0.05	0	3.6e-05	3.6e-05	0	2	0.16
468	0.00014	0	0.42	0	0	0.29	0	0.001	0.29	0.00014	0.0028	0.00014	0.00014	0.0016	0.00014	0	0	0	0	2	0.16
469	0.0017	0	0.42	0	0	0.28	0	0.0029	0.28	0.0017	0.0043	0.0017	0.0017	0.0045	0.0017	0	0	0	0	2	0.16
470	0.074	0.012	0.0017	0	0.0034	0.0011	0.59	0	0.0011	0.072	0.00023	0.074	0.074	0	0.074	0	0.012	0.012	0	6	0.071
471	0.0014	0	0.4	0	0	0.27	1.5e-06	0.019	0.27	0.0014	0.0034	0.0014	0.0014	0.029	0.0014	0	0	0	0	2	0.16
472	0.11	0.00014	0.16	0	3.9e-05	0.11	0.041	0.00011	0.11	0.11	0.0059	0.11	0.11	0.00017	0.11	0	0.00014	0.00014	0	2	0.16
473	0.18	2.1e-06	0.046	0	0	0.031	0.0096	0	0.031	0.17	0.0044	0.18	0.18	0	0.18	0	2.1e-06	2.1e-06	0	0	0.11
474	0.00015	0	0.37	0	0	0.25	0	0.045	0.25	0.00014	0.0013	0.00015	0.00015	0.07	0.00015	0	0	0	0	2	0.16
475	0.029	2.1e-05	0.35	0	5.9e-06	0.24	0.0058	0.0052	0.24	0.029	0.0044	0.029	0.029	0.008	0.029	0	2.1e-05	2.1e-05	0	2	0.16
476	0.00015	0	0.42	0	0	0.28	0	0.0048	0.28	0.00014	0.0017	0.00015	0.00015	0.0074	0.00015	0	0	0	0	2	0.16
477	0.064	0.0016	0.24	0	0.00045	0.16	0.086	0.0083	0.16	0.063	0.0038	0.064	0.064	0.013	0.064	0	0.0016	0.0016	0	2	0.16
478	0.017	1.8e-05	0.36	0	4.9e-06	0.25	0.0036	0.021	0.25	0.017	0.0035	0.017	0.017	0.032	0.017	0	1.8e-05	1.8e-05	0	2	0.16
479	0.088	2.3e-06	0.23	0	0	0.16	0.0048	0.00058	0.16	0.086	0.0066	0.088	0.088	0.00089	0.088	0	2.3e-06	2.3e-06	0	2	0.16
480	0.018	0.012	0	0	0.0032	0	0.77	0.039	0	0.018	0	0.018	0.018	0.06	0.018	0	0.012	0.012	0	6	0.071
481	4.1e-06	0	0.1	0	0	0.071	0	0.3	0.071	4.1e-06	0.00024	4.1e-06	4.1e-06	0.46	4.1e-06	0	0	0	0	13	0.24
482	0.0011	0	0.42	0	0	0.28	0	0.0021	0.28	0.001	0.004	0.0011	0.0011	0.0033	0.0011	0	0	0	0	2	0.16
483	0.066	0.023	0.022	0	0.0064	0.015	0.48	0.024	0.015	0.064	0.00078	0.066	0.066	0.037	0.066	0	0.023	0.023	0	6	0.071
484	1.6e-05	0	0.21	0	0	0.14	0	0.2	0.14	1.5e-05	0.00062	1.6e-05	1.6e-05	0.3	1.6e-05	0	0	0	0	13	0.24
485	0.0043	0	0.29	0	0	0.2	0.00019	0.11	0.2	0.0042	0.0027	0.0043	0.0043	0.17	0.0043	0	0	0	0	2	0.16
486	0.087	0.0063	0.001	0	0.0018	0.00068	0.54	0	0.00068	0.086	0.00019	0.087	0.087	0	0.087	0	0.0063	0.0063	0	6	0.071
487	0.1	0	0.21	0	0	0.14	0.0002	0	0.14	0.099	0.013	0.1	0.1	0	0.1	0	0	0	0	2	0.16
488	0.0031	0	0.4	0	0	0.27	9.5e-06	0.014	0.27	0.0031	0.0041	0.0031	0.0031	0.021	0.0031	0	0	0	0	2	0.16
489	0.092	0.014	0.027	0	0.0038	0.018	0.43	1.8e-05	0.018	0.09	0.0014	0.092	0.092	2.8e-05	0.092	0	0.014	0.014	0	6	0.071
490	0.013	5.9e-06	0.33	0	1.6e-06	0.23	0.0017	0.055	0.23	0.013	0.0041	0.013	0.013	0.085	0.013	0	5.9e-06	5.9e-06	0	2	0.16
491	0.054	0	0.3	0	0	0.21	0.0014	0.00013	0.21	0.053	0.0087	0.054	0.054	0.0002	0.054	0	0	0	0	2	0.16
492	0.036	0	0.34	0	0	0.23	0.0006	0.00026	0.23	0.036	0.0084	0.036	0.036	0.0004	0.036	0	0	0	0	2	0.16
493	0.07	0.00051	0.25	0	0.00014	0.17	0.049	0.0043	0.17	0.068	0.0056	0.07	0.07	0.0067	0.07	0	0.00051	0.00051	0	2	0.16
494	0.013	0	0.39	0	0	0.27	6.5e-06	3.2e-05	0.27	0.012	0.0092	0.013	0.013	5e-05	0.013	0	0	0	0	2	0.16
495	0.078	0.0088	0.0011	0	0.0024	0.00071	0.58	0	0.00071	0.077	0.00018	0.078	0.078	0	0.078	0	0.0088	0.0088	0	6	0.071
496	0.001	0.085	0	0	0.024	0	0.71	0	0	0.001	0	0.001	0.001	0	0.001	0	0.085	0.085	0	6	0.071
497	0.057	0.00012	0.29	0	3.3e-05	0.2	0.02	0.0045	0.2	0.055	0.0061	0.057	0.057	0.007	0.057	0	0.00012	0.00012	0	2	0.16
498	0.19	4.8e-06	0.00043	0	1.3e-06	0.0003	0.037	0	0.0003	0.19	0.00026	0.19	0.19	0	0.19	0	4.8e-06	4.8e-06	0	0	0.11
499	0.01	0	0.38	0	0	0.26	0.00024	0.014	0.26	0.01	0.005	0.01	0.01	0.022	0.01	0	0	0	0	2	0.16
500	0.19	0	0.016	0	0	0.011	0.004	0	0.011	0.19	0.0028	0.19	0.19	0	0.19	0	0	0	0	0	0.11
501	0.02	0	0.38	0	0	0.26	0.00032	0.0015	0.26	0.019	0.0069	0.02	0.02	0.0023	0.02	0	0	0	0	2	0.16
502	0.17	0	0.052	0	0	0.036	0.005	0	0.036	0.17	0.0051	0.17	0.17	0	0.17	0	0	0	0	0	0.11
503	0.11	0.0034	0.093	0	0.00094	0.064	0.2	0.00019	0.064	0.11	0.0034	0.11	0.11	0.0003	0.11	0	0.0034	0.0034	0	6	0.071
504	0.066	0	0.28	0	0	0.19	0.0021	7.9e-05	0.19	0.065	0.0088	0.066	0.066	0.00012	0.066	0	0	0	0	2	0.16
505	0.047	1.5e-06	0.32	0	0	0.22	0.0022	0.00052	0.22	0.046	0.0078	0.047	0.047	0.00081	0.047	0	1.5e-06	1.5e-06	0	2	0.16
506	0.099	0	0.21	0	0	0.14	0.0024	7.6e-06	0.14	0.097	0.0091	0.099	0.099	1.2e-05	0.099	0	0	0	0	2	0.16
