SNV	cluster0	cluster1	cluster2	cluster3	cluster4	cluster	dcf0	dcf1	dcf2
905	1	0	0	0	0	0	0.48	0.21	0.23
906	0	0	0	0	1	4	0	0	0.083
907	0	1	0	1e-06	0	1	0.35	0.13	0.15
908	0	0.98	0	0.021	0	1	0.35	0.13	0.15
909	0.0027	0	1	5.8e-06	0	2	0.12	0.13	0.017
910	0.025	0.84	0	0.13	0	1	0.35	0.13	0.15
911	0.013	0.0022	0	0.99	0	3	0.58	0.29	0.23
912	1.8e-05	0	0.97	0.028	0	2	0.12	0.13	0.017
913	0	0	0	0	1	4	0	0	0.083
914	0.0043	0.7	0	0.3	0	1	0.35	0.13	0.15
915	0.026	0.89	0	0.086	0	1	0.35	0.13	0.15
916	0.68	0.0028	0	0.32	0	0	0.48	0.21	0.23
917	0	0.82	0	0.18	0	1	0.35	0.13	0.15
918	0.14	0.34	0	0.52	0	3	0.58	0.29	0.23
919	0.0033	0.0074	0	0.99	0	3	0.58	0.29	0.23
920	0.0054	0.81	0	0.18	0	1	0.35	0.13	0.15
921	0.017	0.52	0	0.46	0	1	0.35	0.13	0.15
922	0.00065	0.85	0	0.15	0	1	0.35	0.13	0.15
923	0.0025	0.54	0	0.46	0	1	0.35	0.13	0.15
924	0	1	0	0	0	1	0.35	0.13	0.15
925	0.005	0.67	0	0.33	0	1	0.35	0.13	0.15
926	0.00091	0.0093	0	0.99	0	3	0.58	0.29	0.23
927	0.026	0.0049	0	0.97	0	3	0.58	0.29	0.23
928	0	1	0	0	0	1	0.35	0.13	0.15
929	0	0.002	0	1	0	3	0.58	0.29	0.23
930	0	0	1	0	0	2	0.12	0.13	0.017
931	0	0	1	0	0	2	0.12	0.13	0.017
932	0.033	0.39	0	0.58	0	3	0.58	0.29	0.23
933	0.011	0.0085	0	0.98	0	3	0.58	0.29	0.23
934	0	0	0	0	1	4	0	0	0.083
935	0	1	0	0	0	1	0.35	0.13	0.15
936	0	1	0	0	0	1	0.35	0.13	0.15
937	0.093	0.91	0	0.0004	0	1	0.35	0.13	0.15
938	0.98	0.0051	0	0.013	0	0	0.48	0.21	0.23
939	0.044	0.95	0	0.0062	0	1	0.35	0.13	0.15
940	0.0043	0.99	0	0.0026	0	1	0.35	0.13	0.15
941	0.32	0.51	0	0.17	0	1	0.35	0.13	0.15
942	0.054	0.93	3.4e-05	0.018	0	1	0.35	0.13	0.15
943	0.64	0.3	0	0.059	0	0	0.48	0.21	0.23
944	0	0	1	0	0	2	0.12	0.13	0.017
945	0.46	0.45	0	0.086	0	0	0.48	0.21	0.23
946	0.36	0.53	0	0.12	0	1	0.35	0.13	0.15
947	0.96	0.039	0	0.00051	0	0	0.48	0.21	0.23
948	0.36	0.64	0	0.001	0	1	0.35	0.13	0.15
949	0.0049	1	0	1.3e-06	0	1	0.35	0.13	0.15
950	6e-06	0.98	0	0.018	0	1	0.35	0.13	0.15
951	0	0	1	0	0	2	0.12	0.13	0.017
952	0.0018	1	0	0	0	1	0.35	0.13	0.15
953	0	1	0	0	0	1	0.35	0.13	0.15
954	0.019	0.98	0	0	0	1	0.35	0.13	0.15
955	0.15	0.84	0	0.011	0	1	0.35	0.13	0.15
956	0.2	0.094	0	0.7	0	3	0.58	0.29	0.23
957	0	1	0	0	0	1	0.35	0.13	0.15
958	2.7e-06	1	0	0	0	1	0.35	0.13	0.15
959	0.28	0.52	0	0.2	0	1	0.35	0.13	0.15
960	1	8.7e-05	0	7.4e-05	0	0	0.48	0.21	0.23
961	0.0041	1	0	0	0	1	0.35	0.13	0.15
962	0.29	0.71	0	0.001	0	1	0.35	0.13	0.15
963	0.89	0.0084	0	0.11	0	0	0.48	0.21	0.23
964	0.21	0.49	0	0.3	0	1	0.35	0.13	0.15
965	0	0	1	0	0	2	0.12	0.13	0.017
966	0	0	1	0	0	2	0.12	0.13	0.017
967	0.19	0.7	0	0.11	0	1	0.35	0.13	0.15
968	0.0019	1	0	7.8e-06	0	1	0.35	0.13	0.15
969	0.14	0.85	8.3e-05	0.016	0	1	0.35	0.13	0.15
970	0.028	0.97	0	0	0	1	0.35	0.13	0.15
971	0.0017	0.93	0	0.069	0	1	0.35	0.13	0.15
972	0.2	0.77	0	0.032	0	1	0.35	0.13	0.15
973	0.49	5.4e-05	0	0.51	0	3	0.58	0.29	0.23
974	0.35	0.25	0	0.4	0	3	0.58	0.29	0.23
975	0.18	0.12	0	0.69	0	3	0.58	0.29	0.23
976	1	4.1e-05	0	0	0	0	0.48	0.21	0.23
977	0.00079	1	0	1.5e-05	0	1	0.35	0.13	0.15
978	0.00039	1	2.8e-06	1.6e-06	0	1	0.35	0.13	0.15
979	0.52	0.19	0	0.29	0	0	0.48	0.21	0.23
980	0.41	0.59	0	0	0	1	0.35	0.13	0.15
981	0.0007	1	0	1.3e-05	0	1	0.35	0.13	0.15
982	0.95	0.02	0	0.025	0	0	0.48	0.21	0.23
983	0.22	0	0	0.78	0	3	0.58	0.29	0.23
984	1	0.0019	0	0.00012	0	0	0.48	0.21	0.23
985	0.92	0.074	0	0.00086	0	0	0.48	0.21	0.23
986	0.00048	0.00024	0	1	0	3	0.58	0.29	0.23
987	0.74	0.26	0	0	0	0	0.48	0.21	0.23
988	0	0	0	0	1	4	0	0	0.083
989	0.0014	1	0	0	0	1	0.35	0.13	0.15
990	0.035	0.96	0	0.006	0	1	0.35	0.13	0.15
991	0.00053	1	0	0	0	1	0.35	0.13	0.15
992	0.92	0.084	0	0	0	0	0.48	0.21	0.23
993	0	1.3e-05	1	0	0	2	0.12	0.13	0.017
994	0.89	0.079	0	0.032	0	0	0.48	0.21	0.23
995	0	1	0	0	0	1	0.35	0.13	0.15
996	1	0.004	0	0.00012	0	0	0.48	0.21	0.23
997	0.0043	1	0	0	0	1	0.35	0.13	0.15
998	0	0.002	1	0	0	2	0.12	0.13	0.017
999	0.095	0.017	0	0.89	0	3	0.58	0.29	0.23
1000	0.024	0.98	0	5.2e-05	0	1	0.35	0.13	0.15
1001	0.92	0.077	0	0.0042	0	0	0.48	0.21	0.23
1002	0.015	0.0011	0	0.98	0	3	0.58	0.29	0.23
1003	0.002	1	0	1e-06	0	1	0.35	0.13	0.15
1004	0.62	0.048	0	0.33	0	0	0.48	0.21	0.23
1005	0.7	0.3	0	5.1e-05	0	0	0.48	0.21	0.23
1006	0	0	1	0	0	2	0.12	0.13	0.017
1007	0.032	0.97	0	0	0	1	0.35	0.13	0.15
1008	0.2	0.34	0	0.46	0	3	0.58	0.29	0.23
1009	0.78	0.18	0	0.043	0	0	0.48	0.21	0.23
1010	0.0015	1	0	0	0	1	0.35	0.13	0.15
1011	1	0.00021	0	0.0039	0	0	0.48	0.21	0.23
1012	0.03	0.4	0	0.57	0	3	0.58	0.29	0.23
1013	0.24	0.76	0	0.00023	0	1	0.35	0.13	0.15
1014	9.1e-05	0.014	0	0.99	0	3	0.58	0.29	0.23
1015	0.13	0	0.87	0	0	2	0.12	0.13	0.017
1016	0.0025	0.00093	0	1	0	3	0.58	0.29	0.23
1017	0.027	0.74	0	0.23	0	1	0.35	0.13	0.15
1018	0.032	0.96	0	0.0041	0	1	0.35	0.13	0.15
1019	0.18	0.17	0	0.65	0	3	0.58	0.29	0.23
1020	0.6	0.12	0	0.27	0	0	0.48	0.21	0.23
1021	0.0001	0.063	0	0.94	0	3	0.58	0.29	0.23
1022	0.26	0.0058	0	0.74	0	3	0.58	0.29	0.23
1023	0.0012	0.0016	0	1	0	3	0.58	0.29	0.23
1024	0	0	1	0	0	2	0.12	0.13	0.017
1025	0.44	0.56	0	0.0033	0	1	0.35	0.13	0.15
1026	0.0021	4.4e-05	0	1	0	3	0.58	0.29	0.23
1027	0.45	0.018	0	0.53	0	3	0.58	0.29	0.23
1028	0.12	0.3	0	0.58	0	3	0.58	0.29	0.23
1029	0.023	0.98	0	0.00011	0	1	0.35	0.13	0.15
1030	0.16	0.29	0	0.55	0	3	0.58	0.29	0.23
1031	0.064	0.15	0	0.78	0	3	0.58	0.29	0.23
1032	0.97	0.026	0	0.00025	0	0	0.48	0.21	0.23
1033	0.96	0.015	0	0.021	0	0	0.48	0.21	0.23
1034	0.086	0.88	0	0.035	0	1	0.35	0.13	0.15
1035	0.85	0.00012	0	0.15	0	0	0.48	0.21	0.23
1036	0	0.00017	1	0	0	2	0.12	0.13	0.017
1037	0.028	0.48	0	0.49	0	3	0.58	0.29	0.23
1038	0.00065	0.016	0	0.98	0	3	0.58	0.29	0.23
1039	0.12	0.0041	0	0.87	0	3	0.58	0.29	0.23
1040	0.24	0.00023	0	0.76	0	3	0.58	0.29	0.23
1041	0.053	0.78	0	0.17	0	1	0.35	0.13	0.15
1042	0	0	1	0	0	2	0.12	0.13	0.017
1043	0.45	0.28	0	0.27	0	0	0.48	0.21	0.23
1044	0	0	1	0	0	2	0.12	0.13	0.017
1045	0	0	0	0	1	4	0	0	0.083
1046	0.014	0.75	0	0.23	0	1	0.35	0.13	0.15
1047	0.96	0	0	0.036	0	0	0.48	0.21	0.23
1048	0.031	0.17	0	0.8	0	3	0.58	0.29	0.23
1049	0.26	0.28	0	0.46	0	3	0.58	0.29	0.23
1050	0	0	1	0	0	2	0.12	0.13	0.017
1051	0.68	0.018	0	0.31	0	0	0.48	0.21	0.23
1052	0.75	0.23	0	0.017	0	0	0.48	0.21	0.23
1053	0.00013	1	0	0	0	1	0.35	0.13	0.15
1054	0.95	0.00019	0	0.049	0	0	0.48	0.21	0.23
1055	0	1	0	0	0	1	0.35	0.13	0.15
1056	0.088	0.74	0	0.17	0	1	0.35	0.13	0.15
1057	0.088	0.00017	0	0.91	0	3	0.58	0.29	0.23
1058	0.0041	0.00063	0	1	0	3	0.58	0.29	0.23
1059	0.43	0.15	0	0.43	0	0	0.48	0.21	0.23
1060	0.00027	1	2.2e-06	0	0	1	0.35	0.13	0.15
1061	0.15	0.42	0	0.43	0	3	0.58	0.29	0.23
1062	0	0	1	0	0	2	0.12	0.13	0.017
1063	0.99	0.0078	0	0.00036	0	0	0.48	0.21	0.23
1064	0.27	0	0	0.73	0	3	0.58	0.29	0.23
1065	0	0	1	0	0	2	0.12	0.13	0.017
1066	0	0	0	0	1	4	0	0	0.083
1067	0.0062	0.045	0	0.95	0	3	0.58	0.29	0.23
1068	0.45	0.55	0	0.0025	0	1	0.35	0.13	0.15
1069	0	0	0	0	1	4	0	0	0.083
1070	0.33	0	0	0.67	0	3	0.58	0.29	0.23
1071	0	0	1	0	0	2	0.12	0.13	0.017
1072	0	1	0	0	0	1	0.35	0.13	0.15
1073	0.53	0.18	0	0.29	0	0	0.48	0.21	0.23
1074	0	0	0	0	1	4	0	0	0.083
1075	0.18	0.42	0	0.41	0	1	0.35	0.13	0.15
1076	0.00031	0.00086	0	1	0	3	0.58	0.29	0.23
1077	0.00028	0.92	0	0.079	0	1	0.35	0.13	0.15
1078	0.22	0.77	0	0.0067	0	1	0.35	0.13	0.15
1079	0.00014	1	0	0	0	1	0.35	0.13	0.15
1080	0.014	0.99	0	1.9e-05	0	1	0.35	0.13	0.15
1081	0.00025	1	0	0	0	1	0.35	0.13	0.15
1082	0	1	0	0	0	1	0.35	0.13	0.15
1083	2.9e-06	1	0	0	0	1	0.35	0.13	0.15
1084	0.036	0.96	0	0.00018	0	1	0.35	0.13	0.15
1085	0.00012	1	0	0	0	1	0.35	0.13	0.15
1086	0.043	0.96	0	0	0	1	0.35	0.13	0.15
1087	0	0	0	0	1	4	0	0	0.083
1088	0.18	0.81	0	0.012	0	1	0.35	0.13	0.15
1089	0	1	0	0	0	1	0.35	0.13	0.15
1090	0.012	0.99	0	2.5e-05	0	1	0.35	0.13	0.15
1091	3.5e-05	1	0	0	0	1	0.35	0.13	0.15
1092	0.061	0.94	0	2.7e-05	0	1	0.35	0.13	0.15
1093	5.7e-06	1	0	0	0	1	0.35	0.13	0.15
1094	0	0	1	0	0	2	0.12	0.13	0.017
1095	0	0	0	0	1	4	0	0	0.083
1096	0.0026	1	1.6e-06	1.4e-05	0	1	0.35	0.13	0.15
1097	0	0	0	0	1	4	0	0	0.083
1098	0	0	1	0	0	2	0.12	0.13	0.017
1099	0	0	0	0	1	4	0	0	0.083
1100	0.1	0.66	0	0.23	0	1	0.35	0.13	0.15
1101	0.023	0.094	0	0.88	0	3	0.58	0.29	0.23
1102	0.00018	0.92	0	0.078	0	1	0.35	0.13	0.15
1103	0.39	0.038	0	0.58	0	3	0.58	0.29	0.23
1104	0.075	0.74	0	0.19	0	1	0.35	0.13	0.15
1105	0.11	0.015	0	0.88	0	3	0.58	0.29	0.23
1106	0.0013	0.99	0	0.011	0	1	0.35	0.13	0.15
1107	0.093	0.32	0	0.59	0	3	0.58	0.29	0.23
1108	0.036	0.56	0	0.41	0	1	0.35	0.13	0.15
1109	2.4e-06	1	0	0	0	1	0.35	0.13	0.15
1110	0.98	8.5e-05	0	0.02	0	0	0.48	0.21	0.23
1111	0.014	0.022	0	0.96	0	3	0.58	0.29	0.23
1112	0.3	0.24	0	0.46	0	3	0.58	0.29	0.23
1113	0.044	0.76	0	0.19	0	1	0.35	0.13	0.15
1114	0.6	0.0038	0	0.4	0	0	0.48	0.21	0.23
1115	0.66	0.0032	0	0.34	0	0	0.48	0.21	0.23
1116	0	0	1	0	0	2	0.12	0.13	0.017
1117	0.38	0.00025	0	0.62	0	3	0.58	0.29	0.23
1118	0.0026	0.36	0	0.64	0	3	0.58	0.29	0.23
1119	0	1	0.00016	0	0	1	0.35	0.13	0.15
1120	9.5e-05	0.062	0	0.94	0	3	0.58	0.29	0.23
1121	1.6e-05	1	0	0	0	1	0.35	0.13	0.15
1122	3.3e-05	0.87	0	0.13	0	1	0.35	0.13	0.15
1123	0.032	0.34	0	0.63	0	3	0.58	0.29	0.23
1124	0.039	0.53	0	0.43	0	1	0.35	0.13	0.15
1125	0.57	0.01	0	0.42	0	0	0.48	0.21	0.23
1126	0.98	0.017	0	0.0043	0	0	0.48	0.21	0.23
1127	0.55	0.11	0	0.34	0	0	0.48	0.21	0.23
1128	0.42	0.56	0	0.022	0	1	0.35	0.13	0.15
1129	0	0	1	0	0	2	0.12	0.13	0.017
1130	0.062	0.94	0	0.0011	0	1	0.35	0.13	0.15
1131	0.012	0.99	0	0.0015	0	1	0.35	0.13	0.15
1132	0.68	0.2	0	0.13	0	0	0.48	0.21	0.23
1133	0.12	0.058	0	0.83	0	3	0.58	0.29	0.23
1134	0.15	0.046	0	0.8	0	3	0.58	0.29	0.23
1135	0.0057	0.99	0	3.7e-05	0	1	0.35	0.13	0.15
1136	0.17	0.82	0	0.014	0	1	0.35	0.13	0.15
1137	0.00067	0.8	0	0.2	0	1	0.35	0.13	0.15
1138	0	0	0	0	1	4	0	0	0.083
1139	0.094	0.039	0	0.87	0	3	0.58	0.29	0.23
1140	0	0	0	0	1	4	0	0	0.083
1141	0.92	0.011	0	0.068	0	0	0.48	0.21	0.23
1142	0.0012	0.0008	0	1	0	3	0.58	0.29	0.23
1143	0.16	0.27	0	0.57	0	3	0.58	0.29	0.23
1144	0.75	0	0	0.25	0	0	0.48	0.21	0.23
1145	0.029	0.0058	0	0.97	0	3	0.58	0.29	0.23
1146	0.3	0.52	0	0.18	0	1	0.35	0.13	0.15
1147	0	1	0	0	0	1	0.35	0.13	0.15
1148	0.0003	0.71	0	0.29	0	1	0.35	0.13	0.15
1149	0	0.27	0	0	0.73	4	0	0	0.083
1150	0.02	0.015	0	0.97	0	3	0.58	0.29	0.23
1151	9.7e-05	0.039	0	0.96	0	3	0.58	0.29	0.23
1152	0.43	0.002	0	0.56	0	3	0.58	0.29	0.23
1153	0	8.1e-06	0	1	0	3	0.58	0.29	0.23
1154	0.12	0.88	0	0.00046	0	1	0.35	0.13	0.15
1155	0	0	0	1	0	3	0.58	0.29	0.23
1156	0.25	0.037	0	0.72	0	3	0.58	0.29	0.23
1157	0.0011	0.13	0	0.87	0	3	0.58	0.29	0.23
1158	0.0055	0	0	0.99	0	3	0.58	0.29	0.23
1159	0.092	0.021	0	0.89	0	3	0.58	0.29	0.23
1160	0.85	0.093	0	0.057	0	0	0.48	0.21	0.23
1161	0.00084	0.91	0	0.088	0	1	0.35	0.13	0.15
1162	0.00012	1	0	2.3e-06	0	1	0.35	0.13	0.15
1163	0.005	0.0015	0	0.99	0	3	0.58	0.29	0.23
1164	0.25	0.17	0	0.58	0	3	0.58	0.29	0.23
1165	0.0008	0.13	0	0.87	0	3	0.58	0.29	0.23
1166	0.014	0.058	0	0.93	0	3	0.58	0.29	0.23
1167	0.0014	0.95	0	0.046	0	1	0.35	0.13	0.15
1168	0.044	0.025	0	0.93	0	3	0.58	0.29	0.23
1169	0	1	0	0	0	1	0.35	0.13	0.15
1170	0.12	0.0024	0	0.88	0	3	0.58	0.29	0.23
1171	0.053	0.22	0	0.72	0	3	0.58	0.29	0.23
1172	1e-05	0	1	0	0	2	0.12	0.13	0.017
1173	0.0015	0.99	0	0.011	0	1	0.35	0.13	0.15
1174	0.78	0.033	0	0.18	0	0	0.48	0.21	0.23
1175	0.97	0.004	0	0.028	0	0	0.48	0.21	0.23
1176	0.25	0.00018	0	0.75	0	3	0.58	0.29	0.23
1177	0.68	0.32	0	0.0011	0	0	0.48	0.21	0.23
1178	0	0	1	0	0	2	0.12	0.13	0.017
1179	0	1	0	0.0017	0	1	0.35	0.13	0.15
1180	0.82	0.017	0	0.17	0	0	0.48	0.21	0.23
1181	0.36	0.55	0	0.089	0	1	0.35	0.13	0.15
1182	0.034	0	0	0.97	0	3	0.58	0.29	0.23
1183	0.87	0.13	0	1.5e-05	0	0	0.48	0.21	0.23
1184	0.99	0	0	0.012	0	0	0.48	0.21	0.23
1185	0.077	0.067	0	0.86	0	3	0.58	0.29	0.23
1186	0.34	0.00031	0	0.65	0	3	0.58	0.29	0.23
1187	0.44	0.32	0	0.24	0	0	0.48	0.21	0.23
1188	0.4	0.00078	0	0.6	0	3	0.58	0.29	0.23
1189	0.072	0.92	0	0.0043	0	1	0.35	0.13	0.15
1190	0.018	0.98	0	2.1e-05	0	1	0.35	0.13	0.15
1191	0.16	0.16	0	0.67	0	3	0.58	0.29	0.23
1192	0	0	0	0	1	4	0	0	0.083
1193	0.063	0.87	0	0.071	0	1	0.35	0.13	0.15
1194	0.19	0.81	0	0.0034	0	1	0.35	0.13	0.15
1195	0.56	0	0	0.44	0	0	0.48	0.21	0.23
1196	0.16	0.34	0	0.5	0	3	0.58	0.29	0.23
1197	0.01	0.49	0	0.5	0	3	0.58	0.29	0.23
1198	0.0093	0.4	0	0.59	0	3	0.58	0.29	0.23
1199	0.87	2.6e-05	0	0.13	0	0	0.48	0.21	0.23
1200	0.00013	1	0	0	0	1	0.35	0.13	0.15
1201	0.0019	1	0	0	0	1	0.35	0.13	0.15
1202	0.0013	1	0	0	0	1	0.35	0.13	0.15
1203	0.22	0.0094	0	0.77	0	3	0.58	0.29	0.23
1204	0	0	1	0	0	2	0.12	0.13	0.017
1205	4.4e-05	1	0	0	0	1	0.35	0.13	0.15
1206	0	0	1	0	0	2	0.12	0.13	0.017
1207	0	0	0	0	1	4	0	0	0.083
1208	0.97	0.027	0	2.8e-05	0	0	0.48	0.21	0.23
1209	0	0	0	0	1	4	0	0	0.083
1210	0.0015	1	0	0	0	1	0.35	0.13	0.15
1211	0	1	0	0	0	1	0.35	0.13	0.15
1212	2.3e-05	1	0	0	0	1	0.35	0.13	0.15
1213	0.0098	0.99	0	2.6e-05	0	1	0.35	0.13	0.15
1214	0.29	0.7	0	0.0066	0	1	0.35	0.13	0.15
1215	0.96	0.044	0	2.5e-05	0	0	0.48	0.21	0.23
1216	0	1	0	0	0	1	0.35	0.13	0.15
1217	2.1e-05	0.88	0.12	0	0	1	0.35	0.13	0.15
1218	0.13	0.87	0	0.0024	0	1	0.35	0.13	0.15
1219	0.0013	0.0027	0	1	0	3	0.58	0.29	0.23
1220	0	0.11	0	0	0.89	4	0	0	0.083
1221	0.46	0.31	0	0.23	0	0	0.48	0.21	0.23
1222	0.00043	0.0025	0	1	0	3	0.58	0.29	0.23
1223	0.5	3.7e-06	0	0.5	0	0	0.48	0.21	0.23
1224	0.0014	0.22	0	0.78	0	3	0.58	0.29	0.23
1225	0.11	0.047	0	0.84	0	3	0.58	0.29	0.23
1226	0	0.0003	0	1	0	3	0.58	0.29	0.23
1227	0	0	1	0	0	2	0.12	0.13	0.017
1228	0.4	0.041	0	0.55	0	3	0.58	0.29	0.23
1229	0.00032	0.72	0	0.28	0	1	0.35	0.13	0.15
1230	0	0	1	0	0	2	0.12	0.13	0.017
1231	0	0.0026	0	1	0	3	0.58	0.29	0.23
1232	0	0	1	0	0	2	0.12	0.13	0.017
1233	0.14	0.017	0	0.84	0	3	0.58	0.29	0.23
1234	0.012	0.0015	0	0.99	0	3	0.58	0.29	0.23
1235	0.0063	0.58	0	0.41	0	1	0.35	0.13	0.15
1236	0.0008	3.4e-05	0	1	0	3	0.58	0.29	0.23
1237	0.097	0.0089	0	0.89	0	3	0.58	0.29	0.23
1238	0	0.96	0	0	0.038	1	0.35	0.13	0.15
1239	0.0042	0.67	0	0.33	0	1	0.35	0.13	0.15
1240	0.41	0.021	0	0.57	0	3	0.58	0.29	0.23
1241	0.84	0.13	0	0.036	0	0	0.48	0.21	0.23
1242	0.72	0.12	0	0.16	0	0	0.48	0.21	0.23
1243	0.95	0.0062	0	0.041	0	0	0.48	0.21	0.23
1244	0.06	0.94	0	0	0	1	0.35	0.13	0.15
1245	0.0012	0.99	0	0.012	0	1	0.35	0.13	0.15
1246	0.05	0.95	0	4.5e-06	0	1	0.35	0.13	0.15
1247	0.82	0.14	0	0.041	0	0	0.48	0.21	0.23
1248	0	0	1	0	0	2	0.12	0.13	0.017
1249	0.97	0.0012	0	0.027	0	0	0.48	0.21	0.23
1250	0.05	0.94	0	0.014	0	1	0.35	0.13	0.15
1251	0.072	0.92	0	0.011	0	1	0.35	0.13	0.15
1252	2.9e-05	0.0092	0.99	4.2e-06	0	2	0.12	0.13	0.017
1253	0.98	0.0018	0	0.015	0	0	0.48	0.21	0.23
1254	0.37	0.087	0	0.55	0	3	0.58	0.29	0.23
1255	0.061	0.94	0	2.9e-05	0	1	0.35	0.13	0.15
1256	0.98	0.021	0	0.0021	0	0	0.48	0.21	0.23
1257	0.015	0.19	0	0.8	0	3	0.58	0.29	0.23
1258	0.0003	0.0013	0	1	0	3	0.58	0.29	0.23
1259	1	0	0.0048	0	0	0	0.48	0.21	0.23
1260	0	0	0.00016	1	0	3	0.58	0.29	0.23
1261	0	0.99	0	0.012	0	1	0.35	0.13	0.15
1262	3.6e-06	0	1	6.7e-06	0	2	0.12	0.13	0.017
1263	0.17	0.019	0	0.81	0	3	0.58	0.29	0.23
1264	0.01	0.99	0	0.00087	0	1	0.35	0.13	0.15
1265	0.046	0.94	0	0.0094	0	1	0.35	0.13	0.15
1266	0.37	0.63	0	0.00081	0	1	0.35	0.13	0.15
1267	0.0051	0.99	0	0.00091	0	1	0.35	0.13	0.15
1268	0	0.98	0	0	0.015	1	0.35	0.13	0.15
1269	0	0.99	0	0.01	0	1	0.35	0.13	0.15
1270	0	0	1	0	0	2	0.12	0.13	0.017
1271	0.67	0.31	0	0.021	0	0	0.48	0.21	0.23
1272	8.7e-05	0.93	0	0.073	0	1	0.35	0.13	0.15
1273	0.05	0.95	0	0.00017	0	1	0.35	0.13	0.15
