SNV	cluster0	cluster1	cluster2	cluster3	cluster4	cluster5	cluster6	cluster7	cluster8	cluster9	cluster10	cluster11	cluster12	cluster13	cluster14	cluster15	cluster16	cluster17	cluster18	cluster19	cluster	dcf0	dcf1	dcf2	dcf3	dcf4
346	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	9	0.13	0.12	0	0	0.019
347	0.81	0	0	0	0.0016	0	0	0	0	0	0	0	0	0	0	0	0	0.03	0.0035	0.15	0	0.39	0.35	0.2	0.42	0.32
348	0.027	0	7.5e-06	0	0.045	0	0	0	0	0	0	0	0	0	0	0	1.1e-05	0.00072	0	0.93	19	0.39	0.35	0.2	0.4	0.17
349	0	0	0	0	0	1	0	0	4.4e-06	0	0	0	0.00049	0.00048	0.0029	0	0	0	0	0.0002	5	0.2	0.14	0.089	0.42	0.17
350	0.065	0	9.4e-06	0	0.023	0	0	0	0	0	0	0	0	0	0	0.00017	0.0032	0.0012	0	0.91	19	0.39	0.35	0.2	0.4	0.17
351	0.00042	0	0	0	0.028	0	0	0	0	0	0	0	0	0	0	0	0	8.2e-05	0.027	0.94	19	0.39	0.35	0.2	0.4	0.17
352	0.025	0	1.2e-06	0	0.11	0	0	0	2.1e-05	0	0	0	0	0	0	0	0	0.16	0.00025	0.7	19	0.39	0.35	0.2	0.4	0.17
353	0.049	0	6.7e-05	0	0.0026	0	0	0	0	0	0	0	0	0	0	0	0.0047	7.4e-06	0	0.94	19	0.39	0.35	0.2	0.4	0.17
354	0.0021	0	0	0	8.8e-05	0	0	0	0	0	0	0	0	0	0	0	0	1e-06	0	1	19	0.39	0.35	0.2	0.4	0.17
355	0.0012	0	1.8e-06	0	0.89	0	0	0	0	0	0	0	0	0	0	0	0	3.7e-06	0	0.11	4	0.61	0.65	0.33	0.6	0.24
356	0.21	0	6.6e-06	0	0.15	0	0	0	0	0	0	0	0	0	0	0.001	0.019	0.0091	0	0.61	19	0.39	0.35	0.2	0.4	0.17
357	0.013	0	2.7e-06	0	0.057	0	0	0	0	0	0	0	0	0	0	0	0	0.0018	4.4e-05	0.93	19	0.39	0.35	0.2	0.4	0.17
358	0	0	0	0	0	0.017	0	0	0	0	0.98	0	0	0	0	0	0	0	0	0	10	0.17	0.35	0.11	0.044	0.17
359	0.71	0	0	0.016	0.026	0	0	3.3e-05	7.3e-06	0	0	0	0	0	0	0.00019	0.00054	0.15	0	0.099	0	0.39	0.35	0.2	0.42	0.32
360	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	10	0.17	0.35	0.11	0.044	0.17
361	4.5e-06	0	0	0	0	0	0.0033	0	0.3	0	0	0	0	0.25	0	0	0	0	9.6e-06	0.45	19	0.39	0.35	0.2	0.4	0.17
362	0.00017	0	0	0	0	0	0.017	0	0.038	0	0	0	0	0.76	0.00074	0	0	0	0.0032	0.19	13	0.39	0.35	0.18	0.31	0.019
363	0	0	0	0	0	0.9	0	0	9.9e-06	0	0	0	0	0.001	0.099	0	0	0	0	0.00012	5	0.2	0.14	0.089	0.42	0.17
364	0	0	0	0	0	0	0	0	0.0019	0	0	0	0	1	0.00074	0	0	0	0	0.0014	13	0.39	0.35	0.18	0.31	0.019
365	0.028	0	0	0	0	0	0	0	0.00018	0	0	0	0	0	0	0	0	0	0	0.97	19	0.39	0.35	0.2	0.4	0.17
366	1.4e-06	0	0	0	0	1.9e-05	0	0	0.00082	0	0	0	0	0.98	0.013	0	0	0	0	0.0076	13	0.39	0.35	0.18	0.31	0.019
367	0.64	0	9.2e-06	0	0.0012	1.9e-05	2.5e-06	0	9.6e-05	0	0	0	0	0	0	0	0.00024	0.0061	6.7e-06	0.35	0	0.39	0.35	0.2	0.42	0.32
368	0	0	0	0	0	0	0	0	0.0027	0	0	0	0	0.99	0.0031	0	0	0	1.6e-06	0.0021	13	0.39	0.35	0.18	0.31	0.019
369	0.00028	0	1.5e-06	0	0	0	0.00038	0	0.049	0	0	0	0	0.47	0	0	0	0	2.7e-05	0.48	19	0.39	0.35	0.2	0.4	0.17
370	4.3e-06	0	0	0	0	0	8.4e-05	0	0.0085	0	0	0	0	0.94	0.019	0	0	0	1.6e-06	0.03	13	0.39	0.35	0.18	0.31	0.019
371	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	12	0.043	0.039	0.2	0.089	0
372	0	0	0	0	0	0	0	0	0.00031	0	0	0	0	0.95	0.05	0	0	0	0	9.3e-06	13	0.39	0.35	0.18	0.31	0.019
373	0.48	0	3.9e-06	0.0011	0.0018	0	0	5.6e-06	0.00014	0	0	0	0	0	0	8.2e-06	0.00036	0.0058	0	0.51	19	0.39	0.35	0.2	0.4	0.17
374	0	0	0	0	0	0	0	0	1.7e-05	0	0	0	0	0.91	0.093	0	0	0	0	0	13	0.39	0.35	0.18	0.31	0.019
375	0	0	0	0	0	0	0	0	2.2e-05	0	0	0	0	0.00087	1	0	0	0	0	6.3e-05	14	0.39	0.35	0.089	0.58	0
376	0.84	0	0	0	0	0	0	0	1.5e-06	0	0	0	0	0	0	0	0	0.00055	2.4e-06	0.16	0	0.39	0.35	0.2	0.42	0.32
377	0.62	0	0	0	0	0	0	0	1.4e-05	0	0	0	0	0	0	0	0	0.0014	0.004	0.38	0	0.39	0.35	0.2	0.42	0.32
378	0	0	0	0	0	0	0	0	0.0014	0	0	0	0	1	0.0032	0	0	0	0	2.5e-05	13	0.39	0.35	0.18	0.31	0.019
379	0.0055	0	0	0	0	0.01	0.00014	0	0.0097	0	0.00017	0	0	0.15	0	0	0	0	0.00087	0.82	19	0.39	0.35	0.2	0.4	0.17
380	0.00012	0	0	0	0	0	0.00027	0	0.23	0	0	0	0	0.065	0	0	0	0	0.0026	0.7	19	0.39	0.35	0.2	0.4	0.17
381	0.98	0	0	4.1e-06	0.00014	0	0	0	0	0	0	0	0	0	0	0	0	0.011	0	0.01	0	0.39	0.35	0.2	0.42	0.32
382	0.013	0	0	0	0	0	0	0	0.00077	0	0	0.0026	0	0	0	0	0	0	0	0.98	19	0.39	0.35	0.2	0.4	0.17
383	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	9	0.13	0.12	0	0	0.019
384	0.81	0	0	0.15	0.022	0	0	0.00059	0	0	0	0	0	0	0	0	0	0	0	0.018	0	0.39	0.35	0.2	0.42	0.32
385	0.97	0	0	1.8e-06	0.0032	0	0	0	0	0	0	0	0	0	0	0	0	0.0077	0	0.023	0	0.39	0.35	0.2	0.42	0.32
386	0	0	0	0	0.00015	1	0	0	0	0	0	0	0	0.00034	0.0011	0	0.0013	0	0	2.9e-06	5	0.2	0.14	0.089	0.42	0.17
387	0.012	0	0	0.021	0.031	0	0	0.00012	3.8e-05	0	0	0	0	0	0	0	0	0.9	0	0.034	17	0.46	0.35	0.47	0.44	0.39
388	0.24	0	0	0.24	0.51	0	0	0.00052	0	0	0	0	0	0	0	0	0	0.011	0	0.0083	4	0.61	0.65	0.33	0.6	0.24
389	0.44	0	0	0.0013	0.0085	0	0	5.4e-06	5.3e-05	0	0	0	0	0	0	0	0	0.27	0	0.28	0	0.39	0.35	0.2	0.42	0.32
390	0.39	0	9.2e-06	4.6e-06	0.00077	0	0	0	0.00022	0	0	0	0	0	0	0	1.2e-05	0.00077	0	0.61	19	0.39	0.35	0.2	0.4	0.17
391	0.94	0	0	4.7e-06	3.7e-06	0	0	0	0	0	0	0	0	0	0	0	0	0.054	0	0.00051	0	0.39	0.35	0.2	0.42	0.32
392	0.00065	0	0	6.6e-06	0.017	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.98	19	0.39	0.35	0.2	0.4	0.17
393	0.083	0	0	4.6e-05	0.0036	0	0	0	0	0	0	0	0	0	0	0	0	0.0011	0	0.91	19	0.39	0.35	0.2	0.4	0.17
394	0	0	0	0	0	1.4e-05	0	0	0	0	1	0	0	0	0	0	0	0	0	0	10	0.17	0.35	0.11	0.044	0.17
395	0.04	0	0	0.016	0.24	0	0	0	0	0	0	0	0	0	0	0	0	0.14	0	0.57	19	0.39	0.35	0.2	0.4	0.17
396	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	12	0.043	0.039	0.2	0.089	0
397	0.2	0	0	0.00019	0.011	0	0	1.1e-06	0.0011	0	0	0	0	0	0	0	0	0.066	0	0.72	19	0.39	0.35	0.2	0.4	0.17
398	0.89	0	1.7e-06	6.8e-06	0.0013	0	0	0	0	0	0	0	0	0	0	0	1.7e-06	0.0019	0	0.11	0	0.39	0.35	0.2	0.42	0.32
399	0.36	0	1.7e-06	2.8e-05	0.002	0	0	0	4.1e-05	0	0	0	0	0	0	0	0	1e-05	0	0.64	19	0.39	0.35	0.2	0.4	0.17
400	0.1	0	1.4e-05	0	0.00058	0	0	0	0	0	0	0	0	0	0	0	1.8e-05	8.1e-05	0	0.9	19	0.39	0.35	0.2	0.4	0.17
401	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	9	0.13	0.12	0	0	0.019
402	0.34	0	4.8e-06	0	0.0015	0	0	0	0	0	0	0	0	0	0	0	6.8e-05	0.06	0	0.59	19	0.39	0.35	0.2	0.4	0.17
403	0.0067	0	5.5e-06	0	0.00085	0	0	0	0	0	0	0	0	0	0	0	0	2.3e-06	0	0.99	19	0.39	0.35	0.2	0.4	0.17
404	0.0011	0	0	0	0.022	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.98	19	0.39	0.35	0.2	0.4	0.17
405	0.046	0	1.1e-05	0	0.055	0	0	0	0	0	0	0	0	0	0	0	7.6e-06	5.5e-05	0	0.9	19	0.39	0.35	0.2	0.4	0.17
406	0.048	0	2.9e-06	0	0.0011	0	0	0	0	0	0	0	0	0	0	0	0	1.1e-05	0	0.95	19	0.39	0.35	0.2	0.4	0.17
407	0.66	0	0	0	0.00027	0	0	0	0	0	0	0	0	0	0	0	0	0.16	0	0.18	0	0.39	0.35	0.2	0.42	0.32
408	0	0	0	0	0	0	2.5e-05	0	0.011	0	0	0	0	0.99	0	0	0	0	0	0.0023	13	0.39	0.35	0.18	0.31	0.019
409	0.086	0	3.9e-06	0	0.0019	0	0	0	0	0	0	0	0	0	0	0	0	0.00071	0	0.91	19	0.39	0.35	0.2	0.4	0.17
410	0.35	0	2e-06	0	0.0026	0	0	0	0	0	0	0	0	0	0	0	0	0.0064	0	0.64	19	0.39	0.35	0.2	0.4	0.17
411	0.024	0	0	0	0.0016	0	0	0	0	0	0	0	0	0	0	0	0	1e-05	0	0.97	19	0.39	0.35	0.2	0.4	0.17
412	0	0	0	0	0	1	0	0	0	0	0	0	8.1e-06	0.00014	0.00013	0	0	0	0	0	5	0.2	0.14	0.089	0.42	0.17
413	0.27	0	2.5e-05	0	4.4e-05	0	0	0	0	0	0	0	0	0	0	0	1.5e-06	0.0027	0	0.73	19	0.39	0.35	0.2	0.4	0.17
414	0.0059	0	0	0	0.08	0	0	0	0	0	0	0	0	0	0	0	0	1.6e-05	0	0.91	19	0.39	0.35	0.2	0.4	0.17
415	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	12	0.043	0.039	0.2	0.089	0
416	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	8	0.39	0.38	0.2	0.4	0.092
417	0.0036	0	1.2e-06	0	0.043	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.95	19	0.39	0.35	0.2	0.4	0.17
418	0.015	0	3e-06	0	0.022	0	0	0	0	0	0	0	0	0	0	0	0	8.1e-06	0	0.96	19	0.39	0.35	0.2	0.4	0.17
419	0.083	0	4.6e-06	0	0.0078	0	0	0	0	0	0	0	0	0	0	0	0	0.043	0	0.87	19	0.39	0.35	0.2	0.4	0.17
420	0.33	0	0	0	0.00011	0	0	0	0	0	0	0	0	0	0	0	0	6.5e-05	0	0.67	19	0.39	0.35	0.2	0.4	0.17
421	0.1	0	1.5e-06	0	9.6e-05	0	0	0	0	0	0	0	0	0	0	0	0	7.9e-06	0	0.9	19	0.39	0.35	0.2	0.4	0.17
422	0.91	0	0	0.00027	0.0057	0	0	1.5e-06	0	0	0	0	0	0	0	0	0	0.0002	0	0.087	0	0.39	0.35	0.2	0.42	0.32
423	0	0	0	0	0	0	0	0	0	1	0.00042	0	0	0.00032	0	0	0	0	0	0	9	0.13	0.12	0	0	0.019
424	0.11	0	0	0.00058	0.032	0	0	4.8e-06	0.0016	0	0	0	0	0	0	0	0	0.0055	0	0.85	19	0.39	0.35	0.2	0.4	0.17
425	0.073	0	0	0.049	0.85	0	0	0.00031	0	0	0	0	0	0	0	0	0	0.0033	0	0.023	4	0.61	0.65	0.33	0.6	0.24
426	0.0082	0	0	0	0.0013	0	0	0	0.00017	0	0	0	0	0	0	0	0	0	0	0.99	19	0.39	0.35	0.2	0.4	0.17
427	0.0017	0	6e-05	0	2.7e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	19	0.39	0.35	0.2	0.4	0.17
428	0.049	0	4.3e-06	0	0.0022	0	0	0	0	0	0	0	0	0	0	0	0	0.00047	0	0.95	19	0.39	0.35	0.2	0.4	0.17
429	0.042	0	7.9e-06	0	0.00013	0	0	0	0	0	0	0	0	0	0	0	0	2.1e-05	0	0.96	19	0.39	0.35	0.2	0.4	0.17
430	0.085	0	0	0	0.023	0	0	0	0	0	0	0	0	0	0	0	0	0.00011	0	0.89	19	0.39	0.35	0.2	0.4	0.17
431	0.1	0	0	0	0.0012	0	0	0	0	0	0	0	0	0	0	0	0	0.00055	0	0.9	19	0.39	0.35	0.2	0.4	0.17
432	0.08	0	3.4e-06	0	0.0071	0	0	0	0	0	0	0	0	0	0	0	0	1.7e-05	0	0.91	19	0.39	0.35	0.2	0.4	0.17
433	0.0098	0	0	0	0	0	0	0	4.7e-05	0	0	0	0	0	0	0	0	0	0	0.99	19	0.39	0.35	0.2	0.4	0.17
434	0.032	0	2.2e-05	0	0.018	0	0	0	0	0	0	0	0	0	0	4e-05	0.00031	0.00082	0	0.95	19	0.39	0.35	0.2	0.4	0.17
435	0.00058	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	19	0.39	0.35	0.2	0.4	0.17
436	0.063	0	0	0	0.00092	0	0	0	0	0	0	0	0	0	0	0	0	9.9e-06	0	0.94	19	0.39	0.35	0.2	0.4	0.17
437	0.021	0	0	0	0.0011	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.98	19	0.39	0.35	0.2	0.4	0.17
438	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	9	0.13	0.12	0	0	0.019
439	0.14	0	4.6e-06	0	0.00013	0	0	0	0	0	0	0	0	0	0	0	0	5e-06	0	0.86	19	0.39	0.35	0.2	0.4	0.17
440	0.041	0	7.8e-06	0	8e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.96	19	0.39	0.35	0.2	0.4	0.17
441	0.087	0	2.7e-05	0	0.0041	0	0	0	0	0	0	0	0	0	0	0	3.5e-05	0.00031	0	0.91	19	0.39	0.35	0.2	0.4	0.17
442	0.04	0	4.1e-06	0	0.064	0	0	0	0	0	0	0	0	0	0	0	0	1.4e-05	0	0.9	19	0.39	0.35	0.2	0.4	0.17
443	0.097	0	0	0.022	0.53	0	0	0.00035	3.2e-06	0	0	0	0	0	0	0	0	0.19	0	0.16	4	0.61	0.65	0.33	0.6	0.24
444	0	0	0	0	0	0	2e-05	0	0.0039	0	0	0	0	0.98	0.0028	0	0	0	6.6e-06	0.0083	13	0.39	0.35	0.18	0.31	0.019
445	0.022	0	0	0	0	0	7.3e-05	0	0	0	0	0	0	0	0	0	0	5e-05	0.0055	0.97	19	0.39	0.35	0.2	0.4	0.17
446	0.062	0	2.3e-06	0	1.6e-05	0	0.0006	0	2.4e-05	0	0	0	0	0	0	0	0	0.0036	0.00032	0.93	19	0.39	0.35	0.2	0.4	0.17
447	0.0022	0	5.2e-06	0	0.0002	0	0	0	0	0	0	0	0	0	0	1.6e-05	0	0	0	1	19	0.39	0.35	0.2	0.4	0.17
448	0.011	0	0	0	0.062	0	0.00022	0	0.00054	0	0	0	0	7.7e-05	0	0	0	0.00038	0.00027	0.93	19	0.39	0.35	0.2	0.4	0.17
449	0.0094	0	0	0	0	0	1.5e-05	0	0.00056	0	0	0	0	2.7e-06	0	0	0	1.5e-05	8.7e-05	0.99	19	0.39	0.35	0.2	0.4	0.17
450	0.046	0	5.1e-06	0	5.8e-06	0	8e-05	0	2.4e-06	0	0	0	0	0	0	0	0	0.012	9e-06	0.94	19	0.39	0.35	0.2	0.4	0.17
451	0.00056	0	0	0	0	0	0	0	0.0013	0	0	0	0	0	0	0	0	0	0	1	19	0.39	0.35	0.2	0.4	0.17
452	0.0029	0	0	0	0	3.4e-05	0	0	0.00029	0	0	0	0	0	0	0	0	0	0	1	19	0.39	0.35	0.2	0.4	0.17
453	0	0	0	0	0	0	0	0	0	1	1.3e-05	0	0	0	0	0	0	0	0	0	9	0.13	0.12	0	0	0.019
454	0.0073	0	0	0	0	0.013	0.00028	0	0.0087	0	0.00027	0	0	0.07	0	0	0	2.9e-06	0.00038	0.9	19	0.39	0.35	0.2	0.4	0.17
455	0.0021	0	2.5e-06	0	0.0016	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	19	0.39	0.35	0.2	0.4	0.17
456	0.0005	0	2.8e-06	0	0.00023	0	0.0038	0	0.013	0	0	0	0	1.4e-06	0	0	0	0	6.9e-05	0.98	19	0.39	0.35	0.2	0.4	0.17
457	0.0028	0	2.9e-06	0	0	0	0.004	0	0.00065	0	0	0	0	2.2e-05	0	0	0	1.1e-05	5.6e-06	0.99	19	0.39	0.35	0.2	0.4	0.17
458	0.0036	0	5.1e-06	0	0.00043	0	0.00045	0	0.00069	0	0	0	0	3.6e-05	0	0	5.3e-06	9.3e-05	0.0001	0.99	19	0.39	0.35	0.2	0.4	0.17
459	0.02	0	0	0	0	0	5.5e-05	0	0.00056	0	0	0	0	1.1e-06	0	0	0	9.8e-06	0.0071	0.97	19	0.39	0.35	0.2	0.4	0.17
460	0.00067	0	0	0	0	1.6e-05	2.2e-05	0	0.011	0	0.00054	0	0	0.061	0	0	0	0	0.0035	0.92	19	0.39	0.35	0.2	0.4	0.17
461	0.009	0	1.2e-06	0	4.3e-06	0	0.00013	0	0.00079	0	0	0	0	2e-05	0	0	0	8.1e-05	0.00041	0.99	19	0.39	0.35	0.2	0.4	0.17
462	0.0002	0	0	0	1.4e-06	0	1.4e-06	0	0.015	0	0	0	0	5.7e-06	0	0	0	0	0.00023	0.99	19	0.39	0.35	0.2	0.4	0.17
463	0.00014	0	0	0	0	0	1.3e-05	0	0.0005	0	0	0	0	0	0	0	0	0	2.4e-06	1	19	0.39	0.35	0.2	0.4	0.17
464	0.018	0	2.5e-06	0	3.1e-05	0	5.4e-06	0	0.0001	0	0	0	0	0	0	0	0	0.00047	5.4e-05	0.98	19	0.39	0.35	0.2	0.4	0.17
465	0.00014	0	0	0	0.0087	0	0	0	0	0	0	0	0	0	0	0	0.98	0	0	0.015	16	0.53	0.57	0.29	0.93	0.24
466	0.0001	0	0	0	0	0	4.6e-05	0	0.00062	0	0	0	0	0.0011	0	0	0	0	0.039	0.96	19	0.39	0.35	0.2	0.4	0.17
467	0.077	0	7.8e-06	0	0	5.4e-05	4e-05	0	3.2e-05	0	0	0	0	0	0	0	0	0.0021	8.9e-06	0.92	19	0.39	0.35	0.2	0.4	0.17
468	1.1e-05	0	0	0	0	0	0.00018	0	0.00023	0	0	0	0	8.3e-06	0	0	0	0	3.2e-05	1	19	0.39	0.35	0.2	0.4	0.17
469	0.00075	0	1.1e-05	0	2.3e-06	0	0.002	0	1.3e-05	0	0	0	0	0	0	0	0	8.8e-06	5.6e-06	1	19	0.39	0.35	0.2	0.4	0.17
470	0.0085	0	1e-06	0	0.0016	0	2.5e-05	0	0.0001	0	0	0	0	2.3e-06	0	0	1.9e-06	0.0015	0.0014	0.99	19	0.39	0.35	0.2	0.4	0.17
471	0.024	0	0	0	0	7e-06	7.5e-06	0	0.00049	0	0	0	0	2.1e-06	0	0	0	0.00012	0.00018	0.97	19	0.39	0.35	0.2	0.4	0.17
472	0.031	0	1.6e-06	0	0	0	0.00016	0	0.00019	0	0	0	0	0	0	0	0	8.5e-05	8.3e-06	0.97	19	0.39	0.35	0.2	0.4	0.17
473	0.15	0	0	0	5.2e-05	0	0	0	5.4e-05	0	0	0	0	0	0	0	0	0.012	0.0047	0.83	19	0.39	0.35	0.2	0.4	0.17
474	0.018	0	2.1e-06	0	0.00037	0	0.0001	0	0.0033	0	0	0	0	9e-05	0	0	0	0.001	0.0014	0.98	19	0.39	0.35	0.2	0.4	0.17
475	0.43	0	0	0	0	0	4.4e-06	0	0	0	0	0	0	0	0	0	0	0.077	2.5e-05	0.5	19	0.39	0.35	0.2	0.4	0.17
476	0.013	0	1.1e-06	0	0.0002	0	0.00012	0	2.8e-05	0	0	0	0	0	0	0	0	0.0017	0.00037	0.98	19	0.39	0.35	0.2	0.4	0.17
477	0.13	0	0	0	0	0	1.5e-05	0	2.8e-05	0	0	0	0	0	0	0	0	0.00054	0.00088	0.87	19	0.39	0.35	0.2	0.4	0.17
478	0.15	0	0	0	0.0013	0	0	0	0	0	0	0	0	0	0	0	0	0.011	0.0011	0.84	19	0.39	0.35	0.2	0.4	0.17
479	0.082	0	0	0	0	0	0.00012	0	0.00013	0	0	0	0	0	0	0	0	0.00035	0.0078	0.91	19	0.39	0.35	0.2	0.4	0.17
480	1.7e-06	0	0	0	0	0	0.97	0	0.0019	0	0	0	0	1.4e-06	0	0	0	0	0	0.031	6	0.27	0.45	0.33	0.53	0.092
481	0.044	0	0	0	0	0	8.9e-06	0	0.00023	0	0	0	0	0	0	0	0	0.0014	0.00076	0.95	19	0.39	0.35	0.2	0.4	0.17
482	0.015	0	0	0	2.9e-06	5.4e-05	0.0018	0	0.0044	0	0.00012	0	0	0.0011	0	0	0	3.7e-05	0.0051	0.97	19	0.39	0.35	0.2	0.4	0.17
483	0.0037	0	0	0	0	0	0.00027	0	0.0022	0	0	0	0	0	0	0	0	1.1e-06	0.0013	0.99	19	0.39	0.35	0.2	0.4	0.17
484	0.00027	0	0	0	0	0	0.00035	0	0.023	0	0	0	0	0.0082	0	0	0	0	0.0018	0.97	19	0.39	0.35	0.2	0.4	0.17
485	4.1e-05	0	0	0	0	0	0.00012	0	0.0055	0	0	0	0	1.8e-05	0	0	0	0	0.61	0.38	18	0.41	0.43	0.36	0.2	0.17
486	0.00019	0	0	0	0	0	1.1e-06	0	5.7e-05	0	0	0	0	0	0	0	0	0	0.016	0.98	19	0.39	0.35	0.2	0.4	0.17
487	0.0078	0	8.8e-06	0	0.0021	0	5.3e-05	0	7.7e-05	0	0	0	0	0	0	0	0	1.3e-05	2.8e-06	0.99	19	0.39	0.35	0.2	0.4	0.17
488	0.099	0	1e-06	0	0	3.3e-06	0.0015	0	0.00012	0	0	0	0	0	0	0	0	0.00016	0.00015	0.9	19	0.39	0.35	0.2	0.4	0.17
489	9.9e-05	0	0	0	0	0	0	0	0.00057	0	0	0	0	2.7e-06	0	0	0	0	0.8	0.2	18	0.41	0.43	0.36	0.2	0.17
490	0.017	0	1.8e-05	0	0.003	0	0.0014	0	0.00067	0	0	0	0	0	0	0	0	0.0021	1.3e-05	0.98	19	0.39	0.35	0.2	0.4	0.17
491	0.044	0	1.2e-06	0	0.0058	0	0	0	0	0	0	0	0	0	0	0	5.1e-06	0	0	0.95	19	0.39	0.35	0.2	0.4	0.17
492	0.1	0	6.2e-06	0	0.0024	0	0	0	0	0	0	0	0	0	0	9.4e-05	0.00015	3.5e-05	0	0.89	19	0.39	0.35	0.2	0.4	0.17
493	0	0	0	0	0	0	0	0	7.9e-05	0	0	0	0	0	0	0	0	0	0.94	0.056	18	0.41	0.43	0.36	0.2	0.17
494	0.0078	0	0	0	0	0	4.7e-06	0	0.0014	0	0	0	0	0	0	0	0	0	0.00045	0.99	19	0.39	0.35	0.2	0.4	0.17
495	0.0011	0	0	0	1.3e-06	0	0.0004	0	0.02	0	0	0	0	0.021	0	0	0	1e-06	0.0002	0.96	19	0.39	0.35	0.2	0.4	0.17
496	0.017	0	0	0	5.2e-06	2.6e-06	1.2e-05	0	0.0013	0	0	0	0	2.5e-05	0	0	0	9.4e-05	0.00083	0.98	19	0.39	0.35	0.2	0.4	0.17
497	0.018	0	0	0	0	0	4.8e-05	0	0.00014	0	0	0	0	1.3e-05	0	0	0	0.00017	0.017	0.97	19	0.39	0.35	0.2	0.4	0.17
498	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	9	0.13	0.12	0	0	0.019
499	0.039	0	0	0	1.4e-06	0	5e-06	0	4.2e-05	0	0	0	0	0	0	0	0	0.0013	0.00055	0.96	19	0.39	0.35	0.2	0.4	0.17
500	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	12	0.043	0.039	0.2	0.089	0
501	0	0	0	0	0	0.00031	0	0	0	0	0.91	0	0.09	0.0023	0	0	0	0	0	1.2e-05	10	0.17	0.35	0.11	0.044	0.17
502	0	0	0	0	0	0.77	0	0	1.6e-05	0	0	0	0.00032	0.0048	0.0097	0	0	0	0	0.21	5	0.2	0.14	0.089	0.42	0.17
503	0.0026	0	0	0	0	0	0	0	5.6e-05	0	0	0	0	2.4e-06	0	0	0	1.7e-05	0.17	0.82	19	0.39	0.35	0.2	0.4	0.17
504	0.012	0	1.2e-06	0	0	0	7e-06	0	1.2e-05	0	0	0	0	0	0	0	0	1.8e-05	6.1e-06	0.99	19	0.39	0.35	0.2	0.4	0.17
505	0.0016	0	2.6e-06	0	0	3.5e-06	0.0037	0	0.00046	0	0	0	0	1.2e-06	0	0	0	0	0	0.99	19	0.39	0.35	0.2	0.4	0.17
506	0.0091	0	0	0	0	0.024	0.0052	0	0.0019	0	1.7e-05	0	0	2.6e-06	0	0	0	0	2.8e-05	0.96	19	0.39	0.35	0.2	0.4	0.17
507	0.00078	0	0	0	0	0	1.5e-05	0	4.8e-05	0	0	0	0	0	0	0	0	0	0.00085	1	19	0.39	0.35	0.2	0.4	0.17
508	0.011	0	0	0	2.6e-06	0	0.00011	0	0.002	0	0	0	0	0.0024	0	0	0	0.00015	0.0033	0.98	19	0.39	0.35	0.2	0.4	0.17
509	0.0044	0	0	0	0	1.5e-06	3.5e-06	0	0.00027	0	1.5e-05	0	0	4e-05	0	0	0	1.5e-05	0.019	0.98	19	0.39	0.35	0.2	0.4	0.17
