SNV	cluster0	cluster1	cluster2	cluster3	cluster4	cluster5	cluster6	cluster7	cluster8	cluster9	cluster10	cluster	dcf0	dcf1	dcf2	dcf3	dcf4
466	0	0.00022	0	0	0	0.00014	0.9	0	0.00011	0.0011	0.1	6	0.39	0.35	0.2	0.4	0.17
467	0	0.00093	1.1e-05	0	0	0	0.84	0	0.11	0.048	4.1e-05	6	0.39	0.35	0.2	0.4	0.17
468	0	3.3e-05	0	0	0	9.6e-06	1	0	9.9e-06	0.00053	0.00013	6	0.39	0.35	0.2	0.4	0.17
469	0	0.0062	1.9e-06	0	0	2.8e-06	0.99	0	0.0022	0.0047	5.4e-06	6	0.39	0.35	0.2	0.4	0.17
470	0	0.089	5.3e-06	0	3.2e-05	3.1e-06	0.88	0	0.018	0.012	0.00082	6	0.39	0.35	0.2	0.4	0.17
471	0	0.0027	6.6e-06	0	0	2.8e-06	0.94	0	0.032	0.024	0.00056	6	0.39	0.35	0.2	0.4	0.17
472	0	0.0016	7.8e-06	0	0	0	0.92	0	0.044	0.032	1.3e-05	6	0.39	0.35	0.2	0.4	0.17
473	0	0.038	1.7e-05	0	0	0	0.72	0	0.19	0.052	0.0051	6	0.39	0.35	0.2	0.4	0.17
474	0	0.03	8.6e-06	0	0	0.00016	0.91	0	0.041	0.019	0.0014	6	0.39	0.35	0.2	0.4	0.17
475	0	1.3e-05	3.7e-05	0	0	0	0.29	0	0.61	0.091	8.4e-06	8	0.39	0.35	0.27	0.42	0.32
476	0	0.0074	7.7e-06	0	0	0	0.94	0	0.032	0.017	0.00021	6	0.39	0.35	0.2	0.4	0.17
477	0	8.1e-05	7.3e-05	0	0	0	0.45	0	0.5	0.043	0.00086	8	0.39	0.35	0.27	0.42	0.32
478	0	0.011	2e-05	0	0	0	0.74	0	0.18	0.072	0.00029	6	0.39	0.35	0.2	0.4	0.17
479	0	0.002	2.2e-05	0	0	0	0.8	0	0.15	0.044	0.0036	6	0.39	0.35	0.2	0.4	0.17
480	0	0.00033	2.1e-06	0	0	0.001	1	0	0.00061	0.0018	1.3e-06	6	0.39	0.35	0.2	0.4	0.17
481	0	0.0027	3.6e-05	0	0	0	0.78	0	0.19	0.033	0.0014	6	0.39	0.35	0.2	0.4	0.17
482	0	0.005	5.5e-06	0	0	0.00088	0.95	0	0.024	0.016	0.0045	6	0.39	0.35	0.2	0.4	0.17
483	0	0.0033	7.1e-06	0	0	0	0.97	0	0.011	0.01	0.0012	6	0.39	0.35	0.2	0.4	0.17
484	0	0.0034	1.5e-06	0	0	0.0064	0.98	0	0.00071	0.0023	0.0024	6	0.39	0.35	0.2	0.4	0.17
485	0	0.0021	2.8e-06	0	0	4.5e-06	0.51	0	0.00058	0.00077	0.49	6	0.39	0.35	0.2	0.4	0.17
486	0	0.00087	0	0	0	0	0.99	0	0.00025	0.003	0.002	6	0.39	0.35	0.2	0.4	0.17
487	0	0.01	1.6e-06	0	0	0	0.97	0	0.0058	0.016	0	6	0.39	0.35	0.2	0.4	0.17
488	0	0.00035	3.1e-05	0	0	0	0.7	0	0.24	0.055	0.00011	6	0.39	0.35	0.2	0.4	0.17
489	0	0.0013	0	0	0	0	0.16	0	0.00022	0.00047	0.84	10	0.41	0.36	0.36	0.2	0.17
490	0	0.01	6.8e-06	0	0	4.2e-06	0.93	0	0.035	0.024	6e-06	6	0.39	0.35	0.2	0.4	0.17
491	0	0.0089	4.6e-06	0	0.00019	0	0.92	0	0.019	0.051	0	6	0.39	0.35	0.2	0.4	0.17
492	0	0.052	7.6e-06	0	0.0018	0	0.82	0	0.062	0.067	0	6	0.39	0.35	0.2	0.4	0.17
493	0	9.6e-06	1.1e-06	0	0	0	0.047	0	3.5e-05	3.3e-05	0.95	10	0.41	0.36	0.36	0.2	0.17
494	0	0.0018	1.8e-06	0	0	0	0.98	0	0.0034	0.014	0.00026	6	0.39	0.35	0.2	0.4	0.17
495	0	0.023	0	0	0	0.044	0.93	0	0.0014	0.0043	0.00015	6	0.39	0.35	0.2	0.4	0.17
496	0	0.015	3.9e-06	0	0	2.6e-05	0.95	0	0.019	0.019	0.0012	6	0.39	0.35	0.2	0.4	0.17
497	0	0.0025	6.8e-06	0	0	4.7e-06	0.93	0	0.027	0.016	0.025	6	0.39	0.35	0.2	0.4	0.17
498	0	0	0	1	0	0	0	0	0	0	0	3	0.13	0.16	0.044	0.13	0.019
499	0	0.0081	9.4e-06	0	0	0	0.91	0	0.054	0.031	0.001	6	0.39	0.35	0.2	0.4	0.17
500	0	0	0	0	0	0	0	1	0	0	0	7	0.068	0	0.36	0	0
501	0	0	0	1	0	3.8e-06	0	0	0	0	0	3	0.13	0.16	0.044	0.13	0.019
502	0	0	0	0.99	0	0.00014	0.0053	0	0	0	0	3	0.13	0.16	0.044	0.13	0.019
503	0	0.025	1.9e-06	0	0	0	0.84	0	0.0032	0.0056	0.13	6	0.39	0.35	0.2	0.4	0.17
504	0	0.0006	4.7e-06	0	0	0	0.96	0	0.013	0.024	2.1e-05	6	0.39	0.35	0.2	0.4	0.17
505	0	4.3e-05	1.2e-06	0	0	7.5e-06	0.99	0	0.0022	0.0075	4.5e-06	6	0.39	0.35	0.2	0.4	0.17
506	0	0.00015	1.9e-06	0	0	4.1e-06	0.98	0	0.0053	0.017	2.6e-05	6	0.39	0.35	0.2	0.4	0.17
507	0	0.0031	1e-06	0	0	0	0.99	0	0.00086	0.0045	0.00075	6	0.39	0.35	0.2	0.4	0.17
508	0	0.011	4.2e-06	0	0	0.0019	0.95	0	0.016	0.013	0.0048	6	0.39	0.35	0.2	0.4	0.17
509	0	0.00084	3.4e-06	0	0	8.1e-06	0.9	0	0.0058	0.0077	0.088	6	0.39	0.35	0.2	0.4	0.17
