SNV	cluster0	cluster1	cluster2	cluster3	cluster4	cluster5	cluster6	cluster7	cluster8	cluster	dcf0
731	0.98	3.2e-05	0.0064	0.011	0	0.00019	0	1.6e-06	0	0	0.61
732	3.3e-05	0	0	0	0	0	0	1	0	7	0.87
733	0.94	2.8e-06	0.035	0.02	0	0	0	0	0	0	0.61
734	0.96	0.00015	0.0062	0.014	0	0.00087	0	0.022	0	0	0.61
735	0.91	8.2e-05	0.013	0.067	0	0.012	0	0.00085	0	0	0.61
736	0.99	3.5e-05	0.01	0.0032	0	0	0	0	0	0	0.61
737	0	0	0	0	0.99	0	0.0083	0	0	4	0
738	1	6.5e-05	0.0025	0.0021	0	2.3e-05	0	0.00027	0	0	0.61
739	0.073	1.2e-06	0.012	0.44	0	0.48	0	0	0	5	0.39
740	1	0.00014	0.002	0.0002	0	0	0	1.8e-06	0	0	0.61
741	0.99	0	0.0041	0.002	0	5.8e-06	0	0	0	0	0.61
742	0.8	0	0.016	0.11	0	0.069	0	0	0	0	0.61
743	1	8.4e-05	0.0024	0.00014	0	0	0	0	0	0	0.61
744	1	0.00035	0.00037	5.3e-06	0	0	0	0.00018	0	0	0.61
745	0.98	0	0.01	0.0099	0	3.9e-05	0	0	0	0	0.61
746	0.78	6.2e-05	0.016	0.14	0	0.063	0	0.00067	1.7e-06	0	0.61
747	0.84	2.9e-05	0.028	0.13	0	0.0039	0	0	0	0	0.61
748	0.99	5.3e-05	0.009	0.0048	0	2.3e-06	0	0	0	0	0.61
749	0.53	2.3e-05	0.023	0.3	0	0.15	0	2.9e-06	0	0	0.61
750	0.92	4.8e-05	0.018	0.057	0	0.0014	0	0	0	0	0.61
751	0.96	6.8e-05	0.013	0.031	0	0.00072	0	9.7e-06	0	0	0.61
752	0.85	1.4e-05	0.042	0.11	0	0.00028	0	0	0	0	0.61
753	0.99	3.6e-05	0.0092	0.0022	0	0	0	0	0	0	0.61
754	0.01	0	0.0085	0.64	0	0.35	0	0	0	3	0.47
755	0.33	0.00011	0.00056	0.0003	0	2.6e-06	0	0.67	0	7	0.87
756	0.058	0	0.01	0.42	0	0.51	0	0	0	5	0.39
757	1	0	0.0016	0.00035	0	0	0	0	0	0	0.61
758	0.81	3.2e-05	0.026	0.15	0	0.01	0	0	0	0	0.61
759	0.98	0.00023	0.002	0.00074	0	1.5e-06	0	0.016	0	0	0.61
760	1	0.00012	0.0023	0.00025	0	0	0	0	0	0	0.61
761	0.98	0.0011	4.5e-05	0	0	0	0	0.022	0	0	0.61
762	1	0	0.003	0.0007	0	0	0	0	0	0	0.61
763	0.00034	0	0.0033	0.8	0	0.2	0	0	0	3	0.47
764	0	0	1.6e-06	0.013	0	0.99	0	0	0	5	0.39
765	0	0	0	0.0039	0	1	0	0	0	5	0.39
766	0.41	0	0.048	0.51	0	0.037	0	0	0	3	0.47
767	0.99	0.00012	0.0047	0.0032	0	9.6e-06	0	9.8e-05	0	0	0.61
768	0.22	0.00029	1.4e-05	0	0	0	0	0.78	0	7	0.87
769	0.33	2.3e-06	0.064	0.6	0	0.0078	0	0	0	3	0.47
770	0	0	0	0	0	0	0.97	0	0.03	6	0.043
771	1	0.0015	1.2e-05	0	0	0	0	0.0012	0	0	0.61
772	1	0.00011	0.0033	0.00073	0	0	0	1.4e-06	0	0	0.61
773	0.99	8.2e-05	0.0053	0.002	0	0	0	0	0	0	0.61
774	1	0.00018	0.0022	0.00049	0	0	0	0.00025	0	0	0.61
775	0.98	0.00019	0	0	0	0	0	0.016	0	0	0.61
776	1	0.00028	0.00028	1.3e-06	0	0	0	0	0	0	0.61
777	1	0.00083	2.1e-05	0	0	0	0	1.8e-06	0	0	0.61
778	0.94	0.00096	5.8e-05	0	0	0	0	0.063	0	0	0.61
779	0.8	2.8e-05	0.029	0.16	0	0.0082	0	0	0	0	0.61
780	1	0	0.0014	0.00015	0	0	0	0	0	0	0.61
781	0.99	0.00014	0.0046	0.0036	0	1.8e-05	0	0.00047	0	0	0.61
782	0.0034	0	0.0099	0.89	0	0.098	0	0	0	3	0.47
783	0.89	7.1e-05	0.015	0.08	0	0.013	0	0.00023	0	0	0.61
784	0.98	0.00014	0.0061	0.01	0	0.00029	0	0.0039	0	0	0.61
785	0.97	6.1e-05	0.011	0.014	0	6e-05	0	0	0	0	0.61
786	0.99	7e-05	0.0047	0.00097	0	0	0	0	0	0	0.61
787	0.92	8e-05	0.013	0.059	0	0.0074	0	0.00043	0	0	0.61
788	0.97	3.8e-05	0.015	0.014	0	1.5e-05	0	0	0	0	0.61
789	0.98	0.00015	0.0053	0.0076	0	0.00016	0	0.0053	0	0	0.61
790	1	0.00015	0.0026	0.00066	0	0	0	5.6e-05	0	0	0.61
791	1	0.00016	0.0026	0.00067	0	0	0	0.0001	0	0	0.61
792	0	0	0	0	1	0	0.0018	0	0	4	0
793	0.93	0.00017	0.0046	0.0075	0	0.0003	0	0.054	0	0	0.61
794	0.99	0.00013	0.0038	0.0016	0	1.8e-06	0	3.9e-05	0	0	0.61
795	0.91	1.8e-05	0.033	0.055	0	7.8e-05	0	0	0	0	0.61
796	0.87	2.6e-05	0.029	0.096	0	0.0011	0	0	0	0	0.61
797	1	0.00014	0.0028	0.00068	0	0	0	2.4e-05	0	0	0.61
798	0.093	2.5e-06	0.009	0.31	0	0.59	0	0	5.6e-05	5	0.39
799	0.28	8.2e-06	0.02	0.41	0	0.29	0	0	0	3	0.47
800	0.99	0	0.0054	0.0074	0	0.00026	0	0	0	0	0.61
801	0.98	5.9e-05	0.011	0.012	0	3.7e-05	0	0	0	0	0.61
802	0.59	1.5e-05	0.035	0.34	0	0.036	0	0	0	0	0.61
803	4.3e-05	0	0.00014	0.061	0	0.94	0	0	0	5	0.39
804	0.77	1.1e-05	0.051	0.17	0	0.00073	0	0	0	0	0.61
805	0.92	2e-05	0.0074	0.04	0	0.03	0	0.0016	4.2e-05	0	0.61
806	0.9	0	0.013	0.064	0	0.02	0	0	0	0	0.61
807	0.97	8.6e-05	0.0095	0.018	0	0.0003	0	4.5e-05	0	0	0.61
808	0.94	0.00018	0.0038	0.0047	0	0.0001	0	0.047	0	0	0.61
809	0.88	9.1e-05	0.012	0.076	0	0.025	0	0.0055	0	0	0.61
810	1	0.00014	0.0029	0.00083	0	0	0	5.2e-05	0	0	0.61
811	1	0.00024	0.00087	4.2e-05	0	0	0	8.6e-05	0	0	0.61
812	1	0.00019	0.00051	4.1e-06	0	0	0	0	0	0	0.61
813	0.9	0.0001	0.011	0.059	0	0.017	0	0.01	0	0	0.61
814	0.86	5.8e-05	0.018	0.1	0	0.016	0	5.2e-05	0	0	0.61
815	0.93	6.6e-05	0.015	0.052	0	0.0028	0	2.7e-05	0	0	0.61
816	0.8	2.7e-05	0.03	0.16	0	0.007	0	0	0	0	0.61
817	0.032	0	0.0073	0.38	0	0.58	0	0	0	5	0.39
818	0.71	1.8e-05	0.037	0.24	0	0.011	0	0	0	0	0.61
819	0.86	3.7e-05	0.024	0.11	0	0.005	0	0	0	0	0.61
820	0.87	0.00019	0.0031	0.0036	0	8.5e-05	0	0.12	0	0	0.61
821	0.98	0.00013	0.0063	0.0099	0	0.00021	0	0.0016	0	0	0.61
822	0.19	4.6e-06	0.018	0.44	0	0.35	0	0	0	3	0.47
823	0.92	0	0.022	0.054	0	0.00087	0	0	0	0	0.61
824	0.33	0	0.035	0.51	0	0.12	0	0	0	3	0.47
825	0.087	0	0.042	0.83	0	0.036	0	0	0	3	0.47
826	1	0	0.00033	4.9e-06	0	0	0	0	0	0	0.61
827	0.98	0	0.0057	0.012	0	0.0015	0	0	0	0	0.61
828	0.97	0	0.012	0.018	0	0.00023	0	0	0	0	0.61
829	0.15	0	0.027	0.61	0	0.21	0	0	0	3	0.47
830	1	0	0.0019	0.00062	0	0	0	0	0	0	0.61
831	1	0	0.0036	0.00091	0	0	0	0	0	0	0.61
832	0.9	0	0.015	0.071	0	0.017	0	0	0	0	0.61
833	0.88	0	0.013	0.072	0	0.03	0	0	0	0	0.61
834	1	7.8e-05	0	0	0	0	0	1.7e-05	0	0	0.61
835	0.97	0	0.0074	0.018	0	0.0024	0	0	0	0	0.61
836	0.99	0	0.005	0.0066	0	0.00026	0	0	0	0	0.61
837	0.21	0	0.013	0.26	0	0.52	0	0	0	5	0.39
838	1	0	0.0032	0.0012	0	2.6e-06	0	0	0	0	0.61
839	1	2.4e-05	0	0	0	0	0	0	0	0	0.61
840	0.9	0	0.018	0.077	0	0.0085	0	0	0	0	0.61
841	0.9	0	0.025	0.078	0	0.002	0	0	0	0	0.61
842	0.82	0	0.026	0.14	0	0.013	0	0	0	0	0.61
843	0.31	0	0.031	0.49	0	0.17	0	0	0	3	0.47
844	1	8e-05	0	0	0	0	0	0.001	0	0	0.61
845	0.84	0	0.015	0.097	0	0.052	0	0	0	0	0.61
846	0.96	0	0.01	0.026	0	0.0016	0	0	0	0	0.61
847	0.99	0	0.0095	0.0045	0	2.3e-06	0	0	0	0	0.61
848	0.7	0	0.013	0.12	0	0.17	2.1e-06	1e-06	0.003	0	0.61
849	0.3	0	0.055	0.61	0	0.026	0	0	0	3	0.47
850	0.99	0.00014	0	0	0	0	0	0.0086	0	0	0.61
851	0.91	0	0.014	0.059	0	0.012	0	0	0	0	0.61
852	0.51	0	0.023	0.28	0	0.18	0	0	0	0	0.61
853	0.61	0	0.022	0.23	0	0.14	0	0	0	0	0.61
854	0.84	0	0.053	0.11	0	0.00015	0	0	0	0	0.61
855	0.74	0	0.041	0.21	0	0.0067	0	0	0	0	0.61
856	0.95	0	0.01	0.035	0	0.0055	0	0	0	0	0.61
857	1	0.00022	5.6e-05	0	0	0	0	3.3e-06	0	0	0.61
858	0.31	0	0.014	0.24	0	0.44	0	0	2.8e-06	5	0.39
859	0.89	3.7e-05	0.0082	0.06	0	0.041	0	0.00051	0	0	0.61
860	1	3.9e-05	0.0021	0.00039	0	0	0	0	0	0	0.61
861	0.98	4.7e-05	0.0054	0.016	0	0.0018	0	0.00026	0	0	0.61
862	0.95	4.1e-05	0.0072	0.035	0	0.0099	0	0.00027	0	0	0.61
863	0	0	0	0.00073	0	1	0	0	0.00048	5	0.39
864	0.88	0.00017	0.0039	0.0061	0	0.00025	0	0.11	0	0	0.61
865	1	0.00015	0.0031	0.0012	0	1.2e-06	0	0.00013	0	0	0.61
866	0.43	1.3e-05	0.026	0.4	0	0.15	0	0	0	0	0.61
867	1	3.8e-05	0	0	0	0	0	0	0	0	0.61
868	0.85	0	0.013	0.084	0	0.052	0	0	0	0	0.61
869	0.93	0.0001	0.011	0.048	0	0.0093	0	0.0065	0	0	0.61
870	0.55	0	0.018	0.21	0	0.22	0	0	0	0	0.61
871	0.96	7.8e-05	0.011	0.026	0	0.00064	0	3.5e-05	0	0	0.61
872	0.98	0.00012	0.0066	0.0091	0	0.00013	0	0.00045	0	0	0.61
873	0.011	0	0.0082	0.61	0	0.37	0	0	0	3	0.47
874	0.98	0.00016	0.0048	0.0065	0	0.00014	0	0.011	0	0	0.61
875	0.88	8.4e-05	0.013	0.082	0	0.025	0	0.0025	0	0	0.61
876	0.36	1.5e-05	0.018	0.33	0	0.29	0	2.3e-06	1.8e-06	0	0.61
877	1	0.00014	0.0016	0.00012	0	0	0	1.6e-06	0	0	0.61
878	0.17	3.6e-06	0.018	0.47	0	0.35	0	0	0	3	0.47
879	0.88	0	0.013	0.071	0	0.036	0	0	0	0	0.61
880	0.75	0	0.026	0.19	0	0.039	0	0	0	0	0.61
881	0.7	1.3e-05	0.044	0.25	0	0.0053	0	0	0	0	0.61
882	0.21	6.3e-06	0.016	0.38	0	0.4	0	0	0	5	0.39
883	0.69	2.8e-05	0.026	0.24	0	0.047	0	0	0	0	0.61
884	0.99	0.0001	0.0045	0.0019	0	1.4e-06	0	4.4e-06	0	0	0.61
885	0.97	6.5e-05	0.012	0.02	0	0.00018	0	2e-06	0	0	0.61
886	0.91	4.2e-05	0.021	0.071	0	0.0018	0	0	0	0	0.61
887	0.97	0.00017	0.0044	0.0054	0	0.0001	0	0.017	0	0	0.61
888	0.99	0	0.0073	0.0021	0	0	0	0	0	0	0.61
889	1	0.00016	0.002	0.00027	0	0	0	1.9e-05	0	0	0.61
890	0.95	0.0001	0.01	0.037	0	0.0037	0	0.0016	0	0	0.61
891	1	4.1e-06	0	0	0	0	0	0	0	0	0.61
892	0.99	0.00011	0.0045	0.0023	0	3.2e-06	0	2.2e-05	0	0	0.61
893	0.95	3.8e-05	0.019	0.035	0	0.00018	0	0	0	0	0.61
894	0.99	9.7e-05	0.0066	0.0061	0	2.7e-05	0	2.3e-05	0	0	0.61
895	0.62	4.2e-05	0.017	0.2	0	0.16	0	0.00029	0.0002	0	0.61
896	0	0	0	0	0.99	0	0.012	0	2.6e-06	4	0
897	0.034	0	0.006	0.3	0	0.66	0	0	0	5	0.39
898	0	0.0022	0	0	0	0	1	0	0	6	0.043
899	1	3.9e-05	0.0044	0.0002	0	0	0	0	0	0	0.61
900	0	0	0	0	0.99	0	0.0078	0	0	4	0
901	0.95	0.00013	0.0078	0.024	0	0.0025	0	0.015	0	0	0.61
902	0.85	7e-05	0.015	0.1	0	0.032	0	0.00071	0	0	0.61
903	0.89	4.6e-05	0.02	0.084	0	0.004	0	1.3e-06	0	0	0.61
904	0	0	0	0	0.99	0	0.012	0	2.7e-06	4	0
905	0.98	0.00013	0.0065	0.011	0	0.00029	0	0.0023	0	0	0.61
906	0	0	0	0	1	0	0.0002	0	0	4	0
907	0	0	0	0	0.88	0	0.12	0	0.0037	4	0
908	0	0	0	0	0.99	0	0.006	0	0	4	0
909	0.9	2.8e-05	0.027	0.077	0	0.00075	0	0	0	0	0.61
910	0	0	0	0	0.95	0	0.045	0	0.00016	4	0
911	0.84	4.7e-05	0.02	0.12	0	0.015	0	7.8e-06	0	0	0.61
912	0	0	0	0	0	0	1	0	0	6	0.043
913	7.9e-06	0	0.0031	1	0	0.0011	0	0	0	3	0.47
914	0	0	0	0	0.99	0	0.013	0	3.1e-06	4	0
915	0.68	0	0.016	0.15	0	0.16	0	0.0026	4.5e-06	0	0.61
916	0.88	8.2e-05	0.014	0.084	0	0.025	0	0.0019	0	0	0.61
917	0.36	3.7e-06	0.052	0.57	0	0.02	0	0	0	3	0.47
918	0.069	0	0.021	0.71	0	0.2	0	0	0	3	0.47
919	0.031	0	0.0045	0.23	0	0.74	0	0	0.00051	5	0.39
920	0.99	0.00011	0.0052	0.0036	0	9.3e-06	0	3.4e-05	0	0	0.61
921	0.9	2.3e-05	0.03	0.069	0	0.00028	0	0	0	0	0.61
922	0	0	0	0	0.86	0	0.13	0	0.0054	4	0
923	0	0	0	0	1	0	0.0011	0	0	4	0
924	0	0	0	0	1	0	0.00029	0	0	4	0
925	0.98	5.5e-05	0.011	0.012	0	2.7e-05	0	0	0	0	0.61
926	0	0	0	0	1	0	6.5e-05	0	0	4	0
927	0.97	0.00019	0.0036	0.0035	0	4.9e-05	0	0.027	0	0	0.61
928	0.33	2.1e-06	0	0	0	0	0	0.67	0	7	0.87
929	0	0	0	0	0.95	0	0.046	0	0.00018	4	0
930	0.02	0	0.0095	0.63	0	0.34	0	0	0	3	0.47
931	0.96	3.8e-05	0.0073	0.03	0	0.0051	0	7.8e-05	0	0	0.61
932	0.92	3.3e-05	0.009	0.055	0	0.019	0	6.7e-05	0	0	0.61
933	1	0.00012	0	0	0	0	0	0.0046	0	0	0.61
934	0.98	7.6e-05	0.003	0.0058	0	0.00054	0	0.011	0	0	0.61
935	1	0.00022	0.00013	1.3e-06	0	0	0	0.00056	0	0	0.61
936	0.84	2.1e-05	0.013	0.11	0	0.039	0	3e-06	0	0	0.61
937	0.77	1.1e-05	0.02	0.18	0	0.035	0	0	0	0	0.61
938	0	0.0011	0	0	0	0	1	0	0.00037	6	0.043
939	1	0.00011	0	0	0	0	0	0.00087	0	0	0.61
940	0.94	2.8e-05	0.0097	0.043	0	0.0054	0	4.8e-06	0	0	0.61
941	0.7	6.7e-06	0.027	0.24	0	0.026	0	0	0	0	0.61
942	0.83	3.1e-05	0.0092	0.082	0	0.074	0	0.00025	0	0	0.61
943	0.85	0.00012	0.00084	0.00042	0	4.7e-06	0	0.15	0	0	0.61
944	1	7.9e-05	0	0	0	0	0	3.2e-06	0	0	0.61
945	1	8.7e-05	0	0	0	0	0	1.7e-05	0	0	0.61
946	0.0088	3.7e-06	1.6e-06	0	0	0	0	0.99	0	7	0.87
947	0.39	0	0.013	0.19	0	0.38	0	0.023	0.00043	0	0.61
948	0.92	0	0.021	0.054	0	0.0012	0	0	0	0	0.61
949	0.96	0	0.0089	0.028	0	0.0048	0	1.4e-06	0	0	0.61
950	1	0	0.0023	0.0009	0	4.1e-06	0	0	0	0	0.61
951	0.36	0	0.067	0.57	0	0.0053	0	0	0	3	0.47
952	0	4.8e-05	0	0	0	0	0.043	0.00018	0.96	8	0.13
953	0	0.0011	0	0	0	0	1	0	0.0039	6	0.043
954	0	0.00015	0	0	0	0	0.14	0	0.86	8	0.13
955	0.97	3.4e-05	0.0072	0.024	0	0.0024	0	3.2e-06	0	0	0.61
956	0	0.0011	0	0	0	0	1	0	0	6	0.043
957	1	0	0	0	0	0	0	0	0	0	0.61
958	1	9.1e-05	0	0	0	0	0	2.6e-05	0	0	0.61
959	0.00013	0	0.00025	0.096	0	0.9	0	0	0	5	0.39
960	0	1.1e-05	0	0	0	0	0.0099	0.00046	0.99	8	0.13
961	0	0	0	0	0	0	0.068	0	0.93	8	0.13
962	0.99	0	0.0047	0.0051	0	0.00011	0	0	0	0	0.61
963	1	4.4e-05	0	0	0	0	0	1.7e-06	0	0	0.61
964	1	3.9e-06	1.8e-06	0	0	0	0	0	0	0	0.61
965	0.07	0	0.044	0.87	0	0.02	0	0	0	3	0.47
966	1	0	0.00063	2.4e-05	0	0	0	0	0	0	0.61
967	0	0	0	1.3e-05	0	0.99	0	0	0.01	5	0.39
968	1	3.7e-05	0	0	0	0	0	0	0	0	0.61
969	0.43	0	0.018	0.25	0	0.3	0	0	0	0	0.61
970	1	8.5e-05	0.0018	5.5e-05	0	0	0	0	0	0	0.61
971	1	0.00011	0.0012	2.2e-05	0	0	0	0	0	0	0.61
972	0	0	0	0	0.9	0	0.094	0	0.0017	4	0
973	0.69	2.8e-05	0.026	0.24	0	0.047	0	0	0	0	0.61
974	0.86	5.1e-05	0.019	0.11	0	0.012	0	1.2e-05	0	0	0.61
975	0.82	1.7e-05	0.039	0.14	0	0.0012	0	0	0	0	0.61
976	0.99	7.9e-05	0.0077	0.0067	0	1.9e-05	0	2.4e-06	0	0	0.61
977	0	0	0	0	0	0.00024	0	0.34	0.66	8	0.13
978	0.0021	0	0.0052	0.69	0	0.3	0	0	0	3	0.47
979	0.73	5.7e-05	0.016	0.16	0	0.093	0	0.00075	2.8e-05	0	0.61
980	0.87	1.1e-05	0.048	0.081	0	5.7e-05	0	0	0	0	0.61
981	0.12	2.8e-06	0.013	0.39	0	0.47	0	0	0	5	0.39
982	0	0	0	0	0	0	0.085	0	0.92	8	0.13
983	0.92	6.6e-05	0.015	0.064	0	0.0051	0	4.5e-05	0	0	0.61
984	0	0	0	0	0	0	0.95	0	0.053	6	0.043
985	0.88	5.8e-05	0.017	0.09	0	0.011	0	3.4e-05	0	0	0.61
986	0	0	0	0	1	0	0.00027	0	0	4	0
987	0.65	1.7e-06	0.14	0.21	0	9.8e-06	0	0	0	0	0.61
988	0	0	0	0	1	0	1.8e-05	0	0	4	0
989	0.22	0	0.13	0.65	0	0.00018	0	0	0	3	0.47
990	0.68	1.5e-05	0.04	0.27	0	0.0099	0	0	0	0	0.61
991	0.96	0.0001	0.0096	0.03	0	0.0024	0	0.0018	0	0	0.61
992	0.97	0.00013	0.0072	0.016	0	0.00073	0	0.0043	0	0	0.61
993	1	7.9e-05	0.0015	2.3e-05	0	0	0	0	0	0	0.61
994	1	0.00012	0.00048	3.1e-05	0	0	0	0.00024	0	0	0.61
995	0.99	7.7e-05	0.0027	0.0043	0	0.00023	0	0.0064	0	0	0.61
996	0.58	0	0.016	0.18	0	0.23	0	0	4.1e-06	0	0.61
997	1	3.7e-05	0.0021	0.00032	0	0	0	0	0	0	0.61
998	1	7.1e-05	0	0	0	0	0	1.3e-06	0	0	0.61
999	0.91	0.00025	0	0	0	0	0	0.094	0	0	0.61
1000	0.96	2.2e-05	0.01	0.033	0	0.0013	0	0	0	0	0.61
1001	1	0	0.0034	0.0012	0	0	0	0	0	0	0.61
1002	0.99	0.00013	0.0044	0.0031	0	1.1e-05	0	0.0003	0	0	0.61
1003	0.29	0	0.093	0.62	0	0.0012	0	0	0	3	0.47
1004	0.54	2.5e-05	0.021	0.28	0	0.15	0	6.6e-06	0	0	0.61
1005	0.98	4.6e-05	0.011	0.0062	0	3e-06	0	0	0	0	0.61
1006	0.99	9.5e-05	0.0048	0.0019	0	1.2e-06	0	1.9e-06	0	0	0.61
1007	0.99	0.00016	0.004	0.0034	0	2.6e-05	0	0.0034	0	0	0.61
1008	0.88	6.9e-05	0.015	0.09	0	0.017	0	0.00026	0	0	0.61
1009	0.99	0.00013	0.0036	0.0015	0	1.8e-06	0	6.7e-05	0	0	0.61
1010	1	0.00017	0.0024	0.00068	0	0	0	0.00033	0	0	0.61
1011	0.91	0.00012	0.0093	0.044	0	0.011	0	0.026	0	0	0.61
1012	0.9	5.2e-05	0.018	0.079	0	0.0048	0	5.2e-06	0	0	0.61
1013	0.98	3.4e-05	0.013	0.0056	0	0	0	0	0	0	0.61
1014	0.63	1.3e-05	0.041	0.32	0	0.014	0	0	0	0	0.61
1015	0.027	0	0.0097	0.52	0	0.44	0	0	0	3	0.47
1016	0.95	9.9e-05	0.01	0.034	0	0.0027	0	0.0011	0	0	0.61
1017	0.1	1.8e-06	0.014	0.46	0	0.43	0	0	0	3	0.47
1018	0.83	4.3e-05	0.022	0.13	0	0.015	0	3.5e-06	0	0	0.61
1019	0.99	5.6e-05	0.0059	0.0013	0	0	0	0	0	0	0.61
1020	0	0	0	0	0.96	0	0.039	0	0.0001	4	0
1021	0	0	0	0	1	0	4.9e-05	0	0	4	0
1022	0.94	6.5e-05	0.014	0.043	0	0.0015	0	1.3e-05	0	0	0.61
1023	0.66	1.7e-05	0.035	0.29	0	0.022	0	0	0	0	0.61
1024	0.00047	0	0.0017	0.42	0	0.58	0	0	0	5	0.39
1025	0.99	0.00015	0.004	0.003	0	1.6e-05	0	0.0013	0	0	0.61
1026	0.97	0.00013	0.0068	0.014	0	0.00063	0	0.0052	0	0	0.61
1027	0.99	0.00034	0.00067	3.7e-05	0	0	0	0.0045	0	0	0.61
1028	0.93	0.00012	0.0084	0.033	0	0.0061	0	0.027	0	0	0.61
1029	0	0	0	0	0	0	0	1	0	7	0.87
1030	0.99	0.00014	0.0054	0.0068	0	0.0001	0	0.002	0	0	0.61
1031	0.22	4.7e-06	0.021	0.49	0	0.28	0	0	0	3	0.47
1032	0.97	3.4e-05	0.016	0.013	0	9.4e-06	0	0	0	0	0.61
1033	0.9	3e-05	0.026	0.071	0	0.00065	0	0	0	0	0.61
1034	0.84	7.6e-05	0.014	0.1	0	0.044	0	0.0023	2.8e-06	0	0.61
1035	0.011	0	0.0069	0.53	0	0.46	0	0	0	3	0.47
1036	1	0.00017	0.0019	0.00028	0	0	0	6.2e-05	0	0	0.61
1037	1	8.9e-05	0	0	0	0	0	0.0027	0	0	0.61
1038	0	0	0	0	1	0	0.0012	0	0	4	0
1039	0.97	0.00013	0.0069	0.014	0	0.00054	0	0.0038	0	0	0.61
1040	0.94	0.00011	0.01	0.04	0	0.0059	0	0.0055	0	0	0.61
1041	0.48	0.00019	0.0005	0.00011	0	0	0	0.52	0	7	0.87
1042	0.99	5.6e-05	0.0084	0.0042	0	2e-06	0	0	0	0	0.61
1043	0.94	5.1e-05	0.016	0.041	0	0.00066	0	0	0	0	0.61
1044	0.93	0.00018	0.0041	0.006	0	0.00019	0	0.058	0	0	0.61
1045	0.96	5.9e-05	0.013	0.024	0	0.00024	0	1e-06	0	0	0.61
1046	0.64	3.8e-05	0.019	0.22	0	0.12	0	5.5e-05	0	0	0.61
1047	0.98	0.00017	0.0044	0.0052	0	8.9e-05	0	0.012	0	0	0.61
1048	0.83	5.9e-05	0.017	0.12	0	0.03	0	0.00014	0	0	0.61
1049	0	0	0	0	1	0	0.0028	0	0	4	0
1050	0.93	0.00038	0.00059	4.5e-05	0	0	0	0.074	0	0	0.61
1051	0	0	0	0	0.84	0	0.15	0	0.0079	4	0
1052	0.019	0	0.0063	0.4	0	0.58	0	0	0	5	0.39
1053	0.91	0	0.016	0.067	0	0.008	0	0	0	0	0.61
1054	0.35	0	0.035	0.5	0	0.12	0	0	0	3	0.47
1055	0.97	0	0.0074	0.02	0	0.0033	0	0	0	0	0.61
1056	1	4.1e-06	0	0	0	0	0	0	0	0	0.61
1057	1	2.9e-05	0	0	0	0	0	0	0	0	0.61
1058	1	1.8e-05	9.5e-05	5.4e-06	0	0	0	0	0	0	0.61
1059	0.98	0	0.0072	0.0078	0	8.2e-05	0	0	0	0	0.61
1060	0.0064	0	0.0099	0.75	0	0.23	0	0	0	3	0.47
1061	0.96	0	0.012	0.03	0	0.0015	0	0	0	0	0.61
1062	1	4.3e-05	0	0	0	0	0	1.2e-06	0	0	0.61
1063	0.00072	8.8e-06	8.9e-05	0.0052	0	0.068	0.008	0.15	0.77	8	0.13
1064	0	0	0	0	0	0	1.4e-05	0	1	8	0.13
1065	1	7.5e-06	0	0	0	0	0	0	0	0	0.61
1066	0.85	0	0.025	0.11	0	0.0078	0	0	0	0	0.61
1067	0.99	0.00018	0	0	0	0	0	0.0076	0	0	0.61
1068	1	3.1e-05	0	0	0	0	0	0	0	0	0.61
1069	0.013	0	0.0045	0.27	0	0.71	0	0.00068	0	5	0.39
1070	0.99	0	0.0047	0.0032	0	1.9e-05	0	0	0	0	0.61
1071	0	1.7e-05	0	0	0	0	0.016	0	0.98	8	0.13
1072	0.95	0.00012	0.0011	0.00061	0	6.4e-06	0	0.05	0	0	0.61
1073	0.83	0.00013	0.00063	0.00022	0	0	0	0.17	0	0	0.61
1074	0	7.4e-05	0	0	0	0	0.067	4.4e-05	0.93	8	0.13
1075	0.63	0	0.023	0.23	0	0.12	0	6.2e-05	0	0	0.61
1076	0	0	0	0	0	0	0.00012	0.0023	1	8	0.13
1077	1	0	0.00083	3.6e-05	0	0	0	0	0	0	0.61
1078	0.91	0	0.015	0.062	0	0.0088	0	0	0	0	0.61
1079	1	0.00014	0	0	0	0	0	0.00034	0	0	0.61
1080	1	2.2e-05	0	0	0	0	0	0	0	0	0.61
1081	0.55	0	0.015	0.18	0	0.25	0	0.0071	3.7e-05	0	0.61
1082	0.67	0	0.027	0.23	0	0.066	0	3.8e-06	0	0	0.61
1083	0.95	0	0.015	0.032	0	0.00072	0	0	0	0	0.61
1084	0.69	8.3e-06	0.023	0.24	0	0.048	0	0	0	0	0.61
1085	0.98	0	0.0099	0.0055	0	5.1e-06	0	0	0	0	0.61
1086	0	0	0	4.2e-05	0	0.0083	6.5e-06	0.28	0.72	8	0.13
1087	0.16	0	0.043	0.74	0	0.062	0	0	0	3	0.47
1088	0	0.00018	0	1.3e-05	0	0.00064	0.17	0.012	0.82	8	0.13
1089	0.97	0	0.01	0.022	0	0.0011	0	0	0	0	0.61
1090	0.99	0	0.0058	0.0083	0	0.00032	0	0	0	0	0.61
1091	0	5e-06	0	0	0	4.3e-06	0.0045	0.0038	0.99	8	0.13
1092	0.00019	0	0.00029	0.072	0	0.92	0	0.007	0	5	0.39
1093	0.11	0	0.028	0.67	0	0.19	0	0	0	3	0.47
1094	0.89	0	0.022	0.082	0	0.0048	0	0	0	0	0.61
1095	0	0	8.1e-05	0.15	0	0.85	0	0	0	5	0.39
