SNV	cluster0	cluster1	cluster2	cluster3	cluster4	cluster5	cluster6	cluster7	cluster8	cluster9	cluster	dcf0
658	0.92	0.027	0.00031	0.00045	0.055	4.8e-06	0	0	0	0	0	0.61
659	0.95	0.016	0.0006	0.0022	0.034	9.7e-06	0	0	2.4e-06	0	0	0.61
660	0.86	0.021	0.01	0.002	0.1	8.2e-06	0	0	8.6e-06	0	0	0.61
661	0.99	0.0034	0	0.0017	0.00023	1.2e-05	0	0	0	0	0	0.61
662	0.98	0.0029	0	0.014	0.00082	2.6e-05	0	0	0.00021	0	0	0.61
663	0.96	0.0015	0	0.034	0.00025	3.9e-05	0	0	0.0042	0	0	0.61
664	0	0	2.3e-06	0	0	0	0	0.00033	0	1	9	0.13
665	0.99	0	0	0.0097	0	2e-05	0	0	0.00021	0	0	0.61
666	0.94	0.01	0.006	0.0012	0.042	4.8e-06	0	0	8.6e-06	0	0	0.61
667	0.81	0.015	0.053	0.00063	0.12	3.1e-06	0	0	2.3e-06	0	0	0.61
668	0	0	0	0	0	0	0.99	0.0092	0	0	6	0
669	1	0	0	0.00049	0	5e-06	0	0	0	0	0	0.61
670	0.99	0.0021	0	0.0036	0.00068	9.6e-06	0	0	1e-05	0	0	0.61
671	0.95	0.014	0.00076	0.00035	0.036	2.9e-06	0	0	0	0	0	0.61
672	0.94	0.021	0.0001	7e-05	0.036	1.5e-06	0	0	0	0	0	0.61
673	0.0098	0	0	0.003	0	0	0	0	0.99	0	8	0.87
674	0.32	0.017	0.34	5.8e-05	0.33	0	0	0	0	0	2	0.39
675	0.39	0.0099	0.42	0.00037	0.17	1.5e-06	0	0	8.8e-06	0.00023	2	0.39
676	0.76	1.5e-05	0	0.2	0	7.9e-05	0	0	0.034	0	0	0.61
677	0.96	0.0075	0.0026	0.0021	0.023	6.2e-06	0	0	4.6e-05	0	0	0.61
678	1	0	0	0.0027	0	1.1e-05	0	0	0	0	0	0.61
679	0.94	0.013	0.0036	0	0.038	0	0	0	0	0	0	0.61
680	0.98	0.01	1.1e-05	0	0.0065	0	0	0	0	0	0	0.61
681	0.74	0.046	0.0057	0	0.2	0	0	0	0	0	0	0.61
682	0.91	0.022	0.003	0	0.067	0	0	0	0	0	0	0.61
683	0.66	0.046	0.016	0	0.28	0	0	0	0	0	0	0.61
684	0.97	0.00069	0	0.022	0.00011	2.2e-05	0	0	0.0083	0	0	0.61
685	0.98	0.007	0.00029	0.0014	0.012	5.4e-06	0	0	2.6e-06	0	0	0.61
686	0	0	0	0.0048	0	0	0	2.6e-06	0.039	0.96	9	0.13
687	0	0	0	0	0	0	0.91	0.087	0	0.0014	6	0
688	0	0	0	0	0	0	0	0.012	0	0.99	9	0.13
689	0.54	0.016	0.22	0.00027	0.22	1.6e-06	0	0	0	0	0	0.61
690	0.88	0.015	0.015	0.00058	0.086	3.2e-06	0	0	0	0	0	0.61
691	0	0	0	0	0	0	0	0	0	1	9	0.13
692	0.95	0.016	0.00015	0.00015	0.029	2.1e-06	0	0	0	0	0	0.61
693	0.98	0	0	0.0042	0	1.2e-05	0	0	0.019	0	0	0.61
694	0.91	0.0092	0.022	0.0022	0.052	5.8e-06	0	0	0.00018	0	0	0.61
695	0.82	0.019	0.025	0.00032	0.13	2.3e-06	0	0	0	0	0	0.61
696	0.28	0.012	0.46	0.0001	0.24	0	0	0	0	0	2	0.39
697	0	0	0	0	0	0	0	0.063	0	0.94	9	0.13
698	0.022	1.7e-06	0	0.0083	0	2e-06	0	0	0.97	0	8	0.87
699	1	0	0	0.0045	0	1.3e-05	0	0	9.7e-05	0	0	0.61
700	0.99	0.0033	1.8e-05	0.0035	0.0025	8.8e-06	0	0	4.4e-05	0	0	0.61
701	0.0012	0	0	0.0003	0	0	0	0	1	0	8	0.87
702	1	0	0	3.5e-06	0	0	0	0	9.9e-05	0	0	0.61
703	0.75	0	0	3.3e-05	0	0	0	0	0.25	0	0	0.61
704	0.91	0.019	0.002	0.00021	0.067	2.2e-06	0	0	0	0	0	0.61
705	0.83	3.4e-05	0	0.14	0	6.4e-05	0	0	0.03	0	0	0.61
706	1	0	0	0.0012	0	6.9e-06	0	0	0.0014	0	0	0.61
707	0.026	0.0013	0.4	1.3e-05	0.047	0	0	0.00068	0	0.53	9	0.13
708	0.97	0.013	3.8e-05	0.00017	0.015	2.3e-06	0	0	0	0	0	0.61
709	1	0.0014	0	0.0024	0.00015	8.9e-06	0	0	0	0	0	0.61
710	0.84	0.01	0.062	0.0017	0.081	5e-06	0	0	0.00016	0	0	0.61
711	0.98	0.0038	0.00047	0.0061	0.0068	1e-05	0	0	0.0019	0	0	0.61
712	1	0	0	0.0032	0	1.2e-05	0	0	1.9e-06	0	0	0.61
713	0.98	0.0011	0	0.014	0.00029	1.8e-05	0	0	0.003	0	0	0.61
714	0.96	0.026	0	9.7e-06	0.012	0	0	0	0	0	0	0.61
715	0.99	0.0065	3.6e-06	0.00043	0.0038	3.6e-06	0	0	0	0	0	0.61
716	0.42	0.064	0.0053	1.8e-06	0.51	0	0	0	0	0	4	0.47
717	0.98	0.012	2.4e-05	0.0002	0.012	2.5e-06	0	0	0	0	0	0.61
718	0.7	0.017	0.11	0.0004	0.18	2.3e-06	0	0	0	0	0	0.61
719	0.61	0.051	0.0049	9.2e-06	0.33	0	0	0	0	0	0	0.61
720	0.95	0.013	0.0012	0.0005	0.037	3.3e-06	0	0	0	0	0	0.61
721	0.0016	0.00086	0.87	0	0.12	0	0	0	0	0	2	0.39
722	0.61	0.014	0.19	0.00046	0.18	2.2e-06	0	0	3e-06	0	0	0.61
723	0.98	0.0072	0.00053	0.0015	0.015	5.6e-06	0	0	4.9e-06	0	0	0.61
724	0.99	0.0025	1.1e-05	0.0052	0.0017	1.1e-05	0	0	0.00016	0	0	0.61
725	0.93	0.011	0.0083	0.0011	0.05	4.5e-06	0	0	6.8e-06	0	0	0.61
726	0.98	0.0044	0.0007	0.0049	0.009	9.4e-06	0	0	0.0009	0	0	0.61
727	1	0	0	0.00019	0	3.1e-06	0	0	2.8e-05	0	0	0.61
728	1	0	0	1.5e-06	0	0	0	0	0.0001	0	0	0.61
729	0.00016	0	0	0	0	0	0	0	1	0	8	0.87
730	0.92	0	0	0.028	0	3e-05	0	0	0.057	0	0	0.61
731	0.98	0.0071	0.00019	0.0012	0.011	5.2e-06	0	0	1.6e-06	0	0	0.61
732	3.4e-05	0	0	0.00014	0	0	0	0	1	0	8	0.87
733	0.94	0.039	0	4e-06	0.021	0	0	0	0	0	0	0.61
734	0.94	0.0067	0.00086	0.017	0.014	2.3e-05	0	0	0.021	0	0	0.61
735	0.9	0.014	0.012	0.0058	0.067	1.3e-05	0	0	0.00083	0	0	0.61
736	0.99	0.011	0	0.00044	0.0032	5.8e-06	0	0	0	0	0	0.61
737	0	0	0	0	0	0	0.99	0.0082	0	0	6	0
738	0.99	0.0027	2.3e-05	0.0054	0.0021	1.1e-05	0	0	0.00027	0	0	0.61
739	0.073	0.013	0.48	1.3e-05	0.43	0	0	0	0	0	2	0.39
740	0.99	0.0021	0	0.0077	0.0002	2.2e-05	0	0	1.8e-06	0	0	0.61
741	0.99	0.0045	5.9e-06	0	0.0021	0	0	0	0	0	0	0.61
742	0.8	0.017	0.07	0	0.11	0	0	0	0	0	0	0.61
743	0.99	0.0027	0	0.0023	0.00014	1.4e-05	0	0	0	0	0	0.61
744	0.95	0.00039	0	0.045	5.1e-06	5.5e-05	0	0	0.00017	0	0	0.61
745	0.98	0.011	3.9e-05	0	0.01	0	0	0	0	0	0	0.61
746	0.78	0.018	0.063	0.004	0.14	1e-05	0	0	0.00065	1.7e-06	0	0.61
747	0.84	0.031	0.004	0.00055	0.13	4.7e-06	0	0	0	0	0	0.61
748	0.98	0.0099	2.3e-06	0.0012	0.0048	8.6e-06	0	0	0	0	0	0.61
749	0.53	0.025	0.15	0.00073	0.3	3.7e-06	0	0	2.8e-06	0	0	0.61
750	0.92	0.02	0.0014	0.0015	0.057	7.8e-06	0	0	0	0	0	0.61
751	0.95	0.014	0.00072	0.003	0.031	1.1e-05	0	0	9.5e-06	0	0	0.61
752	0.85	0.046	0.00028	9.8e-05	0.11	2.3e-06	0	0	0	0	0	0.61
753	0.99	0.01	0	0.00042	0.0022	5.8e-06	0	0	0	0	0	0.61
754	0.01	0.0093	0.35	0	0.64	0	0	0	0	0	4	0.47
755	0.32	0.00061	2.5e-06	0.028	0.0003	1.8e-05	0	0	0.65	0	8	0.87
756	0.058	0.011	0.51	8.8e-06	0.42	0	0	0	0	0	2	0.39
757	1	0.0018	0	0	0.00035	0	0	0	0	0	0	0.61
758	0.81	0.029	0.01	0.0008	0.15	5.3e-06	0	0	0	0	0	0.61
759	0.95	0.0022	1.5e-06	0.033	0.00072	3.6e-05	0	0	0.015	0	0	0.61
760	0.99	0.0026	0	0.0054	0.00025	1.9e-05	0	0	0	0	0	0.61
761	0.71	3.6e-05	0	0.28	0	0.00013	0	0	0.015	0	0	0.61
762	1	0.0033	0	0	0.00071	0	0	0	0	0	0	0.61
763	0.00033	0.0036	0.2	0	0.8	0	0	0	0	0	4	0.47
764	0	1.7e-06	0.99	0	0.013	0	0	0	0	0	2	0.39
765	0	0	1	0	0.0039	0	0	0	0	0	2	0.39
766	0.4	0.053	0.037	0	0.51	0	0	0	0	0	4	0.47
767	0.98	0.0052	9.6e-06	0.0086	0.0032	2e-05	0	0	9.6e-05	0	0	0.61
768	0.19	1.3e-05	0	0.15	0	4.1e-05	0	0	0.66	0	8	0.87
769	0.33	0.07	0.0078	6.2e-06	0.59	0	0	0	0	0	4	0.47
770	0	0	0	0	0	0	0	0.97	0	0.03	7	0.043
771	0.64	8.4e-06	0	0.36	0	0.00016	0	0	0.00077	0	0	0.61
772	0.99	0.0037	0	0.0053	0.00074	1.8e-05	0	0	1.4e-06	0	0	0.61
773	0.99	0.0059	0	0.0031	0.002	1.3e-05	0	0	0	0	0	0.61
774	0.98	0.0024	0	0.016	0.00049	2.8e-05	0	0	0.00024	0	0	0.61
775	0.96	0	0	0.026	0	3.1e-05	0	0	0.015	0	0	0.61
776	0.98	0.0003	0	0.022	1.2e-06	4.5e-05	0	0	0	0	0	0.61
777	0.88	2e-05	0	0.12	0	0.00012	0	0	1.6e-06	0	0	0.61
778	0.69	4.7e-05	0	0.27	0	0.00012	0	0	0.045	0	0	0.61
779	0.8	0.032	0.0082	0.00058	0.16	4.6e-06	0	0	0	0	0	0.61
780	1	0.0016	0	0	0.00016	0	0	0	0	0	0	0.61
781	0.98	0.005	1.8e-05	0.011	0.0036	2.2e-05	0	0	0.00046	0	0	0.61
782	0.0034	0.011	0.098	0	0.89	0	0	0	0	0	4	0.47
783	0.89	0.016	0.013	0.0042	0.081	1.1e-05	0	0	0.00023	0	0	0.61
784	0.97	0.0067	0.00029	0.013	0.01	2.2e-05	0	0	0.0038	0	0	0.61
785	0.97	0.012	6e-05	0.002	0.014	9.9e-06	0	0	0	0	0	0.61
786	0.99	0.0052	0	0.0019	0.00097	1.1e-05	0	0	0	0	0	0.61
787	0.91	0.014	0.0074	0.0053	0.059	1.3e-05	0	0	0.00041	0	0	0.61
788	0.97	0.016	1.5e-05	0.00066	0.014	6.3e-06	0	0	0	0	0	0.61
789	0.97	0.0058	0.00016	0.015	0.0075	2.4e-05	0	0	0.0051	0	0	0.61
790	0.99	0.0029	0	0.011	0.00066	2.4e-05	0	0	5.5e-05	0	0	0.61
791	0.98	0.0028	0	0.013	0.00067	2.5e-05	0	0	9.9e-05	0	0	0.61
792	0	0	0	0	0	0	1	0.0017	0	0	6	0
793	0.91	0.0049	0.0003	0.023	0.0074	2.7e-05	0	0	0.051	0	0	0.61
794	0.99	0.0042	1.8e-06	0.0085	0.0016	2e-05	0	0	3.8e-05	0	0	0.61
795	0.91	0.036	7.9e-05	0.00015	0.055	3e-06	0	0	0	0	0	0.61
796	0.87	0.032	0.0012	0.00039	0.097	4.2e-06	0	0	0	0	0	0.61
797	0.99	0.003	0	0.0095	0.00068	2.2e-05	0	0	2.3e-05	0	0	0.61
798	0.092	0.0099	0.59	5e-05	0.31	0	0	0	0	5.4e-05	2	0.39
799	0.28	0.022	0.29	0.00017	0.41	1.3e-06	0	0	0	0	4	0.47
800	0.99	0.006	0.00026	0	0.0075	0	0	0	0	0	0	0.61
801	0.97	0.012	3.7e-05	0.0018	0.012	9.6e-06	0	0	0	0	0	0.61
802	0.58	0.039	0.036	0.00022	0.34	2.4e-06	0	0	0	0	0	0.61
803	4.3e-05	0.00016	0.94	0	0.061	0	0	0	0	0	2	0.39
804	0.77	0.056	0.00073	6.4e-05	0.17	1.8e-06	0	0	0	0	0	0.61
805	0.92	0.0081	0.03	0.0016	0.041	3.3e-06	0	0	0.0016	4.1e-05	0	0.61
806	0.9	0.014	0.021	0	0.064	0	0	0	0	0	0	0.61
807	0.97	0.01	0.00031	0.0048	0.018	1.4e-05	0	0	4.4e-05	0	0	0.61
808	0.92	0.0041	0.0001	0.025	0.0046	2.9e-05	0	0	0.045	0	0	0.61
809	0.87	0.013	0.026	0.0079	0.076	1.5e-05	0	0	0.0053	0	0	0.61
810	0.99	0.0032	0	0.011	0.00083	2.3e-05	0	0	5e-05	0	0	0.61
811	0.97	0.00094	0	0.024	4.2e-05	3.8e-05	0	0	8.2e-05	0	0	0.61
812	0.99	0.00055	0	0.01	4.1e-06	3.1e-05	0	0	0	0	0	0.61
813	0.89	0.012	0.017	0.0098	0.059	1.7e-05	0	0	0.01	0	0	0.61
814	0.86	0.019	0.017	0.0028	0.1	9.4e-06	0	0	5e-05	0	0	0.61
815	0.93	0.016	0.0028	0.0032	0.052	1.1e-05	0	0	2.7e-05	0	0	0.61
816	0.8	0.033	0.007	0.00052	0.16	4.4e-06	0	0	0	0	0	0.61
817	0.032	0.008	0.58	3.3e-06	0.38	0	0	0	0	0	2	0.39
818	0.71	0.04	0.011	0.00025	0.24	2.9e-06	0	0	0	0	0	0.61
819	0.86	0.026	0.005	0.00097	0.11	6.1e-06	0	0	0	0	0	0.61
820	0.85	0.0034	8.3e-05	0.03	0.0036	3e-05	0	0	0.11	0	0	0.61
821	0.97	0.0069	0.00021	0.011	0.0099	2.1e-05	0	0	0.0015	0	0	0.61
822	0.19	0.02	0.35	7.5e-05	0.44	0	0	0	0	0	4	0.47
823	0.92	0.024	0.00088	0	0.054	0	0	0	0	0	0	0.61
824	0.33	0.039	0.12	0	0.51	0	0	0	0	0	4	0.47
825	0.086	0.046	0.036	0	0.83	0	0	0	0	0	4	0.47
826	1	0.00036	0	0	5e-06	0	0	0	0	0	0	0.61
827	0.98	0.0063	0.0015	1e-05	0.012	0	0	0	0	0	0	0.61
828	0.97	0.013	0.00023	0	0.018	0	0	0	0	0	0	0.61
829	0.15	0.03	0.21	0	0.61	0	0	0	0	0	4	0.47
830	1	0.0021	0	0	0.00062	0	0	0	0	0	0	0.61
831	1	0.004	0	0	0.00092	0	0	0	0	0	0	0.61
832	0.9	0.016	0.017	0	0.072	0	0	0	0	0	0	0.61
833	0.88	0.014	0.03	0	0.073	0	0	0	0	0	0	0.61
834	1	0	0	0.0038	0	1.3e-05	0	0	1.7e-05	0	0	0.61
835	0.97	0.0082	0.0024	0	0.019	0	0	0	0	0	0	0.61
836	0.99	0.0055	0.00026	0	0.0067	0	0	0	0	0	0	0.61
837	0.21	0.014	0.52	0	0.26	0	0	0	0	0	2	0.39
838	1	0.0035	2.6e-06	0	0.0012	0	0	0	0	0	0	0.61
839	1	0	0	0.00036	0	3.9e-06	0	0	0	0	0	0.61
840	0.89	0.02	0.0086	0	0.078	0	0	0	0	0	0	0.61
841	0.89	0.027	0.002	0	0.078	0	0	0	0	0	0	0.61
842	0.82	0.029	0.013	0	0.14	0	0	0	0	0	0	0.61
843	0.31	0.034	0.17	0	0.49	0	0	0	0	0	4	0.47
844	0.99	0	0	0.0053	0	1.3e-05	0	0	0.00099	0	0	0.61
845	0.83	0.016	0.053	0	0.098	0	0	0	0	0	0	0.61
846	0.96	0.012	0.0016	0	0.026	0	0	0	0	0	0	0.61
847	0.98	0.011	2.3e-06	0	0.0045	0	0	0	0	0	0	0.61
848	0.69	0.014	0.17	5.3e-06	0.12	0	0	2.1e-06	0	0.0029	0	0.61
849	0.3	0.06	0.026	0	0.61	0	0	0	0	0	4	0.47
850	0.98	0	0	0.015	0	2.2e-05	0	0	0.0083	0	0	0.61
851	0.91	0.015	0.013	0	0.06	0	0	0	0	0	0	0.61
852	0.51	0.025	0.18	0	0.28	0	0	0	0	0	0	0.61
853	0.61	0.025	0.14	0	0.23	0	0	0	0	0	0	0.61
854	0.83	0.059	0.00015	0	0.11	0	0	0	0	0	0	0.61
855	0.74	0.045	0.0067	0	0.21	0	0	0	0	0	0	0.61
856	0.95	0.012	0.0056	0	0.035	0	0	0	0	0	0	0.61
857	0.97	6e-05	0	0.025	0	3.5e-05	0	0	3.2e-06	0	0	0.61
858	0.3	0.016	0.44	0	0.24	0	0	0	0	2.7e-06	2	0.39
859	0.89	0.009	0.041	0.0025	0.06	6e-06	0	0	0.0005	0	0	0.61
860	1	0.0023	0	0.0013	0.00039	6.4e-06	0	0	0	0	0	0.61
861	0.97	0.006	0.0018	0.0033	0.016	7.7e-06	0	0	0.00026	0	0	0.61
862	0.94	0.0079	0.01	0.0027	0.035	6.6e-06	0	0	0.00027	0	0	0.61
863	0	0	1	0	0.00072	0	0	0	0	0.00046	2	0.39
864	0.86	0.0042	0.00024	0.026	0.006	2.8e-05	0	0	0.1	0	0	0.61
865	0.98	0.0034	1.1e-06	0.012	0.0012	2.4e-05	0	0	0.00012	0	0	0.61
866	0.43	0.029	0.15	0.00027	0.4	2.1e-06	0	0	0	0	0	0.61
867	1	0	0	0.00089	0	6.2e-06	0	0	0	0	0	0.61
868	0.85	0.015	0.052	0	0.085	0	0	0	0	0	0	0.61
869	0.92	0.012	0.0093	0.0096	0.048	1.7e-05	0	0	0.0063	0	0	0.61
870	0.54	0.02	0.22	0	0.22	0	0	0	0	0	0	0.61
871	0.96	0.012	0.00064	0.0041	0.026	1.3e-05	0	0	3.4e-05	0	0	0.61
872	0.97	0.0072	0.00013	0.009	0.0091	1.9e-05	0	0	0.00044	0	0	0.61
873	0.011	0.009	0.37	0	0.61	0	0	0	0	0	4	0.47
874	0.96	0.0052	0.00014	0.018	0.0064	2.5e-05	0	0	0.011	0	0	0.61
875	0.87	0.014	0.025	0.0065	0.082	1.4e-05	0	0	0.0024	0	0	0.61
876	0.36	0.02	0.29	0.00045	0.33	2.4e-06	0	0	2.2e-06	1.7e-06	0	0.61
877	0.99	0.0018	0	0.0084	0.00012	2.4e-05	0	0	1.5e-06	0	0	0.61
878	0.17	0.02	0.35	5.2e-05	0.47	0	0	0	0	0	4	0.47
879	0.88	0.014	0.036	0	0.072	0	0	0	0	0	0	0.61
880	0.74	0.029	0.039	0	0.19	0	0	0	0	0	0	0.61
881	0.7	0.048	0.0053	0.00013	0.25	2.2e-06	0	0	0	0	0	0.61
882	0.21	0.017	0.4	0.00014	0.38	1e-06	0	0	0	0	2	0.39
883	0.68	0.029	0.047	0.00077	0.24	4.5e-06	0	0	0	0	0	0.61
884	0.99	0.005	1.4e-06	0.0053	0.0019	1.7e-05	0	0	4.3e-06	0	0	0.61
885	0.96	0.013	0.00018	0.0025	0.02	1.1e-05	0	0	1.9e-06	0	0	0.61
886	0.9	0.023	0.0018	0.0011	0.071	6.8e-06	0	0	0	0	0	0.61
887	0.95	0.0047	0.0001	0.021	0.0053	2.7e-05	0	0	0.016	0	0	0.61
888	0.99	0.0081	0	0	0.0022	0	0	0	0	0	0	0.61
889	0.99	0.0022	0	0.011	0.00027	2.5e-05	0	0	1.8e-05	0	0	0.61
890	0.94	0.011	0.0037	0.0079	0.037	1.6e-05	0	0	0.0016	0	0	0.61
891	1	0	0	7.1e-06	0	0	0	0	0	0	0	0.61
892	0.99	0.0049	3.2e-06	0.007	0.0023	1.8e-05	0	0	2.2e-05	0	0	0.61
893	0.94	0.021	0.00018	0.00077	0.035	6.2e-06	0	0	0	0	0	0.61
894	0.98	0.0072	2.7e-05	0.0055	0.0062	1.6e-05	0	0	2.2e-05	0	0	0.61
895	0.61	0.018	0.16	0.0024	0.2	6.8e-06	0	0	0.00028	0.00019	0	0.61
896	0	0	0	0	0	0	0.99	0.012	0	2.5e-06	6	0
897	0.034	0.0066	0.66	6.4e-06	0.3	0	0	0	0	0	2	0.39
898	0	0	0	1.8e-05	0	0.00036	0	1	0	0	7	0.043
899	0.99	0.0048	0	0.00037	0.0002	6.3e-06	0	0	0	0	0	0.61
900	0	0	0	0	0	0	0.99	0.0076	0	0	6	0
901	0.94	0.0085	0.0025	0.014	0.024	2.1e-05	0	0	0.014	0	0	0.61
902	0.84	0.017	0.032	0.0047	0.1	1.1e-05	0	0	0.00069	0	0	0.61
903	0.89	0.022	0.004	0.0015	0.085	7.4e-06	0	0	1.3e-06	0	0	0.61
904	0	0	0	0	0	0	0.99	0.012	0	2.7e-06	6	0
905	0.97	0.0071	0.00029	0.012	0.011	2.1e-05	0	0	0.0022	0	0	0.61
906	0	0	0	0	0	0	1	0.0002	0	0	6	0
907	0	0	0	0	0	0	0.88	0.12	0	0.0036	6	0
908	0	0	0	0	0	0	0.99	0.0059	0	0	6	0
909	0.89	0.029	0.00076	0.00046	0.077	4.6e-06	0	0	0	0	0	0.61
910	0	0	0	0	0	0	0.96	0.044	0	0.00016	6	0
911	0.84	0.023	0.015	0.0018	0.12	7.6e-06	0	0	7.6e-06	0	0	0.61
912	0	0	0	0	0	0	0	1	0	0	7	0.043
913	7.8e-06	0.0034	0.0011	0	1	0	0	0	0	0	4	0.47
914	0	0	0	0	0	0	0.99	0.013	0	3e-06	6	0
915	0.67	0.017	0.16	0	0.15	0	0	0	0.0025	4.4e-06	0	0.61
916	0.87	0.015	0.025	0.0062	0.084	1.3e-05	0	0	0.0018	0	0	0.61
917	0.35	0.057	0.02	1.7e-05	0.57	0	0	0	0	0	4	0.47
918	0.068	0.023	0.2	2.1e-06	0.71	0	0	0	0	0	4	0.47
919	0.03	0.0049	0.74	9.9e-06	0.23	0	0	0	0	0.0005	2	0.39
920	0.98	0.0058	9.4e-06	0.0068	0.0036	1.8e-05	0	0	3.3e-05	0	0	0.61
921	0.9	0.033	0.00028	0.00026	0.069	3.7e-06	0	0	0	0	0	0.61
922	0	0	0	0	0	0	0.86	0.13	0	0.0053	6	0
923	0	0	0	0	0	0	1	0.0011	0	0	6	0
924	0	0	0	0	0	0	1	0.00029	0	0	6	0
925	0.97	0.012	2.7e-05	0.0015	0.012	9e-06	0	0	0	0	0	0.61
926	0	0	0	0	0	0	1	6.4e-05	0	0	6	0
927	0.94	0.0039	4.8e-05	0.025	0.0035	3e-05	0	0	0.026	0	0	0.61
928	0.34	0	0	7e-06	0	0	0	0	0.66	0	8	0.87
929	0	0	0	0	0	0	0.95	0.045	0	0.00017	6	0
930	0.02	0.01	0.34	0	0.63	0	0	0	0	0	4	0.47
931	0.95	0.008	0.0051	0.0022	0.03	6.2e-06	0	0	7.6e-05	0	0	0.61
932	0.91	0.01	0.019	0.0017	0.055	5.3e-06	0	0	6.5e-05	0	0	0.61
933	0.99	0	0	0.011	0	1.9e-05	0	0	0.0045	0	0	0.61
934	0.97	0.0032	0.00054	0.009	0.0058	1.2e-05	0	0	0.011	0	0	0.61
935	0.96	0.00014	0	0.035	1.3e-06	3.4e-05	0	0	0.00053	0	0	0.61
936	0.84	0.014	0.039	0.00072	0.11	3.4e-06	0	0	2.9e-06	0	0	0.61
937	0.76	0.022	0.035	0.0002	0.18	1.8e-06	0	0	0	0	0	0.61
938	0	0	0	0.0031	0	0.00018	0	1	0	0.00037	7	0.043
939	0.99	0	0	0.0082	0	1.7e-05	0	0	0.00085	0	0	0.61
940	0.94	0.011	0.0055	0.0011	0.043	4.5e-06	0	0	4.7e-06	0	0	0.61
941	0.7	0.03	0.026	7.1e-05	0.25	1.1e-06	0	0	0	0	0	0.61
942	0.83	0.01	0.074	0.0019	0.083	5.1e-06	0	0	0.00025	0	0	0.61
943	0.83	0.00091	4.6e-06	0.024	0.00042	1.9e-05	0	0	0.15	0	0	0.61
944	1	0	0	0.0035	0	1.3e-05	0	0	3.1e-06	0	0	0.61
945	1	0	0	0.0048	0	1.4e-05	0	0	1.7e-05	0	0	0.61
946	0.009	1.8e-06	0	0.0023	0	0	0	0	0.99	0	8	0.87
947	0.39	0.015	0.38	0	0.19	0	0	0	0.022	0.00042	0	0.61
948	0.92	0.023	0.0012	0	0.054	0	0	0	0	0	0	0.61
949	0.96	0.0098	0.0049	0	0.028	0	0	0	1.4e-06	0	0	0.61
950	1	0.0025	4.1e-06	0	0.00091	0	0	0	0	0	0	0.61
951	0.36	0.073	0.0053	0	0.56	0	0	0	0	0	4	0.47
952	0	0	0	0.073	0	7.3e-06	0	0.04	0.00017	0.89	9	0.13
953	0	0	0	0.11	0	0.00016	0	0.89	0	0.0035	7	0.043
954	0	0	0	0.53	0	1.2e-05	0	0.064	0	0.4	3	0.7
955	0.96	0.008	0.0024	0.0015	0.024	5.5e-06	0	0	3.2e-06	0	0	0.61
956	0	0	0	5.4e-06	0	0.00018	0	1	0	0	7	0.043
957	1	0	0	0	0	0	0	0	0	0	0	0.61
958	0.99	0	0	0.0053	0	1.5e-05	0	0	2.5e-05	0	0	0.61
959	0.00013	0.00027	0.9	0	0.096	0	0	0	0	0	2	0.39
960	0	0	0	0.047	0	1.7e-06	0	0.0095	0.00044	0.94	9	0.13
961	0	0	0	0	0	0	0	0.068	0	0.93	9	0.13
962	0.99	0.0052	0.00011	0	0.0051	0	0	0	0	0	0	0.61
963	1	0	0	0.0013	0	7.2e-06	0	0	1.7e-06	0	0	0.61
964	1	2e-06	0	1.4e-05	0	0	0	0	0	0	0	0.61
965	0.069	0.049	0.02	0	0.86	0	0	0	0	0	4	0.47
966	1	0.0007	0	0	2.4e-05	0	0	0	0	0	0	0.61
967	0	0	0.99	0	1.3e-05	0	0	0	0	0.0098	2	0.39
968	1	0	0	0.00038	0	6e-06	0	0	0	0	0	0.61
969	0.43	0.019	0.3	0	0.25	0	0	0	0	0	0	0.61
970	1	0.002	0	0.0021	5.5e-05	1.4e-05	0	0	0	0	0	0.61
971	1	0.0013	0	0.0033	2.2e-05	1.8e-05	0	0	0	0	0	0.61
972	0	0	0	0	0	0	0.91	0.093	0	0.0017	6	0
973	0.68	0.029	0.047	0.00077	0.24	4.5e-06	0	0	0	0	0	0.61
974	0.86	0.021	0.012	0.0021	0.11	8.3e-06	0	0	1.2e-05	0	0	0.61
975	0.82	0.043	0.0012	0.00017	0.14	2.8e-06	0	0	0	0	0	0.61
976	0.98	0.0085	1.9e-05	0.0034	0.0068	1.3e-05	0	0	2.4e-06	0	0	0.61
977	0	0	0.00025	0.00016	0	0	0	0	0.34	0.66	9	0.13
978	0.002	0.0057	0.3	0	0.69	0	0	0	0	0	4	0.47
979	0.73	0.018	0.093	0.0037	0.16	9.2e-06	0	0	0.00073	2.7e-05	0	0.61
980	0.87	0.053	5.7e-05	4.8e-05	0.081	1.8e-06	0	0	0	0	0	0.61
981	0.12	0.014	0.47	4.7e-05	0.39	0	0	0	0	0	2	0.39
982	0	0	0	0	0	0	0	0.085	0	0.91	9	0.13
983	0.91	0.017	0.0052	0.0033	0.064	1.1e-05	0	0	4.3e-05	0	0	0.61
984	0	0	0	0	0	0	0	0.95	0	0.053	7	0.043
985	0.88	0.019	0.011	0.0027	0.091	9.5e-06	0	0	3.3e-05	0	0	0.61
986	0	0	0	0	0	0	1	0.00026	0	0	6	0
987	0.64	0.15	9.7e-06	0	0.21	0	0	0	0	0	0	0.61
988	0	0	0	0	0	0	1	1.7e-05	0	0	6	0
