SNV	cluster0	cluster1	cluster2	cluster3	cluster4	cluster5	cluster6	cluster7	cluster8	cluster9	cluster10	cluster11	cluster12	cluster13	cluster14	cluster15	cluster16	cluster17	cluster18	cluster19	cluster	dcf0
1100	0.24	0.002	0.0012	0	0.00048	0.24	0.00029	0.02	0	0	2.8e-06	0.0064	0.016	0.24	0.002	0.00047	0.24	0	0.00048	0.002	0	0.61
1101	2.3e-05	4.1e-06	0.084	0	0.0045	2.3e-05	0.054	0.00065	0	0.029	2.1e-06	0.013	0.00052	2.3e-05	4.1e-06	0.012	2.3e-05	0.8	0.0045	4.1e-06	17	0.13
1102	0.18	0.0047	2.9e-06	0	0	0.18	0.00073	0.087	0	0	0	0.08	0.07	0.18	0.0047	0.012	0.18	0	0	0.0047	0	0.61
1103	0.24	0.0043	0	0	0	0.24	0	0.021	0	0	0	0.00069	0.017	0.24	0.0043	7.5e-06	0.24	0	0	0.0043	0	0.61
1104	0	0	0.35	0	0	0	0.64	0	0	0	0	0	0	0	0	4.1e-05	0	0.0099	0	0	6	0.87
1105	0.2	0.0036	0.0001	0	0.00014	0.2	5.9e-06	0.072	0	0	1.4e-06	0.044	0.058	0.2	0.0036	0.0041	0.2	0	0.00014	0.0036	0	0.61
1106	0	0	0	0	0	0	0	0	0	0.44	0	0	0	0	0	0	0	0.56	0	0	17	0.13
1107	0	0	0	0	0	0	0	4e-06	0	2.1e-06	0	0.0019	3.2e-06	0	0	0.0066	0	0.99	0	0	17	0.13
1108	0	0	0.034	0	0.01	0	0.0032	0	0	0.15	1.1e-05	2.6e-05	0	0	0	7.9e-05	0	0.79	0.01	0	17	0.13
1109	0	0	0.021	0	0.0098	0	0.00011	0	0	0.014	0	0	0	0	0	0	0	0.95	0.0098	0	17	0.13
1110	0	0	0.13	0	4.3e-06	0	0.65	0.00015	0	0	0	0.044	0.00012	0	0	0.096	0	0.086	4.3e-06	0	6	0.87
1111	0.064	0.0068	0	0	1.1e-06	0.064	2.8e-06	0.31	0	0	0	0.15	0.25	0.064	0.0068	0.0064	0.064	0	1.1e-06	0.0068	7	0.47
1112	0.16	0.0087	0	0	5.1e-06	0.16	0	0.17	0	0	0	0.019	0.14	0.16	0.0087	0.00033	0.16	0	5.1e-06	0.0087	7	0.47
1113	5.3e-05	0.00018	0	0	0	5.3e-05	0	0.11	0	0	0	0.72	0.088	5.3e-05	0.00018	0.079	5.3e-05	0	0	0.00018	11	0.39
1114	0.25	0.0018	0	0	2.4e-05	0.25	0	0.0015	0	0	0	0	0.0012	0.25	0.0018	0	0.25	0	2.4e-05	0.0018	0	0.61
1115	0	0	0.027	0	0.0022	0	3.3e-05	0	0	3.5e-05	0	0	0	0	0	0	0	0.97	0.0022	0	17	0.13
1116	0.23	0	0	0.047	0	0.23	0	0	0.047	5.3e-05	0	0	0	0.23	0	0	0.23	0	0	0	0	0.61
1117	0.22	0.0078	0	0	4.4e-06	0.22	0	0.045	0	0	0	0.00033	0.036	0.22	0.0078	0	0.22	0	4.4e-06	0.0078	0	0.61
1118	0.15	0.016	0	0	0	0.15	0	0.19	0	0	0	0.0018	0.15	0.15	0.016	3.4e-06	0.15	0	0	0.016	7	0.47
1119	0.15	0.018	0	0	0	0.15	0	0.18	0	0	0	0.00091	0.15	0.15	0.018	0	0.15	0	0	0.018	7	0.47
1120	0.25	0.0034	0	0	5.2e-06	0.25	0	0.0036	0	0	0	0	0.0029	0.25	0.0034	0	0.25	0	5.2e-06	0.0034	0	0.61
1121	0.23	0.0023	0.001	0	0.00041	0.23	0.00025	0.031	0	0	2.5e-06	0.017	0.025	0.23	0.0023	0.0017	0.23	0	0.00041	0.0023	0	0.61
1122	0.25	0	8.4e-06	0	0.00025	0.25	0	0	0	0	4.2e-06	0	0	0.25	0	0	0.25	0	0.00025	0	0	0.61
1123	0.25	0	0.0019	0	0.0011	0.25	0.00015	0	0	0	6.5e-06	0	0	0.25	0	0	0.25	0	0.0011	0	0	0.61
1124	0.25	0.00031	0.0043	0	0.0017	0.25	0.00036	0.00016	0	0	6.2e-06	0	0.00013	0.25	0.00031	0	0.25	0	0.0017	0.00031	0	0.61
1125	0.25	0.00011	0.0007	0	0.0014	0.25	3.1e-06	5.4e-06	0	0	7e-06	0	4.3e-06	0.25	0.00011	0	0.25	0	0.0014	0.00011	0	0.61
1126	0.002	0	0.01	0	0	0.002	0.98	0	0	0	0	0	0	0.002	0	0	0.002	0	0	0	6	0.87
1127	0.25	0	0.00019	0	0.00039	0.25	1.6e-05	0	0	0	4e-06	0	0	0.25	0	0	0.25	0	0.00039	0	0	0.61
1128	0.24	0.0056	0	0	5.8e-06	0.24	0	0.012	0	0	0	5.9e-06	0.0096	0.24	0.0056	0	0.24	0	5.8e-06	0.0056	0	0.61
1129	0.24	0.00082	0.013	0	0.0016	0.24	0.0097	0.0034	0	0	5e-06	0.00033	0.0027	0.24	0.00082	1.3e-05	0.24	0	0.0016	0.00082	0	0.61
1130	0.23	0.0047	1.2e-06	0	3.1e-05	0.23	0	0.033	0	0	0	0.00068	0.026	0.23	0.0047	3.5e-06	0.23	0	3.1e-05	0.0047	0	0.61
1131	0.054	4.1e-06	0.14	0	0.0018	0.054	0.64	0	0	0	1.6e-06	0	0	0.054	4.1e-06	0	0.054	0	0.0018	4.1e-06	6	0.87
1132	0.25	0	0.0001	0	0.00028	0.25	6.7e-05	0	0	0	3.3e-06	0	0	0.25	0	0	0.25	0	0.00028	0	0	0.61
1133	0.086	0.0018	0.0002	0	9e-05	0.086	5.9e-05	0.073	0	0.00048	0	0.28	0.059	0.086	0.0018	0.12	0.086	0.12	9e-05	0.0018	11	0.39
1134	0.24	0.0011	0.012	0	0.0013	0.24	0.012	0.007	0	0	4.5e-06	0.0017	0.0056	0.24	0.0011	0.00013	0.24	0	0.0013	0.0011	0	0.61
1135	0.25	0	0.00013	0	0.00063	0.25	0	0	0	0	5.8e-06	0	0	0.25	0	0	0.25	0	0.00063	0	0	0.61
1136	0.25	0.0005	0.0013	0	0.001	0.25	3.3e-05	0.00053	0	0	4.8e-06	2.8e-06	0.00043	0.25	0.0005	0	0.25	0	0.001	0.0005	0	0.61
1137	0.25	2.8e-06	0	0	0	0.25	0	0	0	0	0	0	0	0.25	2.8e-06	0	0.25	0	0	2.8e-06	0	0.61
1138	0.25	0	0	0	0	0.25	0	0	0	0	0	0	0	0.25	0	0	0.25	0	0	0	0	0.61
1139	0.25	0.00058	0.0029	0	0.0012	0.25	0.00021	0.00098	0	0	5e-06	1.4e-05	0.00079	0.25	0.00058	0	0.25	0	0.0012	0.00058	0	0.61
1140	0.25	0	0	0	0	0.25	0	0	0	0	0	0	0	0.25	0	0	0.25	0	0	0	0	0.61
1141	0.25	4.6e-05	0	0	0	0.25	0	1.6e-06	0	0	0	0	1.3e-06	0.25	4.6e-05	0	0.25	0	0	4.6e-05	0	0.61
1142	0.25	0.00087	0.0011	0	0.00072	0.25	4.5e-05	0.0022	0	0	3.9e-06	5.8e-05	0.0018	0.25	0.00087	0	0.25	0	0.00072	0.00087	0	0.61
1143	0.25	3e-06	0	0	0	0.25	0	0	0	0	0	0	0	0.25	3e-06	0	0.25	0	0	3e-06	0	0.61
1144	0	0	0.00035	0	0.097	0	0	0	0	0.14	1e-05	0	0	0	0	0	0	0.66	0.097	0	17	0.13
1145	0.25	0	0	0	0	0.25	0	0	0	0	0	0	0	0.25	0	0	0.25	0	0	0	0	0.61
1146	0.25	0.00016	0	0	0	0.25	0	4.4e-05	0	0	0	0	3.5e-05	0.25	0.00016	0	0.25	0	0	0.00016	0	0.61
1147	0.25	0.0002	0	0	0	0.25	0	4.3e-05	0	0	0	0	3.4e-05	0.25	0.0002	0	0.25	0	0	0.0002	0	0.61
1148	0.23	0	0.054	0	0.0062	0.23	0.015	0	0	0	1.5e-05	0	0	0.23	0	0	0.23	0	0.0062	0	0	0.61
1149	0.25	0	0	0	0	0.25	0	0	0	0	0	0	0	0.25	0	0	0.25	0	0	0	0	0.61
1150	0.25	0	0	0	0	0.25	0	0	0	0	0	0	0	0.25	0	0	0.25	0	0	0	0	0.61
1151	0.25	0.0011	0	0	0	0.25	0	0.0036	0	0	0	0.0004	0.0029	0.25	0.0011	2e-05	0.25	0	0	0.0011	0	0.61
1152	0.25	0.00015	0	0	0	0.25	0	1.8e-05	0	0	0	0	1.5e-05	0.25	0.00015	0	0.25	0	0	0.00015	0	0.61
1153	0.25	5e-05	0	0	0	0.25	0	1.4e-06	0	0	0	0	1.1e-06	0.25	5e-05	0	0.25	0	0	5e-05	0	0.61
1154	0.25	0.0014	0	0	0	0.25	0	0.0041	0	0	0	0.00022	0.0033	0.25	0.0014	5.8e-06	0.25	0	0	0.0014	0	0.61
1155	0	0	0.013	0	5.1e-06	0	0.99	0	0	0	0	0	0	0	0	0	0	0	5.1e-06	0	6	0.87
1156	0.2	0.0041	4.4e-05	0	9.7e-05	0.2	1.4e-06	0.079	0	0	1.2e-06	0.035	0.064	0.2	0.0041	0.0023	0.2	0	9.7e-05	0.0041	0	0.61
1157	0.2	0.00029	0.07	0	0.0034	0.2	0.13	0.00044	0	0	6.9e-06	1.1e-05	0.00036	0.2	0.00029	0	0.2	0	0.0034	0.00029	0	0.61
1158	0.25	0	0.0085	0	0.0026	0.25	0.0011	0	0	0	1e-05	0	0	0.25	0	0	0.25	0	0.0026	0	0	0.61
1159	0.24	0.0026	8e-05	0	0.00017	0.24	2e-06	0.019	0	0	1.8e-06	0.0014	0.016	0.24	0.0026	2.6e-05	0.24	0	0.00017	0.0026	0	0.61
1160	0.25	0	0.00011	0	0.00031	0.25	1.2e-06	0	0	0	3.6e-06	0	0	0.25	0	0	0.25	0	0.00031	0	0	0.61
1161	0.17	0.00031	0.079	0	0.0029	0.17	0.25	0.00081	0	0	5.5e-06	6.1e-05	0.00065	0.17	0.00031	2.4e-06	0.17	0	0.0029	0.00031	6	0.87
1162	0.018	0.0028	0	0	0	0.018	0	0.27	0	0	0	0.4	0.22	0.018	0.0028	0.033	0.018	0	0	0.0028	11	0.39
1163	0.0059	0.00091	0	0	0	0.0059	0	0.13	0	0	0	0.61	0.1	0.0059	0.00091	0.13	0.0059	0	0	0.00091	11	0.39
1164	0.23	0.0025	0.00029	0	0.00027	0.23	2.7e-05	0.031	0	0	2.1e-06	0.012	0.025	0.23	0.0025	0.001	0.23	0	0.00027	0.0025	0	0.61
1165	0.25	0.00037	0.00037	0	0.00077	0.25	1.5e-06	0.00018	0	0	4.6e-06	0	0.00014	0.25	0.00037	0	0.25	0	0.00077	0.00037	0	0.61
1166	0.22	0	0	0.047	1e-05	0.22	0	0	0.047	0.0073	0	0	0	0.22	0	0	0.22	6.4e-05	1e-05	0	0	0.61
1167	0.25	5.2e-05	0.00045	0	0.0019	0.25	0	1.1e-06	0	0	9.1e-06	0	0	0.25	5.2e-05	0	0.25	0	0.0019	5.2e-05	0	0.61
1168	0.25	0.00045	8.3e-06	0	0.00021	0.25	0	0.00013	0	0	2.8e-06	0	0.0001	0.25	0.00045	0	0.25	0	0.00021	0.00045	0	0.61
1169	0	0	0	0	0	0	0.0064	0.0027	0	0	0	0.63	0.0022	0	0	0.36	0	0	0	0	11	0.39
1170	0.032	0.0046	0	0	0	0.032	2e-05	0.31	0	0	0	0.27	0.25	0.032	0.0046	0.017	0.032	0	0	0.0046	7	0.47
1171	0.00072	0.00019	0.0005	0	0	0.00072	0.073	0.047	0	0	0	0.58	0.038	0.00072	0.00019	0.26	0.00072	5.2e-05	0	0.00019	11	0.39
1172	0.25	3.1e-05	0.00057	0	0.0027	0.25	0	0	0	0	1.1e-05	0	0	0.25	3.1e-05	0	0.25	0	0.0027	3.1e-05	0	0.61
1173	0.24	0.00071	0.013	0	0.0017	0.24	0.0066	0.0025	0	0	5.4e-06	0.00021	0.002	0.24	0.00071	7.8e-06	0.24	0	0.0017	0.00071	0	0.61
1174	0.24	0.0041	0	0	9.1e-06	0.24	0	0.0095	0	0	0	1.5e-05	0.0076	0.24	0.0041	0	0.24	0	9.1e-06	0.0041	0	0.61
1175	0.25	0.00028	0.0022	0	0.0015	0.25	4.1e-05	0.00013	0	0	6.2e-06	0	0.0001	0.25	0.00028	0	0.25	0	0.0015	0.00028	0	0.61
1176	0.24	0.0031	0	0	2.7e-05	0.24	0	0.0094	0	0	0	4.9e-05	0.0076	0.24	0.0031	0	0.24	0	2.7e-05	0.0031	0	0.61
1177	0.002	0.0022	0	0	0	0.002	0	0.4	0	0	0	0.25	0.33	0.002	0.0022	0.006	0.002	0	0	0.0022	7	0.47
1178	0	0	0	0	0	0	0	0.045	0	0	0	0.92	0.036	0	0	0.00095	0	0	0	0	11	0.39
1179	7.2e-05	2.4e-05	0.048	0	7.1e-06	7.2e-05	0.39	0.0091	0	0	0	0.27	0.0073	7.2e-05	2.4e-05	0.23	7.2e-05	0.047	7.1e-06	2.4e-05	6	0.87
1180	0.24	0.0014	0.0061	0	0.00098	0.24	0.0037	0.013	0	0	3.9e-06	0.0057	0.01	0.24	0.0014	0.00065	0.24	0	0.00098	0.0014	0	0.61
1181	0.24	0.0035	0	0	3.6e-05	0.24	0	0.016	0	0	1e-06	0.00024	0.013	0.24	0.0035	0	0.24	0	3.6e-05	0.0035	0	0.61
1182	0.23	0	0	0.047	4.7e-06	0.23	0	0	0.047	0.005	0	0	0	0.23	0	0	0.23	2.1e-05	4.7e-06	0	0	0.61
1183	0.24	0.0051	0	0	0	0.24	0	0.014	0	0	0	6.1e-05	0.011	0.24	0.0051	0	0.24	0	0	0.0051	0	0.61
1184	0.087	0.013	0	0	0	0.087	0	0.32	0	0	0	0.039	0.26	0.087	0.013	0.00059	0.087	0	0	0.013	7	0.47
1185	0.25	0.00021	0	0	0	0.25	0	1.8e-05	0	0	0	0	1.5e-05	0.25	0.00021	0	0.25	0	0	0.00021	0	0.61
1186	3.9e-05	0.00014	0	0	0	3.9e-05	0.00017	0.093	0	0	0	0.73	0.075	3.9e-05	0.00014	0.1	3.9e-05	0	0	0.00014	11	0.39
1187	0.24	0.01	0	0	0	0.24	0	0.014	0	0	0	2.1e-06	0.011	0.24	0.01	0	0.24	0	0	0.01	0	0.61
1188	0.24	0.0026	0	0	0	0.24	0	0.0098	0	0	0	0.00037	0.0079	0.24	0.0026	5.6e-06	0.24	0	0	0.0026	0	0.61
1189	0.25	6e-05	0	0	0	0.25	0	0	0	0	0	0	0	0.25	6e-05	0	0.25	0	0	6e-05	0	0.61
1190	0.24	0.004	0	0	0	0.24	0	0.0047	0	0	0	2.8e-06	0.0038	0.24	0.004	0	0.24	0	0	0.004	0	0.61
1191	0.095	0.013	0	0	0	0.095	0	0.3	0	0	0	0.032	0.24	0.095	0.013	0.00042	0.095	0	0	0.013	7	0.47
1192	0.24	0.0048	0	0	0	0.24	0	0.012	0	0	0	4.6e-05	0.0097	0.24	0.0048	0	0.24	0	0	0.0048	0	0.61
1193	0.25	0	0	0	0	0.25	0	0	0	0	0	0	0	0.25	0	0	0.25	0	0	0	0	0.61
1194	0.25	0	0	0	0	0.25	0	0	0	0	0	0	0	0.25	0	0	0.25	0	0	0	0	0.61
1195	0.18	0.0072	0	0	0	0.18	3.4e-06	0.13	0	0	0	0.042	0.1	0.18	0.0072	0.0022	0.18	0	0	0.0072	0	0.61
1196	0.25	0	0.00042	0	0.00046	0.25	2.1e-05	0	0	0	4e-06	0	0	0.25	0	0	0.25	0	0.00046	0	0	0.61
1197	0.25	0	1.6e-06	0	6.3e-05	0.25	0	0	0	0	1.8e-06	0	0	0.25	0	0	0.25	0	6.3e-05	0	0	0.61
1198	0.25	0	0	0	0	0.25	0	0	0	0	0	0	0	0.25	0	0	0.25	0	0	0	0	0.61
1199	0.25	0.0002	0	0	0	0.25	0	3.6e-05	0	0	0	0	2.9e-05	0.25	0.0002	0	0.25	0	0	0.0002	0	0.61
1200	0.25	0.00092	0	0	0	0.25	0	0.002	0	0	0	8.9e-05	0.0016	0.25	0.00092	2.2e-06	0.25	0	0	0.00092	0	0.61
1201	0.25	0	0	0	0	0.25	0	0	0	0	0	0	0	0.25	0	0	0.25	0	0	0	0	0.61
1202	0.25	0	0	0	0	0.25	0	0	0	0	0	0	0	0.25	0	0	0.25	0	0	0	0	0.61
1203	0.25	2e-06	0	0	0	0.25	0	0	0	0	0	0	0	0.25	2e-06	0	0.25	0	0	2e-06	0	0.61
1204	0.25	1.8e-05	0	0	0	0.25	0	0	0	0	0	0	0	0.25	1.8e-05	0	0.25	0	0	1.8e-05	0	0.61
1205	0.25	0	0	0	0	0.25	0	0	0	0	0	0	0	0.25	0	0	0.25	0	0	0	0	0.61
1206	0.25	0.00015	0	0	0	0.25	0	3.4e-05	0	0	0	0	2.7e-05	0.25	0.00015	0	0.25	0	0	0.00015	0	0.61
1207	0.25	0	0.0037	0	0.0041	0.25	1.3e-05	0	0	0	1.5e-05	0	0	0.25	0	0	0.25	0	0.0041	0	0	0.61
1208	0.23	0	0	0.047	1.8e-06	0.23	0	0	0.047	0.0031	0	0	0	0.23	0	0	0.23	4.5e-06	1.8e-06	0	0	0.61
1209	0.25	0	0	0	0	0.25	0	0	0	0	0	0	0	0.25	0	0	0.25	0	0	0	0	0.61
1210	0.22	0	2.1e-06	0.047	2.1e-05	0.22	0	0	0.047	0.01	0	0	0	0.22	0	0	0.22	0.0002	2.1e-05	0	0	0.61
1211	0.25	0	0.00032	0	0.00038	0.25	1.7e-05	0	0	0	3.6e-06	0	0	0.25	0	0	0.25	0	0.00038	0	0	0.61
1212	0.23	0	0	0.047	0	0.23	0	0	0.047	2e-06	0	0	0	0.23	0	0	0.23	0	0	0	0	0.61
1213	1.7e-06	1.9e-05	0	0	0	1.7e-06	0.0005	0.034	0	0	0	0.77	0.028	1.7e-06	1.9e-05	0.16	1.7e-06	0	0	1.9e-05	11	0.39
1214	0.25	0	0	0	2e-05	0.25	0	0	0	0	1.2e-06	0	0	0.25	0	0	0.25	0	2e-05	0	0	0.61
1215	0.25	0	3.8e-06	0	0.00014	0.25	0	0	0	0	2.9e-06	0	0	0.25	0	0	0.25	0	0.00014	0	0	0.61
1216	0	0	0.006	0	0.026	0	5.5e-06	0	0	0.17	1.2e-05	0	0	0	0	0	0	0.77	0.026	0	17	0.13
1217	0.24	0.0042	0	0	1.8e-05	0.24	0	0.018	0	0	0	0.00015	0.014	0.24	0.0042	0	0.24	0	1.8e-05	0.0042	0	0.61
1218	0.22	0.00048	0.042	0	0.0027	0.22	0.054	0.0013	0	0	6.4e-06	0.0001	0.0011	0.22	0.00048	3.8e-06	0.22	0	0.0027	0.00048	0	0.61
1219	0.24	0	0.015	0	0.0022	0.24	0.0092	0	0	0	8.1e-06	0	0	0.24	0	0	0.24	0	0.0022	0	0	0.61
1220	0.24	0	0.034	0	0.011	0.24	0.00064	0	0	0	2.4e-05	0	0	0.24	0	0	0.24	0	0.011	0	0	0.61
1221	0.25	0	0.00081	0	0.0017	0.25	2.3e-06	0	0	0	9.6e-06	0	0	0.25	0	0	0.25	0	0.0017	0	0	0.61
1222	0.23	0	0	0.047	4e-06	0.23	0	0	0.047	0.0046	0	0	0	0.23	0	0	0.23	1.6e-05	4e-06	0	0	0.61
1223	0.25	0	0.0072	0	0.0031	0.25	0.00029	0	0	0	1.2e-05	0	0	0.25	0	0	0.25	0	0.0031	0	0	0.61
1224	0.00045	0.00054	0	0	0	0.00045	0.00021	0.15	0	0	0	0.64	0.12	0.00045	0.00054	0.08	0.00045	0	0	0.00054	11	0.39
1225	0.23	0	0.036	0	0.0038	0.23	0.023	0	0	0	1.1e-05	0	0	0.23	0	0	0.23	0	0.0038	0	0	0.61
1226	0.25	0	9.7e-05	0	0.00023	0.25	2e-06	0	0	0	2.9e-06	0	0	0.25	0	0	0.25	0	0.00023	0	0	0.61
1227	0.25	0	0.0096	0	0.0021	0.25	0.0026	0	0	0	8.5e-06	0	0	0.25	0	0	0.25	0	0.0021	0	0	0.61
1228	0.23	0.0053	0	0	2e-05	0.23	0	0.041	0	0	0	0.0013	0.033	0.23	0.0053	1.1e-05	0.23	0	2e-05	0.0053	0	0.61
1229	0.25	0.00048	0.0022	0	0.0012	0.25	9.2e-05	0.00055	0	0	5.2e-06	3.8e-06	0.00045	0.25	0.00048	0	0.25	0	0.0012	0.00048	0	0.61
1230	0.1	0.0034	4.8e-05	0	3.4e-05	0.1	0.006	0.13	0	0	0	0.27	0.11	0.1	0.0034	0.057	0.1	6.7e-06	3.4e-05	0.0034	11	0.39
1231	0.25	0.00038	0.0001	0	0.0005	0.25	0	0.00014	0	0	4e-06	0	0.00012	0.25	0.00038	0	0.25	0	0.0005	0.00038	0	0.61
1232	0.25	0.00024	2.9e-05	0	0.00041	0.25	0	3.3e-05	0	0	4e-06	0	2.6e-05	0.25	0.00024	0	0.25	0	0.00041	0.00024	0	0.61
1233	0.25	0.00059	6.4e-05	0	0.00035	0.25	0	0.00041	0	0	3.2e-06	0	0.00033	0.25	0.00059	0	0.25	0	0.00035	0.00059	0	0.61
1234	0.045	0.0054	0	0	0	0.045	1.3e-05	0.31	0	0	0	0.23	0.25	0.045	0.0054	0.013	0.045	0	0	0.0054	7	0.47
1235	0.24	0.0017	0.001	0	0.00051	0.24	0.00013	0.015	0	0	3e-06	0.0037	0.012	0.24	0.0017	0.00024	0.24	0	0.00051	0.0017	0	0.61
1236	0.25	0.00067	8.3e-05	0	0.00036	0.25	0	0.0006	0	0	3.2e-06	0	0.00048	0.25	0.00067	0	0.25	0	0.00036	0.00067	0	0.61
1237	0.25	4.7e-06	1.2e-05	0	0.0018	0.25	0	0	0	0	1.4e-05	0	0	0.25	4.7e-06	0	0.25	0	0.0018	4.7e-06	0	0.61
1238	0.24	0.00023	0.023	0	0.0069	0.24	0.0014	3.2e-05	0	0	1.9e-05	0	2.6e-05	0.24	0.00023	0	0.24	0	0.0069	0.00023	0	0.61
1239	0.23	0.0036	0.0011	0	0.00076	0.23	0.0001	0.027	0	0	5.1e-06	0.002	0.022	0.23	0.0036	8.4e-05	0.23	0	0.00076	0.0036	0	0.61
1240	0.24	0.00012	0.033	0	0.005	0.24	0.0042	3.1e-05	0	0	1.1e-05	0	2.5e-05	0.24	0.00012	0	0.24	0	0.005	0.00012	0	0.61
1241	0.25	0.00078	0	0	6.7e-05	0.25	0	0.00027	0	0	1.7e-06	0	0.00022	0.25	0.00078	0	0.25	0	6.7e-05	0.00078	0	0.61
1242	0.24	0.0027	1.5e-06	0	5.1e-05	0.24	0	0.01	0	0	1.2e-06	0.00011	0.0081	0.24	0.0027	0	0.24	0	5.1e-05	0.0027	0	0.61
1243	0.23	0	0	0.047	0	0.23	0	0	0.047	0.0001	0	0	0	0.23	0	0	0.23	0	0	0	0	0.61
1244	0.22	0	0	0.047	7.3e-06	0.22	0	0	0.047	0.0063	0	0	0	0.22	0	0	0.22	3.9e-05	7.3e-06	0	0	0.61
1245	0.25	0.0012	0.0018	0	0.00072	0.25	0.00021	0.0063	0	0	3.6e-06	0.00069	0.005	0.25	0.0012	2.7e-05	0.25	0	0.00072	0.0012	0	0.61
1246	0.25	0.00023	2.2e-05	0	0.00038	0.25	0	2.7e-05	0	0	3.9e-06	0	2.2e-05	0.25	0.00023	0	0.25	0	0.00038	0.00023	0	0.61
1247	0.25	0.00059	0	0	6.4e-05	0.25	0	0.00011	0	0	1.7e-06	0	9.2e-05	0.25	0.00059	0	0.25	0	6.4e-05	0.00059	0	0.61
1248	0.15	0.0073	0	0	8.7e-06	0.15	0	0.18	0	0	0	0.05	0.15	0.15	0.0073	0.0018	0.15	0	8.7e-06	0.0073	7	0.47
1249	0.25	0.00032	0.0022	0	0.0014	0.25	5e-05	0.00019	0	0	5.9e-06	0	0.00015	0.25	0.00032	0	0.25	0	0.0014	0.00032	0	0.61
1250	0.25	0.00072	0.00023	0	0.00048	0.25	1.4e-06	0.00095	0	0	3.5e-06	4.8e-06	0.00076	0.25	0.00072	0	0.25	0	0.00048	0.00072	0	0.61
1251	0.24	1.2e-05	0.03	0	0.014	0.24	0.00013	0	0	0	2.3e-05	0	0	0.24	1.2e-05	0	0.24	0	0.014	1.2e-05	0	0.61
1252	0.24	0.00033	0.021	0	0.0028	0.24	0.0063	0.00038	0	0	7.3e-06	4.3e-06	0.00031	0.24	0.00033	0	0.24	0	0.0028	0.00033	0	0.61
1253	0.25	0.00054	0.0048	0	0.0014	0.25	0.00054	0.00093	0	0	5.4e-06	1.6e-05	0.00075	0.25	0.00054	0	0.25	0	0.0014	0.00054	0	0.61
1254	0.24	0.0012	0.01	0	0.0013	0.24	0.008	0.0086	0	0	4.4e-06	0.0028	0.0069	0.24	0.0012	0.00028	0.24	0	0.0013	0.0012	0	0.61
1255	0	0	0	0	0	0	0	0	0	2.2e-06	0	4.1e-05	0	0	0	0.00035	0	1	0	0	17	0.13
1256	0.25	0.0017	0.0029	0	0.0015	0.25	0.00025	0.0041	0	0	7.8e-06	4.2e-05	0.0033	0.25	0.0017	0	0.25	0	0.0015	0.0017	0	0.61
1257	0.06	0.014	0	0	1.2e-06	0.06	0	0.39	0	0	0	0.017	0.31	0.06	0.014	0.00015	0.06	0	1.2e-06	0.014	7	0.47
1258	0.19	0.01	1.6e-06	0	4.6e-05	0.19	0	0.1	0	0	1.3e-06	0.0028	0.084	0.19	0.01	3e-05	0.19	0	4.6e-05	0.01	0	0.61
1259	0.02	1.5e-06	0.29	0	0.004	0.02	0.62	0	0	0	2.8e-06	0	0	0.02	1.5e-06	0	0.02	0	0.004	1.5e-06	6	0.87
1260	0	0	0	0.5	0	0	0	0	0.5	0	0	0	0	0	0	0	0	0	0	0	3	0
1261	0.25	0.0037	1.9e-06	0	9.7e-05	0.25	0	0.0047	0	0	2.5e-06	2e-06	0.0038	0.25	0.0037	0	0.25	0	9.7e-05	0.0037	0	0.61
1262	0.16	0.0089	7.5e-06	0	6.3e-05	0.16	0	0.18	0	0	1.3e-06	0.027	0.14	0.16	0.0089	0.0012	0.16	0	6.3e-05	0.0089	7	0.47
1263	0.13	0.0084	6.9e-06	0	5.1e-05	0.13	0	0.22	0	0	1e-06	0.057	0.18	0.13	0.0084	0.0038	0.13	0	5.1e-05	0.0084	7	0.47
1264	0.25	0.00073	0.00042	0	0.0012	0.25	1.9e-06	0.00024	0	0	8.2e-06	0	0.0002	0.25	0.00073	0	0.25	0	0.0012	0.00073	0	0.61
1265	0.24	0.0052	0	0	2e-05	0.24	0	0.004	0	0	1.3e-06	0	0.0032	0.24	0.0052	0	0.24	0	2e-05	0.0052	0	0.61
1266	0.24	0.0048	5.4e-06	0	0.00012	0.24	0	0.013	0	0	2.5e-06	3.1e-05	0.01	0.24	0.0048	0	0.24	0	0.00012	0.0048	0	0.61
1267	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	17	0.13
1268	0.013	0.0032	0	0	0	0.013	0	0.3	0	0	0	0.35	0.24	0.013	0.0032	0.049	0.013	0	0	0.0032	11	0.39
1269	0.23	0.0039	0.0016	0	0.00081	0.23	0.00026	0.04	0	0	5.1e-06	0.0059	0.032	0.23	0.0039	0.00041	0.23	0	0.00081	0.0039	0	0.61
1270	0.19	6e-05	0.17	0	0.018	0.19	0.025	2.4e-06	0	0	2.8e-05	0	1.9e-06	0.19	6e-05	0	0.19	0	0.018	6e-05	0	0.61
1271	0.19	0.0059	0.00028	0	0.00032	0.19	1.8e-05	0.1	0	0	2.9e-06	0.029	0.082	0.19	0.0059	0.0028	0.19	0	0.00032	0.0059	0	0.61
1272	0.24	0.00092	0.027	0	0.004	0.24	0.011	0.0015	0	0	1.2e-05	1.3e-05	0.0012	0.24	0.00092	0	0.24	0	0.004	0.00092	0	0.61
