SNV	cluster0	cluster1	cluster2	cluster3	cluster4	cluster5	cluster6	cluster7	cluster8	cluster9	cluster10	cluster11	cluster12	cluster13	cluster14	cluster15	cluster	dcf0
1184	0.17	0.019	0	0.17	0	0	0.019	0	0.039	0.00059	0.33	0	0.25	0	0	0	10	0.47
1185	0.5	0.00032	0	0.5	0	0	0.00033	0	0	0	1.9e-05	0	1.4e-05	0	0	0	0	0.61
1186	7.9e-05	0.00021	0	7.9e-05	0	0	0.00022	0.00017	0.73	0.1	0.095	0	0.072	0	0	0	8	0.39
1187	0.47	0.015	0	0.47	0	0	0.015	0	2.1e-06	0	0.014	0	0.011	0	0	0	0	0.61
1188	0.49	0.0038	0	0.49	0	0	0.0039	0	0.00037	5.6e-06	0.01	0	0.0076	0	0	0	0	0.61
1189	0.5	8.9e-05	0	0.5	0	0	9.1e-05	0	0	0	0	0	0	0	0	0	0	0.61
1190	0.49	0.0059	0	0.49	0	0	0.006	0	2.8e-06	0	0.0049	0	0.0037	0	0	0	0	0.61
1191	0.19	0.019	0	0.19	0	0	0.02	0	0.032	0.00042	0.31	0	0.24	0	0	0	10	0.47
1192	0.48	0.0071	0	0.48	0	0	0.0073	0	4.6e-05	0	0.012	0	0.0094	0	0	0	0	0.61
1193	0.5	0	0	0.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0.61
1194	0.5	0	0	0.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0.61
1195	0.35	0.011	0	0.35	0	0	0.011	3.4e-06	0.042	0.0022	0.13	0	0.098	0	0	0	0	0.61
1196	0.5	0	0	0.5	0.00046	0.00046	0	2.1e-05	0	0	0	0	0	0.00042	0	4.8e-06	0	0.61
1197	0.5	0	0	0.5	6.4e-05	6.4e-05	0	0	0	0	0	0	0	1.6e-06	0	2.2e-06	0	0.61
1198	0.5	0	0	0.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0.61
1199	0.5	0.0003	0	0.5	0	0	0.00031	0	0	0	3.7e-05	0	2.8e-05	0	0	0	0	0.61
1200	0.5	0.0014	0	0.5	0	0	0.0014	0	8.9e-05	2.2e-06	0.0021	0	0.0016	0	0	0	0	0.61
1201	0.5	0	0	0.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0.61
1202	0.5	0	0	0.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0.61
1203	0.5	3e-06	0	0.5	0	0	3.1e-06	0	0	0	0	0	0	0	0	0	0	0.61
1204	0.5	2.6e-05	0	0.5	0	0	2.7e-05	0	0	0	0	0	0	0	0	0	0	0.61
1205	0.5	0	0	0.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0.61
1206	0.5	0.00022	0	0.5	0	0	0.00023	0	0	0	3.5e-05	0	2.6e-05	0	0	0	0	0.61
1207	0.49	0	0	0.49	0.0041	0.0041	0	1.3e-05	0	0	0	0	0	0.0037	0	1.8e-05	0	0.61
1208	0.45	0	0.095	0.45	1.8e-06	1.8e-06	0	0	0	0	0	4.5e-06	0	0	0.0031	0	0	0.61
1209	0.5	0	0	0.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0.61
1210	0.45	0	0.094	0.45	2.1e-05	2.1e-05	0	0	0	0	0	0.0002	0	2.1e-06	0.01	0	0	0.61
1211	0.5	0	0	0.5	0.00038	0.00038	0	1.7e-05	0	0	0	0	0	0.00032	0	4.3e-06	0	0.61
1212	0.45	0	0.095	0.45	0	0	0	0	0	0	0	0	0	0	2e-06	0	0	0.61
1213	3.4e-06	2.8e-05	0	3.4e-06	0	0	2.9e-05	0.0005	0.77	0.16	0.035	0	0.027	0	0	0	8	0.39
1214	0.5	0	0	0.5	2e-05	2e-05	0	0	0	0	0	0	0	0	0	1.5e-06	0	0.61
1215	0.5	0	0	0.5	0.00014	0.00014	0	0	0	0	0	0	0	3.8e-06	0	3.5e-06	0	0.61
1216	0	0	0	0	0.026	0.026	0	5.5e-06	0	0	0	0.77	0	0.006	0.17	1.4e-05	11	0.13
1217	0.48	0.0063	0	0.48	1.8e-05	1.8e-05	0.0064	0	0.00015	0	0.018	0	0.014	0	0	0	0	0.61
1218	0.45	0.00071	0	0.45	0.0027	0.0027	0.00073	0.054	0.0001	3.8e-06	0.0014	0	0.001	0.042	0	7.7e-06	0	0.61
1219	0.49	0	0	0.49	0.0022	0.0022	0	0.0092	0	0	0	0	0	0.015	0	9.8e-06	0	0.61
1220	0.47	0	0	0.47	0.011	0.011	0	0.00064	0	0	0	0	0	0.034	0	2.9e-05	0	0.61
1221	0.5	0	0	0.5	0.0017	0.0017	0	2.3e-06	0	0	0	0	0	0.00081	0	1.2e-05	0	0.61
1222	0.45	0	0.094	0.45	4e-06	4e-06	0	0	0	0	0	1.6e-05	0	0	0.0046	0	0	0.61
1223	0.49	0	0	0.49	0.0032	0.0032	0	0.00029	0	0	0	0	0	0.0072	0	1.4e-05	0	0.61
1224	0.00091	0.00081	0	0.00091	0	0	0.00082	0.00021	0.64	0.08	0.16	0	0.12	0	0	0	8	0.39
1225	0.47	0	0	0.47	0.0038	0.0038	0	0.023	0	0	0	0	0	0.036	0	1.3e-05	0	0.61
1226	0.5	0	0	0.5	0.00023	0.00023	0	2e-06	0	0	0	0	0	9.7e-05	0	3.4e-06	0	0.61
1227	0.49	0	0	0.49	0.0021	0.0021	0	0.0026	0	0	0	0	0	0.0096	0	1e-05	0	0.61
1228	0.45	0.0078	0	0.45	2e-05	2e-05	0.008	0	0.0013	1.1e-05	0.043	0	0.032	0	0	0	0	0.61
1229	0.5	0.00071	0	0.5	0.0012	0.0012	0.00073	9.2e-05	3.8e-06	0	0.00057	0	0.00043	0.0022	0	6.2e-06	0	0.61
1230	0.21	0.005	0	0.21	3.4e-05	3.4e-05	0.0051	0.006	0.27	0.057	0.14	6.7e-06	0.1	4.8e-05	0	0	8	0.39
1231	0.5	0.00056	0	0.5	0.00051	0.00051	0.00057	0	0	0	0.00015	0	0.00011	0.0001	0	4.8e-06	0	0.61
1232	0.5	0.00036	0	0.5	0.00041	0.00041	0.00037	0	0	0	3.4e-05	0	2.5e-05	2.9e-05	0	4.8e-06	0	0.61
1233	0.5	0.00088	0	0.5	0.00035	0.00035	0.00089	0	0	0	0.00042	0	0.00032	6.4e-05	0	3.9e-06	0	0.61
1234	0.089	0.008	0	0.089	0	0	0.0082	1.3e-05	0.23	0.013	0.32	0	0.24	0	0	0	10	0.47
1235	0.48	0.0026	0	0.48	0.00051	0.00051	0.0026	0.00013	0.0037	0.00024	0.015	0	0.011	0.001	0	3.6e-06	0	0.61
1236	0.5	0.00099	0	0.5	0.00036	0.00036	0.001	0	0	0	0.00062	0	0.00047	8.3e-05	0	3.8e-06	0	0.61
1237	0.5	6.9e-06	0	0.5	0.0018	0.0018	7.1e-06	0	0	0	0	0	0	1.2e-05	0	1.6e-05	0	0.61
1238	0.48	0.00034	0	0.48	0.0069	0.0069	0.00034	0.0014	0	0	3.3e-05	0	2.5e-05	0.023	0	2.3e-05	0	0.61
1239	0.47	0.0054	0	0.47	0.00076	0.00076	0.0055	0.0001	0.002	8.4e-05	0.028	0	0.021	0.0011	0	6.2e-06	0	0.61
1240	0.48	0.00018	0	0.48	0.005	0.005	0.00018	0.0042	0	0	3.2e-05	0	2.4e-05	0.033	0	1.3e-05	0	0.61
1241	0.5	0.0012	0	0.5	6.7e-05	6.7e-05	0.0012	0	0	0	0.00028	0	0.00021	0	0	2e-06	0	0.61
1242	0.49	0.0041	0	0.49	5.2e-05	5.2e-05	0.0042	0	0.00011	0	0.01	0	0.0078	1.5e-06	0	1.4e-06	0	0.61
1243	0.45	0	0.095	0.45	0	0	0	0	0	0	0	0	0	0	0.0001	0	0	0.61
1244	0.45	0	0.094	0.45	7.4e-06	7.4e-06	0	0	0	0	0	3.9e-05	0	0	0.0063	0	0	0.61
1245	0.49	0.0018	0	0.49	0.00072	0.00072	0.0018	0.00021	0.00069	2.7e-05	0.0065	0	0.0049	0.0018	0	4.4e-06	0	0.61
1246	0.5	0.00034	0	0.5	0.00039	0.00039	0.00035	0	0	0	2.8e-05	0	2.1e-05	2.2e-05	0	4.7e-06	0	0.61
1247	0.5	0.00087	0	0.5	6.4e-05	6.4e-05	0.00089	0	0	0	0.00012	0	8.8e-05	0	0	2.1e-06	0	0.61
1248	0.3	0.011	0	0.3	8.8e-06	8.8e-06	0.011	0	0.05	0.0018	0.19	0	0.14	0	0	0	0	0.61
1249	0.5	0.00047	0	0.5	0.0014	0.0014	0.00048	5e-05	0	0	0.00019	0	0.00014	0.0022	0	7.2e-06	0	0.61
1250	0.5	0.0011	0	0.5	0.00048	0.00048	0.0011	1.4e-06	4.8e-06	0	0.00097	0	0.00073	0.00023	0	4.2e-06	0	0.61
1251	0.47	1.7e-05	0	0.47	0.014	0.014	1.8e-05	0.00013	0	0	0	0	0	0.03	0	2.8e-05	0	0.61
1252	0.48	0.0005	0	0.48	0.0028	0.0028	0.00051	0.0063	4.3e-06	0	0.00039	0	0.00029	0.021	0	8.8e-06	0	0.61
1253	0.49	0.00081	0	0.49	0.0014	0.0014	0.00082	0.00054	1.6e-05	0	0.00096	0	0.00072	0.0048	0	6.5e-06	0	0.61
1254	0.48	0.0017	0	0.48	0.0013	0.0013	0.0017	0.008	0.0028	0.00028	0.0088	0	0.0066	0.01	0	5.3e-06	0	0.61
1255	0	0	0	0	0	0	0	0	4.1e-05	0.00035	0	1	0	0	2.2e-06	0	11	0.13
1256	0.49	0.0025	0	0.49	0.0015	0.0015	0.0026	0.00025	4.2e-05	0	0.0042	0	0.0032	0.0029	0	9.4e-06	0	0.61
1257	0.12	0.02	0	0.12	1.2e-06	1.2e-06	0.02	0	0.017	0.00015	0.4	0	0.3	0	0	0	10	0.47
1258	0.39	0.015	0	0.39	4.7e-05	4.7e-05	0.015	0	0.0028	3e-05	0.11	0	0.081	1.6e-06	0	1.6e-06	0	0.61
1259	0.04	2.3e-06	0	0.04	0.0041	0.0041	2.3e-06	0.62	0	0	0	0	0	0.29	0	3.4e-06	7	0.87
1260	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0
1261	0.49	0.0054	0	0.49	9.7e-05	9.7e-05	0.0056	0	2e-06	0	0.0048	0	0.0036	1.9e-06	0	3e-06	0	0.61
1262	0.31	0.013	0	0.31	6.4e-05	6.4e-05	0.013	0	0.027	0.0012	0.18	0	0.14	7.5e-06	0	1.5e-06	0	0.61
1263	0.26	0.013	0	0.26	5.2e-05	5.2e-05	0.013	0	0.057	0.0038	0.23	0	0.17	6.9e-06	0	1.2e-06	0	0.61
1264	0.5	0.0011	0	0.5	0.0012	0.0012	0.0011	1.9e-06	0	0	0.00025	0	0.00019	0.00042	0	9.9e-06	0	0.61
1265	0.49	0.0078	0	0.49	2e-05	2e-05	0.0079	0	0	0	0.0041	0	0.0031	0	0	1.6e-06	0	0.61
1266	0.48	0.0071	0	0.48	0.00012	0.00012	0.0072	0	3.1e-05	0	0.013	0	0.01	5.4e-06	0	3e-06	0	0.61
1267	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	11	0.13
1268	0.026	0.0048	0	0.026	0	0	0.0049	0	0.35	0.049	0.31	0	0.23	0	0	0	8	0.39
1269	0.45	0.0058	0	0.45	0.00081	0.00081	0.006	0.00026	0.0059	0.00041	0.041	0	0.031	0.0016	0	6.1e-06	0	0.61
1270	0.38	8.9e-05	0	0.38	0.019	0.019	9.1e-05	0.025	0	0	2.4e-06	0	1.8e-06	0.17	0	3.4e-05	0	0.61
1271	0.38	0.0087	0	0.38	0.00032	0.00032	0.0089	1.8e-05	0.029	0.0028	0.11	0	0.079	0.00028	0	3.5e-06	0	0.61
1272	0.47	0.0014	0	0.47	0.004	0.004	0.0014	0.011	1.3e-05	0	0.0016	0	0.0012	0.027	0	1.4e-05	0	0.61
1273	0.49	0.00038	0	0.49	0.005	0.005	0.00039	0.00026	0	0	3.5e-05	0	2.7e-05	0.0093	0	2e-05	0	0.61
1274	0.46	0.007	0	0.46	0.00039	0.00039	0.0071	5.4e-06	0.0019	5e-05	0.038	0	0.028	0.00021	0	4.5e-06	0	0.61
1275	0.35	0.011	0	0.35	0.00016	0.00016	0.011	1.3e-06	0.033	0.0025	0.14	0	0.11	5.8e-05	0	2.4e-06	0	0.61
1276	3.8e-05	7.8e-06	0	3.8e-05	0	0	8e-06	0	0.017	0.018	0.0012	0.96	0.00093	0	0.0072	0	11	0.13
1277	0.00088	0.00011	0	0.00088	0	0	0.00011	0	0.077	0.062	0.01	0.84	0.0076	0	0.0038	0	11	0.13
1278	0	0	0	0	0	0	0	0	3.5e-05	7.5e-05	0	0.53	0	0	0.47	0	11	0.13
1279	0.025	0.0027	0	0.025	0	0	0.0027	0	0.52	0.074	0.2	0	0.15	0	0	0	8	0.39
1280	0.26	0.014	0	0.26	3.4e-06	3.4e-06	0.014	0	0.027	0.00034	0.25	0	0.19	0	0	0	0	0.61
1281	0.49	0.0017	0	0.49	0.0021	0.0021	0.0018	0.00036	6.9e-06	0	0.0017	0	0.0013	0.0044	0	1.1e-05	0	0.61
1282	0.39	0.019	0	0.39	1.8e-05	1.8e-05	0.019	0	0.00063	2e-06	0.098	0	0.074	0	0	1.1e-06	0	0.61
1283	0.42	0.0099	0	0.42	0.00018	0.00018	0.01	0	0.0047	0.00013	0.074	0	0.056	4.2e-05	0	3e-06	0	0.61
1284	0.0018	0	0	0.0018	0.00046	0.00046	0	0.91	0	0	0	0	0	0.086	0	0	7	0.87
1285	0.34	0.018	0	0.34	2e-05	2e-05	0.019	0	0.0041	3.8e-05	0.16	0	0.12	0	0	1e-06	0	0.61
1286	0	0	0	0	0	0	0	0	0	0	0	0.9	0	0	0.096	0	11	0.13
1287	0.5	0	0	0.5	0.00089	0.00089	0	0.00017	0	0	0	0	0	0.0014	0	6.8e-06	0	0.61
1288	0	0	0	0	0	0	0	0	0.26	0.74	0.00014	0	0.00011	0	0	0	9	0.35
1289	0.035	0.012	0	0.035	0	0	0.012	0	0.051	0.00078	0.49	0	0.37	0	0	0	10	0.47
1290	0.4	0.0045	0	0.4	0.00022	0.00022	0.0046	5.7e-05	0.068	0.011	0.068	0	0.051	0.00035	0	2e-06	0	0.61
1291	0.48	0.0064	0	0.48	2.6e-05	2.6e-05	0.0065	0	0.00014	0	0.02	0	0.015	0	0	1e-06	0	0.61
1292	0.48	0.0011	0	0.48	0.0017	0.0017	0.0012	0.013	0.00027	1e-05	0.003	0	0.0023	0.015	0	6.3e-06	0	0.61
1293	0.45	0.0041	0	0.45	0.00025	0.00025	0.0042	2.9e-05	0.014	0.00097	0.038	0	0.029	0.0003	0	2.4e-06	0	0.61
1294	0.48	0.0019	0	0.48	0.0011	0.0011	0.002	0.0063	0.0033	0.00029	0.011	0	0.0079	0.0078	0	4.9e-06	0	0.61
1295	0.46	0.0011	0	0.46	0.0019	0.0019	0.0011	0.035	0.00049	2.8e-05	0.0034	0	0.0026	0.025	0	6.4e-06	0	0.61
1296	0.034	0.002	0	0.034	1.7e-06	1.7e-06	0.0021	0	0.55	0.15	0.13	0	0.096	0	0	0	8	0.39
1297	0.48	0.0013	0	0.48	0.0015	0.0015	0.0014	0.011	0.00063	3.2e-05	0.0046	0	0.0034	0.013	0	5.8e-06	0	0.61
1298	0.16	0.0047	0	0.16	2.4e-05	2.4e-05	0.0048	0	0.33	0.067	0.15	0	0.11	8.5e-06	0	0	8	0.39
1299	0	0	0	0	0	0	0	0	0	3.9e-06	0	0.92	0	0	0.084	0	11	0.13
1300	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1.1e-05	0	11	0.13
1301	0.04	0.003	0	0.04	1.1e-06	1.1e-06	0.003	0	0.51	0.087	0.18	0	0.14	0	0	0	8	0.39
1302	0.38	0	0	0.38	0.0038	0.0038	0	0.16	0	0	0	0	0	0.07	0	1.1e-05	0	0.61
1303	0.46	0.0038	0	0.46	0.00029	0.00029	0.0039	4.5e-05	0.01	0.00068	0.032	0	0.024	0.0004	0	2.6e-06	0	0.61
1304	0.48	0.0042	0	0.48	0.00013	0.00013	0.0043	0	0.0012	1.8e-05	0.021	0	0.016	3.8e-05	0	1.9e-06	0	0.61
1305	0.36	0.015	0	0.36	4.2e-06	4.2e-06	0.015	0	0.0031	1.2e-05	0.14	0	0.1	0	0	0	0	0.61
1306	0.36	0.0055	0	0.36	0.00011	0.00011	0.0057	5.4e-06	0.093	0.012	0.097	0	0.073	8.3e-05	0	1.4e-06	0	0.61
1307	0.012	0.00074	0	0.012	0	0	0.00075	0	0.57	0.29	0.062	0.0052	0.047	0	0	0	8	0.39
1308	0.5	0.00076	0	0.5	0.00086	0.00086	0.00078	4.8e-05	0	0	0.00047	0	0.00035	0.0011	0	5.4e-06	0	0.61
1309	0.5	0.00073	0	0.5	0.00066	0.00066	0.00074	8.7e-06	0	0	0.00032	0	0.00024	0.00049	0	4.9e-06	0	0.61
1310	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0
1311	0.00035	0.00016	0	0.00035	0	0	0.00017	0	0.69	0.22	0.05	0	0.038	0	0	0	8	0.39
1312	0.055	0.009	0	0.055	0	0	0.0091	0	0.13	0.0025	0.42	0	0.32	0	0	0	10	0.47
1313	0.29	0.012	0	0.29	7.5e-06	7.5e-06	0.012	0	0.032	0.00062	0.2	0	0.15	0	0	0	0	0.61
1314	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	11	0.13
1315	4.1e-06	0	0	4.1e-06	0	0	0	0	0.014	0.021	0.00026	0.96	0.00019	0	0.0004	0	11	0.13
1316	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1.9e-05	0	11	0.13
1317	0	0	0	0	0	0	0	0	0	1.3e-05	0	1	0	0	4.1e-05	0	11	0.13
1318	0.5	0	0	0.5	0.00029	0.00029	0	8.4e-05	0	0	0	0	0	0.00011	0	4.1e-06	0	0.61
1319	0	0	0	0	0	0	0	0	0	0	0	0.99	0	0	0.011	0	11	0.13
1320	0	0	0	0	0	0	0	0	0.0001	0.00037	0	1	0	0	0.00092	0	11	0.13
1321	0.31	0.0048	0	0.31	0.00012	0.00012	0.0049	1.7e-05	0.16	0.033	0.1	3.3e-06	0.075	0.00014	0	1.3e-06	0	0.61
1322	0	0	0	0	0	0	0	0	0	0	0	0.0063	0	0	0.99	0	14	0.043
1323	1.7e-05	3.4e-05	0	1.7e-05	0	0	3.5e-05	0	0.73	0.21	0.03	0	0.022	0	0	0	8	0.39
1324	0.38	0.017	0	0.38	2.7e-06	2.7e-06	0.017	0	0.00092	0	0.11	0	0.084	0	0	0	0	0.61
1325	0.44	0.008	0	0.44	2.9e-05	2.9e-05	0.0082	0	0.0021	1.8e-05	0.053	0	0.04	1.2e-06	0	0	0	0.61
1326	0.5	0	0	0.5	9.2e-05	9.2e-05	0	0	0	0	0	0	0	1.1e-06	0	3e-06	0	0.61
1327	0.47	0.0017	0	0.47	0.0013	0.0013	0.0018	0.013	0.0032	0.00032	0.0094	0	0.0071	0.012	0	5.2e-06	0	0.61
1328	0	0	0	0	0	0	0	0	0	0	0	0.074	0	0	0.93	0	14	0.043
1329	0.47	0.0056	0	0.47	5e-05	5e-05	0.0057	0	0.00048	2.8e-06	0.024	0	0.018	3.4e-06	0	1.3e-06	0	0.61
1330	0.44	0.01	0	0.44	1.1e-05	1.1e-05	0.011	0	0.00066	0	0.054	0	0.041	0	0	0	0	0.61
1331	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0.0045	0	11	0.13
1332	0.5	0	0	0.5	0.00038	0.00038	0	3.4e-06	0	0	0	0	0	0.00015	0	4.8e-06	0	0.61
1333	0.07	0.0047	0	0.07	2e-06	2e-06	0.0048	0	0.4	0.047	0.23	0	0.17	0	0	0	8	0.39
1334	0.44	0.019	0	0.44	0	0	0.019	0	1.6e-05	0	0.044	0	0.033	0	0	0	0	0.61
1335	0.072	2.1e-06	0	0.072	0.0092	0.0092	2.2e-06	0.39	0	0	0	0	0	0.45	0	7.4e-06	13	0.78
1336	0.15	0.007	0	0.15	6.1e-06	6.1e-06	0.0071	0	0.25	0.022	0.24	0	0.18	0	0	0	8	0.39
1337	0.0053	0.0081	0	0.0053	0	0	0.0083	0	0.0098	7.4e-06	0.55	0	0.41	0	0	0	10	0.47
1338	0	0	0	0	0	0	0	0	0	0	0	1	0	0	7.1e-06	0	11	0.13
1339	0.4	1.5e-05	0	0.4	0.018	0.018	1.5e-05	0.013	0	0	0	0	0	0.16	0	2.7e-05	0	0.61
1340	0	0	0	0	0.0005	0.0005	0	0	0	0	0	2.3e-05	0	0	1	0.00017	14	0.043
1341	0.45	0.0037	0	0.45	0.00034	0.00034	0.0038	0.00013	0.019	0.0019	0.037	0	0.028	0.00067	0	2.7e-06	0	0.61
1342	0.0067	0.0041	0	0.0067	0	0	0.0041	0	0.24	0.012	0.41	0	0.31	0	0	0	10	0.47
1343	0	0	0	0	0	0	0	0	0	0	0	1	0	0	5.2e-06	0	11	0.13
1344	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	11	0.13
1345	5.6e-05	0.00015	0	5.6e-05	0	0	0.00016	0	0.68	0.17	0.088	0	0.066	0	0	0	8	0.39
1346	0	0	0.99	0	0	0	0	0	0	0	0	0	0	0	0.0083	0	2	0
1347	0.033	0.0036	0	0.033	3.6e-06	3.6e-06	0.0037	0	0.44	0.12	0.21	3.4e-06	0.16	0	0	0	8	0.39
1348	8.3e-06	1.9e-06	0	8.3e-06	0	0	1.9e-06	0	0.0057	0.0069	0.00034	0.96	0.00026	0	0.022	0	11	0.13
1349	0.47	0.0031	0	0.47	0.0022	0.0022	0.0031	0.0064	0.00079	3.9e-05	0.011	0	0.0085	0.013	0	1e-05	0	0.61
1350	0.37	0.017	0	0.37	2.7e-05	2.7e-05	0.018	0	0.0025	2e-05	0.13	0	0.096	0	0	1.2e-06	0	0.61
1351	8.5e-05	0.00044	0	8.5e-05	0	0	0.00045	0	0.54	0.038	0.24	0	0.18	0	0	0	8	0.39
1352	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	11	0.13
1353	0.35	2.3e-06	0	0.35	0.075	0.075	2.3e-06	0.00028	0	0	0	0	0	0.14	0	9.8e-05	0	0.61
1354	0.47	0.00017	0	0.47	0.01	0.01	0.00017	0.0012	0	0	5.6e-06	0	4.2e-06	0.032	0	2.9e-05	0	0.61
1355	0.48	0.0056	0	0.48	0.00024	0.00024	0.0058	0	5.4e-05	0	0.012	0	0.0088	3.4e-05	0	4.1e-06	0	0.61
1356	0.042	1.1e-06	0	0.042	0.0067	0.0067	1.1e-06	0.49	0	0	0	0	0	0.42	0	4.8e-06	7	0.87
1357	0.2	0.016	0	0.2	1.2e-06	1.2e-06	0.016	0	0.024	0.0002	0.31	0	0.23	0	0	0	10	0.47
1358	0.48	0.0032	0	0.48	0.00029	0.00029	0.0032	1.7e-05	0.0018	5.3e-05	0.016	0	0.012	0.00028	0	2.8e-06	0	0.61
1359	0.48	0.0025	0	0.48	0.00059	0.00059	0.0025	0.00043	0.0029	0.00016	0.014	0	0.01	0.0017	0	3.8e-06	0	0.61
1360	0.0023	0.00022	0	0.0023	0	0	0.00022	0	0.5	0.36	0.029	0.08	0.022	0	0	0	8	0.39
1361	0.47	0.0052	0	0.47	8.1e-05	8.1e-05	0.0053	0	0.0015	1.9e-05	0.029	0	0.022	1.3e-05	0	1.6e-06	0	0.61
1362	0.49	0.0038	0	0.49	5.9e-05	5.9e-05	0.0039	0	3.2e-05	0	0.0075	0	0.0056	3.1e-06	0	1.5e-06	0	0.61
1363	0.49	0.00098	0	0.49	0.0017	0.0017	0.00099	0.0073	8.1e-05	0	0.0019	0	0.0014	0.013	0	6.5e-06	0	0.61
1364	0.46	0.0096	0	0.46	1e-05	1e-05	0.0098	0	0.00019	0	0.035	0	0.027	0	0	0	0	0.61
1365	0.48	1.1e-05	0	0.48	0.011	0.011	1.2e-05	5.5e-05	0	0	0	0	0	0.014	0	2.7e-05	0	0.61
1366	0.43	0.0034	0	0.43	0.00046	0.00046	0.0035	0.00083	0.045	0.0084	0.042	7.3e-06	0.032	0.0018	0	3e-06	0	0.61
1367	0.24	0.012	0	0.24	5.5e-06	5.5e-06	0.012	0	0.055	0.0013	0.25	0	0.18	0	0	0	10	0.47
1368	0.49	0.0021	0	0.49	0.00025	0.00025	0.0021	1.2e-06	3.3e-05	0	0.0036	0	0.0027	9.8e-05	0	2.9e-06	0	0.61
1369	0.35	0.0057	0	0.35	9.9e-05	9.9e-05	0.0058	3.8e-06	0.098	0.013	0.1	0	0.077	6.6e-05	0	1.3e-06	0	0.61
1370	0.5	8.3e-05	0	0.5	0.0028	0.0028	8.5e-05	2e-05	0	0	1.4e-06	0	1.1e-06	0.0026	0	1.2e-05	0	0.61
1371	0.47	0.00022	0	0.47	0.0096	0.0096	0.00023	0.0026	0	0	1.3e-05	0	9.8e-06	0.039	0	2.7e-05	0	0.61
1372	0.34	0.012	0	0.34	9.5e-05	9.5e-05	0.012	0	0.023	0.0011	0.15	0	0.12	1.7e-05	0	1.9e-06	0	0.61
1373	0.49	0.0021	0	0.49	0.0016	0.0016	0.0021	0.00015	1.1e-05	0	0.0024	0	0.0018	0.0025	0	9.9e-06	0	0.61
1374	0.4	0.011	0	0.4	0.00013	0.00013	0.011	0	0.0069	0.0002	0.096	0	0.072	2.3e-05	0	2.5e-06	0	0.61
1375	0.04	0.0083	0	0.04	0	0	0.0085	0	0.17	0.01	0.41	0	0.31	0	0	0	10	0.47
1376	0.011	0	0	0.011	0.0036	0.0036	0	0.65	0	0	0	0	0	0.32	0	2.4e-06	7	0.87
1377	0.21	0.035	0	0.21	0	0	0.036	0	0.00087	0	0.29	0	0.22	0	0	0	10	0.47
1378	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0.00043	0	11	0.13
1379	0.46	0.0095	0	0.46	0.00011	0.00011	0.0097	0	0.00035	2.2e-06	0.035	0	0.027	7.8e-06	0	2.7e-06	0	0.61
1380	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	11	0.13
1381	0.47	0.00015	0	0.47	0.01	0.01	0.00015	0.0009	0	0	4.1e-06	0	3e-06	0.029	0	3e-05	0	0.61
1382	0.47	0.0028	0	0.47	0.0026	0.0026	0.0028	0.013	0.00069	3.6e-05	0.0097	0	0.0073	0.02	0	1.1e-05	0	0.61
1383	0.32	0.012	0	0.32	0.00011	0.00011	0.012	0	0.035	0.0023	0.17	0	0.12	2.6e-05	0	2e-06	0	0.61
1384	0.47	0.0051	0	0.47	0.00082	0.00082	0.0052	0.00012	0.0015	5.7e-05	0.024	0	0.018	0.0013	0	6.5e-06	0	0.61
1385	0	0	0	0	0	0	0	0	6.1e-05	0.00036	0	1	0	0	4.3e-05	0	11	0.13
1386	0.0078	0	0	0.0078	0.003	0.003	0	0.65	0	0	0	0	0	0.33	0	1.8e-06	7	0.87
1387	0	0	0	0	1.9e-05	1.9e-05	0	0.7	0	0	0	0	0	0.3	0	0	7	0.87
1388	0.45	0	0.095	0.45	0	0	0	0	0	0	0	0	0	0	7.4e-06	0	0	0.61
1389	0.45	0	0.095	0.45	0	0	0	0	0	0	0	0	0	0	0	0	0	0.61
1390	0	0	0	0	1.8e-05	1.8e-05	0	0	0	0	0	0	0	0	1	8.7e-05	14	0.043
1391	5.1e-06	1.4e-06	0	5.1e-06	0.00085	0.00085	1.5e-06	0.17	0.025	0.032	0.00049	0.62	0.00037	0.15	0.0003	0	11	0.13
1392	0.46	0.033	0	0.46	0	0	0.034	0	0	0	0.0057	0	0.0043	0	0	0	0	0.61
1393	0	0	0	0	1.6e-05	1.6e-05	0	0	0	0	0	0	0	0	1	8.7e-05	14	0.043
