SNV	cluster0	cluster1	cluster2	cluster3	cluster4	cluster5	cluster6	cluster7	cluster8	cluster9	cluster10	cluster11	cluster12	cluster13	cluster14	cluster15	cluster16	cluster	dcf0
1214	0.33	0	0	4e-05	0	0.33	0	0	1.6e-06	0	0	0	0	0	0	0.33	0	0	0.61
1215	0.33	0	0	0.00028	0	0.33	0	0	3.7e-06	0	0	0	0	0	0	0.33	3.8e-06	0	0.61
1216	0	0	0	0.052	0	0	0	5.5e-06	1.5e-05	0	0.77	0	0.17	0	0	0	0.006	10	0.13
1217	0.32	0.0043	0.0043	3.6e-05	0	0.32	0	0	0	0.0044	0	0.014	0	0.018	0.00015	0.32	0	0	0.61
1218	0.3	0.00049	0.00049	0.0054	0	0.3	3.8e-06	0.054	8.2e-06	0.0005	0	0.0011	0	0.0014	0.0001	0.3	0.042	0	0.61
1219	0.32	0	0	0.0042	0	0.32	0	0.0092	1e-05	0	0	0	0	0	0	0.32	0.015	0	0.61
1220	0.31	0	0	0.021	0	0.31	0	0.00064	3e-05	0	0	0	0	0	0	0.31	0.034	0	0.61
1221	0.33	0	0	0.0033	0	0.33	0	2.3e-06	1.2e-05	0	0	0	0	0	0	0.33	0.00081	0	0.61
1222	0.3	0	0	7.8e-06	0.094	0.3	0	0	0	0	1.6e-05	0	0.0046	0	0	0.3	0	0	0.61
1223	0.33	0	0	0.0062	0	0.33	0	0.00029	1.5e-05	0	0	0	0	0	0	0.33	0.0073	0	0.61
1224	0.00061	0.00055	0.00055	0	0	0.00061	0.08	0.00021	0	0.00056	0	0.12	0	0.15	0.64	0.00061	0	14	0.39
1225	0.31	0	0	0.0075	0	0.31	0	0.023	1.4e-05	0	0	0	0	0	0	0.31	0.036	0	0.61
1226	0.33	0	0	0.00045	0	0.33	0	2e-06	3.6e-06	0	0	0	0	0	0	0.33	9.7e-05	0	0.61
1227	0.33	0	0	0.0042	0	0.33	0	0.0026	1.1e-05	0	0	0	0	0	0	0.33	0.0096	0	0.61
1228	0.3	0.0054	0.0054	3.9e-05	0	0.3	1.1e-05	0	0	0.0054	0	0.033	0	0.042	0.0013	0.3	0	0	0.61
1229	0.33	0.00049	0.00049	0.0024	0	0.33	0	9.2e-05	6.6e-06	0.0005	0	0.00044	0	0.00056	3.8e-06	0.33	0.0022	0	0.61
1230	0.14	0.0034	0.0034	6.7e-05	0	0.14	0.057	0.006	0	0.0035	6.7e-06	0.11	0	0.13	0.27	0.14	4.8e-05	14	0.39
1231	0.33	0.00039	0.00039	0.00099	0	0.33	0	0	5.1e-06	0.00039	0	0.00011	0	0.00014	0	0.33	0.0001	0	0.61
1232	0.33	0.00025	0.00025	0.0008	0	0.33	0	0	5.1e-06	0.00025	0	2.6e-05	0	3.3e-05	0	0.33	2.9e-05	0	0.61
1233	0.33	0.0006	0.0006	0.00069	0	0.33	0	0	4.1e-06	0.00061	0	0.00033	0	0.00041	0	0.33	6.4e-05	0	0.61
1234	0.059	0.0055	0.0055	1.4e-06	0	0.059	0.013	1.3e-05	0	0.0056	0	0.25	0	0.32	0.23	0.059	0	13	0.47
1235	0.32	0.0018	0.0018	0.001	0	0.32	0.00024	0.00013	3.8e-06	0.0018	0	0.012	0	0.015	0.0037	0.32	0.0011	0	0.61
1236	0.33	0.00068	0.00068	0.00071	0	0.33	0	0	4.1e-06	0.00069	0	0.00048	0	0.00061	0	0.33	8.3e-05	0	0.61
1237	0.33	4.7e-06	4.7e-06	0.0035	0	0.33	0	0	1.7e-05	4.8e-06	0	0	0	0	0	0.33	1.2e-05	0	0.61
1238	0.32	0.00023	0.00023	0.014	0	0.32	0	0.0014	2.4e-05	0.00023	0	2.6e-05	0	3.3e-05	0	0.32	0.023	0	0.61
1239	0.31	0.0037	0.0037	0.0015	0	0.31	8.3e-05	0.0001	6.5e-06	0.0038	0	0.022	0	0.028	0.002	0.31	0.0011	0	0.61
1240	0.32	0.00012	0.00012	0.0099	0	0.32	0	0.0042	1.4e-05	0.00013	0	2.4e-05	0	3.1e-05	0	0.32	0.033	0	0.61
1241	0.33	0.00079	0.00079	0.00013	0	0.33	0	0	2.1e-06	0.0008	0	0.00022	0	0.00027	0	0.33	0	0	0.61
1242	0.32	0.0028	0.0028	0.0001	0	0.32	0	0	1.5e-06	0.0028	0	0.008	0	0.01	0.00011	0.32	1.5e-06	0	0.61
1243	0.3	0	0	0	0.095	0.3	0	0	0	0	0	0	0.0001	0	0	0.3	0	0	0.61
1244	0.3	0	0	1.4e-05	0.094	0.3	0	0	0	0	3.9e-05	0	0.0063	0	0	0.3	0	0	0.61
1245	0.33	0.0012	0.0012	0.0014	0	0.33	2.7e-05	0.00021	4.6e-06	0.0013	0	0.005	0	0.0063	0.00069	0.33	0.0018	0	0.61
1246	0.33	0.00023	0.00023	0.00076	0	0.33	0	0	5e-06	0.00024	0	2.1e-05	0	2.7e-05	0	0.33	2.2e-05	0	0.61
1247	0.33	0.0006	0.0006	0.00013	0	0.33	0	0	2.2e-06	0.00061	0	9.1e-05	0	0.00011	0	0.33	0	0	0.61
1248	0.2	0.0074	0.0074	1.7e-05	0	0.2	0.0018	0	0	0.0075	0	0.14	0	0.18	0.05	0.2	0	0	0.61
1249	0.33	0.00032	0.00032	0.0028	0	0.33	0	5e-05	7.6e-06	0.00033	0	0.00015	0	0.00019	0	0.33	0.0022	0	0.61
1250	0.33	0.00073	0.00073	0.00095	0	0.33	0	1.4e-06	4.4e-06	0.00075	0	0.00075	0	0.00095	4.8e-06	0.33	0.00023	0	0.61
1251	0.31	1.2e-05	1.2e-05	0.027	0	0.31	0	0.00013	2.9e-05	1.2e-05	0	0	0	0	0	0.31	0.03	0	0.61
1252	0.32	0.00034	0.00034	0.0055	0	0.32	0	0.0063	9.4e-06	0.00034	0	0.0003	0	0.00038	4.3e-06	0.32	0.021	0	0.61
1253	0.33	0.00055	0.00055	0.0028	0	0.33	0	0.00054	6.9e-06	0.00056	0	0.00074	0	0.00093	1.6e-05	0.33	0.0048	0	0.61
1254	0.32	0.0012	0.0012	0.0025	0	0.32	0.00028	0.008	5.6e-06	0.0012	0	0.0068	0	0.0086	0.0028	0.32	0.01	0	0.61
1255	0	0	0	0	0	0	0.00035	0	0	0	1	0	2.2e-06	0	4.1e-05	0	0	10	0.13
1256	0.33	0.0017	0.0017	0.003	0	0.33	0	0.00025	1e-05	0.0018	0	0.0033	0	0.0041	4.2e-05	0.33	0.0029	0	0.61
1257	0.08	0.014	0.014	2.3e-06	0	0.08	0.00015	0	0	0.014	0	0.31	0	0.39	0.017	0.08	0	13	0.47
1258	0.26	0.01	0.01	9.1e-05	0	0.26	3e-05	0	1.7e-06	0.01	0	0.083	0	0.11	0.0028	0.26	1.6e-06	0	0.61
1259	0.027	1.5e-06	1.5e-06	0.008	0	0.027	0	0.62	3.6e-06	1.6e-06	0	0	0	0	0	0.027	0.29	7	0.87
1260	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	4	0
1261	0.33	0.0037	0.0037	0.00019	0	0.33	0	0	3.2e-06	0.0038	0	0.0037	0	0.0047	2e-06	0.33	1.9e-06	0	0.61
1262	0.21	0.009	0.009	0.00012	0	0.21	0.0012	0	1.6e-06	0.0092	0	0.14	0	0.18	0.028	0.21	7.5e-06	0	0.61
1263	0.17	0.0086	0.0086	0.0001	0	0.17	0.0038	0	1.3e-06	0.0087	0	0.18	0	0.22	0.057	0.17	6.9e-06	13	0.47
1264	0.33	0.00074	0.00074	0.0023	0	0.33	0	1.9e-06	1.1e-05	0.00075	0	0.00019	0	0.00024	0	0.33	0.00042	0	0.61
1265	0.33	0.0053	0.0053	3.9e-05	0	0.33	0	0	1.7e-06	0.0054	0	0.0032	0	0.004	0	0.33	0	0	0.61
1266	0.32	0.0048	0.0048	0.00023	0	0.32	0	0	3.2e-06	0.0049	0	0.01	0	0.013	3.1e-05	0.32	5.4e-06	0	0.61
1267	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	10	0.13
1268	0.017	0.0033	0.0033	1.7e-06	0	0.017	0.049	0	0	0.0033	0	0.24	0	0.3	0.35	0.017	0	14	0.39
1269	0.3	0.004	0.004	0.0016	0	0.3	0.00041	0.00026	6.5e-06	0.0041	0	0.032	0	0.04	0.0059	0.3	0.0016	0	0.61
1270	0.26	6.1e-05	6.1e-05	0.036	0	0.26	0	0.025	3.6e-05	6.2e-05	0	1.9e-06	0	2.4e-06	0	0.26	0.17	0	0.61
1271	0.25	0.006	0.006	0.00062	0	0.25	0.0028	1.8e-05	3.7e-06	0.0061	0	0.082	0	0.1	0.029	0.25	0.00028	0	0.61
1272	0.32	0.00093	0.00093	0.0079	0	0.32	0	0.011	1.5e-05	0.00095	0	0.0012	0	0.0015	1.3e-05	0.32	0.027	0	0.61
1273	0.33	0.00026	0.00026	0.0098	0	0.33	0	0.00026	2.1e-05	0.00027	0	2.7e-05	0	3.4e-05	0	0.33	0.0093	0	0.61
1274	0.31	0.0048	0.0048	0.00076	0	0.31	5e-05	5.4e-06	4.8e-06	0.0049	0	0.029	0	0.037	0.0019	0.31	0.00021	0	0.61
1275	0.23	0.0073	0.0073	0.0003	0	0.23	0.0025	1.3e-06	2.6e-06	0.0074	0	0.11	0	0.14	0.033	0.23	5.8e-05	0	0.61
1276	2.6e-05	5.3e-06	5.3e-06	0	0	2.6e-05	0.018	0	0	5.4e-06	0.96	0.00095	0.0072	0.0012	0.017	2.6e-05	0	10	0.13
1277	0.00059	7.3e-05	7.3e-05	0	0	0.00059	0.062	0	0	7.4e-05	0.84	0.0078	0.0038	0.0099	0.077	0.00059	0	10	0.13
1278	0	0	0	0	0	0	7.5e-05	0	0	0	0.53	0	0.47	0	3.5e-05	0	0	10	0.13
1279	0.017	0.0018	0.0018	0	0	0.017	0.074	0	0	0.0019	0	0.15	0	0.2	0.52	0.017	0	14	0.39
1280	0.17	0.0096	0.0096	6.6e-06	0	0.17	0.00034	0	0	0.0097	0	0.19	0	0.24	0.027	0.17	0	13	0.47
1281	0.33	0.0012	0.0012	0.004	0	0.33	0	0.00036	1.2e-05	0.0012	0	0.0013	0	0.0017	6.9e-06	0.33	0.0044	0	0.61
1282	0.26	0.013	0.013	3.5e-05	0	0.26	2e-06	0	1.2e-06	0.013	0	0.076	0	0.095	0.00063	0.26	0	0	0.61
1283	0.28	0.0068	0.0068	0.00035	0	0.28	0.00013	0	3.2e-06	0.0069	0	0.058	0	0.073	0.0047	0.28	4.2e-05	0	0.61
1284	0.0012	0	0	0.0009	0	0.0012	0	0.91	0	0	0	0	0	0	0	0.0012	0.086	7	0.87
1285	0.22	0.013	0.013	4e-05	0	0.22	3.8e-05	0	1.1e-06	0.013	0	0.13	0	0.16	0.0041	0.22	0	0	0.61
1286	0	0	0	0	0	0	0	0	0	0	0.9	0	0.096	0	0	0	0	10	0.13
1287	0.33	0	0	0.0017	0	0.33	0	0.00017	7.2e-06	0	0	0	0	0	0	0.33	0.0015	0	0.61
1288	0	0	0	0	0	0	0.74	0	0	0	0	0.00011	0	0.00014	0.26	0	0	6	0.35
1289	0.023	0.0081	0.0081	0	0	0.023	0.00078	0	0	0.0083	0	0.38	0	0.48	0.051	0.023	0	13	0.47
1290	0.26	0.0031	0.0031	0.00043	0	0.26	0.011	5.7e-05	2.1e-06	0.0031	0	0.052	0	0.066	0.068	0.26	0.00035	0	0.61
1291	0.32	0.0044	0.0044	5.1e-05	0	0.32	0	0	1.1e-06	0.0045	0	0.016	0	0.02	0.00014	0.32	0	0	0.61
1292	0.32	0.00078	0.00078	0.0033	0	0.32	1e-05	0.013	6.7e-06	0.00079	0	0.0023	0	0.0029	0.00027	0.32	0.015	0	0.61
1293	0.3	0.0028	0.0028	0.00049	0	0.3	0.00097	2.9e-05	2.5e-06	0.0029	0	0.029	0	0.037	0.014	0.3	0.0003	0	0.61
1294	0.32	0.0013	0.0013	0.0021	0	0.32	0.00029	0.0063	5.2e-06	0.0013	0	0.0082	0	0.01	0.0033	0.32	0.0078	0	0.61
1295	0.31	0.00075	0.00075	0.0038	0	0.31	2.8e-05	0.035	6.8e-06	0.00076	0	0.0026	0	0.0033	0.00049	0.31	0.025	0	0.61
1296	0.023	0.0014	0.0014	3.3e-06	0	0.023	0.15	0	0	0.0014	0	0.099	0	0.13	0.55	0.023	0	14	0.39
1297	0.32	0.00092	0.00092	0.0029	0	0.32	3.2e-05	0.011	6.2e-06	0.00094	0	0.0035	0	0.0045	0.00063	0.32	0.013	0	0.61
1298	0.11	0.0032	0.0032	4.7e-05	0	0.11	0.067	0	0	0.0032	0	0.12	0	0.15	0.33	0.11	8.5e-06	14	0.39
1299	0	0	0	0	0	0	3.9e-06	0	0	0	0.92	0	0.084	0	0	0	0	10	0.13
1300	0	0	0	0	0	0	0	0	0	0	1	0	1.1e-05	0	0	0	0	10	0.13
1301	0.027	0.002	0.002	2.2e-06	0	0.027	0.087	0	0	0.0021	0	0.14	0	0.18	0.51	0.027	0	14	0.39
1302	0.25	0	0	0.0074	0	0.25	0	0.16	1.2e-05	0	0	0	0	0	0	0.25	0.07	0	0.61
1303	0.31	0.0026	0.0026	0.00057	0	0.31	0.00068	4.5e-05	2.8e-06	0.0026	0	0.025	0	0.031	0.01	0.31	0.0004	0	0.61
1304	0.32	0.0029	0.0029	0.00025	0	0.32	1.8e-05	0	2.1e-06	0.0029	0	0.016	0	0.02	0.0012	0.32	3.8e-05	0	0.61
1305	0.24	0.01	0.01	8.3e-06	0	0.24	1.2e-05	0	0	0.011	0	0.11	0	0.13	0.0031	0.24	0	0	0.61
1306	0.24	0.0038	0.0038	0.00022	0	0.24	0.012	5.4e-06	1.5e-06	0.0039	0	0.075	0	0.095	0.093	0.24	8.3e-05	0	0.61
1307	0.0078	0.0005	0.0005	1.4e-06	0	0.0078	0.29	0	0	0.00051	0.0052	0.048	0	0.06	0.57	0.0078	0	14	0.39
1308	0.33	0.00052	0.00052	0.0017	0	0.33	0	4.8e-05	5.7e-06	0.00053	0	0.00036	0	0.00046	0	0.33	0.0011	0	0.61
1309	0.33	0.0005	0.0005	0.0013	0	0.33	0	8.7e-06	5.2e-06	0.00051	0	0.00025	0	0.00032	0	0.33	0.00049	0	0.61
1310	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	4	0
1311	0.00023	0.00011	0.00011	0	0	0.00023	0.22	0	0	0.00011	0	0.039	0	0.049	0.69	0.00023	0	14	0.39
1312	0.036	0.0061	0.0061	0	0	0.036	0.0025	0	0	0.0062	0	0.33	0	0.41	0.13	0.036	0	13	0.47
1313	0.19	0.0083	0.0083	1.5e-05	0	0.19	0.00062	0	0	0.0084	0	0.16	0	0.2	0.032	0.19	0	13	0.47
1314	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	10	0.13
1315	2.7e-06	0	0	0	0	2.7e-06	0.021	0	0	0	0.96	0.0002	0.0004	0.00025	0.014	2.7e-06	0	10	0.13
1316	0	0	0	0	0	0	0	0	0	0	1	0	1.9e-05	0	0	0	0	10	0.13
1317	0	0	0	0	0	0	1.3e-05	0	0	0	1	0	4.1e-05	0	0	0	0	10	0.13
1318	0.33	0	0	0.00058	0	0.33	0	8.4e-05	4.3e-06	0	0	0	0	0	0	0.33	0.00011	0	0.61
1319	0	0	0	0	0	0	0	0	0	0	0.99	0	0.011	0	0	0	0	10	0.13
1320	0	0	0	0	0	0	0.00037	0	0	0	1	0	0.00092	0	0.0001	0	0	10	0.13
1321	0.21	0.0033	0.0033	0.00024	0	0.21	0.033	1.7e-05	1.4e-06	0.0033	3.3e-06	0.077	0	0.097	0.16	0.21	0.00014	0	0.61
1322	0	0	0	0	0	0	0	0	0	0	0.0063	0	0.99	0	0	0	0	12	0.043
1323	1.1e-05	2.3e-05	2.3e-05	0	0	1.1e-05	0.21	0	0	2.4e-05	0	0.023	0	0.029	0.73	1.1e-05	0	14	0.39
1324	0.26	0.012	0.012	5.4e-06	0	0.26	0	0	0	0.012	0	0.086	0	0.11	0.00092	0.26	0	0	0.61
1325	0.3	0.0055	0.0055	5.7e-05	0	0.3	1.8e-05	0	1e-06	0.0056	0	0.041	0	0.052	0.0021	0.3	1.2e-06	0	0.61
1326	0.33	0	0	0.00018	0	0.33	0	0	3.2e-06	0	0	0	0	0	0	0.33	1.1e-06	0	0.61
1327	0.32	0.0012	0.0012	0.0025	0	0.32	0.00032	0.013	5.5e-06	0.0012	0	0.0073	0	0.0092	0.0032	0.32	0.012	0	0.61
1328	0	0	0	0	0	0	0	0	0	0	0.074	0	0.93	0	0	0	0	12	0.043
1329	0.32	0.0039	0.0039	9.9e-05	0	0.32	2.8e-06	0	1.4e-06	0.0039	0	0.018	0	0.023	0.00048	0.32	3.4e-06	0	0.61
1330	0.29	0.0071	0.0071	2.2e-05	0	0.29	0	0	0	0.0072	0	0.042	0	0.053	0.00066	0.29	0	0	0.61
1331	0	0	0	0	0	0	0	0	0	0	1	0	0.0045	0	0	0	0	10	0.13
1332	0.33	0	0	0.00075	0	0.33	0	3.4e-06	5.1e-06	0	0	0	0	0	0	0.33	0.00015	0	0.61
1333	0.047	0.0032	0.0032	3.9e-06	0	0.047	0.047	0	0	0.0033	0	0.18	0	0.23	0.4	0.047	0	14	0.39
1334	0.29	0.013	0.013	1.9e-06	0	0.29	0	0	0	0.013	0	0.034	0	0.043	1.6e-05	0.29	0	0	0.61
1335	0.048	1.4e-06	1.4e-06	0.018	0	0.048	0	0.39	7.8e-06	1.5e-06	0	0	0	0	0	0.048	0.45	16	0.78
1336	0.097	0.0048	0.0048	1.2e-05	0	0.097	0.022	0	0	0.0049	0	0.19	0	0.24	0.25	0.097	0	14	0.39
1337	0.0036	0.0056	0.0056	0	0	0.0036	7.4e-06	0	0	0.0057	0	0.43	0	0.54	0.0098	0.0036	0	13	0.47
1338	0	0	0	0	0	0	0	0	0	0	1	0	7.1e-06	0	0	0	0	10	0.13
1339	0.26	1e-05	1e-05	0.036	0	0.26	0	0.013	2.8e-05	1e-05	0	0	0	0	0	0.26	0.16	0	0.61
1340	0	0	0	0.00098	0	0	0	0	0.00018	0	2.3e-05	0	1	0	0	0	0	12	0.043
1341	0.3	0.0026	0.0026	0.00067	0	0.3	0.0019	0.00013	2.9e-06	0.0026	0	0.029	0	0.036	0.019	0.3	0.00067	0	0.61
1342	0.0045	0.0028	0.0028	0	0	0.0045	0.012	0	0	0.0028	0	0.32	0	0.4	0.24	0.0045	0	13	0.47
1343	0	0	0	0	0	0	0	0	0	0	1	0	5.2e-06	0	0	0	0	10	0.13
1344	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	10	0.13
1345	3.7e-05	0.0001	0.0001	0	0	3.7e-05	0.17	0	0	0.00011	0	0.068	0	0.086	0.68	3.7e-05	0	14	0.39
1346	0	0	0	0	0.99	0	0	0	0	0	0	0	0.0083	0	0	0	0	4	0
1347	0.022	0.0025	0.0025	7.1e-06	0	0.022	0.12	0	0	0.0025	3.4e-06	0.16	0	0.21	0.44	0.022	0	14	0.39
1348	5.5e-06	1.3e-06	1.3e-06	0	0	5.5e-06	0.0069	0	0	1.3e-06	0.96	0.00026	0.022	0.00033	0.0057	5.5e-06	0	10	0.13
1349	0.32	0.0021	0.0021	0.0044	0	0.32	3.9e-05	0.0064	1.1e-05	0.0021	0	0.0088	0	0.011	0.00079	0.32	0.013	0	0.61
1350	0.25	0.012	0.012	5.4e-05	0	0.25	2e-05	0	1.3e-06	0.012	0	0.099	0	0.12	0.0025	0.25	0	0	0.61
1351	5.7e-05	0.0003	0.0003	0	0	5.7e-05	0.038	0	0	0.0003	0	0.19	0	0.23	0.54	5.7e-05	0	14	0.39
1352	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	10	0.13
1353	0.24	1.6e-06	1.6e-06	0.15	0	0.24	0	0.00028	0.0001	1.6e-06	0	0	0	0	0	0.24	0.15	0	0.61
1354	0.32	0.00011	0.00011	0.02	0	0.32	0	0.0012	3.1e-05	0.00012	0	4.3e-06	0	5.5e-06	0	0.32	0.032	0	0.61
1355	0.32	0.0039	0.0039	0.00048	0	0.32	0	0	4.4e-06	0.0039	0	0.0091	0	0.011	5.4e-05	0.32	3.4e-05	0	0.61
1356	0.028	0	0	0.013	0	0.028	0	0.49	5.1e-06	0	0	0	0	0	0	0.028	0.42	7	0.87
1357	0.13	0.011	0.011	2.3e-06	0	0.13	0.0002	0	0	0.011	0	0.24	0	0.3	0.024	0.13	0	13	0.47
1358	0.32	0.0022	0.0022	0.00057	0	0.32	5.3e-05	1.7e-05	2.9e-06	0.0022	0	0.013	0	0.016	0.0018	0.32	0.00028	0	0.61
1359	0.32	0.0017	0.0017	0.0012	0	0.32	0.00016	0.00043	4e-06	0.0017	0	0.011	0	0.014	0.0029	0.32	0.0017	0	0.61
1360	0.0015	0.00015	0.00015	0	0	0.0015	0.36	0	0	0.00015	0.08	0.022	0	0.028	0.5	0.0015	0	14	0.39
1361	0.31	0.0036	0.0036	0.00016	0	0.31	1.9e-05	0	1.7e-06	0.0036	0	0.022	0	0.028	0.0015	0.31	1.3e-05	0	0.61
1362	0.33	0.0026	0.0026	0.00012	0	0.33	0	0	1.6e-06	0.0027	0	0.0058	0	0.0073	3.2e-05	0.33	3.1e-06	0	0.61
1363	0.32	0.00067	0.00067	0.0034	0	0.32	0	0.0073	6.9e-06	0.00068	0	0.0014	0	0.0018	8.1e-05	0.32	0.013	0	0.61
1364	0.31	0.0066	0.0066	2e-05	0	0.31	0	0	0	0.0067	0	0.027	0	0.035	0.00019	0.31	0	0	0.61
1365	0.32	7.8e-06	7.8e-06	0.021	0	0.32	0	5.5e-05	2.9e-05	7.9e-06	0	0	0	0	0	0.32	0.014	0	0.61
1366	0.29	0.0024	0.0024	0.0009	0	0.29	0.0084	0.00083	3.2e-06	0.0024	7.3e-06	0.033	0	0.041	0.045	0.29	0.0018	0	0.61
1367	0.16	0.0081	0.0081	1.1e-05	0	0.16	0.0013	0	0	0.0082	0	0.19	0	0.24	0.055	0.16	0	13	0.47
1368	0.33	0.0014	0.0014	0.00049	0	0.33	0	1.2e-06	3e-06	0.0014	0	0.0028	0	0.0035	3.3e-05	0.33	9.8e-05	0	0.61
1369	0.23	0.0039	0.0039	0.00019	0	0.23	0.013	3.8e-06	1.4e-06	0.004	0	0.079	0	0.1	0.098	0.23	6.6e-05	0	0.61
1370	0.33	5.7e-05	5.7e-05	0.0056	0	0.33	0	2e-05	1.3e-05	5.8e-05	0	1.1e-06	0	1.4e-06	0	0.33	0.0026	0	0.61
1371	0.31	0.00015	0.00015	0.019	0	0.31	0	0.0026	2.9e-05	0.00015	0	1e-05	0	1.3e-05	0	0.31	0.039	0	0.61
1372	0.23	0.0083	0.0083	0.00019	0	0.23	0.0011	0	2.1e-06	0.0085	0	0.12	0	0.15	0.023	0.23	1.7e-05	0	0.61
1373	0.33	0.0014	0.0014	0.0031	0	0.33	0	0.00015	1.1e-05	0.0014	0	0.0018	0	0.0023	1.1e-05	0.33	0.0026	0	0.61
1374	0.27	0.0076	0.0076	0.00026	0	0.27	0.0002	0	2.7e-06	0.0078	0	0.074	0	0.094	0.0069	0.27	2.3e-05	0	0.61
1375	0.027	0.0057	0.0057	1.4e-06	0	0.027	0.01	0	0	0.0058	0	0.32	0	0.4	0.17	0.027	0	13	0.47
1376	0.0075	0	0	0.007	0	0.0075	0	0.65	2.6e-06	0	0	0	0	0	0	0.0075	0.32	7	0.87
1377	0.14	0.024	0.024	1.3e-06	0	0.14	0	0	0	0.024	0	0.22	0	0.28	0.00087	0.14	0	13	0.47
1378	0	0	0	0	0	0	0	0	0	0	1	0	0.00043	0	0	0	0	10	0.13
1379	0.31	0.0065	0.0065	0.00022	0	0.31	2.2e-06	0	2.9e-06	0.0066	0	0.027	0	0.034	0.00035	0.31	7.8e-06	0	0.61
1380	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	10	0.13
1381	0.32	0.0001	0.0001	0.021	0	0.32	0	0.00091	3.2e-05	0.0001	0	3.1e-06	0	4e-06	0	0.32	0.03	0	0.61
1382	0.31	0.0019	0.0019	0.0052	0	0.31	3.6e-05	0.013	1.2e-05	0.0019	0	0.0075	0	0.0094	0.00069	0.31	0.02	0	0.61
1383	0.22	0.0079	0.0079	0.00021	0	0.22	0.0023	0	2.1e-06	0.008	0	0.13	0	0.16	0.035	0.22	2.6e-05	0	0.61
1384	0.31	0.0035	0.0035	0.0016	0	0.31	5.7e-05	0.00012	6.8e-06	0.0035	0	0.019	0	0.024	0.0015	0.31	0.0013	0	0.61
1385	0	0	0	0	0	0	0.00035	0	0	0	1	0	4.3e-05	0	6.1e-05	0	0	10	0.13
1386	0.0052	0	0	0.0058	0	0.0052	0	0.65	1.9e-06	0	0	0	0	0	0	0.0052	0.33	7	0.87
1387	0	0	0	3.6e-05	0	0	0	0.7	0	0	0	0	0	0	0	0	0.3	7	0.87
1388	0.3	0	0	0	0.095	0.3	0	0	0	0	0	0	7.4e-06	0	0	0.3	0	0	0.61
1389	0.3	0	0	0	0.095	0.3	0	0	0	0	0	0	0	0	0	0.3	0	0	0.61
1390	0	0	0	3.5e-05	0	0	0	0	9.2e-05	0	0	0	1	0	0	0	0	12	0.043
1391	3.4e-06	0	0	0.0017	0	3.4e-06	0.032	0.17	0	1e-06	0.62	0.00038	0.0003	0.00048	0.025	3.4e-06	0.15	10	0.13
1392	0.31	0.023	0.023	0	0	0.31	0	0	0	0.023	0	0.0044	0	0.0055	0	0.31	0	0	0.61
1393	0	0	0	3.2e-05	0	0	0	0	9.2e-05	0	0	0	1	0	0	0	0	12	0.043
1394	0.33	0.00079	0.00079	0.00041	0	0.33	0	0	3.2e-06	0.0008	0	0.0005	0	0.00064	0	0.33	1.8e-05	0	0.61
1395	0.11	0.009	0.009	1.8e-06	0	0.11	0.0017	0	0	0.0091	0	0.26	0	0.32	0.072	0.11	0	13	0.47
1396	0.33	0.0024	0.0024	0.0018	0	0.33	0	4e-05	7.9e-06	0.0024	0	0.0057	0	0.0071	8.6e-05	0.33	0.00096	0	0.61
1397	0	0	0	0.0095	0	0	0.0027	0.028	2.1e-06	0	0.86	2e-05	0.023	2.5e-05	0.0017	0	0.078	10	0.13
1398	0.3	0	0	0	0.095	0.3	0	0	0	0	0	0	0.00055	0	0	0.3	0	0	0.61
1399	0.3	0	0	0	0.095	0.3	0	0	0	0	0	0	6.3e-06	0	0	0.3	0	0	0.61
1400	0.32	0.0013	0.0013	0.0018	0	0.32	7e-05	0.002	5e-06	0.0013	0	0.0062	0	0.0079	0.0013	0.32	0.0045	0	0.61
1401	0.33	0.00068	0.00068	0.0029	0	0.33	0	0.0027	6.6e-06	0.00069	0	0.0013	0	0.0016	4.9e-05	0.33	0.0077	0	0.61
1402	0.33	0	0	0.00069	0	0.33	0	0.021	4.3e-06	0	0	0	0	0	0	0.33	0.0016	0	0.61
1403	0.33	0	0	0.0034	0	0.33	0	0.00028	1.1e-05	0	0	0	0	0	0	0.33	0.0036	0	0.61
1404	0.28	0.0073	0.0073	1.8e-05	0	0.28	1.6e-05	0	0	0.0074	0	0.055	0	0.069	0.0022	0.28	0	0	0.61
1405	0	0	0	0.053	0	0	0	0	0	0	0.94	0	0.0027	0	0	0	0.0015	10	0.13
1406	0.28	0.0075	0.0075	1.7e-05	0	0.28	2e-05	0	0	0.0076	0	0.059	0	0.075	0.0026	0.28	0	0	0.61
1407	0	0	0	0.0055	0	0	0.0004	0.016	0	0	0.89	0	0.0023	0	0.00011	0	0.087	10	0.13
1408	0	0	0	0.003	0	0	0	0	0	0	0.99	0	0	0	0	0	0.0035	10	0.13
1409	0	0	0	3.4e-05	0	0	0	3e-06	0	0	0.92	0	0	0	0	0	0.081	10	0.13
