SNV	cluster0	cluster1	cluster2	cluster3	cluster4	cluster5	cluster6	cluster7	cluster8	cluster9	cluster10	cluster11	cluster12	cluster13	cluster14	cluster15	cluster16	cluster17	cluster	dcf0
1163	0.012	0.00096	0.012	0	0.13	0	0.1	0.61	0.00099	0	0	0	0	0	0.00096	0	0.13	0	7	0.39
1164	0.46	0.0027	0.46	2.7e-06	0.032	2.7e-05	0.025	0.012	0.0027	0.00027	0	0	0	0.00027	0.0027	0.00029	0.001	0	0	0.61
1165	0.5	0.00039	0.5	5.9e-06	0.00018	1.5e-06	0.00014	0	0.0004	0.00078	0	0	0	0.00078	0.00039	0.00037	0	0	0	0.61
1166	0.45	0	0.45	0	0	0	0	0	0	1e-05	6.4e-05	0.047	0.0073	1e-05	0	0	0	0.047	0	0.61
1167	0.5	5.5e-05	0.5	1.2e-05	1.1e-06	0	0	0	5.7e-05	0.002	0	0	0	0.002	5.5e-05	0.00045	0	0	0	0.61
1168	0.5	0.00048	0.5	3.5e-06	0.00013	0	0.0001	0	0.00049	0.00021	0	0	0	0.00021	0.00048	8.3e-06	0	0	0	0.61
1169	0	0	0	0	0.0027	0.0064	0.0021	0.63	0	0	0	0	0	0	0	0	0.36	0	7	0.39
1170	0.065	0.0049	0.065	0	0.32	2e-05	0.25	0.27	0.0051	0	0	0	0	0	0.0049	0	0.017	0	4	0.47
1171	0.0014	0.0002	0.0014	0	0.047	0.073	0.037	0.58	0.00021	0	5.2e-05	0	0	0	0.0002	0.0005	0.26	0	7	0.39
1172	0.5	3.2e-05	0.5	1.4e-05	0	0	0	0	3.3e-05	0.0027	0	0	0	0.0027	3.2e-05	0.00057	0	0	0	0.61
1173	0.48	0.00075	0.48	6.8e-06	0.0025	0.0066	0.002	0.00021	0.00077	0.0017	0	0	0	0.0017	0.00075	0.013	7.8e-06	0	0	0.61
1174	0.48	0.0044	0.48	0	0.0096	0	0.0075	1.5e-05	0.0045	9.2e-06	0	0	0	9.2e-06	0.0044	0	0	0	0	0.61
1175	0.5	0.00029	0.5	7.9e-06	0.00013	4.1e-05	0.0001	0	0.0003	0.0015	0	0	0	0.0015	0.00029	0.0022	0	0	0	0.61
1176	0.49	0.0033	0.49	1.2e-06	0.0095	0	0.0074	4.9e-05	0.0034	2.8e-05	0	0	0	2.8e-05	0.0033	0	0	0	0	0.61
1177	0.0039	0.0023	0.0039	0	0.41	0	0.32	0.25	0.0023	0	0	0	0	0	0.0023	0	0.006	0	4	0.47
1178	0	0	0	0	0.046	0	0.036	0.92	0	0	0	0	0	0	0	0	0.00094	0	7	0.39
1179	0.00014	2.6e-05	0.00014	0	0.0092	0.39	0.0072	0.27	2.6e-05	7.2e-06	0.047	0	0	7.2e-06	2.6e-05	0.048	0.23	0	5	0.87
1180	0.48	0.0015	0.48	4.9e-06	0.013	0.0037	0.01	0.0057	0.0015	0.00099	0	0	0	0.00099	0.0015	0.0061	0.00065	0	0	0.61
1181	0.48	0.0037	0.48	1.3e-06	0.016	0	0.013	0.00024	0.0038	3.6e-05	0	0	0	3.6e-05	0.0037	0	0	0	0	0.61
1182	0.45	0	0.45	0	0	0	0	0	0	4.8e-06	2.1e-05	0.047	0.005	4.8e-06	0	0	0	0.047	0	0.61
1183	0.48	0.0054	0.48	0	0.014	0	0.011	6.2e-05	0.0056	0	0	0	0	0	0.0054	0	0	0	0	0.61
1184	0.17	0.013	0.17	0	0.32	0	0.25	0.039	0.014	0	0	0	0	0	0.013	0	0.00059	0	4	0.47
1185	0.5	0.00023	0.5	0	1.8e-05	0	1.4e-05	0	0.00023	0	0	0	0	0	0.00023	0	0	0	0	0.61
1186	7.8e-05	0.00015	7.8e-05	0	0.093	0.00017	0.073	0.73	0.00015	0	0	0	0	0	0.00015	0	0.1	0	7	0.39
1187	0.47	0.011	0.47	0	0.014	0	0.011	2.1e-06	0.011	0	0	0	0	0	0.011	0	0	0	0	0.61
1188	0.49	0.0027	0.49	0	0.0099	0	0.0077	0.00037	0.0028	0	0	0	0	0	0.0027	0	5.5e-06	0	0	0.61
1189	0.5	6.4e-05	0.5	0	0	0	0	0	6.5e-05	0	0	0	0	0	6.4e-05	0	0	0	0	0.61
1190	0.49	0.0042	0.49	0	0.0048	0	0.0037	2.8e-06	0.0043	0	0	0	0	0	0.0042	0	0	0	0	0.61
1191	0.19	0.014	0.19	0	0.31	0	0.24	0.032	0.014	0	0	0	0	0	0.014	0	0.00041	0	4	0.47
1192	0.48	0.0051	0.48	0	0.012	0	0.0095	4.6e-05	0.0052	0	0	0	0	0	0.0051	0	0	0	0	0.61
1193	0.5	0	0.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.61
1194	0.5	0	0.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.61
1195	0.35	0.0077	0.35	0	0.13	3.4e-06	0.099	0.042	0.0079	0	0	0	0	0	0.0077	0	0.0022	0	0	0.61
1196	0.5	0	0.5	5e-06	0	2.1e-05	0	0	0	0.00046	0	0	0	0.00046	0	0.00042	0	0	0	0.61
1197	0.5	0	0.5	2.3e-06	0	0	0	0	0	6.4e-05	0	0	0	6.4e-05	0	1.6e-06	0	0	0	0.61
1198	0.5	0	0.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.61
1199	0.5	0.00022	0.5	0	3.6e-05	0	2.8e-05	0	0.00022	0	0	0	0	0	0.00022	0	0	0	0	0.61
1200	0.5	0.00098	0.5	0	0.002	0	0.0016	8.9e-05	0.001	0	0	0	0	0	0.00098	0	2.2e-06	0	0	0.61
1201	0.5	0	0.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.61
1202	0.5	0	0.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.61
1203	0.5	2.1e-06	0.5	0	0	0	0	0	2.2e-06	0	0	0	0	0	2.1e-06	0	0	0	0	0.61
1204	0.5	1.9e-05	0.5	0	0	0	0	0	1.9e-05	0	0	0	0	0	1.9e-05	0	0	0	0	0.61
1205	0.5	0	0.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.61
1206	0.5	0.00016	0.5	0	3.4e-05	0	2.7e-05	0	0.00016	0	0	0	0	0	0.00016	0	0	0	0	0.61
1207	0.49	0	0.49	1.9e-05	0	1.3e-05	0	0	0	0.0041	0	0	0	0.0041	0	0.0038	0	0	0	0.61
1208	0.45	0	0.45	0	0	0	0	0	0	1.8e-06	4.5e-06	0.047	0.0031	1.8e-06	0	0	0	0.047	0	0.61
1209	0.5	0	0.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.61
1210	0.45	0	0.45	0	0	0	0	0	0	2.1e-05	0.0002	0.047	0.01	2.1e-05	0	2.1e-06	0	0.047	0	0.61
1211	0.5	0	0.5	4.6e-06	0	1.7e-05	0	0	0	0.00039	0	0	0	0.00039	0	0.00032	0	0	0	0.61
1212	0.45	0	0.45	0	0	0	0	0	0	0	0	0.047	2e-06	0	0	0	0	0.047	0	0.61
1213	3.4e-06	2e-05	3.4e-06	0	0.035	0.0005	0.027	0.77	2.1e-05	0	0	0	0	0	2e-05	0	0.16	0	7	0.39
1214	0.5	0	0.5	1.6e-06	0	0	0	0	0	2e-05	0	0	0	2e-05	0	0	0	0	0	0.61
1215	0.5	0	0.5	3.7e-06	0	0	0	0	0	0.00014	0	0	0	0.00014	0	3.8e-06	0	0	0	0.61
1216	0	0	0	1.5e-05	0	5.5e-06	0	0	0	0.027	0.77	0	0.17	0.027	0	0.006	0	0	10	0.13
1217	0.48	0.0045	0.48	0	0.018	0	0.014	0.00015	0.0046	1.8e-05	0	0	0	1.8e-05	0.0045	0	0	0	0	0.61
1218	0.45	0.00051	0.45	8.1e-06	0.0014	0.054	0.0011	0.0001	0.00052	0.0028	0	0	0	0.0028	0.00051	0.042	3.8e-06	0	0	0.61
1219	0.49	0	0.49	1e-05	0	0.0092	0	0	0	0.0022	0	0	0	0.0022	0	0.015	0	0	0	0.61
1220	0.47	0	0.47	3e-05	0	0.00064	0	0	0	0.011	0	0	0	0.011	0	0.034	0	0	0	0.61
1221	0.5	0	0.5	1.2e-05	0	2.3e-06	0	0	0	0.0017	0	0	0	0.0017	0	0.00081	0	0	0	0.61
1222	0.45	0	0.45	0	0	0	0	0	0	4e-06	1.6e-05	0.047	0.0046	4e-06	0	0	0	0.047	0	0.61
1223	0.49	0	0.49	1.5e-05	0	0.00029	0	0	0	0.0032	0	0	0	0.0032	0	0.0072	0	0	0	0.61
1224	0.00091	0.00057	0.00091	0	0.15	0.00021	0.12	0.64	0.00059	0	0	0	0	0	0.00057	0	0.08	0	7	0.39
1225	0.47	0	0.47	1.4e-05	0	0.023	0	0	0	0.0038	0	0	0	0.0038	0	0.036	0	0	0	0.61
1226	0.5	0	0.5	3.6e-06	0	2e-06	0	0	0	0.00023	0	0	0	0.00023	0	9.7e-05	0	0	0	0.61
1227	0.49	0	0.49	1.1e-05	0	0.0026	0	0	0	0.0021	0	0	0	0.0021	0	0.0096	0	0	0	0.61
1228	0.45	0.0056	0.45	0	0.042	0	0.033	0.0013	0.0057	2e-05	0	0	0	2e-05	0.0056	0	1.1e-05	0	0	0.61
1229	0.5	0.00051	0.5	6.5e-06	0.00056	9.2e-05	0.00044	3.8e-06	0.00052	0.0012	0	0	0	0.0012	0.00051	0.0022	0	0	0	0.61
1230	0.21	0.0036	0.21	0	0.13	0.006	0.11	0.27	0.0037	3.5e-05	6.7e-06	0	0	3.5e-05	0.0036	4.8e-05	0.057	0	7	0.39
1231	0.5	0.0004	0.5	5e-06	0.00014	0	0.00011	0	0.00041	0.00051	0	0	0	0.00051	0.0004	0.0001	0	0	0	0.61
1232	0.5	0.00026	0.5	5e-06	3.3e-05	0	2.6e-05	0	0.00026	0.00041	0	0	0	0.00041	0.00026	2.9e-05	0	0	0	0.61
1233	0.5	0.00062	0.5	4.1e-06	0.00041	0	0.00032	0	0.00064	0.00036	0	0	0	0.00036	0.00062	6.4e-05	0	0	0	0.61
1234	0.089	0.0057	0.089	0	0.32	1.3e-05	0.25	0.23	0.0059	0	0	0	0	0	0.0057	0	0.013	0	4	0.47
1235	0.48	0.0018	0.48	3.7e-06	0.015	0.00013	0.012	0.0037	0.0019	0.00052	0	0	0	0.00052	0.0018	0.001	0.00024	0	0	0.61
1236	0.5	0.00071	0.5	4e-06	0.00061	0	0.00047	0	0.00073	0.00037	0	0	0	0.00037	0.00071	8.3e-05	0	0	0	0.61
1237	0.5	4.9e-06	0.5	1.7e-05	0	0	0	0	5.1e-06	0.0018	0	0	0	0.0018	4.9e-06	1.2e-05	0	0	0	0.61
1238	0.48	0.00024	0.48	2.4e-05	3.3e-05	0.0014	2.6e-05	0	0.00025	0.007	0	0	0	0.007	0.00024	0.023	0	0	0	0.61
1239	0.47	0.0039	0.47	6.5e-06	0.028	0.0001	0.022	0.0021	0.004	0.00077	0	0	0	0.00077	0.0039	0.0011	8.3e-05	0	0	0.61
1240	0.48	0.00013	0.48	1.4e-05	3.1e-05	0.0042	2.4e-05	0	0.00013	0.0051	0	0	0	0.0051	0.00013	0.033	0	0	0	0.61
1241	0.5	0.00082	0.5	2.1e-06	0.00027	0	0.00021	0	0.00084	6.7e-05	0	0	0	6.7e-05	0.00082	0	0	0	0	0.61
1242	0.49	0.0029	0.49	1.5e-06	0.01	0	0.0079	0.00011	0.003	5.2e-05	0	0	0	5.2e-05	0.0029	1.5e-06	0	0	0	0.61
1243	0.45	0	0.45	0	0	0	0	0	0	0	0	0.047	0.0001	0	0	0	0	0.047	0	0.61
1244	0.45	0	0.45	0	0	0	0	0	0	7.4e-06	3.9e-05	0.047	0.0063	7.4e-06	0	0	0	0.047	0	0.61
1245	0.49	0.0013	0.49	4.6e-06	0.0063	0.00021	0.0049	0.00069	0.0013	0.00073	0	0	0	0.00073	0.0013	0.0018	2.7e-05	0	0	0.61
1246	0.5	0.00024	0.5	5e-06	2.7e-05	0	2.1e-05	0	0.00025	0.00039	0	0	0	0.00039	0.00024	2.2e-05	0	0	0	0.61
1247	0.5	0.00062	0.5	2.2e-06	0.00012	0	9e-05	0	0.00064	6.5e-05	0	0	0	6.5e-05	0.00062	0	0	0	0	0.61
1248	0.3	0.0077	0.3	0	0.18	0	0.14	0.05	0.0079	8.8e-06	0	0	0	8.8e-06	0.0077	0	0.0018	0	0	0.61
1249	0.5	0.00034	0.5	7.5e-06	0.00019	5e-05	0.00015	0	0.00035	0.0015	0	0	0	0.0015	0.00034	0.0022	0	0	0	0.61
1250	0.5	0.00076	0.5	4.4e-06	0.00095	1.4e-06	0.00074	4.9e-06	0.00078	0.00049	0	0	0	0.00049	0.00076	0.00023	0	0	0	0.61
1251	0.47	1.2e-05	0.47	2.9e-05	0	0.00013	0	0	1.3e-05	0.014	0	0	0	0.014	1.2e-05	0.03	0	0	0	0.61
1252	0.48	0.00035	0.48	9.3e-06	0.00038	0.0063	0.0003	4.3e-06	0.00036	0.0028	0	0	0	0.0028	0.00035	0.021	0	0	0	0.61
1253	0.49	0.00058	0.49	6.8e-06	0.00094	0.00054	0.00073	1.6e-05	0.00059	0.0015	0	0	0	0.0015	0.00058	0.0048	0	0	0	0.61
1254	0.48	0.0012	0.48	5.6e-06	0.0086	0.008	0.0067	0.0029	0.0013	0.0013	0	0	0	0.0013	0.0012	0.01	0.00028	0	0	0.61
1255	0	0	0	0	0	0	0	4.1e-05	0	0	1	0	2.2e-06	0	0	0	0.00035	0	10	0.13
1256	0.49	0.0018	0.49	9.9e-06	0.0042	0.00025	0.0032	4.2e-05	0.0018	0.0015	0	0	0	0.0015	0.0018	0.0029	0	0	0	0.61
1257	0.12	0.014	0.12	0	0.39	0	0.31	0.017	0.015	1.2e-06	0	0	0	1.2e-06	0.014	0	0.00015	0	4	0.47
1258	0.39	0.011	0.39	1.7e-06	0.11	0	0.082	0.0028	0.011	4.7e-05	0	0	0	4.7e-05	0.011	1.6e-06	3e-05	0	0	0.61
1259	0.04	1.6e-06	0.04	3.5e-06	0	0.62	0	0	1.7e-06	0.0041	0	0	0	0.0041	1.6e-06	0.29	0	0	5	0.87
1260	0	0	0	0	0	0	0	0	0	0	0	0.5	0	0	0	0	0	0.5	11	0
1261	0.49	0.0039	0.49	3.1e-06	0.0048	0	0.0037	2e-06	0.004	9.8e-05	0	0	0	9.8e-05	0.0039	1.9e-06	0	0	0	0.61
1262	0.31	0.0094	0.31	1.6e-06	0.18	0	0.14	0.028	0.0096	6.4e-05	0	0	0	6.4e-05	0.0094	7.5e-06	0.0012	0	0	0.61
1263	0.26	0.0089	0.26	1.3e-06	0.22	0	0.17	0.057	0.0092	5.2e-05	0	0	0	5.2e-05	0.0089	6.9e-06	0.0038	0	0	0.61
1264	0.5	0.00077	0.5	1e-05	0.00025	1.9e-06	0.00019	0	0.00079	0.0012	0	0	0	0.0012	0.00077	0.00042	0	0	0	0.61
1265	0.49	0.0055	0.49	1.7e-06	0.004	0	0.0031	0	0.0057	2e-05	0	0	0	2e-05	0.0055	0	0	0	0	0.61
1266	0.48	0.005	0.48	3.2e-06	0.013	0	0.01	3.1e-05	0.0052	0.00012	0	0	0	0.00012	0.005	5.4e-06	0	0	0	0.61
1267	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	10	0.13
1268	0.026	0.0034	0.026	0	0.3	0	0.24	0.35	0.0035	0	0	0	0	0	0.0034	0	0.049	0	7	0.39
1269	0.45	0.0042	0.45	6.4e-06	0.04	0.00026	0.031	0.0059	0.0043	0.00082	0	0	0	0.00082	0.0042	0.0016	0.00041	0	0	0.61
1270	0.38	6.3e-05	0.38	3.6e-05	2.4e-06	0.025	1.9e-06	0	6.5e-05	0.019	0	0	0	0.019	6.3e-05	0.17	0	0	0	0.61
1271	0.38	0.0062	0.38	3.7e-06	0.1	1.8e-05	0.081	0.029	0.0064	0.00032	0	0	0	0.00032	0.0062	0.00028	0.0028	0	0	0.61
1272	0.47	0.00097	0.47	1.5e-05	0.0015	0.011	0.0012	1.3e-05	0.001	0.004	0	0	0	0.004	0.00097	0.027	0	0	0	0.61
1273	0.49	0.00027	0.49	2.1e-05	3.5e-05	0.00026	2.7e-05	0	0.00028	0.005	0	0	0	0.005	0.00027	0.0093	0	0	0	0.61
1274	0.46	0.005	0.46	4.8e-06	0.037	5.4e-06	0.029	0.0019	0.0051	0.00039	0	0	0	0.00039	0.005	0.00021	5e-05	0	0	0.61
1275	0.35	0.0075	0.35	2.5e-06	0.14	1.3e-06	0.11	0.033	0.0078	0.00016	0	0	0	0.00016	0.0075	5.8e-05	0.0025	0	0	0.61
1276	3.8e-05	5.6e-06	3.8e-05	0	0.0012	0	0.00094	0.017	5.7e-06	0	0.96	0	0.0072	0	5.6e-06	0	0.018	0	10	0.13
1277	0.00088	7.5e-05	0.00088	0	0.01	0	0.0078	0.077	7.8e-05	0	0.84	0	0.0038	0	7.5e-05	0	0.062	0	10	0.13
1278	0	0	0	0	0	0	0	3.5e-05	0	0	0.53	0	0.47	0	0	0	7.5e-05	0	10	0.13
1279	0.025	0.0019	0.025	0	0.2	0	0.15	0.52	0.002	0	0	0	0	0	0.0019	0	0.074	0	7	0.39
1280	0.25	0.01	0.25	0	0.24	0	0.19	0.027	0.01	3.4e-06	0	0	0	3.4e-06	0.01	0	0.00034	0	0	0.61
1281	0.49	0.0012	0.49	1.2e-05	0.0017	0.00036	0.0013	6.9e-06	0.0013	0.0021	0	0	0	0.0021	0.0012	0.0044	0	0	0	0.61
1282	0.39	0.013	0.39	1.1e-06	0.096	0	0.075	0.00063	0.014	1.8e-05	0	0	0	1.8e-05	0.013	0	2e-06	0	0	0.61
1283	0.42	0.0071	0.42	3.2e-06	0.073	0	0.057	0.0047	0.0073	0.00018	0	0	0	0.00018	0.0071	4.2e-05	0.00013	0	0	0.61
1284	0.0018	0	0.0018	0	0	0.91	0	0	0	0.00046	0	0	0	0.00046	0	0.086	0	0	5	0.87
1285	0.33	0.013	0.33	1.1e-06	0.16	0	0.13	0.0041	0.013	2e-05	0	0	0	2e-05	0.013	0	3.8e-05	0	0	0.61
1286	0	0	0	0	0	0	0	0	0	0	0.9	0	0.096	0	0	0	0	0	10	0.13
1287	0.5	0	0.5	7.1e-06	0	0.00017	0	0	0	0.00089	0	0	0	0.00089	0	0.0015	0	0	0	0.61
1288	0	0	0	0	0.00014	0	0.00011	0.26	0	0	0	0	0	0	0	0	0.74	0	16	0.35
1289	0.035	0.0085	0.035	0	0.48	0	0.37	0.051	0.0087	0	0	0	0	0	0.0085	0	0.00078	0	4	0.47
1290	0.4	0.0032	0.4	2.1e-06	0.066	5.7e-05	0.052	0.068	0.0033	0.00022	0	0	0	0.00022	0.0032	0.00035	0.01	0	0	0.61
1291	0.48	0.0046	0.48	1.1e-06	0.02	0	0.015	0.00014	0.0047	2.6e-05	0	0	0	2.6e-05	0.0046	0	0	0	0	0.61
1292	0.48	0.00081	0.48	6.6e-06	0.003	0.013	0.0023	0.00027	0.00083	0.0017	0	0	0	0.0017	0.00081	0.015	1e-05	0	0	0.61
1293	0.45	0.0029	0.45	2.5e-06	0.037	2.9e-05	0.029	0.014	0.003	0.00025	0	0	0	0.00025	0.0029	0.0003	0.00097	0	0	0.61
1294	0.48	0.0014	0.48	5.1e-06	0.01	0.0063	0.0081	0.0033	0.0014	0.0011	0	0	0	0.0011	0.0014	0.0078	0.00029	0	0	0.61
1295	0.46	0.00078	0.46	6.7e-06	0.0034	0.035	0.0026	0.00049	0.0008	0.002	0	0	0	0.002	0.00078	0.025	2.8e-05	0	0	0.61
1296	0.034	0.0014	0.034	0	0.13	0	0.098	0.55	0.0015	1.7e-06	0	0	0	1.7e-06	0.0014	0	0.15	0	7	0.39
1297	0.48	0.00096	0.48	6.1e-06	0.0045	0.011	0.0035	0.00063	0.00098	0.0015	0	0	0	0.0015	0.00096	0.013	3.2e-05	0	0	0.61
1298	0.16	0.0033	0.16	0	0.15	0	0.12	0.33	0.0034	2.4e-05	0	0	0	2.4e-05	0.0033	8.5e-06	0.067	0	7	0.39
1299	0	0	0	0	0	0	0	0	0	0	0.92	0	0.084	0	0	0	3.9e-06	0	10	0.13
1300	0	0	0	0	0	0	0	0	0	0	1	0	1.1e-05	0	0	0	0	0	10	0.13
1301	0.04	0.0021	0.04	0	0.18	0	0.14	0.51	0.0022	1.1e-06	0	0	0	1.1e-06	0.0021	0	0.086	0	7	0.39
1302	0.38	0	0.38	1.2e-05	0	0.16	0	0	0	0.0038	0	0	0	0.0038	0	0.07	0	0	0	0.61
1303	0.46	0.0027	0.46	2.7e-06	0.031	4.5e-05	0.024	0.01	0.0028	0.00029	0	0	0	0.00029	0.0027	0.0004	0.00068	0	0	0.61
1304	0.48	0.003	0.48	2e-06	0.021	0	0.016	0.0012	0.0031	0.00013	0	0	0	0.00013	0.003	3.8e-05	1.8e-05	0	0	0.61
1305	0.36	0.011	0.36	0	0.13	0	0.1	0.0031	0.011	4.2e-06	0	0	0	4.2e-06	0.011	0	1.2e-05	0	0	0.61
1306	0.36	0.0039	0.36	1.5e-06	0.095	5.4e-06	0.074	0.093	0.0041	0.00011	0	0	0	0.00011	0.0039	8.3e-05	0.012	0	0	0.61
1307	0.012	0.00052	0.012	0	0.061	0	0.047	0.57	0.00054	0	0.0052	0	0	0	0.00052	0	0.29	0	7	0.39
1308	0.5	0.00054	0.5	5.7e-06	0.00046	4.8e-05	0.00036	0	0.00056	0.00087	0	0	0	0.00087	0.00054	0.0011	0	0	0	0.61
1309	0.5	0.00052	0.5	5.2e-06	0.00032	8.7e-06	0.00025	0	0.00053	0.00067	0	0	0	0.00067	0.00052	0.00049	0	0	0	0.61
1310	0	0	0	0	0	0	0	0	0	0	0	0.5	0	0	0	0	0	0.5	11	0
1311	0.00035	0.00012	0.00035	0	0.049	0	0.038	0.69	0.00012	0	0	0	0	0	0.00012	0	0.22	0	7	0.39
1312	0.055	0.0064	0.055	0	0.42	0	0.32	0.13	0.0066	0	0	0	0	0	0.0064	0	0.0025	0	4	0.47
1313	0.29	0.0086	0.29	0	0.2	0	0.16	0.032	0.0088	7.6e-06	0	0	0	7.6e-06	0.0086	0	0.00062	0	0	0.61
1314	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	10	0.13
1315	4.1e-06	0	4.1e-06	0	0.00025	0	0.0002	0.014	0	0	0.96	0	0.0004	0	0	0	0.021	0	10	0.13
1316	0	0	0	0	0	0	0	0	0	0	1	0	1.9e-05	0	0	0	0	0	10	0.13
1317	0	0	0	0	0	0	0	0	0	0	1	0	4.1e-05	0	0	0	1.3e-05	0	10	0.13
1318	0.5	0	0.5	4.3e-06	0	8.4e-05	0	0	0	0.0003	0	0	0	0.0003	0	0.00011	0	0	0	0.61
1319	0	0	0	0	0	0	0	0	0	0	0.99	0	0.011	0	0	0	0	0	10	0.13
1320	0	0	0	0	0	0	0	0.0001	0	0	1	0	0.00092	0	0	0	0.00037	0	10	0.13
1321	0.31	0.0034	0.31	1.4e-06	0.098	1.7e-05	0.076	0.16	0.0035	0.00012	3.3e-06	0	0	0.00012	0.0034	0.00014	0.033	0	0	0.61
1322	0	0	0	0	0	0	0	0	0	0	0.0063	0	0.99	0	0	0	0	0	12	0.043
1323	1.7e-05	2.4e-05	1.7e-05	0	0.029	0	0.023	0.73	2.5e-05	0	0	0	0	0	2.4e-05	0	0.21	0	7	0.39
1324	0.38	0.012	0.38	0	0.11	0	0.085	0.00092	0.012	2.8e-06	0	0	0	2.8e-06	0.012	0	0	0	0	0.61
1325	0.44	0.0057	0.44	0	0.052	0	0.041	0.0021	0.0059	2.9e-05	0	0	0	2.9e-05	0.0057	1.2e-06	1.8e-05	0	0	0.61
1326	0.5	0	0.5	3.2e-06	0	0	0	0	0	9.2e-05	0	0	0	9.2e-05	0	1.1e-06	0	0	0	0.61
1327	0.47	0.0012	0.47	5.5e-06	0.0093	0.013	0.0072	0.0032	0.0013	0.0013	0	0	0	0.0013	0.0012	0.012	0.00032	0	0	0.61
1328	0	0	0	0	0	0	0	0	0	0	0.074	0	0.93	0	0	0	0	0	12	0.043
1329	0.47	0.004	0.47	1.4e-06	0.023	0	0.018	0.00048	0.0041	5.1e-05	0	0	0	5.1e-05	0.004	3.4e-06	2.8e-06	0	0	0.61
1330	0.44	0.0073	0.44	0	0.053	0	0.041	0.00066	0.0075	1.1e-05	0	0	0	1.1e-05	0.0073	0	0	0	0	0.61
1331	0	0	0	0	0	0	0	0	0	0	1	0	0.0045	0	0	0	0	0	10	0.13
1332	0.5	0	0.5	5e-06	0	3.4e-06	0	0	0	0.00038	0	0	0	0.00038	0	0.00015	0	0	0	0.61
1333	0.07	0.0033	0.07	0	0.23	0	0.18	0.4	0.0034	2e-06	0	0	0	2e-06	0.0033	0	0.047	0	7	0.39
1334	0.44	0.013	0.44	0	0.043	0	0.034	1.6e-05	0.014	0	0	0	0	0	0.013	0	0	0	0	0.61
1335	0.072	1.5e-06	0.072	7.7e-06	0	0.39	0	0	1.5e-06	0.0092	0	0	0	0.0092	1.5e-06	0.45	0	0	15	0.78
1336	0.15	0.005	0.15	0	0.24	0	0.19	0.25	0.0051	6.2e-06	0	0	0	6.2e-06	0.005	0	0.022	0	7	0.39
1337	0.0053	0.0058	0.0053	0	0.54	0	0.42	0.0099	0.006	0	0	0	0	0	0.0058	0	7.4e-06	0	4	0.47
1338	0	0	0	0	0	0	0	0	0	0	1	0	7.1e-06	0	0	0	0	0	10	0.13
1339	0.4	1e-05	0.4	2.8e-05	0	0.013	0	0	1.1e-05	0.018	0	0	0	0.018	1e-05	0.16	0	0	0	0.61
1340	0	0	0	0.00018	0	0	0	0	0	0.0005	2.3e-05	0	1	0.0005	0	0	0	0	12	0.043
1341	0.45	0.0027	0.45	2.9e-06	0.036	0.00013	0.028	0.019	0.0027	0.00034	0	0	0	0.00034	0.0027	0.00067	0.0019	0	0	0.61
1342	0.0068	0.0029	0.0068	0	0.41	0	0.32	0.24	0.003	0	0	0	0	0	0.0029	0	0.012	0	4	0.47
1343	0	0	0	0	0	0	0	0	0	0	1	0	5.2e-06	0	0	0	0	0	10	0.13
1344	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	10	0.13
1345	5.6e-05	0.00011	5.6e-05	0	0.086	0	0.067	0.68	0.00011	0	0	0	0	0	0.00011	0	0.17	0	7	0.39
1346	0	0	0	0	0	0	0	0	0	0	0	0.5	0.0083	0	0	0	0	0.5	11	0
1347	0.033	0.0026	0.033	0	0.21	0	0.16	0.44	0.0026	3.7e-06	3.4e-06	0	0	3.7e-06	0.0026	0	0.12	0	7	0.39
1348	8.3e-06	1.3e-06	8.3e-06	0	0.00033	0	0.00026	0.0057	1.4e-06	0	0.96	0	0.022	0	1.3e-06	0	0.0069	0	10	0.13
1349	0.47	0.0022	0.47	1.1e-05	0.011	0.0064	0.0087	0.0008	0.0022	0.0022	0	0	0	0.0022	0.0022	0.013	3.9e-05	0	0	0.61
1350	0.37	0.012	0.37	1.3e-06	0.13	0	0.098	0.0025	0.013	2.7e-05	0	0	0	2.7e-05	0.012	0	2e-05	0	0	0.61
1351	8.5e-05	0.00031	8.5e-05	0	0.23	0	0.18	0.54	0.00032	0	0	0	0	0	0.00031	0	0.038	0	7	0.39
1352	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	10	0.13
1353	0.35	1.6e-06	0.35	0.0001	0	0.00028	0	0	1.7e-06	0.075	0	0	0	0.075	1.6e-06	0.14	0	0	0	0.61
1354	0.47	0.00012	0.47	3e-05	5.5e-06	0.0012	4.3e-06	0	0.00012	0.01	0	0	0	0.01	0.00012	0.032	0	0	0	0.61
