SNV	cluster0	cluster1	cluster2	cluster3	cluster4	cluster5	cluster6	cluster7	cluster8	cluster9	cluster10	cluster11	cluster12	cluster13	cluster14	cluster15	cluster16	cluster17	cluster18	cluster	dcf0
1111	0.13	0.0056	0	0	0	0.31	0.25	2.8e-06	0	1.1e-06	0.0056	0.0058	0	0	1.1e-06	0.0056	0.13	0.0064	0.15	5	0.47
1112	0.32	0.0072	0	0	0	0.17	0.13	0	0	5.2e-06	0.0072	0.0074	0	0	5.2e-06	0.0072	0.32	0.00033	0.019	0	0.61
1113	0.00011	0.00015	0	0	0	0.11	0.087	0	0	0	0.00015	0.00015	0	0	0	0.00015	0.00011	0.079	0.72	18	0.39
1114	0.5	0.0015	0	0	0	0.0015	0.0012	0	1.3e-06	2.4e-05	0.0015	0.0015	0	0	2.4e-05	0.0015	0.5	0	0	0	0.61
1115	0	0	0.027	0.97	3.5e-05	0	0	3.3e-05	0	0.0022	0	0	0	0	0.0022	0	0	0	0	3	0.13
1116	0.45	0	0	0	5.3e-05	0	0	0	0	0	0	0	0.047	0.047	0	0	0.45	0	0	0	0.61
1117	0.45	0.0064	0	0	0	0.045	0.036	0	0	4.5e-06	0.0064	0.0066	0	0	4.5e-06	0.0064	0.45	0	0.00033	0	0.61
1118	0.31	0.013	0	0	0	0.18	0.15	0	0	0	0.013	0.013	0	0	0	0.013	0.31	3.4e-06	0.0018	0	0.61
1119	0.31	0.015	0	0	0	0.18	0.14	0	0	0	0.015	0.015	0	0	0	0.015	0.31	0	0.00091	0	0.61
1120	0.49	0.0028	0	0	0	0.0035	0.0028	0	0	5.3e-06	0.0028	0.0029	0	0	5.3e-06	0.0028	0.49	0	0	0	0.61
1121	0.46	0.0019	0.001	0	0	0.031	0.025	0.00025	3.2e-06	0.00042	0.0019	0.002	0	0	0.00042	0.0019	0.46	0.0017	0.017	0	0.61
1122	0.5	0	8.4e-06	0	0	0	0	0	5.5e-06	0.00026	0	0	0	0	0.00026	0	0.5	0	0	0	0.61
1123	0.5	0	0.0019	0	0	0	0	0.00015	8.5e-06	0.0011	0	0	0	0	0.0011	0	0.5	0	0	0	0.61
1124	0.5	0.00025	0.0043	0	0	0.00016	0.00013	0.00036	8.1e-06	0.0017	0.00025	0.00026	0	0	0.0017	0.00025	0.5	0	0	0	0.61
1125	0.5	8.8e-05	0.0007	0	0	5.4e-06	4.3e-06	3.1e-06	9.1e-06	0.0014	8.8e-05	9.1e-05	0	0	0.0014	8.8e-05	0.5	0	0	0	0.61
1126	0.0041	0	0.01	0	0	0	0	0.98	0	0	0	0	0	0	0	0	0.0041	0	0	7	0.87
1127	0.5	0	0.00019	0	0	0	0	1.6e-05	5.2e-06	0.0004	0	0	0	0	0.0004	0	0.5	0	0	0	0.61
1128	0.48	0.0046	0	0	0	0.012	0.0096	0	0	5.9e-06	0.0046	0.0047	0	0	5.9e-06	0.0046	0.48	0	5.9e-06	0	0.61
1129	0.48	0.00068	0.013	0	0	0.0033	0.0027	0.0097	6.6e-06	0.0016	0.00068	0.0007	0	0	0.0016	0.00068	0.48	1.3e-05	0.00033	0	0.61
1130	0.46	0.0039	1.2e-06	0	0	0.033	0.026	0	1.1e-06	3.2e-05	0.0039	0.004	0	0	3.2e-05	0.0039	0.46	3.5e-06	0.00068	0	0.61
1131	0.11	3.4e-06	0.14	0	0	0	0	0.64	2e-06	0.0018	3.4e-06	3.5e-06	0	0	0.0018	3.4e-06	0.11	0	0	7	0.87
1132	0.5	0	0.0001	0	0	0	0	6.7e-05	4.3e-06	0.00028	0	0	0	0	0.00028	0	0.5	0	0	0	0.61
1133	0.17	0.0015	0.0002	0.12	0.00048	0.072	0.058	5.9e-05	0	9.2e-05	0.0015	0.0016	0	0	9.2e-05	0.0015	0.17	0.11	0.28	18	0.39
1134	0.48	0.00088	0.012	0	0	0.0069	0.0056	0.012	5.9e-06	0.0014	0.00088	0.00091	0	0	0.0014	0.00088	0.48	0.00013	0.0017	0	0.61
1135	0.5	0	0.00013	0	0	0	0	0	7.6e-06	0.00064	0	0	0	0	0.00064	0	0.5	0	0	0	0.61
1136	0.5	0.00041	0.0013	0	0	0.00053	0.00042	3.3e-05	6.3e-06	0.001	0.00041	0.00042	0	0	0.001	0.00041	0.5	0	2.8e-06	0	0.61
1137	0.5	2.3e-06	0	0	0	0	0	0	0	0	2.3e-06	2.4e-06	0	0	0	2.3e-06	0.5	0	0	0	0.61
1138	0.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.5	0	0	0	0.61
1139	0.5	0.00048	0.0029	0	0	0.00097	0.00078	0.00021	6.5e-06	0.0012	0.00048	0.0005	0	0	0.0012	0.00048	0.5	0	1.4e-05	0	0.61
1140	0.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.5	0	0	0	0.61
1141	0.5	3.8e-05	0	0	0	1.6e-06	1.3e-06	0	0	0	3.8e-05	3.9e-05	0	0	0	3.8e-05	0.5	0	0	0	0.61
1142	0.5	0.00072	0.0011	0	0	0.0022	0.0018	4.5e-05	5.1e-06	0.00073	0.00072	0.00074	0	0	0.00073	0.00072	0.5	0	5.8e-05	0	0.61
1143	0.5	2.5e-06	0	0	0	0	0	0	0	0	2.5e-06	2.6e-06	0	0	0	2.5e-06	0.5	0	0	0	0.61
1144	0	0	0.00034	0.66	0.14	0	0	0	1.3e-05	0.099	0	0	0	0	0.099	0	0	0	0	3	0.13
1145	0.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.5	0	0	0	0.61
1146	0.5	0.00013	0	0	0	4.4e-05	3.5e-05	0	0	0	0.00013	0.00014	0	0	0	0.00013	0.5	0	0	0	0.61
1147	0.5	0.00016	0	0	0	4.3e-05	3.4e-05	0	0	0	0.00016	0.00017	0	0	0	0.00016	0.5	0	0	0	0.61
1148	0.46	0	0.054	0	0	0	0	0.015	1.9e-05	0.0063	0	0	0	0	0.0063	0	0.46	0	0	0	0.61
1149	0.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.5	0	0	0	0.61
1150	0.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.5	0	0	0	0.61
1151	0.49	0.00091	0	0	0	0.0036	0.0029	0	0	0	0.00091	0.00094	0	0	0	0.00091	0.49	2e-05	0.0004	0	0.61
1152	0.5	0.00012	0	0	0	1.8e-05	1.5e-05	0	0	0	0.00012	0.00013	0	0	0	0.00012	0.5	0	0	0	0.61
1153	0.5	4.1e-05	0	0	0	1.3e-06	1.1e-06	0	0	0	4.1e-05	4.3e-05	0	0	0	4.1e-05	0.5	0	0	0	0.61
1154	0.49	0.0011	0	0	0	0.004	0.0032	0	0	0	0.0011	0.0012	0	0	0	0.0011	0.49	5.7e-06	0.00022	0	0.61
1155	0	0	0.012	0	0	0	0	0.99	0	5.1e-06	0	0	0	0	5.1e-06	0	0	0	0	7	0.87
1156	0.4	0.0034	4.4e-05	0	0	0.079	0.063	1.4e-06	1.6e-06	9.8e-05	0.0034	0.0035	0	0	9.8e-05	0.0034	0.4	0.0023	0.035	0	0.61
1157	0.4	0.00024	0.07	0	0	0.00044	0.00036	0.13	9e-06	0.0035	0.00024	0.00024	0	0	0.0035	0.00024	0.4	0	1.1e-05	0	0.61
1158	0.49	0	0.0085	0	0	0	0	0.0011	1.3e-05	0.0026	0	0	0	0	0.0026	0	0.49	0	0	0	0.61
1159	0.48	0.0022	8e-05	0	0	0.019	0.015	2e-06	2.4e-06	0.00017	0.0022	0.0022	0	0	0.00017	0.0022	0.48	2.5e-05	0.0014	0	0.61
1160	0.5	0	0.00011	0	0	0	0	1.2e-06	4.6e-06	0.00031	0	0	0	0	0.00031	0	0.5	0	0	0	0.61
1161	0.33	0.00025	0.079	0	0	0.00081	0.00065	0.25	7.2e-06	0.0029	0.00025	0.00026	0	0	0.0029	0.00025	0.33	2.4e-06	6.2e-05	0	0.61
1162	0.036	0.0023	0	0	0	0.27	0.22	0	0	0	0.0023	0.0024	0	0	0	0.0023	0.036	0.032	0.4	18	0.39
1163	0.012	0.00075	0	0	0	0.13	0.1	0	0	0	0.00075	0.00078	0	0	0	0.00075	0.012	0.13	0.61	18	0.39
1164	0.46	0.0021	0.00029	0	0	0.031	0.025	2.7e-05	2.8e-06	0.00028	0.0021	0.0022	0	0	0.00028	0.0021	0.46	0.001	0.012	0	0.61
1165	0.5	0.0003	0.00037	0	0	0.00017	0.00014	1.5e-06	6.1e-06	0.00078	0.0003	0.00031	0	0	0.00078	0.0003	0.5	0	0	0	0.61
1166	0.45	0	0	6.4e-05	0.0073	0	0	0	0	1e-05	0	0	0.047	0.047	1e-05	0	0.45	0	0	0	0.61
1167	0.5	4.3e-05	0.00045	0	0	1.1e-06	0	0	1.2e-05	0.002	4.3e-05	4.5e-05	0	0	0.002	4.3e-05	0.5	0	0	0	0.61
1168	0.5	0.00037	8.3e-06	0	0	0.00013	0.0001	0	3.6e-06	0.00021	0.00037	0.00039	0	0	0.00021	0.00037	0.5	0	0	0	0.61
1169	0	0	0	0	0	0.0027	0.0022	0.0064	0	0	0	0	0	0	0	0	0	0.36	0.63	18	0.39
1170	0.065	0.0038	0	0	0	0.31	0.25	2e-05	0	0	0.0038	0.004	0	0	0	0.0038	0.065	0.017	0.27	5	0.47
1171	0.0014	0.00016	0.0005	5.2e-05	0	0.047	0.037	0.073	0	0	0.00016	0.00016	0	0	0	0.00016	0.0014	0.26	0.58	18	0.39
1172	0.5	2.5e-05	0.00057	0	0	0	0	0	1.5e-05	0.0027	2.5e-05	2.6e-05	0	0	0.0027	2.5e-05	0.5	0	0	0	0.61
1173	0.48	0.00059	0.013	0	0	0.0025	0.002	0.0066	7.1e-06	0.0018	0.00059	0.00061	0	0	0.0018	0.00059	0.48	7.8e-06	0.00021	0	0.61
1174	0.48	0.0034	0	0	0	0.0094	0.0076	0	0	9.3e-06	0.0034	0.0035	0	0	9.3e-06	0.0034	0.48	0	1.5e-05	0	0.61
1175	0.5	0.00023	0.0022	0	0	0.00013	0.0001	4.1e-05	8.1e-06	0.0016	0.00023	0.00024	0	0	0.0016	0.00023	0.5	0	0	0	0.61
1176	0.49	0.0026	0	0	0	0.0094	0.0075	0	1.2e-06	2.8e-05	0.0026	0.0027	0	0	2.8e-05	0.0026	0.49	0	4.9e-05	0	0.61
1177	0.0039	0.0018	0	0	0	0.4	0.32	0	0	0	0.0018	0.0018	0	0	0	0.0018	0.0039	0.006	0.25	5	0.47
1178	0	0	0	0	0	0.045	0.036	0	0	0	0	0	0	0	0	0	0	0.00094	0.92	18	0.39
1179	0.00014	2e-05	0.048	0.047	0	0.009	0.0072	0.39	0	7.2e-06	2e-05	2.1e-05	0	0	7.2e-06	2e-05	0.00014	0.23	0.27	7	0.87
1180	0.48	0.0012	0.0061	0	0	0.013	0.01	0.0037	5e-06	0.001	0.0012	0.0012	0	0	0.001	0.0012	0.48	0.00064	0.0057	0	0.61
1181	0.48	0.0029	0	0	0	0.016	0.013	0	1.3e-06	3.6e-05	0.0029	0.003	0	0	3.6e-05	0.0029	0.48	0	0.00024	0	0.61
1182	0.45	0	0	2.1e-05	0.005	0	0	0	0	4.8e-06	0	0	0.047	0.047	4.8e-06	0	0.45	0	0	0	0.61
1183	0.48	0.0042	0	0	0	0.014	0.011	0	0	0	0.0042	0.0044	0	0	0	0.0042	0.48	0	6.2e-05	0	0.61
1184	0.17	0.01	0	0	0	0.32	0.25	0	0	0	0.01	0.011	0	0	0	0.01	0.17	0.00059	0.039	5	0.47
1185	0.5	0.00018	0	0	0	1.8e-05	1.4e-05	0	0	0	0.00018	0.00018	0	0	0	0.00018	0.5	0	0	0	0.61
1186	7.8e-05	0.00012	0	0	0	0.092	0.074	0.00017	0	0	0.00012	0.00012	0	0	0	0.00012	7.8e-05	0.1	0.73	18	0.39
1187	0.47	0.0084	0	0	0	0.013	0.011	0	0	0	0.0084	0.0087	0	0	0	0.0084	0.47	0	2.1e-06	0	0.61
1188	0.49	0.0021	0	0	0	0.0097	0.0078	0	0	0	0.0021	0.0022	0	0	0	0.0021	0.49	5.5e-06	0.00037	0	0.61
1189	0.5	5e-05	0	0	0	0	0	0	0	0	5e-05	5.1e-05	0	0	0	5e-05	0.5	0	0	0	0.61
1190	0.49	0.0033	0	0	0	0.0047	0.0038	0	0	0	0.0033	0.0034	0	0	0	0.0033	0.49	0	2.8e-06	0	0.61
1191	0.19	0.011	0	0	0	0.3	0.24	0	0	0	0.011	0.011	0	0	0	0.011	0.19	0.00041	0.032	5	0.47
1192	0.48	0.004	0	0	0	0.012	0.0096	0	0	0	0.004	0.0041	0	0	0	0.004	0.48	0	4.6e-05	0	0.61
1193	0.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.5	0	0	0	0.61
1194	0.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.5	0	0	0	0.61
1195	0.35	0.006	0	0	0	0.13	0.1	3.4e-06	0	0	0.006	0.0062	0	0	0	0.006	0.35	0.0022	0.042	0	0.61
1196	0.5	0	0.00042	0	0	0	0	2.1e-05	5.2e-06	0.00046	0	0	0	0	0.00046	0	0.5	0	0	0	0.61
1197	0.5	0	1.6e-06	0	0	0	0	0	2.3e-06	6.4e-05	0	0	0	0	6.4e-05	0	0.5	0	0	0	0.61
1198	0.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.5	0	0	0	0.61
1199	0.5	0.00017	0	0	0	3.5e-05	2.8e-05	0	0	0	0.00017	0.00017	0	0	0	0.00017	0.5	0	0	0	0.61
1200	0.5	0.00076	0	0	0	0.002	0.0016	0	0	0	0.00076	0.00079	0	0	0	0.00076	0.5	2.2e-06	8.9e-05	0	0.61
1201	0.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.5	0	0	0	0.61
1202	0.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.5	0	0	0	0.61
1203	0.5	1.7e-06	0	0	0	0	0	0	0	0	1.7e-06	1.7e-06	0	0	0	1.7e-06	0.5	0	0	0	0.61
1204	0.5	1.5e-05	0	0	0	0	0	0	0	0	1.5e-05	1.5e-05	0	0	0	1.5e-05	0.5	0	0	0	0.61
1205	0.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.5	0	0	0	0.61
1206	0.5	0.00013	0	0	0	3.4e-05	2.7e-05	0	0	0	0.00013	0.00013	0	0	0	0.00013	0.5	0	0	0	0.61
1207	0.49	0	0.0038	0	0	0	0	1.3e-05	2e-05	0.0041	0	0	0	0	0.0041	0	0.49	0	0	0	0.61
1208	0.45	0	0	4.5e-06	0.0031	0	0	0	0	1.8e-06	0	0	0.047	0.047	1.8e-06	0	0.45	0	0	0	0.61
1209	0.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.5	0	0	0	0.61
1210	0.45	0	2.1e-06	0.0002	0.01	0	0	0	0	2.1e-05	0	0	0.047	0.047	2.1e-05	0	0.45	0	0	0	0.61
1211	0.5	0	0.00032	0	0	0	0	1.7e-05	4.7e-06	0.00039	0	0	0	0	0.00039	0	0.5	0	0	0	0.61
1212	0.45	0	0	0	2e-06	0	0	0	0	0	0	0	0.047	0.047	0	0	0.45	0	0	0	0.61
1213	3.4e-06	1.6e-05	0	0	0	0.034	0.027	0.0005	0	0	1.6e-05	1.6e-05	0	0	0	1.6e-05	3.4e-06	0.16	0.77	18	0.39
1214	0.5	0	0	0	0	0	0	0	1.6e-06	2e-05	0	0	0	0	2e-05	0	0.5	0	0	0	0.61
1215	0.5	0	3.8e-06	0	0	0	0	0	3.8e-06	0.00014	0	0	0	0	0.00014	0	0.5	0	0	0	0.61
1216	0	0	0.006	0.77	0.17	0	0	5.5e-06	1.6e-05	0.027	0	0	0	0	0.027	0	0	0	0	3	0.13
1217	0.48	0.0035	0	0	0	0.018	0.014	0	0	1.9e-05	0.0035	0.0036	0	0	1.9e-05	0.0035	0.48	0	0.00015	0	0.61
1218	0.45	0.0004	0.042	0	0	0.0013	0.0011	0.054	8.4e-06	0.0028	0.0004	0.00041	0	0	0.0028	0.0004	0.45	3.8e-06	0.0001	0	0.61
1219	0.49	0	0.015	0	0	0	0	0.0092	1.1e-05	0.0022	0	0	0	0	0.0022	0	0.49	0	0	0	0.61
1220	0.47	0	0.034	0	0	0	0	0.00064	3.1e-05	0.011	0	0	0	0	0.011	0	0.47	0	0	0	0.61
1221	0.5	0	0.00081	0	0	0	0	2.3e-06	1.2e-05	0.0017	0	0	0	0	0.0017	0	0.5	0	0	0	0.61
1222	0.45	0	0	1.6e-05	0.0046	0	0	0	0	4e-06	0	0	0.047	0.047	4e-06	0	0.45	0	0	0	0.61
1223	0.49	0	0.0073	0	0	0	0	0.00029	1.5e-05	0.0032	0	0	0	0	0.0032	0	0.49	0	0	0	0.61
1224	0.00091	0.00045	0	0	0	0.15	0.12	0.00021	0	0	0.00045	0.00046	0	0	0	0.00045	0.00091	0.08	0.64	18	0.39
1225	0.47	0	0.036	0	0	0	0	0.023	1.4e-05	0.0038	0	0	0	0	0.0038	0	0.47	0	0	0	0.61
1226	0.5	0	9.7e-05	0	0	0	0	2e-06	3.7e-06	0.00023	0	0	0	0	0.00023	0	0.5	0	0	0	0.61
1227	0.49	0	0.0096	0	0	0	0	0.0026	1.1e-05	0.0021	0	0	0	0	0.0021	0	0.49	0	0	0	0.61
1228	0.45	0.0043	0	0	0	0.041	0.033	0	0	2e-05	0.0043	0.0045	0	0	2e-05	0.0043	0.45	1.1e-05	0.0013	0	0.61
1229	0.5	0.0004	0.0022	0	0	0.00055	0.00044	9.2e-05	6.8e-06	0.0012	0.0004	0.00041	0	0	0.0012	0.0004	0.5	0	3.8e-06	0	0.61
1230	0.21	0.0028	4.8e-05	6.7e-06	0	0.13	0.11	0.006	0	3.5e-05	0.0028	0.0029	0	0	3.5e-05	0.0028	0.21	0.057	0.27	18	0.39
1231	0.5	0.00031	0.0001	0	0	0.00014	0.00011	0	5.2e-06	0.00051	0.00031	0.00032	0	0	0.00051	0.00031	0.5	0	0	0	0.61
1232	0.5	0.0002	2.9e-05	0	0	3.3e-05	2.6e-05	0	5.2e-06	0.00041	0.0002	0.00021	0	0	0.00041	0.0002	0.5	0	0	0	0.61
1233	0.5	0.00049	6.4e-05	0	0	0.00041	0.00033	0	4.2e-06	0.00036	0.00049	0.0005	0	0	0.00036	0.00049	0.5	0	0	0	0.61
1234	0.089	0.0045	0	0	0	0.31	0.25	1.3e-05	0	0	0.0045	0.0046	0	0	0	0.0045	0.089	0.013	0.23	5	0.47
1235	0.48	0.0014	0.0011	0	0	0.015	0.012	0.00013	3.9e-06	0.00052	0.0014	0.0015	0	0	0.00052	0.0014	0.48	0.00024	0.0037	0	0.61
1236	0.5	0.00055	8.3e-05	0	0	0.0006	0.00048	0	4.1e-06	0.00037	0.00055	0.00057	0	0	0.00037	0.00055	0.5	0	0	0	0.61
1237	0.5	3.8e-06	1.2e-05	0	0	0	0	0	1.8e-05	0.0018	3.8e-06	4e-06	0	0	0.0018	3.8e-06	0.5	0	0	0	0.61
1238	0.48	0.00019	0.023	0	0	3.2e-05	2.6e-05	0.0014	2.5e-05	0.007	0.00019	0.00019	0	0	0.007	0.00019	0.48	0	0	0	0.61
1239	0.47	0.003	0.0011	0	0	0.027	0.022	0.0001	6.7e-06	0.00077	0.003	0.0031	0	0	0.00077	0.003	0.47	8.3e-05	0.0021	0	0.61
1240	0.48	0.0001	0.033	0	0	3e-05	2.4e-05	0.0042	1.4e-05	0.0051	0.0001	0.0001	0	0	0.0051	0.0001	0.48	0	0	0	0.61
1241	0.5	0.00064	0	0	0	0.00027	0.00022	0	2.2e-06	6.8e-05	0.00064	0.00066	0	0	6.8e-05	0.00064	0.5	0	0	0	0.61
1242	0.49	0.0023	1.5e-06	0	0	0.01	0.008	0	1.6e-06	5.2e-05	0.0023	0.0023	0	0	5.2e-05	0.0023	0.49	0	0.00011	0	0.61
1243	0.45	0	0	0	0.0001	0	0	0	0	0	0	0	0.047	0.047	0	0	0.45	0	0	0	0.61
1244	0.45	0	0	3.9e-05	0.0063	0	0	0	0	7.5e-06	0	0	0.047	0.047	7.5e-06	0	0.45	0	0	0	0.61
1245	0.49	0.001	0.0018	0	0	0.0062	0.005	0.00021	4.7e-06	0.00073	0.001	0.001	0	0	0.00073	0.001	0.49	2.7e-05	0.00069	0	0.61
1246	0.5	0.00019	2.2e-05	0	0	2.7e-05	2.1e-05	0	5.1e-06	0.00039	0.00019	0.0002	0	0	0.00039	0.00019	0.5	0	0	0	0.61
1247	0.5	0.00048	0	0	0	0.00011	9.1e-05	0	2.3e-06	6.5e-05	0.00048	0.0005	0	0	6.5e-05	0.00048	0.5	0	0	0	0.61
1248	0.3	0.006	0	0	0	0.18	0.14	0	0	8.9e-06	0.006	0.0062	0	0	8.9e-06	0.006	0.3	0.0018	0.05	0	0.61
1249	0.5	0.00026	0.0022	0	0	0.00019	0.00015	5e-05	7.8e-06	0.0015	0.00026	0.00027	0	0	0.0015	0.00026	0.5	0	0	0	0.61
1250	0.5	0.0006	0.00023	0	0	0.00094	0.00076	1.4e-06	4.5e-06	0.00049	0.0006	0.00062	0	0	0.00049	0.0006	0.5	0	4.9e-06	0	0.61
1251	0.47	9.6e-06	0.03	0	0	0	0	0.00013	3e-05	0.014	9.6e-06	9.9e-06	0	0	0.014	9.6e-06	0.47	0	0	0	0.61
1252	0.48	0.00028	0.021	0	0	0.00038	0.0003	0.0063	9.6e-06	0.0029	0.00028	0.00028	0	0	0.0029	0.00028	0.48	0	4.3e-06	0	0.61
1253	0.49	0.00045	0.0048	0	0	0.00092	0.00074	0.00054	7e-06	0.0015	0.00045	0.00046	0	0	0.0015	0.00045	0.49	0	1.6e-05	0	0.61
1254	0.48	0.00095	0.01	0	0	0.0085	0.0068	0.008	5.7e-06	0.0013	0.00095	0.00099	0	0	0.0013	0.00095	0.48	0.00027	0.0029	0	0.61
1255	0	0	0	1	2.2e-06	0	0	0	0	0	0	0	0	0	0	0	0	0.00035	4.1e-05	3	0.13
1256	0.49	0.0014	0.0029	0	0	0.0041	0.0033	0.00025	1e-05	0.0016	0.0014	0.0014	0	0	0.0016	0.0014	0.49	0	4.2e-05	0	0.61
1257	0.12	0.011	0	0	0	0.39	0.31	0	0	1.2e-06	0.011	0.012	0	0	1.2e-06	0.011	0.12	0.00015	0.017	5	0.47
1258	0.39	0.0082	1.6e-06	0	0	0.1	0.084	0	1.7e-06	4.7e-05	0.0082	0.0085	0	0	4.7e-05	0.0082	0.39	3e-05	0.0028	0	0.61
1259	0.04	1.3e-06	0.29	0	0	0	0	0.62	3.6e-06	0.0041	1.3e-06	1.3e-06	0	0	0.0041	1.3e-06	0.04	0	0	7	0.87
1260	0	0	0	0	0	0	0	0	0	0	0	0	0.5	0.5	0	0	0	0	0	12	0
1261	0.49	0.003	1.9e-06	0	0	0.0047	0.0038	0	3.2e-06	9.8e-05	0.003	0.0031	0	0	9.8e-05	0.003	0.49	0	2e-06	0	0.61
1262	0.31	0.0073	7.5e-06	0	0	0.18	0.14	0	1.7e-06	6.4e-05	0.0073	0.0076	0	0	6.4e-05	0.0073	0.31	0.0012	0.028	0	0.61
1263	0.26	0.007	6.9e-06	0	0	0.22	0.18	0	1.3e-06	5.2e-05	0.007	0.0072	0	0	5.2e-05	0.007	0.26	0.0038	0.058	0	0.61
1264	0.5	0.0006	0.00042	0	0	0.00024	0.00019	1.9e-06	1.1e-05	0.0012	0.0006	0.00062	0	0	0.0012	0.0006	0.5	0	0	0	0.61
1265	0.49	0.0043	0	0	0	0.004	0.0032	0	1.7e-06	2e-05	0.0043	0.0045	0	0	2e-05	0.0043	0.49	0	0	0	0.61
1266	0.48	0.0039	5.4e-06	0	0	0.013	0.01	0	3.3e-06	0.00012	0.0039	0.0041	0	0	0.00012	0.0039	0.48	0	3.2e-05	0	0.61
1267	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0.13
1268	0.026	0.0026	0	0	0	0.3	0.24	0	0	0	0.0026	0.0027	0	0	0	0.0026	0.026	0.049	0.35	18	0.39
1269	0.45	0.0033	0.0016	0	0	0.04	0.032	0.00026	6.6e-06	0.00082	0.0033	0.0034	0	0	0.00082	0.0033	0.45	0.00041	0.0059	0	0.61
1270	0.38	5e-05	0.17	0	0	2.4e-06	1.9e-06	0.025	3.7e-05	0.019	5e-05	5.1e-05	0	0	0.019	5e-05	0.38	0	0	0	0.61
1271	0.38	0.0049	0.00028	0	0	0.1	0.082	1.8e-05	3.8e-06	0.00032	0.0049	0.005	0	0	0.00032	0.0049	0.38	0.0027	0.029	0	0.61
1272	0.47	0.00076	0.027	0	0	0.0015	0.0012	0.011	1.6e-05	0.0041	0.00076	0.00078	0	0	0.0041	0.00076	0.47	0	1.3e-05	0	0.61
1273	0.49	0.00021	0.0093	0	0	3.4e-05	2.7e-05	0.00026	2.2e-05	0.005	0.00021	0.00022	0	0	0.005	0.00021	0.49	0	0	0	0.61
1274	0.46	0.0039	0.00021	0	0	0.036	0.029	5.4e-06	4.9e-06	0.00039	0.0039	0.004	0	0	0.00039	0.0039	0.46	5e-05	0.0019	0	0.61
1275	0.35	0.0059	5.8e-05	0	0	0.14	0.11	1.3e-06	2.6e-06	0.00016	0.0059	0.0061	0	0	0.00016	0.0059	0.35	0.0025	0.033	0	0.61
1276	3.8e-05	4.3e-06	0	0.96	0.0072	0.0012	0.00096	0	0	0	4.3e-06	4.5e-06	0	0	0	4.3e-06	3.8e-05	0.018	0.017	3	0.13
1277	0.00088	5.9e-05	0	0.84	0.0038	0.0098	0.0079	0	0	0	5.9e-05	6.1e-05	0	0	0	5.9e-05	0.00088	0.061	0.078	3	0.13
1278	0	0	0	0.53	0.47	0	0	0	0	0	0	0	0	0	0	0	0	7.4e-05	3.5e-05	3	0.13
1279	0.025	0.0015	0	0	0	0.19	0.16	0	0	0	0.0015	0.0015	0	0	0	0.0015	0.025	0.074	0.52	18	0.39
1280	0.25	0.0078	0	0	0	0.24	0.19	0	0	3.4e-06	0.0078	0.0081	0	0	3.4e-06	0.0078	0.25	0.00034	0.027	0	0.61
1281	0.49	0.00097	0.0044	0	0	0.0017	0.0013	0.00036	1.2e-05	0.0021	0.00097	0.001	0	0	0.0021	0.00097	0.49	0	6.9e-06	0	0.61
1282	0.39	0.01	0	0	0	0.094	0.076	0	1.2e-06	1.8e-05	0.01	0.011	0	0	1.8e-05	0.01	0.39	2e-06	0.00063	0	0.61
1283	0.42	0.0055	4.2e-05	0	0	0.072	0.058	0	3.3e-06	0.00018	0.0055	0.0057	0	0	0.00018	0.0055	0.42	0.00013	0.0047	0	0.61
1284	0.0018	0	0.086	0	0	0	0	0.91	0	0.00046	0	0	0	0	0.00046	0	0.0018	0	0	7	0.87
1285	0.33	0.01	0	0	0	0.16	0.13	0	1.1e-06	2.1e-05	0.01	0.011	0	0	2.1e-05	0.01	0.33	3.8e-05	0.0041	0	0.61
1286	0	0	0	0.9	0.096	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0.13
1287	0.5	0	0.0015	0	0	0	0	0.00017	7.4e-06	0.0009	0	0	0	0	0.0009	0	0.5	0	0	0	0.61
1288	0	0	0	0	0	0.00014	0.00011	0	0	0	0	0	0	0	0	0	0	0.74	0.26	17	0.35
1289	0.035	0.0066	0	0	0	0.47	0.38	0	0	0	0.0066	0.0068	0	0	0	0.0066	0.035	0.00078	0.052	5	0.47
1290	0.4	0.0025	0.00035	0	0	0.065	0.052	5.7e-05	2.2e-06	0.00022	0.0025	0.0026	0	0	0.00022	0.0025	0.4	0.01	0.068	0	0.61
1291	0.48	0.0036	0	0	0	0.019	0.016	0	1.1e-06	2.6e-05	0.0036	0.0037	0	0	2.6e-05	0.0036	0.48	0	0.00014	0	0.61
