SNV	cluster0	cluster1	cluster2	cluster3	cluster4	cluster5	cluster6	cluster7	cluster8	cluster9	cluster10	cluster11	cluster12	cluster13	cluster14	cluster	dcf0
1163	0.024	0.001	0	0.001	0	0.098	0.13	0	0	0.0011	0	0.61	0.13	0	0	11	0.39
1164	0.92	0.0028	0.00054	0.0028	0	0.024	0.001	3.8e-06	0.00029	0.0029	2.7e-05	0.012	0.032	0	0	0	0.61
1165	1	0.0004	0.0015	0.0004	0	0.00014	0	8.3e-06	0.00037	0.00042	1.5e-06	0	0.00018	0	0	0	0.61
1166	0.9	0	2e-05	0	0.094	0	0	0	0	0	0	0	0	6.4e-05	0.0073	0	0.61
1167	1	5.7e-05	0.0039	5.7e-05	0	0	0	1.6e-05	0.00045	6.1e-05	0	0	1.1e-06	0	0	0	0.61
1168	1	0.0005	0.00041	0.0005	0	9.8e-05	0	4.9e-06	8.3e-06	0.00053	0	0	0.00013	0	0	0	0.61
1169	0	0	0	0	0	0.0021	0.36	0	0	0	0.0064	0.63	0.0028	0	0	11	0.39
1170	0.13	0.0051	0	0.0051	0	0.24	0.017	0	0	0.0054	2e-05	0.27	0.32	0	0	12	0.47
1171	0.0029	0.00021	0	0.00021	0	0.036	0.26	0	0.0005	0.00022	0.073	0.58	0.048	5.2e-05	0	11	0.39
1172	0.99	3.4e-05	0.0053	3.4e-05	0	0	0	2e-05	0.00057	3.6e-05	0	0	0	0	0	0	0.61
1173	0.97	0.00078	0.0035	0.00078	0	0.0019	7.8e-06	9.6e-06	0.013	0.00083	0.0066	0.00021	0.0025	0	0	0	0.61
1174	0.97	0.0045	1.8e-05	0.0045	0	0.0074	0	1.1e-06	0	0.0048	0	1.5e-05	0.0097	0	0	0	0.61
1175	0.99	0.0003	0.0031	0.0003	0	0.0001	0	1.1e-05	0.0022	0.00032	4.1e-05	0	0.00013	0	0	0	0.61
1176	0.97	0.0034	5.5e-05	0.0034	0	0.0073	0	1.7e-06	0	0.0036	0	4.9e-05	0.0096	0	0	0	0.61
1177	0.0078	0.0024	0	0.0024	0	0.31	0.006	0	0	0.0025	0	0.25	0.41	0	0	12	0.47
1178	0	0	0	0	0	0.035	0.00094	0	0	0	0	0.92	0.046	0	0	11	0.39
1179	0.00029	2.7e-05	1.4e-05	2.7e-05	0	0.007	0.23	0	0.048	2.8e-05	0.39	0.27	0.0092	0.047	0	10	0.87
1180	0.95	0.0015	0.002	0.0015	0	0.01	0.00064	6.9e-06	0.0061	0.0016	0.0037	0.0057	0.013	0	0	0	0.61
1181	0.96	0.0038	7.1e-05	0.0038	0	0.012	0	1.8e-06	0	0.004	0	0.00024	0.016	0	0	0	0.61
1182	0.9	0	9.5e-06	0	0.094	0	0	0	0	0	0	0	0	2.1e-05	0.005	0	0.61
1183	0.96	0.0056	0	0.0056	0	0.011	0	0	0	0.0059	0	6.2e-05	0.014	0	0	0	0.61
1184	0.35	0.014	0	0.014	0	0.25	0.00059	0	0	0.015	0	0.039	0.32	0	0	0	0.61
1185	1	0.00024	0	0.00024	0	1.4e-05	0	0	0	0.00025	0	0	1.8e-05	0	0	0	0.61
1186	0.00016	0.00016	0	0.00016	0	0.072	0.1	0	0	0.00016	0.00017	0.73	0.094	0	0	11	0.39
1187	0.94	0.011	0	0.011	0	0.01	0	0	0	0.012	0	2.1e-06	0.014	0	0	0	0.61
1188	0.97	0.0028	0	0.0028	0	0.0076	5.5e-06	0	0	0.003	0	0.00037	0.01	0	0	0	0.61
1189	1	6.6e-05	0	6.6e-05	0	0	0	0	0	7e-05	0	0	0	0	0	0	0.61
1190	0.98	0.0044	0	0.0044	0	0.0037	0	0	0	0.0046	0	2.8e-06	0.0048	0	0	0	0.61
1191	0.38	0.014	0	0.014	0	0.24	0.00041	0	0	0.015	0	0.032	0.31	0	0	0	0.61
1192	0.96	0.0053	0	0.0053	0	0.0094	0	0	0	0.0056	0	4.6e-05	0.012	0	0	0	0.61
1193	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.61
1194	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.61
1195	0.71	0.0079	0	0.0079	0	0.098	0.0022	0	0	0.0084	3.4e-06	0.042	0.13	0	0	0	0.61
1196	1	0	0.00092	0	0	0	0	7.1e-06	0.00042	0	2.1e-05	0	0	0	0	0	0.61
1197	1	0	0.00013	0	0	0	0	3.2e-06	1.6e-06	0	0	0	0	0	0	0	0.61
1198	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.61
1199	1	0.00022	0	0.00022	0	2.8e-05	0	0	0	0.00024	0	0	3.6e-05	0	0	0	0.61
1200	0.99	0.001	0	0.001	0	0.0016	2.2e-06	0	0	0.0011	0	8.9e-05	0.0021	0	0	0	0.61
1201	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.61
1202	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.61
1203	1	2.2e-06	0	2.2e-06	0	0	0	0	0	2.4e-06	0	0	0	0	0	0	0.61
1204	1	1.9e-05	0	1.9e-05	0	0	0	0	0	2e-05	0	0	0	0	0	0	0.61
1205	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.61
1206	1	0.00017	0	0.00017	0	2.6e-05	0	0	0	0.00018	0	0	3.5e-05	0	0	0	0.61
1207	0.99	0	0.0081	0	0	0	0	2.7e-05	0.0038	0	1.3e-05	0	0	0	0	0	0.61
1208	0.9	0	3.6e-06	0	0.095	0	0	0	0	0	0	0	0	4.5e-06	0.0031	0	0.61
1209	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.61
1210	0.9	0	4.2e-05	0	0.094	0	0	1.3e-06	2.1e-06	0	0	0	0	0.0002	0.01	0	0.61
1211	1	0	0.00076	0	0	0	0	6.4e-06	0.00032	0	1.7e-05	0	0	0	0	0	0.61
1212	0.91	0	0	0	0.095	0	0	0	0	0	0	0	0	0	2e-06	0	0.61
1213	6.7e-06	2.1e-05	0	2.1e-05	0	0.027	0.16	0	0	2.2e-05	0.0005	0.77	0.035	0	0	11	0.39
1214	1	0	4e-05	0	0	0	0	2.2e-06	0	0	0	0	0	0	0	0	0.61
1215	1	0	0.00028	0	0	0	0	5.2e-06	3.8e-06	0	0	0	0	0	0	0	0.61
1216	0	0	0.053	0	0	0	0	2.1e-05	0.006	0	5.5e-06	0	0	0.77	0.17	13	0.13
1217	0.95	0.0046	3.7e-05	0.0046	0	0.014	0	1.3e-06	0	0.0049	0	0.00015	0.018	0	0	0	0.61
1218	0.89	0.00053	0.0055	0.00053	0	0.001	3.8e-06	1.1e-05	0.042	0.00056	0.054	0.0001	0.0014	0	0	0	0.61
1219	0.97	0	0.0043	0	0	0	0	1.4e-05	0.015	0	0.0092	0	0	0	0	0	0.61
1220	0.94	0	0.021	0	0	0	0	4.2e-05	0.034	0	0.00064	0	0	0	0	0	0.61
1221	1	0	0.0033	0	0	0	0	1.7e-05	0.00081	0	2.3e-06	0	0	0	0	0	0.61
1222	0.9	0	7.9e-06	0	0.094	0	0	0	0	0	0	0	0	1.6e-05	0.0046	0	0.61
1223	0.99	0	0.0063	0	0	0	0	2.1e-05	0.0073	0	0.00029	0	0	0	0	0	0.61
1224	0.0018	0.0006	0	0.0006	0	0.12	0.08	0	0	0.00063	0.00021	0.64	0.15	0	0	11	0.39
1225	0.93	0	0.0076	0	0	0	0	1.9e-05	0.036	0	0.023	0	0	0	0	0	0.61
1226	1	0	0.00046	0	0	0	0	5.1e-06	9.7e-05	0	2e-06	0	0	0	0	0	0.61
1227	0.98	0	0.0042	0	0	0	0	1.5e-05	0.0096	0	0.0026	0	0	0	0	0	0.61
1228	0.91	0.0058	4e-05	0.0058	0	0.032	1.1e-05	1.3e-06	0	0.0061	0	0.0013	0.042	0	0	0	0.61
1229	0.99	0.00053	0.0024	0.00053	0	0.00043	0	9.2e-06	0.0022	0.00056	9.2e-05	3.8e-06	0.00056	0	0	0	0.61
1230	0.42	0.0037	6.9e-05	0.0037	0	0.1	0.057	0	4.8e-05	0.0039	0.006	0.27	0.14	6.7e-06	0	0	0.61
1231	1	0.00042	0.001	0.00042	0	0.00011	0	7e-06	0.0001	0.00044	0	0	0.00015	0	0	0	0.61
1232	1	0.00027	0.00082	0.00027	0	2.5e-05	0	7.1e-06	2.9e-05	0.00028	0	0	3.3e-05	0	0	0	0.61
1233	1	0.00065	0.00071	0.00065	0	0.00032	0	5.7e-06	6.4e-05	0.00068	0	0	0.00042	0	0	0	0.61
1234	0.18	0.0059	1.4e-06	0.0059	0	0.24	0.013	0	0	0.0063	1.3e-05	0.23	0.32	0	0	12	0.47
1235	0.96	0.0019	0.001	0.0019	0	0.011	0.00024	5.3e-06	0.0011	0.002	0.00013	0.0037	0.015	0	0	0	0.61
1236	1	0.00073	0.00073	0.00073	0	0.00047	0	5.7e-06	8.3e-05	0.00077	0	0	0.00061	0	0	0	0.61
1237	1	5.1e-06	0.0036	5.1e-06	0	0	0	2.4e-05	1.2e-05	5.4e-06	0	0	0	0	0	0	0.61
1238	0.96	0.00025	0.014	0.00025	0	2.5e-05	0	3.3e-05	0.023	0.00026	0.0014	0	3.3e-05	0	0	0	0.61
1239	0.93	0.004	0.0015	0.004	0	0.021	8.3e-05	9.1e-06	0.0011	0.0042	0.0001	0.0021	0.028	0	0	0	0.61
1240	0.95	0.00013	0.01	0.00013	0	2.4e-05	0	1.9e-05	0.033	0.00014	0.0042	0	3.1e-05	0	0	0	0.61
1241	1	0.00085	0.00013	0.00085	0	0.00021	0	3e-06	0	0.0009	0	0	0.00027	0	0	0	0.61
1242	0.97	0.003	0.0001	0.003	0	0.0078	0	2.1e-06	1.5e-06	0.0032	0	0.00011	0.01	0	0	0	0.61
1243	0.9	0	0	0	0.095	0	0	0	0	0	0	0	0	0	0.0001	0	0.61
1244	0.9	0	1.5e-05	0	0.094	0	0	0	0	0	0	0	0	3.9e-05	0.0063	0	0.61
1245	0.98	0.0013	0.0014	0.0013	0	0.0049	2.7e-05	6.4e-06	0.0018	0.0014	0.00021	0.00069	0.0064	0	0	0	0.61
1246	1	0.00025	0.00077	0.00025	0	2.1e-05	0	7e-06	2.2e-05	0.00027	0	0	2.7e-05	0	0	0	0.61
1247	1	0.00064	0.00013	0.00064	0	8.8e-05	0	3.1e-06	0	0.00068	0	0	0.00012	0	0	0	0.61
1248	0.6	0.008	1.7e-05	0.008	0	0.14	0.0018	0	0	0.0084	0	0.05	0.18	0	0	0	0.61
1249	0.99	0.00035	0.0029	0.00035	0	0.00014	0	1.1e-05	0.0022	0.00037	5e-05	0	0.00019	0	0	0	0.61
1250	0.99	0.00079	0.00097	0.00079	0	0.00073	0	6.2e-06	0.00023	0.00084	1.4e-06	4.9e-06	0.00096	0	0	0	0.61
1251	0.94	1.3e-05	0.028	1.3e-05	0	0	0	4.1e-05	0.03	1.3e-05	0.00013	0	0	0	0	0	0.61
1252	0.97	0.00037	0.0056	0.00037	0	0.00029	0	1.3e-05	0.021	0.00039	0.0063	4.3e-06	0.00039	0	0	0	0.61
1253	0.99	0.0006	0.0029	0.0006	0	0.00072	0	9.6e-06	0.0048	0.00063	0.00054	1.6e-05	0.00095	0	0	0	0.61
1254	0.96	0.0013	0.0025	0.0013	0	0.0066	0.00027	7.8e-06	0.01	0.0013	0.008	0.0029	0.0087	0	0	0	0.61
1255	0	0	0	0	0	0	0.00035	0	0	0	0	4.1e-05	0	1	2.2e-06	13	0.13
1256	0.98	0.0019	0.0031	0.0019	0	0.0032	0	1.4e-05	0.0029	0.002	0.00025	4.2e-05	0.0042	0	0	0	0.61
1257	0.24	0.015	2.4e-06	0.015	0	0.3	0.00015	0	0	0.016	0	0.017	0.4	0	0	12	0.47
1258	0.78	0.011	9.3e-05	0.011	0	0.081	3e-05	2.4e-06	1.6e-06	0.012	0	0.0028	0.11	0	0	0	0.61
1259	0.08	1.7e-06	0.0081	1.7e-06	0	0	0	5e-06	0.29	1.8e-06	0.62	0	0	0	0	10	0.87
1260	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	4	0
1261	0.98	0.004	0.00019	0.004	0	0.0036	0	4.4e-06	1.9e-06	0.0043	0	2e-06	0.0048	0	0	0	0.61
1262	0.62	0.0097	0.00013	0.0097	0	0.14	0.0012	2.3e-06	7.5e-06	0.01	0	0.028	0.18	0	0	0	0.61
1263	0.51	0.0093	0.0001	0.0093	0	0.17	0.0038	1.8e-06	6.9e-06	0.0098	0	0.058	0.22	0	0	0	0.61
1264	0.99	0.0008	0.0023	0.0008	0	0.00019	0	1.5e-05	0.00042	0.00085	1.9e-06	0	0.00025	0	0	0	0.61
1265	0.98	0.0057	4e-05	0.0057	0	0.0031	0	2.3e-06	0	0.0061	0	0	0.0041	0	0	0	0.61
1266	0.96	0.0052	0.00024	0.0052	0	0.01	0	4.5e-06	5.4e-06	0.0055	0	3.2e-05	0.013	0	0	0	0.61
1267	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	13	0.13
1268	0.052	0.0035	1.7e-06	0.0035	0	0.23	0.049	0	0	0.0037	0	0.35	0.3	0	0	11	0.39
1269	0.91	0.0043	0.0016	0.0043	0	0.031	0.00041	9e-06	0.0016	0.0046	0.00026	0.0059	0.04	0	0	0	0.61
1270	0.77	6.6e-05	0.037	6.6e-05	0	1.8e-06	0	5e-05	0.17	7e-05	0.025	0	2.4e-06	0	0	0	0.61
1271	0.76	0.0065	0.00063	0.0065	0	0.079	0.0027	5.2e-06	0.00028	0.0068	1.8e-05	0.029	0.1	0	0	0	0.61
1272	0.95	0.001	0.008	0.001	0	0.0012	0	2.1e-05	0.027	0.0011	0.011	1.3e-05	0.0015	0	0	0	0.61
1273	0.98	0.00028	0.0099	0.00028	0	2.7e-05	0	2.9e-05	0.0093	0.0003	0.00026	0	3.5e-05	0	0	0	0.61
1274	0.92	0.0052	0.00077	0.0052	0	0.028	5e-05	6.7e-06	0.00021	0.0055	5.4e-06	0.0019	0.037	0	0	0	0.61
1275	0.69	0.0078	0.00031	0.0078	0	0.11	0.0025	3.6e-06	5.8e-05	0.0083	1.3e-06	0.033	0.14	0	0	0	0.61
1276	7.7e-05	5.8e-06	0	5.8e-06	0	0.00093	0.018	0	0	6.1e-06	0	0.017	0.0012	0.96	0.0072	13	0.13
1277	0.0018	7.8e-05	0	7.8e-05	0	0.0076	0.061	0	0	8.3e-05	0	0.078	0.01	0.84	0.0038	13	0.13
1278	0	0	0	0	0	0	7.4e-05	0	0	0	0	3.5e-05	0	0.53	0.47	13	0.13
1279	0.05	0.002	0	0.002	0	0.15	0.074	0	0	0.0021	0	0.52	0.2	0	0	11	0.39
1280	0.51	0.01	6.8e-06	0.01	0	0.19	0.00034	0	0	0.011	0	0.027	0.24	0	0	0	0.61
1281	0.98	0.0013	0.0041	0.0013	0	0.0013	0	1.7e-05	0.0044	0.0014	0.00036	6.9e-06	0.0017	0	0	0	0.61
1282	0.79	0.014	3.5e-05	0.014	0	0.073	2e-06	1.6e-06	0	0.015	0	0.00063	0.096	0	0	0	0.61
1283	0.84	0.0073	0.00035	0.0073	0	0.056	0.00013	4.4e-06	4.2e-05	0.0078	0	0.0047	0.073	0	0	0	0.61
1284	0.0036	0	0.00092	0	0	0	0	0	0.086	0	0.91	0	0	0	0	10	0.87
1285	0.67	0.014	4.1e-05	0.014	0	0.12	3.8e-05	1.5e-06	0	0.014	0	0.0041	0.16	0	0	0	0.61
1286	0	0	0	0	0	0	0	0	0	0	0	0	0	0.9	0.096	13	0.13
1287	1	0	0.0018	0	0	0	0	1e-05	0.0015	0	0.00017	0	0	0	0	0	0.61
1288	0	0	0	0	0	0.00011	0.74	0	0	0	0	0.26	0.00014	0	0	6	0.35
1289	0.07	0.0088	0	0.0088	0	0.37	0.00078	0	0	0.0093	0	0.052	0.48	0	0	12	0.47
1290	0.79	0.0033	0.00044	0.0033	0	0.051	0.01	3e-06	0.00035	0.0035	5.7e-05	0.068	0.067	0	0	0	0.61
1291	0.95	0.0047	5.2e-05	0.0047	0	0.015	0	1.5e-06	0	0.005	0	0.00014	0.02	0	0	0	0.61
1292	0.96	0.00084	0.0034	0.00084	0	0.0023	1e-05	9.3e-06	0.015	0.00088	0.013	0.00027	0.003	0	0	0	0.61
1293	0.91	0.003	0.0005	0.003	0	0.029	0.00096	3.5e-06	0.0003	0.0032	2.9e-05	0.014	0.038	0	0	0	0.61
1294	0.96	0.0014	0.0022	0.0014	0	0.0079	0.00029	7.2e-06	0.0078	0.0015	0.0063	0.0033	0.01	0	0	0	0.61
1295	0.93	0.00081	0.0039	0.00081	0	0.0026	2.8e-05	9.5e-06	0.025	0.00085	0.035	0.00049	0.0034	0	0	0	0.61
1296	0.067	0.0015	3.4e-06	0.0015	0	0.096	0.15	0	0	0.0016	0	0.55	0.13	0	0	11	0.39
1297	0.96	0.00099	0.003	0.00099	0	0.0034	3.2e-05	8.6e-06	0.013	0.0011	0.011	0.00063	0.0045	0	0	0	0.61
1298	0.33	0.0034	4.8e-05	0.0034	0	0.11	0.067	0	8.5e-06	0.0036	0	0.33	0.15	0	0	11	0.39
1299	0	0	0	0	0	0	3.9e-06	0	0	0	0	0	0	0.92	0.084	13	0.13
1300	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1.1e-05	13	0.13
1301	0.08	0.0022	2.2e-06	0.0022	0	0.14	0.086	0	0	0.0023	0	0.51	0.18	0	0	11	0.39
1302	0.76	0	0.0075	0	0	0	0	1.7e-05	0.07	0	0.16	0	0	0	0	0	0.61
1303	0.92	0.0028	0.00058	0.0028	0	0.024	0.00068	3.9e-06	0.0004	0.003	4.5e-05	0.01	0.031	0	0	0	0.61
1304	0.95	0.0031	0.00026	0.0031	0	0.016	1.8e-05	2.9e-06	3.8e-05	0.0033	0	0.0012	0.021	0	0	0	0.61
1305	0.73	0.011	8.4e-06	0.011	0	0.1	1.2e-05	0	0	0.012	0	0.0031	0.13	0	0	0	0.61
1306	0.71	0.0041	0.00022	0.0041	0	0.073	0.012	2.1e-06	8.3e-05	0.0043	5.4e-06	0.093	0.096	0	0	0	0.61
1307	0.023	0.00054	1.5e-06	0.00054	0	0.046	0.29	0	0	0.00058	0	0.57	0.061	0.0052	0	11	0.39
1308	0.99	0.00057	0.0017	0.00057	0	0.00035	0	8e-06	0.0011	0.0006	4.8e-05	0	0.00046	0	0	0	0.61
1309	1	0.00054	0.0013	0.00054	0	0.00024	0	7.3e-06	0.00049	0.00057	8.7e-06	0	0.00032	0	0	0	0.61
1310	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	4	0
1311	0.00069	0.00012	0	0.00012	0	0.038	0.22	0	0	0.00013	0	0.69	0.05	0	0	11	0.39
1312	0.11	0.0066	0	0.0066	0	0.32	0.0025	0	0	0.007	0	0.13	0.42	0	0	12	0.47
1313	0.58	0.0089	1.5e-05	0.0089	0	0.15	0.00062	0	0	0.0094	0	0.032	0.2	0	0	0	0.61
1314	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	13	0.13
1315	8.2e-06	0	0	0	0	0.00019	0.021	0	0	0	0	0.014	0.00025	0.96	0.0004	13	0.13
1316	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1.9e-05	13	0.13
1317	0	0	0	0	0	0	1.3e-05	0	0	0	0	0	0	1	4.1e-05	13	0.13
1318	1	0	0.00059	0	0	0	0	6e-06	0.00011	0	8.4e-05	0	0	0	0	0	0.61
1319	0	0	0	0	0	0	0	0	0	0	0	0	0	0.99	0.011	13	0.13
1320	0	0	0	0	0	0	0.00037	0	0	0	0	0.0001	0	1	0.00092	13	0.13
1321	0.62	0.0036	0.00024	0.0036	0	0.075	0.033	1.9e-06	0.00014	0.0038	1.7e-05	0.16	0.099	3.3e-06	0	0	0.61
1322	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0063	0.99	14	0.043
1323	3.4e-05	2.5e-05	0	2.5e-05	0	0.022	0.21	0	0	2.7e-05	0	0.74	0.029	0	0	11	0.39
1324	0.77	0.012	5.5e-06	0.012	0	0.084	0	0	0	0.013	0	0.00092	0.11	0	0	0	0.61
1325	0.89	0.0059	5.8e-05	0.0059	0	0.04	1.8e-05	1.4e-06	1.2e-06	0.0063	0	0.0021	0.053	0	0	0	0.61
1326	1	0	0.00018	0	0	0	0	4.5e-06	1.1e-06	0	0	0	0	0	0	0	0.61
1327	0.95	0.0013	0.0026	0.0013	0	0.0071	0.00032	7.7e-06	0.012	0.0014	0.013	0.0032	0.0093	0	0	0	0.61
1328	0	0	0	0	0	0	0	0	0	0	0	0	0	0.074	0.93	14	0.043
1329	0.95	0.0042	0.0001	0.0042	0	0.018	2.7e-06	1.9e-06	3.4e-06	0.0044	0	0.00048	0.023	0	0	0	0.61
1330	0.88	0.0076	2.3e-05	0.0076	0	0.041	0	0	0	0.008	0	0.00066	0.053	0	0	0	0.61
1331	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0.0045	13	0.13
1332	1	0	0.00076	0	0	0	0	7.1e-06	0.00015	0	3.4e-06	0	0	0	0	0	0.61
1333	0.14	0.0035	3.9e-06	0.0035	0	0.18	0.047	0	0	0.0037	0	0.4	0.23	0	0	11	0.39
1334	0.88	0.014	1.9e-06	0.014	0	0.033	0	0	0	0.015	0	1.6e-05	0.043	0	0	0	0.61
1335	0.14	1.6e-06	0.018	1.6e-06	0	0	0	1.1e-05	0.45	1.6e-06	0.39	0	0	0	0	8	0.78
1336	0.29	0.0052	1.2e-05	0.0052	0	0.18	0.022	0	0	0.0055	0	0.25	0.24	0	0	0	0.61
1337	0.011	0.006	0	0.006	0	0.42	7.4e-06	0	0	0.0064	0	0.0099	0.55	0	0	12	0.47
1338	0	0	0	0	0	0	0	0	0	0	0	0	0	1	7.1e-06	13	0.13
1339	0.79	1.1e-05	0.036	1.1e-05	0	0	0	3.9e-05	0.16	1.1e-05	0.013	0	0	0	0	0	0.61
1340	0	0	0.00099	0	0	0	0	0.00026	0	0	0	0	0	2.3e-05	1	14	0.043
1341	0.9	0.0028	0.00068	0.0028	0	0.028	0.0019	4e-06	0.00067	0.0029	0.00013	0.019	0.037	0	0	0	0.61
1342	0.014	0.003	0	0.003	0	0.31	0.012	0	0	0.0032	0	0.24	0.41	0	0	12	0.47
1343	0	0	0	0	0	0	0	0	0	0	0	0	0	1	5.2e-06	13	0.13
1344	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	13	0.13
1345	0.00011	0.00011	0	0.00011	0	0.066	0.17	0	0	0.00012	0	0.68	0.087	0	0	11	0.39
1346	0	0	0	0	0.99	0	0	0	0	0	0	0	0	0	0.0083	4	0
1347	0.066	0.0027	7.2e-06	0.0027	0	0.16	0.12	0	0	0.0028	0	0.44	0.21	3.4e-06	0	11	0.39
1348	1.7e-05	1.4e-06	0	1.4e-06	0	0.00026	0.0068	0	0	1.5e-06	0	0.0057	0.00034	0.96	0.022	13	0.13
1349	0.95	0.0023	0.0044	0.0023	0	0.0085	3.9e-05	1.5e-05	0.013	0.0024	0.0064	0.0008	0.011	0	0	0	0.61
1350	0.74	0.013	5.4e-05	0.013	0	0.096	2e-05	1.8e-06	0	0.013	0	0.0025	0.13	0	0	0	0.61
1351	0.00017	0.00032	0	0.00032	0	0.18	0.038	0	0	0.00034	0	0.54	0.24	0	0	11	0.39
1352	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	13	0.13
1353	0.7	1.7e-06	0.15	1.7e-06	0	0	0	0.00014	0.15	1.8e-06	0.00028	0	0	0	0	0	0.61
1354	0.95	0.00012	0.02	0.00012	0	4.2e-06	0	4.3e-05	0.032	0.00013	0.0012	0	5.5e-06	0	0	0	0.61
1355	0.97	0.0042	0.00049	0.0042	0	0.0088	0	6.1e-06	3.4e-05	0.0044	0	5.4e-05	0.012	0	0	0	0.61
1356	0.084	0	0.013	0	0	0	0	7e-06	0.42	0	0.49	0	0	0	0	10	0.87
1357	0.4	0.012	2.4e-06	0.012	0	0.23	0.0002	0	0	0.012	0	0.024	0.31	0	0	0	0.61
1358	0.96	0.0023	0.00058	0.0023	0	0.012	5.3e-05	4.1e-06	0.00028	0.0025	1.7e-05	0.0018	0.016	0	0	0	0.61
1359	0.96	0.0018	0.0012	0.0018	0	0.01	0.00016	5.5e-06	0.0017	0.0019	0.00043	0.0029	0.014	0	0	0	0.61
1360	0.0045	0.00016	0	0.00016	0	0.022	0.36	0	0	0.00017	0	0.5	0.029	0.08	0	11	0.39
1361	0.94	0.0039	0.00016	0.0039	0	0.022	1.9e-05	2.3e-06	1.3e-05	0.0041	0	0.0015	0.028	0	0	0	0.61
1362	0.98	0.0028	0.00012	0.0028	0	0.0056	0	2.2e-06	3.1e-06	0.003	0	3.2e-05	0.0074	0	0	0	0.61
1363	0.97	0.00072	0.0034	0.00072	0	0.0014	0	9.7e-06	0.013	0.00076	0.0073	8.1e-05	0.0018	0	0	0	0.61
1364	0.92	0.0071	2.1e-05	0.0071	0	0.027	0	0	0	0.0075	0	0.00019	0.035	0	0	0	0.61
1365	0.96	8.4e-06	0.022	8.4e-06	0	0	0	4e-05	0.014	8.9e-06	5.5e-05	0	0	0	0	0	0.61
1366	0.86	0.0025	0.00092	0.0025	0	0.032	0.0084	4.4e-06	0.0018	0.0027	0.00083	0.045	0.042	7.3e-06	0	0	0.61
1367	0.49	0.0087	1.1e-05	0.0087	0	0.18	0.0013	0	0	0.0092	0	0.055	0.24	0	0	0	0.61
1368	0.99	0.0015	0.0005	0.0015	0	0.0027	0	4.2e-06	9.8e-05	0.0016	1.2e-06	3.3e-05	0.0036	0	0	0	0.61
1369	0.7	0.0042	0.0002	0.0042	0	0.077	0.012	1.9e-06	6.6e-05	0.0045	3.8e-06	0.098	0.1	0	0	0	0.61
1370	0.99	6.1e-05	0.0057	6.1e-05	0	1.1e-06	0	1.8e-05	0.0026	6.5e-05	2e-05	0	1.4e-06	0	0	0	0.61
1371	0.94	0.00016	0.019	0.00016	0	9.8e-06	0	4e-05	0.039	0.00017	0.0026	0	1.3e-05	0	0	0	0.61
1372	0.68	0.009	0.00019	0.009	0	0.12	0.0011	2.9e-06	1.7e-05	0.0095	0	0.023	0.15	0	0	0	0.61
1373	0.99	0.0015	0.0032	0.0015	0	0.0018	0	1.5e-05	0.0026	0.0016	0.00015	1.1e-05	0.0023	0	0	0	0.61
1374	0.8	0.0082	0.00026	0.0082	0	0.072	0.0002	3.7e-06	2.3e-05	0.0087	0	0.0069	0.095	0	0	0	0.61
1375	0.08	0.0062	1.4e-06	0.0062	0	0.31	0.01	0	0	0.0065	0	0.17	0.41	0	0	12	0.47
1376	0.022	0	0.0072	0	0	0	0	3.6e-06	0.32	0	0.65	0	0	0	0	10	0.87
1377	0.42	0.026	1.3e-06	0.026	0	0.22	0	0	0	0.027	0	0.00087	0.29	0	0	0	0.61
1378	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0.00043	13	0.13
1379	0.92	0.007	0.00023	0.007	0	0.027	2.2e-06	4.1e-06	7.8e-06	0.0074	0	0.00035	0.035	0	0	0	0.61
1380	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	13	0.13
1381	0.95	0.00011	0.021	0.00011	0	3.1e-06	0	4.4e-05	0.03	0.00012	0.00091	0	4e-06	0	0	0	0.61
1382	0.94	0.002	0.0053	0.002	0	0.0073	3.6e-05	1.6e-05	0.02	0.0021	0.013	0.00069	0.0095	0	0	0	0.61
1383	0.65	0.0085	0.00021	0.0085	0	0.12	0.0023	2.9e-06	2.6e-05	0.009	0	0.035	0.16	0	0	0	0.61
1384	0.94	0.0038	0.0016	0.0038	0	0.018	5.7e-05	9.5e-06	0.0013	0.004	0.00012	0.0015	0.024	0	0	0	0.61
1385	0	0	0	0	0	0	0.00035	0	0	0	0	6.1e-05	0	1	4.3e-05	13	0.13
