SNV	cluster0	cluster1	cluster	dcf0
2175	1	0	0	0.61
2176	1	0	0	0.61
2177	1	0	0	0.61
2178	1	0	0	0.61
2179	0	1	1	0.13
2180	1	3.8e-06	0	0.61
2181	0	1	1	0.13
2182	1	0	0	0.61
2183	0	1	1	0.13
2184	0	1	1	0.13
2185	0.031	0.97	1	0.13
2186	0	1	1	0.13
2187	1	0	0	0.61
2188	1	0	0	0.61
2189	0	1	1	0.13
2190	1	0	0	0.61
2191	0	1	1	0.13
2192	1	0	0	0.61
2193	1	0	0	0.61
2194	0	1	1	0.13
2195	1	0	0	0.61
2196	0	1	1	0.13
2197	0	1	1	0.13
2198	1	0	0	0.61
2199	0	1	1	0.13
2200	1	0	0	0.61
2201	1	0	0	0.61
2202	1	0	0	0.61
2203	0	1	1	0.13
2204	0	1	1	0.13
2205	1	0	0	0.61
2206	1	0	0	0.61
2207	1	0	0	0.61
2208	1	0	0	0.61
2209	1	0	0	0.61
2210	1	0	0	0.61
2211	0	1	1	0.13
2212	1	0	0	0.61
2213	1	0	0	0.61
2214	1	0	0	0.61
2215	0.97	0.035	0	0.61
2216	1	0	0	0.61
2217	1	0	0	0.61
2218	1	0	0	0.61
2219	0	1	1	0.13
2220	0	1	1	0.13
2221	0	1	1	0.13
2222	0	1	1	0.13
2223	0	1	1	0.13
2224	0	1	1	0.13
2225	1	1.5e-05	0	0.61
2226	0	1	1	0.13
2227	0	1	1	0.13
2228	1	0	0	0.61
2229	1	0	0	0.61
2230	1	0.00018	0	0.61
2231	1	0	0	0.61
2232	1	0	0	0.61
2233	1	0	0	0.61
2234	1	0	0	0.61
2235	1	0	0	0.61
2236	1	0	0	0.61
2237	1	0.00043	0	0.61
2238	1	0	0	0.61
2239	1	0	0	0.61
2240	0	1	1	0.13
2241	0	1	1	0.13
2242	1	0	0	0.61
2243	1	0	0	0.61
2244	1	5.1e-05	0	0.61
2245	1	0	0	0.61
2246	1	0	0	0.61
2247	0	1	1	0.13
2248	1	0	0	0.61
2249	1	0	0	0.61
2250	1	0	0	0.61
2251	1	0	0	0.61
2252	1	0	0	0.61
2253	1	0	0	0.61
2254	1	0	0	0.61
2255	1	0	0	0.61
2256	1	2.8e-05	0	0.61
2257	1	0	0	0.61
2258	1	0	0	0.61
2259	1	0	0	0.61
2260	1	0	0	0.61
2261	1	0	0	0.61
2262	1	0	0	0.61
2263	1	0	0	0.61
2264	1	0	0	0.61
2265	1	0	0	0.61
2266	1	0	0	0.61
2267	1	0	0	0.61
2268	1	1.6e-05	0	0.61
2269	1	0	0	0.61
2270	1	0	0	0.61
2271	1	0	0	0.61
2272	1	0	0	0.61
2273	1	0	0	0.61
2274	1	0	0	0.61
2275	1	0	0	0.61
2276	1	0	0	0.61
2277	1	0	0	0.61
2278	1	0	0	0.61
2279	1	0	0	0.61
2280	1	0	0	0.61
2281	1	0	0	0.61
2282	1	0	0	0.61
2283	0.98	0.016	0	0.61
2284	1	0	0	0.61
2285	1	0	0	0.61
2286	1	0	0	0.61
2287	1	0	0	0.61
2288	1	0	0	0.61
2289	1	0	0	0.61
2290	1	0	0	0.61
2291	1	0	0	0.61
2292	1	0	0	0.61
2293	1	0	0	0.61
2294	1	3.8e-06	0	0.61
2295	1	0	0	0.61
2296	1	0	0	0.61
2297	1	0	0	0.61
2298	1	0	0	0.61
2299	1	0	0	0.61
2300	1	0	0	0.61
2301	1	0	0	0.61
2302	1	0	0	0.61
2303	1	0	0	0.61
2304	1	0	0	0.61
2305	1	0	0	0.61
2306	1	0	0	0.61
2307	1	0	0	0.61
2308	1	0	0	0.61
2309	1.8e-06	1	1	0.13
2310	1	0	0	0.61
2311	1	0	0	0.61
2312	1	0	0	0.61
2313	1	2.4e-06	0	0.61
2314	1	0	0	0.61
2315	0	1	1	0.13
2316	1	0	0	0.61
2317	1	0.00017	0	0.61
2318	1	0	0	0.61
2319	1	0	0	0.61
2320	1	0	0	0.61
2321	1	1.2e-05	0	0.61
2322	1	0	0	0.61
2323	1	0	0	0.61
2324	1	0	0	0.61
2325	1	0	0	0.61
2326	1	0	0	0.61
2327	1	0	0	0.61
2328	1	0	0	0.61
2329	1	0	0	0.61
2330	1	0	0	0.61
2331	1	0	0	0.61
2332	1	0	0	0.61
2333	1	0	0	0.61
2334	1	0	0	0.61
2335	1	0	0	0.61
2336	1	0	0	0.61
2337	1	0	0	0.61
2338	1	0	0	0.61
2339	1	0	0	0.61
2340	1	0	0	0.61
2341	1	0	0	0.61
2342	1	0	0	0.61
