SNV	cluster0	cluster1	cluster2	cluster3	cluster4	cluster5	cluster	dcf0
1105	0.79	0	0.21	0	0	0	0	0.61
1106	0	0.011	0	0	0.99	0	4	0.087
1107	0	0.99	5.1e-06	0	0.012	0	1	0.17
1108	0	0.2	0	6.2e-05	0.8	0	4	0.087
1109	0	0.14	0	0	0.86	0	4	0.087
1110	0	0.91	0.00047	0.092	0.00041	0	1	0.17
1111	0.21	0	0.79	0.005	0	0	2	0.47
1112	0.56	0	0.44	0.00027	0	0	0	0.61
1113	0.00062	0	1	0	0	0	2	0.47
1114	1	0	0.0047	0	0	0	0	0.61
1115	0	0.48	0	0	0.52	0	4	0.087
1116	0.9	0	0	0	0	0.097	0	0.61
1117	0.86	0	0.14	0	0	0	0	0.61
1118	0.52	0	0.48	2.8e-06	0	0	0	0.61
1119	0.53	0	0.47	0	0	0	0	0.61
1120	0.99	0	0.011	0	0	0	0	0.61
1121	0.9	0	0.095	2.6e-05	0	0	0	0.61
1122	1	0	0	0	0	0	0	0.61
1123	1	0	0	0.00013	0	0	0	0.61
1124	1	0	0.0005	4.8e-06	0	0	0	0.61
1125	1	0	1.7e-05	0	0	0	0	0.61
1126	0.0016	0	0	1	0	0	3	0.96
1127	1	0	0	0.0011	0	0	0	0.61
1128	0.96	0	0.037	0	0	0	0	0.61
1129	0.99	0	0.011	0.0031	0	0	0	0.61
1130	0.9	0	0.099	0	0	0	0	0.61
1131	0.21	0	2.1e-06	0.79	0	0	3	0.96
1132	1	0	0	0.0038	0	0	0	0.61
1133	0.42	0.27	0.27	1.2e-05	0.03	0	0	0.61
1134	0.97	0	0.022	0.0057	0	0	0	0.61
1135	1	0	0	0	0	0	0	0.61
1136	1	0	0.0016	0	0	0	0	0.61
1137	1	0	0	0	0	0	0	0.61
1138	1	0	0	0	0	0	0	0.61
1139	1	0	0.003	1.4e-06	0	0	0	0.61
1140	1	0	0	0	0	0	0	0.61
1141	1	0	5.1e-06	0	0	0	0	0.61
1142	0.99	0	0.0069	0	0	0	0	0.61
1143	1	0	0	0	0	0	0	0.61
1144	0	0.00027	0	0	1	0	4	0.087
1145	1	0	0	0	0	0	0	0.61
1146	1	0	0.00014	0	0	0	0	0.61
1147	1	0	0.00013	0	0	0	0	0.61
1148	1	0	0	0.00038	0	0	0	0.61
1149	1	0	0	0	0	0	0	0.61
1150	1	0	0	0	0	0	0	0.61
1151	0.99	0	0.011	1.9e-05	0	0	0	0.61
1152	1	0	5.7e-05	0	0	0	0	0.61
1153	1	0	4.2e-06	0	0	0	0	0.61
1154	0.99	0	0.013	5.5e-06	0	0	0	0.61
1155	0	0	0	1	0	0	3	0.96
1156	0.77	0	0.23	0	0	0	0	0.61
1157	0.9	0	0.0015	0.1	0	0	0	0.61
1158	1	0	0	2e-05	0	0	0	0.61
1159	0.94	0	0.059	0	0	0	0	0.61
1160	1	0	0	0	0	0	0	0.61
1161	0.63	0	0.0024	0.37	0	0	0	0.61
1162	0.08	0	0.92	0	0	0	2	0.47
1163	0.057	6.8e-06	0.94	0	0	0	2	0.47
1164	0.9	0	0.095	0.00095	0	0	0	0.61
1165	1	0	0.00054	0	0	0	0	0.61
1166	0.9	2.9e-06	0	0	0.00097	0.097	0	0.61
1167	1	0	3.4e-06	0	0	0	0	0.61
1168	1	0	0.00039	0	0	0	0	0.61
1169	0	0	0.024	0.98	0	0	3	0.96
1170	0.12	0	0.87	0.015	0	0	2	0.47
1171	0.0072	0.0089	0.36	0.62	0	0	3	0.96
1172	1	0	0	0	0	0	0	0.61
1173	0.99	0	0.0078	0.00085	0	0	0	0.61
1174	0.97	0	0.029	0	0	0	0	0.61
1175	1	0	0.0004	0	0	0	0	0.61
1176	0.97	0	0.029	0	0	0	0	0.61
1177	0.0062	0	0.99	0.0046	0	0	2	0.47
1178	0	0	0.99	0.0065	0	0	2	0.47
1179	0.00048	0.58	0.047	0.37	0.0011	0	1	0.17
1180	0.96	0	0.04	0.0015	0	0	0	0.61
1181	0.95	0	0.049	1.2e-06	0	0	0	0.61
1182	0.9	0	0	0	0.00045	0.097	0	0.61
1183	0.96	0	0.043	0	0	0	0	0.61
1184	0.26	0	0.74	0.00043	0	0	2	0.47
1185	1	0	5.6e-05	0	0	0	0	0.61
1186	0.00041	0	0.75	0.25	0	0	2	0.47
1187	0.96	0	0.042	0	0	0	0	0.61
1188	0.97	0	0.03	5.3e-06	0	0	0	0.61
1189	1	0	2.5e-06	0	0	0	0	0.61
1190	0.99	0	0.015	0	0	0	0	0.61
1191	0.29	0	0.71	0.0003	0	0	2	0.47
1192	0.96	0	0.037	0	0	0	0	0.61
1193	1	0	0	0	0	0	0	0.61
1194	1	0	0	0	0	0	0	0.61
1195	0.64	0	0.35	0.0019	0	0	0	0.61
1196	1	0	0	0	0	0	0	0.61
1197	1	0	0	0	0	0	0	0.61
1198	1	0	0	0	0	0	0	0.61
1199	1	0	0.00011	0	0	0	0	0.61
1200	0.99	0	0.0063	2.1e-06	0	0	0	0.61
1201	1	0	0	0	0	0	0	0.61
1202	1	0	0	0	0	0	0	0.61
1203	1	0	0	0	0	0	0	0.61
1204	1	0	1.1e-06	0	0	0	0	0.61
1205	1	0	0	0	0	0	0	0.61
1206	1	0	0.0001	0	0	0	0	0.61
1207	1	0	0	0	0	0	0	0.61
1208	0.9	0	0	0	0.00017	0.097	0	0.61
1209	1	0	0	0	0	0	0	0.61
1210	0.9	1.5e-05	0	0	0.002	0.097	0	0.61
1211	1	0	0	0	0	0	0	0.61
1212	0.9	0	0	0	0	0.097	0	0.61
1213	2.6e-05	0	0.4	0.6	0	0	3	0.96
1214	1	0	0	0	0	0	0	0.61
1215	1	0	0	0	0	0	0	0.61
1216	0	0.017	0	0	0.98	0	4	0.087
1217	0.95	0	0.055	0	0	0	0	0.61
1218	0.97	0	0.0045	0.023	0	0	0	0.61
1219	1	0	0	0.002	0	0	0	0.61
1220	1	0	0	0	0	0	0	0.61
1221	1	0	0	0	0	0	0	0.61
1222	0.9	0	0	0	0.00038	0.097	0	0.61
1223	1	0	0	0	0	0	0	0.61
1224	0.0033	0	0.86	0.14	0	0	2	0.47
1225	1	0	0	0.0038	0	0	0	0.61
1226	1	0	0	0	0	0	0	0.61
1227	1	0	0	0.00014	0	0	0	0.61
1228	0.88	0	0.12	1.1e-05	0	0	0	0.61
1229	1	0	0.0017	0	0	0	0	0.61
1230	0.47	0.0003	0.46	0.062	0	0	0	0.61
1231	1	0	0.00044	0	0	0	0	0.61
1232	1	0	0.0001	0	0	0	0	0.61
1233	1	0	0.0013	0	0	0	0	0.61
1234	0.15	0	0.84	0.011	0	0	2	0.47
1235	0.95	0	0.045	0.00024	0	0	0	0.61
1236	1	0	0.0019	0	0	0	0	0.61
1237	1	0	0	0	0	0	0	0.61
1238	1	0	0.0001	7.8e-06	0	0	0	0.61
1239	0.92	0	0.083	2.5e-06	0	0	0	0.61
1240	1	0	9.9e-05	3.1e-05	0	0	0	0.61
1241	1	0	0.00084	0	0	0	0	0.61
1242	0.97	0	0.031	0	0	0	0	0.61
1243	0.9	0	0	0	0	0.097	0	0.61
1244	0.9	0	0	0	0.0007	0.097	0	0.61
1245	0.98	0	0.019	3e-05	0	0	0	0.61
1246	1	0	8.3e-05	0	0	0	0	0.61
1247	1	0	0.00035	0	0	0	0	0.61
1248	0.52	0	0.48	0.0015	0	0	0	0.61
1249	1	0	0.00058	0	0	0	0	0.61
1250	1	0	0.0029	0	0	0	0	0.61
1251	1	0	0	0	0	0	0	0.61
1252	1	0	0.0012	0.00026	0	0	0	0.61
1253	1	0	0.0029	6.7e-06	0	0	0	0.61
1254	0.97	0	0.027	0.0027	0	0	0	0.61
1255	0	0.98	0	0	0.022	0	1	0.17
1256	0.99	0	0.013	4.3e-06	0	0	0	0.61
1257	0.17	0	0.83	0	0	0	2	0.47
1258	0.71	0	0.29	0	0	0	0	0.61
1259	0.28	0	0	0.72	0	0	3	0.96
1260	0	0	0	0	0	1	5	0
1261	0.99	0	0.015	0	0	0	0	0.61
1262	0.53	0	0.47	0	0	0	0	0.61
1263	0.43	0	0.57	0	0	0	2	0.47
1264	1	0	0.00075	0	0	0	0	0.61
1265	0.99	0	0.012	0	0	0	0	0.61
1266	0.96	0	0.04	0	0	0	0	0.61
1267	0	0.88	0	0	0.12	0	1	0.17
1268	0.053	0	0.95	0	0	0	2	0.47
1269	0.88	0	0.12	1.3e-05	0	0	0	0.61
1270	1	0	9.5e-06	0.00035	0	0	0	0.61
1271	0.71	0	0.29	0	0	0	0	0.61
1272	0.99	0	0.0049	0.0012	0	0	0	0.61
1273	1	0	0.00011	0	0	0	0	0.61
1274	0.89	0	0.11	0	0	0	0	0.61
1275	0.62	0	0.38	0	0	0	0	0.61
1276	6.2e-05	0.75	0.003	0	0.25	0	1	0.17
1277	0.0014	0.81	0.023	0	0.16	0	1	0.17
1278	0	0.11	1.9e-06	0	0.89	0	4	0.087
1279	0.077	0	0.92	0	0	0	2	0.47
1280	0.41	0	0.59	0	0	0	2	0.47
1281	0.99	0	0.0053	5.1e-06	0	0	0	0.61
1282	0.73	0	0.27	0	0	0	0	0.61
1283	0.79	0	0.21	0	0	0	0	0.61
1284	0.0014	0	0	1	0	0	3	0.96
1285	0.58	0	0.42	0	0	0	0	0.61
1286	0	0.0017	0	0	1	0	4	0.087
1287	1	0	0	0.0011	0	0	0	0.61
1288	0	0.11	0.89	0	0	0	2	0.47
1289	0.046	0	0.95	0	0	0	2	0.47
1290	0.8	1e-05	0.2	4.1e-06	0	0	0	0.61
1291	0.94	0	0.06	0	0	0	0	0.61
1292	0.99	0	0.0093	0.0045	0	0	0	0.61
1293	0.89	0	0.11	0	0	0	0	0.61
1294	0.97	0	0.032	0.0025	0	0	0	0.61
1295	0.96	0	0.011	0.024	0	0	0	0.61
1296	0.15	0.00039	0.85	0	0	0	2	0.47
1297	0.98	0	0.014	0.0041	0	0	0	0.61
1298	0.42	7.1e-05	0.58	0	0	0	2	0.47
1299	0	0.13	0	0	0.87	0	4	0.087
1300	0	0.24	0	0	0.76	0	4	0.087
1301	0.13	0	0.87	0	0	0	2	0.47
1302	0.79	0	0	0.21	0	0	0	0.61
1303	0.91	0	0.093	1.7e-06	0	0	0	0.61
1304	0.94	0	0.062	0	0	0	0	0.61
1305	0.64	0	0.36	0	0	0	0	0.61
1306	0.71	0	0.29	0	0	0	0	0.61
1307	0.085	0.24	0.67	0	0.00012	0	2	0.47
1308	1	0	0.0014	0	0	0	0	0.61
1309	1	0	0.00097	0	0	0	0	0.61
1310	0	0	0	0	0	1	5	0
1311	0.0046	1.9e-05	1	0	0	0	2	0.47
1312	0.079	0	0.92	0	0	0	2	0.47
1313	0.49	0	0.51	0	0	0	2	0.47
1314	0	0.97	0	0	0.033	0	1	0.17
1315	5.4e-06	0.91	0.00051	0	0.087	0	1	0.17
1316	0	0.78	0	0	0.22	0	1	0.17
1317	0	0.85	0	0	0.15	0	1	0.17
1318	1	0	0	0.0042	0	0	0	0.61
1319	0	0.019	0	0	0.98	0	4	0.087
1320	0	0.75	0	0	0.25	0	1	0.17
1321	0.68	0.00016	0.32	0	0	0	0	0.61
1322	0	0.00012	0	0	1	0	4	0.087
1323	0.00038	0	1	0	0	0	2	0.47
1324	0.7	0	0.3	0	0	0	0	0.61
1325	0.85	0	0.15	0	0	0	0	0.61
1326	1	0	0	0	0	0	0	0.61
1327	0.96	0	0.029	0.0076	0	0	0	0.61
1328	0	0.0016	0	0	1	0	4	0.087
1329	0.93	0	0.069	0	0	0	0	0.61
1330	0.85	0	0.15	0	0	0	0	0.61
1331	0	0.0087	0	0	0.99	0	4	0.087
1332	1	0	0	0.00034	0	0	0	0.61
1333	0.17	0	0.83	0	0	0	2	0.47
1334	0.87	0	0.13	0	0	0	0	0.61
1335	0.81	0	0	0.19	0	0	0	0.61
1336	0.29	0	0.71	0	0	0	2	0.47
1337	0.0064	0	0.99	0	0	0	2	0.47
1338	0	0.86	0	0	0.14	0	1	0.17
1339	1	0	0	7.6e-05	0	0	0	0.61
1340	0	0	0	0	1	0	4	0.087
1341	0.89	0	0.11	9.5e-06	0	0	0	0.61
1342	0.011	0	0.99	0	0	0	2	0.47
1343	0	0.89	0	0	0.11	0	1	0.17
1344	0	0.93	0	0	0.071	0	1	0.17
1345	0.00043	0	1	0	0	0	2	0.47
1346	0	0	0	0	0.00011	1	5	0
1347	0.094	0.00051	0.91	0	0	0	2	0.47
1348	1.4e-05	0.6	0.00087	0	0.4	0	1	0.17
1349	0.96	0	0.034	0.0012	0	0	0	0.61
1350	0.66	0	0.34	0	0	0	0	0.61
1351	0.00024	0	1	0	0	0	2	0.47
1352	0	1	0	0	0.0031	0	1	0.17
1353	1	0	0	0	0	0	0	0.61
1354	1	0	1.8e-05	2.8e-06	0	0	0	0.61
1355	0.96	0	0.035	0	0	0	0	0.61
1356	0.6	0	0	0.4	0	0	0	0.61
1357	0.3	0	0.7	0	0	0	2	0.47
1358	0.95	0	0.049	0	0	0	0	0.61
1359	0.96	0	0.041	4e-05	0	0	0	0.61
1360	0.0073	0.85	0.14	0	0.0021	0	1	0.17
1361	0.92	0	0.084	0	0	0	0	0.61
1362	0.98	0	0.022	0	0	0	0	0.61
1363	0.99	0	0.0057	0.0015	0	0	0	0.61
1364	0.9	0	0.1	0	0	0	0	0.61
1365	1	0	0	0	0	0	0	0.61
1366	0.87	0.00012	0.13	0.0002	0	0	0	0.61
1367	0.4	0	0.6	0	0	0	2	0.47
1368	0.99	0	0.011	0	0	0	0	0.61
1369	0.69	0	0.31	0	0	0	0	0.61
1370	1	0	4.2e-06	0	0	0	0	0.61
1371	1	0	4.1e-05	1.4e-05	0	0	0	0.61
1372	0.59	0	0.41	0	0	0	0	0.61
1373	0.99	0	0.0071	1.4e-06	0	0	0	0.61
1374	0.74	0	0.26	0	0	0	0	0.61
1375	0.061	0	0.94	0	0	0	2	0.47
1376	0.13	0	0	0.87	0	0	3	0.96
1377	0.33	0	0.67	0	0	0	2	0.47
1378	0	0.43	0	0	0.57	0	4	0.087
1379	0.9	0	0.1	0	0	0	0	0.61
1380	0	0.93	0	0	0.068	0	1	0.17
1381	1	0	1.3e-05	1.5e-06	0	0	0	0.61
1382	0.97	0	0.03	0.0036	0	0	0	0.61
1383	0.57	0	0.43	0	0	0	0	0.61
1384	0.93	0	0.072	3e-06	0	0	0	0.61
1385	0	0.92	0	0	0.076	0	1	0.17
1386	0.16	0	0	0.84	0	0	3	0.96
1387	0	0	0	1	0	0	3	0.96
1388	0.9	0	0	0	0	0.097	0	0.61
1389	0.9	0	0	0	0	0.097	0	0.61
1390	0	0	0	0	1	0	4	0.087
1391	8.8e-06	0.9	0.0013	0.026	0.07	0	1	0.17
1392	0.98	0	0.018	0	0	0	0	0.61
1393	0	0	0	0	1	0	4	0.087
1394	1	0	0.002	0	0	0	0	0.61
1395	0.24	0	0.75	0.0012	0	0	2	0.47
1396	0.98	0	0.022	0	0	0	0	0.61
1397	0	0.55	7.6e-05	0.0025	0.45	0	1	0.17
1398	0.9	0	0	0	4.9e-06	0.097	0	0.61
1399	0.9	0	0	0	0	0.097	0	0.61
1400	0.98	0	0.024	0.00035	0	0	0	0.61
1401	0.99	0	0.0051	0.0003	0	0	0	0.61
1402	0.91	0	0	0.091	0	0	0	0.61
1403	1	0	0	1.1e-05	0	0	0	0.61
1404	0.8	0	0.2	1.4e-05	0	0	0	0.61
1405	0	0.0041	0	0	1	0	4	0.087
1406	0.78	0	0.22	1.8e-05	0	0	0	0.61
1407	0	0.7	0	0.00044	0.3	0	1	0.17
1408	0	0.15	0	0	0.85	0	4	0.087
1409	0	1	0	0	0.0028	0	1	0.17
1410	0	0.0033	0	0	1	0	4	0.087
1411	0	0.68	0	0.00016	0.32	0	1	0.17
1412	0	0.64	0	3.2e-06	0.36	0	1	0.17
1413	0	0.65	0	0	0.35	0	1	0.17
1414	0.98	0	0.019	0	0	0	0	0.61
1415	0	1	0	0	0.00013	0	1	0.17
1416	0.99	0	0.0085	0.00097	0	0	0	0.61
1417	0	0.99	0	0	0.0078	0	1	0.17
1418	0.9	0	0	0	5.6e-05	0.097	0	0.61
1419	0.66	0	0.34	0.0032	0	0	0	0.61
1420	0	0	0	0	1	0	4	0.087
1421	0.00069	0	1	0.00015	0	0	2	0.47
1422	0.85	0	0.14	0.001	0	0	0	0.61
1423	0	5.7e-06	0	0	1	0	4	0.087
1424	0	0.31	0	0	0.69	0	4	0.087
1425	1	0	0.0019	0.00031	0	0	0	0.61
1426	0.98	0	0.025	0	0	0	0	0.61
1427	0.9	0	0.1	0	0	0	0	0.61
1428	0.78	0	0.22	1.2e-05	0	0	0	0.61
1429	0.79	2.4e-06	0.21	4e-05	0	0	0	0.61
1430	0.93	0	0.071	0	0	0	0	0.61
1431	1	0	0.0021	0	0	0	0	0.61
1432	0.84	0	0.16	0	0	0	0	0.61
1433	0.97	0	0.026	4.3e-06	0	0	0	0.61
1434	0.97	0	0.03	5.5e-06	0	0	0	0.61
1435	0.86	9.4e-05	0.13	0.0063	0	0	0	0.61
1436	0.99	0	0.0078	0.00071	0	0	0	0.61
1437	1	0	0.00039	6.2e-05	0	0	0	0.61
1438	0.97	0	0.028	0.0012	0	0	0	0.61
1439	0.91	0	0.0051	0.089	0	0	0	0.61
1440	0.95	0	0.049	0	0	0	0	0.61
1441	0.92	0	0.068	0.011	0	0	0	0.61
1442	0.99	0	0.0073	0	0	0	0	0.61
1443	0.3	0	0.7	0	0	0	2	0.47
1444	0.83	0	0.17	0	0	0	0	0.61
1445	1	0	0.00017	0	0	0	0	0.61
1446	0.92	0	0.077	0	0	0	0	0.61
1447	0.91	0	0.09	0	0	0	0	0.61
1448	1	0	0.00025	0	0	0	0	0.61
1449	0.97	0	0.015	0.016	0	0	0	0.61
1450	0.96	0	0.0011	0.043	0	0	0	0.61
1451	1	0	0.00017	0	0	0	0	0.61
1452	0.59	0	0.41	0	0	0	0	0.61
1453	0	0	0	0	0	1	5	0
1454	1	0	1.9e-05	0	0	0	0	0.61
1455	0.72	0	0.28	3e-06	0	0	0	0.61
1456	1	0	0.0049	0	0	0	0	0.61
1457	0.99	0	0.0068	0.00021	0	0	0	0.61
1458	0.99	0	0.0071	0	0	0	0	0.61
1459	0.98	0	0.019	0.00015	0	0	0	0.61
1460	0.76	0.00073	0.24	0.00056	3.7e-06	0	0	0.61
1461	0.83	0	0.17	0	0	0	0	0.61
1462	1	0	0.0026	0	0	0	0	0.61
1463	0	0	0	0	0	1	5	0
1464	1	0	0.00011	0	0	0	0	0.61
1465	0.64	0	0.36	0	0	0	0	0.61
1466	0.91	0	0.092	0	0	0	0	0.61
1467	1	0	0	0	0	0	0	0.61
1468	0.98	0	0.00068	0.018	0	0	0	0.61
1469	0	0.0013	0	0	1	0	4	0.087
1470	1	0	0.0032	0	0	0	0	0.61
1471	1	0	0.0004	1.6e-05	0	0	0	0.61
1472	0.57	0	6.1e-06	0.43	0	0	0	0.61
1473	0	1	0	0	0.0022	0	1	0.17
1474	1	0	0	0.0018	0	0	0	0.61
1475	0	0	0	1	0	0	3	0.96
1476	1	0	1.7e-06	0	0	0	0	0.61
1477	0	0.62	7.2e-06	0	0.38	0	1	0.17
1478	0	0.0014	0	0	1	0	4	0.087
1479	0.88	0	0.12	0	0	0	0	0.61
1480	1	0	0	0	0	0	0	0.61
1481	0	1	0	0	0.0019	0	1	0.17
1482	1	0	3.7e-06	0.005	0	0	0	0.61
1483	0.99	0	0	0.0054	0	0	0	0.61
1484	1	0	0.00025	6.7e-05	0	0	0	0.61
1485	0.99	0	0.0053	0	0	0	0	0.61
1486	0.75	0	0.25	0	0	0	0	0.61
1487	1	0	3.8e-05	0	0	0	0	0.61
1488	1	0	0	0	0	0	0	0.61
1489	0.99	0	0.011	0	0	0	0	0.61
1490	0.015	0	0.98	0	0	0	2	0.47
1491	0.98	0	0.016	0	0	0	0	0.61
1492	0.99	0	0.0075	0	0	0	0	0.61
1493	1	0	0.0032	0	0	0	0	0.61
1494	0	0.35	5.3e-05	0	0.65	0	4	0.087
1495	1	0	0.00082	6.2e-05	0	0	0	0.61
1496	0	0.0023	0	0	1	0	4	0.087
1497	0.99	0	0.011	0.00013	0	0	0	0.61
1498	0.95	0	0.049	0	0	0	0	0.61
1499	0	1.6e-05	0	0	1	0	4	0.087
1500	0.042	0	0.96	0	0	0	2	0.47
1501	0.19	0	0.81	0	0	0	2	0.47
1502	0.99	0	0.013	0	0	0	0	0.61
1503	0	0	0	0	1	0	4	0.087
1504	0.97	0	0.031	9.3e-06	0	0	0	0.61
1505	0.98	0	0.02	0.001	0	0	0	0.61
1506	0.87	1.6e-06	0.13	0.00042	0	0	0	0.61
1507	0.99	0	0.0036	0.0041	0	0	0	0.61
1508	0.67	0.00052	0.33	4.5e-05	0	0	0	0.61
1509	1	0	8.2e-06	0	0	0	0	0.61
1510	0	1	0	1.2e-06	0	0	1	0.17
1511	0.91	1.9e-06	0.072	0.013	0	0	0	0.61
1512	0.98	0	0.015	9.4e-06	0	0	0	0.61
1513	0.98	0	0.019	0.0015	0	0	0	0.61
1514	0.75	0	0.25	0	0	0	0	0.61
1515	0.96	0	0.038	0	0	0	0	0.61
1516	0.74	0	0.26	0	0	0	0	0.61
1517	1	0	7.2e-06	0	0	0	0	0.61
1518	0.99	0	0.007	0	0	0	0	0.61
1519	0.98	0	0.016	0	0	0	0	0.61
1520	1	0	0.0015	0	0	0	0	0.61
1521	1	0	0.00034	0	0	0	0	0.61
1522	0.083	0	0.92	0	0	0	2	0.47
1523	0.98	0	0.021	0.00012	0	0	0	0.61
1524	0	7.9e-05	0	0	0.015	0.98	5	0
1525	0.92	0	0.077	0	0	0	0	0.61
1526	0.42	0	0.58	0	0	0	2	0.47
1527	0.046	0	0.95	0	0	0	2	0.47
1528	0	0.00051	0	0	1	0	4	0.087
1529	0.43	5.7e-05	0.57	0	0	0	2	0.47
1530	0	0	0	0	0	1	5	0
1531	0.96	0	0.018	0.023	0	0	0	0.61
1532	0.99	0	0.0048	0.0045	0	0	0	0.61
1533	0.0023	0	1	0	0	0	2	0.47
1534	0	0	0	0	0	1	5	0
1535	0	7.7e-05	0	0	1	0	4	0.087
1536	0	2.9e-05	0	0	1	0	4	0.087
1537	0.89	0	0.11	0	0	0	0	0.61
1538	1	0	5.9e-06	2.2e-05	0	0	0	0.61
1539	0.49	0.0053	0.5	5.1e-06	1.5e-05	0	2	0.47
1540	1	0	0.0014	0	0	0	0	0.61
1541	0.96	0	0.043	0	0	0	0	0.61
1542	1	0	0.0027	0	0	0	0	0.61
1543	0.95	0	0.051	0.00025	0	0	0	0.61
1544	0.93	0	0.069	0	0	0	0	0.61
1545	1	0	0	0	0	0	0	0.61
1546	0	0	0	0	5.8e-05	1	5	0
1547	0.98	0	0.019	0	0	0	0	0.61
1548	0	0	0	1	0	0	3	0.96
1549	0.62	1.6e-05	0.38	0	0	0	0	0.61
1550	0.9	0	0	0	1.4e-05	0.097	0	0.61
1551	1	0	0	0	0	0	0	0.61
1552	0.92	0	0.079	0	0	0	0	0.61
1553	1	0	0	5.8e-05	0	0	0	0.61
1554	0.96	0	0.036	0	0	0	0	0.61
1555	1	0	0	0	0	0	0	0.61
1556	0.92	0	0.076	0.00092	0	0	0	0.61
1557	0.056	0	0.94	0.0061	0	0	2	0.47
1558	0.96	0	0.038	1.3e-05	0	0	0	0.61
1559	0.93	0	0.068	4.5e-05	0	0	0	0.61
1560	0.96	0	0.044	5.1e-05	0	0	0	0.61
1561	0.14	0.015	0.59	0.26	5.2e-06	0	2	0.47
1562	0.6	0	0.4	0.0014	0	0	0	0.61
1563	0.9	0	0	0	0	0.097	0	0.61
1564	1	0	0.00066	0	0	0	0	0.61
1565	0.82	0	0.18	8.9e-05	0	0	0	0.61
1566	4e-05	0.85	0.0091	0.14	0.0038	0	1	0.17
1567	0.00052	0	0.76	0.24	0	0	2	0.47
1568	0.37	0.018	0.49	0.13	5.8e-05	0	2	0.47
1569	0.77	4e-06	0.23	0.0067	0	0	0	0.61
1570	0.34	0	0.66	5.4e-05	0	0	2	0.47
1571	0.98	0	0.024	0	0	0	0	0.61
1572	0.043	6.4e-05	0.73	0.23	0	0	2	0.47
1573	0.56	0.00034	0.41	0.039	0	0	0	0.61
1574	1	0	0.00032	0	0	0	0	0.61
1575	1	0	1.3e-06	0	0	0	0	0.61
1576	0.97	0	0.028	0	0	0	0	0.61
1577	1	0	0	0	0	0	0	0.61
1578	0.97	0	0.031	1.3e-05	0	0	0	0.61
1579	0	0	0	0	0	1	5	0
1580	0.99	0	0.0063	3.2e-06	0	0	0	0.61
1581	0.74	0	0.26	0	0	0	0	0.61
1582	0.94	0	0.062	0.00055	0	0	0	0.61
1583	1	0	1.3e-06	1.1e-05	0	0	0	0.61
1584	0.19	0	1.3e-06	0.81	0	0	3	0.96
1585	0.94	0	0.056	3.9e-06	0	0	0	0.61
1586	0.98	0	0.019	0.0004	0	0	0	0.61
1587	0.2	0	0.8	0	0	0	2	0.47
1588	0.99	0	0.0076	1.3e-05	0	0	0	0.61
1589	0.78	0	0	0.22	0	0	0	0.61
1590	1	0	0.0017	0.00027	0	0	0	0.61
1591	0.9	0	0.096	1.9e-05	0	0	0	0.61
1592	0.83	0	0.17	3.6e-06	0	0	0	0.61
1593	0.92	0	0.083	0	0	0	0	0.61
1594	0.68	0	0.32	0	0	0	0	0.61
1595	0.96	0	0.043	0	0	0	0	0.61
1596	0.99	0	0.0051	0	0	0	0	0.61
1597	1	0	0.0004	0.00012	0	0	0	0.61
1598	0.49	6e-05	0.51	0	0	0	2	0.47
1599	0.12	0	0.88	0	0	0	2	0.47
1600	0.017	0	0.98	0	0	0	2	0.47
1601	1	0	0	0.003	0	0	0	0.61
1602	0.49	0	0.51	0	0	0	2	0.47
1603	0.91	0	0.087	0	0	0	0	0.61
1604	0.83	0	0.17	0	0	0	0	0.61
1605	0.42	0	0.58	0	0	0	2	0.47
1606	0.71	0	0.29	0	0	0	0	0.61
1607	0.77	0	0.23	0	0	0	0	0.61
1608	0.86	0	0.14	2.3e-06	0	0	0	0.61
1609	0.05	0	0.95	5e-05	0	0	2	0.47
1610	0.14	0	0.81	0.046	0	0	2	0.47
1611	1	0	0.0018	0	0	0	0	0.61
1612	0.9	0	0	0	0	0.097	0	0.61
1613	0.93	0	0.066	9.1e-05	0	0	0	0.61
1614	0.46	0	0.54	4.6e-05	0	0	2	0.47
1615	1	0	0.0028	0	0	0	0	0.61
1616	0.99	0	0.0066	0	0	0	0	0.61
1617	0.44	0.00021	0.51	0.054	0	0	2	0.47
1618	0.68	0	0.32	0.0028	0	0	0	0.61
1619	0.99	0	0.012	1.3e-06	0	0	0	0.61
1620	0.99	0	0.0065	1.9e-06	0	0	0	0.61
1621	0.96	0	0.035	0	0	0	0	0.61
1622	0.88	0	0.12	0.00056	0	0	0	0.61
1623	0.99	0	0.0083	0	0	0	0	0.61
1624	1	0	0.00032	3.4e-06	0	0	0	0.61
1625	0.98	0	0.021	0	0	0	0	0.61
1626	1	0	0	0	0	0	0	0.61
1627	1	0	5.5e-05	0	0	0	0	0.61
1628	1	0	0	0	0	0	0	0.61
1629	1	0	0	0	0	0	0	0.61
1630	1	0	0	9.1e-05	0	0	0	0.61
1631	0.99	0	0.015	4.1e-05	0	0	0	0.61
1632	0.88	0	0.0003	0.12	0	0	0	0.61
1633	0.91	0	0.094	0.00063	0	0	0	0.61
1634	0.85	0	0.15	0.00091	0	0	0	0.61
1635	0.99	0	0.013	0	0	0	0	0.61
1636	1	0	0.00048	0	0	0	0	0.61
1637	1	0	0.002	0	0	0	0	0.61
1638	0.84	0.0002	0.15	0.0081	0	0	0	0.61
1639	0.97	0	0.026	5.4e-05	0	0	0	0.61
