SNV	cluster0	cluster1	cluster2	cluster3	cluster4	cluster5	cluster6	cluster7	cluster8	cluster9	cluster10	cluster11	cluster12	cluster13	cluster	dcf0
489	0.73	0.0048	0	0.00037	0.058	0.00028	4.5e-05	0.0051	0.018	0	0	2.5e-06	0.1	0.08	0	0.61
490	0.98	0.0037	0	0.00018	0.0062	9.3e-06	0	0.0039	0	0	0	2.5e-06	7.2e-05	0.0085	0	0.61
491	0.96	0.0063	0	0	0.01	0	0	0.0066	0	0	0	0	0.00017	0.014	0	0.61
492	0.98	0.0028	0	0	0.0071	0	1e-06	0.0029	0.00011	0	0	0	0.0017	0.0096	0	0.61
493	0.79	0.0093	0	0	0.067	0	8.1e-06	0.0097	0.0021	0	0	0	0.032	0.092	0	0.61
494	0.98	0.0042	0	0	0.0028	0	0	0.0044	0	0	0	0	5.9e-06	0.0038	0	0.61
495	0.99	0.0019	0	0	0.002	0	0	0.002	0	0	0	0	6.8e-05	0.0027	0	0.61
496	1	0	0	4.5e-06	0	0	0	0	0	0	0	0	0	0	0	0.61
497	0.96	0.0086	0	0.00015	0.011	1.9e-06	0	0.009	0	0	0	3.6e-06	2.6e-05	0.015	0	0.61
498	0.48	0.024	0	0	0.19	0	0	0.025	7.7e-05	0	0	0	0.011	0.26	0	0.61
499	0	0	0.93	0	0	0	0	0	0	0.00056	0.067	0	0	0	2	0
500	0.99	0.00068	0	0.0029	0.00034	0.0046	0.00061	0.00072	0	0	0	9.5e-06	0	0.00046	0	0.61
501	0.82	0.0045	0	0.00051	0.044	0.00048	9.5e-05	0.0047	0.0091	0	0	3.1e-06	0.059	0.061	0	0.61
502	0.65	0	0	0.0091	0	0.1	0.24	0	0	0	0	1.7e-05	0	0	0	0.61
503	0.98	0.00044	0	0.0045	0.00012	0.0099	0.0017	0.00046	0	0	0	1.2e-05	0	0.00017	0	0.61
504	0.89	0.0045	0	0.00049	0.032	0.00032	3.4e-05	0.0047	0.0017	0	0	3.3e-06	0.02	0.044	0	0.61
505	0.88	0.00041	0	0.0035	0.0007	0.032	0.078	0.00043	5.7e-06	0	0	8.9e-06	0.00011	0.00096	0	0.61
506	0	0	0.99	0	0	0	0	0	0	0	0.0067	0	0	0	2	0
507	0.98	0.00064	0	0.0038	0.00035	0.0093	0.0023	0.00067	0	0	0	1.1e-05	3e-06	0.00048	0	0.61
508	0.98	0	0	0.0078	0	0.01	0.00053	0	0	0	0	2.3e-05	0	0	0	0.61
509	0.9	0.0035	0	0.00091	0.026	0.0015	0.00055	0.0037	0.0038	0	0	4.4e-06	0.027	0.036	0	0.61
510	0.00069	0.0013	0	0	0.32	0	0	0.0014	0.0021	0	0	0	0.23	0.44	13	0.47
511	1	0	0	0.0038	0	0.001	4.7e-06	0	0	0	0	1.8e-05	0	0	0	0.61
512	0.86	0.0034	0	0.001	0.03	0.0025	0.0015	0.0036	0.01	5.7e-05	0	4.4e-06	0.049	0.041	0	0.61
513	0	0	0	0	0	0	0	0	0	0.45	0.55	0	0	0	10	0.043
514	0.99	0.0016	0	0.00043	0.00099	4.6e-05	0	0.0017	0	0	0	4.1e-06	2.4e-06	0.0013	0	0.61
515	0.98	0.0029	0	0.00051	0.0066	0.00016	4.4e-06	0.003	4.2e-06	0	0	3.9e-06	0.00033	0.0091	0	0.61
516	0.01	0.00059	0	0	0.049	0	0	0.00062	0.25	1.6e-05	0	0	0.62	0.066	12	0.39
517	0.89	0.00083	0	0.0041	0.0017	0.034	0.067	0.00087	1.8e-05	0	0	8.4e-06	0.00032	0.0023	0	0.61
518	0.99	0.0016	0	0.002	0.0005	0.00046	3.5e-06	0.0017	0	0	0	1.3e-05	0	0.00069	0	0.61
519	0.96	0.013	0	1.3e-06	0.0052	0	0	0.014	0	0	0	0	0	0.0072	0	0.61
520	0.98	0.0015	0	0.002	0.0029	0.0042	0.0013	0.0016	6.6e-06	0	0	7.3e-06	0.00025	0.004	0	0.61
521	0.99	0.0024	0	0.0001	0.0011	1.1e-06	0	0.0026	0	0	0	2.3e-06	0	0.0015	0	0.61
522	0.99	0.0014	0	0.00052	0.00076	6.7e-05	0	0.0015	0	0	0	4.5e-06	0	0.001	0	0.61
523	0	7.7e-06	0	0	0.015	0	0	8.1e-06	0.17	0	0	0	0.8	0.021	12	0.39
524	0.0015	0.00015	0	0	0.022	0	0	0.00016	0.36	0.00036	0	0	0.59	0.03	12	0.39
525	1	0.0018	0	0.00011	0.0004	0	0	0.0018	0	0	0	2.4e-06	0	0.00054	0	0.61
526	0.86	0	0	0.011	0	0.068	0.06	0	0	0	0	2.2e-05	0	0	0	0.61
527	1	0.0007	0	0.0004	7e-05	1.3e-05	0	0.00074	0	0	0	4.6e-06	0	9.5e-05	0	0.61
528	1	0	0	0.0023	0	0.00062	4.5e-06	0	0	0	0	1.3e-05	0	0	0	0.61
529	0.96	0.0011	0	0.0035	0.0018	0.016	0.012	0.0011	5e-06	0	0	9.3e-06	0.00016	0.0024	0	0.61
530	0	0	0.96	0	0	0	0	0	0	0.0001	0.039	0	0	0	2	0
531	0.67	5.6e-05	0	0.019	2.3e-06	0.19	0.12	5.9e-05	0	0	0	2.1e-05	0	3.1e-06	0	0.61
532	0.97	0.0032	0	0.00055	0.0099	0.00023	1.1e-05	0.0033	2.3e-05	0	0	3.9e-06	0.001	0.014	0	0.61
533	1	0.00052	0	0.0021	0.00011	0.0013	3.8e-05	0.00054	0	0	0	8.9e-06	0	0.00015	0	0.61
534	0.99	0.0023	0	0.00019	0.0014	5.8e-06	0	0.0024	0	0	0	2.8e-06	2e-06	0.002	0	0.61
535	0.99	0.0018	0	0.00047	0.0015	6.9e-05	0	0.0019	0	0	0	4.1e-06	7.4e-06	0.002	0	0.61
536	0.57	0.027	0	0	0.16	0	0	0.028	0	0	0	0	0.0011	0.22	0	0.61
537	1	0	0	0.00099	0	0.00025	4.1e-06	0	0	0	0	7.8e-06	0	0	0	0.61
538	0.047	0.012	0	0	0.38	0	0	0.013	3.6e-05	0	0	0	0.018	0.53	13	0.47
539	6e-06	9.2e-05	0	0	0.14	0	0	9.7e-05	0.013	0	0	0	0.66	0.19	12	0.39
540	0.99	0	0	6.5e-06	0	1.7e-06	0.0089	0	0	0	0	0	0	0	0	0.61
541	0.93	0.0071	0	6.6e-05	0.023	1.3e-06	0	0.0075	3.1e-06	0	0	1.5e-06	0.00061	0.032	0	0.61
542	0.48	0.011	0	1.5e-05	0.17	0	0	0.012	0.0028	0	0	0	0.079	0.24	0	0.61
543	0.93	0.0003	0	0.0079	7.3e-05	0.04	0.019	0.00031	0	0	0	1.5e-05	0	0.0001	0	0.61
544	0	0	0.79	0	0	0	0	0	0	0.02	0.19	0	0	0	2	0
545	0.99	0.0011	0	0.0022	0.0013	0.0039	0.00077	0.0012	0	0	0	7.9e-06	3.6e-05	0.0017	0	0.61
546	0.99	0.0026	0	8.4e-05	0.0011	0	0	0.0027	0	0	0	2.1e-06	0	0.0015	0	0.61
547	0.00041	0.00053	0	0	0.17	0	0	0.00055	0.022	0	0	0	0.57	0.23	12	0.39
548	0.81	0.005	0	0.00037	0.05	0.00022	2.4e-05	0.0053	0.0067	0	0	2.7e-06	0.054	0.069	0	0.61
549	0.99	0.0015	0	0.0011	0.0018	0.00068	3.7e-05	0.0016	0	0	0	5.8e-06	3.3e-05	0.0024	0	0.61
550	0	0	0	0	0	0	0.032	0	0.81	0	0	0	0.16	0	8	0.35
551	0.98	0.0041	0	9.4e-05	0.005	1.6e-06	0	0.0043	0	0	0	2e-06	1.9e-05	0.0068	0	0.61
552	0.97	7.4e-06	0	0.0029	8.1e-06	0.011	0.019	7.7e-06	0	0	0	1.1e-05	0	1.1e-05	0	0.61
553	0.0067	0.00081	0	0	0.086	0	0	0.00085	0.13	0	0	0	0.66	0.12	12	0.39
554	0.88	0.0075	0	8.9e-05	0.041	4.1e-06	0	0.0079	6.5e-05	0	0	1.6e-06	0.0042	0.057	0	0.61
555	0.87	0.013	0	1.3e-05	0.045	0	0	0.013	0	0	0	0	0.00045	0.061	0	0.61
556	0.99	0.0023	0	0.00029	0.0022	2.2e-05	0	0.0025	0	0	0	3.3e-06	1e-05	0.003	0	0.61
557	0.93	0.013	0	5.3e-06	0.017	0	0	0.013	0	0	0	0	1.1e-05	0.024	0	0.61
558	0.99	0.00022	0	0.0033	1.2e-05	0.0017	2.5e-05	0.00023	0	0	0	1.2e-05	0	1.6e-05	0	0.61
559	1	0.00061	0	0.00067	6.8e-05	5.1e-05	0	0.00064	0	0	0	5.7e-06	0	9.3e-05	0	0.61
560	0.2	0.017	0	2.5e-06	0.31	0	0	0.018	0.00058	0	0	0	0.035	0.42	13	0.47
561	0.95	0.0038	0	0.00043	0.015	0.00015	6e-06	0.004	6.1e-05	0	0	3.4e-06	0.0022	0.021	0	0.61
562	0.92	0.0058	0	0.00017	0.028	1.8e-05	0	0.0061	6.8e-05	0	0	2.2e-06	0.0034	0.038	0	0.61
563	0.95	0.0054	0	0.0013	0.016	0.00066	3.3e-05	0.0057	2e-05	0	0	8.5e-06	0.00081	0.021	0	0.61
564	0.72	0.016	0	9.4e-05	0.1	2.2e-06	0	0.016	0.00011	0	0	2.2e-06	0.0065	0.14	0	0.61
565	0.94	0.011	0	0.0001	0.018	0	0	0.011	0	0	0	2.9e-06	5.2e-05	0.024	0	0.61
566	0.64	0.016	0	7.8e-05	0.13	1.9e-06	0	0.017	0.00029	0	0	1.8e-06	0.013	0.18	0	0.61
567	0.95	0.0022	0	0.0062	0.0035	0.023	0.013	0.0023	4.4e-06	0	0	1.7e-05	0.00015	0.0048	0	0.61
568	0.82	0.0076	0	0.0011	0.058	0.00095	0.00014	0.008	0.0027	0	0	6.6e-06	0.024	0.08	0	0.61
569	0.81	0.014	0	0.00011	0.065	2.2e-06	0	0.015	1.8e-05	0	0	2.6e-06	0.0019	0.089	0	0.61
570	0	0	0	0.00061	0	0.037	6.2e-06	0	0	0.96	0	0	0	0	9	0.13
571	0.98	0.0035	0	0.0022	0.0056	0.0016	0.0001	0.0037	1.7e-06	0	0	1.1e-05	0.00012	0.0077	0	0.61
572	0.064	0.0065	0	1.6e-06	0.27	0	0	0.0069	0.025	0	0	0	0.27	0.36	13	0.47
573	1	0.00086	0	0.00027	0.00013	3e-06	0	0.0009	0	0	0	4e-06	0	0.00017	0	0.61
574	0	0	0.99	0	0	0	0	0	0	0	0.0059	0	0	0	2	0
575	0.79	0.014	0	0.00014	0.076	4.8e-06	0	0.014	6.5e-05	0	0	2.8e-06	0.004	0.1	0	0.61
576	0.47	0.026	0	6.5e-06	0.2	0	0	0.027	1.8e-05	0	0	0	0.0039	0.27	0	0.61
577	0.79	0.0088	0	0.0007	0.069	0.00032	2.2e-05	0.0093	0.0019	0	0	5.4e-06	0.022	0.094	0	0.61
578	0.97	0.005	0	0.00087	0.0085	0.00016	1.8e-06	0.0053	0	0	0	7.5e-06	0.00011	0.012	0	0.61
579	0.00089	0.00072	0	0	0.15	0	0	0.00075	0.074	0	0	0	0.57	0.2	12	0.39
580	0.92	0.0055	0	0.0019	0.024	0.0021	0.00037	0.0058	0.00024	0	0	9.4e-06	0.0038	0.033	0	0.61
581	0.96	0.0043	0	0.0021	0.011	0.0018	0.00018	0.0045	1.4e-05	0	0	1.1e-05	0.00054	0.015	0	0.61
582	0.78	0.012	0	0.00023	0.08	2e-05	0	0.013	0.00028	0	0	3.3e-06	0.009	0.11	0	0.61
583	0.91	0.0053	0	0.0025	0.027	0.0047	0.0018	0.0055	0.00069	0	0	1e-05	0.0072	0.036	0	0.61
584	0	0	1	0	0	0	0	0	0	0	0.00017	0	0	0	2	0
585	0.73	0.022	0	2.2e-05	0.096	0	0	0.024	2.7e-06	0	0	1.2e-06	0.00089	0.13	0	0.61
586	0.77	0.021	0	2.7e-05	0.079	0	0	0.022	1.7e-06	0	0	1.4e-06	0.0006	0.11	0	0.61
587	0.96	0.006	0	0.00075	0.013	0.00013	1.5e-06	0.0063	2.8e-06	0	0	6.8e-06	0.00026	0.018	0	0.61
588	0.81	0.006	0	0.0022	0.05	0.0059	0.0041	0.0063	0.0088	0.00012	0	8.9e-06	0.041	0.069	0	0.61
589	0.98	0.0021	0	0.0035	0.0019	0.0035	0.00029	0.0023	0	0	0	1.5e-05	1.5e-05	0.0026	0	0.61
590	0.92	0.013	0	7.1e-05	0.021	0	0	0.013	0	0	0	2.5e-06	4.9e-05	0.029	0	0.61
591	0.47	0.012	0	0.00011	0.17	1e-05	0	0.013	0.0077	0	0	1.7e-06	0.085	0.24	0	0.61
592	0.0012	0.00035	0	0	0.057	0	0	0.00036	0.26	1.2e-06	0	0	0.6	0.078	12	0.39
593	0.9	0	0.094	1.6e-05	0	0	0	0	0	4.3e-05	0.0065	0	0	0	0	0.61
594	0.99	0.0022	0	0.00034	0.0003	3.2e-06	0	0.0023	0	0	0	6.2e-06	0	0.00042	0	0.61
595	0.99	0.00092	0	0.0022	0.00073	0.0022	0.00012	0.00096	0	0	0	8.3e-06	1.2e-05	0.00099	0	0.61
596	0	0	0	0.0053	0	0	0	0	0	0.0028	0.99	0.00012	0	0	10	0.043
597	0.96	0.0071	0	0.00024	0.0087	5.3e-06	0	0.0074	0	0	0	4.4e-06	2.3e-05	0.012	0	0.61
598	0.99	0.002	0	0.00064	0.0004	1.9e-05	0	0.0021	0	0	0	8e-06	0	0.00055	0	0.61
599	0.97	0.0024	0	0.0047	0.0037	0.011	0.003	0.0026	2.4e-06	0	0	1.6e-05	0.00011	0.005	0	0.61
600	0	0	1	0	0	0	0	0	0	0	2.2e-05	0	0	0	2	0
601	0.84	0.004	0	0.00065	0.037	0.00074	0.0013	0.0042	0.01	9.7e-06	0	3.6e-06	0.054	0.051	0	0.61
602	0	0	0	0.042	0	0.0067	2.3e-06	0	0	0.92	0.036	4.4e-06	0	0	9	0.13
603	0	0	0	0.093	0	5.6e-05	0	0	0	0.14	0.77	9.4e-05	0	0	10	0.043
604	0.85	0.027	0	6.8e-06	0.04	0	0	0.028	0	0	0	0	1.6e-05	0.055	0	0.61
605	0.63	0.011	0	0.00025	0.12	4.1e-05	0	0.012	0.004	0	0	2.9e-06	0.048	0.17	0	0.61
606	0.97	0.0042	0	0.0013	0.0064	0.00039	8.2e-06	0.0044	0	0	0	8.9e-06	8.3e-05	0.0087	0	0.61
607	0.96	0.0056	0	0.00094	0.013	0.00025	5e-06	0.0059	5.2e-06	0	0	7.5e-06	0.00037	0.018	0	0.61
608	0.89	0.017	0	3.7e-05	0.032	0	0	0.017	0	0	0	1.8e-06	7.1e-05	0.044	0	0.61
609	0.77	0.016	0	8.1e-05	0.083	1.2e-06	0	0.017	2.7e-05	0	0	2.1e-06	0.0027	0.11	0	0.61
610	0.73	0.032	0	5.1e-06	0.088	0	0	0.034	0	0	0	0	0.00012	0.12	0	0.61
611	0.98	0.0069	0	5.8e-05	0.0024	0	0	0.0072	0	0	0	2.6e-06	0	0.0033	0	0.61
612	0.99	0.0027	0	0.0011	0.0015	0.00013	0	0.0029	0	0	0	9.1e-06	1.7e-06	0.002	0	0.61
613	0.99	0.0025	0	0.002	0.0019	0.00075	1.6e-05	0.0027	0	0	0	1.2e-05	7.5e-06	0.0026	0	0.61
614	0.99	0.0016	0	0.0015	0.00035	0.00017	0	0.0017	0	0	0	1.1e-05	0	0.00048	0	0.61
615	0.33	0.013	0	3.5e-05	0.23	1.1e-06	0	0.013	0.0072	0	0	0	0.1	0.31	0	0.61
616	0.0093	0.01	0	0	0.41	0	0	0.011	8.8e-06	0	0	0	0.0068	0.56	13	0.47
617	0.84	0.0084	0	0.00076	0.053	0.00032	1.7e-05	0.0088	0.00069	0	0	5.9e-06	0.011	0.072	0	0.61
618	0.95	0.0022	0	0.0062	0.0033	0.022	0.012	0.0023	3.6e-06	0	0	1.8e-05	0.00013	0.0045	0	0.61
619	0.0029	0.0039	0	0	0.39	0	0	0.0041	0.00058	0	0	0	0.069	0.53	13	0.47
620	0.41	0.027	0	4.5e-06	0.22	0	0	0.028	2e-05	0	0	0	0.0045	0.31	0	0.61
621	0.17	0.0074	0	2.1e-05	0.21	1.2e-06	0	0.0077	0.048	0	0	0	0.28	0.28	13	0.47
622	0.13	0.029	0	0	0.34	0	0	0.03	2.3e-06	0	0	0	0.0022	0.47	13	0.47
623	0.94	0.011	0	9.3e-05	0.016	0	0	0.011	0	0	0	2.8e-06	3.3e-05	0.021	0	0.61
624	1	0.00026	0	0.00077	6e-06	2.8e-05	0	0.00028	0	0	0	6.8e-06	0	8.2e-06	0	0.61
625	0.97	0.0013	0	0.003	0.0027	0.012	0.0085	0.0014	1.5e-05	0	0	8.4e-06	0.00037	0.0037	0	0.61
626	0.59	0.011	0	2.5e-05	0.14	0	0	0.011	0.0016	0	0	0	0.051	0.19	0	0.61
627	0.34	0.022	0	5.4e-06	0.26	0	0	0.023	0.00013	0	0	0	0.013	0.35	13	0.47
628	0.65	0.069	0	0	0.089	0	0	0.072	0	0	0	0	3e-06	0.12	0	0.61
629	0.99	0.0017	0	0.0011	0.0026	0.00079	5.7e-05	0.0018	0	0	0	5.7e-06	8.5e-05	0.0035	0	0.61
630	0.34	0.019	0	9.8e-06	0.25	0	0	0.02	0.00048	0	0	0	0.026	0.34	13	0.47
631	0.88	0.0078	0	0.00085	0.041	0.00036	1.8e-05	0.0082	0.00031	0	0	6.4e-06	0.0062	0.056	0	0.61
632	0.97	0.0053	0	0.00047	0.0061	2.7e-05	0	0.0056	0	0	0	6e-06	2.2e-05	0.0083	0	0.61
633	0.85	0.0067	0	0.00015	0.051	2e-05	0	0.0071	0.00061	0	0	1.9e-06	0.015	0.069	0	0.61
634	0.86	0.0074	0	0.0011	0.046	0.0008	8.7e-05	0.0077	0.00092	0	0	7e-06	0.012	0.063	0	0.61
635	0.98	0.0038	0	0.00075	0.003	6.8e-05	0	0.004	0	0	0	7.6e-06	6.7e-06	0.0041	0	0.61
636	0.78	0.007	0	0.0014	0.063	0.0021	0.00066	0.0074	0.0078	3.1e-06	0	7.1e-06	0.044	0.086	0	0.61
637	0.97	0.0034	0	0.0026	0.0063	0.0025	0.00027	0.0036	3.6e-06	0	0	1.2e-05	0.00019	0.0086	0	0.61
638	0.98	0.004	0	0.00063	0.003	4.3e-05	0	0.0042	0	0	0	7e-06	5.6e-06	0.0042	0	0.61
639	1	0.001	0	0.0019	0.00012	0.0002	0	0.0011	0	0	0	1.3e-05	0	0.00016	0	0.61
640	0.99	0.00091	0	0.002	0.0006	0.0023	0.00021	0.00096	0	0	0	8e-06	5.2e-06	0.00082	0	0.61
641	0.97	0.004	0	0.00021	0.0091	1.7e-05	0	0.0042	0	0	0	2.6e-06	0.00024	0.012	0	0.61
642	0.72	0.0097	0	0.00049	0.091	0.00017	8.6e-06	0.01	0.0035	0	0	4.3e-06	0.037	0.12	0	0.61
643	0.99	0.00023	0	0.0088	4.4e-06	0.0032	1.6e-05	0.00024	0	0	0	3e-05	0	6.1e-06	0	0.61
644	0.93	0.0054	0	0.0019	0.023	0.0021	0.00035	0.0057	0.00019	0	0	9.5e-06	0.0033	0.031	0	0.61
645	0.89	0.015	0	5.6e-05	0.032	0	0	0.016	0	0	0	2.1e-06	0.00012	0.044	0	0.61
646	0.97	0.005	0	0.00067	0.0066	7.1e-05	0	0.0052	0	0	0	6.8e-06	4.2e-05	0.0091	0	0.61
647	0.93	0.00015	0	0.024	3.1e-06	0.047	0.0022	0.00016	0	0	0	4.4e-05	0	4.2e-06	0	0.61
648	0.017	0.0032	0	0	0.22	0	0	0.0033	0.048	0	0	0	0.4	0.31	12	0.39
649	0.73	0.017	0	7.1e-05	0.099	1e-06	0	0.018	4.8e-05	0	0	1.9e-06	0.004	0.13	0	0.61
650	0.89	0.0064	0	0.0016	0.036	0.0017	0.0003	0.0067	0.00077	0	0	8.3e-06	0.0092	0.049	0	0.61
651	0.98	0.0023	0	0.0041	0.0027	0.0062	0.00096	0.0024	0	0	0	1.5e-05	4.3e-05	0.0037	0	0.61
652	0.87	0.0074	0	0.0011	0.044	0.00068	6.3e-05	0.0078	0.00071	0	0	6.9e-06	0.01	0.061	0	0.61
653	1	0.00051	0	0.0033	2.2e-05	0.00046	0	0.00053	0	0	0	1.8e-05	0	3e-05	0	0.61
654	0.99	0.0031	0	0.0014	0.0028	0.00032	3.8e-06	0.0033	0	0	0	9.7e-06	1.1e-05	0.0038	0	0.61
655	0.98	0.0026	0	0.0032	0.003	0.0034	0.00033	0.0027	0	0	0	1.4e-05	4.3e-05	0.0042	0	0.61
656	0.96	0.0025	0	0.0052	0.0042	0.015	0.0061	0.0026	4.9e-06	0	0	1.6e-05	0.00018	0.0057	0	0.61
657	0.86	0.0018	0	0.008	0.0033	0.053	0.067	0.0019	1e-05	0	0	1.8e-05	0.00023	0.0045	0	0.61
658	0.92	0.011	0	0.00015	0.026	2.6e-06	0	0.012	0	0	0	3.3e-06	0.00021	0.035	0	0.61
659	0.95	0.0063	0	0.00073	0.016	0.00014	1.8e-06	0.0067	5.3e-06	0	0	6.6e-06	0.00041	0.022	0	0.61
660	0.86	0.0086	0	0.00065	0.048	0.0002	6.6e-06	0.009	0.00032	0	0	5.6e-06	0.0069	0.066	0	0.61
661	1	0.0014	0	0.00055	0.00011	7.4e-06	0	0.0014	0	0	0	8.1e-06	0	0.00015	0	0.61
662	0.99	0.0012	0	0.0047	0.00039	0.0038	0.00016	0.0012	0	0	0	1.8e-05	0	0.00053	0	0.61
663	0.96	0.00062	0	0.011	0.00012	0.025	0.0033	0.00065	0	0	0	2.7e-05	0	0.00016	0	0.61
664	0	0	0	0	0	0	0	0	1.5e-05	1	0.00034	0	0	0	9	0.13
665	0.99	0	0	0.0032	0	0.0028	0.00016	0	0	0	0	1.4e-05	0	0	0	0.61
666	0.94	0.0042	0	0.00041	0.02	0.00015	6.6e-06	0.0044	0.00015	0	0	3.3e-06	0.0041	0.027	0	0.61
667	0.81	0.0062	0	0.00021	0.058	5.2e-05	1.8e-06	0.0065	0.0027	0	0	2.1e-06	0.037	0.079	0	0.61
668	0	0	0.99	0	0	0	0	0	0	0	0.0094	0	0	0	2	0
669	1	0	0	0.00016	0	3e-06	0	0	0	0	0	3.5e-06	0	0	0	0.61
670	1	0.00086	0	0.0012	0.00032	0.00044	7.9e-06	0.0009	0	0	0	6.6e-06	0	0.00044	0	0.61
671	0.95	0.0056	0	0.00011	0.017	4.7e-06	0	0.0059	3.4e-06	0	0	2e-06	0.00052	0.023	0	0.61
672	0.94	0.0086	0	2.3e-05	0.017	0	0	0.0091	0	0	0	1e-06	6.9e-05	0.023	0	0.61
673	0.011	0	0	0.0011	0	0.12	0.86	0	0	0	0	0	0	0	6	0.87
674	0.34	0.0071	0	2e-05	0.16	0	0	0.0074	0.025	0	0	0	0.24	0.22	0	0.61
675	0.41	0.0042	0	0.00012	0.083	6.3e-05	7e-06	0.0044	0.086	0.00024	0	1.1e-06	0.3	0.11	0	0.61
676	0.62	4.9e-06	0	0.055	0	0.3	0.021	5.2e-06	0	0	0	4.4e-05	0	0	0	0.61
677	0.96	0.0031	0	0.00069	0.011	0.00043	3.5e-05	0.0032	5.8e-05	0	0	4.3e-06	0.0018	0.015	0	0.61
678	1	0	0	0.00088	0	0.00012	0	0	0	0	0	7.9e-06	0	0	0	0.61
679	0.94	0.0055	0	0	0.018	0	0	0.0057	7.5e-05	0	0	0	0.0025	0.024	0	0.61
680	0.98	0.0042	0	0	0.0031	0	0	0.0044	0	0	0	0	7.8e-06	0.0042	0	0.61
681	0.73	0.018	0	0	0.095	0	0	0.019	2.3e-05	0	0	0	0.0039	0.13	0	0.61
682	0.91	0.0089	0	0	0.031	0	0	0.0094	2.7e-05	0	0	0	0.0021	0.043	0	0.61
683	0.65	0.018	0	0	0.13	0	0	0.019	0.00011	0	0	0	0.011	0.18	0	0.61
684	0.96	0.00028	0	0.0071	5e-05	0.025	0.0063	0.00029	0	0	0	1.5e-05	0	6.9e-05	0	0.61
685	0.98	0.0028	0	0.00045	0.0058	0.00011	2e-06	0.003	0	0	0	3.7e-06	0.0002	0.008	0	0.61
686	0	0	0	0.0012	0	0.28	0.022	0	9.3e-06	0.69	2e-06	0	0	0	9	0.13
687	0	0	0.91	0	0	0	0	0	0	0.0014	0.089	0	0	0	2	0
688	0	0	0	0	0	0	0	0	0	0.99	0.012	0	0	0	9	0.13
689	0.56	0.0066	0	9.1e-05	0.11	1.6e-05	0	0.0069	0.02	0	0	1.1e-06	0.16	0.15	0	0.61
690	0.88	0.0061	0	0.00019	0.04	2.9e-05	0	0.0064	0.00038	0	0	2.2e-06	0.011	0.055	0	0.61
691	0	0	0	0	0	0	0	0	0	1	0	0	0	0	9	0.13
692	0.95	0.0066	0	4.9e-05	0.013	0	0	0.0069	0	0	0	1.4e-06	0.0001	0.018	0	0.61
693	0.98	0	0	0.0014	0	0.0029	0.014	0	0	0	0	7.9e-06	0	0	0	0.61
694	0.92	0.0038	0	0.00071	0.025	0.00073	0.00014	0.0039	0.0014	0	0	4e-06	0.015	0.034	0	0.61
695	0.82	0.0077	0	0.0001	0.063	8.2e-06	0	0.0081	0.00059	0	0	1.6e-06	0.017	0.086	0	0.61
696	0.3	0.005	0	3.5e-05	0.12	4.7e-06	0	0.0052	0.064	0	0	0	0.34	0.17	12	0.39
697	0	0	0	0	0	0	0	0	0	0.93	0.066	0	0	0	9	0.13
698	0.024	0	0	0.0029	0	0.17	0.8	0	0	0	0	1.5e-06	0	0	6	0.87
699	1	0	0	0.0015	0	0.001	7.5e-05	0	0	0	0	8.9e-06	0	0	0	0.61
700	0.99	0.0013	0	0.0011	0.0012	0.00068	3.4e-05	0.0014	0	0	0	6e-06	1.2e-05	0.0016	0	0.61
701	0.0015	0	0	0.00012	0	0.031	0.97	0	0	0	0	0	0	0	6	0.87
702	1	0	0	1.2e-06	0	0	7.6e-05	0	0	0	0	0	0	0	0	0.61
703	0.8	0	0	1.1e-05	0	0.0002	0.2	0	0	0	0	0	0	0	0	0.61
704	0.91	0.0076	0	6.7e-05	0.031	1.6e-06	0	0.008	1e-05	0	0	1.5e-06	0.0014	0.043	0	0.61
705	0.73	1.2e-05	0	0.04	0	0.21	0.02	1.3e-05	0	0	0	3.8e-05	0	0	0	0.61
706	1	0	0	0.0004	0	6.6e-05	0.0011	0	0	0	0	4.7e-06	0	0	0	0.61
707	0.025	0.00049	0	4e-06	0.021	1.2e-06	0	0.00052	0.16	0.5	0.00067	0	0.26	0.029	9	0.13
708	0.97	0.0053	0	5.8e-05	0.0073	0	0	0.0055	0	0	0	1.6e-06	2.6e-05	0.01	0	0.61
709	1	0.00058	0	0.00081	6.9e-05	8.2e-05	0	0.00061	0	0	0	6.1e-06	0	9.4e-05	0	0.61
710	0.85	0.0043	0	0.00058	0.038	0.00059	0.00012	0.0045	0.0061	0	0	3.4e-06	0.043	0.053	0	0.61
711	0.98	0.0016	0	0.002	0.0032	0.0044	0.0015	0.0016	9.7e-06	0	0	7.2e-06	0.00033	0.0044	0	0.61
712	1	0	0	0.001	0	0.00019	1.5e-06	0	0	0	0	8.4e-06	0	0	0	0.61
713	0.98	0.00044	0	0.0047	0.00014	0.012	0.0023	0.00047	0	0	0	1.2e-05	0	0.00019	0	0.61
714	0.97	0.01	0	3.2e-06	0.0055	0	0	0.011	0	0	0	0	0	0.0076	0	0.61
715	0.99	0.0027	0	0.00014	0.0018	3.2e-06	0	0.0028	0	0	0	2.5e-06	2.5e-06	0.0025	0	0.61
716	0.41	0.025	0	0	0.23	0	0	0.026	5e-06	0	0	0	0.0035	0.31	0	0.61
717	0.98	0.0047	0	6.6e-05	0.0057	0	0	0.0049	0	0	0	1.7e-06	1.7e-05	0.0078	0	0.61
