SNV	cluster0	cluster1	cluster2	cluster3	cluster4	cluster5	cluster6	cluster	dcf0
944	0	1	6.6e-05	0	0	0	0	1	0.61
945	0	1	0.00025	0	0	0	0	1	0.61
946	3.2e-05	0.018	0.98	0	0	0	0	2	0.83
947	0.13	0.36	0.008	0	0	0.0004	0.5	6	0.39
948	0.19	0.81	0	0	0	0	0.0015	1	0.61
949	0.087	0.91	0	0	0	0	0.0066	1	0.61
950	0.023	0.98	0	0	0	0	5.7e-06	1	0.61
951	0.65	0.34	0	0	0	0	0.0072	0	0.54
952	0	0	0.0045	0	0.045	0.95	0	5	0.13
953	0	0	0	0	1	0.0038	0	4	0.043
954	0	0	0	0	0.14	0.86	0	5	0.13
955	0.072	0.93	4.6e-05	0	0	0	0.0033	1	0.61
956	0	0	0	0	1	0	0	4	0.043
957	0	1	0	0	0	0	0	1	0.61
958	0	1	0.00034	0	0	0	0	1	0.61
959	0.0019	0.0001	0	0	0	0	1	6	0.39
960	0	0	0.0085	0	0.01	0.98	0	5	0.13
961	0	0	0	0	0.071	0.93	0	5	0.13
962	0.047	0.95	0	0	0	0	0.00016	1	0.61
963	0	1	2.4e-05	0	0	0	0	1	0.61
964	1.9e-05	1	0	0	0	0	0	1	0.61
965	0.82	0.13	0	0	0	0	0.051	0	0.54
966	0.0065	0.99	0	0	0	0	0	1	0.61
967	0	0	0	0	0	0.0071	0.99	6	0.39
968	0	1	0	0	0	0	0	1	0.61
969	0.17	0.41	0	0	0	0	0.41	6	0.39
970	0.018	0.98	0	0	0	0	0	1	0.61
971	0.012	0.99	0	0	0	0	0	1	0.61
972	0	0	0	0.9	0.095	0.0016	0	3	0
973	0.27	0.67	1.1e-05	0	0	0	0.066	1	0.61
974	0.18	0.8	0.0001	0	0	0	0.016	1	0.61
975	0.33	0.67	0	0	0	0	0.0014	1	0.61
976	0.074	0.93	4.9e-05	0	0	0	2.5e-05	1	0.61
977	0	0	0.68	0	0	0.32	0.00016	2	0.83
978	0.11	0.0042	0	0	0	0	0.88	6	0.39
979	0.16	0.71	0.0021	0	0	2.7e-05	0.13	1	0.61
980	0.36	0.64	0	0	0	0	6e-05	1	0.61
981	0.14	0.13	0	0	0	0	0.73	6	0.39
982	0	0	0	0	0.088	0.91	0	5	0.13
983	0.15	0.85	0.0003	0	0	0	0.0069	1	0.61
984	0	0	0	0	0.95	0.051	0	4	0.043
985	0.17	0.82	0.00023	0	0	0	0.014	1	0.61
986	0	0	0	1	0.00027	0	0	3	0
987	0.69	0.31	0	0	0	0	6.7e-06	0	0.54
988	0	0	0	1	1.8e-05	0	0	3	0
989	0.86	0.14	0	0	0	0	0.00017	0	0.54
990	0.37	0.62	0	0	0	0	0.013	1	0.61
991	0.093	0.9	0.0055	0	0	0	0.0032	1	0.61
992	0.07	0.92	0.012	0	0	0	0.00099	1	0.61
993	0.015	0.99	0	0	0	0	0	1	0.61
994	0.005	0.99	0.0025	0	0	0	0	1	0.61
995	0.027	0.96	0.015	0	0	0	0.00033	1	0.61
996	0.16	0.54	0	0	0	3.9e-06	0.31	1	0.61
997	0.021	0.98	1.1e-06	0	0	0	0	1	0.61
998	0	1	3.2e-05	0	0	0	0	1	0.61
999	0	0.81	0.19	0	0	0	0	1	0.61
1000	0.1	0.9	4.3e-06	0	0	0	0.0017	1	0.61
1001	0.034	0.97	0	0	0	0	2.6e-06	1	0.61
1002	0.044	0.95	0.0021	0	0	0	1.6e-05	1	0.61
1003	0.77	0.23	0	0	0	0	0.0014	0	0.54
1004	0.22	0.55	5.1e-05	0	0	0	0.22	1	0.61
1005	0.1	0.9	0	0	0	0	3.9e-06	1	0.61
1006	0.047	0.95	4.9e-05	0	0	0	1.7e-06	1	0.61
1007	0.04	0.95	0.013	0	0	0	3.6e-05	1	0.61
1008	0.15	0.83	0.0011	0	0	0	0.024	1	0.61
1009	0.036	0.96	0.00076	0	0	0	2.5e-06	1	0.61
1010	0.024	0.97	0.0029	0	0	0	0	1	0.61
1011	0.091	0.86	0.038	0	0	0	0.015	1	0.61
1012	0.17	0.82	5.7e-05	0	0	0	0.0063	1	0.61
1013	0.12	0.88	0	0	0	0	1.2e-06	1	0.61
1014	0.4	0.58	0	0	0	0	0.019	1	0.61
1015	0.13	0.036	0	0	0	0	0.83	6	0.39
1016	0.099	0.89	0.0038	0	0	0	0.0037	1	0.61
1017	0.17	0.12	0	0	0	0	0.71	6	0.39
1018	0.21	0.77	3.8e-05	0	0	0	0.02	1	0.61
1019	0.058	0.94	0	0	0	0	0	1	0.61
1020	0	0	0	0.96	0.039	9.6e-05	0	3	0
1021	0	0	0	1	4.9e-05	0	0	3	0
1022	0.13	0.86	0.00012	0	0	0	0.002	1	0.61
1023	0.35	0.62	0	0	0	0	0.03	1	0.61
1024	0.021	0.00055	0	0	0	0	0.98	6	0.39
1025	0.04	0.95	0.0063	0	0	0	2.2e-05	1	0.61
1026	0.067	0.92	0.014	0	0	0	0.00085	1	0.61
1027	0.0067	0.96	0.031	0	0	0	0	1	0.61
1028	0.082	0.87	0.041	0	0	0	0.0082	1	0.61
1029	0	0	1	0	0	0	0	2	0.83
1030	0.053	0.94	0.0077	0	0	0	0.00014	1	0.61
1031	0.26	0.26	0	0	0	0	0.48	6	0.39
1032	0.14	0.86	0	0	0	0	1.2e-05	1	0.61
1033	0.23	0.77	0	0	0	0	0.00081	1	0.61
1034	0.14	0.8	0.0053	0	0	2.7e-06	0.06	1	0.61
1035	0.097	0.015	0	0	0	0	0.89	6	0.39
1036	0.019	0.98	0.00093	0	0	0	0	1	0.61
1037	2.5e-06	0.99	0.0066	0	0	0	0	1	0.61
1038	0	0	0	1	0.0012	0	0	3	0
1039	0.067	0.92	0.011	0	0	0	0.00073	1	0.61
1040	0.097	0.88	0.012	0	0	0	0.008	1	0.61
1041	0.0043	0.4	0.6	0	0	0	0	2	0.83
1042	0.081	0.92	1.1e-06	0	0	0	2.6e-06	1	0.61
1043	0.15	0.85	1.3e-05	0	0	0	0.00086	1	0.61
1044	0.04	0.87	0.095	0	0	0	0.00025	1	0.61
1045	0.12	0.88	2e-05	0	0	0	0.00031	1	0.61
1046	0.2	0.63	0.00027	0	0	0	0.17	1	0.61
1047	0.043	0.93	0.031	0	0	0	0.00012	1	0.61
1048	0.17	0.79	0.00064	0	0	0	0.041	1	0.61
1049	0	0	0	1	0.0028	0	0	3	0
1050	0.0052	0.78	0.21	0	0	0	0	1	0.61
1051	0	0	0	0.84	0.15	0.0076	0	3	0
1052	0.071	0.02	0	0	0	0	0.91	6	0.39
1053	0.16	0.83	0	0	0	0	0.011	1	0.61
1054	0.41	0.39	0	0	0	0	0.2	0	0.54
1055	0.073	0.92	0	0	0	0	0.0045	1	0.61
1056	0	1	0	0	0	0	0	1	0.61
1057	0	1	1.3e-06	0	0	0	0	1	0.61
1058	0.00098	1	3.8e-06	0	0	0	0	1	0.61
1059	0.07	0.93	0	0	0	0	0.00011	1	0.61
1060	0.23	0.014	0	0	0	0	0.76	6	0.39
1061	0.12	0.88	0	0	0	0	0.002	1	0.61
1062	0	1	1.8e-05	0	0	0	0	1	0.61
1063	0.0008	0.00063	0.23	0	0.0073	0.67	0.086	5	0.13
1064	0	0	0.00015	0	1.4e-05	1	0	5	0.13
1065	0	1	0	0	0	0	0	1	0.61
1066	0.23	0.76	0	0	0	0	0.01	1	0.61
1067	0	0.97	0.027	0	0	0	0	1	0.61
1068	0	1	0	0	0	0	0	1	0.61
1069	0.043	0.012	8.9e-06	0	0	0	0.94	6	0.39
1070	0.047	0.95	0	0	0	0	2.7e-05	1	0.61
1071	0	0	2.2e-06	0	0.016	0.98	0	5	0.13
1072	0.011	0.9	0.09	0	0	0	8.7e-06	1	0.61
1073	0.006	0.76	0.24	0	0	0	0	1	0.61
1074	0	0	0.0017	0	0.07	0.93	0	5	0.13
1075	0.23	0.6	1.5e-06	0	0	0	0.16	1	0.61
1076	0	0	0.032	0	0.00012	0.97	0	5	0.13
1077	0.0086	0.99	0	0	0	0	0	1	0.61
1078	0.15	0.84	0	0	0	0	0.012	1	0.61
1079	0	1	0.003	0	0	0	0	1	0.61
1080	0	1	0	0	0	0	0	1	0.61
1081	0.15	0.52	0.0018	0	0	3.5e-05	0.33	1	0.61
1082	0.27	0.64	0	0	0	0	0.09	1	0.61
1083	0.14	0.86	0	0	0	0	0.00093	1	0.61
1084	0.24	0.69	0	0	0	0	0.069	1	0.61
1085	0.094	0.91	0	0	0	0	6.8e-06	1	0.61
1086	0	0	0.48	0	4.9e-06	0.52	0.0085	5	0.13
1087	0.65	0.23	0	0	0	0	0.13	0	0.54
1088	0	0	0.044	0	0.17	0.79	0.00087	5	0.13
1089	0.098	0.9	0	0	0	0	0.0015	1	0.61
1090	0.057	0.94	0	0	0	0	0.00044	1	0.61
1091	0	0	0.032	0	0.0046	0.96	6e-06	5	0.13
1092	0.0022	0.00014	0.00013	0	0	0	1	6	0.39
1093	0.42	0.17	0	0	0	0	0.41	0	0.54
1094	0.2	0.79	0	0	0	0	0.0062	1	0.61
1095	0.00068	0	0	0	0	0	1	6	0.39
1096	0	0	0.00043	0	0.044	0.96	0	5	0.13
1097	0	0	0.037	0	0.00034	0.96	0	5	0.13
1098	0.12	0.87	0	0	0	0	0.011	1	0.61
1099	0	0	0.16	0	0	0.84	0	5	0.13
1100	0.068	0.92	0.0013	0	0	0	0.013	1	0.61
1101	0.00014	8.7e-05	0.15	0	0.028	0.8	0.025	5	0.13
1102	0.16	0.69	0.00014	0	0	0	0.16	1	0.61
1103	0.14	0.86	0	0	0	0	0.0013	1	0.61
1104	0	0	1	0	0	0.0027	0	2	0.83
1105	0.13	0.79	5.4e-05	0	0	0	0.088	1	0.61
1106	0	0	0	0	0.44	0.56	0	5	0.13
1107	0	0	0	0	2.1e-06	1	0.0037	5	0.13
1108	0	0	0.025	0	0.15	0.82	5.2e-05	5	0.13
1109	0	0	0.0044	0	0.014	0.98	0	5	0.13
1110	1.3e-06	0	0.85	0	0	0.076	0.076	2	0.83
1111	0.3	0.32	0	0	0	0	0.38	6	0.39
1112	0.31	0.65	0	0	0	0	0.039	1	0.61
1113	0.0042	0.00014	0	0	0	0	1	6	0.39
1114	0.06	0.94	0	0	0	0	0	1	0.61
1115	0	0	0.0035	0	3.5e-05	1	0	5	0.13
1116	0	0.9	0	0.098	5.5e-05	0	0	1	0.61
1117	0.24	0.76	0	0	0	0	0.00058	1	0.61
1118	0.48	0.52	0	0	0	0	0.0032	1	0.61
1119	0.51	0.49	0	0	0	0	0.0015	0	0.54
1120	0.11	0.89	0	0	0	0	0	1	0.61
1121	0.08	0.89	0.0011	0	0	0	0.033	1	0.61
1122	0	1	0	0	0	0	0	1	0.61
1123	0	1	0.0013	0	0	0	0	1	0.61
1124	0.011	0.99	0.0032	0	0	0	0	1	0.61
1125	0.0038	1	0.00014	0	0	0	0	1	0.61
1126	0	0.027	0.97	0	0	0	0	2	0.83
1127	0	1	7e-05	0	0	0	0	1	0.61
1128	0.17	0.83	0	0	0	0	1e-05	1	0.61
1129	0.029	0.95	0.025	0	0	0	0.00067	1	0.61
1130	0.15	0.85	0	0	0	0	0.0013	1	0.61
1131	0.00016	0.23	0.77	0	0	0	0	2	0.83
1132	0	1	3.8e-05	0	0	0	0	1	0.61
1133	0.058	0.31	0.00021	0	0.00045	0.12	0.52	6	0.39
1134	0.037	0.93	0.026	0	0	0	0.0035	1	0.61
1135	0	1	1.4e-05	0	0	0	0	1	0.61
1136	0.017	0.98	0.00058	0	0	0	5.7e-06	1	0.61
1137	9.8e-05	1	0	0	0	0	0	1	0.61
1138	4.4e-06	1	0	0	0	0	0	1	0.61
1139	0.02	0.98	0.002	0	0	0	2.9e-05	1	0.61
1140	2.2e-05	1	0	0	0	0	0	1	0.61
1141	0.0016	1	0	0	0	0	0	1	0.61
1142	0.03	0.97	0.00056	0	0	0	0.00012	1	0.61
1143	0.00011	1	0	0	0	0	0	1	0.61
1144	0	0	1.1e-06	0	0.17	0.83	0	5	0.13
1145	1e-06	1	0	0	0	0	0	1	0.61
1146	0.0058	0.99	0	0	0	0	0	1	0.61
1147	0.007	0.99	0	0	0	0	0	1	0.61
1148	0	0.92	0.075	0	0	0	0	1	0.61
1149	0	1	0	0	0	0	0	1	0.61
1150	0	1	0	0	0	0	0	1	0.61
1151	0.038	0.96	0	0	0	0	0.0008	1	0.61
1152	0.0052	0.99	0	0	0	0	0	1	0.61
1153	0.0018	1	0	0	0	0	0	1	0.61
1154	0.047	0.95	0	0	0	0	0.00044	1	0.61
1155	0	1e-05	1	0	0	0	0	2	0.83
1156	0.14	0.79	1.8e-05	0	0	0	0.071	1	0.61
1157	0.01	0.78	0.21	0	0	0	2.2e-05	1	0.61
1158	0	0.99	0.0077	0	0	0	0	1	0.61
1159	0.089	0.91	2.9e-05	0	0	0	0.0027	1	0.61
1160	0	1	2.9e-05	0	0	0	0	1	0.61
1161	0.011	0.68	0.31	0	0	0	0.00013	1	0.61
1162	0.1	0.072	0	0	0	0	0.83	6	0.39
1163	0.025	0.018	0	0	0	0	0.96	6	0.39
1164	0.087	0.89	0.00016	0	0	0	0.024	1	0.61
1165	0.013	0.99	7.3e-05	0	0	0	0	1	0.61
1166	0	0.89	0	0.098	0.0077	6.7e-05	0	1	0.61
1167	0.0019	1	3.2e-05	0	0	0	0	1	0.61
1168	0.016	0.98	0	0	0	0	0	1	0.61
1169	3.8e-06	0	4.1e-05	0	0	0	1	6	0.39
1170	0.19	0.15	0	0	0	0	0.66	6	0.39
1171	0.0056	0.0023	0.018	0	0	4.4e-05	0.97	6	0.39
1172	0.0011	1	3.4e-05	0	0	0	0	1	0.61
1173	0.025	0.95	0.022	0	0	0	0.00042	1	0.61
1174	0.13	0.87	0	0	0	0	2.7e-05	1	0.61
1175	0.0098	0.99	0.00087	0	0	0	0	1	0.61
1176	0.1	0.9	0	0	0	0	9.3e-05	1	0.61
1177	0.13	0.013	0	0	0	0	0.86	6	0.39
1178	0	0	0	0	0	0	1	6	0.39
1179	0.00084	0.00028	0.4	0	0	0.048	0.55	6	0.39
1180	0.049	0.93	0.01	0	0	0	0.011	1	0.61
1181	0.11	0.89	0	0	0	0	0.00045	1	0.61
1182	0	0.9	0	0.098	0.0052	2.2e-05	0	1	0.61
1183	0.16	0.84	0	0	0	0	0.00011	1	0.61
1184	0.51	0.4	0	0	0	0	0.093	0	0.54
1185	0.0076	0.99	0	0	0	0	0	1	0.61
1186	0.0033	0.0001	0	0	0	0	1	6	0.39
1187	0.28	0.72	0	0	0	0	3.3e-06	1	0.61
1188	0.086	0.91	0	0	0	0	0.00072	1	0.61
1189	0.0021	1	0	0	0	0	0	1	0.61
1190	0.13	0.87	0	0	0	0	5.1e-06	1	0.61
1191	0.51	0.42	0	0	0	0	0.072	0	0.54
1192	0.15	0.85	0	0	0	0	8.3e-05	1	0.61
1193	0	1	0	0	0	0	0	1	0.61
1194	0	1	0	0	0	0	0	1	0.61
1195	0.25	0.67	0	0	0	0	0.082	1	0.61
1196	0	1	0.00023	0	0	0	0	1	0.61
1197	0	1	0	0	0	0	0	1	0.61
1198	0	1	0	0	0	0	0	1	0.61
1199	0.0072	0.99	0	0	0	0	0	1	0.61
1200	0.032	0.97	0	0	0	0	0.00018	1	0.61
1201	9.3e-06	1	0	0	0	0	0	1	0.61
1202	1.1e-06	1	0	0	0	0	0	1	0.61
1203	7.2e-05	1	0	0	0	0	0	1	0.61
1204	0.00063	1	0	0	0	0	0	1	0.61
1205	1.8e-05	1	0	0	0	0	0	1	0.61
1206	0.0054	0.99	0	0	0	0	0	1	0.61
1207	0	1	0.0008	0	0	0	0	1	0.61
1208	0	0.9	0	0.098	0.0033	4.8e-06	0	1	0.61
1209	0	1	0	0	0	0	0	1	0.61
1210	0	0.89	0	0.097	0.011	0.00021	0	1	0.61
1211	3.5e-06	1	0.00018	0	0	0	0	1	0.61
1212	0	0.9	0	0.098	2.1e-06	0	0	1	0.61
1213	0.00043	4.2e-06	1.1e-06	0	0	0	1	6	0.39
1214	0	1	0	0	0	0	0	1	0.61
1215	0	1	0	0	0	0	0	1	0.61
1216	0	0	0.00051	0	0.18	0.82	0	5	0.13
1217	0.14	0.86	0	0	0	0	0.00028	1	0.61
1218	0.017	0.88	0.11	0	0	0	0.0002	1	0.61
1219	0	0.97	0.026	0	0	0	0	1	0.61
1220	0	0.98	0.016	0	0	0	0	1	0.61
1221	0	1	0.00014	0	0	0	0	1	0.61
1222	0	0.9	0	0.098	0.0048	1.7e-05	0	1	0.61
1223	0	1	0.0042	0	0	0	0	1	0.61
1224	0.014	0.0013	0	0	0	0	0.98	6	0.39
1225	0	0.93	0.068	0	0	0	0	1	0.61
1226	1.5e-06	1	3.5e-05	0	0	0	0	1	0.61
1227	0	0.99	0.012	0	0	0	0	1	0.61
1228	0.17	0.83	0	0	0	0	0.0025	1	0.61
1229	0.017	0.98	0.0012	0	0	0	7.7e-06	1	0.61
1230	0.11	0.38	0.0014	0	0	6.5e-06	0.51	6	0.39
1231	0.013	0.99	1.1e-05	0	0	0	0	1	0.61
1232	0.0086	0.99	1.3e-06	0	0	0	0	1	0.61
1233	0.021	0.98	7e-06	0	0	0	0	1	0.61
1234	0.23	0.21	0	0	0	0	0.56	6	0.39
1235	0.06	0.93	0.00085	0	0	0	0.0073	1	0.61
1236	0.023	0.98	1.1e-05	0	0	0	2.4e-06	1	0.61
1237	0.00017	1	0	0	0	0	0	1	0.61
1238	0.0082	0.98	0.016	0	0	0	0	1	0.61
1239	0.12	0.87	0.00075	0	0	0	0.004	1	0.61
1240	0.0044	0.96	0.033	0	0	0	0	1	0.61
1241	0.027	0.97	0	0	0	0	0	1	0.61
1242	0.091	0.91	0	0	0	0	0.00022	1	0.61
1243	0	0.9	0	0.098	0.0001	0	0	1	0.61
1244	0	0.9	0	0.098	0.0065	4.1e-05	0	1	0.61
1245	0.042	0.95	0.0015	0	0	0	0.0014	1	0.61
1246	0.0081	0.99	0	0	0	0	0	1	0.61
1247	0.02	0.98	0	0	0	0	0	1	0.61
1248	0.27	0.62	0	0	0	0	0.11	1	0.61
1249	0.011	0.99	0.00095	0	0	0	0	1	0.61
1250	0.025	0.97	5.2e-05	0	0	0	9.8e-06	1	0.61
1251	0.00043	0.99	0.0079	0	0	0	0	1	0.61
1252	0.012	0.96	0.029	0	0	0	8.8e-06	1	0.61
1253	0.019	0.98	0.0041	0	0	0	3.2e-05	1	0.61
1254	0.04	0.93	0.02	0	0	0	0.0057	1	0.61
1255	0	0	0	0	2.2e-06	1	8e-05	5	0.13
1256	0.058	0.94	0.002	0	0	0	8.4e-05	1	0.61
1257	0.64	0.32	0	0	0	0	0.045	0	0.54
1258	0.31	0.68	0	0	0	0	0.005	1	0.61
1259	4.7e-05	0.068	0.93	0	0	0	0	2	0.83
1260	0	0	0	1	0	0	0	3	0
1261	0.12	0.88	0	0	0	0	3.6e-06	1	0.61
1262	0.32	0.62	1.3e-06	0	0	0	0.057	1	0.61
1263	0.32	0.55	1.4e-06	0	0	0	0.13	1	0.61
1264	0.025	0.97	7.9e-05	0	0	0	0	1	0.61
1265	0.16	0.84	0	0	0	0	0	1	0.61
1266	0.15	0.85	0	0	0	0	5.8e-05	1	0.61
1267	0	0	0	0	0	1	0	5	0.13
1268	0.13	0.058	0	0	0	0	0.81	6	0.39
1269	0.13	0.85	0.0014	0	0	0	0.011	1	0.61
1270	0.0022	0.81	0.19	0	0	0	0	1	0.61
1271	0.2	0.74	0.00016	0	0	0	0.058	1	0.61
1272	0.032	0.93	0.04	0	0	0	2.7e-05	1	0.61
1273	0.0092	0.99	0.0044	0	0	0	0	1	0.61
1274	0.15	0.84	7.6e-05	0	0	0	0.0036	1	0.61
1275	0.25	0.68	2e-05	0	0	0	0.068	1	0.61
1276	0.00018	7.3e-05	0	0	0.0072	0.96	0.033	5	0.13
1277	0.0024	0.0017	0	0	0.0038	0.84	0.15	5	0.13
1278	0	0	0	0	0.46	0.54	6.9e-05	5	0.13
1279	0.054	0.042	0	0	0	0	0.9	6	0.39
1280	0.37	0.57	0	0	0	0	0.061	1	0.61
1281	0.041	0.96	0.0031	0	0	0	1.4e-05	1	0.61
1282	0.36	0.64	0	0	0	0	0.0011	1	0.61
1283	0.22	0.77	9.4e-06	0	0	0	0.0089	1	0.61
1284	1.2e-05	0.0054	0.99	0	0	0	0	2	0.83
1285	0.39	0.6	0	0	0	0	0.0076	1	0.61
1286	0	0	0	0	0.095	0.91	0	5	0.13
1287	0	1	0.0011	0	0	0	0	1	0.61
1288	0	0	0	0	0	0	1	6	0.39
1289	0.62	0.15	0	0	0	0	0.23	0	0.54
1290	0.1	0.76	0.0003	0	0	0	0.13	1	0.61
1291	0.14	0.86	0	0	0	0	0.00026	1	0.61
1292	0.027	0.94	0.031	0	0	0	0.00054	1	0.61
1293	0.095	0.88	0.00021	0	0	0	0.027	1	0.61
1294	0.045	0.93	0.015	0	0	0	0.0067	1	0.61
1295	0.026	0.91	0.064	0	0	0	0.001	1	0.61
1296	0.038	0.054	0	0	0	0	0.91	6	0.39
1297	0.032	0.94	0.026	0	0	0	0.0013	1	0.61
1298	0.1	0.29	3e-06	0	0	0	0.61	6	0.39
1299	0	0	0	0	0.083	0.92	0	5	0.13
1300	0	0	0	0	1.1e-05	1	0	5	0.13
1301	0.059	0.067	0	0	0	0	0.87	6	0.39
1302	0	0.77	0.23	0	0	0	0	1	0.61
1303	0.088	0.89	0.0003	0	0	0	0.02	1	0.61
1304	0.096	0.9	9.8e-06	0	0	0	0.0023	1	0.61
1305	0.33	0.66	0	0	0	0	0.0058	1	0.61
1306	0.13	0.69	4.6e-05	0	0	0	0.18	1	0.61
1307	0.014	0.019	0	0	0	0.0045	0.96	6	0.39
1308	0.018	0.98	0.00059	0	0	0	2.1e-06	1	0.61
1309	0.017	0.98	0.00017	0	0	0	0	1	0.61
1310	0	0	0	1	0	0	0	3	0
1311	0.0027	0.00048	0	0	0	0	1	6	0.39
1312	0.36	0.19	0	0	0	0	0.45	6	0.39
1313	0.31	0.62	0	0	0	0	0.07	1	0.61
1314	0	0	0	0	0	1	0	5	0.13
1315	1.9e-05	7.8e-06	0	0	0.0004	0.97	0.028	5	0.13
1316	0	0	0	0	1.8e-05	1	0	5	0.13
1317	0	0	0	0	4e-05	1	2e-06	5	0.13
1318	0	1	4.7e-05	0	0	0	0	1	0.61
1319	0	0	0	0	0.011	0.99	0	5	0.13
1320	0	0	0	0	0.00091	1	0.0002	5	0.13
1321	0.11	0.58	0.0001	0	0	3.3e-06	0.31	1	0.61
1322	0	0	0	0	0.99	0.0063	0	4	0.043
1323	0.00054	2.2e-05	0	0	0	0	1	6	0.39
1324	0.34	0.66	0	0	0	0	0.0016	1	0.61
1325	0.18	0.82	0	0	0	0	0.004	1	0.61
1326	0	1	0	0	0	0	0	1	0.61
1327	0.041	0.93	0.027	0	0	0	0.0065	1	0.61
1328	0	0	0	0	0.93	0.075	0	4	0.043
1329	0.12	0.87	0	0	0	0	0.00091	1	0.61
1330	0.22	0.78	0	0	0	0	0.0012	1	0.61
1331	0	0	0	0	0.0044	1	0	5	0.13
1332	0	1	4.3e-05	0	0	0	0	1	0.61
1333	0.1	0.13	0	0	0	0	0.77	6	0.39
1334	0.34	0.66	0	0	0	0	2.6e-05	1	0.61
1335	3.9e-05	0.11	0.89	0	0	0	0	2	0.83
1336	0.17	0.3	0	0	0	0	0.53	6	0.39
1337	0.86	0.047	0	0	0	0	0.09	0	0.54
1338	0	0	0	0	7e-06	1	0	5	0.13
1339	0.00038	0.85	0.14	0	0	0	0	1	0.61
1340	0	0	0	0	1	2.3e-05	0	4	0.043
1341	0.087	0.87	0.00063	0	0	0	0.038	1	0.61
1342	0.16	0.022	0	0	0	0	0.82	6	0.39
1343	0	0	0	0	5.1e-06	1	0	5	0.13
1344	0	0	0	0	0	1	0	5	0.13
1345	0.0026	8e-05	0	0	0	0	1	6	0.39
1346	0	0	0	0.99	0.0084	0	0	3	0
1347	0.081	0.062	0	0	0	3.4e-06	0.86	6	0.39
1348	4.3e-05	1.6e-05	0	0	0.022	0.97	0.011	5	0.13
1349	0.07	0.91	0.02	0	0	0	0.0016	1	0.61
1350	0.36	0.64	0	0	0	0	0.0045	1	0.61
1351	0.0092	0.00015	0	0	0	0	0.99	6	0.39
1352	0	0	0	0	0	1	0	5	0.13
1353	7.5e-05	0.97	0.034	0	0	0	0	1	0.61
1354	0.0041	0.98	0.018	0	0	0	0	1	0.61
1355	0.12	0.88	4.6e-06	0	0	0	0.0001	1	0.61
1356	1.9e-05	0.064	0.94	0	0	0	0	2	0.83
1357	0.46	0.48	0	0	0	0	0.059	1	0.61
1358	0.073	0.92	0.00016	0	0	0	0.0035	1	0.61
1359	0.058	0.93	0.0019	0	0	0	0.0058	1	0.61
1360	0.0046	0.004	0	0	0	0.074	0.92	6	0.39
1361	0.12	0.88	2.4e-06	0	0	0	0.0029	1	0.61
1362	0.086	0.91	0	0	0	0	6.2e-05	1	0.61
1363	0.023	0.96	0.022	0	0	0	0.00016	1	0.61
1364	0.2	0.8	0	0	0	0	0.00034	1	0.61
1365	0.00028	1	0.003	0	0	0	0	1	0.61
1366	0.079	0.83	0.0025	0	0	7.4e-06	0.09	1	0.61
1367	0.32	0.55	0	0	0	0	0.13	1	0.61
1368	0.048	0.95	2.7e-05	0	0	0	6.6e-05	1	0.61
1369	0.13	0.67	3.5e-05	0	0	0	0.19	1	0.61
1370	0.002	1	0.00068	0	0	0	0	1	0.61
1371	0.0055	0.97	0.029	0	0	0	0	1	0.61
1372	0.29	0.67	3.6e-06	0	0	0	0.047	1	0.61
1373	0.048	0.95	0.0015	0	0	0	2.1e-05	1	0.61
1374	0.25	0.74	4.4e-06	0	0	0	0.013	1	0.61
1375	0.31	0.13	0	0	0	0	0.56	6	0.39
1376	1.5e-05	0.018	0.98	0	0	0	0	2	0.83
1377	0.67	0.33	0	0	0	0	0.0014	0	0.54
1378	0	0	0	0	0.00042	1	0	5	0.13
1379	0.2	0.8	0	0	0	0	0.00064	1	0.61
1380	0	0	0	0	0	1	0	5	0.13
1381	0.0037	0.98	0.016	0	0	0	0	1	0.61
1382	0.063	0.9	0.035	0	0	0	0.0014	1	0.61
1383	0.28	0.65	7.2e-06	0	0	0	0.073	1	0.61
1384	0.11	0.88	0.00086	0	0	0	0.003	1	0.61
1385	0	0	0	0	4.2e-05	1	0.00012	5	0.13
1386	0	0.012	0.99	0	0	0	0	2	0.83
1387	0	0	1	0	0	0	0	2	0.83
1388	0	0.9	0	0.098	7.7e-06	0	0	1	0.61
1389	0	0.9	0	0.098	0	0	0	1	0.61
1390	0	0	0	0	1	0	0	4	0.043
1391	3.1e-05	9e-06	0.37	0	0.00028	0.58	0.045	5	0.13
1392	0.46	0.54	0	0	0	0	0	1	0.61
1393	0	0	0	0	1	0	0	4	0.043
1394	0.027	0.97	1.3e-06	0	0	0	0	1	0.61
1395	0.4	0.41	0	0	0	0	0.19	1	0.61
1396	0.078	0.92	0.00046	0	0	0	0.00017	1	0.61
1397	1.6e-06	0	0.11	0	0.022	0.86	0.0033	5	0.13
1398	0	0.9	0	0.098	0.00057	0	0	1	0.61
1399	0	0.9	0	0.098	6.6e-06	0	0	1	0.61
1400	0.043	0.95	0.0065	0	0	0	0.0027	1	0.61
1401	0.023	0.97	0.011	0	0	0	9.9e-05	1	0.61
1402	0	0.99	0.013	0	0	0	0	1	0.61
1403	0	1	0.0026	0	0	0	0	1	0.61
1404	0.23	0.77	0	0	0	0	0.004	1	0.61
1405	0	0	8.4e-06	0	0.0028	1	0	5	0.13
1406	0.24	0.76	0	0	0	0	0.0049	1	0.61
1407	0	0	0.097	0	0.0023	0.9	0.00022	5	0.13
1408	0	0	1.2e-05	0	0	1	0	5	0.13
