SNV	cluster0	cluster1	cluster2	cluster3	cluster4	cluster5	cluster6	cluster7	cluster8	cluster9	cluster10	cluster11	cluster12	cluster13	cluster14	cluster15	cluster16	cluster17	cluster18	cluster19	cluster	dcf0	dcf1	dcf2	dcf3	dcf4
377	0.23	0	0.026	0.23	0.23	0.23	0	0	0	0	0	0.00072	0.064	0	0	0.0001	0	0	0	0.002	0	0.58	0.61	0.5	0.46	0.15
378	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	9	0.093	0.043	0.056	0.051	0.05
379	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	18	0	0	0	0.26	0
380	0.00097	0	0	0.00097	0.00097	0.00097	0	0	0	0	0	0	1.1e-05	0	0	1	0	0	0	0	15	0.77	0.61	0.5	0.46	0.15
381	0.15	0	0	0.15	0.15	0.15	0	0	0	0	0	0.0094	0.35	0	0	0.028	0	0	0	0.015	12	0.58	0.61	0.5	0.58	0.15
382	0.24	0	0	0.24	0.24	0.24	0	0	0	0	0	0.029	0.00018	0	0	0.0011	0	0	0	1.1e-05	0	0.58	0.61	0.5	0.46	0.15
383	0.25	0	0	0.25	0.25	0.25	0	0	0	0	0	0	4.3e-05	0	0	0.00082	0	0	0	0	0	0.58	0.61	0.5	0.46	0.15
384	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	9	0.093	0.043	0.056	0.051	0.05
385	0.21	0	0	0.21	0.21	0.21	0	0	0	0	0	0.056	0.03	0	0	0.051	0	0	0	0.003	0	0.58	0.61	0.5	0.46	0.15
386	0.23	0	0	0.23	0.23	0.23	0	0	0	0	0	0.00068	0.058	0	0	0.0066	0	0	0	0.026	0	0.58	0.61	0.5	0.46	0.15
387	0.21	0	0	0.21	0.21	0.21	0	0	0	0	0	0.095	0.026	0	0	0.02	0	0	0	0.00023	0	0.58	0.61	0.5	0.46	0.15
388	0.25	0	0	0.25	0.25	0.25	0	0	0	0	0	0.00072	0.0011	0	0	0.0064	0	0	0	0.00032	0	0.58	0.61	0.5	0.46	0.15
389	0.24	0	0	0.24	0.24	0.24	0	0	0	0	0	0.03	0.02	0	0	0.0093	0	0	0	0.0004	0	0.58	0.61	0.5	0.46	0.15
390	0.14	0	0	0.14	0.14	0.14	0	0	0	0	0	0.0022	0.41	0	0	0.013	0	0	0	8e-05	12	0.58	0.61	0.5	0.58	0.15
391	0.24	0	0	0.24	0.24	0.24	0	0	0	0	0	0.00089	0.00043	0	0	0.021	0	0	0	0.0081	0	0.58	0.61	0.5	0.46	0.15
392	0.23	0	0	0.23	0.23	0.23	0	0	0	0	0	0.039	0.033	0	0	6.9e-05	0	0	0	1.8e-05	0	0.58	0.61	0.5	0.46	0.15
393	0.092	0	0	0.092	0.092	0.092	0	0	0	0	0	0.63	1.1e-06	0	0	0.00028	0	0	0	0	11	0.58	0.61	0.67	0.46	0.15
394	0.25	0	0	0.25	0.25	0.25	0	0	0	0	0	0.00033	0.0016	0	0	0.0011	0	0	0	0	0	0.58	0.61	0.5	0.46	0.15
395	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	7	0.58	0.54	0.5	0	0
396	0.18	0	0	0.18	0.18	0.18	0	0	0	0	0	0.0097	0.013	0	0	0.25	0	0	0	0.00021	15	0.77	0.61	0.5	0.46	0.15
397	0.2	0	0	0.2	0.2	0.2	0	0	0	0	0	0.01	0.18	0	0	6.3e-05	0	0	0	0	0	0.58	0.61	0.5	0.46	0.15
398	0.25	0	0	0.25	0.25	0.25	0	0	0	0	0	0.00042	0.0032	0	0	0.00047	0	0	0	0	0	0.58	0.61	0.5	0.46	0.15
399	0.25	0	0	0.25	0.25	0.25	0	0	0	0	0	0.002	0.00062	0	0	1e-05	0	0	0	0	0	0.58	0.61	0.5	0.46	0.15
400	0.18	0	0	0.18	0.18	0.18	0	0	0	0	0	0.22	0.037	0	0	0.023	0	0	0	0	11	0.58	0.61	0.67	0.46	0.15
401	0.24	0	5.8e-06	0.24	0.24	0.24	0	0	0	0	0	0.00025	0.041	0	0	0.0024	0	0	0	0.0067	0	0.58	0.61	0.5	0.46	0.15
402	0.25	0	0	0.25	0.25	0.25	0	0	0	0	0	1.4e-05	0	0	0	4.1e-06	0	0	0	0	0	0.58	0.61	0.5	0.46	0.15
403	0	0	0	0	0	0	0	0	0	1	0	0	0	0.00088	0	0	0	0	0	0	9	0.093	0.043	0.056	0.051	0.05
404	0.053	0	0	0.053	0.053	0.053	0	0	0	0	0	3.9e-06	0.0013	0	0	0.79	0	0	0	0	15	0.77	0.61	0.5	0.46	0.15
405	0.25	0	0	0.25	0.25	0.25	0	0	0	0	0	0.01	0.0069	0	0	0.00049	0	0	0	3.1e-05	0	0.58	0.61	0.5	0.46	0.15
406	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0.58	0.61	0.5	0	0.05
407	0.22	0	0	0.22	0.22	0.22	0	0	0	0	0	0.012	0.082	0	0	0.016	0	0	0	0.00034	0	0.58	0.61	0.5	0.46	0.15
408	0.19	0	0	0.19	0.19	0.19	0	0	0	0	0	0.24	0.00068	0	0	0.0029	0	0	0	0.0004	11	0.58	0.61	0.67	0.46	0.15
409	0.17	0	0	0.17	0.17	0.17	0	0	0	0	0	0.32	0.0078	0	0	0.00043	0	0	0	2.2e-06	11	0.58	0.61	0.67	0.46	0.15
