SNV	cluster0	cluster1	cluster2	cluster3	cluster4	cluster	dcf0
1074	0.68	0.0071	0.31	0	0.0046	0	0.15
1075	0.88	0.12	0.001	0	0	0	0.15
1076	0.83	0.054	0.12	0	0.00058	0	0.15
1077	0.0038	0	0.88	0	0.12	2	0.1
1078	0.051	0.95	0	0	0	1	0.23
1079	0.47	0.0033	0.48	0	0.052	2	0.1
1080	0.5	0.5	0	0	0	0	0.15
1081	0.0034	0	0.87	0	0.13	2	0.1
1082	0.075	0.91	0.00031	0.016	0	1	0.23
1083	0.16	1.4e-05	0.8	0	0.037	2	0.1
1084	0.77	0.00018	0.23	0	7.8e-06	0	0.15
1085	0.99	0.0033	0.011	0	0	0	0.15
1086	0.71	0.29	0	0	0	0	0.15
1087	0.93	0.028	0.043	0	2.6e-06	0	0.15
1088	0.11	0.89	0.00028	1.3e-06	0	1	0.23
1089	0.9	0.1	0.00032	0	0	0	0.15
1090	0.88	0.11	0.0082	0	0	0	0.15
1091	0.035	0	0.93	0	0.037	2	0.1
1092	0.17	0.83	0.00025	0	0	1	0.23
1093	0.63	0.37	0.0026	0.00026	5.4e-06	0	0.15
1094	0.86	0.05	0.086	0	0.00012	0	0.15
1095	0.55	0.45	0	0	0	0	0.15
1096	0.86	0.13	0.013	0	0	0	0.15
1097	0.053	0.95	3.9e-06	0	0	1	0.23
1098	0.8	0.12	0.081	0	0.00038	0	0.15
1099	0.77	0.22	0.01	0	0	0	0.15
1100	0.36	1.2e-05	0.64	0	0.00042	2	0.1
1101	0.94	0.0054	0.051	0	0	0	0.15
1102	0.019	0.98	0	0	0	1	0.23
1103	0.76	0.24	0	0	0	0	0.15
1104	0.057	0.94	2.9e-05	0	0	1	0.23
1105	0.79	0.079	0.13	0	0.0019	0	0.15
1106	0.67	0.33	0	0	0	0	0.15
1107	0.83	0.17	0.0016	0	0	0	0.15
1108	1	0.0028	0.00068	0	0	0	0.15
1109	0.76	0.21	0.029	0	1.6e-05	0	0.15
1110	0.55	0.45	0.00029	0	0	0	0.15
1111	0.86	0.14	0	0	0	0	0.15
1112	0.93	0.051	0.017	0	0	0	0.15
1113	0.049	0	0.95	0	7.2e-05	2	0.1
1114	0.96	0.0028	0.033	0	0	0	0.15
1115	0.72	0.15	0.12	0	0.0042	0	0.15
1116	0.66	0.0099	0.32	0	0.0091	0	0.15
1117	0.43	0.001	0.54	0	0.03	2	0.1
1118	0.014	0	0.73	0	0.25	2	0.1
1119	0.02	0	0.98	0	0.0036	2	0.1
1120	0.8	0.015	0.18	0	0.00077	0	0.15
1121	0.93	0.018	0.056	0	4.4e-06	0	0.15
1122	0.71	0.052	0.23	0	0.014	0	0.15
1123	0.97	0.0047	0.021	0	0	0	0.15
1124	0.94	0.00066	0.059	0	0	0	0.15
1125	0.98	0.02	0.00026	0	0	0	0.15
1126	0.02	0	0.98	0	0.0027	2	0.1
1127	0.17	0.00012	0.64	0	0.19	2	0.1
1128	8.2e-05	0	0.15	0	0.85	4	0.05
1129	0.049	0	0.87	0	0.078	2	0.1
1130	0.072	0	0.93	0	4.7e-05	2	0.1
1131	0.41	0.59	0.00096	0	0	1	0.23
1132	0.22	0.78	9.3e-05	0	0	1	0.23
1133	0.25	0.75	1.1e-05	0	0	1	0.23
1134	0.48	6.6e-06	0.52	0	2.6e-05	2	0.1
1135	0.93	0.067	0.0012	0	0	0	0.15
1136	0.73	0.1	0.16	0	0.0068	0	0.15
1137	0.77	0.17	0.06	0	0.00022	0	0.15
1138	0.0012	0	0.4	0	0.6	4	0.05
1139	0.5	0.5	0.00012	0	0	1	0.23
1140	0.71	0.14	0.14	0	0.0055	0	0.15
1141	0.94	0.057	0.0043	0	0	0	0.15
1142	0.016	0	0.98	0	3.2e-05	2	0.1
1143	0.6	0.4	3.1e-05	0	0	0	0.15
1144	0.42	0.58	5.1e-06	0	0	1	0.23
1145	0.72	0.28	0.00061	0	0	0	0.15
1146	0.1	0.9	0	0	0	1	0.23
1147	0.62	0.38	0.0041	0	0	0	0.15
1148	0.81	0.041	0.15	0	0.0059	0	0.15
1149	0.76	0.24	0.0031	0	0	0	0.15
1150	0.69	0.31	0	0	0	0	0.15
1151	0.93	0.051	0.018	0	0	0	0.15
1152	0.29	0.71	0	0	0	1	0.23
1153	0.89	0.0067	0.11	0	0.00011	0	0.15
1154	0.94	0.056	0.0047	0	0	0	0.15
1155	0.72	0.00065	0.28	0	0.00068	0	0.15
1156	0.73	0.0067	0.25	0	0.0078	0	0.15
1157	0.77	0.23	0.0006	0	0	0	0.15
1158	0.77	0.17	0.056	0	0.0014	0	0.15
1159	0.57	0.43	0.00024	0	0	0	0.15
1160	0.68	0.32	0.00054	1.6e-05	0	0	0.15
1161	0.74	0.098	0.16	0	0.002	0	0.15
1162	0.34	0.66	3.4e-05	0	0	1	0.23
1163	0.98	0.018	0.00024	0	0	0	0.15
1164	0.91	0.052	0.035	0	5.8e-06	0	0.15
1165	0.35	0.65	0	0	0	1	0.23
1166	0.72	0.28	0.0054	0	0	0	0.15
1167	0.34	0.66	0	0	0	1	0.23
1168	0	0	0	1	0	3	0.62
1169	0.74	0.24	0.014	1e-05	1.4e-05	0	0.15
1170	0.87	0.04	0.086	0	8.9e-05	0	0.15
1171	0.74	0.087	0.17	0	0.0013	0	0.15
1172	0.88	0.085	0.036	0	1.6e-05	0	0.15
1173	0.99	0.0025	0.0088	0	0	0	0.15
1174	0.82	0.18	0.00014	0	0	0	0.15
1175	0.69	0.31	0.00064	0	0	0	0.15
1176	0.95	0.048	1.2e-05	0	0	0	0.15
1177	0.9	0.008	0.089	0	0	0	0.15
1178	0.84	0.072	0.089	0	0.00032	0	0.15
1179	0.99	0.0023	0.0095	0	0	0	0.15
1180	0.0083	0.99	0	0	0	1	0.23
1181	0.64	0.36	3.6e-06	0	0	0	0.15
1182	0.35	2.9e-06	0.65	0	0.00019	2	0.1
1183	0.7	0.3	0	0	0	0	0.15
1184	0.97	0.023	0.0094	0	0	0	0.15
1185	0.18	0.82	2.4e-06	0	0	1	0.23
1186	0.45	0.55	0	0	0	1	0.23
1187	0.96	0.021	0.016	0	0	0	0.15
1188	0.53	0.47	0.00079	0	0	0	0.15
1189	0.82	0.16	0.023	0	1.9e-05	0	0.15
1190	0.96	0.03	0.0063	0	0	0	0.15
1191	0.52	2.9e-06	0.48	0	2.2e-05	0	0.15
1192	0.98	0.014	0.005	0	0	0	0.15
1193	0.98	0.013	0.011	0	0	0	0.15
1194	0.98	0.0085	0.014	0	0	0	0.15
1195	0.82	0.036	0.14	0	0.004	0	0.15
1196	0.86	0.13	0.0049	0	0	0	0.15
1197	0.73	0.27	7.1e-06	0	0	0	0.15
1198	0.86	0.022	0.12	0	0.00079	0	0.15
1199	0.55	0.44	0.0015	0	0	0	0.15
1200	0.46	0.54	0.00018	0	0	1	0.23
1201	0.54	0.46	8.7e-05	0	0	0	0.15
1202	0.11	0.89	0	0	0	1	0.23
1203	0.73	0.027	0.22	0	0.026	0	0.15
1204	0.71	0.023	0.23	0	0.03	0	0.15
1205	0.94	0.058	0.0019	0	0	0	0.15
1206	0.99	0.0038	0.0063	0	0	0	0.15
1207	0.98	0.02	0.00029	0	0	0	0.15
1208	0.67	0.33	4.3e-05	0	0	0	0.15
1209	0.96	0.019	0.023	0	0	0	0.15
1210	0.77	0.23	0.005	0	0	0	0.15
1211	0.39	0.61	0.00016	0	0	1	0.23
1212	0.83	0.12	0.048	0	0.00027	0	0.15
1213	0.92	0.00021	0.082	0	0	0	0.15
1214	0.9	0.1	0.0011	0	0	0	0.15
1215	0.6	0.4	0.0003	2.6e-06	0	0	0.15
1216	0.47	3e-05	0.53	0	0.0011	2	0.1
1217	0.49	0.51	9.2e-06	0	0	1	0.23
1218	0.63	0.37	0.0002	0	0	0	0.15
1219	0.69	0.0034	0.3	0	0.0087	0	0.15
1220	0.42	0.58	0.00018	0	0	1	0.23
1221	0.96	0.0006	0.035	0	0	0	0.15
1222	0.58	0.42	2.3e-06	4.1e-05	0	0	0.15
1223	0.13	0.87	0	0	0	1	0.23
1224	0.86	0.12	0.022	0	9.2e-06	0	0.15
1225	0.023	0.98	0	0	0	1	0.23
1226	0.35	0.65	0	0	0	1	0.23
1227	0.61	0.39	0	0	0	0	0.15
1228	0.85	0.15	0.0051	0	0	0	0.15
1229	0.65	0.35	6.2e-06	0	0	0	0.15
1230	0.64	0.36	0	0	0	0	0.15
1231	0.5	0.5	0	0	0	0	0.15
1232	0.95	0.04	0.014	0	0	0	0.15
1233	0.96	0.035	0	0	0	0	0.15
1234	0.069	0.93	0	0	0	1	0.23
1235	0.33	0.67	3.1e-05	0	0	1	0.23
1236	0.0062	0.99	0	0	0	1	0.23
1237	0.89	0.11	0	0	0	0	0.15
1238	0.57	0.43	0.00032	0	0	0	0.15
1239	0.59	0.41	0.00086	0	0	0	0.15
1240	0.98	0.015	0.00072	0	0	0	0.15
1241	0.83	0.17	0.0065	0	0	0	0.15
1242	0.68	0.32	3.9e-05	0	0	0	0.15
1243	0.74	0.26	8.7e-06	0	0	0	0.15
1244	0.65	0.35	6.7e-05	0	0	0	0.15
1245	0.19	0.81	4.6e-05	0	0	1	0.23
1246	0.037	0	0.73	0	0.24	2	0.1
1247	0.68	0.31	0.013	2e-06	5e-05	0	0.15
1248	0.064	7.9e-06	0.61	0	0.32	2	0.1
1249	0.81	0.012	0.18	0	0.0026	0	0.15
1250	0.00047	0	0.24	0	0.76	4	0.05
1251	0.66	0.0033	0.32	0	0.014	0	0.15
1252	0.85	0.11	0.035	0	5.7e-05	0	0.15
1253	0.97	0.021	0.012	0	0	0	0.15
1254	0.28	0.72	2.4e-05	0	0	1	0.23
1255	0.14	0.86	0	0	0	1	0.23
1256	0.9	0.033	0.072	0	0.00016	0	0.15
1257	0.96	0.00083	0.043	0	0	0	0.15
1258	0.25	0.75	0	0	0	1	0.23
1259	0.0057	0	0.95	0	0.044	2	0.1
1260	0.32	2e-05	0.67	0	0.0083	2	0.1
1261	0.92	0.078	0.0021	0	0	0	0.15
1262	0.88	0.063	0.061	0	0.00023	0	0.15
1263	0.76	0.0012	0.24	0	0.00066	0	0.15
1264	0.9	0.099	0.0015	0	0	0	0.15
1265	0.54	0.46	0.00015	0	0	0	0.15
1266	0.85	0.092	0.053	0	0.00024	0	0.15
1267	0.29	0.71	3.2e-05	0	0	1	0.23
1268	0.82	0.12	0.055	0	0.00049	0	0.15
1269	0.4	0.6	0	0	0	1	0.23
1270	0.79	0.21	0.00031	0	0	0	0.15
1271	0.27	3.5e-06	0.73	0	0.00054	2	0.1
1272	0.99	0.0079	0.0042	0	0	0	0.15
1273	0.98	0.0031	0.017	0	0	0	0.15
1274	0.016	0	0.91	0	0.077	2	0.1
1275	0.025	0.98	0	0	0	1	0.23
1276	0.31	0.69	0.0018	0	0	1	0.23
1277	0.7	0.3	0.0012	0	0	0	0.15
1278	0.54	0.46	0.0011	0	0	0	0.15
1279	0.47	6.3e-05	0.52	0	0.0026	2	0.1
1280	0.87	0.13	0.00032	0	0	0	0.15
1281	0.0023	1	0	0.0026	0	1	0.23
1282	0.074	0.93	9.4e-05	0	0	1	0.23
1283	0.3	0.00042	0.62	0	0.075	2	0.1
1284	0.041	0.96	0	0	0	1	0.23
1285	0.62	0.38	0.00044	0	0	0	0.15
1286	0.64	0.0049	0.35	0	0.0062	0	0.15
1287	0.74	0.061	0.19	0	0.0073	0	0.15
1288	0.00029	1	0	0	0	1	0.23
1289	0.069	0.93	1.5e-05	0	0	1	0.23
1290	0.26	0.74	0.00071	0	0	1	0.23
1291	0.11	0.89	8.4e-05	0	0	1	0.23
1292	0.19	5.9e-05	0.73	0	0.089	2	0.1
1293	0.37	0.63	0.0034	0	0	1	0.23
1294	0.96	0.017	0.026	0	0	0	0.15
1295	0.18	0.82	0.0013	6.2e-05	0	1	0.23
1296	0.092	0.91	0	0	0	1	0.23
1297	0.3	6.6e-05	0.69	0	0.012	2	0.1
1298	0.19	0.81	6.8e-05	0	0	1	0.23
1299	0.74	0.26	0	0	0	0	0.15
1300	0.64	0.36	0.0031	0	0	0	0.15
1301	0.013	0.99	1.6e-06	0	0	1	0.23
1302	0.063	0.94	9.2e-06	0	0	1	0.23
1303	0.93	0.018	0.049	0	2.5e-06	0	0.15
1304	0.48	0.52	0.005	0	0	1	0.23
1305	0.74	0.25	0.0088	0	0	0	0.15
1306	0.51	0.47	0.017	0	2.6e-05	0	0.15
1307	0.45	2.8e-05	0.55	0	0.00024	2	0.1
1308	0.001	0	0.15	0	0.85	4	0.05
1309	0.94	0.065	0.00024	0	0	0	0.15
1310	0.96	8.1e-06	0.043	0	0	0	0.15
1311	0.96	0.028	0.012	0	0	0	0.15
1312	1e-06	0	0.0073	0	0.99	4	0.05
1313	0.94	0.06	0.0013	0	0	0	0.15
1314	0.7	0.29	0.011	0	0	0	0.15
1315	0.54	8.8e-06	0.46	0	1.4e-05	0	0.15
1316	0.025	0.97	0	0	0	1	0.23
1317	0.016	0.98	0	0	0	1	0.23
1318	0.076	1.8e-06	0.84	0	0.086	2	0.1
1319	0.34	0.66	0.00075	0	0	1	0.23
1320	0.24	9.4e-05	0.71	0	0.049	2	0.1
1321	0.71	0.26	0.03	0	3.4e-05	0	0.15
1322	0.83	0.17	3.3e-05	0	0	0	0.15
1323	0.43	6.9e-06	0.57	0	6.3e-05	2	0.1
1324	0.13	0	0.87	0	0.00046	2	0.1
1325	0.091	0.91	0	0	0	1	0.23
1326	0.74	0.0048	0.25	0	0.00085	0	0.15
1327	0.00012	0	0.017	0	0.98	4	0.05
1328	0.79	0.21	0.0035	0	0	0	0.15
1329	0.26	0.74	1e-06	0	0	1	0.23
1330	0.68	0.32	0	9.7e-06	0	0	0.15
1331	0.67	0.031	0.24	0	0.06	0	0.15
1332	0.77	0.006	0.22	0	0.0032	0	0.15
1333	0.9	0.016	0.086	0	0.00013	0	0.15
1334	0.00035	0	0.29	0	0.71	4	0.05
1335	0.24	0.00022	0.66	0	0.1	2	0.1
1336	0.37	1.3e-05	0.63	0	0.002	2	0.1
1337	0.93	0.069	0	2.9e-05	0	0	0.15
1338	0.98	0.019	0	0	0	0	0.15
1339	0.88	0.12	0	0.00011	0	0	0.15
1340	0.38	0.62	6.9e-05	9.3e-06	0	1	0.23
1341	0.22	3.6e-06	0.78	0	0.0093	2	0.1
1342	0.64	0.003	0.35	0	0.0035	0	0.15
1343	0.7	0.3	0	0.0017	0	0	0.15
1344	0.91	0.067	0.027	0	7.1e-06	0	0.15
1345	0.9	0.013	0.085	0	9.5e-05	0	0.15
1346	0.049	0	0.93	0	0.023	2	0.1
1347	0.33	8.7e-06	0.67	0	0.0025	2	0.1
1348	0.21	3.3e-05	0.68	0	0.11	2	0.1
1349	0.87	0.13	0	0.00016	0	0	0.15
1350	0.29	0	0.71	0	0.00071	2	0.1
1351	0.36	0.63	0	0.0037	0	1	0.23
1352	0.48	0.51	0.004	0	0	1	0.23
1353	1	0.00018	0	0	0	0	0.15
1354	0.69	5.1e-05	0.31	0	4.4e-05	0	0.15
1355	0.095	1.9e-05	0.65	0	0.25	2	0.1
1356	0.95	0.033	0.019	0	0	0	0.15
1357	0.86	0.0008	0.14	0	2.5e-05	0	0.15
1358	0.36	0.00099	0.46	0	0.18	2	0.1
1359	0.11	0	0.88	0	0.005	2	0.1
1360	0.93	0.0062	0.06	0	7.7e-06	0	0.15
1361	0.81	0.19	0	0.00046	0	0	0.15
1362	0.2	0	0.79	0	0.0043	2	0.1
1363	0.14	1.2e-05	0.7	0	0.16	2	0.1
1364	0.97	0.00051	0.03	0	0	0	0.15
1365	0.52	0.00085	0.45	0	0.026	0	0.15
1366	1	0.00036	0	0	0	0	0.15
1367	0.4	0.00019	0.57	0	0.029	2	0.1
1368	0.02	0	0.3	0	0.68	4	0.05
1369	0.71	0.29	0	0.0019	0	0	0.15
1370	0.5	0.5	0.00016	0	0	1	0.23
1371	0.7	0.3	0	0.00031	0	0	0.15
1372	0.61	0.0052	0.34	0	0.042	0	0.15
1373	0.69	0.27	0.033	3.9e-06	0.00039	0	0.15
1374	0.7	0.3	3.7e-05	0.00019	0	0	0.15
1375	0.8	0.2	0	0.00012	0	0	0.15
1376	0.0064	0	0.093	0	0.9	4	0.05
1377	0.66	0.34	0	0.00063	0	0	0.15
1378	0.88	0.0012	0.11	0	1.6e-05	0	0.15
1379	0.84	0.16	0	0.00012	0	0	0.15
1380	0.93	0.073	0	2.4e-05	0	0	0.15
1381	0.94	1.7e-05	0.063	0	0	0	0.15
1382	0.17	0.83	0.0011	1.8e-05	0	1	0.23
1383	0.057	0	0.71	0	0.23	2	0.1
1384	0.58	0	0.42	0	2e-06	0	0.15
1385	0.17	0.00015	0.47	0	0.36	2	0.1
1386	0.76	0.24	0	1.5e-05	0	0	0.15
1387	0.7	0.003	0.3	0	0.0013	0	0.15
1388	0.03	0	0.82	0	0.15	2	0.1
1389	0.77	0.0035	0.23	0	0.0019	0	0.15
1390	0.75	0.23	0.023	0	7.5e-06	0	0.15
1391	0.13	0	0.85	0	0.019	2	0.1
1392	0.95	0.049	0	7.6e-06	0	0	0.15
1393	0.69	0.28	0.025	0	0.00012	0	0.15
1394	0.91	0.022	0.072	0	9.2e-05	0	0.15
1395	0.95	0.052	0	0	0	0	0.15
1396	0.89	0.11	0	5e-05	0	0	0.15
1397	0.96	0.012	0.032	0	0	0	0.15
1398	0.61	0.35	0.041	0	0.00032	0	0.15
1399	0.18	3.9e-05	0.63	0	0.19	2	0.1
1400	0.5	0.5	0.0035	0	0	1	0.23
1401	0.7	0.0012	0.3	0	0.00039	0	0.15
1402	0.017	0	0.9	0	0.082	2	0.1
1403	0.7	0.3	0	0.00081	0	0	0.15
1404	0.33	0.67	0	0.00097	0	1	0.23
1405	0.79	0.19	0.025	0	6.1e-06	0	0.15
1406	1	0.0028	0	0	0	0	0.15
1407	0.5	7.8e-06	0.5	0	2.3e-05	2	0.1
1408	0.98	0.016	0	0	0	0	0.15
1409	0.75	0.018	0.23	0	0.0033	0	0.15
1410	0.034	0	0.88	0	0.084	2	0.1
1411	0.82	0.18	0.001	0	0	0	0.15
1412	0.53	0.47	0.00011	0	0	0	0.15
1413	0.54	0.46	0.0002	0	0	0	0.15
1414	0.93	0.0081	0.066	0	1.7e-05	0	0.15
1415	0.93	0.052	0.014	0	0	0	0.15
1416	0.61	0.38	0.0084	2e-06	3.4e-06	0	0.15
1417	0.8	0.19	0.0039	0	0	0	0.15
1418	0.099	0.9	0	0	0	1	0.23
1419	0.54	0.46	0.0012	0	0	0	0.15
1420	0.79	0.19	0.024	0	4e-05	0	0.15
1421	0.98	0.02	1.2e-05	0	0	0	0.15
1422	0.97	0.015	0.015	0	0	0	0.15
1423	0.77	6.3e-05	0.23	0	1.2e-05	0	0.15
1424	0.94	0.04	0.019	0	0	0	0.15
1425	0.41	0.25	0.34	0	0.0053	0	0.15
1426	0.7	0.28	0.02	2.1e-06	0.00013	0	0.15
1427	0.72	0.0014	0.28	0	0.0016	0	0.15
1428	0.68	0.31	0.014	8.6e-06	8.3e-05	0	0.15
1429	0.82	0.075	0.1	0	0.0029	0	0.15
1430	0.99	0.0041	0.0039	0	0	0	0.15
1431	0.87	0.13	0.00065	0	0	0	0.15
1432	0.9	0.038	0.057	0	7.8e-05	0	0.15
1433	0.066	0	0.77	0	0.17	2	0.1
1434	0.78	0.22	0.0013	0	0	0	0.15
1435	0.92	0.077	0.0066	0	0	0	0.15
1436	0.97	0.00099	0.029	0	0	0	0.15
1437	0.9	0.035	0.06	0	8.6e-05	0	0.15
1438	0.00022	0	0.12	0	0.88	4	0.05
1439	0.47	0.53	4.1e-05	0	0	1	0.23
1440	0.85	0.00017	0.15	0	4.7e-06	0	0.15
1441	0.074	0.93	0	0	0	1	0.23
1442	0.9	0.0061	0.099	0	7e-05	0	0.15
1443	0.72	0.27	0.0069	0	0	0	0.15
1444	0.84	0.00038	0.16	0	1.7e-05	0	0.15
1445	0.81	0.0035	0.18	0	0.00064	0	0.15
1446	0.92	0.068	0.0084	0	0	0	0.15
1447	0.65	0.35	0.0018	0	0	0	0.15
1448	0.45	0.55	0.00032	0	0	1	0.23
1449	0.61	0.39	0.00011	0	0	0	0.15
1450	0.9	0.042	0.062	0	0.00012	0	0.15
1451	0.45	0.55	2.8e-05	0	0	1	0.23
1452	0.93	0.0041	0.066	0	6.8e-06	0	0.15
1453	0.87	0.046	0.085	0	0.00058	0	0.15
1454	0.083	0.92	0	0	0	1	0.23
1455	0.77	0.23	0.0001	0	0	0	0.15
1456	0.93	0.018	0.054	0	2e-05	0	0.15
1457	0.53	0.47	0	0	0	0	0.15
1458	0.32	0.68	0	0	0	1	0.23
1459	0.58	0.42	1.6e-05	0	0	0	0.15
1460	0.34	0.66	0	0	0	1	0.23
1461	0.85	0.15	0.00049	0	0	0	0.15
1462	0.94	0.058	0.0019	0	0	0	0.15
1463	0.64	0.36	0.0017	0	0	0	0.15
1464	0.85	0.15	0.00043	0	0	0	0.15
1465	1	0.00049	0.0019	0	0	0	0.15
1466	0.61	0.39	0.00098	0	0	0	0.15
1467	0.96	0.038	0	0	0	0	0.15
1468	0.61	0.39	3.8e-05	0	0	0	0.15
1469	0.038	0.96	0	0	0	1	0.23
1470	0.87	0.12	0.017	0	3e-06	0	0.15
1471	0.76	0.22	0.018	0	1.7e-05	0	0.15
1472	0.0046	1	0	0	0	1	0.23
1473	0.0011	0.82	0	0.18	0	1	0.23
1474	0.3	0.7	2.8e-05	0	0	1	0.23
1475	0.69	0.24	0.062	0	0.00064	0	0.15
1476	0.79	0.2	0.00089	0	0	0	0.15
1477	0.28	0.72	2.8e-05	0	0	1	0.23
1478	0.93	0.073	0.00071	0	0	0	0.15
1479	0.93	0.051	0.014	0	0	0	0.15
1480	0.1	0.9	7.8e-05	0	0	1	0.23
1481	0.4	0.0025	0.51	0	0.092	2	0.1
1482	0.9	0.1	0.00084	0	0	0	0.15
1483	0.042	5.4e-05	0.25	0	0.7	4	0.05
1484	0.57	0.43	0.0011	0	0	0	0.15
1485	0.69	0.003	0.3	0	0.0034	0	0.15
1486	0.19	0.81	0	0	0	1	0.23
1487	0.91	0.086	0.00021	0	0	0	0.15
1488	0.12	0.88	0	0	0	1	0.23
1489	0.81	0.1	0.083	0	0.001	0	0.15
1490	0.81	0.19	0.00051	0	0	0	0.15
1491	0.96	0.018	0.017	0	0	0	0.15
1492	0.86	0.14	0	0	0	0	0.15
1493	0.012	0.99	0	2.4e-05	0	1	0.23
1494	0.41	0.59	0	0	0	1	0.23
1495	0.52	0.0012	0.46	0	0.018	0	0.15
1496	0.0081	0	0.59	0	0.4	2	0.1
1497	0.79	0.0063	0.21	0	0.001	0	0.15
1498	0.069	0.93	0	0	0	1	0.23
1499	0.79	0.21	0	0	0	0	0.15
1500	0.64	0.36	0.0012	0.0001	0	0	0.15
1501	0.48	0.52	6e-05	0	0	1	0.23
1502	0.67	0.32	0.0076	9.5e-05	3.3e-05	0	0.15
1503	0.26	0.74	0	0	0	1	0.23
1504	0.64	0.36	0	0	0	0	0.15
1505	0.75	0.25	0.00012	0	0	0	0.15
1506	0.96	0.044	0.00047	0	0	0	0.15
1507	0.65	0.35	0	0.00055	0	0	0.15
1508	0.57	0.43	0	8.9e-06	0	0	0.15
1509	0.64	0.36	4.5e-05	2.3e-05	0	0	0.15
1510	0.27	0.73	0	0	0	1	0.23
1511	0.9	0.066	0.03	0	1.2e-05	0	0.15
1512	0.79	0.2	0.0068	0	0	0	0.15
1513	0.96	0.00026	0.042	0	0	0	0.15
1514	0.94	0.052	0.0096	0	0	0	0.15
1515	0.21	0.79	0	0.00033	0	1	0.23
1516	0.86	0.14	0	0	0	0	0.15
1517	0.77	0.2	0.03	0	0.00014	0	0.15
1518	0.8	0.0056	0.2	0	0.00068	0	0.15
1519	0.11	0.88	0	0.016	0	1	0.23
1520	0.074	0.93	0	0	0	1	0.23
1521	0.7	0.0092	0.28	0	0.0092	0	0.15
1522	0.84	0.072	0.087	0	0.00058	0	0.15
1523	0.59	0.41	1.2e-05	6.4e-05	0	0	0.15
1524	0.09	0.91	0	0	0	1	0.23
1525	0.68	0.32	2.4e-05	0	0	0	0.15
1526	0.71	0.022	0.25	0	0.018	0	0.15
1527	0.081	0.92	0	0	0	1	0.23
1528	0.98	0.0028	0.015	0	0	0	0.15
1529	0.26	0.74	0	4e-06	0	1	0.23
1530	1	0.0029	0	0	0	0	0.15
1531	0.85	0.15	0.00075	0	0	0	0.15
1532	0.14	0.86	0	0	0	1	0.23
1533	0.82	0.17	0.0074	0	0	0	0.15
1534	0.88	0.12	0.0044	0	0	0	0.15
1535	0.61	0.39	0	0	0	0	0.15
1536	0.68	0.31	0.0023	7.3e-06	0	0	0.15
1537	0.15	0.85	0	0	0	1	0.23
1538	0.57	0.43	0	4.2e-05	0	0	0.15
1539	0.58	0.42	0.00089	0	0	0	0.15
1540	0.8	0.00092	0.19	0	6.1e-05	0	0.15
1541	0.91	0.042	0.051	0	2.3e-05	0	0.15
1542	0.92	0.00032	0.081	0	0	0	0.15
1543	0.94	0.0022	0.062	0	2.5e-06	0	0.15
1544	0.6	0.4	0.001	9.4e-06	0	0	0.15
1545	0.92	0.025	0.054	0	1.4e-05	0	0.15
1546	0.72	0.27	0.0076	0	0	0	0.15
1547	0.99	0.011	0.0015	0	0	0	0.15
1548	0.55	0.45	0	0	0	0	0.15
1549	0.15	0.85	0	0	0	1	0.23
1550	0.89	0.11	0.0086	0	0	0	0.15
1551	0.99	2.4e-05	0.0097	0	0	0	0.15
1552	0.051	0	0.92	0	0.026	2	0.1
1553	0.44	0.56	0.00018	0	0	1	0.23
1554	0.17	0.83	2.4e-06	0	0	1	0.23
1555	0.099	0.9	0	0	0	1	0.23
1556	0.7	0.3	0.00018	0	0	0	0.15
1557	0.61	0.39	0	0	0	0	0.15
1558	0.4	0.6	3.8e-06	0	0	1	0.23
1559	0.91	0.085	0.0009	0	0	0	0.15
1560	0.1	0.9	0	0	0	1	0.23
1561	0.23	0.77	0.0028	0.00015	1.2e-06	1	0.23
1562	0.35	0.00015	0.64	0	0.011	2	0.1
1563	0.77	0.011	0.21	0	0.0011	0	0.15
1564	0.011	0	0.6	0	0.39	2	0.1
1565	0.31	0.69	0.00056	0	0	1	0.23
1566	0.76	0.037	0.2	0	0.0045	0	0.15
1567	0.88	0.12	0.00031	0	0	0	0.15
1568	0.02	0	0.9	0	0.08	2	0.1
1569	0.044	0.96	0	0	0	1	0.23
1570	0.3	0.00019	0.66	0	0.035	2	0.1
1571	0.92	0.045	0.036	0	2.6e-06	0	0.15
1572	0.72	0.0023	0.28	0	0.00061	0	0.15
1573	0.027	0	0.89	0	0.081	2	0.1
1574	0.89	0.062	0.051	0	1.7e-05	0	0.15
1575	0.0011	0	0.98	0	0.018	2	0.1
1576	0.41	9.6e-06	0.59	0	0.00013	2	0.1
1577	0.16	0.84	0.0015	0.002	0	1	0.23
1578	0.78	0.00033	0.22	0	1.2e-05	0	0.15
1579	0.68	0.32	2.1e-06	0	0	0	0.15
1580	0.13	5.8e-05	0.63	0	0.24	2	0.1
1581	0.082	6.1e-05	0.45	0	0.47	4	0.05
1582	0.3	0.00032	0.64	0	0.058	2	0.1
1583	0.15	0.85	0.00061	3.3e-06	0	1	0.23
1584	0.52	0.47	0.0093	0	2.5e-06	0	0.15
1585	0.65	0.0042	0.34	0	0.0044	0	0.15
1586	0.77	0.01	0.22	0	0.0012	0	0.15
1587	0.21	2.7e-06	0.79	0	0.0014	2	0.1
1588	0.67	0.3	0.039	0	0.00014	0	0.15
1589	0.73	0.09	0.17	0	0.008	0	0.15
1590	0.57	0.0059	0.4	0	0.022	0	0.15
1591	0.42	0.57	0.0078	0	3.9e-06	1	0.23
