SNV	cluster0	cluster1	cluster2	cluster3	cluster4	cluster5	cluster6	cluster7	cluster8	cluster9	cluster10	cluster11	cluster12	cluster13	cluster14	cluster15	cluster16	cluster17	cluster18	cluster19	cluster	dcf0
336	9e-05	9e-05	2.5e-06	0	0	0	9e-05	0.38	2.5e-06	0	0	0	0	0	0	0.62	2.5e-06	2.5e-06	2.5e-06	0	15	0.083
337	0.23	0.23	0	0.00039	0	0.047	0.23	0	0	0	0.053	0.00039	0.053	0.047	0.053	0	0	0	0	0.047	0	0.15
338	0.17	0.17	0	0.00039	0	0.079	0.17	0	0	0	0.089	0.00039	0.089	0.079	0.089	0	0	0	0	0.079	0	0.15
339	0.29	0.29	0	0.00031	0	0.019	0.29	0	0	0	0.022	0.00031	0.022	0.019	0.022	0	0	0	0	0.019	0	0.15
340	0.29	0.29	0	0	0	0.018	0.29	0	0	0	0.02	0	0.02	0.018	0.02	4.4e-06	0	0	0	0.018	0	0.15
341	0.31	0.31	0	0.00036	0	0.012	0.31	0	0	0	0.014	0.00036	0.014	0.012	0.014	0	0	0	0	0.012	0	0.15
342	0.33	0.33	0	0	0	0.00084	0.33	0.00016	0	0	0.00095	0	0.00095	0.00084	0.00095	0.011	0	0	0	0.00084	0	0.15
343	0.33	0.33	0	0	0	4.8e-06	0.33	0	0	0	5.5e-06	0	5.5e-06	4.8e-06	5.5e-06	0.00045	0	0	0	4.8e-06	0	0.15
344	0.31	0.31	2.4e-06	0	0	0.0043	0.31	0.0025	2.4e-06	0	0.0049	0	0.0049	0.0043	0.0049	0.045	2.4e-06	2.4e-06	2.4e-06	0.0043	0	0.15
345	0.27	0.27	0	2.3e-05	0	0.027	0.27	5.6e-05	0	0	0.031	2.3e-05	0.031	0.027	0.031	0.0026	0	0	0	0.027	0	0.15
346	0.026	0.026	0	0.00017	0	0.14	0.026	0	0	0	0.16	0.00017	0.16	0.14	0.16	0	0	0	0	0.14	10	0.23
347	0.23	0.23	0	0.00033	3e-06	0.047	0.23	0	0	0	0.053	0.00033	0.053	0.047	0.053	1.5e-05	0	0	0	0.047	0	0.15
348	0.32	0.32	0	0	0	0.0075	0.32	3.4e-05	0	0	0.0085	0	0.0085	0.0075	0.0085	0.0027	0	0	0	0.0075	0	0.15
349	0.088	0.088	0	0.00046	0	0.12	0.088	1.3e-06	0	0	0.13	0.00046	0.13	0.12	0.13	0.00012	0	0	0	0.12	10	0.23
350	0.28	0.28	7.5e-06	0	0	0.00016	0.28	0.0058	7.5e-06	0	0.00018	0	0.00018	0.00016	0.00018	0.14	7.5e-06	7.5e-06	7.5e-06	0.00016	0	0.15
351	0.27	0.27	1.1e-06	2e-05	0	0.027	0.27	0.00085	1.1e-06	0	0.03	2e-05	0.03	0.027	0.03	0.017	1.1e-06	1.1e-06	1.1e-06	0.027	0	0.15
352	0.23	0.23	0	0.00036	2.9e-06	0.047	0.23	0	0	0	0.053	0.00036	0.053	0.047	0.053	0	0	0	0	0.047	0	0.15
353	0.25	0.25	0	7.5e-05	0	0.038	0.25	4.7e-05	0	0	0.043	7.5e-05	0.043	0.038	0.043	0.0019	0	0	0	0.038	0	0.15
354	0.28	0.28	0	2.6e-05	0	0.021	0.28	0.00051	0	0	0.024	2.6e-05	0.024	0.021	0.024	0.011	0	0	0	0.021	0	0.15
355	0.33	0.33	0	0	0	0.00073	0.33	0.0004	0	0	0.00083	0	0.00083	0.00073	0.00083	0.019	0	0	0	0.00073	0	0.15
356	0.3	0.3	0	0.00043	0	0.015	0.3	0	0	0	0.017	0.00043	0.017	0.015	0.017	0	0	0	0	0.015	0	0.15
357	0.23	0.23	0	6.7e-06	0	0.048	0.23	0	0	0	0.055	6.7e-06	0.055	0.048	0.055	1.7e-05	0	0	0	0.048	0	0.15
358	0.31	0.31	0	0.00037	0	0.0085	0.31	0	0	0	0.0096	0.00037	0.0096	0.0085	0.0096	0	0	0	0	0.0085	0	0.15
359	0.33	0.33	0	0	0	0.0018	0.33	2.4e-05	0	0	0.002	0	0.002	0.0018	0.002	0.0028	0	0	0	0.0018	0	0.15
360	0.25	0.25	0	5.2e-06	0	0.041	0.25	0	0	0	0.047	5.2e-06	0.047	0.041	0.047	2.7e-05	0	0	0	0.041	0	0.15
361	0.32	0.32	0	0	0	0.0081	0.32	0	0	0	0.0092	0	0.0092	0.0081	0.0092	1.6e-05	0	0	0	0.0081	0	0.15
362	0.22	0.22	0	0.00037	0.00053	0.05	0.22	0.0004	0	0	0.056	0.00037	0.056	0.05	0.056	0.0049	0	0	0	0.05	0	0.15
363	0.31	0.31	0	1.6e-06	0	0.0072	0.31	0.00071	0	0	0.0081	1.6e-06	0.0081	0.0072	0.0081	0.018	0	0	0	0.0072	0	0.15
364	0.29	0.29	5.3e-06	0	0	0.00063	0.29	0.0076	5.3e-06	0	0.00071	0	0.00071	0.00063	0.00071	0.12	5.3e-06	5.3e-06	5.3e-06	0.00063	0	0.15
365	0.21	0.21	0	0.00021	0	0.056	0.21	0	0	0	0.063	0.00021	0.063	0.056	0.063	0	0	0	0	0.056	0	0.15
366	0.32	0.32	0	0.00023	0	0.0054	0.32	2.1e-06	0	0	0.0061	0.00023	0.0061	0.0054	0.0061	0.00049	0	0	0	0.0054	0	0.15
367	0.23	0.23	0	0.0002	0	0.051	0.23	0	0	0	0.057	0.0002	0.057	0.051	0.057	1.8e-05	0	0	0	0.051	0	0.15
368	0.29	0.29	2.1e-06	0.00019	0	0.012	0.29	0.0028	2.1e-06	0	0.014	0.00019	0.014	0.012	0.014	0.042	2.1e-06	2.1e-06	2.1e-06	0.012	0	0.15
369	0.19	0.19	0	0.00019	0	0.066	0.19	0	0	0	0.075	0.00019	0.075	0.066	0.075	2.9e-05	0	0	0	0.066	0	0.15
370	0.27	0.27	2.3e-06	0.00018	0	0.02	0.27	0.0061	2.3e-06	0	0.023	0.00018	0.023	0.02	0.023	0.06	2.3e-06	2.3e-06	2.3e-06	0.02	0	0.15
371	0.25	0.25	0	0.00031	7.6e-06	0.037	0.25	0	0	0	0.042	0.00031	0.042	0.037	0.042	0	0	0	0	0.037	0	0.15
372	0.041	0.041	7e-06	1.8e-05	0	0.067	0.041	0.064	7e-06	0	0.076	1.8e-05	0.076	0.067	0.076	0.38	7e-06	7e-06	7e-06	0.067	15	0.083
373	0.27	0.27	0	0.00035	8.9e-06	0.028	0.27	0	0	0	0.032	0.00035	0.032	0.028	0.032	0	0	0	0	0.028	0	0.15
374	0.081	0.081	0	7.6e-05	0	0.12	0.081	0	0	0	0.13	7.6e-05	0.13	0.12	0.13	0	0	0	0	0.12	10	0.23
375	0.27	0.27	0	0.00021	0	0.031	0.27	1.5e-05	0	0	0.035	0.00021	0.035	0.031	0.035	0.0011	0	0	0	0.031	0	0.15
376	0.28	0.28	0	0.00021	0	0.025	0.28	9.9e-06	0	0	0.028	0.00021	0.028	0.025	0.028	0.00091	0	0	0	0.025	0	0.15
377	0.056	0.056	0	5.6e-05	0	0.13	0.056	0	0	0	0.15	5.6e-05	0.15	0.13	0.15	0	0	0	0	0.13	10	0.23
378	0.16	0.16	0	0.00017	0	0.081	0.16	0	0	0	0.091	0.00017	0.091	0.081	0.091	0	0	0	0	0.081	0	0.15
379	0.09	0.09	0	9.7e-05	0	0.11	0.09	0	0	0	0.13	9.7e-05	0.13	0.11	0.13	0	0	0	0	0.11	10	0.23
380	0.29	0.29	4.3e-06	0.00016	0	0.0095	0.29	0.0035	4.3e-06	0	0.011	0.00016	0.011	0.0095	0.011	0.078	4.3e-06	4.3e-06	4.3e-06	0.0095	0	0.15
381	0.31	0.31	0	0.00024	0	0.0089	0.31	0	0	0	0.01	0.00024	0.01	0.0089	0.01	5.7e-05	0	0	0	0.0089	0	0.15
382	0.28	0.28	3e-06	0.00017	0	0.014	0.28	0.0062	3e-06	0	0.016	0.00017	0.016	0.014	0.016	0.075	3e-06	3e-06	3e-06	0.014	0	0.15
383	0.27	0.27	0	0.00021	0	0.031	0.27	4.3e-05	0	0	0.035	0.00021	0.035	0.031	0.035	0.0021	0	0	0	0.031	0	0.15
384	0.3	0.3	2.7e-06	0.00018	0	0.0078	0.3	0.0025	2.7e-06	0	0.0088	0.00018	0.0088	0.0078	0.0088	0.05	2.7e-06	2.7e-06	2.7e-06	0.0078	0	0.15
385	0.22	0.22	0	0.00019	0	0.052	0.22	0	0	0	0.059	0.00019	0.059	0.052	0.059	4.2e-05	0	0	0	0.052	0	0.15
386	0.32	0.32	0	0.0004	0	0.0052	0.32	0	0	0	0.0059	0.0004	0.0059	0.0052	0.0059	0	0	0	0	0.0052	0	0.15
387	0.24	0.24	6.8e-06	0	0	0.0011	0.24	0.03	6.8e-06	0	0.0012	0	0.0012	0.0011	0.0012	0.24	6.8e-06	6.8e-06	6.8e-06	0.0011	0	0.15
388	0.28	0.28	0	3.9e-05	0	0.024	0.28	0.0012	0	0	0.028	3.9e-05	0.028	0.024	0.028	0.017	0	0	0	0.024	0	0.15
389	0.27	0.27	0	4.9e-05	0	0.019	0.27	0.0099	0	0	0.022	4.9e-05	0.022	0.019	0.022	0.067	0	0	0	0.019	0	0.15
390	0.3	0.3	3e-06	0	0	0.003	0.3	0.0065	3e-06	0	0.0034	0	0.0034	0.003	0.0034	0.077	3e-06	3e-06	3e-06	0.003	0	0.15
391	0.21	0.21	0	0.00049	0	0.059	0.21	0	0	0	0.067	0.00049	0.067	0.059	0.067	1.4e-05	0	0	0	0.059	0	0.15
392	0.0002	0.0002	3.6e-06	0	0	0	0.0002	0.3	3.6e-06	0	0	0	0	0	0	0.7	3.6e-06	3.6e-06	3.6e-06	0	15	0.083
393	0.31	0.31	0	0	0	0.013	0.31	5e-06	0	0	0.015	0	0.015	0.013	0.015	0.00064	0	0	0	0.013	0	0.15
394	0.29	0.29	0	0.00076	0	0.02	0.29	0	0	0	0.023	0.00076	0.023	0.02	0.023	0	0	0	0	0.02	0	0.15
395	0.21	0.21	1.6e-05	0	0	0	0.21	0.012	1.6e-05	0	0	0	0	0	0	0.35	1.6e-05	1.6e-05	1.6e-05	0	15	0.083
396	0.04	0.04	2.6e-05	0	0	0	0.04	0.034	2.6e-05	0	0	0	0	0	0	0.85	2.6e-05	2.6e-05	2.6e-05	0	15	0.083
397	0.33	0.33	0	0	0	0.0011	0.33	0.00011	0	0	0.0013	0	0.0013	0.0011	0.0013	0.007	0	0	0	0.0011	0	0.15
398	0.32	0.32	2.8e-06	0	0	0.00016	0.32	0.00076	2.8e-06	0	0.00018	0	0.00018	0.00016	0.00018	0.034	2.8e-06	2.8e-06	2.8e-06	0.00016	0	0.15
399	0.33	0.33	0	0	0	0.00068	0.33	0	0	0	0.00076	0	0.00076	0.00068	0.00076	6.7e-05	0	0	0	0.00068	0	0.15
400	0.29	0.29	0	1.7e-05	0	0.017	0.29	0.0021	0	0	0.019	1.7e-05	0.019	0.017	0.019	0.027	0	0	0	0.017	0	0.15
401	0.0023	0.0023	0	0	0	0.16	0.0023	0	0	0	0.18	0	0.18	0.16	0.18	0	0	0	0	0.16	10	0.23
402	0.14	0.14	0	0	0	0.092	0.14	0	0	0	0.1	0	0.1	0.092	0.1	0	0	0	0	0.092	0	0.15
403	0.31	0.31	0	0	0	0.012	0.31	3.7e-06	0	0	0.014	0	0.014	0.012	0.014	0.00053	0	0	0	0.012	0	0.15
404	0.24	0.24	0	3.9e-06	0	0.043	0.24	0	0	0	0.048	3.9e-06	0.048	0.043	0.048	2.2e-05	0	0	0	0.043	0	0.15
405	0.21	0.21	0	1.1e-05	0	0.057	0.21	0	0	0	0.064	1.1e-05	0.064	0.057	0.064	2.2e-05	0	0	0	0.057	0	0.15
406	0.24	0.24	0	1.2e-05	0	0.045	0.24	0	0	0	0.051	1.2e-05	0.051	0.045	0.051	0.00011	0	0	0	0.045	0	0.15
407	0.28	0.28	3.2e-06	4.1e-06	0	0.0067	0.28	0.016	3.2e-06	0	0.0076	4.1e-06	0.0076	0.0067	0.0076	0.11	3.2e-06	3.2e-06	3.2e-06	0.0067	0	0.15
408	0.32	0.32	0	0	0	0.0052	0.32	1.4e-05	0	0	0.0059	0	0.0059	0.0052	0.0059	0.0015	0	0	0	0.0052	0	0.15
409	0.33	0.33	0	0	0	0.00085	0.33	0	0	0	0.00097	0	0.00097	0.00085	0.00097	8.9e-05	0	0	0	0.00085	0	0.15
410	0.3	0.3	1.2e-05	0	0	0	0.3	0.00098	1.2e-05	0	0	0	0	0	0	0.11	1.2e-05	1.2e-05	1.2e-05	0	0	0.15
411	0.26	0.26	0	9.9e-06	0	0.037	0.26	0	0	0	0.041	9.9e-06	0.041	0.037	0.041	0.00024	0	0	0	0.037	0	0.15
412	0.14	0.14	0	0.00029	0	0.089	0.14	0	0	0	0.1	0.00029	0.1	0.089	0.1	0	0	0	0	0.089	0	0.15
413	0.11	0.11	0	8.5e-05	0	0.1	0.11	0	0	0	0.12	8.5e-05	0.12	0.1	0.12	0	0	0	0	0.1	10	0.23
414	0.094	0.094	0	0	0	0.11	0.094	0	0	0	0.13	0	0.13	0.11	0.13	0	0	0	0	0.11	10	0.23
415	0.093	0.093	0	9.9e-06	0	0.11	0.093	0	0	0	0.13	9.9e-06	0.13	0.11	0.13	0	0	0	0	0.11	10	0.23
416	0.19	0.19	0	0	0	0.067	0.19	0	0	0	0.075	0	0.075	0.067	0.075	0	0	0	0	0.067	0	0.15
417	0.33	0.33	0	0	0	0.00014	0.33	4.4e-06	0	0	0.00016	0	0.00016	0.00014	0.00016	0.0013	0	0	0	0.00014	0	0.15
418	0.33	0.33	0	0	0	0.0028	0.33	0	0	0	0.0032	0	0.0032	0.0028	0.0032	0.00036	0	0	0	0.0028	0	0.15
419	0.28	0.28	0	1e-05	0	0.027	0.28	1.8e-05	0	0	0.031	1e-05	0.031	0.027	0.031	0.0012	0	0	0	0.027	0	0.15
420	0.21	0.21	0	0.00044	0.00033	0.056	0.21	0.00019	0	0	0.064	0.00044	0.064	0.056	0.064	0.0027	0	0	0	0.056	0	0.15
421	0.29	0.29	0	0	0	0.023	0.29	0	0	0	0.025	0	0.025	0.023	0.025	0	0	0	0	0.023	0	0.15
422	0.29	0.29	7.3e-06	0	0	1.6e-05	0.29	0.0031	7.3e-06	0	1.8e-05	0	1.8e-05	1.6e-05	1.8e-05	0.12	7.3e-06	7.3e-06	7.3e-06	1.6e-05	0	0.15
423	0.31	0.31	0	0	0	0.0087	0.31	0	0	0	0.0098	0	0.0098	0.0087	0.0098	5.1e-05	0	0	0	0.0087	0	0.15
424	0.29	0.29	0	0	0	0.018	0.29	0	0	0	0.021	0	0.021	0.018	0.021	0.00017	0	0	0	0.018	0	0.15
425	0.33	0.33	0	0	0	9e-05	0.33	0	0	0	0.0001	0	0.0001	9e-05	0.0001	0.00013	0	0	0	9e-05	0	0.15
426	0.053	0.053	9.6e-06	0	0	6.5e-06	0.053	0.16	9.6e-06	0	7.3e-06	0	7.3e-06	6.5e-06	7.3e-06	0.68	9.6e-06	9.6e-06	9.6e-06	6.5e-06	15	0.083
427	0	0	0	0	0	0	0	0.99	0	0	0	0	0	0	0	0.0098	0	0	0	0	7	0.067
428	0.21	0.21	0	1.4e-05	0	0.056	0.21	0	0	0	0.064	1.4e-05	0.064	0.056	0.064	3.5e-05	0	0	0	0.056	0	0.15
429	0.29	0.29	0	0	0	0.02	0.29	0	0	0	0.023	0	0.023	0.02	0.023	0	0	0	0	0.02	0	0.15
430	0.3	0.3	0	5.6e-06	0	0.016	0.3	0.00017	0	0	0.018	5.6e-06	0.018	0.016	0.018	0.0056	0	0	0	0.016	0	0.15
431	0.3	0.3	0	0	0	0.017	0.3	5e-06	0	0	0.02	0	0.02	0.017	0.02	0.0006	0	0	0	0.017	0	0.15
432	0.059	0.059	7.2e-06	0	0	5.3e-05	0.059	0.22	7.2e-06	0	6e-05	0	6e-05	5.3e-05	6e-05	0.61	7.2e-06	7.2e-06	7.2e-06	5.3e-05	15	0.083
433	0.031	0.031	0	0.00063	0	0.14	0.031	0	0	0	0.16	0.00063	0.16	0.14	0.16	0	0	0	0	0.14	10	0.23
434	0.097	0.097	0	3.3e-06	0	0.11	0.097	0	0	0	0.13	3.3e-06	0.13	0.11	0.13	0	0	0	0	0.11	10	0.23
435	0.33	0.33	0	0	0	0.00013	0.33	0	0	0	0.00015	0	0.00015	0.00013	0.00015	0.00042	0	0	0	0.00013	0	0.15
436	0.32	0.32	0	0	0	0.0068	0.32	0	0	0	0.0076	0	0.0076	0.0068	0.0076	0.00022	0	0	0	0.0068	0	0.15
437	0.014	0.014	0	3.4e-06	0	0.15	0.014	0	0	0	0.17	3.4e-06	0.17	0.15	0.17	0	0	0	0	0.15	10	0.23
438	0.32	0.32	0	0	0	0.0073	0.32	0	0	0	0.0083	0	0.0083	0.0073	0.0083	0	0	0	0	0.0073	0	0.15
439	0.27	0.27	0	0	0	0.028	0.27	0	0	0	0.032	0	0.032	0.028	0.032	1.5e-05	0	0	0	0.028	0	0.15
440	0.19	0.19	0	6.2e-05	0	0.067	0.19	0	0	0	0.076	6.2e-05	0.076	0.067	0.076	8.1e-05	0	0	0	0.067	0	0.15
441	0.21	0.21	0	0.00026	0	0.059	0.21	1.2e-05	0	0	0.066	0.00026	0.066	0.059	0.066	0.00049	0	0	0	0.059	0	0.15
442	0.33	0.33	0	0	0	0.0027	0.33	1.3e-05	0	0	0.0031	0	0.0031	0.0027	0.0031	0.0016	0	0	0	0.0027	0	0.15
443	0.12	0.12	0	0.0016	0.02	0.096	0.12	0	0	0	0.11	0.0016	0.11	0.096	0.11	0	0	0	0	0.096	0	0.15
444	0.055	0.055	2.3e-05	0	0	0	0.055	0.042	2.3e-05	0	0	0	0	0	0	0.79	2.3e-05	2.3e-05	2.3e-05	0	15	0.083
445	0.23	0.23	0	0.00021	0	0.05	0.23	8.9e-05	0	0	0.057	0.00021	0.057	0.05	0.057	0.0021	0	0	0	0.05	0	0.15
446	0.2	0.2	0	0	0	0.063	0.2	0	0	0	0.071	0	0.071	0.063	0.071	0	0	0	0	0.063	0	0.15
447	0.33	0.33	0	0	0	0.00072	0.33	0	0	0	0.00082	0	0.00082	0.00072	0.00082	0	0	0	0	0.00072	0	0.15
448	0.3	0.3	5.6e-06	0	0	0.0001	0.3	0.0045	5.6e-06	0	0.00012	0	0.00012	0.0001	0.00012	0.11	5.6e-06	5.6e-06	5.6e-06	0.0001	0	0.15
449	0.22	0.22	0	1.3e-05	0	0.054	0.22	0	0	0	0.061	1.3e-05	0.061	0.054	0.061	3.8e-05	0	0	0	0.054	0	0.15
450	0.13	0.13	0	0.0002	0	0.095	0.13	0	0	0	0.11	0.0002	0.11	0.095	0.11	0	0	0	0	0.095	0	0.15
451	0.33	0.33	2.4e-06	0	0	6.3e-05	0.33	0.0003	2.4e-06	0	7.1e-05	0	7.1e-05	6.3e-05	7.1e-05	0.022	2.4e-06	2.4e-06	2.4e-06	6.3e-05	0	0.15
452	0.32	0.32	0	0	0	0.0053	0.32	0	0	0	0.006	0	0.006	0.0053	0.006	0	0	0	0	0.0053	0	0.15
453	0.056	0.056	8.4e-06	0	0	1.9e-05	0.056	0.19	8.4e-06	0	2.1e-05	0	2.1e-05	1.9e-05	2.1e-05	0.64	8.4e-06	8.4e-06	8.4e-06	1.9e-05	15	0.083
454	0.29	0.29	0	0	0	0.021	0.29	0	0	0	0.024	0	0.024	0.021	0.024	0	0	0	0	0.021	0	0.15
455	0.15	0.15	0	5.4e-06	0	0.084	0.15	0	0	0	0.095	5.4e-06	0.095	0.084	0.095	0	0	0	0	0.084	0	0.15
456	0.27	0.27	6.8e-06	0	0	0.00019	0.27	0.013	6.8e-06	0	0.00021	0	0.00021	0.00019	0.00021	0.19	6.8e-06	6.8e-06	6.8e-06	0.00019	0	0.15
457	0.32	0.32	0	0	0	0.0065	0.32	0	0	0	0.0073	0	0.0073	0.0065	0.0073	6.4e-05	0	0	0	0.0065	0	0.15
458	0.019	0.019	0	0.00019	0	0.15	0.019	0	0	0	0.17	0.00019	0.17	0.15	0.17	0	0	0	0	0.15	10	0.23
459	0.28	0.28	0	0	0	0.024	0.28	0	0	0	0.027	0	0.027	0.024	0.027	0	0	0	0	0.024	0	0.15
460	0.16	0.16	0	0.00063	0.00021	0.079	0.16	0.00066	0	0	0.09	0.00063	0.09	0.079	0.09	0.0092	0	0	0	0.079	0	0.15
461	0.0073	0.0073	0	0.00063	0	0.15	0.0073	0	0	0	0.17	0.00063	0.17	0.15	0.17	0	0	0	0	0.15	10	0.23
462	0.057	0.057	0	0.00079	0	0.13	0.057	0	0	0	0.15	0.00079	0.15	0.13	0.15	3.9e-05	0	0	0	0.13	10	0.23
463	0.28	0.28	0	1.3e-05	0	0.023	0.28	0.0001	0	0	0.027	1.3e-05	0.027	0.023	0.027	0.0037	0	0	0	0.023	0	0.15
464	0.036	0.036	0	4e-05	0	0.14	0.036	0	0	0	0.16	4e-05	0.16	0.14	0.16	0	0	0	0	0.14	10	0.23
465	0.004	0.004	0	0.00044	0	0.15	0.004	0	0	0	0.17	0.00044	0.17	0.15	0.17	0	0	0	0	0.15	10	0.23
466	0.012	0.012	0	0.00055	0	0.15	0.012	0	0	0	0.17	0.00055	0.17	0.15	0.17	0	0	0	0	0.15	10	0.23
467	0.00048	0.00048	0	2.1e-05	0	0.16	0.00048	0	0	0	0.18	2.1e-05	0.18	0.16	0.18	0	0	0	0	0.16	10	0.23
468	0.05	0.05	0	0.00015	0	0.13	0.05	0	0	0	0.15	0.00015	0.15	0.13	0.15	1.3e-06	0	0	0	0.13	10	0.23
469	0.0033	0.0033	0	8.5e-05	0	0.15	0.0033	0	0	0	0.17	8.5e-05	0.17	0.15	0.17	0	0	0	0	0.15	10	0.23
470	0.00069	0.00069	0	0	0	0.16	0.00069	0	0	0	0.18	0	0.18	0.16	0.18	0	0	0	0	0.16	10	0.23
471	0.22	0.22	0	0	0	0.052	0.22	0	0	0	0.059	0	0.059	0.052	0.059	0	0	0	0	0.052	0	0.15
472	0.016	0.016	0	9.7e-06	0	0.15	0.016	0	0	0	0.17	9.7e-06	0.17	0.15	0.17	0	0	0	0	0.15	10	0.23
473	0.33	0.33	0	0	0	3.2e-05	0.33	2.9e-06	0	0	3.7e-05	0	3.7e-05	3.2e-05	3.7e-05	0.0016	0	0	0	3.2e-05	0	0.15
474	0.005	0.005	0	2.7e-06	0	0.15	0.005	0	0	0	0.17	2.7e-06	0.17	0.15	0.17	0	0	0	0	0.15	10	0.23
475	0.0038	0.0038	0	0.0003	0	0.15	0.0038	0	0	0	0.17	0.0003	0.17	0.15	0.17	0	0	0	0	0.15	10	0.23
476	0.13	0.13	0	4.3e-05	0	0.097	0.13	0	0	0	0.11	4.3e-05	0.11	0.097	0.11	0	0	0	0	0.097	0	0.15
477	0.32	0.32	0	0	0	0.004	0.32	0	0	0	0.0045	0	0.0045	0.004	0.0045	1.8e-05	0	0	0	0.004	0	0.15
478	0.33	0.33	0	0	0	0.0013	0.33	0	0	0	0.0015	0	0.0015	0.0013	0.0015	2.2e-05	0	0	0	0.0013	0	0.15
479	0.28	0.28	0	2e-05	0	0.022	0.28	0.00047	0	0	0.025	2e-05	0.025	0.022	0.025	0.0099	0	0	0	0.022	0	0.15
480	0.32	0.32	0	0	0	0.007	0.32	0	0	0	0.0079	0	0.0079	0.007	0.0079	0.00012	0	0	0	0.007	0	0.15
481	0.1	0.1	0	0.00014	0	0.11	0.1	0	0	0	0.12	0.00014	0.12	0.11	0.12	4.1e-05	0	0	0	0.11	10	0.23
482	4e-05	4e-05	0	1.2e-05	0	0.16	4e-05	0	0	0	0.18	1.2e-05	0.18	0.16	0.18	0	0	0	0	0.16	10	0.23
483	0.29	0.29	0	3e-06	0	0.017	0.29	0.00016	0	0	0.019	3e-06	0.019	0.017	0.019	0.0068	0	0	0	0.017	0	0.15
484	0.085	0.085	0	0	0	0.12	0.085	0	0	0	0.13	0	0.13	0.12	0.13	0	0	0	0	0.12	10	0.23
485	0.02	0.02	1.2e-05	0	0	0	0.02	0.13	1.2e-05	0	0	0	0	0	0	0.81	1.2e-05	1.2e-05	1.2e-05	0	15	0.083
486	0.16	0.16	0	2.8e-06	0	0.082	0.16	0	0	0	0.092	2.8e-06	0.092	0.082	0.092	0	0	0	0	0.082	0	0.15
487	0.069	0.069	0	0.00044	0	0.12	0.069	0	0	0	0.14	0.00044	0.14	0.12	0.14	3.6e-05	0	0	0	0.12	10	0.23
488	0.27	0.27	0	0	0	0.031	0.27	0	0	0	0.035	0	0.035	0.031	0.035	2.1e-05	0	0	0	0.031	0	0.15
489	0.2	0.2	0	0	0	0.062	0.2	0	0	0	0.07	0	0.07	0.062	0.07	0	0	0	0	0.062	0	0.15
490	0.23	0.23	0	0.0006	0	0.048	0.23	0	0	0	0.054	0.0006	0.054	0.048	0.054	0	0	0	0	0.048	0	0.15
491	0.0036	0.0036	0	0.014	0.029	0.15	0.0036	0	0	0	0.16	0.014	0.16	0.15	0.16	0	0	0	0	0.15	10	0.23
492	0.048	0.048	0	0.0001	0	0.13	0.048	0	0	0	0.15	0.0001	0.15	0.13	0.15	0	0	0	0	0.13	10	0.23
493	0.086	0.086	0	4.8e-05	0	0.12	0.086	0	0	0	0.13	4.8e-05	0.13	0.12	0.13	2.4e-06	0	0	0	0.12	10	0.23
494	0.27	0.27	2.7e-06	1.1e-05	0	0.016	0.27	0.007	2.7e-06	0	0.018	1.1e-05	0.018	0.016	0.018	0.073	2.7e-06	2.7e-06	2.7e-06	0.016	0	0.15
495	0.28	0.28	0	2.6e-05	0	0.023	0.28	0.00064	0	0	0.026	2.6e-05	0.026	0.023	0.026	0.012	0	0	0	0.023	0	0.15
496	0.32	0.32	1.7e-06	0	0	0.0025	0.32	0.00045	1.7e-06	0	0.0028	0	0.0028	0.0025	0.0028	0.019	1.7e-06	1.7e-06	1.7e-06	0.0025	0	0.15
497	0.073	0.073	1.5e-05	0	0	5.1e-06	0.073	0.086	1.5e-05	0	5.7e-06	0	5.7e-06	5.1e-06	5.7e-06	0.7	1.5e-05	1.5e-05	1.5e-05	5.1e-06	15	0.083
498	0.025	0.025	0	0.00098	0	0.14	0.025	0	0	0	0.16	0.00098	0.16	0.14	0.16	1.9e-06	0	0	0	0.14	10	0.23
499	0.21	0.21	0	1.2e-05	0	0.058	0.21	0	0	0	0.065	1.2e-05	0.065	0.058	0.065	0.00012	0	0	0	0.058	0	0.15
500	0	0	0	5.1e-05	0	0.16	0	0	0	0	0.18	5.1e-05	0.18	0.16	0.18	0	0	0	0	0.16	10	0.23
501	0.28	0.28	0	0.0002	2.6e-06	0.024	0.28	0.0014	0	0	0.027	0.0002	0.027	0.024	0.027	0.021	0	0	0	0.024	0	0.15
502	0.21	0.21	0	0.00024	0	0.059	0.21	0	0	0	0.066	0.00024	0.066	0.059	0.066	0	0	0	0	0.059	0	0.15
503	0.32	0.32	0	0	0	0.0062	0.32	0	0	0	0.007	0	0.007	0.0062	0.007	0	0	0	0	0.0062	0	0.15
504	0.33	0.33	0	0	0	0.00054	0.33	0	0	0	0.00062	0	0.00062	0.00054	0.00062	6.3e-05	0	0	0	0.00054	0	0.15
505	0.19	0.19	0	3.3e-05	0	0.067	0.19	0	0	0	0.076	3.3e-05	0.076	0.067	0.076	3.5e-05	0	0	0	0.067	0	0.15
506	0.28	0.28	0	2e-05	0	0.024	0.28	0.0003	0	0	0.027	2e-05	0.027	0.024	0.027	0.0073	0	0	0	0.024	0	0.15
507	0.2	0.2	0	0.00068	3.2e-06	0.061	0.2	0	0	0	0.069	0.00068	0.069	0.061	0.069	0	0	0	0	0.061	0	0.15
508	0.29	0.29	0	8.4e-06	0	0.018	0.29	0.00021	0	0	0.021	8.4e-06	0.021	0.018	0.021	0.0062	0	0	0	0.018	0	0.15
