SNV	cluster0	cluster1	cluster2	cluster3	cluster4	cluster5	cluster6	cluster7	cluster8	cluster9	cluster10	cluster11	cluster12	cluster13	cluster14	cluster	dcf0
405	9.3e-06	0.053	0.21	8.2e-06	0	0.042	0	0.042	0.067	0.042	9.3e-06	0.21	0.21	0.067	0.053	2	0.15
406	4.7e-05	0.042	0.24	4.1e-05	0	0.033	0	0.033	0.053	0.033	4.7e-05	0.24	0.24	0.053	0.042	2	0.15
407	0.049	0.0062	0.27	0.043	0	0.0049	0	0.0049	0.0078	0.0049	0.049	0.27	0.27	0.0078	0.0062	2	0.15
408	0.00064	0.0049	0.32	0.00056	0	0.0039	0	0.0039	0.0062	0.0039	0.00064	0.32	0.32	0.0062	0.0049	2	0.15
409	3.9e-05	0.0008	0.33	3.4e-05	0	0.00063	0	0.00063	0.001	0.00063	3.9e-05	0.33	0.33	0.001	0.0008	2	0.15
410	0.048	0	0.29	0.042	0	0	0	0	0	0	0.048	0.29	0.29	0	0	2	0.15
411	0.0001	0.034	0.25	9e-05	0	0.027	0	0.027	0.043	0.027	0.0001	0.25	0.25	0.043	0.034	2	0.15
412	0	0.083	0.14	0	0	0.066	4e-05	0.066	0.1	0.066	0	0.14	0.14	0.1	0.083	2	0.15
413	0	0.096	0.11	0	0	0.076	3.1e-06	0.076	0.12	0.076	0	0.11	0.11	0.12	0.096	8	0.23
414	0	0.1	0.093	0	0	0.083	0	0.083	0.13	0.083	0	0.093	0.093	0.13	0.1	8	0.23
415	0	0.1	0.093	0	0	0.083	0	0.083	0.13	0.083	0	0.093	0.093	0.13	0.1	8	0.23
416	0	0.062	0.19	0	0	0.049	0	0.049	0.078	0.049	0	0.19	0.19	0.078	0.062	2	0.15
417	0.00058	0.00013	0.33	0.00051	0	0.0001	0	0.0001	0.00017	0.0001	0.00058	0.33	0.33	0.00017	0.00013	2	0.15
418	0.00016	0.0027	0.33	0.00014	0	0.0021	0	0.0021	0.0034	0.0021	0.00016	0.33	0.33	0.0034	0.0027	2	0.15
419	0.00051	0.025	0.27	0.00045	0	0.02	0	0.02	0.032	0.02	0.00051	0.27	0.27	0.032	0.025	2	0.15
420	0.0012	0.053	0.21	0.001	0.00032	0.042	0.0016	0.042	0.066	0.042	0.0012	0.21	0.21	0.066	0.053	2	0.15
421	0	0.021	0.28	0	0	0.017	0	0.017	0.027	0.017	0	0.28	0.28	0.027	0.021	2	0.15
422	0.05	1.5e-05	0.29	0.043	0	1.2e-05	0	1.2e-05	1.9e-05	1.2e-05	0.05	0.29	0.29	1.9e-05	1.5e-05	2	0.15
423	2.2e-05	0.0081	0.31	1.9e-05	0	0.0064	0	0.0064	0.01	0.0064	2.2e-05	0.31	0.31	0.01	0.0081	2	0.15
424	7.3e-05	0.017	0.29	6.4e-05	0	0.014	0	0.014	0.022	0.014	7.3e-05	0.29	0.29	0.022	0.017	2	0.15
425	5.8e-05	8.4e-05	0.33	5.1e-05	0	6.7e-05	0	6.7e-05	0.00011	6.7e-05	5.8e-05	0.33	0.33	0.00011	8.4e-05	2	0.15
426	0.29	6e-06	0.053	0.26	0	4.7e-06	0	4.7e-06	7.5e-06	4.7e-06	0.29	0.053	0.053	7.5e-06	6e-06	0	0.083
427	0.35	0	0	0.3	0	0	0	0	0	0	0.35	0	0	0	0	0	0.083
428	1.5e-05	0.052	0.21	1.3e-05	0	0.042	0	0.042	0.066	0.042	1.5e-05	0.21	0.21	0.066	0.052	2	0.15
429	0	0.019	0.29	0	0	0.015	0	0.015	0.024	0.015	0	0.29	0.29	0.024	0.019	2	0.15
430	0.0024	0.015	0.3	0.0021	0	0.012	0	0.012	0.019	0.012	0.0024	0.3	0.3	0.019	0.015	2	0.15
431	0.00026	0.016	0.3	0.00023	0	0.013	0	0.013	0.02	0.013	0.00026	0.3	0.3	0.02	0.016	2	0.15
432	0.28	5.3e-05	0.063	0.25	0	4.2e-05	0	4.2e-05	6.7e-05	4.2e-05	0.28	0.063	0.063	6.7e-05	5.3e-05	0	0.083
433	0	0.13	0.031	0	0	0.1	0.0049	0.1	0.17	0.1	0	0.031	0.031	0.17	0.13	8	0.23
434	0	0.1	0.096	0	0	0.082	0	0.082	0.13	0.082	0	0.096	0.096	0.13	0.1	8	0.23
435	0.00018	0.00012	0.33	0.00016	0	9.9e-05	0	9.9e-05	0.00016	9.9e-05	0.00018	0.33	0.33	0.00016	0.00012	2	0.15
436	9.4e-05	0.0063	0.32	8.2e-05	0	0.005	0	0.005	0.008	0.005	9.4e-05	0.32	0.32	0.008	0.0063	2	0.15
437	0	0.14	0.013	0	0	0.11	0	0.11	0.18	0.11	0	0.013	0.013	0.18	0.14	8	0.23
438	0	0.0069	0.32	0	0	0.0054	0	0.0054	0.0086	0.0054	0	0.32	0.32	0.0086	0.0069	2	0.15
439	6.5e-06	0.026	0.27	5.7e-06	0	0.021	0	0.021	0.033	0.021	6.5e-06	0.27	0.27	0.033	0.026	2	0.15
440	3.5e-05	0.063	0.19	3.1e-05	0	0.05	5.8e-06	0.05	0.079	0.05	3.5e-05	0.19	0.19	0.079	0.063	2	0.15
441	0.00021	0.055	0.21	0.00018	0	0.043	0.0003	0.043	0.069	0.043	0.00021	0.21	0.21	0.069	0.055	2	0.15
442	0.0007	0.0025	0.33	0.00062	0	0.002	0	0.002	0.0032	0.002	0.0007	0.33	0.33	0.0032	0.0025	2	0.15
443	0	0.088	0.12	0	0.019	0.07	0.013	0.07	0.11	0.07	0	0.12	0.12	0.11	0.088	2	0.15
444	0.3	0	0.048	0.26	0	0	0	0	0	0	0.3	0.048	0.048	0	0	0	0.083
445	0.00093	0.047	0.22	0.00081	0	0.037	0.00026	0.037	0.059	0.037	0.00093	0.22	0.22	0.059	0.047	2	0.15
446	0	0.058	0.2	0	0	0.046	0	0.046	0.074	0.046	0	0.2	0.2	0.074	0.058	2	0.15
447	0	0.00068	0.33	0	0	0.00054	0	0.00054	0.00085	0.00054	0	0.33	0.33	0.00085	0.00068	2	0.15
448	0.046	9.5e-05	0.29	0.041	0	7.5e-05	0	7.5e-05	0.00012	7.5e-05	0.046	0.29	0.29	0.00012	9.5e-05	2	0.15
449	1.7e-05	0.05	0.22	1.5e-05	0	0.04	0	0.04	0.063	0.04	1.7e-05	0.22	0.22	0.063	0.05	2	0.15
450	0	0.088	0.13	0	0	0.07	2.5e-05	0.07	0.11	0.07	0	0.13	0.13	0.11	0.088	2	0.15
451	0.0096	5.8e-05	0.32	0.0084	0	4.6e-05	0	4.6e-05	7.4e-05	4.6e-05	0.0096	0.32	0.32	7.4e-05	5.8e-05	2	0.15
452	0	0.005	0.32	0	0	0.0039	0	0.0039	0.0063	0.0039	0	0.32	0.32	0.0063	0.005	2	0.15
453	0.29	1.8e-05	0.058	0.25	0	1.4e-05	0	1.4e-05	2.3e-05	1.4e-05	0.29	0.058	0.058	2.3e-05	1.8e-05	0	0.083
454	0	0.019	0.29	0	0	0.015	0	0.015	0.025	0.015	0	0.29	0.29	0.025	0.019	2	0.15
455	0	0.078	0.15	0	0	0.062	0	0.062	0.099	0.062	0	0.15	0.15	0.099	0.078	2	0.15
456	0.078	0.00017	0.26	0.069	0	0.00013	0	0.00013	0.00021	0.00013	0.078	0.26	0.26	0.00021	0.00017	2	0.15
457	2.8e-05	0.0061	0.32	2.5e-05	0	0.0048	0	0.0048	0.0077	0.0048	2.8e-05	0.32	0.32	0.0077	0.0061	2	0.15
458	0	0.14	0.019	0	0	0.11	6.3e-06	0.11	0.17	0.11	0	0.019	0.019	0.17	0.14	8	0.23
459	0	0.022	0.28	0	0	0.017	0	0.017	0.028	0.017	0	0.28	0.28	0.028	0.022	2	0.15
460	0.004	0.074	0.16	0.0035	0.00021	0.058	0.0021	0.058	0.093	0.058	0.004	0.16	0.16	0.093	0.074	2	0.15
461	0	0.14	0.0072	0	0	0.11	8e-05	0.11	0.18	0.11	0	0.0072	0.0072	0.18	0.14	8	0.23
462	1.7e-05	0.12	0.057	1.5e-05	0	0.095	0.0007	0.095	0.15	0.095	1.7e-05	0.057	0.057	0.15	0.12	8	0.23
463	0.0016	0.022	0.28	0.0014	0	0.017	0	0.017	0.028	0.017	0.0016	0.28	0.28	0.028	0.022	2	0.15
464	0	0.13	0.036	0	0	0.1	0	0.1	0.16	0.1	0	0.036	0.036	0.16	0.13	8	0.23
465	0	0.14	0.004	0	0	0.11	2.2e-05	0.11	0.18	0.11	0	0.004	0.004	0.18	0.14	8	0.23
466	0	0.14	0.012	0	0	0.11	7.9e-05	0.11	0.18	0.11	0	0.012	0.012	0.18	0.14	8	0.23
467	0	0.14	0.00047	0	0	0.11	0	0.11	0.18	0.11	0	0.00047	0.00047	0.18	0.14	8	0.23
468	0	0.12	0.05	0	0	0.098	7.7e-06	0.098	0.16	0.098	0	0.05	0.05	0.16	0.12	8	0.23
469	0	0.14	0.0033	0	0	0.11	0	0.11	0.18	0.11	0	0.0033	0.0033	0.18	0.14	8	0.23
470	0	0.14	0.00068	0	0	0.11	0	0.11	0.18	0.11	0	0.00068	0.00068	0.18	0.14	8	0.23
471	0	0.049	0.22	0	0	0.038	0	0.038	0.061	0.038	0	0.22	0.22	0.061	0.049	2	0.15
472	0	0.14	0.016	0	0	0.11	0	0.11	0.17	0.11	0	0.016	0.016	0.17	0.14	8	0.23
473	0.0007	3e-05	0.33	0.00062	0	2.4e-05	0	2.4e-05	3.8e-05	2.4e-05	0.0007	0.33	0.33	3.8e-05	3e-05	2	0.15
474	0	0.14	0.005	0	0	0.11	0	0.11	0.18	0.11	0	0.005	0.005	0.18	0.14	8	0.23
475	0	0.14	0.0038	0	0	0.11	7.9e-06	0.11	0.18	0.11	0	0.0038	0.0038	0.18	0.14	8	0.23
476	0	0.09	0.13	0	0	0.071	0	0.071	0.11	0.071	0	0.13	0.13	0.11	0.09	2	0.15
477	7.9e-06	0.0037	0.32	6.9e-06	0	0.0029	0	0.0029	0.0047	0.0029	7.9e-06	0.32	0.32	0.0047	0.0037	2	0.15
478	9.7e-06	0.0012	0.33	8.5e-06	0	0.00099	0	0.00099	0.0016	0.00099	9.7e-06	0.33	0.33	0.0016	0.0012	2	0.15
479	0.0043	0.021	0.28	0.0038	0	0.016	4.8e-06	0.016	0.026	0.016	0.0043	0.28	0.28	0.026	0.021	2	0.15
480	5.4e-05	0.0066	0.32	4.8e-05	0	0.0052	0	0.0052	0.0083	0.0052	5.4e-05	0.32	0.32	0.0083	0.0066	2	0.15
481	1.8e-05	0.1	0.1	1.5e-05	0	0.079	1.7e-05	0.079	0.13	0.079	1.8e-05	0.1	0.1	0.13	0.1	8	0.23
482	0	0.14	3.9e-05	0	0	0.11	0	0.11	0.18	0.11	0	3.9e-05	3.9e-05	0.18	0.14	8	0.23
483	0.0029	0.016	0.29	0.0026	0	0.013	0	0.013	0.02	0.013	0.0029	0.29	0.29	0.02	0.016	2	0.15
484	0	0.11	0.085	0	0	0.086	0	0.086	0.14	0.086	0	0.085	0.085	0.14	0.11	8	0.23
485	0.33	0	0.019	0.29	0	0	0	0	0	0	0.33	0.019	0.019	0	0	0	0.083
486	0	0.076	0.16	0	0	0.06	0	0.06	0.096	0.06	0	0.16	0.16	0.096	0.076	2	0.15
487	1.5e-05	0.12	0.069	1.3e-05	0	0.091	0.00019	0.091	0.15	0.091	1.5e-05	0.069	0.069	0.15	0.12	8	0.23
488	9.1e-06	0.029	0.27	7.9e-06	0	0.023	0	0.023	0.037	0.023	9.1e-06	0.27	0.27	0.037	0.029	2	0.15
489	0	0.058	0.2	0	0	0.046	0	0.046	0.073	0.046	0	0.2	0.2	0.073	0.058	2	0.15
490	0	0.044	0.23	0	0	0.035	0.00094	0.035	0.056	0.035	0	0.23	0.23	0.056	0.044	2	0.15
491	0	0.12	0.003	0	0.024	0.093	0.16	0.093	0.15	0.093	0	0.003	0.003	0.15	0.12	6	0.38
492	0	0.12	0.048	0	0	0.098	2.8e-06	0.098	0.16	0.098	0	0.048	0.048	0.16	0.12	8	0.23
493	1e-06	0.11	0.085	0	0	0.085	0	0.085	0.14	0.085	1e-06	0.085	0.085	0.14	0.11	8	0.23
494	0.031	0.014	0.27	0.027	0	0.011	2.8e-06	0.011	0.018	0.011	0.031	0.27	0.27	0.018	0.014	2	0.15
495	0.0051	0.022	0.28	0.0045	0	0.017	8.2e-06	0.017	0.027	0.017	0.0051	0.28	0.28	0.027	0.022	2	0.15
496	0.0081	0.0023	0.32	0.0071	0	0.0018	0	0.0018	0.0029	0.0018	0.0081	0.32	0.32	0.0029	0.0023	2	0.15
497	0.28	4.4e-06	0.067	0.24	0	3.5e-06	0	3.5e-06	5.5e-06	3.5e-06	0.28	0.067	0.067	5.5e-06	4.4e-06	0	0.083
498	0	0.13	0.025	0	0	0.11	0.00059	0.11	0.17	0.11	0	0.025	0.025	0.17	0.13	8	0.23
499	5.1e-05	0.054	0.21	4.5e-05	0	0.043	0	0.043	0.068	0.043	5.1e-05	0.21	0.21	0.068	0.054	2	0.15
500	0	0.15	0	0	0	0.11	0	0.11	0.18	0.11	0	0	0	0.18	0.15	8	0.23
501	0.0091	0.022	0.27	0.008	2.5e-06	0.017	0.00062	0.017	0.028	0.017	0.0091	0.27	0.27	0.028	0.022	2	0.15
502	0	0.054	0.21	0	0	0.043	0.002	0.043	0.069	0.043	0	0.21	0.21	0.069	0.054	2	0.15
503	0	0.0058	0.32	0	0	0.0046	0	0.0046	0.0074	0.0046	0	0.32	0.32	0.0074	0.0058	2	0.15
504	2.7e-05	0.00051	0.33	2.4e-05	0	0.0004	0	0.0004	0.00064	0.0004	2.7e-05	0.33	0.33	0.00064	0.00051	2	0.15
505	1.5e-05	0.063	0.19	1.3e-05	0	0.05	0	0.05	0.079	0.05	1.5e-05	0.19	0.19	0.079	0.063	2	0.15
506	0.0032	0.022	0.28	0.0028	0	0.017	4e-06	0.017	0.028	0.017	0.0032	0.28	0.28	0.028	0.022	2	0.15
507	0	0.057	0.2	0	3.1e-06	0.045	0.0033	0.045	0.072	0.045	0	0.2	0.2	0.072	0.057	2	0.15
508	0.0027	0.017	0.29	0.0024	0	0.013	0	0.013	0.021	0.013	0.0027	0.29	0.29	0.021	0.017	2	0.15
509	6.9e-05	0.062	0.19	6.1e-05	0	0.049	3.4e-05	0.049	0.078	0.049	6.9e-05	0.19	0.19	0.078	0.062	2	0.15
510	0.079	6.9e-05	0.26	0.069	0	5.5e-05	0	5.5e-05	8.7e-05	5.5e-05	0.079	0.26	0.26	8.7e-05	6.9e-05	2	0.15
511	6.3e-05	0.029	0.27	5.5e-05	0	0.023	0	0.023	0.037	0.023	6.3e-05	0.27	0.27	0.037	0.029	2	0.15
512	0.34	0	0.0051	0.3	0	0	0	0	0	0	0.34	0.0051	0.0051	0	0	0	0.083
513	0.21	4.2e-05	0.14	0.18	0	3.3e-05	0	3.3e-05	5.3e-05	3.3e-05	0.21	0.14	0.14	5.3e-05	4.2e-05	0	0.083
514	0.00065	0.0037	0.32	0.00057	0	0.0029	0	0.0029	0.0046	0.0029	0.00065	0.32	0.32	0.0046	0.0037	2	0.15
515	0.001	0.014	0.3	0.0009	0	0.011	0	0.011	0.017	0.011	0.001	0.3	0.3	0.017	0.014	2	0.15
516	0	0.066	0.18	0	0	0.053	0	0.053	0.084	0.053	0	0.18	0.18	0.084	0.066	2	0.15
517	0	3.6e-05	0.33	0	0	2.9e-05	0	2.9e-05	4.6e-05	2.9e-05	0	0.33	0.33	4.6e-05	3.6e-05	2	0.15
518	0.34	0	0.0027	0.3	0	0	0	0	0	0	0.34	0.0027	0.0027	0	0	0	0.083
519	0	0.088	0.13	0	0	0.069	2.3e-06	0.069	0.11	0.069	0	0.13	0.13	0.11	0.088	2	0.15
520	0	0	0	0	0.99	0	0.013	0	0	0	0	0	0	0	0	4	0.62
521	0.00012	0.0011	0.33	0.00011	0	0.0009	0	0.0009	0.0014	0.0009	0.00012	0.33	0.33	0.0014	0.0011	2	0.15
522	0.01	0.00012	0.32	0.0091	0	9.8e-05	0	9.8e-05	0.00016	9.8e-05	0.01	0.32	0.32	0.00016	0.00012	2	0.15
523	1.7e-05	0.0026	0.33	1.5e-05	0	0.0021	0	0.0021	0.0033	0.0021	1.7e-05	0.33	0.33	0.0033	0.0026	2	0.15
524	3e-05	0.041	0.24	2.6e-05	0	0.033	0	0.033	0.052	0.033	3e-05	0.24	0.24	0.052	0.041	2	0.15
525	0	0.065	0.18	0	0	0.051	0	0.051	0.081	0.051	0	0.18	0.18	0.081	0.065	2	0.15
526	0.35	0	0.00035	0.3	0	0	0	0	0	0	0.35	0.00035	0.00035	0	0	0	0.083
527	0.00014	0.00056	0.33	0.00012	0	0.00044	0	0.00044	0.0007	0.00044	0.00014	0.33	0.33	0.0007	0.00056	2	0.15
528	0.00078	0.047	0.22	0.00068	0	0.037	0.00018	0.037	0.06	0.037	0.00078	0.22	0.22	0.06	0.047	2	0.15
529	0.027	0.011	0.28	0.024	0	0.0083	0	0.0083	0.013	0.0083	0.027	0.28	0.28	0.013	0.011	2	0.15
530	3e-05	0.12	0.06	2.7e-05	0	0.094	0.0013	0.094	0.15	0.094	3e-05	0.06	0.06	0.15	0.12	8	0.23
531	0.0038	0.035	0.25	0.0033	0	0.028	8.4e-06	0.028	0.044	0.028	0.0038	0.25	0.25	0.044	0.035	2	0.15
532	0	0.06	0.2	0	0	0.047	0	0.047	0.075	0.047	0	0.2	0.2	0.075	0.06	2	0.15
533	0.0027	0.021	0.28	0.0024	0	0.017	0.00032	0.017	0.027	0.017	0.0027	0.28	0.28	0.027	0.021	2	0.15
534	0.031	0.00054	0.3	0.027	0	0.00043	0	0.00043	0.00069	0.00043	0.031	0.3	0.3	0.00069	0.00054	2	0.15
535	8.9e-06	0.076	0.16	7.8e-06	0	0.06	6.1e-06	0.06	0.095	0.06	8.9e-06	0.16	0.16	0.095	0.076	2	0.15
536	2.6e-05	0.03	0.26	2.2e-05	0	0.024	0.00087	0.024	0.038	0.024	2.6e-05	0.26	0.26	0.038	0.03	2	0.15
537	0.0014	0.0081	0.31	0.0012	0	0.0064	0	0.0064	0.01	0.0064	0.0014	0.31	0.31	0.01	0.0081	2	0.15
538	0	0.01	0.31	0	0	0.008	0.00043	0.008	0.013	0.008	0	0.31	0.31	0.013	0.01	2	0.15
539	0.0096	0.0075	0.31	0.0084	0	0.006	0	0.006	0.0095	0.006	0.0096	0.31	0.31	0.0095	0.0075	2	0.15
540	2.3e-06	0.028	0.27	0	0	0.022	0	0.022	0.035	0.022	2.3e-06	0.27	0.27	0.035	0.028	2	0.15
541	0	0.024	0.28	0	0	0.019	0	0.019	0.03	0.019	0	0.28	0.28	0.03	0.024	2	0.15
542	0.022	0	0.31	0.02	0	0	0	0	0	0	0.022	0.31	0.31	0	0	2	0.15
543	0.00082	0.056	0.2	0.00072	0.00076	0.044	0.0023	0.044	0.071	0.044	0.00082	0.2	0.2	0.071	0.056	2	0.15
544	0.00013	0.0076	0.32	0.00011	0	0.006	0	0.006	0.0096	0.006	0.00013	0.32	0.32	0.0096	0.0076	2	0.15
545	0.069	0.0062	0.25	0.061	0	0.0049	2.5e-06	0.0049	0.0079	0.0049	0.069	0.25	0.25	0.0079	0.0062	2	0.15
546	0.039	0.0052	0.28	0.034	0	0.0041	0	0.0041	0.0065	0.0041	0.039	0.28	0.28	0.0065	0.0052	2	0.15
547	0	0.14	0.02	0	0	0.11	0	0.11	0.17	0.11	0	0.02	0.02	0.17	0.14	8	0.23
548	0.092	3.9e-05	0.25	0.081	0	3.1e-05	0	3.1e-05	4.9e-05	3.1e-05	0.092	0.25	0.25	4.9e-05	3.9e-05	2	0.15
549	2.2e-05	0.01	0.31	2e-05	0	0.0082	0	0.0082	0.013	0.0082	2.2e-05	0.31	0.31	0.013	0.01	2	0.15
550	0.0002	0.053	0.21	0.00017	0	0.042	2.6e-05	0.042	0.066	0.042	0.0002	0.21	0.21	0.066	0.053	2	0.15
551	0.013	0.0031	0.31	0.011	0	0.0025	0	0.0025	0.0039	0.0025	0.013	0.31	0.31	0.0039	0.0031	2	0.15
552	0.32	0	0.022	0.28	0	0	0	0	0	0	0.32	0.022	0.022	0	0	0	0.083
553	0.24	0	0.1	0.21	0	0	0	0	0	0	0.24	0.1	0.1	0	0	0	0.083
554	0.011	0.016	0.29	0.0098	0	0.013	6.5e-06	0.013	0.021	0.013	0.011	0.29	0.29	0.021	0.016	2	0.15
555	9.7e-06	0.0023	0.33	8.5e-06	0	0.0018	0	0.0018	0.0029	0.0018	9.7e-06	0.33	0.33	0.0029	0.0023	2	0.15
556	0.0013	0.022	0.28	0.0011	0	0.017	0	0.017	0.027	0.017	0.0013	0.28	0.28	0.027	0.022	2	0.15
557	0	0.082	0.15	0	0	0.065	1.1e-05	0.065	0.1	0.065	0	0.15	0.15	0.1	0.082	2	0.15
558	0	0.12	0.06	0	0	0.094	0	0.094	0.15	0.094	0	0.06	0.06	0.15	0.12	8	0.23
559	0.0011	0.037	0.25	0.00097	0	0.03	2.2e-05	0.03	0.047	0.03	0.0011	0.25	0.25	0.047	0.037	2	0.15
560	0.052	0.0034	0.28	0.046	0	0.0027	0	0.0027	0.0042	0.0027	0.052	0.28	0.28	0.0042	0.0034	2	0.15
561	0.28	0	0.068	0.24	0	0	0	0	2.4e-06	0	0.28	0.068	0.068	2.4e-06	0	0	0.083
562	0.00038	0.059	0.2	0.00034	0.00078	0.046	0.0026	0.046	0.074	0.046	0.00038	0.2	0.2	0.074	0.059	2	0.15
563	0.00013	0.0024	0.33	0.00012	0	0.0019	0	0.0019	0.0031	0.0019	0.00013	0.33	0.33	0.0031	0.0024	2	0.15
564	3e-06	0.082	0.14	2.6e-06	0	0.065	2.5e-05	0.065	0.1	0.065	3e-06	0.14	0.14	0.1	0.082	2	0.15
565	0.00052	0.021	0.29	0.00046	0	0.016	0	0.016	0.026	0.016	0.00052	0.29	0.29	0.026	0.021	2	0.15
566	0.0059	0.00026	0.33	0.0052	0	0.00021	0	0.00021	0.00033	0.00021	0.0059	0.33	0.33	0.00033	0.00026	2	0.15
567	0.026	0.00094	0.31	0.023	0	0.00075	0	0.00075	0.0012	0.00075	0.026	0.31	0.31	0.0012	0.00094	2	0.15
568	0.28	0	0.068	0.24	0	0	0	0	0	0	0.28	0.068	0.068	0	0	0	0.083
569	0	0.064	0.19	0	0	0.051	0.0001	0.051	0.081	0.051	0	0.19	0.19	0.081	0.064	2	0.15
570	0.32	0	0.022	0.28	0	0	0	0	0	0	0.32	0.022	0.022	0	0	0	0.083
571	1.3e-05	0.044	0.23	1.1e-05	0	0.035	0	0.035	0.056	0.035	1.3e-05	0.23	0.23	0.056	0.044	2	0.15
572	0.0041	0.0069	0.31	0.0036	0	0.0054	0	0.0054	0.0087	0.0054	0.0041	0.31	0.31	0.0087	0.0069	2	0.15
573	0.00038	0.052	0.21	0.00034	0	0.041	0.00026	0.041	0.065	0.041	0.00038	0.21	0.21	0.065	0.052	2	0.15
574	0	0.082	0.14	0	0	0.065	0	0.065	0.1	0.065	0	0.14	0.14	0.1	0.082	2	0.15
575	0	0.14	0.00057	0	0	0.11	0.0028	0.11	0.18	0.11	0	0.00057	0.00057	0.18	0.14	8	0.23
576	0.00037	0.041	0.24	0.00032	1.9e-05	0.032	0.0014	0.032	0.051	0.032	0.00037	0.24	0.24	0.051	0.041	2	0.15
577	4.7e-06	0.042	0.24	4.1e-06	0.00016	0.033	0.0015	0.033	0.053	0.033	4.7e-06	0.24	0.24	0.053	0.042	2	0.15
578	0	0.016	0.3	0	1e-06	0.013	0.00062	0.013	0.021	0.013	0	0.3	0.3	0.021	0.016	2	0.15
579	0.00038	0.042	0.23	0.00033	0.00023	0.034	0.0015	0.034	0.053	0.034	0.00038	0.23	0.23	0.053	0.042	2	0.15
580	0	0.078	0.15	0	0	0.062	0.0032	0.062	0.098	0.062	0	0.15	0.15	0.098	0.078	2	0.15
581	0.18	0.04	0.069	0.16	0	0.032	0	0.032	0.051	0.032	0.18	0.069	0.069	0.051	0.04	0	0.083
582	5.3e-05	0.013	0.3	4.7e-05	0	0.01	0.00034	0.01	0.016	0.01	5.3e-05	0.3	0.3	0.016	0.013	2	0.15
583	0	0.072	0.17	0	0	0.057	0.0027	0.057	0.091	0.057	0	0.17	0.17	0.091	0.072	2	0.15
584	0	0.075	0.16	0	0	0.059	0.0022	0.059	0.094	0.059	0	0.16	0.16	0.094	0.075	2	0.15
585	0	0.039	0.24	0	3.4e-06	0.031	0.0014	0.031	0.05	0.031	0	0.24	0.24	0.05	0.039	2	0.15
586	0	0.041	0.24	0	4.8e-06	0.032	0.0015	0.032	0.051	0.032	0	0.24	0.24	0.051	0.041	2	0.15
587	0	0.023	0.28	0	0	0.019	0.0012	0.019	0.03	0.019	0	0.28	0.28	0.03	0.023	2	0.15
588	0.0026	0.00028	0.33	0.0023	0	0.00022	0	0.00022	0.00036	0.00022	0.0026	0.33	0.33	0.00036	0.00028	2	0.15
589	0	0.061	0.19	0	0	0.049	0.00055	0.049	0.077	0.049	0	0.19	0.19	0.077	0.061	2	0.15
590	0.00098	0.005	0.32	0.00086	0	0.004	6.2e-05	0.004	0.0064	0.004	0.00098	0.32	0.32	0.0064	0.005	2	0.15
591	6.6e-05	0.045	0.23	5.8e-05	0	0.036	0.00069	0.036	0.057	0.036	6.6e-05	0.23	0.23	0.057	0.045	2	0.15
592	0.00093	0.012	0.31	0.00082	0	0.0092	0.00016	0.0092	0.015	0.0092	0.00093	0.31	0.31	0.015	0.012	2	0.15
593	1.2e-05	0.013	0.3	1.1e-05	0	0.011	0.00017	0.011	0.017	0.011	1.2e-05	0.3	0.3	0.017	0.013	2	0.15
594	0.00044	0.0031	0.33	0.00038	0	0.0025	3.6e-05	0.0025	0.0039	0.0025	0.00044	0.33	0.33	0.0039	0.0031	2	0.15
595	0.082	0.026	0.2	0.072	0	0.02	1.6e-06	0.02	0.032	0.02	0.082	0.2	0.2	0.032	0.026	2	0.15
596	0	0.13	0.035	0	0	0.1	0.0019	0.1	0.16	0.1	0	0.035	0.035	0.16	0.13	8	0.23
597	0.18	0.067	0.012	0.15	0	0.053	0	0.053	0.084	0.053	0.18	0.012	0.012	0.084	0.067	0	0.083
598	8.4e-06	0.11	0.073	7.4e-06	0	0.09	5.2e-05	0.09	0.14	0.09	8.4e-06	0.073	0.073	0.14	0.11	8	0.23
599	0.34	0	0.0056	0.3	0	0	0	0	0	0	0.34	0.0056	0.0056	0	0	0	0.083
600	0.019	0.012	0.29	0.017	0	0.0099	0	0.0099	0.016	0.0099	0.019	0.29	0.29	0.016	0.012	2	0.15
601	0.0033	0.0086	0.31	0.0029	0	0.0068	0	0.0068	0.011	0.0068	0.0033	0.31	0.31	0.011	0.0086	2	0.15
602	0.00011	0.11	0.079	9.8e-05	2.3e-06	0.088	0.0017	0.088	0.14	0.088	0.00011	0.079	0.079	0.14	0.11	8	0.23
603	0.11	0.0028	0.22	0.095	0	0.0022	0	0.0022	0.0035	0.0022	0.11	0.22	0.22	0.0035	0.0028	2	0.15
604	0.00016	0.015	0.3	0.00014	0	0.012	0	0.012	0.019	0.012	0.00016	0.3	0.3	0.019	0.015	2	0.15
605	0	0.0078	0.32	0	0	0.0062	0	0.0062	0.0098	0.0062	0	0.32	0.32	0.0098	0.0078	2	0.15
606	0.0021	0.0063	0.32	0.0019	0	0.005	0	0.005	0.0079	0.005	0.0021	0.32	0.32	0.0079	0.0063	2	0.15
607	0.33	0	0.012	0.29	0	0	0	0	0	0	0.33	0.012	0.012	0	0	0	0.083
608	0.0042	0.0038	0.32	0.0037	0	0.003	0	0.003	0.0048	0.003	0.0042	0.32	0.32	0.0048	0.0038	2	0.15
609	0.25	0	0.093	0.22	0	0	0	0	0	0	0.25	0.093	0.093	0	0	0	0.083
