SNV	cluster0	cluster1	cluster2	cluster3	cluster4	cluster5	cluster	dcf0
1004	0.0005	0.95	2.9e-06	0	0.054	0	1	0.15
1005	0.002	1	0	0	0.0022	0	1	0.15
1006	0.74	0.26	0	0	0	0	0	0.23
1007	7.4e-05	0.43	1e-05	0	0.57	0	4	0.083
1008	2.8e-05	0.42	1.1e-05	0	0.58	0	4	0.083
1009	0.00015	0.58	9.1e-06	0	0.42	0	1	0.15
1010	0	8.7e-05	3e-06	0	1	0	4	0.083
1011	0	0.0049	4.1e-06	0	1	2.7e-05	4	0.083
1012	0.72	0.28	0	0	0	0	0	0.23
1013	0.7	0.3	0	5.8e-06	0.00083	0	0	0.23
1014	5.6e-05	0.21	8.7e-06	0	0.79	0	4	0.083
1015	0.95	0.05	0	0	0	0	0	0.23
1016	0.045	0.95	0	0	0.00031	0	1	0.15
1017	0.00036	0.17	6.4e-06	0	0.83	0.0025	4	0.083
1018	0.15	0.85	0	0	0.0059	0	1	0.15
1019	0.00064	1	0	0	0.002	0	1	0.15
1020	0.18	0.81	0	0	0.012	0	1	0.15
1021	0.4	0.6	0	0	0	0	1	0.15
1022	0.31	0.69	0	0	3.4e-05	0	1	0.15
1023	0.00041	0.72	7e-06	0	0.28	0	1	0.15
1024	0.00041	0.28	7.5e-06	0	0.72	1.8e-05	4	0.083
1025	0.63	0.37	0	0	1.9e-06	0	0	0.23
1026	0.27	0.73	0	0	0.0028	0	1	0.15
1027	0	0.037	8.6e-06	0	0.96	0	4	0.083
1028	0.00022	0.5	8.9e-06	0	0.5	0	1	0.15
1029	0.2	0.76	0	0	0.034	0	1	0.15
1030	3.6e-06	0.98	2.7e-06	0	0.016	0	1	0.15
1031	0	0.012	8.5e-06	0	0.99	0	4	0.083
1032	0.27	0.73	0	0	0	0	1	0.15
1033	0.79	0.21	0	0	5.7e-05	0	0	0.23
1034	0.55	0.45	0	0	4.8e-06	0	0	0.23
1035	0.14	0.86	0	0	5.2e-05	0	1	0.15
1036	0.98	0.024	0	0	0	0	0	0.23
1037	0.00011	1	0	0	0.00061	0	1	0.15
1038	0.21	0.79	0	0	0	0	1	0.15
1039	0.28	0.72	0	0	0	0	1	0.15
1040	0.25	0.75	0	0	0.0023	0	1	0.15
1041	0.41	0.59	0	0	0	0	1	0.15
1042	6.1e-05	0.67	8.8e-06	0	0.33	0	1	0.15
1043	0.041	0.96	0	0	0	0	1	0.15
1044	0	0.34	1.3e-05	0	0.66	0	4	0.083
1045	0.61	0.39	0	0	0	0	0	0.23
1046	0	2.1e-05	2.5e-06	0	1	0	4	0.083
1047	0.019	0.98	0	0	0	0	1	0.15
1048	0.23	0.76	0	0	0.015	0	1	0.15
1049	0.065	0.76	2.9e-06	0	0.18	2.9e-05	1	0.15
1050	0.036	0.63	4.1e-06	0	0.33	0.00096	1	0.15
1051	5.6e-05	0.16	8e-06	0	0.84	5.2e-06	4	0.083
1052	0	0.0022	3.6e-06	0	1	7.2e-06	4	0.083
1053	0.63	0.37	0	0	0	0	0	0.23
1054	0	1	1.5e-06	0	0.0028	0	1	0.15
1055	0.081	0.82	2.1e-06	0	0.1	1.2e-06	1	0.15
1056	0.38	0.61	0	0	0.0051	0	1	0.15
1057	9.3e-06	0.61	1.3e-05	0	0.39	0	1	0.15
1058	0.00011	0.3	9.1e-06	0	0.7	0	4	0.083
1059	0.00025	0.94	3.4e-06	0	0.059	0	1	0.15
1060	0.0025	0.43	6.5e-06	0	0.57	6e-05	4	0.083
1061	0.28	0.72	0	0	7e-05	0	1	0.15
1062	0.00034	0.33	8e-06	0	0.67	1.7e-06	4	0.083
1063	0	0.21	1.5e-05	0	0.79	0	4	0.083
1064	0.2	0.8	0	0	0.00022	0	1	0.15
1065	0.032	0.97	0	0	2.3e-05	0	1	0.15
1066	0.31	0.69	0	0	5.7e-05	0	1	0.15
1067	0.51	0.49	0	0	1.8e-06	0	0	0.23
1068	0.99	0.011	0	0	0	0	0	0.23
1069	0.13	0.83	1.2e-06	0	0.045	0	1	0.15
1070	0.00045	0.36	7.9e-06	0	0.64	1.4e-06	4	0.083
1071	4.4e-05	0.74	9e-06	0	0.26	0	1	0.15
1072	0.0096	0.95	1.8e-06	0	0.043	0	1	0.15
1073	0	0.014	4.2e-06	0	0.98	0.005	4	0.083
1074	0.0073	0.75	4.6e-06	0	0.24	0	1	0.15
1075	0.11	0.89	0	0	2.3e-05	0	1	0.15
1076	0.055	0.88	1.7e-06	0	0.063	0	1	0.15
1077	0	0.0015	4.6e-06	0	1	0	4	0.083
1078	0.95	0.054	0	0	0	0	0	0.23
1079	0.003	0.46	6.4e-06	0	0.54	5.2e-05	4	0.083
1080	0.48	0.52	0	0	0	0	1	0.15
1081	0	0.0013	4.5e-06	0	1	0	4	0.083
1082	0.9	0.079	0	0.016	4.7e-05	0	0	0.23
1083	1.1e-05	0.14	9.1e-06	0	0.86	0	4	0.083
1084	0.00021	0.93	3.7e-06	0	0.068	0	1	0.15
1085	0.0031	1	0	0	0.00055	0	1	0.15
1086	0.28	0.72	0	0	0	0	1	0.15
1087	0.027	0.96	0	0	0.0089	0	1	0.15
1088	0.88	0.12	0	1.3e-06	2.8e-05	0	0	0.23
1089	0.098	0.9	0	0	3.9e-06	0	1	0.15
1090	0.1	0.9	0	0	0.00077	0	1	0.15
1091	0	0.022	7.9e-06	0	0.98	0	4	0.083
1092	0.82	0.18	0	0	1.5e-05	0	0	0.23
1093	0.35	0.65	0	0.00026	0.00085	0	1	0.15
1094	0.05	0.92	1.2e-06	0	0.035	0	1	0.15
1095	0.43	0.57	0	0	0	0	1	0.15
1096	0.13	0.87	0	0	0.0017	0	1	0.15
1097	0.94	0.057	0	0	0	0	0	0.23
1098	0.11	0.85	1.2e-06	0	0.04	0	1	0.15
1099	0.21	0.78	0	0	0.0018	0	1	0.15
1100	1.6e-05	0.51	1.2e-05	0	0.49	0	1	0.15
1101	0.0053	0.99	0	0	0.0083	0	1	0.15
1102	0.98	0.021	0	0	0	0	0	0.23
1103	0.23	0.77	0	0	0	0	1	0.15
1104	0.94	0.06	0	0	1.2e-06	0	0	0.23
1105	0.079	0.83	1.9e-06	0	0.087	0	1	0.15
1106	0.31	0.69	0	0	0	0	1	0.15
1107	0.16	0.84	0	0	6.6e-05	0	1	0.15
1108	0.0026	1	0	0	5e-06	0	1	0.15
1109	0.2	0.79	0	0	0.0083	0	1	0.15
1110	0.44	0.56	0	0	1.5e-05	0	1	0.15
1111	0.13	0.87	0	0	0	0	1	0.15
1112	0.049	0.95	0	0	0.002	0	1	0.15
1113	0	0.085	2.2e-05	0	0.92	0	4	0.083
1114	0.0028	0.99	0	0	0.0034	0	1	0.15
1115	0.15	0.76	1.7e-06	0	0.091	7.6e-06	1	0.15
1116	0.01	0.71	4.6e-06	0	0.28	1.1e-06	1	0.15
1117	0.00096	0.42	7.3e-06	0	0.58	2.8e-06	4	0.083
1118	0	0.0072	5e-06	0	0.99	0	4	0.083
1119	0	0.016	1.1e-05	0	0.98	0	4	0.083
1120	0.016	0.88	2.7e-06	0	0.11	0	1	0.15
1121	0.018	0.97	0	0	0.013	0	1	0.15
1122	0.051	0.74	3.2e-06	0	0.21	4e-05	1	0.15
1123	0.0046	0.99	0	0	0.0017	0	1	0.15
1124	0.00065	0.99	0	0	0.0068	0	1	0.15
1125	0.019	0.98	0	0	1.5e-06	0	1	0.15
1126	0	0.016	1.1e-05	0	0.98	0	4	0.083
1127	8.8e-05	0.14	7e-06	0	0.86	0.00015	4	0.083
1128	0	7.3e-05	1.8e-06	0	1	8.5e-06	4	0.083
1129	0	0.031	7.4e-06	0	0.97	0	4	0.083
1130	0	0.14	2.4e-05	0	0.86	0	4	0.083
1131	0.58	0.42	0	0	6.1e-05	0	0	0.23
1132	0.77	0.23	0	0	2.3e-06	0	0	0.23
1133	0.74	0.26	0	0	0	0	0	0.23
1134	9.6e-06	0.74	1.1e-05	0	0.26	0	1	0.15
1135	0.064	0.94	0	0	2.5e-05	0	1	0.15
1136	0.1	0.77	2.3e-06	0	0.13	1.4e-05	1	0.15
1137	0.17	0.81	0	0	0.027	0	1	0.15
1138	0	0.00066	2.9e-06	0	1	2.9e-06	4	0.083
1139	0.49	0.51	0	0	4.3e-06	0	1	0.15
1140	0.14	0.75	0	0	0.11	1.1e-05	1	0.15
1141	0.054	0.95	0	0	0.00024	0	1	0.15
1142	0	0.026	2.1e-05	0	0.97	0	4	0.083
1143	0.39	0.61	0	0	0	0	1	0.15
1144	0.56	0.44	0	0	0	0	0	0.23
1145	0.27	0.73	0	0	2.1e-05	0	1	0.15
1146	0.89	0.11	0	0	0	0	0	0.23
1147	0.36	0.64	0	0	0.00086	0	1	0.15
1148	0.04	0.84	2.1e-06	0	0.12	6.3e-06	1	0.15
1149	0.23	0.77	0	0	0.0003	0	1	0.15
1150	0.29	0.71	0	0	0	0	1	0.15
1151	0.049	0.95	0	0	0.0033	0	1	0.15
1152	0.7	0.3	0	0	0	0	0	0.23
1153	0.0067	0.95	0	0	0.046	0	1	0.15
1154	0.053	0.95	0	0	0.00035	0	1	0.15
1155	0.0007	0.82	4.3e-06	0	0.18	0	1	0.15
1156	0.0066	0.77	3.6e-06	0	0.22	0	1	0.15
1157	0.21	0.79	0	0	1.8e-05	0	1	0.15
1158	0.17	0.8	0	0	0.037	2e-06	1	0.15
1159	0.42	0.58	0	0	1.3e-05	0	1	0.15
1160	0.31	0.69	0	1.6e-05	6e-05	0	1	0.15
1161	0.099	0.8	2.3e-06	0	0.1	0	1	0.15
1162	0.64	0.36	0	0	0	0	0	0.23
1163	0.017	0.98	0	0	0	0	1	0.15
1164	0.051	0.94	0	0	0.0082	0	1	0.15
1165	0.64	0.36	0	0	0	0	0	0.23
1166	0.26	0.73	0	0	0.00074	0	1	0.15
1167	0.65	0.35	0	0	0	0	0	0.23
1168	0	0	0	1	0	0	3	0.62
1169	0.24	0.76	0	1e-05	0.0041	0	1	0.15
1170	0.04	0.93	0	0	0.033	0	1	0.15
1171	0.089	0.8	2.5e-06	0	0.11	0	1	0.15
1172	0.083	0.91	0	0	0.01	0	1	0.15
1173	0.0024	1	0	0	0.0004	0	1	0.15
1174	0.17	0.83	0	0	0	0	1	0.15
1175	0.3	0.7	0	0	2e-05	0	1	0.15
1176	0.045	0.95	0	0	0	0	1	0.15
1177	0.0081	0.97	0	0	0.018	0	1	0.15
1178	0.072	0.89	0	0	0.042	0	1	0.15
1179	0.0021	1	0	0	0.00045	0	1	0.15
1180	0.99	0.0088	0	0	0	0	0	0.23
1181	0.35	0.65	0	0	0	0	1	0.15
1182	4.1e-06	0.52	1.3e-05	0	0.48	0	1	0.15
1183	0.29	0.71	0	0	0	0	1	0.15
1184	0.022	0.98	0	0	0.00073	0	1	0.15
1185	0.81	0.19	0	0	0	0	0	0.23
1186	0.53	0.47	0	0	0	0	0	0.23
1187	0.02	0.98	0	0	0.0022	0	1	0.15
1188	0.46	0.54	0	0	5.5e-05	0	1	0.15
1189	0.15	0.84	0	0	0.0071	0	1	0.15
1190	0.028	0.97	0	0	0.00049	0	1	0.15
1191	4e-06	0.77	9.5e-06	0	0.23	0	1	0.15
1192	0.013	0.99	0	0	0.00028	0	1	0.15
1193	0.012	0.99	0	0	0.001	0	1	0.15
1194	0.0081	0.99	0	0	0.0014	0	1	0.15
1195	0.036	0.86	0	0	0.11	0	1	0.15
1196	0.13	0.87	0	0	0.00049	0	1	0.15
1197	0.26	0.74	0	0	0	0	1	0.15
1198	0.022	0.91	0	0	0.068	0	1	0.15
1199	0.43	0.57	0	0	0.00017	0	1	0.15
1200	0.52	0.48	0	0	5e-06	0	0	0.23
1201	0.44	0.56	0	0	5.9e-06	0	1	0.15
1202	0.88	0.12	0	0	0	0	0	0.23
1203	0.026	0.75	3e-06	0	0.23	0.0002	1	0.15
1204	0.022	0.73	3.2e-06	0	0.25	0.00025	1	0.15
1205	0.055	0.94	0	0	7.9e-05	0	1	0.15
1206	0.0036	1	0	0	0.00031	0	1	0.15
1207	0.019	0.98	0	0	2.7e-06	0	1	0.15
1208	0.31	0.69	0	0	0	0	1	0.15
1209	0.019	0.98	0	0	0.0038	0	1	0.15
1210	0.22	0.78	0	0	0.00066	0	1	0.15
1211	0.59	0.41	0	0	5.9e-06	0	0	0.23
1212	0.12	0.86	0	0	0.023	0	1	0.15
1213	0.00021	0.99	0	0	0.014	0	1	0.15
1214	0.098	0.9	0	0	3.6e-05	0	1	0.15
1215	0.39	0.61	0	2.5e-06	4.3e-05	0	1	0.15
1216	3.5e-05	0.57	8.9e-06	0	0.43	0	1	0.15
1217	0.5	0.5	0	0	0	0	1	0.15
1218	0.35	0.65	0	0	4.1e-06	0	1	0.15
1219	0.0034	0.73	4.3e-06	0	0.27	0	1	0.15
1220	0.56	0.44	0	0	5.7e-06	0	0	0.23
1221	0.00058	1	0	0	0.0038	0	1	0.15
1222	0.41	0.59	0	4e-05	0	0	1	0.15
1223	0.86	0.14	0	0	0	0	0	0.23
1224	0.12	0.88	0	0	0.006	0	1	0.15
1225	0.98	0.025	0	0	0	0	0	0.23
1226	0.63	0.37	0	0	0	0	0	0.23
1227	0.37	0.63	0	0	0	0	1	0.15
1228	0.14	0.86	0	0	0.00055	0	1	0.15
1229	0.34	0.66	0	0	0	0	1	0.15
1230	0.35	0.65	0	0	0	0	1	0.15
1231	0.48	0.52	0	0	0	0	1	0.15
1232	0.039	0.96	0	0	0.002	0	1	0.15
1233	0.033	0.97	0	0	0	0	1	0.15
1234	0.93	0.073	0	0	0	0	0	0.23
1235	0.65	0.35	0	0	0	0	0	0.23
1236	0.99	0.0065	0	0	0	0	0	0.23
1237	0.11	0.89	0	0	0	0	1	0.15
1238	0.42	0.58	0	0	8.4e-06	0	1	0.15
1239	0.4	0.6	0	0	4.8e-05	0	1	0.15
1240	0.014	0.99	0	0	8.8e-06	0	1	0.15
1241	0.16	0.84	0	0	0.00072	0	1	0.15
1242	0.31	0.69	0	0	0	0	1	0.15
1243	0.25	0.75	0	0	0	0	1	0.15
1244	0.33	0.67	0	0	0	0	1	0.15
1245	0.8	0.2	0	0	0	0	0	0.23
1246	0	0.022	5.9e-06	0	0.98	6e-06	4	0.083
1247	0.3	0.7	0	2e-06	0.0053	0	1	0.15
1248	5.3e-06	0.046	6e-06	0	0.95	0.00018	4	0.083
1249	0.012	0.86	2.5e-06	0	0.13	0	1	0.15
1250	0	0.00034	2.4e-06	0	1	1.5e-05	4	0.083
1251	0.0032	0.68	4.6e-06	0	0.32	2.3e-06	1	0.15
1252	0.11	0.88	0	0	0.013	0	1	0.15
1253	0.02	0.98	0	0	0.0014	0	1	0.15
1254	0.71	0.29	0	0	0	0	0	0.23
1255	0.85	0.15	0	0	0	0	0	0.23
1256	0.032	0.94	0	0	0.032	0	1	0.15
1257	0.00081	0.99	0	0	0.0059	0	1	0.15
1258	0.74	0.26	0	0	0	0	0	0.23
1259	0	0.0024	5.4e-06	0	1	0	4	0.083
1260	1.9e-05	0.33	9.4e-06	0	0.67	0	4	0.083
1261	0.074	0.93	0	0	9.7e-05	0	1	0.15
1262	0.061	0.91	0	0	0.029	0	1	0.15
1263	0.0012	0.85	3.7e-06	0	0.15	0	1	0.15
1264	0.094	0.91	0	0	6e-05	0	1	0.15
1265	0.45	0.55	0	0	3.1e-06	0	1	0.15
1266	0.09	0.89	0	0	0.025	0	1	0.15
1267	0.69	0.31	0	0	0	0	0	0.23
1268	0.12	0.85	0	0	0.03	0	1	0.15
1269	0.59	0.41	0	0	0	0	0	0.23
1270	0.2	0.8	0	0	6e-06	0	1	0.15
1271	4.7e-06	0.38	1.4e-05	0	0.62	0	4	0.083
1272	0.0075	0.99	0	0	0.00013	0	1	0.15
1273	0.003	1	0	0	0.0016	0	1	0.15
1274	0	0.008	6.2e-06	0	0.99	0	4	0.083
1275	0.97	0.026	0	0	0	0	0	0.23
1276	0.68	0.32	0	0	0.00023	0	0	0.23
1277	0.29	0.71	0	0	5e-05	0	1	0.15
1278	0.45	0.55	0	0	5.8e-05	0	1	0.15
1279	6.8e-05	0.54	8.2e-06	0	0.46	0	1	0.15
1280	0.12	0.88	0	0	5.1e-06	0	1	0.15
1281	0.99	0.0024	0	0.0027	0	0	0	0.23
1282	0.92	0.078	0	0	6.4e-06	0	0	0.23
1283	0.00035	0.27	7.5e-06	0	0.73	2e-05	4	0.083
1284	0.96	0.043	0	0	0	0	0	0.23
1285	0.36	0.64	0	0	1e-05	0	1	0.15
1286	0.0051	0.7	5.2e-06	0	0.29	0	1	0.15
1287	0.061	0.78	2.7e-06	0	0.16	7.6e-06	1	0.15
1288	1	0.00031	0	0	0	0	0	0.23
1289	0.93	0.073	0	0	0	0	0	0.23
1290	0.73	0.27	0	0	5.8e-05	0	0	0.23
1291	0.89	0.11	0	0	3.8e-06	0	0	0.23
1292	4.5e-05	0.15	7.9e-06	0	0.85	5.8e-06	4	0.083
1293	0.61	0.39	0	0	0.00056	0	0	0.23
1294	0.016	0.98	0	0	0.0033	0	1	0.15
1295	0.82	0.18	0	6.3e-05	0.00024	0	0	0.23
1296	0.9	0.097	0	0	0	0	0	0.23
1297	6.4e-05	0.3	9.7e-06	0	0.7	0	4	0.083
1298	0.8	0.2	0	0	1.6e-06	0	0	0.23
1299	0.25	0.75	0	0	0	0	1	0.15
1300	0.35	0.65	0	0	0.00026	0	1	0.15
1301	0.99	0.013	0	0	0	0	0	0.23
1302	0.93	0.066	0	0	0	0	0	0.23
1303	0.018	0.97	0	0	0.01	0	1	0.15
1304	0.51	0.49	0	0	0.00081	0	0	0.23
1305	0.24	0.76	0	0	0.0012	0	1	0.15
1306	0.46	0.53	0	0	0.0055	0	1	0.15
1307	3.7e-05	0.64	1e-05	0	0.36	0	1	0.15
1308	0	0.0013	2.7e-06	0	1	0.0021	4	0.083
1309	0.061	0.94	0	0	1.8e-06	0	1	0.15
1310	7.9e-06	1	0	0	0.0016	0	1	0.15
1311	0.027	0.97	0	0	0.001	0	1	0.15
1312	0	8.2e-06	0	0	0.97	0.034	4	0.083
1313	0.056	0.94	0	0	2.9e-05	0	1	0.15
1314	0.28	0.72	0	0	0.002	0	1	0.15
1315	1.2e-05	0.8	9.4e-06	0	0.2	0	1	0.15
1316	0.97	0.027	0	0	0	0	0	0.23
1317	0.98	0.017	0	0	0	0	0	0.23
1318	1.1e-06	0.05	7.6e-06	0	0.95	0	4	0.083
1319	0.65	0.35	0	0	5e-05	0	0	0.23
1320	7.7e-05	0.21	8.4e-06	0	0.79	1.3e-06	4	0.083
1321	0.25	0.74	0	0	0.01	0	1	0.15
1322	0.16	0.84	0	0	0	0	1	0.15
1323	1e-05	0.66	1.2e-05	0	0.34	0	1	0.15
1324	0	0.19	1.7e-05	0	0.81	0	4	0.083
1325	0.9	0.096	0	0	0	0	0	0.23
1326	0.0051	0.84	3.9e-06	0	0.15	0	1	0.15
1327	0	7e-05	0	0	0.074	0.93	5	0.017
1328	0.2	0.8	0	0	0.00023	0	1	0.15
1329	0.73	0.27	0	0	0	0	0	0.23
1330	0.31	0.69	0	9.5e-06	0	0	1	0.15
1331	0.029	0.68	3.2e-06	0	0.28	0.0027	1	0.15
1332	0.006	0.82	3.2e-06	0	0.17	0	1	0.15
1333	0.016	0.95	0	0	0.037	0	1	0.15
1334	0	0.00019	2.2e-06	0	1	0	4	0.083
1335	0.00018	0.2	7.5e-06	0	0.8	3e-05	4	0.083
1336	1.4e-05	0.44	1e-05	0	0.56	0	4	0.083
1337	0.066	0.93	0	2.8e-05	0	0	1	0.15
1338	0.018	0.98	0	0	0	0	1	0.15
1339	0.11	0.89	0	0.0001	0	0	1	0.15
1340	0.61	0.39	0	9.3e-06	5.5e-06	0	0	0.23
1341	3.2e-06	0.21	1e-05	0	0.79	0	4	0.083
1342	0.0032	0.72	5.4e-06	0	0.28	0	1	0.15
1343	0.28	0.71	0	0.0017	0	0	1	0.15
1344	0.064	0.93	0	0	0.0069	0	1	0.15
1345	0.013	0.95	0	0	0.035	0	1	0.15
1346	0	0.033	8.4e-06	0	0.97	0	4	0.083
1347	9.5e-06	0.38	1.1e-05	0	0.62	0	4	0.083
1348	2.4e-05	0.16	7.2e-06	0	0.84	8.1e-06	4	0.083
1349	0.12	0.87	0	0.00015	0	0	1	0.15
1350	2.3e-06	0.39	1.3e-05	0	0.61	0	4	0.083
1351	0.62	0.38	0	0.0037	0	0	0	0.23
1352	0.5	0.5	0	0	0.00081	0	0	0.23
1353	0.00017	1	0	0	0	0	1	0.15
1354	6e-05	0.86	5.2e-06	0	0.14	0	1	0.15
1355	1.3e-05	0.069	6.5e-06	0	0.93	0.00012	4	0.083
1356	0.032	0.96	0	0	0.0031	0	1	0.15
1357	0.00083	0.95	2.1e-06	0	0.049	0	1	0.15
1358	0.00085	0.33	5.8e-06	0	0.67	0.0013	4	0.083
1359	0	0.11	1.1e-05	0	0.89	0	4	0.083
1360	0.0061	0.98	0	0	0.016	0	1	0.15
1361	0.18	0.82	0	0.00045	0	0	1	0.15
1362	0	0.21	1.1e-05	0	0.79	0	4	0.083
1363	8e-06	0.1	6.7e-06	0	0.9	1.4e-05	4	0.083
1364	0.0005	1	0	0	0.0028	0	1	0.15
1365	0.00079	0.51	6.1e-06	0	0.49	2.5e-06	1	0.15
1366	0.00034	1	0	0	0	0	1	0.15
1367	0.00017	0.38	7.3e-06	0	0.62	0	4	0.083
1368	0	0.021	4.2e-06	0	0.97	0.0051	4	0.083
1369	0.28	0.72	0	0.0019	0	0	1	0.15
1370	0.49	0.51	0	0	2.6e-06	0	1	0.15
1371	0.29	0.71	0	0.0003	0	0	1	0.15
1372	0.0048	0.61	4.6e-06	0	0.39	8.8e-05	1	0.15
1373	0.27	0.72	0	3.9e-06	0.018	0	1	0.15
1374	0.29	0.71	0	0.00019	3.9e-06	0	1	0.15
1375	0.19	0.81	0	0.00012	0	0	1	0.15
1376	0	0.0078	0	0	0.46	0.53	5	0.017
1377	0.33	0.67	0	0.00062	0	0	1	0.15
1378	0.0012	0.96	0	0	0.037	0	1	0.15
1379	0.15	0.85	0	0.00012	0	0	1	0.15
1380	0.069	0.93	0	2.3e-05	0	0	1	0.15
1381	1.7e-05	0.99	0	0	0.0051	0	1	0.15
1382	0.82	0.18	0	1.8e-05	0.00018	0	0	0.23
1383	0	0.034	5.8e-06	0	0.97	6e-06	4	0.083
1384	0	0.86	8.4e-06	0	0.14	0	1	0.15
1385	0.00012	0.15	5.7e-06	0	0.84	0.0043	4	0.083
1386	0.23	0.77	0	1.4e-05	0	0	1	0.15
1387	0.0033	0.8	4.6e-06	0	0.2	0	1	0.15
1388	0	0.017	6.2e-06	0	0.98	0	4	0.083
1389	0.0036	0.83	3.4e-06	0	0.16	0	1	0.15
1390	0.22	0.77	0	0	0.0058	0	1	0.15
1391	0	0.1	9.4e-06	0	0.9	0	4	0.083
1392	0.046	0.95	0	7.3e-06	0	0	1	0.15
1393	0.28	0.71	0	0	0.011	0	1	0.15
1394	0.021	0.95	0	0	0.029	0	1	0.15
1395	0.049	0.95	0	0	0	0	1	0.15
1396	0.1	0.9	0	4.8e-05	0	0	1	0.15
1397	0.012	0.98	0	0	0.0044	0	1	0.15
1398	0.34	0.64	0	0	0.02	0	1	0.15
1399	2.8e-05	0.14	6.5e-06	0	0.86	8.1e-05	4	0.083
1400	0.49	0.51	0	0	0.00043	0	1	0.15
1401	0.0013	0.83	4.8e-06	0	0.17	0	1	0.15
1402	0	0.0081	5.8e-06	0	0.99	0	4	0.083
1403	0.28	0.72	0	0.00079	0	0	1	0.15
1404	0.65	0.34	0	0.00098	0	0	0	0.23
1405	0.18	0.81	0	0	0.006	0	1	0.15
1406	0.0026	1	0	0	0	0	1	0.15
1407	1.1e-05	0.76	1e-05	0	0.24	0	1	0.15
1408	0.016	0.98	0	0	0	0	1	0.15
1409	0.018	0.81	3.4e-06	0	0.17	0	1	0.15
1410	0	0.02	6.9e-06	0	0.98	0	4	0.083
1411	0.17	0.83	0	0	4e-05	0	1	0.15
1412	0.46	0.54	0	0	7.6e-06	0	1	0.15
1413	0.45	0.55	0	0	5e-06	0	1	0.15
1414	0.008	0.97	0	0	0.02	0	1	0.15
1415	0.049	0.95	0	0	0.0021	0	1	0.15
1416	0.37	0.63	0	2e-06	0.0021	0	1	0.15
1417	0.19	0.81	0	0	0.0004	0	1	0.15
1418	0.9	0.1	0	0	0	0	0	0.23
1419	0.44	0.56	0	0	0.00015	0	1	0.15
1420	0.18	0.81	0	0	0.0085	0	1	0.15
1421	0.019	0.98	0	0	0	0	1	0.15
1422	0.015	0.98	0	0	0.0018	0	1	0.15
1423	7.1e-05	0.92	3.8e-06	0	0.08	0	1	0.15
1424	0.038	0.96	0	0	0.0033	0	1	0.15
1425	0.25	0.44	4.9e-06	0	0.31	0	1	0.15
1426	0.27	0.72	0	2.1e-06	0.0093	0	1	0.15
1427	0.0014	0.8	4.2e-06	0	0.2	0	1	0.15
1428	0.3	0.69	0	8.5e-06	0.0063	0	1	0.15
1429	0.074	0.85	0	0	0.073	2.4e-06	1	0.15
1430	0.0039	1	0	0	0.00014	0	1	0.15
1431	0.13	0.87	0	0	1.7e-05	0	1	0.15
1432	0.037	0.94	0	0	0.022	0	1	0.15
1433	0	0.04	6.3e-06	0	0.96	0	4	0.083
1434	0.21	0.79	0	0	6.3e-05	0	1	0.15
1435	0.073	0.93	0	0	0.00068	0	1	0.15
1436	0.00096	1	0	0	0.0032	0	1	0.15
1437	0.035	0.94	0	0	0.024	0	1	0.15
1438	0	0.00026	0	0	1	9e-05	4	0.083
1439	0.52	0.48	0	0	0	0	0	0.23
1440	0.00018	0.96	2.3e-06	0	0.04	0	1	0.15
1441	0.92	0.078	0	0	0	0	0	0.23
1442	0.0062	0.95	0	0	0.039	0	1	0.15
1443	0.26	0.74	0	0	0.0012	0	1	0.15
1444	0.0004	0.95	2.4e-06	0	0.053	0	1	0.15
1445	0.0036	0.89	2.7e-06	0	0.11	0	1	0.15
1446	0.064	0.93	0	0	0.00099	0	1	0.15
1447	0.33	0.67	0	0	0.00016	0	1	0.15
1448	0.54	0.46	0	0	1.5e-05	0	0	0.23
1449	0.37	0.63	0	0	0	0	1	0.15
1450	0.041	0.93	0	0	0.026	0	1	0.15
1451	0.54	0.46	0	0	0	0	0	0.23
1452	0.004	0.98	0	0	0.017	0	1	0.15
1453	0.045	0.91	0	0	0.047	0	1	0.15
1454	0.91	0.088	0	0	0	0	0	0.23
1455	0.22	0.78	0	0	0	0	1	0.15
1456	0.017	0.97	0	0	0.017	0	1	0.15
1457	0.45	0.55	0	0	0	0	1	0.15
1458	0.66	0.34	0	0	0	0	0	0.23
1459	0.41	0.59	0	0	0	0	1	0.15
1460	0.65	0.35	0	0	0	0	0	0.23
1461	0.15	0.85	0	0	1.1e-05	0	1	0.15
1462	0.055	0.94	0	0	7.9e-05	0	1	0.15
1463	0.34	0.66	0	0	0.00015	0	1	0.15
1464	0.14	0.86	0	0	8.9e-06	0	1	0.15
1465	0.00047	1	0	0	2.8e-05	0	1	0.15
1466	0.38	0.62	0	0	6.1e-05	0	1	0.15
1467	0.036	0.96	0	0	0	0	1	0.15
1468	0.38	0.62	0	0	2.6e-06	0	1	0.15
1469	0.96	0.04	0	0	0	0	0	0.23
1470	0.11	0.88	0	0	0.0038	0	1	0.15
1471	0.21	0.78	0	0	0.0055	0	1	0.15
1472	1	0.0049	0	0	0	0	0	0.23
1473	0.81	0.0012	0	0.19	0	0	0	0.23
1474	0.69	0.31	0	0	0	0	0	0.23
1475	0.24	0.73	0	0	0.034	0	1	0.15
1476	0.19	0.81	0	0	3.4e-05	0	1	0.15
1477	0.7	0.3	0	0	0	0	0	0.23
1478	0.069	0.93	0	0	1.1e-05	0	1	0.15
1479	0.049	0.95	0	0	0.0016	0	1	0.15
