SNV	cluster0	cluster1	cluster2	cluster3	cluster4	cluster5	cluster6	cluster7	cluster8	cluster9	cluster10	cluster11	cluster12	cluster13	cluster14	cluster15	cluster	dcf0
392	0	0.25	0.00023	0	0	0	0.00023	0	0.25	0	0.00023	0.25	0.25	0	0	0	1	0.083
393	0.015	0.0002	0.31	0	0.019	0	0.31	0.011	0.0002	0.011	0.31	0.0002	0.0002	0	0.015	0.011	6	0.15
394	0.023	0	0.29	0	0.03	0.00046	0.29	0.018	0	0.018	0.29	0	0	0	0.023	0.018	6	0.15
395	0	0.1	0.2	2.3e-06	2.2e-06	0	0.2	0	0.1	0	0.2	0.1	0.1	0	0	0	6	0.15
396	0	0.22	0.034	3.4e-06	0	0	0.034	0	0.22	0	0.034	0.22	0.22	0	0	0	1	0.083
397	0.0013	0.0022	0.33	0	0.0016	0	0.33	0.00099	0.0022	0.00099	0.33	0.0022	0.0022	0	0.0013	0.00099	2	0.15
398	0.00018	0.011	0.32	0	0.00023	0	0.32	0.00014	0.011	0.00014	0.32	0.011	0.011	0	0.00018	0.00014	6	0.15
399	0.00078	2.1e-05	0.33	0	0.001	0	0.33	0.0006	2.1e-05	0.0006	0.33	2.1e-05	2.1e-05	0	0.00078	0.0006	2	0.15
400	0.019	0.0084	0.29	0	0.025	5.8e-06	0.29	0.015	0.0084	0.015	0.29	0.0084	0.0084	0	0.019	0.015	2	0.15
401	0.18	0	0.0023	0	0.23	0	0.0023	0.14	0	0.14	0.0023	0	0	0	0.18	0.14	4	0.23
402	0.11	0	0.14	0	0.14	0	0.14	0.082	0	0.082	0.14	0	0	0	0.11	0.082	6	0.15
403	0.014	0.00017	0.31	0	0.018	0	0.31	0.011	0.00017	0.011	0.31	0.00017	0.00017	0	0.014	0.011	6	0.15
404	0.049	6.9e-06	0.24	0	0.063	0	0.24	0.038	6.9e-06	0.038	0.24	6.9e-06	6.9e-06	0	0.049	0.038	2	0.15
405	0.065	6.7e-06	0.21	0	0.083	0	0.21	0.05	6.7e-06	0.05	0.21	6.7e-06	6.7e-06	0	0.065	0.05	6	0.15
406	0.052	3.3e-05	0.24	0	0.066	0	0.24	0.04	3.3e-05	0.04	0.24	3.3e-05	3.3e-05	0	0.052	0.04	2	0.15
407	0.0077	0.035	0.27	0	0.0098	0	0.27	0.0059	0.035	0.0059	0.27	0.035	0.035	0	0.0077	0.0059	6	0.15
408	0.006	0.00046	0.32	0	0.0077	0	0.32	0.0047	0.00046	0.0047	0.32	0.00046	0.00046	0	0.006	0.0047	6	0.15
409	0.00099	2.8e-05	0.33	0	0.0013	0	0.33	0.00076	2.8e-05	0.00076	0.33	2.8e-05	2.8e-05	0	0.00099	0.00076	2	0.15
410	0	0.035	0.29	0	0	0	0.29	0	0.035	0	0.29	0.035	0.035	0	0	0	6	0.15
411	0.042	7.4e-05	0.25	0	0.054	0	0.25	0.033	7.4e-05	0.033	0.25	7.4e-05	7.4e-05	0	0.042	0.033	6	0.15
412	0.1	0	0.14	0	0.13	4e-05	0.14	0.079	0	0.079	0.14	0	0	0	0.1	0.079	6	0.15
413	0.12	0	0.11	0	0.15	3.1e-06	0.11	0.091	0	0.091	0.11	0	0	0	0.12	0.091	4	0.23
414	0.13	0	0.093	0	0.17	0	0.093	0.1	0	0.1	0.093	0	0	0	0.13	0.1	4	0.23
415	0.13	0	0.093	0	0.17	0	0.093	0.1	0	0.1	0.093	0	0	0	0.13	0.1	4	0.23
416	0.077	0	0.19	0	0.098	0	0.19	0.059	0	0.059	0.19	0	0	0	0.077	0.059	6	0.15
417	0.00016	0.00042	0.33	0	0.00021	0	0.33	0.00012	0.00042	0.00012	0.33	0.00042	0.00042	0	0.00016	0.00012	6	0.15
418	0.0033	0.00011	0.33	0	0.0042	0	0.33	0.0025	0.00011	0.0025	0.33	0.00011	0.00011	0	0.0033	0.0025	6	0.15
419	0.031	0.00037	0.27	0	0.04	0	0.27	0.024	0.00037	0.024	0.27	0.00037	0.00037	0	0.031	0.024	6	0.15
420	0.065	0.00085	0.21	0	0.083	0.0016	0.21	0.05	0.00085	0.05	0.21	0.00085	0.00085	0.00032	0.065	0.05	6	0.15
421	0.026	0	0.28	0	0.033	0	0.28	0.02	0	0.02	0.28	0	0	0	0.026	0.02	2	0.15
422	1.8e-05	0.036	0.29	0	2.3e-05	0	0.29	1.4e-05	0.036	1.4e-05	0.29	0.036	0.036	0	1.8e-05	1.4e-05	2	0.15
423	0.01	1.6e-05	0.31	0	0.013	0	0.31	0.0077	1.6e-05	0.0077	0.31	1.6e-05	1.6e-05	0	0.01	0.0077	6	0.15
424	0.021	5.2e-05	0.29	0	0.027	0	0.29	0.016	5.2e-05	0.016	0.29	5.2e-05	5.2e-05	0	0.021	0.016	2	0.15
425	0.0001	4.2e-05	0.33	0	0.00013	0	0.33	8e-05	4.2e-05	8e-05	0.33	4.2e-05	4.2e-05	0	0.0001	8e-05	2	0.15
426	7.4e-06	0.21	0.053	0	9.4e-06	0	0.053	5.7e-06	0.21	5.7e-06	0.053	0.21	0.21	0	7.4e-06	5.7e-06	1	0.083
427	0	0.25	0	0	0	0	0	0	0.25	0	0	0.25	0.25	0	0	0	1	0.083
428	0.065	1.1e-05	0.21	0	0.083	0	0.21	0.05	1.1e-05	0.05	0.21	1.1e-05	1.1e-05	0	0.065	0.05	2	0.15
429	0.023	0	0.29	0	0.03	0	0.29	0.018	0	0.018	0.29	0	0	0	0.023	0.018	6	0.15
430	0.019	0.0017	0.3	0	0.024	0	0.3	0.014	0.0017	0.014	0.3	0.0017	0.0017	0	0.019	0.014	6	0.15
431	0.02	0.00019	0.3	0	0.026	0	0.3	0.015	0.00019	0.015	0.3	0.00019	0.00019	0	0.02	0.015	2	0.15
432	6.6e-05	0.2	0.063	0	8.4e-05	0	0.063	5.1e-05	0.2	5.1e-05	0.063	0.2	0.2	0	6.6e-05	5.1e-05	1	0.083
433	0.16	0	0.031	0	0.21	0.0049	0.031	0.12	0	0.12	0.031	0	0	0	0.16	0.12	4	0.23
434	0.13	0	0.096	0	0.16	0	0.096	0.098	0	0.098	0.096	0	0	0	0.13	0.098	4	0.23
435	0.00015	0.00013	0.33	0	0.0002	0	0.33	0.00012	0.00013	0.00012	0.33	0.00013	0.00013	0	0.00015	0.00012	2	0.15
436	0.0078	6.7e-05	0.32	0	0.01	0	0.32	0.006	6.7e-05	0.006	0.32	6.7e-05	6.7e-05	0	0.0078	0.006	6	0.15
437	0.17	0	0.013	0	0.22	0	0.013	0.13	0	0.13	0.013	0	0	0	0.17	0.13	4	0.23
438	0.0084	0	0.32	0	0.011	0	0.32	0.0065	0	0.0065	0.32	0	0	0	0.0084	0.0065	6	0.15
439	0.032	4.7e-06	0.27	0	0.041	0	0.27	0.025	4.7e-06	0.025	0.27	4.7e-06	4.7e-06	0	0.032	0.025	6	0.15
440	0.077	2.5e-05	0.19	0	0.099	5.7e-06	0.19	0.06	2.5e-05	0.06	0.19	2.5e-05	2.5e-05	0	0.077	0.06	2	0.15
441	0.068	0.00015	0.21	0	0.087	0.0003	0.21	0.052	0.00015	0.052	0.21	0.00015	0.00015	0	0.068	0.052	6	0.15
442	0.0031	0.0005	0.33	0	0.004	0	0.33	0.0024	0.0005	0.0024	0.33	0.0005	0.0005	0	0.0031	0.0024	6	0.15
443	0.11	0	0.12	0	0.14	0.013	0.12	0.084	0	0.084	0.12	0	0	0.019	0.11	0.084	4	0.23
444	0	0.21	0.048	3.2e-06	0	0	0.048	0	0.21	0	0.048	0.21	0.21	0	0	0	1	0.083
445	0.058	0.00067	0.22	0	0.074	0.00026	0.22	0.045	0.00067	0.045	0.22	0.00067	0.00067	0	0.058	0.045	6	0.15
446	0.072	0	0.2	0	0.092	0	0.2	0.056	0	0.056	0.2	0	0	0	0.072	0.056	6	0.15
447	0.00083	0	0.33	0	0.0011	0	0.33	0.00064	0	0.00064	0.33	0	0	0	0.00083	0.00064	6	0.15
448	0.00012	0.033	0.29	0	0.00015	0	0.29	9e-05	0.033	9e-05	0.29	0.033	0.033	0	0.00012	9e-05	6	0.15
449	0.062	1.2e-05	0.22	0	0.079	0	0.22	0.048	1.2e-05	0.048	0.22	1.2e-05	1.2e-05	0	0.062	0.048	2	0.15
450	0.11	0	0.13	0	0.14	2.5e-05	0.13	0.084	0	0.084	0.13	0	0	0	0.11	0.084	4	0.23
451	7.2e-05	0.0069	0.32	0	9.2e-05	0	0.32	5.5e-05	0.0069	5.5e-05	0.32	0.0069	0.0069	0	7.2e-05	5.5e-05	6	0.15
452	0.0061	0	0.32	0	0.0078	0	0.32	0.0047	0	0.0047	0.32	0	0	0	0.0061	0.0047	6	0.15
453	2.2e-05	0.21	0.058	0	2.8e-05	0	0.058	1.7e-05	0.21	1.7e-05	0.058	0.21	0.21	0	2.2e-05	1.7e-05	1	0.083
454	0.024	0	0.29	0	0.031	0	0.29	0.019	0	0.019	0.29	0	0	0	0.024	0.019	2	0.15
455	0.096	0	0.15	0	0.12	0	0.15	0.074	0	0.074	0.15	0	0	0	0.096	0.074	6	0.15
456	0.00021	0.056	0.26	0	0.00027	0	0.26	0.00016	0.056	0.00016	0.26	0.056	0.056	0	0.00021	0.00016	6	0.15
457	0.0075	2e-05	0.32	0	0.0096	0	0.32	0.0058	2e-05	0.0058	0.32	2e-05	2e-05	0	0.0075	0.0058	6	0.15
458	0.17	0	0.019	0	0.22	6.2e-06	0.019	0.13	0	0.13	0.019	0	0	0	0.17	0.13	4	0.23
459	0.027	0	0.28	0	0.035	0	0.28	0.021	0	0.021	0.28	0	0	0	0.027	0.021	6	0.15
460	0.091	0.0028	0.16	0	0.12	0.0021	0.16	0.07	0.0028	0.07	0.16	0.0028	0.0028	0.00021	0.091	0.07	2	0.15
461	0.17	0	0.0072	0	0.22	8e-05	0.0072	0.13	0	0.13	0.0072	0	0	0	0.17	0.13	4	0.23
462	0.15	1.2e-05	0.057	0	0.19	0.00069	0.057	0.11	1.2e-05	0.11	0.057	1.2e-05	1.2e-05	0	0.15	0.11	4	0.23
463	0.027	0.0011	0.28	0	0.035	0	0.28	0.021	0.0011	0.021	0.28	0.0011	0.0011	0	0.027	0.021	6	0.15
464	0.16	0	0.036	0	0.2	0	0.036	0.12	0	0.12	0.036	0	0	0	0.16	0.12	4	0.23
465	0.18	0	0.004	0	0.23	2.2e-05	0.004	0.14	0	0.14	0.004	0	0	0	0.18	0.14	4	0.23
466	0.17	0	0.012	0	0.22	7.8e-05	0.012	0.13	0	0.13	0.012	0	0	0	0.17	0.13	4	0.23
467	0.18	0	0.00047	0	0.23	0	0.00047	0.14	0	0.14	0.00047	0	0	0	0.18	0.14	4	0.23
468	0.15	0	0.05	0	0.19	7.6e-06	0.05	0.12	0	0.12	0.05	0	0	0	0.15	0.12	4	0.23
469	0.18	0	0.0033	0	0.23	0	0.0033	0.14	0	0.14	0.0033	0	0	0	0.18	0.14	4	0.23
470	0.18	0	0.00068	0	0.23	0	0.00068	0.14	0	0.14	0.00068	0	0	0	0.18	0.14	4	0.23
471	0.06	0	0.22	0	0.077	0	0.22	0.046	0	0.046	0.22	0	0	0	0.06	0.046	6	0.15
472	0.17	0	0.016	0	0.22	0	0.016	0.13	0	0.13	0.016	0	0	0	0.17	0.13	4	0.23
473	3.7e-05	0.00051	0.33	0	4.8e-05	0	0.33	2.9e-05	0.00051	2.9e-05	0.33	0.00051	0.00051	0	3.7e-05	2.9e-05	6	0.15
474	0.18	0	0.005	0	0.23	0	0.005	0.14	0	0.14	0.005	0	0	0	0.18	0.14	4	0.23
475	0.18	0	0.0038	0	0.23	7.8e-06	0.0038	0.14	0	0.14	0.0038	0	0	0	0.18	0.14	4	0.23
476	0.11	0	0.13	0	0.14	0	0.13	0.086	0	0.086	0.13	0	0	0	0.11	0.086	4	0.23
477	0.0046	5.7e-06	0.32	0	0.0059	0	0.32	0.0035	5.7e-06	0.0035	0.32	5.7e-06	5.7e-06	0	0.0046	0.0035	2	0.15
478	0.0015	6.9e-06	0.33	0	0.002	0	0.33	0.0012	6.9e-06	0.0012	0.33	6.9e-06	6.9e-06	0	0.0015	0.0012	2	0.15
479	0.026	0.0031	0.28	0	0.033	4.8e-06	0.28	0.02	0.0031	0.02	0.28	0.0031	0.0031	0	0.026	0.02	2	0.15
480	0.0081	3.9e-05	0.32	0	0.01	0	0.32	0.0062	3.9e-05	0.0062	0.32	3.9e-05	3.9e-05	0	0.0081	0.0062	2	0.15
481	0.12	1.3e-05	0.1	0	0.16	1.6e-05	0.1	0.095	1.3e-05	0.095	0.1	1.3e-05	1.3e-05	0	0.12	0.095	4	0.23
482	0.18	0	3.9e-05	0	0.23	0	3.9e-05	0.14	0	0.14	3.9e-05	0	0	0	0.18	0.14	4	0.23
483	0.02	0.0021	0.29	0	0.025	0	0.29	0.015	0.0021	0.015	0.29	0.0021	0.0021	0	0.02	0.015	6	0.15
484	0.13	0	0.085	0	0.17	0	0.085	0.1	0	0.1	0.085	0	0	0	0.13	0.1	4	0.23
485	0	0.24	0.019	1.8e-06	0	0	0.019	0	0.24	0	0.019	0.24	0.24	0	0	0	1	0.083
486	0.094	0	0.16	0	0.12	0	0.16	0.072	0	0.072	0.16	0	0	0	0.094	0.072	6	0.15
487	0.14	1.1e-05	0.069	0	0.18	0.00019	0.069	0.11	1.1e-05	0.11	0.069	1.1e-05	1.1e-05	0	0.14	0.11	4	0.23
488	0.036	6.5e-06	0.27	0	0.046	0	0.27	0.028	6.5e-06	0.028	0.27	6.5e-06	6.5e-06	0	0.036	0.028	6	0.15
489	0.071	0	0.2	0	0.091	0	0.2	0.055	0	0.055	0.2	0	0	0	0.071	0.055	6	0.15
490	0.055	0	0.23	0	0.07	0.00094	0.23	0.042	0	0.042	0.23	0	0	0	0.055	0.042	6	0.15
491	0.14	0	0.003	0	0.19	0.16	0.003	0.11	0	0.11	0.003	0	0	0.024	0.14	0.11	4	0.23
492	0.15	0	0.048	0	0.2	2.8e-06	0.048	0.12	0	0.12	0.048	0	0	0	0.15	0.12	4	0.23
493	0.13	0	0.085	0	0.17	0	0.085	0.1	0	0.1	0.085	0	0	0	0.13	0.1	4	0.23
494	0.018	0.022	0.27	0	0.023	2.8e-06	0.27	0.014	0.022	0.014	0.27	0.022	0.022	0	0.018	0.014	2	0.15
495	0.027	0.0037	0.28	0	0.034	8.2e-06	0.28	0.021	0.0037	0.021	0.28	0.0037	0.0037	0	0.027	0.021	6	0.15
496	0.0029	0.0058	0.32	0	0.0037	0	0.32	0.0022	0.0058	0.0022	0.32	0.0058	0.0058	0	0.0029	0.0022	6	0.15
497	5.4e-06	0.2	0.067	2.1e-06	6.9e-06	0	0.067	4.2e-06	0.2	4.2e-06	0.067	0.2	0.2	0	5.4e-06	4.2e-06	1	0.083
498	0.17	0	0.025	0	0.21	0.00059	0.025	0.13	0	0.13	0.025	0	0	0	0.17	0.13	4	0.23
499	0.066	3.7e-05	0.21	0	0.085	0	0.21	0.051	3.7e-05	0.051	0.21	3.7e-05	3.7e-05	0	0.066	0.051	6	0.15
500	0.18	0	0	0	0.23	0	0	0.14	0	0.14	0	0	0	0	0.18	0.14	4	0.23
501	0.027	0.0065	0.27	0	0.035	0.00062	0.27	0.021	0.0065	0.021	0.27	0.0065	0.0065	2.5e-06	0.027	0.021	6	0.15
502	0.067	0	0.21	0	0.086	0.002	0.21	0.052	0	0.052	0.21	0	0	0	0.067	0.052	2	0.15
503	0.0072	0	0.32	0	0.0092	0	0.32	0.0056	0	0.0056	0.32	0	0	0	0.0072	0.0056	6	0.15
504	0.00063	2e-05	0.33	0	0.00081	0	0.33	0.00048	2e-05	0.00048	0.33	2e-05	2e-05	0	0.00063	0.00048	6	0.15
505	0.077	1.1e-05	0.19	0	0.099	0	0.19	0.06	1.1e-05	0.06	0.19	1.1e-05	1.1e-05	0	0.077	0.06	2	0.15
506	0.027	0.0023	0.28	0	0.035	4e-06	0.28	0.021	0.0023	0.021	0.28	0.0023	0.0023	0	0.027	0.021	6	0.15
507	0.07	0	0.2	0	0.09	0.0033	0.2	0.054	0	0.054	0.2	0	0	3.1e-06	0.07	0.054	2	0.15
508	0.021	0.0019	0.29	0	0.027	0	0.29	0.016	0.0019	0.016	0.29	0.0019	0.0019	0	0.021	0.016	2	0.15
509	0.077	5e-05	0.19	0	0.098	3.4e-05	0.19	0.059	5e-05	0.059	0.19	5e-05	5e-05	0	0.077	0.059	6	0.15
510	8.5e-05	0.057	0.26	0	0.00011	0	0.26	6.6e-05	0.057	6.6e-05	0.26	0.057	0.057	0	8.5e-05	6.6e-05	6	0.15
511	0.036	4.5e-05	0.27	0	0.046	0	0.27	0.028	4.5e-05	0.028	0.27	4.5e-05	4.5e-05	0	0.036	0.028	6	0.15
512	0	0.25	0.0051	0	0	0	0.0051	0	0.25	0	0.0051	0.25	0.25	0	0	0	1	0.083
513	5.2e-05	0.15	0.14	0	6.6e-05	0	0.14	4e-05	0.15	4e-05	0.14	0.15	0.15	0	5.2e-05	4e-05	1	0.083
514	0.0045	0.00047	0.32	0	0.0058	0	0.32	0.0035	0.00047	0.0035	0.32	0.00047	0.00047	0	0.0045	0.0035	6	0.15
515	0.017	0.00074	0.3	0	0.022	0	0.3	0.013	0.00074	0.013	0.3	0.00074	0.00074	0	0.017	0.013	2	0.15
516	0.082	0	0.18	0	0.1	0	0.18	0.063	0	0.063	0.18	0	0	0	0.082	0.063	6	0.15
517	4.5e-05	0	0.33	0	5.7e-05	0	0.33	3.4e-05	0	3.4e-05	0.33	0	0	0	4.5e-05	3.4e-05	2	0.15
518	0	0.25	0.0027	0	0	0	0.0027	0	0.25	0	0.0027	0.25	0.25	0	0	0	1	0.083
519	0.11	0	0.13	0	0.14	2.3e-06	0.13	0.083	0	0.083	0.13	0	0	0	0.11	0.083	4	0.23
520	0	0	0	0	0	0.013	0	0	0	0	0	0	0	0.99	0	0	13	0.62
521	0.0014	8.9e-05	0.33	0	0.0018	0	0.33	0.0011	8.9e-05	0.0011	0.33	8.9e-05	8.9e-05	0	0.0014	0.0011	6	0.15
522	0.00015	0.0074	0.32	0	0.0002	0	0.32	0.00012	0.0074	0.00012	0.32	0.0074	0.0074	0	0.00015	0.00012	6	0.15
523	0.0032	1.3e-05	0.33	0	0.0041	0	0.33	0.0025	1.3e-05	0.0025	0.33	1.3e-05	1.3e-05	0	0.0032	0.0025	6	0.15
524	0.051	2.2e-05	0.24	0	0.065	0	0.24	0.039	2.2e-05	0.039	0.24	2.2e-05	2.2e-05	0	0.051	0.039	6	0.15
525	0.08	0	0.18	0	0.1	0	0.18	0.061	0	0.061	0.18	0	0	0	0.08	0.061	6	0.15
526	0	0.25	0.00035	0	0	0	0.00035	0	0.25	0	0.00035	0.25	0.25	0	0	0	1	0.083
527	0.00069	9.9e-05	0.33	0	0.00088	0	0.33	0.00053	9.9e-05	0.00053	0.33	9.9e-05	9.9e-05	0	0.00069	0.00053	6	0.15
528	0.058	0.00056	0.22	0	0.075	0.00018	0.22	0.045	0.00056	0.045	0.22	0.00056	0.00056	0	0.058	0.045	2	0.15
529	0.013	0.02	0.28	0	0.017	0	0.28	0.01	0.02	0.01	0.28	0.02	0.02	0	0.013	0.01	6	0.15
530	0.15	2.2e-05	0.06	0	0.19	0.0013	0.06	0.11	2.2e-05	0.11	0.06	2.2e-05	2.2e-05	0	0.15	0.11	4	0.23
531	0.043	0.0027	0.25	0	0.056	8.4e-06	0.25	0.033	0.0027	0.033	0.25	0.0027	0.0027	0	0.043	0.033	6	0.15
532	0.074	0	0.2	0	0.094	0	0.2	0.057	0	0.057	0.2	0	0	0	0.074	0.057	6	0.15
533	0.026	0.0019	0.28	0	0.034	0.00031	0.28	0.02	0.0019	0.02	0.28	0.0019	0.0019	0	0.026	0.02	2	0.15
534	0.00067	0.022	0.3	0	0.00086	0	0.3	0.00052	0.022	0.00052	0.3	0.022	0.022	0	0.00067	0.00052	2	0.15
535	0.093	6.4e-06	0.16	0	0.12	6.1e-06	0.16	0.072	6.4e-06	0.072	0.16	6.4e-06	6.4e-06	0	0.093	0.072	6	0.15
536	0.037	1.8e-05	0.26	0	0.048	0.00087	0.26	0.029	1.8e-05	0.029	0.26	1.8e-05	1.8e-05	0	0.037	0.029	2	0.15
537	0.01	0.00098	0.31	0	0.013	0	0.31	0.0077	0.00098	0.0077	0.31	0.00098	0.00098	0	0.01	0.0077	6	0.15
538	0.012	0	0.31	0	0.016	0.00042	0.31	0.0096	0	0.0096	0.31	0	0	0	0.012	0.0096	6	0.15
539	0.0093	0.0069	0.31	0	0.012	0	0.31	0.0072	0.0069	0.0072	0.31	0.0069	0.0069	0	0.0093	0.0072	6	0.15
540	0.035	0	0.27	0	0.044	0	0.27	0.027	0	0.027	0.27	0	0	0	0.035	0.027	6	0.15
541	0.03	0	0.28	0	0.038	0	0.28	0.023	0	0.023	0.28	0	0	0	0.03	0.023	6	0.15
542	0	0.016	0.31	0	2.2e-06	0	0.31	0	0.016	0	0.31	0.016	0.016	0	0	0	6	0.15
543	0.069	0.00059	0.2	0	0.088	0.0023	0.2	0.053	0.00059	0.053	0.2	0.00059	0.00059	0.00076	0.069	0.053	6	0.15
544	0.0094	9.2e-05	0.32	0	0.012	0	0.32	0.0073	9.2e-05	0.0073	0.32	9.2e-05	9.2e-05	0	0.0094	0.0073	6	0.15
545	0.0077	0.05	0.25	0	0.0099	2.5e-06	0.25	0.0059	0.05	0.0059	0.25	0.05	0.05	0	0.0077	0.0059	6	0.15
546	0.0064	0.028	0.28	0	0.0081	0	0.28	0.0049	0.028	0.0049	0.28	0.028	0.028	0	0.0064	0.0049	2	0.15
547	0.17	0	0.02	0	0.22	0	0.02	0.13	0	0.13	0.02	0	0	0	0.17	0.13	4	0.23
548	4.8e-05	0.066	0.25	0	6.1e-05	0	0.25	3.7e-05	0.066	3.7e-05	0.25	0.066	0.066	0	4.8e-05	3.7e-05	6	0.15
549	0.013	1.6e-05	0.31	0	0.016	0	0.31	0.0098	1.6e-05	0.0098	0.31	1.6e-05	1.6e-05	0	0.013	0.0098	6	0.15
550	0.065	0.00014	0.21	0	0.083	2.6e-05	0.21	0.05	0.00014	0.05	0.21	0.00014	0.00014	0	0.065	0.05	6	0.15
551	0.0038	0.0093	0.31	0	0.0049	0	0.31	0.003	0.0093	0.003	0.31	0.0093	0.0093	0	0.0038	0.003	2	0.15
552	0	0.23	0.022	5.3e-06	0	0	0.022	0	0.23	0	0.022	0.23	0.23	0	0	0	1	0.083
553	0	0.17	0.1	3.5e-06	0	0	0.1	0	0.17	0	0.1	0.17	0.17	0	0	0	1	0.083
554	0.02	0.0081	0.29	0	0.026	6.5e-06	0.29	0.016	0.0081	0.016	0.29	0.0081	0.0081	0	0.02	0.016	6	0.15
555	0.0029	7e-06	0.33	0	0.0037	0	0.33	0.0022	7e-06	0.0022	0.33	7e-06	7e-06	0	0.0029	0.0022	2	0.15
556	0.027	0.00091	0.28	0	0.034	0	0.28	0.021	0.00091	0.021	0.28	0.00091	0.00091	0	0.027	0.021	6	0.15
557	0.1	0	0.15	0	0.13	1.1e-05	0.15	0.078	0	0.078	0.15	0	0	0	0.1	0.078	2	0.15
558	0.15	0	0.06	0	0.19	0	0.06	0.11	0	0.11	0.06	0	0	0	0.15	0.11	4	0.23
559	0.046	0.00079	0.25	0	0.059	2.2e-05	0.25	0.035	0.00079	0.035	0.25	0.00079	0.00079	0	0.046	0.035	6	0.15
560	0.0041	0.037	0.28	0	0.0053	0	0.28	0.0032	0.037	0.0032	0.28	0.037	0.037	0	0.0041	0.0032	2	0.15
561	2.4e-06	0.2	0.068	0	3.1e-06	0	0.068	0	0.2	0	0.068	0.2	0.2	0	2.4e-06	0	1	0.083
562	0.072	0.00028	0.2	0	0.093	0.0026	0.2	0.056	0.00028	0.056	0.2	0.00028	0.00028	0.00078	0.072	0.056	6	0.15
563	0.003	9.7e-05	0.33	0	0.0038	0	0.33	0.0023	9.7e-05	0.0023	0.33	9.7e-05	9.7e-05	0	0.003	0.0023	6	0.15
564	0.1	2.2e-06	0.14	0	0.13	2.5e-05	0.14	0.078	2.2e-06	0.078	0.14	2.2e-06	2.2e-06	0	0.1	0.078	6	0.15
565	0.025	0.00038	0.29	0	0.032	0	0.29	0.02	0.00038	0.02	0.29	0.00038	0.00038	0	0.025	0.02	6	0.15
566	0.00032	0.0042	0.33	0	0.00041	0	0.33	0.00025	0.0042	0.00025	0.33	0.0042	0.0042	0	0.00032	0.00025	2	0.15
567	0.0012	0.019	0.31	0	0.0015	0	0.31	0.0009	0.019	0.0009	0.31	0.019	0.019	0	0.0012	0.0009	6	0.15
568	0	0.2	0.068	2.8e-06	0	0	0.068	0	0.2	0	0.068	0.2	0.2	0	0	0	1	0.083
569	0.079	0	0.19	0	0.1	0.0001	0.19	0.061	0	0.061	0.19	0	0	0	0.079	0.061	2	0.15
570	0	0.23	0.022	0	0	0	0.022	0	0.23	0	0.022	0.23	0.23	0	0	0	1	0.083
571	0.055	9.3e-06	0.23	0	0.07	0	0.23	0.042	9.3e-06	0.042	0.23	9.3e-06	9.3e-06	0	0.055	0.042	6	0.15
572	0.0085	0.003	0.31	0	0.011	0	0.31	0.0065	0.003	0.0065	0.31	0.003	0.003	0	0.0085	0.0065	6	0.15
573	0.064	0.00028	0.21	0	0.082	0.00026	0.21	0.049	0.00028	0.049	0.21	0.00028	0.00028	0	0.064	0.049	6	0.15
574	0.1	0	0.14	0	0.13	0	0.14	0.078	0	0.078	0.14	0	0	0	0.1	0.078	6	0.15
575	0.18	0	0.00057	0	0.23	0.0028	0.00057	0.14	0	0.14	0.00057	0	0	0	0.18	0.14	4	0.23
576	0.05	0.00026	0.24	0	0.064	0.0014	0.24	0.039	0.00026	0.039	0.24	0.00026	0.00026	1.9e-05	0.05	0.039	6	0.15
577	0.052	3.4e-06	0.24	0	0.066	0.0015	0.24	0.04	3.4e-06	0.04	0.24	3.4e-06	3.4e-06	0.00016	0.052	0.04	6	0.15
578	0.02	0	0.3	0	0.026	0.00062	0.3	0.016	0	0.016	0.3	0	0	1e-06	0.02	0.016	6	0.15
579	0.052	0.00027	0.23	0	0.067	0.0015	0.23	0.04	0.00027	0.04	0.23	0.00027	0.00027	0.00023	0.052	0.04	6	0.15
580	0.096	0	0.15	0	0.12	0.0032	0.15	0.074	0	0.074	0.15	0	0	0	0.096	0.074	2	0.15
581	0.049	0.13	0.069	3.1e-06	0.063	0	0.069	0.038	0.13	0.038	0.069	0.13	0.13	0	0.049	0.038	1	0.083
582	0.016	3.8e-05	0.3	0	0.021	0.00034	0.3	0.012	3.8e-05	0.012	0.3	3.8e-05	3.8e-05	0	0.016	0.012	6	0.15
583	0.089	0	0.17	0	0.11	0.0027	0.17	0.068	0	0.068	0.17	0	0	0	0.089	0.068	6	0.15
584	0.092	0	0.16	0	0.12	0.0021	0.16	0.071	0	0.071	0.16	0	0	0	0.092	0.071	6	0.15
585	0.049	0	0.24	0	0.062	0.0014	0.24	0.037	0	0.037	0.24	0	0	3.4e-06	0.049	0.037	6	0.15
586	0.05	0	0.24	0	0.064	0.0015	0.24	0.039	0	0.039	0.24	0	0	4.8e-06	0.05	0.039	6	0.15
587	0.029	0	0.28	0	0.037	0.0012	0.28	0.022	0	0.022	0.28	0	0	0	0.029	0.022	2	0.15
588	0.00035	0.0019	0.33	0	0.00045	0	0.33	0.00027	0.0019	0.00027	0.33	0.0019	0.0019	0	0.00035	0.00027	6	0.15
589	0.076	0	0.19	0	0.097	0.00055	0.19	0.058	0	0.058	0.19	0	0	0	0.076	0.058	2	0.15
590	0.0062	0.00071	0.32	0	0.008	6.2e-05	0.32	0.0048	0.00071	0.0048	0.32	0.00071	0.00071	0	0.0062	0.0048	6	0.15
