SNV	cluster0	cluster1	cluster2	cluster3	cluster4	cluster5	cluster6	cluster7	cluster8	cluster9	cluster	dcf0
615	0.23	0.2	0	0.23	0.16	0.18	0	0	0	0	0	0.23
616	0.14	0.33	0.00072	0.14	0.27	0.11	0.00072	0	9.8e-06	0	1	0.15
617	0.0098	0.43	0.096	0.0098	0.35	0.0078	0.096	1.4e-06	0	0	1	0.15
618	0.083	0.42	0.00025	0.083	0.35	0.066	0.00025	0	0	0	1	0.15
619	0.36	5.5e-06	0	0.36	4.6e-06	0.29	0	0	0	0	0	0.23
620	0.35	0.011	0	0.35	0.0088	0.28	0	0	0.0086	0	0	0.23
621	0.18	0.27	0	0.18	0.22	0.14	0	0	0.0024	0	1	0.15
622	0.012	0.52	0.012	0.012	0.43	0.0097	0.012	0	0	0	1	0.15
623	0.0015	0.54	0.0012	0.0015	0.45	0.0012	0.0012	0	0	0	1	0.15
624	0.32	0.052	0	0.32	0.043	0.26	0	0	0.0048	0	0	0.23
625	7.9e-06	0.14	0.37	7.9e-06	0.11	6.3e-06	0.37	3.9e-06	0	0	2	0.083
626	0.15	0.31	0	0.15	0.26	0.12	0	0	0.002	1.6e-06	1	0.15
627	0.34	0.026	0	0.34	0.022	0.27	0	0	0.0049	0	0	0.23
628	0.04	0.49	0	0.04	0.4	0.032	0	0	0.00015	0	1	0.15
629	0.29	0.1	0	0.29	0.083	0.23	0	0	0.0039	0	0	0.23
630	0.13	0.35	1.8e-05	0.13	0.29	0.1	1.8e-05	0	0	0	1	0.15
631	0	0.027	0.48	0	0.022	0	0.48	2.9e-06	0	0	2	0.083
632	0.34	0.026	0	0.34	0.021	0.27	0	0	0.0045	0	0	0.23
633	0.0029	0.42	0.11	0.0029	0.35	0.0023	0.11	0	0	0	1	0.15
634	0	0.35	0.18	0	0.29	0	0.18	5.6e-06	0	0	1	0.15
635	0.0069	0.53	0.006	0.0069	0.44	0.0055	0.006	0	0	0	1	0.15
636	0.13	0.35	0	0.13	0.29	0.1	0	0	0.003	0	1	0.15
637	0.012	0.48	0.048	0.012	0.39	0.0094	0.048	0	0	0	1	0.15
638	7.4e-06	0.12	0.39	7.4e-06	0.098	5.9e-06	0.39	3.3e-06	0	0	2	0.083
639	4.1e-06	0.065	0.44	4.1e-06	0.054	3.3e-06	0.44	2.8e-06	0	0	2	0.083
640	0	0.0027	0.5	0	0.0022	0	0.5	0	0	0	2	0.083
641	0.14	0.33	7e-06	0.14	0.28	0.11	7e-06	0	0.00071	0	1	0.15
642	0.071	0.44	0	0.071	0.36	0.057	0	0	0.0015	0	1	0.15
643	0.048	0.46	0.016	0.048	0.38	0.038	0.016	0	1.8e-05	0	1	0.15
644	0.15	0.31	1e-05	0.15	0.26	0.12	1e-05	0	0.0026	0.00048	1	0.15
645	0.11	0.37	0	0.11	0.31	0.092	0	0	3.5e-06	0	1	0.15
646	0.16	0.3	0	0.16	0.25	0.13	0	0	0.0041	7e-06	1	0.15
647	2.5e-05	0.34	0.19	2.5e-05	0.28	2e-05	0.19	3.2e-06	0	0	1	0.15
648	0.32	0.052	0	0.32	0.043	0.26	0	0	0.0096	0	0	0.23
649	0.14	0.33	0.00014	0.14	0.27	0.11	0.00014	0	0.00039	0	1	0.15
650	0.076	0.43	0	0.076	0.36	0.06	0	0	0.0016	0	1	0.15
651	0.14	0.34	0	0.14	0.28	0.11	0	0	0.0032	0	1	0.15
652	0.063	0.45	0	0.063	0.37	0.05	0	0	7e-05	0	1	0.15
653	0.15	0.32	0	0.15	0.26	0.12	0	0	2.7e-05	0	1	0.15
654	0.15	0.31	0	0.15	0.26	0.12	0	0	0.002	0	1	0.15
655	0.021	0.52	5.3e-06	0.021	0.43	0.017	5.3e-06	0	0	0	1	0.15
656	0.043	0.48	0	0.043	0.4	0.034	0	0	0.00042	0	1	0.15
657	0.088	0.41	0	0.088	0.34	0.07	0	0	0.0001	0	1	0.15
658	0	0.55	0.00059	0	0.45	0	0.00059	0	0	0	1	0.15
659	0.2	0.24	0	0.2	0.2	0.16	0	0	0.0028	3.3e-06	1	0.15
660	0.00019	0.19	0.33	0.00019	0.16	0.00016	0.33	2.9e-06	0	0	2	0.083
661	0.22	0.2	0	0.22	0.17	0.18	0	0	2.1e-06	0	0	0.23
662	0.053	0.47	0	0.053	0.39	0.042	0	0	0.00022	0	1	0.15
663	0.32	0.058	0	0.32	0.048	0.26	0	0	0	0	0	0.23
664	0.016	0.5	0.024	0.016	0.41	0.012	0.024	0	0	0	1	0.15
665	0.013	0.46	0.062	0.013	0.38	0.01	0.062	0	0	0	1	0.15
666	0.067	0.45	0	0.067	0.37	0.053	0	0	0.00074	0	1	0.15
667	0.005	0.54	0.0001	0.005	0.45	0.004	0.0001	0	0	0	1	0.15
668	0.086	0.42	0.00048	0.086	0.34	0.069	0.00048	0	3.9e-06	0	1	0.15
669	0.018	0.52	0	0.018	0.43	0.014	0	0	6e-05	0	1	0.15
670	0.019	0.52	0	0.019	0.43	0.015	0	0	0.00018	0	1	0.15
671	0.023	0.51	0	0.023	0.42	0.018	0	0	1.2e-05	0	1	0.15
672	0.021	0.45	0.063	0.021	0.37	0.017	0.063	0	5e-06	0	1	0.15
673	0.15	0.32	0	0.15	0.26	0.12	0	0	2.1e-05	0	1	0.15
674	0.2	0.24	0	0.2	0.2	0.16	0	0	0.0051	0.0015	1	0.15
675	0.088	0.41	0.00019	0.088	0.34	0.07	0.00019	0	0	0	1	0.15
676	0.092	0.41	0	0.092	0.34	0.073	0	0	0.00021	0	1	0.15
677	0.07	0.44	0.0014	0.07	0.36	0.056	0.0014	0	5e-06	0	1	0.15
678	0.037	0.49	0.0003	0.037	0.41	0.03	0.0003	0	0	0	1	0.15
679	0.016	0.52	7.9e-05	0.016	0.43	0.013	7.9e-05	0	0	0	1	0.15
680	0.083	0.42	0.00064	0.083	0.35	0.066	0.00064	0	4.9e-06	0	1	0.15
681	0.019	0.52	0.00037	0.019	0.43	0.015	0.00037	0	0	0	1	0.15
682	0.13	0.35	3.4e-05	0.13	0.29	0.1	3.4e-05	0	1.2e-06	0	1	0.15
683	0.18	0.28	0	0.18	0.23	0.14	0	0	0.0023	0	1	0.15
684	0.17	0.29	2.3e-06	0.17	0.24	0.14	2.3e-06	0	1.3e-05	0	1	0.15
685	0.22	0.2	0	0.22	0.17	0.18	0	0	0.003	0	0	0.23
686	0.00077	0.43	0.11	0.00077	0.35	0.00061	0.11	2.1e-06	0	0	1	0.15
687	0.0044	0.5	0.035	0.0044	0.41	0.0035	0.035	0	0	0	1	0.15
688	0.00053	0.22	0.3	0.00053	0.18	0.00042	0.3	2.8e-06	0	0	2	0.083
689	0.11	0.37	0.0023	0.11	0.31	0.09	0.0023	0	1.1e-05	0	1	0.15
690	0	3.4e-05	0.5	0	2.8e-05	0	0.5	1.3e-06	0	0	2	0.083
691	0.32	0.055	0	0.32	0.045	0.26	0	0	1.1e-06	0	0	0.23
692	0	0.019	0.48	0	0.016	0	0.48	2.7e-06	0	0	2	0.083
693	4.4e-05	0.54	0.011	4.4e-05	0.44	3.5e-05	0.011	0	0	0	1	0.15
694	0	0.0016	0.5	0	0.0013	0	0.5	2.3e-06	0	0	2	0.083
695	0.0031	0.44	0.096	0.0031	0.36	0.0025	0.096	1.6e-06	0	0	1	0.15
696	0.0001	0.52	0.021	0.0001	0.43	8.4e-05	0.021	1.1e-06	0	0	1	0.15
697	0.24	0.17	0	0.24	0.14	0.19	0	0	0	0	0	0.23
698	0	0.0087	0.49	0	0.0072	0	0.49	1.9e-06	0	0	2	0.083
699	0	0.00023	0.5	0	0.00019	0	0.5	0	0	0	2	0.083
700	0.021	0.45	0.057	0.021	0.38	0.016	0.057	0	2.5e-06	0	1	0.15
701	0.13	0.35	6.6e-06	0.13	0.29	0.1	6.6e-06	0	0	0	1	0.15
702	0	0.35	0.18	0	0.29	0	0.18	6.8e-06	0	0	1	0.15
703	0.003	0.54	0	0.003	0.45	0.0024	0	0	1.8e-05	0	1	0.15
704	0.25	0.16	0	0.25	0.13	0.2	0	0	0.0037	0	0	0.23
705	0.11	0.38	3.1e-05	0.11	0.32	0.086	3.1e-05	0	0	0	1	0.15
706	0.27	0	0	0.27	0	0.21	0	0	0.25	0	0	0.23
707	0.13	0.35	1.4e-05	0.13	0.29	0.1	1.4e-05	0	0	0	1	0.15
708	0.24	0.17	0.00019	0.24	0.14	0.19	0.00019	0	0.0003	0	0	0.23
709	0.13	0.34	0	0.13	0.28	0.11	0	0	0.0009	0.0041	1	0.15
710	0.0021	0.54	0	0.0021	0.45	0.0017	0	0	0.0024	0.0018	1	0.15
711	0.11	0.2	0.17	0.11	0.16	0.084	0.17	0	4.4e-06	0	1	0.15
712	0.0069	0.53	0	0.0069	0.44	0.0055	0	0	0.003	0.002	1	0.15
713	0.25	0.16	0	0.25	0.13	0.2	0	0	0.022	0.0003	0	0.23
714	0.027	0.5	0	0.027	0.42	0.021	0	0	0.0023	0.0023	1	0.15
715	0.0032	0.54	0	0.0032	0.45	0.0026	0	0	0.0038	0.0018	1	0.15
716	0.29	0.1	0	0.29	0.085	0.23	0	0	0.0042	0	0	0.23
717	0.28	0.12	0	0.28	0.096	0.22	0	0	0.004	0	0	0.23
718	0.015	0.52	0	0.015	0.43	0.012	0	0	0.0025	0.0022	1	0.15
719	0.013	0.5	0.021	0.013	0.42	0.01	0.021	0	4.1e-05	0	1	0.15
720	0.11	0.2	0.16	0.11	0.17	0.089	0.16	0	3.4e-05	0	1	0.15
721	0.00026	0.55	0.0011	0.00026	0.45	0.00021	0.0011	0	0	0	1	0.15
722	0.024	0.5	0.0088	0.024	0.41	0.019	0.0088	0	0.00024	0	1	0.15
723	0.18	0.26	0	0.18	0.22	0.15	0	0	0.0027	0	1	0.15
724	0.021	0.51	3.4e-05	0.021	0.43	0.017	3.4e-05	0	0.00021	0	1	0.15
725	0.057	0.35	0.1	0.057	0.29	0.045	0.1	0	1.6e-05	0	1	0.15
726	0.25	0.17	0	0.25	0.14	0.2	0	0	0	0	0	0.23
727	0.0015	0.55	0.00024	0.0015	0.45	0.0012	0.00024	0	0	0	1	0.15
728	0.0046	0.54	5.7e-05	0.0046	0.45	0.0037	5.7e-05	0	0	0	1	0.15
729	0.17	0.28	2.9e-05	0.17	0.23	0.14	2.9e-05	0	5.1e-05	0	1	0.15
730	0.048	0.45	0.02	0.048	0.37	0.039	0.02	0	2.6e-05	0	1	0.15
731	0.04	0.48	0.004	0.04	0.4	0.032	0.004	0	0	0	1	0.15
732	0.051	0.47	0.00046	0.051	0.39	0.041	0.00046	0	0	0	1	0.15
733	0.24	0.18	0	0.24	0.15	0.19	0	0	6.5e-06	0	0	0.23
734	0.18	0.28	0	0.18	0.23	0.14	0	0	6.9e-05	0	1	0.15
735	0.054	0.47	0.00034	0.054	0.38	0.043	0.00034	0	0	0	1	0.15
736	0.14	0.33	0	0.14	0.27	0.11	0	0	0.00053	0	1	0.15
737	0.2	0.24	0	0.2	0.19	0.16	0	0	0.0026	0	1	0.15
738	0.0027	0.54	0.00079	0.0027	0.45	0.0021	0.00079	0	0	0	1	0.15
739	0.18	0.28	6.1e-06	0.18	0.23	0.14	6.1e-06	0	0	0	1	0.15
740	0.0039	0.45	0.085	0.0039	0.37	0.0031	0.085	0	0	0	1	0.15
741	0.01	0.53	0.0022	0.01	0.44	0.0084	0.0022	0	0	0	1	0.15
742	0.3	0.082	0	0.3	0.068	0.24	0	0	0	0	0	0.23
743	0.046	0.48	1.4e-05	0.046	0.39	0.037	1.4e-05	0	0	0	1	0.15
744	0.19	0.26	2.6e-06	0.19	0.21	0.15	2.6e-06	0	7.5e-05	0	1	0.15
745	0.018	0.52	0.00019	0.018	0.43	0.014	0.00019	0	0	0	1	0.15
746	0.011	0.52	0.0069	0.011	0.43	0.0087	0.0069	0	0	0	1	0.15
747	0.02	0.52	0	0.02	0.43	0.016	0	0	0	0	1	0.15
748	0.14	0.33	0.0002	0.14	0.27	0.11	0.0002	0	9e-05	0	1	0.15
749	0.11	0.38	0.00012	0.11	0.31	0.087	0.00012	0	0	0	1	0.15
750	0.015	0.52	0.0016	0.015	0.43	0.012	0.0016	0	0	0	1	0.15
751	0.22	0.21	0	0.22	0.17	0.18	0	0	8e-06	0	0	0.23
752	0.21	0.22	3.1e-06	0.21	0.18	0.17	3.1e-06	0	6.2e-06	0	1	0.15
753	0.11	0.37	0	0.11	0.31	0.091	0	0	0.0023	0	1	0.15
754	5.2e-06	0.2	0.32	5.2e-06	0.17	4.1e-06	0.32	5e-06	0	0	2	0.083
755	0.1	0.39	5e-06	0.1	0.33	0.08	5e-06	0	0	0	1	0.15
756	0.3	0.083	0	0.3	0.069	0.24	0	0	0	0	0	0.23
757	0.061	0.44	0.0085	0.061	0.37	0.049	0.0085	0	2.4e-06	0	1	0.15
758	0.027	0.51	0	0.027	0.42	0.022	0	0	0	0	1	0.15
759	0.058	0.46	6.4e-06	0.058	0.38	0.046	6.4e-06	0	0	0	1	0.15
760	7.7e-06	0.067	0.44	7.7e-06	0.055	6.1e-06	0.44	3.2e-06	0	0	2	0.083
761	2.9e-06	0.22	0.3	2.9e-06	0.19	2.3e-06	0.3	5.4e-06	0	0	2	0.083
762	0.1	0.39	0.0021	0.1	0.32	0.082	0.0021	0	5.2e-06	0	1	0.15
763	0.05	0.47	0.00011	0.05	0.39	0.04	0.00011	0	0	0	1	0.15
764	0.0015	0.53	0.013	0.0015	0.44	0.0012	0.013	0	0	0	1	0.15
765	0.085	0.4	0.011	0.085	0.33	0.068	0.011	0	2.5e-05	0	1	0.15
766	8.3e-06	0.032	0.47	8.3e-06	0.027	6.6e-06	0.47	2.3e-06	0	0	2	0.083
767	0.00077	0.41	0.13	0.00077	0.34	0.00061	0.13	2.2e-06	0	0	1	0.15
768	0	0.031	0.47	0	0.026	0	0.47	3.3e-06	0	0	2	0.083
769	0	0.016	0.49	0	0.013	0	0.49	3.5e-06	0	0	2	0.083
770	0.31	0.068	0	0.31	0.056	0.25	0	0	0	0	0	0.23
771	0.00025	0.15	0.36	0.00025	0.12	0.0002	0.36	2.8e-06	0	0	2	0.083
772	0.35	0.0073	0	0.35	0.0061	0.28	0	0	2.4e-05	0	0	0.23
773	0.011	0.53	0.0041	0.011	0.43	0.0089	0.0041	0	0	0	1	0.15
774	0.12	0.36	0.0001	0.12	0.3	0.096	0.0001	0	0.0012	5.1e-05	1	0.15
775	0.1	0.39	0.0028	0.1	0.32	0.08	0.0028	0	6.9e-06	0	1	0.15
776	5.8e-05	0.39	0.14	5.8e-05	0.32	4.7e-05	0.14	3.2e-06	0	0	1	0.15
777	7e-05	0.16	0.35	7e-05	0.13	5.6e-05	0.35	3.4e-06	0	0	2	0.083
778	0	0.0011	0.5	0	0.00087	0	0.5	1.1e-06	0	0	2	0.083
779	0.0021	0.48	0.059	0.0021	0.4	0.0017	0.059	1.3e-06	0	0	1	0.15
780	0.026	0.5	0.005	0.026	0.41	0.021	0.005	0	0	0	1	0.15
781	0.0063	0.38	0.14	0.0063	0.32	0.005	0.14	1.8e-06	0	0	1	0.15
782	0.35	0.0056	0	0.35	0.0047	0.28	0	0	0.00085	0	0	0.23
783	0.016	0.46	0.057	0.016	0.38	0.013	0.057	0	0	0	1	0.15
784	3.7e-05	0.061	0.44	3.7e-05	0.051	3e-05	0.44	2.5e-06	0	0	2	0.083
785	0	0.00097	0.5	0	0.0008	0	0.5	2.4e-06	0	0	2	0.083
786	0.0044	0.54	0.0035	0.0044	0.44	0.0035	0.0035	0	0	0	1	0.15
787	0.009	0.51	0.025	0.009	0.42	0.0072	0.025	0	0	0	1	0.15
788	0.33	0.045	3.6e-06	0.33	0.037	0.26	3.6e-06	0	0.0022	0	0	0.23
789	0.0016	0.48	0.06	0.0016	0.4	0.0012	0.06	1.4e-06	0	0	1	0.15
790	0.019	0.46	0.05	0.019	0.38	0.015	0.05	0	0	0	1	0.15
791	0.048	0.47	0.00063	0.048	0.39	0.038	0.00063	0	0	0	1	0.15
792	0	0.0055	0.49	0	0.0046	0	0.49	1.5e-06	0	0	2	0.083
793	0.31	0.071	0	0.31	0.058	0.25	0	0	0	0	0	0.23
794	0.044	0.48	0	0.044	0.4	0.035	0	0	0.00027	0	1	0.15
795	0.17	0.28	0	0.17	0.23	0.14	0	0	1.5e-06	0	1	0.15
796	0.14	0.34	0	0.14	0.28	0.11	0	0	6e-05	0	1	0.15
797	0.07	0.44	0	0.07	0.36	0.056	0	0	0.00055	0	1	0.15
798	0.12	0.36	6.7e-06	0.12	0.3	0.098	6.7e-06	0	0	0	1	0.15
799	0.011	0.53	0	0.011	0.44	0.0085	0	0	9e-05	0	1	0.15
800	0.16	0.3	0	0.16	0.25	0.13	0	0	0.0021	0	1	0.15
801	0.14	0.33	1.9e-05	0.14	0.27	0.11	1.9e-05	0	3.4e-05	0	1	0.15
802	0.031	0.5	0	0.031	0.41	0.025	0	0	0	0	1	0.15
803	0.01	0.52	0.011	0.01	0.43	0.0079	0.011	0	0	0	1	0.15
804	0.22	0.21	0	0.22	0.17	0.18	0	0	0.0036	4.5e-05	0	0.23
805	0.21	0.23	0	0.21	0.19	0.16	0	0	2.6e-06	0	1	0.15
806	0.05	0.47	0	0.05	0.39	0.039	0	0	0.00051	0	1	0.15
807	0.14	0.33	3e-05	0.14	0.27	0.11	3e-05	0	1.2e-05	0	1	0.15
808	0.014	0.53	0	0.014	0.43	0.011	0	0	0.00012	0	1	0.15
809	0.11	0.38	0.00043	0.11	0.31	0.088	0.00043	0	0	0	1	0.15
810	0.13	0.35	0.00085	0.13	0.29	0.1	0.00085	0	6.9e-06	0	1	0.15
811	0.0017	0.55	0	0.0017	0.45	0.0013	0	0	0	0	1	0.15
812	0	0.0041	0.5	0	0.0033	0	0.5	2.5e-06	0	0	2	0.083
813	0.32	0.059	0	0.32	0.049	0.25	0	0	0	0	0	0.23
814	0.00025	0.49	0.051	0.00025	0.41	0.0002	0.051	1.6e-06	0	0	1	0.15
815	0	0.0064	0.49	0	0.0053	0	0.49	3.3e-06	0	0	2	0.083
816	0.0055	0.54	1.8e-05	0.0055	0.45	0.0044	1.8e-05	0	0	0	1	0.15
817	0.0001	0.17	0.35	0.0001	0.14	8.3e-05	0.35	3.3e-06	0	0	2	0.083
818	0.13	0.34	0.0044	0.13	0.28	0.11	0.0044	0	0.0001	0	1	0.15
819	3.3e-06	0.21	0.31	3.3e-06	0.18	2.6e-06	0.31	5.3e-06	0	0	2	0.083
820	6.7e-05	0.26	0.26	6.7e-05	0.21	5.3e-05	0.26	3.7e-06	0	0	2	0.083
821	0.093	0.4	0.0019	0.093	0.33	0.074	0.0019	0	2.4e-06	0	1	0.15
822	0.22	0.21	8.8e-05	0.22	0.18	0.17	8.8e-05	0	2.1e-05	0	0	0.23
823	0	0.023	0.48	0	0.019	0	0.48	5.6e-06	0	0	2	0.083
824	0.35	0.006	0	0.35	0.005	0.28	0	0	0	0	0	0.23
825	0.29	0.11	0	0.29	0.09	0.23	0	0	0	0	0	0.23
826	0.025	0.51	0.00018	0.025	0.42	0.02	0.00018	0	0	0	1	0.15
827	0.35	0.017	0	0.35	0.014	0.28	0	0	0	0	0	0.23
828	0.034	0.43	0.057	0.034	0.36	0.027	0.057	0	3.6e-06	0	1	0.15
829	0	0.057	0.45	0	0.047	0	0.45	4.1e-06	0	0	2	0.083
830	0.0061	0.54	0.00079	0.0061	0.44	0.0049	0.00079	0	0	0	1	0.15
831	0.00038	0.52	0.025	0.00038	0.43	0.00031	0.025	1e-06	0	0	1	0.15
832	0.36	0.002	0	0.36	0.0017	0.28	0	0	0	0	0	0.23
833	0	0.0029	0.5	0	0.0024	0	0.5	1.6e-06	0	0	2	0.083
834	0.18	0.27	0.0017	0.18	0.22	0.15	0.0017	0	0.00031	0	1	0.15
835	0.014	0.53	7.2e-05	0.014	0.44	0.011	7.2e-05	0	0	0	1	0.15
836	0.017	0.52	0.00033	0.017	0.43	0.013	0.00033	0	0	0	1	0.15
837	0.14	0.33	0	0.14	0.27	0.12	0	0	0	0	1	0.15
838	0.35	0.005	0	0.35	0.0041	0.28	0	0	0	0	0	0.23
839	0.34	0.029	0	0.34	0.024	0.27	0	0	0	0	0	0.23
840	0.35	0.011	0	0.35	0.0095	0.28	0	0	0	0	0	0.23
841	0.33	0.045	0	0.33	0.037	0.26	0	0	5.4e-06	0	0	0.23
842	0	0.0027	0.5	0	0.0022	0	0.5	0	0	0	2	0.083
843	0.1	0.38	0.003	0.1	0.32	0.083	0.003	0	0.00029	0	1	0.15
844	0.00077	0.52	0.023	0.00077	0.43	0.00061	0.023	0	0	0	1	0.15
845	0	0.0022	0.5	0	0.0018	0	0.5	0	0	0	2	0.083
846	0.17	0.29	2e-05	0.17	0.24	0.13	2e-05	0	0.00013	0	1	0.15
847	0.0036	0.53	0.0086	0.0036	0.44	0.0029	0.0086	0	0	0	1	0.15
848	0.028	0.49	0.0094	0.028	0.41	0.022	0.0094	0	0	0	1	0.15
849	0.1	0.39	0.00086	0.1	0.32	0.08	0.00086	0	1.5e-05	0	1	0.15
850	0.088	0.41	0.00018	0.088	0.34	0.07	0.00018	0	0	0	1	0.15
851	0	0.16	0.35	0	0.13	0	0.35	5.1e-06	0	0	2	0.083
852	0.33	0.048	0	0.33	0.04	0.26	0	0	0	0	0	0.23
853	0	0.0012	0.5	0	0.00099	0	0.5	0	0	0	2	0.083
854	0.084	0.42	0.0005	0.084	0.35	0.067	0.0005	0	3.5e-06	0	1	0.15
855	2.8e-05	0.55	2.4e-05	2.8e-05	0.45	2.2e-05	2.4e-05	0	0	0	1	0.15
856	0.28	0.12	0	0.28	0.097	0.22	0	0	0	0	0	0.23
857	0.34	0.023	0	0.34	0.019	0.27	0	0	0	0	0	0.23
858	0.016	0.46	0.056	0.016	0.38	0.013	0.056	0	0	0	1	0.15
859	0.22	0.21	0	0.22	0.17	0.18	0	0	0	0	0	0.23
860	0.25	0.16	0	0.25	0.13	0.2	0	0	0	0	0	0.23
861	0.0035	0.49	0.051	0.0035	0.4	0.0028	0.051	0	0	0	1	0.15
862	0	0.04	0.46	0	0.033	0	0.46	2.7e-06	0	0	2	0.083
863	0.00011	0.54	0.0052	0.00011	0.45	9.1e-05	0.0052	0	0	0	1	0.15
864	0.16	0.3	0	0.16	0.25	0.13	0	0	0	0	1	0.15
865	0.13	0.35	0.00013	0.13	0.29	0.1	0.00013	0	5.2e-06	0	1	0.15
866	0.021	0.48	0.031	0.021	0.4	0.016	0.031	0	0	0	1	0.15
867	0.084	0.41	0.0036	0.084	0.34	0.067	0.0036	0	4.9e-05	0	1	0.15
868	0.2	0.00082	0.22	0.2	0.00068	0.16	0.22	0	0	0	2	0.083
869	0.051	0.47	2.4e-05	0.051	0.39	0.04	2.4e-05	0	0.00027	0	1	0.15
870	0.00028	0.55	0.00039	0.00028	0.45	0.00023	0.00039	0	0	0	1	0.15
871	0.034	0.43	0.061	0.034	0.35	0.027	0.061	0	1.4e-05	0	1	0.15
872	4.4e-05	0.55	2.4e-05	4.4e-05	0.45	3.5e-05	2.4e-05	0	0	0	1	0.15
873	0.034	0.49	0.0024	0.034	0.41	0.027	0.0024	0	0	0	1	0.15
874	0.13	0.34	0	0.13	0.28	0.11	0	0	0	0	1	0.15
875	0.03	0.5	0.001	0.03	0.41	0.024	0.001	0	0	0	1	0.15
876	0.34	0.021	0	0.34	0.018	0.27	0	0	0.012	1.7e-05	0	0.23
877	0.00045	0.55	2.4e-06	0.00045	0.45	0.00036	2.4e-06	0	0	0	1	0.15
878	0	0	0	0	0	0	0	0	0	1	9	0.62
879	0.2	0.24	0	0.2	0.19	0.16	0	0	0	0	1	0.15
880	0.033	0.35	0.13	0.033	0.29	0.026	0.13	1.3e-06	3.4e-05	0	1	0.15
881	0.26	0.15	0	0.26	0.13	0.2	0	0	0	0	0	0.23
882	0.19	0.25	0.00026	0.19	0.21	0.16	0.00026	0	3.3e-05	0	1	0.15
883	0.072	0.44	0.0005	0.072	0.36	0.057	0.0005	0	0	0	1	0.15
884	0.23	0.19	4.4e-05	0.23	0.16	0.18	4.4e-05	0	1.5e-05	0	0	0.23
885	0.089	0.41	4.2e-05	0.089	0.34	0.071	4.2e-05	0	0	0	1	0.15
886	0.22	0.21	0.00013	0.22	0.17	0.18	0.00013	0	5.3e-05	0	0	0.23
887	5.2e-05	0.36	0.17	5.2e-05	0.3	4.1e-05	0.17	3.5e-06	0	0	1	0.15
888	0.00057	0.46	0.079	0.00057	0.38	0.00045	0.079	1.8e-06	0	0	1	0.15
889	0.22	0.21	8.8e-05	0.22	0.18	0.17	8.8e-05	0	2.1e-05	0	0	0.23
890	0.21	0.22	0.0035	0.21	0.18	0.17	0.0035	0	0.0051	0.0018	1	0.15
891	0.0021	0.49	0.049	0.0021	0.4	0.0016	0.049	1.2e-06	0	0	1	0.15
892	0.097	0.39	0.0075	0.097	0.32	0.077	0.0075	0	2.7e-05	0	1	0.15
893	0.011	0.53	0	0.011	0.44	0.0091	0	0	0	0	1	0.15
894	0.24	0.18	0	0.24	0.15	0.19	0	0	0	0	0	0.23
895	0.18	0.26	0.0034	0.18	0.21	0.15	0.0034	0	0.001	1.4e-05	1	0.15
896	1.7e-05	0.48	0.064	1.7e-05	0.39	1.4e-05	0.064	2.6e-06	0	0	1	0.15
897	0	0.033	0.47	0	0.028	0	0.47	2.7e-06	0	0	2	0.083
898	0.00088	0.35	0.18	0.00088	0.29	0.0007	0.18	2e-06	0	0	1	0.15
899	0.016	0.45	0.068	0.016	0.37	0.013	0.068	0	0	0	1	0.15
900	8.2e-05	0.14	0.38	8.2e-05	0.11	6.5e-05	0.38	2.6e-06	0	0	2	0.083
901	0	0.052	0.45	0	0.043	0	0.45	5.9e-06	0	0	2	0.083
902	3.9e-05	0.12	0.39	3.9e-05	0.095	3.1e-05	0.39	3.3e-06	0	0	2	0.083
903	0.0036	0.54	0.0042	0.0036	0.44	0.0029	0.0042	0	0	0	1	0.15
904	0.16	0.3	0	0.16	0.25	0.13	0	0	0.00016	0	1	0.15
905	0.23	0.19	0	0.23	0.16	0.18	0	0	0.0061	0	0	0.23
906	0	0.012	0.49	0	0.0096	0	0.49	2.8e-06	0	0	2	0.083
907	0.14	0.34	0.00038	0.14	0.28	0.11	0.00038	0	2.6e-06	0	1	0.15
908	0.0013	0.55	0.00043	0.0013	0.45	0.001	0.00043	0	0	0	1	0.15
909	0.028	0.38	0.11	0.028	0.32	0.023	0.11	1.2e-06	8.3e-06	0	1	0.15
910	0.11	0.38	0.0065	0.11	0.31	0.085	0.0065	0	4e-05	0	1	0.15
911	0.24	0.18	0.00015	0.24	0.14	0.19	0.00015	0	0.0002	0	0	0.23
912	0.036	0.48	0.0095	0.036	0.4	0.028	0.0095	0	0	0	1	0.15
913	0.11	0.39	4.1e-05	0.11	0.32	0.084	4.1e-05	0	0	0	1	0.15
914	0.052	0.47	0	0.052	0.39	0.041	0	0	0	0	1	0.15
915	0.0058	0.54	1.2e-06	0.0058	0.45	0.0046	1.2e-06	0	0	0	1	0.15
916	0.033	0.49	0.0039	0.033	0.41	0.027	0.0039	0	0	0	1	0.15
917	0	0.019	0.48	0	0.016	0	0.48	2.5e-06	0	0	2	0.083
918	0.0013	0.22	0.3	0.0013	0.18	0.001	0.3	2.5e-06	0	0	2	0.083
919	4.7e-05	0.3	0.22	4.7e-05	0.25	3.7e-05	0.22	3.8e-06	0	0	1	0.15
920	0.0011	0.55	0.00076	0.0011	0.45	0.0009	0.00076	0	0	0	1	0.15
921	0.012	0.53	0.00011	0.012	0.44	0.0093	0.00011	0	0	0	1	0.15
922	0.0015	0.3	0.23	0.0015	0.24	0.0012	0.23	2.4e-06	0	0	1	0.15
