SNV	cluster0	cluster1	cluster2	cluster3	cluster4	cluster5	cluster6	cluster7	cluster8	cluster9	cluster10	cluster11	cluster12	cluster13	cluster14	cluster15	cluster16	cluster	dcf0
378	0.1	0	0	0.12	0.12	0	0.12	0.1	0.1	0.12	0.053	0	0.053	0.1	0	0	0	6	0.15
379	0.15	0	0	0.067	0.067	0	0.067	0.15	0.15	0.067	0.075	0	0.075	0.15	0	0	0	7	0.23
380	0.012	4.8e-06	4.8e-06	0.21	0.21	4.8e-06	0.21	0.012	0.012	0.21	0.0062	0.079	0.0062	0.012	0.0035	0	4.8e-06	6	0.15
381	0.011	0	0	0.24	0.24	0	0.24	0.011	0.011	0.24	0.0058	5.7e-05	0.0058	0.011	0	0	0	6	0.15
382	0.018	3.4e-06	3.4e-06	0.21	0.21	3.4e-06	0.21	0.018	0.018	0.21	0.0094	0.075	0.0094	0.018	0.0062	0	3.4e-06	6	0.15
383	0.039	0	0	0.2	0.2	0	0.2	0.039	0.039	0.2	0.02	0.0021	0.02	0.039	4.3e-05	0	0	6	0.15
384	0.0099	3.1e-06	3.1e-06	0.22	0.22	3.1e-06	0.22	0.0099	0.0099	0.22	0.0051	0.05	0.0051	0.0099	0.0025	0	3.1e-06	6	0.15
385	0.067	0	0	0.17	0.17	0	0.17	0.067	0.067	0.17	0.034	4.2e-05	0.034	0.067	0	0	0	6	0.15
386	0.0067	0	0	0.24	0.24	0	0.24	0.0067	0.0067	0.24	0.0034	0	0.0034	0.0067	0	0	0	6	0.15
387	0.0014	7.7e-06	7.7e-06	0.18	0.18	7.7e-06	0.18	0.0014	0.0014	0.18	0.00069	0.24	0.00069	0.0014	0.03	0	7.7e-06	11	0.083
388	0.031	0	0	0.21	0.21	0	0.21	0.031	0.031	0.21	0.016	0.017	0.016	0.031	0.0012	0	0	6	0.15
389	0.025	2.2e-06	2.2e-06	0.2	0.2	2.2e-06	0.2	0.025	0.025	0.2	0.013	0.067	0.013	0.025	0.0099	0	2.2e-06	6	0.15
390	0.0039	3.4e-06	3.4e-06	0.22	0.22	3.4e-06	0.22	0.0039	0.0039	0.22	0.002	0.077	0.002	0.0039	0.0065	0	3.4e-06	6	0.15
391	0.076	0	0	0.15	0.15	0	0.15	0.076	0.076	0.15	0.039	1.4e-05	0.039	0.076	0	0	0	6	0.15
392	0	4.1e-06	4.1e-06	0.00015	0.00015	4.1e-06	0.00015	0	0	0.00015	0	0.7	0	0	0.3	0	4.1e-06	11	0.083
393	0.016	0	0	0.23	0.23	0	0.23	0.016	0.016	0.23	0.0084	0.00064	0.0084	0.016	5e-06	0	0	6	0.15
394	0.026	0	0	0.22	0.22	0	0.22	0.026	0.026	0.22	0.013	0	0.013	0.026	0	0	0	6	0.15
395	2e-06	1.8e-05	1.8e-05	0.16	0.16	1.8e-05	0.16	2e-06	2e-06	0.16	0	0.35	0	2e-06	0.012	0	1.8e-05	11	0.083
396	0	2.9e-05	2.9e-05	0.03	0.03	2.9e-05	0.03	0	0	0.03	0	0.85	0	0	0.034	0	2.9e-05	11	0.083
397	0.0014	0	0	0.25	0.25	0	0.25	0.0014	0.0014	0.25	0.00073	0.007	0.00073	0.0014	0.00011	0	0	6	0.15
398	0.0002	3.1e-06	3.1e-06	0.24	0.24	3.1e-06	0.24	0.0002	0.0002	0.24	0.0001	0.034	0.0001	0.0002	0.00076	0	3.1e-06	6	0.15
399	0.00086	0	0	0.25	0.25	0	0.25	0.00086	0.00086	0.25	0.00044	6.7e-05	0.00044	0.00086	0	0	0	6	0.15
400	0.022	0	0	0.22	0.22	0	0.22	0.022	0.022	0.22	0.011	0.027	0.011	0.022	0.0021	0	0	6	0.15
401	0.2	0	0	0.0017	0.0017	0	0.0017	0.2	0.2	0.0017	0.1	0	0.1	0.2	0	0	0	7	0.23
402	0.12	0	0	0.1	0.1	0	0.1	0.12	0.12	0.1	0.06	0	0.06	0.12	0	0	0	7	0.23
403	0.016	0	0	0.23	0.23	0	0.23	0.016	0.016	0.23	0.008	0.00053	0.008	0.016	3.7e-06	0	0	6	0.15
404	0.054	0	0	0.18	0.18	0	0.18	0.054	0.054	0.18	0.028	2.2e-05	0.028	0.054	0	0	0	6	0.15
405	0.072	0	0	0.16	0.16	0	0.16	0.072	0.072	0.16	0.037	2.2e-05	0.037	0.072	0	0	0	6	0.15
406	0.057	0	0	0.18	0.18	0	0.18	0.057	0.057	0.18	0.029	0.00011	0.029	0.057	0	0	0	6	0.15
407	0.0086	3.7e-06	3.7e-06	0.21	0.21	3.7e-06	0.21	0.0086	0.0086	0.21	0.0044	0.11	0.0044	0.0086	0.016	0	3.7e-06	6	0.15
408	0.0067	0	0	0.24	0.24	0	0.24	0.0067	0.0067	0.24	0.0034	0.0015	0.0034	0.0067	1.4e-05	0	0	6	0.15
409	0.0011	0	0	0.25	0.25	0	0.25	0.0011	0.0011	0.25	0.00056	8.9e-05	0.00056	0.0011	0	0	0	6	0.15
410	0	1.4e-05	1.4e-05	0.22	0.22	1.4e-05	0.22	0	0	0.22	0	0.11	0	0	0.00098	0	1.4e-05	6	0.15
411	0.047	0	0	0.19	0.19	0	0.19	0.047	0.047	0.19	0.024	0.00024	0.024	0.047	0	0	0	6	0.15
412	0.11	0	0	0.11	0.11	0	0.11	0.11	0.11	0.11	0.058	0	0.058	0.11	0	0	0	7	0.23
413	0.13	0	0	0.085	0.085	0	0.085	0.13	0.13	0.085	0.067	0	0.067	0.13	0	0	0	7	0.23
414	0.14	0	0	0.07	0.07	0	0.07	0.14	0.14	0.07	0.074	0	0.074	0.14	0	0	0	7	0.23
415	0.14	0	0	0.07	0.07	0	0.07	0.14	0.14	0.07	0.074	0	0.074	0.14	0	0	0	7	0.23
416	0.085	0	0	0.14	0.14	0	0.14	0.085	0.085	0.14	0.044	0	0.044	0.085	0	0	0	6	0.15
417	0.00018	0	0	0.25	0.25	0	0.25	0.00018	0.00018	0.25	9.2e-05	0.0013	9.2e-05	0.00018	4.4e-06	0	0	6	0.15
418	0.0036	0	0	0.25	0.25	0	0.25	0.0036	0.0036	0.25	0.0019	0.00036	0.0019	0.0036	0	0	0	6	0.15
419	0.034	0	0	0.21	0.21	0	0.21	0.034	0.034	0.21	0.018	0.0012	0.018	0.034	1.8e-05	0	0	6	0.15
420	0.072	0	0	0.16	0.16	0	0.16	0.072	0.072	0.16	0.037	0.0027	0.037	0.072	0.00019	0.00033	0	6	0.15
421	0.029	0	0	0.21	0.21	0	0.21	0.029	0.029	0.21	0.015	0	0.015	0.029	0	0	0	6	0.15
422	2.1e-05	8.3e-06	8.3e-06	0.22	0.22	8.3e-06	0.22	2.1e-05	2.1e-05	0.22	1.1e-05	0.12	1.1e-05	2.1e-05	0.0031	0	8.3e-06	6	0.15
423	0.011	0	0	0.24	0.24	0	0.24	0.011	0.011	0.24	0.0057	5.1e-05	0.0057	0.011	0	0	0	6	0.15
424	0.024	0	0	0.22	0.22	0	0.22	0.024	0.024	0.22	0.012	0.00017	0.012	0.024	0	0	0	6	0.15
425	0.00011	0	0	0.25	0.25	0	0.25	0.00012	0.00012	0.25	5.9e-05	0.00013	5.9e-05	0.00012	0	0	0	6	0.15
426	8.2e-06	1.1e-05	1.1e-05	0.04	0.04	1.1e-05	0.04	8.2e-06	8.2e-06	0.04	4.2e-06	0.68	4.2e-06	8.2e-06	0.16	0	1.1e-05	11	0.083
427	0	0	0	0	0	0	0	0	0	0	0	0.0098	0	0	0.99	0	0	14	0.067
428	0.072	0	0	0.16	0.16	0	0.16	0.072	0.072	0.16	0.037	3.5e-05	0.037	0.072	0	0	0	6	0.15
429	0.026	0	0	0.22	0.22	0	0.22	0.026	0.026	0.22	0.013	0	0.013	0.026	0	0	0	6	0.15
430	0.021	0	0	0.22	0.22	0	0.22	0.021	0.021	0.22	0.011	0.0056	0.011	0.021	0.00017	0	0	6	0.15
431	0.022	0	0	0.22	0.22	0	0.22	0.022	0.022	0.22	0.011	0.0006	0.011	0.022	5e-06	0	0	6	0.15
432	6.8e-05	8.2e-06	8.2e-06	0.044	0.044	8.2e-06	0.044	6.8e-05	6.8e-05	0.044	3.5e-05	0.61	3.5e-05	6.8e-05	0.22	0	8.2e-06	11	0.083
433	0.18	0	0	0.023	0.023	0	0.023	0.18	0.18	0.023	0.093	0	0.093	0.18	0	0	0	7	0.23
434	0.14	0	0	0.072	0.072	0	0.072	0.14	0.14	0.072	0.073	0	0.073	0.14	0	0	0	7	0.23
435	0.00017	0	0	0.25	0.25	0	0.25	0.00017	0.00017	0.25	8.7e-05	0.00042	8.7e-05	0.00017	0	0	0	6	0.15
436	0.0086	0	0	0.24	0.24	0	0.24	0.0086	0.0086	0.24	0.0044	0.00022	0.0044	0.0086	0	0	0	6	0.15
437	0.19	0	0	0.01	0.01	0	0.01	0.19	0.19	0.01	0.098	0	0.098	0.19	0	0	0	7	0.23
438	0.0093	0	0	0.24	0.24	0	0.24	0.0093	0.0093	0.24	0.0048	0	0.0048	0.0093	0	0	0	6	0.15
439	0.036	0	0	0.21	0.21	0	0.21	0.036	0.036	0.21	0.018	1.5e-05	0.018	0.036	0	0	0	6	0.15
440	0.086	0	0	0.14	0.14	0	0.14	0.086	0.086	0.14	0.044	8.1e-05	0.044	0.086	0	0	0	6	0.15
441	0.075	0	0	0.16	0.16	0	0.16	0.075	0.075	0.16	0.038	0.00049	0.038	0.075	1.2e-05	0	0	6	0.15
442	0.0035	0	0	0.25	0.25	0	0.25	0.0035	0.0035	0.25	0.0018	0.0016	0.0018	0.0035	1.3e-05	0	0	6	0.15
443	0.12	0	0	0.091	0.091	0	0.091	0.12	0.12	0.091	0.063	0	0.063	0.12	0	0.02	0	7	0.23
444	0	2.6e-05	2.6e-05	0.041	0.041	2.6e-05	0.041	0	0	0.041	0	0.79	0	0	0.042	0	2.6e-05	11	0.083
445	0.064	0	0	0.17	0.17	0	0.17	0.064	0.064	0.17	0.033	0.0021	0.033	0.064	8.9e-05	0	0	6	0.15
446	0.08	0	0	0.15	0.15	0	0.15	0.08	0.08	0.15	0.041	0	0.041	0.08	0	0	0	6	0.15
447	0.00092	0	0	0.25	0.25	0	0.25	0.00092	0.00092	0.25	0.00047	0	0.00047	0.00092	0	0	0	6	0.15
448	0.00013	6.3e-06	6.3e-06	0.22	0.22	6.3e-06	0.22	0.00013	0.00013	0.22	6.8e-05	0.11	6.8e-05	0.00013	0.0045	0	6.3e-06	6	0.15
449	0.068	0	0	0.16	0.16	0	0.16	0.068	0.068	0.16	0.035	3.8e-05	0.035	0.068	0	0	0	6	0.15
450	0.12	0	0	0.098	0.098	0	0.098	0.12	0.12	0.098	0.062	0	0.062	0.12	0	0	0	7	0.23
451	8e-05	2.7e-06	2.7e-06	0.24	0.24	2.7e-06	0.24	8e-05	8e-05	0.24	4.1e-05	0.022	4.1e-05	8e-05	0.0003	0	2.7e-06	6	0.15
452	0.0068	0	0	0.24	0.24	0	0.24	0.0068	0.0068	0.24	0.0035	0	0.0035	0.0068	0	0	0	6	0.15
453	2.4e-05	9.4e-06	9.4e-06	0.042	0.042	9.5e-06	0.042	2.4e-05	2.4e-05	0.042	1.2e-05	0.64	1.2e-05	2.4e-05	0.19	0	9.4e-06	11	0.083
454	0.027	0	0	0.22	0.22	0	0.22	0.027	0.027	0.22	0.014	0	0.014	0.027	0	0	0	6	0.15
455	0.11	0	0	0.12	0.12	0	0.12	0.11	0.11	0.12	0.055	0	0.055	0.11	0	0	0	6	0.15
456	0.00024	7.6e-06	7.6e-06	0.2	0.2	7.6e-06	0.2	0.00024	0.00024	0.2	0.00012	0.19	0.00012	0.00024	0.013	0	7.6e-06	6	0.15
457	0.0083	0	0	0.24	0.24	0	0.24	0.0083	0.0083	0.24	0.0043	6.4e-05	0.0043	0.0083	0	0	0	6	0.15
458	0.19	0	0	0.014	0.014	0	0.014	0.19	0.19	0.014	0.096	0	0.096	0.19	0	0	0	7	0.23
459	0.03	0	0	0.21	0.21	0	0.21	0.03	0.03	0.21	0.015	0	0.015	0.03	0	0	0	6	0.15
460	0.1	0	0	0.12	0.12	0	0.12	0.1	0.1	0.12	0.052	0.0092	0.052	0.1	0.00066	0.00021	0	6	0.15
461	0.19	0	0	0.0055	0.0055	0	0.0055	0.19	0.19	0.0055	0.1	0	0.1	0.19	0	0	0	7	0.23
462	0.16	0	0	0.043	0.043	0	0.043	0.16	0.16	0.043	0.085	3.9e-05	0.085	0.16	0	0	0	7	0.23
463	0.03	0	0	0.21	0.21	0	0.21	0.03	0.03	0.21	0.015	0.0037	0.015	0.03	9.9e-05	0	0	6	0.15
464	0.18	0	0	0.027	0.027	0	0.027	0.18	0.18	0.027	0.091	0	0.091	0.18	0	0	0	7	0.23
465	0.2	0	0	0.003	0.003	0	0.003	0.2	0.2	0.003	0.1	0	0.1	0.2	0	0	0	7	0.23
466	0.19	0	0	0.0091	0.0091	0	0.0091	0.19	0.19	0.0091	0.098	0	0.098	0.19	0	0	0	7	0.23
467	0.2	0	0	0.00036	0.00036	0	0.00036	0.2	0.2	0.00036	0.1	0	0.1	0.2	0	0	0	7	0.23
468	0.17	0	0	0.038	0.038	0	0.038	0.17	0.17	0.038	0.087	1.3e-06	0.087	0.17	0	0	0	7	0.23
469	0.2	0	0	0.0025	0.0025	0	0.0025	0.2	0.2	0.0025	0.1	0	0.1	0.2	0	0	0	7	0.23
470	0.2	0	0	0.00051	0.00051	0	0.00051	0.2	0.2	0.00051	0.1	0	0.1	0.2	0	0	0	7	0.23
471	0.066	0	0	0.17	0.17	0	0.17	0.066	0.066	0.17	0.034	0	0.034	0.066	0	0	0	6	0.15
472	0.19	0	0	0.012	0.012	0	0.012	0.19	0.19	0.012	0.097	0	0.097	0.19	0	0	0	7	0.23
473	4.1e-05	0	0	0.25	0.25	0	0.25	4.1e-05	4.1e-05	0.25	2.1e-05	0.0016	2.1e-05	4.1e-05	2.9e-06	0	0	6	0.15
474	0.2	0	0	0.0038	0.0038	0	0.0038	0.2	0.2	0.0038	0.1	0	0.1	0.2	0	0	0	7	0.23
475	0.2	0	0	0.0029	0.0029	0	0.0029	0.2	0.2	0.0029	0.1	0	0.1	0.2	0	0	0	7	0.23
476	0.12	0	0	0.095	0.095	0	0.095	0.12	0.12	0.095	0.063	0	0.063	0.12	0	0	0	7	0.23
477	0.0051	0	0	0.24	0.24	0	0.24	0.0051	0.0051	0.24	0.0026	1.8e-05	0.0026	0.0051	0	0	0	6	0.15
478	0.0017	0	0	0.25	0.25	0	0.25	0.0017	0.0017	0.25	0.00087	2.2e-05	0.00087	0.0017	0	0	0	6	0.15
479	0.028	0	0	0.21	0.21	0	0.21	0.028	0.028	0.21	0.015	0.0099	0.015	0.028	0.00047	0	0	6	0.15
480	0.0089	0	0	0.24	0.24	0	0.24	0.0089	0.0089	0.24	0.0046	0.00012	0.0046	0.0089	0	0	0	6	0.15
481	0.14	0	0	0.078	0.078	0	0.078	0.14	0.14	0.078	0.07	4.1e-05	0.07	0.14	0	0	0	7	0.23
482	0.2	0	0	3e-05	3e-05	0	3e-05	0.2	0.2	3e-05	0.1	0	0.1	0.2	0	0	0	7	0.23
483	0.022	0	0	0.22	0.22	0	0.22	0.022	0.022	0.22	0.011	0.0068	0.011	0.022	0.00016	0	0	6	0.15
484	0.15	0	0	0.064	0.064	0	0.064	0.15	0.15	0.064	0.076	0	0.076	0.15	0	0	0	7	0.23
485	0	1.4e-05	1.4e-05	0.015	0.015	1.4e-05	0.015	0	0	0.015	0	0.81	0	0	0.13	0	1.4e-05	11	0.083
486	0.1	0	0	0.12	0.12	0	0.12	0.1	0.1	0.12	0.053	0	0.053	0.1	0	0	0	6	0.15
487	0.16	0	0	0.052	0.052	0	0.052	0.16	0.16	0.052	0.081	3.6e-05	0.081	0.16	0	0	0	7	0.23
488	0.04	0	0	0.2	0.2	0	0.2	0.04	0.04	0.2	0.02	2.1e-05	0.02	0.04	0	0	0	6	0.15
489	0.079	0	0	0.15	0.15	0	0.15	0.079	0.079	0.15	0.04	0	0.04	0.079	0	0	0	6	0.15
490	0.061	0	0	0.17	0.17	0	0.17	0.061	0.061	0.17	0.031	0	0.031	0.061	0	0	0	6	0.15
491	0.19	0	0	0.0027	0.0027	0	0.0027	0.19	0.19	0.0027	0.098	0	0.098	0.19	0	0.029	0	7	0.23
492	0.17	0	0	0.036	0.036	0	0.036	0.17	0.17	0.036	0.087	0	0.087	0.17	0	0	0	7	0.23
493	0.15	0	0	0.064	0.064	0	0.064	0.15	0.15	0.064	0.076	2.4e-06	0.076	0.15	0	0	0	7	0.23
494	0.02	3.1e-06	3.1e-06	0.21	0.21	3.1e-06	0.21	0.02	0.02	0.21	0.01	0.073	0.01	0.02	0.007	0	3.1e-06	6	0.15
495	0.03	0	0	0.21	0.21	0	0.21	0.03	0.03	0.21	0.015	0.012	0.015	0.03	0.00064	0	0	6	0.15
496	0.0032	1.9e-06	1.9e-06	0.24	0.24	1.9e-06	0.24	0.0032	0.0032	0.24	0.0016	0.019	0.0016	0.0032	0.00044	0	1.9e-06	6	0.15
497	6.5e-06	1.7e-05	1.7e-05	0.055	0.055	1.7e-05	0.055	6.5e-06	6.5e-06	0.055	3.3e-06	0.7	3.3e-06	6.5e-06	0.085	0	1.7e-05	11	0.083
498	0.18	0	0	0.019	0.019	0	0.019	0.18	0.18	0.019	0.094	1.9e-06	0.094	0.18	0	0	0	7	0.23
499	0.073	0	0	0.16	0.16	0	0.16	0.074	0.074	0.16	0.038	0.00012	0.038	0.074	0	0	0	6	0.15
500	0.2	0	0	0	0	0	0	0.2	0.2	0	0.1	0	0.1	0.2	0	0	0	7	0.23
501	0.03	0	0	0.21	0.21	0	0.21	0.03	0.03	0.21	0.015	0.021	0.015	0.03	0.0014	2.6e-06	0	6	0.15
502	0.075	0	0	0.16	0.16	0	0.16	0.075	0.075	0.16	0.038	0	0.038	0.075	0	0	0	6	0.15
503	0.008	0	0	0.24	0.24	0	0.24	0.008	0.008	0.24	0.0041	0	0.0041	0.008	0	0	0	6	0.15
504	0.00069	0	0	0.25	0.25	0	0.25	0.00069	0.00069	0.25	0.00036	6.3e-05	0.00036	0.00069	0	0	0	6	0.15
505	0.086	0	0	0.14	0.14	0	0.14	0.086	0.086	0.14	0.044	3.5e-05	0.044	0.086	0	0	0	6	0.15
506	0.03	0	0	0.21	0.21	0	0.21	0.03	0.03	0.21	0.015	0.0073	0.015	0.03	0.0003	0	0	6	0.15
507	0.078	0	0	0.15	0.15	0	0.15	0.078	0.078	0.15	0.04	0	0.04	0.078	0	3.2e-06	0	6	0.15
508	0.023	0	0	0.22	0.22	0	0.22	0.023	0.023	0.22	0.012	0.0062	0.012	0.023	0.00021	0	0	6	0.15
509	0.085	0	0	0.14	0.14	0	0.14	0.085	0.085	0.14	0.044	0.00016	0.044	0.085	0	0	0	6	0.15
510	9.8e-05	8.6e-06	8.6e-06	0.2	0.2	8.6e-06	0.2	9.8e-05	9.8e-05	0.2	5e-05	0.19	5e-05	9.8e-05	0.011	0	8.6e-06	6	0.15
511	0.04	0	0	0.2	0.2	0	0.2	0.04	0.04	0.2	0.02	0.00014	0.02	0.04	0	0	0	6	0.15
512	0	1.2e-05	1.2e-05	0.0041	0.0041	1.2e-05	0.0041	0	0	0.0041	0	0.85	0	0	0.13	0	1.2e-05	11	0.083
513	6e-05	1.2e-05	1.2e-05	0.11	0.11	1.2e-05	0.11	6e-05	6e-05	0.11	3.1e-05	0.5	3.1e-05	6e-05	0.072	0	1.2e-05	11	0.083
514	0.005	0	0	0.24	0.24	0	0.24	0.005	0.005	0.24	0.0026	0.0015	0.0026	0.005	1.3e-05	0	0	6	0.15
515	0.019	0	0	0.23	0.23	0	0.23	0.019	0.019	0.23	0.0096	0.0024	0.0096	0.019	4.1e-05	0	0	6	0.15
516	0.091	0	0	0.14	0.14	0	0.14	0.091	0.091	0.14	0.047	0	0.047	0.091	0	0	0	6	0.15
517	4.9e-05	0	0	0.25	0.25	0	0.25	4.9e-05	4.9e-05	0.25	2.5e-05	2.1e-06	2.5e-05	4.9e-05	0	0	0	6	0.15
518	0	1e-05	1e-05	0.0021	0.0021	1e-05	0.0021	0	0	0.0021	0	0.84	0	0	0.15	0	1e-05	11	0.083
519	0.12	0	0	0.1	0.1	0	0.1	0.12	0.12	0.1	0.061	3.8e-06	0.061	0.12	0	0	0	7	0.23
520	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	15	0.62
521	0.0015	0	0	0.25	0.25	0	0.25	0.0015	0.0015	0.25	0.00079	0.00028	0.00079	0.0015	0	0	0	6	0.15
522	0.00017	3.2e-06	3.2e-06	0.24	0.24	3.2e-06	0.24	0.00017	0.00017	0.24	8.7e-05	0.024	8.7e-05	0.00017	0.00029	0	3.2e-06	6	0.15
523	0.0035	0	0	0.25	0.25	0	0.25	0.0035	0.0035	0.25	0.0018	4e-05	0.0018	0.0035	0	0	0	6	0.15
524	0.056	0	0	0.18	0.18	0	0.18	0.057	0.057	0.18	0.029	7e-05	0.029	0.057	0	0	0	6	0.15
525	0.088	0	0	0.14	0.14	0	0.14	0.088	0.088	0.14	0.045	0	0.045	0.088	0	0	0	6	0.15
526	0	5.6e-06	5.6e-06	0.00025	0.00025	5.6e-06	0.00025	0	0	0.00025	0	0.76	0	0	0.24	0	5.6e-06	11	0.083
527	0.00076	0	0	0.25	0.25	0	0.25	0.00076	0.00076	0.25	0.00039	0.00032	0.00039	0.00076	0	0	0	6	0.15
528	0.064	0	0	0.17	0.17	0	0.17	0.065	0.065	0.17	0.033	0.0018	0.033	0.065	6.5e-05	0	0	6	0.15
529	0.014	3e-06	3e-06	0.21	0.21	3e-06	0.21	0.014	0.014	0.21	0.0074	0.063	0.0074	0.014	0.005	0	3e-06	6	0.15
530	0.16	0	0	0.045	0.045	0	0.045	0.16	0.16	0.045	0.084	7.1e-05	0.084	0.16	0	0	0	7	0.23
531	0.048	0	0	0.19	0.19	0	0.19	0.048	0.048	0.19	0.025	0.0088	0.025	0.048	0.00035	0	0	6	0.15
532	0.082	0	0	0.15	0.15	0	0.15	0.082	0.082	0.15	0.042	0	0.042	0.082	0	0	0	6	0.15
533	0.029	0	0	0.21	0.21	0	0.21	0.029	0.029	0.21	0.015	0.0062	0.015	0.029	0.00022	0	0	6	0.15
534	0.00075	4e-06	4e-06	0.23	0.23	4e-06	0.23	0.00075	0.00075	0.23	0.00039	0.073	0.00039	0.00075	0.0037	0	4e-06	6	0.15
535	0.1	0	0	0.12	0.12	0	0.12	0.1	0.1	0.12	0.053	2.1e-05	0.053	0.1	0	0	0	6	0.15
536	0.042	0	0	0.2	0.2	0	0.2	0.042	0.042	0.2	0.021	5.9e-05	0.021	0.042	0	0	0	6	0.15
537	0.011	0	0	0.24	0.24	0	0.24	0.011	0.011	0.24	0.0057	0.0031	0.0057	0.011	5.3e-05	0	0	6	0.15
538	0.014	0	0	0.23	0.23	0	0.23	0.014	0.014	0.23	0.007	0	0.007	0.014	0	0	0	6	0.15
539	0.01	0	0	0.23	0.23	0	0.23	0.01	0.01	0.23	0.0053	0.022	0.0053	0.01	0.0012	0	0	6	0.15
540	0.038	0	0	0.2	0.2	0	0.2	0.038	0.038	0.2	0.02	5.2e-06	0.02	0.038	0	0	0	6	0.15
541	0.033	0	0	0.21	0.21	0	0.21	0.033	0.033	0.21	0.017	0	0.017	0.033	0	0	0	6	0.15
542	0	7.1e-06	7.1e-06	0.24	0.24	7.1e-06	0.24	0	0	0.24	0	0.052	0	0	0.00042	0	7.1e-06	6	0.15
543	0.077	0	0	0.15	0.15	0	0.15	0.077	0.077	0.15	0.039	0.0019	0.039	0.077	0.00013	0.00078	0	6	0.15
544	0.01	0	0	0.24	0.24	0	0.24	0.01	0.01	0.24	0.0053	0.00029	0.0053	0.01	0	0	0	6	0.15
545	0.0086	4.3e-06	4.3e-06	0.19	0.19	4.3e-06	0.19	0.0086	0.0086	0.19	0.0044	0.16	0.0044	0.0086	0.029	0	4.3e-06	6	0.15
546	0.0071	3.3e-06	3.3e-06	0.22	0.22	3.3e-06	0.22	0.0071	0.0071	0.22	0.0036	0.09	0.0036	0.0071	0.01	0	3.3e-06	6	0.15
547	0.19	0	0	0.015	0.015	0	0.015	0.19	0.19	0.015	0.096	0	0.096	0.19	0	0	0	7	0.23
548	5.5e-05	9.9e-06	9.9e-06	0.19	0.19	9.9e-06	0.19	5.5e-05	5.5e-05	0.19	2.8e-05	0.22	2.8e-05	5.5e-05	0.012	0	9.9e-06	11	0.083
549	0.014	0	0	0.23	0.23	0	0.23	0.014	0.014	0.23	0.0072	5.2e-05	0.0072	0.014	0	0	0	6	0.15
550	0.072	0	0	0.16	0.16	0	0.16	0.072	0.072	0.16	0.037	0.00046	0.037	0.072	7.1e-06	0	0	6	0.15
551	0.0043	0	0	0.24	0.24	0	0.24	0.0043	0.0043	0.24	0.0022	0.03	0.0022	0.0043	0.0014	0	0	6	0.15
552	0	4.7e-05	4.7e-05	0.02	0.02	4.7e-05	0.02	0	0	0.02	0	0.91	0	0	0.013	0	4.7e-05	11	0.083
553	0	2.9e-05	2.9e-05	0.089	0.089	2.9e-05	0.089	0	0	0.089	0	0.62	0	0	0.019	0	2.9e-05	11	0.083
554	0.022	0	0	0.21	0.21	0	0.21	0.022	0.022	0.21	0.011	0.026	0.011	0.022	0.002	0	0	6	0.15
555	0.0032	0	0	0.25	0.25	0	0.25	0.0032	0.0032	0.25	0.0016	2.2e-05	0.0016	0.0032	0	0	0	6	0.15
556	0.03	0	0	0.21	0.21	0	0.21	0.03	0.03	0.21	0.015	0.0029	0.015	0.03	7e-05	0	0	6	0.15
557	0.11	0	0	0.11	0.11	0	0.11	0.11	0.11	0.11	0.057	0	0.057	0.11	0	0	0	7	0.23
558	0.16	0	0	0.045	0.045	0	0.045	0.16	0.16	0.045	0.084	0	0.084	0.16	0	0	0	7	0.23
559	0.051	0	0	0.19	0.19	0	0.19	0.051	0.051	0.19	0.026	0.0025	0.026	0.051	7.8e-05	0	0	6	0.15
560	0.0047	4.2e-06	4.2e-06	0.21	0.21	4.2e-06	0.21	0.0047	0.0047	0.21	0.0024	0.12	0.0024	0.0047	0.015	0	4.2e-06	6	0.15
561	2.9e-06	1.5e-05	1.5e-05	0.055	0.055	1.5e-05	0.055	2.9e-06	2.9e-06	0.055	0	0.69	0	2.9e-06	0.093	0	1.5e-05	11	0.083
562	0.08	0	0	0.15	0.15	0	0.15	0.08	0.08	0.15	0.041	0.00089	0.041	0.08	4.9e-05	0.00081	0	6	0.15
563	0.0033	0	0	0.25	0.25	0	0.25	0.0033	0.0033	0.25	0.0017	0.00031	0.0017	0.0033	0	0	0	6	0.15
564	0.11	0	0	0.11	0.11	0	0.11	0.11	0.11	0.11	0.058	6.9e-06	0.058	0.11	0	0	0	7	0.23
565	0.028	0	0	0.21	0.21	0	0.21	0.028	0.028	0.21	0.014	0.0012	0.014	0.028	1.7e-05	0	0	6	0.15
566	0.00035	0	0	0.25	0.25	0	0.25	0.00035	0.00035	0.25	0.00018	0.014	0.00018	0.00035	0.0002	0	0	6	0.15
567	0.0013	3.4e-06	3.4e-06	0.23	0.23	3.4e-06	0.23	0.0013	0.0013	0.23	0.00067	0.06	0.00067	0.0013	0.0032	0	3.4e-06	6	0.15
568	0	2.4e-05	2.4e-05	0.059	0.059	2.4e-05	0.059	0	0	0.059	0	0.72	0	0	0.041	0	2.4e-05	11	0.083
569	0.088	0	0	0.14	0.14	0	0.14	0.088	0.088	0.14	0.045	0	0.045	0.088	0	0	0	6	0.15
570	0	1.4e-05	1.4e-05	0.018	0.018	1.4e-05	0.018	0	0	0.018	0	0.8	0	0	0.13	0	1.4e-05	11	0.083
571	0.06	0	0	0.17	0.17	0	0.17	0.06	0.06	0.17	0.031	3e-05	0.031	0.06	0	0	0	6	0.15
