SNV	cluster0	cluster1	cluster2	cluster3	cluster4	cluster5	cluster6	cluster	dcf0
827	0.32	0	0.031	0	0.4	0.26	0	4	0.23
828	0.031	0.11	0.79	0	0.039	0.025	1.4e-06	2	0.15
829	0	0.9	0.1	0	0	0	6.7e-06	1	0.083
830	0.0056	0.0016	0.98	0	0.007	0.0045	0	2	0.15
831	0.00035	0.049	0.95	0	0.00044	0.00028	1.7e-06	2	0.15
832	0.33	0	0.0037	0	0.41	0.26	0	4	0.23
833	0	0.99	0.0054	0	0	0	2.6e-06	1	0.083
834	0.17	0.0035	0.48	0	0.21	0.13	0	2	0.15
835	0.012	0.00014	0.96	0	0.016	0.01	0	2	0.15
836	0.015	0.00066	0.95	0	0.019	0.012	0	2	0.15
837	0.13	0	0.59	0	0.17	0.11	0	2	0.15
838	0.32	0	0.0091	0	0.41	0.26	0	4	0.23
839	0.31	0	0.053	0	0.39	0.25	0	4	0.23
840	0.32	0	0.021	0	0.4	0.26	0	4	0.23
841	0.3	0	0.082	0	0.38	0.24	0	4	0.23
842	0	1	0.005	0	0	0	2.8e-06	1	0.083
843	0.096	0.0059	0.7	0	0.12	0.077	0	2	0.15
844	0.00071	0.046	0.95	0	0.00088	0.00057	0	2	0.15
845	0	1	0.004	0	0	0	0	1	0.083
846	0.15	4e-05	0.53	0	0.19	0.12	0	2	0.15
847	0.0033	0.017	0.97	0	0.0042	0.0027	0	2	0.15
848	0.026	0.019	0.9	0	0.032	0.021	0	2	0.15
849	0.092	0.0017	0.72	0	0.12	0.074	0	2	0.15
850	0.081	0.00035	0.75	0	0.1	0.065	0	2	0.15
851	0	0.7	0.3	0	0	0	8.4e-06	1	0.083
852	0.3	0	0.088	0	0.37	0.24	0	4	0.23
853	0	1	0.0022	0	0	0	2.6e-06	1	0.083
854	0.078	0.001	0.76	0	0.097	0.063	0	2	0.15
855	2.6e-05	4.8e-05	1	0	3.2e-05	2.1e-05	0	2	0.15
856	0.26	0	0.21	0	0.32	0.21	0	4	0.23
857	0.31	0	0.042	0	0.39	0.25	0	4	0.23
858	0.015	0.11	0.84	0	0.019	0.012	0	2	0.15
859	0.2	3.4e-06	0.38	0	0.25	0.16	0	2	0.15
860	0.23	0	0.3	0	0.29	0.19	0	2	0.15
861	0.0032	0.1	0.89	0	0.0041	0.0026	0	2	0.15
862	0	0.93	0.074	0	0	0	4.4e-06	1	0.083
863	0.0001	0.01	0.99	0	0.00013	8.5e-05	0	2	0.15
864	0.15	0	0.55	0	0.19	0.12	0	2	0.15
865	0.12	0.00025	0.63	0	0.15	0.097	0	2	0.15
866	0.019	0.061	0.88	0	0.024	0.015	0	2	0.15
867	0.077	0.0071	0.76	0	0.097	0.062	0	2	0.15
868	0.18	0.44	0.0015	0	0.23	0.15	0	1	0.083
869	0.047	4.8e-05	0.86	0	0.058	0.038	0	2	0.15
870	0.00026	0.00078	1	0	0.00033	0.00021	0	2	0.15
871	0.031	0.12	0.78	0	0.039	0.025	0	2	0.15
872	4e-05	4.8e-05	1	0	5e-05	3.2e-05	0	2	0.15
873	0.031	0.0048	0.9	0	0.039	0.025	0	2	0.15
874	0.12	1.1e-06	0.62	0	0.15	0.1	0	2	0.15
875	0.028	0.002	0.91	0	0.035	0.022	0	2	0.15
876	0.31	1.8e-06	0.039	1.7e-05	0.39	0.25	0	4	0.23
877	0.00041	4.9e-06	1	0	0.00052	0.00033	0	2	0.15
878	0	0	0	1	0	0	0	3	0.62
879	0.19	0	0.43	0	0.23	0.15	0	2	0.15
880	0.03	0.27	0.64	0	0.038	0.024	2.1e-06	2	0.15
881	0.24	0	0.28	0	0.29	0.19	0	4	0.23
882	0.18	0.00053	0.45	0	0.22	0.14	0	2	0.15
883	0.066	0.001	0.8	0	0.083	0.053	0	2	0.15
884	0.21	8.7e-05	0.35	0	0.26	0.17	0	2	0.15
885	0.082	8.3e-05	0.75	0	0.1	0.066	0	2	0.15
886	0.21	0.00026	0.37	0	0.26	0.17	0	2	0.15
887	4.8e-05	0.34	0.66	0	6e-05	3.9e-05	5.7e-06	2	0.15
888	0.00052	0.16	0.84	0	0.00065	0.00042	3e-06	2	0.15
889	0.2	0.00018	0.39	0	0.25	0.16	0	2	0.15
890	0.2	0.0071	0.39	0.0018	0.24	0.16	0	2	0.15
891	0.0019	0.099	0.9	0	0.0024	0.0015	2e-06	2	0.15
892	0.089	0.015	0.71	0	0.11	0.072	0	2	0.15
893	0.01	0	0.97	0	0.013	0.0084	0	2	0.15
894	0.22	1.2e-06	0.33	0	0.27	0.18	0	2	0.15
895	0.17	0.0068	0.47	1.4e-05	0.21	0.14	0	2	0.15
896	1.6e-05	0.13	0.87	0	2e-05	1.3e-05	4.2e-06	2	0.15
897	0	0.94	0.061	0	0	0	4.4e-06	1	0.083
898	0.00081	0.36	0.63	0	0.001	0.00065	3.3e-06	2	0.15
899	0.015	0.14	0.82	0	0.018	0.012	0	2	0.15
900	7.6e-05	0.75	0.25	0	9.5e-05	6.1e-05	4.2e-06	1	0.083
901	0	0.9	0.095	0	0	0	9.6e-06	1	0.083
902	3.6e-05	0.79	0.21	0	4.5e-05	2.9e-05	5.3e-06	1	0.083
903	0.0033	0.0085	0.98	0	0.0041	0.0027	0	2	0.15
904	0.15	0	0.55	0	0.18	0.12	0	2	0.15
905	0.21	0	0.35	0	0.26	0.17	0	2	0.15
906	0	0.98	0.021	0	0	0	4.6e-06	1	0.083
907	0.12	0.00077	0.62	0	0.16	0.1	0	2	0.15
908	0.0012	0.00085	1	0	0.0014	0.00093	0	2	0.15
909	0.026	0.22	0.7	0	0.033	0.021	2e-06	2	0.15
910	0.098	0.013	0.69	0	0.12	0.079	0	2	0.15
911	0.22	0.0003	0.32	0	0.28	0.18	0	2	0.15
912	0.033	0.019	0.88	0	0.041	0.026	0	2	0.15
913	0.097	8.3e-05	0.7	0	0.12	0.078	0	2	0.15
914	0.047	0	0.86	0	0.059	0.038	0	2	0.15
915	0.0053	2.3e-06	0.98	0	0.0066	0.0043	0	2	0.15
916	0.031	0.0079	0.9	0	0.038	0.025	0	2	0.15
917	0	0.97	0.035	0	0	0	4.1e-06	1	0.083
918	0.0012	0.6	0.39	0	0.0015	0.00096	4.1e-06	1	0.083
919	4.3e-05	0.45	0.55	0	5.4e-05	3.5e-05	6.2e-06	2	0.15
920	0.001	0.0015	1	0	0.0013	0.00084	0	2	0.15
921	0.011	0.00021	0.97	0	0.013	0.0086	0	2	0.15
922	0.0014	0.46	0.54	0	0.0017	0.0011	4e-06	2	0.15
923	0.00012	0.81	0.19	0	0.00015	9.6e-05	4.4e-06	1	0.083
924	0.059	0.016	0.8	0	0.073	0.047	0	2	0.15
925	0.00024	0.5	0.5	0	0.00029	0.00019	5.1e-06	1	0.083
926	0	0.94	0.063	0	0	0	5.9e-06	1	0.083
927	0.33	0	6.4e-06	0	0.41	0.26	0	4	0.23
928	0.29	9.7e-05	0.11	0.0017	0.36	0.23	0	4	0.23
929	0	1	0.0033	0	0	0	3.1e-06	1	0.083
930	0.33	0	0.0034	0	0.41	0.26	0	4	0.23
931	0.0007	0.34	0.66	0	0.00088	0.00057	4e-06	2	0.15
932	1e-05	0.031	0.97	0	1.3e-05	8.3e-06	2e-06	2	0.15
933	0	0.98	0.018	0	0	0	3.6e-06	1	0.083
934	0.18	0	0.45	0	0.22	0.14	0	2	0.15
935	0.0099	1.3e-06	0.97	0	0.012	0.008	0	2	0.15
936	0.0004	0.0017	1	0	0.0005	0.00032	0	2	0.15
937	0.004	0.0008	0.99	0	0.005	0.0032	0	2	0.15
938	0.15	0.0018	0.55	0	0.18	0.12	0	2	0.15
939	0	1	0.0017	0	0	0	2.6e-06	1	0.083
940	0.00052	0.007	0.99	0	0.00065	0.00042	0	2	0.15
941	0.002	0.062	0.93	0	0.0026	0.0016	0	2	0.15
942	0.33	0	0.00021	0	0.41	0.26	0	4	0.23
943	0.00086	0.061	0.94	0	0.0011	0.00069	1.7e-06	2	0.15
944	0	0.59	0.41	0	0	0	1.6e-05	1	0.083
945	0	1	0.00025	0	0	0	2.1e-06	1	0.083
946	0.032	3.7e-05	0.9	0	0.04	0.026	0	2	0.15
947	0	0.94	0.06	0	0	0	5.6e-06	1	0.083
948	0.013	0.036	0.93	0	0.016	0.01	0	2	0.15
949	0	0.85	0.15	0	0	0	7.3e-06	1	0.083
950	0.0017	0	0.99	0	0.0021	0.0014	0	2	0.15
951	0.33	0	0.0061	0	0.41	0.26	0	4	0.23
952	0.014	0	0.96	0	0.018	0.012	0	2	0.15
953	0.048	0.0029	0.85	0	0.061	0.039	0	2	0.15
954	0	0.95	0.05	0	0	0	8.8e-06	1	0.083
955	0.00071	0.19	0.81	0	0.00089	0.00057	2.6e-06	2	0.15
956	0.26	0	0.21	0	0.32	0.21	0	4	0.23
957	0.27	0	0.17	0	0.34	0.22	0	4	0.23
958	0	0.028	0.97	0	0	0	3.3e-06	2	0.15
959	0	1	0.00013	0	0	0	1.2e-06	1	0.083
960	0.073	0.00087	0.78	0	0.091	0.059	0	2	0.15
961	0.0048	0.095	0.89	0	0.006	0.0039	1.7e-06	2	0.15
962	1.8e-05	0.0096	0.99	0	2.3e-05	1.5e-05	0	2	0.15
963	0.0087	0.0097	0.96	0	0.011	0.007	0	2	0.15
964	0.061	0.031	0.78	0	0.077	0.05	0	2	0.15
965	0.22	0.00062	0.32	0	0.28	0.18	0	2	0.15
966	0.078	0.069	0.69	2.4e-06	0.098	0.063	0	2	0.15
967	0.32	0	0.012	0	0.4	0.26	0	4	0.23
968	0	0.94	0.06	0	0	0	1.2e-05	1	0.083
969	0.00045	0.58	0.42	0	0.00057	0.00037	4.6e-06	1	0.083
970	0.0092	0.26	0.71	0	0.011	0.0074	2.6e-06	2	0.15
971	7.9e-05	0.4	0.6	0	9.9e-05	6.4e-05	5.6e-06	2	0.15
972	0.29	0	0.1	0	0.37	0.24	0	4	0.23
973	0.095	0.0052	0.7	0	0.12	0.077	0	2	0.15
974	0.2	4.6e-06	0.39	0	0.25	0.16	0	2	0.15
975	0.18	2.5e-06	0.44	0	0.23	0.15	0	2	0.15
976	0	1	0.002	0	0	0	2.8e-06	1	0.083
977	9.9e-05	0.37	0.63	0	0.00012	8e-05	5.3e-06	2	0.15
978	0.012	0.34	0.62	0	0.015	0.0094	2.8e-06	2	0.15
979	0.097	0.0032	0.7	0	0.12	0.078	0	2	0.15
980	0.31	0	0.066	0	0.38	0.25	0	4	0.23
981	0.33	0	5.9e-05	0	0.41	0.26	0	4	0.23
982	0.0079	0.4	0.57	0	0.0099	0.0064	3.1e-06	2	0.15
983	0.0045	0	0.99	0	0.0056	0.0036	0	2	0.15
984	0.0078	0.32	0.65	0	0.0098	0.0063	2.9e-06	2	0.15
985	0.25	0	0.22	0	0.32	0.21	0	4	0.23
986	0.027	0.011	0.9	0	0.034	0.022	0	2	0.15
987	0.039	6.8e-06	0.88	0	0.049	0.032	0	2	0.15
988	0	0.93	0.072	0	0	0	7.3e-06	1	0.083
989	0.0016	0.27	0.73	0	0.002	0.0013	3.3e-06	2	0.15
990	2.2e-05	0.83	0.17	0	2.7e-05	1.8e-05	5.3e-06	1	0.083
991	0.0071	0.3	0.68	0	0.0089	0.0057	2.8e-06	2	0.15
992	0.33	0	4.3e-05	0	0.41	0.26	0	4	0.23
993	4.9e-06	0.9	0.1	0	6.1e-06	3.9e-06	5.1e-06	1	0.083
994	3.1e-06	0.77	0.23	0	3.9e-06	2.5e-06	6.9e-06	1	0.083
995	0.27	0	0.18	0	0.33	0.22	0	4	0.23
996	0.0055	0.18	0.81	0	0.0068	0.0044	2.2e-06	2	0.15
997	0.009	0	0.97	0	0.011	0.0073	0	2	0.15
998	0.00029	0.011	0.99	0	0.00036	0.00023	0	2	0.15
999	0.094	0.0087	0.71	0	0.12	0.075	0	2	0.15
1000	0.1	0	0.69	0	0.13	0.081	0	2	0.15
1001	2.3e-06	0.72	0.28	0	2.9e-06	1.8e-06	8.4e-06	1	0.083
1002	0.064	2.7e-05	0.81	0	0.08	0.051	0	2	0.15
1003	0.24	3.4e-05	0.26	0	0.3	0.2	0	4	0.23
1004	0.00017	0.056	0.94	0	0.00021	0.00013	2e-06	2	0.15
1005	0.00065	0.0022	1	0	0.00081	0.00052	0	2	0.15
1006	0.24	0	0.26	0	0.3	0.19	0	4	0.23
1007	2.4e-05	0.58	0.42	0	3e-05	1.9e-05	6.8e-06	1	0.083
1008	9.1e-06	0.59	0.41	0	1.1e-05	7.3e-06	7.6e-06	1	0.083
1009	4.9e-05	0.43	0.57	0	6.1e-05	3.9e-05	6.1e-06	2	0.15
1010	0	1	8.3e-05	0	0	0	2e-06	1	0.083
1011	0	1	0.0047	0	0	0	2.7e-06	1	0.083
1012	0.24	0	0.28	0	0.3	0.19	0	4	0.23
1013	0.23	0.00086	0.3	5.8e-06	0.29	0.19	0	2	0.15
1014	1.8e-05	0.8	0.2	0	2.2e-05	1.4e-05	5.7e-06	1	0.083
1015	0.31	0	0.05	0	0.39	0.25	0	4	0.23
1016	0.015	0.00033	0.95	0	0.018	0.012	0	2	0.15
1017	0.00011	0.84	0.16	0	0.00014	9.3e-05	4.2e-06	1	0.083
1018	0.049	0.0061	0.84	0	0.061	0.039	0	2	0.15
1019	0.00021	0.0021	1	0	0.00026	0.00017	0	2	0.15
1020	0.058	0.013	0.81	0	0.073	0.047	0	2	0.15
1021	0.13	0	0.59	0	0.17	0.11	0	2	0.15
1022	0.1	3.6e-05	0.68	0	0.13	0.083	0	2	0.15
1023	0.00013	0.28	0.71	0	0.00016	0.00011	4.7e-06	2	0.15
1024	0.00013	0.73	0.27	0	0.00016	0.0001	5e-06	1	0.083
1025	0.21	1.9e-06	0.37	0	0.26	0.17	0	2	0.15
1026	0.088	0.0029	0.73	0	0.11	0.071	0	2	0.15
1027	0	0.96	0.036	0	0	0	5.6e-06	1	0.083
1028	7e-05	0.51	0.49	0	8.7e-05	5.6e-05	5.9e-06	1	0.083
1029	0.066	0.035	0.76	0	0.083	0.053	0	2	0.15
1030	1.2e-06	0.017	0.98	0	1.5e-06	0	1.8e-06	2	0.15
1031	0	0.99	0.011	0	0	0	5.5e-06	1	0.083
1032	0.087	0	0.73	0	0.11	0.07	0	2	0.15
1033	0.26	5.9e-05	0.21	0	0.32	0.21	0	4	0.23
1034	0.18	4.9e-06	0.44	0	0.23	0.15	0	2	0.15
1035	0.045	5.4e-05	0.86	0	0.056	0.036	0	2	0.15
1036	0.32	0	0.024	0	0.4	0.26	0	4	0.23
1037	3.8e-05	0.00064	1	0	4.7e-05	3e-05	0	2	0.15
1038	0.069	0	0.79	0	0.086	0.055	0	2	0.15
1039	0.092	0	0.72	0	0.11	0.074	0	2	0.15
1040	0.083	0.0023	0.74	0	0.1	0.067	0	2	0.15
1041	0.13	0	0.59	0	0.17	0.11	0	2	0.15
1042	2e-05	0.34	0.66	0	2.5e-05	1.6e-05	5.9e-06	2	0.15
1043	0.013	0	0.96	0	0.017	0.011	0	2	0.15
1044	0	0.67	0.33	0	0	0	8.6e-06	1	0.083
1045	0.2	0	0.39	0	0.25	0.16	0	2	0.15
1046	0	1	2.1e-05	0	0	0	0	1	0.083
1047	0.0064	0	0.98	0	0.008	0.0051	0	2	0.15
1048	0.075	0.015	0.76	0	0.094	0.061	0	2	0.15
1049	0.021	0.18	0.75	0	0.027	0.017	1.9e-06	2	0.15
1050	0.012	0.34	0.62	0	0.015	0.0094	2.8e-06	2	0.15
1051	1.8e-05	0.84	0.16	0	2.2e-05	1.4e-05	5.2e-06	1	0.083
1052	0	1	0.0021	0	0	0	2.4e-06	1	0.083
1053	0.21	0	0.37	0	0.26	0.17	0	2	0.15
1054	0	0.0029	1	0	0	0	1e-06	2	0.15
1055	0.027	0.11	0.81	0	0.033	0.021	1.4e-06	2	0.15
1056	0.12	0.0053	0.61	0	0.16	0.1	0	2	0.15
1057	3e-06	0.4	0.6	0	3.8e-06	2.4e-06	8.5e-06	2	0.15
1058	3.4e-05	0.71	0.29	0	4.3e-05	2.7e-05	6e-06	1	0.083
1059	8.1e-05	0.061	0.94	0	0.0001	6.5e-05	2.3e-06	2	0.15
1060	0.00081	0.58	0.42	0	0.001	0.00065	4.3e-06	1	0.083
1061	0.09	7.2e-05	0.72	0	0.11	0.073	0	2	0.15
1062	0.00011	0.68	0.32	0	0.00014	8.8e-05	5.3e-06	1	0.083
1063	0	0.79	0.21	0	0	0	1e-05	1	0.083
1064	0.067	0.00023	0.8	0	0.084	0.054	0	2	0.15
1065	0.01	2.4e-05	0.97	0	0.013	0.0085	0	2	0.15
1066	0.1	6e-05	0.69	0	0.13	0.082	0	2	0.15
1067	0.17	1.9e-06	0.49	0	0.21	0.13	0	2	0.15
1068	0.32	0	0.011	0	0.4	0.26	0	4	0.23
1069	0.042	0.046	0.82	0	0.053	0.034	0	2	0.15
1070	0.00014	0.65	0.35	0	0.00018	0.00011	5.2e-06	1	0.083
1071	1.4e-05	0.26	0.73	0	1.8e-05	1.2e-05	6e-06	2	0.15
1072	0.0031	0.044	0.95	0	0.0039	0.0025	1.2e-06	2	0.15
1073	0	0.99	0.013	0	0	0	2.8e-06	1	0.083
1074	0.0024	0.25	0.74	0	0.003	0.0019	3.1e-06	2	0.15
1075	0.037	2.4e-05	0.89	0	0.046	0.03	0	2	0.15
1076	0.018	0.065	0.88	0	0.022	0.014	1.2e-06	2	0.15
1077	0	1	0.0014	0	0	0	3e-06	1	0.083
1078	0.31	0	0.054	0	0.39	0.25	0	4	0.23
1079	0.00098	0.55	0.45	0	0.0012	0.00079	4.2e-06	1	0.083
1080	0.16	0	0.52	0	0.2	0.13	0	2	0.15
1081	0	1	0.0013	0	0	0	2.9e-06	1	0.083
1082	0.3	4.9e-05	0.079	0.016	0.37	0.24	0	4	0.23
1083	3.6e-06	0.87	0.13	0	4.5e-06	2.9e-06	5.9e-06	1	0.083
1084	6.7e-05	0.07	0.93	0	8.4e-05	5.4e-05	2.5e-06	2	0.15
1085	0.001	0.00057	1	0	0.0013	0.00083	0	2	0.15
1086	0.091	0	0.72	0	0.11	0.073	0	2	0.15
1087	0.009	0.0093	0.96	0	0.011	0.0073	0	2	0.15
1088	0.29	2.9e-05	0.12	1.3e-06	0.36	0.23	0	4	0.23
1089	0.032	4e-06	0.9	0	0.04	0.026	0	2	0.15
1090	0.034	0.0008	0.9	0	0.043	0.027	0	2	0.15
1091	0	0.98	0.021	0	0	0	5.2e-06	1	0.083
1092	0.27	1.6e-05	0.18	0	0.34	0.22	0	4	0.23
1093	0.12	0.00088	0.64	0.00026	0.14	0.093	0	2	0.15
1094	0.016	0.036	0.91	0	0.021	0.013	0	2	0.15
1095	0.14	0	0.57	0	0.18	0.11	0	2	0.15
1096	0.041	0.0017	0.87	0	0.052	0.033	0	2	0.15
1097	0.31	0	0.056	0	0.39	0.25	0	4	0.23
1098	0.038	0.042	0.84	0	0.047	0.03	0	2	0.15
1099	0.07	0.0019	0.78	0	0.088	0.056	0	2	0.15
1100	5e-06	0.5	0.5	0	6.3e-06	4e-06	8.2e-06	1	0.083
1101	0.0018	0.0086	0.99	0	0.0022	0.0014	0	2	0.15
1102	0.32	0	0.021	0	0.4	0.26	0	4	0.23
1103	0.075	0	0.77	0	0.094	0.06	0	2	0.15
1104	0.31	1.2e-06	0.06	0	0.38	0.25	0	4	0.23
1105	0.026	0.09	0.83	0	0.032	0.021	1.3e-06	2	0.15
1106	0.1	0	0.69	0	0.13	0.083	0	2	0.15
1107	0.052	6.9e-05	0.84	0	0.066	0.042	0	2	0.15
1108	0.00085	5.2e-06	1	0	0.0011	0.00069	0	2	0.15
1109	0.067	0.0087	0.79	0	0.083	0.054	0	2	0.15
1110	0.14	1.6e-05	0.56	0	0.18	0.12	0	2	0.15
1111	0.043	0	0.87	0	0.054	0.035	0	2	0.15
1112	0.016	0.0021	0.95	0	0.02	0.013	0	2	0.15
1113	0	0.92	0.082	0	0	0	1.5e-05	1	0.083
1114	0.0009	0.0035	0.99	0	0.0011	0.00073	0	2	0.15
1115	0.048	0.094	0.76	0	0.06	0.039	1.2e-06	2	0.15
1116	0.0033	0.29	0.7	0	0.0041	0.0026	3.1e-06	2	0.15
1117	0.00031	0.59	0.41	0	0.00039	0.00025	4.9e-06	1	0.083
1118	0	0.99	0.0069	0	0	0	3.3e-06	1	0.083
1119	0	0.98	0.015	0	0	0	7e-06	1	0.083
1120	0.0052	0.11	0.87	0	0.0065	0.0042	1.8e-06	2	0.15
1121	0.0059	0.013	0.97	0	0.0074	0.0048	0	2	0.15
1122	0.017	0.21	0.74	0	0.021	0.013	2.2e-06	2	0.15
1123	0.0015	0.0018	0.99	0	0.0019	0.0012	0	2	0.15
1124	0.00021	0.0071	0.99	0	0.00027	0.00017	0	2	0.15
1125	0.0062	1.6e-06	0.98	0	0.0078	0.005	0	2	0.15
1126	0	0.98	0.016	0	0	0	7.3e-06	1	0.083
1127	2.8e-05	0.87	0.13	0	3.5e-05	2.3e-05	4.6e-06	1	0.083
1128	0	1	7e-05	0	0	0	1.2e-06	1	0.083
1129	0	0.97	0.029	0	0	0	4.8e-06	1	0.083
1130	0	0.87	0.13	0	0	0	1.6e-05	1	0.083
1131	0.19	6.4e-05	0.42	0	0.24	0.15	0	2	0.15
1132	0.25	2.4e-06	0.23	0	0.31	0.2	0	4	0.23
1133	0.24	0	0.26	0	0.3	0.2	0	4	0.23
1134	3.1e-06	0.27	0.73	0	3.9e-06	2.5e-06	7.4e-06	2	0.15
1135	0.021	2.6e-05	0.94	0	0.026	0.017	0	2	0.15
1136	0.033	0.13	0.77	0	0.042	0.027	1.5e-06	2	0.15
1137	0.055	0.028	0.8	0	0.069	0.044	0	2	0.15
1138	0	1	0.00064	0	0	0	1.9e-06	1	0.083
1139	0.16	4.5e-06	0.51	0	0.2	0.13	0	2	0.15
1140	0.047	0.11	0.75	0	0.058	0.038	0	2	0.15
1141	0.018	0.00025	0.95	0	0.022	0.014	0	2	0.15
1142	0	0.98	0.025	0	0	0	1.4e-05	1	0.083
1143	0.13	0	0.61	0	0.16	0.1	0	2	0.15
1144	0.19	0	0.43	0	0.23	0.15	0	2	0.15
1145	0.089	2.2e-05	0.73	0	0.11	0.072	0	2	0.15
1146	0.29	0	0.11	0	0.36	0.23	0	4	0.23
1147	0.12	0.00089	0.64	0	0.15	0.096	0	2	0.15
1148	0.013	0.12	0.84	0	0.016	0.011	0	2	0.15
1149	0.075	0.00031	0.77	0	0.094	0.061	0	2	0.15
1150	0.096	0	0.71	0	0.12	0.077	0	2	0.15
1151	0.016	0.0035	0.95	0	0.02	0.013	0	2	0.15
1152	0.23	0	0.3	0	0.29	0.19	0	2	0.15
1153	0.0022	0.047	0.95	0	0.0028	0.0018	0	2	0.15
1154	0.017	0.00037	0.95	0	0.022	0.014	0	2	0.15
1155	0.00023	0.18	0.81	0	0.00029	0.00018	2.9e-06	2	0.15
1156	0.0022	0.23	0.77	0	0.0027	0.0017	2.4e-06	2	0.15
1157	0.07	1.9e-05	0.78	0	0.088	0.057	0	2	0.15
1158	0.055	0.038	0.79	0	0.068	0.044	0	2	0.15
1159	0.14	1.4e-05	0.58	0	0.17	0.11	0	2	0.15
1160	0.1	6.2e-05	0.69	1.6e-05	0.13	0.082	0	2	0.15
1161	0.032	0.11	0.79	0	0.04	0.026	0	2	0.15
1162	0.21	0	0.36	0	0.26	0.17	0	2	0.15
1163	0.0056	0	0.98	0	0.007	0.0045	0	2	0.15
1164	0.017	0.0085	0.94	0	0.021	0.013	0	2	0.15
1165	0.21	0	0.36	0	0.26	0.17	0	2	0.15
1166	0.087	0.00076	0.73	0	0.11	0.07	0	2	0.15
1167	0.21	0	0.35	0	0.27	0.17	0	2	0.15
1168	0	0	0	1	0	0	0	3	0.62
1169	0.077	0.0043	0.76	1e-05	0.097	0.062	0	2	0.15
1170	0.013	0.034	0.93	0	0.016	0.011	0	2	0.15
1171	0.029	0.11	0.8	0	0.036	0.023	0	2	0.15
1172	0.027	0.011	0.91	0	0.034	0.022	0	2	0.15
1173	0.00079	0.00042	1	0	0.00099	0.00064	0	2	0.15
1174	0.055	0	0.83	0	0.069	0.044	0	2	0.15
1175	0.098	2.1e-05	0.7	0	0.12	0.079	0	2	0.15
1176	0.015	0	0.95	0	0.019	0.012	0	2	0.15
1177	0.0027	0.018	0.97	0	0.0033	0.0021	0	2	0.15
1178	0.023	0.044	0.88	0	0.029	0.019	0	2	0.15
1179	0.00071	0.00047	1	0	0.00088	0.00057	0	2	0.15
1180	0.32	0	0.0088	0	0.41	0.26	0	4	0.23
1181	0.11	0	0.65	0	0.14	0.092	0	2	0.15
1182	1.3e-06	0.49	0.51	0	1.6e-06	1.1e-06	9e-06	2	0.15
1183	0.095	0	0.71	0	0.12	0.076	0	2	0.15
1184	0.0073	0.00076	0.98	0	0.0092	0.0059	0	2	0.15
1185	0.26	0	0.19	0	0.33	0.21	0	4	0.23
1186	0.18	0	0.46	0	0.22	0.14	0	2	0.15
1187	0.0066	0.0023	0.98	0	0.0083	0.0053	0	2	0.15
1188	0.15	5.7e-05	0.54	0	0.19	0.12	0	2	0.15
1189	0.049	0.0074	0.84	0	0.062	0.04	0	2	0.15
1190	0.0092	0.00051	0.97	0	0.012	0.0075	0	2	0.15
1191	0	0.24	0.76	0	0	0	6.4e-06	2	0.15
1192	0.0044	0.00029	0.99	0	0.0055	0.0035	0	2	0.15
1193	0.0039	0.0011	0.99	0	0.0049	0.0032	0	2	0.15
1194	0.0027	0.0015	0.99	0	0.0033	0.0021	0	2	0.15
1195	0.012	0.11	0.85	0	0.015	0.0094	0	2	0.15
1196	0.042	0.00051	0.87	0	0.052	0.034	0	2	0.15
1197	0.086	0	0.74	0	0.11	0.069	0	2	0.15
1198	0.0072	0.071	0.91	0	0.009	0.0058	0	2	0.15
1199	0.14	0.00017	0.57	0	0.18	0.11	0	2	0.15
1200	0.17	5.2e-06	0.47	0	0.22	0.14	0	2	0.15
1201	0.15	6.1e-06	0.56	0	0.18	0.12	0	2	0.15
1202	0.29	0	0.12	0	0.36	0.23	0	4	0.23
1203	0.0085	0.23	0.74	0	0.011	0.0068	2e-06	2	0.15
1204	0.007	0.26	0.72	0	0.0088	0.0057	2.2e-06	2	0.15
1205	0.018	8.3e-05	0.94	0	0.023	0.015	0	2	0.15
1206	0.0012	0.00033	1	0	0.0015	0.00096	0	2	0.15
1207	0.0061	2.8e-06	0.98	0	0.0076	0.0049	0	2	0.15
1208	0.1	0	0.68	0	0.13	0.083	0	2	0.15
1209	0.0061	0.004	0.98	0	0.0076	0.0049	0	2	0.15
1210	0.072	0.00068	0.78	0	0.09	0.058	0	2	0.15
1211	0.19	6.1e-06	0.4	0	0.24	0.16	0	2	0.15
1212	0.039	0.024	0.86	0	0.049	0.032	0	2	0.15
1213	7e-05	0.014	0.99	0	8.8e-05	5.7e-05	0	2	0.15
1214	0.032	3.7e-05	0.9	0	0.04	0.026	0	2	0.15
1215	0.13	4.5e-05	0.61	2.5e-06	0.16	0.1	0	2	0.15
1216	1.1e-05	0.43	0.57	0	1.4e-05	9e-06	5.9e-06	2	0.15
1217	0.16	0	0.5	0	0.2	0.13	0	2	0.15
1218	0.12	4.2e-06	0.65	0	0.15	0.093	0	2	0.15
1219	0.0011	0.28	0.72	0	0.0014	0.00088	2.9e-06	2	0.15
1220	0.19	5.9e-06	0.43	0	0.23	0.15	0	2	0.15
1221	0.00019	0.0039	1	0	0.00024	0.00015	0	2	0.15
1222	0.13	0	0.59	4e-05	0.17	0.11	0	2	0.15
1223	0.28	0	0.14	0	0.35	0.23	0	4	0.23
1224	0.038	0.0062	0.88	0	0.048	0.031	0	2	0.15
1225	0.32	0	0.025	0	0.4	0.26	0	4	0.23
1226	0.21	0	0.37	0	0.26	0.17	0	2	0.15
