SNV	cluster0	cluster1	cluster2	cluster3	cluster4	cluster5	cluster6	cluster7	cluster8	cluster9	cluster10	cluster11	cluster12	cluster13	cluster	dcf0
435	0.00018	0.00018	0.00021	0.00014	0.00016	0	0.00018	0.00018	0.25	0.25	0.25	0	0.25	0.00014	8	0.15
436	0.0091	9.4e-05	0.011	0.0073	8.2e-05	0	9.4e-05	0.0091	0.24	0.24	0.24	0	0.24	0.0073	8	0.15
437	0.2	0	0.24	0.16	0	0	0	0.2	0.01	0.01	0.01	0	0.01	0.16	2	0.23
438	0.0099	0	0.012	0.0079	0	0	0	0.0099	0.24	0.24	0.24	0	0.24	0.0079	8	0.15
439	0.038	6.5e-06	0.045	0.03	5.7e-06	0	6.5e-06	0.038	0.2	0.2	0.2	0	0.2	0.03	8	0.15
440	0.09	3.5e-05	0.11	0.072	3.1e-05	5.8e-06	3.5e-05	0.09	0.14	0.14	0.14	0	0.14	0.072	8	0.15
441	0.079	0.00021	0.094	0.063	0.00018	0.0003	0.00021	0.079	0.16	0.16	0.16	0	0.16	0.063	8	0.15
442	0.0037	0.0007	0.0044	0.0029	0.00061	0	0.0007	0.0037	0.25	0.25	0.25	0	0.25	0.0029	8	0.15
443	0.13	0	0.15	0.1	0	0.013	0	0.13	0.089	0.089	0.089	0.019	0.089	0.1	2	0.23
444	0	0.3	0	0	0.26	0	0.3	0	0.036	0.036	0.036	0	0.036	0	1	0.083
445	0.068	0.00093	0.081	0.054	0.00081	0.00026	0.00093	0.068	0.17	0.17	0.17	0	0.17	0.054	8	0.15
446	0.084	0	0.1	0.067	0	0	0	0.084	0.15	0.15	0.15	0	0.15	0.067	8	0.15
447	0.00098	0	0.0012	0.00078	0	0	0	0.00098	0.25	0.25	0.25	0	0.25	0.00078	8	0.15
448	0.00014	0.046	0.00016	0.00011	0.04	0	0.046	0.00014	0.22	0.22	0.22	0	0.22	0.00011	8	0.15
449	0.072	1.7e-05	0.086	0.057	1.5e-05	0	1.7e-05	0.072	0.16	0.16	0.16	0	0.16	0.057	8	0.15
450	0.13	0	0.15	0.1	0	2.5e-05	0	0.13	0.098	0.098	0.098	0	0.098	0.1	2	0.23
451	8.4e-05	0.0097	0.0001	6.7e-05	0.0084	0	0.0097	8.4e-05	0.24	0.24	0.24	0	0.24	6.7e-05	8	0.15
452	0.0071	0	0.0085	0.0057	0	0	0	0.0071	0.24	0.24	0.24	0	0.24	0.0057	8	0.15
453	2.6e-05	0.29	3.1e-05	2.1e-05	0.25	0	0.29	2.6e-05	0.043	0.043	0.043	0	0.043	2.1e-05	1	0.083
454	0.028	0	0.033	0.022	0	0	0	0.028	0.22	0.22	0.22	0	0.22	0.022	8	0.15
455	0.11	0	0.13	0.09	0	0	0	0.11	0.12	0.12	0.12	0	0.12	0.09	2	0.23
456	0.00024	0.079	0.00029	0.00019	0.068	0	0.079	0.00024	0.19	0.19	0.19	0	0.19	0.00019	8	0.15
457	0.0088	2.8e-05	0.01	0.007	2.4e-05	0	2.8e-05	0.0088	0.24	0.24	0.24	0	0.24	0.007	8	0.15
458	0.2	0	0.23	0.16	0	6.3e-06	0	0.2	0.014	0.014	0.014	0	0.014	0.16	2	0.23
459	0.032	0	0.038	0.025	0	0	0	0.032	0.21	0.21	0.21	0	0.21	0.025	8	0.15
460	0.11	0.004	0.13	0.085	0.0034	0.0021	0.004	0.11	0.12	0.12	0.12	0.00021	0.12	0.085	2	0.23
461	0.2	0	0.24	0.16	0	8e-05	0	0.2	0.0054	0.0054	0.0054	0	0.0054	0.16	2	0.23
462	0.17	1.7e-05	0.21	0.14	1.5e-05	0.0007	1.7e-05	0.17	0.042	0.042	0.042	0	0.042	0.14	2	0.23
463	0.032	0.0016	0.038	0.025	0.0014	0	0.0016	0.032	0.21	0.21	0.21	0	0.21	0.025	8	0.15
464	0.19	0	0.22	0.15	0	0	0	0.19	0.027	0.027	0.027	0	0.027	0.15	2	0.23
465	0.21	0	0.25	0.16	0	2.2e-05	0	0.21	0.003	0.003	0.003	0	0.003	0.16	2	0.23
466	0.2	0	0.24	0.16	0	7.9e-05	0	0.2	0.009	0.009	0.009	0	0.009	0.16	2	0.23
467	0.21	0	0.25	0.17	0	0	0	0.21	0.00035	0.00035	0.00035	0	0.00035	0.17	2	0.23
468	0.18	0	0.21	0.14	0	7.7e-06	0	0.18	0.038	0.038	0.038	0	0.038	0.14	2	0.23
469	0.21	0	0.25	0.16	0	0	0	0.21	0.0025	0.0025	0.0025	0	0.0025	0.16	2	0.23
470	0.21	0	0.25	0.17	0	0	0	0.21	0.00051	0.00051	0.00051	0	0.00051	0.17	2	0.23
471	0.07	0	0.083	0.056	0	0	0	0.07	0.17	0.17	0.17	0	0.17	0.056	8	0.15
472	0.2	0	0.24	0.16	0	0	0	0.2	0.012	0.012	0.012	0	0.012	0.16	2	0.23
473	4.4e-05	0.00071	5.2e-05	3.5e-05	0.00061	0	0.00071	4.4e-05	0.25	0.25	0.25	0	0.25	3.5e-05	8	0.15
474	0.21	0	0.25	0.16	0	0	0	0.21	0.0037	0.0037	0.0037	0	0.0037	0.16	2	0.23
475	0.21	0	0.25	0.16	0	7.9e-06	0	0.21	0.0028	0.0028	0.0028	0	0.0028	0.16	2	0.23
476	0.13	0	0.15	0.1	0	0	0	0.13	0.095	0.095	0.095	0	0.095	0.1	2	0.23
477	0.0053	7.9e-06	0.0064	0.0043	6.9e-06	0	7.9e-06	0.0053	0.24	0.24	0.24	0	0.24	0.0043	8	0.15
478	0.0018	9.7e-06	0.0021	0.0014	8.4e-06	0	9.7e-06	0.0018	0.25	0.25	0.25	0	0.25	0.0014	8	0.15
479	0.03	0.0043	0.036	0.024	0.0037	4.8e-06	0.0043	0.03	0.21	0.21	0.21	0	0.21	0.024	8	0.15
480	0.0095	5.4e-05	0.011	0.0075	4.7e-05	0	5.4e-05	0.0095	0.24	0.24	0.24	0	0.24	0.0075	8	0.15
481	0.14	1.8e-05	0.17	0.11	1.5e-05	1.7e-05	1.8e-05	0.14	0.078	0.078	0.078	0	0.078	0.11	2	0.23
482	0.21	0	0.25	0.17	0	0	0	0.21	2.9e-05	2.9e-05	2.9e-05	0	2.9e-05	0.17	2	0.23
483	0.023	0.003	0.027	0.018	0.0026	0	0.003	0.023	0.22	0.22	0.22	0	0.22	0.018	8	0.15
484	0.16	0	0.19	0.12	0	0	0	0.16	0.063	0.063	0.063	0	0.063	0.12	2	0.23
485	0	0.33	0	0	0.29	0	0.33	0	0.014	0.014	0.014	0	0.014	0	1	0.083
486	0.11	0	0.13	0.087	0	0	0	0.11	0.12	0.12	0.12	0	0.12	0.087	2	0.23
487	0.17	1.5e-05	0.2	0.13	1.3e-05	0.00019	1.5e-05	0.17	0.052	0.052	0.052	0	0.052	0.13	2	0.23
488	0.042	9.1e-06	0.05	0.033	7.9e-06	0	9.1e-06	0.042	0.2	0.2	0.2	0	0.2	0.033	8	0.15
489	0.083	0	0.099	0.066	0	0	0	0.083	0.15	0.15	0.15	0	0.15	0.066	8	0.15
490	0.064	0	0.076	0.051	0	0.00094	0	0.064	0.17	0.17	0.17	0	0.17	0.051	8	0.15
491	0.17	0	0.2	0.13	0	0.16	0	0.17	0.0023	0.0023	0.0023	0.024	0.0023	0.13	2	0.23
492	0.18	0	0.21	0.14	0	2.8e-06	0	0.18	0.036	0.036	0.036	0	0.036	0.14	2	0.23
493	0.16	1e-06	0.19	0.12	0	0	1e-06	0.16	0.064	0.064	0.064	0	0.064	0.12	2	0.23
494	0.021	0.031	0.025	0.017	0.027	2.8e-06	0.031	0.021	0.2	0.2	0.2	0	0.2	0.017	8	0.15
495	0.031	0.0051	0.037	0.025	0.0045	8.2e-06	0.0051	0.031	0.21	0.21	0.21	0	0.21	0.025	8	0.15
496	0.0033	0.0081	0.004	0.0027	0.0071	0	0.0081	0.0033	0.24	0.24	0.24	0	0.24	0.0027	8	0.15
497	6.3e-06	0.28	7.5e-06	5e-06	0.24	0	0.28	6.3e-06	0.05	0.05	0.05	0	0.05	5e-06	1	0.083
498	0.19	0	0.23	0.15	0	0.00059	0	0.19	0.019	0.019	0.019	0	0.019	0.15	2	0.23
499	0.078	5.1e-05	0.092	0.062	4.4e-05	0	5.1e-05	0.078	0.16	0.16	0.16	0	0.16	0.062	8	0.15
500	0.21	0	0.25	0.17	0	0	0	0.21	0	0	0	0	0	0.17	2	0.23
501	0.032	0.0091	0.038	0.025	0.0079	0.00062	0.0091	0.032	0.21	0.21	0.21	2.5e-06	0.21	0.025	8	0.15
502	0.078	0	0.094	0.063	0	0.002	0	0.078	0.16	0.16	0.16	0	0.16	0.063	8	0.15
503	0.0084	0	0.01	0.0067	0	0	0	0.0084	0.24	0.24	0.24	0	0.24	0.0067	8	0.15
504	0.00073	2.7e-05	0.00088	0.00059	2.4e-05	0	2.7e-05	0.00073	0.25	0.25	0.25	0	0.25	0.00059	8	0.15
505	0.091	1.5e-05	0.11	0.072	1.3e-05	0	1.5e-05	0.091	0.14	0.14	0.14	0	0.14	0.072	8	0.15
506	0.032	0.0032	0.038	0.025	0.0028	4e-06	0.0032	0.032	0.21	0.21	0.21	0	0.21	0.025	8	0.15
507	0.082	0	0.098	0.065	0	0.0033	0	0.082	0.15	0.15	0.15	3.1e-06	0.15	0.065	8	0.15
508	0.024	0.0027	0.029	0.02	0.0024	0	0.0027	0.024	0.22	0.22	0.22	0	0.22	0.02	8	0.15
509	0.09	6.9e-05	0.11	0.071	6e-05	3.4e-05	6.9e-05	0.09	0.14	0.14	0.14	0	0.14	0.071	8	0.15
510	0.0001	0.079	0.00012	8e-05	0.069	0	0.079	0.0001	0.19	0.19	0.19	0	0.19	8e-05	8	0.15
511	0.042	6.3e-05	0.05	0.034	5.5e-05	0	6.3e-05	0.042	0.2	0.2	0.2	0	0.2	0.034	8	0.15
512	0	0.34	0	0	0.3	0	0.34	0	0.0038	0.0038	0.0038	0	0.0038	0	1	0.083
513	6e-05	0.21	7.2e-05	4.8e-05	0.18	0	0.21	6e-05	0.1	0.1	0.1	0	0.1	4.8e-05	1	0.083
514	0.0053	0.00065	0.0063	0.0042	0.00057	0	0.00065	0.0053	0.24	0.24	0.24	0	0.24	0.0042	8	0.15
515	0.02	0.001	0.024	0.016	0.0009	0	0.001	0.02	0.23	0.23	0.23	0	0.23	0.016	8	0.15
516	0.096	0	0.11	0.076	0	0	0	0.096	0.14	0.14	0.14	0	0.14	0.076	8	0.15
517	5.2e-05	0	6.2e-05	4.2e-05	0	0	0	5.2e-05	0.25	0.25	0.25	0	0.25	4.2e-05	8	0.15
518	0	0.35	0	0	0.3	0	0.35	0	0.002	0.002	0.002	0	0.002	0	1	0.083
519	0.13	0	0.15	0.1	0	2.3e-06	0	0.13	0.099	0.099	0.099	0	0.099	0.1	2	0.23
520	0	0	0	0	0	0.013	0	0	0	0	0	0.99	0	0	11	0.62
521	0.0016	0.00012	0.0019	0.0013	0.00011	0	0.00012	0.0016	0.25	0.25	0.25	0	0.25	0.0013	8	0.15
522	0.00018	0.01	0.00021	0.00014	0.009	0	0.01	0.00018	0.24	0.24	0.24	0	0.24	0.00014	8	0.15
523	0.0037	1.8e-05	0.0045	0.003	1.5e-05	0	1.8e-05	0.0037	0.25	0.25	0.25	0	0.25	0.003	8	0.15
524	0.06	3e-05	0.071	0.048	2.6e-05	0	3e-05	0.06	0.18	0.18	0.18	0	0.18	0.048	8	0.15
525	0.093	0	0.11	0.074	0	0	0	0.093	0.14	0.14	0.14	0	0.14	0.074	8	0.15
526	0	0.35	0	0	0.3	0	0.35	0	0.00026	0.00026	0.00026	0	0.00026	0	1	0.083
527	0.0008	0.00014	0.00096	0.00064	0.00012	0	0.00014	0.0008	0.25	0.25	0.25	0	0.25	0.00064	8	0.15
528	0.068	0.00078	0.081	0.054	0.00068	0.00018	0.00078	0.068	0.17	0.17	0.17	0	0.17	0.054	8	0.15
529	0.015	0.027	0.018	0.012	0.024	0	0.027	0.015	0.21	0.21	0.21	0	0.21	0.012	8	0.15
530	0.17	3.1e-05	0.2	0.14	2.7e-05	0.0013	3.1e-05	0.17	0.045	0.045	0.045	0	0.045	0.14	2	0.23
531	0.051	0.0038	0.06	0.04	0.0033	8.4e-06	0.0038	0.051	0.19	0.19	0.19	0	0.19	0.04	8	0.15
532	0.086	0	0.1	0.069	0	0	0	0.086	0.15	0.15	0.15	0	0.15	0.069	8	0.15
533	0.031	0.0027	0.037	0.025	0.0024	0.00032	0.0027	0.031	0.21	0.21	0.21	0	0.21	0.025	8	0.15
534	0.00079	0.031	0.00094	0.00063	0.027	0	0.031	0.00079	0.23	0.23	0.23	0	0.23	0.00063	8	0.15
535	0.11	8.9e-06	0.13	0.087	7.7e-06	6.1e-06	8.9e-06	0.11	0.12	0.12	0.12	0	0.12	0.087	2	0.23
536	0.044	2.6e-05	0.052	0.035	2.2e-05	0.00087	2.6e-05	0.044	0.2	0.2	0.2	0	0.2	0.035	8	0.15
537	0.012	0.0014	0.014	0.0093	0.0012	0	0.0014	0.012	0.24	0.24	0.24	0	0.24	0.0093	8	0.15
538	0.015	0	0.017	0.012	0	0.00042	0	0.015	0.23	0.23	0.23	0	0.23	0.012	8	0.15
539	0.011	0.0096	0.013	0.0086	0.0084	0	0.0096	0.011	0.23	0.23	0.23	0	0.23	0.0086	8	0.15
540	0.04	2.3e-06	0.048	0.032	0	0	2.3e-06	0.04	0.2	0.2	0.2	0	0.2	0.032	8	0.15
541	0.035	0	0.041	0.028	0	0	0	0.035	0.21	0.21	0.21	0	0.21	0.028	8	0.15
542	2e-06	0.022	2.4e-06	0	0.019	0	0.022	2e-06	0.23	0.23	0.23	0	0.23	0	8	0.15
543	0.081	0.00082	0.096	0.064	0.00072	0.0023	0.00082	0.081	0.15	0.15	0.15	0.00076	0.15	0.064	8	0.15
544	0.011	0.00013	0.013	0.0088	0.00011	0	0.00013	0.011	0.24	0.24	0.24	0	0.24	0.0088	8	0.15
545	0.009	0.069	0.011	0.0072	0.06	2.5e-06	0.069	0.009	0.19	0.19	0.19	0	0.19	0.0072	8	0.15
546	0.0074	0.039	0.0088	0.0059	0.034	0	0.039	0.0074	0.21	0.21	0.21	0	0.21	0.0059	8	0.15
547	0.2	0	0.23	0.16	0	0	0	0.2	0.015	0.015	0.015	0	0.015	0.16	2	0.23
548	5.6e-05	0.092	6.6e-05	4.4e-05	0.08	0	0.092	5.6e-05	0.18	0.18	0.18	0	0.18	4.4e-05	8	0.15
549	0.015	2.2e-05	0.018	0.012	2e-05	0	2.2e-05	0.015	0.23	0.23	0.23	0	0.23	0.012	8	0.15
550	0.076	0.0002	0.09	0.061	0.00017	2.6e-05	0.0002	0.076	0.16	0.16	0.16	0	0.16	0.061	8	0.15
551	0.0045	0.013	0.0053	0.0036	0.011	0	0.013	0.0045	0.24	0.24	0.24	0	0.24	0.0036	8	0.15
552	0	0.33	0	0	0.28	0	0.33	0	0.016	0.016	0.016	0	0.016	0	1	0.083
553	0	0.24	0	0	0.21	0	0.24	0	0.079	0.079	0.079	0	0.079	0	1	0.083
554	0.024	0.011	0.028	0.019	0.0098	6.5e-06	0.011	0.024	0.21	0.21	0.21	0	0.21	0.019	8	0.15
555	0.0033	9.7e-06	0.004	0.0027	8.5e-06	0	9.7e-06	0.0033	0.25	0.25	0.25	0	0.25	0.0027	8	0.15
556	0.031	0.0013	0.037	0.025	0.0011	0	0.0013	0.031	0.21	0.21	0.21	0	0.21	0.025	8	0.15
557	0.12	0	0.14	0.094	0	1.1e-05	0	0.12	0.11	0.11	0.11	0	0.11	0.094	2	0.23
558	0.17	0	0.2	0.14	0	0	0	0.17	0.045	0.045	0.045	0	0.045	0.14	2	0.23
559	0.054	0.0011	0.064	0.043	0.00096	2.2e-05	0.0011	0.054	0.18	0.18	0.18	0	0.18	0.043	8	0.15
560	0.0048	0.052	0.0058	0.0039	0.045	0	0.052	0.0048	0.21	0.21	0.21	0	0.21	0.0039	8	0.15
561	2.8e-06	0.28	3.3e-06	2.2e-06	0.24	0	0.28	2.8e-06	0.051	0.051	0.051	0	0.051	2.2e-06	1	0.083
562	0.085	0.00039	0.1	0.067	0.00034	0.0026	0.00039	0.085	0.15	0.15	0.15	0.00078	0.15	0.067	8	0.15
563	0.0035	0.00013	0.0042	0.0028	0.00012	0	0.00013	0.0035	0.25	0.25	0.25	0	0.25	0.0028	8	0.15
564	0.12	3e-06	0.14	0.094	2.6e-06	2.5e-05	3e-06	0.12	0.11	0.11	0.11	0	0.11	0.094	2	0.23
565	0.03	0.00052	0.035	0.024	0.00046	0	0.00052	0.03	0.21	0.21	0.21	0	0.21	0.024	8	0.15
566	0.00037	0.0059	0.00045	0.0003	0.0051	0	0.0059	0.00037	0.25	0.25	0.25	0	0.25	0.0003	8	0.15
567	0.0014	0.026	0.0016	0.0011	0.023	0	0.026	0.0014	0.23	0.23	0.23	0	0.23	0.0011	8	0.15
568	0	0.28	0	0	0.24	0	0.28	0	0.051	0.051	0.051	0	0.051	0	1	0.083
569	0.093	0	0.11	0.074	0	0.0001	0	0.093	0.14	0.14	0.14	0	0.14	0.074	8	0.15
570	0	0.33	0	0	0.28	0	0.33	0	0.017	0.017	0.017	0	0.017	0	1	0.083
571	0.064	1.3e-05	0.076	0.051	1.1e-05	0	1.3e-05	0.064	0.17	0.17	0.17	0	0.17	0.051	8	0.15
572	0.0099	0.0041	0.012	0.0079	0.0036	0	0.0041	0.0099	0.24	0.24	0.24	0	0.24	0.0079	8	0.15
573	0.075	0.00038	0.089	0.06	0.00033	0.00026	0.00038	0.075	0.16	0.16	0.16	0	0.16	0.06	8	0.15
574	0.12	0	0.14	0.094	0	0	0	0.12	0.11	0.11	0.11	0	0.11	0.094	2	0.23
575	0.21	0	0.25	0.17	0	0.0028	0	0.21	0.00043	0.00043	0.00043	0	0.00043	0.17	2	0.23
576	0.059	0.00037	0.07	0.047	0.00032	0.0014	0.00037	0.059	0.18	0.18	0.18	1.9e-05	0.18	0.047	8	0.15
577	0.06	4.7e-06	0.072	0.048	4.1e-06	0.0015	4.7e-06	0.06	0.18	0.18	0.18	0.00016	0.18	0.048	8	0.15
578	0.024	0	0.028	0.019	0	0.00062	0	0.024	0.22	0.22	0.22	1e-06	0.22	0.019	8	0.15
579	0.061	0.00038	0.073	0.049	0.00033	0.0015	0.00038	0.061	0.18	0.18	0.18	0.00023	0.18	0.049	8	0.15
580	0.11	0	0.13	0.09	0	0.0032	0	0.11	0.11	0.11	0.11	0	0.11	0.09	2	0.23
581	0.058	0.18	0.069	0.046	0.16	0	0.18	0.058	0.052	0.052	0.052	0	0.052	0.046	1	0.083
582	0.019	5.4e-05	0.022	0.015	4.7e-05	0.00034	5.4e-05	0.019	0.23	0.23	0.23	0	0.23	0.015	8	0.15
583	0.1	0	0.12	0.083	0	0.0027	0	0.1	0.13	0.13	0.13	0	0.13	0.083	8	0.15
584	0.11	0	0.13	0.086	0	0.0021	0	0.11	0.12	0.12	0.12	0	0.12	0.086	2	0.23
585	0.057	0	0.068	0.045	0	0.0014	0	0.057	0.18	0.18	0.18	3.4e-06	0.18	0.045	8	0.15
586	0.059	0	0.07	0.047	0	0.0015	0	0.059	0.18	0.18	0.18	4.8e-06	0.18	0.047	8	0.15
587	0.034	0	0.04	0.027	0	0.0012	0	0.034	0.21	0.21	0.21	0	0.21	0.027	8	0.15
588	0.00041	0.0026	0.00049	0.00033	0.0023	0	0.0026	0.00041	0.25	0.25	0.25	0	0.25	0.00033	8	0.15
589	0.088	0	0.11	0.071	0	0.00055	0	0.088	0.14	0.14	0.14	0	0.14	0.071	8	0.15
590	0.0073	0.00098	0.0087	0.0058	0.00086	6.2e-05	0.00098	0.0073	0.24	0.24	0.24	0	0.24	0.0058	8	0.15
591	0.066	6.6e-05	0.078	0.052	5.8e-05	0.00069	6.6e-05	0.066	0.17	0.17	0.17	0	0.17	0.052	8	0.15
592	0.017	0.00093	0.02	0.013	0.00081	0.00016	0.00093	0.017	0.23	0.23	0.23	0	0.23	0.013	8	0.15
593	0.019	1.3e-05	0.023	0.015	1.1e-05	0.00017	1.3e-05	0.019	0.23	0.23	0.23	0	0.23	0.015	8	0.15
594	0.0045	0.00044	0.0053	0.0036	0.00038	3.6e-05	0.00044	0.0045	0.24	0.24	0.24	0	0.24	0.0036	8	0.15
595	0.037	0.082	0.044	0.029	0.071	1.6e-06	0.082	0.037	0.15	0.15	0.15	0	0.15	0.029	8	0.15
596	0.19	0	0.22	0.15	0	0.0019	0	0.19	0.027	0.027	0.027	0	0.027	0.15	2	0.23
597	0.096	0.18	0.11	0.076	0.15	0	0.18	0.096	0.0092	0.0092	0.0092	0	0.0092	0.076	1	0.083
598	0.16	8.4e-06	0.19	0.13	7.3e-06	5.1e-05	8.4e-06	0.16	0.055	0.055	0.055	0	0.055	0.13	2	0.23
599	0	0.34	0	0	0.3	0	0.34	0	0.0042	0.0042	0.0042	0	0.0042	0	1	0.083
600	0.018	0.019	0.021	0.014	0.016	0	0.019	0.018	0.21	0.21	0.21	0	0.21	0.014	8	0.15
601	0.012	0.0033	0.015	0.0099	0.0029	0	0.0033	0.012	0.23	0.23	0.23	0	0.23	0.0099	8	0.15
602	0.16	0.00011	0.19	0.13	9.7e-05	0.0017	0.00011	0.16	0.059	0.059	0.059	2.3e-06	0.059	0.13	2	0.23
603	0.004	0.11	0.0048	0.0032	0.094	0	0.11	0.004	0.17	0.17	0.17	0	0.17	0.0032	8	0.15
604	0.022	0.00016	0.026	0.017	0.00014	0	0.00016	0.022	0.22	0.22	0.22	0	0.22	0.017	8	0.15
605	0.011	0	0.013	0.0089	0	0	0	0.011	0.24	0.24	0.24	0	0.24	0.0089	8	0.15
606	0.0091	0.0022	0.011	0.0072	0.0019	0	0.0022	0.0091	0.24	0.24	0.24	0	0.24	0.0072	8	0.15
607	0	0.34	0	0	0.29	0	0.34	0	0.0093	0.0093	0.0093	0	0.0093	0	1	0.083
608	0.0055	0.0042	0.0066	0.0044	0.0037	0	0.0042	0.0055	0.24	0.24	0.24	0	0.24	0.0044	8	0.15
609	0	0.25	0	0	0.22	0	0.25	0	0.07	0.07	0.07	0	0.07	0	1	0.083
610	2.2e-06	0.0031	2.7e-06	1.8e-06	0.0027	0	0.0031	2.2e-06	0.25	0.25	0.25	0	0.25	1.8e-06	8	0.15
611	0.13	0	0.16	0.11	0	0	0	0.13	0.089	0.089	0.089	0	0.089	0.11	2	0.23
612	0	0.33	0	0	0.29	0	0.33	0	0.011	0.011	0.011	0	0.011	0	1	0.083
613	0.0013	0.07	0.0015	0.001	0.061	0	0.07	0.0013	0.2	0.2	0.2	0	0.2	0.001	8	0.15
614	0.019	0	0.022	0.015	0	0	0	0.019	0.23	0.23	0.23	0	0.23	0.015	8	0.15
615	0.13	0	0.16	0.11	0	0	0	0.13	0.089	0.089	0.089	0	0.089	0.11	2	0.23
616	0.083	0.00051	0.099	0.066	0.00044	9.9e-06	0.00051	0.083	0.15	0.15	0.15	0	0.15	0.066	8	0.15
617	0.0057	0.067	0.0068	0.0046	0.058	0	0.067	0.0057	0.2	0.2	0.2	0	0.2	0.0046	8	0.15
618	0.049	0.00018	0.058	0.039	0.00015	0	0.00018	0.049	0.19	0.19	0.19	0	0.19	0.039	8	0.15
619	0.21	0	0.25	0.17	0	0	0	0.21	2.5e-06	2.5e-06	2.5e-06	0	2.5e-06	0.17	2	0.23
620	0.2	0	0.24	0.16	0	0.0086	0	0.2	0.0049	0.0049	0.0049	0	0.0049	0.16	2	0.23
621	0.11	0	0.13	0.084	0	0.0024	0	0.11	0.12	0.12	0.12	0	0.12	0.084	2	0.23
622	0.0071	0.0083	0.0085	0.0057	0.0072	0	0.0083	0.0071	0.24	0.24	0.24	0	0.24	0.0057	8	0.15
623	0.00088	0.00086	0.001	0.0007	0.00074	0	0.00086	0.00088	0.25	0.25	0.25	0	0.25	0.0007	8	0.15
624	0.19	0	0.22	0.15	0	0.0048	0	0.19	0.024	0.024	0.024	0	0.024	0.15	2	0.23
625	4.6e-06	0.26	5.5e-06	3.7e-06	0.23	0	0.26	4.6e-06	0.063	0.063	0.063	0	0.063	3.7e-06	1	0.083
626	0.089	0	0.11	0.071	0	0.002	0	0.089	0.14	0.14	0.14	1.6e-06	0.14	0.071	8	0.15
627	0.2	0	0.24	0.16	0	0.0049	0	0.2	0.012	0.012	0.012	0	0.012	0.16	2	0.23
628	0.023	0	0.028	0.019	0	0.00015	0	0.023	0.22	0.22	0.22	0	0.22	0.019	8	0.15
629	0.17	0	0.2	0.14	0	0.0039	0	0.17	0.046	0.046	0.046	0	0.046	0.14	2	0.23
630	0.077	1.2e-05	0.092	0.061	1.1e-05	0	1.2e-05	0.077	0.16	0.16	0.16	0	0.16	0.061	8	0.15
631	0	0.33	0	0	0.29	0	0.33	0	0.012	0.012	0.012	0	0.012	0	1	0.083
632	0.2	0	0.24	0.16	0	0.0045	0	0.2	0.012	0.012	0.012	0	0.012	0.16	2	0.23
633	0.0017	0.079	0.002	0.0014	0.069	0	0.079	0.0017	0.19	0.19	0.19	0	0.19	0.0014	8	0.15
634	0	0.13	0	0	0.11	0	0.13	0	0.16	0.16	0.16	0	0.16	0	8	0.15
635	0.004	0.0042	0.0048	0.0032	0.0037	0	0.0042	0.004	0.24	0.24	0.24	0	0.24	0.0032	8	0.15
636	0.074	0	0.088	0.059	0	0.003	0	0.074	0.16	0.16	0.16	0	0.16	0.059	8	0.15
637	0.0069	0.034	0.0082	0.0055	0.029	0	0.034	0.0069	0.22	0.22	0.22	0	0.22	0.0055	8	0.15
638	4.3e-06	0.27	5.1e-06	3.4e-06	0.24	0	0.27	4.3e-06	0.054	0.054	0.054	0	0.054	3.4e-06	1	0.083
639	2.4e-06	0.31	2.9e-06	0	0.27	0	0.31	2.4e-06	0.03	0.03	0.03	0	0.03	0	1	0.083
640	0	0.35	0	0	0.3	0	0.35	0	0.0012	0.0012	0.0012	0	0.0012	0	1	0.083
641	0.081	4.9e-06	0.097	0.065	4.3e-06	0.00072	4.9e-06	0.081	0.15	0.15	0.15	0	0.15	0.065	8	0.15
642	0.042	0	0.05	0.033	0	0.0016	0	0.042	0.2	0.2	0.2	0	0.2	0.033	8	0.15
643	0.028	0.011	0.033	0.022	0.0099	1.8e-05	0.011	0.028	0.21	0.21	0.21	0	0.21	0.022	8	0.15
644	0.089	7.2e-06	0.11	0.071	6.3e-06	0.0026	7.2e-06	0.089	0.14	0.14	0.14	0.00048	0.14	0.071	8	0.15
645	0.067	0	0.08	0.054	0	3.5e-06	0	0.067	0.17	0.17	0.17	0	0.17	0.054	8	0.15
646	0.093	0	0.11	0.074	0	0.0041	0	0.093	0.14	0.14	0.14	7e-06	0.14	0.074	8	0.15
647	1.5e-05	0.13	1.7e-05	1.2e-05	0.11	0	0.13	1.5e-05	0.16	0.16	0.16	0	0.16	1.2e-05	8	0.15
648	0.19	0	0.22	0.15	0	0.0096	0	0.19	0.024	0.024	0.024	0	0.024	0.15	2	0.23
649	0.082	9.7e-05	0.098	0.066	8.5e-05	0.00039	9.7e-05	0.082	0.15	0.15	0.15	0	0.15	0.066	8	0.15
650	0.044	0	0.053	0.035	0	0.0016	0	0.044	0.2	0.2	0.2	0	0.2	0.035	8	0.15
651	0.08	0	0.095	0.064	0	0.0032	0	0.08	0.15	0.15	0.15	0	0.15	0.064	8	0.15
652	0.037	0	0.044	0.029	0	7e-05	0	0.037	0.21	0.21	0.21	0	0.21	0.029	8	0.15
653	0.087	0	0.1	0.07	0	2.7e-05	0	0.087	0.15	0.15	0.15	0	0.15	0.07	8	0.15
654	0.09	0	0.11	0.072	0	0.002	0	0.09	0.14	0.14	0.14	0	0.14	0.072	8	0.15
655	0.012	3.7e-06	0.015	0.0099	3.2e-06	0	3.7e-06	0.012	0.24	0.24	0.24	0	0.24	0.0099	8	0.15
