SNV	cluster0	cluster1	cluster2	cluster3	cluster4	cluster5	cluster6	cluster7	cluster8	cluster	dcf0
681	0.47	0	0.00037	0.00037	0.47	0.026	0.026	0	0	4	0.15
682	0.32	0	3.4e-05	3.4e-05	0.32	0.18	0.18	1.2e-06	0	4	0.15
683	0.25	0	0	0	0.25	0.25	0.24	0.0023	0	4	0.15
684	0.26	0	2.3e-06	2.3e-06	0.26	0.24	0.24	1.3e-05	0	4	0.15
685	0.19	0	0	0	0.19	0.31	0.31	0.003	0	5	0.23
686	0.39	1.9e-06	0.11	0.11	0.39	0.0011	0.0011	0	0	4	0.15
687	0.46	0	0.035	0.035	0.46	0.0062	0.0062	0	0	4	0.15
688	0.2	2.6e-06	0.3	0.3	0.2	0.00074	0.00074	0	0	2	0.083
689	0.34	0	0.0023	0.0023	0.34	0.16	0.16	1.1e-05	0	4	0.15
690	3.1e-05	1.2e-06	0.5	0.5	3.1e-05	0	0	0	0	2	0.083
691	0.05	0	0	0	0.05	0.45	0.45	1.1e-06	0	5	0.23
692	0.018	2.5e-06	0.48	0.48	0.018	0	0	0	0	2	0.083
693	0.49	0	0.011	0.011	0.49	6.2e-05	6.2e-05	0	0	4	0.15
694	0.0014	2.1e-06	0.5	0.5	0.0014	0	0	0	0	2	0.083
695	0.4	1.5e-06	0.096	0.096	0.4	0.0044	0.0044	0	0	4	0.15
696	0.48	1e-06	0.021	0.021	0.48	0.00015	0.00015	0	0	4	0.15
697	0.16	0	0	0	0.16	0.34	0.34	0	0	5	0.23
698	0.0079	1.8e-06	0.49	0.49	0.0079	0	0	0	0	2	0.083
699	0.00021	0	0.5	0.5	0.00021	0	0	0	0	2	0.083
700	0.41	0	0.057	0.057	0.41	0.029	0.029	2.5e-06	0	4	0.15
701	0.32	0	6.6e-06	6.6e-06	0.32	0.18	0.18	0	0	4	0.15
702	0.32	6.3e-06	0.18	0.18	0.32	0	0	0	0	4	0.15
703	0.5	0	0	0	0.5	0.0043	0.0042	1.8e-05	0	4	0.15
704	0.14	0	0	0	0.14	0.36	0.35	0.0037	0	5	0.23
705	0.35	0	3.1e-05	3.1e-05	0.35	0.15	0.15	0	0	4	0.15
706	0	0	0	0	0	0.38	0.38	0.25	0	5	0.23
707	0.32	0	1.4e-05	1.4e-05	0.32	0.18	0.18	0	0	4	0.15
708	0.16	0	0.00019	0.00019	0.16	0.34	0.34	0.0003	0	5	0.23
709	0.31	0	0	0	0.31	0.19	0.19	0.0009	0.0041	4	0.15
710	0.49	0	0	0	0.49	0.003	0.003	0.0024	0.0018	4	0.15
711	0.18	0	0.17	0.17	0.18	0.15	0.15	4.4e-06	0	4	0.15
712	0.49	0	0	0	0.49	0.0097	0.0096	0.003	0.002	4	0.15
713	0.15	0	0	0	0.15	0.34	0.34	0.022	0.0003	5	0.23
714	0.46	0	0	0	0.46	0.038	0.038	0.0023	0.0023	4	0.15
715	0.49	0	0	0	0.49	0.0045	0.0045	0.0038	0.0018	4	0.15
716	0.094	0	0	0	0.094	0.41	0.4	0.0042	0	5	0.23
717	0.11	0	0	0	0.11	0.39	0.39	0.004	0	5	0.23
718	0.48	0	0	0	0.48	0.022	0.022	0.0025	0.0022	4	0.15
719	0.46	0	0.021	0.021	0.46	0.018	0.018	4.1e-05	0	4	0.15
720	0.18	0	0.16	0.16	0.18	0.16	0.16	3.4e-05	0	4	0.15
721	0.5	0	0.0011	0.0011	0.5	0.00036	0.00036	0	0	4	0.15
722	0.46	0	0.0088	0.0088	0.46	0.034	0.034	0.00024	0	4	0.15
723	0.24	0	0	0	0.24	0.26	0.26	0.0027	0	5	0.23
724	0.47	0	3.4e-05	3.4e-05	0.47	0.03	0.03	0.00021	0	4	0.15
725	0.32	0	0.1	0.1	0.32	0.08	0.079	1.6e-05	0	4	0.15
726	0.16	0	0	0	0.16	0.34	0.34	0	0	5	0.23
727	0.5	0	0.00024	0.00024	0.5	0.002	0.002	0	0	4	0.15
728	0.49	0	5.7e-05	5.7e-05	0.49	0.0064	0.0064	0	0	4	0.15
729	0.26	0	2.9e-05	2.9e-05	0.26	0.24	0.24	5.1e-05	0	4	0.15
730	0.41	0	0.02	0.02	0.41	0.068	0.068	2.6e-05	0	4	0.15
731	0.44	0	0.004	0.004	0.44	0.057	0.056	0	0	4	0.15
732	0.43	0	0.00046	0.00046	0.43	0.071	0.071	0	0	4	0.15
733	0.17	0	0	0	0.17	0.33	0.33	6.5e-06	0	5	0.23
734	0.25	0	0	0	0.25	0.25	0.25	6.9e-05	0	4	0.15
735	0.42	0	0.00034	0.00034	0.42	0.075	0.075	0	0	4	0.15
736	0.3	0	0	0	0.3	0.2	0.2	0.00053	0	4	0.15
737	0.21	0	0	0	0.21	0.28	0.28	0.0026	0	5	0.23
738	0.5	0	0.00079	0.00079	0.5	0.0037	0.0037	0	0	4	0.15
739	0.25	0	6.1e-06	6.1e-06	0.25	0.25	0.25	0	0	4	0.15
740	0.41	0	0.085	0.085	0.41	0.0054	0.0054	0	0	4	0.15
741	0.48	0	0.0022	0.0022	0.48	0.015	0.015	0	0	4	0.15
742	0.075	0	0	0	0.075	0.43	0.42	0	0	5	0.23
743	0.44	0	1.4e-05	1.4e-05	0.44	0.065	0.064	0	0	4	0.15
744	0.24	0	2.6e-06	2.6e-06	0.24	0.26	0.26	7.5e-05	0	5	0.23
745	0.47	0	0.00019	0.00019	0.47	0.025	0.025	0	0	4	0.15
746	0.48	0	0.0069	0.0069	0.48	0.015	0.015	0	0	4	0.15
747	0.47	0	0	0	0.47	0.028	0.028	0	0	4	0.15
748	0.3	0	0.0002	0.0002	0.3	0.2	0.2	9e-05	0	4	0.15
749	0.35	0	0.00012	0.00012	0.35	0.15	0.15	0	0	4	0.15
750	0.48	0	0.0016	0.0016	0.48	0.021	0.021	0	0	4	0.15
751	0.19	0	0	0	0.19	0.31	0.31	8e-06	0	5	0.23
752	0.2	0	3.1e-06	3.1e-06	0.2	0.3	0.3	6.2e-06	0	5	0.23
753	0.34	0	0	0	0.34	0.16	0.16	0.0023	0	4	0.15
754	0.18	4.6e-06	0.32	0.32	0.18	7.3e-06	7.2e-06	0	0	2	0.083
755	0.36	0	5e-06	5e-06	0.36	0.14	0.14	0	0	4	0.15
756	0.076	0	0	0	0.076	0.43	0.42	0	0	5	0.23
757	0.41	0	0.0085	0.0085	0.41	0.086	0.086	2.4e-06	0	4	0.15
758	0.46	0	0	0	0.46	0.038	0.038	0	0	4	0.15
759	0.42	0	6.4e-06	6.4e-06	0.42	0.081	0.081	0	0	4	0.15
760	0.061	3e-06	0.44	0.44	0.061	1.1e-05	1.1e-05	0	0	2	0.083
761	0.2	5e-06	0.3	0.3	0.2	4.1e-06	4.1e-06	0	0	2	0.083
762	0.35	0	0.0021	0.0021	0.35	0.14	0.14	5.2e-06	0	4	0.15
763	0.43	0	0.00011	0.00011	0.43	0.07	0.07	0	0	4	0.15
764	0.48	0	0.013	0.013	0.48	0.0021	0.0021	0	0	4	0.15
765	0.37	0	0.011	0.011	0.37	0.12	0.12	2.5e-05	0	4	0.15
766	0.029	2.1e-06	0.47	0.47	0.029	1.2e-05	1.2e-05	0	0	2	0.083
767	0.37	2.1e-06	0.13	0.13	0.37	0.0011	0.0011	0	0	4	0.15
768	0.028	3e-06	0.47	0.47	0.028	0	0	0	0	2	0.083
769	0.015	3.3e-06	0.49	0.49	0.015	0	0	0	0	2	0.083
770	0.062	0	0	0	0.062	0.44	0.44	0	0	5	0.23
771	0.14	2.6e-06	0.36	0.36	0.14	0.00035	0.00035	0	0	2	0.083
772	0.0067	0	0	0	0.0067	0.49	0.49	2.4e-05	0	5	0.23
773	0.48	0	0.0041	0.0041	0.48	0.016	0.016	0	0	4	0.15
774	0.33	0	0.0001	0.0001	0.33	0.17	0.17	0.0012	5.1e-05	4	0.15
775	0.36	0	0.0028	0.0028	0.36	0.14	0.14	6.9e-06	0	4	0.15
776	0.36	3e-06	0.14	0.14	0.36	8.2e-05	8.1e-05	0	0	4	0.15
777	0.15	3.1e-06	0.35	0.35	0.15	9.9e-05	9.8e-05	0	0	2	0.083
778	0.00096	1.1e-06	0.5	0.5	0.00096	0	0	0	0	2	0.083
779	0.44	1.2e-06	0.059	0.059	0.44	0.003	0.003	0	0	4	0.15
780	0.46	0	0.005	0.005	0.46	0.037	0.037	0	0	4	0.15
781	0.35	1.6e-06	0.14	0.14	0.35	0.0088	0.0087	0	0	4	0.15
782	0.0051	0	0	0	0.0051	0.5	0.49	0.00085	0	5	0.23
783	0.42	0	0.057	0.057	0.42	0.022	0.022	0	0	4	0.15
784	0.056	2.3e-06	0.44	0.44	0.056	5.2e-05	5.2e-05	0	0	2	0.083
785	0.00088	2.3e-06	0.5	0.5	0.00088	0	0	0	0	2	0.083
786	0.49	0	0.0035	0.0035	0.49	0.0062	0.0061	0	0	4	0.15
787	0.46	0	0.025	0.025	0.46	0.013	0.013	0	0	4	0.15
788	0.041	0	3.6e-06	3.6e-06	0.041	0.46	0.46	0.0022	0	5	0.23
789	0.44	1.3e-06	0.06	0.06	0.44	0.0022	0.0022	0	0	4	0.15
790	0.42	0	0.05	0.05	0.42	0.027	0.027	0	0	4	0.15
791	0.43	0	0.00063	0.00063	0.43	0.067	0.067	0	0	4	0.15
792	0.0051	1.4e-06	0.49	0.49	0.0051	0	0	0	0	2	0.083
793	0.065	0	0	0	0.065	0.44	0.43	0	0	5	0.23
794	0.44	0	0	0	0.44	0.061	0.061	0.00027	0	4	0.15
795	0.26	0	0	0	0.26	0.24	0.24	1.5e-06	0	4	0.15
796	0.31	0	0	0	0.31	0.19	0.19	6e-05	0	4	0.15
797	0.4	0	0	0	0.4	0.098	0.098	0.00055	0	4	0.15
798	0.33	0	6.7e-06	6.7e-06	0.33	0.17	0.17	0	0	4	0.15
799	0.49	0	0	0	0.49	0.015	0.015	9e-05	0	4	0.15
800	0.27	0	0	0	0.27	0.23	0.23	0.0021	0	4	0.15
801	0.3	0	1.9e-05	1.9e-05	0.3	0.2	0.2	3.4e-05	0	4	0.15
802	0.46	0	0	0	0.46	0.044	0.043	0	0	4	0.15
803	0.47	0	0.011	0.011	0.47	0.014	0.014	0	0	4	0.15
804	0.19	0	0	0	0.19	0.31	0.31	0.0036	4.5e-05	5	0.23
805	0.21	0	0	0	0.21	0.29	0.29	2.6e-06	0	5	0.23
806	0.43	0	0	0	0.43	0.069	0.069	0.00051	0	4	0.15
807	0.3	0	3e-05	3e-05	0.3	0.2	0.2	1.2e-05	0	4	0.15
808	0.48	0	0	0	0.48	0.019	0.019	0.00012	0	4	0.15
809	0.34	0	0.00043	0.00043	0.34	0.16	0.15	0	0	4	0.15
810	0.32	0	0.00085	0.00085	0.32	0.18	0.18	6.9e-06	0	4	0.15
811	0.5	0	0	0	0.5	0.0023	0.0023	0	0	4	0.15
812	0.0037	2.3e-06	0.5	0.5	0.0037	0	0	0	0	2	0.083
813	0.054	0	0	0	0.054	0.45	0.45	0	0	5	0.23
814	0.45	1.5e-06	0.051	0.051	0.45	0.00035	0.00035	0	0	4	0.15
815	0.0058	3.1e-06	0.49	0.49	0.0058	0	0	0	0	2	0.083
816	0.49	0	1.8e-05	1.8e-05	0.49	0.0077	0.0077	0	0	4	0.15
817	0.15	3e-06	0.35	0.35	0.15	0.00015	0.00014	0	0	2	0.083
818	0.31	0	0.0044	0.0044	0.31	0.19	0.19	0.0001	0	4	0.15
819	0.19	4.9e-06	0.31	0.31	0.19	4.6e-06	4.6e-06	0	0	2	0.083
820	0.24	3.4e-06	0.26	0.26	0.24	9.4e-05	9.3e-05	0	0	2	0.083
821	0.37	0	0.0019	0.0019	0.37	0.13	0.13	2.4e-06	0	4	0.15
822	0.2	0	8.8e-05	8.8e-05	0.2	0.31	0.3	2.1e-05	0	5	0.23
823	0.021	5.1e-06	0.48	0.48	0.021	0	0	0	0	2	0.083
824	0.0055	0	0	0	0.0055	0.5	0.49	0	0	5	0.23
825	0.099	0	0	0	0.099	0.4	0.4	0	0	5	0.23
826	0.47	0	0.00018	0.00018	0.47	0.035	0.034	0	0	4	0.15
827	0.016	0	0	0	0.016	0.49	0.48	0	0	5	0.23
828	0.4	0	0.057	0.057	0.4	0.047	0.047	3.6e-06	0	4	0.15
829	0.052	3.8e-06	0.45	0.45	0.052	0	0	0	0	2	0.083
830	0.49	0	0.00079	0.00079	0.49	0.0085	0.0085	0	0	4	0.15
831	0.47	0	0.025	0.025	0.47	0.00054	0.00054	0	0	4	0.15
832	0.0018	0	0	0	0.0018	0.5	0.5	0	0	5	0.23
833	0.0027	1.5e-06	0.5	0.5	0.0027	0	0	0	0	2	0.083
834	0.24	0	0.0017	0.0017	0.24	0.26	0.25	0.00031	0	5	0.23
835	0.48	0	7.2e-05	7.2e-05	0.48	0.019	0.019	0	0	4	0.15
836	0.48	0	0.00033	0.00033	0.48	0.023	0.023	0	0	4	0.15
837	0.3	0	0	0	0.3	0.2	0.2	0	0	4	0.15
838	0.0046	0	0	0	0.0046	0.5	0.49	0	0	5	0.23
839	0.027	0	0	0	0.027	0.47	0.47	0	0	5	0.23
840	0.01	0	0	0	0.01	0.49	0.49	0	0	5	0.23
841	0.041	0	0	0	0.041	0.46	0.46	5.4e-06	0	5	0.23
842	0.0025	0	0.5	0.5	0.0025	0	0	0	0	2	0.083
843	0.35	0	0.003	0.003	0.35	0.15	0.15	0.00029	0	4	0.15
844	0.48	0	0.023	0.023	0.48	0.0011	0.0011	0	0	4	0.15
845	0.002	0	0.5	0.5	0.002	0	0	0	0	2	0.083
846	0.27	0	2e-05	2e-05	0.27	0.23	0.23	0.00013	0	4	0.15
847	0.49	0	0.0086	0.0086	0.49	0.0051	0.005	0	0	4	0.15
848	0.45	0	0.0094	0.0094	0.45	0.039	0.039	0	0	4	0.15
849	0.36	0	0.00086	0.00086	0.36	0.14	0.14	1.5e-05	0	4	0.15
850	0.38	0	0.00018	0.00018	0.38	0.12	0.12	0	0	4	0.15
851	0.15	4.8e-06	0.35	0.35	0.15	0	0	0	0	2	0.083
852	0.044	0	0	0	0.044	0.46	0.45	0	0	5	0.23
853	0.0011	0	0.5	0.5	0.0011	0	0	0	0	2	0.083
854	0.38	0	0.0005	0.0005	0.38	0.12	0.12	3.5e-06	0	4	0.15
855	0.5	0	2.4e-05	2.4e-05	0.5	3.9e-05	3.9e-05	0	0	4	0.15
856	0.11	0	0	0	0.11	0.39	0.39	0	0	5	0.23
857	0.021	0	0	0	0.021	0.48	0.48	0	0	5	0.23
858	0.42	0	0.056	0.056	0.42	0.023	0.023	0	0	4	0.15
859	0.19	0	0	0	0.19	0.31	0.31	0	0	5	0.23
860	0.15	0	0	0	0.15	0.35	0.35	0	0	5	0.23
861	0.44	0	0.051	0.051	0.44	0.0049	0.0049	0	0	4	0.15
862	0.037	2.5e-06	0.46	0.46	0.037	0	0	0	0	2	0.083
863	0.49	0	0.0052	0.0052	0.49	0.00016	0.00016	0	0	4	0.15
864	0.27	0	0	0	0.27	0.23	0.23	0	0	4	0.15
865	0.32	0	0.00013	0.00013	0.32	0.18	0.18	5.2e-06	0	4	0.15
866	0.44	0	0.031	0.031	0.44	0.029	0.029	0	0	4	0.15
867	0.38	0	0.0036	0.0036	0.38	0.12	0.12	4.9e-05	0	4	0.15
868	0.00075	0	0.22	0.22	0.00075	0.28	0.28	0	0	5	0.23
869	0.43	0	2.4e-05	2.4e-05	0.43	0.071	0.071	0.00027	0	4	0.15
870	0.5	0	0.00039	0.00039	0.5	0.0004	0.0004	0	0	4	0.15
871	0.39	0	0.061	0.061	0.39	0.048	0.048	1.4e-05	0	4	0.15
872	0.5	0	2.4e-05	2.4e-05	0.5	6.1e-05	6.1e-05	0	0	4	0.15
873	0.45	0	0.0024	0.0024	0.45	0.048	0.047	0	0	4	0.15
874	0.31	0	0	0	0.31	0.19	0.19	0	0	4	0.15
875	0.46	0	0.001	0.001	0.46	0.042	0.042	0	0	4	0.15
876	0.019	0	0	0	0.019	0.48	0.47	0.012	1.7e-05	5	0.23
877	0.5	0	2.4e-06	2.4e-06	0.5	0.00063	0.00063	0	0	4	0.15
878	0	0	0	0	0	0	0	0	1	8	0.62
879	0.22	0	0	0	0.22	0.29	0.28	0	0	5	0.23
880	0.32	1.2e-06	0.13	0.13	0.32	0.046	0.046	3.4e-05	0	4	0.15
881	0.14	0	0	0	0.14	0.36	0.36	0	0	5	0.23
882	0.23	0	0.00026	0.00026	0.23	0.27	0.27	3.3e-05	0	5	0.23
883	0.4	0	0.0005	0.0005	0.4	0.1	0.1	0	0	4	0.15
884	0.18	0	4.4e-05	4.4e-05	0.18	0.32	0.32	1.5e-05	0	5	0.23
885	0.38	0	4.2e-05	4.2e-05	0.38	0.13	0.12	0	0	4	0.15
886	0.19	0	0.00013	0.00013	0.19	0.31	0.31	5.3e-05	0	5	0.23
887	0.33	3.2e-06	0.17	0.17	0.33	7.3e-05	7.3e-05	0	0	4	0.15
888	0.42	1.7e-06	0.079	0.079	0.42	0.00079	0.00079	0	0	4	0.15
889	0.2	0	8.8e-05	8.8e-05	0.2	0.31	0.3	2.1e-05	0	5	0.23
890	0.2	0	0.0035	0.0035	0.2	0.3	0.3	0.0051	0.0018	5	0.23
891	0.45	1.1e-06	0.049	0.049	0.45	0.0029	0.0029	0	0	4	0.15
892	0.36	0	0.0075	0.0075	0.36	0.14	0.14	2.7e-05	0	4	0.15
893	0.48	0	0	0	0.48	0.016	0.016	0	0	4	0.15
894	0.17	0	0	0	0.17	0.33	0.33	0	0	5	0.23
895	0.24	0	0.0034	0.0034	0.24	0.26	0.26	0.001	1.4e-05	5	0.23
896	0.44	2.4e-06	0.064	0.064	0.44	2.4e-05	2.4e-05	0	0	4	0.15
897	0.031	2.5e-06	0.47	0.47	0.031	0	0	0	0	2	0.083
898	0.32	0	0.18	0.18	0.32	0.0012	0.0012	0	0	4	0.15
899	0.41	0	0.068	0.068	0.41	0.022	0.022	0	0	4	0.15
900	0.12	2.4e-06	0.38	0.38	0.12	0.00011	0.00011	0	0	2	0.083
901	0.048	5.4e-06	0.45	0.45	0.048	0	0	0	0	2	0.083
902	0.11	3e-06	0.39	0.39	0.11	5.5e-05	5.5e-05	0	0	2	0.083
903	0.49	0	0.0042	0.0042	0.49	0.005	0.005	0	0	4	0.15
904	0.28	0	0	0	0.28	0.23	0.22	0.00016	0	4	0.15
905	0.18	0	0	0	0.18	0.32	0.32	0.0061	0	5	0.23
906	0.011	2.6e-06	0.49	0.49	0.011	0	0	0	0	2	0.083
907	0.31	0	0.00038	0.00038	0.31	0.19	0.19	2.6e-06	0	4	0.15
908	0.5	0	0.00043	0.00043	0.5	0.0018	0.0017	0	0	4	0.15
909	0.35	1.2e-06	0.11	0.11	0.35	0.04	0.04	8.3e-06	0	4	0.15
910	0.34	0	0.0065	0.0065	0.34	0.15	0.15	4e-05	0	4	0.15
911	0.16	0	0.00015	0.00015	0.16	0.34	0.34	0.0002	0	5	0.23
912	0.44	0	0.0095	0.0095	0.44	0.05	0.05	0	0	4	0.15
913	0.35	0	4.1e-05	4.1e-05	0.35	0.15	0.15	0	0	4	0.15
914	0.43	0	0	0	0.43	0.072	0.072	0	0	4	0.15
915	0.49	0	1.2e-06	1.2e-06	0.49	0.0081	0.008	0	0	4	0.15
916	0.45	0	0.0039	0.0039	0.45	0.047	0.046	0	0	4	0.15
917	0.017	2.3e-06	0.48	0.48	0.017	0	0	0	0	2	0.083
918	0.2	2.3e-06	0.3	0.3	0.2	0.0018	0.0018	0	0	2	0.083
919	0.28	3.5e-06	0.22	0.22	0.28	6.6e-05	6.5e-05	0	0	4	0.15
920	0.5	0	0.00076	0.00076	0.5	0.0016	0.0016	0	0	4	0.15
921	0.48	0	0.00011	0.00011	0.48	0.016	0.016	0	0	4	0.15
922	0.27	2.3e-06	0.23	0.23	0.27	0.0021	0.0021	0	0	4	0.15
923	0.094	2.5e-06	0.41	0.41	0.094	0.00018	0.00018	0	0	2	0.083
924	0.4	0	0.0081	0.0081	0.4	0.089	0.089	2.7e-06	0	4	0.15
925	0.25	2.9e-06	0.25	0.25	0.25	0.00036	0.00036	0	0	2	0.083
926	0.032	3.3e-06	0.47	0.47	0.032	0	0	0	0	2	0.083
927	3.2e-06	0	0	0	3.2e-06	0.5	0.5	0	0	5	0.23
928	0.056	0	4.8e-05	4.8e-05	0.056	0.43	0.43	0.018	0.0016	5	0.23
929	0.0016	1.7e-06	0.5	0.5	0.0016	0	0	0	0	2	0.083
930	0.0017	0	0	0	0.0017	0.5	0.5	0	0	5	0.23
931	0.33	2.3e-06	0.17	0.17	0.33	0.0011	0.0011	0	0	4	0.15
932	0.48	1.1e-06	0.016	0.016	0.48	1.6e-05	1.6e-05	0	0	4	0.15
933	0.0091	2e-06	0.49	0.49	0.0091	0	0	0	0	2	0.083
934	0.23	0	0	0	0.23	0.27	0.27	0	0	5	0.23
935	0.48	0	0	0	0.48	0.015	0.015	0	0	4	0.15
936	0.5	0	0.00084	0.00084	0.5	0.00061	0.00061	0	0	4	0.15
937	0.49	0	0.0004	0.0004	0.49	0.0061	0.006	0	0	4	0.15
938	0.28	0	0.00092	0.00092	0.28	0.22	0.22	3.5e-05	0	4	0.15
939	0.00086	1.5e-06	0.5	0.5	0.00086	0	0	0	0	2	0.083
940	0.5	0	0.0035	0.0035	0.5	0.00079	0.00079	0	0	4	0.15
941	0.47	0	0.031	0.031	0.47	0.0031	0.0031	0	0	4	0.15
942	0.0001	0	0	0	0.0001	0.5	0.5	6.7e-06	0	5	0.23
943	0.47	0	0.03	0.03	0.47	0.0013	0.0013	0	0	4	0.15
944	0.21	9.1e-06	0.29	0.29	0.21	0	0	0	0	2	0.083
945	0.00013	0	0.5	0.5	0.00013	0	0	0	0	2	0.083
946	0.45	0	1.9e-05	1.9e-05	0.45	0.049	0.049	0	0	4	0.15
947	0.03	3.2e-06	0.47	0.47	0.03	0	0	0	0	2	0.083
948	0.46	0	0.018	0.018	0.46	0.019	0.019	0	0	4	0.15
949	0.073	4.1e-06	0.43	0.43	0.073	0	0	0	0	2	0.083
950	0.5	0	0	0	0.5	0.0026	0.0026	0	0	4	0.15
951	0.0031	0	0	0	0.0031	0.5	0.5	0	0	5	0.23
952	0.48	0	0	0	0.48	0.022	0.022	0	0	4	0.15
953	0.42	0	0.0015	0.0015	0.42	0.074	0.074	0	0	4	0.15
954	0.025	5e-06	0.47	0.47	0.025	0	0	0	0	2	0.083
955	0.41	0	0.094	0.094	0.41	0.0011	0.0011	0	0	4	0.15
956	0.11	0	0	0	0.11	0.4	0.39	0	0	5	0.23
957	0.085	0	0	0	0.085	0.42	0.41	0	0	5	0.23
958	0.49	1.9e-06	0.014	0.014	0.49	0	0	0	0	4	0.15
959	6.4e-05	0	0.5	0.5	6.4e-05	0	0	0	0	2	0.083
960	0.39	0	0.00044	0.00044	0.39	0.11	0.11	0	0	4	0.15
961	0.45	0	0.047	0.047	0.45	0.0073	0.0073	0	0	4	0.15
962	0.5	0	0.0048	0.0048	0.5	2.8e-05	2.8e-05	0	0	4	0.15
963	0.48	0	0.0048	0.0048	0.48	0.013	0.013	0	0	4	0.15
964	0.39	0	0.015	0.015	0.39	0.094	0.093	1e-05	0	4	0.15
965	0.16	0	0.00031	0.00031	0.16	0.34	0.34	0.0006	0	5	0.23
966	0.35	0	0.034	0.034	0.35	0.12	0.12	0.00018	2.3e-06	4	0.15
967	0.0059	0	0	0	0.0059	0.5	0.49	3.2e-05	0	5	0.23
968	0.03	6.7e-06	0.47	0.47	0.03	0	0	0	0	2	0.083
969	0.21	2.6e-06	0.29	0.29	0.21	0.00069	0.00069	0	0	2	0.083
970	0.36	1.5e-06	0.13	0.13	0.36	0.014	0.014	0	0	4	0.15
971	0.3	3.2e-06	0.2	0.2	0.3	0.00012	0.00012	0	0	4	0.15
972	0.052	0	0	0	0.052	0.45	0.45	0	0	5	0.23
973	0.35	0	0.0026	0.0026	0.35	0.15	0.14	7.8e-06	0	4	0.15
974	0.2	0	2.3e-06	2.3e-06	0.2	0.3	0.3	8.8e-06	0	5	0.23
975	0.22	0	0	0	0.22	0.28	0.28	5.4e-05	0	5	0.23
976	0.001	0	0.5	0.5	0.001	0	0	0	0	2	0.083
977	0.32	3e-06	0.18	0.18	0.32	0.00015	0.00015	0	0	4	0.15
978	0.31	1.6e-06	0.17	0.17	0.31	0.018	0.018	0	0	4	0.15
979	0.35	0	0.0016	0.0016	0.35	0.15	0.15	3.9e-06	0	4	0.15
980	0.033	0	0	0	0.033	0.47	0.47	8.6e-05	0	5	0.23
981	3e-05	0	0	0	3e-05	0.5	0.5	0	0	5	0.23
982	0.29	1.7e-06	0.2	0.2	0.29	0.012	0.012	0	0	4	0.15
983	0.49	0	0	0	0.49	0.0068	0.0068	0	0	4	0.15
984	0.33	1.6e-06	0.16	0.16	0.33	0.012	0.012	0	0	4	0.15
985	0.11	0	0	0	0.11	0.39	0.39	0	0	5	0.23
986	0.45	0	0.0056	0.0056	0.45	0.042	0.042	0	0	4	0.15
987	0.44	0	3.4e-06	3.4e-06	0.44	0.06	0.06	0	0	4	0.15
988	0.036	4.1e-06	0.46	0.46	0.036	0	0	0	0	2	0.083
989	0.36	1.9e-06	0.13	0.13	0.36	0.0024	0.0024	0	0	4	0.15
990	0.086	3e-06	0.41	0.41	0.086	3.3e-05	3.3e-05	0	0	2	0.083
991	0.34	1.6e-06	0.15	0.15	0.34	0.011	0.011	0	0	4	0.15
992	2.2e-05	0	0	0	2.2e-05	0.5	0.5	0	0	5	0.23
993	0.052	2.9e-06	0.45	0.45	0.052	7.4e-06	7.4e-06	0	0	2	0.083
994	0.11	3.9e-06	0.39	0.39	0.11	4.7e-06	4.7e-06	0	0	2	0.083
995	0.092	0	0	0	0.092	0.41	0.41	0	0	5	0.23
996	0.4	0	0.088	0.088	0.4	0.0083	0.0083	0	0	4	0.15
997	0.49	0	0	0	0.49	0.014	0.014	5.8e-06	0	4	0.15
998	0.49	0	0.0057	0.0057	0.49	0.00044	0.00044	0	0	4	0.15
999	0.35	0	0.0044	0.0044	0.35	0.14	0.14	1.6e-05	0	4	0.15
1000	0.35	0	0	0	0.35	0.15	0.15	0	0	4	0.15
1001	0.14	4.7e-06	0.36	0.36	0.14	3.5e-06	3.5e-06	0	0	2	0.083
1002	0.4	0	1.4e-05	1.4e-05	0.4	0.097	0.096	0	0	4	0.15
1003	0.13	0	1.7e-05	1.7e-05	0.13	0.37	0.37	3.1e-05	0	5	0.23
1004	0.47	1.1e-06	0.028	0.028	0.47	0.00025	0.00025	0	0	4	0.15
1005	0.5	0	0.0011	0.0011	0.5	0.00098	0.00098	0	0	4	0.15
1006	0.13	0	0	0	0.13	0.37	0.37	0	0	5	0.23
1007	0.21	3.8e-06	0.29	0.29	0.21	3.6e-05	3.6e-05	0	0	2	0.083
1008	0.21	4.3e-06	0.29	0.29	0.21	1.4e-05	1.4e-05	0	0	2	0.083
1009	0.29	3.4e-06	0.21	0.21	0.29	7.4e-05	7.4e-05	0	0	4	0.15
1010	4.2e-05	1.1e-06	0.5	0.5	4.2e-05	0	0	0	0	2	0.083
1011	0.0024	1.5e-06	0.5	0.5	0.0024	0	0	0	0	2	0.083
1012	0.14	0	0	0	0.14	0.36	0.36	0	0	5	0.23
1013	0.15	0	0.00043	0.00043	0.15	0.35	0.35	0.0017	5.6e-06	5	0.23
1014	0.1	3.2e-06	0.4	0.4	0.1	2.7e-05	2.7e-05	0	0	2	0.083
1015	0.025	0	0	0	0.025	0.48	0.47	0.0005	0	5	0.23
1016	0.48	0	0.00016	0.00016	0.48	0.022	0.022	0	0	4	0.15
1017	0.082	2.4e-06	0.42	0.42	0.082	0.00017	0.00017	0	0	2	0.083
1018	0.42	0	0.0031	0.0031	0.42	0.074	0.074	0	0	4	0.15
