SNV	cluster0	cluster1	cluster2	cluster3	cluster	dcf0
1251	0.0032	0.67	0	0.33	1	0.15
1252	0.11	0.88	0	0.014	1	0.15
1253	0.021	0.98	0	0.0014	1	0.15
1254	0.71	0.29	0	0	0	0.23
1255	0.86	0.14	0	0	0	0.23
1256	0.033	0.93	0	0.033	1	0.15
1257	0.00083	0.99	0	0.0061	1	0.15
1258	0.74	0.26	0	0	0	0.23
1259	0	0.0023	0	1	3	0.083
1260	1.9e-05	0.32	0	0.68	3	0.083
1261	0.076	0.92	0	0.0001	1	0.15
1262	0.062	0.91	0	0.03	1	0.15
1263	0.0013	0.84	0	0.16	1	0.15
1264	0.096	0.9	0	6.3e-05	1	0.15
1265	0.45	0.55	0	3.2e-06	1	0.15
1266	0.091	0.88	0	0.026	1	0.15
1267	0.7	0.3	0	0	0	0.23
1268	0.12	0.85	0	0.031	1	0.15
1269	0.59	0.41	0	0	0	0.23
1270	0.2	0.8	0	6.2e-06	1	0.15
1271	4.7e-06	0.37	0	0.63	3	0.083
1272	0.0076	0.99	0	0.00014	1	0.15
1273	0.003	1	0	0.0017	1	0.15
1274	0	0.0076	0	0.99	3	0.083
1275	0.97	0.025	0	0	0	0.23
1276	0.68	0.32	0	0.00023	0	0.23
1277	0.29	0.71	0	5.2e-05	1	0.15
1278	0.45	0.55	0	6e-05	1	0.15
1279	6.8e-05	0.53	0	0.47	1	0.15
1280	0.13	0.87	0	5.3e-06	1	0.15
1281	1	0.0024	0	0	0	0.23
1282	0.92	0.077	0	6.6e-06	0	0.23
1283	0.00035	0.26	0	0.74	3	0.083
1284	0.96	0.042	0	0	0	0.23
1285	0.37	0.63	0	1.1e-05	1	0.15
1286	0.0051	0.69	0	0.3	1	0.15
1287	0.062	0.78	0	0.16	1	0.15
1288	1	0.00031	0	0	0	0.23
1289	0.93	0.072	0	0	0	0.23
1290	0.73	0.27	0	6e-05	0	0.23
1291	0.89	0.11	0	3.9e-06	0	0.23
1292	4.4e-05	0.14	0	0.86	3	0.083
1293	0.62	0.38	0	0.00057	0	0.23
1294	0.017	0.98	0	0.0034	1	0.15
1295	0.82	0.18	0	0.00024	0	0.23
1296	0.9	0.096	0	0	0	0.23
1297	6.3e-05	0.3	0	0.7	3	0.083
1298	0.81	0.19	0	1.7e-06	0	0.23
1299	0.25	0.75	0	0	1	0.15
1300	0.35	0.65	0	0.00027	1	0.15
1301	0.99	0.013	0	0	0	0.23
1302	0.94	0.065	0	0	0	0.23
1303	0.018	0.97	0	0.011	1	0.15
1304	0.51	0.49	0	0.00083	0	0.23
1305	0.25	0.75	0	0.0013	1	0.15
1306	0.46	0.53	0	0.0057	1	0.15
1307	3.7e-05	0.63	0	0.37	1	0.15
1308	0	0.0013	0	1	3	0.083
1309	0.062	0.94	0	1.9e-06	1	0.15
1310	8.1e-06	1	0	0.0016	1	0.15
1311	0.028	0.97	0	0.0011	1	0.15
1312	0	8.2e-06	0	1	3	0.083
1313	0.058	0.94	0	3e-05	1	0.15
1314	0.29	0.71	0	0.0021	1	0.15
1315	1.2e-05	0.8	0	0.2	1	0.15
1316	0.97	0.026	0	0	0	0.23
1317	0.98	0.017	0	0	0	0.23
1318	1.1e-06	0.048	0	0.95	3	0.083
1319	0.65	0.35	0	5.2e-05	0	0.23
1320	7.6e-05	0.2	0	0.8	3	0.083
1321	0.26	0.73	0	0.01	1	0.15
1322	0.17	0.83	0	0	1	0.15
1323	1e-05	0.65	0	0.35	1	0.15
1324	0	0.18	0	0.82	3	0.083
1325	0.91	0.095	0	0	0	0.23
1326	0.0052	0.84	0	0.16	1	0.15
1327	0	0.0009	0	1	3	0.083
1328	0.2	0.8	0	0.00024	1	0.15
1329	0.73	0.27	0	0	0	0.23
1330	0.31	0.69	0	0	1	0.15
1331	0.03	0.68	0	0.29	1	0.15
1332	0.0061	0.82	0	0.18	1	0.15
1333	0.016	0.95	0	0.039	1	0.15
1334	0	0.00018	0	1	3	0.083
1335	0.00017	0.2	0	0.8	3	0.083
1336	1.4e-05	0.43	0	0.57	3	0.083
1337	0.067	0.93	0	0	1	0.15
1338	0.018	0.98	0	0	1	0.15
1339	0.11	0.89	0	0	1	0.15
1340	0.61	0.39	0	5.7e-06	0	0.23
1341	3.2e-06	0.2	0	0.8	3	0.083
1342	0.0032	0.71	0	0.29	1	0.15
1343	0.29	0.71	0	0	1	0.15
1344	0.066	0.93	0	0.0072	1	0.15
1345	0.013	0.95	0	0.037	1	0.15
1346	0	0.031	0	0.97	3	0.083
1347	9.5e-06	0.37	0	0.63	3	0.083
1348	2.3e-05	0.16	0	0.84	3	0.083
1349	0.13	0.87	0	0	1	0.15
1350	2.2e-06	0.38	0	0.62	3	0.083
1351	0.63	0.37	0	0	0	0.23
1352	0.51	0.49	0	0.00084	0	0.23
1353	0.00017	1	0	0	1	0.15
1354	6.1e-05	0.86	0	0.14	1	0.15
1355	1.3e-05	0.066	0	0.93	3	0.083
1356	0.033	0.96	0	0.0032	1	0.15
1357	0.00085	0.95	0	0.051	1	0.15
1358	0.00084	0.32	0	0.68	3	0.083
1359	0	0.11	0	0.89	3	0.083
1360	0.0062	0.98	0	0.017	1	0.15
1361	0.18	0.82	0	0	1	0.15
1362	0	0.2	0	0.8	3	0.083
1363	7.9e-06	0.098	0	0.9	3	0.083
1364	0.00051	1	0	0.0029	1	0.15
1365	0.00079	0.5	0	0.5	1	0.15
1366	0.00035	1	0	0	1	0.15
1367	0.00017	0.37	0	0.63	3	0.083
1368	0	0.02	0	0.98	3	0.083
1369	0.28	0.72	0	0	1	0.15
1370	0.49	0.51	0	2.6e-06	1	0.15
1371	0.29	0.71	0	0	1	0.15
1372	0.0048	0.6	0	0.4	1	0.15
1373	0.27	0.71	0	0.019	1	0.15
1374	0.29	0.71	0	4e-06	1	0.15
1375	0.19	0.81	0	0	1	0.15
1376	0	0.016	0	0.98	3	0.083
1377	0.33	0.67	0	0	1	0.15
1378	0.0012	0.96	0	0.038	1	0.15
1379	0.16	0.84	0	0	1	0.15
1380	0.07	0.93	0	0	1	0.15
1381	1.8e-05	0.99	0	0.0053	1	0.15
1382	0.82	0.18	0	0.00018	0	0.23
1383	0	0.033	0	0.97	3	0.083
1384	0	0.86	0	0.14	1	0.15
1385	0.00012	0.15	0	0.85	3	0.083
1386	0.24	0.76	0	0	1	0.15
1387	0.0033	0.79	0	0.21	1	0.15
1388	0	0.016	0	0.98	3	0.083
1389	0.0036	0.83	0	0.17	1	0.15
1390	0.23	0.77	0	0.006	1	0.15
1391	0	0.099	0	0.9	3	0.083
1392	0.047	0.95	0	0	1	0.15
1393	0.28	0.71	0	0.011	1	0.15
1394	0.022	0.95	0	0.031	1	0.15
1395	0.05	0.95	0	0	1	0.15
1396	0.11	0.89	0	0	1	0.15
1397	0.012	0.98	0	0.0046	1	0.15
1398	0.34	0.63	0	0.021	1	0.15
1399	2.8e-05	0.13	0	0.87	3	0.083
1400	0.49	0.51	0	0.00044	1	0.15
1401	0.0013	0.82	0	0.18	1	0.15
1402	0	0.0078	0	0.99	3	0.083
1403	0.29	0.71	0	0	1	0.15
1404	0.66	0.34	0	0	0	0.23
1405	0.18	0.81	0	0.0062	1	0.15
1406	0.0027	1	0	0	1	0.15
1407	1.1e-05	0.75	0	0.25	1	0.15
1408	0.016	0.98	0	0	1	0.15
1409	0.018	0.81	0	0.18	1	0.15
1410	0	0.019	0	0.98	3	0.083
1411	0.17	0.83	0	4.1e-05	1	0.15
1412	0.46	0.54	0	7.9e-06	1	0.15
1413	0.45	0.55	0	5.2e-06	1	0.15
1414	0.0081	0.97	0	0.021	1	0.15
1415	0.05	0.95	0	0.0021	1	0.15
1416	0.37	0.63	0	0.0021	1	0.15
1417	0.19	0.81	0	0.00042	1	0.15
1418	0.9	0.1	0	0	0	0.23
1419	0.45	0.55	0	0.00015	1	0.15
1420	0.19	0.8	0	0.0088	1	0.15
1421	0.019	0.98	0	0	1	0.15
1422	0.015	0.98	0	0.0018	1	0.15
1423	7.2e-05	0.92	0	0.083	1	0.15
1424	0.039	0.96	0	0.0034	1	0.15
1425	0.25	0.43	0	0.32	1	0.15
1426	0.27	0.72	0	0.0096	1	0.15
1427	0.0014	0.79	0	0.2	1	0.15
1428	0.3	0.69	0	0.0065	1	0.15
1429	0.075	0.85	0	0.076	1	0.15
1430	0.004	1	0	0.00015	1	0.15
1431	0.13	0.87	0	1.8e-05	1	0.15
1432	0.038	0.94	0	0.023	1	0.15
1433	0	0.038	0	0.96	3	0.083
1434	0.21	0.79	0	6.6e-05	1	0.15
1435	0.075	0.92	0	0.00071	1	0.15
1436	0.00098	1	0	0.0033	1	0.15
1437	0.035	0.94	0	0.025	1	0.15
1438	0	0.00024	0	1	3	0.083
1439	0.52	0.48	0	0	0	0.23
1440	0.00018	0.96	0	0.042	1	0.15
1441	0.92	0.077	0	0	0	0.23
1442	0.0063	0.95	0	0.041	1	0.15
1443	0.26	0.73	0	0.0013	1	0.15
1444	0.00041	0.94	0	0.055	1	0.15
1445	0.0037	0.88	0	0.11	1	0.15
1446	0.066	0.93	0	0.001	1	0.15
1447	0.34	0.66	0	0.00016	1	0.15
1448	0.54	0.46	0	1.6e-05	0	0.23
1449	0.38	0.62	0	0	1	0.15
1450	0.042	0.93	0	0.027	1	0.15
1451	0.54	0.46	0	0	0	0.23
1452	0.0041	0.98	0	0.018	1	0.15
1453	0.046	0.9	0	0.049	1	0.15
1454	0.91	0.086	0	0	0	0.23
1455	0.22	0.78	0	0	1	0.15
1456	0.018	0.96	0	0.018	1	0.15
1457	0.46	0.54	0	0	1	0.15
1458	0.67	0.33	0	0	0	0.23
1459	0.41	0.59	0	0	1	0.15
1460	0.65	0.35	0	0	0	0.23
1461	0.15	0.85	0	1.2e-05	1	0.15
1462	0.056	0.94	0	8.3e-05	1	0.15
1463	0.35	0.65	0	0.00015	1	0.15
1464	0.15	0.85	0	9.3e-06	1	0.15
1465	0.00048	1	0	2.9e-05	1	0.15
1466	0.38	0.62	0	6.3e-05	1	0.15
1467	0.037	0.96	0	0	1	0.15
1468	0.38	0.62	0	2.6e-06	1	0.15
1469	0.96	0.039	0	0	0	0.23
1470	0.11	0.88	0	0.004	1	0.15
1471	0.21	0.78	0	0.0057	1	0.15
1472	1	0.0048	0	0	0	0.23
1473	1	0.0014	0	0	0	0.23
1474	0.69	0.31	0	0	0	0.23
1475	0.24	0.72	0	0.035	1	0.15
1476	0.2	0.8	0	3.5e-05	1	0.15
1477	0.71	0.29	0	0	0	0.23
1478	0.071	0.93	0	1.2e-05	1	0.15
1479	0.05	0.95	0	0.0017	1	0.15
1480	0.89	0.11	0	3.6e-06	0	0.23
1481	0.0022	0.36	0	0.63	3	0.083
1482	0.1	0.9	0	1.7e-05	1	0.15
1483	6.9e-05	0.056	0	0.94	3	0.083
1484	0.42	0.58	0	0.00016	1	0.15
1485	0.0032	0.76	0	0.24	1	0.15
1486	0.8	0.2	0	0	0	0.23
1487	0.083	0.92	0	0	1	0.15
1488	0.87	0.13	0	0	0	0.23
1489	0.1	0.85	0	0.05	1	0.15
1490	0.19	0.81	0	1.1e-05	1	0.15
1491	0.018	0.98	0	0.002	1	0.15
1492	0.13	0.87	0	0	1	0.15
1493	0.99	0.012	0	0	0	0.23
1494	0.59	0.41	0	0	0	0.23
1495	0.0012	0.53	0	0.47	1	0.15
1496	0	0.0041	0	1	3	0.083
1497	0.0066	0.86	0	0.13	1	0.15
1498	0.93	0.072	0	0	0	0.23
1499	0.21	0.79	0	0	1	0.15
1500	0.35	0.65	0	0.00031	1	0.15
1501	0.51	0.49	0	3.1e-06	0	0.23
1502	0.31	0.69	0	0.0031	1	0.15
1503	0.74	0.26	0	0	0	0.23
1504	0.35	0.65	0	0	1	0.15
1505	0.24	0.76	0	0	1	0.15
1506	0.043	0.96	0	5.9e-06	1	0.15
1507	0.34	0.66	0	0	1	0.15
1508	0.42	0.58	0	0	1	0.15
1509	0.35	0.65	0	5.2e-06	1	0.15
1510	0.73	0.27	0	0	0	0.23
1511	0.066	0.93	0	0.009	1	0.15
1512	0.2	0.8	0	0.0009	1	0.15
1513	0.00026	1	0	0.0037	1	0.15
1514	0.051	0.95	0	0.00098	1	0.15
1515	0.78	0.22	0	0	0	0.23
1516	0.13	0.87	0	0	1	0.15
1517	0.2	0.79	0	0.013	1	0.15
1518	0.0059	0.88	0	0.12	1	0.15
1519	0.89	0.11	0	0	0	0.23
1520	0.92	0.077	0	0	0	0.23
1521	0.0093	0.74	0	0.25	1	0.15
1522	0.072	0.88	0	0.048	1	0.15
1523	0.4	0.6	0	0	1	0.15
1524	0.91	0.094	0	0	0	0.23
1525	0.31	0.69	0	0	1	0.15
1526	0.022	0.73	0	0.24	1	0.15
1527	0.92	0.084	0	0	0	0.23
1528	0.0027	1	0	0.0011	1	0.15
1529	0.73	0.27	0	0	0	0.23
1530	0.0028	1	0	0	1	0.15
1531	0.14	0.86	0	1.9e-05	1	0.15
1532	0.85	0.15	0	0	0	0.23
1533	0.17	0.83	0	0.00092	1	0.15
1534	0.12	0.88	0	0.00034	1	0.15
1535	0.38	0.62	0	0	1	0.15
1536	0.31	0.69	0	0.00057	1	0.15
1537	0.85	0.15	0	0	0	0.23
1538	0.42	0.58	0	0	1	0.15
1539	0.41	0.59	0	6e-05	1	0.15
1540	0.001	0.92	0	0.08	1	0.15
1541	0.042	0.94	0	0.016	1	0.15
1542	0.00033	0.99	0	0.013	1	0.15
1543	0.0022	0.98	0	0.015	1	0.15
1544	0.39	0.61	0	0.00023	1	0.15
1545	0.026	0.96	0	0.016	1	0.15
1546	0.27	0.73	0	0.0016	1	0.15
1547	0.011	0.99	0	3e-05	1	0.15
1548	0.44	0.56	0	0	1	0.15
1549	0.85	0.15	0	0	0	0.23
1550	0.1	0.9	0	0.001	1	0.15
1551	2.3e-05	1	0	0.00016	1	0.15
1552	0	0.034	0	0.97	3	0.083
1553	0.55	0.45	0	1e-05	0	0.23
1554	0.83	0.17	0	0	0	0.23
1555	0.9	0.1	0	0	0	0.23
1556	0.3	0.7	0	2.9e-06	1	0.15
1557	0.38	0.62	0	0	1	0.15
1558	0.59	0.41	0	0	0	0.23
1559	0.082	0.92	0	2.1e-05	1	0.15
1560	0.9	0.1	0	0	0	0.23
1561	0.77	0.23	0	0.00067	0	0.23
1562	0.00015	0.36	0	0.64	3	0.083
1563	0.012	0.85	0	0.14	1	0.15
1564	0	0.0059	0	0.99	3	0.083
1565	0.68	0.32	0	3.4e-05	0	0.23
1566	0.037	0.8	0	0.16	1	0.15
1567	0.11	0.89	0	3.5e-06	1	0.15
1568	0	0.01	0	0.99	3	0.083
1569	0.95	0.046	0	0	0	0.23
1570	0.00016	0.27	0	0.73	3	0.083
1571	0.045	0.95	0	0.0078	1	0.15
1572	0.0025	0.82	0	0.17	1	0.15
1573	0	0.014	0	0.99	3	0.083
1574	0.062	0.92	0	0.015	1	0.15
1575	0	0.00041	0	1	3	0.083
1576	1.4e-05	0.61	0	0.39	1	0.15
1577	0.83	0.17	0	0.00033	0	0.23
1578	0.00037	0.93	0	0.071	1	0.15
1579	0.31	0.69	0	0	1	0.15
1580	4.1e-05	0.096	0	0.9	3	0.083
1581	5.2e-05	0.072	0	0.93	3	0.083
1582	0.00027	0.26	0	0.74	3	0.083
1583	0.85	0.15	0	8.1e-05	0	0.23
1584	0.47	0.53	0	0.0022	1	0.15
1585	0.0044	0.71	0	0.28	1	0.15
1586	0.011	0.84	0	0.15	1	0.15
1587	3.2e-06	0.26	0	0.74	3	0.083
1588	0.29	0.69	0	0.017	1	0.15
1589	0.091	0.76	0	0.15	1	0.15
1590	0.0057	0.58	0	0.41	1	0.15
1591	0.57	0.43	0	0.002	0	0.23
1592	2.7e-05	0.96	0	0.045	1	0.15
1593	0.86	0.14	0	0	0	0.23
1594	0.0095	0.65	0	0.34	1	0.15
1595	0.83	0.17	0	0	0	0.23
1596	0	0.19	0	0.81	3	0.083
1597	0.27	0.73	0	0.0029	1	0.15
1598	0.00095	0.71	0	0.29	1	0.15
1599	0.00039	0.33	0	0.67	3	0.083
1600	0.049	0.95	0	0.0005	1	0.15
1601	0	0.065	0	0.94	3	0.083
1602	0	0.0071	0	0.99	3	0.083
1603	0	0.93	0	0.073	1	0.15
1604	0.003	0.58	0	0.42	1	0.15
1605	0.027	0.97	0	0	1	0.15
1606	0	3.6e-06	0	1	3	0.083
1607	0.49	0.5	0	0.0039	1	0.15
1608	0.013	0.99	0	0.001	1	0.15
1609	3.6e-05	1	0	0.00014	1	0.15
1610	7.6e-06	0.016	0	0.98	3	0.083
1611	0.0032	1	0	0	1	0.15
1612	0.43	0.57	0	0.0043	1	0.15
1613	4e-06	0.2	0	0.8	3	0.083
1614	0.46	0.54	0	2e-06	1	0.15
1615	0.47	0.53	0	7.8e-06	1	0.15
1616	0.03	0.97	0	6.8e-05	1	0.15
1617	0.00028	0.33	0	0.67	3	0.083
1618	0.0085	0.96	0	0.032	1	0.15
1619	0.00044	0.98	0	0.016	1	0.15
1620	8e-05	0.56	0	0.44	1	0.15
1621	0.33	0.67	0	1e-05	1	0.15
1622	0.44	0.56	0	1.7e-05	1	0.15
1623	0.22	0.78	0	0	1	0.15
1624	0.47	0.53	0	0	1	0.15
1625	0.61	0.39	0	0	0	0.23
1626	0.24	0.76	0	0	1	0.15
1627	0.058	0.94	0	0	1	0.15
1628	0.93	0.066	0	0	0	0.23
1629	0.38	0.62	0	3.2e-05	1	0.15
1630	0.07	0.93	0	0.0011	1	0.15
1631	0.32	0.68	0	0.0022	1	0.15
1632	0.24	0.76	0	0.0006	1	0.15
1633	0.55	0.45	0	1.8e-05	0	0.23
1634	0.94	0.06	0	0	0	0.23
1635	0.44	0.56	0	5.1e-06	1	0.15
1636	0.0054	0.99	0	0.00081	1	0.15
1637	0.65	0.35	0	0	0	0.23
1638	0.4	0.6	0	0	1	0.15
1639	0.17	0.83	0	0.0015	1	0.15
1640	0.56	0.44	0	4.3e-06	0	0.23
1641	0.27	0.72	0	0.00038	1	0.15
1642	0.99	0.012	0	0	0	0.23
1643	0.34	0.66	0	4e-05	1	0.15
1644	0.16	0.84	0	0.00019	1	0.15
1645	0.11	0.89	0	0.0035	1	0.15
1646	0.35	0.65	0	0	1	0.15
1647	0.044	0.96	0	1.5e-05	1	0.15
1648	0.32	0.68	0	0	1	0.15
1649	0.75	0.25	0	0	0	0.23
1650	0.017	0.98	0	6.3e-06	1	0.15
1651	0.042	0.96	0	2.5e-05	1	0.15
1652	0.11	0.89	0	0	1	0.15
1653	0.22	0.78	0	0.00071	1	0.15
1654	0.46	0.54	0	7.5e-05	1	0.15
1655	0.38	0.62	0	0.00061	1	0.15
1656	0.079	0.92	0	8.6e-06	1	0.15
1657	0.11	0.88	0	0.0065	1	0.15
1658	0.84	0.16	0	0	0	0.23
1659	0.65	0.35	0	0	0	0.23
1660	0.028	0.97	0	0.0036	1	0.15
1661	0.21	0.79	0	0.006	1	0.15
1662	0.0051	0.99	0	0.0036	1	0.15
1663	0.76	0.24	0	0	0	0.23
