SNV	cluster0	cluster1	cluster2	cluster3	cluster4	cluster5	cluster6	cluster7	cluster8	cluster9	cluster10	cluster11	cluster12	cluster13	cluster14	cluster15	cluster16	cluster17	cluster18	cluster	dcf0
339	0	0.025	0.00062	0.12	0	0	0.12	0.12	0	0.12	0.12	0.12	0.12	0	0.025	0.025	0.025	0.025	0	3	0.15
340	2.2e-06	0.024	0	0.13	0	2.9e-06	0.13	0.13	2.4e-06	0.13	0.13	0.13	0.13	0	0.024	0.023	0.023	0.023	0	3	0.15
341	0	0.016	0.00073	0.13	0	0	0.13	0.13	0	0.13	0.13	0.13	0.13	0	0.016	0.016	0.016	0.016	0	3	0.15
342	0.00037	0.0011	0	0.14	0	0.0071	0.14	0.14	0.006	0.14	0.14	0.14	0.14	0	0.0011	0.0011	0.0011	0.0011	0	3	0.15
343	0.00011	6.4e-06	0	0.14	0	0.0003	0.14	0.14	0.00025	0.14	0.14	0.14	0.14	0	6.4e-06	6.2e-06	6.2e-06	6.2e-06	0	3	0.15
344	0.00068	0.0056	1.5e-06	0.13	0	0.029	0.13	0.13	0.025	0.13	0.13	0.13	0.13	0	0.0056	0.0054	0.0054	0.0054	0	3	0.15
345	8.8e-05	0.036	4.5e-05	0.12	0	0.0017	0.12	0.12	0.0015	0.12	0.12	0.12	0.12	0	0.036	0.035	0.035	0.035	0	3	0.15
346	0	0.19	0.00033	0.011	0	0	0.011	0.011	0	0.011	0.011	0.011	0.011	0	0.19	0.18	0.18	0.18	0	1	0.23
347	0	0.062	0.00066	0.099	3e-06	9.7e-06	0.099	0.099	8.2e-06	0.099	0.099	0.099	0.099	0	0.062	0.06	0.06	0.06	0	3	0.15
348	0.00012	0.0099	1.1e-06	0.14	0	0.0018	0.14	0.14	0.0015	0.14	0.14	0.14	0.14	0	0.0099	0.0096	0.0096	0.0096	0	3	0.15
349	7.2e-06	0.15	0.0009	0.037	0	7.9e-05	0.037	0.037	6.7e-05	0.037	0.037	0.037	0.037	0	0.15	0.15	0.15	0.15	0	1	0.23
350	0.0021	0.00021	0	0.12	0	0.092	0.12	0.12	0.078	0.12	0.12	0.12	0.12	0	0.00021	0.0002	0.0002	0.0002	0	3	0.15
351	0.00031	0.035	3.9e-05	0.12	0	0.011	0.12	0.12	0.0096	0.12	0.12	0.12	0.12	0	0.035	0.034	0.034	0.034	0	3	0.15
352	0	0.062	0.00072	0.099	2.9e-06	0	0.099	0.099	0	0.099	0.099	0.099	0.099	0	0.062	0.06	0.06	0.06	0	3	0.15
353	5.9e-05	0.05	0.00015	0.11	0	0.0012	0.11	0.11	0.0011	0.11	0.11	0.11	0.11	0	0.05	0.048	0.048	0.048	0	3	0.15
354	0.00022	0.028	5.2e-05	0.12	0	0.0074	0.12	0.12	0.0063	0.12	0.12	0.12	0.12	0	0.028	0.027	0.027	0.027	0	3	0.15
355	0.00053	0.00096	0	0.14	0	0.013	0.14	0.14	0.011	0.14	0.14	0.14	0.14	0	0.00096	0.00093	0.00093	0.00093	0	3	0.15
356	0	0.02	0.00085	0.13	0	0	0.13	0.13	0	0.13	0.13	0.13	0.13	0	0.02	0.02	0.02	0.02	0	3	0.15
357	3.7e-06	0.064	1.3e-05	0.098	0	1.1e-05	0.098	0.098	9.2e-06	0.098	0.098	0.098	0.098	0	0.064	0.062	0.062	0.062	0	3	0.15
358	0	0.011	0.00073	0.13	0	0	0.13	0.13	0	0.13	0.13	0.13	0.13	0	0.011	0.011	0.011	0.011	0	3	0.15
359	0.00015	0.0023	0	0.14	0	0.0019	0.14	0.14	0.0016	0.14	0.14	0.14	0.14	0	0.0023	0.0023	0.0023	0.0023	0	3	0.15
360	5.3e-06	0.054	1e-05	0.1	0	1.8e-05	0.1	0.1	1.5e-05	0.1	0.1	0.1	0.1	0	0.054	0.052	0.052	0.052	0	3	0.15
361	5.4e-06	0.011	0	0.14	0	1e-05	0.14	0.14	8.8e-06	0.14	0.14	0.14	0.14	0	0.011	0.01	0.01	0.01	0	3	0.15
362	6.9e-05	0.066	0.00073	0.096	0.00053	0.0032	0.096	0.096	0.0027	0.096	0.096	0.096	0.096	0	0.066	0.063	0.063	0.063	0	3	0.15
363	0.00037	0.0094	3.2e-06	0.13	0	0.012	0.13	0.13	0.01	0.13	0.13	0.13	0.13	0	0.0094	0.0091	0.0091	0.0091	0	3	0.15
364	0.0015	0.00082	0	0.12	0	0.079	0.12	0.12	0.067	0.12	0.12	0.12	0.12	0	0.00082	0.00079	0.00079	0.00079	0	3	0.15
365	0	0.074	0.00042	0.091	0	0	0.091	0.091	0	0.091	0.091	0.091	0.091	0	0.074	0.071	0.071	0.071	0	3	0.15
366	4.5e-05	0.0072	0.00046	0.14	0	0.00032	0.14	0.14	0.00027	0.14	0.14	0.14	0.14	0	0.0072	0.0069	0.0069	0.0069	0	3	0.15
367	3.8e-06	0.066	0.00039	0.096	0	1.2e-05	0.096	0.096	1e-05	0.096	0.096	0.096	0.096	0	0.066	0.064	0.064	0.064	0	3	0.15
368	0.00059	0.016	0.00037	0.12	0	0.028	0.12	0.12	0.024	0.12	0.12	0.12	0.12	0	0.016	0.016	0.016	0.016	0	3	0.15
369	3.4e-06	0.087	0.00037	0.082	0	1.9e-05	0.082	0.082	1.6e-05	0.082	0.082	0.082	0.082	0	0.087	0.084	0.084	0.084	0	1	0.23
370	0.00064	0.026	0.00035	0.11	0	0.039	0.11	0.11	0.033	0.11	0.11	0.11	0.11	0	0.026	0.026	0.026	0.026	0	3	0.15
371	0	0.049	0.00062	0.11	7.7e-06	0	0.11	0.11	0	0.11	0.11	0.11	0.11	0	0.049	0.047	0.047	0.047	0	3	0.15
372	0.002	0.086	3.5e-05	0.017	0	0.25	0.017	0.017	0.21	0.017	0.017	0.017	0.017	0	0.086	0.083	0.083	0.083	0	5	0.083
373	0	0.037	0.00069	0.12	9e-06	0	0.12	0.12	0	0.12	0.12	0.12	0.12	0	0.037	0.036	0.036	0.036	0	3	0.15
374	0	0.16	0.00015	0.034	0	0	0.034	0.034	0	0.034	0.034	0.034	0.034	0	0.16	0.15	0.15	0.15	0	1	0.23
375	5.1e-05	0.04	0.00041	0.11	0	0.00072	0.11	0.11	0.00061	0.11	0.11	0.11	0.11	0	0.04	0.039	0.039	0.039	0	3	0.15
376	4.9e-05	0.033	0.00042	0.12	0	0.0006	0.12	0.12	0.00051	0.12	0.12	0.12	0.12	0	0.033	0.032	0.032	0.032	0	3	0.15
377	0	0.17	0.00011	0.024	0	0	0.024	0.024	0	0.024	0.024	0.024	0.024	0	0.17	0.16	0.16	0.16	0	1	0.23
378	0	0.11	0.00033	0.069	0	0	0.069	0.069	0	0.069	0.069	0.069	0.069	0	0.11	0.1	0.1	0.1	0	1	0.23
379	0	0.15	0.00019	0.038	0	0	0.038	0.038	0	0.038	0.038	0.038	0.038	0	0.15	0.14	0.14	0.14	0	1	0.23
380	0.0012	0.012	0.00031	0.12	0	0.051	0.12	0.12	0.043	0.12	0.12	0.12	0.12	0	0.012	0.012	0.012	0.012	0	3	0.15
381	1.1e-05	0.012	0.00049	0.13	0	3.7e-05	0.13	0.13	3.2e-05	0.13	0.13	0.13	0.13	0	0.012	0.011	0.011	0.011	0	3	0.15
382	0.00086	0.019	0.00033	0.12	0	0.049	0.12	0.12	0.042	0.12	0.12	0.12	0.12	0	0.019	0.018	0.018	0.018	0	3	0.15
383	7.4e-05	0.04	0.00041	0.11	0	0.0014	0.11	0.11	0.0012	0.11	0.11	0.11	0.11	0	0.04	0.039	0.039	0.039	0	3	0.15
384	0.00078	0.01	0.00035	0.13	0	0.033	0.13	0.13	0.028	0.13	0.13	0.13	0.13	0	0.01	0.0098	0.0098	0.0098	0	3	0.15
385	6.1e-06	0.069	0.00038	0.095	0	2.8e-05	0.095	0.095	2.4e-05	0.095	0.095	0.095	0.095	0	0.069	0.067	0.067	0.067	0	3	0.15
386	0	0.0069	0.00079	0.14	0	0	0.14	0.14	0	0.14	0.14	0.14	0.14	0	0.0069	0.0067	0.0067	0.0067	0	3	0.15
387	0.0019	0.0014	0	0.1	0	0.16	0.1	0.1	0.13	0.1	0.1	0.1	0.1	0	0.0014	0.0013	0.0013	0.0013	0	5	0.083
388	0.00025	0.032	7.7e-05	0.12	0	0.011	0.12	0.12	0.0097	0.12	0.12	0.12	0.12	0	0.032	0.031	0.031	0.031	0	3	0.15
389	0.00056	0.025	9.7e-05	0.11	0	0.044	0.11	0.11	0.037	0.11	0.11	0.11	0.11	0	0.025	0.025	0.025	0.025	0	3	0.15
390	0.00085	0.0039	0	0.13	0	0.051	0.13	0.13	0.043	0.13	0.13	0.13	0.13	0	0.0039	0.0038	0.0038	0.0038	0	3	0.15
391	0	0.078	0.00097	0.088	0	9e-06	0.088	0.088	7.6e-06	0.088	0.088	0.088	0.088	0	0.078	0.075	0.075	0.075	0	3	0.15
392	0.0012	0	0	0.0001	0	0.54	0.0001	0.0001	0.46	0.0001	0.0001	0.0001	0.0001	0	0	0	0	0	0	5	0.083
393	4.1e-05	0.017	0	0.13	0	0.00042	0.13	0.13	0.00036	0.13	0.13	0.13	0.13	0	0.017	0.016	0.016	0.016	0	3	0.15
394	0	0.026	0.0015	0.12	0	0	0.12	0.12	0	0.12	0.12	0.12	0.12	0	0.026	0.026	0.026	0.026	0	3	0.15
395	0.0043	0	0	0.085	0	0.22	0.085	0.085	0.18	0.085	0.085	0.085	0.085	0	0	0	0	0	0	5	0.083
396	0.0064	0	0	0.015	0	0.48	0.015	0.015	0.41	0.015	0.015	0.015	0.015	0	0	0	0	0	0	5	0.083
397	0.00024	0.0015	0	0.14	0	0.0047	0.14	0.14	0.004	0.14	0.14	0.14	0.14	0	0.0015	0.0014	0.0014	0.0014	0	3	0.15
398	0.00079	0.0002	0	0.14	0	0.023	0.14	0.14	0.019	0.14	0.14	0.14	0.14	0	0.0002	0.0002	0.0002	0.0002	0	3	0.15
399	1.6e-05	0.00089	0	0.14	0	4.4e-05	0.14	0.14	3.7e-05	0.14	0.14	0.14	0.14	0	0.00089	0.00086	0.00086	0.00086	0	3	0.15
400	0.00035	0.022	3.4e-05	0.12	0	0.018	0.12	0.12	0.015	0.12	0.12	0.12	0.12	0	0.022	0.022	0.022	0.022	0	3	0.15
401	0	0.2	2e-06	0.00098	0	0	0.00098	0.00098	0	0.00098	0.00098	0.00098	0.00098	0	0.2	0.2	0.2	0.2	0	1	0.23
402	0	0.12	0	0.058	0	0	0.058	0.058	0	0.058	0.058	0.058	0.058	0	0.12	0.12	0.12	0.12	0	1	0.23
403	3.7e-05	0.016	0	0.13	0	0.00035	0.13	0.13	0.0003	0.13	0.13	0.13	0.13	0	0.016	0.016	0.016	0.016	0	3	0.15
404	4.1e-06	0.056	7.8e-06	0.1	0	1.5e-05	0.1	0.1	1.2e-05	0.1	0.1	0.1	0.1	0	0.056	0.054	0.054	0.054	0	3	0.15
405	3.6e-06	0.074	2.2e-05	0.091	0	1.4e-05	0.091	0.091	1.2e-05	0.091	0.091	0.091	0.091	0	0.074	0.072	0.072	0.072	0	3	0.15
406	1e-05	0.059	2.4e-05	0.1	0	7.1e-05	0.1	0.1	6e-05	0.1	0.1	0.1	0.1	0	0.059	0.057	0.057	0.057	0	3	0.15
407	0.00092	0.0088	8.1e-06	0.12	0	0.075	0.12	0.12	0.064	0.12	0.12	0.12	0.12	0	0.0088	0.0085	0.0085	0.0085	0	3	0.15
408	7.7e-05	0.0069	0	0.14	0	0.00098	0.14	0.14	0.00083	0.14	0.14	0.14	0.14	0	0.0069	0.0067	0.0067	0.0067	0	3	0.15
409	1.8e-05	0.0011	0	0.14	0	5.9e-05	0.14	0.14	5e-05	0.14	0.14	0.14	0.14	0	0.0011	0.0011	0.0011	0.0011	0	3	0.15
410	0.0034	0	0	0.12	0	0.073	0.12	0.12	0.062	0.12	0.12	0.12	0.12	0	0	0	0	0	0	3	0.15
411	1.8e-05	0.048	2e-05	0.11	0	0.00016	0.11	0.11	0.00013	0.11	0.11	0.11	0.11	0	0.048	0.047	0.047	0.047	0	3	0.15
412	0	0.12	0.00057	0.061	0	0	0.061	0.061	0	0.061	0.061	0.061	0.061	0	0.12	0.11	0.11	0.11	0	1	0.23
413	0	0.14	0.00017	0.048	0	0	0.048	0.048	0	0.048	0.048	0.048	0.048	0	0.14	0.13	0.13	0.13	0	1	0.23
414	0	0.15	0	0.04	0	0	0.04	0.04	0	0.04	0.04	0.04	0.04	0	0.15	0.14	0.14	0.14	0	1	0.23
415	0	0.15	1.9e-05	0.04	0	0	0.04	0.04	0	0.04	0.04	0.04	0.04	0	0.15	0.14	0.14	0.14	0	1	0.23
416	0	0.088	0	0.082	0	0	0.082	0.082	0	0.082	0.082	0.082	0.082	0	0.088	0.085	0.085	0.085	0	1	0.23
417	0.00012	0.00019	0	0.14	0	0.00089	0.14	0.14	0.00075	0.14	0.14	0.14	0.14	0	0.00019	0.00018	0.00018	0.00018	0	3	0.15
418	3.6e-05	0.0038	0	0.14	0	0.00024	0.14	0.14	0.0002	0.14	0.14	0.14	0.14	0	0.0038	0.0036	0.0036	0.0036	0	3	0.15
419	5e-05	0.036	2e-05	0.12	0	0.00078	0.12	0.12	0.00067	0.12	0.12	0.12	0.12	0	0.036	0.034	0.034	0.034	0	3	0.15
420	4.3e-05	0.074	0.00087	0.09	0.00033	0.0018	0.09	0.09	0.0015	0.09	0.09	0.09	0.09	0	0.074	0.072	0.072	0.072	0	3	0.15
421	0	0.03	0	0.12	0	0	0.12	0.12	0	0.12	0.12	0.12	0.12	0	0.03	0.029	0.029	0.029	0	3	0.15
422	0.0021	2.1e-05	0	0.12	0	0.075	0.12	0.12	0.064	0.12	0.12	0.12	0.12	0	2.1e-05	2e-05	2e-05	2e-05	0	3	0.15
423	9.5e-06	0.011	0	0.13	0	3.4e-05	0.13	0.13	2.9e-05	0.13	0.13	0.13	0.13	0	0.011	0.011	0.011	0.011	0	3	0.15
424	1.7e-05	0.024	2e-06	0.13	0	0.00011	0.13	0.13	9.4e-05	0.13	0.13	0.13	0.13	0	0.024	0.024	0.024	0.024	0	3	0.15
425	3.1e-05	0.00012	0	0.14	0	8.9e-05	0.14	0.14	7.6e-05	0.14	0.14	0.14	0.14	0	0.00012	0.00012	0.00012	0.00012	0	3	0.15
426	0.0028	8.6e-06	0	0.023	0	0.45	0.023	0.023	0.38	0.023	0.023	0.023	0.023	0	8.6e-06	8.3e-06	8.3e-06	8.3e-06	0	5	0.083
427	1e-05	0	0	0	0	0.54	0	0	0.46	0	0	0	0	0	0	0	0	0	0	5	0.083
428	4.8e-06	0.074	2.8e-05	0.091	0	2.3e-05	0.091	0.091	2e-05	0.091	0.091	0.091	0.091	0	0.074	0.072	0.072	0.072	0	3	0.15
429	0	0.027	0	0.12	0	0	0.12	0.12	0	0.12	0.12	0.12	0.12	0	0.027	0.026	0.026	0.026	0	3	0.15
430	0.00014	0.021	1.1e-05	0.13	0	0.0037	0.13	0.13	0.0031	0.13	0.13	0.13	0.13	0	0.021	0.021	0.021	0.021	0	3	0.15
431	3.7e-05	0.023	3.6e-06	0.13	0	0.00039	0.13	0.13	0.00033	0.13	0.13	0.13	0.13	0	0.023	0.022	0.022	0.022	0	3	0.15
432	0.0023	7.7e-05	0	0.027	0	0.44	0.027	0.027	0.37	0.027	0.027	0.027	0.027	0	7.7e-05	7.4e-05	7.4e-05	7.4e-05	0	5	0.083
433	0	0.19	0.0012	0.013	0	0	0.013	0.013	0	0.013	0.013	0.013	0.013	0	0.19	0.18	0.18	0.18	0	1	0.23
434	0	0.15	6.5e-06	0.041	0	0	0.041	0.041	0	0.041	0.041	0.041	0.041	0	0.15	0.14	0.14	0.14	0	1	0.23
435	5.9e-05	0.00018	0	0.14	0	0.00028	0.14	0.14	0.00023	0.14	0.14	0.14	0.14	0	0.00018	0.00017	0.00017	0.00017	0	3	0.15
436	2.3e-05	0.0089	0	0.14	0	0.00014	0.14	0.14	0.00012	0.14	0.14	0.14	0.14	0	0.0089	0.0086	0.0086	0.0086	0	3	0.15
437	0	0.2	6.6e-06	0.0057	0	0	0.0057	0.0057	0	0.0057	0.0057	0.0057	0.0057	0	0.2	0.19	0.19	0.19	0	1	0.23
438	0	0.0097	0	0.14	0	0	0.14	0.14	0	0.14	0.14	0.14	0.14	0	0.0097	0.0093	0.0093	0.0093	0	3	0.15
439	3.6e-06	0.037	0	0.12	0	9.9e-06	0.12	0.12	8.4e-06	0.12	0.12	0.12	0.12	0	0.037	0.036	0.036	0.036	0	3	0.15
440	6.8e-06	0.088	0.00012	0.081	0	5.4e-05	0.081	0.081	4.6e-05	0.081	0.081	0.081	0.081	0	0.088	0.085	0.085	0.085	0	1	0.23
441	1.6e-05	0.077	0.00052	0.089	0	0.00032	0.089	0.089	0.00027	0.089	0.089	0.089	0.089	0	0.077	0.075	0.075	0.075	0	3	0.15
442	8.9e-05	0.0036	0	0.14	0	0.0011	0.14	0.14	0.00091	0.14	0.14	0.14	0.14	0	0.0036	0.0035	0.0035	0.0035	0	3	0.15
443	0	0.13	0.0032	0.052	0.02	0	0.052	0.052	0	0.052	0.052	0.052	0.052	0	0.13	0.12	0.12	0.12	0	1	0.23
444	0.0059	0	0	0.021	0	0.46	0.021	0.021	0.39	0.021	0.021	0.021	0.021	0	0	0	0	0	0	5	0.083
445	4.8e-05	0.066	0.00041	0.096	0	0.0014	0.096	0.096	0.0012	0.096	0.096	0.096	0.096	0	0.066	0.064	0.064	0.064	0	3	0.15
446	0	0.082	2.9e-06	0.085	0	0	0.085	0.085	0	0.085	0.085	0.085	0.085	0	0.082	0.08	0.08	0.08	0	3	0.15
447	0	0.00095	0	0.14	0	0	0.14	0.14	0	0.14	0.14	0.14	0.14	0	0.00095	0.00092	0.00092	0.00092	0	3	0.15
448	0.0016	0.00013	0	0.12	0	0.07	0.12	0.12	0.06	0.12	0.12	0.12	0.12	0	0.00013	0.00013	0.00013	0.00013	0	3	0.15
449	5.2e-06	0.07	2.5e-05	0.093	0	2.5e-05	0.093	0.093	2.1e-05	0.093	0.093	0.093	0.093	0	0.07	0.068	0.068	0.068	0	3	0.15
450	0	0.12	0.00039	0.056	0	0	0.056	0.056	0	0.056	0.056	0.056	0.056	0	0.12	0.12	0.12	0.12	0	1	0.23
451	0.00069	8.2e-05	0	0.14	0	0.015	0.14	0.14	0.012	0.14	0.14	0.14	0.14	0	8.2e-05	8e-05	8e-05	8e-05	0	3	0.15
452	0	0.007	0	0.14	0	0	0.14	0.14	0	0.14	0.14	0.14	0.14	0	0.007	0.0068	0.0068	0.0068	0	3	0.15
453	0.0025	2.6e-05	0	0.025	0	0.44	0.025	0.025	0.38	0.025	0.025	0.025	0.025	0	2.6e-05	2.5e-05	2.5e-05	2.5e-05	0	5	0.083
454	0	0.027	0	0.12	0	0	0.12	0.12	0	0.12	0.12	0.12	0.12	0	0.027	0.027	0.027	0.027	0	3	0.15
455	0	0.11	1.1e-05	0.066	0	0	0.066	0.066	0	0.066	0.066	0.066	0.066	0	0.11	0.11	0.11	0.11	0	1	0.23
456	0.0019	0.00024	0	0.11	0	0.12	0.11	0.11	0.1	0.11	0.11	0.11	0.11	0	0.00024	0.00023	0.00023	0.00023	0	5	0.083
457	1.4e-05	0.0086	0	0.14	0	4.3e-05	0.14	0.14	3.6e-05	0.14	0.14	0.14	0.14	0	0.0086	0.0083	0.0083	0.0083	0	3	0.15
458	0	0.19	0.00037	0.0081	0	0	0.0081	0.0081	0	0.0081	0.0081	0.0081	0.0081	0	0.19	0.19	0.19	0.19	0	1	0.23
459	0	0.031	0	0.12	0	0	0.12	0.12	0	0.12	0.12	0.12	0.12	0	0.031	0.03	0.03	0.03	0	3	0.15
460	0.00014	0.1	0.0012	0.068	0.00021	0.006	0.068	0.068	0.0051	0.068	0.068	0.068	0.068	0	0.1	0.1	0.1	0.1	0	1	0.23
461	0	0.2	0.0012	0.0031	0	0	0.0031	0.0031	0	0.0031	0.0031	0.0031	0.0031	0	0.2	0.19	0.19	0.19	0	1	0.23
462	2.9e-06	0.17	0.0016	0.024	0	2.6e-05	0.024	0.024	2.2e-05	0.024	0.024	0.024	0.024	0	0.17	0.16	0.16	0.16	0	1	0.23
463	0.0001	0.031	2.5e-05	0.12	0	0.0024	0.12	0.12	0.002	0.12	0.12	0.12	0.12	0	0.031	0.03	0.03	0.03	0	3	0.15
464	0	0.18	7.9e-05	0.015	0	0	0.015	0.015	0	0.015	0.015	0.015	0.015	0	0.18	0.18	0.18	0.18	0	1	0.23
465	0	0.2	0.00087	0.0017	0	0	0.0017	0.0017	0	0.0017	0.0017	0.0017	0.0017	0	0.2	0.19	0.19	0.19	0	1	0.23
466	0	0.2	0.0011	0.0051	0	0	0.0051	0.0051	0	0.0051	0.0051	0.0051	0.0051	0	0.2	0.19	0.19	0.19	0	1	0.23
467	0	0.2	4.2e-05	0.0002	0	0	0.0002	0.0002	0	0.0002	0.0002	0.0002	0.0002	0	0.2	0.2	0.2	0.2	0	1	0.23
468	0	0.17	0.00029	0.021	0	0	0.021	0.021	0	0.021	0.021	0.021	0.021	0	0.17	0.17	0.17	0.17	0	1	0.23
469	0	0.2	0.00017	0.0014	0	0	0.0014	0.0014	0	0.0014	0.0014	0.0014	0.0014	0	0.2	0.2	0.2	0.2	0	1	0.23
470	0	0.2	0	0.00029	0	0	0.00029	0.00029	0	0.00029	0.00029	0.00029	0.00029	0	0.2	0.2	0.2	0.2	0	1	0.23
471	0	0.068	0	0.095	0	0	0.095	0.095	0	0.095	0.095	0.095	0.095	0	0.068	0.066	0.066	0.066	0	3	0.15
472	0	0.19	1.9e-05	0.0069	0	0	0.0069	0.0069	0	0.0069	0.0069	0.0069	0.0069	0	0.19	0.19	0.19	0.19	0	1	0.23
473	0.0002	4.3e-05	0	0.14	0	0.0011	0.14	0.14	0.00091	0.14	0.14	0.14	0.14	0	4.3e-05	4.1e-05	4.1e-05	4.1e-05	0	3	0.15
474	0	0.2	5.3e-06	0.0021	0	0	0.0021	0.0021	0	0.0021	0.0021	0.0021	0.0021	0	0.2	0.19	0.19	0.19	0	1	0.23
475	0	0.2	0.0006	0.0016	0	0	0.0016	0.0016	0	0.0016	0.0016	0.0016	0.0016	0	0.2	0.19	0.19	0.19	0	1	0.23
476	0	0.13	8.5e-05	0.054	0	0	0.054	0.054	0	0.054	0.054	0.054	0.054	0	0.13	0.12	0.12	0.12	0	1	0.23
477	7.1e-06	0.0052	0	0.14	0	1.2e-05	0.14	0.14	1e-05	0.14	0.14	0.14	0.14	0	0.0052	0.0051	0.0051	0.0051	0	3	0.15
478	9.3e-06	0.0018	0	0.14	0	1.5e-05	0.14	0.14	1.2e-05	0.14	0.14	0.14	0.14	0	0.0018	0.0017	0.0017	0.0017	0	3	0.15
479	0.00018	0.029	4e-05	0.12	0	0.0065	0.12	0.12	0.0055	0.12	0.12	0.12	0.12	0	0.029	0.028	0.028	0.028	0	3	0.15
480	2.1e-05	0.0093	0	0.14	0	8.3e-05	0.14	0.14	7e-05	0.14	0.14	0.14	0.14	0	0.0093	0.0089	0.0089	0.0089	0	3	0.15
481	4.1e-06	0.14	0.00028	0.044	0	2.7e-05	0.044	0.044	2.3e-05	0.044	0.044	0.044	0.044	0	0.14	0.14	0.14	0.14	0	1	0.23
482	0	0.2	2.5e-05	1.7e-05	0	0	1.7e-05	1.7e-05	0	1.7e-05	1.7e-05	1.7e-05	1.7e-05	0	0.2	0.2	0.2	0.2	0	1	0.23
483	0.0002	0.022	5.9e-06	0.13	0	0.0045	0.13	0.13	0.0038	0.13	0.13	0.13	0.13	0	0.022	0.022	0.022	0.022	0	3	0.15
484	0	0.15	1.8e-06	0.036	0	0	0.036	0.036	0	0.036	0.036	0.036	0.036	0	0.15	0.15	0.15	0.15	0	1	0.23
485	0.0034	0	0	0.0082	0	0.51	0.0082	0.0082	0.43	0.0082	0.0082	0.0082	0.0082	0	0	0	0	0	0	5	0.083
486	0	0.11	5.5e-06	0.068	0	0	0.068	0.068	0	0.068	0.068	0.068	0.068	0	0.11	0.1	0.1	0.1	0	1	0.23
487	3e-06	0.16	0.00087	0.029	0	2.3e-05	0.029	0.029	2e-05	0.029	0.029	0.029	0.029	0	0.16	0.16	0.16	0.16	0	1	0.23
488	5.4e-06	0.041	1.1e-06	0.11	0	1.4e-05	0.11	0.11	1.2e-05	0.11	0.11	0.11	0.11	0	0.041	0.04	0.04	0.04	0	3	0.15
489	0	0.081	0	0.086	0	0	0.086	0.086	0	0.086	0.086	0.086	0.086	0	0.081	0.078	0.078	0.078	0	3	0.15
490	0	0.063	0.0012	0.099	0	0	0.099	0.099	0	0.099	0.099	0.099	0.099	0	0.063	0.061	0.061	0.061	0	3	0.15
491	0	0.19	0.027	0.0015	0.028	0	0.0015	0.0015	0	0.0015	0.0015	0.0015	0.0015	0	0.19	0.18	0.18	0.18	0	1	0.23
492	0	0.17	0.0002	0.02	0	0	0.02	0.02	0	0.02	0.02	0.02	0.02	0	0.17	0.17	0.17	0.17	0	1	0.23
493	0	0.15	9.5e-05	0.037	0	1.5e-06	0.037	0.037	1.3e-06	0.037	0.037	0.037	0.037	0	0.15	0.15	0.15	0.15	0	1	0.23
494	0.00078	0.02	2.2e-05	0.12	0	0.047	0.12	0.12	0.04	0.12	0.12	0.12	0.12	0	0.02	0.02	0.02	0.02	0	3	0.15
495	0.0002	0.031	5.1e-05	0.12	0	0.0078	0.12	0.12	0.0066	0.12	0.12	0.12	0.12	0	0.031	0.03	0.03	0.03	0	3	0.15
496	0.00048	0.0033	0	0.14	0	0.012	0.14	0.14	0.01	0.14	0.14	0.14	0.14	0	0.0033	0.0032	0.0032	0.0032	0	3	0.15
497	0.0039	6.3e-06	0	0.029	0	0.43	0.029	0.029	0.36	0.029	0.029	0.029	0.029	0	6.3e-06	6e-06	6e-06	6e-06	0	5	0.083
498	0	0.19	0.0019	0.011	0	1.2e-06	0.011	0.011	1.1e-06	0.011	0.011	0.011	0.011	0	0.19	0.18	0.18	0.18	0	1	0.23
499	1.2e-05	0.076	2.4e-05	0.09	0	7.7e-05	0.09	0.09	6.6e-05	0.09	0.09	0.09	0.09	0	0.076	0.073	0.073	0.073	0	3	0.15
500	0	0.2	0.0001	0	0	0	0	0	0	0	0	0	0	0	0.2	0.2	0.2	0.2	0	1	0.23
501	0.00031	0.031	0.0004	0.12	2.6e-06	0.014	0.12	0.12	0.012	0.12	0.12	0.12	0.12	0	0.031	0.03	0.03	0.03	0	3	0.15
502	0	0.077	0.00047	0.089	0	0	0.089	0.089	0	0.089	0.089	0.089	0.089	0	0.077	0.074	0.074	0.074	0	3	0.15
503	0	0.0082	0	0.14	0	0	0.14	0.14	0	0.14	0.14	0.14	0.14	0	0.0082	0.008	0.008	0.008	0	3	0.15
504	1.6e-05	0.00072	0	0.14	0	4.1e-05	0.14	0.14	3.5e-05	0.14	0.14	0.14	0.14	0	0.00072	0.0007	0.0007	0.0007	0	3	0.15
505	4.3e-06	0.089	6.5e-05	0.081	0	2.3e-05	0.081	0.081	2e-05	0.081	0.081	0.081	0.081	0	0.089	0.086	0.086	0.086	0	1	0.23
506	0.00015	0.031	3.9e-05	0.12	0	0.0048	0.12	0.12	0.0041	0.12	0.12	0.12	0.12	0	0.031	0.03	0.03	0.03	0	3	0.15
507	0	0.08	0.0014	0.086	3.2e-06	0	0.086	0.086	0	0.086	0.086	0.086	0.086	0	0.08	0.078	0.078	0.078	0	3	0.15
508	0.00015	0.024	1.7e-05	0.12	0	0.0041	0.12	0.12	0.0035	0.12	0.12	0.12	0.12	0	0.024	0.023	0.023	0.023	0	3	0.15
509	9.3e-06	0.088	0.00025	0.082	0	0.0001	0.082	0.082	8.9e-05	0.082	0.082	0.082	0.082	0	0.088	0.085	0.085	0.085	0	1	0.23
