SNV	cluster0	cluster1	cluster2	cluster3	cluster4	cluster5	cluster6	cluster7	cluster8	cluster9	cluster10	cluster11	cluster12	cluster13	cluster14	cluster15	cluster16	cluster17	cluster18	cluster19	cluster	dcf0	dcf1	dcf2
391	0.35	0	0	0.65	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0.31	0.57	0.55
392	0.15	0	0	0.28	6.9e-05	0	0	0	0	0.3	0.047	0	6.2e-05	0.23	0	0	0	0	0	0	9	0.44	0.57	0.55
393	0.31	0	0	0.57	0.00022	0	0.0086	0	0	0.068	0.02	0	6.8e-05	0.016	0	0	0	0.0013	0	0	3	0.31	0.57	0.55
394	0.34	0	0	0.64	9.3e-06	0	0.01	0	0	0.0077	0.0013	0	0	0.00031	0	0	0	0.00049	0	0	3	0.31	0.57	0.55
395	0.32	0	0	0.59	6.8e-06	0	0	0	0	0.054	0.018	0	1.8e-06	0.015	0	0	0	0	0	0	3	0.31	0.57	0.55
396	0.32	0	0	0.6	0	0	0	0	0	0.048	0.025	0	0	0.0043	0	0	0	0	0	0	3	0.31	0.57	0.55
397	0.34	0	0	0.63	0	0	0	0	0	0.012	0.011	0	0	0.00089	0	0	0	0	0	0	3	0.31	0.57	0.55
398	0.3	0	0	0.55	0	0	0	0	0	0.1	0.026	0	0	0.019	0	0	0	0	0	0	3	0.31	0.57	0.55
399	0.35	0	0	0.65	0	0	0	0	0	3.5e-05	2e-05	0	0	0	0	0	0	0	0	0	3	0.31	0.57	0.55
400	0.34	0	0	0.63	0.00019	0	2e-06	0	0	0.019	0.015	0	5.1e-05	0.0034	0	0	0	5.6e-06	0	0	3	0.31	0.57	0.55
401	2.7e-05	1	0	5e-05	0	0	0	0.0046	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0.45
402	0	0	1	0	0	0	0	0	0	0	0	5e-06	0	0	0	0	0	0	0	0	2	0.14	0	0
403	0.35	0	0	0.65	0	0	0.0039	0	0	0.0018	0.00031	0	0	1.8e-05	0	0	0	5.6e-05	0	0	3	0.31	0.57	0.55
404	0.34	0	0	0.62	0.00028	0	0.014	0	0	0.013	0.0058	0	7.2e-05	0.0011	0	0	0	0.0076	0	0	3	0.31	0.57	0.55
405	0.34	0	0	0.62	0.00035	0	0.017	0	0	0.017	0.005	0	0.00017	0.0018	0	0	0	0.0035	0	0	3	0.31	0.57	0.55
406	0.35	0	0	0.65	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0.31	0.57	0.55
407	0.34	0	0	0.62	1.7e-05	0	0.013	0	0	0.018	0.0077	0	2.1e-06	0.0014	0	0	0	0.0042	0	0	3	0.31	0.57	0.55
408	0.35	0	0	0.64	6.6e-05	0	0.0076	0	0	0.0063	0.0014	0	8.7e-06	0.00027	0	0	0	0.0005	0	0	3	0.31	0.57	0.55
409	0.35	0	0	0.65	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0.31	0.57	0.55
410	0	0	1	0	0	0	0	0	0	0	0	3.9e-06	0	0	0	0	0	0	0	0	2	0.14	0	0
411	0.34	0	0	0.63	0.00081	0	0.0018	0	0	0.017	0.0073	0	0.00017	0.0022	0	0	0	0.00012	0	0	3	0.31	0.57	0.55
412	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	11	0.1	0.14	0
413	0.33	0	0	0.6	0.004	0	0.061	0	0	0.00068	6.2e-05	0	0.001	3.3e-06	0	0	0	0.0034	0	0	3	0.31	0.57	0.55
414	0.34	0	0	0.63	0.0043	0	0.0049	0	0	0.012	0.004	0	0.0013	0.0011	0	0	0	0.0017	0	0	3	0.31	0.57	0.55
415	0.24	0	0	0.43	0.11	0	0.0058	0	0	0.059	0.025	0	0.093	0.039	0	0	0	0.0031	0	0	3	0.31	0.57	0.55
416	0.035	0	0	0.066	0	0	0	0	0	0.4	0.13	0	0	0.37	0	0	0	0	0	0	9	0.44	0.57	0.55
417	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0.14	0	0
418	0.35	0	0	0.65	0	0	0	0	0	8.2e-06	0	0	0	0	0	0	0	0	0	0	3	0.31	0.57	0.55
419	0	0	0	0	0	0	0	0	0	0	0	0.00036	0	0	1	0	0	0	0	0	14	0	0.19	0
420	0.1	0	0	0.19	0	0	4.5e-05	0	0	0.29	0.35	0	0	0.06	0	0	0	0	0	0	10	0.44	0.57	0.6
421	0.12	0	0	0.21	0.19	0	0.063	0	0	0.061	0.027	0	0.25	0.049	0	0	0	0.04	0	0	12	0.35	1	0.55
422	0.28	0	0	0.51	0	0	0.051	0	0	0.1	0.033	0	0	0.0058	0	0	0	0.02	0	0	3	0.31	0.57	0.55
423	0.35	0	0	0.65	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0.31	0.57	0.55
424	0.31	0	0	0.57	0.00063	0	0.0018	0	0	0.076	0.024	0	0.00018	0.022	0	0	0	8.1e-05	0	0	3	0.31	0.57	0.55
425	0.35	0	0	0.65	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0.31	0.57	0.55
426	0.34	0	0	0.63	0	0	0	0	0	0.019	0.01	0	0	0.00049	0	0	0	0	0	0	3	0.31	0.57	0.55
427	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0.14	0	0
428	0.34	0	0	0.64	0.00012	0	0	0	0	0.013	0.0054	0	2.4e-05	0.00067	0	0	0	0	0	0	3	0.31	0.57	0.55
429	0.026	0	0	0.048	0.003	0	6.8e-05	0	0	0.18	0.084	0	0.0049	0.65	0	0	0	2e-05	0	0	13	0.52	0.62	0.55
430	0.34	0	0	0.63	0.0019	0	8.1e-05	0	0	0.017	0.0097	0	0.00027	0.0028	0	0	0	2.6e-06	0	0	3	0.31	0.57	0.55
431	0	0	0	0	0	0	0	0	0.52	0	0	0	0	0	0	0	0.48	0	0	0	8	0	0	0.1
432	0.22	0	0	0.4	0.0016	0	0	0	0	0.16	0.052	0	0.0011	0.17	0	0	0	0	0	0	3	0.31	0.57	0.55
433	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	18	0.069	0.57	0.55
434	6.7e-06	0	0	1.2e-05	0.00038	0	0.24	0	0	0	0	0	7.3e-06	0	0	0	0	0.76	0	0	17	0.39	0.9	1
435	0.065	0	0	0.12	1.1e-06	0	0	0	0	0.17	0.059	0	5.3e-06	0.59	0	0	0	0	0	0	13	0.52	0.62	0.55
