SNV	cluster0	cluster1	cluster	dcf0	dcf1
1588	1	0	0	0.14	0.16
1589	0	1	1	0.016	0.11
1590	1	0	0	0.14	0.16
1591	1	0	0	0.14	0.16
1592	0	1	1	0.016	0.11
1593	1	0	0	0.14	0.16
1594	1	0	0	0.14	0.16
1595	0	1	1	0.016	0.11
1596	1	0	0	0.14	0.16
1597	0	1	1	0.016	0.11
1598	0	1	1	0.016	0.11
1599	1	0	0	0.14	0.16
1600	1	0	0	0.14	0.16
1601	1	0.00012	0	0.14	0.16
1602	1	3.7e-06	0	0.14	0.16
1603	0.00045	1	1	0.016	0.11
1604	0	1	1	0.016	0.11
1605	0	1	1	0.016	0.11
1606	1	0	0	0.14	0.16
1607	0.033	0.97	1	0.016	0.11
1608	1	0	0	0.14	0.16
1609	1	0	0	0.14	0.16
1610	0.0021	1	1	0.016	0.11
1611	1.4e-05	1	1	0.016	0.11
1612	1	0	0	0.14	0.16
1613	1	0	0	0.14	0.16
1614	0.89	0.11	0	0.14	0.16
1615	0.94	0.058	0	0.14	0.16
1616	1	0	0	0.14	0.16
1617	1	0.0015	0	0.14	0.16
1618	1	0.0012	0	0.14	0.16
1619	0	1	1	0.016	0.11
1620	0	1	1	0.016	0.11
1621	0	1	1	0.016	0.11
1622	4.8e-05	1	1	0.016	0.11
1623	1	0	0	0.14	0.16
1624	1	0	0	0.14	0.16
1625	0	1	1	0.016	0.11
1626	1	0	0	0.14	0.16
1627	0	1	1	0.016	0.11
1628	1	0	0	0.14	0.16
1629	0.85	0.15	0	0.14	0.16
1630	1	0	0	0.14	0.16
1631	1	0	0	0.14	0.16
1632	0	1	1	0.016	0.11
1633	0	1	1	0.016	0.11
1634	1	0	0	0.14	0.16
1635	0	1	1	0.016	0.11
1636	1	0	0	0.14	0.16
1637	0	1	1	0.016	0.11
1638	0	1	1	0.016	0.11
1639	0	1	1	0.016	0.11
1640	0	1	1	0.016	0.11
1641	0.0007	1	1	0.016	0.11
1642	1	0	0	0.14	0.16
1643	0.11	0.89	1	0.016	0.11
1644	4.3e-05	1	1	0.016	0.11
1645	0.00034	1	1	0.016	0.11
1646	1	0	0	0.14	0.16
1647	0	1	1	0.016	0.11
1648	0.0016	1	1	0.016	0.11
1649	0	1	1	0.016	0.11
1650	0.98	0.019	0	0.14	0.16
1651	0	1	1	0.016	0.11
1652	0	1	1	0.016	0.11
1653	1	7.8e-05	0	0.14	0.16
1654	0.22	0.78	1	0.016	0.11
1655	1	0	0	0.14	0.16
1656	1	0	0	0.14	0.16
1657	1	0	0	0.14	0.16
1658	1	0	0	0.14	0.16
1659	0	1	1	0.016	0.11
1660	0.54	0.46	0	0.14	0.16
1661	1	3e-06	0	0.14	0.16
1662	1	0	0	0.14	0.16
1663	0.0017	1	1	0.016	0.11
1664	1	0	0	0.14	0.16
1665	1	0	0	0.14	0.16
1666	0.57	0.43	0	0.14	0.16
1667	0.25	0.75	1	0.016	0.11
1668	1	0	0	0.14	0.16
1669	1	0.0046	0	0.14	0.16
1670	0.0013	1	1	0.016	0.11
1671	1	0	0	0.14	0.16
1672	0.99	0.0055	0	0.14	0.16
1673	1	0	0	0.14	0.16
1674	1	0	0	0.14	0.16
1675	1	0	0	0.14	0.16
1676	1	0	0	0.14	0.16
1677	1	0	0	0.14	0.16
1678	2.9e-05	1	1	0.016	0.11
1679	0.045	0.96	1	0.016	0.11
1680	1	0	0	0.14	0.16
1681	0.00029	1	1	0.016	0.11
1682	1	0	0	0.14	0.16
1683	1	0	0	0.14	0.16
1684	0	1	1	0.016	0.11
1685	1	0	0	0.14	0.16
1686	0	1	1	0.016	0.11
1687	0	1	1	0.016	0.11
1688	1	0	0	0.14	0.16
1689	1	0	0	0.14	0.16
1690	1	0	0	0.14	0.16
1691	9.3e-06	1	1	0.016	0.11
1692	0.0021	1	1	0.016	0.11
1693	0	1	1	0.016	0.11
1694	0	1	1	0.016	0.11
1695	0	1	1	0.016	0.11
1696	1	3.1e-05	0	0.14	0.16
1697	1	0	0	0.14	0.16
1698	1	0	0	0.14	0.16
1699	0.99	0.0055	0	0.14	0.16
1700	1	0	0	0.14	0.16
1701	0.012	0.99	1	0.016	0.11
1702	1	0	0	0.14	0.16
1703	0.067	0.93	1	0.016	0.11
1704	1	0	0	0.14	0.16
1705	1	0	0	0.14	0.16
1706	1	0	0	0.14	0.16
1707	0	1	1	0.016	0.11
1708	1	0	0	0.14	0.16
1709	1	2.9e-06	0	0.14	0.16
1710	0	1	1	0.016	0.11
1711	1	0	0	0.14	0.16
1712	0.96	0.037	0	0.14	0.16
1713	1	0	0	0.14	0.16
1714	0.99	0.0077	0	0.14	0.16
1715	0.0017	1	1	0.016	0.11
1716	0	1	1	0.016	0.11
1717	1	0	0	0.14	0.16
1718	1	4e-05	0	0.14	0.16
1719	1	0	0	0.14	0.16
1720	0.97	0.028	0	0.14	0.16
1721	5.5e-05	1	1	0.016	0.11
1722	0.4	0.6	1	0.016	0.11
1723	1	0	0	0.14	0.16
1724	1	0	0	0.14	0.16
1725	0	1	1	0.016	0.11
1726	9e-05	1	1	0.016	0.11
1727	1	0	0	0.14	0.16
1728	0	1	1	0.016	0.11
1729	1	0	0	0.14	0.16
1730	0.99	0.0057	0	0.14	0.16
1731	1	0	0	0.14	0.16
1732	0	1	1	0.016	0.11
1733	0	1	1	0.016	0.11
1734	0	1	1	0.016	0.11
1735	1	0	0	0.14	0.16
1736	7.1e-05	1	1	0.016	0.11
1737	0.0025	1	1	0.016	0.11
1738	0	1	1	0.016	0.11
1739	0	1	1	0.016	0.11
1740	0.00019	1	1	0.016	0.11
1741	1	0	0	0.14	0.16
1742	1	0	0	0.14	0.16
1743	0	1	1	0.016	0.11
1744	0.01	0.99	1	0.016	0.11
1745	1	0	0	0.14	0.16
1746	1	0	0	0.14	0.16
1747	1	0	0	0.14	0.16
1748	1	0	0	0.14	0.16
1749	1	0	0	0.14	0.16
1750	1	0	0	0.14	0.16
1751	0.002	1	1	0.016	0.11
1752	0.95	0.05	0	0.14	0.16
1753	1	0	0	0.14	0.16
1754	3.6e-05	1	1	0.016	0.11
1755	1	0	0	0.14	0.16
1756	1	0	0	0.14	0.16
1757	1	0	0	0.14	0.16
1758	0.0085	0.99	1	0.016	0.11
1759	0	1	1	0.016	0.11
1760	1	0	0	0.14	0.16
1761	1	0	0	0.14	0.16
1762	1	0.0013	0	0.14	0.16
1763	1	0.00016	0	0.14	0.16
1764	0	1	1	0.016	0.11
1765	0	1	1	0.016	0.11
1766	1	0.00017	0	0.14	0.16
1767	0	1	1	0.016	0.11
1768	1	0	0	0.14	0.16
1769	1	0	0	0.14	0.16
1770	0.0002	1	1	0.016	0.11
1771	0	1	1	0.016	0.11
1772	0.18	0.82	1	0.016	0.11
1773	1	0.0002	0	0.14	0.16
1774	1	2.2e-06	0	0.14	0.16
1775	0	1	1	0.016	0.11
1776	0	1	1	0.016	0.11
1777	0	1	1	0.016	0.11
1778	0	1	1	0.016	0.11
1779	0	1	1	0.016	0.11
1780	0.00028	1	1	0.016	0.11
1781	0	1	1	0.016	0.11
1782	0.0032	1	1	0.016	0.11
1783	1	0	0	0.14	0.16
1784	1	0	0	0.14	0.16
1785	0	1	1	0.016	0.11
1786	1	0	0	0.14	0.16
1787	0.0027	1	1	0.016	0.11
1788	0	1	1	0.016	0.11
1789	1	0	0	0.14	0.16
1790	1	0	0	0.14	0.16
1791	1	0	0	0.14	0.16
1792	1	0	0	0.14	0.16
1793	0	1	1	0.016	0.11
1794	0	1	1	0.016	0.11
1795	0.0018	1	1	0.016	0.11
1796	0	1	1	0.016	0.11
1797	1	0	0	0.14	0.16
1798	1	2.8e-05	0	0.14	0.16
1799	1	0	0	0.14	0.16
1800	1	0	0	0.14	0.16
1801	1	0	0	0.14	0.16
1802	1	0	0	0.14	0.16
1803	0	1	1	0.016	0.11
1804	1	0	0	0.14	0.16
1805	0.93	0.068	0	0.14	0.16
1806	0	1	1	0.016	0.11
1807	1	0	0	0.14	0.16
1808	1	0	0	0.14	0.16
1809	0	1	1	0.016	0.11
1810	0	1	1	0.016	0.11
1811	0	1	1	0.016	0.11
1812	1	0	0	0.14	0.16
1813	0	1	1	0.016	0.11
1814	0	1	1	0.016	0.11
1815	1	0	0	0.14	0.16
1816	1	0	0	0.14	0.16
1817	1	0	0	0.14	0.16
1818	0.025	0.98	1	0.016	0.11
1819	1	0.0033	0	0.14	0.16
1820	1	2.1e-05	0	0.14	0.16
1821	0	1	1	0.016	0.11
1822	1	0	0	0.14	0.16
1823	1	0	0	0.14	0.16
1824	1	0.0013	0	0.14	0.16
1825	1	8.8e-06	0	0.14	0.16
1826	0.0025	1	1	0.016	0.11
1827	1	0	0	0.14	0.16
1828	1	0	0	0.14	0.16
1829	1	0	0	0.14	0.16
1830	0.0029	1	1	0.016	0.11
1831	0	1	1	0.016	0.11
1832	1	9.5e-05	0	0.14	0.16
1833	0	1	1	0.016	0.11
1834	0	1	1	0.016	0.11
1835	5.2e-05	1	1	0.016	0.11
1836	0.0031	1	1	0.016	0.11
1837	2.1e-05	1	1	0.016	0.11
1838	1	0	0	0.14	0.16
1839	1	0	0	0.14	0.16
1840	1	0	0	0.14	0.16
1841	1	0	0	0.14	0.16
1842	5e-05	1	1	0.016	0.11
1843	1	0	0	0.14	0.16
1844	0	1	1	0.016	0.11
1845	1	0	0	0.14	0.16
1846	0	1	1	0.016	0.11
1847	1	0	0	0.14	0.16
1848	1	2e-06	0	0.14	0.16
1849	1	0	0	0.14	0.16
1850	0	1	1	0.016	0.11
1851	0.11	0.89	1	0.016	0.11
1852	0	1	1	0.016	0.11
1853	1	0	0	0.14	0.16
1854	1	0	0	0.14	0.16
1855	1	0	0	0.14	0.16
1856	1	0	0	0.14	0.16
1857	0	1	1	0.016	0.11
1858	0	1	1	0.016	0.11
1859	1	7.5e-05	0	0.14	0.16
1860	0	1	1	0.016	0.11
1861	1	0	0	0.14	0.16
1862	1	0	0	0.14	0.16
1863	0.98	0.022	0	0.14	0.16
1864	1	0	0	0.14	0.16
1865	1	0	0	0.14	0.16
1866	0	1	1	0.016	0.11
1867	1	0	0	0.14	0.16
1868	0.0089	0.99	1	0.016	0.11
1869	1	0	0	0.14	0.16
1870	0	1	1	0.016	0.11
1871	0.93	0.067	0	0.14	0.16
1872	0	1	1	0.016	0.11
1873	0	1	1	0.016	0.11
1874	0.0044	1	1	0.016	0.11
1875	0.00039	1	1	0.016	0.11
1876	0.14	0.86	1	0.016	0.11
1877	0.89	0.11	0	0.14	0.16
1878	1	0	0	0.14	0.16
1879	0	1	1	0.016	0.11
1880	1	0	0	0.14	0.16
1881	1.8e-05	1	1	0.016	0.11
1882	1	0.0011	0	0.14	0.16
1883	1.7e-06	1	1	0.016	0.11
1884	1	0	0	0.14	0.16
1885	1	0	0	0.14	0.16
1886	0.0075	0.99	1	0.016	0.11
1887	0.0016	1	1	0.016	0.11
1888	1	8.3e-06	0	0.14	0.16
1889	0	1	1	0.016	0.11
1890	9e-05	1	1	0.016	0.11
1891	1	0	0	0.14	0.16
1892	1	0	0	0.14	0.16
1893	1	0	0	0.14	0.16
1894	1	2.1e-06	0	0.14	0.16
1895	1	0	0	0.14	0.16
1896	1	0	0	0.14	0.16
1897	1.8e-05	1	1	0.016	0.11
1898	1	0	0	0.14	0.16
1899	0.99	0.0062	0	0.14	0.16
1900	0	1	1	0.016	0.11
1901	0	1	1	0.016	0.11
1902	0.0041	1	1	0.016	0.11
1903	1	0	0	0.14	0.16
1904	0.79	0.21	0	0.14	0.16
1905	0.95	0.054	0	0.14	0.16
1906	1	0	0	0.14	0.16
1907	0.022	0.98	1	0.016	0.11
1908	1	0	0	0.14	0.16
1909	0.91	0.095	0	0.14	0.16
1910	1	0.0032	0	0.14	0.16
1911	0.0015	1	1	0.016	0.11
1912	1	0	0	0.14	0.16
1913	1	0	0	0.14	0.16
1914	1	0	0	0.14	0.16
1915	1	0	0	0.14	0.16
1916	1	0	0	0.14	0.16
1917	0.29	0.71	1	0.016	0.11
1918	1	0	0	0.14	0.16
1919	0.96	0.04	0	0.14	0.16
1920	1	0.0019	0	0.14	0.16
1921	1	0.0008	0	0.14	0.16
1922	0.98	0.017	0	0.14	0.16
1923	0.98	0.022	0	0.14	0.16
1924	1	0	0	0.14	0.16
1925	0.0013	1	1	0.016	0.11
1926	1	0	0	0.14	0.16
1927	1	0	0	0.14	0.16
1928	0.16	0.84	1	0.016	0.11
1929	1	0	0	0.14	0.16
1930	1	0	0	0.14	0.16
1931	0.52	0.48	0	0.14	0.16
1932	1	0.0013	0	0.14	0.16
1933	3.4e-06	1	1	0.016	0.11
1934	0	1	1	0.016	0.11
1935	1	1.3e-05	0	0.14	0.16
1936	0.57	0.43	0	0.14	0.16
1937	1	0	0	0.14	0.16
1938	0.95	0.053	0	0.14	0.16
1939	1	0.00089	0	0.14	0.16
1940	0.98	0.017	0	0.14	0.16
1941	1	0.002	0	0.14	0.16
1942	0.27	0.73	1	0.016	0.11
1943	1	0	0	0.14	0.16
1944	0.96	0.045	0	0.14	0.16
1945	1	0	0	0.14	0.16
1946	1	0	0	0.14	0.16
1947	1	0	0	0.14	0.16
1948	1	0	0	0.14	0.16
1949	0	1	1	0.016	0.11
1950	0.7	0.3	0	0.14	0.16
1951	0.37	0.63	1	0.016	0.11
1952	1	0	0	0.14	0.16
1953	1	0	0	0.14	0.16
1954	1	0	0	0.14	0.16
1955	0.68	0.32	0	0.14	0.16
1956	0.76	0.24	0	0.14	0.16
1957	1	0	0	0.14	0.16
1958	1	0	0	0.14	0.16
1959	1	0	0	0.14	0.16
1960	0.97	0.03	0	0.14	0.16
1961	1	9.7e-05	0	0.14	0.16
1962	0.65	0.35	0	0.14	0.16
1963	0.34	0.66	1	0.016	0.11
1964	1	0.0042	0	0.14	0.16
1965	0.98	0.019	0	0.14	0.16
1966	1	0.0036	0	0.14	0.16
1967	0.13	0.87	1	0.016	0.11
1968	0.33	0.67	1	0.016	0.11
1969	0.2	0.8	1	0.016	0.11
1970	0.99	0.014	0	0.14	0.16
1971	0.84	0.16	0	0.14	0.16
1972	1	0	0	0.14	0.16
1973	1	0	0	0.14	0.16
1974	1	0	0	0.14	0.16
1975	1	0	0	0.14	0.16
1976	1	0	0	0.14	0.16
1977	0.077	0.92	1	0.016	0.11
1978	1	0.0003	0	0.14	0.16
1979	1	0	0	0.14	0.16
1980	1	0.003	0	0.14	0.16
1981	0	1	1	0.016	0.11
1982	0.33	0.67	1	0.016	0.11
1983	1	0	0	0.14	0.16
1984	1	0	0	0.14	0.16
1985	1	0	0	0.14	0.16
1986	1	0	0	0.14	0.16
1987	1	0	0	0.14	0.16
1988	0.31	0.69	1	0.016	0.11
1989	0.25	0.75	1	0.016	0.11
1990	1	0	0	0.14	0.16
1991	0.99	0.0096	0	0.14	0.16
1992	0.71	0.29	0	0.14	0.16
1993	0.95	0.048	0	0.14	0.16
1994	1	0	0	0.14	0.16
1995	1	0	0	0.14	0.16
1996	0.87	0.13	0	0.14	0.16
1997	1	0	0	0.14	0.16
1998	1	0	0	0.14	0.16
1999	0	1	1	0.016	0.11
2000	0.76	0.24	0	0.14	0.16
2001	1	0.0017	0	0.14	0.16
2002	0.049	0.95	1	0.016	0.11
2003	1	0	0	0.14	0.16
2004	0.076	0.92	1	0.016	0.11
2005	0.95	0.054	0	0.14	0.16
2006	1	0	0	0.14	0.16
2007	0.067	0.93	1	0.016	0.11
2008	1	4.2e-05	0	0.14	0.16
2009	0.9	0.098	0	0.14	0.16
2010	1	0	0	0.14	0.16
2011	0	1	1	0.016	0.11
2012	0	1	1	0.016	0.11
2013	0.00014	1	1	0.016	0.11
2014	1	0.0012	0	0.14	0.16
2015	1	0	0	0.14	0.16
2016	0.99	0.0094	0	0.14	0.16
2017	0	1	1	0.016	0.11
2018	1	0	0	0.14	0.16
2019	0	1	1	0.016	0.11
2020	1	6.6e-05	0	0.14	0.16
2021	0.063	0.94	1	0.016	0.11
2022	1	0.0014	0	0.14	0.16
2023	1	0	0	0.14	0.16
2024	0	1	1	0.016	0.11
2025	1	0	0	0.14	0.16
2026	1	0	0	0.14	0.16
2027	1	0	0	0.14	0.16
2028	1	0	0	0.14	0.16
2029	1	0	0	0.14	0.16
2030	1	0	0	0.14	0.16
2031	1	0	0	0.14	0.16
2032	1	0	0	0.14	0.16
2033	0	1	1	0.016	0.11
2034	1	0	0	0.14	0.16
2035	1	0	0	0.14	0.16
2036	0	1	1	0.016	0.11
2037	0	1	1	0.016	0.11
2038	1	0	0	0.14	0.16
2039	1	0	0	0.14	0.16
2040	0.99	0.0052	0	0.14	0.16
2041	0	1	1	0.016	0.11
2042	0	1	1	0.016	0.11
2043	1	0	0	0.14	0.16
2044	1	0	0	0.14	0.16
2045	1	0	0	0.14	0.16
2046	0	1	1	0.016	0.11
2047	1	0	0	0.14	0.16
2048	0.00012	1	1	0.016	0.11
2049	0	1	1	0.016	0.11
2050	0	1	1	0.016	0.11
2051	1	0	0	0.14	0.16
2052	2.1e-05	1	1	0.016	0.11
2053	0.00012	1	1	0.016	0.11
2054	1	0	0	0.14	0.16
2055	1	0	0	0.14	0.16
2056	0	1	1	0.016	0.11
2057	0	1	1	0.016	0.11
2058	1	0	0	0.14	0.16
2059	1	0	0	0.14	0.16
2060	0	1	1	0.016	0.11
2061	0.00066	1	1	0.016	0.11
2062	1	0	0	0.14	0.16
2063	1	0	0	0.14	0.16
2064	1	0	0	0.14	0.16
2065	0.0002	1	1	0.016	0.11
2066	1	0	0	0.14	0.16
2067	1	0	0	0.14	0.16
2068	1	0	0	0.14	0.16
2069	1	0	0	0.14	0.16
2070	1	0	0	0.14	0.16
2071	0	1	1	0.016	0.11
2072	0	1	1	0.016	0.11
2073	1	0	0	0.14	0.16
2074	0	1	1	0.016	0.11
2075	1	0	0	0.14	0.16
2076	1	0	0	0.14	0.16
2077	1	0	0	0.14	0.16
2078	1	0	0	0.14	0.16
2079	0.056	0.94	1	0.016	0.11
2080	1	0	0	0.14	0.16
2081	5.4e-06	1	1	0.016	0.11
2082	0	1	1	0.016	0.11
2083	1	0	0	0.14	0.16
2084	0	1	1	0.016	0.11
2085	0.0074	0.99	1	0.016	0.11
2086	1	0.00099	0	0.14	0.16
2087	1	3.6e-06	0	0.14	0.16
2088	8.1e-06	1	1	0.016	0.11
2089	0.5	0.5	0	0.14	0.16
2090	1	0	0	0.14	0.16
2091	0.45	0.55	1	0.016	0.11
2092	1	0	0	0.14	0.16
2093	1	0	0	0.14	0.16
2094	0	1	1	0.016	0.11
2095	0.034	0.97	1	0.016	0.11
2096	1	0	0	0.14	0.16
2097	1	0	0	0.14	0.16
2098	1	0	0	0.14	0.16
2099	1	0.0017	0	0.14	0.16
2100	0.39	0.61	1	0.016	0.11
2101	1	0	0	0.14	0.16
2102	1	0	0	0.14	0.16
2103	1	0	0	0.14	0.16
2104	0	1	1	0.016	0.11
2105	1	0	0	0.14	0.16
2106	1	0	0	0.14	0.16
2107	0.0035	1	1	0.016	0.11
2108	1	0.00042	0	0.14	0.16
2109	1	0	0	0.14	0.16
2110	0	1	1	0.016	0.11
2111	0.062	0.94	1	0.016	0.11
2112	1	1.1e-05	0	0.14	0.16
2113	1	0	0	0.14	0.16
2114	1	2.2e-06	0	0.14	0.16
2115	0.0034	1	1	0.016	0.11
2116	1	0	0	0.14	0.16
2117	1	0	0	0.14	0.16
2118	0	1	1	0.016	0.11
2119	3.6e-05	1	1	0.016	0.11
2120	1	0	0	0.14	0.16
2121	0	1	1	0.016	0.11
2122	0	1	1	0.016	0.11
2123	1	0	0	0.14	0.16
2124	1	0	0	0.14	0.16
2125	1	0	0	0.14	0.16
2126	1	0	0	0.14	0.16
2127	1	0	0	0.14	0.16
2128	1	0	0	0.14	0.16
2129	1	0	0	0.14	0.16
2130	0	1	1	0.016	0.11
