SNV	cluster0	cluster1	cluster2	cluster3	cluster4	cluster5	cluster6	cluster7	cluster	dcf0	dcf1	dcf2	dcf3
601	0.58	0.18	0.063	0	0.18	0.00033	0.0067	0	0	0.12	0.27	0.17	0.48
602	0	0	0	2.4e-06	0	0	0	1	7	0	0	0.11	0
603	0.21	0.36	0.002	0	0.36	0.012	0.057	0	4	0.12	0.21	0.17	0.36
604	0	0	0	1	0	0	0	0	3	0.027	0.07	0.17	0.04
605	0.018	0.46	0.00091	0	0.46	0.057	0	0	4	0.12	0.21	0.17	0.36
606	0.017	0.26	0.19	0	0.26	0.008	0.27	0	6	0.12	0.4	0.32	0.64
607	0.048	0.12	3e-05	0	0.12	0.68	0.025	0	5	0.2	0.21	0.17	0.36
608	0.0029	0.33	0.21	0	0.33	0.00018	0.13	0	4	0.12	0.21	0.17	0.36
609	0.011	0.48	0.0026	0	0.48	0.0093	0.015	0	4	0.12	0.21	0.17	0.36
610	0.0034	0.11	0.096	0	0.11	0.001	0.67	0	6	0.12	0.4	0.32	0.64
611	0	0.00096	1	0	0.00096	0	0	0	2	0.053	0.21	0.17	0.36
612	0.2	0.056	1.5e-06	0	0.056	0.69	0.00015	0	5	0.2	0.21	0.17	0.36
613	0.13	0.19	0.28	0	0.19	0.007	0.21	0	2	0.053	0.21	0.17	0.36
614	7.3e-05	0.25	0.0058	0	0.25	4.9e-05	0.49	0	6	0.12	0.4	0.32	0.64
615	0	0.00028	0	0	0.00028	1	0	0	5	0.2	0.21	0.17	0.36
616	0.49	0.2	0.098	0	0.2	0.0021	0.0049	0	0	0.12	0.27	0.17	0.48
617	0.035	0.34	0.00039	0	0.34	0.15	0.14	0	4	0.12	0.21	0.17	0.36
618	0.062	0.0087	0	0	0.0087	0.92	0.00015	0	5	0.2	0.21	0.17	0.36
619	0.0023	0.01	0	0	0.01	0.98	0	0	5	0.2	0.21	0.17	0.36
620	0.019	0.44	0	0	0.44	0.11	0	0	4	0.12	0.21	0.17	0.36
621	0.0092	0.41	0.00062	0	0.41	0.015	0.15	0	4	0.12	0.21	0.17	0.36
622	0.024	0.32	0.0014	0	0.32	0.34	2e-06	0	5	0.2	0.21	0.17	0.36
623	0.41	0.0043	0	0	0.0043	0.58	0	0	5	0.2	0.21	0.17	0.36
624	2.7e-05	0.12	1e-05	0	0.12	0.0023	0.77	0	6	0.12	0.4	0.32	0.64
625	0.012	0.21	0	0	0.21	0.57	0	0	5	0.2	0.21	0.17	0.36
626	0.22	0.36	0	0	0.36	0.062	0	0	4	0.12	0.21	0.17	0.36
627	2.7e-06	0.0012	0	0	0.0012	1	0	0	5	0.2	0.21	0.17	0.36
628	0.006	0.22	2.3e-05	0	0.22	0.56	1e-06	0	5	0.2	0.21	0.17	0.36
629	0.69	0.12	0.0026	0	0.12	0.075	0.0016	0	0	0.12	0.27	0.17	0.48
630	0.011	0.34	0.0011	0	0.34	0.31	0	0	4	0.12	0.21	0.17	0.36
631	0.22	0.28	0.22	0	0.28	7.1e-06	0	0	4	0.12	0.21	0.17	0.36
632	0.016	0.32	0.004	0	0.32	0.083	0.26	0	4	0.12	0.21	0.17	0.36
633	0.03	0.12	3.9e-06	0	0.12	0.72	0	0	5	0.2	0.21	0.17	0.36
634	0.27	0.016	0.021	0	0.016	9.2e-06	0.68	0	6	0.12	0.4	0.32	0.64
635	2.4e-05	0.44	0.022	0	0.44	0	0.1	0	4	0.12	0.21	0.17	0.36
636	0.46	0.18	0.00012	0	0.18	0.16	0.013	0	0	0.12	0.27	0.17	0.48
637	1.2e-05	0.44	0.0028	0	0.44	0	0.12	0	4	0.12	0.21	0.17	0.36
638	0.0023	0.16	0.49	0	0.16	0.00081	0.17	0	2	0.053	0.21	0.17	0.36
639	0.00045	0.00061	0	0	0.00061	1	0	0	5	0.2	0.21	0.17	0.36
640	0.05	0.29	0.00015	0	0.29	0.37	0.00019	0	5	0.2	0.21	0.17	0.36
641	0	0.023	0	0	0.023	0.95	0	0	5	0.2	0.21	0.17	0.36
642	0	4.6e-05	0	0	4.6e-05	1	0	0	5	0.2	0.21	0.17	0.36
643	0.011	0.19	0.6	0	0.19	1.3e-05	0	0	2	0.053	0.21	0.17	0.36
644	0.1	0.44	0.014	0	0.44	0.00029	0	0	4	0.12	0.21	0.17	0.36
645	3.8e-05	0.00013	0	0	0.00013	0.0002	1	0	6	0.12	0.4	0.32	0.64
646	0.26	0.011	0	0	0.011	0.00037	0.71	0	6	0.12	0.4	0.32	0.64
647	0.013	0.082	3.9e-06	0	0.082	0.82	0.00039	0	5	0.2	0.21	0.17	0.36
648	0.0047	0.16	0	0	0.16	0.67	0	0	5	0.2	0.21	0.17	0.36
649	0.022	0.35	0.27	0	0.35	0.00073	0	0	4	0.12	0.21	0.17	0.36
650	0	0.038	0.92	0	0.038	0	0	0	2	0.053	0.21	0.17	0.36
651	0.037	0.37	0.047	0	0.37	0.067	0.12	0	4	0.12	0.21	0.17	0.36
652	0.26	0.085	0	0	0.085	0.57	6e-05	0	5	0.2	0.21	0.17	0.36
653	0.00057	0.49	5e-06	0	0.49	0.02	0.00056	0	4	0.12	0.21	0.17	0.36
654	0	0	0	1	0	0	0	0	3	0.027	0.07	0.17	0.04
655	0.071	0.28	0.011	0	0.28	0.24	0.12	0	4	0.12	0.21	0.17	0.36
656	6.7e-05	0.48	0.037	0	0.48	3.7e-06	0	0	4	0.12	0.21	0.17	0.36
657	0	0.013	0.97	0	0.013	0	0	0	2	0.053	0.21	0.17	0.36
658	0	0.00074	1	0	0.00074	0	0	0	2	0.053	0.21	0.17	0.36
659	0.0013	0.48	0	0	0.48	0.0014	0.028	0	4	0.12	0.21	0.17	0.36
660	0	0	0	0	0	0	1	0	6	0.12	0.4	0.32	0.64
661	0.00072	0.49	0.021	0	0.49	0.0011	0.0013	0	4	0.12	0.21	0.17	0.36
662	0.07	0.38	0.0033	0	0.38	0.17	0.00095	0	4	0.12	0.21	0.17	0.36
663	1.7e-05	0.49	0.012	0	0.49	6.4e-06	0	0	4	0.12	0.21	0.17	0.36
664	0.0018	0.48	0	0	0.48	0.046	0	0	4	0.12	0.21	0.17	0.36
665	0.056	0.18	0	0	0.18	0.58	4.9e-05	0	5	0.2	0.21	0.17	0.36
666	0.0066	0.41	0.15	0.0012	0.41	0.031	0	0	4	0.12	0.21	0.17	0.36
667	0.0074	0.49	0.0052	0	0.49	0.0022	0	0	4	0.12	0.21	0.17	0.36
668	0.0025	0.24	3.1e-05	0	0.24	0.22	0.29	0	6	0.12	0.4	0.32	0.64
669	0	0.0011	0	0	0.0011	1	0	0	5	0.2	0.21	0.17	0.36
670	0.00089	0.073	0.85	0	0.073	6e-05	0	0	2	0.053	0.21	0.17	0.36
671	0	0	0	0	0	0	0	1	7	0	0	0.11	0
672	0	0.026	0	0	0.026	0.95	0	0	5	0.2	0.21	0.17	0.36
673	0.046	0.44	0.042	0	0.44	0.024	0	0	4	0.12	0.21	0.17	0.36
674	0.012	0.46	0	0	0.46	0.06	0.0019	0	4	0.12	0.21	0.17	0.36
675	0.2	0.14	0	0	0.14	0.18	0.34	0	6	0.12	0.4	0.32	0.64
676	7.1e-05	0.49	0	0	0.49	9.8e-05	0.012	0	4	0.12	0.21	0.17	0.36
677	1	0	0	0	0	0	0	0	0	0.12	0.27	0.17	0.48
678	0.0013	0.14	0	0	0.14	3e-05	0.72	0	6	0.12	0.4	0.32	0.64
679	0.011	0.27	0	0	0.27	0.022	0.43	0	6	0.12	0.4	0.32	0.64
680	1	0	0	0	0	0	0	0	0	0.12	0.27	0.17	0.48
681	0.00017	0.49	0	0	0.49	0.028	0.0002	0	4	0.12	0.21	0.17	0.36
682	0.00068	0.39	0.22	0	0.39	0.0031	0	0	4	0.12	0.21	0.17	0.36
683	0.0065	0.39	0	0	0.39	0.22	0.00012	0	4	0.12	0.21	0.17	0.36
684	5.1e-06	0.0012	0	0	0.0012	0	1	0	6	0.12	0.4	0.32	0.64
685	1	0	0	0	0	0	0	0	0	0.12	0.27	0.17	0.48
686	0	0	0	1	0	0	0	0	3	0.027	0.07	0.17	0.04
687	0	0	0	0	0	0	0	1	7	0	0	0.11	0
688	0.0078	0.46	0	0	0.46	0.0079	0.065	0	4	0.12	0.21	0.17	0.36
689	0.61	0.16	0	0	0.16	0.034	0.037	0	0	0.12	0.27	0.17	0.48
690	0.13	0.4	0	0	0.4	0.024	0.051	0	4	0.12	0.21	0.17	0.36
691	1	0	0	0	0	0	0	0	0	0.12	0.27	0.17	0.48
692	0.66	0.094	0	0	0.094	0.0044	0.15	0	0	0.12	0.27	0.17	0.48
693	0.00021	0.22	0	0	0.22	1.5e-06	0.56	0	6	0.12	0.4	0.32	0.64
694	0.81	0.095	0	0	0.095	0	7.1e-06	0	0	0.12	0.27	0.17	0.48
695	0.025	0.35	0	0	0.35	0.0018	0.28	0	4	0.12	0.21	0.17	0.36
696	0.013	0.36	0	0	0.36	0.0045	0.27	0	4	0.12	0.21	0.17	0.36
697	0	0.0043	0	0	0.0043	0	0.99	0	6	0.12	0.4	0.32	0.64
698	4.7e-05	0.49	0	0	0.49	0.00052	0.017	0	4	0.12	0.21	0.17	0.36
699	0	0.00025	0.00012	0	0.00025	0	1	0	6	0.12	0.4	0.32	0.64
700	0	0	0	0	0	0	1	0	6	0.12	0.4	0.32	0.64
701	6.9e-05	0.29	0	0	0.29	0.0049	0.42	0	6	0.12	0.4	0.32	0.64
702	0	0.5	0	0	0.5	0.00019	0	0	4	0.12	0.21	0.17	0.36
703	0.00078	0.5	0	0	0.5	0.0043	0	0	4	0.12	0.21	0.17	0.36
704	0	0	0	1	0	0	0	0	3	0.027	0.07	0.17	0.04
705	2.4e-05	0.22	0	0	0.22	0.55	0	0	5	0.2	0.21	0.17	0.36
706	0.17	0.22	1.2e-05	0	0.22	0.38	0.0072	0	5	0.2	0.21	0.17	0.36
707	0.0016	0.12	0	0	0.12	0.76	0	0	5	0.2	0.21	0.17	0.36
708	7e-06	0.16	0	0	0.16	2.1e-06	0.68	0	6	0.12	0.4	0.32	0.64
709	0	0.0016	0	0	0.0016	0	1	0	6	0.12	0.4	0.32	0.64
710	0	0.00033	0	0	0.00033	0	1	0	6	0.12	0.4	0.32	0.64
711	0	0.49	0.011	0	0.49	5.7e-05	0	0	4	0.12	0.21	0.17	0.36
712	0.003	0.036	0	0	0.036	0.93	1.5e-05	0	5	0.2	0.21	0.17	0.36
713	0.023	0.49	0.0015	0	0.49	0.0023	0	0	4	0.12	0.21	0.17	0.36
714	0.0029	0.11	4.1e-06	0	0.11	0.78	0.0041	0	5	0.2	0.21	0.17	0.36
715	0.021	0.47	0.00022	0	0.47	0.045	0	0	4	0.12	0.21	0.17	0.36
716	0.01	0.37	0.26	0	0.37	6.7e-06	0	0	4	0.12	0.21	0.17	0.36
717	0	0.0058	0	0	0.0058	0.99	0	0	5	0.2	0.21	0.17	0.36
718	0.0022	0.38	0.003	0	0.38	0.063	0.18	0	4	0.12	0.21	0.17	0.36
719	0	0	0	1	0	0	0	0	3	0.027	0.07	0.17	0.04
720	0.14	0.43	0.012	0	0.43	0.00095	0	0	4	0.12	0.21	0.17	0.36
721	0.3	0.33	0.045	0	0.33	1e-05	0	0	4	0.12	0.21	0.17	0.36
722	3.9e-05	0.029	0	0	0.029	0.94	0	0	5	0.2	0.21	0.17	0.36
723	0.00017	0.045	0	0	0.045	0.91	0	0	5	0.2	0.21	0.17	0.36
724	0.0024	0.071	0	0	0.071	0.85	3.8e-06	0	5	0.2	0.21	0.17	0.36
725	0.0015	0.17	4.7e-06	0	0.17	0.66	0.0015	0	5	0.2	0.21	0.17	0.36
726	0.43	0.25	0.079	0	0.25	0.00032	0	0	0	0.12	0.27	0.17	0.48
727	0	0.00043	0	0	0.00043	0.013	0.99	0	6	0.12	0.4	0.32	0.64
728	0.0015	0.49	0.00088	0	0.49	0.014	0	0	4	0.12	0.21	0.17	0.36
729	0.25	0.37	0.0051	0	0.37	0.0021	0	0	4	0.12	0.21	0.17	0.36
730	6.1e-06	0.48	0	0	0.48	0.033	0	0	4	0.12	0.21	0.17	0.36
731	0.12	0.38	0.00055	0	0.38	0.12	0	0	4	0.12	0.21	0.17	0.36
732	0	0	0	1	0	0	0	0	3	0.027	0.07	0.17	0.04
733	0.031	0.48	0.0092	0	0.48	0.0084	0	0	4	0.12	0.21	0.17	0.36
734	6.1e-06	0.12	0.77	0	0.12	0.00012	0	0	2	0.053	0.21	0.17	0.36
735	0	0.012	0.98	0	0.012	0	0	0	2	0.053	0.21	0.17	0.36
736	0.15	0.022	0	0	0.022	0.0014	0.81	0	6	0.12	0.4	0.32	0.64
737	0.0024	0.32	0	0	0.32	0.36	0	0	5	0.2	0.21	0.17	0.36
738	0	0	0	0	0	0	0	1	7	0	0	0.11	0
739	0.0052	0.26	6.9e-05	0	0.26	0.011	0.46	0	6	0.12	0.4	0.32	0.64
740	0	0	0	0	0	0	0	1	7	0	0	0.11	0
741	0.0032	0.44	8.2e-06	0	0.44	0.12	4.2e-06	0	4	0.12	0.21	0.17	0.36
742	0	0	0	1	0	0	0	0	3	0.027	0.07	0.17	0.04
743	0.0052	0.5	0.0026	0	0.5	0	0	0	4	0.12	0.21	0.17	0.36
744	0.16	0.36	0	0	0.36	0.12	0.00025	0	4	0.12	0.21	0.17	0.36
745	1.5e-05	0.0022	7.9e-06	0	0.0022	3.2e-06	1	0	6	0.12	0.4	0.32	0.64
746	0	0	0	0	0	0	1	0	6	0.12	0.4	0.32	0.64
747	0.045	0.36	0	0	0.36	0.24	0	0	4	0.12	0.21	0.17	0.36
748	0.071	0.093	0	0	0.093	0.74	0.00025	0	5	0.2	0.21	0.17	0.36
749	0.0091	0.014	0	0	0.014	0.96	2.9e-06	0	5	0.2	0.21	0.17	0.36
750	0.38	0.0049	0	0	0.0049	0.61	0	0	5	0.2	0.21	0.17	0.36
751	0	0	0	0	0	1	0	0	5	0.2	0.21	0.17	0.36
752	0	0	0	1	0	0	0	0	3	0.027	0.07	0.17	0.04
753	3.8e-06	0.00011	0	0	0.00011	1	0	0	5	0.2	0.21	0.17	0.36
754	0.18	0.0039	0	0	0.0039	0.82	0	0	5	0.2	0.21	0.17	0.36
755	0	0	0	0	0	0	0	1	7	0	0	0.11	0
756	0	0.00013	0	0	0.00013	0	1	0	6	0.12	0.4	0.32	0.64
757	0	0	2.9e-06	0	0	0	1	0	6	0.12	0.4	0.32	0.64
758	0.00081	7.1e-05	0	0	7.1e-05	1	0	0	5	0.2	0.21	0.17	0.36
759	0.067	0.32	1.2e-05	0	0.32	0.3	7.5e-06	0	4	0.12	0.21	0.17	0.36
760	6.7e-05	0.0019	0.00012	0	0.0019	1.4e-06	1	0	6	0.12	0.4	0.32	0.64
761	7.3e-05	8.3e-06	0	0	8.3e-06	1	0	0	5	0.2	0.21	0.17	0.36
762	5.4e-05	0.0018	0	0	0.0018	1.1e-05	1	0	6	0.12	0.4	0.32	0.64
763	0	0	0	0	0	0	1	0	6	0.12	0.4	0.32	0.64
764	0	0	0	0	0	0	1	0	6	0.12	0.4	0.32	0.64
765	0.016	0.19	1.6e-05	0	0.19	0.6	0.0038	0	5	0.2	0.21	0.17	0.36
766	0.01	0.0022	0	0	0.0022	0.99	0	0	5	0.2	0.21	0.17	0.36
767	0	0	0	0	0	1	0	0	5	0.2	0.21	0.17	0.36
768	0	0	0	0	0	1	0	0	5	0.2	0.21	0.17	0.36
769	3.8e-06	4.6e-06	0	0	4.6e-06	0	1	0	6	0.12	0.4	0.32	0.64
770	0	5.1e-05	1.5e-05	0	5.1e-05	0	1	0	6	0.12	0.4	0.32	0.64
771	0	0.00022	0	0	0.00022	0	1	0	6	0.12	0.4	0.32	0.64
772	0.0014	0.13	0.72	0	0.13	9.9e-05	0.015	0	2	0.053	0.21	0.17	0.36
773	0	6.5e-05	0.00035	0	6.5e-05	0	1	0	6	0.12	0.4	0.32	0.64
774	0.36	0.025	0	0	0.025	0.017	0.57	0	6	0.12	0.4	0.32	0.64
775	0	0	0	0	0	1	0	0	5	0.2	0.21	0.17	0.36
776	0	0	0	0	0	0	1	0	6	0.12	0.4	0.32	0.64
777	0	6.2e-06	7.1e-06	0	6.2e-06	0	1	0	6	0.12	0.4	0.32	0.64
778	0.25	0.084	0	0	0.084	0.58	0.00067	0	5	0.2	0.21	0.17	0.36
779	0	0	0	0	0	0	1	0	6	0.12	0.4	0.32	0.64
780	0.00034	0	0	0	0	0	1	0	6	0.12	0.4	0.32	0.64
781	0.0099	0.39	0	0	0.39	0.19	0.027	0	4	0.12	0.21	0.17	0.36
782	2.9e-05	0.019	0	0	0.019	0.96	0	0	5	0.2	0.21	0.17	0.36
783	8.3e-05	1.6e-05	0	0	1.6e-05	1	0	0	5	0.2	0.21	0.17	0.36
784	0	0	0	1	0	0	0	0	3	0.027	0.07	0.17	0.04
785	0.00029	0.0036	0.00018	0	0.0036	6.8e-06	0.99	0	6	0.12	0.4	0.32	0.64
786	0.0091	0.36	0	0	0.36	0.23	0.049	0	4	0.12	0.21	0.17	0.36
787	0.018	0.094	0	0	0.094	4.8e-05	0.79	0	6	0.12	0.4	0.32	0.64
788	0	0	0	1	0	0	0	0	3	0.027	0.07	0.17	0.04
789	0.00015	0.0016	0	0	0.0016	0	1	0	6	0.12	0.4	0.32	0.64
790	0	2.9e-05	0	0	2.9e-05	1	0	0	5	0.2	0.21	0.17	0.36
791	0.087	0.0022	0	0	0.0022	0.91	0	0	5	0.2	0.21	0.17	0.36
792	0	0	0	0	0	0	1	0	6	0.12	0.4	0.32	0.64
793	0	0.0052	0.99	0	0.0052	0	0	0	2	0.053	0.21	0.17	0.36
794	0	0.00038	1	0	0.00038	0	0	0	2	0.053	0.21	0.17	0.36
795	0.0013	0.27	0.03	0	0.27	3.2e-05	0.44	0	6	0.12	0.4	0.32	0.64
796	0.059	0.065	0	0	0.065	0.81	2.5e-05	0	5	0.2	0.21	0.17	0.36
797	0	0	0	1	0	0	0	0	3	0.027	0.07	0.17	0.04
798	0	5.9e-05	0	0	5.9e-05	1	0	0	5	0.2	0.21	0.17	0.36
799	0	0	0	0	0	0	1	0	6	0.12	0.4	0.32	0.64
800	0.018	0.37	1.3e-06	0	0.37	0.035	0.21	0	4	0.12	0.21	0.17	0.36
801	0.18	0.097	0	0	0.097	0.059	0.56	0	6	0.12	0.4	0.32	0.64
802	0	0	0	0	0	0	0	1	7	0	0	0.11	0
803	0.024	0.33	0.31	0	0.33	0.0015	0.0027	0	4	0.12	0.21	0.17	0.36
804	0.054	0.41	0.046	0	0.41	0.03	0.051	0	4	0.12	0.21	0.17	0.36
805	0.0031	0.012	0	0	0.012	0.97	2.5e-06	0	5	0.2	0.21	0.17	0.36
806	5.6e-05	0.0015	4.8e-06	0	0.0015	1.8e-06	1	0	6	0.12	0.4	0.32	0.64
807	0	0	0	0	0	0	1	0	6	0.12	0.4	0.32	0.64
808	4e-05	0.0023	0	0	0.0023	1	0	0	5	0.2	0.21	0.17	0.36
809	0.013	0.12	2.9e-06	0	0.12	0.74	0.0012	0	5	0.2	0.21	0.17	0.36
810	0.071	0.21	0	0	0.21	0.5	0	0	5	0.2	0.21	0.17	0.36
811	0.024	0.026	0	0	0.026	0.92	0	0	5	0.2	0.21	0.17	0.36
812	0	0.0023	0	0	0.0023	1	0	0	5	0.2	0.21	0.17	0.36
813	0.0052	0.22	0	0	0.22	0.55	0.00068	0	5	0.2	0.21	0.17	0.36
814	0.065	0.46	0	0	0.46	0.0075	1.8e-05	0	4	0.12	0.21	0.17	0.36
815	0.00079	0.024	0	0	0.024	0.95	0	0	5	0.2	0.21	0.17	0.36
816	0.38	0.25	0	0	0.25	0.13	0.0003	0	0	0.12	0.27	0.17	0.48
817	0.00012	0.29	0	0	0.29	2.2e-05	0.43	0	6	0.12	0.4	0.32	0.64
818	0.099	0.44	0	0	0.44	0.027	0.00025	0	4	0.12	0.21	0.17	0.36
819	0.78	0.11	0	0	0.11	2.1e-05	0.0005	0	0	0.12	0.27	0.17	0.48
820	0.12	0.37	0	0	0.37	0.11	0.027	0	4	0.12	0.21	0.17	0.36
821	0.52	0.22	0	0	0.22	0.016	0.016	0	0	0.12	0.27	0.17	0.48
822	0.02	0.43	0	0	0.43	0.071	0.055	0	4	0.12	0.21	0.17	0.36
823	0.0049	0.49	0	0	0.49	0.014	0.00011	0	4	0.12	0.21	0.17	0.36
824	0.21	0.29	0	0	0.29	3e-05	0.22	0	4	0.12	0.21	0.17	0.36
825	1	0.0018	0	0	0.0018	4.8e-05	0.00028	0	0	0.12	0.27	0.17	0.48
826	0.53	0.24	0	0	0.24	0.00041	0.0013	0	0	0.12	0.27	0.17	0.48
827	0.68	0.16	0	0	0.16	0.0056	0.00013	0	0	0.12	0.27	0.17	0.48
828	0.56	0.21	0	0	0.21	0.0066	0	0	0	0.12	0.27	0.17	0.48
829	0	0	0	1	0	0	0	0	3	0.027	0.07	0.17	0.04
830	0.41	0.29	0	0	0.29	6.2e-06	0.00015	0	0	0.12	0.27	0.17	0.48
831	0.19	0.4	0	0	0.4	0	0.0047	0	4	0.12	0.21	0.17	0.36
832	0	0	0	0	0	1	0	0	5	0.2	0.21	0.17	0.36
833	0.0031	0.25	0	0	0.25	0.49	4.2e-06	0	5	0.2	0.21	0.17	0.36
834	0	0.5	0	0	0.5	0	6.1e-06	0	4	0.12	0.21	0.17	0.36
835	0.012	0.35	0	0	0.35	0.29	0.00041	0	4	0.12	0.21	0.17	0.36
836	0.014	0.49	0	0	0.49	0	0.0011	0	4	0.12	0.21	0.17	0.36
837	0.00029	0.47	0	0	0.47	0.0047	0.063	0	4	0.12	0.21	0.17	0.36
838	0.0091	0.5	0	0	0.5	0	0	0	4	0.12	0.21	0.17	0.36
839	0.068	0.46	0	0	0.46	0.00027	0.0041	0	4	0.12	0.21	0.17	0.36
840	5.8e-05	0.5	0	0	0.5	3.6e-05	0	0	4	0.12	0.21	0.17	0.36
841	0.0013	0.5	0	0	0.5	6.8e-06	5.2e-06	0	4	0.12	0.21	0.17	0.36
842	0	0.013	0	0	0.013	8.9e-05	0.97	0	6	0.12	0.4	0.32	0.64
843	0	0	0	0.067	0	0	0	0.93	7	0	0	0.11	0
844	8.5e-05	0.5	0	0	0.5	2.5e-06	0	0	4	0.12	0.21	0.17	0.36
845	0	0.00052	0	0	0.00052	0	1	0	6	0.12	0.4	0.32	0.64
846	0.1	0.24	0	0	0.24	0.16	0.27	0	6	0.12	0.4	0.32	0.64
847	0.084	0.082	0.0063	0	0.082	0.0042	0.74	0	6	0.12	0.4	0.32	0.64
848	0	3.3e-05	0	0	3.3e-05	0	1	0	6	0.12	0.4	0.32	0.64
849	0.0008	0.5	0	0	0.5	0.00013	0.0023	0	4	0.12	0.21	0.17	0.36
850	0.06	0.45	0	0	0.45	0.036	0.00067	0	4	0.12	0.21	0.17	0.36
851	0.00019	0.012	0	0	0.012	1.1e-05	0.98	0	6	0.12	0.4	0.32	0.64
852	0.0081	0.47	0	0	0.47	3.5e-06	0.045	0	4	0.12	0.21	0.17	0.36
853	0	0.5	0.0002	0	0.5	0.0016	0	0	4	0.12	0.21	0.17	0.36
854	4.4e-06	0.5	0.0029	0	0.5	2.9e-05	0	0	4	0.12	0.21	0.17	0.36
855	0.0022	0.48	0	0	0.48	3.2e-05	0.036	0	4	0.12	0.21	0.17	0.36
856	0	0.48	0.036	0	0.48	4.9e-06	0	0	4	0.12	0.21	0.17	0.36
857	0.0005	0.5	0.00052	0	0.5	0.0014	0	0	4	0.12	0.21	0.17	0.36
858	3.9e-05	0.14	0.72	0	0.14	0.00014	0	0	2	0.053	0.21	0.17	0.36
859	7.3e-05	0.49	0	0	0.49	0	0.028	0	4	0.12	0.21	0.17	0.36
860	0	0.0035	0.99	0	0.0035	0	0	0	2	0.053	0.21	0.17	0.36
861	0.0048	0.49	0.00032	0	0.49	0.0075	0	0	4	0.12	0.21	0.17	0.36
862	0.0051	0.48	0.027	0	0.48	0.013	0	0	4	0.12	0.21	0.17	0.36
863	0.019	0.45	0.022	0	0.45	0.068	3e-05	0	4	0.12	0.21	0.17	0.36
864	0	0	0	1	0	0	0	0	3	0.027	0.07	0.17	0.04
865	0.0025	0.49	0.016	0	0.49	0.003	0	0	4	0.12	0.21	0.17	0.36
866	0.12	0.43	0	0	0.43	0.016	0.011	0	4	0.12	0.21	0.17	0.36
867	0	0	0	0	0	0	0	1	7	0	0	0.11	0
868	5.3e-06	0.48	0.037	0	0.48	2.3e-05	0	0	4	0.12	0.21	0.17	0.36
869	0.0027	0.25	0	0	0.25	0.0044	0.49	0	6	0.12	0.4	0.32	0.64
870	0.003	0.22	0.56	0	0.22	6.4e-05	0	0	2	0.053	0.21	0.17	0.36
871	0.1	0.45	0.0051	0	0.45	6.3e-06	0	0	4	0.12	0.21	0.17	0.36
872	0.055	0.45	0.016	0	0.45	0.037	4.5e-05	0	4	0.12	0.21	0.17	0.36
873	0.00013	0.32	0	0	0.32	4.9e-06	0.36	0	6	0.12	0.4	0.32	0.64
874	0.14	0.42	0.0075	0	0.42	0.017	0	0	4	0.12	0.21	0.17	0.36
875	0.055	0.46	0	0	0.46	1.4e-05	0.018	0	4	0.12	0.21	0.17	0.36
876	0.38	0.29	0.0019	0	0.29	0.027	4.3e-06	0	0	0.12	0.27	0.17	0.48
877	2.6e-06	0.029	0.94	0	0.029	0	0	0	2	0.053	0.21	0.17	0.36
878	0.0098	0.49	0	0	0.49	0.0036	0.011	0	4	0.12	0.21	0.17	0.36
879	2.5e-05	0.5	0.0025	0	0.5	0.00011	0	0	4	0.12	0.21	0.17	0.36
880	0.00098	0.5	0.00089	0	0.5	0.002	0	0	4	0.12	0.21	0.17	0.36
881	0	0.5	0	0	0.5	0.0015	0	0	4	0.12	0.21	0.17	0.36
882	5.9e-05	0.5	0	0	0.5	0.0013	0.00013	0	4	0.12	0.21	0.17	0.36
883	1.1e-05	0.5	0	0	0.5	1.3e-05	0.001	0	4	0.12	0.21	0.17	0.36
884	0.19	0.4	0	0	0.4	0.0077	0.0041	0	4	0.12	0.21	0.17	0.36
885	0.0098	0.021	0	0	0.021	0.00029	0.95	0	6	0.12	0.4	0.32	0.64
886	0.24	0.35	0	0	0.35	0.053	0.0066	0	4	0.12	0.21	0.17	0.36
887	0.032	0.014	0	0	0.014	0	0.94	0	6	0.12	0.4	0.32	0.64
888	0.27	0.36	0.012	0	0.36	0.00077	0	0	4	0.12	0.21	0.17	0.36
889	0.43	0.19	0.042	0	0.19	0.034	0.12	0	0	0.12	0.27	0.17	0.48
890	0.011	0.41	0	0	0.41	0.033	0.13	0	4	0.12	0.21	0.17	0.36
891	0	1.1e-05	0	0	1.1e-05	0	1	0	6	0.12	0.4	0.32	0.64
892	0.00013	9e-05	0	0	9e-05	0	1	0	6	0.12	0.4	0.32	0.64
893	0.42	0.28	0.0028	0	0.28	0.024	1e-05	0	0	0.12	0.27	0.17	0.48
894	0.013	0.43	0.0017	0	0.43	0.12	0	0	4	0.12	0.21	0.17	0.36
895	0.86	0.0075	0	0	0.0075	1.8e-05	0.12	0	0	0.12	0.27	0.17	0.48
896	4.9e-06	0.00014	0	0	0.00014	0	1	0	6	0.12	0.4	0.32	0.64
897	0.79	0.07	0.042	0	0.07	0.00067	0.029	0	0	0.12	0.27	0.17	0.48
898	0.051	0.39	0.0059	0	0.39	0.16	2e-06	0	4	0.12	0.21	0.17	0.36
899	0.027	0.38	0	0	0.38	0.21	1.9e-06	0	4	0.12	0.21	0.17	0.36
900	0.0002	0.49	0.01	0	0.49	4.7e-05	0	0	4	0.12	0.21	0.17	0.36
901	0.0031	0.0028	0	0	0.0028	2.8e-06	0.99	0	6	0.12	0.4	0.32	0.64
902	0.00015	0.35	0	0	0.35	0	0.3	0	4	0.12	0.21	0.17	0.36
