SNV	cluster0	cluster1	cluster2	cluster3	cluster4	cluster5	cluster6	cluster7	cluster8	cluster9	cluster10	cluster11	cluster12	cluster13	cluster14	cluster15	cluster16	cluster17	cluster18	cluster19	cluster	dcf0	dcf1	dcf2	dcf3	dcf4
404	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0.046	0.14	0.72	0.041	0.31
405	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0.046	0.14	0.72	0.041	0.31
406	0.00037	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.49	0	0	0.51	19	0.41	0.25	0.72	0.37	0.31
407	0.013	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.99	0	0	6.9e-06	16	0.41	0.32	0.72	0.4	0.31
408	0	0	0	0	1	0	0	0.0003	0	6.3e-06	0	0	0	0	0	0	0	0	0	0	4	0	0	0.093	0	0
409	0.0018	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.24	0	0	0.76	19	0.41	0.25	0.72	0.37	0.31
410	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	18	0.41	0.071	0.16	0.16	0.31
411	0.27	0	0	0	0	0	0	0	0	0	0.18	0.0019	0	0	0	0	0.54	0	0	0.013	16	0.41	0.32	0.72	0.4	0.31
412	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	12	0.41	0.11	0.12	0	0
413	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.43	0.4	0.81	0.37	0.35
414	7.7e-06	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	9	0	0.071	0.062	0	0
415	0.0033	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0.0012	16	0.41	0.32	0.72	0.4	0.31
416	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.43	0.4	0.81	0.37	0.35
417	0	0	0	0	0	0	0	0	0	0	1	0.0029	0	0	0	0	0	0	0	0	10	0.41	0.44	1	0.4	0.31
418	0	0	0	0	0.99	0	0	0.0022	0	0.011	0	0	0	0	0	0	0	0	0	0	4	0	0	0.093	0	0
419	0.51	0	0	0	0	0	0	0	0	0	0.00077	1.1e-06	0	0	0	0	0.49	0	0	0.00069	0	0.43	0.4	0.81	0.37	0.35
420	0.0025	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.97	0	0	0.024	16	0.41	0.32	0.72	0.4	0.31
421	0.086	0	0	0	0	0	0	0	0	0	0.0018	5.5e-05	0	0	0	0	0.9	0	0	0.007	16	0.41	0.32	0.72	0.4	0.31
422	0.29	0	0	0	0	0	0	0	0	0	0.13	0.002	0	0	0	0	0.58	0	0	0.0013	16	0.41	0.32	0.72	0.4	0.31
423	4.5e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.98	0	0	0.023	16	0.41	0.32	0.72	0.4	0.31
424	0.00027	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.91	0	0	0.089	16	0.41	0.32	0.72	0.4	0.31
425	0.018	0	0	0	0	0	0	0	4.5e-06	0	0.00023	1.3e-05	0	0	0	0	0.95	0	0	0.03	16	0.41	0.32	0.72	0.4	0.31
426	0.27	0	0.00056	0	0	0	0	0	0.64	0	0.019	0.045	0	0	0	0	0.023	0	0	0.00015	8	0.41	0.44	0.72	0.6	0.61
427	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0.29	0.24
428	0.26	0	0	0	0	0	0	0	0.00027	0	0.016	0.0029	0	0	0	0	0.72	0	0	0	16	0.41	0.32	0.72	0.4	0.31
429	0.088	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.91	0	0	0.00051	16	0.41	0.32	0.72	0.4	0.31
430	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0.41	0.32	0.72	0.041	0.034
431	9.4e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	16	0.41	0.32	0.72	0.4	0.31
432	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	16	0.41	0.32	0.72	0.4	0.31
433	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0.14	0.48	0	0
434	0	0	0	0	0	0	0.023	0	0	0	0	0	0	0	0	0	0.98	0	0	0	16	0.41	0.32	0.72	0.4	0.31
435	0.0046	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	16	0.41	0.32	0.72	0.4	0.31
436	0.74	0	0	0	0	0	0	0	0.00072	0	0.0017	0.00061	0	0	0	0	0.26	0	0	0	0	0.43	0.4	0.81	0.37	0.35
437	0.0014	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	16	0.41	0.32	0.72	0.4	0.31
438	0.068	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.93	0	0	0	16	0.41	0.32	0.72	0.4	0.31
439	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0.29	0.24
440	0.018	0	0	0	0	0	0	0	0.15	0	5.2e-06	0	0	0	0	0	0.83	0	0	0	16	0.41	0.32	0.72	0.4	0.31
441	0.43	0	0	0	0	0	0	0	2.4e-06	0	0.021	0.0019	0	0	0	0	0.55	0	0	0	16	0.41	0.32	0.72	0.4	0.31
442	2.2e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.057	0	0	0.94	19	0.41	0.25	0.72	0.37	0.31
443	0.1	0	0	0	0	0	0	0	0	0	8.9e-06	1.2e-06	0	0	0	0	0.83	0	0	0.068	16	0.41	0.32	0.72	0.4	0.31
444	0.63	0	0	0	0	0	0	0	3.6e-06	0	0.11	0.12	0	0	0	0	0.15	0	0	0.0025	0	0.43	0.4	0.81	0.37	0.35
445	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	12	0.41	0.11	0.12	0	0
446	0	0	0	0	0	0	0.97	0	0	0	0	0	0	0	0.031	0	0	0	0	0	6	0	0	0	0.29	0.24
447	0.46	0	0	0	0	0	0	0	0	0	5e-05	9.8e-06	0	0	0	0	0.5	0	0	0.043	16	0.41	0.32	0.72	0.4	0.31
448	0.079	0	0	0	0	0	0	0	0	0	0.62	0.3	0	0	0	0	1.4e-06	0	0	0	10	0.41	0.44	1	0.4	0.31
449	1e-06	0	0	0	1	0	0	7.5e-05	0	0.0012	0	0	0	0	0	0	0	0	0	0	4	0	0	0.093	0	0
450	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0.14	0.48	0	0
451	0.025	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.97	0	0	0.00027	16	0.41	0.32	0.72	0.4	0.31
452	0.4	0	1.2e-05	0	0	0	0	0	0.0035	0	0.0063	0.0042	0	0	0	0	0.58	0	0	0.0062	16	0.41	0.32	0.72	0.4	0.31
453	0.86	0	0	0	0	0	0	0	0	0	0.00018	5.8e-06	0	0	0	0	0.14	0	0	5.9e-05	0	0.43	0.4	0.81	0.37	0.35
454	0.64	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.36	0	0	4.6e-05	0	0.43	0.4	0.81	0.37	0.35
455	0	0	0	0	0	0.96	0	0	0	0	0.00054	0	0	0	0	0	0	0	0.04	0	5	0.046	0.14	0.72	0.041	0.31
456	0	0	0	0	0	0	0	0	0	0	0.99	0.012	0	0	0	0	0	0	6.5e-06	0	10	0.41	0.44	1	0.4	0.31
457	0	0	0	0	0	0	0	0	0	0.0011	0	0	0	0.99	0	0	0	0.0047	0	0	13	0	0.32	0.72	0.37	0
458	0.11	0	0	0	0	0	0	0	0.0093	0	3.2e-05	0	0	0	0	0	0.87	0	0	0.0064	16	0.41	0.32	0.72	0.4	0.31
459	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	12	0.41	0.11	0.12	0	0
460	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	17	0.41	0.47	1	0	0
461	0.00011	0	0	0	0	0	0	0	0.018	0	0	0	0	0	0	0	0.98	0	0	2.8e-05	16	0.41	0.32	0.72	0.4	0.31
462	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	10	0.41	0.44	1	0.4	0.31
463	0	0	0	0	0	0	0	0	0	0	0	0	0.98	0	0	0	0	0.015	0	0	12	0.41	0.11	0.12	0	0
464	0	0	0	0	0	0.00082	0	0	0	0	0	0	0	0	0	0	0	0	1	0	18	0.41	0.071	0.16	0.16	0.31
465	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	9	0	0.071	0.062	0	0
466	0.046	0	0	0	0	0	0	0	0.18	0	0	0	0	0	0	0	0.78	0	0	0.001	16	0.41	0.32	0.72	0.4	0.31
467	0.8	0	0	0	0	0	0	0	0.0026	0	0.016	0.03	0	0	0	0	0.15	0	0	0.00052	0	0.43	0.4	0.81	0.37	0.35
468	0	0	0	2.3e-06	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0.046	0.14	0.72	0.041	0.31
469	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	15	0	0	0	0	0.14
470	5.3e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.61	0	0	0.39	16	0.41	0.32	0.72	0.4	0.31
471	0.19	0	0	0	0	0	0	0	6.4e-05	0	0.35	0.078	0	0	0	0	0.34	0	0	0.048	10	0.41	0.44	1	0.4	0.31
472	0.46	0	0	0	0	0	0	0	0	0	0.023	7.2e-05	0	0	0	0	0.52	0	0	0.00036	16	0.41	0.32	0.72	0.4	0.31
473	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	18	0.41	0.071	0.16	0.16	0.31
474	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0.14	0.48	0	0
475	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	12	0.41	0.11	0.12	0	0
476	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	12	0.41	0.11	0.12	0	0
477	0.052	0	0	0	0	0	0	0	0.00018	0	2.3e-06	0	0	0	0	0	0.87	0	0	0.076	16	0.41	0.32	0.72	0.4	0.31
478	0.21	0	0	0	0	0	0	0	1.7e-05	0	0.0023	0.00035	0	0	0	0	0.71	0	0	0.079	16	0.41	0.32	0.72	0.4	0.31
479	4.4e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.83	0	0	0.17	16	0.41	0.32	0.72	0.4	0.31
480	0.071	0	0	0	0	0	0	0	0	0	0.77	0.16	0	0	0	0	0.00079	0	0	3e-06	10	0.41	0.44	1	0.4	0.31
481	0.33	0	0	0	0	0	0	0	4.9e-05	0	0.0053	0.002	0	0	0	0	0.66	0	0	0.0015	16	0.41	0.32	0.72	0.4	0.31
482	0.5	0	0	0	0	0	0	0	0.00025	0	0.17	0.23	0	0	0	0	0.096	0	0	0.00071	0	0.43	0.4	0.81	0.37	0.35
483	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0.046	0.14	0.72	0.041	0.31
484	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0.00062	16	0.41	0.32	0.72	0.4	0.31
485	0.16	0	0	0	0	0	0	0	0.83	0	0.00025	0.015	0	0	0	0	0.00041	0	0	0	8	0.41	0.44	0.72	0.6	0.61
486	0.0016	0	0	0	0	0	0	0	0.00067	0	0.072	0.93	0	0	0	0	3.1e-05	0	0	0	11	0.43	0.52	1	0.37	0.35
487	0.0031	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.88	0	0	0.12	16	0.41	0.32	0.72	0.4	0.31
488	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	9	0	0.071	0.062	0	0
489	0	0	0	0	0	0	0	0	0.17	0	0	0	0	0	0	0	0.83	0	0	0	16	0.41	0.32	0.72	0.4	0.31
490	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	16	0.41	0.32	0.72	0.4	0.31
491	0.00059	0	0	0	0	0	0	0	0.99	0	0	0	0	0	0	0	0.0069	0	0	2.3e-06	8	0.41	0.44	0.72	0.6	0.61
492	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0.0046	16	0.41	0.32	0.72	0.4	0.31
493	0.00047	0	0	0	0	0	0	0	0.99	0	0	0	0	0	0	0	0.005	0	0	0	8	0.41	0.44	0.72	0.6	0.61
494	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0.0025	0	0	0	8	0.41	0.44	0.72	0.6	0.61
495	0.026	0	0	0	0	0	0	0	0	0	7.4e-05	0	0	0	0	0	0.91	0	0	0.059	16	0.41	0.32	0.72	0.4	0.31
496	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0.046	0.14	0.72	0.041	0.31
497	2.9e-05	0	0	0	0	0	0	0	0	0	0.98	0.025	0	0	0	0	0	0	0.00026	0	10	0.41	0.44	1	0.4	0.31
498	0.14	0	3.9e-05	0	0	0	0	0	0.0095	0	0.22	0.032	0	0	0	0	0.58	0	0	0.024	16	0.41	0.32	0.72	0.4	0.31
499	0.00075	0	0	0	0	0	0	0	0	0	0.09	0.91	0	0	0	0	0	0	0.0012	0	11	0.43	0.52	1	0.37	0.35
500	0.6	0	0	0	0	0	0	0	0	0	0.39	0.0048	0	0	0	0	0	0	0.0071	0	0	0.43	0.4	0.81	0.37	0.35
501	0.0021	0	0	0	0	0	0	0	0.24	0	0	0	0	0	0	0	0.75	0	0	4.8e-05	16	0.41	0.32	0.72	0.4	0.31
502	2.2e-05	0	0	0	0	0	0	0	1.2e-05	0	0	0	0	0	0	0	0.97	0	0	0.025	16	0.41	0.32	0.72	0.4	0.31
503	0	0	0	0	0	0	0	0	0	0	0.2	0.8	0	0	0	0	0	0	0	0	11	0.43	0.52	1	0.37	0.35
504	0.11	0	0	0	0	0	0	0	0	0	0.68	0.2	0	0	0	0	0	0	0.0011	0	10	0.41	0.44	1	0.4	0.31
505	0.88	0	0	0	0	0	0	0	0	0	0.02	0.0049	0	0	0	0	0.094	0	0	0	0	0.43	0.4	0.81	0.37	0.35
506	0	0	0	0	0	0	0	0	0	0	0	0	6.1e-05	0	1	0	0	0	0	0	14	0.091	0	0	0.041	0
507	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0.14	0.48	0	0
508	0	0	0	0	0	0	0	0	0	0	0	0	2.1e-05	0	1	0	0	0	0	0	14	0.091	0	0	0.041	0
509	0.00089	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	16	0.41	0.32	0.72	0.4	0.31
510	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0.046	0.14	0.72	0.041	0.31
511	0.00041	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.76	0	0	0.24	16	0.41	0.32	0.72	0.4	0.31
512	0	1	0	0	0	0.0011	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0.14	0.48	0	0
513	0.033	0	0	0	0	0	0	0	1.2e-05	0	0.00082	2.6e-05	0	0	0	0	0.94	0	0	0.022	16	0.41	0.32	0.72	0.4	0.31
514	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	12	0.41	0.11	0.12	0	0
515	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0.046	0.14	0.72	0.041	0.31
516	0.2	0	0.00078	0	0	0	0	0	0.26	0	0.049	0.0093	0	0	0	0	0.49	0	0	0	16	0.41	0.32	0.72	0.4	0.31
517	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0019	0	0	1	19	0.41	0.25	0.72	0.37	0.31
518	0	1	0	0	0	1.5e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0.14	0.48	0	0
519	0.053	0	0	0	0	0	0	0	1.1e-06	0	0.12	0.82	0	0	0	0	0.00013	0	0	0	11	0.43	0.52	1	0.37	0.35
520	0	0	0	0	1	0	0	0	0	9.6e-06	0	0	0	0	0	0	0	0	0	0	4	0	0	0.093	0	0
521	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0.14	0.48	0	0
522	0.32	0	0	0	0	0	0	0	0	0	0.0016	8e-06	0	0	0	0	0	0	0.68	0	18	0.41	0.071	0.16	0.16	0.31
523	0.0095	0	4.2e-05	0	0	0	0	0	0.00014	0	0	0	0	0	0	0	0.99	0	0	0	16	0.41	0.32	0.72	0.4	0.31
524	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	12	0.41	0.11	0.12	0	0
525	0	0	0	0	0.96	0	0	0.038	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0.093	0	0
526	0	0	0	0.18	0	0	0	0	0	0	0	0	0.00086	0	0.82	0	0	0	0	0	14	0.091	0	0	0.041	0
527	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	18	0.41	0.071	0.16	0.16	0.31
528	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0.29	0.24
529	0.00065	0	0	0	0	0	0	0	0	0	4.9e-06	0	0	0	0	0	0.85	0	0	0.15	16	0.41	0.32	0.72	0.4	0.31
530	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0.046	0.14	0.72	0.041	0.31
531	0	0	0	0	0	0.012	0	0	0	0	0	0	0	0	0	0	0	0	0.99	0	18	0.41	0.071	0.16	0.16	0.31
532	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0.14	0.48	0	0
533	0.002	0	0	0	0	0	0	0	0	0	2.3e-06	0	0	0	0	0	0.97	0	0	0.028	16	0.41	0.32	0.72	0.4	0.31
534	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	18	0.41	0.071	0.16	0.16	0.31
535	0.00034	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	16	0.41	0.32	0.72	0.4	0.31
536	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	14	0.091	0	0	0.041	0
537	9e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	16	0.41	0.32	0.72	0.4	0.31
538	0.99	0	0	0	0	0	0	0	0	0	0.013	0.00014	0	0	0	0	0	0	0	0	0	0.43	0.4	0.81	0.37	0.35
539	0.00078	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	16	0.41	0.32	0.72	0.4	0.31
540	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	16	0.41	0.32	0.72	0.4	0.31
541	0.056	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.94	0	0	0	16	0.41	0.32	0.72	0.4	0.31
542	0.0044	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	16	0.41	0.32	0.72	0.4	0.31
543	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	16	0.41	0.32	0.72	0.4	0.31
544	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	18	0.41	0.071	0.16	0.16	0.31
545	0.00064	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	16	0.41	0.32	0.72	0.4	0.31
546	0.97	0	0	0	0	0	0	0	0	0	7e-06	5.9e-06	0	0	0	0	0.031	0	0	0	0	0.43	0.4	0.81	0.37	0.35
547	0.062	0	5.7e-05	0	0	0	0	0	0.0069	0	2e-05	1.4e-05	0	0	0	0	0.93	0	3.6e-05	0	16	0.41	0.32	0.72	0.4	0.31
548	0.003	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	16	0.41	0.32	0.72	0.4	0.31
549	0.68	0	0	0	0	0	0	0	0	0	0.0005	2.6e-05	0	0	0	0	0.32	0	0	0	0	0.43	0.4	0.81	0.37	0.35
550	8.1e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	16	0.41	0.32	0.72	0.4	0.31
551	0.49	0	0	0	0	0	0	0	0	0	0.00094	1.7e-05	0	0	0	0	0.51	0	0	0	16	0.41	0.32	0.72	0.4	0.31
552	0.98	0	0	0	0	0	0	0	0	0	0.015	0.0005	0	0	0	0	0	0	0	0	0	0.43	0.4	0.81	0.37	0.35
553	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	18	0.41	0.071	0.16	0.16	0.31
554	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	14	0.091	0	0	0.041	0
555	0.00043	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	18	0.41	0.071	0.16	0.16	0.31
556	0.0022	0	0	0	0	0	0	0	0	0	0.0085	0.99	0	0	0	0	0	0	0	0	11	0.43	0.52	1	0.37	0.35
557	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.59	0	0	0.41	16	0.41	0.32	0.72	0.4	0.31
558	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	18	0.41	0.071	0.16	0.16	0.31
559	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	14	0.091	0	0	0.041	0
560	0.00011	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.91	0	0	0.094	16	0.41	0.32	0.72	0.4	0.31
561	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	12	0.41	0.11	0.12	0	0
562	0.27	0	0	0	0	0	0	0	0	0	0.03	5.9e-05	0	0	0	0	0	0	0.7	0	18	0.41	0.071	0.16	0.16	0.31
563	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	18	0.41	0.071	0.16	0.16	0.31
564	1	0	0	0	0	0	0	0	0	0	0.0013	4.4e-06	0	0	0	0	0	0	6.3e-05	0	0	0.43	0.4	0.81	0.37	0.35
565	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	9	0	0.071	0.062	0	0
566	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	18	0.41	0.071	0.16	0.16	0.31
567	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0.29	0.24
568	0.6	0	3.4e-06	0	0	0	0	0	4e-06	0	0.076	0.072	0	0	0	0	0.26	0	0	0	0	0.43	0.4	0.81	0.37	0.35
569	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	18	0.41	0.071	0.16	0.16	0.31
570	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0.29	0.24
571	0.95	0	0	0	0	0	0	0	0	0	0.0035	0.00072	0	0	0	0	0.045	0	0	0	0	0.43	0.4	0.81	0.37	0.35
572	0	0	0	0	0	0	0.012	0	0	0	0	0	0	0	0.99	0	0	0	0	0	14	0.091	0	0	0.041	0
573	0.0043	0	0	0	0	0	0	0	0	0	0.98	0.011	0	0	0	0	4.4e-06	0	0	0	10	0.41	0.44	1	0.4	0.31
574	0.0007	0	3.2e-06	0	0	0	0	0	6.3e-05	0	0	0	0	0	0	0	1	0	0	0	16	0.41	0.32	0.72	0.4	0.31
575	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	12	0.41	0.11	0.12	0	0
576	0.023	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.98	0	0	0	16	0.41	0.32	0.72	0.4	0.31
577	0.28	0	0	0	0	0	0	0	0	0	0.0038	0.00028	0	0	0	0	0	0	0.71	0	18	0.41	0.071	0.16	0.16	0.31
578	0.36	0	0	0	0	0	0	0	0.015	0	0.25	0.22	0	0	0	0	0.16	0	0	0	0	0.43	0.4	0.81	0.37	0.35
579	0.16	0	0	0	0	0	0	0	0	0	3.3e-05	2.5e-06	0	0	0	0	0.84	0	0	0	16	0.41	0.32	0.72	0.4	0.31
580	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0.14	0.48	0	0
581	0.18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.82	0	0	0	16	0.41	0.32	0.72	0.4	0.31
582	0.46	0	0	0	0	0	0	0	0	0	6.2e-06	0	0	0	0	0	0.54	0	0	0	16	0.41	0.32	0.72	0.4	0.31
583	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	16	0.41	0.32	0.72	0.4	0.31
584	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	11	0.43	0.52	1	0.37	0.35
585	0.4	0	0	0	0	0	0	0	0.00047	0	0.00012	7.1e-05	0	0	0	0	0.6	0	0	3.4e-05	16	0.41	0.32	0.72	0.4	0.31
586	0	0	0	0	0	0	0.44	0	0	0	0	0	0	0	0	0	0.56	0	0	0	16	0.41	0.32	0.72	0.4	0.31
587	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	11	0.43	0.52	1	0.37	0.35
588	0.27	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.73	0	0	0	16	0.41	0.32	0.72	0.4	0.31
589	0.054	0	0	0	0	0	0	0	0.0078	0	0	0	0	0	0	0	0.94	0	0	0	16	0.41	0.32	0.72	0.4	0.31
590	0.4	0	0	0	0	0	0	0	4.5e-06	0	0.00081	0.00034	0	0	0	0	0.59	0	0	0	16	0.41	0.32	0.72	0.4	0.31
591	0.37	0	0.0017	0	0	0	0	0	0.27	0	0.012	0.019	0	0	0	0	0.33	0	0	0	0	0.43	0.4	0.81	0.37	0.35
592	0.54	0	0	0	0	0	0	0	0	0	0.025	0.0075	0	0	0	0	0.43	0	0	0	0	0.43	0.4	0.81	0.37	0.35
593	0.55	0	0	0	0	0	0	0	0	0	0.04	2.8e-05	0	0	0	0	0.41	0	0	0	0	0.43	0.4	0.81	0.37	0.35
594	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.43	0.4	0.81	0.37	0.35
595	0.014	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.99	0	0	0	16	0.41	0.32	0.72	0.4	0.31
596	0.29	0	0	0	0	0	0	0	1.7e-05	0	2.4e-05	4.6e-06	0	0	0	0	0.71	0	0	0	16	0.41	0.32	0.72	0.4	0.31
597	0	0	0	0.63	0	0	0	0	0	0	0	0	0	0	2.8e-05	0	0.37	0	0	0	3	0.41	0.32	0.72	0.041	0.034
598	0.41	0	7.9e-06	0	0	0	0	0	0.00032	0	0.051	0.019	0	0	0	0	0.52	0	0	0	16	0.41	0.32	0.72	0.4	0.31
599	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	9	0	0.071	0.062	0	0
600	0.18	0	0	0	0	0	0	0	0.00091	0	0.082	0.077	0	0	0	0	0.66	0	0	0	16	0.41	0.32	0.72	0.4	0.31
601	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	16	0.41	0.32	0.72	0.4	0.31
602	0.13	0	3.7e-05	0	0	0	0	0	0.022	0	0.0045	0.00096	0	0	0	0	0.84	0	0	0	16	0.41	0.32	0.72	0.4	0.31
603	0.043	0	0	0	0	0	0	0	0.00064	0	0.00015	2.9e-05	0	0	0	0	0.96	0	0	0	16	0.41	0.32	0.72	0.4	0.31
