SNV	cluster0	cluster1	cluster2	cluster3	cluster4	cluster5	cluster6	cluster7	cluster	dcf0	dcf1	dcf2	dcf3	dcf4
619	0	0	0	0	0	0	1	0	6	0.41	0.32	0.72	0.37	0.31
620	0	0	0.36	0	0	0.00022	0.64	0.00026	6	0.41	0.32	0.72	0.37	0.31
621	0	0	0.14	0	9.7e-05	0.083	0.75	0.026	6	0.41	0.32	0.72	0.37	0.31
622	0	0	1	0	0	0	0	0	2	0.41	0.4	0.81	0.4	0.31
623	0	1	0	0	0	0	0	0	1	0.046	0.036	0.093	0.16	0.31
624	0	0	0.21	0	0.015	0.13	0.57	0.062	6	0.41	0.32	0.72	0.37	0.31
625	0	0	4.3e-05	0	0	0	1	3.8e-05	6	0.41	0.32	0.72	0.37	0.31
626	0	0	0.00026	0	0	0	1	8.2e-06	6	0.41	0.32	0.72	0.37	0.31
627	0	0	0.17	0	0	0.0018	0.82	0.0018	6	0.41	0.32	0.72	0.37	0.31
628	0	1	0	0	0	0	0	0	1	0.046	0.036	0.093	0.16	0.31
629	0	0	0.01	0	0	2.9e-05	0.99	0.0014	6	0.41	0.32	0.72	0.37	0.31
630	0	0	0	1	0	0	0	0	3	0.23	0.071	0.062	0	0
631	0	0	0.0055	0	0	0.00017	0.99	0.0018	6	0.41	0.32	0.72	0.37	0.31
632	0.94	0	0.00032	0	0.058	0	0	0	0	0.046	0.11	0.28	0	0.034
633	0	0	0.071	0	0	0.0026	0.92	0.0041	6	0.41	0.32	0.72	0.37	0.31
634	0	0	0.0011	0	0	0	1	2.1e-05	6	0.41	0.32	0.72	0.37	0.31
635	0	0	0.018	0	0	0	0.98	3.4e-06	6	0.41	0.32	0.72	0.37	0.31
636	0	0	0	0	0	0	1	0	6	0.41	0.32	0.72	0.37	0.31
637	0	0	0.0027	0	0	0.0011	0.99	0.011	6	0.41	0.32	0.72	0.37	0.31
638	0	0	0.023	0	0	0.61	0.082	0.29	5	0.61	0.36	0.75	0.4	0.35
639	0	0	0.11	0	0.0095	0.037	0.81	0.033	6	0.41	0.32	0.72	0.37	0.31
640	0	0	0.019	0	0	0.00038	0.98	0.00087	6	0.41	0.32	0.72	0.37	0.31
641	0	0	0.03	0	0	0.00015	0.97	0.002	6	0.41	0.32	0.72	0.37	0.31
642	0	0	0.45	0	0.087	0.19	0.25	0.026	2	0.41	0.4	0.81	0.4	0.31
643	0	0	0.93	0	0.013	3.5e-06	0.059	1.8e-06	2	0.41	0.4	0.81	0.4	0.31
644	0	0	0.18	0	2.1e-06	0.0097	0.78	0.031	6	0.41	0.32	0.72	0.37	0.31
645	0	0	0	1	0	0	0	0	3	0.23	0.071	0.062	0	0
646	0	0	0	0	0	0	1	0	6	0.41	0.32	0.72	0.37	0.31
647	0	0	0.68	0	0.00022	0.00016	0.32	0.00014	2	0.41	0.4	0.81	0.4	0.31
648	0	0	0.83	0	7.8e-05	0.027	0.14	0.004	2	0.41	0.4	0.81	0.4	0.31
649	1	0	0	0	0	0	0	0	0	0.046	0.11	0.28	0	0.034
650	0	1	0	0	0	0	0	0	1	0.046	0.036	0.093	0.16	0.31
651	0	0	0.84	0	0.0061	0.16	1.6e-06	0.00014	2	0.41	0.4	0.81	0.4	0.31
652	0	1	0	0	0	0	0	0	1	0.046	0.036	0.093	0.16	0.31
653	0	0	0.24	0	0.024	0.28	0.34	0.11	6	0.41	0.32	0.72	0.37	0.31
654	0	0	0.38	0	0.00045	0.022	0.56	0.044	6	0.41	0.32	0.72	0.37	0.31
655	0	0	0.00029	0	0	0	1	0	6	0.41	0.32	0.72	0.37	0.31
656	0	0	0	1	0	0	0	0	3	0.23	0.071	0.062	0	0
657	0	1	0	0	0	0	0	0	1	0.046	0.036	0.093	0.16	0.31
658	0	0	0	1	0	0	0	0	3	0.23	0.071	0.062	0	0
659	0	1	0	0	0	0	0	0	1	0.046	0.036	0.093	0.16	0.31
660	1	0	0	0	0	0	0	0	0	0.046	0.11	0.28	0	0.034
661	0	0	0	0	0	0	1	0	6	0.41	0.32	0.72	0.37	0.31
662	0	0	2.1e-05	0	0	0	1	1.5e-05	6	0.41	0.32	0.72	0.37	0.31
663	0	0	0	1	0	0	0	0	3	0.23	0.071	0.062	0	0
664	0	0	0.099	0	0	0	0.9	0	6	0.41	0.32	0.72	0.37	0.31
665	0	0	0.64	0	6.3e-05	0	0.36	1.7e-06	2	0.41	0.4	0.81	0.4	0.31
666	0	0	0.0065	0	0	1.2e-06	0.99	5.1e-05	6	0.41	0.32	0.72	0.37	0.31
667	0	0	1	0	2.1e-05	1.2e-05	0.00015	0	2	0.41	0.4	0.81	0.4	0.31
668	0	0	0.99	0	0.0032	0.0053	0.006	0.00018	2	0.41	0.4	0.81	0.4	0.31
669	0	0	0.86	0	9.6e-05	1.9e-06	0.14	4.6e-06	2	0.41	0.4	0.81	0.4	0.31
670	0	0	0.57	0	0	0.066	0.35	0.02	2	0.41	0.4	0.81	0.4	0.31
671	0	0	1.1e-05	0	0	0	1	2.5e-06	6	0.41	0.32	0.72	0.37	0.31
672	0	0	0.0025	0	0	0	1	1.7e-05	6	0.41	0.32	0.72	0.37	0.31
673	0	0	0.31	0	2e-05	0.00029	0.69	0.00049	6	0.41	0.32	0.72	0.37	0.31
674	0	0	0.0066	0	0	1.1e-06	0.99	0.00033	6	0.41	0.32	0.72	0.37	0.31
675	0	0	0.0029	0	0	0	1	1.8e-06	6	0.41	0.32	0.72	0.37	0.31
676	0	0	0.15	0	0	4.7e-06	0.85	0.00013	6	0.41	0.32	0.72	0.37	0.31
677	0	1	0	0	0	0	0	0	1	0.046	0.036	0.093	0.16	0.31
678	0.013	0.99	0	0	0	0	0	0	1	0.046	0.036	0.093	0.16	0.31
679	0	0	0.068	0	0.02	0.0033	0.91	0.0012	6	0.41	0.32	0.72	0.37	0.31
680	0	1	0	0	0	0	0	0	1	0.046	0.036	0.093	0.16	0.31
681	0	0	0.00012	0	1	0	0	0	4	0.41	0.52	1	0.37	0.44
682	0	0	4.5e-05	0	1	0	0	0	4	0.41	0.52	1	0.37	0.44
683	0	0	6.6e-05	0	1	0	0	0	4	0.41	0.52	1	0.37	0.44
684	0	0	0.0014	0	1	0	0	0	4	0.41	0.52	1	0.37	0.44
685	0	0	1.3e-05	0	1	0	0	0	4	0.41	0.52	1	0.37	0.44
686	0	0	4e-05	0	0	2.6e-05	1	0.0016	6	0.41	0.32	0.72	0.37	0.31
687	0	1	0	0	0	0	0	0	1	0.046	0.036	0.093	0.16	0.31
688	0.73	0	0	0.27	0	0	0	0	0	0.046	0.11	0.28	0	0.034
689	0	0	0.018	0	1.3e-05	0.061	0.84	0.083	6	0.41	0.32	0.72	0.37	0.31
690	0	0	0	0	1	0	0	0	4	0.41	0.52	1	0.37	0.44
691	0	0	4.4e-05	0	0.97	0.035	7.1e-05	3.5e-06	4	0.41	0.52	1	0.37	0.44
692	0	1	0	0	0	0	0	0	1	0.046	0.036	0.093	0.16	0.31
693	0	0	0	0	0	1	0	0	5	0.61	0.36	0.75	0.4	0.35
694	0	0	0.97	0	0.0086	0	0.024	0	2	0.41	0.4	0.81	0.4	0.31
695	0	0	0.00082	0	1	0	0	0	4	0.41	0.52	1	0.37	0.44
696	0	0	0	0	0	1	0	0	5	0.61	0.36	0.75	0.4	0.35
697	0	0	0	0	0	0	1	0.00096	6	0.41	0.32	0.72	0.37	0.31
698	0	0	0	0	0	1	0	0	5	0.61	0.36	0.75	0.4	0.35
699	0	0	0.059	0	0.94	0	0	0	4	0.41	0.52	1	0.37	0.44
700	0	0	5.3e-05	0	0	0.0012	0.96	0.039	6	0.41	0.32	0.72	0.37	0.31
701	0	0	0.0017	0	1	0	0	0	4	0.41	0.52	1	0.37	0.44
702	1	0	0	0	0	0	0	0	0	0.046	0.11	0.28	0	0.034
703	0	1	0	0	0	0	0	0	1	0.046	0.036	0.093	0.16	0.31
704	0	0	0.015	0	0.99	0	2.6e-05	0	4	0.41	0.52	1	0.37	0.44
705	0	0	5.6e-05	0	1	0	0	0	4	0.41	0.52	1	0.37	0.44
706	0	0	0.00095	0	0.00013	0.22	0.76	0.016	6	0.41	0.32	0.72	0.37	0.31
707	0	1	0	0	0	0	0	0	1	0.046	0.036	0.093	0.16	0.31
708	0	0	5.5e-05	0	0	0.21	0.13	0.66	7	0.57	0.32	0.72	0.37	0.31
709	0	0	0.0011	0	1	0	0	0	4	0.41	0.52	1	0.37	0.44
710	0	1	0	0	0	0	0	0	1	0.046	0.036	0.093	0.16	0.31
711	0	0	0	0	1	0	0	0	4	0.41	0.52	1	0.37	0.44
712	1	0	0	0	0	0	0	0	0	0.046	0.11	0.28	0	0.034
713	0	1	0	0	0	0	0	0	1	0.046	0.036	0.093	0.16	0.31
714	0	1	0	0	0	0	0	0	1	0.046	0.036	0.093	0.16	0.31
715	0	0	0.13	0	0	7.1e-05	0.87	0.00027	6	0.41	0.32	0.72	0.37	0.31
716	0.64	0	0	0	0.36	0	0	0	0	0.046	0.11	0.28	0	0.034
717	0.0073	0	0	0.99	0	0	0	0	3	0.23	0.071	0.062	0	0
718	0	0	0.015	0	0	0.00028	0.98	0.003	6	0.41	0.32	0.72	0.37	0.31
719	0	0	0.95	0	4e-05	0.0017	0.049	0.00051	2	0.41	0.4	0.81	0.4	0.31
720	0	0	0.29	0	0	0.024	0.68	0.0092	6	0.41	0.32	0.72	0.37	0.31
721	0	0	1	0	0	0	0	0	2	0.41	0.4	0.81	0.4	0.31
722	0	0	0	0	0	1	0	0	5	0.61	0.36	0.75	0.4	0.35
723	0.77	0	0.028	0	0.2	0	0	0	0	0.046	0.11	0.28	0	0.034
724	1	0	0	0	0	0	0	0	0	0.046	0.11	0.28	0	0.034
725	0	0	0	1	0	0	0	0	3	0.23	0.071	0.062	0	0
726	0	0	2.6e-05	0	1	0	0	0	4	0.41	0.52	1	0.37	0.44
727	0	0	0.019	0	1.1e-06	0.52	0.26	0.2	5	0.61	0.36	0.75	0.4	0.35
728	0	0	0.38	0	5.7e-05	0.033	0.56	0.032	6	0.41	0.32	0.72	0.37	0.31
729	0	1	0	0	0	0	0	0	1	0.046	0.036	0.093	0.16	0.31
730	0	0	0.33	0	0	0.00031	0.67	0.00039	6	0.41	0.32	0.72	0.37	0.31
731	0	0	0	1	0	3.8e-06	0	0	3	0.23	0.071	0.062	0	0
732	0	0	1	0	0	0	0	0	2	0.41	0.4	0.81	0.4	0.31
733	0	0	1	0	0	0	0	0	2	0.41	0.4	0.81	0.4	0.31
734	0	0	0.01	0	0	0	0.99	0	6	0.41	0.32	0.72	0.37	0.31
735	0	0	0.92	0	1.2e-05	0.061	0.016	0.0021	2	0.41	0.4	0.81	0.4	0.31
736	0	4.4e-05	0	0	0	1	0	0	5	0.61	0.36	0.75	0.4	0.35
737	0	0	0.78	0	0.0026	8.2e-05	0.21	3.9e-05	2	0.41	0.4	0.81	0.4	0.31
738	0	0	0.29	0	0	0.0033	0.7	0.0029	6	0.41	0.32	0.72	0.37	0.31
739	0	0	0.00096	0	0	0	1	1.5e-05	6	0.41	0.32	0.72	0.37	0.31
740	0	0	0.45	0	0.0015	0.16	0.36	0.038	2	0.41	0.4	0.81	0.4	0.31
741	1	0	0	0	0	0	0	0	0	0.046	0.11	0.28	0	0.034
742	0	0	1	0	0	0	0	0	2	0.41	0.4	0.81	0.4	0.31
743	1	0	0	0	0	0	0	0	0	0.046	0.11	0.28	0	0.034
744	0	0.1	0.9	0	0	1.4e-05	0	0	2	0.41	0.4	0.81	0.4	0.31
745	0	0	0.15	0	2.2e-05	0.08	0.74	0.033	6	0.41	0.32	0.72	0.37	0.31
746	0	0	0	0	0	0	1	0	6	0.41	0.32	0.72	0.37	0.31
747	6.3e-05	0	1	0	0	0	0	0	2	0.41	0.4	0.81	0.4	0.31
748	0	5.4e-06	1	0	0	0	0	0	2	0.41	0.4	0.81	0.4	0.31
749	0	0	0.93	0	1.5e-05	0.00024	0.072	5.4e-05	2	0.41	0.4	0.81	0.4	0.31
750	0	0.037	0	0	0	0.96	0	0	5	0.61	0.36	0.75	0.4	0.35
751	0	0	0	0	0	0	1	0	6	0.41	0.32	0.72	0.37	0.31
752	0	1	0	0	0	0	0.00047	0	1	0.046	0.036	0.093	0.16	0.31
753	1	0	3.4e-05	0	0.00012	0	0	0	0	0.046	0.11	0.28	0	0.034
754	0	0	0.21	0	0.00055	0.0016	0.78	0.0039	6	0.41	0.32	0.72	0.37	0.31
755	0	0	0.0085	0	0	3.4e-05	0.99	0.00047	6	0.41	0.32	0.72	0.37	0.31
756	0	0	0.35	0	0.0009	0.079	0.52	0.053	6	0.41	0.32	0.72	0.37	0.31
757	0	0	0.0085	0	0	0	0.99	0	6	0.41	0.32	0.72	0.37	0.31
758	0	0	1	0	0	0	0	0	2	0.41	0.4	0.81	0.4	0.31
759	0	0	1	0	0	0	0	0	2	0.41	0.4	0.81	0.4	0.31
760	0	0	0.3	0	0	0.0022	0.69	0.0048	6	0.41	0.32	0.72	0.37	0.31
761	0	0	0.33	0	3.4e-06	0	0.67	5.6e-06	6	0.41	0.32	0.72	0.37	0.31
762	0	0	0	1	0	0	0	0	3	0.23	0.071	0.062	0	0
763	0.012	0	0	0	0.99	0	0	0	4	0.41	0.52	1	0.37	0.44
764	0	0.39	0	0	0.00034	0.61	0	0	5	0.61	0.36	0.75	0.4	0.35
765	0	0	0	0	4.7e-05	0	1	0	6	0.41	0.32	0.72	0.37	0.31
766	0	0	0.00015	0	0.14	7.8e-06	0.86	0.0029	6	0.41	0.32	0.72	0.37	0.31
767	0	0	0.22	0	0.0054	0.64	0.014	0.11	5	0.61	0.36	0.75	0.4	0.35
768	0	0	0.0017	0	0	4e-06	1	0.00064	6	0.41	0.32	0.72	0.37	0.31
769	0	0	0.25	0	0.0062	0.1	0.59	0.048	6	0.41	0.32	0.72	0.37	0.31
770	0	1	0	0	0	0	0	0	1	0.046	0.036	0.093	0.16	0.31
771	0	0	0.0057	0	1.3e-06	0.0014	0.98	0.013	6	0.41	0.32	0.72	0.37	0.31
772	0.0036	1	0	0	0	0	0	0	1	0.046	0.036	0.093	0.16	0.31
773	0	0	0	1	0	0	0	0	3	0.23	0.071	0.062	0	0
774	0	0	0	1	0	0	0	0	3	0.23	0.071	0.062	0	0
775	0	0	0.00012	0	0	3.9e-06	1	0.00021	6	0.41	0.32	0.72	0.37	0.31
776	0	0	0.014	0	0	0.02	0.95	0.018	6	0.41	0.32	0.72	0.37	0.31
777	0	0	0.014	0	3.8e-06	0.84	0.029	0.12	5	0.61	0.36	0.75	0.4	0.35
778	0	0	0.00088	0	0	0	1	0.00014	6	0.41	0.32	0.72	0.37	0.31
779	0	0	0	1	0	0	0	0	3	0.23	0.071	0.062	0	0
780	0	0	1.9e-05	0	0	0	0.19	0.8	7	0.57	0.32	0.72	0.37	0.31
781	0	0	0.029	0	0	0	0.97	0	6	0.41	0.32	0.72	0.37	0.31
782	0	0	5.4e-05	0	0	0	0.2	0.8	7	0.57	0.32	0.72	0.37	0.31
783	0	0	0.041	0	0	0.039	0.8	0.12	6	0.41	0.32	0.72	0.37	0.31
784	0	0	0.81	0	0	0	0.19	0	2	0.41	0.4	0.81	0.4	0.31
785	0	0	0.2	0	1.1e-05	0.0084	0.73	0.065	6	0.41	0.32	0.72	0.37	0.31
786	0	0	0	1	0	0	0	0	3	0.23	0.071	0.062	0	0
787	0	0	0.89	0	7.2e-05	0.00017	0.11	0.00012	2	0.41	0.4	0.81	0.4	0.31
788	1	0	0	0	0	0	0	0	0	0.046	0.11	0.28	0	0.034
789	0	0	0.39	0	0	0.00014	0.61	0.00023	6	0.41	0.32	0.72	0.37	0.31
790	0	0	0	1	0	0.00031	0	0	3	0.23	0.071	0.062	0	0
791	0	0	0.9	0	0.00034	0.0008	0.1	0.00012	2	0.41	0.4	0.81	0.4	0.31
792	0	1	0	0	0	0	0	0	1	0.046	0.036	0.093	0.16	0.31
793	0	1	0	0	0	0	0	0	1	0.046	0.036	0.093	0.16	0.31
794	0	0	0.023	0	0	5.2e-06	0.98	0.00011	6	0.41	0.32	0.72	0.37	0.31
795	0	0	0	1	0	0	0	0	3	0.23	0.071	0.062	0	0
796	1.2e-05	0	0.0021	0	0	0	1	1.8e-05	6	0.41	0.32	0.72	0.37	0.31
797	0	0	0.68	0	0.14	0.0054	0.17	0.0015	2	0.41	0.4	0.81	0.4	0.31
798	0	0	0.0011	0	0	0	1	2.6e-05	6	0.41	0.32	0.72	0.37	0.31
799	0	0	0.00075	0	0	0	1	2.1e-06	6	0.41	0.32	0.72	0.37	0.31
800	0	0	0.44	0	6e-05	1.2e-05	0.55	6.3e-05	6	0.41	0.32	0.72	0.37	0.31
801	0	0	0	1	0	0	0	0	3	0.23	0.071	0.062	0	0
802	0	1	0	0	0	0	0	0	1	0.046	0.036	0.093	0.16	0.31
803	1	0	0	0.0013	0	0	0	0	0	0.046	0.11	0.28	0	0.034
804	0	0	0.24	0	0.23	0.049	0.45	0.028	6	0.41	0.32	0.72	0.37	0.31
805	0	0	1	0	0.0014	0	0.002	0	2	0.41	0.4	0.81	0.4	0.31
806	0	0	0.51	0	0.14	0.004	0.34	0.0019	2	0.41	0.4	0.81	0.4	0.31
807	1	0	0	0	0.00025	0	0	0	0	0.046	0.11	0.28	0	0.034
808	0	0	0.093	0	0	0	0.91	0	6	0.41	0.32	0.72	0.37	0.31
809	0	0	0.48	0	0.074	0.0046	0.44	0.0022	2	0.41	0.4	0.81	0.4	0.31
810	0	1	0	0	0	0	0	0	1	0.046	0.036	0.093	0.16	0.31
811	0	0	0.12	0	7.6e-05	0.021	0.84	0.012	6	0.41	0.32	0.72	0.37	0.31
812	0.011	0	0	0.99	0	0	0	0	3	0.23	0.071	0.062	0	0
813	0	0	0	1	0	0	0	0	3	0.23	0.071	0.062	0	0
814	0	0	0.016	0	0	2.1e-05	0.98	0.00021	6	0.41	0.32	0.72	0.37	0.31
815	0	1	0	0	0	0	0	0	1	0.046	0.036	0.093	0.16	0.31
816	0	0	0.0004	0	0	0.00016	0.98	0.017	6	0.41	0.32	0.72	0.37	0.31
817	0	0	0	0	0	0	1	0	6	0.41	0.32	0.72	0.37	0.31
818	0	0	0.012	0	0	8.3e-06	0.99	4.2e-05	6	0.41	0.32	0.72	0.37	0.31
819	0.99	0	0	0.0057	0	0	0	0	0	0.046	0.11	0.28	0	0.034
820	0	0	0.0047	0	8.4e-05	8.4e-06	1	1.7e-05	6	0.41	0.32	0.72	0.37	0.31
821	1	0	0	0	0	0	0	0	0	0.046	0.11	0.28	0	0.034
822	0	1	0	0	0	0	0	0	1	0.046	0.036	0.093	0.16	0.31
823	0	0	0.49	0	0	0	0.51	0	6	0.41	0.32	0.72	0.37	0.31
824	0	0	0.54	0	8.4e-05	0.00051	0.45	0.00086	2	0.41	0.4	0.81	0.4	0.31
825	0	0	0.99	0	4.7e-06	0	0.008	0	2	0.41	0.4	0.81	0.4	0.31
826	0	0	0	0	0	0	0	1	7	0.57	0.32	0.72	0.37	0.31
827	0.85	0.15	0	0	0	0	0	0	0	0.046	0.11	0.28	0	0.034
828	0	0	9.4e-05	0	0	0	1	1.1e-06	6	0.41	0.32	0.72	0.37	0.31
829	0	1	0	0	0	0	0	0	1	0.046	0.036	0.093	0.16	0.31
830	0	0	0.088	0	0	0.00035	0.91	0.00073	6	0.41	0.32	0.72	0.37	0.31
831	0	0	0.11	0	0.0034	0.26	0.53	0.093	6	0.41	0.32	0.72	0.37	0.31
832	0	0	0	0	0	0	0	1	7	0.57	0.32	0.72	0.37	0.31
833	0.99	0	0	0	0.013	0	0	0	0	0.046	0.11	0.28	0	0.034
834	0	0	0.81	0	4.7e-06	0	0.19	1e-05	2	0.41	0.4	0.81	0.4	0.31
835	0	0	1	0	0	0	0	0	2	0.41	0.4	0.81	0.4	0.31
836	0	0	0	0	0	0	0	1	7	0.57	0.32	0.72	0.37	0.31
837	0	0	0.31	0	0.0036	0.13	0.5	0.05	6	0.41	0.32	0.72	0.37	0.31
838	0	0	0.6	0	0	0.089	0.28	0.027	2	0.41	0.4	0.81	0.4	0.31
839	0	0	0	0	0	0	1	0	6	0.41	0.32	0.72	0.37	0.31
840	0	0	0.0024	0	0	1.4e-05	1	0.001	6	0.41	0.32	0.72	0.37	0.31
841	0.83	0	0	0	0.17	0	0	0	0	0.046	0.11	0.28	0	0.034
842	0	0	1	0	0	0	0	0	2	0.41	0.4	0.81	0.4	0.31
843	0	0	0.64	0	0.013	0.11	0.22	0.019	2	0.41	0.4	0.81	0.4	0.31
844	0	0	0	0.19	0	0.81	0	0	5	0.61	0.36	0.75	0.4	0.35
845	0	0	0	0.95	0	0.045	0	0	3	0.23	0.071	0.062	0	0
846	0	0	0.27	0	0.003	0.012	0.7	0.014	6	0.41	0.32	0.72	0.37	0.31
847	0	0	0.017	0	0	1e-06	0.98	0.00011	6	0.41	0.32	0.72	0.37	0.31
848	0	0	0.0046	0	0	0.00093	0.98	0.01	6	0.41	0.32	0.72	0.37	0.31
849	1	0	0	0	0	0	0	0	0	0.046	0.11	0.28	0	0.034
850	0	0	0.12	0	0.58	0.0042	0.29	0.007	4	0.41	0.52	1	0.37	0.44
851	0	0	0.039	0	0	4.4e-06	0.96	0.00013	6	0.41	0.32	0.72	0.37	0.31
852	0	0	0.54	0	0	1.3e-05	0.46	0.0001	2	0.41	0.4	0.81	0.4	0.31
853	0	0	0.95	0	0	0.00014	0.049	2e-05	2	0.41	0.4	0.81	0.4	0.31
854	1	0	0	0.0018	0	0	0	0	0	0.046	0.11	0.28	0	0.034
855	0	0	0.46	0	0.072	0.034	0.42	0.015	2	0.41	0.4	0.81	0.4	0.31
856	0	0	0.32	0	0.00012	0.00051	0.68	0.00072	6	0.41	0.32	0.72	0.37	0.31
857	0	0	0.19	0	6.8e-06	0	0.81	8.5e-06	6	0.41	0.32	0.72	0.37	0.31
858	0	1	0	0	0	0	0	0	1	0.046	0.036	0.093	0.16	0.31
859	0	1	0	0	0	0	0	0	1	0.046	0.036	0.093	0.16	0.31
860	0	0	0.00083	0	0	0	1	0	6	0.41	0.32	0.72	0.37	0.31
861	0	0	0.27	0	2.6e-05	0.42	0.2	0.1	5	0.61	0.36	0.75	0.4	0.35
862	0	0	0.94	0	0	0.00044	0.058	0.00036	2	0.41	0.4	0.81	0.4	0.31
863	0	0	0	1	0	0	0	0	3	0.23	0.071	0.062	0	0
864	0	0	0.25	0	0.00057	0.045	0.67	0.036	6	0.41	0.32	0.72	0.37	0.31
865	0	0	0.51	0	0.0025	0.22	0.21	0.048	2	0.41	0.4	0.81	0.4	0.31
866	0	0	0	1	0	0	0	0	3	0.23	0.071	0.062	0	0
867	0	0	0	1	0	0	0	0	3	0.23	0.071	0.062	0	0
868	0	0	0.33	0	0.022	0.039	0.58	0.028	6	0.41	0.32	0.72	0.37	0.31
869	0	0	0.15	0	0	0	0.85	9.6e-06	6	0.41	0.32	0.72	0.37	0.31
870	0	0	0.48	0	3.2e-05	0.00015	0.52	0.00026	6	0.41	0.32	0.72	0.37	0.31
871	0	0	0.98	0	0.00092	0.00024	0.018	3.7e-05	2	0.41	0.4	0.81	0.4	0.31
872	0	0	0.022	0	0	0	0.98	0	6	0.41	0.32	0.72	0.37	0.31
873	0	0	0.026	0	0	0.00013	0.97	0.00078	6	0.41	0.32	0.72	0.37	0.31
874	0	0	0	0	0	0	0	1	7	0.57	0.32	0.72	0.37	0.31
875	0	0	1	0	0	0	0	0	2	0.41	0.4	0.81	0.4	0.31
876	0	0	0.001	0	0	0	1	0	6	0.41	0.32	0.72	0.37	0.31
877	0	0	0.19	0	0	0	0.81	1.2e-05	6	0.41	0.32	0.72	0.37	0.31
878	0	0	9.3e-06	0	0	0	1	0	6	0.41	0.32	0.72	0.37	0.31
879	0	0	0.86	0	0	8.4e-05	0.14	0.00021	2	0.41	0.4	0.81	0.4	0.31
880	0	0	0.0046	0	0	3.9e-05	0.99	0.00069	6	0.41	0.32	0.72	0.37	0.31
881	0	0	0.023	0	0	0.0004	0.97	0.0018	6	0.41	0.32	0.72	0.37	0.31
882	0	0	0.026	0	0	0	0.97	0	6	0.41	0.32	0.72	0.37	0.31
883	0	0	1.1e-05	0	0	0	1	0	6	0.41	0.32	0.72	0.37	0.31
884	0	0	0.99	0	0	6.4e-05	0.011	5.6e-06	2	0.41	0.4	0.81	0.4	0.31
885	1	0	0	0	0	0	0	0	0	0.046	0.11	0.28	0	0.034
886	0	0	0.7	0	0	0	0.27	0.032	2	0.41	0.4	0.81	0.4	0.31
887	0	0	0.01	0	0	0.0026	0.99	0.00025	6	0.41	0.32	0.72	0.37	0.31
888	0	0	0	0.00039	0	0.00014	0	1	7	0.57	0.32	0.72	0.37	0.31
889	0	0	0.42	0	0.015	0.0075	0.55	0.0063	6	0.41	0.32	0.72	0.37	0.31
890	1	0	0	0	0	0	0	0	0	0.046	0.11	0.28	0	0.034
891	0	0	0.002	0	0	3e-06	1	5.3e-05	6	0.41	0.32	0.72	0.37	0.31
892	1	0	0	0	0	0	0	0	0	0.046	0.11	0.28	0	0.034
893	1	0	0	0	0	0	0	0	0	0.046	0.11	0.28	0	0.034
894	0	0	0.78	0	0.12	6.1e-06	0.098	1.2e-05	2	0.41	0.4	0.81	0.4	0.31
895	0	0	0	1	0	0	0	0	3	0.23	0.071	0.062	0	0
896	0	0	0.65	0	0	0	0.35	0	2	0.41	0.4	0.81	0.4	0.31
