SNV	cluster0	cluster1	cluster2	cluster3	cluster4	cluster5	cluster	dcf0	dcf1	dcf2	dcf3	dcf4
747	0	0	0	1	0	5.9e-06	3	0	0.036	0.16	0	0
748	1	0	2.5e-05	0	0	0	0	0.43	0.36	0.75	0.4	0.35
749	1	0	0	0	0	5.6e-05	0	0.43	0.36	0.75	0.4	0.35
750	1	0	0	0	0	0	0	0.43	0.36	0.75	0.4	0.35
751	0	0	1	0	0	0	2	0.046	0.071	0.25	0.12	0.1
752	0	0	1	0	0	0	2	0.046	0.071	0.25	0.12	0.1
753	0	0	0	0.2	0	0.8	5	0.43	0.44	1	0.37	0.31
754	0.97	0	0	0	0	0.033	0	0.43	0.36	0.75	0.4	0.35
755	1	0	0	0	0	0	0	0.43	0.36	0.75	0.4	0.35
756	0.95	0	0	0	1.2e-06	0.054	0	0.43	0.36	0.75	0.4	0.35
757	1	0	0	0	0	0	0	0.43	0.36	0.75	0.4	0.35
758	1	0	0	3.5e-05	0	0	0	0.43	0.36	0.75	0.4	0.35
759	0.99	0	0	0.0095	0	0	0	0.43	0.36	0.75	0.4	0.35
760	1	0	0	0	0	4e-05	0	0.43	0.36	0.75	0.4	0.35
761	0.93	0	0	0	0	0.069	0	0.43	0.36	0.75	0.4	0.35
762	0	1	0	0	0	0	1	0.41	0.071	0.062	0	0
763	0	0	0.98	0	0.024	0	2	0.046	0.071	0.25	0.12	0.1
764	1	0	0	0	0	0	0	0.43	0.36	0.75	0.4	0.35
765	0.00023	0	0	0	0	1	5	0.43	0.44	1	0.37	0.31
766	0.00069	0	0	0	9e-06	1	5	0.43	0.44	1	0.37	0.31
767	0.0059	0	0	0	0	0.99	5	0.43	0.44	1	0.37	0.31
768	1	0	0	0	0.00036	0.0019	0	0.43	0.36	0.75	0.4	0.35
769	0.99	0	0	0	0.00024	0.012	0	0.43	0.36	0.75	0.4	0.35
770	0	0	1	0	0	0	2	0.046	0.071	0.25	0.12	0.1
771	1	0	0	0	0	4.5e-06	0	0.43	0.36	0.75	0.4	0.35
772	0	0	1	0	0	0	2	0.046	0.071	0.25	0.12	0.1
773	0	1	0	0	0	0	1	0.41	0.071	0.062	0	0
774	0	1	0	0	0	0	1	0.41	0.071	0.062	0	0
775	1	0	0	0	0	0	0	0.43	0.36	0.75	0.4	0.35
776	1	0	0	0	0	0	0	0.43	0.36	0.75	0.4	0.35
777	1	0	0	0	2.6e-05	0.00015	0	0.43	0.36	0.75	0.4	0.35
778	1	0	0	0	0	0	0	0.43	0.36	0.75	0.4	0.35
779	0	1	0	0	0	0	1	0.41	0.071	0.062	0	0
780	1	0	0	0	0	0	0	0.43	0.36	0.75	0.4	0.35
781	1	0	0	0	0	1.5e-05	0	0.43	0.36	0.75	0.4	0.35
782	1	0	0	0	0	0	0	0.43	0.36	0.75	0.4	0.35
783	1	0	0	0	0	0	0	0.43	0.36	0.75	0.4	0.35
784	0.98	0	0	0	0	0.021	0	0.43	0.36	0.75	0.4	0.35
785	0.85	0	0	0	0	0.15	0	0.43	0.36	0.75	0.4	0.35
786	0	1	0	0	0	0	1	0.41	0.071	0.062	0	0
787	0.99	0	0	0	0	0.011	0	0.43	0.36	0.75	0.4	0.35
788	0	0	1	0	0	0	2	0.046	0.071	0.25	0.12	0.1
789	1	0	0	0	0	0	0	0.43	0.36	0.75	0.4	0.35
790	0	1	0	0	0	0	1	0.41	0.071	0.062	0	0
791	1	0	0	0	0	1.9e-05	0	0.43	0.36	0.75	0.4	0.35
792	0	0	1	0	0	0	2	0.046	0.071	0.25	0.12	0.1
793	0	0	0.032	0	0.97	0	4	0.41	0.52	1	0.57	0.61
794	1	0	0	0	0	0	0	0.43	0.36	0.75	0.4	0.35
795	0	1	0	0	0	0	1	0.41	0.071	0.062	0	0
796	1	0	0	0	0	0.0011	0	0.43	0.36	0.75	0.4	0.35
797	0.65	0	0	0	0.0042	0.35	0	0.43	0.36	0.75	0.4	0.35
798	1	0	0	0	0	0.00075	0	0.43	0.36	0.75	0.4	0.35
799	1	0	0	0	0	0.00021	0	0.43	0.36	0.75	0.4	0.35
800	0.98	0	0	0	0.0044	0.017	0	0.43	0.36	0.75	0.4	0.35
801	0	1	0	0	0	0	1	0.41	0.071	0.062	0	0
802	0	0	1	0	0	0	2	0.046	0.071	0.25	0.12	0.1
803	0	0	1	0	0	0	2	0.046	0.071	0.25	0.12	0.1
804	0.62	0	0	0	0.091	0.29	0	0.43	0.36	0.75	0.4	0.35
805	0.11	0	0	0	0.0016	0.89	5	0.43	0.44	1	0.37	0.31
806	0.65	0	0	0	0.0096	0.34	0	0.43	0.36	0.75	0.4	0.35
807	0	0	1	0	0	0	2	0.046	0.071	0.25	0.12	0.1
808	1	0	0	0	0	0	0	0.43	0.36	0.75	0.4	0.35
809	0.67	0	0	0	4.1e-05	0.33	0	0.43	0.36	0.75	0.4	0.35
810	0	0	1	0	0	0	2	0.046	0.071	0.25	0.12	0.1
811	1	0	0	0	1.9e-05	3.8e-05	0	0.43	0.36	0.75	0.4	0.35
812	0	0	0	1	0	0	3	0	0.036	0.16	0	0
813	0	1	0	0	0	0	1	0.41	0.071	0.062	0	0
814	1	0	0	0	0	3.8e-05	0	0.43	0.36	0.75	0.4	0.35
815	0	0	1	0	0	0	2	0.046	0.071	0.25	0.12	0.1
816	1	0	0	0	0	0	0	0.43	0.36	0.75	0.4	0.35
817	1	0	0	0	0	0	0	0.43	0.36	0.75	0.4	0.35
818	1	0	0	0	0	0	0	0.43	0.36	0.75	0.4	0.35
819	0	0	0	1	0	0	3	0	0.036	0.16	0	0
820	0.91	0	0	0	0.00013	0.086	0	0.43	0.36	0.75	0.4	0.35
821	0	0	1	0	0	0	2	0.046	0.071	0.25	0.12	0.1
822	0	0	1	0	0	0	2	0.046	0.071	0.25	0.12	0.1
823	1	0	0	0	0	4.5e-05	0	0.43	0.36	0.75	0.4	0.35
824	0.91	0	0	0	0	0.092	0	0.43	0.36	0.75	0.4	0.35
825	0.019	0	0	0	0	0.98	5	0.43	0.44	1	0.37	0.31
826	1	0	0	0	0	0	0	0.43	0.36	0.75	0.4	0.35
827	0	0	1	0	0	0	2	0.046	0.071	0.25	0.12	0.1
828	1	0	0	0	0	0.00014	0	0.43	0.36	0.75	0.4	0.35
829	0	0	1	0	0	0	2	0.046	0.071	0.25	0.12	0.1
830	1	0	0	0	0	0	0	0.43	0.36	0.75	0.4	0.35
831	1	0	0	0	3.2e-05	0.0016	0	0.43	0.36	0.75	0.4	0.35
832	0.58	0.42	0	0	0	0	0	0.43	0.36	0.75	0.4	0.35
833	0	0	0	0	0	1	5	0.43	0.44	1	0.37	0.31
834	0.72	0	0	0	0	0.28	0	0.43	0.36	0.75	0.4	0.35
835	0.0093	0	0	0.99	0	0	3	0	0.036	0.16	0	0
836	1	0	0	0	0	0	0	0.43	0.36	0.75	0.4	0.35
837	0.99	0	0	0	0.0006	0.013	0	0.43	0.36	0.75	0.4	0.35
838	1	0	0	0	0	6e-05	0	0.43	0.36	0.75	0.4	0.35
839	0	0	1	0	0	0	2	0.046	0.071	0.25	0.12	0.1
840	1	0	0	0	0	0	0	0.43	0.36	0.75	0.4	0.35
841	0	0	0	0	0	1	5	0.43	0.44	1	0.37	0.31
842	0.00031	0	0	1	0	0	3	0	0.036	0.16	0	0
843	0.97	0	0	0	0.00016	0.026	0	0.43	0.36	0.75	0.4	0.35
844	1	0	0	0	0	0	0	0.43	0.36	0.75	0.4	0.35
845	4.9e-05	1	0	0	0	0	1	0.41	0.071	0.062	0	0
846	0.92	0	0	0	0.0002	0.085	0	0.43	0.36	0.75	0.4	0.35
847	0.00094	0	1	0	0	7.2e-05	2	0.046	0.071	0.25	0.12	0.1
848	1	0	0	0	0	9.9e-06	0	0.43	0.36	0.75	0.4	0.35
849	0	0	1	0	0	0	2	0.046	0.071	0.25	0.12	0.1
850	0.0032	0	0	0	0	1	5	0.43	0.44	1	0.37	0.31
851	1	0	0	0	0	0	0	0.43	0.36	0.75	0.4	0.35
852	0.99	0	0	0	0	0.011	0	0.43	0.36	0.75	0.4	0.35
853	1	0	0	0	0	0	0	0.43	0.36	0.75	0.4	0.35
854	0	0	7.2e-06	1	0	0	3	0	0.036	0.16	0	0
855	0.85	0	0	0	0.038	0.12	0	0.43	0.36	0.75	0.4	0.35
856	1	0	0	0	7.4e-06	0.0014	0	0.43	0.36	0.75	0.4	0.35
857	0.96	0	0	0	0.032	0.0033	0	0.43	0.36	0.75	0.4	0.35
858	1	0	6.9e-06	0	0	0	0	0.43	0.36	0.75	0.4	0.35
859	0	0	1	0	0	0	2	0.046	0.071	0.25	0.12	0.1
860	1	0	0	0	0	0	0	0.43	0.36	0.75	0.4	0.35
861	1	0	0	0	0	0.00097	0	0.43	0.36	0.75	0.4	0.35
862	0.92	0	0	0	0.0002	0.08	0	0.43	0.36	0.75	0.4	0.35
863	0	1	0	0	0	0	1	0.41	0.071	0.062	0	0
864	0.99	0	0	0	0.0011	0.0079	0	0.43	0.36	0.75	0.4	0.35
865	0.93	0	0	0	1.2e-05	0.068	0	0.43	0.36	0.75	0.4	0.35
866	0	1	0	0	0	0	1	0.41	0.071	0.062	0	0
867	0	1	0	0	0	0	1	0.41	0.071	0.062	0	0
868	0.36	0	0	0	8.5e-05	0.64	5	0.43	0.44	1	0.37	0.31
869	1	0	0	0	0	3.3e-06	0	0.43	0.36	0.75	0.4	0.35
870	1	0	0	0	0.00024	0.0011	0	0.43	0.36	0.75	0.4	0.35
871	0.93	0	0	0	3e-06	0.068	0	0.43	0.36	0.75	0.4	0.35
872	1	0	0	0	0	0	0	0.43	0.36	0.75	0.4	0.35
873	1	0	0	0	0	0	0	0.43	0.36	0.75	0.4	0.35
874	1	0	0	0	0	0	0	0.43	0.36	0.75	0.4	0.35
875	0	0	1	0	0	0	2	0.046	0.071	0.25	0.12	0.1
876	1	0	0	0	0	0	0	0.43	0.36	0.75	0.4	0.35
877	1	0	0	0	0	6.3e-06	0	0.43	0.36	0.75	0.4	0.35
878	1	0	0	0	0	0	0	0.43	0.36	0.75	0.4	0.35
879	0.99	0	0	0	0	0.0081	0	0.43	0.36	0.75	0.4	0.35
880	1	0	0	0	0	0	0	0.43	0.36	0.75	0.4	0.35
881	1	0	0	0	0	0	0	0.43	0.36	0.75	0.4	0.35
882	1	0	0	0	0	0	0	0.43	0.36	0.75	0.4	0.35
883	1	0	0	0	0	0	0	0.43	0.36	0.75	0.4	0.35
884	1	0	0	0	0	9.5e-05	0	0.43	0.36	0.75	0.4	0.35
885	0	0	1	0	0	0	2	0.046	0.071	0.25	0.12	0.1
886	1	0	0	0	0	0	0	0.43	0.36	0.75	0.4	0.35
887	1	0	0	0	0	0	0	0.43	0.36	0.75	0.4	0.35
888	0.0018	1	0	0	0	0	1	0.41	0.071	0.062	0	0
889	0.91	0	0	0	7.5e-05	0.087	0	0.43	0.36	0.75	0.4	0.35
890	0	0	0	0	0	1	5	0.43	0.44	1	0.37	0.31
891	1	0	0	0	0	0	0	0.43	0.36	0.75	0.4	0.35
892	0	0	1	0	0	0	2	0.046	0.071	0.25	0.12	0.1
893	0	0	1	0	0	0	2	0.046	0.071	0.25	0.12	0.1
894	0.0047	0	0	0	0.99	0.00093	4	0.41	0.52	1	0.57	0.61
895	0	3.2e-05	0	0	0	1	5	0.43	0.44	1	0.37	0.31
896	0.0057	0	0	0	0.99	0	4	0.41	0.52	1	0.57	0.61
