SNV	cluster0	cluster1	cluster2	cluster3	cluster4	cluster5	cluster6	cluster7	cluster8	cluster9	cluster10	cluster	dcf0	dcf1	dcf2	dcf3	dcf4
544	0.5	0	0	0.5	0.0026	0	0	0	0	0	0	3	0.41	0.32	0.72	0.37	0.31
545	0.47	0	0	0.47	0	0	0	0	1.2e-05	0.059	0	3	0.41	0.32	0.72	0.37	0.31
546	0.01	0	1.4e-06	0.01	0	0	0	0	0.025	0.95	0	9	0.51	0.4	0.75	0.4	0.44
547	0.18	0	5e-06	0.18	0	0	0	0	0.0087	0.64	0	9	0.51	0.4	0.75	0.4	0.44
548	0.5	0	0	0.5	0	0	0	0	0.0038	0.00051	0	3	0.41	0.32	0.72	0.37	0.31
549	0.12	0	7.7e-05	0.12	0	0	0	0	0.17	0.58	0	9	0.51	0.4	0.75	0.4	0.44
550	0.5	0	0	0.5	0	0	0	0	2.9e-06	8e-05	0	3	0.41	0.32	0.72	0.37	0.31
551	0.33	0	0.00018	0.33	0	0	0	0	0.32	0.026	0	3	0.41	0.32	0.72	0.37	0.31
552	0	0	0.0019	0	0	0	0	0	1	3.5e-05	0	8	0.41	0.4	0.81	0.37	0.31
553	0	0	0	0	1	0	0	0	0	0	0	4	0.091	0.11	0.28	0.041	0.034
554	0	0	0	0	0	1	0	0	0	0	0	5	0.14	0.036	0	0.041	0
555	0	0	0	0	0	0	0	0	1	0	0	8	0.41	0.4	0.81	0.37	0.31
556	0	0	1	0	0	0	0	0	0.0032	1.9e-06	0	2	0.41	0.48	1	0.37	0.31
557	0.5	0	0	0.5	0	0	0	0	0	0	0	3	0.41	0.32	0.72	0.37	0.31
558	0	0	0	0	1	0	0	0	0	0	0	4	0.091	0.11	0.28	0.041	0.034
559	0	0	0	0	0	1	0	0	0	0	0	5	0.14	0.036	0	0.041	0
560	0.5	0	0	0.5	0	0	0	0	0.00032	1.5e-06	0	3	0.41	0.32	0.72	0.37	0.31
561	0	0	0	0	1	0	0	0	0	0	0	4	0.091	0.11	0.28	0.041	0.034
562	0	0	0.0039	0	0	0	0	0	1	0	0	8	0.41	0.4	0.81	0.37	0.31
563	0	0	0	0	1	0	0	0	0	0	0	4	0.091	0.11	0.28	0.041	0.034
564	0	0	2.4e-05	0	0	0	0	0	1	0	0	8	0.41	0.4	0.81	0.37	0.31
565	0	0	0	0	0	0	0	0	0	0	1	10	0	0.071	0.22	0	0
566	0.5	0	0	0.5	0	0	0	0	0	2.2e-06	0	3	0.41	0.32	0.72	0.37	0.31
567	0	0	0	0	0	0	0	1	0	0	0	7	0	0	0	0.29	0.21
568	0.14	0	0.094	0.14	0	0	0	0	0.47	0.15	0	8	0.41	0.4	0.81	0.37	0.31
569	0	0	0	0	1	0	0	0	0	0	0	4	0.091	0.11	0.28	0.041	0.034
570	0	0	0	0	0	0	0	1	0	0	0	7	0	0	0	0.29	0.21
571	0.0048	0	0.0013	0.0048	0	0	0	0	0.99	3e-05	0	8	0.41	0.4	0.81	0.37	0.31
572	0	0	0	0	0	0.11	0	0.89	0	0	0	7	0	0	0	0.29	0.21
573	2.6e-06	0	0.92	2.6e-06	0	0	0	0	0.082	1.3e-06	0	2	0.41	0.48	1	0.37	0.31
574	0.5	0	0	0.5	0	0	0	0	0.0026	0.0001	0	3	0.41	0.32	0.72	0.37	0.31
575	0	0	0	0	1	0	0	0	0	0	0	4	0.091	0.11	0.28	0.041	0.034
576	0.5	0	0	0.5	0	0	0	0	0.0016	0.00094	0	3	0.41	0.32	0.72	0.37	0.31
577	0	0	0.0031	0	0	0	0.043	0	0.95	0.00082	0	8	0.41	0.4	0.81	0.37	0.31
578	0.058	0	0.31	0.058	0	0	0	0	0.5	0.069	0	8	0.41	0.4	0.81	0.37	0.31
579	0.34	0	1.8e-05	0.34	0	0	0	0	0.32	1.2e-05	0	3	0.41	0.32	0.72	0.37	0.31
580	0	0	0	0	0	0	0	0	0	0	1	10	0	0.071	0.22	0	0
581	0.41	0	0	0.41	0	0	0	0	0.18	0.0039	0	3	0.41	0.32	0.72	0.37	0.31
582	0.26	0	3.2e-06	0.26	0	0	0	0	0.48	0.0034	0	8	0.41	0.4	0.81	0.37	0.31
583	0.5	0	0	0.5	0	0	0	0	0	0	0	3	0.41	0.32	0.72	0.37	0.31
584	0	0	0	0	1	0	0	0	0	0	0	4	0.091	0.11	0.28	0.041	0.034
585	0.21	0	8.3e-05	0.21	0	0	0	0	0.36	0.21	0	8	0.41	0.4	0.81	0.37	0.31
586	0.49	0	0	0.49	0	0	0	0.021	0	0	0	3	0.41	0.32	0.72	0.37	0.31
587	0	0	0	0	1	0	0	0	0	0	0	4	0.091	0.11	0.28	0.041	0.034
588	0.44	0	0	0.44	0	0	0	0	0.12	0.003	0	3	0.41	0.32	0.72	0.37	0.31
589	0.12	0	0	0.12	0	0	0	0	0.0033	0.76	0	9	0.51	0.4	0.75	0.4	0.44
590	0.3	0	0.0007	0.3	0	0	0	0	0.38	0.024	0	8	0.41	0.4	0.81	0.37	0.31
591	0.11	0	0.0098	0.11	0	0	0	0	0.14	0.62	0	9	0.51	0.4	0.75	0.4	0.44
592	0.16	0	0.018	0.16	0	0	0	0	0.65	0.0066	0	8	0.41	0.4	0.81	0.37	0.31
593	0.07	0	0.0013	0.07	0	0	0	0	0.86	1.5e-05	0	8	0.41	0.4	0.81	0.37	0.31
594	0	0	0	0	0	0	1	0	0	0.003	0	6	0.41	0.36	0.75	0.07	0.077
595	0.49	0	0	0.49	0	0	0	0	0.013	5.5e-06	0	3	0.41	0.32	0.72	0.37	0.31
596	0.35	0	6.4e-06	0.35	0	0	0	0	0.057	0.23	0	3	0.41	0.32	0.72	0.37	0.31
597	0	0	0	0	0	0	0.76	0.24	0	0	0	6	0.41	0.36	0.75	0.07	0.077
598	0.31	0	0.025	0.31	0	0	0	0	0.26	0.093	0	3	0.41	0.32	0.72	0.37	0.31
599	0	0	0	0	0	0.73	0	0	0	0	0.27	5	0.14	0.036	0	0.041	0
600	0.34	0	0.097	0.34	0	0	0	0	0.16	0.058	0	3	0.41	0.32	0.72	0.37	0.31
601	0.5	0	0	0.5	0	0	0	0	1.1e-05	0	0	3	0.41	0.32	0.72	0.37	0.31
602	0.32	0	0.0021	0.32	0	0	0	0	0.1	0.25	0	3	0.41	0.32	0.72	0.37	0.31
603	0.46	0	8.6e-05	0.46	0	0	0	0	0.046	0.034	0	3	0.41	0.32	0.72	0.37	0.31
604	0.5	0	0	0.5	0	0	0	0	0	0	0	3	0.41	0.32	0.72	0.37	0.31
605	0.5	0	0	0.5	0	0	0	0	1.8e-05	0.0017	0	3	0.41	0.32	0.72	0.37	0.31
606	0.28	0	1.9e-05	0.28	0	0	0	0	0.17	0.26	0	3	0.41	0.32	0.72	0.37	0.31
607	0	0	0	0	1	0	0	0	0	0	0	4	0.091	0.11	0.28	0.041	0.034
608	0.5	0	0	0.5	0	0	0	0	7.3e-06	0	0	3	0.41	0.32	0.72	0.37	0.31
609	0.5	0	0	0.5	0	0	0	0	0.00068	0	0	3	0.41	0.32	0.72	0.37	0.31
610	0.46	0	0	0.46	0	0	0	0	0.02	0.058	0	3	0.41	0.32	0.72	0.37	0.31
611	0.44	0	0.00039	0.44	0	0	0	0	0.11	0.0033	0	3	0.41	0.32	0.72	0.37	0.31
612	0.35	0	0.0093	0.35	0	0	0	0	0.24	0.045	0	3	0.41	0.32	0.72	0.37	0.31
613	0.5	0	0	0.5	0	0	0	0	0.0071	0.0012	0	3	0.41	0.32	0.72	0.37	0.31
614	0.22	0	0.071	0.22	0	0	0	0	0.34	0.16	0	8	0.41	0.4	0.81	0.37	0.31
615	0.017	0	0.97	0.017	0	0	0	0	7.5e-05	5.8e-05	0	2	0.41	0.48	1	0.37	0.31
616	0.43	0	0.0002	0.43	0	0	0	0	0.038	0.11	0	3	0.41	0.32	0.72	0.37	0.31
617	0	0	0	0	1	0	0	0	0	0	0	4	0.091	0.11	0.28	0.041	0.034
618	0.5	0	0	0.5	0	0	0	0	7.2e-05	1.4e-05	0	3	0.41	0.32	0.72	0.37	0.31
619	0.5	0.007	0	0.5	0	0	0	1.3e-05	0	0	0	3	0.41	0.32	0.72	0.37	0.31
620	0.46	0	0.00017	0.46	0	0	0	0	0.07	0.0018	0	3	0.41	0.32	0.72	0.37	0.31
621	0.19	0	2.3e-05	0.19	0	0	0	0	0.042	0.58	0	9	0.51	0.4	0.75	0.4	0.44
622	0	0	0	0	0	0	1	0	0	0	0	6	0.41	0.36	0.75	0.07	0.077
623	0	0	0	0	0	1	0	0	0	0	0	5	0.14	0.036	0	0.041	0
624	0.32	0	0.065	0.32	0	0	0	0	0.23	0.062	0	3	0.41	0.32	0.72	0.37	0.31
625	0.47	0	0	0.47	0	0	0	0.069	3e-05	2e-06	0	3	0.41	0.32	0.72	0.37	0.31
626	0.5	0	0	0.5	0	0	0	0	0.001	0	0	3	0.41	0.32	0.72	0.37	0.31
627	0.31	0	1.7e-05	0.31	0	0	0	0	0.38	0	0	8	0.41	0.4	0.81	0.37	0.31
628	0	0	0	0	1	0	0	0	0	0	0	4	0.091	0.11	0.28	0.041	0.034
629	0.49	0	0	0.49	0	0	0	0	0.027	3.5e-05	0	3	0.41	0.32	0.72	0.37	0.31
630	0	0	0	0	1.5e-05	0	1	0	0	0	0	6	0.41	0.36	0.75	0.07	0.077
631	0.49	0	0	0.49	0	0	0	0	0.0083	0.002	0	3	0.41	0.32	0.72	0.37	0.31
632	0	0	0.91	0	0.012	0	0	0	8.9e-05	0	0.075	2	0.41	0.48	1	0.37	0.31
633	0.44	0	0	0.44	0	0	0	0	0.052	0.067	0	3	0.41	0.32	0.72	0.37	0.31
634	0.5	0	0	0.5	0	0	0	0	0.0021	0	0	3	0.41	0.32	0.72	0.37	0.31
635	0.47	0	0	0.47	0	0	0	0	0.061	0	0	3	0.41	0.32	0.72	0.37	0.31
636	0.5	0	0	0.5	0	0	0	0	0	0	0	3	0.41	0.32	0.72	0.37	0.31
637	0.5	0	0	0.5	0	0	0	0	0.0052	0.0031	0	3	0.41	0.32	0.72	0.37	0.31
638	0.33	0	5.7e-05	0.33	0	0	0	0	0.13	0.22	0	3	0.41	0.32	0.72	0.37	0.31
639	0.4	0	0.0081	0.4	0	0	0	0	0.12	0.071	0	3	0.41	0.32	0.72	0.37	0.31
640	0.49	0	0	0.49	0	0	0	0	0.018	0.0059	0	3	0.41	0.32	0.72	0.37	0.31
641	0.49	0	0	0.49	0	0	0	0	0.028	0.0001	0	3	0.41	0.32	0.72	0.37	0.31
642	0.084	0	0.029	0.084	0	0	0	0	0.25	0.56	0	9	0.51	0.4	0.75	0.4	0.44
643	0.047	0	0.056	0.047	0	0	0	0	0.85	0.0021	0	8	0.41	0.4	0.81	0.37	0.31
644	0.45	0	0.0015	0.45	0	0	0	0	0.097	0.00039	0	3	0.41	0.32	0.72	0.37	0.31
645	0	0	0	0	0	1	0	0	0	0	0	5	0.14	0.036	0	0.041	0
646	0.5	0	0	0.5	0	0	0	0	0	0	0	3	0.41	0.32	0.72	0.37	0.31
647	0.12	0	0.00067	0.12	0	0	0	0	0.74	0.022	0	8	0.41	0.4	0.81	0.37	0.31
648	0.061	0	0.00026	0.061	0	0	0	0	0.49	0.38	0	8	0.41	0.4	0.81	0.37	0.31
649	0	0	0	0	1	0	0	0	0	0	0	4	0.091	0.11	0.28	0.041	0.034
650	0	0	0	0	0	0	0	1	0	0	0	7	0	0	0	0.29	0.21
651	0	0	0.54	0	0	0	0	0	0.43	0.033	0	2	0.41	0.48	1	0.37	0.31
652	0	0	0	0	0	0	0	1	0	0	0	7	0	0	0	0.29	0.21
653	0.19	0	0.048	0.19	0	0	0	0	0.36	0.23	0	8	0.41	0.4	0.81	0.37	0.31
654	0.18	0	0.015	0.18	0	0	0	0	0.61	0.0055	0	8	0.41	0.4	0.81	0.37	0.31
655	0.5	0	0	0.5	0	0	0	0	0.00044	0	0	3	0.41	0.32	0.72	0.37	0.31
656	0	0	0	0	1	0	0	0	0	0	0	4	0.091	0.11	0.28	0.041	0.034
657	0	0	0	0	0	0	0	1	0	0	0	7	0	0	0	0.29	0.21
658	0	0	0	0	1	0	0	0	0	0	0	4	0.091	0.11	0.28	0.041	0.034
659	0	0	0	0	0	0.0013	0	1	0	0	0	7	0	0	0	0.29	0.21
660	0	0	0	0	1	0	0	0	0	0	0	4	0.091	0.11	0.28	0.041	0.034
661	0.5	0	0	0.5	0	0	0	0	0	0	0	3	0.41	0.32	0.72	0.37	0.31
662	0.5	0	0	0.5	0	0	0	0	1.6e-06	0	0	3	0.41	0.32	0.72	0.37	0.31
663	0	0	0	0	1	0	0	0	0	0	0	4	0.091	0.11	0.28	0.041	0.034
664	0.36	0	1.9e-05	0.36	0	0	0	0	0.29	0	0	3	0.41	0.32	0.72	0.37	0.31
665	0.12	0	0.00064	0.12	0	0	0	0	0.75	0.00061	0	8	0.41	0.4	0.81	0.37	0.31
666	0.49	0	0	0.49	0	0	0	0	0.016	1.6e-05	0	3	0.41	0.32	0.72	0.37	0.31
667	0.00011	0	0.0046	0.00011	0	0	0	0	0.99	0.0015	0	8	0.41	0.4	0.81	0.37	0.31
668	0.0058	0	0.047	0.0058	0	0	0	0	0.81	0.13	0	8	0.41	0.4	0.81	0.37	0.31
669	0.08	0	0.0092	0.08	0	0	0	0	0.83	0.00015	0	8	0.41	0.4	0.81	0.37	0.31
670	0.23	0	2.5e-05	0.23	0	0	0	0	0.36	0.18	0	8	0.41	0.4	0.81	0.37	0.31
671	0.5	0	0	0.5	0	0	0	0	3.4e-05	0	0	3	0.41	0.32	0.72	0.37	0.31
672	0.5	0	0	0.5	0	0	0	0	0.0052	0	0	3	0.41	0.32	0.72	0.37	0.31
673	0.31	0	0.00075	0.31	0	0	0	0	0.37	0.003	0	8	0.41	0.4	0.81	0.37	0.31
674	0.49	0	0	0.49	0	0	0	0	0.015	0	0	3	0.41	0.32	0.72	0.37	0.31
675	0.5	0	0	0.5	0	0	0	0	0.0022	0	0	3	0.41	0.32	0.72	0.37	0.31
676	0.45	0	2e-06	0.45	0	0	0	0	0.11	2.9e-06	0	3	0.41	0.32	0.72	0.37	0.31
677	0	0	0	0	0	1	0	5.3e-05	0	0	0	5	0.14	0.036	0	0.041	0
678	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0.031	0	0.1
679	0.33	0	0.00053	0.33	0	0	0	0	0.046	0.29	0	3	0.41	0.32	0.72	0.37	0.31
680	0	0	0	0	0	8e-06	0	1	0	0	0	7	0	0	0	0.29	0.21
681	0	0	1	0	0	0	0	0	0	0	0	2	0.41	0.48	1	0.37	0.31
682	0	0	1	0	0	0	0	0	2.9e-05	0	0	2	0.41	0.48	1	0.37	0.31
683	0	0	1	0	0	0	0	0	0	0	0	2	0.41	0.48	1	0.37	0.31
684	0	0	1	0	0	0	0	0	5.3e-05	0	0	2	0.41	0.48	1	0.37	0.31
685	0	0	1	0	0	0	0	0	0	0	0	2	0.41	0.48	1	0.37	0.31
686	0.5	0	0	0.5	0	0	0	0	4.6e-05	8.3e-05	0	3	0.41	0.32	0.72	0.37	0.31
687	0	0	0	0	0	0	0	1	0	0	0	7	0	0	0	0.29	0.21
688	0	0	0	0	0	0	0	0	0	0	1	10	0	0.071	0.22	0	0
689	0.45	0	1.7e-05	0.45	0	0	0	0	0.022	0.084	0	3	0.41	0.32	0.72	0.37	0.31
690	0	0	1	0	0	0	0	0	0	0	0	2	0.41	0.48	1	0.37	0.31
691	1.1e-06	0	0	1.1e-06	0	0	0	0	0	1	0	9	0.51	0.4	0.75	0.4	0.44
692	0.41	0	0	0.41	0.18	0	0	0	0	0	0	3	0.41	0.32	0.72	0.37	0.31
693	0	0	0	0	0	0	0	0	0	1	0	9	0.51	0.4	0.75	0.4	0.44
694	0.0018	0	0.81	0.0018	0	0	0	0	0.18	0	0	2	0.41	0.48	1	0.37	0.31
695	0	0	1	0	0	0	0	0	0	0	0	2	0.41	0.48	1	0.37	0.31
696	0	0	0	0	0	0	0	0	0	1	0	9	0.51	0.4	0.75	0.4	0.44
697	0.5	0	0	0.5	0	0	0	0	0	0	0	3	0.41	0.32	0.72	0.37	0.31
698	0	0	0	0	0	0	0	0	0	1	0	9	0.51	0.4	0.75	0.4	0.44
699	0	0	1	0	0	0	0	0	9.5e-06	0	0	2	0.41	0.48	1	0.37	0.31
700	0.5	0	0	0.5	0	0	0	0	7.1e-05	0.00041	0	3	0.41	0.32	0.72	0.37	0.31
701	0	0	1	0	0	0	0	0	0	0	0	2	0.41	0.48	1	0.37	0.31
702	0	0	0	0	0.15	0	0	0	0	0	0.85	10	0	0.071	0.22	0	0
703	0	0	0	0	0	1	0	0	0	0	0	5	0.14	0.036	0	0.041	0
704	5.1e-06	0	1	5.1e-06	0	0	0	0	0.001	6.9e-06	0	2	0.41	0.48	1	0.37	0.31
705	0	0	1	0	0	0	0	0	1.8e-05	0	0	2	0.41	0.48	1	0.37	0.31
706	0.44	0	7.8e-06	0.44	0	0	0	0	0.00085	0.13	0	3	0.41	0.32	0.72	0.37	0.31
707	0	0	0	0	1	0	0	0	0	0	0	4	0.091	0.11	0.28	0.041	0.034
708	0.45	0	0	0.45	0	0	0	0	0.00043	0.11	0	3	0.41	0.32	0.72	0.37	0.31
709	0	0	1	0	0	0	0	0	0.001	1e-05	0	2	0.41	0.48	1	0.37	0.31
710	0	0	0	0	0	0	0	1	0	0	0	7	0	0	0	0.29	0.21
711	0	0	1	0	0	0	0	0	0	0	0	2	0.41	0.48	1	0.37	0.31
712	0	0	0	0	0.053	0	0	0	0	0	0.95	10	0	0.071	0.22	0	0
713	0	0	0	0	0	1	0	0	0	0	0	5	0.14	0.036	0	0.041	0
714	0	0	0	0	1	0	0	0	0	0	0	4	0.091	0.11	0.28	0.041	0.034
715	0.45	0	0	0.45	0	0	0	0	0.095	0.001	0	3	0.41	0.32	0.72	0.37	0.31
716	0	0	0	0	1	0	0	0	0	0	0	4	0.091	0.11	0.28	0.041	0.034
717	0	0	0	0	1	0	0	0	0	0	0	4	0.091	0.11	0.28	0.041	0.034
718	0.49	0	2.2e-06	0.49	0	0	0	0	0.014	0.00026	0	3	0.41	0.32	0.72	0.37	0.31
719	0.036	0	0.0013	0.036	0	0	0	0	0.92	0.0088	0	8	0.41	0.4	0.81	0.37	0.31
720	0.4	0	0	0.4	0	0	0	0	0.098	0.11	0	3	0.41	0.32	0.72	0.37	0.31
721	0	0	0	0	0	0	0	0	1	0	0.00032	8	0.41	0.4	0.81	0.37	0.31
722	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0.031	0	0.1
723	0	0	0.93	0	0.0039	0	0	0	0.0024	0	0.068	2	0.41	0.48	1	0.37	0.31
724	0	0	0	0	1	0	0	0	0	0	0	4	0.091	0.11	0.28	0.041	0.034
725	0	0	0	0	0	0	1	0	0	0	0	6	0.41	0.36	0.75	0.07	0.077
726	0	0	1	0	0	0	0	0	0.002	1.8e-05	0	2	0.41	0.48	1	0.37	0.31
727	0.23	0	1.9e-06	0.23	0	0	0	0	0.022	0.51	0	9	0.51	0.4	0.75	0.4	0.44
728	0.27	0	0.00052	0.27	0	0	0	0	0.43	0.034	0	8	0.41	0.4	0.81	0.37	0.31
729	0	0	0	0	0	0	0	1	0	0	0	7	0	0	0	0.29	0.21
730	0.34	0	0	0.34	0	0	0	0	0.29	0.027	0	3	0.41	0.32	0.72	0.37	0.31
731	0	0	0	0	1	0	0	0	0	0	0	4	0.091	0.11	0.28	0.041	0.034
732	0	0	0	0	1	0	0	0	0	0	0	4	0.091	0.11	0.28	0.041	0.034
733	0	0	0	0	0	0	0	0	1	0	1.2e-05	8	0.41	0.4	0.81	0.37	0.31
734	0.49	0	0	0.49	0	0	0	0	0.011	0	0	3	0.41	0.32	0.72	0.37	0.31
735	0.0076	0	1.4e-05	0.0076	0	0	0	0	0.43	0.55	0	9	0.51	0.4	0.75	0.4	0.44
736	0	0	0	0	0	0	0	1	0	9.7e-06	0	7	0	0	0	0.29	0.21
737	0.18	0	0.0059	0.18	0	0	0	0	0.62	0.018	0	8	0.41	0.4	0.81	0.37	0.31
738	0.4	0	0	0.4	0	0	0	0	0.12	0.081	0	3	0.41	0.32	0.72	0.37	0.31
739	0.5	0	0	0.5	0	0	0	0	0.00089	0	0	3	0.41	0.32	0.72	0.37	0.31
740	0.21	0	0.003	0.21	0	0	0	0	0.28	0.3	0	9	0.51	0.4	0.75	0.4	0.44
741	0	0	0	0	1	0	0	0	0	0	0	4	0.091	0.11	0.28	0.041	0.034
742	0	0.00062	0	0	0	0	0	0	1	0	0	8	0.41	0.4	0.81	0.37	0.31
743	0	0	0	0	1	0	0	0	0	4.4e-05	0	4	0.091	0.11	0.28	0.041	0.034
744	0	0	0	0	0	0	0	1	0	0	0	7	0	0	0	0.29	0.21
745	0.35	0	1.9e-05	0.35	0	0	0	0	0.073	0.24	0	3	0.41	0.32	0.72	0.37	0.31
746	0.5	0	0	0.5	0	0	0	0	0	0	0	3	0.41	0.32	0.72	0.37	0.31
747	0	0	3.9e-05	0	0	0	0	0	0.56	0	0.44	8	0.41	0.4	0.81	0.37	0.31
748	0	0	0	0	0	2.8e-05	0	1	0	0	0	7	0	0	0	0.29	0.21
749	0.068	0	4.9e-05	0.068	0	0	0	0	0.78	0.08	0	8	0.41	0.4	0.81	0.37	0.31
750	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0.031	0	0.1
751	0.5	0	0	0.5	0	0	0	0	0	0	0	3	0.41	0.32	0.72	0.37	0.31
752	0.5	0	0	0.5	0	0	0	0	0	0	0	3	0.41	0.32	0.72	0.37	0.31
753	0	0	0.059	0	5.3e-05	0	0	0	4.4e-06	0	0.94	10	0	0.071	0.22	0	0
754	0.38	0	0.0037	0.38	0	0	0	0	0.24	0.0062	0	3	0.41	0.32	0.72	0.37	0.31
755	0.48	0	0	0.48	0	0	0	0	0.031	0.0067	0	3	0.41	0.32	0.72	0.37	0.31
756	0.3	0	0.01	0.3	0	0	0	0	0.35	0.044	0	8	0.41	0.4	0.81	0.37	0.31
757	0.5	0	0	0.5	0	0	0	0	0.0071	1.3e-05	0	3	0.41	0.32	0.72	0.37	0.31
758	0	0	0	0	0	0	0	0	1	0	0	8	0.41	0.4	0.81	0.37	0.31
759	0	0	0	0	0	0	0	0	1	0	0	8	0.41	0.4	0.81	0.37	0.31
760	0.4	0	8.7e-06	0.4	0	0	0	0	0.21	0.002	0	3	0.41	0.32	0.72	0.37	0.31
761	0.21	0	0.0011	0.21	0	0	0	0	0.59	1.5e-06	0	8	0.41	0.4	0.81	0.37	0.31
762	0	0	0	0	1	0	0	0	0	0	0	4	0.091	0.11	0.28	0.041	0.034
763	0	0	0	0	1	0	0	0	0	0	0	4	0.091	0.11	0.28	0.041	0.034
764	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0.031	0	0.1
765	0.28	0	0.45	0.28	0	0	0	0	0	0	0	2	0.41	0.48	1	0.37	0.31
766	0.039	0	0.92	0.039	0	0	0	0	3.7e-05	0	0	2	0.41	0.48	1	0.37	0.31
767	0.0043	0	0.82	0.0043	0	0	0	0	0.17	0.0028	0	2	0.41	0.48	1	0.37	0.31
768	0.5	0	3.9e-06	0.5	0	0	0	0	0.0036	1.8e-06	0	3	0.41	0.32	0.72	0.37	0.31
769	0.29	0	0.0071	0.29	0	0	0	0	0.2	0.22	0	3	0.41	0.32	0.72	0.37	0.31
770	0	0	0	0	0	0	0	1	0	0	0	7	0	0	0	0.29	0.21
771	0.5	0	3.2e-06	0.5	0	0	0	0	0.0058	0.001	0	3	0.41	0.32	0.72	0.37	0.31
772	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0.031	0	0.1
773	0	0	0	0	1	0	0	0	0	0	0	4	0.091	0.11	0.28	0.041	0.034
774	0	0	0	0	1	0	0	0	0	0	0	4	0.091	0.11	0.28	0.041	0.034
775	0.5	0	0	0.5	0	0	0	0	9.7e-05	0.0021	0	3	0.41	0.32	0.72	0.37	0.31
776	0.44	0	0	0.44	0	0	0	0	0.0085	0.1	0	3	0.41	0.32	0.72	0.37	0.31
777	0.029	0	1.2e-05	0.029	0	0	0	0	0.047	0.89	0	9	0.51	0.4	0.75	0.4	0.44
778	0.5	0	0	0.5	0	0	0	0	0.0011	0	0	3	0.41	0.32	0.72	0.37	0.31
779	0	0	0	0	1	0	0	0	0	0	0	4	0.091	0.11	0.28	0.041	0.034
780	0.5	0	0	0.5	0	0	0	0	0.00013	0	0	3	0.41	0.32	0.72	0.37	0.31
781	0.47	0	0	0.47	0	0	0	0	0.056	0	0	3	0.41	0.32	0.72	0.37	0.31
782	0.5	0	0	0.5	0	0	0	0	0.00022	0.0023	0	3	0.41	0.32	0.72	0.37	0.31
783	0.49	0	0	0.49	0	0	0	0	0.024	0.0046	0	3	0.41	0.32	0.72	0.37	0.31
784	0.032	0	0.00037	0.032	0	0	0	0	0.94	0	0	8	0.41	0.4	0.81	0.37	0.31
785	0.3	0	0.0062	0.3	0	0	7.1e-05	0	0.39	0.00027	0	8	0.41	0.4	0.81	0.37	0.31
786	0	0	0	0	1	0	0	0	0	0	0	4	0.091	0.11	0.28	0.041	0.034
787	0.068	0	0.0024	0.068	0	0	0	0	0.86	0.0027	0	8	0.41	0.4	0.81	0.37	0.31
788	0	0	0	0	1	0	0	0	0	0	0	4	0.091	0.11	0.28	0.041	0.034
789	0.35	0	0	0.35	0	0	0	0	0.3	0.0058	0	3	0.41	0.32	0.72	0.37	0.31
790	0	0	0	0	0	1	0	0	0	0	0	5	0.14	0.036	0	0.041	0
791	0.029	0	3.2e-05	0.029	0	0	0	0	0.31	0.63	0	9	0.51	0.4	0.75	0.4	0.44
792	0	0	0	0	1	0	0	0	0	0	0	4	0.091	0.11	0.28	0.041	0.034
793	0	0	0	0	0	0	0	1	0	0	0	7	0	0	0	0.29	0.21
794	0.49	0	0	0.49	0	0	0	0	0.019	4.8e-05	0	3	0.41	0.32	0.72	0.37	0.31
795	0	0	0	0	0	1	0	0	0	0	0	5	0.14	0.036	0	0.041	0
796	0.5	0	0	0.5	0	0	0	0	0.0096	0	0	3	0.41	0.32	0.72	0.37	0.31
797	0.092	0	0.27	0.092	0	0	0	0	0.5	0.044	0	8	0.41	0.4	0.81	0.37	0.31
798	0.5	0	0	0.5	0	0	0	0	0.0037	0	0	3	0.41	0.32	0.72	0.37	0.31
799	0.5	0	0	0.5	0	0	0	0	0.0043	0	0	3	0.41	0.32	0.72	0.37	0.31
800	0.31	0	0.0043	0.31	0	0	0	0	0.38	0.0012	0	8	0.41	0.4	0.81	0.37	0.31
801	0	0	0	0	0	1	0	0	0	0	0	5	0.14	0.036	0	0.041	0
802	0	0	0	0	0	0.66	0	0.34	0	0	0	5	0.14	0.036	0	0.041	0
803	0	0	0	0	1	0	0	0	0	0	0	4	0.091	0.11	0.28	0.041	0.034
804	0.24	0	0.3	0.24	0	0	0	0	0.16	0.07	0	2	0.41	0.48	1	0.37	0.31
805	0.0026	0	0.03	0.0026	0	0	0	0	0.96	0.009	0	8	0.41	0.4	0.81	0.37	0.31
806	0.16	0	0.17	0.16	0	0	0	0	0.48	0.038	0	8	0.41	0.4	0.81	0.37	0.31
807	0	0	0	0	1	0	0	0	0	0	0	4	0.091	0.11	0.28	0.041	0.034
808	0.46	0	0	0.46	0	0	0	0	0.082	0.0036	0	3	0.41	0.32	0.72	0.37	0.31
809	0.19	0	0.11	0.19	0	0	0	0	0.49	0.03	0	8	0.41	0.4	0.81	0.37	0.31
810	0	0	0	0	0	0	0	1	0	0	0	7	0	0	0	0.29	0.21
811	0.38	0	2.8e-05	0.38	0	0	0	0	0.055	0.19	0	3	0.41	0.32	0.72	0.37	0.31
812	0	0	0	0	0	0.011	0	0	0	0	0.99	10	0	0.071	0.22	0	0
