SNV	cluster0	cluster1	cluster2	cluster3	cluster4	cluster5	cluster6	cluster7	cluster8	cluster9	cluster10	cluster11	cluster12	cluster13	cluster14	cluster15	cluster	dcf0
423	0.088	0.058	0.058	0	0.058	0.058	0	0.19	0.058	0.088	0	0.088	0.058	0.0055	0.19	0	7	0.18
424	0.07	0.08	0.08	0	0.08	0.08	0	0.15	0.08	0.07	0	0.07	0.08	0.0065	0.15	0	7	0.18
425	0.13	0.0096	0.0096	0	0.0096	0.0096	0	0.28	0.0096	0.13	0	0.13	0.0096	0.0028	0.28	0	7	0.18
426	0.13	0.0027	0.0027	0	0.0027	0.0027	0	0.29	0.0027	0.13	0	0.13	0.0027	0.0021	0.29	0	7	0.18
427	0.13	0.0027	0.0027	0	0.0027	0.0027	0	0.29	0.0027	0.13	0	0.13	0.0027	0.0019	0.29	0	7	0.18
428	0.12	0.015	0.015	0	0.015	0.015	0	0.27	0.015	0.12	0	0.12	0.015	0.0025	0.27	0	7	0.18
429	0.089	0.056	0.056	0	0.056	0.056	0	0.19	0.056	0.089	0	0.089	0.056	0.0042	0.19	0	7	0.18
430	0.13	0.0062	0.0062	0	0.0062	0.0062	0	0.28	0.0062	0.13	0	0.13	0.0062	0.0022	0.28	0	7	0.18
431	0.1	0.039	0.039	0	0.039	0.039	0	0.23	0.039	0.1	0	0.1	0.039	0.004	0.23	0	7	0.18
432	0.053	0.1	0.1	0	0.1	0.1	0	0.11	0.1	0.053	0	0.053	0.1	0.0057	0.11	0	7	0.18
433	0.13	0.011	0.011	0	0.011	0.011	0	0.27	0.011	0.13	0	0.13	0.011	0.0024	0.27	0	7	0.18
434	0.095	0.049	0.049	0	0.049	0.049	0	0.21	0.049	0.095	0	0.095	0.049	0.0048	0.21	0	7	0.18
435	0.13	0	0	0	0	0	0.00029	0.29	0	0.13	0	0.13	0	0	0.29	0.036	7	0.18
436	0.11	0.034	0.034	0	0.034	0.034	0	0.23	0.034	0.11	0	0.11	0.034	0.0038	0.23	0	7	0.18
437	0.13	0.0077	0.0077	0	0.0077	0.0077	0	0.28	0.0077	0.13	0	0.13	0.0077	0.0022	0.28	0	7	0.18
438	0.081	0.067	0.067	0	0.067	0.067	0.00015	0.18	0.067	0.081	0	0.081	0.067	0.0042	0.18	0	7	0.18
439	0.1	0.043	0.043	0	0.043	0.043	0	0.22	0.043	0.1	0	0.1	0.043	0.0043	0.22	0	7	0.18
440	0.12	0.017	0.017	0	0.017	0.017	0	0.26	0.017	0.12	0	0.12	0.017	0.0032	0.26	0	7	0.18
441	0.092	0.054	0.054	0	0.054	0.054	0	0.2	0.054	0.092	0	0.092	0.054	0.0041	0.2	0	7	0.18
442	0.13	0.011	0.011	0	0.011	0.011	0	0.28	0.011	0.13	0	0.13	0.011	0.0033	0.28	0	7	0.18
443	0.11	0.032	0.032	0	0.032	0.032	0	0.24	0.032	0.11	0	0.11	0.032	0.0038	0.24	0	7	0.18
444	0.13	0.0036	0.0036	0	0.0036	0.0036	0	0.29	0.0036	0.13	0	0.13	0.0036	0.0015	0.29	0	7	0.18
445	0.099	0.045	0.045	0	0.045	0.045	0	0.21	0.045	0.099	0	0.099	0.045	0.0053	0.21	0	7	0.18
446	0.079	0.07	0.07	0	0.07	0.07	0	0.17	0.07	0.079	0	0.079	0.07	0.0058	0.17	0	7	0.18
447	0.13	0.0052	0.0052	0	0.0052	0.0052	0	0.29	0.0052	0.13	0	0.13	0.0052	0.0025	0.29	0	7	0.18
448	0.13	0.0012	0.0012	0	0.0012	0.0012	0	0.29	0.0012	0.13	0	0.13	0.0012	0.0013	0.29	0	7	0.18
449	0.12	0.013	0.013	0	0.013	0.013	0	0.27	0.013	0.12	0	0.12	0.013	0.0054	0.27	0	7	0.18
450	0.13	0.011	0.011	0	0.011	0.011	0	0.28	0.011	0.13	0	0.13	0.011	0.0033	0.28	0	7	0.18
451	0.13	0.0018	0.0018	0	0.0018	0.0018	0	0.29	0.0018	0.13	0	0.13	0.0018	0.0016	0.29	0	7	0.18
452	0.08	0.068	0.068	0	0.068	0.068	0	0.17	0.068	0.08	0	0.08	0.068	0.0059	0.17	0	7	0.18
453	0.093	0.052	0.052	0	0.052	0.052	0	0.2	0.052	0.093	0	0.093	0.052	0.0064	0.2	0	7	0.18
454	0.11	0.032	0.032	0	0.032	0.032	0	0.24	0.032	0.11	0	0.11	0.032	0.0049	0.24	0	7	0.18
455	0.12	0.014	0.014	0	0.014	0.014	0	0.27	0.014	0.12	0	0.12	0.014	0.004	0.27	0	7	0.18
456	0.13	0.0064	0.0064	0	0.0064	0.0064	0	0.28	0.0064	0.13	0	0.13	0.0064	0.0024	0.28	0	7	0.18
457	0.084	0.062	0.062	0	0.062	0.062	0	0.18	0.062	0.084	0	0.084	0.062	0.0068	0.18	0	7	0.18
458	0.13	0.012	0.012	0	0.012	0.012	0	0.27	0.012	0.13	0	0.13	0.012	0.0028	0.27	0	7	0.18
459	0.11	0.036	0.036	0	0.036	0.036	0	0.23	0.036	0.11	0	0.11	0.036	0.0043	0.23	0	7	0.18
460	0.098	0.046	0.046	0	0.046	0.046	0	0.21	0.046	0.098	0	0.098	0.046	0.0051	0.21	0	7	0.18
461	0.12	0.014	0.014	0	0.014	0.014	0	0.27	0.014	0.12	0	0.12	0.014	0.0032	0.27	0	7	0.18
462	0.13	0.0036	0.0036	0	0.0036	0.0036	0	0.29	0.0036	0.13	0	0.13	0.0036	0.0018	0.29	0	7	0.18
463	0.13	0.01	0.01	0	0.01	0.01	0	0.28	0.01	0.13	0	0.13	0.01	0.0028	0.28	0	7	0.18
464	0.037	0.12	0.12	0	0.12	0.12	0	0.081	0.12	0.037	0	0.037	0.12	0.0065	0.081	0	1	0.14
465	0.13	0.0033	0.0033	0	0.0033	0.0033	0	0.29	0.0033	0.13	0	0.13	0.0033	0.0018	0.29	0	7	0.18
466	0.086	0.06	0.06	0	0.06	0.06	0	0.19	0.06	0.086	0	0.086	0.06	0.0056	0.19	0	7	0.18
467	0.13	0.0093	0.0093	0	0.0093	0.0093	0	0.28	0.0093	0.13	0	0.13	0.0093	0.0027	0.28	0	7	0.18
468	0.11	0.032	0.032	0	0.032	0.032	0	0.24	0.032	0.11	0	0.11	0.032	0.0044	0.24	0	7	0.18
469	0.11	0.03	0.03	0	0.03	0.03	0	0.24	0.03	0.11	0	0.11	0.03	0.0048	0.24	0	7	0.18
470	0.13	0.013	0.013	0	0.013	0.013	0	0.27	0.013	0.13	0	0.13	0.013	0.0023	0.27	0	7	0.18
471	0	0	0	0.5	0	0	0	0	0	0	0.5	0	0	0	0	0	3	0.68
472	0.12	0.014	0.014	0	0.014	0.014	0	0.27	0.014	0.12	0	0.12	0.014	0.003	0.27	0	7	0.18
473	0.13	0.01	0.01	0	0.01	0.01	0	0.28	0.01	0.13	0	0.13	0.01	0.0022	0.28	0	7	0.18
474	0.1	0.04	0.04	0	0.04	0.04	0	0.22	0.04	0.1	0	0.1	0.04	0.0038	0.22	0	7	0.18
475	0.06	0.093	0.093	0	0.093	0.093	0	0.13	0.093	0.06	0	0.06	0.093	0.0049	0.13	0	7	0.18
476	0.11	0.036	0.036	0	0.036	0.036	0	0.23	0.036	0.11	0	0.11	0.036	0.0037	0.23	0	7	0.18
477	0.12	0.022	0.022	0	0.022	0.022	0	0.26	0.022	0.12	0	0.12	0.022	0.0038	0.26	0	7	0.18
478	0.13	0.0071	0.0071	0	0.0071	0.0071	0	0.28	0.0071	0.13	0	0.13	0.0071	0.0025	0.28	0	7	0.18
479	0.11	0.037	0.037	0	0.037	0.037	0	0.23	0.037	0.11	0	0.11	0.037	0.0049	0.23	0	7	0.18
480	0.12	0.016	0.016	0	0.016	0.016	0	0.27	0.016	0.12	0	0.12	0.016	0.0041	0.27	0	7	0.18
481	0.12	0.018	0.018	0	0.018	0.018	0	0.26	0.018	0.12	0	0.12	0.018	0.0038	0.26	0	7	0.18
482	0.11	0.035	0.035	0	0.035	0.035	0	0.23	0.035	0.11	0	0.11	0.035	0.0045	0.23	0	7	0.18
483	0.11	0.036	0.036	0	0.036	0.036	0	0.23	0.036	0.11	0	0.11	0.036	0.0048	0.23	0	7	0.18
484	0.13	0.0021	0.0021	0	0.0021	0.0021	0	0.29	0.0021	0.13	0	0.13	0.0021	0.0014	0.29	0	7	0.18
485	0.12	0.024	0.024	0	0.024	0.024	0	0.25	0.024	0.12	0	0.12	0.024	0.005	0.25	0	7	0.18
486	0.13	0.0079	0.0079	0	0.0079	0.0079	0	0.28	0.0079	0.13	0	0.13	0.0079	0.003	0.28	0	7	0.18
487	0.058	0.095	0.095	0	0.095	0.095	0	0.13	0.095	0.058	0	0.058	0.095	0.0062	0.13	0	7	0.18
488	0.043	0.11	0.11	0	0.11	0.11	0	0.094	0.11	0.043	0	0.043	0.11	0.006	0.094	0	1	0.14
489	0.064	0.087	0.087	0	0.087	0.087	0	0.14	0.087	0.064	0	0.064	0.087	0.0059	0.14	0	7	0.18
490	0.11	0.03	0.03	0	0.03	0.03	0	0.24	0.03	0.11	0	0.11	0.03	0.0053	0.24	0	7	0.18
491	0.13	0.0052	0.0052	0	0.0052	0.0052	0	0.29	0.0052	0.13	0	0.13	0.0052	0.0016	0.29	0	7	0.18
492	0.12	0.014	0.014	0	0.014	0.014	0	0.27	0.014	0.12	0	0.12	0.014	0.0028	0.27	0	7	0.18
493	0.1	0.038	0.038	0	0.038	0.038	0	0.23	0.038	0.1	0	0.1	0.038	0.0037	0.23	0	7	0.18
494	0.13	0.0036	0.0036	0	0.0036	0.0036	0	0.29	0.0036	0.13	0	0.13	0.0036	0.002	0.29	0	7	0.18
495	0.069	0.081	0.081	0	0.081	0.081	4.6e-05	0.15	0.081	0.069	0	0.069	0.081	0.0043	0.15	0	7	0.18
496	0.14	0	0	0	0	0	0	0.3	0	0.14	0	0.14	0	0	0.3	0	7	0.18
497	0.14	0	0	0	0	0	0	0.3	0	0.14	0	0.14	0	0	0.3	0	7	0.18
498	0.12	0.021	0.021	0	0.021	0.021	0	0.26	0.021	0.12	0	0.12	0.021	0.0041	0.26	0	7	0.18
499	0.13	0.011	0.011	0	0.011	0.011	0	0.28	0.011	0.13	0	0.13	0.011	0.0024	0.28	0	7	0.18
500	0.097	0.047	0.047	0	0.047	0.047	0	0.21	0.047	0.097	0	0.097	0.047	0.0051	0.21	0	7	0.18
501	0.11	0.03	0.03	0	0.03	0.03	0	0.24	0.03	0.11	0	0.11	0.03	0.0042	0.24	0	7	0.18
502	0.13	0	0	0	0	0	0.00055	0.29	0	0.13	0	0.13	0	0	0.29	0.036	7	0.18
503	0.13	0.011	0.011	0	0.011	0.011	0	0.28	0.011	0.13	0	0.13	0.011	0.0023	0.28	0	7	0.18
504	0.11	0.026	0.026	0	0.026	0.026	0	0.25	0.026	0.11	0	0.11	0.026	0.0044	0.25	0	7	0.18
505	0.11	0.028	0.028	0	0.028	0.028	0	0.24	0.028	0.11	0	0.11	0.028	0.0048	0.24	0	7	0.18
506	0.13	0.0054	0.0054	0	0.0054	0.0054	0	0.29	0.0054	0.13	0	0.13	0.0054	0.0017	0.29	0	7	0.18
507	0.1	0.042	0.042	0	0.042	0.042	0	0.22	0.042	0.1	0	0.1	0.042	0.0049	0.22	0	7	0.18
508	0.13	0.009	0.009	0	0.009	0.009	0	0.28	0.009	0.13	0	0.13	0.009	0.0035	0.28	0	7	0.18
509	0.12	0.023	0.023	0	0.023	0.023	0	0.25	0.023	0.12	0	0.12	0.023	0.0038	0.25	0	7	0.18
510	0.086	0.06	0.06	0	0.06	0.06	0	0.19	0.06	0.086	0	0.086	0.06	0.0058	0.19	0	7	0.18
511	0.077	0.072	0.072	0	0.072	0.072	0	0.17	0.072	0.077	0	0.077	0.072	0.0057	0.17	0	7	0.18
512	0.13	0.008	0.008	0	0.008	0.008	0	0.28	0.008	0.13	0	0.13	0.008	0.0033	0.28	0	7	0.18
513	0	0.17	0.17	0	0.17	0.17	0	1.9e-06	0.17	0	0	0	0.17	3.9e-05	1.9e-06	0	1	0.14
514	0.12	0.014	0.014	0	0.014	0.014	0	0.27	0.014	0.12	0	0.12	0.014	0.0031	0.27	0	7	0.18
515	0.083	0.064	0.064	0	0.064	0.064	0	0.18	0.064	0.083	0	0.083	0.064	0.0055	0.18	0	7	0.18
516	0.12	0.025	0.025	0	0.025	0.025	0	0.25	0.025	0.12	0	0.12	0.025	0.0041	0.25	0	7	0.18
517	0.12	0.014	0.014	0	0.014	0.014	0	0.27	0.014	0.12	0	0.12	0.014	0.0041	0.27	0	7	0.18
518	0.12	0.02	0.02	0	0.02	0.02	0	0.26	0.02	0.12	0	0.12	0.02	0.0037	0.26	0	7	0.18
519	0.13	0.0035	0.0035	0	0.0035	0.0035	0	0.29	0.0035	0.13	0	0.13	0.0035	0.0016	0.29	0	7	0.18
520	0.13	0.01	0.01	0	0.01	0.01	0	0.28	0.01	0.13	0	0.13	0.01	0.0032	0.28	0	7	0.18
521	0.07	0.079	0.079	0	0.079	0.079	0	0.15	0.079	0.07	0	0.07	0.079	0.0058	0.15	0	7	0.18
522	0.12	0.019	0.019	0	0.019	0.019	0	0.26	0.019	0.12	0	0.12	0.019	0.0034	0.26	0	7	0.18
523	0.069	0.081	0.081	0	0.081	0.081	0	0.15	0.081	0.069	0	0.069	0.081	0.0056	0.15	0	7	0.18
524	0.1	0.04	0.04	0	0.04	0.04	0	0.22	0.04	0.1	0	0.1	0.04	0.0055	0.22	0	7	0.18
525	0.082	0.065	0.065	0	0.065	0.065	0	0.18	0.065	0.082	0	0.082	0.065	0.0056	0.18	0	7	0.18
526	0.13	0.0073	0.0073	0	0.0073	0.0073	0	0.28	0.0073	0.13	0	0.13	0.0073	0.0032	0.28	0	7	0.18
527	0.12	0.017	0.017	0	0.017	0.017	0	0.26	0.017	0.12	0	0.12	0.017	0.0039	0.26	0	7	0.18
528	0.07	0.08	0.08	0	0.08	0.08	0	0.15	0.08	0.07	0	0.07	0.08	0.0059	0.15	0	7	0.18
529	0.13	0.009	0.009	0	0.009	0.009	0	0.28	0.009	0.13	0	0.13	0.009	0.0026	0.28	0	7	0.18
530	0.13	0.0026	0.0026	0	0.0026	0.0026	0	0.29	0.0026	0.13	0	0.13	0.0026	0.0017	0.29	0	7	0.18
531	0.098	0.046	0.046	0	0.046	0.046	0	0.21	0.046	0.098	0	0.098	0.046	0.005	0.21	0	7	0.18
532	0.12	0.02	0.02	0	0.02	0.02	0	0.26	0.02	0.12	0	0.12	0.02	0.0035	0.26	0	7	0.18
533	0.13	0.0092	0.0092	0	0.0092	0.0092	0	0.28	0.0092	0.13	0	0.13	0.0092	0.0031	0.28	0	7	0.18
534	0.12	0.021	0.021	0	0.021	0.021	0	0.26	0.021	0.12	0	0.12	0.021	0.0048	0.26	0	7	0.18
535	0.14	0.00029	0.00029	0	0.00029	0.00029	0	0.3	0.00029	0.14	0	0.14	0.00029	0.00062	0.3	0	7	0.18
536	0.12	0.014	0.014	0	0.014	0.014	0	0.27	0.014	0.12	0	0.12	0.014	0.0037	0.27	0	7	0.18
537	0.096	0.049	0.049	0	0.049	0.049	0	0.21	0.049	0.096	0	0.096	0.049	0.0042	0.21	0	7	0.18
538	0.13	0.012	0.012	0	0.012	0.012	0	0.27	0.012	0.13	0	0.13	0.012	0.0024	0.27	0	7	0.18
539	0.11	0.03	0.03	0	0.03	0.03	0	0.24	0.03	0.11	0	0.11	0.03	0.0037	0.24	0	7	0.18
540	0.11	0.037	0.037	0	0.037	0.037	0	0.23	0.037	0.11	0	0.11	0.037	0.004	0.23	0	7	0.18
541	0.13	0.013	0.013	5.9e-06	0.013	0.013	0	0.27	0.013	0.13	5.8e-06	0.13	0.013	0.0023	0.27	0	7	0.18
542	0.13	0.012	0.012	0	0.012	0.012	0	0.27	0.012	0.13	0	0.13	0.012	0.0025	0.27	0	7	0.18
543	0.13	0.01	0.01	0	0.01	0.01	0	0.28	0.01	0.13	0	0.13	0.01	0.0023	0.28	0	7	0.18
544	0.13	0	0	0	0	0	3.5e-05	0.29	0	0.13	0	0.13	0	0	0.29	0.036	7	0.18
545	0.12	0.016	0.016	0	0.016	0.016	0	0.27	0.016	0.12	0	0.12	0.016	0.0028	0.27	0	7	0.18
546	0.031	0.12	0.12	0	0.12	0.12	0.066	0.068	0.12	0.031	0	0.031	0.12	0.0034	0.068	0	1	0.14
547	0.12	0.022	0.022	0	0.022	0.022	0	0.26	0.022	0.12	0	0.12	0.022	0.003	0.26	0	7	0.18
548	0.0011	0.16	0.16	0	0.16	0.16	0.052	0.0023	0.16	0.0011	0	0.0011	0.16	0.00081	0.0023	0	1	0.14
549	0.1	0.042	0.042	0	0.042	0.042	0	0.22	0.042	0.1	0	0.1	0.042	0.0042	0.22	0	7	0.18
550	0.11	0.036	0.036	0	0.036	0.036	0	0.23	0.036	0.11	0	0.11	0.036	0.0039	0.23	0	7	0.18
551	0.13	0.0056	0.0056	0.00012	0.0056	0.0056	0	0.29	0.0056	0.13	0.00012	0.13	0.0056	0.0016	0.29	0	7	0.18
552	0.14	0.00079	0.00079	0	0.00079	0.00079	0	0.29	0.00079	0.14	0	0.14	0.00079	0.00081	0.29	0	7	0.18
553	0.12	0.019	0.019	0	0.019	0.019	0	0.26	0.019	0.12	0	0.12	0.019	0.0031	0.26	0	7	0.18
554	0.12	0.016	0.016	0	0.016	0.016	0	0.27	0.016	0.12	0	0.12	0.016	0.0034	0.27	0	7	0.18
555	0.13	0.0094	0.0094	0	0.0094	0.0094	0	0.28	0.0094	0.13	0	0.13	0.0094	0.0022	0.28	0	7	0.18
556	0.11	0.028	0.028	0	0.028	0.028	0	0.25	0.028	0.11	0	0.11	0.028	0.004	0.25	0	7	0.18
557	0.13	0.0066	0.0066	0	0.0066	0.0066	0	0.28	0.0066	0.13	0	0.13	0.0066	0.0018	0.28	0	7	0.18
558	0.12	0.02	0.02	0	0.02	0.02	0	0.26	0.02	0.12	0	0.12	0.02	0.0033	0.26	0	7	0.18
559	0.11	0.026	0.026	0	0.026	0.026	0	0.25	0.026	0.11	0	0.11	0.026	0.0031	0.25	0	7	0.18
560	0.075	0.074	0.074	0	0.074	0.074	0	0.16	0.074	0.075	0	0.075	0.074	0.0047	0.16	0	7	0.18
561	0.12	0.016	0.016	0	0.016	0.016	0	0.27	0.016	0.12	0	0.12	0.016	0.003	0.27	0	7	0.18
562	0.096	0.049	0.049	0	0.049	0.049	0	0.21	0.049	0.096	0	0.096	0.049	0.0045	0.21	0	7	0.18
563	0.12	0.015	0.015	0	0.015	0.015	0	0.27	0.015	0.12	0	0.12	0.015	0.003	0.27	0	7	0.18
564	0.11	0.03	0.03	0	0.03	0.03	0	0.24	0.03	0.11	0	0.11	0.03	0.004	0.24	0	7	0.18
565	0.12	0.023	0.023	0	0.023	0.023	0	0.25	0.023	0.12	0	0.12	0.023	0.0033	0.25	0	7	0.18
566	0.13	0.0012	0.0012	0	0.0012	0.0012	0	0.29	0.0012	0.13	0	0.13	0.0012	0.0012	0.29	0	7	0.18
567	0.12	0.018	0.018	0	0.018	0.018	0	0.26	0.018	0.12	0	0.12	0.018	0.003	0.26	0	7	0.18
568	0.12	0.017	0.017	0	0.017	0.017	0	0.26	0.017	0.12	0	0.12	0.017	0.0026	0.26	0	7	0.18
569	0.078	0.071	0.071	0	0.071	0.071	0	0.17	0.071	0.078	0	0.078	0.071	0.0055	0.17	0	7	0.18
570	0.13	0.0084	0.0084	0	0.0084	0.0084	0	0.28	0.0084	0.13	0	0.13	0.0084	0.002	0.28	0	7	0.18
571	0.091	0.055	0.055	0	0.055	0.055	0	0.2	0.055	0.091	0	0.091	0.055	0.0055	0.2	0	7	0.18
572	0.097	0.046	0.046	0	0.046	0.046	0.0099	0.21	0.046	0.097	0	0.097	0.046	0.0036	0.21	0	7	0.18
573	0.13	0	0	0	0	0	0.0013	0.28	0	0.13	0	0.13	0	0	0.28	0.036	7	0.18
574	0.13	0.0033	0.0033	0	0.0033	0.0033	0	0.29	0.0033	0.13	0	0.13	0.0033	0.0013	0.29	0	7	0.18
575	0.13	0.011	0.011	0	0.011	0.011	0	0.28	0.011	0.13	0	0.13	0.011	0.0023	0.28	0	7	0.18
576	1.6e-06	0.17	0.17	0	0.17	0.17	0	3.4e-06	0.17	1.6e-06	0	1.6e-06	0.17	5.1e-05	3.4e-06	0	1	0.14
577	0.11	0.035	0.035	0	0.035	0.035	0	0.23	0.035	0.11	0	0.11	0.035	0.0059	0.23	0	7	0.18
578	0.13	0.0084	0.0084	0	0.0084	0.0084	0	0.28	0.0084	0.13	0	0.13	0.0084	0.0027	0.28	0	7	0.18
579	0.12	0.025	0.025	0	0.025	0.025	0	0.25	0.025	0.12	0	0.12	0.025	0.004	0.25	0	7	0.18
580	0.13	0.011	0.011	0	0.011	0.011	0	0.27	0.011	0.13	0	0.13	0.011	0.003	0.27	0	7	0.18
581	0.13	0.0021	0.0021	0	0.0021	0.0021	0	0.29	0.0021	0.13	0	0.13	0.0021	0.0017	0.29	0	7	0.18
582	0.022	0.14	0.14	0	0.14	0.14	0	0.048	0.14	0.022	0	0.022	0.14	0.0053	0.048	0	1	0.14
583	0.13	0.0067	0.0067	0	0.0067	0.0067	0	0.28	0.0067	0.13	0	0.13	0.0067	0.0023	0.28	0	7	0.18
584	0.1	0.043	0.043	0	0.043	0.043	0	0.22	0.043	0.1	0	0.1	0.043	0.0056	0.22	0	7	0.18
585	0.12	0.021	0.021	0	0.021	0.021	0	0.26	0.021	0.12	0	0.12	0.021	0.004	0.26	0	7	0.18
586	0.087	0.059	0.059	0	0.059	0.059	0	0.19	0.059	0.087	0	0.087	0.059	0.0045	0.19	0	7	0.18
587	0.086	0.06	0.06	0	0.06	0.06	0	0.19	0.06	0.086	0	0.086	0.06	0.0062	0.19	0	7	0.18
588	0.12	0.024	0.024	0	0.024	0.024	0	0.25	0.024	0.12	0	0.12	0.024	0.0044	0.25	0	7	0.18
589	0.11	0.025	0.025	0	0.025	0.025	0	0.25	0.025	0.11	0	0.11	0.025	0.004	0.25	0	7	0.18
590	0.12	0.017	0.017	0	0.017	0.017	0	0.26	0.017	0.12	0	0.12	0.017	0.0039	0.26	0	7	0.18
591	0.11	0.037	0.037	0	0.037	0.037	0	0.23	0.037	0.11	0	0.11	0.037	0.0037	0.23	0	7	0.18
592	0.13	0.0052	0.0052	0	0.0052	0.0052	0	0.29	0.0052	0.13	0	0.13	0.0052	0.0019	0.29	0	7	0.18
593	0.13	0.012	0.012	0	0.012	0.012	0	0.27	0.012	0.13	0	0.13	0.012	0.0023	0.27	0	7	0.18
594	0.13	0.0015	0.0015	0	0.0015	0.0015	0	0.29	0.0015	0.13	0	0.13	0.0015	0.00099	0.29	0	7	0.18
595	0	0	0	0	0	0	0.0022	0	0	0	0	0	0	0	0	1	15	0
596	0.13	0.0096	0.0096	0	0.0096	0.0096	0	0.28	0.0096	0.13	0	0.13	0.0096	0.0028	0.28	0	7	0.18
597	0.12	0.02	0.02	0	0.02	0.02	0	0.26	0.02	0.12	0	0.12	0.02	0.0035	0.26	0	7	0.18
598	0.12	0.015	0.015	0	0.015	0.015	0	0.27	0.015	0.12	0	0.12	0.015	0.0028	0.27	0	7	0.18
599	0.13	0.0057	0.0057	0	0.0057	0.0057	0	0.29	0.0057	0.13	0	0.13	0.0057	0.0018	0.29	0	7	0.18
600	0.086	0.06	0.06	0	0.06	0.06	0	0.19	0.06	0.086	0	0.086	0.06	0.0056	0.19	0	7	0.18
601	0.14	0	0	0	0	0	0	0.3	0	0.14	0	0.14	0	0	0.3	0	7	0.18
602	0.071	0.079	0.079	0	0.079	0.079	0	0.15	0.079	0.071	0	0.071	0.079	0.0045	0.15	0	7	0.18
603	0.14	0	0	0	0	0	0	0.3	0	0.14	0	0.14	0	0	0.3	0	7	0.18
604	0.12	0.016	0.016	0	0.016	0.016	0	0.27	0.016	0.12	0	0.12	0.016	0.0026	0.27	0	7	0.18
605	0.13	0.011	0.011	0	0.011	0.011	0	0.28	0.011	0.13	0	0.13	0.011	0.003	0.28	0	7	0.18
606	0.13	0.0029	0.0029	0	0.0029	0.0029	0	0.29	0.0029	0.13	0	0.13	0.0029	0.0017	0.29	0	7	0.18
607	0.11	0.025	0.025	0	0.025	0.025	0	0.25	0.025	0.11	0	0.11	0.025	0.0051	0.25	0	7	0.18
608	0.11	0.033	0.033	0	0.033	0.033	0	0.24	0.033	0.11	0	0.11	0.033	0.0036	0.24	0	7	0.18
609	0.06	0.093	0.093	0	0.093	0.093	0	0.13	0.093	0.06	0	0.06	0.093	0.0046	0.13	0	7	0.18
610	0.036	0.12	0.12	0	0.12	0.12	0	0.079	0.12	0.036	0	0.036	0.12	0.0059	0.079	0	1	0.14
611	0.14	0	0	2.4e-06	0	0	0	0.3	0	0.14	2.4e-06	0.14	0	0	0.3	0	7	0.18
612	0.13	0.0075	0.0075	2.6e-06	0.0075	0.0075	0	0.28	0.0075	0.13	2.6e-06	0.13	0.0075	0.0021	0.28	0	7	0.18
613	0.14	0	0	4.9e-06	0	0	0	0.3	0	0.14	4.9e-06	0.14	0	0	0.3	0	7	0.18
614	0.092	0.053	0.053	0	0.053	0.053	0	0.2	0.053	0.092	0	0.092	0.053	0.0053	0.2	0	7	0.18
615	0.011	0.14	0.14	0	0.14	0.14	0.08	0.024	0.14	0.011	0	0.011	0.14	0.0023	0.024	0	1	0.14
616	0.13	0.0033	0.0033	0	0.0033	0.0033	0	0.29	0.0033	0.13	0	0.13	0.0033	0.0015	0.29	0	7	0.18
617	0.088	0.058	0.058	0	0.058	0.058	0	0.19	0.058	0.088	0	0.088	0.058	0.0045	0.19	0	7	0.18
618	0.14	0	0	0	0	0	0	0.3	0	0.14	0	0.14	0	0	0.3	0	7	0.18
619	0.13	0.011	0.011	0	0.011	0.011	0	0.28	0.011	0.13	0	0.13	0.011	0.0022	0.28	0	7	0.18
620	0.13	0.0085	0.0085	0	0.0085	0.0085	0	0.28	0.0085	0.13	0	0.13	0.0085	0.002	0.28	0	7	0.18
621	0.043	0.11	0.11	0	0.11	0.11	0	0.093	0.11	0.043	0	0.043	0.11	0.0054	0.093	0	1	0.14
622	0.11	0.029	0.029	0	0.029	0.029	0	0.24	0.029	0.11	0	0.11	0.029	0.004	0.24	0	7	0.18
623	0.12	0.017	0.017	0	0.017	0.017	0	0.26	0.017	0.12	0	0.12	0.017	0.0042	0.26	0	7	0.18
624	0.13	0.0013	0.0013	0	0.0013	0.0013	0	0.29	0.0013	0.13	0	0.13	0.0013	0.0012	0.29	0	7	0.18
625	0.11	0.036	0.036	0	0.036	0.036	0	0.23	0.036	0.11	0	0.11	0.036	0.0047	0.23	0	7	0.18
626	0.11	0.032	0.032	0	0.032	0.032	0	0.24	0.032	0.11	0	0.11	0.032	0.006	0.24	0	7	0.18
627	0.12	0.022	0.022	0	0.022	0.022	0	0.26	0.022	0.12	0	0.12	0.022	0.0042	0.26	0	7	0.18
628	0.12	0.016	0.016	0	0.016	0.016	0	0.27	0.016	0.12	0	0.12	0.016	0.0042	0.27	0	7	0.18
629	0.12	0.021	0.021	0	0.021	0.021	0	0.26	0.021	0.12	0	0.12	0.021	0.0042	0.26	0	7	0.18
630	0.061	0.091	0.091	0	0.091	0.091	0	0.13	0.091	0.061	0	0.061	0.091	0.0063	0.13	0	7	0.18
631	0.12	0.02	0.02	0	0.02	0.02	0	0.26	0.02	0.12	0	0.12	0.02	0.004	0.26	0	7	0.18
632	0.13	0.0075	0.0075	0	0.0075	0.0075	0	0.28	0.0075	0.13	0	0.13	0.0075	0.0024	0.28	0	7	0.18
633	0.13	0.0054	0.0054	0	0.0054	0.0054	0	0.29	0.0054	0.13	0	0.13	0.0054	0.0025	0.29	0	7	0.18
