SNV	cluster0	cluster1	cluster2	cluster3	cluster4	cluster5	cluster6	cluster7	cluster8	cluster9	cluster10	cluster11	cluster	dcf0
513	0	0	0	0	0.5	0.0032	0	0	0.5	0	0	0	4	0.06
514	0.24	0.43	0.01	0.24	4.1e-06	0.072	0	0.0082	4.1e-06	0	0.0029	0.0028	1	0.18
515	0.16	0.3	0.019	0.16	0.00027	0.34	0	0.015	0.00027	0	4e-05	3.9e-05	5	0.14
516	0.22	0.4	0.014	0.22	2e-06	0.13	0	0.011	2e-06	0	0.00034	0.00034	1	0.18
517	0.24	0.43	0.014	0.24	0	0.073	0	0.011	0	0	4.6e-05	4.5e-05	1	0.18
518	0.23	0.41	0.013	0.23	3.1e-06	0.1	0	0.01	3.1e-06	0	0.00078	0.00077	1	0.18
519	0.24	0.44	0.0054	0.24	0	0.017	0	0.0043	0	0	0.02	0.02	1	0.18
520	0.24	0.44	0.011	0.24	0	0.051	0	0.0086	0	0	0.0003	0.0003	1	0.18
521	0.14	0.26	0.021	0.14	0.00024	0.42	0	0.016	0.00024	0	1.2e-05	1.1e-05	5	0.14
522	0.23	0.42	0.012	0.23	2e-05	0.095	0	0.0092	2e-05	0	0.002	0.002	1	0.18
523	0.14	0.25	0.02	0.14	0.00077	0.43	0	0.016	0.00077	0	1.6e-05	1.6e-05	5	0.14
524	0.2	0.36	0.019	0.2	0	0.21	0	0.015	0	0	2.5e-05	2.4e-05	1	0.18
525	0.16	0.29	0.019	0.16	0.0002	0.35	0	0.016	0.0002	0	3.3e-05	3.2e-05	5	0.14
526	0.25	0.45	0.011	0.25	0	0.037	0	0.0086	0	0	5.1e-05	5e-05	1	0.18
527	0.23	0.42	0.013	0.23	0	0.086	0	0.011	0	0	0.00017	0.00017	1	0.18
528	0.14	0.25	0.021	0.14	0.00012	0.43	0	0.017	0.00012	0	8.7e-06	8.5e-06	5	0.14
529	0.24	0.44	0.0086	0.24	0	0.046	0	0.0069	0	0	0.0043	0.0042	1	0.18
530	0.25	0.46	0.0057	0.25	0	0.013	0	0.0045	0	0	0.0032	0.0031	1	0.18
531	0.19	0.35	0.017	0.19	0.00015	0.24	0	0.014	0.00015	0	0.00015	0.00015	1	0.18
532	0.23	0.42	0.012	0.23	1.2e-05	0.1	0	0.0096	1.2e-05	0	0.0014	0.0014	1	0.18
533	0.25	0.44	0.01	0.25	0	0.047	0	0.0083	0	0	0.00036	0.00035	1	0.18
534	0.23	0.41	0.016	0.23	0	0.11	0	0.013	0	0	2.2e-05	2.1e-05	1	0.18
535	0.24	0.43	0.0019	0.24	0	0.0014	0	0.0015	0	0	0.041	0.04	1	0.18
536	0.24	0.43	0.012	0.24	0	0.072	0	0.0099	0	0	0.00019	0.00019	1	0.18
537	0.19	0.34	0.015	0.19	0.0002	0.26	0	0.012	0.0002	0	0.00021	0.00021	1	0.18
538	0.24	0.44	0.008	0.24	0	0.06	0	0.0064	0	0	0.0009	0.00088	1	0.18
539	0.22	0.39	0.013	0.22	5.8e-06	0.16	0	0.01	5.8e-06	0	6.8e-05	6.7e-05	1	0.18
540	0.2	0.37	0.014	0.2	1.2e-05	0.19	0	0.011	1.2e-05	0	5.4e-05	5.3e-05	1	0.18
541	0.24	0.44	0.0078	0.24	4.1e-05	0.066	1.2e-05	0.0062	4.1e-05	0	0.0021	0.002	1	0.18
542	0.24	0.44	0.0084	0.24	0	0.062	0	0.0067	0	0	0.0005	0.00049	1	0.18
543	0.24	0.44	0.0078	0.24	0	0.052	0	0.0062	0	0	0.00062	0.00061	1	0.18
544	0.25	0.46	0	0.25	0	0	0	0	0	0.036	0	0	1	0.18
545	0.24	0.43	0.0094	0.24	0	0.081	0	0.0075	0	0	0.00033	0.00032	1	0.18
546	0.022	0.04	0.0043	0.022	0.29	0.22	0	0.0034	0.29	0	0.057	0.056	4	0.06
547	0.23	0.41	0.01	0.23	8.1e-05	0.12	0	0.0082	8.1e-05	0	0.00048	0.00047	1	0.18
548	1.8e-05	3.3e-05	2.4e-05	1.8e-05	0.42	0.007	0	1.9e-05	0.42	0	0.08	0.079	4	0.06
549	0.2	0.36	0.015	0.2	1.9e-05	0.22	0	0.012	1.9e-05	0	5.5e-05	5.4e-05	1	0.18
550	0.21	0.38	0.014	0.21	1.5e-05	0.18	0	0.011	1.5e-05	0	6.6e-05	6.5e-05	1	0.18
551	0.25	0.45	0.0054	0.25	0	0.028	0.00024	0.0043	0	0	0.0065	0.0063	1	0.18
552	0.26	0.47	0.0027	0.26	0	0.004	0	0.0022	0	0	0.0036	0.0035	1	0.18
553	0.23	0.42	0.011	0.23	0	0.099	0	0.0084	0	0	0.00017	0.00016	1	0.18
554	0.24	0.43	0.011	0.24	0	0.083	0	0.0091	0	0	2e-05	2e-05	1	0.18
555	0.25	0.45	0.0073	0.25	0	0.048	0	0.0058	0	0	0.0011	0.0011	1	0.18
556	0.22	0.4	0.014	0.22	0	0.14	0	0.011	0	0	1.5e-05	1.4e-05	1	0.18
557	0.25	0.45	0.0061	0.25	0	0.034	0	0.0048	0	0	0.0028	0.0027	1	0.18
558	0.23	0.42	0.011	0.23	0	0.1	0	0.0089	0	0	7.8e-05	7.7e-05	1	0.18
559	0.22	0.4	0.011	0.22	0.00039	0.13	0	0.0086	0.00039	0	0.00064	0.00062	1	0.18
560	0.15	0.27	0.017	0.15	0.00052	0.39	0	0.013	0.00052	0	0.00051	0.0005	5	0.14
561	0.24	0.43	0.01	0.24	0	0.083	0	0.0082	0	0	9.6e-05	9.4e-05	1	0.18
562	0.19	0.34	0.016	0.19	1.6e-05	0.26	0	0.012	1.6e-05	0	4.2e-05	4.1e-05	1	0.18
563	0.24	0.43	0.01	0.24	0	0.077	0	0.008	0	0	9.9e-05	9.7e-05	1	0.18
564	0.22	0.39	0.014	0.22	0	0.15	0	0.011	0	0	2.2e-05	2.2e-05	1	0.18
565	0.23	0.41	0.011	0.23	3.3e-06	0.12	0	0.009	3.3e-06	0	0.00013	0.00013	1	0.18
566	0.26	0.47	0.0041	0.26	0	0.006	0	0.0032	0	0	9e-05	8.8e-05	1	0.18
567	0.23	0.42	0.01	0.23	0	0.092	0	0.0082	0	0	0.00017	0.00017	1	0.18
568	0.23	0.42	0.0089	0.23	6.8e-05	0.087	0	0.0072	6.8e-05	0	0.0011	0.001	1	0.18
569	0.15	0.28	0.019	0.15	0	0.38	0	0.015	0	0	3.1e-06	3.1e-06	5	0.14
570	0.25	0.45	0.0068	0.25	0	0.043	0	0.0054	0	0	0.002	0.0019	1	0.18
571	0.18	0.32	0.019	0.18	0	0.29	0	0.015	0	0	0	0	1	0.18
572	0.18	0.33	0.012	0.18	0.024	0.23	0	0.0096	0.024	0	0.0057	0.0055	1	0.18
573	0.25	0.46	0	0.25	1.3e-05	0	0	0	1.3e-05	0.036	0	0	1	0.18
574	0.25	0.46	0.0045	0.25	0	0.017	0	0.0036	0	0	0.0049	0.0048	1	0.18
575	0.24	0.44	0.008	0.24	0	0.055	0	0.0064	0	0	0.00063	0.00062	1	0.18
576	0	0	0	0	0.5	0.0025	0	0	0.5	0	0	0	4	0.06
577	0.21	0.37	0.02	0.21	0	0.18	0	0.016	0	0	6.1e-06	6e-06	1	0.18
578	0.25	0.45	0.0092	0.25	0	0.043	0	0.0074	0	0	0.0012	0.0012	1	0.18
579	0.22	0.4	0.014	0.22	5.7e-06	0.13	0	0.011	5.7e-06	0	0.00051	0.0005	1	0.18
580	0.24	0.44	0.01	0.24	0	0.057	0	0.0082	0	0	0.0011	0.0011	1	0.18
581	0.26	0.46	0.0058	0.26	0	0.011	0	0.0046	0	0	0.00079	0.00077	1	0.18
582	0.047	0.086	0.02	0.047	2.1e-06	0.78	0	0.016	2.1e-06	0	0	0	5	0.14
583	0.25	0.45	0.0076	0.25	0	0.034	0	0.0061	0	0	0.0059	0.0058	1	0.18
584	0.2	0.35	0.019	0.2	0	0.22	0	0.015	0	0	2.1e-05	2e-05	1	0.18
585	0.23	0.41	0.014	0.23	0	0.11	0	0.011	0	0	0.00029	0.00029	1	0.18
586	0.17	0.31	0.016	0.17	0.00028	0.31	0	0.012	0.00028	0	0.00029	0.00028	1	0.18
587	0.17	0.31	0.022	0.17	0	0.31	0	0.017	0	0	6.5e-06	6.4e-06	5	0.14
588	0.22	0.4	0.015	0.22	0	0.12	0	0.012	0	0	0.00012	0.00012	1	0.18
589	0.22	0.4	0.014	0.22	1.3e-05	0.13	0	0.011	1.3e-05	0	0.0006	0.00059	1	0.18
590	0.23	0.42	0.013	0.23	0	0.086	0	0.01	0	0	0.0002	0.00019	1	0.18
591	0.21	0.37	0.013	0.21	0.00043	0.19	0	0.01	0.00043	0	0.00039	0.00038	1	0.18
592	0.25	0.46	0.0065	0.25	0	0.026	0	0.0052	0	0	0.00029	0.00028	1	0.18
593	0.24	0.44	0.0078	0.24	8.5e-06	0.062	0	0.0062	8.5e-06	0	0.0014	0.0013	1	0.18
594	0.26	0.46	0.0033	0.26	0	0.0077	0	0.0027	0	0	0.0057	0.0056	1	0.18
595	0	0	0	0	0	0	0	0	0	1	0	0	9	0
596	0.25	0.44	0.0094	0.25	0	0.049	0	0.0075	0	0	3.1e-05	3.1e-05	1	0.18
597	0.23	0.41	0.012	0.23	3.6e-05	0.1	0	0.0094	3.6e-05	0	0.002	0.002	1	0.18
598	0.24	0.43	0.0094	0.24	0	0.078	0	0.0075	0	0	0.00029	0.00028	1	0.18
599	0.25	0.45	0.0059	0.25	0	0.029	0	0.0047	0	0	0.0018	0.0017	1	0.18
600	0.17	0.31	0.019	0.17	7.1e-05	0.32	0	0.016	7.1e-05	0	3.4e-05	3.3e-05	5	0.14
601	0.26	0.47	0	0.26	0	0	0	0	0	0	0.0018	0.0017	1	0.18
602	0.14	0.26	0.016	0.14	0.0044	0.42	0	0.013	0.0044	0	8.6e-06	8.5e-06	5	0.14
603	0.26	0.47	0	0.26	0	0	0	0	0	0	0.0026	0.0026	1	0.18
604	0.24	0.43	0.009	0.24	9.1e-06	0.081	0	0.0072	9.1e-06	0	0.00065	0.00063	1	0.18
605	0.24	0.44	0.01	0.24	0	0.055	0	0.0082	0	0	1.5e-05	1.5e-05	1	0.18
606	0.26	0.46	0.0057	0.26	0	0.015	0	0.0046	0	0	7.8e-05	7.6e-05	1	0.18
607	0.22	0.4	0.017	0.22	0	0.13	0	0.014	0	0	1.5e-05	1.5e-05	1	0.18
608	0.21	0.38	0.013	0.21	7.1e-05	0.17	0	0.01	7.1e-05	0	0.00011	0.0001	1	0.18
609	0.12	0.22	0.017	0.12	0.0025	0.5	0	0.013	0.0025	0	2.4e-06	2.3e-06	5	0.14
610	0.076	0.14	0.022	0.076	9.7e-06	0.67	0	0.017	9.7e-06	0	4.4e-05	4.3e-05	5	0.14
611	0.26	0.47	0	0.26	0	0	4.7e-06	0	0	0	0.00044	0.00043	1	0.18
612	0.25	0.45	0.0071	0.25	0	0.038	5.1e-06	0.0057	0	0	0.0025	0.0024	1	0.18
613	0.26	0.47	0	0.26	0	0	9.8e-06	0	0	0	0.00072	0.0007	1	0.18
614	0.18	0.33	0.019	0.18	5.9e-05	0.28	0	0.015	5.9e-05	0	6e-05	5.9e-05	1	0.18
615	0.0025	0.0046	0.00094	0.0025	0.45	0.087	0	0.00075	0.45	0	0	0	4	0.06
616	0.25	0.46	0.005	0.25	0	0.017	0	0.004	0	0	0.0014	0.0014	1	0.18
617	0.17	0.31	0.016	0.17	0.0002	0.31	0	0.013	0.0002	0	1.4e-05	1.4e-05	1	0.18
618	0.26	0.47	3.8e-06	0.26	0	0	0	3e-06	0	0	0.0033	0.0033	1	0.18
619	0.24	0.44	0.0073	0.24	6e-06	0.055	0	0.0058	6e-06	0	0.0017	0.0017	1	0.18
620	0.25	0.45	0.0066	0.25	0	0.043	0	0.0053	0	0	0.0021	0.002	1	0.18
621	0.089	0.16	0.02	0.089	0.0018	0.62	0	0.016	0.0018	0	1.6e-06	1.5e-06	5	0.14
622	0.22	0.39	0.014	0.22	0.00038	0.15	0	0.011	0.00038	0	0.0012	0.0012	1	0.18
623	0.23	0.42	0.014	0.23	0	0.088	0	0.011	0	0	6.7e-05	6.5e-05	1	0.18
624	0.25	0.46	0.004	0.25	0	0.0064	0	0.0032	0	0	0.0092	0.009	1	0.18
625	0.21	0.37	0.016	0.21	2.2e-05	0.19	0	0.013	2.2e-05	0	0.0002	0.00019	1	0.18
626	0.21	0.38	0.02	0.21	0	0.16	0	0.016	0	0	3.4e-06	3.4e-06	1	0.18
627	0.23	0.41	0.014	0.23	0	0.11	0	0.011	0	0	0.00015	0.00014	1	0.18
628	0.23	0.42	0.014	0.23	0	0.082	0	0.011	0	0	5.3e-05	5.2e-05	1	0.18
629	0.23	0.41	0.014	0.23	0	0.11	0	0.011	0	0	0.00014	0.00014	1	0.18
630	0.12	0.22	0.022	0.12	1.3e-05	0.49	0	0.018	1.3e-05	0	1.7e-06	1.7e-06	5	0.14
631	0.23	0.42	0.014	0.23	0	0.1	0	0.011	0	0	0.00023	0.00023	1	0.18
632	0.25	0.45	0.008	0.25	0	0.038	0	0.0064	0	0	0.0053	0.0052	1	0.18
633	0.25	0.45	0.0085	0.25	0	0.027	0	0.0068	0	0	0.00042	0.00041	1	0.18
634	0.19	0.34	0.019	0.19	0	0.24	0	0.015	0	0	2.5e-05	2.4e-05	1	0.18
635	5.2e-06	9.4e-06	9.1e-06	5.2e-06	0.5	0.0025	0	7.3e-06	0.5	0	0	0	4	0.06
636	0.15	0.28	0.022	0.15	2e-06	0.38	0	0.018	2e-06	0	3.9e-06	3.8e-06	5	0.14
637	0.18	0.32	0.021	0.18	0	0.28	0	0.017	0	0	9e-06	8.8e-06	1	0.18
638	0.25	0.46	0.0081	0.25	0	0.023	0	0.0065	0	0	0.00031	0.0003	1	0.18
639	0.23	0.42	0.015	0.23	0	0.089	0	0.012	0	0	2.3e-05	2.3e-05	1	0.18
640	0.19	0.34	0.021	0.19	0	0.24	0	0.017	0	0	4.7e-06	4.6e-06	1	0.18
641	0.24	0.43	0.0093	0.24	4.8e-06	0.06	0	0.0074	4.8e-06	0	0.0053	0.0052	1	0.18
642	0.16	0.29	0.022	0.16	0	0.34	0	0.018	0	0	4.9e-06	4.8e-06	5	0.14
643	0.11	0.2	0.019	0.11	0.0071	0.54	0	0.015	0.0071	0	7.6e-06	7.5e-06	5	0.14
644	0.24	0.44	0.012	0.24	0	0.059	0	0.0095	0	0	0.00014	0.00014	1	0.18
645	0.18	0.33	0.021	0.18	0	0.26	0	0.016	0	0	1.1e-05	1.1e-05	1	0.18
646	0.18	0.32	0.023	0.18	0	0.29	0	0.019	0	0	1.8e-06	1.8e-06	1	0.18
647	0.25	0.45	0.0093	0.25	0	0.043	0	0.0075	0	0	0.001	0.001	1	0.18
648	0.17	0.31	0.03	0.17	0	0.3	0	0.024	0	0	0	0	1	0.18
649	0.13	0.24	0.00074	0.13	0	0.00044	0	0.00059	0	0	0.25	0.24	10	0.25
650	0.22	0.4	0.013	0.22	6.1e-05	0.13	0	0.011	6.1e-05	0	0.00095	0.00093	1	0.18
651	0.19	0.34	0.018	0.19	2.3e-05	0.26	0	0.015	2.3e-05	0	5.6e-05	5.5e-05	1	0.18
652	0.14	0.25	0.019	0.14	0.0033	0.43	0	0.015	0.0033	0	2.6e-05	2.5e-05	5	0.14
653	0.081	0.15	0.016	0.081	0.056	0.55	0	0.013	0.056	0	5.4e-06	5.3e-06	5	0.14
654	0.13	0.23	0.021	0.13	0.00029	0.48	0	0.017	0.00029	0	6.1e-06	6e-06	5	0.14
655	0.13	0.23	0.02	0.13	0.0034	0.47	0	0.016	0.0034	0	1.6e-05	1.5e-05	5	0.14
656	0.26	0.46	0.0065	0.26	0	0.015	0	0.0052	0	0	0.00071	0.0007	1	0.18
657	0.21	0.38	0.017	0.21	0	0.16	0	0.014	0	0	3.8e-05	3.7e-05	1	0.18
658	0.25	0.45	0.007	0.25	0	0.03	0	0.0056	0	0	0.0096	0.0094	1	0.18
659	0.14	0.25	0.018	0.14	0.021	0.39	0	0.014	0.021	0	6.8e-05	6.6e-05	5	0.14
660	0.19	0.34	0.018	0.19	0.00019	0.26	0	0.014	0.00019	0	0.00012	0.00012	1	0.18
661	0.15	0.27	0.02	0.15	0.00023	0.39	0	0.016	0.00023	0	1.9e-05	1.9e-05	5	0.14
662	0.22	0.39	0.015	0.22	3.2e-05	0.15	0	0.012	3.2e-05	0	0.00047	0.00046	1	0.18
663	0	0	0	0	0.5	0.00024	0	0	0.5	0	0	0	4	0.06
664	0.26	0.47	1.7e-05	0.26	0	6.1e-06	0	1.3e-05	0	0	0.0085	0.0083	1	0.18
665	0.23	0.41	0.011	0.23	0	0.11	0	0.009	0	0	8.6e-05	8.4e-05	1	0.18
666	0.26	0.47	9.5e-05	0.26	0	8.7e-05	0	7.6e-05	0	0	0.0068	0.0067	1	0.18
667	0.26	0.46	0.0076	0.26	0	0.013	0	0.0061	0	0	4.1e-05	4e-05	1	0.18
668	0.22	0.41	0.013	0.22	0	0.12	0	0.011	0	0	1.1e-05	1.1e-05	1	0.18
669	0.26	0.47	0	0.26	0	0	0	0	0	0	0.00043	0.00042	1	0.18
670	0.22	0.4	0.014	0.22	5.7e-06	0.13	0	0.011	5.7e-06	0	0.00051	0.0005	1	0.18
671	0.24	0.44	0.0095	0.24	0	0.057	0	0.0076	0	0	0.0032	0.0031	1	0.18
672	0.25	0.46	0.0084	0.25	0	0.025	0	0.0067	0	0	0.0003	0.00029	1	0.18
673	0.2	0.36	0.015	0.2	0.00079	0.21	0	0.012	0.00079	0	0.00047	0.00046	1	0.18
674	0.18	0.32	0.017	0.18	0.0046	0.28	0	0.013	0.0046	0	0.00027	0.00026	1	0.18
675	0.21	0.38	0.016	0.21	1.1e-06	0.17	0	0.013	1.1e-06	0	0.00011	0.00011	1	0.18
676	0.23	0.41	0.014	0.23	0	0.12	0	0.011	0	0	0.00029	0.00028	1	0.18
677	0.23	0.41	0.013	0.23	7.3e-06	0.11	0	0.01	7.3e-06	0	0.00092	0.0009	1	0.18
678	0.25	0.45	0.0085	0.25	0	0.034	0	0.0068	0	0	0.0011	0.0011	1	0.18
679	0.2	0.37	0.017	0.2	1.8e-06	0.19	0	0.014	1.8e-06	0	7.6e-05	7.5e-05	1	0.18
680	0	0	0	0	0	0	1	0	0	0	0	0	6	0.68
681	0.24	0.43	0.014	0.24	0	0.072	0	0.011	0	0	4.8e-05	4.7e-05	1	0.18
682	0.22	0.4	0.015	0.22	2.7e-06	0.14	0	0.012	2.7e-06	0	0.00028	0.00027	1	0.18
683	0.22	0.4	0.014	0.22	1.3e-06	0.12	0	0.011	1.3e-06	0	0.00032	0.00032	1	0.18
684	0.25	0.45	0.01	0.25	0	0.038	0	0.0083	0	0	0.0001	0.0001	1	0.18
685	0.23	0.42	0.013	0.23	0	0.097	0	0.011	0	0	0.00025	0.00025	1	0.18
686	0.2	0.36	0.016	0.2	0.0014	0.22	0	0.013	0.0014	0	0.00046	0.00045	1	0.18
687	0.21	0.38	0.017	0.21	0	0.17	0	0.014	0	0	6.3e-05	6.2e-05	1	0.18
688	0.23	0.42	0.013	0.23	2.9e-06	0.1	0	0.01	2.9e-06	0	0.00082	0.0008	1	0.18
689	0.24	0.44	0.0096	0.24	0	0.047	0	0.0076	0	0	0.0011	0.0011	1	0.18
690	0.097	0.18	0.021	0.097	0.00031	0.59	0	0.017	0.00031	0	1.3e-06	1.3e-06	5	0.14
691	0.14	0.26	0.019	0.14	0.0018	0.41	0	0.015	0.0018	0	2.9e-05	2.8e-05	5	0.14
692	0.17	0.3	0.018	0.17	0.0028	0.32	0	0.014	0.0028	0	0.00011	0.00011	5	0.14
693	0.23	0.42	0.012	0.23	0	0.089	0	0.0097	0	0	0.00066	0.00065	1	0.18
694	0.22	0.39	0.014	0.22	7.8e-05	0.14	0	0.011	7.8e-05	0	0.0008	0.00079	1	0.18
695	0.073	0.13	0.023	0.073	0	0.68	0	0.019	0	0	0	0	5	0.14
696	0.25	0.45	0.0071	0.25	0	0.028	0	0.0056	0	0	0.0059	0.0058	1	0.18
697	0.23	0.42	0.013	0.23	0	0.099	0	0.01	0	0	0.0006	0.00058	1	0.18
698	0.25	0.46	0.008	0.25	0	0.017	0	0.0064	0	0	7.2e-05	7.1e-05	1	0.18
699	0.21	0.38	0.017	0.21	0	0.17	0	0.013	0	0	7.8e-05	7.6e-05	1	0.18
700	0.24	0.44	0.01	0.24	0	0.057	0	0.0083	0	0	0.00078	0.00077	1	0.18
701	0.25	0.45	0.0095	0.25	0	0.029	0	0.0076	0	0	0.0001	0.0001	1	0.18
702	0.16	0.29	0.02	0.16	0.00016	0.36	0	0.016	0.00016	0	2.6e-05	2.5e-05	5	0.14
703	0.11	0.2	0.024	0.11	1.8e-06	0.54	0	0.019	1.8e-06	0	0	0	5	0.14
704	0.031	0.056	0.015	0.031	0.00098	0.85	0	0.012	0.00098	0	0	0	5	0.14
705	0.19	0.35	0.02	0.19	0	0.23	0	0.016	0	0	1.6e-05	1.6e-05	1	0.18
706	0.25	0.46	0.0051	0.25	0	0.011	0	0.0041	0	0	0.0056	0.0055	1	0.18
707	0.19	0.35	0.02	0.19	0	0.22	0	0.016	0	0	1.4e-05	1.4e-05	1	0.18
708	0.23	0.42	0.015	0.23	0	0.092	0	0.012	0	0	5.3e-05	5.2e-05	1	0.18
709	0.13	0.23	0.026	0.13	0	0.47	0	0.021	0	0	0	0	5	0.14
710	0.24	0.44	0.0098	0.24	0	0.054	0	0.0078	0	0	0.0016	0.0016	1	0.18
711	0.24	0.43	0.01	0.24	2.2e-06	0.065	0	0.008	2.2e-06	0	0.003	0.003	1	0.18
712	0.24	0.43	0.01	0.24	1e-05	0.076	0	0.0083	1e-05	0	0.0032	0.0032	1	0.18
713	0.2	0.36	0.016	0.2	0.00016	0.22	0	0.013	0.00016	0	0.00022	0.00021	1	0.18
714	0.21	0.38	0.017	0.21	0	0.17	0	0.013	0	0	7e-05	6.8e-05	1	0.18
715	0.25	0.45	0.0051	0.25	0	0.013	0	0.004	0	0	0.013	0.012	1	0.18
716	0.19	0.35	0.02	0.19	0	0.24	0	0.016	0	0	1.1e-05	1e-05	1	0.18
717	0.18	0.32	0.017	0.18	0.0012	0.29	0	0.014	0.0012	0	0.00015	0.00015	1	0.18
718	0.24	0.43	0.011	0.24	0	0.066	0	0.0087	0	0	0.00084	0.00082	1	0.18
719	0.22	0.4	0.013	0.22	0.00017	0.13	0	0.01	0.00017	0	0.0015	0.0014	1	0.18
720	0.22	0.41	0.014	0.22	0	0.12	0	0.011	0	0	0.00021	0.00021	1	0.18
721	0.22	0.4	0.014	0.22	1.4e-05	0.13	0	0.011	1.4e-05	0	0.00058	0.00057	1	0.18
722	0.23	0.42	0.011	0.23	2.3e-05	0.089	0	0.0089	2.3e-05	0	0.0027	0.0026	1	0.18
723	0.23	0.42	0.011	0.23	4e-05	0.084	0	0.0085	4e-05	0	0.0039	0.0038	1	0.18
724	0.15	0.28	0.023	0.15	0	0.37	0	0.018	0	0	2.2e-06	2.2e-06	5	0.14
725	0.23	0.42	0.014	0.23	0	0.1	0	0.011	0	0	0.00014	0.00014	1	0.18
726	0.21	0.39	0.018	0.21	0	0.16	0	0.015	0	0	1.6e-05	1.6e-05	1	0.18
727	0.16	0.29	0.027	0.16	0	0.35	0	0.022	0	0	0	0	5	0.14
728	0.12	0.21	0.023	0.12	8.3e-06	0.52	0	0.018	8.3e-06	0	1e-06	0	5	0.14
729	0.24	0.44	0.0094	0.24	0	0.057	0	0.0075	0	0	0.0035	0.0034	1	0.18
730	0.22	0.4	0.014	0.22	1e-06	0.13	0	0.012	1e-06	0	0.00026	0.00025	1	0.18
731	0.25	0.45	0.0053	0.25	0	0.015	0	0.0043	0	0	0.011	0.011	1	0.18
732	0.25	0.45	0.0078	0.25	0	0.032	0	0.0062	0	0	0.0032	0.0031	1	0.18
733	0.23	0.42	0.013	0.23	0	0.088	0	0.01	0	0	0.00031	0.00031	1	0.18
734	0.15	0.28	0.023	0.15	0	0.37	0	0.019	0	0	1.9e-06	1.9e-06	5	0.14
735	0.25	0.45	0.0097	0.25	0	0.029	0	0.0078	0	0	6.5e-05	6.3e-05	1	0.18
736	0.22	0.4	0.014	0.22	4.4e-05	0.14	0	0.011	4.4e-05	0	0.00082	0.00081	1	0.18
737	0.25	0.45	0.0068	0.25	0	0.038	0	0.0055	0	0	0.00093	0.00091	1	0.18
738	0.26	0.47	0	0.26	0	0	0	0	0	0	0.00018	0.00018	1	0.18
739	0.26	0.46	0.0024	0.26	0	0.0087	0	0.0019	0	0	0.0057	0.0056	1	0.18
740	0.26	0.47	0	0.26	0	0	0	0	0	0	0.00085	0.00083	1	0.18
741	0.26	0.47	0	0.26	0	0	0	0	0	0	0.0032	0.0032	1	0.18
742	0.25	0.46	0.0047	0.25	0	0.021	0	0.0037	0	0	0.0041	0.004	1	0.18
743	0.26	0.46	0.0048	0.26	0	0.012	0	0.0038	0	0	0.00036	0.00035	1	0.18
744	0.25	0.45	0.0077	0.25	0	0.034	0	0.0062	0	0	8.3e-05	8.2e-05	1	0.18
745	0.26	0.47	0	0.26	0	0	0.00021	0	0	0	0.002	0.0019	1	0.18
746	0.26	0.47	0	0.26	0	0	0	0	0	0	0.0035	0.0034	1	0.18
747	0.26	0.47	0	0.26	0	0	3.3e-06	0	0	0	0.00064	0.00063	1	0.18
748	0.26	0.47	0	0.26	0	0	0	0	0	0	0.004	0.004	1	0.18
749	0.26	0.47	0	0.26	0	0	0.00021	0	0	0	0.0017	0.0016	1	0.18
750	0.26	0.47	0	0.26	0	0	0.0002	0	0	0	0.0016	0.0016	1	0.18
751	0.26	0.47	0.00096	0.26	0	0.0022	0	0.00077	0	0	0.0072	0.007	1	0.18
752	0.26	0.46	0.0013	0.26	0	0.0027	0	0.0011	0	0	0.0097	0.0095	1	0.18
753	0.26	0.47	5.9e-06	0.26	0	5.8e-06	0	4.7e-06	0	0	0.0026	0.0025	1	0.18
754	0.25	0.46	0.0016	0.25	0	0.0023	0	0.0013	0	0	0.016	0.016	1	0.18
755	0.24	0.44	0.0084	0.24	3.7e-06	0.068	0	0.0067	3.7e-06	0	0.00082	0.0008	1	0.18
756	0.26	0.46	0.0051	0.26	0	0.0096	0	0.0041	0	0	0.0024	0.0023	1	0.18
757	0.23	0.41	0.012	0.23	6.9e-05	0.11	0	0.0097	6.9e-05	0	0.0019	0.0018	1	0.18
758	0.25	0.46	0.0069	0.25	0	0.018	0	0.0055	0	0	0.00085	0.00084	1	0.18
759	0.23	0.42	0.013	0.23	0	0.082	0	0.01	0	0	0.00022	0.00021	1	0.18
760	0.26	0.47	0.0043	0.26	0	0.0049	0	0.0034	0	0	0.00083	0.00081	1	0.18
761	0.25	0.45	0.0064	0.25	0	0.024	0	0.0051	0	0	0.011	0.011	1	0.18
762	0.22	0.4	0.016	0.22	0	0.14	0	0.012	0	0	0.00011	0.00011	1	0.18
763	0.24	0.43	0.012	0.24	0	0.081	0	0.0093	0	0	0.00091	0.00089	1	0.18
764	0.22	0.4	0.014	0.22	7.3e-06	0.14	0	0.011	7.3e-06	0	0.00043	0.00042	1	0.18
765	0.24	0.43	0.013	0.24	0	0.078	0	0.011	0	0	9.9e-05	9.7e-05	1	0.18
766	0.25	0.45	0.0049	0.25	0	0.012	0	0.004	0	0	0.012	0.011	1	0.18
767	0.23	0.41	0.017	0.23	0	0.11	0	0.013	0	0	1.5e-05	1.4e-05	1	0.18
768	0.22	0.41	0.016	0.22	0	0.11	0	0.013	0	0	2.2e-05	2.2e-05	1	0.18
769	0.2	0.36	0.019	0.2	0	0.21	0	0.015	0	0	2.5e-05	2.4e-05	1	0.18
