SNV	cluster0	cluster1	cluster2	cluster3	cluster4	cluster5	cluster6	cluster7	cluster8	cluster9	cluster10	cluster11	cluster12	cluster13	cluster14	cluster15	cluster16	cluster17	cluster18	cluster	dcf0
340	0.064	0.037	0.064	0.12	0.027	0	0	0.064	2.2e-05	0.0059	0.14	0.064	0	0.064	0.14	0.14	0.064	0.0059	0	10	0.18
341	0.064	0.04	0.064	0.12	0.029	0	0	0.064	6.7e-05	0.0056	0.14	0.064	0	0.064	0.14	0.14	0.064	0.0056	0	10	0.18
342	0.002	0.56	0.002	0.0036	0.41	0	0	0.002	0	0.0035	0.0042	0.002	0.00018	0.002	0.0042	0.0042	0.002	0.0035	0.00018	1	0.14
343	0.063	0.046	0.063	0.12	0.034	0	0	0.063	0.00011	0.0057	0.14	0.063	0	0.063	0.14	0.14	0.063	0.0057	0	10	0.18
344	0.032	0.3	0.032	0.06	0.22	0	0	0.032	1.5e-06	0.0098	0.07	0.032	1.6e-06	0.032	0.07	0.07	0.032	0.0098	1.6e-06	1	0.14
345	0.064	0.037	0.064	0.12	0.027	0	0	0.064	0.00014	0.0052	0.14	0.064	0	0.064	0.14	0.14	0.064	0.0052	0	10	0.18
346	0.063	0.046	0.063	0.12	0.033	0	0	0.063	0.00023	0.0054	0.14	0.063	0	0.063	0.14	0.14	0.063	0.0054	0	10	0.18
347	0.057	0.094	0.057	0.11	0.069	0	0	0.057	0.00046	0.0064	0.12	0.057	5.7e-06	0.057	0.12	0.12	0.057	0.0064	5.7e-06	10	0.18
348	0.062	0.058	0.062	0.12	0.043	0	0	0.062	0.00058	0.0042	0.13	0.062	5.1e-06	0.062	0.13	0.13	0.062	0.0042	5.1e-06	10	0.18
349	0.058	0.086	0.058	0.11	0.064	0	0	0.058	0.00061	0.0047	0.13	0.058	0.00011	0.058	0.13	0.13	0.058	0.0047	0.00011	10	0.18
350	0.049	0.17	0.049	0.09	0.12	0	0	0.049	0.0003	0.0078	0.11	0.049	3.8e-05	0.049	0.11	0.11	0.049	0.0078	3.8e-05	1	0.14
351	0.055	0.11	0.055	0.1	0.084	0	0	0.055	4.7e-05	0.006	0.12	0.055	0	0.055	0.12	0.12	0.055	0.006	0	10	0.18
352	0.064	0.043	0.064	0.12	0.032	0	0	0.064	1.1e-05	0.0049	0.14	0.064	0	0.064	0.14	0.14	0.064	0.0049	0	10	0.18
353	0.058	0.087	0.058	0.11	0.064	0	0	0.058	5.8e-05	0.0055	0.13	0.058	0	0.058	0.13	0.13	0.058	0.0055	0	10	0.18
354	0.063	0.047	0.063	0.12	0.035	0	0	0.063	0.0006	0.0039	0.14	0.063	0	0.063	0.14	0.14	0.063	0.0039	0	10	0.18
355	0.066	0.027	0.066	0.12	0.02	0	0	0.066	0.0044	0.0028	0.14	0.066	2.2e-06	0.066	0.14	0.14	0.066	0.0028	2.2e-06	10	0.18
356	0.062	0.06	0.062	0.11	0.044	0	0	0.062	4e-05	0.005	0.13	0.062	0	0.062	0.13	0.13	0.062	0.005	0	10	0.18
357	0.055	0.12	0.055	0.1	0.086	0	0	0.055	2.4e-05	0.0062	0.12	0.055	0	0.055	0.12	0.12	0.055	0.0062	0	10	0.18
358	0.062	0.058	0.062	0.12	0.042	0	0	0.062	0.002	0.0038	0.13	0.062	0.00013	0.062	0.13	0.13	0.062	0.0038	0.00013	10	0.18
359	0.054	0.12	0.054	0.1	0.088	0	0	0.054	0.0033	0.005	0.12	0.054	0.0044	0.054	0.12	0.12	0.054	0.005	0.0044	1	0.14
360	0.041	0.23	0.041	0.075	0.17	0	0	0.041	1.1e-05	0.0079	0.088	0.041	0	0.041	0.088	0.088	0.041	0.0079	0	1	0.14
361	0.049	0.16	0.049	0.092	0.12	0	0	0.049	0.00011	0.0065	0.11	0.049	2.6e-05	0.049	0.11	0.11	0.049	0.0065	2.6e-05	1	0.14
362	0.068	0.011	0.068	0.13	0.0081	0	0	0.068	0.0038	0.0021	0.15	0.068	0	0.068	0.15	0.15	0.068	0.0021	0	10	0.18
363	0.054	0.12	0.054	0.1	0.085	0	0	0.054	0.0039	0.0049	0.12	0.054	0.0057	0.054	0.12	0.12	0.054	0.0049	0.0057	10	0.18
364	0.027	0.34	0.027	0.05	0.25	0	0	0.027	1.7e-05	0.0082	0.059	0.027	0	0.027	0.059	0.059	0.027	0.0082	0	1	0.14
365	0.061	0.068	0.061	0.11	0.05	0	0	0.061	9.3e-06	0.0057	0.13	0.061	0	0.061	0.13	0.13	0.061	0.0057	0	10	0.18
366	0.064	0.04	0.064	0.12	0.029	0	0	0.064	0.00096	0.0036	0.14	0.064	0	0.064	0.14	0.14	0.064	0.0036	0	10	0.18
367	0.054	0.12	0.054	0.1	0.087	0	0	0.054	3.1e-06	0.0071	0.12	0.054	0	0.054	0.12	0.12	0.054	0.0071	0	1	0.14
368	0.067	0	0.067	0.12	0	0	0.036	0.067	0	0	0.15	0.067	0	0.067	0.15	0.15	0.067	0	0	10	0.18
369	0.067	0	0.067	0.12	0	0	0.036	0.067	1.1e-05	0	0.15	0.067	6.4e-05	0.067	0.15	0.15	0.067	0	6.4e-05	10	0.18
370	0.054	0.12	0.054	0.1	0.089	0	0	0.054	5.1e-05	0.0061	0.12	0.054	3.3e-06	0.054	0.12	0.12	0.054	0.0061	3.3e-06	1	0.14
371	0.069	0.0023	0.069	0.13	0.0017	0	0	0.069	0.00066	0.0013	0.15	0.069	0	0.069	0.15	0.15	0.069	0.0013	0	10	0.18
372	0.066	0.028	0.066	0.12	0.021	0	0	0.066	0.0007	0.0043	0.14	0.066	0	0.066	0.14	0.14	0.066	0.0043	0	10	0.18
373	0.056	0.11	0.056	0.1	0.079	0	0	0.056	0.00093	0.0063	0.12	0.056	0.00016	0.056	0.12	0.12	0.056	0.0063	0.00016	10	0.18
374	0.066	0.027	0.066	0.12	0.02	0	0	0.066	0.0031	0.0038	0.14	0.066	0	0.066	0.14	0.14	0.066	0.0038	0	10	0.18
375	0.065	0.033	0.065	0.12	0.024	0	0	0.065	0.0074	0.0039	0.14	0.065	0	0.065	0.14	0.14	0.065	0.0039	0	10	0.18
376	0.042	0.22	0.042	0.077	0.16	0	0	0.042	5.1e-06	0.0096	0.09	0.042	0	0.042	0.09	0.09	0.042	0.0096	0	1	0.14
377	0.062	0.056	0.062	0.12	0.041	0	0	0.062	0.0022	0.005	0.13	0.062	3.2e-06	0.062	0.13	0.13	0.062	0.005	3.2e-06	10	0.18
378	0.058	0.085	0.058	0.11	0.063	0	0	0.058	0.0013	0.0058	0.13	0.058	3.5e-05	0.058	0.13	0.13	0.058	0.0058	3.5e-05	10	0.18
379	0.06	0.07	0.06	0.11	0.052	0	0	0.06	0.0048	0.005	0.13	0.06	0.00024	0.06	0.13	0.13	0.06	0.005	0.00024	10	0.18
380	0.065	0.03	0.065	0.12	0.022	0	0	0.065	0.00017	0.0048	0.14	0.065	0	0.065	0.14	0.14	0.065	0.0048	0	10	0.18
381	0.0077	0.5	0.0077	0.014	0.37	0	0	0.0077	0	0.0067	0.017	0.0077	6.7e-06	0.0077	0.017	0.017	0.0077	0.0067	6.7e-06	1	0.14
382	0.067	0.018	0.067	0.12	0.014	0	0	0.067	0.0014	0.0035	0.14	0.067	0	0.067	0.14	0.14	0.067	0.0035	0	10	0.18
383	0.049	0.16	0.049	0.092	0.12	0	0	0.049	9.1e-05	0.0078	0.11	0.049	1.7e-05	0.049	0.11	0.11	0.049	0.0078	1.7e-05	1	0.14
384	0.063	0.045	0.063	0.12	0.033	0	0	0.063	0.0019	0.0047	0.14	0.063	0	0.063	0.14	0.14	0.063	0.0047	0	10	0.18
385	0.059	0.082	0.059	0.11	0.06	0	0	0.059	0.0027	0.0055	0.13	0.059	0.00019	0.059	0.13	0.13	0.059	0.0055	0.00019	10	0.18
386	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	6	0
387	0.058	0.089	0.058	0.11	0.065	0	0	0.058	0.0025	0.0056	0.13	0.058	0.00035	0.058	0.13	0.13	0.058	0.0056	0.00035	10	0.18
388	0.059	0.08	0.059	0.11	0.059	0	0	0.059	0.00046	0.0061	0.13	0.059	1.1e-06	0.059	0.13	0.13	0.059	0.0061	1.1e-06	10	0.18
389	0.064	0.0054	0.064	0.12	0.004	0	0	0.064	0.071	0.0017	0.14	0.064	0	0.064	0.14	0.14	0.064	0.0017	0	10	0.18
390	0.057	0.094	0.057	0.11	0.069	0	0	0.057	0.00011	0.007	0.12	0.057	0	0.057	0.12	0.12	0.057	0.007	0	10	0.18
391	0.036	0.27	0.036	0.067	0.2	0	0	0.036	8.9e-06	0.009	0.079	0.036	3.3e-05	0.036	0.079	0.079	0.036	0.009	3.3e-05	1	0.14
392	0.063	0.045	0.063	0.12	0.033	0	0	0.063	0.0004	0.0052	0.14	0.063	0	0.063	0.14	0.14	0.063	0.0052	0	10	0.18
393	0.059	0.08	0.059	0.11	0.059	0	0	0.059	0.00028	0.0063	0.13	0.059	0	0.059	0.13	0.13	0.059	0.0063	0	10	0.18
394	0.027	0.33	0.027	0.049	0.24	0	0	0.027	1.5e-05	0.0076	0.058	0.027	0.017	0.027	0.058	0.058	0.027	0.0076	0.017	1	0.14
395	0.065	0.033	0.065	0.12	0.024	0	0	0.065	0.0012	0.0044	0.14	0.065	0	0.065	0.14	0.14	0.065	0.0044	0	10	0.18
396	0.066	0.022	0.066	0.12	0.016	0	0	0.066	0.0085	0.0033	0.14	0.066	0	0.066	0.14	0.14	0.066	0.0033	0	10	0.18
397	0.064	0.042	0.064	0.12	0.031	0	0	0.064	0.00059	0.005	0.14	0.064	0	0.064	0.14	0.14	0.064	0.005	0	10	0.18
398	0.05	0.15	0.05	0.093	0.11	0	0	0.05	0.00024	0.0073	0.11	0.05	0.00019	0.05	0.11	0.11	0.05	0.0073	0.00019	1	0.14
399	0.067	0.0083	0.067	0.12	0.0061	0	0	0.067	0.015	0.0022	0.15	0.067	0	0.067	0.15	0.15	0.067	0.0022	0	10	0.18
400	0.051	0.14	0.051	0.095	0.11	0	0	0.051	1.8e-05	0.0086	0.11	0.051	0	0.051	0.11	0.11	0.051	0.0086	0	1	0.14
401	0.05	0.15	0.05	0.093	0.11	0	0	0.05	0.00024	0.0073	0.11	0.05	0.00019	0.05	0.11	0.11	0.05	0.0073	0.00019	1	0.14
402	0.047	0.18	0.047	0.088	0.13	0	0	0.047	0.00021	0.0075	0.1	0.047	0.00066	0.047	0.1	0.1	0.047	0.0075	0.00066	1	0.14
403	0.046	0.19	0.046	0.085	0.14	0	0	0.046	0.00019	0.0075	0.099	0.046	0.0012	0.046	0.099	0.099	0.046	0.0075	0.0012	1	0.14
404	0.047	0.17	0.047	0.088	0.13	0	0	0.047	2.8e-06	0.0099	0.1	0.047	0	0.047	0.1	0.1	0.047	0.0099	0	1	0.14
405	0.061	0.068	0.061	0.11	0.05	0	0	0.061	0.00046	0.0059	0.13	0.061	0	0.061	0.13	0.13	0.061	0.0059	0	10	0.18
406	0.051	0.15	0.051	0.094	0.11	0	0	0.051	6.6e-05	0.0079	0.11	0.051	3.2e-06	0.051	0.11	0.11	0.051	0.0079	3.2e-06	1	0.14
407	0.051	0.14	0.051	0.095	0.1	0	0	0.051	6.5e-05	0.0079	0.11	0.051	1.9e-06	0.051	0.11	0.11	0.051	0.0079	1.9e-06	1	0.14
408	0.049	0.16	0.049	0.091	0.12	0	0	0.049	9.1e-05	0.0066	0.11	0.049	1.9e-05	0.049	0.11	0.11	0.049	0.0066	1.9e-05	1	0.14
409	0.048	0.17	0.048	0.089	0.13	0	0	0.048	0.00013	0.0066	0.1	0.048	3.3e-05	0.048	0.1	0.1	0.048	0.0066	3.3e-05	1	0.14
410	0.056	0.11	0.056	0.1	0.078	0	0	0.056	1.3e-05	0.0083	0.12	0.056	0	0.056	0.12	0.12	0.056	0.0083	0	10	0.18
411	0.067	0.014	0.067	0.13	0.01	0	0	0.067	0.0015	0.0032	0.15	0.067	0	0.067	0.15	0.15	0.067	0.0032	0	10	0.18
412	0.064	0.042	0.064	0.12	0.031	0	0	0.064	0.0045	0.0043	0.14	0.064	1.9e-06	0.064	0.14	0.14	0.064	0.0043	1.9e-06	10	0.18
413	0.064	0.044	0.064	0.12	0.032	0	0	0.064	0.0001	0.0056	0.14	0.064	0	0.064	0.14	0.14	0.064	0.0056	0	10	0.18
414	0.065	0.031	0.065	0.12	0.023	0	0	0.065	0.0027	0.0041	0.14	0.065	0	0.065	0.14	0.14	0.065	0.0041	0	10	0.18
415	0.066	0.026	0.066	0.12	0.019	0	0	0.066	3.1e-06	0.006	0.14	0.066	0	0.066	0.14	0.14	0.066	0.006	0	10	0.18
416	0.056	0.1	0.056	0.1	0.075	0	0	0.056	0.00016	0.007	0.12	0.056	0	0.056	0.12	0.12	0.056	0.007	0	10	0.18
417	0.067	0.017	0.067	0.12	0.013	0	0	0.067	0.00076	0.0036	0.15	0.067	0	0.067	0.15	0.15	0.067	0.0036	0	10	0.18
418	0.061	0.064	0.061	0.11	0.047	0	0	0.061	6e-05	0.0066	0.13	0.061	0	0.061	0.13	0.13	0.061	0.0066	0	10	0.18
419	0.065	0.034	0.065	0.12	0.025	0	0	0.065	0.002	0.0032	0.14	0.065	0	0.065	0.14	0.14	0.065	0.0032	0	10	0.18
420	0.039	0.24	0.039	0.072	0.18	0	0	0.039	2.3e-05	0.0078	0.084	0.039	2.6e-06	0.039	0.084	0.084	0.039	0.0078	2.6e-06	1	0.14
421	0.061	0.063	0.061	0.11	0.047	0	0	0.061	9e-05	0.0064	0.13	0.061	0	0.061	0.13	0.13	0.061	0.0064	0	10	0.18
422	0.045	0.19	0.045	0.084	0.14	0	0	0.045	1e-05	0.0091	0.098	0.045	0	0.045	0.098	0.098	0.045	0.0091	0	1	0.14
423	0.046	0.18	0.046	0.086	0.13	0	0	0.046	7.7e-05	0.008	0.1	0.046	5.9e-05	0.046	0.1	0.1	0.046	0.008	5.9e-05	1	0.14
424	0.038	0.25	0.038	0.07	0.19	0	0	0.038	3.8e-06	0.0096	0.081	0.038	1.5e-06	0.038	0.081	0.081	0.038	0.0096	1.5e-06	1	0.14
425	0.065	0.029	0.065	0.12	0.022	0	0	0.065	0.0039	0.0039	0.14	0.065	0	0.065	0.14	0.14	0.065	0.0039	0	10	0.18
426	0.068	0.0084	0.068	0.13	0.0061	0	0	0.068	0.00039	0.0029	0.15	0.068	0	0.068	0.15	0.15	0.068	0.0029	0	10	0.18
427	0.068	0.0082	0.068	0.13	0.006	0	0	0.068	0.0016	0.0026	0.15	0.068	0	0.068	0.15	0.15	0.068	0.0026	0	10	0.18
428	0.063	0.047	0.063	0.12	0.035	0	0	0.063	0.002	0.0036	0.14	0.063	2.4e-05	0.063	0.14	0.14	0.063	0.0036	2.4e-05	10	0.18
429	0.047	0.18	0.047	0.087	0.13	0	0	0.047	0.0017	0.0061	0.1	0.047	0.0014	0.047	0.1	0.1	0.047	0.0061	0.0014	1	0.14
430	0.066	0.019	0.066	0.12	0.014	0	0	0.066	0.015	0.003	0.14	0.066	0	0.066	0.14	0.14	0.066	0.003	0	10	0.18
431	0.054	0.12	0.054	0.1	0.09	0	0	0.054	0.00019	0.0057	0.12	0.054	4.1e-05	0.054	0.12	0.12	0.054	0.0057	4.1e-05	1	0.14
432	0.029	0.33	0.029	0.053	0.24	0	0	0.029	5.1e-06	0.0086	0.062	0.029	0	0.029	0.062	0.062	0.029	0.0086	0	1	0.14
433	0.065	0.035	0.065	0.12	0.026	0	0	0.065	0.00097	0.0034	0.14	0.065	0	0.065	0.14	0.14	0.065	0.0034	0	10	0.18
434	0.05	0.16	0.05	0.093	0.11	0	0	0.05	1.6e-05	0.0069	0.11	0.05	0	0.05	0.11	0.11	0.05	0.0069	0	1	0.14
435	0.067	0	0.067	0.12	0	0	0.036	0.067	0	0	0.15	0.067	0	0.067	0.15	0.15	0.067	0	0	10	0.18
436	0.056	0.11	0.056	0.1	0.078	0	0	0.056	0.00019	0.0054	0.12	0.056	2.6e-05	0.056	0.12	0.12	0.056	0.0054	2.6e-05	10	0.18
437	0.066	0.024	0.066	0.12	0.017	0	0	0.066	0.00045	0.0032	0.14	0.066	0	0.066	0.14	0.14	0.066	0.0032	0	10	0.18
438	0.041	0.2	0.041	0.076	0.15	0	0	0.041	0.011	0.0059	0.089	0.041	0.017	0.041	0.089	0.089	0.041	0.0059	0.017	1	0.14
439	0.052	0.14	0.052	0.097	0.1	0	0	0.052	7.3e-05	0.0062	0.11	0.052	9.8e-06	0.052	0.11	0.11	0.052	0.0062	9.8e-06	1	0.14
440	0.063	0.053	0.063	0.12	0.039	0	0	0.063	0.00011	0.0045	0.14	0.063	0	0.063	0.14	0.14	0.063	0.0045	0	10	0.18
441	0.048	0.17	0.048	0.089	0.12	0	0	0.048	0.0024	0.0059	0.1	0.048	0.0024	0.048	0.1	0.1	0.048	0.0059	0.0024	1	0.14
442	0.065	0.034	0.065	0.12	0.025	0	0	0.065	0.00056	0.0046	0.14	0.065	0	0.065	0.14	0.14	0.065	0.0046	0	10	0.18
443	0.057	0.1	0.057	0.11	0.073	0	0	0.057	0.00012	0.0054	0.12	0.057	7e-06	0.057	0.12	0.12	0.057	0.0054	7e-06	10	0.18
444	0.068	0.011	0.068	0.13	0.0081	0	0	0.068	0.0029	0.0021	0.15	0.068	0	0.068	0.15	0.15	0.068	0.0021	0	10	0.18
445	0.052	0.14	0.052	0.096	0.1	0	0	0.052	0.00011	0.0076	0.11	0.052	7.7e-06	0.052	0.11	0.11	0.052	0.0076	7.7e-06	1	0.14
446	0.042	0.22	0.042	0.077	0.16	0	0	0.042	3.1e-05	0.0085	0.09	0.042	6.3e-05	0.042	0.09	0.09	0.042	0.0085	6.3e-05	1	0.14
447	0.067	0.016	0.067	0.12	0.012	0	0	0.067	0.0007	0.0035	0.15	0.067	0	0.067	0.15	0.15	0.067	0.0035	0	10	0.18
448	0.069	0.0037	0.069	0.13	0.0027	0	0	0.069	0.0038	0.0018	0.15	0.069	0	0.069	0.15	0.15	0.069	0.0018	0	10	0.18
449	0.064	0.041	0.064	0.12	0.03	0	0	0.064	1e-06	0.0075	0.14	0.064	0	0.064	0.14	0.14	0.064	0.0075	0	10	0.18
450	0.065	0.033	0.065	0.12	0.024	0	0	0.065	0.00059	0.0046	0.14	0.065	0	0.065	0.14	0.14	0.065	0.0046	0	10	0.18
451	0.069	0.0056	0.069	0.13	0.0041	0	0	0.069	0.0023	0.0022	0.15	0.069	0	0.069	0.15	0.15	0.069	0.0022	0	10	0.18
452	0.042	0.22	0.042	0.079	0.16	0	0	0.042	2.3e-05	0.0087	0.092	0.042	1.9e-05	0.042	0.092	0.092	0.042	0.0087	1.9e-05	1	0.14
453	0.049	0.16	0.049	0.09	0.12	0	0	0.049	8.3e-06	0.0092	0.11	0.049	0	0.049	0.11	0.11	0.049	0.0092	0	1	0.14
454	0.057	0.1	0.057	0.11	0.074	0	0	0.057	0.00014	0.007	0.12	0.057	0	0.057	0.12	0.12	0.057	0.007	0	10	0.18
455	0.064	0.042	0.064	0.12	0.031	0	0	0.064	9.8e-05	0.0056	0.14	0.064	0	0.064	0.14	0.14	0.064	0.0056	0	10	0.18
456	0.067	0.02	0.067	0.12	0.014	0	0	0.067	0.0031	0.0034	0.14	0.067	0	0.067	0.14	0.14	0.067	0.0034	0	10	0.18
457	0.044	0.2	0.044	0.083	0.15	0	0	0.044	3.5e-06	0.0098	0.096	0.044	0	0.044	0.096	0.096	0.044	0.0098	0	1	0.14
458	0.064	0.037	0.064	0.12	0.027	0	0	0.064	0.0096	0.0039	0.14	0.064	5.5e-06	0.064	0.14	0.14	0.064	0.0039	5.5e-06	10	0.18
459	0.055	0.11	0.055	0.1	0.081	0	0	0.055	0.0013	0.0062	0.12	0.055	0.00052	0.055	0.12	0.12	0.055	0.0062	0.00052	10	0.18
460	0.051	0.14	0.051	0.095	0.11	0	0	0.051	0.0002	0.0073	0.11	0.051	5.2e-05	0.051	0.11	0.11	0.051	0.0073	5.2e-05	1	0.14
461	0.064	0.044	0.064	0.12	0.032	0	0	0.064	0.0025	0.0046	0.14	0.064	0	0.064	0.14	0.14	0.064	0.0046	0	10	0.18
462	0.067	0.011	0.067	0.12	0.0081	0	0	0.067	0.012	0.0025	0.15	0.067	0	0.067	0.15	0.15	0.067	0.0025	0	10	0.18
463	0.065	0.031	0.065	0.12	0.023	0	0	0.065	0.0051	0.0039	0.14	0.065	0	0.065	0.14	0.14	0.065	0.0039	0	10	0.18
464	0.02	0.4	0.02	0.038	0.29	0	0	0.02	0	0.0098	0.044	0.02	0	0.02	0.044	0.044	0.02	0.0098	0	1	0.14
465	0.067	0.01	0.067	0.13	0.0074	0	0	0.067	0.011	0.0025	0.15	0.067	0	0.067	0.15	0.15	0.067	0.0025	0	10	0.18
466	0.045	0.19	0.045	0.084	0.14	0	0	0.045	6.6e-05	0.0081	0.099	0.045	7e-05	0.045	0.099	0.099	0.045	0.0081	7e-05	1	0.14
467	0.065	0.028	0.065	0.12	0.021	0	0	0.065	0.006	0.0037	0.14	0.065	0	0.065	0.14	0.14	0.065	0.0037	0	10	0.18
468	0.057	0.098	0.057	0.11	0.072	0	0	0.057	0.0007	0.0063	0.12	0.057	2.8e-05	0.057	0.12	0.12	0.057	0.0063	2.8e-05	10	0.18
469	0.057	0.093	0.057	0.11	0.068	0	0	0.057	0.00013	0.0069	0.12	0.057	0	0.057	0.12	0.12	0.057	0.0069	0	10	0.18
470	0.064	0.04	0.064	0.12	0.029	0	0	0.064	0.0031	0.0033	0.14	0.064	2e-05	0.064	0.14	0.14	0.064	0.0033	2e-05	10	0.18
471	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0.68
472	0.064	0.044	0.064	0.12	0.032	0	0	0.064	0.00015	0.0042	0.14	0.064	0	0.064	0.14	0.14	0.064	0.0042	0	10	0.18
473	0.065	0.031	0.065	0.12	0.023	0	0	0.065	0.003	0.0031	0.14	0.065	2.3e-06	0.065	0.14	0.14	0.065	0.0031	2.3e-06	10	0.18
474	0.054	0.13	0.054	0.1	0.092	0	0	0.054	0.0007	0.0055	0.12	0.054	0.0004	0.054	0.12	0.12	0.054	0.0055	0.0004	1	0.14
475	0.032	0.3	0.032	0.06	0.22	0	0	0.032	0.00073	0.0073	0.07	0.032	0.00026	0.032	0.07	0.07	0.032	0.0073	0.00026	1	0.14
476	0.055	0.11	0.055	0.1	0.083	0	0	0.055	0.00049	0.0053	0.12	0.055	0.0002	0.055	0.12	0.12	0.055	0.0053	0.0002	10	0.18
477	0.061	0.068	0.061	0.11	0.05	0	0	0.061	0.0014	0.0054	0.13	0.061	5.9e-06	0.061	0.13	0.13	0.061	0.0054	5.9e-06	10	0.18
478	0.066	0.022	0.066	0.12	0.016	0	0	0.066	0.0029	0.0036	0.14	0.066	0	0.066	0.14	0.14	0.066	0.0036	0	10	0.18
479	0.055	0.11	0.055	0.1	0.084	0	0	0.055	0.00022	0.007	0.12	0.055	5.3e-06	0.055	0.12	0.12	0.055	0.007	5.3e-06	10	0.18
480	0.063	0.05	0.063	0.12	0.037	0	0	0.063	0.00012	0.0058	0.14	0.063	0	0.063	0.14	0.14	0.063	0.0058	0	10	0.18
481	0.062	0.056	0.062	0.12	0.041	0	0	0.062	0.00063	0.0054	0.13	0.062	0	0.062	0.13	0.13	0.062	0.0054	0	10	0.18
482	0.055	0.11	0.055	0.1	0.081	0	0	0.055	0.0006	0.0065	0.12	0.055	5.9e-05	0.055	0.12	0.12	0.055	0.0065	5.9e-05	10	0.18
483	0.055	0.11	0.055	0.1	0.083	0	0	0.055	0.00026	0.0069	0.12	0.055	7.4e-06	0.055	0.12	0.12	0.055	0.0069	7.4e-06	10	0.18
484	0.067	0.0063	0.067	0.13	0.0046	0	0	0.067	0.017	0.002	0.15	0.067	0	0.067	0.15	0.15	0.067	0.002	0	10	0.18
485	0.06	0.074	0.06	0.11	0.054	0	0	0.06	3.3e-05	0.0071	0.13	0.06	0	0.06	0.13	0.13	0.06	0.0071	0	10	0.18
486	0.066	0.024	0.066	0.12	0.018	0	0	0.066	0.00044	0.0042	0.14	0.066	0	0.066	0.14	0.14	0.066	0.0042	0	10	0.18
487	0.031	0.31	0.031	0.058	0.23	0	0	0.031	3.1e-06	0.0092	0.068	0.031	2.3e-05	0.031	0.068	0.068	0.031	0.0092	2.3e-05	1	0.14
488	0.024	0.37	0.024	0.044	0.27	0	0	0.024	0	0.0091	0.052	0.024	2.3e-05	0.024	0.052	0.052	0.024	0.0091	2.3e-05	1	0.14
489	0.035	0.28	0.035	0.064	0.21	0	0	0.035	1e-05	0.0088	0.075	0.035	0.00013	0.035	0.075	0.075	0.035	0.0088	0.00013	1	0.14
490	0.057	0.094	0.057	0.11	0.069	0	0	0.057	3.6e-05	0.0075	0.12	0.057	0	0.057	0.12	0.12	0.057	0.0075	0	10	0.18
491	0.067	0.016	0.067	0.12	0.012	0	0	0.067	0.0055	0.0023	0.15	0.067	0	0.067	0.15	0.15	0.067	0.0023	0	10	0.18
492	0.064	0.044	0.064	0.12	0.032	0	0	0.064	0.00031	0.004	0.14	0.064	0	0.064	0.14	0.14	0.064	0.004	0	10	0.18
493	0.054	0.12	0.054	0.1	0.087	0	0	0.054	0.00027	0.0053	0.12	0.054	0.00071	0.054	0.12	0.12	0.054	0.0053	0.00071	1	0.14
494	0.068	0.011	0.068	0.13	0.0081	0	0	0.068	6.1e-05	0.0028	0.15	0.068	0	0.068	0.15	0.15	0.068	0.0028	0	10	0.18
495	0.036	0.25	0.036	0.066	0.18	0	0	0.036	2.4e-05	0.0062	0.078	0.036	0.02	0.036	0.078	0.078	0.036	0.0062	0.02	1	0.14
496	0.069	0	0.069	0.13	0	0	0	0.069	0.009	0	0.15	0.069	0	0.069	0.15	0.15	0.069	0	0	10	0.18
497	0.069	0	0.069	0.13	0	0	0	0.069	0.012	0	0.15	0.069	0	0.069	0.15	0.15	0.069	0	0	10	0.18
498	0.061	0.063	0.061	0.11	0.047	0	0	0.061	0.00022	0.0058	0.13	0.061	0	0.061	0.13	0.13	0.061	0.0058	0	10	0.18
499	0.065	0.033	0.065	0.12	0.024	0	0	0.065	0.00071	0.0034	0.14	0.065	0	0.065	0.14	0.14	0.065	0.0034	0	10	0.18
500	0.051	0.15	0.051	0.094	0.11	0	0	0.051	3.7e-06	0.0073	0.11	0.051	0	0.051	0.11	0.11	0.051	0.0073	0	1	0.14
501	0.057	0.095	0.057	0.11	0.07	0	0	0.057	2e-05	0.006	0.12	0.057	0	0.057	0.12	0.12	0.057	0.006	0	10	0.18
502	0.067	0	0.067	0.12	0	0	0.036	0.067	0	0	0.15	0.067	0	0.067	0.15	0.15	0.067	0	0	10	0.18
503	0.065	0.034	0.065	0.12	0.025	0	0	0.065	0.0025	0.0032	0.14	0.065	3e-06	0.065	0.14	0.14	0.065	0.0032	3e-06	10	0.18
504	0.059	0.081	0.059	0.11	0.06	0	0	0.059	0.0004	0.0062	0.13	0.059	0	0.059	0.13	0.13	0.059	0.0062	0	10	0.18
505	0.058	0.087	0.058	0.11	0.064	0	0	0.058	0.00011	0.0069	0.13	0.058	0	0.058	0.13	0.13	0.058	0.0069	0	10	0.18
506	0.067	0.017	0.067	0.12	0.012	0	0	0.067	0.0037	0.0024	0.15	0.067	0	0.067	0.15	0.15	0.067	0.0024	0	10	0.18
507	0.053	0.13	0.053	0.098	0.097	0	0	0.053	0.00033	0.007	0.11	0.053	7.6e-05	0.053	0.11	0.11	0.053	0.007	7.6e-05	1	0.14
508	0.066	0.028	0.066	0.12	0.02	0	0	0.066	7.4e-05	0.005	0.14	0.066	0	0.066	0.14	0.14	0.066	0.005	0	10	0.18
