SNV	cluster0	cluster1	cluster2	cluster3	cluster4	cluster5	cluster6	cluster	dcf0
869	0	0.069	0.0034	0.013	0	0.01	0.9	6	0.14
870	0	0.94	0	0.0099	0	0.0079	0.039	1	0.18
871	0	0.96	0	0.0086	0	0.0068	0.027	1	0.18
872	0.00029	1	0	5.7e-05	0	4.5e-05	8.5e-05	1	0.18
873	0	0.96	0.0015	1.3e-05	0.036	1e-05	0.0004	1	0.18
874	1.3e-06	1	0	0	0	0	0	1	0.18
875	0	0.88	0.00038	0.01	0	0.008	0.1	1	0.18
876	0	0.37	0.046	0.016	0	0.013	0.56	6	0.14
877	0	0.89	3.2e-05	0.01	0	0.0081	0.095	1	0.18
878	0	0.93	0	0.0087	0	0.0069	0.055	1	0.18
879	0	0.83	1.4e-05	0.015	0	0.012	0.14	1	0.18
880	0	0.85	7.4e-06	0.013	0	0.0099	0.13	1	0.18
881	0	0.9	0	0.01	0	0.0083	0.086	1	0.18
882	0	0.98	0	0.0052	0	0.0041	0.015	1	0.18
883	0	0.84	2.2e-05	0.015	0	0.012	0.13	1	0.18
884	0	0.91	6.4e-06	0.0091	0	0.0072	0.071	1	0.18
885	0	0.73	0	0.017	0	0.014	0.24	1	0.18
886	0	0.72	0	0.022	0	0.018	0.24	1	0.18
887	0	0.91	1.2e-06	0.011	0	0.0087	0.066	1	0.18
888	0	0	0.001	0	1	0	1.5e-06	4	0
889	0	0	6.6e-06	0	1	0	0	4	0
890	0	0.55	0.00011	0.022	0	0.018	0.41	1	0.18
891	0	0.89	1.5e-06	0.013	0	0.01	0.091	1	0.18
892	0	0.8	3.7e-05	0.016	0	0.013	0.17	1	0.18
893	0	0.32	1e-05	0.02	0	0.016	0.64	6	0.14
894	0	0.96	0	0.0074	0	0.0059	0.025	1	0.18
895	0	0.9	0	0.012	0	0.0097	0.079	1	0.18
896	0	0.75	0	0.022	0	0.018	0.21	1	0.18
897	0	0.98	0	0.0051	0	0.0041	0.013	1	0.18
898	0	0.86	0	0.013	0	0.01	0.11	1	0.18
899	0	0.7	2.3e-06	0.018	0	0.014	0.27	1	0.18
900	0	0.95	0	0.0066	0	0.0052	0.036	1	0.18
901	0	1	0	0	0	0	0	1	0.18
902	0	0.75	8.9e-06	0.019	0	0.015	0.22	1	0.18
903	0	0.9	4.4e-05	0.0094	0	0.0074	0.082	1	0.18
904	0	0.95	0	0.0067	0	0.0053	0.034	1	0.18
905	0	0.6	1.5e-05	0.022	0	0.018	0.36	1	0.18
906	0	0.97	0	0.0064	0	0.0051	0.02	1	0.18
907	0	0.67	0.001	0.019	0	0.015	0.29	1	0.18
908	0	0.85	4e-06	0.015	0	0.012	0.12	1	0.18
909	0	0.93	2e-06	0.0099	0	0.0078	0.056	1	0.18
910	0	0.95	0	0.0086	0	0.0068	0.036	1	0.18
911	0	0.66	0.0065	0.018	0	0.014	0.3	1	0.18
912	0	0.84	2.2e-06	0.015	0	0.012	0.13	1	0.18
913	0	0.9	0	0.014	0	0.011	0.08	1	0.18
914	0	0.98	0	0.0059	0	0.0047	0.014	1	0.18
915	0	0.8	2.2e-05	0.016	0	0.013	0.17	1	0.18
916	0	0	0	0	1	0	0	4	0
917	0	0.94	0	0.011	0	0.0087	0.045	1	0.18
918	0	0.73	5.8e-06	0.02	0	0.016	0.23	1	0.18
919	0	0.32	0.0071	0.02	0	0.016	0.64	6	0.14
920	0	0.88	0	0.015	0	0.012	0.089	1	0.18
921	0	0.95	0	0.0086	0	0.0068	0.031	1	0.18
922	0	0.68	0.0072	0.018	0	0.014	0.28	1	0.18
923	0	0.49	0.0012	0.022	0	0.017	0.47	1	0.18
924	0	0.85	0	0.018	0	0.014	0.11	1	0.18
925	0	0.81	0.00012	0.015	0	0.012	0.16	1	0.18
926	0	0	0	0	1	0	0	4	0
927	0	0.87	4e-05	0.013	0	0.01	0.1	1	0.18
928	0	0.83	0.0013	0.014	0	0.011	0.14	1	0.18
929	0	0.89	8e-06	0.012	0	0.0096	0.087	1	0.18
930	0	0.92	2.2e-06	0.01	0	0.0079	0.057	1	0.18
931	0	0.9	5.8e-05	0.0092	0	0.0073	0.08	1	0.18
932	0	0.94	0	0.0091	0	0.0072	0.041	1	0.18
933	0	0.98	0	0.0056	0	0.0044	0.012	1	0.18
934	0	0.92	0	0.009	0	0.0071	0.063	1	0.18
935	0	0.66	0.0029	0.016	0	0.013	0.31	1	0.18
936	0	1	0	0.00021	0	0.00016	0.00015	1	0.18
937	0	0.66	0.01	0.015	0	0.012	0.3	1	0.18
938	0	0.88	1.2e-05	0.011	0	0.0084	0.098	1	0.18
939	0	0.98	0	0.0048	0	0.0038	0.014	1	0.18
940	0	0.77	0.0016	0.013	0	0.011	0.2	1	0.18
941	0	0.23	0	0.031	0	0.025	0.71	6	0.14
942	0	0.87	0	0.012	0	0.0096	0.1	1	0.18
943	0	0.68	3e-06	0.018	0	0.014	0.29	1	0.18
944	0	0.68	0	0.02	0	0.016	0.28	1	0.18
945	0	0.57	6.2e-05	0.022	0	0.018	0.39	1	0.18
946	0	0.66	0.00092	0.016	0	0.013	0.31	1	0.18
947	0	0.46	6.6e-05	0.019	0	0.015	0.5	6	0.14
948	0	0.89	1e-05	0.01	0	0.0083	0.094	1	0.18
949	0	0.55	6.2e-06	0.024	0	0.019	0.41	1	0.18
950	0	0.72	2.8e-05	0.019	0	0.015	0.24	1	0.18
951	0	0.93	0	0.011	0	0.0089	0.045	1	0.18
952	0	0.9	0	0.013	0	0.0099	0.078	1	0.18
953	0	0.84	0	0.017	0	0.013	0.13	1	0.18
954	0	0.91	0	0.015	0	0.012	0.063	1	0.18
955	0	0.89	0	0.017	0	0.014	0.081	1	0.18
956	0	0.72	0.006	0.017	0	0.013	0.24	1	0.18
957	0	0.57	1.4e-05	0.023	0	0.018	0.39	1	0.18
958	0	0.86	0	0.016	0	0.012	0.11	1	0.18
959	0	0.93	1.5e-06	0.01	0	0.0079	0.057	1	0.18
960	0	0.88	1.8e-05	0.013	0	0.01	0.1	1	0.18
961	0	0.96	0	0.0079	0	0.0062	0.023	1	0.18
962	0	0.96	0	0.0094	0	0.0074	0.026	1	0.18
963	0	0.85	0	0.016	0	0.013	0.12	1	0.18
964	0	0.93	0	0.012	0	0.0092	0.046	1	0.18
965	0	0.96	0	0.0087	0	0.0069	0.023	1	0.18
966	0	0.93	0	0.01	0	0.0083	0.053	1	0.18
967	0	0.89	0	0.014	0	0.011	0.086	1	0.18
968	0	0.71	4.9e-05	0.019	0	0.015	0.26	1	0.18
969	0	0.9	1.1e-05	0.011	0	0.0089	0.078	1	0.18
970	0	0.87	1.6e-05	0.013	0	0.011	0.11	1	0.18
971	0	0.87	1.7e-06	0.014	0	0.011	0.1	1	0.18
972	0	0.7	3e-05	0.017	0	0.013	0.27	1	0.18
973	0	0.78	3e-05	0.015	0	0.012	0.2	1	0.18
974	0	0.95	0	0.0067	0	0.0053	0.035	1	0.18
975	0	1	0	0	0	0	0	1	0.18
976	0	0.71	0.0013	0.018	0	0.014	0.26	1	0.18
977	0	0.82	0	0.017	0	0.014	0.15	1	0.18
978	0	0.78	0	0.016	0	0.013	0.19	1	0.18
979	0	0.58	0.0058	0.02	0	0.016	0.38	1	0.18
980	0	0.78	0.00037	0.014	0	0.011	0.2	1	0.18
981	0	0.97	0	0.0051	0	0.004	0.019	1	0.18
982	0	0.94	0	0.0095	0	0.0075	0.042	1	0.18
983	0	1	0	0	0	0	0	1	0.18
984	0	1	0	0	0	0	0	1	0.18
985	0	0.99	0	0.0033	0	0.0026	0.0074	1	0.18
986	0	0.97	0	0.0052	0	0.0042	0.018	1	0.18
987	0	0.97	0	0.0052	0	0.0041	0.017	1	0.18
988	0	0.87	0	0.012	0	0.0093	0.11	1	0.18
989	0	0.94	0	0.011	0	0.0085	0.044	1	0.18
990	0	1	0	0	0	0	0	1	0.18
991	0	0.85	2.1e-06	0.015	0	0.012	0.13	1	0.18
992	0	0.82	0.012	0.011	0	0.0088	0.15	1	0.18
993	0	0.97	0	0.006	0	0.0048	0.021	1	0.18
994	0	0.97	0	0.0059	0	0.0047	0.023	1	0.18
995	0	0.94	0	0.0074	0	0.0059	0.045	1	0.18
996	0	0.83	4.7e-05	0.013	0	0.01	0.15	1	0.18
997	0	1	0	1.4e-05	0	1.1e-05	9e-06	1	0.18
998	0	0.89	0	0.011	0	0.009	0.093	1	0.18
999	0	1	0	0	0	0	0	1	0.18
1000	0	0.84	0	0.016	0	0.013	0.13	1	0.18
1001	0	0.39	6.3e-05	0.023	0	0.018	0.57	6	0.14
1002	0	0.91	1.4e-06	0.011	0	0.0089	0.07	1	0.18
1003	0	0.47	0.0007	0.022	0	0.017	0.49	6	0.14
1004	0	0.87	6.3e-06	0.013	0	0.01	0.1	1	0.18
1005	0	0.94	3.5e-06	0.0073	0	0.0058	0.046	1	0.18
1006	0	0.48	0.012	0.02	0	0.016	0.47	1	0.18
1007	0	0.73	0.00015	0.018	0	0.014	0.23	1	0.18
1008	0	0.94	0	0.011	0	0.0085	0.039	1	0.18
1009	0	0.88	8.3e-06	0.013	0	0.01	0.099	1	0.18
1010	0	0.75	6e-06	0.019	0	0.015	0.21	1	0.18
1011	0	0.77	3e-05	0.018	0	0.014	0.2	1	0.18
1012	0	0.82	5.6e-06	0.016	0	0.013	0.15	1	0.18
1013	0	0.88	0	0.014	0	0.011	0.098	1	0.18
1014	0	0.72	0.0048	0.017	0	0.014	0.25	1	0.18
1015	0	0.24	0.1	0.017	0	0.013	0.63	6	0.14
1016	0	0.74	0	0.034	0	0.027	0.2	1	0.18
1017	0	0.98	0	0.0046	0	0.0036	0.0096	1	0.18
1018	0	0.68	0.0037	0.018	0	0.014	0.28	1	0.18
1019	0	0.95	0	0.0083	0	0.0066	0.034	1	0.18
1020	0	0.93	0	0.01	0	0.008	0.052	1	0.18
1021	0	0.75	0.00017	0.018	0	0.014	0.22	1	0.18
1022	0	0.79	0.0012	0.013	0	0.01	0.18	1	0.18
1023	0	0.72	3.2e-05	0.016	0	0.013	0.25	1	0.18
1024	0	0.97	0	0.0061	0	0.0048	0.023	1	0.18
1025	0	0.85	0.00013	0.012	0	0.0091	0.13	1	0.18
1026	0	0.89	6.9e-05	0.01	0	0.0079	0.095	1	0.18
1027	0	0.88	0	0.011	0	0.0089	0.098	1	0.18
1028	0	0.83	0.00076	0.012	0	0.0093	0.14	1	0.18
