SNV	cluster0	cluster1	cluster2	cluster3	cluster4	cluster5	cluster6	cluster7	cluster8	cluster9	cluster10	cluster11	cluster12	cluster13	cluster14	cluster15	cluster16	cluster	dcf0
413	0	0.013	0	0	0.0062	0.013	0.013	0.34	5.4e-05	0.013	0.013	0.29	0	0	0.29	0.0075	0	7	0.18
414	0	0.0095	0	0	0.0045	0.0095	0.0095	0.35	0.00017	0.0095	0.0095	0.3	0	0	0.3	0.0054	0	7	0.18
415	0	0.0078	0	0	0.0066	0.0078	0.0078	0.35	0	0.0078	0.0078	0.3	0	0	0.3	0.0079	0	7	0.18
416	0	0.031	0	0	0.0078	0.031	0.031	0.3	0.0017	0.031	0.031	0.26	0	0	0.26	0.0094	0	7	0.18
417	0	0.0052	0	0	0.0039	0.0052	0.0052	0.36	8.9e-06	0.0052	0.0052	0.3	0	0	0.3	0.0048	0	7	0.18
418	0	0.02	0	0	0.0073	0.02	0.02	0.33	0.00014	0.02	0.02	0.28	0	0	0.28	0.0088	0	7	0.18
419	0	0.01	0	0	0.0035	0.01	0.01	0.35	0.00058	0.01	0.01	0.3	0	0	0.3	0.0043	0	7	0.18
420	0	0.077	0	0	0.009	0.077	0.077	0.21	0.011	0.077	0.077	0.18	0	0	0.18	0.011	0	7	0.18
421	0	0.019	0	0	0.0071	0.019	0.019	0.33	0.00019	0.019	0.019	0.28	0	0	0.28	0.0086	0	7	0.18
422	0	0.061	0	0	0.01	0.061	0.061	0.25	0.004	0.061	0.061	0.21	0	0	0.21	0.013	0	7	0.18
423	0	0.057	0	0	0.009	0.057	0.057	0.25	0.012	0.057	0.057	0.22	0	0	0.22	0.011	0	7	0.18
424	0	0.081	0	0	0.011	0.081	0.081	0.21	0.0083	0.081	0.081	0.18	0	0	0.18	0.013	0	7	0.18
425	0	0.009	0	0	0.0043	0.009	0.009	0.35	0.00018	0.009	0.009	0.3	0	0	0.3	0.0052	0	7	0.18
426	0	0.0025	0	0	0.0032	0.0025	0.0025	0.36	0	0.0025	0.0025	0.31	0	0	0.31	0.0038	0	7	0.18
427	0	0.0025	0	0	0.0029	0.0025	0.0025	0.36	1.3e-06	0.0025	0.0025	0.31	0	0	0.31	0.0035	0	7	0.18
428	0	0.014	0	0	0.004	0.014	0.014	0.34	0.0018	0.014	0.014	0.29	0	0	0.29	0.0048	0	7	0.18
429	0	0.055	0	0	0.0068	0.055	0.055	0.25	0.031	0.055	0.055	0.22	0	0	0.22	0.0082	0	7	0.18
430	0	0.0058	0	0	0.0034	0.0058	0.0058	0.35	0.00011	0.0058	0.0058	0.3	0	0	0.3	0.0041	0	7	0.18
431	0	0.038	0	0	0.0064	0.038	0.038	0.29	0.0075	0.038	0.038	0.25	0	0	0.25	0.0077	0	7	0.18
432	0	0.11	0	0	0.01	0.11	0.11	0.16	0.0098	0.11	0.11	0.14	0	0	0.14	0.012	0	7	0.18
433	0	0.011	0	0	0.0038	0.011	0.011	0.35	0.0004	0.011	0.011	0.3	0	0	0.3	0.0046	0	7	0.18
434	0	0.048	0	0	0.0078	0.048	0.048	0.27	0.0041	0.048	0.048	0.23	0	0	0.23	0.0095	0	7	0.18
435	0	0	0	0	0	0	0	0.36	0	0	0	0.3	0.00024	0	0.3	0	0.035	7	0.18
436	0	0.033	0	0	0.006	0.033	0.033	0.3	0.0056	0.033	0.033	0.26	0	0	0.26	0.0073	0	7	0.18
437	0	0.0072	0	0	0.0035	0.0072	0.0072	0.35	6.1e-05	0.0072	0.0072	0.3	0	0	0.3	0.0042	0	7	0.18
438	0	0.063	0	0	0.0065	0.063	0.063	0.22	0.074	0.063	0.063	0.19	0.00013	0	0.19	0.0079	0	7	0.18
439	0	0.042	0	0	0.0069	0.042	0.042	0.28	0.0061	0.042	0.042	0.24	0	0	0.24	0.0084	0	7	0.18
440	0	0.016	0	0	0.005	0.016	0.016	0.33	0.00038	0.016	0.016	0.29	0	0	0.29	0.0061	0	7	0.18
441	0	0.052	0	0	0.0065	0.052	0.052	0.26	0.033	0.052	0.052	0.22	0	0	0.22	0.0079	0	7	0.18
442	0	0.01	0	0	0.0051	0.01	0.01	0.35	7.2e-05	0.01	0.01	0.3	0	0	0.3	0.0062	0	7	0.18
443	0	0.031	0	0	0.0061	0.031	0.031	0.31	0.0037	0.031	0.031	0.26	0	0	0.26	0.0073	0	7	0.18
444	0	0.0034	0	0	0.0023	0.0034	0.0034	0.36	1.7e-05	0.0034	0.0034	0.31	0	0	0.31	0.0028	0	7	0.18
445	0	0.044	0	0	0.0085	0.044	0.044	0.28	0.005	0.044	0.044	0.24	0	0	0.24	0.01	0	7	0.18
446	0	0.069	0	0	0.0096	0.069	0.069	0.23	0.017	0.069	0.069	0.19	0	0	0.19	0.012	0	7	0.18
447	0	0.0048	0	0	0.0039	0.0048	0.0048	0.36	6.2e-06	0.0048	0.0048	0.31	0	0	0.31	0.0047	0	7	0.18
448	0	0.0011	0	0	0.002	0.0011	0.0011	0.36	0	0.0011	0.0011	0.31	0	0	0.31	0.0024	0	7	0.18
449	0	0.013	0	0	0.0083	0.013	0.013	0.34	1.7e-06	0.013	0.013	0.29	0	0	0.29	0.01	0	7	0.18
450	0	0.01	0	0	0.0051	0.01	0.01	0.35	6.9e-05	0.01	0.01	0.3	0	0	0.3	0.0061	0	7	0.18
451	0	0.0017	0	0	0.0024	0.0017	0.0017	0.36	0	0.0017	0.0017	0.31	0	0	0.31	0.0029	0	7	0.18
452	0	0.068	0	0	0.0098	0.068	0.068	0.23	0.012	0.068	0.068	0.2	0	0	0.2	0.012	0	7	0.18
453	0	0.051	0	0	0.01	0.051	0.051	0.27	0.0015	0.051	0.051	0.23	0	0	0.23	0.013	0	7	0.18
454	0	0.031	0	0	0.0078	0.031	0.031	0.3	0.0015	0.031	0.031	0.26	0	0	0.26	0.0094	0	7	0.18
455	0	0.013	0	0	0.0062	0.013	0.013	0.34	4.7e-05	0.013	0.013	0.29	0	0	0.29	0.0075	0	7	0.18
456	0	0.006	0	0	0.0038	0.006	0.006	0.35	3.7e-05	0.006	0.006	0.3	0	0	0.3	0.0046	0	7	0.18
457	0	0.062	0	0	0.011	0.062	0.062	0.24	0.0021	0.062	0.062	0.21	0	0	0.21	0.014	0	7	0.18
458	0	0.012	0	0	0.0044	0.012	0.012	0.34	0.00079	0.012	0.012	0.29	0	0	0.29	0.0053	0	7	0.18
459	0	0.034	0	0	0.0069	0.034	0.034	0.3	0.01	0.034	0.034	0.25	0	0	0.25	0.0083	0	7	0.18
460	0	0.045	0	0	0.0082	0.045	0.045	0.28	0.0084	0.045	0.045	0.24	0	0	0.24	0.0099	0	7	0.18
461	0	0.013	0	0	0.005	0.013	0.013	0.34	0.00052	0.013	0.013	0.29	0	0	0.29	0.0061	0	7	0.18
462	0	0.0034	0	0	0.0028	0.0034	0.0034	0.36	1.4e-05	0.0034	0.0034	0.31	0	0	0.31	0.0034	0	7	0.18
463	0	0.0095	0	0	0.0043	0.0095	0.0095	0.35	0.00026	0.0095	0.0095	0.3	0	0	0.3	0.0052	0	7	0.18
464	0	0.13	0	0	0.012	0.13	0.13	0.12	0.013	0.13	0.13	0.1	0	0	0.1	0.014	0	1	0.14
465	0	0.0031	0	0	0.0027	0.0031	0.0031	0.36	1e-05	0.0031	0.0031	0.31	0	0	0.31	0.0033	0	7	0.18
466	0	0.059	0	0	0.0091	0.059	0.059	0.25	0.014	0.059	0.059	0.21	0	0	0.21	0.011	0	7	0.18
467	0	0.0087	0	0	0.0041	0.0087	0.0087	0.35	0.00022	0.0087	0.0087	0.3	0	0	0.3	0.005	0	7	0.18
468	0	0.03	0	0	0.007	0.03	0.03	0.31	0.0042	0.03	0.03	0.26	0	0	0.26	0.0084	0	7	0.18
469	0	0.029	0	0	0.0077	0.029	0.029	0.31	0.001	0.029	0.029	0.26	0	0	0.26	0.0093	0	7	0.18
470	0	0.012	0	0	0.0037	0.012	0.012	0.34	0.0014	0.012	0.012	0.29	0	0	0.29	0.0044	0	7	0.18
471	0.25	0	0.25	0.25	0	0	0	0	0	0	0	0	0	0.25	0	0	0	0	0.68
472	0	0.013	0	0	0.0046	0.013	0.013	0.34	0.00024	0.013	0.013	0.29	0	0	0.29	0.0056	0	7	0.18
473	0	0.0096	0	0	0.0034	0.0096	0.0096	0.35	0.00061	0.0096	0.0096	0.3	0	0	0.3	0.0041	0	7	0.18
474	0	0.039	0	0	0.0061	0.039	0.039	0.29	0.014	0.039	0.039	0.25	0	0	0.25	0.0074	0	7	0.18
475	0	0.093	0	0	0.0081	0.093	0.093	0.17	0.047	0.093	0.093	0.15	0	0	0.15	0.0098	0	7	0.18
476	0	0.035	0	0	0.0059	0.035	0.035	0.3	0.01	0.035	0.035	0.25	0	0	0.25	0.0072	0	7	0.18
477	0	0.021	0	0	0.006	0.021	0.021	0.32	0.0017	0.021	0.021	0.28	0	0	0.28	0.0073	0	7	0.18
478	0	0.0066	0	0	0.0039	0.0066	0.0066	0.35	5e-05	0.0066	0.0066	0.3	0	0	0.3	0.0047	0	7	0.18
479	0	0.035	0	0	0.0078	0.035	0.035	0.3	0.0034	0.035	0.035	0.25	0	0	0.25	0.0094	0	7	0.18
480	0	0.015	0	0	0.0065	0.015	0.015	0.33	9.4e-05	0.015	0.015	0.29	0	0	0.29	0.0078	0	7	0.18
481	0	0.017	0	0	0.006	0.017	0.017	0.33	0.00046	0.017	0.017	0.28	0	0	0.28	0.0072	0	7	0.18
482	0	0.034	0	0	0.0072	0.034	0.034	0.3	0.0059	0.034	0.034	0.26	0	0	0.26	0.0087	0	7	0.18
483	0	0.035	0	0	0.0077	0.035	0.035	0.3	0.0037	0.035	0.035	0.25	0	0	0.25	0.0093	0	7	0.18
484	0	0.002	0	0	0.0022	0.002	0.002	0.36	3e-06	0.002	0.002	0.31	0	0	0.31	0.0027	0	7	0.18
485	0	0.023	0	0	0.0079	0.023	0.023	0.32	0.00016	0.023	0.023	0.27	0	0	0.27	0.0096	0	7	0.18
486	0	0.0074	0	0	0.0046	0.0074	0.0074	0.35	2e-05	0.0074	0.0074	0.3	0	0	0.3	0.0056	0	7	0.18
487	0	0.097	0	0	0.011	0.097	0.097	0.17	0.022	0.097	0.097	0.15	0	0	0.15	0.013	0	7	0.18
488	0	0.12	0	0	0.01	0.12	0.12	0.13	0.033	0.12	0.12	0.11	0	0	0.11	0.013	0	7	0.18
489	0	0.088	0	0	0.0099	0.088	0.088	0.19	0.029	0.088	0.088	0.16	0	0	0.16	0.012	0	7	0.18
490	0	0.029	0	0	0.0084	0.029	0.029	0.31	0.00043	0.029	0.029	0.26	0	0	0.26	0.01	0	7	0.18
491	0	0.0049	0	0	0.0025	0.0049	0.0049	0.36	0.0001	0.0049	0.0049	0.31	0	0	0.31	0.003	0	7	0.18
492	0	0.013	0	0	0.0044	0.013	0.013	0.34	0.00038	0.013	0.013	0.29	0	0	0.29	0.0053	0	7	0.18
493	0	0.036	0	0	0.0058	0.036	0.036	0.29	0.015	0.036	0.036	0.25	0	0	0.25	0.0071	0	7	0.18
494	0	0.0034	0	0	0.003	0.0034	0.0034	0.36	0	0.0034	0.0034	0.31	0	0	0.31	0.0037	0	7	0.18
495	0	0.075	0	0	0.0067	0.075	0.075	0.19	0.1	0.075	0.075	0.16	3.8e-05	0	0.16	0.0081	0	7	0.18
496	0	0	0	0	0	0	0	0.37	0	0	0	0.32	0	0	0.32	0	0	7	0.18
497	0	0	0	0	0	0	0	0.37	0	0	0	0.32	0	0	0.32	0	0	7	0.18
498	0	0.019	0	0	0.0064	0.019	0.019	0.33	0.00056	0.019	0.019	0.28	0	0	0.28	0.0077	0	7	0.18
499	0	0.01	0	0	0.0038	0.01	0.01	0.35	0.00025	0.01	0.01	0.3	0	0	0.3	0.0046	0	7	0.18
500	0	0.046	0	0	0.0082	0.046	0.046	0.28	0.0019	0.046	0.046	0.24	0	0	0.24	0.0099	0	7	0.18
501	0	0.029	0	0	0.0066	0.029	0.029	0.31	0.001	0.029	0.029	0.26	0	0	0.26	0.008	0	7	0.18
502	0	0	0	0	0	0	0	0.36	0	0	0	0.3	0.00046	0	0.3	0	0.035	7	0.18
503	0	0.01	0	0	0.0035	0.01	0.01	0.35	0.00073	0.01	0.01	0.3	0	0	0.3	0.0043	0	7	0.18
504	0	0.025	0	0	0.0069	0.025	0.025	0.32	0.0013	0.025	0.025	0.27	0	0	0.27	0.0083	0	7	0.18
505	0	0.027	0	0	0.0077	0.027	0.027	0.31	0.00069	0.027	0.027	0.27	0	0	0.27	0.0093	0	7	0.18
506	0	0.0051	0	0	0.0027	0.0051	0.0051	0.36	8.1e-05	0.0051	0.0051	0.31	0	0	0.31	0.0032	0	7	0.18
507	0	0.041	0	0	0.0078	0.041	0.041	0.28	0.0081	0.041	0.041	0.24	0	0	0.24	0.0094	0	7	0.18
508	0	0.0084	0	0	0.0055	0.0084	0.0084	0.35	8.6e-06	0.0084	0.0084	0.3	0	0	0.3	0.0066	0	7	0.18
509	0	0.022	0	0	0.006	0.022	0.022	0.32	0.002	0.022	0.022	0.28	0	0	0.28	0.0073	0	7	0.18
510	0	0.06	0	0	0.0095	0.06	0.06	0.25	0.0087	0.06	0.06	0.21	0	0	0.21	0.012	0	7	0.18
511	0	0.071	0	0	0.0093	0.071	0.071	0.22	0.024	0.071	0.071	0.19	0	0	0.19	0.011	0	7	0.18
512	0	0.0075	0	0	0.0051	0.0075	0.0075	0.35	8e-06	0.0075	0.0075	0.3	0	0	0.3	0.0061	0	7	0.18
513	0	0.00031	0	0	0	0.00031	0.00031	0	1	0.00031	0.00031	0	0	0	0	0	0	8	0.1
514	0	0.013	0	0	0.0048	0.013	0.013	0.34	0.00088	0.013	0.013	0.29	0	0	0.29	0.0058	0	7	0.18
515	0	0.063	0	0	0.009	0.063	0.063	0.24	0.021	0.063	0.063	0.2	0	0	0.2	0.011	0	7	0.18
516	0	0.023	0	0	0.0065	0.023	0.023	0.32	0.0015	0.023	0.023	0.27	0	0	0.27	0.0079	0	7	0.18
517	0	0.014	0	0	0.0063	0.014	0.014	0.34	5.1e-05	0.014	0.014	0.29	0	0	0.29	0.0076	0	7	0.18
518	0	0.019	0	0	0.0058	0.019	0.019	0.33	0.0013	0.019	0.019	0.28	0	0	0.28	0.0071	0	7	0.18
519	0	0.0033	0	0	0.0025	0.0033	0.0033	0.36	3e-05	0.0033	0.0033	0.31	0	0	0.31	0.0031	0	7	0.18
520	0	0.0094	0	0	0.0049	0.0094	0.0094	0.35	5.4e-05	0.0094	0.0094	0.3	0	0	0.3	0.006	0	7	0.18
521	0	0.079	0	0	0.0096	0.079	0.079	0.2	0.029	0.079	0.079	0.18	0	0	0.18	0.012	0	7	0.18
522	0	0.018	0	0	0.0053	0.018	0.018	0.33	0.0019	0.018	0.018	0.28	0	0	0.28	0.0064	0	7	0.18
523	0	0.08	0	0	0.0092	0.08	0.08	0.2	0.04	0.08	0.08	0.17	0	0	0.17	0.011	0	7	0.18
524	0	0.039	0	0	0.0088	0.039	0.039	0.29	0.0017	0.039	0.039	0.25	0	0	0.25	0.011	0	7	0.18
525	0	0.065	0	0	0.0091	0.065	0.065	0.23	0.02	0.065	0.065	0.2	0	0	0.2	0.011	0	7	0.18
526	0	0.0068	0	0	0.005	0.0068	0.0068	0.35	5e-06	0.0068	0.0068	0.3	0	0	0.3	0.006	0	7	0.18
527	0	0.016	0	0	0.0061	0.016	0.016	0.33	0.00023	0.016	0.016	0.29	0	0	0.29	0.0074	0	7	0.18
528	0	0.08	0	0	0.0098	0.08	0.08	0.2	0.025	0.08	0.08	0.17	0	0	0.17	0.012	0	7	0.18
529	0	0.0084	0	0	0.004	0.0084	0.0084	0.35	0.00024	0.0084	0.0084	0.3	0	0	0.3	0.0048	0	7	0.18
530	0	0.0024	0	0	0.0026	0.0024	0.0024	0.36	3e-06	0.0024	0.0024	0.31	0	0	0.31	0.0031	0	7	0.18
531	0	0.045	0	0	0.008	0.045	0.045	0.28	0.011	0.045	0.045	0.24	0	0	0.24	0.0096	0	7	0.18
532	0	0.019	0	0	0.0056	0.019	0.019	0.33	0.0018	0.019	0.019	0.28	0	0	0.28	0.0067	0	7	0.18
533	0	0.0086	0	0	0.0047	0.0086	0.0086	0.35	4.6e-05	0.0086	0.0086	0.3	0	0	0.3	0.0057	0	7	0.18
534	0	0.02	0	0	0.0075	0.02	0.02	0.32	0.00013	0.02	0.02	0.28	0	0	0.28	0.0091	0	7	0.18
535	0	0.00027	0	0	0.00096	0.00027	0.00027	0.37	0	0.00027	0.00027	0.31	0	0	0.31	0.0012	0	7	0.18
536	0	0.013	0	0	0.0057	0.013	0.013	0.34	0.00013	0.013	0.013	0.29	0	0	0.29	0.0069	0	7	0.18
537	0	0.048	0	0	0.0068	0.048	0.048	0.27	0.015	0.048	0.048	0.23	0	0	0.23	0.0082	0	7	0.18
538	0	0.011	0	0	0.0037	0.011	0.011	0.34	0.00067	0.011	0.011	0.3	0	0	0.3	0.0044	0	7	0.18
539	0	0.029	0	0	0.0059	0.029	0.029	0.31	0.0032	0.029	0.029	0.26	0	0	0.26	0.0071	0	7	0.18
540	0	0.036	0	0	0.0064	0.036	0.036	0.29	0.0052	0.036	0.036	0.25	0	0	0.25	0.0078	0	7	0.18
541	2.9e-06	0.012	2.9e-06	2.9e-06	0.0036	0.012	0.012	0.34	0.0017	0.012	0.012	0.29	0	2.9e-06	0.29	0.0043	0	7	0.18
542	0	0.011	0	0	0.0038	0.011	0.011	0.34	0.00049	0.011	0.011	0.3	0	0	0.3	0.0047	0	7	0.18
543	0	0.0095	0	0	0.0036	0.0095	0.0095	0.35	0.00032	0.0095	0.0095	0.3	0	0	0.3	0.0043	0	7	0.18
544	0	0	0	0	0	0	0	0.36	0	0	0	0.3	2.9e-05	0	0.3	0	0.035	7	0.18
545	0	0.015	0	0	0.0043	0.015	0.015	0.34	0.00096	0.015	0.015	0.29	0	0	0.29	0.0052	0	7	0.18
546	0	0.075	0	0	0.0037	0.075	0.075	0.059	0.42	0.075	0.075	0.05	0.038	0	0.05	0.0044	0	8	0.1
547	0	0.021	0	0	0.0047	0.021	0.021	0.32	0.0042	0.021	0.021	0.28	0	0	0.28	0.0057	0	7	0.18
548	0	0.011	0	0	9.1e-05	0.011	0.011	0.00021	0.94	0.011	0.011	0.00018	0.0032	0	0.00018	0.00011	0	8	0.1
549	0	0.041	0	0	0.0068	0.041	0.041	0.28	0.007	0.041	0.041	0.24	0	0	0.24	0.0082	0	7	0.18
550	0	0.034	0	0	0.0063	0.034	0.034	0.3	0.0051	0.034	0.034	0.26	0	0	0.26	0.0076	0	7	0.18
551	6e-05	0.0052	6e-05	6e-05	0.0025	0.0052	0.0052	0.36	0.00021	0.0052	0.0052	0.31	0	6e-05	0.31	0.003	0	7	0.18
552	0	0.00074	0	0	0.0012	0.00074	0.00074	0.37	0	0.00074	0.00074	0.31	0	0	0.31	0.0015	0	7	0.18
553	0	0.018	0	0	0.0048	0.018	0.018	0.33	0.0012	0.018	0.018	0.28	0	0	0.28	0.0059	0	7	0.18
554	0	0.015	0	0	0.0052	0.015	0.015	0.34	0.00015	0.015	0.015	0.29	0	0	0.29	0.0063	0	7	0.18
555	0	0.0088	0	0	0.0034	0.0088	0.0088	0.35	0.00035	0.0088	0.0088	0.3	0	0	0.3	0.0041	0	7	0.18
556	0	0.027	0	0	0.0063	0.027	0.027	0.31	0.0009	0.027	0.027	0.27	0	0	0.27	0.0077	0	7	0.18
557	0	0.0062	0	0	0.0028	0.0062	0.0062	0.35	0.00021	0.0062	0.0062	0.3	0	0	0.3	0.0034	0	7	0.18
558	0	0.019	0	0	0.0051	0.019	0.019	0.33	0.00083	0.019	0.019	0.28	0	0	0.28	0.0062	0	7	0.18
559	0	0.025	0	0	0.0049	0.025	0.025	0.32	0.0076	0.025	0.025	0.27	0	0	0.27	0.006	0	7	0.18
560	0	0.073	0	0	0.0076	0.073	0.073	0.21	0.037	0.073	0.073	0.18	0	0	0.18	0.0092	0	7	0.18
561	0	0.015	0	0	0.0047	0.015	0.015	0.34	0.00044	0.015	0.015	0.29	0	0	0.29	0.0057	0	7	0.18
562	0	0.048	0	0	0.0072	0.048	0.048	0.27	0.0082	0.048	0.048	0.23	0	0	0.23	0.0088	0	7	0.18
563	0	0.014	0	0	0.0046	0.014	0.014	0.34	0.00035	0.014	0.014	0.29	0	0	0.29	0.0056	0	7	0.18
564	0	0.029	0	0	0.0063	0.029	0.029	0.31	0.0015	0.029	0.029	0.27	0	0	0.27	0.0076	0	7	0.18
565	0	0.022	0	0	0.0052	0.022	0.022	0.32	0.0019	0.022	0.022	0.28	0	0	0.28	0.0063	0	7	0.18
566	0	0.0011	0	0	0.0018	0.0011	0.0011	0.36	0	0.0011	0.0011	0.31	0	0	0.31	0.0022	0	7	0.18
567	0	0.017	0	0	0.0047	0.017	0.017	0.33	0.00095	0.017	0.017	0.29	0	0	0.29	0.0057	0	7	0.18
568	0	0.016	0	0	0.0041	0.016	0.016	0.33	0.0028	0.016	0.016	0.29	0	0	0.29	0.005	0	7	0.18
569	0	0.071	0	0	0.0092	0.071	0.071	0.23	0.006	0.071	0.071	0.19	0	0	0.19	0.011	0	7	0.18
570	0	0.0079	0	0	0.0031	0.0079	0.0079	0.35	0.00037	0.0079	0.0079	0.3	0	0	0.3	0.0038	0	7	0.18
571	0	0.054	0	0	0.0091	0.054	0.054	0.26	0.0016	0.054	0.054	0.22	0	0	0.22	0.011	0	7	0.18
572	0	0.043	0	0	0.0057	0.043	0.043	0.26	0.047	0.043	0.043	0.23	0.0083	0	0.23	0.0069	0	7	0.18
573	0	0	0	0	0	0	0	0.35	0	0	0	0.3	0.001	0	0.3	0	0.035	7	0.18
574	0	0.0031	0	0	0.0021	0.0031	0.0031	0.36	3e-05	0.0031	0.0031	0.31	0	0	0.31	0.0025	0	7	0.18
575	0	0.01	0	0	0.0036	0.01	0.01	0.35	0.00039	0.01	0.01	0.3	0	0	0.3	0.0044	0	7	0.18
576	0	0.00039	0	0	0	0.00039	0.00039	0	1	0.00039	0.00039	0	0	0	0	0	0	8	0.1
577	0	0.033	0	0	0.0093	0.033	0.033	0.3	0.00034	0.033	0.033	0.26	0	0	0.26	0.011	0	7	0.18
578	0	0.0079	0	0	0.0042	0.0079	0.0079	0.35	7.8e-05	0.0079	0.0079	0.3	0	0	0.3	0.0051	0	7	0.18
579	0	0.023	0	0	0.0063	0.023	0.023	0.32	0.002	0.023	0.023	0.27	0	0	0.27	0.0077	0	7	0.18
580	0	0.011	0	0	0.0047	0.011	0.011	0.34	0.0002	0.011	0.011	0.3	0	0	0.3	0.0057	0	7	0.18
581	0	0.002	0	0	0.0026	0.002	0.002	0.36	0	0.002	0.002	0.31	0	0	0.31	0.0032	0	7	0.18
582	0	0.15	0	0	0.0096	0.15	0.15	0.07	0.033	0.15	0.15	0.06	0	0	0.06	0.012	0	1	0.14
583	0	0.0063	0	0	0.0035	0.0063	0.0063	0.35	0.00011	0.0063	0.0063	0.3	0	0	0.3	0.0042	0	7	0.18
584	0	0.042	0	0	0.009	0.042	0.042	0.28	0.002	0.042	0.042	0.24	0	0	0.24	0.011	0	7	0.18
585	0	0.02	0	0	0.0063	0.02	0.02	0.33	0.00076	0.02	0.02	0.28	0	0	0.28	0.0076	0	7	0.18
586	0	0.058	0	0	0.0072	0.058	0.058	0.25	0.022	0.058	0.058	0.21	0	0	0.21	0.0087	0	7	0.18
587	0	0.06	0	0	0.01	0.06	0.06	0.25	0.0042	0.06	0.06	0.21	0	0	0.21	0.012	0	7	0.18
588	0	0.023	0	0	0.0069	0.023	0.023	0.32	0.00062	0.023	0.023	0.28	0	0	0.28	0.0084	0	7	0.18
589	0	0.024	0	0	0.0063	0.024	0.024	0.32	0.0026	0.024	0.024	0.27	0	0	0.27	0.0077	0	7	0.18
590	0	0.016	0	0	0.006	0.016	0.016	0.33	0.00025	0.016	0.016	0.29	0	0	0.29	0.0073	0	7	0.18
591	0	0.035	0	0	0.0058	0.035	0.035	0.29	0.012	0.035	0.035	0.25	0	0	0.25	0.0071	0	7	0.18
592	0	0.0048	0	0	0.003	0.0048	0.0048	0.36	1.8e-05	0.0048	0.0048	0.31	0	0	0.31	0.0036	0	7	0.18
593	0	0.011	0	0	0.0036	0.011	0.011	0.34	0.0011	0.011	0.011	0.3	0	0	0.3	0.0043	0	7	0.18
594	0	0.0014	0	0	0.0015	0.0014	0.0014	0.36	2.7e-06	0.0014	0.0014	0.31	0	0	0.31	0.0019	0	7	0.18
595	0	0	0	0	0	0	0	0	0	0	0	0	0.0018	0	0	0	1	16	0
596	0	0.009	0	0	0.0043	0.009	0.009	0.35	3e-05	0.009	0.009	0.3	0	0	0.3	0.0052	0	7	0.18
597	0	0.019	0	0	0.0054	0.019	0.019	0.33	0.0024	0.019	0.019	0.28	0	0	0.28	0.0066	0	7	0.18
598	0	0.014	0	0	0.0043	0.014	0.014	0.34	0.00075	0.014	0.014	0.29	0	0	0.29	0.0052	0	7	0.18
599	0	0.0053	0	0	0.0027	0.0053	0.0053	0.36	9.1e-05	0.0053	0.0053	0.31	0	0	0.31	0.0033	0	7	0.18
600	0	0.059	0	0	0.0091	0.059	0.059	0.25	0.014	0.059	0.059	0.21	0	0	0.21	0.011	0	7	0.18
601	0	0	0	0	0	0	0	0.37	0	0	0	0.32	0	0	0.32	0	0	7	0.18
602	0	0.075	0	0	0.0071	0.075	0.075	0.2	0.069	0.075	0.075	0.17	0	0	0.17	0.0086	0	7	0.18
603	0	0	0	0	0	0	0	0.37	0	0	0	0.32	0	0	0.32	0	0	7	0.18
604	0	0.015	0	0	0.0041	0.015	0.015	0.34	0.0015	0.015	0.015	0.29	0	0	0.29	0.005	0	7	0.18
605	0	0.01	0	0	0.0047	0.01	0.01	0.35	2.7e-05	0.01	0.01	0.3	0	0	0.3	0.0057	0	7	0.18
606	0	0.0027	0	0	0.0026	0.0027	0.0027	0.36	0	0.0027	0.0027	0.31	0	0	0.31	0.0032	0	7	0.18
607	0	0.024	0	0	0.0081	0.024	0.024	0.32	0.00019	0.024	0.024	0.27	0	0	0.27	0.0098	0	7	0.18
608	0	0.032	0	0	0.0058	0.032	0.032	0.3	0.0068	0.032	0.032	0.26	0	0	0.26	0.007	0	7	0.18
609	0	0.09	0	0	0.0074	0.09	0.09	0.17	0.08	0.09	0.09	0.14	0	0	0.14	0.009	0	7	0.18
610	0	0.13	0	0	0.01	0.13	0.13	0.11	0.032	0.13	0.13	0.096	0	0	0.096	0.013	0	1	0.14
611	1.2e-06	0	1.2e-06	1.2e-06	0	0	0	0.37	0	0	0	0.32	0	1.2e-06	0.32	0	0	7	0.18
612	1.3e-06	0.007	1.3e-06	1.3e-06	0.0033	0.007	0.007	0.35	0.00024	0.007	0.007	0.3	0	1.3e-06	0.3	0.004	0	7	0.18
613	2.4e-06	0	2.4e-06	2.4e-06	0	0	0	0.37	0	0	0	0.32	0	2.4e-06	0.32	0	0	7	0.18
614	0	0.051	0	0	0.0087	0.051	0.051	0.26	0.011	0.051	0.051	0.23	0	0	0.23	0.01	0	7	0.18
615	0	0.048	0	0	0.0013	0.048	0.048	0.011	0.7	0.048	0.048	0.0094	0.025	0	0.0094	0.0016	0	8	0.1
616	0	0.0031	0	0	0.0023	0.0031	0.0031	0.36	1.3e-05	0.0031	0.0031	0.31	0	0	0.31	0.0027	0	7	0.18
617	0	0.057	0	0	0.0073	0.057	0.057	0.25	0.02	0.057	0.057	0.21	0	0	0.21	0.0088	0	7	0.18
618	0	0	0	0	0	0	0	0.37	0	0	0	0.32	0	0	0.32	2.1e-06	0	7	0.18
619	0	0.01	0	0	0.0033	0.01	0.01	0.35	0.00084	0.01	0.01	0.3	0	0	0.3	0.004	0	7	0.18
