SNV	cluster0	cluster1	cluster2	cluster3	cluster4	cluster5	cluster6	cluster7	cluster8	cluster9	cluster10	cluster11	cluster12	cluster13	cluster14	cluster15	cluster16	cluster17	cluster	dcf0
375	0.11	0.25	0.0025	0.0093	0.11	0.11	0.25	0.0093	0	0.11	0.0093	0.0093	0.0093	0.0093	0.0093	0	0	0	1	0.18
376	0.068	0.15	0.0059	0.06	0.068	0.068	0.15	0.06	0	0.068	0.06	0.06	0.06	0.06	0.06	0	0	0	1	0.18
377	0.1	0.23	0.0032	0.016	0.1	0.1	0.23	0.016	0	0.1	0.016	0.016	0.016	0.016	0.016	0	0	0	1	0.18
378	0.098	0.22	0.0037	0.024	0.098	0.098	0.22	0.024	0	0.098	0.024	0.024	0.024	0.024	0.024	0	0	0	1	0.18
379	0.1	0.23	0.0032	0.02	0.1	0.1	0.23	0.02	0	0.1	0.02	0.02	0.02	0.02	0.02	0	0	0	1	0.18
380	0.11	0.25	0.0031	0.0085	0.11	0.11	0.25	0.0085	0	0.11	0.0085	0.0085	0.0085	0.0085	0.0085	0	0	0	1	0.18
381	0.012	0.026	0.0039	0.13	0.012	0.012	0.026	0.13	0	0.012	0.13	0.13	0.13	0.13	0.13	0	0	0	3	0.14
382	0.11	0.25	0.0022	0.0052	0.11	0.11	0.25	0.0052	0	0.11	0.0052	0.0052	0.0052	0.0052	0.0052	0	0	0	1	0.18
383	0.081	0.18	0.0048	0.043	0.081	0.081	0.18	0.043	0	0.081	0.043	0.043	0.043	0.043	0.043	0	0	0	1	0.18
384	0.11	0.24	0.003	0.012	0.11	0.11	0.24	0.012	0	0.11	0.012	0.012	0.012	0.012	0.012	0	0	0	1	0.18
385	0.099	0.22	0.0034	0.023	0.099	0.099	0.22	0.023	0	0.099	0.023	0.023	0.023	0.023	0.023	0	0	0	1	0.18
386	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0029	0	1	17	0
387	0.097	0.22	0.0035	0.025	0.097	0.097	0.22	0.025	0	0.097	0.025	0.025	0.025	0.025	0.025	0	0	0	1	0.18
388	0.099	0.22	0.0039	0.022	0.099	0.099	0.22	0.022	0	0.099	0.022	0.022	0.022	0.022	0.022	0	0	0	1	0.18
389	0.12	0.26	0.0011	0.0016	0.12	0.12	0.26	0.0016	0	0.12	0.0016	0.0016	0.0016	0.0016	0.0016	0	0	0	1	0.18
390	0.096	0.22	0.0044	0.026	0.096	0.096	0.22	0.026	0	0.096	0.026	0.026	0.026	0.026	0.026	0	0	0	1	0.18
391	0.059	0.13	0.0055	0.071	0.059	0.059	0.13	0.071	0	0.059	0.071	0.071	0.071	0.071	0.071	0	0	0	1	0.18
392	0.11	0.24	0.0033	0.013	0.11	0.11	0.24	0.013	0	0.11	0.013	0.013	0.013	0.013	0.013	0	0	0	1	0.18
393	0.099	0.22	0.004	0.022	0.099	0.099	0.22	0.022	0	0.099	0.022	0.022	0.022	0.022	0.022	0	0	0	1	0.18
394	0.044	0.098	0.0047	0.089	0.044	0.044	0.098	0.089	0	0.044	0.089	0.089	0.089	0.089	0.089	7.8e-06	0	0	1	0.18
395	0.11	0.25	0.0028	0.0093	0.11	0.11	0.25	0.0093	0	0.11	0.0093	0.0093	0.0093	0.0093	0.0093	0	0	0	1	0.18
396	0.11	0.25	0.0021	0.0063	0.11	0.11	0.25	0.0063	0	0.11	0.0063	0.0063	0.0063	0.0063	0.0063	0	0	0	1	0.18
397	0.11	0.24	0.0032	0.012	0.11	0.11	0.24	0.012	0	0.11	0.012	0.012	0.012	0.012	0.012	0	0	0	1	0.18
398	0.083	0.19	0.0045	0.042	0.083	0.083	0.19	0.042	0	0.083	0.042	0.042	0.042	0.042	0.042	0	0	0	1	0.18
399	0.12	0.26	0.0014	0.0024	0.12	0.12	0.26	0.0024	0	0.12	0.0024	0.0024	0.0024	0.0024	0.0024	0	0	0	1	0.18
400	0.085	0.19	0.0053	0.039	0.085	0.085	0.19	0.039	0	0.085	0.039	0.039	0.039	0.039	0.039	0	0	0	1	0.18
401	0.083	0.19	0.0045	0.042	0.083	0.083	0.19	0.042	0	0.083	0.042	0.042	0.042	0.042	0.042	0	0	0	1	0.18
402	0.078	0.17	0.0046	0.048	0.078	0.078	0.17	0.048	0	0.078	0.048	0.048	0.048	0.048	0.048	0	0	0	1	0.18
403	0.075	0.17	0.0046	0.051	0.075	0.075	0.17	0.051	0	0.075	0.051	0.051	0.051	0.051	0.051	0	0	0	1	0.18
404	0.078	0.18	0.0061	0.047	0.078	0.078	0.18	0.047	0	0.078	0.047	0.047	0.047	0.047	0.047	0	0	0	1	0.18
405	0.1	0.23	0.0037	0.019	0.1	0.1	0.23	0.019	0	0.1	0.019	0.019	0.019	0.019	0.019	0	0	0	1	0.18
406	0.084	0.19	0.0049	0.041	0.084	0.084	0.19	0.041	0	0.084	0.041	0.041	0.041	0.041	0.041	0	0	0	1	0.18
407	0.085	0.19	0.0049	0.039	0.085	0.085	0.19	0.039	0	0.085	0.039	0.039	0.039	0.039	0.039	0	0	0	1	0.18
408	0.081	0.18	0.0041	0.044	0.081	0.081	0.18	0.044	0	0.081	0.044	0.044	0.044	0.044	0.044	0	0	0	1	0.18
409	0.079	0.18	0.0041	0.047	0.079	0.079	0.18	0.047	0	0.079	0.047	0.047	0.047	0.047	0.047	0	0	0	1	0.18
410	0.093	0.21	0.0052	0.029	0.093	0.093	0.21	0.029	0	0.093	0.029	0.029	0.029	0.029	0.029	0	0	0	1	0.18
411	0.11	0.26	0.002	0.0038	0.11	0.11	0.26	0.0038	0	0.11	0.0038	0.0038	0.0038	0.0038	0.0038	0	0	0	1	0.18
412	0.11	0.24	0.0028	0.012	0.11	0.11	0.24	0.012	0	0.11	0.012	0.012	0.012	0.012	0.012	0	0	0	1	0.18
413	0.11	0.24	0.0036	0.012	0.11	0.11	0.24	0.012	0	0.11	0.012	0.012	0.012	0.012	0.012	0	0	0	1	0.18
414	0.11	0.25	0.0026	0.0087	0.11	0.11	0.25	0.0087	0	0.11	0.0087	0.0087	0.0087	0.0087	0.0087	0	0	0	1	0.18
415	0.11	0.25	0.0038	0.0072	0.11	0.11	0.25	0.0072	0	0.11	0.0072	0.0072	0.0072	0.0072	0.0072	0	0	0	1	0.18
416	0.094	0.21	0.0044	0.028	0.094	0.094	0.21	0.028	0	0.094	0.028	0.028	0.028	0.028	0.028	0	0	0	1	0.18
417	0.11	0.25	0.0023	0.0048	0.11	0.11	0.25	0.0048	0	0.11	0.0048	0.0048	0.0048	0.0048	0.0048	0	0	0	1	0.18
418	0.1	0.23	0.0042	0.018	0.1	0.1	0.23	0.018	0	0.1	0.018	0.018	0.018	0.018	0.018	0	0	0	1	0.18
419	0.11	0.25	0.002	0.0094	0.11	0.11	0.25	0.0094	0	0.11	0.0094	0.0094	0.0094	0.0094	0.0094	0	0	0	1	0.18
420	0.063	0.14	0.0048	0.066	0.063	0.063	0.14	0.066	0	0.063	0.066	0.066	0.066	0.066	0.066	0	0	0	1	0.18
421	0.1	0.23	0.004	0.018	0.1	0.1	0.23	0.018	0	0.1	0.018	0.018	0.018	0.018	0.018	0	0	0	1	0.18
422	0.074	0.17	0.0056	0.052	0.074	0.074	0.17	0.052	0	0.074	0.052	0.052	0.052	0.052	0.052	0	0	0	1	0.18
423	0.076	0.17	0.0049	0.05	0.076	0.076	0.17	0.05	0	0.076	0.05	0.05	0.05	0.05	0.05	0	0	0	1	0.18
424	0.061	0.14	0.0058	0.068	0.061	0.061	0.14	0.068	0	0.061	0.068	0.068	0.068	0.068	0.068	0	0	0	1	0.18
425	0.11	0.25	0.0025	0.0082	0.11	0.11	0.25	0.0082	0	0.11	0.0082	0.0082	0.0082	0.0082	0.0082	0	0	0	1	0.18
426	0.12	0.26	0.0018	0.0023	0.12	0.12	0.26	0.0023	0	0.12	0.0023	0.0023	0.0023	0.0023	0.0023	0	0	0	1	0.18
427	0.12	0.26	0.0017	0.0023	0.12	0.12	0.26	0.0023	0	0.12	0.0023	0.0023	0.0023	0.0023	0.0023	0	0	0	1	0.18
428	0.11	0.24	0.0023	0.013	0.11	0.11	0.24	0.013	0	0.11	0.013	0.013	0.013	0.013	0.013	0	0	0	1	0.18
429	0.077	0.17	0.0038	0.048	0.077	0.077	0.17	0.048	0	0.077	0.048	0.048	0.048	0.048	0.048	0	0	0	1	0.18
430	0.11	0.25	0.0019	0.0054	0.11	0.11	0.25	0.0054	0	0.11	0.0054	0.0054	0.0054	0.0054	0.0054	0	0	0	1	0.18
431	0.09	0.2	0.0036	0.033	0.09	0.09	0.2	0.033	0	0.09	0.033	0.033	0.033	0.033	0.033	0	0	0	1	0.18
432	0.045	0.1	0.0051	0.087	0.045	0.045	0.1	0.087	0	0.045	0.087	0.087	0.087	0.087	0.087	0	0	0	1	0.18
433	0.11	0.25	0.0022	0.0098	0.11	0.11	0.25	0.0098	0	0.11	0.0098	0.0098	0.0098	0.0098	0.0098	0	0	0	1	0.18
434	0.082	0.18	0.0043	0.042	0.082	0.082	0.18	0.042	0	0.082	0.042	0.042	0.042	0.042	0.042	0	0	0	1	0.18
435	0.11	0.25	0	0	0.11	0.11	0.25	0	0	0.11	0	0	0	0	0	0.00029	0	0.036	1	0.18
436	0.093	0.21	0.0034	0.029	0.093	0.093	0.21	0.029	0	0.093	0.029	0.029	0.029	0.029	0.029	0	0	0	1	0.18
437	0.11	0.25	0.002	0.0066	0.11	0.11	0.25	0.0066	0	0.11	0.0066	0.0066	0.0066	0.0066	0.0066	0	0	0	1	0.18
438	0.07	0.16	0.0038	0.057	0.07	0.07	0.16	0.057	0	0.07	0.057	0.057	0.057	0.057	0.057	0.00015	0	0	1	0.18
439	0.087	0.19	0.0039	0.037	0.087	0.087	0.19	0.037	0	0.087	0.037	0.037	0.037	0.037	0.037	0	0	0	1	0.18
440	0.11	0.24	0.0029	0.015	0.11	0.11	0.24	0.015	0	0.11	0.015	0.015	0.015	0.015	0.015	0	0	0	1	0.18
441	0.079	0.18	0.0037	0.046	0.079	0.079	0.18	0.046	0	0.079	0.046	0.046	0.046	0.046	0.046	0	0	0	1	0.18
442	0.11	0.25	0.0029	0.0094	0.11	0.11	0.25	0.0094	0	0.11	0.0094	0.0094	0.0094	0.0094	0.0094	0	0	0	1	0.18
443	0.095	0.21	0.0034	0.028	0.095	0.095	0.21	0.028	0	0.095	0.028	0.028	0.028	0.028	0.028	0	0	0	1	0.18
444	0.12	0.26	0.0013	0.0031	0.12	0.12	0.26	0.0031	0	0.12	0.0031	0.0031	0.0031	0.0031	0.0031	0	0	0	1	0.18
445	0.085	0.19	0.0047	0.039	0.085	0.085	0.19	0.039	0	0.085	0.039	0.039	0.039	0.039	0.039	0	0	0	1	0.18
446	0.068	0.15	0.0052	0.06	0.068	0.068	0.15	0.06	0	0.068	0.06	0.06	0.06	0.06	0.06	0	0	0	1	0.18
447	0.11	0.26	0.0022	0.0044	0.11	0.11	0.26	0.0044	0	0.11	0.0044	0.0044	0.0044	0.0044	0.0044	0	0	0	1	0.18
448	0.12	0.26	0.0012	0.001	0.12	0.12	0.26	0.001	0	0.12	0.001	0.001	0.001	0.001	0.001	0	0	0	1	0.18
449	0.11	0.24	0.0048	0.012	0.11	0.11	0.24	0.012	0	0.11	0.012	0.012	0.012	0.012	0.012	0	0	0	1	0.18
450	0.11	0.25	0.0029	0.0092	0.11	0.11	0.25	0.0092	0	0.11	0.0092	0.0092	0.0092	0.0092	0.0092	0	0	0	1	0.18
451	0.12	0.26	0.0014	0.0016	0.12	0.12	0.26	0.0016	0	0.12	0.0016	0.0016	0.0016	0.0016	0.0016	0	0	0	1	0.18
452	0.069	0.15	0.0053	0.058	0.069	0.069	0.15	0.058	0	0.069	0.058	0.058	0.058	0.058	0.058	0	0	0	1	0.18
453	0.08	0.18	0.0057	0.045	0.08	0.08	0.18	0.045	0	0.08	0.045	0.045	0.045	0.045	0.045	0	0	0	1	0.18
454	0.094	0.21	0.0044	0.028	0.094	0.094	0.21	0.028	0	0.094	0.028	0.028	0.028	0.028	0.028	0	0	0	1	0.18
455	0.11	0.24	0.0036	0.012	0.11	0.11	0.24	0.012	0	0.11	0.012	0.012	0.012	0.012	0.012	0	0	0	1	0.18
456	0.11	0.25	0.0022	0.0055	0.11	0.11	0.25	0.0055	0	0.11	0.0055	0.0055	0.0055	0.0055	0.0055	0	0	0	1	0.18
457	0.073	0.16	0.0061	0.054	0.073	0.073	0.16	0.054	0	0.073	0.054	0.054	0.054	0.054	0.054	0	0	0	1	0.18
458	0.11	0.24	0.0025	0.011	0.11	0.11	0.24	0.011	0	0.11	0.011	0.011	0.011	0.011	0.011	0	0	0	1	0.18
459	0.092	0.21	0.0039	0.031	0.092	0.092	0.21	0.031	0	0.092	0.031	0.031	0.031	0.031	0.031	0	0	0	1	0.18
460	0.084	0.19	0.0046	0.04	0.084	0.084	0.19	0.04	0	0.084	0.04	0.04	0.04	0.04	0.04	0	0	0	1	0.18
461	0.11	0.24	0.0029	0.012	0.11	0.11	0.24	0.012	0	0.11	0.012	0.012	0.012	0.012	0.012	0	0	0	1	0.18
462	0.11	0.26	0.0016	0.0031	0.11	0.11	0.26	0.0031	0	0.11	0.0031	0.0031	0.0031	0.0031	0.0031	0	0	0	1	0.18
463	0.11	0.25	0.0025	0.0087	0.11	0.11	0.25	0.0087	0	0.11	0.0087	0.0087	0.0087	0.0087	0.0087	0	0	0	1	0.18
464	0.032	0.072	0.0058	0.1	0.032	0.032	0.072	0.1	0	0.032	0.1	0.1	0.1	0.1	0.1	0	0	0	3	0.14
465	0.12	0.26	0.0016	0.0029	0.12	0.12	0.26	0.0029	0	0.12	0.0029	0.0029	0.0029	0.0029	0.0029	0	0	0	1	0.18
466	0.075	0.17	0.005	0.052	0.075	0.075	0.17	0.052	0	0.075	0.052	0.052	0.052	0.052	0.052	0	0	0	1	0.18
467	0.11	0.25	0.0024	0.008	0.11	0.11	0.25	0.008	0	0.11	0.008	0.008	0.008	0.008	0.008	0	0	0	1	0.18
468	0.095	0.21	0.0039	0.027	0.095	0.095	0.21	0.027	0	0.095	0.027	0.027	0.027	0.027	0.027	0	0	0	1	0.18
469	0.096	0.22	0.0043	0.026	0.096	0.096	0.22	0.026	0	0.096	0.026	0.026	0.026	0.026	0.026	0	0	0	1	0.18
470	0.11	0.24	0.0021	0.011	0.11	0.11	0.24	0.011	0	0.11	0.011	0.011	0.011	0.011	0.011	0	0	0	1	0.18
471	0	0	0	0	0	0	0	0	0.5	0	0	0	0	0	0	0	0.5	0	8	0.68
472	0.11	0.24	0.0027	0.012	0.11	0.11	0.24	0.012	0	0.11	0.012	0.012	0.012	0.012	0.012	0	0	0	1	0.18
473	0.11	0.25	0.0019	0.0087	0.11	0.11	0.25	0.0087	0	0.11	0.0087	0.0087	0.0087	0.0087	0.0087	0	0	0	1	0.18
474	0.089	0.2	0.0034	0.034	0.089	0.089	0.2	0.034	0	0.089	0.034	0.034	0.034	0.034	0.034	0	0	0	1	0.18
475	0.052	0.12	0.0044	0.08	0.052	0.052	0.12	0.08	0	0.052	0.08	0.08	0.08	0.08	0.08	0	0	0	1	0.18
476	0.092	0.21	0.0033	0.031	0.092	0.092	0.21	0.031	0	0.092	0.031	0.031	0.031	0.031	0.031	0	0	0	1	0.18
477	0.1	0.23	0.0034	0.019	0.1	0.1	0.23	0.019	0	0.1	0.019	0.019	0.019	0.019	0.019	0	0	0	1	0.18
478	0.11	0.25	0.0023	0.006	0.11	0.11	0.25	0.006	0	0.11	0.006	0.006	0.006	0.006	0.006	0	0	0	1	0.18
479	0.091	0.21	0.0044	0.031	0.091	0.091	0.21	0.031	0	0.091	0.031	0.031	0.031	0.031	0.031	0	0	0	1	0.18
480	0.11	0.24	0.0037	0.014	0.11	0.11	0.24	0.014	0	0.11	0.014	0.014	0.014	0.014	0.014	0	0	0	1	0.18
481	0.1	0.23	0.0034	0.016	0.1	0.1	0.23	0.016	0	0.1	0.016	0.016	0.016	0.016	0.016	0	0	0	1	0.18
482	0.092	0.21	0.0041	0.03	0.092	0.092	0.21	0.03	0	0.092	0.03	0.03	0.03	0.03	0.03	0	0	0	1	0.18
483	0.091	0.21	0.0043	0.031	0.091	0.091	0.21	0.031	0	0.091	0.031	0.031	0.031	0.031	0.031	0	0	0	1	0.18
484	0.12	0.26	0.0013	0.0018	0.12	0.12	0.26	0.0018	0	0.12	0.0018	0.0018	0.0018	0.0018	0.0018	0	0	0	1	0.18
485	0.1	0.23	0.0045	0.021	0.1	0.1	0.23	0.021	0	0.1	0.021	0.021	0.021	0.021	0.021	0	0	0	1	0.18
486	0.11	0.25	0.0027	0.0068	0.11	0.11	0.25	0.0068	0	0.11	0.0068	0.0068	0.0068	0.0068	0.0068	0	0	0	1	0.18
487	0.05	0.11	0.0055	0.081	0.05	0.05	0.11	0.081	0	0.05	0.081	0.081	0.081	0.081	0.081	0	0	0	1	0.18
488	0.038	0.084	0.0054	0.097	0.038	0.038	0.084	0.097	0	0.038	0.097	0.097	0.097	0.097	0.097	0	0	0	3	0.14
489	0.056	0.13	0.0053	0.075	0.056	0.056	0.13	0.075	0	0.056	0.075	0.075	0.075	0.075	0.075	0	0	0	1	0.18
490	0.096	0.22	0.0047	0.026	0.096	0.096	0.22	0.026	0	0.096	0.026	0.026	0.026	0.026	0.026	0	0	0	1	0.18
491	0.11	0.26	0.0015	0.0045	0.11	0.11	0.26	0.0045	0	0.11	0.0045	0.0045	0.0045	0.0045	0.0045	0	0	0	1	0.18
492	0.11	0.24	0.0025	0.012	0.11	0.11	0.24	0.012	0	0.11	0.012	0.012	0.012	0.012	0.012	0	0	0	1	0.18
493	0.09	0.2	0.0033	0.033	0.09	0.09	0.2	0.033	0	0.09	0.033	0.033	0.033	0.033	0.033	0	0	0	1	0.18
494	0.11	0.26	0.0017	0.0031	0.11	0.11	0.26	0.0031	0	0.11	0.0031	0.0031	0.0031	0.0031	0.0031	0	0	0	1	0.18
495	0.06	0.13	0.0039	0.069	0.06	0.06	0.13	0.069	0	0.06	0.069	0.069	0.069	0.069	0.069	4.6e-05	0	0	1	0.18
496	0.12	0.26	0	0	0.12	0.12	0.26	0	0	0.12	0	0	0	0	0	0	0	0	1	0.18
497	0.12	0.26	0	0	0.12	0.12	0.26	0	0	0.12	0	0	0	0	0	0	0	0	1	0.18
498	0.1	0.23	0.0036	0.018	0.1	0.1	0.23	0.018	0	0.1	0.018	0.018	0.018	0.018	0.018	0	0	0	1	0.18
499	0.11	0.25	0.0022	0.0091	0.11	0.11	0.25	0.0091	0	0.11	0.0091	0.0091	0.0091	0.0091	0.0091	0	0	0	1	0.18
500	0.084	0.19	0.0045	0.041	0.084	0.084	0.19	0.041	0	0.084	0.041	0.041	0.041	0.041	0.041	0	0	0	1	0.18
501	0.096	0.22	0.0037	0.026	0.096	0.096	0.22	0.026	0	0.096	0.026	0.026	0.026	0.026	0.026	0	0	0	1	0.18
502	0.11	0.25	0	0	0.11	0.11	0.25	0	0	0.11	0	0	0	0	0	0.00055	0	0.036	1	0.18
503	0.11	0.25	0.002	0.0096	0.11	0.11	0.25	0.0096	0	0.11	0.0096	0.0096	0.0096	0.0096	0.0096	0	0	0	1	0.18
504	0.099	0.22	0.0039	0.022	0.099	0.099	0.22	0.022	0	0.099	0.022	0.022	0.022	0.022	0.022	0	0	0	1	0.18
505	0.097	0.22	0.0043	0.024	0.097	0.097	0.22	0.024	0	0.097	0.024	0.024	0.024	0.024	0.024	0	0	0	1	0.18
506	0.11	0.26	0.0015	0.0046	0.11	0.11	0.26	0.0046	0	0.11	0.0046	0.0046	0.0046	0.0046	0.0046	0	0	0	1	0.18
507	0.087	0.2	0.0044	0.036	0.087	0.087	0.2	0.036	0	0.087	0.036	0.036	0.036	0.036	0.036	0	0	0	1	0.18
508	0.11	0.25	0.0032	0.0077	0.11	0.11	0.25	0.0077	0	0.11	0.0077	0.0077	0.0077	0.0077	0.0077	0	0	0	1	0.18
509	0.1	0.23	0.0034	0.02	0.1	0.1	0.23	0.02	0	0.1	0.02	0.02	0.02	0.02	0.02	0	0	0	1	0.18
510	0.074	0.17	0.0052	0.052	0.074	0.074	0.17	0.052	0	0.074	0.052	0.052	0.052	0.052	0.052	0	0	0	1	0.18
511	0.066	0.15	0.0051	0.062	0.066	0.066	0.15	0.062	0	0.066	0.062	0.062	0.062	0.062	0.062	0	0	0	1	0.18
512	0.11	0.25	0.0029	0.0069	0.11	0.11	0.25	0.0069	0	0.11	0.0069	0.0069	0.0069	0.0069	0.0069	0	0	0	1	0.18
513	0	1.7e-06	3.5e-05	0.14	0	0	1.7e-06	0.14	0	0	0.14	0.14	0.14	0.14	0.14	0	0	0	3	0.14
514	0.11	0.24	0.0027	0.012	0.11	0.11	0.24	0.012	0	0.11	0.012	0.012	0.012	0.012	0.012	0	0	0	1	0.18
515	0.072	0.16	0.0049	0.055	0.072	0.072	0.16	0.055	0	0.072	0.055	0.055	0.055	0.055	0.055	0	0	0	1	0.18
516	0.1	0.22	0.0037	0.021	0.1	0.1	0.22	0.021	0	0.1	0.021	0.021	0.021	0.021	0.021	0	0	0	1	0.18
517	0.11	0.24	0.0036	0.012	0.11	0.11	0.24	0.012	0	0.11	0.012	0.012	0.012	0.012	0.012	0	0	0	1	0.18
518	0.1	0.23	0.0033	0.017	0.1	0.1	0.23	0.017	0	0.1	0.017	0.017	0.017	0.017	0.017	0	0	0	1	0.18
519	0.12	0.26	0.0015	0.003	0.12	0.12	0.26	0.003	0	0.12	0.003	0.003	0.003	0.003	0.003	0	0	0	1	0.18
520	0.11	0.25	0.0028	0.0086	0.11	0.11	0.25	0.0086	0	0.11	0.0086	0.0086	0.0086	0.0086	0.0086	0	0	0	1	0.18
521	0.061	0.14	0.0052	0.068	0.061	0.061	0.14	0.068	0	0.061	0.068	0.068	0.068	0.068	0.068	0	0	0	1	0.18
522	0.1	0.23	0.003	0.016	0.1	0.1	0.23	0.016	0	0.1	0.016	0.016	0.016	0.016	0.016	0	0	0	1	0.18
523	0.06	0.13	0.0051	0.069	0.06	0.06	0.13	0.069	0	0.06	0.069	0.069	0.069	0.069	0.069	0	0	0	1	0.18
524	0.089	0.2	0.0049	0.034	0.089	0.089	0.2	0.034	0	0.089	0.034	0.034	0.034	0.034	0.034	0	0	0	1	0.18
525	0.071	0.16	0.005	0.056	0.071	0.071	0.16	0.056	0	0.071	0.056	0.056	0.056	0.056	0.056	0	0	0	1	0.18
526	0.11	0.25	0.0029	0.0062	0.11	0.11	0.25	0.0062	0	0.11	0.0062	0.0062	0.0062	0.0062	0.0062	0	0	0	1	0.18
527	0.11	0.24	0.0035	0.015	0.11	0.11	0.24	0.015	0	0.11	0.015	0.015	0.015	0.015	0.015	0	0	0	1	0.18
528	0.06	0.14	0.0053	0.069	0.06	0.06	0.14	0.069	0	0.06	0.069	0.069	0.069	0.069	0.069	0	0	0	1	0.18
529	0.11	0.25	0.0023	0.0077	0.11	0.11	0.25	0.0077	0	0.11	0.0077	0.0077	0.0077	0.0077	0.0077	0	0	0	1	0.18
530	0.12	0.26	0.0015	0.0022	0.12	0.12	0.26	0.0022	0	0.12	0.0022	0.0022	0.0022	0.0022	0.0022	0	0	0	1	0.18
531	0.085	0.19	0.0044	0.04	0.085	0.085	0.19	0.04	0	0.085	0.04	0.04	0.04	0.04	0.04	0	0	0	1	0.18
532	0.1	0.23	0.0032	0.017	0.1	0.1	0.23	0.017	0	0.1	0.017	0.017	0.017	0.017	0.017	0	0	0	1	0.18
533	0.11	0.25	0.0027	0.0079	0.11	0.11	0.25	0.0079	0	0.11	0.0079	0.0079	0.0079	0.0079	0.0079	0	0	0	1	0.18
534	0.1	0.23	0.0043	0.018	0.1	0.1	0.23	0.018	0	0.1	0.018	0.018	0.018	0.018	0.018	0	0	0	1	0.18
535	0.12	0.26	0.00056	0.00025	0.12	0.12	0.26	0.00025	0	0.12	0.00025	0.00025	0.00025	0.00025	0.00025	0	0	0	1	0.18
536	0.11	0.24	0.0033	0.012	0.11	0.11	0.24	0.012	0	0.11	0.012	0.012	0.012	0.012	0.012	0	0	0	1	0.18
537	0.083	0.19	0.0038	0.042	0.083	0.083	0.19	0.042	0	0.083	0.042	0.042	0.042	0.042	0.042	0	0	0	1	0.18
538	0.11	0.25	0.0021	0.01	0.11	0.11	0.25	0.01	0	0.11	0.01	0.01	0.01	0.01	0.01	0	0	0	1	0.18
539	0.096	0.22	0.0033	0.026	0.096	0.096	0.22	0.026	0	0.096	0.026	0.026	0.026	0.026	0.026	0	0	0	1	0.18
540	0.091	0.2	0.0036	0.032	0.091	0.091	0.2	0.032	0	0.091	0.032	0.032	0.032	0.032	0.032	0	0	0	1	0.18
541	0.11	0.24	0.0021	0.011	0.11	0.11	0.24	0.011	5.8e-06	0.11	0.011	0.011	0.011	0.011	0.011	0	5.8e-06	0	1	0.18
542	0.11	0.24	0.0022	0.01	0.11	0.11	0.24	0.01	0	0.11	0.01	0.01	0.01	0.01	0.01	0	0	0	1	0.18
543	0.11	0.25	0.0021	0.0087	0.11	0.11	0.25	0.0087	0	0.11	0.0087	0.0087	0.0087	0.0087	0.0087	0	0	0	1	0.18
544	0.11	0.26	0	0	0.11	0.11	0.26	0	0	0.11	0	0	0	0	0	3.5e-05	0	0.036	1	0.18
545	0.11	0.24	0.0025	0.014	0.11	0.11	0.24	0.014	0	0.11	0.014	0.014	0.014	0.014	0.014	0	0	0	1	0.18
546	0.027	0.061	0.0031	0.1	0.027	0.027	0.061	0.1	0	0.027	0.1	0.1	0.1	0.1	0.1	0.066	0	0	3	0.14
547	0.1	0.23	0.0027	0.019	0.1	0.1	0.23	0.019	0	0.1	0.019	0.019	0.019	0.019	0.019	0	0	0	1	0.18
548	0.00093	0.0021	0.00072	0.13	0.00093	0.00093	0.0021	0.13	0	0.00093	0.13	0.13	0.13	0.13	0.13	0.052	0	0	3	0.14
549	0.087	0.2	0.0038	0.036	0.087	0.087	0.2	0.036	0	0.087	0.036	0.036	0.036	0.036	0.036	0	0	0	1	0.18
550	0.092	0.21	0.0035	0.031	0.092	0.092	0.21	0.031	0	0.092	0.031	0.031	0.031	0.031	0.031	0	0	0	1	0.18
551	0.11	0.26	0.0014	0.0048	0.11	0.11	0.26	0.0048	0.00012	0.11	0.0048	0.0048	0.0048	0.0048	0.0048	0	0.00012	0	1	0.18
552	0.12	0.26	0.00072	0.00068	0.12	0.12	0.26	0.00068	0	0.12	0.00068	0.00068	0.00068	0.00068	0.00068	0	0	0	1	0.18
553	0.1	0.23	0.0028	0.017	0.1	0.1	0.23	0.017	0	0.1	0.017	0.017	0.017	0.017	0.017	0	0	0	1	0.18
554	0.11	0.24	0.003	0.014	0.11	0.11	0.24	0.014	0	0.11	0.014	0.014	0.014	0.014	0.014	0	0	0	1	0.18
555	0.11	0.25	0.0019	0.008	0.11	0.11	0.25	0.008	0	0.11	0.008	0.008	0.008	0.008	0.008	0	0	0	1	0.18
556	0.098	0.22	0.0036	0.024	0.098	0.098	0.22	0.024	0	0.098	0.024	0.024	0.024	0.024	0.024	0	0	0	1	0.18
557	0.11	0.25	0.0016	0.0057	0.11	0.11	0.25	0.0057	0	0.11	0.0057	0.0057	0.0057	0.0057	0.0057	0	0	0	1	0.18
558	0.1	0.23	0.0029	0.017	0.1	0.1	0.23	0.017	0	0.1	0.017	0.017	0.017	0.017	0.017	0	0	0	1	0.18
559	0.099	0.22	0.0028	0.022	0.099	0.099	0.22	0.022	0	0.099	0.022	0.022	0.022	0.022	0.022	0	0	0	1	0.18
560	0.065	0.15	0.0042	0.063	0.065	0.065	0.15	0.063	0	0.065	0.063	0.063	0.063	0.063	0.063	0	0	0	1	0.18
561	0.11	0.24	0.0027	0.014	0.11	0.11	0.24	0.014	0	0.11	0.014	0.014	0.014	0.014	0.014	0	0	0	1	0.18
