SNV	cluster0	cluster1	cluster2	cluster3	cluster4	cluster5	cluster6	cluster7	cluster8	cluster9	cluster10	cluster11	cluster12	cluster13	cluster14	cluster	dcf0
407	2.5e-05	2.5e-05	1.9e-06	0	0.16	0.14	0.19	0.19	0.01	0.19	0.01	0.1	1.9e-06	1.5e-05	0	6	0.18
408	3.5e-05	3.5e-05	1.9e-05	0	0.16	0.16	0.18	0.18	0.0083	0.18	0.0083	0.12	1.9e-05	2e-05	0	6	0.18
409	5.1e-05	5.1e-05	3.3e-05	0	0.15	0.17	0.18	0.18	0.0084	0.18	0.0084	0.12	3.3e-05	2.9e-05	0	6	0.18
410	4.9e-06	4.9e-06	0	0	0.18	0.11	0.21	0.21	0.011	0.21	0.011	0.075	0	2.8e-06	0	6	0.18
411	0.0006	0.0006	0	0	0.22	0.014	0.25	0.25	0.004	0.25	0.004	0.0098	0	0.00034	0	6	0.18
412	0.0018	0.0018	1.9e-06	0	0.2	0.042	0.24	0.24	0.0055	0.24	0.0055	0.03	1.9e-06	0.001	0	6	0.18
413	4.1e-05	4.1e-05	0	0	0.2	0.044	0.24	0.24	0.0072	0.24	0.0072	0.031	0	2.3e-05	0	6	0.18
414	0.001	0.001	0	0	0.21	0.031	0.24	0.24	0.0051	0.24	0.0051	0.022	0	0.0006	0	6	0.18
415	1.2e-06	1.2e-06	0	0	0.21	0.026	0.24	0.24	0.0076	0.24	0.0076	0.018	0	0	0	6	0.18
416	6.2e-05	6.2e-05	0	0	0.18	0.1	0.21	0.21	0.0088	0.21	0.0088	0.073	0	3.5e-05	0	6	0.18
417	0.0003	0.0003	0	0	0.22	0.017	0.25	0.25	0.0046	0.25	0.0046	0.012	0	0.00017	0	6	0.18
418	2.3e-05	2.3e-05	0	0	0.2	0.064	0.23	0.23	0.0083	0.23	0.0083	0.046	0	1.3e-05	0	6	0.18
419	0.00079	0.00079	0	0	0.21	0.034	0.24	0.24	0.0041	0.24	0.0041	0.024	0	0.00045	0	6	0.18
420	9.2e-06	9.2e-06	2.6e-06	0	0.13	0.25	0.14	0.14	0.01	0.14	0.01	0.18	2.6e-06	5.2e-06	0	5	0.14
421	3.5e-05	3.5e-05	0	0	0.2	0.063	0.23	0.23	0.0081	0.23	0.0081	0.045	0	2e-05	0	6	0.18
422	4.1e-06	4.1e-06	0	0	0.14	0.19	0.17	0.17	0.012	0.17	0.012	0.14	0	2.3e-06	0	5	0.14
423	3e-05	3e-05	5.9e-05	0	0.15	0.18	0.17	0.17	0.01	0.17	0.01	0.13	5.9e-05	1.7e-05	0	5	0.14
424	1.5e-06	1.5e-06	1.5e-06	0	0.12	0.26	0.14	0.14	0.012	0.14	0.012	0.18	1.5e-06	0	0	5	0.14
425	0.0015	0.0015	0	0	0.21	0.029	0.24	0.24	0.0049	0.24	0.0049	0.021	0	0.00087	0	6	0.18
426	0.00015	0.00015	0	0	0.22	0.0084	0.25	0.25	0.0037	0.25	0.0037	0.006	0	8.7e-05	0	6	0.18
427	0.00064	0.00064	0	0	0.22	0.0082	0.25	0.25	0.0033	0.25	0.0033	0.0059	0	0.00037	0	6	0.18
428	0.00076	0.00076	2.4e-05	0	0.2	0.047	0.23	0.23	0.0046	0.23	0.0046	0.034	2.4e-05	0.00043	0	6	0.18
429	0.00067	0.00067	0.0014	0	0.15	0.18	0.17	0.17	0.0078	0.17	0.0078	0.13	0.0014	0.00038	0	5	0.14
430	0.0058	0.0058	0	0	0.21	0.019	0.24	0.24	0.0038	0.24	0.0038	0.014	0	0.0033	0	6	0.18
431	7.3e-05	7.3e-05	4.1e-05	0	0.17	0.12	0.2	0.2	0.0072	0.2	0.0072	0.087	4.1e-05	4.2e-05	0	6	0.18
432	2e-06	2e-06	0	0	0.092	0.33	0.11	0.11	0.011	0.11	0.011	0.24	0	1.1e-06	0	5	0.14
433	0.00038	0.00038	0	0	0.21	0.035	0.24	0.24	0.0043	0.24	0.0043	0.025	0	0.00022	0	6	0.18
434	6.2e-06	6.2e-06	0	0	0.16	0.16	0.19	0.19	0.0088	0.19	0.0088	0.11	0	1.7e-06	0	6	0.18
435	0	0	0	0.036	0.22	0	0.25	0.25	0	0.25	0	0	0	0	0	6	0.18
436	7.4e-05	7.4e-05	2.6e-05	0	0.18	0.11	0.21	0.21	0.0069	0.21	0.0069	0.076	2.6e-05	4.2e-05	0	6	0.18
437	0.00017	0.00017	0	0	0.21	0.024	0.25	0.25	0.004	0.25	0.004	0.017	0	0.0001	0	6	0.18
438	0.0043	0.0043	0.017	0	0.13	0.2	0.15	0.15	0.0074	0.15	0.0074	0.15	0.017	0.0024	0	5	0.14
439	2.8e-05	2.8e-05	9.9e-06	0	0.17	0.14	0.19	0.19	0.0079	0.19	0.0079	0.097	9.9e-06	1.6e-05	0	6	0.18
440	4.4e-05	4.4e-05	0	0	0.2	0.053	0.23	0.23	0.0057	0.23	0.0057	0.038	0	2.5e-05	0	6	0.18
441	0.00094	0.00094	0.0024	0	0.15	0.17	0.18	0.18	0.0075	0.18	0.0075	0.12	0.0024	0.00054	0	6	0.18
442	0.00022	0.00022	0	0	0.21	0.034	0.24	0.24	0.0059	0.24	0.0059	0.024	0	0.00013	0	6	0.18
443	4.8e-05	4.8e-05	7.1e-06	0	0.18	0.1	0.21	0.21	0.0069	0.21	0.0069	0.072	7.1e-06	2.7e-05	0	6	0.18
444	0.0011	0.0011	0	0	0.22	0.011	0.25	0.25	0.0027	0.25	0.0027	0.0079	0	0.00064	0	6	0.18
445	4.4e-05	4.4e-05	7.7e-06	0	0.17	0.14	0.19	0.19	0.0096	0.19	0.0096	0.1	7.7e-06	2.5e-05	0	6	0.18
446	1.2e-05	1.2e-05	6.3e-05	0	0.13	0.22	0.15	0.15	0.011	0.15	0.011	0.16	6.3e-05	6.8e-06	0	5	0.14
447	0.00027	0.00027	0	0	0.22	0.016	0.25	0.25	0.0044	0.25	0.0044	0.011	0	0.00016	0	6	0.18
448	0.0015	0.0015	0	0	0.22	0.0037	0.25	0.25	0.0023	0.25	0.0023	0.0027	0	0.00084	0	6	0.18
449	0	0	0	0	0.2	0.041	0.24	0.24	0.0095	0.24	0.0095	0.03	0	0	0	6	0.18
450	0.00023	0.00023	0	0	0.21	0.033	0.24	0.24	0.0058	0.24	0.0058	0.024	0	0.00013	0	6	0.18
451	0.00089	0.00089	0	0	0.22	0.0056	0.25	0.25	0.0028	0.25	0.0028	0.004	0	0.00051	0	6	0.18
452	8.8e-06	8.8e-06	1.9e-05	0	0.14	0.22	0.16	0.16	0.011	0.16	0.011	0.16	1.9e-05	5e-06	0	5	0.14
453	3.2e-06	3.2e-06	0	0	0.16	0.16	0.18	0.18	0.012	0.18	0.012	0.12	0	1.8e-06	0	6	0.18
454	5.6e-05	5.6e-05	0	0	0.18	0.1	0.21	0.21	0.0089	0.21	0.0089	0.072	0	3.2e-05	0	6	0.18
455	3.8e-05	3.8e-05	0	0	0.2	0.042	0.24	0.24	0.0071	0.24	0.0071	0.03	0	2.2e-05	0	6	0.18
456	0.0012	0.0012	0	0	0.21	0.02	0.25	0.25	0.0043	0.25	0.0043	0.014	0	0.00069	0	6	0.18
457	1.4e-06	1.4e-06	0	0	0.14	0.2	0.16	0.16	0.012	0.16	0.012	0.14	0	0	0	5	0.14
458	0.0037	0.0037	5.5e-06	0	0.21	0.037	0.24	0.24	0.005	0.24	0.005	0.027	5.5e-06	0.0021	0	6	0.18
459	0.00049	0.00049	0.00052	0	0.18	0.11	0.2	0.2	0.0078	0.2	0.0078	0.079	0.00052	0.00028	0	6	0.18
460	7.7e-05	7.7e-05	5.2e-05	0	0.16	0.15	0.19	0.19	0.0093	0.19	0.0093	0.1	5.2e-05	4.4e-05	0	6	0.18
461	0.00099	0.00099	0	0	0.2	0.044	0.24	0.24	0.0058	0.24	0.0058	0.031	0	0.00057	0	6	0.18
462	0.0046	0.0046	0	0	0.22	0.011	0.25	0.25	0.0032	0.25	0.0032	0.0079	0	0.0026	0	6	0.18
463	0.002	0.002	0	0	0.21	0.031	0.24	0.24	0.0049	0.24	0.0049	0.022	0	0.0011	0	6	0.18
464	0	0	0	0	0.066	0.4	0.076	0.076	0.012	0.076	0.012	0.28	0	0	0	5	0.14
465	0.0042	0.0042	0	0	0.22	0.01	0.25	0.25	0.0031	0.25	0.0031	0.0072	0	0.0024	0	6	0.18
466	2.6e-05	2.6e-05	7e-05	0	0.15	0.19	0.17	0.17	0.01	0.17	0.01	0.14	7e-05	1.5e-05	0	5	0.14
467	0.0023	0.0023	0	0	0.21	0.029	0.24	0.24	0.0047	0.24	0.0047	0.02	0	0.0013	0	6	0.18
468	0.00027	0.00027	2.8e-05	0	0.18	0.098	0.21	0.21	0.0079	0.21	0.0079	0.07	2.8e-05	0.00016	0	6	0.18
469	5.2e-05	5.2e-05	0	0	0.18	0.093	0.21	0.21	0.0087	0.21	0.0087	0.067	0	3e-05	0	6	0.18
470	0.0012	0.0012	2e-05	0	0.21	0.04	0.24	0.24	0.0042	0.24	0.0042	0.028	2e-05	0.00069	0	6	0.18
471	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	14	0.68
472	5.7e-05	5.7e-05	0	0	0.2	0.044	0.24	0.24	0.0053	0.24	0.0053	0.032	0	3.2e-05	0	6	0.18
473	0.0012	0.0012	2.3e-06	0	0.21	0.031	0.24	0.24	0.0039	0.24	0.0039	0.022	2.3e-06	0.00067	0	6	0.18
474	0.00027	0.00027	0.0004	0	0.17	0.13	0.2	0.2	0.0069	0.2	0.0069	0.09	0.0004	0.00016	0	6	0.18
475	0.00029	0.00029	0.00026	0	0.1	0.3	0.12	0.12	0.0092	0.12	0.0092	0.22	0.00026	0.00016	0	5	0.14
476	0.00019	0.00019	0.0002	0	0.18	0.11	0.2	0.2	0.0067	0.2	0.0067	0.081	0.0002	0.00011	0	6	0.18
477	0.00056	0.00056	5.9e-06	0	0.19	0.068	0.22	0.22	0.0069	0.22	0.0069	0.049	5.9e-06	0.00032	0	6	0.18
478	0.0011	0.0011	0	0	0.21	0.022	0.25	0.25	0.0045	0.25	0.0045	0.015	0	0.00065	0	6	0.18
479	8.7e-05	8.7e-05	5.3e-06	0	0.18	0.11	0.2	0.2	0.0088	0.2	0.0088	0.082	5.3e-06	5e-05	0	6	0.18
480	4.5e-05	4.5e-05	0	0	0.2	0.05	0.23	0.23	0.0074	0.23	0.0074	0.036	0	2.6e-05	0	6	0.18
481	0.00024	0.00024	0	0	0.2	0.056	0.23	0.23	0.0068	0.23	0.0068	0.04	0	0.00014	0	6	0.18
482	0.00023	0.00023	5.9e-05	0	0.18	0.11	0.21	0.21	0.0082	0.21	0.0082	0.079	5.9e-05	0.00013	0	6	0.18
483	0.0001	0.0001	7.4e-06	0	0.18	0.11	0.2	0.2	0.0087	0.2	0.0087	0.081	7.4e-06	5.8e-05	0	6	0.18
484	0.0068	0.0068	0	0	0.22	0.0063	0.25	0.25	0.0025	0.25	0.0025	0.0045	0	0.0039	0	6	0.18
485	1.3e-05	1.3e-05	0	0	0.19	0.074	0.22	0.22	0.009	0.22	0.009	0.053	0	7.4e-06	0	6	0.18
486	0.00017	0.00017	0	0	0.21	0.024	0.24	0.24	0.0053	0.24	0.0053	0.017	0	9.8e-05	0	6	0.18
487	1.2e-06	1.2e-06	2.3e-05	0	0.1	0.31	0.12	0.12	0.012	0.12	0.012	0.22	2.3e-05	0	0	5	0.14
488	0	0	2.3e-05	0	0.077	0.37	0.088	0.088	0.011	0.088	0.011	0.27	2.3e-05	0	0	5	0.14
489	4e-06	4e-06	0.00013	0	0.11	0.28	0.13	0.13	0.011	0.13	0.011	0.2	0.00013	2.3e-06	0	5	0.14
490	1.4e-05	1.4e-05	0	0	0.18	0.094	0.21	0.21	0.0095	0.21	0.0095	0.067	0	8.1e-06	0	6	0.18
491	0.0022	0.0022	0	0	0.22	0.016	0.25	0.25	0.0029	0.25	0.0029	0.011	0	0.0012	0	6	0.18
492	0.00012	0.00012	0	0	0.21	0.044	0.24	0.24	0.005	0.24	0.005	0.031	0	6.8e-05	0	6	0.18
493	0.0001	0.0001	0.00071	0	0.18	0.12	0.2	0.2	0.0067	0.2	0.0067	0.085	0.00071	6e-05	0	6	0.18
494	2.4e-05	2.4e-05	0	0	0.22	0.011	0.25	0.25	0.0035	0.25	0.0035	0.0079	0	1.4e-05	0	6	0.18
495	9.3e-06	9.3e-06	0.021	0	0.12	0.25	0.13	0.13	0.0078	0.13	0.0078	0.18	0.021	5.3e-06	0	5	0.14
496	0.0035	0.0035	0	0	0.22	0	0.26	0.26	0	0.26	0	0	0	0.002	0	6	0.18
497	0.0048	0.0048	0	0	0.22	0	0.26	0.26	0	0.26	0	0	0	0.0027	0	6	0.18
498	8.6e-05	8.6e-05	0	0	0.2	0.063	0.23	0.23	0.0073	0.23	0.0073	0.045	0	4.9e-05	0	6	0.18
499	0.00028	0.00028	0	0	0.21	0.033	0.24	0.24	0.0043	0.24	0.0043	0.023	0	0.00016	0	6	0.18
500	0	0	0	0	0.16	0.15	0.19	0.19	0.0092	0.19	0.0092	0.11	0	0	0	6	0.18
501	7.9e-06	7.9e-06	0	0	0.18	0.095	0.21	0.21	0.0075	0.21	0.0075	0.068	0	4.5e-06	0	6	0.18
502	0	0	0	0.036	0.22	0	0.25	0.25	0	0.25	0	0	0	0	0	6	0.18
503	0.00098	0.00098	3e-06	0	0.21	0.034	0.24	0.24	0.004	0.24	0.004	0.024	3e-06	0.00056	0	6	0.18
504	0.00016	0.00016	0	0	0.19	0.081	0.22	0.22	0.0078	0.22	0.0078	0.058	0	8.9e-05	0	6	0.18
505	4.1e-05	4.1e-05	0	0	0.19	0.087	0.22	0.22	0.0087	0.22	0.0087	0.062	0	2.4e-05	0	6	0.18
506	0.0014	0.0014	0	0	0.22	0.017	0.25	0.25	0.0031	0.25	0.0031	0.012	0	0.00083	0	6	0.18
507	0.00013	0.00013	7.6e-05	0	0.17	0.13	0.2	0.2	0.0088	0.2	0.0088	0.094	7.6e-05	7.4e-05	0	6	0.18
508	2.9e-05	2.9e-05	0	0	0.21	0.028	0.24	0.24	0.0063	0.24	0.0063	0.02	0	1.6e-05	0	6	0.18
509	0.0006	0.0006	9.3e-06	0	0.19	0.07	0.22	0.22	0.0069	0.22	0.0069	0.05	9.3e-06	0.00034	0	6	0.18
510	1.4e-05	1.4e-05	1.2e-05	0	0.15	0.19	0.17	0.17	0.011	0.17	0.011	0.14	1.2e-05	7.7e-06	0	5	0.14
511	1.5e-05	1.5e-05	0.00022	0	0.13	0.23	0.15	0.15	0.011	0.15	0.011	0.16	0.00022	8.8e-06	0	5	0.14
512	4.7e-05	4.7e-05	0	0	0.21	0.025	0.24	0.24	0.0058	0.24	0.0058	0.018	0	2.7e-05	0	6	0.18
513	0	0	0.5	0	0	0.0019	0	0	0	0	0	0.0014	0.5	0	0	2	0.06
514	0.0022	0.0022	4.1e-06	0	0.2	0.043	0.24	0.24	0.0054	0.24	0.0054	0.031	4.1e-06	0.0012	0	6	0.18
515	3e-05	3e-05	0.00027	0	0.14	0.2	0.16	0.16	0.01	0.16	0.01	0.15	0.00027	1.7e-05	0	5	0.14
516	0.00026	0.00026	2e-06	0	0.19	0.076	0.22	0.22	0.0075	0.22	0.0075	0.055	2e-06	0.00015	0	6	0.18
517	3.5e-05	3.5e-05	0	0	0.2	0.044	0.24	0.24	0.0072	0.24	0.0072	0.032	0	2e-05	0	6	0.18
518	0.0006	0.0006	3.1e-06	0	0.2	0.063	0.23	0.23	0.0067	0.23	0.0067	0.045	3.1e-06	0.00034	0	6	0.18
519	0.015	0.015	0	0	0.21	0.01	0.24	0.24	0.0028	0.24	0.0028	0.0074	0	0.0087	0	6	0.18
520	0.00023	0.00023	0	0	0.21	0.031	0.24	0.24	0.0057	0.24	0.0057	0.022	0	0.00013	0	6	0.18
521	8.9e-06	8.9e-06	0.00024	0	0.12	0.26	0.14	0.14	0.011	0.14	0.011	0.18	0.00024	5.1e-06	0	5	0.14
522	0.0016	0.0016	2e-05	0	0.2	0.057	0.23	0.23	0.0061	0.23	0.0061	0.041	2e-05	0.00089	0	6	0.18
523	1.2e-05	1.2e-05	0.00077	0	0.12	0.26	0.14	0.14	0.011	0.14	0.011	0.19	0.00077	6.9e-06	0	5	0.14
524	1.9e-05	1.9e-05	0	0	0.17	0.13	0.2	0.2	0.0099	0.2	0.0099	0.09	0	1.1e-05	0	6	0.18
525	2.5e-05	2.5e-05	0.0002	0	0.14	0.21	0.16	0.16	0.01	0.16	0.01	0.15	0.0002	1.4e-05	0	5	0.14
526	3.9e-05	3.9e-05	0	0	0.21	0.022	0.25	0.25	0.0057	0.25	0.0057	0.016	0	2.2e-05	0	6	0.18
527	0.00013	0.00013	0	0	0.2	0.052	0.23	0.23	0.007	0.23	0.007	0.037	0	7.5e-05	0	6	0.18
528	6.6e-06	6.6e-06	0.00012	0	0.12	0.26	0.14	0.14	0.011	0.14	0.011	0.18	0.00012	3.8e-06	0	5	0.14
529	0.0033	0.0033	0	0	0.21	0.027	0.24	0.24	0.0045	0.24	0.0045	0.02	0	0.0019	0	6	0.18
530	0.0024	0.0024	0	0	0.22	0.008	0.25	0.25	0.003	0.25	0.003	0.0057	0	0.0014	0	6	0.18
531	0.00011	0.00011	0.00015	0	0.16	0.14	0.19	0.19	0.0091	0.19	0.0091	0.1	0.00015	6.5e-05	0	6	0.18
532	0.0011	0.0011	1.2e-05	0	0.2	0.061	0.23	0.23	0.0063	0.23	0.0063	0.043	1.2e-05	0.00061	0	6	0.18
533	0.00027	0.00027	0	0	0.21	0.028	0.24	0.24	0.0054	0.24	0.0054	0.02	0	0.00016	0	6	0.18
534	1.7e-05	1.7e-05	0	0	0.19	0.066	0.22	0.22	0.0086	0.22	0.0086	0.047	0	9.6e-06	0	6	0.18
535	0.031	0.031	0	0	0.21	0.00083	0.24	0.24	0.001	0.24	0.001	0.00059	0	0.018	0	6	0.18
536	0.00015	0.00015	0	0	0.2	0.044	0.24	0.24	0.0065	0.24	0.0065	0.031	0	8.5e-05	0	6	0.18
537	0.00016	0.00016	0.0002	0	0.16	0.15	0.19	0.19	0.0077	0.19	0.0077	0.11	0.0002	9.3e-05	0	6	0.18
538	0.00069	0.00069	0	0	0.21	0.036	0.24	0.24	0.0042	0.24	0.0042	0.026	0	0.00039	0	6	0.18
539	5.2e-05	5.2e-05	5.8e-06	0	0.18	0.094	0.21	0.21	0.0067	0.21	0.0067	0.067	5.8e-06	3e-05	0	6	0.18
540	4.1e-05	4.1e-05	1.2e-05	0	0.18	0.12	0.2	0.2	0.0073	0.2	0.0073	0.084	1.2e-05	2.4e-05	0	6	0.18
541	0.0016	0.0016	4.1e-05	0	0.21	0.04	0.24	0.24	0.0041	0.24	0.0041	0.028	4.1e-05	0.00091	1.2e-05	6	0.18
542	0.00038	0.00038	0	0	0.21	0.037	0.24	0.24	0.0044	0.24	0.0044	0.026	0	0.00022	0	6	0.18
543	0.00048	0.00048	0	0	0.21	0.031	0.24	0.24	0.0041	0.24	0.0041	0.022	0	0.00027	0	6	0.18
544	0	0	0	0.036	0.22	0	0.25	0.25	0	0.25	0	0	0	0	0	6	0.18
545	0.00025	0.00025	0	0	0.2	0.049	0.23	0.23	0.005	0.23	0.005	0.035	0	0.00014	0	6	0.18
546	0.043	0.043	0.29	0	0.019	0.13	0.022	0.022	0.0023	0.022	0.0023	0.094	0.29	0.025	0	2	0.06
547	0.00037	0.00037	8e-05	0	0.19	0.07	0.22	0.22	0.0054	0.22	0.0054	0.05	8e-05	0.00021	0	6	0.18
548	0.061	0.061	0.42	0	1.6e-05	0.0042	1.8e-05	1.8e-05	1.3e-05	1.8e-05	1.3e-05	0.003	0.42	0.035	0	2	0.06
549	4.2e-05	4.2e-05	1.9e-05	0	0.17	0.13	0.2	0.2	0.0077	0.2	0.0077	0.095	1.9e-05	2.4e-05	0	6	0.18
550	5.1e-05	5.1e-05	1.5e-05	0	0.18	0.11	0.21	0.21	0.0071	0.21	0.0071	0.08	1.5e-05	2.9e-05	0	6	0.18
551	0.0049	0.0049	0	0	0.21	0.017	0.25	0.25	0.0028	0.25	0.0028	0.012	0	0.0028	0.00024	6	0.18
552	0.0027	0.0027	0	0	0.22	0.0024	0.25	0.25	0.0014	0.25	0.0014	0.0017	0	0.0016	0	6	0.18
553	0.00013	0.00013	0	0	0.2	0.06	0.23	0.23	0.0055	0.23	0.0055	0.043	0	7.2e-05	0	6	0.18
554	1.6e-05	1.6e-05	0	0	0.2	0.05	0.23	0.23	0.006	0.23	0.006	0.036	0	8.9e-06	0	6	0.18
555	0.00083	0.00083	0	0	0.21	0.029	0.24	0.24	0.0039	0.24	0.0039	0.021	0	0.00047	0	6	0.18
556	1.1e-05	1.1e-05	0	0	0.19	0.087	0.22	0.22	0.0072	0.22	0.0072	0.062	0	6.4e-06	0	6	0.18
557	0.0021	0.0021	0	0	0.21	0.02	0.25	0.25	0.0032	0.25	0.0032	0.014	0	0.0012	0	6	0.18
558	6e-05	6e-05	0	0	0.2	0.062	0.23	0.23	0.0059	0.23	0.0059	0.044	0	3.4e-05	0	6	0.18
559	0.00049	0.00049	0.00039	0	0.19	0.081	0.22	0.22	0.0056	0.22	0.0056	0.058	0.00039	0.00028	0	6	0.18
560	0.00039	0.00039	0.00051	0	0.13	0.24	0.15	0.15	0.0087	0.15	0.0087	0.17	0.00051	0.00022	0	5	0.14
561	7.3e-05	7.3e-05	0	0	0.2	0.05	0.23	0.23	0.0054	0.23	0.0054	0.036	0	4.2e-05	0	6	0.18
562	3.2e-05	3.2e-05	1.5e-05	0	0.16	0.15	0.19	0.19	0.0082	0.19	0.0082	0.11	1.5e-05	1.8e-05	0	6	0.18
563	7.5e-05	7.5e-05	0	0	0.2	0.046	0.24	0.24	0.0053	0.24	0.0053	0.033	0	4.3e-05	0	6	0.18
564	1.7e-05	1.7e-05	0	0	0.19	0.093	0.21	0.21	0.0072	0.21	0.0072	0.067	0	9e-06	0	6	0.18
565	0.0001	0.0001	3.3e-06	0	0.19	0.071	0.22	0.22	0.0059	0.22	0.0059	0.051	3.3e-06	5.7e-05	0	6	0.18
566	6.8e-05	6.8e-05	0	0	0.22	0.0036	0.26	0.26	0.0021	0.26	0.0021	0.0026	0	3.9e-05	0	6	0.18
567	0.00013	0.00013	0	0	0.2	0.055	0.23	0.23	0.0054	0.23	0.0054	0.04	0	7.3e-05	0	6	0.18
568	0.0008	0.0008	6.8e-05	0	0.2	0.052	0.23	0.23	0.0047	0.23	0.0047	0.038	6.8e-05	0.00046	0	6	0.18
569	2.4e-06	2.4e-06	0	0	0.13	0.23	0.15	0.15	0.01	0.15	0.01	0.16	0	1.4e-06	0	5	0.14
570	0.0015	0.0015	0	0	0.21	0.026	0.24	0.24	0.0036	0.24	0.0036	0.018	0	0.00086	0	6	0.18
571	0	0	0	0	0.15	0.17	0.18	0.18	0.01	0.18	0.01	0.12	0	0	0	6	0.18
572	0.0043	0.0043	0.024	0	0.16	0.14	0.18	0.18	0.0063	0.18	0.0063	0.099	0.024	0.0025	0	6	0.18
573	0	0	1.3e-05	0.036	0.22	0	0.25	0.25	0	0.25	0	0	1.3e-05	0	0	6	0.18
574	0.0037	0.0037	0	0	0.22	0.01	0.25	0.25	0.0024	0.25	0.0024	0.0072	0	0.0021	0	6	0.18
575	0.00048	0.00048	0	0	0.21	0.033	0.24	0.24	0.0042	0.24	0.0042	0.024	0	0.00028	0	6	0.18
576	0	0	0.5	0	0	0.0015	0	0	0	0	0	0.0011	0.5	0	0	2	0.06
577	4.7e-06	4.7e-06	0	0	0.18	0.11	0.21	0.21	0.011	0.21	0.011	0.077	0	2.7e-06	0	6	0.18
578	0.00092	0.00092	0	0	0.21	0.026	0.24	0.24	0.0049	0.24	0.0049	0.018	0	0.00052	0	6	0.18
579	0.00039	0.00039	5.7e-06	0	0.19	0.076	0.22	0.22	0.0072	0.22	0.0072	0.054	5.7e-06	0.00022	0	6	0.18
580	0.00085	0.00085	0	0	0.21	0.035	0.24	0.24	0.0054	0.24	0.0054	0.025	0	0.00049	0	6	0.18
581	0.0006	0.0006	0	0	0.22	0.0065	0.25	0.25	0.003	0.25	0.003	0.0046	0	0.00034	0	6	0.18
582	0	0	2.1e-06	0	0.04	0.47	0.046	0.046	0.01	0.046	0.01	0.33	2.1e-06	0	0	5	0.14
583	0.0045	0.0045	0	0	0.21	0.02	0.24	0.24	0.004	0.24	0.004	0.015	0	0.0026	0	6	0.18
584	1.6e-05	1.6e-05	0	0	0.17	0.13	0.19	0.19	0.01	0.19	0.01	0.096	0	9.1e-06	0	6	0.18
585	0.00022	0.00022	0	0	0.2	0.065	0.23	0.23	0.0072	0.23	0.0072	0.047	0	0.00013	0	6	0.18
586	0.00022	0.00022	0.00028	0	0.15	0.19	0.17	0.17	0.0082	0.17	0.0082	0.13	0.00028	0.00013	0	5	0.14
587	5e-06	5e-06	0	0	0.15	0.19	0.17	0.17	0.011	0.17	0.011	0.14	0	2.8e-06	0	5	0.14
588	9.1e-05	9.1e-05	0	0	0.19	0.073	0.22	0.22	0.0079	0.22	0.0079	0.052	0	5.2e-05	0	6	0.18
589	0.00046	0.00046	1.3e-05	0	0.19	0.079	0.22	0.22	0.0072	0.22	0.0072	0.056	1.3e-05	0.00026	0	6	0.18
590	0.00015	0.00015	0	0	0.2	0.052	0.23	0.23	0.0069	0.23	0.0069	0.037	0	8.6e-05	0	6	0.18
591	0.0003	0.0003	0.00043	0	0.18	0.12	0.2	0.2	0.0067	0.2	0.0067	0.082	0.00043	0.00017	0	6	0.18
592	0.00022	0.00022	0	0	0.22	0.016	0.25	0.25	0.0034	0.25	0.0034	0.011	0	0.00012	0	6	0.18
593	0.001	0.001	8.5e-06	0	0.21	0.037	0.24	0.24	0.0041	0.24	0.0041	0.027	8.5e-06	0.0006	0	6	0.18
594	0.0043	0.0043	0	0	0.22	0.0047	0.25	0.25	0.0018	0.25	0.0018	0.0033	0	0.0025	0	6	0.18
595	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	3	0
596	2.4e-05	2.4e-05	0	0	0.21	0.029	0.24	0.24	0.0049	0.24	0.0049	0.021	0	1.4e-05	0	6	0.18
597	0.0015	0.0015	3.6e-05	0	0.2	0.061	0.23	0.23	0.0062	0.23	0.0062	0.044	3.6e-05	0.00087	0	6	0.18
598	0.00022	0.00022	0	0	0.2	0.047	0.24	0.24	0.005	0.24	0.005	0.034	0	0.00012	0	6	0.18
599	0.0014	0.0014	0	0	0.22	0.017	0.25	0.25	0.0031	0.25	0.0031	0.012	0	0.00078	0	6	0.18
600	2.6e-05	2.6e-05	7e-05	0	0.15	0.19	0.17	0.17	0.01	0.17	0.01	0.14	7e-05	1.5e-05	0	5	0.14
601	0.0013	0.0013	0	0	0.22	0	0.26	0.26	0	0.26	0	0	0	0.00076	0	6	0.18
602	6.6e-06	6.6e-06	0.0044	0	0.12	0.25	0.14	0.14	0.0083	0.14	0.0083	0.18	0.0044	3.7e-06	0	5	0.14
603	0.002	0.002	0	0	0.22	0	0.26	0.26	0	0.26	0	0	0	0.0011	0	6	0.18
604	0.00049	0.00049	9.1e-06	0	0.2	0.049	0.23	0.23	0.0047	0.23	0.0047	0.035	9.1e-06	0.00028	0	6	0.18
605	1.1e-05	1.1e-05	0	0	0.21	0.033	0.24	0.24	0.0054	0.24	0.0054	0.024	0	6.5e-06	0	6	0.18
606	5.9e-05	5.9e-05	0	0	0.22	0.0089	0.25	0.25	0.003	0.25	0.003	0.0064	0	3.4e-05	0	6	0.18
607	1.1e-05	1.1e-05	0	0	0.19	0.078	0.22	0.22	0.0092	0.22	0.0092	0.056	0	6.5e-06	0	6	0.18
