SNV	cluster0	cluster1	cluster2	cluster3	cluster4	cluster5	cluster6	cluster7	cluster8	cluster9	cluster10	cluster11	cluster12	cluster13	cluster14	cluster15	cluster	dcf0	dcf1	dcf2	dcf3	dcf4	dcf5
427	0.00031	1	0	0	0	0	0	0	0	0	0	7.3e-06	0	0	0	0	1	0.52	0.26	0.29	0.14	0.23	0.54
428	0.017	0.98	1.4e-05	0	0	0	0	0	0	0	0	0.00089	0	0	0	0	1	0.52	0.26	0.29	0.14	0.23	0.54
429	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0.54
430	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0.54
431	0.0012	1	6.4e-05	0	0	0	0	0	0	0	5.2e-06	0.00052	0	0	0	0	1	0.52	0.26	0.29	0.14	0.23	0.54
432	0.016	0.79	0.19	0	0	0	0	0	0	0	0	0.014	0	0	0	0	1	0.52	0.26	0.29	0.14	0.23	0.54
433	0.026	0.97	2.3e-06	0	0	0	0	0	0	0	0	0.0016	0	0	0	2.8e-05	1	0.52	0.26	0.29	0.14	0.23	0.54
434	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	12	0.52	0.26	0.032	0.14	0.23	0.54
435	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0.52	0.26	0.29	0.14	0.23	0.54
436	0.01	0.99	0.0023	0	0	0	0	0	0	0	0	0.0014	0	0	0	3.5e-05	1	0.52	0.26	0.29	0.14	0.23	0.54
437	0	0	0	0	0	0	0.78	0.22	0	0	0.002	0	0	0	0	0	6	0.11	0.029	0.064	0.016	0.026	0.051
438	0.00032	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0.52	0.26	0.29	0.14	0.23	0.54
439	1e-05	1	0	0	0	0	0	0	0	0	0	0.0033	0	0	0	0	1	0.52	0.26	0.29	0.14	0.23	0.54
440	5.9e-05	1	0	0	0	0	0	0	0	0	0	3.1e-05	0	0	0	0	1	0.52	0.26	0.29	0.14	0.23	0.54
441	0.012	0.99	2.3e-05	0	0	0	0	0	0	0	0	0.00046	0	0	0	0	1	0.52	0.26	0.29	0.14	0.23	0.54
442	0.0019	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0.52	0.26	0.29	0.14	0.23	0.54
443	0.015	0.98	0	0	0	0	0	0	0	0	0	0.0018	0	0	0	0	1	0.52	0.26	0.29	0.14	0.23	0.54
444	0.00051	0.97	0	0	0	0	0	0	0	0	0	0.033	0	0	0	0	1	0.52	0.26	0.29	0.14	0.23	0.54
445	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	12	0.52	0.26	0.032	0.14	0.23	0.54
446	0.0018	0.98	0.0024	0	0	0	0	0	0	0	0	0.015	0	0	0	0	1	0.52	0.26	0.29	0.14	0.23	0.54
447	0.0004	1	0	0	0	0	0	0	0	0	0	0.00054	0	0	0	0	1	0.52	0.26	0.29	0.14	0.23	0.54
448	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	8	0	0	0.19	0.078	0	0
449	0.025	0.081	0.89	0	0	0	0	0	0	0	0	0.0014	0	0	0	0	2	0.57	0.31	0.29	0.22	0.35	0.54
450	0.054	0.94	0.00079	0	0	0	0	0	0	0	0	0.0022	0	0	0	7.5e-05	1	0.52	0.26	0.29	0.14	0.23	0.54
451	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	10	0.43	0.2	0.29	0.093	0.18	0.15
452	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0.52	0.26	0.29	0.14	0.23	0.54
453	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	9	0	0	0	0	0.18	0
454	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0.54
455	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0.52	0.26	0.29	0.14	0.23	0.54
456	0.00075	0.49	4.5e-06	0	0	0	0	0	0	0	0	0.51	0	0	0	0	11	0.52	0.37	0.29	0.14	0.23	0.54
457	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	6	0.11	0.029	0.064	0.016	0.026	0.051
458	0	1	0	0	0	0	0	0	0	0	3.7e-05	0	0	0	0	0	1	0.52	0.26	0.29	0.14	0.23	0.54
459	6.3e-05	1	0	0	0	0	0	0	0	0	0	0.0013	0	0	0	0	1	0.52	0.26	0.29	0.14	0.23	0.54
460	0.00028	1	2.2e-06	0	0	0	0	0	0	0	0	0.00015	0	0	0	0	1	0.52	0.26	0.29	0.14	0.23	0.54
461	0.00015	1	0	0	0	0	0	0	0	0	0	3.8e-05	0	0	0	0	1	0.52	0.26	0.29	0.14	0.23	0.54
462	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0.52	0.26	0.29	0.14	0.23	0.54
463	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0.52	0.26	0.29	0.14	0.23	0.54
464	0	0	0	0.012	0	0	0	0	0.99	0	0	0	0	0	0	0	8	0	0	0.19	0.078	0	0
465	0.00078	1	0	0	0	0	0	0	0	0	0	9.5e-05	0	0	0	0	1	0.52	0.26	0.29	0.14	0.23	0.54
466	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0.52	0.26	0.29	0.14	0.23	0.54
467	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0.57	0.31	0.29	0.22	0.35	0.54
468	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	12	0.52	0.26	0.032	0.14	0.23	0.54
469	0.00013	1	0	0	0	0	0	0	0	0	0	5.5e-06	0	0	0	0	1	0.52	0.26	0.29	0.14	0.23	0.54
470	0.00022	1	0	0	0	0	0	0	0	0	0	3.6e-06	0	0	0	0	1	0.52	0.26	0.29	0.14	0.23	0.54
471	0.00017	1	0	0	0	0	0	0	0	0	0	0.00048	0	0	0	0	1	0.52	0.26	0.29	0.14	0.23	0.54
472	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0.54
473	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	6	0.11	0.029	0.064	0.016	0.026	0.051
474	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	12	0.52	0.26	0.032	0.14	0.23	0.54
475	2.9e-05	1	0	0	0	0	0	0	0	0	0	8e-05	0	0	0	0	1	0.52	0.26	0.29	0.14	0.23	0.54
476	0	0	0	0	0	0	0	1	0	0	1.1e-06	0	0	0	0	0	7	0.48	0.26	0.29	0.093	0.2	0
477	0.002	0.92	0.076	0	0	0	0	0	0	0	0	0.0024	0	0	0	0	1	0.52	0.26	0.29	0.14	0.23	0.54
478	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	12	0.52	0.26	0.032	0.14	0.23	0.54
479	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	12	0.52	0.26	0.032	0.14	0.23	0.54
480	0.00044	1	0	0	0	0	0	0	0	0	0	0.0015	0	0	0	0	1	0.52	0.26	0.29	0.14	0.23	0.54
481	0.0011	0.98	0.0079	0	0	0	0	0	0	0	0	0.0083	0	0	0	0	1	0.52	0.26	0.29	0.14	0.23	0.54
482	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	12	0.52	0.26	0.032	0.14	0.23	0.54
483	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	12	0.52	0.26	0.032	0.14	0.23	0.54
484	0.0022	0.94	0.038	0	0	0	0	0	0	0	0	0.02	0	0	0	0	1	0.52	0.26	0.29	0.14	0.23	0.54
485	0.0006	0.27	2.1e-05	0	0	0	0	0	0	0	0	0.73	0.0002	0	0	0	11	0.52	0.37	0.29	0.14	0.23	0.54
486	7.9e-06	3e-06	1	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0.57	0.31	0.29	0.22	0.35	0.54
487	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	12	0.52	0.26	0.032	0.14	0.23	0.54
488	0	1	0	0	0	0	0	0	0	0	0	0.0015	0	0	0	0	1	0.52	0.26	0.29	0.14	0.23	0.54
489	5.1e-05	0.8	0.11	0	0	0	0	0	0	0	0	0.087	0	0	0	0	1	0.52	0.26	0.29	0.14	0.23	0.54
490	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	5	0	0.26	0.29	0	0	0.54
491	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	12	0.52	0.26	0.032	0.14	0.23	0.54
492	0.074	0.85	0.0056	0	0	0	0	0	0	0	0	0.07	0.0036	0	0	0.00049	1	0.52	0.26	0.29	0.14	0.23	0.54
493	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	12	0.52	0.26	0.032	0.14	0.23	0.54
494	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	12	0.52	0.26	0.032	0.14	0.23	0.54
495	0.00086	0.55	0.42	0	0	0	0	0	0	0	0	0.038	0	0	0	0	1	0.52	0.26	0.29	0.14	0.23	0.54
496	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	3	0.053	0	0.29	0.11	0	0
497	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	12	0.52	0.26	0.032	0.14	0.23	0.54
498	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	3	0.053	0	0.29	0.11	0	0
499	9.2e-05	1	0	0	0	0	0	0	0	0	0	0.0011	0	0	0	0	1	0.52	0.26	0.29	0.14	0.23	0.54
500	2.5e-06	1	0	0	0	0	0	0	0	0	0	9.2e-05	0	0	0	0	1	0.52	0.26	0.29	0.14	0.23	0.54
501	0.073	0.85	0.0001	0	0	0	0	0	0	0	0	0.077	0	0	0	0	1	0.52	0.26	0.29	0.14	0.23	0.54
502	0.024	0.97	0.0018	0	0	0	0	0	0	0	0	0.0051	0	0	0	0	1	0.52	0.26	0.29	0.14	0.23	0.54
503	2.3e-06	0.97	0	0	0	0	0	0	0	0	0	0.028	0	0	0	0	1	0.52	0.26	0.29	0.14	0.23	0.54
504	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	6	0.11	0.029	0.064	0.016	0.026	0.051
505	0.014	0.99	0.00019	0	0	0	0	0	0	0	0	0.00056	0	0	0	0	1	0.52	0.26	0.29	0.14	0.23	0.54
506	0.0091	0.99	0.0014	0	0	0	0	0	0	0	0	0.002	0	0	0	3e-05	1	0.52	0.26	0.29	0.14	0.23	0.54
507	0.00012	0.97	0.024	0	0	0	0	0	0	0	0	0.002	0	0	0	0	1	0.52	0.26	0.29	0.14	0.23	0.54
508	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	9	0	0	0	0	0.18	0
509	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0.52	0.26	0.29	0.14	0.23	0.54
510	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	9	0	0	0	0	0.18	0
511	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0.52	0.26	0.29	0.14	0.23	0.54
512	3.9e-05	0.99	0	0	0	0	0	0	0	0	0	0.0068	0	0	0	0	1	0.52	0.26	0.29	0.14	0.23	0.54
513	9.6e-06	1	0	0	0	0	0	0	0	0	0	0.00049	0	0	0	0	1	0.52	0.26	0.29	0.14	0.23	0.54
514	1.7e-05	1	0	0	0	0	0	0	0	0	0	8.5e-05	0	0	0	0	1	0.52	0.26	0.29	0.14	0.23	0.54
515	0.0086	0.81	0.17	0	0	0	0	0	0	0	0	0.0085	0	0	0	0	1	0.52	0.26	0.29	0.14	0.23	0.54
516	0	1	0	0	0	0	0	0	0	0	0.00051	0	7.5e-05	0	0	0	1	0.52	0.26	0.29	0.14	0.23	0.54
517	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0.52	0.26	0.29	0.14	0.23	0.54
518	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0.52	0.26	0.29	0.14	0.23	0.54
519	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0.52	0.26	0.29	0.14	0.23	0.54
520	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0.52	0.26	0.29	0.14	0.23	0.54
521	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0.52	0.26	0.29	0.14	0.23	0.54
522	0.012	0.85	0.0007	0	0	0	0	0	0	0	0	0.14	0	0	0	0	1	0.52	0.26	0.29	0.14	0.23	0.54
523	0	0.01	0	0	0	0	0	0	0	0	0.99	0	0	0	0	0	10	0.43	0.2	0.29	0.093	0.18	0.15
524	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0.52	0.26	0.29	0.14	0.23	0.54
525	6.9e-05	1	0	0	0	0	0	0	0	0	0	0.0004	0	0	0	0	1	0.52	0.26	0.29	0.14	0.23	0.54
526	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.52	0.26	0.29	0.14	0.29	0.59
527	8.2e-05	1	0	0	0	0	0	0	0	0	0	0.0023	0	0	0	0	1	0.52	0.26	0.29	0.14	0.23	0.54
528	0.00093	1	8e-06	0	0	0	0	0	0	0	2.9e-05	0.00029	0	0	0	0	1	0.52	0.26	0.29	0.14	0.23	0.54
529	0.14	0.4	0.45	0	0	0	0	0	0	0	0	0.0053	0	0	0	0	2	0.57	0.31	0.29	0.22	0.35	0.54
530	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	12	0.52	0.26	0.032	0.14	0.23	0.54
531	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0.52	0.26	0.29	0.14	0.23	0.54
532	0	0	1	0	0	0	6.3e-06	0	0	0	0	0	0	0	0	0	2	0.57	0.31	0.29	0.22	0.35	0.54
533	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	6	0.11	0.029	0.064	0.016	0.026	0.051
534	0.00032	1	0	0	0	0	0	0	0	0	0	3.5e-06	0	0	0	0	1	0.52	0.26	0.29	0.14	0.23	0.54
535	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0.52	0.26	0.29	0.14	0.23	0.54
536	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0.52	0.26	0.29	0.14	0.23	0.54
537	0	0	0	0	0	0	0	0	8.8e-05	0	0	0	0	1	0	0	13	0	0	0.13	0	0	0
538	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	5	0	0.26	0.29	0	0	0.54
539	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0.52	0.26	0.29	0.14	0.23	0.54
540	0.019	0.97	8.1e-05	0	0	0	0	0	0	0	0	0.0087	0	0	0	0	1	0.52	0.26	0.29	0.14	0.23	0.54
541	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0.52	0.26	0.29	0.14	0.23	0.54
542	0.0071	0.67	0.03	0	0	0	0	0	0	0	0	0.3	0	0	0	0	1	0.52	0.26	0.29	0.14	0.23	0.54
543	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0.52	0.26	0.29	0.14	0.23	0.54
544	0.073	0.92	0.0058	0	0	0	0	0	0	0	0	0.0025	0	0	0	0	1	0.52	0.26	0.29	0.14	0.23	0.54
545	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	5	0	0.26	0.29	0	0	0.54
546	0.0073	0.98	0.00023	0	0	0	0	0	0	0	0	0.015	0	0	0	0	1	0.52	0.26	0.29	0.14	0.23	0.54
547	0.043	0.94	0.0031	0	0	0	0	0	0	0	0	0.0099	0	0	0	0	1	0.52	0.26	0.29	0.14	0.23	0.54
548	0.046	0.95	0.00061	0	0	0	0	0	0	0	0	0.00094	0	0	0	0	1	0.52	0.26	0.29	0.14	0.23	0.54
549	0.0027	0.92	0.051	0	0	0	0	0	0	0	0	0.025	0	0	0	0	1	0.52	0.26	0.29	0.14	0.23	0.54
550	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	7	0.48	0.26	0.29	0.093	0.2	0
551	0.0063	0.99	0.00014	0	0	0	0	0	0	0	0	0.0023	0	0	0	0	1	0.52	0.26	0.29	0.14	0.23	0.54
552	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	8	0	0	0.19	0.078	0	0
553	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0.54
554	0.012	0.94	0.033	0	0	0	0	0	0	0	0	0.018	0	0	0	0	1	0.52	0.26	0.29	0.14	0.23	0.54
555	2.9e-05	1	0	0	0	0	0	0	0	0	0	3.4e-05	0	0	0	0	1	0.52	0.26	0.29	0.14	0.23	0.54
556	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	9	0	0	0	0	0.18	0
557	3.6e-06	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0.52	0.26	0.29	0.14	0.23	0.54
558	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	7	0.48	0.26	0.29	0.093	0.2	0
559	9.3e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	15	0.52	0.26	0.29	0.14	0.23	0.95
560	0.45	0.55	0.00018	0	0	0	0	0	0	0	0	3.4e-05	0	0	0	0	1	0.52	0.26	0.29	0.14	0.23	0.54
561	0.00091	1	8.6e-06	0	0	0	0	0	0	0	0	0.00046	0	0	0	0	1	0.52	0.26	0.29	0.14	0.23	0.54
562	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0.52	0.26	0.29	0.14	0.23	0.54
563	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0.52	0.26	0.29	0.14	0.23	0.54
564	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0.52	0.26	0.29	0.14	0.23	0.54
565	0.0073	0.53	0.0003	0	0	0	0	0	0	0	0	0.0026	0	0	0	0.46	1	0.52	0.26	0.29	0.14	0.23	0.54
566	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	9	0	0	0	0	0.18	0
567	0.03	0.95	0.0011	0	0	0	0	0	0	0	0	0.015	0	0	0	0	1	0.52	0.26	0.29	0.14	0.23	0.54
568	0.036	0.96	4.5e-06	0	0	0	0	0	0	0	0	0.00046	0	0	0	0	1	0.52	0.26	0.29	0.14	0.23	0.54
569	0	0	0	0	0	0	1	2.2e-06	0	0	0	0	0	0	0	0	6	0.11	0.029	0.064	0.016	0.026	0.051
570	0.0034	1	0	0	0	0	0	0	0	0	0	0.00037	0	0	0	8.7e-05	1	0.52	0.26	0.29	0.14	0.23	0.54
571	0	0	0	0	0	0	0	1	0	0	0.00014	0	2.6e-06	0	0	0	7	0.48	0.26	0.29	0.093	0.2	0
572	0.011	0.98	3.9e-05	0	0	0	0	0	0	0	0	0.0039	0	0	0	0	1	0.52	0.26	0.29	0.14	0.23	0.54
573	0.015	0.048	0.93	0	0	0	0	0	0	0	0	0.01	0	0	0	0	2	0.57	0.31	0.29	0.22	0.35	0.54
574	0.09	0.91	2.2e-06	0	0	0	0	0	0	0	0	2.1e-05	0	0	0	0	1	0.52	0.26	0.29	0.14	0.23	0.54
575	0.048	0.95	0.0038	0	0	0	0	0	0	0	0	0.0023	0	0	0	2.6e-05	1	0.52	0.26	0.29	0.14	0.23	0.54
576	0.00098	1	3.7e-06	0	0	0	0	0	0	0	0	0.0009	0	0	0	0	1	0.52	0.26	0.29	0.14	0.23	0.54
577	0.01	0.94	0.016	0	0	0	0	0	0	0	0	0.034	0	0	0	0	1	0.52	0.26	0.29	0.14	0.23	0.54
578	0.0018	1	0.00048	0	0	0	0	0	0	0	0	0.00031	0	0	0	0	1	0.52	0.26	0.29	0.14	0.23	0.54
579	0.0021	0.95	0.0029	0	0	0	0	0	0	0	0	0.047	0	0	0	0	1	0.52	0.26	0.29	0.14	0.23	0.54
580	0	0	0	0	0	0	0.038	0	0	0	0	0	0	0	0.96	0	14	0.053	0	0.29	0.031	0.23	0.54
581	0.17	0.8	0.028	0	0	0	0	0	0	0	0	0.00091	0	0	0	2.1e-06	1	0.52	0.26	0.29	0.14	0.23	0.54
582	3.4e-06	1	0	0	0	0	0	0	0	0	0	2.3e-05	0	0	0	0	1	0.52	0.26	0.29	0.14	0.23	0.54
583	0.0035	1	2.4e-05	0	0	0	0	0	0	0	0	9.8e-05	0	0	0	0	1	0.52	0.26	0.29	0.14	0.23	0.54
584	0	0	0	0	0.96	0	0	0	0	0	0	0	0	0	0	0.038	4	0	0	0	0	0	0.54
585	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0.52	0.26	0.29	0.14	0.23	0.54
586	0	0	0	0.071	0	0	0	0	0.93	0	0	0	0	0	0	0	8	0	0	0.19	0.078	0	0
587	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	12	0.52	0.26	0.032	0.14	0.23	0.54
588	0.0029	1	0	0	0	0	0	0	0	0	0	6.1e-06	0	0	0	0.0004	1	0.52	0.26	0.29	0.14	0.23	0.54
589	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0.52	0.26	0.29	0.14	0.23	0.54
590	0.0039	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0.52	0.26	0.29	0.14	0.23	0.54
591	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0.52	0.26	0.29	0.14	0.23	0.54
592	0.00034	0.57	7.4e-06	0	0	0	0	0	0	0	0	0.00013	0	0	0	0.43	1	0.52	0.26	0.29	0.14	0.23	0.54
593	0	0	0	0	0	0	0	1	0	0	1.3e-06	0	0	0	0	0	7	0.48	0.26	0.29	0.093	0.2	0
594	0.00015	1	0	0	0	0	0	0	0	0	0	0.00098	0	0	0	0	1	0.52	0.26	0.29	0.14	0.23	0.54
595	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	6	0.11	0.029	0.064	0.016	0.026	0.051
596	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	9	0	0	0	0	0.18	0
597	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	6	0.11	0.029	0.064	0.016	0.026	0.051
598	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	10	0.43	0.2	0.29	0.093	0.18	0.15
599	0.0095	0.97	0.0062	0	0	0	0	0	0	0	0	0.0094	0	0	0	0	1	0.52	0.26	0.29	0.14	0.23	0.54
600	0.015	0.95	4.2e-05	0	0	0	0	0	0	0	0	0.032	0	0	0	0	1	0.52	0.26	0.29	0.14	0.23	0.54
601	0.014	0.99	0	0	0	0	0	0	0	0	0	4.8e-05	0	0	0	0	1	0.52	0.26	0.29	0.14	0.23	0.54
602	0.013	0.99	0	0	0	0	0	0	0	0	0	1.8e-06	0	0	0	0.002	1	0.52	0.26	0.29	0.14	0.23	0.54
603	0.023	0.67	0.23	0	0	0	0	0	0	0	0	0.071	0	0	0	0.0001	1	0.52	0.26	0.29	0.14	0.23	0.54
604	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	7	0.48	0.26	0.29	0.093	0.2	0
605	0.0032	0.94	1.5e-05	0	0	0	0	0	0	0	0	0.06	0	0	0	0	1	0.52	0.26	0.29	0.14	0.23	0.54
606	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0.52	0.26	0.29	0.14	0.23	0.54
607	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0.54
608	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0.52	0.26	0.29	0.14	0.23	0.54
609	0.00082	1	0	0	0	0	0	0	0	0	0	0.00059	0	0	0	0	1	0.52	0.26	0.29	0.14	0.23	0.54
