SNV	cluster0	cluster1	cluster2	cluster3	cluster	dcf0	dcf1	dcf2	dcf3
1004	1	0	0	0	0	0.25	0.12	0.33	0.067
1005	0	1	0	0	1	0.36	0.31	0.33	0.2
1006	0.0024	1	0	0	1	0.36	0.31	0.33	0.2
1007	1	0.0011	0	0	0	0.25	0.12	0.33	0.067
1008	1	0	0	0	0	0.25	0.12	0.33	0.067
1009	0	0	1	0	2	0.071	0	0.073	0
1010	0	0	0	1	3	0	0.087	0	0.11
1011	0	0.85	0.15	0	1	0.36	0.31	0.33	0.2
1012	0	1	0	0	1	0.36	0.31	0.33	0.2
1013	0	1	0	0	1	0.36	0.31	0.33	0.2
1014	0	1	0	0	1	0.36	0.31	0.33	0.2
1015	0	1	0	0	1	0.36	0.31	0.33	0.2
1016	0.00058	1	0	0	1	0.36	0.31	0.33	0.2
1017	0	1	0	0	1	0.36	0.31	0.33	0.2
1018	0	1	0	0	1	0.36	0.31	0.33	0.2
1019	0	1	0	0	1	0.36	0.31	0.33	0.2
1020	0	0	0	1	3	0	0.087	0	0.11
1021	0	1	0	0	1	0.36	0.31	0.33	0.2
1022	0	1	0	0	1	0.36	0.31	0.33	0.2
