SNV	cluster0	cluster1	cluster2	cluster3	cluster4	cluster5	cluster6	cluster7	cluster8	cluster9	cluster10	cluster11	cluster12	cluster13	cluster14	cluster15	cluster16	cluster17	cluster18	cluster19	cluster	dcf0
1418	0.13	0.021	0.014	0.014	0	0.13	0.021	0.13	0.021	0	0.021	0.13	0.015	0.021	0.021	0.13	0.13	0	0.0092	0.021	0	0.14
1419	3.6e-05	0	0	0	0.5	3.6e-05	0	3.6e-05	5.7e-06	0	0	3.6e-05	0	0	5.7e-06	3.6e-05	3.6e-05	0.5	0	0	4	0.078
1420	0	0	0	0	0.5	0	0	0	0	0	0	0	0	0	0	0	0	0.5	0	0	4	0.078
1421	0.1	0.056	0.036	3.3e-06	0	0.1	0.056	0.1	0.016	0	0.056	0.1	0.04	0.056	0.016	0.1	0.1	0	2.2e-06	0.056	0	0.14
1422	0.11	0.035	0.023	0.046	0	0.11	0.035	0.11	0.018	0	0.035	0.11	0.025	0.035	0.018	0.11	0.11	0	0.031	0.035	0	0.14
1423	0.13	0.026	0.017	0.0017	1.1e-05	0.13	0.026	0.13	0.021	0	0.026	0.13	0.019	0.026	0.021	0.13	0.13	1.1e-05	0.0012	0.026	0	0.14
1424	0.12	0.039	0.025	0.00018	0	0.12	0.039	0.12	0.019	0	0.039	0.12	0.028	0.039	0.019	0.12	0.12	0	0.00012	0.039	0	0.14
1425	0.15	0.0092	0.0059	3.3e-05	5.1e-06	0.15	0.0092	0.15	0.024	0	0.0092	0.15	0.0065	0.0092	0.024	0.15	0.15	5.1e-06	2.2e-05	0.0092	0	0.14
1426	0.15	0.0051	0.0033	3.6e-05	6.1e-05	0.15	0.0051	0.15	0.024	0	0.0051	0.15	0.0037	0.0051	0.024	0.15	0.15	6.1e-05	2.4e-05	0.0051	0	0.14
1427	0.16	2.7e-05	1.7e-05	0	0	0.16	2.7e-05	0.16	0.025	0	2.7e-05	0.16	1.9e-05	2.7e-05	0.025	0.16	0.16	0	0	2.7e-05	0	0.14
1428	0.11	0.047	0.03	0.0051	0	0.11	0.047	0.11	0.017	0	0.047	0.11	0.033	0.047	0.017	0.11	0.11	0	0.0034	0.047	0	0.14
1429	0.031	0.13	0.082	0.00027	0	0.031	0.13	0.031	0.0049	0	0.13	0.031	0.09	0.13	0.0049	0.031	0.031	0	0.00018	0.13	1	0.22
1430	0.13	0.024	0.016	0.00029	0	0.13	0.024	0.13	0.021	0	0.024	0.13	0.017	0.024	0.021	0.13	0.13	0	0.00019	0.024	0	0.14
1431	0.043	0.11	0.074	0.0005	0	0.043	0.11	0.043	0.0069	0	0.11	0.043	0.081	0.11	0.0069	0.043	0.043	0	0.00034	0.11	1	0.22
1432	0.12	0.042	0.027	0.004	4.5e-06	0.12	0.042	0.12	0.018	0	0.042	0.12	0.03	0.042	0.018	0.12	0.12	4.5e-06	0.0027	0.042	0	0.14
1433	0.027	0.12	0.08	0.025	0	0.027	0.12	0.027	0.0043	0	0.12	0.027	0.088	0.12	0.0043	0.027	0.027	0	0.017	0.12	1	0.22
1434	0.12	0.034	0.022	0.001	3.4e-06	0.12	0.034	0.12	0.02	0	0.034	0.12	0.024	0.034	0.02	0.12	0.12	3.4e-06	0.00067	0.034	0	0.14
1435	0.16	0.0016	0.001	0	7.9e-06	0.16	0.0016	0.16	0.025	0	0.0016	0.16	0.0011	0.0016	0.025	0.16	0.16	7.9e-06	0	0.0016	0	0.14
1436	0.16	0.00045	0.00029	0	0	0.16	0.00045	0.16	0.025	0	0.00045	0.16	0.00032	0.00045	0.025	0.16	0.16	0	0	0.00045	0	0.14
1437	0.15	0.01	0.0067	0.00019	4.1e-05	0.15	0.01	0.15	0.024	0	0.01	0.15	0.0074	0.01	0.024	0.15	0.15	4.1e-05	0.00013	0.01	0	0.14
1438	0.16	3.9e-05	2.5e-05	0	0	0.16	3.9e-05	0.16	0.025	0	3.9e-05	0.16	2.8e-05	3.9e-05	0.025	0.16	0.16	0	0	3.9e-05	0	0.14
1439	0.16	0.001	0.00067	0	1.4e-05	0.16	0.001	0.16	0.025	0	0.001	0.16	0.00074	0.001	0.025	0.16	0.16	1.4e-05	0	0.001	0	0.14
1440	0.15	0.008	0.0051	2.5e-05	5.8e-06	0.15	0.008	0.15	0.024	0	0.008	0.15	0.0057	0.008	0.024	0.15	0.15	5.8e-06	1.6e-05	0.008	0	0.14
1441	0.13	0.025	0.016	0.011	0	0.13	0.025	0.13	0.021	0	0.025	0.13	0.018	0.025	0.021	0.13	0.13	0	0.0075	0.025	0	0.14
1442	0.13	0.031	0.02	1.2e-05	0	0.13	0.031	0.13	0.02	0	0.031	0.13	0.022	0.031	0.02	0.13	0.13	0	7.8e-06	0.031	0	0.14
1443	0.14	0.018	0.011	2.1e-06	0	0.14	0.018	0.14	0.022	0	0.018	0.14	0.013	0.018	0.022	0.14	0.14	0	1.4e-06	0.018	0	0.14
1444	0.16	0.00013	8.7e-05	0	0	0.16	0.00013	0.16	0.025	0	0.00013	0.16	9.6e-05	0.00013	0.025	0.16	0.16	0	0	0.00013	0	0.14
1445	0.14	0.015	0.01	0.00027	1.3e-05	0.14	0.015	0.14	0.023	0	0.015	0.14	0.011	0.015	0.023	0.14	0.14	1.3e-05	0.00018	0.015	0	0.14
1446	0.039	0.1	0.065	0.07	0	0.039	0.1	0.039	0.0062	0	0.1	0.039	0.071	0.1	0.0062	0.039	0.039	0	0.047	0.1	1	0.22
1447	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	9	0.016
1448	0.076	0.082	0.053	0.00091	0	0.076	0.082	0.076	0.012	0	0.082	0.076	0.058	0.082	0.012	0.076	0.076	0	0.00061	0.082	1	0.22
1449	0.15	0.0081	0.0052	0.011	0	0.15	0.0081	0.15	0.023	0	0.0081	0.15	0.0057	0.0081	0.023	0.15	0.15	0	0.0073	0.0081	0	0.14
1450	0.049	0	0	0	0.34	0.049	0	0.049	0.0078	0	0	0.049	0	0	0.0078	0.049	0.049	0.34	0	0	4	0.078
1451	0.14	0.023	0.015	0	0	0.14	0.023	0.14	0.022	0	0.023	0.14	0.016	0.023	0.022	0.14	0.14	0	0	0.023	0	0.14
1452	0.14	0.021	0.014	0.0055	7.7e-05	0.14	0.021	0.14	0.022	0	0.021	0.14	0.015	0.021	0.022	0.14	0.14	7.7e-05	0.0037	0.021	0	0.14
1453	0.13	0.022	0.014	0.022	0	0.13	0.022	0.13	0.021	0	0.022	0.13	0.016	0.022	0.021	0.13	0.13	0	0.015	0.022	0	0.14
1454	0.13	0.023	0.015	0.013	0	0.13	0.023	0.13	0.021	0	0.023	0.13	0.016	0.023	0.021	0.13	0.13	0	0.009	0.023	0	0.14
1455	0.13	0.023	0.015	0.006	0	0.13	0.023	0.13	0.021	0	0.023	0.13	0.016	0.023	0.021	0.13	0.13	0	0.004	0.023	0	0.14
1456	0.11	0.044	0.028	0.00039	0	0.11	0.044	0.11	0.018	0	0.044	0.11	0.031	0.044	0.018	0.11	0.11	0	0.00026	0.044	0	0.14
1457	0.14	0.017	0.011	0.019	0	0.14	0.017	0.14	0.022	0	0.017	0.14	0.012	0.017	0.022	0.14	0.14	0	0.013	0.017	0	0.14
1458	0.13	0.026	0.017	0.0088	7.1e-06	0.13	0.026	0.13	0.021	0	0.026	0.13	0.018	0.026	0.021	0.13	0.13	7.1e-06	0.0059	0.026	0	0.14
1459	0.048	0.11	0.07	0.00078	0	0.048	0.11	0.048	0.0077	0	0.11	0.048	0.078	0.11	0.0077	0.048	0.048	0	0.00052	0.11	1	0.22
1460	0.14	0.019	0.012	0.012	0	0.14	0.019	0.14	0.022	0	0.019	0.14	0.014	0.019	0.022	0.14	0.14	0	0.0081	0.019	0	0.14
1461	0.16	0.00096	0.00062	0	0	0.16	0.00096	0.16	0.025	0	0.00096	0.16	0.00069	0.00096	0.025	0.16	0.16	0	0	0.00096	0	0.14
1462	0.027	0.13	0.084	0	0	0.027	0.13	0.027	0.0043	0	0.13	0.027	0.093	0.13	0.0043	0.027	0.027	0	0	0.13	1	0.22
1463	0.16	0.0018	0.0011	0	0	0.16	0.0018	0.16	0.025	0	0.0018	0.16	0.0013	0.0018	0.025	0.16	0.16	0	0	0.0018	0	0.14
1464	0.094	0.064	0.041	1.2e-05	0	0.094	0.064	0.094	0.015	0	0.064	0.094	0.046	0.064	0.015	0.094	0.094	0	8.3e-06	0.064	0	0.14
1465	0.031	0.13	0.082	0	0	0.031	0.13	0.031	0.0049	0	0.13	0.031	0.09	0.13	0.0049	0.031	0.031	0	0	0.13	1	0.22
1466	0.046	0.11	0.072	6.4e-06	0	0.046	0.11	0.046	0.0073	0	0.11	0.046	0.08	0.11	0.0073	0.046	0.046	0	4.3e-06	0.11	1	0.22
1467	0.15	0.011	0.0071	4.4e-06	0	0.15	0.011	0.15	0.023	0	0.011	0.15	0.0078	0.011	0.023	0.15	0.15	0	2.9e-06	0.011	0	0.14
1468	0.15	0.0091	0.0059	0.00012	3.7e-05	0.15	0.0091	0.15	0.024	0	0.0091	0.15	0.0065	0.0091	0.024	0.15	0.15	3.7e-05	7.9e-05	0.0091	0	0.14
1469	0.032	0.11	0.073	0.048	0	0.032	0.11	0.032	0.0051	0	0.11	0.032	0.08	0.11	0.0051	0.032	0.032	0	0.032	0.11	1	0.22
1470	0.025	0.13	0.085	0.00023	0	0.025	0.13	0.025	0.004	0	0.13	0.025	0.094	0.13	0.004	0.025	0.025	0	0.00016	0.13	1	0.22
1471	0.12	0.036	0.023	7.6e-06	0	0.12	0.036	0.12	0.019	0	0.036	0.12	0.026	0.036	0.019	0.12	0.12	0	5.1e-06	0.036	0	0.14
1472	0.16	0.00038	0.00025	0	0	0.16	0.00038	0.16	0.025	0	0.00038	0.16	0.00027	0.00038	0.025	0.16	0.16	0	0	0.00038	0	0.14
1473	0.13	0.025	0.016	5e-05	0	0.13	0.025	0.13	0.021	0	0.025	0.13	0.018	0.025	0.021	0.13	0.13	0	3.3e-05	0.025	0	0.14
1474	0.14	0.012	0.0078	0.027	0	0.14	0.012	0.14	0.022	0	0.012	0.14	0.0086	0.012	0.022	0.14	0.14	0	0.018	0.012	0	0.14
1475	0.14	0.015	0.0096	0.00011	4.2e-06	0.14	0.015	0.14	0.023	0	0.015	0.14	0.011	0.015	0.023	0.14	0.14	4.2e-06	7.4e-05	0.015	0	0.14
1476	0.13	0.024	0.016	0.00055	4.7e-06	0.13	0.024	0.13	0.021	0	0.024	0.13	0.017	0.024	0.021	0.13	0.13	4.7e-06	0.00037	0.024	0	0.14
1477	0.15	0.0003	0.00019	0	0.01	0.15	0.0003	0.15	0.025	0	0.0003	0.15	0.00021	0.0003	0.025	0.15	0.15	0.01	0	0.0003	0	0.14
1478	0.12	0.036	0.023	0	0	0.12	0.036	0.12	0.019	0	0.036	0.12	0.026	0.036	0.019	0.12	0.12	0	0	0.036	0	0.14
1479	0.16	0.0015	0.00094	0	0	0.16	0.0015	0.16	0.025	0	0.0015	0.16	0.001	0.0015	0.025	0.16	0.16	0	0	0.0015	0	0.14
1480	0.13	0.024	0.015	0.0057	0	0.13	0.024	0.13	0.021	0	0.024	0.13	0.017	0.024	0.021	0.13	0.13	0	0.0038	0.024	0	0.14
1481	0.13	0.024	0.015	2.4e-05	0	0.13	0.024	0.13	0.021	0	0.024	0.13	0.017	0.024	0.021	0.13	0.13	0	1.6e-05	0.024	0	0.14
1482	0.075	0.083	0.054	0.00021	0	0.075	0.083	0.075	0.012	0	0.083	0.075	0.059	0.083	0.012	0.075	0.075	0	0.00014	0.083	1	0.22
1483	0.1	0.058	0.037	0.00079	0	0.1	0.058	0.1	0.016	0	0.058	0.1	0.041	0.058	0.016	0.1	0.1	0	0.00053	0.058	0	0.14
1484	0.16	0.00043	0.00027	0	4.9e-06	0.16	0.00043	0.16	0.025	0	0.00043	0.16	0.0003	0.00043	0.025	0.16	0.16	4.9e-06	0	0.00043	0	0.14
1485	0.15	0.0073	0.0047	0.00032	0.0004	0.15	0.0073	0.15	0.024	0	0.0073	0.15	0.0052	0.0073	0.024	0.15	0.15	0.0004	0.00021	0.0073	0	0.14
1486	0.096	0.061	0.039	0.0034	0	0.096	0.061	0.096	0.015	0	0.061	0.096	0.043	0.061	0.015	0.096	0.096	0	0.0023	0.061	0	0.14
1487	0.15	0.0059	0.0038	0.00014	0.0003	0.15	0.0059	0.15	0.024	0	0.0059	0.15	0.0042	0.0059	0.024	0.15	0.15	0.0003	9.7e-05	0.0059	0	0.14
1488	0.15	0.005	0.0032	0.00014	0.00057	0.15	0.005	0.15	0.024	0	0.005	0.15	0.0035	0.005	0.024	0.15	0.15	0.00057	9.3e-05	0.005	0	0.14
1489	0.12	0.034	0.022	0	0	0.12	0.034	0.12	0.02	0	0.034	0.12	0.024	0.034	0.02	0.12	0.12	0	0	0.034	0	0.14
1490	0.13	0.023	0.015	0.013	0.00013	0.13	0.023	0.13	0.021	0	0.023	0.13	0.017	0.023	0.021	0.13	0.13	0.00013	0.009	0.023	0	0.14
1491	0.15	0.0079	0.0051	2.1e-05	4.6e-06	0.15	0.0079	0.15	0.024	0	0.0079	0.15	0.0056	0.0079	0.024	0.15	0.15	4.6e-06	1.4e-05	0.0079	0	0.14
1492	0.13	0.027	0.018	0.00044	0	0.13	0.027	0.13	0.021	0	0.027	0.13	0.019	0.027	0.021	0.13	0.13	0	0.0003	0.027	0	0.14
1493	0.16	0.0014	0.00089	0	1.1e-05	0.16	0.0014	0.16	0.025	0	0.0014	0.16	0.00098	0.0014	0.025	0.16	0.16	1.1e-05	0	0.0014	0	0.14
1494	0.16	0.0014	0.00091	0	3e-05	0.16	0.0014	0.16	0.025	0	0.0014	0.16	0.001	0.0014	0.025	0.16	0.16	3e-05	0	0.0014	0	0.14
1495	0.13	0.027	0.017	0.006	1.1e-05	0.13	0.027	0.13	0.021	0	0.027	0.13	0.019	0.027	0.021	0.13	0.13	1.1e-05	0.004	0.027	0	0.14
1496	0.072	0.085	0.055	0.0019	0	0.072	0.085	0.072	0.011	0	0.085	0.072	0.061	0.085	0.011	0.072	0.072	0	0.0013	0.085	1	0.22
1497	0.16	0.0006	0.00039	0	0	0.16	0.0006	0.16	0.025	0	0.0006	0.16	0.00043	0.0006	0.025	0.16	0.16	0	0	0.0006	0	0.14
1498	0.14	0.022	0.014	0.0022	3.6e-05	0.14	0.022	0.14	0.022	0	0.022	0.14	0.015	0.022	0.022	0.14	0.14	3.6e-05	0.0015	0.022	0	0.14
1499	3.4e-06	0	0	0	0.0013	3.4e-06	0	3.4e-06	0	1	0	3.4e-06	0	0	0	3.4e-06	3.4e-06	0.0013	0	0	9	0.016
1500	0.16	0.0004	0.00026	0	3.2e-06	0.16	0.0004	0.16	0.025	0	0.0004	0.16	0.00029	0.0004	0.025	0.16	0.16	3.2e-06	0	0.0004	0	0.14
1501	0.12	0.04	0.026	0.0045	0	0.12	0.04	0.12	0.019	0	0.04	0.12	0.029	0.04	0.019	0.12	0.12	0	0.003	0.04	0	0.14
1502	0.058	0.099	0.064	5.7e-05	0	0.058	0.099	0.058	0.0093	0	0.099	0.058	0.071	0.099	0.0093	0.058	0.058	0	3.8e-05	0.099	1	0.22
1503	0.16	0.0007	0.00045	0	9.3e-06	0.16	0.0007	0.16	0.025	0	0.0007	0.16	0.0005	0.0007	0.025	0.16	0.16	9.3e-06	0	0.0007	0	0.14
1504	0.16	0.00088	0.00057	0	2.1e-05	0.16	0.00088	0.16	0.025	0	0.00088	0.16	0.00063	0.00088	0.025	0.16	0.16	2.1e-05	0	0.00088	0	0.14
1505	0.16	0.0015	0.00098	0	7.9e-05	0.16	0.0015	0.16	0.025	0	0.0015	0.16	0.0011	0.0015	0.025	0.16	0.16	7.9e-05	0	0.0015	0	0.14
1506	0.15	0.0032	0.0021	1.8e-05	0.0002	0.15	0.0032	0.15	0.025	0	0.0032	0.15	0.0023	0.0032	0.025	0.15	0.15	0.0002	1.2e-05	0.0032	0	0.14
1507	0.0018	0.11	0.071	0.17	0	0.0018	0.11	0.0018	0.00028	0	0.11	0.0018	0.079	0.11	0.00028	0.0018	0.0018	0	0.11	0.11	3	0.3
1508	0.12	0.029	0.019	0.03	0	0.12	0.029	0.12	0.019	0	0.029	0.12	0.021	0.029	0.019	0.12	0.12	0	0.02	0.029	0	0.14
1509	0.078	0.079	0.051	8.9e-05	0	0.078	0.079	0.078	0.012	0	0.079	0.078	0.057	0.079	0.012	0.078	0.078	0	6e-05	0.079	1	0.22
1510	0.12	0.039	0.025	0.0063	8.4e-06	0.12	0.039	0.12	0.019	0	0.039	0.12	0.028	0.039	0.019	0.12	0.12	8.4e-06	0.0042	0.039	0	0.14
1511	0.13	0.029	0.019	0.0014	1.1e-05	0.13	0.029	0.13	0.02	0	0.029	0.13	0.021	0.029	0.02	0.13	0.13	1.1e-05	0.00091	0.029	0	0.14
1512	0.16	7.3e-05	4.7e-05	0	0	0.16	7.3e-05	0.16	0.025	0	7.3e-05	0.16	5.2e-05	7.3e-05	0.025	0.16	0.16	0	0	7.3e-05	0	0.14
1513	0.13	0.024	0.015	0.0049	0.00012	0.13	0.024	0.13	0.021	0	0.024	0.13	0.017	0.024	0.021	0.13	0.13	0.00012	0.0033	0.024	0	0.14
1514	0.09	0.067	0.043	0.0013	0	0.09	0.067	0.09	0.014	0	0.067	0.09	0.048	0.067	0.014	0.09	0.09	0	0.00087	0.067	0	0.14
1515	0.13	0.028	0.018	0.007	6.4e-05	0.13	0.028	0.13	0.02	0	0.028	0.13	0.02	0.028	0.02	0.13	0.13	6.4e-05	0.0047	0.028	0	0.14
1516	0.075	0.081	0.052	0.0046	0	0.075	0.081	0.075	0.012	0	0.081	0.075	0.058	0.081	0.012	0.075	0.075	0	0.0031	0.081	1	0.22
1517	0.11	0.045	0.029	0.011	0	0.11	0.045	0.11	0.018	0	0.045	0.11	0.032	0.045	0.018	0.11	0.11	0	0.0075	0.045	0	0.14
1518	0.079	0.078	0.05	0.0017	0	0.079	0.078	0.079	0.013	0	0.078	0.079	0.056	0.078	0.013	0.079	0.079	0	0.0012	0.078	0	0.14
1519	0.15	0.0035	0.0023	0	0	0.15	0.0035	0.15	0.025	0	0.0035	0.15	0.0025	0.0035	0.025	0.15	0.15	0	0	0.0035	0	0.14
1520	0.15	0.011	0.007	0.00054	0.00017	0.15	0.011	0.15	0.023	0	0.011	0.15	0.0077	0.011	0.023	0.15	0.15	0.00017	0.00036	0.011	0	0.14
1521	0.16	0.0018	0.0012	2.1e-06	7e-05	0.16	0.0018	0.16	0.025	0	0.0018	0.16	0.0013	0.0018	0.025	0.16	0.16	7e-05	0	0.0018	0	0.14
1522	0.15	0.0096	0.0062	0.00048	0.00034	0.15	0.0096	0.15	0.024	0	0.0096	0.15	0.0068	0.0096	0.024	0.15	0.15	0.00034	0.00032	0.0096	0	0.14
1523	0.15	0.00012	8e-05	0	0.031	0.15	0.00012	0.15	0.024	2.1e-05	0.00012	0.15	8.9e-05	0.00012	0.024	0.15	0.15	0.031	0	0.00012	0	0.14
1524	0.13	0.03	0.019	0.0069	4.6e-05	0.13	0.03	0.13	0.02	0	0.03	0.13	0.021	0.03	0.02	0.13	0.13	4.6e-05	0.0046	0.03	0	0.14
1525	0.15	0.0035	0.0023	0	0	0.15	0.0035	0.15	0.025	0	0.0035	0.15	0.0025	0.0035	0.025	0.15	0.15	0	0	0.0035	0	0.14
1526	0.14	0.017	0.011	0	0	0.14	0.017	0.14	0.023	0	0.017	0.14	0.012	0.017	0.023	0.14	0.14	0	0	0.017	0	0.14
1527	0.14	0.016	0.01	0.01	0	0.14	0.016	0.14	0.022	0	0.016	0.14	0.011	0.016	0.022	0.14	0.14	0	0.0068	0.016	0	0.14
1528	0.16	0.0013	0.00082	0	0	0.16	0.0013	0.16	0.025	0	0.0013	0.16	0.00091	0.0013	0.025	0.16	0.16	0	0	0.0013	0	0.14
1529	0.16	0.0025	0.0016	1.5e-05	0.00039	0.16	0.0025	0.16	0.025	0	0.0025	0.16	0.0018	0.0025	0.025	0.16	0.16	0.00039	1e-05	0.0025	0	0.14
1530	0.0048	0.15	0.098	2.2e-05	0	0.0048	0.15	0.0048	0.00076	0	0.15	0.0048	0.11	0.15	0.00076	0.0048	0.0048	0	1.5e-05	0.15	1	0.22
1531	0.13	0.028	0.018	0.002	9.7e-06	0.13	0.028	0.13	0.021	0	0.028	0.13	0.02	0.028	0.021	0.13	0.13	9.7e-06	0.0014	0.028	0	0.14
1532	0.16	0.0022	0.0014	0	0	0.16	0.0022	0.16	0.025	0	0.0022	0.16	0.0015	0.0022	0.025	0.16	0.16	0	0	0.0022	0	0.14
1533	0.15	0.0028	0.0018	0.02	0	0.15	0.0028	0.15	0.024	0	0.0028	0.15	0.002	0.0028	0.024	0.15	0.15	0	0.013	0.0028	0	0.14
1534	0.13	0.029	0.019	0.0074	3.2e-06	0.13	0.029	0.13	0.02	0	0.029	0.13	0.021	0.029	0.02	0.13	0.13	3.2e-06	0.005	0.029	0	0.14
1535	0.1	0.058	0.037	0.00097	0	0.1	0.058	0.1	0.016	0	0.058	0.1	0.041	0.058	0.016	0.1	0.1	0	0.00065	0.058	0	0.14
1536	0.15	0.012	0.0079	0.002	0.00054	0.15	0.012	0.15	0.023	0	0.012	0.15	0.0087	0.012	0.023	0.15	0.15	0.00054	0.0013	0.012	0	0.14
1537	0.14	0.016	0.01	0.016	0	0.14	0.016	0.14	0.022	0	0.016	0.14	0.012	0.016	0.022	0.14	0.14	0	0.01	0.016	0	0.14
1538	0.15	0.0066	0.0042	0.0003	0.00056	0.15	0.0066	0.15	0.024	0	0.0066	0.15	0.0047	0.0066	0.024	0.15	0.15	0.00056	0.0002	0.0066	0	0.14
1539	0.11	0.043	0.028	0.0057	0	0.11	0.043	0.11	0.018	0	0.043	0.11	0.031	0.043	0.018	0.11	0.11	0	0.0038	0.043	0	0.14
1540	0.15	0.0075	0.0049	1.2e-05	2.3e-06	0.15	0.0075	0.15	0.024	0	0.0075	0.15	0.0054	0.0075	0.024	0.15	0.15	2.3e-06	7.7e-06	0.0075	0	0.14
1541	0.13	0.031	0.02	0.0065	2.9e-06	0.13	0.031	0.13	0.02	0	0.031	0.13	0.022	0.031	0.02	0.13	0.13	2.9e-06	0.0044	0.031	0	0.14
1542	0.14	0.014	0.009	0.00036	3e-05	0.14	0.014	0.14	0.023	0	0.014	0.14	0.01	0.014	0.023	0.14	0.14	3e-05	0.00024	0.014	0	0.14
1543	0.14	0.018	0.012	0.0017	6.2e-05	0.14	0.018	0.14	0.022	0	0.018	0.14	0.013	0.018	0.022	0.14	0.14	6.2e-05	0.0011	0.018	0	0.14
1544	0.16	0.00027	0.00018	0	0	0.16	0.00027	0.16	0.025	0	0.00027	0.16	0.00019	0.00027	0.025	0.16	0.16	0	0	0.00027	0	0.14
1545	0.15	0.0054	0.0035	3.5e-06	0	0.15	0.0054	0.15	0.024	0	0.0054	0.15	0.0038	0.0054	0.024	0.15	0.15	0	2.3e-06	0.0054	0	0.14
1546	0.0035	0.15	0.099	1e-05	0	0.0035	0.15	0.0035	0.00055	0	0.15	0.0035	0.11	0.15	0.00055	0.0035	0.0035	0	6.9e-06	0.15	1	0.22
1547	0.16	0.00027	0.00018	0	0	0.16	0.00027	0.16	0.025	0	0.00027	0.16	0.0002	0.00027	0.025	0.16	0.16	0	0	0.00027	0	0.14
1548	0.16	9.9e-05	6.4e-05	0	0	0.16	9.9e-05	0.16	0.025	0	9.9e-05	0.16	7.1e-05	9.9e-05	0.025	0.16	0.16	0	0	9.9e-05	0	0.14
1549	0.07	0.087	0.056	0.00032	0	0.07	0.087	0.07	0.011	0	0.087	0.07	0.062	0.087	0.011	0.07	0.07	0	0.00021	0.087	1	0.22
1550	0.09	0.057	0.037	0.039	0	0.09	0.057	0.09	0.014	0	0.057	0.09	0.041	0.057	0.014	0.09	0.09	0	0.026	0.057	0	0.14
1551	0.00023	0	0	0	0.5	0.00023	0	0.00023	3.7e-05	0.00024	0	0.00023	0	0	3.7e-05	0.00023	0.00023	0.5	0	0	4	0.078
1552	0.0093	0.14	0.092	0.021	0	0.0093	0.14	0.0093	0.0015	0	0.14	0.0093	0.1	0.14	0.0015	0.0093	0.0093	0	0.014	0.14	1	0.22
1553	0.13	0.024	0.016	0.014	4.2e-06	0.13	0.024	0.13	0.021	0	0.024	0.13	0.017	0.024	0.021	0.13	0.13	4.2e-06	0.0092	0.024	0	0.14
1554	0.042	0.11	0.074	0.0022	0	0.042	0.11	0.042	0.0067	0	0.11	0.042	0.082	0.11	0.0067	0.042	0.042	0	0.0015	0.11	1	0.22
1555	0.14	0.018	0.012	0.014	6.2e-05	0.14	0.018	0.14	0.022	0	0.018	0.14	0.013	0.018	0.022	0.14	0.14	6.2e-05	0.0093	0.018	0	0.14
1556	0.074	0.081	0.052	0.014	0	0.074	0.081	0.074	0.012	0	0.081	0.074	0.057	0.081	0.012	0.074	0.074	0	0.0092	0.081	1	0.22
1557	0.15	0.0019	0.0012	0.016	0	0.15	0.0019	0.15	0.024	0	0.0019	0.15	0.0014	0.0019	0.024	0.15	0.15	0	0.011	0.0019	0	0.14
1558	0.14	0.023	0.015	0.00011	0	0.14	0.023	0.14	0.022	0	0.023	0.14	0.016	0.023	0.022	0.14	0.14	0	7.1e-05	0.023	0	0.14
1559	0.13	0.027	0.018	0.0075	0	0.13	0.027	0.13	0.021	0	0.027	0.13	0.019	0.027	0.021	0.13	0.13	0	0.005	0.027	0	0.14
1560	0.13	0.025	0.016	0.031	0	0.13	0.025	0.13	0.02	0	0.025	0.13	0.018	0.025	0.02	0.13	0.13	0	0.021	0.025	0	0.14
1561	0.15	0.007	0.0045	0.0075	0.003	0.15	0.007	0.15	0.024	0	0.007	0.15	0.005	0.007	0.024	0.15	0.15	0.003	0.005	0.007	0	0.14
1562	0.13	0.025	0.016	0.017	4.9e-06	0.13	0.025	0.13	0.02	0	0.025	0.13	0.018	0.025	0.02	0.13	0.13	4.9e-06	0.011	0.025	0	0.14
1563	0.15	0.0066	0.0042	0.011	0.00036	0.15	0.0066	0.15	0.024	0	0.0066	0.15	0.0047	0.0066	0.024	0.15	0.15	0.00036	0.0074	0.0066	0	0.14
1564	0.12	0.03	0.02	0.014	5.6e-06	0.12	0.03	0.12	0.02	0	0.03	0.12	0.022	0.03	0.02	0.12	0.12	5.6e-06	0.0095	0.03	0	0.14
1565	0.16	0.00015	0.0001	0.0047	5.6e-05	0.16	0.00015	0.16	0.025	0	0.00015	0.16	0.00011	0.00015	0.025	0.16	0.16	5.6e-05	0.0031	0.00015	0	0.14
1566	0.15	0.0019	0.0012	0.0094	0.0002	0.15	0.0019	0.15	0.025	0	0.0019	0.15	0.0013	0.0019	0.025	0.15	0.15	0.0002	0.0063	0.0019	0	0.14
1567	0.15	0.0048	0.0031	0.014	0	0.15	0.0048	0.15	0.024	0	0.0048	0.15	0.0034	0.0048	0.024	0.15	0.15	0	0.0097	0.0048	0	0.14
1568	0.12	0.034	0.022	0	0	0.12	0.034	0.12	0.02	0	0.034	0.12	0.024	0.034	0.02	0.12	0.12	0	0	0.034	0	0.14
1569	0.1	0.05	0.033	0.014	0	0.1	0.05	0.1	0.017	0	0.05	0.1	0.036	0.05	0.017	0.1	0.1	0	0.0091	0.05	0	0.14
1570	0.15	0.00026	0.00017	0.014	0	0.15	0.00026	0.15	0.025	0	0.00026	0.15	0.00018	0.00026	0.025	0.15	0.15	0	0.0097	0.00026	0	0.14
1571	0.13	0.022	0.014	0.015	0	0.13	0.022	0.13	0.021	0	0.022	0.13	0.016	0.022	0.021	0.13	0.13	0	0.01	0.022	0	0.14
1572	0.15	0.002	0.0013	0.015	0	0.15	0.002	0.15	0.024	0	0.002	0.15	0.0014	0.002	0.024	0.15	0.15	0	0.01	0.002	0	0.14
