SNV	cluster0	cluster1	cluster2	cluster3	cluster4	cluster5	cluster6	cluster	dcf0
794	0.5	0.37	0.0004	0.059	0.00066	0	0.073	0	0.14
795	0.00039	1	0.00028	4.6e-05	0.00047	0	0	1	0.22
796	0.88	0.0044	0.002	0.1	0.0033	0	0.0006	0	0.14
797	0.89	6.8e-05	0	0.11	0	0	9.3e-06	0	0.14
798	0.87	0.022	0	0.1	0	0	1.4e-06	0	0.14
799	0.89	4.3e-05	0	0.11	0	0	0	0	0.14
800	0.87	0.03	0	0.1	0	0	1.1e-06	0	0.14
801	0.72	0.2	0.00015	0.085	0.00025	0	6.5e-06	0	0.14
802	0.88	0.014	4.1e-06	0.1	6.7e-06	0	0.0013	0	0.14
803	0.86	0.039	1.5e-06	0.1	2.4e-06	0	5.2e-06	0	0.14
804	0.86	0.04	0.0002	0.1	0.00033	0	0.0021	0	0.14
805	0.88	0.014	0	0.1	0	0	2.5e-05	0	0.14
806	0.23	0.74	0.00033	0.028	0.00055	0	0	1	0.22
807	0.46	0.43	0.023	0.054	0.037	0	0.00015	0	0.14
808	0.89	0.007	0	0.11	0	0	0	0	0.14
809	0.23	0.74	5.6e-05	0.028	9.3e-05	0	0	1	0.22
810	0.86	0.041	0	0.1	0	0	0	0	0.14
811	0.78	0.13	0.00042	0.092	0.0007	0	0.0002	0	0.14
812	0.86	0.035	0	0.1	0	0	0	0	0.14
813	0.89	0.0023	0	0.11	0	0	0.00021	0	0.14
814	0.013	0.66	0.12	0.0015	0.2	0	0	1	0.22
815	0.89	0.0005	0	0.11	0	0	0	0	0.14
816	0.86	0.04	5.7e-05	0.1	9.4e-05	0	0.0012	0	0.14
817	0.89	0.0039	0	0.11	0	0	0.00023	0	0.14
818	0.62	0.29	0.0044	0.074	0.0073	0	0.00016	0	0.14
819	0.84	0.058	4.6e-05	0.1	7.6e-05	0	0.0002	0	0.14
820	0.87	0.02	7.8e-05	0.1	0.00013	3.9e-06	0.0076	0	0.14
821	0.75	0.16	0.0011	0.089	0.0017	0	0.00035	0	0.14
822	0.89	0.0038	0	0.11	0	0	0.00018	0	0.14
823	0.67	0.24	0.0013	0.08	0.0021	0	6e-05	0	0.14
824	0.89	0.0038	0	0.11	0	0	0.0003	0	0.14
825	0.89	0.0092	0	0.1	1e-06	0	0.00042	0	0.14
826	0.69	0.23	4.6e-06	0.081	7.5e-06	0	0	0	0.14
827	0.88	0.021	0	0.1	0	0	8.7e-06	0	0.14
828	0.89	0.00011	0	0.11	0	0	2.3e-05	0	0.14
829	0.85	0.048	0.00013	0.1	0.00022	0	0.0022	0	0.14
830	0.89	0.0036	0	0.11	0	0	6.9e-05	0	0.14
831	0.89	0.005	0	0.11	0	0	8.9e-05	0	0.14
832	0.89	0.003	0	0.11	0	0	0.00028	0	0.14
833	0.71	0.19	0.0045	0.084	0.0074	0	0	0	0.14
834	0.89	0.0017	0	0.11	0	0	5e-05	0	0.14
835	0.55	0.39	7.6e-06	0.065	1.3e-05	0	0	0	0.14
836	0.63	0.3	8.4e-05	0.074	0.00014	0	0	0	0.14
837	0.88	0.017	0	0.1	0	0	3.1e-06	0	0.14
838	0	0	0	0	0	1	0	5	0.016
839	0.86	0.0001	0	0.1	0	0	0.042	0	0.14
840	0.88	0.012	0	0.1	0	0	5.3e-06	0	0.14
841	0.87	0.022	4.2e-06	0.1	6.9e-06	0	6.6e-05	0	0.14
842	0.87	0.023	0	0.1	0	0	6.7e-06	0	0.14
843	0.66	0.18	0.031	0.078	0.052	0	0	0	0.14
844	0.74	0.16	0.0051	0.087	0.0085	0	0.00031	0	0.14
845	0.68	0.24	0.00071	0.08	0.0012	0	4.4e-06	0	0.14
846	0.71	0.2	0.00012	0.084	0.0002	0	0	0	0.14
847	0.56	0.37	0.00027	0.067	0.00044	0	0	0	0.14
848	0.87	0.025	0	0.1	0	0	0	0	0.14
849	0.8	0.1	0.00042	0.095	0.00069	0	0.00012	0	0.14
850	0.59	0.34	0.0011	0.07	0.0019	0	0	0	0.14
851	0.89	0.0025	0	0.11	0	0	1.7e-05	0	0.14
852	0.82	0.083	9.7e-05	0.097	0.00016	0	3.4e-05	0	0.14
853	0.86	0.037	0.00017	0.1	0.00028	0	0.0022	0	0.14
854	0.86	0.042	8.5e-05	0.1	0.00014	0	0.00045	0	0.14
855	0.68	0.19	0.019	0.081	0.032	0	0	0	0.14
856	0.77	0.13	0.0021	0.091	0.0034	0	0.00033	0	0.14
857	0.87	0.022	4.5e-06	0.1	7.4e-06	0	6.4e-05	0	0.14
858	0.89	0.003	0	0.11	0	0	0	0	0.14
859	0.72	0.19	0.0011	0.085	0.0019	0	2.5e-05	0	0.14
860	0.63	0.3	0.00021	0.074	0.00035	0	1.4e-06	0	0.14
861	0.76	0.00028	0	0.09	0	0.0016	0.15	0	0.14
862	0.87	0.029	0	0.1	0	0	2.1e-06	0	0.14
863	0.82	0.084	0.00052	0.097	0.00085	0	0.0018	0	0.14
864	0.88	0.012	0	0.1	0	0	2.7e-05	0	0.14
865	0.87	0.022	2.8e-06	0.1	4.6e-06	0	0.00013	0	0.14
866	0.79	0.11	8.4e-05	0.094	0.00014	0	3.2e-05	0	0.14
867	0.89	5.5e-05	0	0.11	0	0	0	0	0.14
868	0.56	0.34	0.011	0.066	0.019	0	0.00025	0	0.14
869	0.89	2.5e-05	0	0.11	0	0	1.5e-05	0	0.14
870	0.47	0.47	0.0002	0.056	0.00033	0	0	1	0.22
871	0.85	0.046	0	0.1	0	0	0	0	0.14
872	0.89	0.0036	0	0.11	0	0	0	0	0.14
873	0.85	0.044	2.2e-05	0.1	3.6e-05	0	0.0002	0	0.14
874	0.87	0.024	2e-05	0.1	3.2e-05	0	0.0018	0	0.14
875	5e-05	0	0	5.9e-06	0	1	0.0011	5	0.016
876	0.88	0.021	6.3e-06	0.1	1e-05	0	0.0006	0	0.14
877	0.89	3.2e-06	0	0.11	0	0	4.6e-06	0	0.14
878	0.89	0.009	0	0.1	0	0	0	0	0.14
879	0.86	0.032	2.5e-05	0.1	4.2e-05	0	0.0009	0	0.14
880	0.89	0.0012	0	0.11	0	0	1.7e-05	0	0.14
881	0.88	0.012	2e-06	0.1	3.3e-06	0	0.00093	0	0.14
882	0.79	0.11	0.00038	0.094	0.00062	0	0.0003	0	0.14
883	0.6	0.33	1.1e-05	0.071	1.8e-05	0	0	0	0.14
884	0.89	0	0	0.11	0	0	1.1e-06	0	0.14
885	0.86	0.04	3.5e-06	0.1	5.8e-06	0	1.8e-05	0	0.14
886	0.72	0.19	4.5e-05	0.086	7.5e-05	0	1.2e-06	0	0.14
887	0.87	0.026	6e-06	0.1	9.9e-06	0	0.00024	0	0.14
888	0.86	0.037	1.3e-05	0.1	2.2e-05	0	0.00018	0	0.14
889	0.83	0.073	1.7e-05	0.098	2.8e-05	0	1.8e-05	0	0.14
890	0.88	0.017	0	0.1	0	0	2.7e-05	0	0.14
891	0.89	0.0021	0	0.11	0	0	0.00047	0	0.14
892	0.4	0.44	0.041	0.048	0.068	0	7.6e-06	1	0.22
893	0.82	0.082	6.9e-05	0.097	0.00011	0	2.2e-05	0	0.14
894	0.7	0.21	7.2e-05	0.083	0.00012	0	0	0	0.14
895	0.8	9.9e-06	0	0.095	0	0	0.11	0	0.14
896	0.76	0.15	0.00028	0.089	0.00046	0	1.2e-05	0	0.14
897	0.03	0.62	0.13	0.0035	0.21	0	0	1	0.22
898	0.31	0.65	5.9e-05	0.036	9.7e-05	0	0	1	0.22
899	0.19	0.37	0.16	0.022	0.26	0	0	1	0.22
900	0.64	0.26	0.011	0.075	0.018	0	0.00023	0	0.14
901	0.86	0.043	4.9e-06	0.1	8.1e-06	0	5.3e-06	0	0.14
902	0.1	0.75	0.049	0.012	0.081	0	0	1	0.22
903	8.3e-05	1	0.00046	9.9e-06	0.00076	0	0	1	0.22
904	0.49	0.27	0.067	0.058	0.11	0	0	0	0.14
905	0.87	0.022	0	0.1	0	0	7.2e-06	0	0.14
906	0.63	0.3	1.8e-05	0.074	2.9e-05	0	0	0	0.14
907	0.066	0.76	0.062	0.0078	0.1	0	0	1	0.22
908	0.89	0.0043	0	0.11	0	0	0	0	0.14
909	0.68	0.23	0.0027	0.081	0.0044	0	0	0	0.14
910	0.47	0.43	0.016	0.056	0.026	0	0	0	0.14
911	0.29	0.36	0.12	0.035	0.2	0	0	1	0.22
912	0.52	0.37	0.017	0.062	0.027	0	0	0	0.14
913	0.0046	0.32	0.25	0.00055	0.42	0	0	4	0.3
914	0.096	0.54	0.13	0.011	0.22	0	0	1	0.22
915	0	0.033	0.36	0	0.6	0	0	4	0.3
916	0.87	0.028	0	0.1	0	0	0	0	0.14
917	0.87	3.1e-05	0	0.1	0	0	0.032	0	0.14
918	0.87	0.022	0.00074	0.1	0.0012	0	0	0	0.14
919	0.55	0.26	0.048	0.065	0.08	0	0	0	0.14
920	1.9e-05	0.86	0.054	0	0.09	0	0	1	0.22
921	0.0018	0.065	0.35	0.00021	0.58	0	0	4	0.3
922	0.0025	0.97	0.0087	0.0003	0.014	0	0	1	0.22
923	0.16	0.42	0.15	0.018	0.26	0	0	1	0.22
924	0.012	0.2	0.3	0.0015	0.49	0	0	4	0.3
925	0.65	0.28	0.00048	0.076	0.0008	0	0	0	0.14
926	0.88	0.0097	3.5e-06	0.1	5.8e-06	0	0.0012	0	0.14
927	0.89	0.0071	0	0.11	0	0	2.2e-05	0	0.14
928	0.45	0.47	0.01	0.053	0.017	0	7.1e-06	1	0.22
929	0	0	0	0	0	1	6.9e-06	5	0.016
930	0.87	0.022	0.0017	0.1	0.0028	0	0	0	0.14
931	0.8	0.1	0	0.095	0	0	0	0	0.14
932	0.76	0.025	0.045	0.09	0.074	0	0	0	0.14
933	0.85	0.047	0.00012	0.1	0.00021	0	0.00055	0	0.14
934	0.14	0.24	0.23	0.016	0.38	0	0	4	0.3
935	0.72	0.19	0.0014	0.085	0.0023	0	5.2e-05	0	0.14
936	0.82	0.068	0.0048	0.097	0.0079	0	0	0	0.14
937	5.2e-06	0.66	0.13	0	0.21	0	0	1	0.22
938	0.79	0.11	0.00075	0.094	0.0012	0	0.00026	0	0.14
939	0.88	0.011	0	0.1	0	0	7.1e-05	0	0.14
940	0.83	0.073	1.3e-05	0.098	2.1e-05	0	2.6e-06	0	0.14
941	0.22	0.59	0.061	0.027	0.1	0	0	1	0.22
942	0.88	0.00037	0	0.1	0	0	0.014	0	0.14
943	0.89	0.0043	0	0.11	0	0	0	0	0.14
944	0.88	0.017	0	0.1	0	0	6.9e-06	0	0.14
945	8.7e-05	0.22	0.29	1e-05	0.48	0	0	4	0.3
946	0	0.99	0.0039	0	0.0065	0	0	1	0.22
947	0.86	0.034	2.1e-05	0.1	3.4e-05	0	0.00013	0	0.14
948	0.12	0.57	0.11	0.014	0.18	0	0	1	0.22
949	0.85	0.046	0	0.1	0	0	0	0	0.14
950	0.88	0.0019	0	0.1	0	0	0.011	0	0.14
951	0.064	0.2	0.28	0.0076	0.45	0	0	4	0.3
952	0.00057	0.99	0.0028	6.8e-05	0.0047	0	0	1	0.22
953	0.78	0.13	1.9e-05	0.092	3.2e-05	0	0	0	0.14
954	0.48	0.47	0.00015	0.056	0.00025	0	0	0	0.14
955	0.099	0.69	0.075	0.012	0.12	0	0	1	0.22
956	0.64	0.16	0.05	0.075	0.083	0	0	0	0.14
957	0.061	0.71	0.084	0.0073	0.14	0	0	1	0.22
958	0.89	0.0055	0	0.11	0	0	0	0	0.14
959	0.81	0.0041	0.035	0.096	0.057	0	0	0	0.14
960	0.84	0.0024	0	0.099	2.4e-06	0.0019	0.059	0	0.14
961	0.15	0.57	0.098	0.018	0.16	0	0	1	0.22
962	0.72	0.17	0.0079	0.085	0.013	0	0	0	0.14
963	0.89	0.002	0	0.11	0	0	0	0	0.14
964	0.71	0.17	0.016	0.083	0.027	0	3.2e-06	0	0.14
965	0.33	0.31	0.12	0.038	0.2	0	0	0	0.14
966	0.83	0.012	0.023	0.098	0.037	0	0	0	0.14
967	0.88	0.02	0	0.1	0	0	0	0	0.14
968	0.89	0.0005	0	0.11	0	0	0	0	0.14
969	0.15	0.3	0.2	0.017	0.33	0	0	4	0.3
970	0.0088	0.71	0.11	0.001	0.17	0	0	1	0.22
971	0.53	0.27	0.052	0.063	0.086	0	0	0	0.14
972	0.87	0.03	6.4e-06	0.1	1.1e-05	0	3.1e-05	0	0.14
973	0.67	0.25	0.002	0.079	0.0033	0	0	0	0.14
974	0.88	0.011	0	0.1	0	0	0	0	0.14
975	0.78	0.12	0.0053	0.092	0.0087	0	0	0	0.14
976	0.7	0.15	0.022	0.083	0.037	0	3.1e-06	0	0.14
977	0.88	0.015	0	0.1	0	0	3.5e-06	0	0.14
978	0.81	0.094	0.0012	0.095	0.002	0	0.001	0	0.14
979	0.26	0.64	0.026	0.031	0.043	0	0	1	0.22
980	0.004	0.97	0.0089	0.00047	0.015	0	0	1	0.22
981	0.87	0.00024	0	0.1	0	0	0.024	0	0.14
982	0	0	0	0	0	1	0.00099	5	0.016
983	0.25	0.0019	0.27	0.029	0.45	0	0	4	0.3
984	0.034	0.26	0.27	0.004	0.44	0	0	4	0.3
985	0.00022	0.47	0.2	2.6e-05	0.33	0	0	1	0.22
986	0.88	0.0036	0	0.1	2.3e-06	0	0.014	0	0.14
987	0.38	0.4	0.065	0.045	0.11	0	0	1	0.22
988	0.13	0.21	0.24	0.015	0.4	0	0	4	0.3
989	0.35	0.37	0.09	0.041	0.15	0	0	1	0.22
990	0.73	0.14	0.017	0.087	0.028	0	0	0	0.14
991	0	0.66	0.13	0	0.21	0	0	1	0.22
992	0.86	0.032	0.0029	0.1	0.0047	0	0	0	0.14
993	0.8	0.1	0.0013	0.094	0.0021	0	0.00054	0	0.14
994	0.89	0.0021	0.00057	0.11	0.00094	0	0	0	0.14
995	0.71	0.2	3.2e-05	0.084	5.2e-05	0	0	0	0.14
996	0.89	0.0018	0	0.1	0	0	0.0084	0	0.14
997	0.73	0.16	0.011	0.086	0.017	0	0.00077	0	0.14
998	0.73	0.17	0.0065	0.086	0.011	0	0	0	0.14
999	0.049	0.013	0.35	0.0058	0.58	0	0	4	0.3
1000	0.87	0.023	0.00012	0.1	0.0002	0	0.0067	0	0.14
1001	0.69	0.23	0	0.082	1.3e-06	0	0	0	0.14
1002	0.69	0.21	0.0065	0.082	0.011	0	0	0	0.14
1003	0	0	0	0	0	1	0.0001	5	0.016
1004	0.68	0.24	0.00049	0.08	0.00081	0	2.6e-06	0	0.14
1005	0.8	0.095	0.0024	0.095	0.0039	0	0.002	0	0.14
1006	0.84	0.00035	0	0.1	0	0	0.056	0	0.14
1007	0.58	0.3	0.019	0.069	0.031	0	0	0	0.14
1008	0.31	0.64	0.0069	0.036	0.011	0	0	1	0.22
1009	0.21	0.082	0.26	0.025	0.43	0	0	4	0.3
1010	0.74	0.062	0.043	0.087	0.07	0	0	0	0.14
1011	0.3	0.67	0.00054	0.035	0.0009	0	0	1	0.22
1012	0.0019	0.45	0.21	0.00022	0.34	0	0	1	0.22
1013	0.89	3.3e-06	0	0.11	0	0	0.0056	0	0.14
1014	0.53	0.41	0.00011	0.063	0.00018	0	0	0	0.14
1015	0.88	0.0026	0	0.1	1e-06	0	0.011	0	0.14
1016	0.78	0.13	0.0014	0.092	0.0024	0	0.00027	0	0.14
1017	4.1e-05	0.28	0.27	4.8e-06	0.45	0	0	4	0.3
1018	0.56	0.35	0.0086	0.067	0.014	0	0	0	0.14
1019	0.75	0.16	0.00055	0.089	0.00091	0	2.4e-05	0	0.14
1020	0.54	0.1	0.11	0.064	0.18	0	0	0	0.14
1021	0.33	0.5	0.05	0.039	0.083	0	0	1	0.22
1022	0.87	0.0014	0.01	0.1	0.017	0	0	0	0.14
1023	0.87	8.5e-05	0	0.1	0	0	0.024	0	0.14
1024	0.78	0.078	0.021	0.092	0.034	0	0	0	0.14
1025	0.24	0.72	0.0072	0.028	0.012	0	0	1	0.22
1026	0.62	0.26	0.016	0.074	0.027	0	0.00014	0	0.14
1027	0.83	0.065	0.001	0.099	0.0017	0	0	0	0.14
1028	0.73	0.19	7.3e-06	0.086	1.2e-05	0	0	0	0.14
1029	0.18	0.8	8.8e-05	0.022	0.00015	0	0	1	0.22
1030	0.00022	0.94	0.024	2.5e-05	0.039	0	0	1	0.22
1031	0.68	0.23	0	0.081	0	0	0	0	0.14
1032	0.68	0.21	0.0098	0.08	0.016	0	0.00033	0	0.14
1033	0.84	0.061	5.3e-05	0.099	8.8e-05	0	3.6e-05	0	0.14
1034	0.75	0.15	0.0045	0.089	0.0074	0	0.00076	0	0.14
1035	0.86	0.035	2.2e-06	0.1	3.6e-06	0	2.3e-06	0	0.14
1036	0.63	0.28	0.0048	0.075	0.0079	0	3.9e-05	0	0.14
1037	0.59	0.33	0.004	0.07	0.0067	0	0	0	0.14
1038	0.68	0.24	4.5e-06	0.08	7.4e-06	0	0	0	0.14
1039	0.87	0.0024	1.1e-06	0.1	1.8e-06	4.6e-06	0.028	0	0.14
1040	0.026	0.27	0.27	0.0031	0.44	0	0	4	0.3
1041	0.55	0.36	0.0094	0.065	0.015	0	2.5e-05	0	0.14
1042	0.86	3.7e-05	0	0.1	0	0	0.035	0	0.14
1043	0.46	0.41	0.029	0.055	0.048	0	1.4e-05	0	0.14
1044	0.63	0.24	0.021	0.074	0.034	0	7e-05	0	0.14
1045	0.84	3.6e-06	0	0.1	0	0	0.057	0	0.14
1046	0.022	0.5	0.18	0.0026	0.3	0	0	1	0.22
1047	0.64	0.23	0.018	0.076	0.03	0	0	0	0.14
1048	0.86	0.024	0.0062	0.1	0.01	0	0	0	0.14
1049	0.88	6.5e-05	0	0.1	0	0	0.011	0	0.14
1050	0.86	0.037	0	0.1	0	0	0	0	0.14
1051	0.028	0.77	0.073	0.0033	0.12	0	0	1	0.22
1052	0.58	0.34	0.0035	0.069	0.0057	0	1.1e-05	0	0.14
1053	0.84	0.037	0.0092	0.099	0.015	0	0	0	0.14
1054	0.029	0.66	0.11	0.0034	0.19	0	0	1	0.22
1055	0.4	0.51	0.017	0.047	0.027	0	6.7e-06	1	0.22
1056	0.013	0.88	0.039	0.0016	0.065	0	0	1	0.22
1057	0.52	0.41	0.0041	0.061	0.0068	0	4.9e-06	0	0.14
1058	0.89	0.0055	0	0.11	0	0	0	0	0.14
1059	0.8	0.099	0.00085	0.095	0.0014	0	0.00046	0	0.14
1060	0.86	0.0034	2.5e-06	0.1	4.2e-06	0.00025	0.037	0	0.14
1061	0.88	0.02	0	0.1	3.2e-06	0	2.7e-05	0	0.14
1062	0.2	0.66	0.041	0.024	0.068	0	0	1	0.22
1063	0.0022	0.019	0.37	0.00026	0.61	0	0	4	0.3
1064	0.89	0.0032	0	0.11	0	0	0	0	0.14
1065	0.09	0.01	0.34	0.011	0.55	0	0	4	0.3
1066	2.3e-06	0.14	0.32	0	0.53	0	0	4	0.3
1067	0.44	0.36	0.053	0.052	0.088	0	0	0	0.14
1068	0.89	0.0021	0	0.11	0	0	0	0	0.14
1069	0.77	0.13	0.00038	0.092	0.00063	0	3.7e-05	0	0.14
1070	0.82	0.034	0.019	0.097	0.031	0	0	0	0.14
1071	0.84	0.064	0.00015	0.099	0.00024	0	0.0002	0	0.14
1072	0.89	0.0033	0.00037	0.11	0.00062	0	0	0	0.14
1073	0.0068	0.0079	0.37	0.0008	0.61	0	0	4	0.3
1074	0.31	0.0066	0.25	0.036	0.41	0	0	4	0.3
1075	0.0016	0.27	0.28	0.00019	0.45	0	0	4	0.3
1076	0.89	0.0093	0	0.1	0	0	0	0	0.14
1077	0.89	0.0077	0.00076	0.1	0.0013	0	0	0	0.14
1078	0.89	0.0079	0	0.1	0	0	0	0	0.14
1079	0.68	0	0	0.08	0	0	0.24	0	0.14
1080	0.84	0.00015	0	0.099	0	0	0.065	0	0.14
1081	0.41	0.53	0.0011	0.049	0.0018	0	0	1	0.22
1082	0.89	0.00071	0	0.11	0	0	2.3e-06	0	0.14
1083	0.89	0.00033	0	0.11	0	0	4.1e-06	0	0.14
1084	0.87	0.00055	0	0.1	0	0	0.026	0	0.14
1085	0.88	0.019	1.4e-05	0.1	2.3e-05	0	0.00067	0	0.14
1086	0.7	0.18	0.014	0.083	0.023	0	0	0	0.14
1087	0.76	0.15	0.00015	0.09	0.00025	0	2.4e-05	0	0.14
1088	0.89	0.00023	0	0.11	0	0	4.2e-06	0	0.14
1089	0.5	0.43	0.0033	0.06	0.0054	0	0	0	0.14
1090	0.77	0.14	0.0014	0.091	0.0022	0	0.00016	0	0.14
1091	0.84	3.1e-05	0	0.099	0	0	0.061	0	0.14
1092	0.88	0.0034	0.0055	0.1	0.0091	0	8.5e-05	0	0.14
1093	0.48	0.39	0.00086	0.057	0.0014	2.6e-06	0.078	0	0.14
1094	0.65	0.23	0.013	0.077	0.021	0	4.5e-05	0	0.14
1095	0.74	0.14	0.0023	0.087	0.0038	0	0.027	0	0.14
1096	0.88	0.00062	0.0057	0.1	0.0094	0	3.1e-06	0	0.14
1097	0.74	0.14	0.0028	0.088	0.0046	1.3e-05	0.027	0	0.14
1098	0.85	0.028	0.0067	0.1	0.011	0	0.00065	0	0.14
1099	0.88	0.0036	0.0065	0.1	0.011	0	2.1e-05	0	0.14
1100	0.86	0.017	0.0063	0.1	0.01	0	0.00047	0	0.14
1101	0.83	0.049	0.0062	0.099	0.01	0	0.0028	0	0.14
1102	0.5	0.37	0.00078	0.059	0.0013	0	0.073	0	0.14
1103	0.86	0.024	0.0054	0.1	0.0089	0	0	0	0.14
1104	0.88	0.0015	0.0052	0.1	0.0086	0	3.5e-05	0	0.14
1105	0.78	0.11	0.0093	0.092	0.015	0	0.00051	0	0.14
1106	0.88	0.00064	0.0051	0.1	0.0085	0	8.6e-06	0	0.14
1107	0.88	0.001	0.0075	0.1	0.012	0	0	0	0.14
1108	0.86	0.034	0.00057	0.1	0.00094	0	0	0	0.14
1109	0.67	0.21	0.00078	0.079	0.0013	0	0.038	0	0.14
1110	0.51	0.35	0.029	0.061	0.047	0	3.9e-05	0	0.14
1111	0.8	0.071	0.011	0.095	0.018	0	1.3e-05	0	0.14
1112	2.8e-05	0	0	3.3e-06	0	0.97	0.026	5	0.016
1113	0.89	0.0066	0	0.11	0	0	2.1e-05	0	0.14
1114	0.8	0.11	0.0004	0.094	0.00066	0	0.0004	0	0.14
1115	0.89	0.0063	0	0.11	0	0	5.8e-05	0	0.14
1116	0.76	0.15	0.0028	0.089	0.0046	0	0.0022	0	0.14
1117	0.83	0.075	0.00013	0.098	0.00021	0	0.00034	0	0.14
1118	0.82	0.00066	0	0.097	0	1.4e-05	0.085	0	0.14
1119	0.89	4.3e-05	0	0.11	0	0	2.8e-05	0	0.14
1120	0.87	0.023	3.3e-06	0.1	5.5e-06	0	3.9e-05	0	0.14
1121	0.79	0.12	7.8e-05	0.093	0.00013	0	5.6e-06	0	0.14
1122	0.86	0.037	3.9e-05	0.1	6.4e-05	0	0.00024	0	0.14
1123	0.85	0.05	1.5e-05	0.1	2.4e-05	0	1.6e-05	0	0.14
1124	0.85	2.3e-05	0	0.1	0	0	0.048	0	0.14
1125	0.79	0.12	1.8e-05	0.093	3e-05	0	0	0	0.14
1126	0.78	0.13	0.0026	0.092	0.0043	0	0.00056	0	0.14
1127	0.89	0.0034	0	0.11	0	0	0.00013	0	0.14
1128	0.85	0.00014	0	0.1	0	0	0.054	0	0.14
1129	0.84	0.053	0.00051	0.1	0.00084	0	0.0026	0	0.14
1130	0.84	0.057	5.9e-05	0.1	9.8e-05	0	8e-05	0	0.14
1131	0.67	0.22	0.011	0.08	0.018	0	0	0	0.14
1132	0.46	0.48	8.6e-06	0.055	1.4e-05	0	0	1	0.22
1133	0.47	0	0	0.056	0	2.1e-06	0.47	0	0.14
1134	0.89	0.00095	0	0.11	0	0	0	0	0.14
1135	0.78	0.13	4.2e-05	0.092	6.9e-05	0	0	0	0.14
1136	0.86	0.0004	0	0.1	0	0	0.041	0	0.14
1137	0.89	0.0032	0	0.11	0	0	5e-05	0	0.14
1138	0.85	0.03	0.0093	0.1	0.015	0	0	0	0.14
1139	0.83	0	0	0.098	0	0	0.073	0	0.14
1140	0.67	0.21	0.016	0.079	0.026	0	1.9e-05	0	0.14
1141	0.89	0.0029	0	0.11	0	0	0	0	0.14
1142	0.82	0.082	3e-05	0.097	5e-05	0	6.2e-06	0	0.14
1143	0.62	0.3	0	0.074	0	0	0	0	0.14
1144	0.89	0.00016	0	0.11	0	0	0	0	0.14
1145	0.68	0.2	0.015	0.081	0.025	0	0	0	0.14
1146	0.88	0.013	5.3e-06	0.1	8.8e-06	0	0.00071	0	0.14
1147	0.37	0	0	0.044	0	0	0.58	6	0.078
1148	0.86	0.043	0	0.1	0	0	0	0	0.14
1149	0.86	0.042	0	0.1	2.9e-06	0	0	0	0.14
1150	0.73	0.19	9.7e-05	0.086	0.00016	0	0	0	0.14
1151	0.87	0.025	0	0.1	0	0	0	0	0.14
1152	0.74	0.15	0.0075	0.088	0.012	0	0	0	0.14
1153	0.89	0.005	0	0.11	0	0	0	0	0.14
1154	0.84	0.061	0	0.099	0	0	0	0	0.14
1155	0.89	0.0004	0	0.11	0	0	0	0	0.14
1156	0.87	0.024	0	0.1	0	0	0	0	0.14
1157	0.89	0.00073	0	0.11	0	0	6e-06	0	0.14
1158	0.53	0.41	8.7e-06	0.062	1.4e-05	0	0	0	0.14
1159	0.88	0.019	0	0.1	0	0	0	0	0.14
1160	0.88	0.018	0	0.1	0	0	0	0	0.14
1161	0.88	0.015	4.3e-06	0.1	7.1e-06	0	0.0003	0	0.14
1162	0.61	0	0	0.072	0	0	0.32	0	0.14
1163	0.89	0.0024	0	0.11	0	0	3.8e-05	0	0.14
1164	0.87	0.022	0	0.1	0	0	3.2e-06	0	0.14
1165	0.78	0.13	0.00061	0.092	0.001	0	7e-05	0	0.14
1166	0.89	0.0037	0	0.11	0	0	7.3e-05	0	0.14
1167	0.82	0.083	0.00011	0.097	0.00019	0	4.4e-05	0	0.14
1168	0.85	0.045	2.7e-05	0.1	4.4e-05	0	5.9e-05	0	0.14
1169	0.89	0.00092	0	0.11	0	0	0	0	0.14
1170	0.76	0.13	0.0064	0.09	0.011	0	0	0	0.14
1171	0.73	0.16	0.0092	0.087	0.015	0	2.3e-06	0	0.14
1172	0.77	0.11	0.013	0.091	0.021	0	0	0	0.14
1173	0.59	0.24	0.038	0.069	0.062	0	0	0	0.14
1174	0.84	0.043	0.0055	0.1	0.009	0	0	0	0.14
1175	0.66	0.21	0.018	0.078	0.029	0	0	0	0.14
1176	0.75	0.15	0.0042	0.089	0.007	0	5.6e-05	0	0.14
1177	0.71	0.2	0.0027	0.084	0.0044	0	0	0	0.14
1178	0.82	0.03	0.021	0.097	0.034	0	0	0	0.14
1179	0	0.0068	0.37	0	0.62	0	0	4	0.3
1180	0.46	0.4	0.033	0.055	0.054	0	0	0	0.14
1181	0.82	0.072	0.0053	0.097	0.0088	0	0.00028	0	0.14
1182	0.21	0.5	0.1	0.025	0.17	0	0	1	0.22
1183	0.32	0.64	0.0024	0.038	0.004	0	0	1	0.22
1184	0.57	0.34	0.0085	0.068	0.014	0	0	0	0.14
1185	0.8	0.022	0.03	0.095	0.049	0	0	0	0.14
1186	0.69	0.19	0.013	0.082	0.022	0	0	0	0.14
1187	0.05	0.9	0.018	0.0059	0.03	0	0	1	0.22
1188	0.7	0.19	0.009	0.083	0.015	0	0.00015	0	0.14
1189	0.89	0.004	0	0.11	0	0	0	0	0.14
1190	0.66	0.23	0.013	0.078	0.022	0	3.5e-06	0	0.14
1191	0.75	0.11	0.02	0.089	0.033	0	0	0	0.14
1192	0.75	0.16	0.001	0.089	0.0017	0	5.2e-05	0	0.14
