SNV	cluster0	cluster1	cluster2	cluster3	cluster4	cluster5	cluster6	cluster7	cluster	dcf0
710	0.27	0.64	0.0084	0.077	0	0.0046	0.0046	8e-06	1	0.14
711	0.0015	0.89	0	0.11	0	0	0	0	1	0.14
712	0.00059	0.88	0.0049	0.11	0	0.0027	0.0027	4.2e-05	1	0.14
713	0.024	0.85	0.0098	0.1	0	0.0054	0.0054	0	1	0.14
714	0.0045	0.88	0.0047	0.11	0	0.0026	0.0026	6.3e-05	1	0.14
715	0.29	0.63	0.0048	0.075	0	0.0026	0.0026	0	1	0.14
716	0.016	0.87	0.0068	0.1	0	0.0037	0.0037	1.3e-05	1	0.14
717	0.046	0.85	0.00018	0.1	0	9.9e-05	9.9e-05	0.0005	1	0.14
718	0.44	0.46	0.021	0.055	0	0.012	0.012	1.2e-05	1	0.14
719	0.28	0.62	0.011	0.075	0	0.0058	0.0058	5e-06	1	0.14
720	6.5e-05	0.89	0.0032	0.11	0	0.0017	0.0017	0	1	0.14
721	0.016	0.87	0.0035	0.1	0	0.0019	0.0019	0.0019	1	0.14
722	0.0059	0.88	0.0035	0.11	0	0.0019	0.0019	0.00057	1	0.14
723	0.0086	0.88	0	0.11	0	0	0	7.9e-05	1	0.14
724	7.4e-05	0.89	0.0029	0.11	0	0.0016	0.0016	2.6e-06	1	0.14
725	0.16	0.73	0.0098	0.088	0	0.0053	0.0053	6.1e-06	1	0.14
726	0.018	0.87	0.0036	0.1	0	0.002	0.002	0.0021	1	0.14
727	3.7e-05	0	0	0	1	0	0	1.3e-05	4	0.016
728	5.1e-05	0.89	0.0038	0.11	0	0.0021	0.0021	0	1	0.14
729	0.87	0.1	0.0081	0.013	0	0.0044	0.0044	0	0	0.22
730	0.37	0.52	0.019	0.063	0	0.011	0.011	2.9e-05	1	0.14
731	0.013	0.86	0.011	0.1	0	0.0061	0.0061	0	1	0.14
732	0.001	0.89	0.0029	0.11	0	0.0016	0.0016	9.7e-05	1	0.14
733	0.038	0.85	0.0039	0.1	0	0.0021	0.0021	0.0047	1	0.14
734	0.019	0.86	0.01	0.1	0	0.0057	0.0057	0	1	0.14
735	0.011	0.87	0.0062	0.1	0	0.0034	0.0034	2.3e-05	1	0.14
736	0.029	0.85	0.0078	0.1	0	0.0043	0.0043	8.3e-06	1	0.14
737	0.54	0.37	0.023	0.045	0	0.012	0.012	0	0	0.22
738	0.15	0.73	0.016	0.087	0	0.0088	0.0088	0	1	0.14
739	0.48	0.0055	0.25	0.00066	0	0.13	0.13	0	0	0.22
740	0.25	0.65	0.01	0.079	0	0.0056	0.0056	1.7e-05	1	0.14
741	0.00015	0.89	0.0021	0.11	0	0.0011	0.0011	1.5e-05	1	0.14
742	0.029	0.85	0.0096	0.1	0	0.0053	0.0053	0	1	0.14
743	0.00018	0.89	0.0034	0.11	0	0.0018	0.0018	4.1e-06	1	0.14
744	0.41	0.5	0.012	0.061	0	0.0066	0.0066	0	1	0.14
745	0.074	0.81	0.007	0.098	0	0.0038	0.0038	0.00016	1	0.14
746	0.047	0.85	0.0008	0.1	0	0.00044	0.00044	0.0042	1	0.14
747	0.0032	0.88	0.0038	0.11	0	0.0021	0.0021	0.00018	1	0.14
748	0.34	0.56	0.015	0.067	0	0.0084	0.0084	2.7e-05	1	0.14
749	0.077	0.81	0.0063	0.097	0	0.0035	0.0035	0.0016	1	0.14
750	0.14	0.75	0.011	0.09	0	0.006	0.006	0	1	0.14
751	0.034	0.85	0.0055	0.1	0	0.003	0.003	0.00055	1	0.14
752	0.00012	0.86	0	0.1	0	0	0	0.038	1	0.14
753	0.045	0.85	3.7e-06	0.1	0	2e-06	2e-06	0	1	0.14
754	0.19	0.72	0.00057	0.086	0	0.00031	0.00031	4.1e-06	1	0.14
755	0.1	0.8	0.00015	0.096	0	8.3e-05	8.3e-05	1.2e-05	1	0.14
756	0.096	0.74	0.038	0.088	0	0.021	0.021	0	1	0.14
757	0.0077	0.89	0	0.11	0	0	0	7e-05	1	0.14
758	0.17	0.74	0.003	0.089	0	0.0016	0.0016	0.00011	1	0.14
759	0.11	0.79	0.00027	0.095	0	0.00015	0.00015	3.3e-05	1	0.14
760	0.056	0.84	8.8e-05	0.1	0	4.8e-05	4.8e-05	0.0001	1	0.14
761	0.23	0.66	0.017	0.079	0	0.0091	0.0091	0	1	0.14
762	0.54	0.41	0.00022	0.049	0	0.00012	0.00012	0	0	0.22
763	0.37	0.48	0.043	0.058	0	0.024	0.024	0	1	0.14
764	0.024	0.87	1.1e-05	0.1	0	5.9e-06	5.9e-06	0.00013	1	0.14
765	0.16	0.75	0	0.09	0	0	0	0	1	0.14
766	0.013	0.88	0	0.11	0	0	0	1.3e-05	1	0.14
767	0.12	0.73	0.028	0.088	0	0.016	0.016	0	1	0.14
768	0.2	0.7	0.0045	0.084	0	0.0025	0.0025	0	1	0.14
769	0.072	0.82	0.0015	0.099	0	0.00083	0.00083	0.0015	1	0.14
770	0.0039	0.88	0.0069	0.11	0	0.0038	0.0038	0.00013	1	0.14
771	0.039	0.86	0.00017	0.1	0	9.5e-05	9.5e-05	0.00094	1	0.14
772	0.032	0.86	1.3e-06	0.1	0	0	0	0	1	0.14
773	0.2	0.7	0.0048	0.084	0	0.0026	0.0026	4.5e-06	1	0.14
774	0.23	0.68	0.0058	0.082	0	0.0032	0.0032	0	1	0.14
775	0.0023	6.2e-06	0	0	1	0	0	0.00064	4	0.016
776	0.058	0.81	0.015	0.098	0	0.0083	0.0083	0	1	0.14
777	0.041	0.81	0.024	0.098	0	0.013	0.013	0	1	0.14
778	0.12	0.77	0.0059	0.093	0	0.0032	0.0032	0.00045	1	0.14
779	0.2	0.7	0.0093	0.084	0	0.0051	0.0051	0	1	0.14
780	0.022	0.86	0.0062	0.1	0	0.0034	0.0034	0.0024	1	0.14
781	0.012	0.86	0.012	0.1	0	0.0066	0.0066	2.8e-06	1	0.14
782	0.0058	0.87	0.0067	0.11	0	0.0037	0.0037	0.00028	1	0.14
783	0.0066	0.86	0.015	0.1	0	0.0081	0.0081	0	1	0.14
784	0.0015	0.87	0.011	0.1	0	0.0057	0.0057	0	1	0.14
785	0.12	0.79	0	0.095	0	0	0	0	1	0.14
786	0.0027	0.89	0	0.11	0	0	0	0	1	0.14
787	0.15	0.76	9.4e-05	0.091	0	5.2e-05	5.2e-05	0	1	0.14
788	0.027	0.86	0.0044	0.1	0	0.0024	0.0024	0.002	1	0.14
789	0.076	0.8	0.012	0.096	0	0.0068	0.0068	0	1	0.14
790	0.00064	0.89	0.0021	0.11	0	0.0011	0.0011	7.3e-05	1	0.14
791	0.082	0.81	0.0064	0.097	0	0.0035	0.0035	0.0027	1	0.14
792	0.11	0.79	0.00015	0.095	0	8.1e-05	8.1e-05	8.9e-06	1	0.14
793	0.15	0.74	0.0092	0.089	0	0.005	0.005	1.4e-05	1	0.14
794	0.37	0.5	0.0005	0.06	0	0.00027	0.00027	0.073	1	0.14
795	1	0.00039	0.00036	4.6e-05	0	0.0002	0.0002	0	0	0.22
796	0.0044	0.88	0.0026	0.11	0	0.0014	0.0014	0.0006	1	0.14
797	6.8e-05	0.89	0	0.11	0	0	0	9.3e-06	1	0.14
798	0.022	0.87	0	0.1	0	0	0	1.4e-06	1	0.14
799	4.3e-05	0.89	0	0.11	0	0	0	0	1	0.14
800	0.03	0.87	0	0.1	0	0	0	1.1e-06	1	0.14
801	0.2	0.72	0.0002	0.086	0	0.00011	0.00011	6.5e-06	1	0.14
802	0.014	0.88	5.2e-06	0.11	0	2.8e-06	2.8e-06	0.0013	1	0.14
803	0.039	0.86	1.9e-06	0.1	0	1e-06	1e-06	5.2e-06	1	0.14
804	0.04	0.85	0.00025	0.1	0	0.00014	0.00014	0.0021	1	0.14
805	0.014	0.88	0	0.11	0	0	0	2.5e-05	1	0.14
806	0.74	0.23	0.00042	0.028	0	0.00023	0.00023	0	0	0.22
807	0.43	0.46	0.029	0.055	0	0.016	0.016	0.00015	1	0.14
808	0.007	0.89	0	0.11	0	0	0	0	1	0.14
809	0.74	0.23	7.1e-05	0.028	0	3.9e-05	3.9e-05	0	0	0.22
810	0.041	0.86	0	0.1	0	0	0	0	1	0.14
811	0.13	0.78	0.00054	0.093	0	0.00029	0.00029	0.0002	1	0.14
812	0.035	0.86	0	0.1	0	0	0	0	1	0.14
813	0.0023	0.89	0	0.11	0	0	0	0.00021	1	0.14
814	0.66	0.013	0.16	0.0015	0	0.085	0.085	0	0	0.22
815	0.0005	0.89	0	0.11	0	0	0	0	1	0.14
816	0.04	0.86	7.2e-05	0.1	0	3.9e-05	3.9e-05	0.0012	1	0.14
817	0.0039	0.89	0	0.11	0	0	0	0.00023	1	0.14
818	0.29	0.62	0.0056	0.075	0	0.0031	0.0031	0.00016	1	0.14
819	0.058	0.84	5.8e-05	0.1	0	3.2e-05	3.2e-05	0.0002	1	0.14
820	0.02	0.87	9.9e-05	0.1	3.9e-06	5.4e-05	5.4e-05	0.0076	1	0.14
821	0.16	0.75	0.0013	0.09	0	0.00073	0.00073	0.00035	1	0.14
822	0.0038	0.89	0	0.11	0	0	0	0.00018	1	0.14
823	0.24	0.67	0.0016	0.081	0	0.00089	0.00089	6e-05	1	0.14
824	0.0038	0.89	0	0.11	0	0	0	0.0003	1	0.14
825	0.0092	0.88	0	0.11	0	0	0	0.00042	1	0.14
826	0.23	0.68	5.8e-06	0.082	0	3.2e-06	3.2e-06	0	1	0.14
827	0.021	0.87	0	0.11	0	0	0	8.7e-06	1	0.14
828	0.00011	0.89	0	0.11	0	0	0	2.3e-05	1	0.14
829	0.048	0.85	0.00017	0.1	0	9.2e-05	9.2e-05	0.0022	1	0.14
830	0.0036	0.89	0	0.11	0	0	0	6.9e-05	1	0.14
831	0.005	0.89	0	0.11	0	0	0	8.9e-05	1	0.14
832	0.003	0.89	0	0.11	0	0	0	0.00028	1	0.14
833	0.19	0.71	0.0057	0.085	0	0.0031	0.0031	0	1	0.14
834	0.0017	0.89	0	0.11	0	0	0	5e-05	1	0.14
835	0.39	0.54	9.7e-06	0.065	0	5.3e-06	5.3e-06	0	1	0.14
836	0.3	0.63	0.00011	0.075	0	5.8e-05	5.8e-05	0	1	0.14
837	0.017	0.88	0	0.11	0	0	0	3.1e-06	1	0.14
838	0	0	0	0	1	0	0	0	4	0.016
839	0.0001	0.85	0	0.1	0	0	0	0.042	1	0.14
840	0.012	0.88	0	0.11	0	0	0	5.3e-06	1	0.14
841	0.022	0.87	5.3e-06	0.1	0	2.9e-06	2.9e-06	6.6e-05	1	0.14
842	0.023	0.87	0	0.1	0	0	0	6.7e-06	1	0.14
843	0.18	0.66	0.04	0.079	0	0.022	0.022	0	1	0.14
844	0.16	0.74	0.0065	0.089	0	0.0036	0.0036	0.00031	1	0.14
845	0.24	0.68	0.0009	0.081	0	0.00049	0.00049	4.4e-06	1	0.14
846	0.2	0.71	0.00015	0.085	0	8.4e-05	8.4e-05	0	1	0.14
847	0.37	0.56	0.00034	0.068	0	0.00019	0.00019	0	1	0.14
848	0.025	0.87	0	0.1	0	0	0	0	1	0.14
849	0.1	0.8	0.00053	0.096	0	0.00029	0.00029	0.00012	1	0.14
850	0.34	0.59	0.0014	0.071	0	0.00078	0.00078	0	1	0.14
851	0.0025	0.89	0	0.11	0	0	0	1.7e-05	1	0.14
852	0.083	0.82	0.00012	0.098	0	6.7e-05	6.7e-05	3.4e-05	1	0.14
853	0.037	0.86	0.00021	0.1	0	0.00012	0.00012	0.0022	1	0.14
854	0.042	0.85	0.00011	0.1	0	5.9e-05	5.9e-05	0.00045	1	0.14
855	0.19	0.68	0.024	0.082	0	0.013	0.013	0	1	0.14
856	0.13	0.77	0.0026	0.093	0	0.0014	0.0014	0.00033	1	0.14
857	0.022	0.87	5.7e-06	0.1	0	3.1e-06	3.1e-06	6.4e-05	1	0.14
858	0.003	0.89	0	0.11	0	0	0	0	1	0.14
859	0.19	0.72	0.0014	0.086	0	0.00079	0.00079	2.5e-05	1	0.14
860	0.3	0.63	0.00027	0.076	0	0.00015	0.00015	1.4e-06	1	0.14
861	0.00028	0.76	0	0.091	0.0016	0	0	0.15	1	0.14
862	0.029	0.87	0	0.1	0	0	0	2.1e-06	1	0.14
863	0.084	0.81	0.00066	0.098	0	0.00036	0.00036	0.0018	1	0.14
864	0.012	0.88	0	0.11	0	0	0	2.7e-05	1	0.14
865	0.022	0.87	3.5e-06	0.1	0	1.9e-06	1.9e-06	0.00013	1	0.14
866	0.11	0.79	0.00011	0.095	0	5.8e-05	5.8e-05	3.2e-05	1	0.14
867	5.5e-05	0.89	0	0.11	0	0	0	0	1	0.14
868	0.34	0.56	0.014	0.067	0	0.0078	0.0078	0.00025	1	0.14
869	2.5e-05	0.89	0	0.11	0	0	0	1.5e-05	1	0.14
870	0.47	0.47	0.00026	0.057	0	0.00014	0.00014	0	0	0.22
871	0.046	0.85	0	0.1	0	0	0	0	1	0.14
872	0.0036	0.89	0	0.11	0	0	0	0	1	0.14
873	0.044	0.85	2.7e-05	0.1	0	1.5e-05	1.5e-05	0.0002	1	0.14
874	0.024	0.87	2.5e-05	0.1	0	1.4e-05	1.4e-05	0.0018	1	0.14
875	0	5e-05	0	6e-06	1	0	0	0.0011	4	0.016
876	0.021	0.87	8e-06	0.1	0	4.4e-06	4.4e-06	0.0006	1	0.14
877	3.2e-06	0.89	0	0.11	0	0	0	4.6e-06	1	0.14
878	0.009	0.88	0	0.11	0	0	0	0	1	0.14
879	0.032	0.86	3.2e-05	0.1	0	1.8e-05	1.8e-05	0.0009	1	0.14
880	0.0012	0.89	0	0.11	0	0	0	1.7e-05	1	0.14
881	0.012	0.88	2.5e-06	0.11	0	1.4e-06	1.4e-06	0.00093	1	0.14
882	0.11	0.79	0.00048	0.095	0	0.00026	0.00026	0.0003	1	0.14
883	0.33	0.6	1.4e-05	0.072	0	7.4e-06	7.4e-06	0	1	0.14
884	0	0.89	0	0.11	0	0	0	1.1e-06	1	0.14
885	0.04	0.86	4.4e-06	0.1	0	2.4e-06	2.4e-06	1.8e-05	1	0.14
886	0.19	0.72	5.8e-05	0.087	0	3.1e-05	3.1e-05	1.2e-06	1	0.14
887	0.026	0.87	7.6e-06	0.1	0	4.1e-06	4.1e-06	0.00024	1	0.14
888	0.037	0.86	1.7e-05	0.1	0	9.2e-06	9.2e-06	0.00018	1	0.14
889	0.073	0.83	2.2e-05	0.099	0	1.2e-05	1.2e-05	1.8e-05	1	0.14
890	0.017	0.88	0	0.11	0	0	0	2.7e-05	1	0.14
891	0.0021	0.89	0	0.11	0	0	0	0.00047	1	0.14
892	0.44	0.4	0.052	0.048	0	0.028	0.028	7.6e-06	0	0.22
893	0.082	0.82	8.8e-05	0.099	0	4.8e-05	4.8e-05	2.2e-05	1	0.14
894	0.21	0.7	9.1e-05	0.084	0	5e-05	5e-05	0	1	0.14
895	9.9e-06	0.8	0	0.096	0	0	0	0.11	1	0.14
896	0.15	0.75	0.00035	0.091	0	0.00019	0.00019	1.2e-05	1	0.14
897	0.62	0.03	0.16	0.0036	0	0.09	0.09	0	0	0.22
898	0.65	0.31	7.4e-05	0.037	0	4.1e-05	4.1e-05	0	0	0.22
899	0.37	0.19	0.2	0.023	0	0.11	0.11	0	0	0.22
900	0.26	0.64	0.014	0.076	0	0.0075	0.0075	0.00023	1	0.14
901	0.043	0.85	6.2e-06	0.1	0	3.4e-06	3.4e-06	5.3e-06	1	0.14
902	0.75	0.1	0.062	0.013	0	0.034	0.034	0	0	0.22
903	1	8.3e-05	0.00058	1e-05	0	0.00032	0.00032	0	0	0.22
904	0.27	0.49	0.084	0.059	0	0.046	0.046	0	1	0.14
905	0.022	0.87	0	0.1	0	0	0	7.2e-06	1	0.14
906	0.3	0.62	2.2e-05	0.075	0	1.2e-05	1.2e-05	0	1	0.14
907	0.76	0.066	0.078	0.0079	0	0.043	0.043	0	0	0.22
908	0.0043	0.89	0	0.11	0	0	0	0	1	0.14
909	0.23	0.68	0.0034	0.082	0	0.0019	0.0019	0	1	0.14
910	0.43	0.47	0.02	0.057	0	0.011	0.011	0	1	0.14
911	0.36	0.29	0.15	0.035	0	0.082	0.082	0	0	0.22
912	0.37	0.52	0.021	0.063	0	0.012	0.012	0	1	0.14
913	0.32	0.0046	0.32	0.00056	0	0.18	0.18	0	2	0.3
914	0.54	0.095	0.17	0.011	0	0.092	0.092	0	0	0.22
915	0.033	0	0.46	0	0	0.25	0.25	0	2	0.3
916	0.028	0.87	0	0.1	0	0	0	0	1	0.14
917	3.1e-05	0.86	0	0.1	0	0	0	0.032	1	0.14
918	0.022	0.87	0.00094	0.1	0	0.00051	0.00051	0	1	0.14
919	0.26	0.55	0.061	0.066	0	0.033	0.033	0	1	0.14
920	0.86	1.9e-05	0.069	0	0	0.038	0.038	0	0	0.22
921	0.065	0.0018	0.45	0.00022	0	0.24	0.24	0	2	0.3
922	0.97	0.0025	0.011	0.00031	0	0.006	0.006	0	0	0.22
923	0.42	0.16	0.2	0.019	0	0.11	0.11	0	0	0.22
924	0.2	0.012	0.38	0.0015	0	0.21	0.21	0	2	0.3
925	0.28	0.64	0.00061	0.077	0	0.00033	0.00033	0	1	0.14
926	0.0097	0.88	4.5e-06	0.11	0	2.4e-06	2.4e-06	0.0012	1	0.14
927	0.0071	0.89	0	0.11	0	0	0	2.2e-05	1	0.14
928	0.47	0.45	0.013	0.054	0	0.007	0.007	7.1e-06	0	0.22
929	0	0	0	0	1	0	0	6.9e-06	4	0.016
930	0.022	0.87	0.0021	0.1	0	0.0012	0.0012	0	1	0.14
931	0.1	0.8	0	0.096	0	0	0	0	1	0.14
932	0.025	0.76	0.057	0.092	0	0.031	0.031	0	1	0.14
933	0.047	0.85	0.00016	0.1	0	8.6e-05	8.6e-05	0.00055	1	0.14
934	0.24	0.14	0.29	0.017	0	0.16	0.16	0	2	0.3
935	0.19	0.72	0.0018	0.086	0	0.00097	0.00097	5.2e-05	1	0.14
936	0.068	0.82	0.006	0.099	0	0.0033	0.0033	0	1	0.14
937	0.66	5.2e-06	0.16	0	0	0.087	0.087	0	0	0.22
938	0.11	0.79	0.00095	0.095	0	0.00052	0.00052	0.00026	1	0.14
939	0.011	0.88	0	0.11	0	0	0	7.1e-05	1	0.14
940	0.073	0.83	1.6e-05	0.099	0	8.9e-06	8.9e-06	2.6e-06	1	0.14
941	0.59	0.22	0.077	0.027	0	0.042	0.042	0	0	0.22
942	0.00037	0.88	0	0.11	0	0	0	0.014	1	0.14
943	0.0043	0.89	0	0.11	0	0	0	0	1	0.14
944	0.017	0.88	0	0.11	0	0	0	6.9e-06	1	0.14
945	0.22	8.7e-05	0.37	1e-05	0	0.2	0.2	0	2	0.3
946	0.99	0	0.005	0	0	0.0027	0.0027	0	0	0.22
947	0.034	0.86	2.6e-05	0.1	0	1.4e-05	1.4e-05	0.00013	1	0.14
948	0.57	0.12	0.14	0.015	0	0.076	0.076	0	0	0.22
949	0.046	0.85	0	0.1	0	0	0	0	1	0.14
950	0.0019	0.88	0	0.11	0	0	0	0.011	1	0.14
951	0.2	0.064	0.35	0.0077	0	0.19	0.19	0	2	0.3
952	0.99	0.00057	0.0036	6.9e-05	0	0.002	0.002	0	0	0.22
953	0.13	0.78	2.5e-05	0.094	0	1.3e-05	1.3e-05	0	1	0.14
954	0.47	0.48	0.00019	0.057	0	0.0001	0.0001	0	1	0.14
955	0.69	0.098	0.095	0.012	0	0.052	0.052	0	0	0.22
956	0.16	0.63	0.064	0.076	0	0.035	0.035	0	1	0.14
957	0.71	0.061	0.11	0.0074	0	0.058	0.058	0	0	0.22
958	0.0055	0.89	0	0.11	0	0	0	0	1	0.14
959	0.0041	0.81	0.044	0.097	0	0.024	0.024	0	1	0.14
960	0.0024	0.84	0	0.1	0.0019	0	0	0.059	1	0.14
961	0.57	0.15	0.12	0.018	0	0.068	0.068	0	0	0.22
962	0.17	0.72	0.01	0.087	0	0.0055	0.0055	0	1	0.14
963	0.002	0.89	0	0.11	0	0	0	0	1	0.14
964	0.17	0.7	0.021	0.085	0	0.011	0.011	3.2e-06	1	0.14
965	0.31	0.32	0.15	0.039	0	0.084	0.084	0	1	0.14
966	0.012	0.83	0.029	0.1	0	0.016	0.016	0	1	0.14
967	0.02	0.88	0	0.11	0	0	0	0	1	0.14
968	0.0005	0.89	0	0.11	0	0	0	0	1	0.14
969	0.3	0.15	0.25	0.018	0	0.14	0.14	0	0	0.22
970	0.71	0.0088	0.13	0.0011	0	0.073	0.073	0	0	0.22
971	0.27	0.53	0.066	0.064	0	0.036	0.036	0	1	0.14
972	0.03	0.87	8.1e-06	0.1	0	4.4e-06	4.4e-06	3.1e-05	1	0.14
973	0.25	0.67	0.0025	0.08	0	0.0014	0.0014	0	1	0.14
974	0.011	0.88	0	0.11	0	0	0	0	1	0.14
975	0.12	0.77	0.0067	0.093	0	0.0036	0.0036	0	1	0.14
976	0.15	0.7	0.028	0.084	0	0.015	0.015	3.1e-06	1	0.14
977	0.015	0.88	0	0.11	0	0	0	3.5e-06	1	0.14
978	0.094	0.81	0.0015	0.097	0	0.00084	0.00084	0.001	1	0.14
979	0.64	0.26	0.033	0.031	0	0.018	0.018	0	0	0.22
980	0.97	0.0039	0.011	0.00047	0	0.0061	0.0061	0	0	0.22
981	0.00024	0.87	0	0.1	0	0	0	0.024	1	0.14
982	0	0	0	0	1	0	0	0.00099	4	0.016
983	0.0019	0.25	0.34	0.03	0	0.19	0.19	0	2	0.3
984	0.26	0.034	0.34	0.0041	0	0.18	0.18	0	2	0.3
985	0.47	0.00022	0.25	2.6e-05	0	0.14	0.14	0	0	0.22
986	0.0036	0.88	0	0.11	0	0	0	0.014	1	0.14
987	0.4	0.38	0.083	0.046	0	0.045	0.045	0	0	0.22
988	0.21	0.13	0.31	0.016	0	0.17	0.17	0	2	0.3
989	0.37	0.35	0.11	0.042	0	0.062	0.062	0	0	0.22
990	0.14	0.73	0.022	0.088	0	0.012	0.012	0	1	0.14
991	0.66	0	0.16	0	0	0.088	0.088	0	0	0.22
992	0.032	0.86	0.0036	0.1	0	0.002	0.002	0	1	0.14
993	0.1	0.8	0.0016	0.096	0	0.00088	0.00088	0.00054	1	0.14
994	0.0021	0.89	0.00072	0.11	0	0.00039	0.00039	0	1	0.14
995	0.2	0.71	4e-05	0.085	0	2.2e-05	2.2e-05	0	1	0.14
996	0.0018	0.88	0	0.11	0	0	0	0.0084	1	0.14
997	0.16	0.73	0.013	0.088	0	0.0073	0.0073	0.00077	1	0.14
998	0.17	0.73	0.0083	0.087	0	0.0045	0.0045	0	1	0.14
999	0.013	0.049	0.45	0.0059	0	0.24	0.24	0	2	0.3
1000	0.023	0.87	0.00015	0.1	0	8.3e-05	8.3e-05	0.0067	1	0.14
1001	0.23	0.69	1e-06	0.083	0	0	0	0	1	0.14
1002	0.21	0.69	0.0082	0.083	0	0.0045	0.0045	0	1	0.14
1003	0	0	0	0	1	0	0	0.0001	4	0.016
1004	0.24	0.68	0.00063	0.081	0	0.00034	0.00034	2.6e-06	1	0.14
1005	0.095	0.8	0.003	0.096	0	0.0016	0.0016	0.002	1	0.14
1006	0.00035	0.84	0	0.1	0	0	0	0.056	1	0.14
1007	0.3	0.58	0.024	0.07	0	0.013	0.013	0	1	0.14
1008	0.64	0.31	0.0088	0.037	0	0.0048	0.0048	0	0	0.22
1009	0.082	0.21	0.33	0.025	0	0.18	0.18	0	2	0.3
1010	0.062	0.74	0.054	0.089	0	0.029	0.029	0	1	0.14
1011	0.67	0.3	0.00069	0.036	0	0.00038	0.00038	0	0	0.22
1012	0.45	0.0019	0.26	0.00023	0	0.14	0.14	0	0	0.22
1013	3.3e-06	0.89	0	0.11	0	0	0	0.0056	1	0.14
1014	0.41	0.53	0.00014	0.064	0	7.6e-05	7.6e-05	0	1	0.14
1015	0.0026	0.88	0	0.11	0	0	0	0.011	1	0.14
1016	0.13	0.78	0.0018	0.093	0	0.001	0.001	0.00027	1	0.14
1017	0.28	4.1e-05	0.34	4.9e-06	0	0.19	0.19	0	2	0.3
1018	0.35	0.56	0.011	0.068	0	0.0059	0.0059	0	1	0.14
1019	0.16	0.75	0.0007	0.09	0	0.00038	0.00038	2.4e-05	1	0.14
1020	0.1	0.54	0.14	0.065	0	0.076	0.076	0	1	0.14
1021	0.5	0.33	0.064	0.039	0	0.035	0.035	0	0	0.22
1022	0.0014	0.87	0.013	0.1	0	0.0071	0.0071	0	1	0.14
1023	8.5e-05	0.87	0	0.1	0	0	0	0.024	1	0.14
1024	0.078	0.77	0.026	0.093	0	0.014	0.014	0	1	0.14
1025	0.72	0.24	0.0091	0.028	0	0.005	0.005	0	0	0.22
1026	0.26	0.62	0.021	0.075	0	0.011	0.011	0.00014	1	0.14
1027	0.065	0.83	0.0013	0.1	0	0.0007	0.0007	0	1	0.14
1028	0.19	0.73	9.2e-06	0.087	0	5e-06	5e-06	0	1	0.14
1029	0.8	0.18	0.00011	0.022	0	6.1e-05	6.1e-05	0	0	0.22
1030	0.94	0.00022	0.03	2.6e-05	0	0.016	0.016	0	0	0.22
1031	0.23	0.68	0	0.082	0	0	0	0	1	0.14
1032	0.21	0.68	0.012	0.082	0	0.0068	0.0068	0.00033	1	0.14
1033	0.061	0.84	6.7e-05	0.1	0	3.7e-05	3.7e-05	3.6e-05	1	0.14
1034	0.15	0.75	0.0057	0.09	0	0.0031	0.0031	0.00076	1	0.14
1035	0.035	0.86	2.7e-06	0.1	0	1.5e-06	1.5e-06	2.3e-06	1	0.14
1036	0.28	0.63	0.0061	0.076	0	0.0033	0.0033	3.9e-05	1	0.14
1037	0.33	0.59	0.0051	0.071	0	0.0028	0.0028	0	1	0.14
1038	0.24	0.68	5.7e-06	0.081	0	3.1e-06	3.1e-06	0	1	0.14
1039	0.0024	0.87	1.4e-06	0.1	4.6e-06	0	0	0.028	1	0.14
1040	0.27	0.026	0.34	0.0031	0	0.18	0.18	0	2	0.3
1041	0.36	0.55	0.012	0.066	0	0.0065	0.0065	2.5e-05	1	0.14
1042	3.7e-05	0.86	0	0.1	0	0	0	0.035	1	0.14
1043	0.41	0.46	0.037	0.055	0	0.02	0.02	1.4e-05	1	0.14
1044	0.24	0.63	0.026	0.076	0	0.014	0.014	7e-05	1	0.14
1045	3.6e-06	0.84	0	0.1	0	0	0	0.057	1	0.14
1046	0.5	0.022	0.23	0.0027	0	0.12	0.12	0	0	0.22
1047	0.23	0.64	0.023	0.077	0	0.012	0.012	0	1	0.14
1048	0.024	0.86	0.0079	0.1	0	0.0043	0.0043	0	1	0.14
1049	6.5e-05	0.88	0	0.11	0	0	0	0.011	1	0.14
1050	0.037	0.86	0	0.1	0	0	0	0	1	0.14
1051	0.77	0.028	0.093	0.0034	0	0.051	0.051	0	0	0.22
1052	0.34	0.58	0.0044	0.07	0	0.0024	0.0024	1.1e-05	1	0.14
1053	0.037	0.84	0.012	0.1	0	0.0064	0.0064	0	1	0.14
1054	0.66	0.029	0.15	0.0034	0	0.08	0.08	0	0	0.22
1055	0.51	0.4	0.021	0.048	0	0.012	0.012	6.7e-06	0	0.22
1056	0.88	0.013	0.05	0.0016	0	0.027	0.027	0	0	0.22
1057	0.41	0.52	0.0052	0.062	0	0.0028	0.0028	4.9e-06	1	0.14
1058	0.0055	0.89	0	0.11	0	0	0	0	1	0.14
1059	0.099	0.8	0.0011	0.096	0	0.00059	0.00059	0.00046	1	0.14
1060	0.0034	0.86	3.2e-06	0.1	0.00025	0	0	0.037	1	0.14
1061	0.02	0.87	2.5e-06	0.11	0	0	0	2.7e-05	1	0.14
1062	0.66	0.2	0.052	0.024	0	0.029	0.029	0	0	0.22
1063	0.019	0.0022	0.47	0.00027	0	0.26	0.26	0	2	0.3
1064	0.0032	0.89	0	0.11	0	0	0	0	1	0.14
