SNV	cluster0	cluster1	cluster2	cluster3	cluster4	cluster5	cluster6	cluster7	cluster8	cluster9	cluster10	cluster11	cluster12	cluster13	cluster14	cluster15	cluster16	cluster	dcf0
1241	0.21	5.1e-05	0.014	0.21	0.0088	0.21	0	0.00021	0.036	0.0088	0.21	0.0077	0	0.014	0.0088	0.036	0.0088	0	0.14
1242	0.17	0	0.053	0.17	0.032	0.17	0	0.00069	0.029	0.032	0.17	0.029	0	0.053	0.032	0.029	0.032	0	0.14
1243	0.23	1.2e-05	0.0015	0.23	0.00091	0.23	0	0	0.039	0.00091	0.23	0.00081	0	0.0015	0.00091	0.039	0.00091	0	0.14
1244	0.21	7.2e-05	0.016	0.21	0.0098	0.21	0	0.00014	0.036	0.0098	0.21	0.0087	0	0.016	0.0098	0.036	0.0098	0	0.14
1245	0.23	0.0018	2.5e-06	0.23	1.5e-06	0.23	0	0	0.039	1.5e-06	0.23	1.4e-06	0	2.5e-06	1.5e-06	0.039	1.5e-06	0	0.14
1246	0.22	0.0066	0.012	0.22	0.0071	0.22	0	0.0011	0.037	0.0071	0.22	0.0063	2e-06	0.012	0.0071	0.037	0.0071	0	0.14
1247	0.23	5.3e-05	2.7e-05	0.23	1.7e-05	0.23	0	0	0.039	1.7e-05	0.23	1.5e-05	0	2.7e-05	1.7e-05	0.039	1.7e-05	0	0.14
1248	0.19	0.00022	0.031	0.19	0.019	0.19	0	0.0019	0.033	0.019	0.19	0.017	0	0.031	0.019	0.033	0.019	0	0.14
1249	0.19	7.6e-05	0.033	0.19	0.02	0.19	0	0.0011	0.033	0.02	0.19	0.018	0	0.033	0.02	0.033	0.02	0	0.14
1250	0.23	0.0021	0.0031	0.23	0.0019	0.23	0	1.6e-05	0.039	0.0019	0.23	0.0017	0	0.0031	0.0019	0.039	0.0019	0	0.14
1251	0.22	0.0043	0.008	0.22	0.0049	0.22	0	0.00032	0.037	0.0049	0.22	0.0043	0	0.008	0.0049	0.037	0.0049	0	0.14
1252	0.12	0.00021	0.082	0.12	0.05	0.12	0	0.058	0.021	0.05	0.12	0.044	0	0.082	0.05	0.021	0.05	0	0.14
1253	0.23	0.00043	0.0018	0.23	0.0011	0.23	0	1.4e-06	0.039	0.0011	0.23	0.00095	0	0.0018	0.0011	0.039	0.0011	0	0.14
1254	0.23	0	8.5e-05	0.23	5.2e-05	0.23	0	0	0.039	5.2e-05	0.23	4.6e-05	0	8.5e-05	5.2e-05	0.039	5.2e-05	0	0.14
1255	0.22	0.023	0.00026	0.22	0.00016	0.22	0	0	0.038	0.00016	0.22	0.00014	0	0.00026	0.00016	0.038	0.00016	0	0.14
1256	0.23	0.00078	7.6e-06	0.23	4.7e-06	0.23	0	0	0.039	4.7e-06	0.23	4.1e-06	0	7.6e-06	4.7e-06	0.039	4.7e-06	0	0.14
1257	0.22	0.0039	0.009	0.22	0.0055	0.22	0	0.00041	0.037	0.0055	0.22	0.0049	0	0.009	0.0055	0.037	0.0055	0	0.14
1258	0.23	0	0.0017	0.23	0.001	0.23	0	0	0.039	0.001	0.23	0.00092	0	0.0017	0.001	0.039	0.001	0	0.14
1259	0.14	0	0.076	0.14	0.046	0.14	0	4.6e-05	0.024	0.046	0.14	0.041	0	0.076	0.046	0.024	0.046	0	0.14
1260	0.19	0	0.036	0.19	0.022	0.19	0	8.6e-05	0.032	0.022	0.19	0.019	0	0.036	0.022	0.032	0.022	0	0.14
1261	0.035	0	0.17	0.035	0.1	0.035	0	0.0052	0.006	0.1	0.035	0.091	0	0.17	0.1	0.006	0.1	2	0.22
1262	0.23	0.00012	0.00018	0.23	0.00011	0.23	0	0	0.039	0.00011	0.23	9.5e-05	0	0.00018	0.00011	0.039	0.00011	0	0.14
1263	0.042	0	0.16	0.042	0.099	0.042	0	0.012	0.0071	0.099	0.042	0.087	0	0.16	0.099	0.0071	0.099	2	0.22
1264	0.028	0	0.18	0.028	0.11	0.028	0	0.0043	0.0048	0.11	0.028	0.095	0	0.18	0.11	0.0048	0.11	2	0.22
1265	2.1e-05	0.23	0	2.1e-05	0	2.1e-05	0	0	3.5e-06	0	2.1e-05	0	0.77	0	0	3.5e-06	0	12	0.016
1266	0.22	0.0004	0.013	0.22	0.0078	0.22	0	0.00023	0.037	0.0078	0.22	0.0069	0	0.013	0.0078	0.037	0.0078	0	0.14
1267	0.22	0.00078	0.0076	0.22	0.0047	0.22	0	9.2e-05	0.038	0.0047	0.22	0.0041	0	0.0076	0.0047	0.038	0.0047	0	0.14
1268	0.11	0.52	0	0.11	0	0.11	0	0	0.019	0	0.11	0	0	0	0	0.019	0	1	0.078
1269	0.2	0.11	5.9e-05	0.2	3.6e-05	0.2	0	0	0.035	3.6e-05	0.2	3.2e-05	9.3e-06	5.9e-05	3.6e-05	0.035	3.6e-05	0	0.14
1270	0.23	6.2e-05	0.0043	0.23	0.0026	0.23	0	3.9e-06	0.038	0.0026	0.23	0.0023	0	0.0043	0.0026	0.038	0.0026	0	0.14
1271	0.21	0.002	0.019	0.21	0.012	0.21	0	0.002	0.035	0.012	0.21	0.01	0	0.019	0.012	0.035	0.012	0	0.14
1272	0.22	0.001	0.0072	0.22	0.0044	0.22	0	9.7e-05	0.038	0.0044	0.22	0.0039	0	0.0072	0.0044	0.038	0.0044	0	0.14
1273	0.23	0.00062	0.004	0.23	0.0024	0.23	0	1.5e-05	0.038	0.0024	0.23	0.0022	0	0.004	0.0024	0.038	0.0024	0	0.14
1274	0.22	0.0013	0.01	0.22	0.0063	0.22	0	0.00028	0.037	0.0063	0.22	0.0056	0	0.01	0.0063	0.037	0.0063	0	0.14
1275	0.2	0.13	1.8e-06	0.2	1.1e-06	0.2	0	0	0.034	1.1e-06	0.2	0	0	1.8e-06	1.1e-06	0.034	1.1e-06	0	0.14
1276	0.18	0.2	0	0.18	0	0.18	0	0	0.031	0	0.18	0	0	0	0	0.031	0	1	0.078
1277	0	0.00012	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	12	0.016
1278	0.2	0.00023	0.026	0.2	0.016	0.2	0	0.0035	0.034	0.016	0.2	0.014	0	0.026	0.016	0.034	0.016	0	0.14
1279	0.22	0.00016	0.009	0.22	0.0055	0.22	0	0.00013	0.037	0.0055	0.22	0.0049	0	0.009	0.0055	0.037	0.0055	0	0.14
1280	0.22	0.00079	0.0079	0.22	0.0048	0.22	0	0.00025	0.038	0.0048	0.22	0.0042	0	0.0079	0.0048	0.038	0.0048	0	0.14
1281	0.16	0.32	0	0.16	0	0.16	0	0	0.026	0	0.16	0	0	0	0	0.026	0	1	0.078
1282	0.23	0	4.3e-05	0.23	2.6e-05	0.23	0	0	0.039	2.6e-05	0.23	2.3e-05	0	4.3e-05	2.6e-05	0.039	2.6e-05	0	0.14
1283	0.16	0	0.06	0.16	0.036	0.16	0	0.015	0.027	0.036	0.16	0.032	0	0.06	0.036	0.027	0.036	0	0.14
1284	0.22	0.023	0.00034	0.22	0.00021	0.22	0	0	0.038	0.00021	0.22	0.00019	0	0.00034	0.00021	0.038	0.00021	0	0.14
1285	0.23	9.8e-05	0.0014	0.23	0.00083	0.23	0	0	0.039	0.00083	0.23	0.00073	0	0.0014	0.00083	0.039	0.00083	0	0.14
1286	0.22	2.9e-05	0.0089	0.22	0.0054	0.22	0	4e-05	0.037	0.0054	0.22	0.0048	0	0.0089	0.0054	0.037	0.0054	0	0.14
1287	0.22	0.034	0.00021	0.22	0.00013	0.22	0	0	0.038	0.00013	0.22	0.00011	3.2e-06	0.00021	0.00013	0.038	0.00013	0	0.14
1288	0.21	0.096	2.2e-06	0.21	0	0.21	0	0	0.035	0	0.21	0	0	2.2e-06	0	0.035	0	0	0.14
1289	0.23	3.5e-05	0.0027	0.23	0.0017	0.23	0	2.1e-06	0.039	0.0017	0.23	0.0015	0	0.0027	0.0017	0.039	0.0017	0	0.14
1290	0.23	0.001	0.0032	0.23	0.0019	0.23	0	2.8e-05	0.039	0.0019	0.23	0.0017	0	0.0032	0.0019	0.039	0.0019	0	0.14
1291	0.21	0.00068	0.019	0.21	0.012	0.21	0	0.0028	0.035	0.012	0.21	0.01	0	0.019	0.012	0.035	0.012	0	0.14
1292	0.22	0.00052	0.0095	0.22	0.0058	0.22	0	0.00032	0.037	0.0058	0.22	0.0051	0	0.0095	0.0058	0.037	0.0058	0	0.14
1293	0.22	0.042	0	0.22	0	0.22	0	0	0.038	0	0.22	0	0	0	0	0.038	0	0	0.14
1294	0.23	0.018	0.00013	0.23	8e-05	0.23	0	0	0.038	8e-05	0.23	7.1e-05	0	0.00013	8e-05	0.038	8e-05	0	0.14
1295	0	5.6e-06	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	12	0.016
1296	0.23	0.017	0.00054	0.23	0.00033	0.23	0	0	0.038	0.00033	0.23	0.00029	0	0.00054	0.00033	0.038	0.00033	0	0.14
1297	0.22	0	0.0061	0.22	0.0037	0.22	0	0	0.038	0.0037	0.22	0.0033	0	0.0061	0.0037	0.038	0.0037	0	0.14
1298	0.23	0	0.0038	0.23	0.0023	0.23	0	0	0.038	0.0023	0.23	0.0021	0	0.0038	0.0023	0.038	0.0023	0	0.14
1299	0.21	2.6e-05	0.013	0.21	0.0082	0.21	0	0.00011	0.037	0.0082	0.21	0.0073	0	0.013	0.0082	0.037	0.0082	0	0.14
1300	0.23	0.00011	0.00063	0.23	0.00039	0.23	0	0	0.039	0.00039	0.23	0.00034	0	0.00063	0.00039	0.039	0.00039	0	0.14
1301	0.22	0.0002	0.0093	0.22	0.0057	0.22	0	0.00016	0.037	0.0057	0.22	0.005	0	0.0093	0.0057	0.037	0.0057	0	0.14
1302	0.17	0.25	0	0.17	0	0.17	0	0	0.029	0	0.17	0	0	0	0	0.029	0	1	0.078
1303	0.00014	0	0.18	0.00014	0.11	0.00014	0	0.086	2.3e-05	0.11	0.00014	0.099	0	0.18	0.11	2.3e-05	0.11	2	0.22
1304	0.22	0.0003	0.011	0.22	0.0066	0.22	0	0.00031	0.037	0.0066	0.22	0.0058	0	0.011	0.0066	0.037	0.0066	0	0.14
1305	0.21	0.091	0	0.21	0	0.21	0	0	0.036	0	0.21	0	0	0	0	0.036	0	0	0.14
1306	0.058	0	0.15	0.058	0.092	0.058	0	1.8e-05	0.0099	0.092	0.058	0.081	0	0.15	0.092	0.0099	0.092	2	0.22
1307	0.076	0	0.13	0.076	0.082	0.076	0	0.0034	0.013	0.082	0.076	0.072	0	0.13	0.082	0.013	0.082	2	0.22
1308	0.22	0.00023	0.008	0.22	0.0049	0.22	0	0.00012	0.038	0.0049	0.22	0.0043	0	0.008	0.0049	0.038	0.0049	0	0.14
1309	0.23	0.021	0.00011	0.23	6.9e-05	0.23	0	0	0.038	6.9e-05	0.23	6.1e-05	0	0.00011	6.9e-05	0.038	6.9e-05	0	0.14
1310	0.1	4.2e-06	0.1	0.1	0.064	0.1	0	0.031	0.018	0.064	0.1	0.056	0	0.1	0.064	0.018	0.064	2	0.22
1311	0.12	0.48	0	0.12	0	0.12	0	0	0.02	0	0.12	0	0.00014	0	0	0.02	0	1	0.078
1312	0.23	0.0088	0	0.23	0	0.23	0	0	0.039	0	0.23	0	0	0	0	0.039	0	0	0.14
1313	0.17	0.28	0	0.17	0	0.17	0	0	0.028	0	0.17	0	0	0	0	0.028	0	1	0.078
1314	0.23	1.4e-05	0.00097	0.23	0.00059	0.23	0	0	0.039	0.00059	0.23	0.00052	0	0.00097	0.00059	0.039	0.00059	0	0.14
1315	0.11	0	0.1	0.11	0.063	0.11	0	0.013	0.018	0.063	0.11	0.056	0	0.1	0.063	0.018	0.063	0	0.14
1316	0.1	7.6e-06	0.089	0.1	0.054	0.1	0	0.1	0.018	0.054	0.1	0.048	0	0.089	0.054	0.018	0.054	7	0.3
1317	0.21	0.00057	0.021	0.21	0.013	0.21	0	0.0028	0.035	0.013	0.21	0.011	0	0.021	0.013	0.035	0.013	0	0.14
1318	0.22	0.00013	0.0092	0.22	0.0056	0.22	0	0.00012	0.037	0.0056	0.22	0.0049	0	0.0092	0.0056	0.037	0.0056	0	0.14
1319	0.22	0.024	0.00017	0.22	0.00011	0.22	0	0	0.038	0.00011	0.22	9.3e-05	0	0.00017	0.00011	0.038	0.00011	0	0.14
1320	0.15	0	0.067	0.15	0.041	0.15	0	0.002	0.026	0.041	0.15	0.036	0	0.067	0.041	0.026	0.041	0	0.14
1321	0.07	0	0.13	0.07	0.078	0.07	0	0.06	0.012	0.078	0.07	0.069	0	0.13	0.078	0.012	0.078	2	0.22
1322	0.23	0	0.0035	0.23	0.0021	0.23	0	0.0016	0.038	0.0021	0.23	0.0019	0	0.0035	0.0021	0.038	0.0021	0	0.14
1323	0.22	0.00053	0.0054	0.22	0.0033	0.22	0	7.2e-05	0.038	0.0033	0.22	0.0029	0	0.0054	0.0033	0.038	0.0033	0	0.14
1324	0.21	0.00042	0.017	0.21	0.01	0.21	0	0.0013	0.036	0.01	0.21	0.0091	0	0.017	0.01	0.036	0.01	0	0.14
1325	0.22	0.056	1e-05	0.22	6.2e-06	0.22	0	0	0.037	6.2e-06	0.22	5.5e-06	0	1e-05	6.2e-06	0.037	6.2e-06	0	0.14
1326	0.23	3e-05	0.0035	0.23	0.0021	0.23	0	3.7e-06	0.039	0.0021	0.23	0.0019	0	0.0035	0.0021	0.039	0.0021	0	0.14
1327	0.15	0	0.072	0.15	0.044	0.15	0	0.00047	0.025	0.044	0.15	0.039	0	0.072	0.044	0.025	0.044	0	0.14
1328	0.22	0.061	0	0.22	0	0.22	0	0	0.037	0	0.22	0	0	0	0	0.037	0	0	0.14
1329	0.13	7.8e-06	0.082	0.13	0.05	0.13	0	0.015	0.023	0.05	0.13	0.044	0	0.082	0.05	0.023	0.05	0	0.14
1330	0.23	0	0.0024	0.23	0.0015	0.23	0	0	0.039	0.0015	0.23	0.0013	0	0.0024	0.0015	0.039	0.0015	0	0.14
1331	0.16	0	0.063	0.16	0.038	0.16	0	0.013	0.026	0.038	0.16	0.034	0	0.063	0.038	0.026	0.038	0	0.14
1332	0.2	0.00027	0.027	0.2	0.016	0.2	0	0.0035	0.034	0.016	0.2	0.015	0	0.027	0.016	0.034	0.016	0	0.14
1333	0.23	0	0.0026	0.23	0.0016	0.23	0	0	0.039	0.0016	0.23	0.0014	0	0.0026	0.0016	0.039	0.0016	0	0.14
1334	0.23	0.00038	0.0031	0.23	0.0019	0.23	0	1.4e-05	0.039	0.0019	0.23	0.0017	0	0.0031	0.0019	0.039	0.0019	0	0.14
1335	0.2	0.11	3.6e-05	0.2	2.2e-05	0.2	0	0	0.035	2.2e-05	0.2	1.9e-05	3.7e-05	3.6e-05	2.2e-05	0.035	2.2e-05	0	0.14
1336	0.15	0	0.069	0.15	0.042	0.15	0	0.0077	0.025	0.042	0.15	0.037	0	0.069	0.042	0.025	0.042	0	0.14
1337	0.23	0	0.00041	0.23	0.00025	0.23	0	0	0.039	0.00025	0.23	0.00022	0	0.00041	0.00025	0.039	0.00025	0	0.14
1338	0.028	0.88	0	0.028	0	0.028	0	0	0.0047	0	0.028	0	3.7e-06	0	0	0.0047	0	1	0.078
1339	0.13	5e-05	0.084	0.13	0.052	0.13	0	0.022	0.022	0.052	0.13	0.046	0	0.084	0.052	0.022	0.052	0	0.14
1340	0.058	0.75	0	0.058	0	0.058	0	0	0.0098	0	0.058	0	0	0	0	0.0098	0	1	0.078
1341	0.04	2.7e-06	0.14	0.04	0.083	0.04	0	0.15	0.0068	0.083	0.04	0.074	0	0.14	0.083	0.0068	0.083	7	0.3
1342	0.17	0	0.057	0.17	0.035	0.17	0	0.00021	0.028	0.035	0.17	0.031	0	0.057	0.035	0.028	0.035	0	0.14
1343	0.11	0	0.1	0.11	0.064	0.11	0	0.0018	0.019	0.064	0.11	0.056	0	0.1	0.064	0.019	0.064	0	0.14
1344	0.22	0.002	0.0045	0.22	0.0027	0.22	0	4.2e-05	0.038	0.0027	0.22	0.0024	0	0.0045	0.0027	0.038	0.0027	0	0.14
1345	0.076	0.67	0	0.076	0	0.076	0	0	0.013	0	0.076	0	0	0	0	0.013	0	1	0.078
1346	0.22	0	0.0092	0.22	0.0056	0.22	0	0	0.037	0.0056	0.22	0.0049	0	0.0092	0.0056	0.037	0.0056	0	0.14
1347	0.23	1.3e-06	6.7e-05	0.23	4.1e-05	0.23	0	0	0.039	4.1e-05	0.23	3.6e-05	0	6.7e-05	4.1e-05	0.039	4.1e-05	0	0.14
1348	0.23	0	6.3e-06	0.23	3.9e-06	0.23	0	0	0.039	3.9e-06	0.23	3.4e-06	0	6.3e-06	3.9e-06	0.039	3.9e-06	0	0.14
1349	0.22	0.00042	0.012	0.22	0.0072	0.22	0	0.00019	0.037	0.0072	0.22	0.0063	0	0.012	0.0072	0.037	0.0072	0	0.14
1350	0.23	0	4.6e-05	0.23	2.8e-05	0.23	0	0	0.039	2.8e-05	0.23	2.5e-05	0	4.6e-05	2.8e-05	0.039	2.8e-05	0	0.14
1351	0.22	0.00032	0.0067	0.22	0.0041	0.22	0	0.00011	0.038	0.0041	0.22	0.0036	0	0.0067	0.0041	0.038	0.0041	0	0.14
1352	0.2	0	0.015	0.2	0.0091	0.2	0	0.057	0.034	0.0091	0.2	0.008	0	0.015	0.0091	0.034	0.0091	0	0.14
1353	0.19	0	0.039	0.19	0.024	0.19	0	0.00013	0.032	0.024	0.19	0.021	0	0.039	0.024	0.032	0.024	0	0.14
1354	0.22	0.00016	0.0064	0.22	0.0039	0.22	0	6.3e-05	0.038	0.0039	0.22	0.0034	0	0.0064	0.0039	0.038	0.0039	0	0.14
1355	0.14	0	0.077	0.14	0.047	0.14	0	0.00099	0.024	0.047	0.14	0.042	0	0.077	0.047	0.024	0.047	0	0.14
1356	0.23	0.00011	0.0022	0.23	0.0013	0.23	0	3.1e-06	0.039	0.0013	0.23	0.0012	0	0.0022	0.0013	0.039	0.0013	0	0.14
1357	0.23	0	0.00028	0.23	0.00017	0.23	0	0	0.039	0.00017	0.23	0.00015	0	0.00028	0.00017	0.039	0.00017	0	0.14
1358	0.23	0	0.00046	0.23	0.00028	0.23	0	0	0.039	0.00028	0.23	0.00025	0	0.00046	0.00028	0.039	0.00028	0	0.14
1359	0.2	8.4e-06	0.028	0.2	0.017	0.2	0	0.00062	0.034	0.017	0.2	0.015	0	0.028	0.017	0.034	0.017	0	0.14
1360	0.15	0	0.066	0.15	0.04	0.15	0	3.4e-05	0.026	0.04	0.15	0.035	0	0.066	0.04	0.026	0.04	0	0.14
1361	0.22	0.00079	0.0073	0.22	0.0045	0.22	0	0.00026	0.038	0.0045	0.22	0.0039	0	0.0073	0.0045	0.038	0.0045	0	0.14
1362	0.21	6.2e-06	0.015	0.21	0.0095	0.21	0	8.2e-05	0.036	0.0095	0.21	0.0083	0	0.015	0.0095	0.036	0.0095	0	0.14
1363	0.21	5.1e-05	0.017	0.21	0.01	0.21	0	0.00043	0.036	0.01	0.21	0.0091	0	0.017	0.01	0.036	0.01	0	0.14
1364	0.17	0	0.052	0.17	0.032	0.17	0	0.011	0.029	0.032	0.17	0.028	0	0.052	0.032	0.029	0.032	0	0.14
1365	0.17	0	0.055	0.17	0.033	0.17	0	0.00059	0.028	0.033	0.17	0.03	0	0.055	0.033	0.028	0.033	0	0.14
1366	0.16	0	0.057	0.16	0.035	0.16	0	0.0096	0.028	0.035	0.16	0.031	0	0.057	0.035	0.028	0.035	0	0.14
1367	0.23	0.00019	0.0021	0.23	0.0013	0.23	0	3.8e-06	0.039	0.0013	0.23	0.0011	0	0.0021	0.0013	0.039	0.0013	0	0.14
1368	0.16	0	0.062	0.16	0.038	0.16	0	0.009	0.027	0.038	0.16	0.033	0	0.062	0.038	0.027	0.038	0	0.14
1369	0.19	0	0.031	0.19	0.019	0.19	0	0	0.033	0.019	0.19	0.017	0	0.031	0.019	0.033	0.019	0	0.14
1370	0.046	0	0.16	0.046	0.098	0.046	0	0.0007	0.0078	0.098	0.046	0.087	0	0.16	0.098	0.0078	0.098	2	0.22
1371	0.044	0	0.15	0.044	0.092	0.044	0	0.06	0.0075	0.092	0.044	0.081	0	0.15	0.092	0.0075	0.092	2	0.22
1372	0.21	1.4e-05	0.018	0.21	0.011	0.21	0	0.00021	0.036	0.011	0.21	0.0096	0	0.018	0.011	0.036	0.011	0	0.14
1373	0	0.0001	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	12	0.016
1374	0.21	0.00014	0.019	0.21	0.012	0.21	0	0.0014	0.035	0.012	0.21	0.01	0	0.019	0.012	0.035	0.012	0	0.14
1375	0.16	0	0.059	0.16	0.036	0.16	0	0.0057	0.027	0.036	0.16	0.032	0	0.059	0.036	0.027	0.036	0	0.14
1376	0.059	0	0.15	0.059	0.091	0.059	0	0.00092	0.01	0.091	0.059	0.08	0	0.15	0.091	0.01	0.091	2	0.22
1377	0.033	0	0.17	0.033	0.11	0.033	0	0.00038	0.0055	0.11	0.033	0.093	0	0.17	0.11	0.0055	0.11	2	0.22
1378	0.2	0	0.022	0.2	0.014	0.2	0	0.03	0.034	0.014	0.2	0.012	0	0.022	0.014	0.034	0.014	0	0.14
1379	0.16	0	0.064	0.16	0.039	0.16	0	0.0041	0.027	0.039	0.16	0.035	0	0.064	0.039	0.027	0.039	0	0.14
1380	0.22	0	0.0076	0.22	0.0046	0.22	0	5e-06	0.038	0.0046	0.22	0.0041	0	0.0076	0.0046	0.038	0.0046	0	0.14
1381	0.18	5.1e-06	0.045	0.18	0.028	0.18	0	0.0043	0.03	0.028	0.18	0.024	0	0.045	0.028	0.03	0.028	0	0.14
1382	0.22	0	0.0097	0.22	0.0059	0.22	0	0	0.037	0.0059	0.22	0.0052	0	0.0097	0.0059	0.037	0.0059	0	0.14
1383	1.7e-05	0.016	0	1.7e-05	0	1.7e-05	0	0	2.9e-06	0	1.7e-05	0	0.98	0	0	2.9e-06	0	12	0.016
1384	0.2	2.4e-06	0.03	0.2	0.019	0.2	0	0.00031	0.033	0.019	0.2	0.016	0	0.03	0.019	0.033	0.019	0	0.14
1385	0.2	0	0.02	0.2	0.012	0.2	0	0.016	0.035	0.012	0.2	0.011	0	0.02	0.012	0.035	0.012	0	0.14
1386	0.19	0	0.033	0.19	0.02	0.19	0	0.03	0.032	0.02	0.19	0.018	0	0.033	0.02	0.032	0.02	0	0.14
1387	0.22	0.00094	0.013	0.22	0.0076	0.22	0	0.0014	0.037	0.0076	0.22	0.0067	0	0.013	0.0076	0.037	0.0076	0	0.14
1388	0.22	0.00026	0.0086	0.22	0.0053	0.22	0	0.00019	0.038	0.0053	0.22	0.0046	0	0.0086	0.0053	0.038	0.0053	0	0.14
1389	0.23	2e-05	0.0021	0.23	0.0013	0.23	0	0	0.039	0.0013	0.23	0.0011	0	0.0021	0.0013	0.039	0.0013	0	0.14
1390	0.22	0.00035	0.013	0.22	0.0079	0.22	0	0.00076	0.037	0.0079	0.22	0.007	0	0.013	0.0079	0.037	0.0079	0	0.14
1391	0.23	3.1e-05	0.00085	0.23	0.00052	0.23	0	0	0.039	0.00052	0.23	0.00046	0	0.00085	0.00052	0.039	0.00052	0	0.14
1392	0.2	6.5e-06	0.024	0.2	0.015	0.2	0	0.00029	0.035	0.015	0.2	0.013	0	0.024	0.015	0.035	0.015	0	0.14
1393	0.23	0.02	2e-06	0.23	1.3e-06	0.23	0	0	0.038	1.3e-06	0.23	1.1e-06	0	2e-06	1.3e-06	0.038	1.3e-06	0	0.14
1394	0.21	0	0.018	0.21	0.011	0.21	0	9.5e-06	0.036	0.011	0.21	0.0099	0	0.018	0.011	0.036	0.011	0	0.14
1395	0.13	0	0.086	0.13	0.052	0.13	0	0.0055	0.022	0.052	0.13	0.046	0	0.086	0.052	0.022	0.052	0	0.14
1396	0.15	0	0.067	0.15	0.041	0.15	0	0.0066	0.026	0.041	0.15	0.036	0	0.067	0.041	0.026	0.041	0	0.14
1397	0.11	0	0.1	0.11	0.062	0.11	0	0.0041	0.019	0.062	0.11	0.055	0	0.1	0.062	0.019	0.062	0	0.14
1398	0.23	0.0024	0	0.23	0	0.23	0	0	0.039	0	0.23	0	0	0	0	0.039	0	0	0.14
1399	0.19	5.8e-06	0.036	0.19	0.022	0.19	0	0.0012	0.032	0.022	0.19	0.02	0	0.036	0.022	0.032	0.022	0	0.14
1400	0.16	0	0.063	0.16	0.038	0.16	0	0.0026	0.027	0.038	0.16	0.034	0	0.063	0.038	0.027	0.038	0	0.14
1401	0.21	2.1e-06	0.018	0.21	0.011	0.21	0	6e-05	0.036	0.011	0.21	0.0095	0	0.018	0.011	0.036	0.011	0	0.14
1402	0.2	2.8e-05	0.03	0.2	0.018	0.2	0	0.0021	0.033	0.018	0.2	0.016	0	0.03	0.018	0.033	0.018	0	0.14
1403	0.23	2.1e-05	0.0027	0.23	0.0016	0.23	0	1.8e-06	0.039	0.0016	0.23	0.0014	0	0.0027	0.0016	0.039	0.0016	0	0.14
1404	0.23	0.00018	0.0016	0.23	0.00097	0.23	0	0	0.039	0.00097	0.23	0.00086	0	0.0016	0.00097	0.039	0.00097	0	0.14
1405	0.22	0.027	5.2e-06	0.22	3.2e-06	0.22	0	0	0.038	3.2e-06	0.22	2.8e-06	0	5.2e-06	3.2e-06	0.038	3.2e-06	0	0.14
1406	0.22	0	0.0036	0.22	0.0022	0.22	0	0.042	0.037	0.0022	0.22	0.0019	0	0.0036	0.0022	0.037	0.0022	0	0.14
1407	0.23	0.0005	0.0039	0.23	0.0024	0.23	0	3.6e-05	0.038	0.0024	0.23	0.0021	0	0.0039	0.0024	0.038	0.0024	0	0.14
1408	0.19	1e-05	0.033	0.19	0.02	0.19	0	0.0013	0.033	0.02	0.19	0.018	0	0.033	0.02	0.033	0.02	0	0.14
1409	0.22	0.0013	0.0053	0.22	0.0032	0.22	0	0.00015	0.038	0.0032	0.22	0.0029	0	0.0053	0.0032	0.038	0.0032	0	0.14
1410	0.2	6.3e-05	0.024	0.2	0.015	0.2	0	0.0017	0.034	0.015	0.2	0.013	0	0.024	0.015	0.034	0.015	0	0.14
1411	0.21	0.0017	0.018	0.21	0.011	0.21	0	0.0069	0.035	0.011	0.21	0.0098	0	0.018	0.011	0.035	0.011	0	0.14
1412	0.2	0	0.022	0.2	0.014	0.2	0	0	0.035	0.014	0.2	0.012	0	0.022	0.014	0.035	0.014	0	0.14
1413	0.23	0	0.0022	0.23	0.0014	0.23	0	0	0.039	0.0014	0.23	0.0012	0	0.0022	0.0014	0.039	0.0014	0	0.14
1414	0.23	0.017	0	0.23	0	0.23	0	0	0.039	0	0.23	0	0	0	0	0.039	0	0	0.14
1415	0.22	0.00044	0.011	0.22	0.0065	0.22	0	0.00049	0.037	0.0065	0.22	0.0057	0	0.011	0.0065	0.037	0.0065	0	0.14
1416	0.22	0.00079	0.0079	0.22	0.0048	0.22	0	0.00025	0.038	0.0048	0.22	0.0042	0	0.0079	0.0048	0.038	0.0048	0	0.14
1417	0.18	8.2e-05	0.038	0.18	0.023	0.18	0	0.0086	0.031	0.023	0.18	0.021	0	0.038	0.023	0.031	0.023	0	0.14
1418	0.19	0	0.027	0.19	0.017	0.19	0	0.022	0.033	0.017	0.19	0.015	0	0.027	0.017	0.033	0.017	0	0.14
1419	5.2e-05	1	0	5.2e-05	0	5.2e-05	0	0	8.8e-06	0	5.2e-05	0	0	0	0	8.8e-06	0	1	0.078
1420	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0.078
1421	0.15	0	0.072	0.15	0.044	0.15	0	5.4e-06	0.025	0.044	0.15	0.039	0	0.072	0.044	0.025	0.044	0	0.14
1422	0.16	0	0.045	0.16	0.028	0.16	0	0.074	0.028	0.028	0.16	0.024	0	0.045	0.028	0.028	0.028	0	0.14
