SNV	cluster0	cluster1	cluster2	cluster3	cluster4	cluster5	cluster6	cluster7	cluster8	cluster9	cluster10	cluster11	cluster	dcf0
1268	0.22	0	0.03	0	0	0.22	0	0.26	0.26	0	0	0	7	0.078
1269	0.41	5.9e-05	0.056	9.2e-05	5.2e-05	0.41	0	0.057	0.057	9.3e-06	9.2e-05	0	0	0.14
1270	0.46	0.0042	0.062	0.0067	0.0038	0.46	0	3.1e-05	3.1e-05	0	0.0067	3.9e-06	0	0.14
1271	0.42	0.019	0.057	0.029	0.017	0.42	0	0.001	0.001	0	0.029	0.002	0	0.14
1272	0.45	0.0072	0.061	0.011	0.0063	0.45	0	0.00052	0.00052	0	0.011	9.7e-05	0	0.14
1273	0.46	0.004	0.062	0.0062	0.0035	0.46	0	0.00031	0.00031	0	0.0062	1.5e-05	0	0.14
1274	0.44	0.01	0.06	0.016	0.0091	0.44	0	0.00064	0.00064	0	0.016	0.00028	0	0.14
1275	0.41	1.8e-06	0.055	2.8e-06	1.6e-06	0.41	0	0.063	0.063	0	2.8e-06	0	0	0.14
1276	0.37	0	0.051	0	0	0.37	0	0.1	0.1	0	0	0	0	0.14
1277	0	0	0	0	0	0	0	6.1e-05	6.1e-05	1	0	0	9	0.016
1278	0.41	0.025	0.055	0.04	0.023	0.41	0	0.00011	0.00011	0	0.04	0.0035	0	0.14
1279	0.45	0.0089	0.061	0.014	0.0079	0.45	0	8e-05	8e-05	0	0.014	0.00013	0	0.14
1280	0.45	0.0078	0.061	0.012	0.0069	0.45	0	0.0004	0.0004	0	0.012	0.00025	0	0.14
1281	0.32	0	0.043	0	0	0.32	0	0.16	0.16	0	0	0	0	0.14
1282	0.47	4.3e-05	0.063	6.7e-05	3.8e-05	0.47	0	0	0	0	6.7e-05	0	0	0.14
1283	0.32	0.059	0.044	0.093	0.052	0.32	0	0	0	0	0.093	0.015	0	0.14
1284	0.46	0.00034	0.062	0.00054	0.0003	0.46	0	0.012	0.012	0	0.00054	0	0	0.14
1285	0.47	0.0013	0.063	0.0021	0.0012	0.47	0	4.9e-05	4.9e-05	0	0.0021	0	0	0.14
1286	0.45	0.0088	0.061	0.014	0.0078	0.45	0	1.4e-05	1.4e-05	0	0.014	4e-05	0	0.14
1287	0.45	0.00021	0.061	0.00032	0.00018	0.45	0	0.017	0.017	3.2e-06	0.00032	0	0	0.14
1288	0.42	2.2e-06	0.057	3.5e-06	0	0.42	0	0.048	0.048	0	3.5e-06	0	0	0.14
1289	0.46	0.0027	0.063	0.0042	0.0024	0.46	0	1.8e-05	1.8e-05	0	0.0042	2.1e-06	0	0.14
1290	0.46	0.0032	0.062	0.005	0.0028	0.46	0	0.0005	0.0005	0	0.005	2.8e-05	0	0.14
1291	0.42	0.019	0.057	0.03	0.017	0.42	0	0.00034	0.00034	0	0.03	0.0028	0	0.14
1292	0.45	0.0095	0.06	0.015	0.0084	0.45	0	0.00026	0.00026	0	0.015	0.00032	0	0.14
1293	0.45	0	0.061	0	0	0.45	0	0.021	0.021	0	0	0	0	0.14
1294	0.46	0.00013	0.062	0.0002	0.00012	0.46	0	0.009	0.009	0	0.0002	0	0	0.14
1295	0	0	0	0	0	0	0	2.8e-06	2.8e-06	1	0	0	9	0.016
1296	0.46	0.00054	0.062	0.00084	0.00047	0.46	0	0.0084	0.0084	0	0.00084	0	0	0.14
1297	0.45	0.0061	0.062	0.0096	0.0054	0.45	0	0	0	0	0.0096	0	0	0.14
1298	0.46	0.0038	0.062	0.006	0.0034	0.46	0	0	0	0	0.006	0	0	0.14
1299	0.44	0.013	0.059	0.021	0.012	0.44	0	1.3e-05	1.3e-05	0	0.021	0.00011	0	0.14
1300	0.47	0.00063	0.063	0.00099	0.00056	0.47	0	5.3e-05	5.3e-05	0	0.00099	0	0	0.14
1301	0.45	0.0092	0.061	0.015	0.0082	0.45	0	9.9e-05	9.9e-05	0	0.015	0.00016	0	0.14
1302	0.35	0	0.047	0	0	0.35	0	0.13	0.13	0	0	0	0	0.14
1303	0.00028	0.18	3.8e-05	0.29	0.16	0.00028	0	0	0	0	0.29	0.086	3	0.22
1304	0.44	0.011	0.06	0.017	0.0095	0.44	0	0.00015	0.00015	0	0.017	0.00031	0	0.14
1305	0.43	0	0.058	0	0	0.43	0	0.046	0.046	0	0	0	0	0.14
1306	0.12	0.15	0.016	0.23	0.13	0.12	0	0	0	0	0.23	1.8e-05	3	0.22
1307	0.15	0.13	0.021	0.21	0.12	0.15	0	0	0	0	0.21	0.0034	3	0.22
1308	0.45	0.0079	0.061	0.012	0.007	0.45	0	0.00012	0.00012	0	0.012	0.00012	0	0.14
1309	0.46	0.00011	0.062	0.00018	9.9e-05	0.46	0	0.01	0.01	0	0.00018	0	0	0.14
1310	0.21	0.1	0.028	0.16	0.092	0.21	0	2.1e-06	2.1e-06	0	0.16	0.031	0	0.14
1311	0.24	0	0.033	0	0	0.24	0	0.24	0.24	0.00014	0	0	0	0.14
1312	0.46	0	0.063	0	0	0.46	0	0.0044	0.0044	0	0	0	0	0.14
1313	0.34	0	0.046	0	0	0.34	0	0.14	0.14	0	0	0	0	0.14
1314	0.47	0.00096	0.063	0.0015	0.00085	0.47	0	6.8e-06	6.8e-06	0	0.0015	0	0	0.14
1315	0.22	0.1	0.03	0.16	0.091	0.22	0	0	0	0	0.16	0.013	0	0.14
1316	0.21	0.088	0.029	0.14	0.078	0.21	0	3.8e-06	3.8e-06	0	0.14	0.11	0	0.14
1317	0.42	0.021	0.057	0.032	0.018	0.42	0	0.00028	0.00028	0	0.032	0.0028	0	0.14
1318	0.45	0.0091	0.061	0.014	0.008	0.45	0	6.3e-05	6.3e-05	0	0.014	0.00012	0	0.14
1319	0.46	0.00017	0.062	0.00027	0.00015	0.46	0	0.012	0.012	0	0.00027	0	0	0.14
1320	0.31	0.066	0.042	0.1	0.059	0.31	0	0	0	0	0.1	0.002	0	0.14
1321	0.14	0.13	0.019	0.2	0.11	0.14	0	0	0	0	0.2	0.06	3	0.22
1322	0.46	0.0034	0.062	0.0054	0.003	0.46	0	0	0	0	0.0054	0.0016	0	0.14
1323	0.46	0.0053	0.062	0.0084	0.0047	0.46	0	0.00026	0.00026	0	0.0084	7.2e-05	0	0.14
1324	0.43	0.017	0.058	0.026	0.015	0.43	0	0.00021	0.00021	0	0.026	0.0013	0	0.14
1325	0.44	1e-05	0.06	1.6e-05	8.9e-06	0.44	0	0.028	0.028	0	1.6e-05	0	0	0.14
1326	0.46	0.0034	0.062	0.0054	0.0031	0.46	0	1.5e-05	1.5e-05	0	0.0054	3.7e-06	0	0.14
1327	0.3	0.071	0.041	0.11	0.063	0.3	0	0	0	0	0.11	0.00047	0	0.14
1328	0.44	0	0.06	0	0	0.44	0	0.03	0.03	0	0	0	0	0.14
1329	0.27	0.081	0.037	0.13	0.072	0.27	0	3.9e-06	3.9e-06	0	0.13	0.015	0	0.14
1330	0.46	0.0024	0.063	0.0038	0.0021	0.46	0	0	0	0	0.0038	0	0	0.14
1331	0.32	0.062	0.043	0.098	0.055	0.32	0	0	0	0	0.098	0.013	0	0.14
1332	0.4	0.027	0.055	0.042	0.024	0.4	0	0.00013	0.00013	0	0.042	0.0035	0	0.14
1333	0.46	0.0026	0.063	0.0041	0.0023	0.46	0	0	0	0	0.0041	0	0	0.14
1334	0.46	0.0031	0.062	0.0048	0.0027	0.46	0	0.00019	0.00019	0	0.0048	1.4e-05	0	0.14
1335	0.42	3.6e-05	0.056	5.6e-05	3.2e-05	0.42	0	0.055	0.055	3.7e-05	5.6e-05	0	0	0.14
1336	0.3	0.068	0.041	0.11	0.06	0.3	0	0	0	0	0.11	0.0077	0	0.14
1337	0.47	0.0004	0.063	0.00064	0.00036	0.47	0	0	0	0	0.00064	0	0	0.14
1338	0.056	0	0.0077	0	0	0.056	0	0.44	0.44	3.7e-06	0	0	7	0.078
1339	0.26	0.084	0.035	0.13	0.074	0.26	0	2.5e-05	2.5e-05	0	0.13	0.022	0	0.14
1340	0.12	0	0.016	0	0	0.12	0	0.38	0.38	0	0	0	7	0.078
1341	0.081	0.14	0.011	0.21	0.12	0.081	0	1.4e-06	1.4e-06	0	0.21	0.15	3	0.22
1342	0.34	0.056	0.046	0.088	0.05	0.34	0	0	0	0	0.088	0.00021	0	0.14
1343	0.22	0.1	0.03	0.16	0.092	0.22	0	0	0	0	0.16	0.0018	0	0.14
1344	0.46	0.0044	0.062	0.007	0.0039	0.46	0	0.00099	0.00099	0	0.007	4.2e-05	0	0.14
1345	0.15	0	0.021	0	0	0.15	0	0.34	0.34	0	0	0	7	0.078
1346	0.45	0.0091	0.061	0.014	0.008	0.45	0	0	0	0	0.014	0	0	0.14
1347	0.47	6.6e-05	0.063	0.0001	5.8e-05	0.47	0	0	0	0	0.0001	0	0	0.14
1348	0.47	6.3e-06	0.063	9.9e-06	5.6e-06	0.47	0	0	0	0	9.9e-06	0	0	0.14
1349	0.44	0.012	0.06	0.018	0.01	0.44	0	0.00021	0.00021	0	0.018	0.00019	0	0.14
1350	0.47	4.5e-05	0.063	7.1e-05	4e-05	0.47	0	0	0	0	7.1e-05	0	0	0.14
1351	0.45	0.0066	0.061	0.01	0.0059	0.45	0	0.00016	0.00016	0	0.01	0.00011	0	0.14
1352	0.41	0.015	0.055	0.023	0.013	0.41	0	0	0	0	0.023	0.057	0	0.14
1353	0.38	0.039	0.051	0.061	0.035	0.38	0	0	0	0	0.061	0.00013	0	0.14
1354	0.45	0.0063	0.061	0.0099	0.0056	0.45	0	8e-05	8e-05	0	0.0099	6.3e-05	0	0.14
1355	0.29	0.076	0.039	0.12	0.068	0.29	0	0	0	0	0.12	0.00099	0	0.14
1356	0.46	0.0022	0.063	0.0034	0.0019	0.46	0	5.4e-05	5.4e-05	0	0.0034	3.1e-06	0	0.14
1357	0.47	0.00028	0.063	0.00044	0.00025	0.47	0	0	0	0	0.00044	0	0	0.14
1358	0.47	0.00045	0.063	0.00072	0.0004	0.47	0	0	0	0	0.00072	0	0	0.14
1359	0.4	0.028	0.054	0.044	0.025	0.4	0	4.2e-06	4.2e-06	0	0.044	0.00062	0	0.14
1360	0.31	0.065	0.043	0.1	0.058	0.31	0	0	0	0	0.1	3.4e-05	0	0.14
1361	0.45	0.0072	0.061	0.011	0.0064	0.45	0	0.00039	0.00039	0	0.011	0.00026	0	0.14
1362	0.43	0.015	0.059	0.024	0.014	0.43	0	3.1e-06	3.1e-06	0	0.024	8.2e-05	0	0.14
1363	0.43	0.017	0.058	0.026	0.015	0.43	0	2.5e-05	2.5e-05	0	0.026	0.00043	0	0.14
1364	0.34	0.052	0.046	0.081	0.046	0.34	0	0	0	0	0.081	0.011	0	0.14
1365	0.34	0.054	0.046	0.085	0.048	0.34	0	0	0	0	0.085	0.00059	0	0.14
1366	0.33	0.057	0.045	0.089	0.05	0.33	0	0	0	0	0.089	0.0096	0	0.14
1367	0.46	0.002	0.063	0.0032	0.0018	0.46	0	9.3e-05	9.3e-05	0	0.0032	3.8e-06	0	0.14
1368	0.32	0.061	0.043	0.096	0.054	0.32	0	0	0	0	0.096	0.009	0	0.14
1369	0.4	0.031	0.054	0.048	0.027	0.4	0	0	0	0	0.048	0	0	0.14
1370	0.093	0.16	0.013	0.25	0.14	0.093	0	0	0	0	0.25	0.0007	3	0.22
1371	0.09	0.15	0.012	0.23	0.13	0.09	0	0	0	0	0.23	0.06	3	0.22
1372	0.43	0.018	0.058	0.028	0.016	0.43	0	7.2e-06	7.2e-06	0	0.028	0.00021	0	0.14
1373	0	0	0	0	0	0	0	5.2e-05	5.2e-05	1	0	0	9	0.016
1374	0.42	0.019	0.057	0.03	0.017	0.42	0	6.9e-05	6.9e-05	0	0.03	0.0014	0	0.14
1375	0.33	0.059	0.044	0.092	0.052	0.33	0	0	0	0	0.092	0.0057	0	0.14
1376	0.12	0.15	0.016	0.23	0.13	0.12	0	0	0	0	0.23	0.00092	3	0.22
1377	0.066	0.17	0.009	0.27	0.15	0.066	0	0	0	0	0.27	0.00038	3	0.22
1378	0.4	0.022	0.055	0.035	0.02	0.4	0	0	0	0	0.035	0.03	0	0.14
1379	0.32	0.064	0.043	0.1	0.056	0.32	0	0	0	0	0.1	0.0041	0	0.14
1380	0.45	0.0075	0.061	0.012	0.0067	0.45	0	0	0	0	0.012	5e-06	0	0.14
1381	0.36	0.045	0.049	0.07	0.04	0.36	0	2.6e-06	2.6e-06	0	0.07	0.0043	0	0.14
1382	0.45	0.0096	0.06	0.015	0.0085	0.45	0	0	0	0	0.015	0	0	0.14
1383	3.4e-05	0	4.6e-06	0	0	3.4e-05	0	0.0082	0.0082	0.98	0	0	9	0.016
1384	0.4	0.03	0.054	0.047	0.027	0.4	0	0	0	0	0.047	0.00031	0	0.14
1385	0.41	0.019	0.056	0.031	0.017	0.41	0	0	0	0	0.031	0.016	0	0.14
1386	0.38	0.032	0.051	0.051	0.029	0.38	0	0	0	0	0.051	0.03	0	0.14
1387	0.44	0.012	0.059	0.019	0.011	0.44	0	0.00047	0.00047	0	0.019	0.0014	0	0.14
1388	0.45	0.0085	0.061	0.013	0.0075	0.45	0	0.00013	0.00013	0	0.013	0.00019	0	0.14
1389	0.46	0.0021	0.063	0.0033	0.0019	0.46	0	9.8e-06	9.8e-06	0	0.0033	0	0	0.14
1390	0.44	0.013	0.059	0.02	0.011	0.44	0	0.00018	0.00018	0	0.02	0.00076	0	0.14
1391	0.47	0.00084	0.063	0.0013	0.00075	0.47	0	1.5e-05	1.5e-05	0	0.0013	0	0	0.14
1392	0.41	0.024	0.056	0.037	0.021	0.41	0	3.3e-06	3.3e-06	0	0.037	0.00029	0	0.14
1393	0.46	2e-06	0.062	3.2e-06	1.8e-06	0.46	0	0.01	0.01	0	3.2e-06	0	0	0.14
1394	0.43	0.018	0.058	0.029	0.016	0.43	0	0	0	0	0.029	9.5e-06	0	0.14
1395	0.27	0.085	0.036	0.13	0.075	0.27	0	0	0	0	0.13	0.0055	0	0.14
1396	0.31	0.066	0.042	0.1	0.058	0.31	0	0	0	0	0.1	0.0066	0	0.14
1397	0.23	0.1	0.031	0.16	0.089	0.23	0	0	0	0	0.16	0.0041	0	0.14
1398	0.47	0	0.063	0	0	0.47	0	0.0012	0.0012	0	0	0	0	0.14
1399	0.38	0.036	0.052	0.056	0.032	0.38	0	2.9e-06	2.9e-06	0	0.056	0.0012	0	0.14
1400	0.32	0.062	0.043	0.098	0.055	0.32	0	0	0	0	0.098	0.0026	0	0.14
1401	0.43	0.018	0.058	0.028	0.016	0.43	0	0	0	0	0.028	6e-05	0	0.14
1402	0.4	0.03	0.054	0.047	0.026	0.4	0	1.4e-05	1.4e-05	0	0.047	0.0021	0	0.14
1403	0.46	0.0027	0.063	0.0042	0.0023	0.46	0	1e-05	1e-05	0	0.0042	1.8e-06	0	0.14
1404	0.46	0.0016	0.063	0.0025	0.0014	0.46	0	9.2e-05	9.2e-05	0	0.0025	0	0	0.14
1405	0.46	5.1e-06	0.062	8.1e-06	4.5e-06	0.46	0	0.013	0.013	0	8.1e-06	0	0	0.14
1406	0.44	0.0035	0.06	0.0055	0.0031	0.44	0	0	0	0	0.0055	0.042	0	0.14
1407	0.46	0.0038	0.062	0.006	0.0034	0.46	0	0.00025	0.00025	0	0.006	3.6e-05	0	0.14
1408	0.39	0.033	0.053	0.051	0.029	0.39	0	5.2e-06	5.2e-06	0	0.051	0.0013	0	0.14
1409	0.46	0.0052	0.062	0.0082	0.0046	0.46	0	0.00066	0.00066	0	0.0082	0.00015	0	0.14
1410	0.41	0.024	0.056	0.038	0.021	0.41	0	3.2e-05	3.2e-05	0	0.038	0.0017	0	0.14
1411	0.42	0.018	0.057	0.028	0.016	0.42	0	0.00083	0.00083	0	0.028	0.0069	0	0.14
1412	0.42	0.022	0.056	0.035	0.02	0.42	0	0	0	0	0.035	0	0	0.14
1413	0.46	0.0022	0.063	0.0035	0.002	0.46	0	0	0	0	0.0035	0	0	0.14
1414	0.46	0	0.062	0	0	0.46	0	0.0085	0.0085	0	0	0	0	0.14
1415	0.44	0.011	0.06	0.017	0.0093	0.44	0	0.00022	0.00022	0	0.017	0.00049	0	0.14
1416	0.45	0.0078	0.061	0.012	0.0069	0.45	0	0.0004	0.0004	0	0.012	0.00025	0	0.14
1417	0.38	0.038	0.051	0.059	0.033	0.38	0	4.1e-05	4.1e-05	0	0.059	0.0086	0	0.14
1418	0.39	0.027	0.053	0.042	0.024	0.39	0	0	0	0	0.042	0.022	0	0.14
1419	0.00011	0	1.4e-05	0	0	0.00011	0	0.5	0.5	0	0	0	7	0.078
1420	0	0	0	0	0	0	0	0.5	0.5	0	0	0	7	0.078
1421	0.3	0.071	0.041	0.11	0.063	0.3	0	0	0	0	0.11	5.4e-06	0	0.14
1422	0.33	0.045	0.045	0.07	0.04	0.33	0	0	0	0	0.07	0.074	0	0.14
1423	0.39	0.033	0.053	0.052	0.029	0.39	0	1.1e-05	1.1e-05	0	0.052	0.0028	0	0.14
1424	0.35	0.05	0.048	0.078	0.044	0.35	0	0	0	0	0.078	0.00028	0	0.14
1425	0.44	0.012	0.06	0.018	0.01	0.44	0	5.1e-06	5.1e-06	0	0.018	5.3e-05	0	0.14
1426	0.45	0.0065	0.061	0.01	0.0058	0.45	0	6.1e-05	6.1e-05	0	0.01	5.7e-05	0	0.14
1427	0.47	3.4e-05	0.063	5.3e-05	3e-05	0.47	0	0	0	0	5.3e-05	0	0	0.14
1428	0.32	0.06	0.044	0.094	0.053	0.32	0	0	0	0	0.094	0.0081	0	0.14
1429	0.091	0.16	0.012	0.25	0.14	0.091	0	0	0	0	0.25	0.00044	3	0.22
1430	0.4	0.031	0.054	0.049	0.027	0.4	0	0	0	0	0.049	0.00047	0	0.14
1431	0.13	0.14	0.017	0.23	0.13	0.13	0	0	0	0	0.23	0.00081	3	0.22
1432	0.34	0.053	0.046	0.083	0.047	0.34	0	4.5e-06	4.5e-06	0	0.083	0.0065	0	0.14
1433	0.08	0.16	0.011	0.25	0.14	0.08	0	0	0	0	0.25	0.041	3	0.22
1434	0.37	0.043	0.05	0.067	0.038	0.37	0	3.4e-06	3.4e-06	0	0.067	0.0016	0	0.14
1435	0.46	0.002	0.063	0.0032	0.0018	0.46	0	7.9e-06	7.9e-06	0	0.0032	0	0	0.14
1436	0.47	0.00057	0.063	0.00089	0.0005	0.47	0	0	0	0	0.00089	0	0	0.14
1437	0.44	0.013	0.059	0.021	0.012	0.44	0	4.1e-05	4.1e-05	0	0.021	0.0003	0	0.14
1438	0.47	4.9e-05	0.063	7.8e-05	4.4e-05	0.47	0	0	0	0	7.8e-05	0	0	0.14
1439	0.47	0.0013	0.063	0.0021	0.0012	0.47	0	1.4e-05	1.4e-05	0	0.0021	0	0	0.14
1440	0.44	0.01	0.06	0.016	0.0089	0.44	0	5.8e-06	5.8e-06	0	0.016	4e-05	0	0.14
1441	0.38	0.032	0.052	0.051	0.029	0.38	0	0	0	0	0.051	0.018	0	0.14
1442	0.38	0.039	0.051	0.061	0.035	0.38	0	0	0	0	0.061	1.9e-05	0	0.14
1443	0.42	0.022	0.056	0.035	0.02	0.42	0	0	0	0	0.035	3.3e-06	0	0.14
1444	0.47	0.00017	0.063	0.00027	0.00015	0.47	0	0	0	0	0.00027	0	0	0.14
1445	0.42	0.02	0.057	0.031	0.017	0.42	0	1.3e-05	1.3e-05	0	0.031	0.00044	0	0.14
1446	0.11	0.13	0.016	0.2	0.11	0.11	0	0	0	0	0.2	0.11	3	0.22
1447	0	0	0	0	0	0	0	0	0	1	0	0	9	0.016
1448	0.22	0.1	0.03	0.16	0.091	0.22	0	0	0	0	0.16	0.0015	0	0.14
1449	0.44	0.01	0.059	0.016	0.0091	0.44	0	0	0	0	0.016	0.018	0	0.14
1450	0.15	0	0.02	0	0	0.15	0	0.34	0.34	0	0	0	7	0.078
1451	0.4	0.029	0.054	0.045	0.026	0.4	0	0	0	0	0.045	0	0	0.14
1452	0.4	0.027	0.054	0.042	0.024	0.4	0	7.7e-05	7.7e-05	0	0.042	0.0089	0	0.14
1453	0.39	0.028	0.052	0.044	0.025	0.39	0	0	0	0	0.044	0.035	0	0.14
1454	0.39	0.029	0.053	0.046	0.026	0.39	0	0	0	0	0.046	0.022	0	0.14
1455	0.4	0.029	0.054	0.046	0.026	0.4	0	0	0	0	0.046	0.0097	0	0.14
1456	0.34	0.055	0.046	0.087	0.049	0.34	0	0	0	0	0.087	0.00063	0	0.14
1457	0.4	0.022	0.055	0.034	0.019	0.4	0	0	0	0	0.034	0.031	0	0.14
1458	0.38	0.033	0.052	0.051	0.029	0.38	0	7.1e-06	7.1e-06	0	0.051	0.014	0	0.14
1459	0.14	0.14	0.019	0.22	0.12	0.14	0	0	0	0	0.22	0.0013	3	0.22
1460	0.4	0.024	0.054	0.038	0.021	0.4	0	0	0	0	0.038	0.02	0	0.14
1461	0.47	0.0012	0.063	0.0019	0.0011	0.47	0	0	0	0	0.0019	0	0	0.14
1462	0.08	0.16	0.011	0.26	0.15	0.08	0	0	0	0	0.26	0	3	0.22
1463	0.46	0.0022	0.063	0.0035	0.002	0.46	0	0	0	0	0.0035	0	0	0.14
1464	0.28	0.081	0.038	0.13	0.072	0.28	0	0	0	0	0.13	2e-05	0	0.14
1465	0.091	0.16	0.012	0.25	0.14	0.091	0	0	0	0	0.25	0	3	0.22
1466	0.13	0.14	0.018	0.22	0.13	0.13	0	0	0	0	0.22	1e-05	3	0.22
1467	0.44	0.014	0.059	0.022	0.012	0.44	0	0	0	0	0.022	7.1e-06	0	0.14
1468	0.44	0.012	0.06	0.018	0.01	0.44	0	3.7e-05	3.7e-05	0	0.018	0.00019	0	0.14
1469	0.095	0.14	0.013	0.22	0.13	0.095	0	0	0	0	0.22	0.078	3	0.22
1470	0.074	0.17	0.01	0.26	0.15	0.074	0	0	0	0	0.26	0.00037	3	0.22
1471	0.36	0.046	0.049	0.072	0.041	0.36	0	0	0	0	0.072	1.2e-05	0	0.14
1472	0.47	0.00048	0.063	0.00076	0.00043	0.47	0	0	0	0	0.00076	0	0	0.14
1473	0.39	0.032	0.053	0.05	0.028	0.39	0	0	0	0	0.05	8.1e-05	0	0.14
1474	0.41	0.015	0.056	0.024	0.014	0.41	0	0	0	0	0.024	0.044	0	0.14
1475	0.42	0.019	0.057	0.03	0.017	0.42	0	4.1e-06	4.1e-06	0	0.03	0.00018	0	0.14
1476	0.4	0.03	0.054	0.048	0.027	0.4	0	4.7e-06	4.7e-06	0	0.048	0.00089	0	0.14
1477	0.46	0.00038	0.062	0.00059	0.00033	0.46	0	0.01	0.01	0	0.00059	1.1e-06	0	0.14
1478	0.36	0.046	0.049	0.072	0.04	0.36	0	0	0	0	0.072	0	0	0.14
1479	0.46	0.0019	0.063	0.0029	0.0016	0.46	0	0	0	0	0.0029	0	0	0.14
1480	0.39	0.03	0.053	0.048	0.027	0.39	0	0	0	0	0.048	0.0093	0	0.14
1481	0.4	0.03	0.054	0.048	0.027	0.4	0	0	0	0	0.048	3.8e-05	0	0.14
1482	0.22	0.1	0.03	0.17	0.093	0.22	0	0	0	0	0.17	0.00034	0	0.14
1483	0.3	0.073	0.04	0.12	0.065	0.3	0	0	0	0	0.12	0.0013	0	0.14
1484	0.47	0.00054	0.063	0.00085	0.00048	0.47	0	4.9e-06	4.9e-06	0	0.00085	0	0	0.14
1485	0.45	0.0092	0.06	0.015	0.0082	0.45	0	0.0004	0.0004	0	0.015	0.00051	0	0.14
1486	0.28	0.077	0.038	0.12	0.068	0.28	0	0	0	0	0.12	0.0054	0	0.14
1487	0.45	0.0075	0.061	0.012	0.0066	0.45	0	0.0003	0.0003	0	0.012	0.00023	0	0.14
1488	0.45	0.0063	0.061	0.0099	0.0056	0.45	0	0.00057	0.00057	0	0.0099	0.00022	0	0.14
1489	0.37	0.042	0.05	0.067	0.038	0.37	0	0	0	0	0.067	1.5e-06	0	0.14
1490	0.39	0.03	0.053	0.047	0.026	0.39	0	0.00013	0.00013	0	0.047	0.022	0	0.14
1491	0.44	0.01	0.06	0.016	0.0089	0.44	0	4.6e-06	4.6e-06	0	0.016	3.3e-05	0	0.14
1492	0.39	0.034	0.052	0.054	0.03	0.39	0	0	0	0	0.054	0.00071	0	0.14
1493	0.46	0.0017	0.063	0.0027	0.0015	0.46	0	1.1e-05	1.1e-05	0	0.0027	0	0	0.14
1494	0.46	0.0018	0.063	0.0028	0.0016	0.46	0	3e-05	3e-05	0	0.0028	1.3e-06	0	0.14
1495	0.38	0.034	0.052	0.054	0.03	0.38	0	1.1e-05	1.1e-05	0	0.054	0.0097	0	0.14
1496	0.21	0.11	0.029	0.17	0.096	0.21	0	0	0	0	0.17	0.0031	0	0.14
1497	0.47	0.00077	0.063	0.0012	0.00068	0.47	0	0	0	0	0.0012	0	0	0.14
1498	0.4	0.027	0.054	0.043	0.024	0.4	0	3.6e-05	3.6e-05	0	0.043	0.0035	0	0.14
1499	1e-05	0	0	0	0	1e-05	0	0.0013	0.0013	1	0	0	9	0.016
1500	0.47	0.00051	0.063	0.0008	0.00045	0.47	0	3.2e-06	3.2e-06	0	0.0008	0	0	0.14
1501	0.34	0.051	0.047	0.081	0.045	0.34	0	0	0	0	0.081	0.0072	0	0.14
1502	0.17	0.13	0.023	0.2	0.11	0.17	0	0	0	0	0.2	9.2e-05	3	0.22
1503	0.47	0.00088	0.063	0.0014	0.00078	0.47	0	9.3e-06	9.3e-06	0	0.0014	0	0	0.14
1504	0.47	0.0011	0.063	0.0018	0.00099	0.47	0	2.1e-05	2.1e-05	0	0.0018	0	0	0.14
1505	0.46	0.0019	0.063	0.003	0.0017	0.46	0	7.9e-05	7.9e-05	0	0.003	2.4e-06	0	0.14
1506	0.46	0.0041	0.062	0.0064	0.0036	0.46	0	0.0002	0.0002	0	0.0064	2.9e-05	0	0.14
1507	0.0053	0.14	0.00072	0.22	0.13	0.0053	0	0	0	0	0.22	0.28	11	0.3
1508	0.36	0.037	0.048	0.059	0.033	0.36	0	0	0	0	0.059	0.049	0	0.14
1509	0.23	0.1	0.031	0.16	0.089	0.23	0	0	0	0	0.16	0.00014	0	0.14
1510	0.35	0.05	0.047	0.078	0.044	0.35	0	8.4e-06	8.4e-06	0	0.078	0.01	0	0.14
1511	0.38	0.037	0.052	0.058	0.033	0.38	0	1.1e-05	1.1e-05	0	0.058	0.0022	0	0.14
1512	0.47	9.3e-05	0.063	0.00015	8.2e-05	0.47	0	0	0	0	0.00015	0	0	0.14
1513	0.39	0.03	0.053	0.048	0.027	0.39	0	0.00012	0.00012	0	0.048	0.0079	0	0.14
1514	0.27	0.085	0.036	0.13	0.075	0.27	0	0	0	0	0.13	0.0021	0	0.14
1515	0.38	0.036	0.051	0.057	0.032	0.38	0	6.4e-05	6.4e-05	0	0.057	0.011	0	0.14
1516	0.22	0.1	0.03	0.16	0.091	0.22	0	0	0	0	0.16	0.0074	0	0.14
1517	0.33	0.057	0.044	0.09	0.05	0.33	0	0	0	0	0.09	0.018	0	0.14
1518	0.23	0.099	0.032	0.16	0.087	0.23	0	0	0	0	0.16	0.0028	0	0.14
1519	0.46	0.0044	0.062	0.007	0.0039	0.46	0	0	0	0	0.007	0	0	0.14
1520	0.44	0.014	0.059	0.022	0.012	0.44	0	0.00017	0.00017	0	0.022	0.00087	0	0.14
1521	0.46	0.0023	0.063	0.0036	0.002	0.46	0	7e-05	7e-05	0	0.0036	3.3e-06	0	0.14
1522	0.44	0.012	0.06	0.019	0.011	0.44	0	0.00034	0.00034	0	0.019	0.00077	0	0.14
1523	0.44	0.00016	0.06	0.00025	0.00014	0.44	0	0.031	0.031	2.1e-05	0.00025	0	0	0.14
1524	0.37	0.038	0.051	0.06	0.034	0.37	0	4.6e-05	4.6e-05	0	0.06	0.011	0	0.14
