SNV	cluster0	cluster1	cluster2	cluster3	cluster4	cluster5	cluster6	cluster7	cluster8	cluster	dcf0
665	0.88	3.2e-05	1.8e-05	0	0	0	1.5e-05	0.12	0	0	0.14
666	0.87	0.00028	0.00016	0.02	0	0	0.00013	0.11	0	0	0.14
667	0.87	0.0073	0.0041	2e-05	0	0	0.0034	0.11	0	0	0.14
668	0.86	0.011	0.0062	3.2e-06	0	0	0.0052	0.11	0	0	0.14
669	0.79	0.051	0.029	0.0003	0.0021	0	0.024	0.1	0	0	0.14
670	0.25	0	0	0.72	0	0	0	0.033	5.8e-06	3	0.078
671	0.88	6.3e-05	3.6e-05	0	0	0	3e-05	0.12	0	0	0.14
672	0.88	0.0048	0.0027	0	0	0	0.0023	0.11	0	0	0.14
673	0.88	0.00026	0.00015	0.00023	0	0	0.00012	0.12	0	0	0.14
674	0.88	0.00011	6.5e-05	1.8e-06	0	0	5.4e-05	0.12	0	0	0.14
675	0.8	0.047	0.027	0.00021	0.00048	0	0.022	0.1	0	0	0.14
676	0.74	0.08	0.045	0.00044	0.0034	0	0.038	0.097	0	0	0.14
677	0.88	0.0021	0.0012	0	0	0	0.001	0.12	0	0	0.14
678	0.88	0.0041	0.0023	0.0001	0	0	0.0019	0.12	0	0	0.14
679	0.88	0.00054	0.0003	1.2e-06	0	0	0.00025	0.12	0	0	0.14
680	0.0056	0.49	0.27	0	0.00019	0	0.23	0.00074	0	1	0.22
681	0.86	0.01	0.0057	0.0016	3.1e-05	0	0.0048	0.11	0	0	0.14
682	0.67	0.12	0.067	4.4e-06	0.0018	0	0.056	0.088	0	0	0.14
683	0.45	0	0	0.49	0	0	0	0.06	0	3	0.078
684	0.0043	0	0	0.013	0	0	0	0.00057	0.98	8	0.016
685	0.4	0.27	0.15	0	3.6e-05	0	0.13	0.053	0	0	0.14
686	0.87	0.0091	0.0051	3.3e-05	1.8e-06	0	0.0043	0.11	0	0	0.14
687	0.85	0.018	0.01	0.00085	0.00021	0	0.0084	0.11	0	0	0.14
688	0.32	0.31	0.18	0	0.0014	0	0.15	0.042	0	0	0.14
689	0.88	0.0034	0.0019	4.5e-06	0	0	0.0016	0.12	0	0	0.14
690	0.88	0.0018	0.001	0.00019	0	0	0.00084	0.12	0	0	0.14
691	0.86	0.013	0.0072	0.0011	4.2e-05	0	0.006	0.11	0	0	0.14
692	0.88	0.0003	0.00017	0.00016	0	0	0.00014	0.12	0	0	0.14
693	0.77	8.9e-05	5e-05	0.13	0	0	4.2e-05	0.1	4e-06	0	0.14
694	0.88	0.0021	0.0012	0.00058	0	0	0.00099	0.12	0	0	0.14
695	1.1e-05	0	0	1	0	0	0	1.4e-06	0	3	0.078
696	0.63	0.14	0.078	6.8e-06	0.0013	0	0.065	0.083	0	0	0.14
697	0.8	0.046	0.026	0	2.1e-06	0	0.022	0.11	0	0	0.14
698	0.62	0.14	0.077	0.00046	0.02	0	0.065	0.082	0	0	0.14
699	0.88	6.7e-06	3.8e-06	0	0	0	3.2e-06	0.12	0	0	0.14
700	0.88	9.1e-05	5.1e-05	8.8e-05	0	0	4.3e-05	0.12	0	0	0.14
701	0.61	0.14	0.082	0	0.02	0	0.069	0.08	0	0	0.14
702	0.88	0.0022	0.0012	0	0	0	0.001	0.12	0	0	0.14
703	0.76	0.065	0.036	0.00089	0.0029	0	0.031	0.1	0	0	0.14
704	0.71	0	0	0.2	0	0	0	0.093	0	0	0.14
705	0.88	0.00019	0.00011	2.6e-06	0	0	8.9e-05	0.12	0	0	0.14
706	0.88	0.00054	0.00031	8e-05	0	0	0.00026	0.12	0	0	0.14
707	0.84	0.022	0.012	9.9e-06	8.1e-06	0	0.01	0.11	0	0	0.14
708	0.82	0.035	0.02	1.4e-05	3.5e-05	0	0.017	0.11	0	0	0.14
709	0.73	0.084	0.047	0	3e-06	0	0.04	0.096	0	0	0.14
710	0.63	0.13	0.074	8e-06	0.017	0	0.062	0.083	0	0	0.14
711	0.88	0.00076	0.00043	0	0	0	0.00036	0.12	0	0	0.14
712	0.87	0.00029	0.00016	4.2e-05	0.0098	0	0.00014	0.11	0	0	0.14
713	0.85	0.012	0.0066	0	0.02	0	0.0055	0.11	0	0	0.14
714	0.87	0.0022	0.0012	6.3e-05	0.0096	0	0.001	0.11	0	0	0.14
715	0.62	0.14	0.08	0	0.0097	0	0.067	0.082	0	0	0.14
716	0.86	0.0078	0.0044	1.3e-05	0.014	0	0.0037	0.11	0	0	0.14
717	0.84	0.023	0.013	0.0005	0.00037	0	0.011	0.11	0	0	0.14
718	0.46	0.22	0.12	1.2e-05	0.043	0	0.1	0.06	0	0	0.14
719	0.62	0.14	0.078	5e-06	0.021	0	0.066	0.081	0	0	0.14
720	0.88	3.2e-05	1.8e-05	0	0.0064	0	1.5e-05	0.12	0	0	0.14
721	0.86	0.0077	0.0043	0.0019	0.0072	0	0.0036	0.11	0	0	0.14
722	0.87	0.0029	0.0016	0.00057	0.0071	0	0.0014	0.11	0	0	0.14
723	0.88	0.0043	0.0024	7.9e-05	1.4e-06	0	0.002	0.12	0	0	0.14
724	0.88	3.6e-05	2e-05	2.6e-06	0.0058	0	1.7e-05	0.12	0	0	0.14
725	0.72	0.08	0.045	6.1e-06	0.02	0	0.038	0.095	0	0	0.14
726	0.86	0.0087	0.0049	0.0021	0.0073	0	0.0041	0.11	0	0	0.14
727	0	1.8e-05	1e-05	1.3e-05	0	0	8.6e-06	0	1	8	0.016
728	0.88	2.4e-05	1.4e-05	0	0.0077	0	1.2e-05	0.12	0	0	0.14
729	0.1	0.43	0.24	0	0.016	0	0.2	0.014	0	1	0.22
730	0.52	0.18	0.1	2.9e-05	0.039	0	0.087	0.068	0	0	0.14
731	0.85	0.0063	0.0035	0	0.022	0	0.003	0.11	0	0	0.14
732	0.88	0.00051	0.00029	9.7e-05	0.0059	0	0.00024	0.12	0	0	0.14
733	0.84	0.019	0.011	0.0047	0.0078	0	0.009	0.11	0	0	0.14
734	0.85	0.0094	0.0053	0	0.021	0	0.0044	0.11	0	0	0.14
735	0.86	0.0055	0.0031	2.3e-05	0.012	0	0.0026	0.11	0	0	0.14
736	0.84	0.014	0.008	8.3e-06	0.016	0	0.0067	0.11	0	0	0.14
737	0.37	0.26	0.15	0	0.045	0	0.13	0.048	0	0	0.14
738	0.72	0.075	0.042	0	0.033	0	0.035	0.095	0	0	0.14
739	0.0055	0.24	0.14	0	0.5	0	0.11	0.00073	0	4	0.3
740	0.65	0.12	0.068	1.7e-05	0.021	0	0.057	0.085	0	0	0.14
741	0.88	7.6e-05	4.3e-05	1.5e-05	0.0042	0	3.6e-05	0.12	0	0	0.14
742	0.84	0.014	0.0081	0	0.019	0	0.0068	0.11	0	0	0.14
743	0.88	8.8e-05	4.9e-05	4.1e-06	0.0068	0	4.2e-05	0.12	0	0	0.14
744	0.5	0.2	0.11	0	0.024	0	0.096	0.065	0	0	0.14
745	0.81	0.037	0.021	0.00016	0.014	0	0.017	0.11	0	0	0.14
746	0.84	0.023	0.013	0.0042	0.0016	0	0.011	0.11	0	0	0.14
747	0.87	0.0016	0.00089	0.00018	0.0077	0	0.00075	0.11	0	0	0.14
748	0.56	0.17	0.094	2.7e-05	0.031	0	0.079	0.073	0	0	0.14
749	0.8	0.038	0.021	0.0016	0.013	0	0.018	0.11	0	0	0.14
750	0.74	0.069	0.039	0	0.022	0	0.033	0.097	0	0	0.14
751	0.84	0.017	0.0095	0.00055	0.011	0	0.008	0.11	0	0	0.14
752	0.85	5.7e-05	3.2e-05	0.037	0	0	2.7e-05	0.11	0	0	0.14
753	0.84	0.022	0.013	0	7.4e-06	0	0.011	0.11	0	0	0.14
754	0.71	0.095	0.054	4.1e-06	0.0012	0	0.045	0.093	0	0	0.14
755	0.79	0.051	0.029	1.2e-05	0.00031	0	0.024	0.1	0	0	0.14
756	0.73	0.047	0.027	0	0.078	0	0.022	0.096	0	0	0.14
757	0.88	0.0038	0.0021	7e-05	0	0	0.0018	0.12	0	0	0.14
758	0.73	0.082	0.046	0.00011	0.006	0	0.039	0.096	0	0	0.14
759	0.79	0.054	0.03	3.3e-05	0.00054	0	0.026	0.1	0	0	0.14
760	0.83	0.028	0.016	0.0001	0.00018	0	0.013	0.11	0	0	0.14
761	0.65	0.11	0.063	0	0.034	0	0.053	0.086	0	0	0.14
762	0.41	0.27	0.15	0	0.00045	0	0.13	0.053	0	0	0.14
763	0.48	0.18	0.1	0	0.088	0	0.086	0.063	0	0	0.14
764	0.86	0.012	0.0067	0.00013	2.2e-05	0	0.0056	0.11	0	0	0.14
765	0.74	0.079	0.045	0	0	0	0.038	0.097	0	0	0.14
766	0.87	0.0065	0.0036	1.3e-05	0	0	0.0031	0.11	0	0	0.14
767	0.72	0.061	0.035	0	0.058	0	0.029	0.095	0	0	0.14
768	0.69	0.1	0.057	0	0.0091	0	0.048	0.091	0	0	0.14
769	0.82	0.035	0.02	0.0015	0.0031	0	0.017	0.11	0	0	0.14
770	0.87	0.0019	0.0011	0.00013	0.014	0	0.00092	0.11	0	0	0.14
771	0.85	0.019	0.011	0.00094	0.00035	0	0.0091	0.11	0	0	0.14
772	0.86	0.016	0.0089	0	2.6e-06	0	0.0075	0.11	0	0	0.14
773	0.69	0.1	0.057	4.5e-06	0.0098	0	0.048	0.091	0	0	0.14
774	0.67	0.11	0.062	0	0.012	0	0.052	0.089	0	0	0.14
775	6.2e-06	0.0012	0.00065	0.00064	0	0	0.00054	0	1	8	0.016
776	0.81	0.029	0.016	0	0.031	0	0.014	0.11	0	0	0.14
777	0.81	0.02	0.011	0	0.048	0	0.0095	0.11	0	0	0.14
778	0.76	0.06	0.034	0.00045	0.012	0	0.029	0.1	0	0	0.14
779	0.69	0.097	0.054	0	0.019	0	0.046	0.091	0	0	0.14
780	0.85	0.011	0.0062	0.0024	0.012	0	0.0052	0.11	0	0	0.14
781	0.85	0.0057	0.0032	2.8e-06	0.024	0	0.0027	0.11	0	0	0.14
782	0.87	0.0029	0.0016	0.00028	0.014	0	0.0014	0.11	0	0	0.14
783	0.85	0.0033	0.0018	0	0.03	0	0.0015	0.11	0	0	0.14
784	0.86	0.00072	0.0004	0	0.021	0	0.00034	0.11	0	0	0.14
785	0.78	0.058	0.033	0	0	0	0.028	0.1	0	0	0.14
786	0.88	0.0013	0.00074	0	0	0	0.00062	0.12	0	0	0.14
787	0.75	0.074	0.042	0	0.00019	0	0.035	0.099	0	0	0.14
788	0.85	0.013	0.0075	0.002	0.0088	0	0.0063	0.11	0	0	0.14
789	0.79	0.038	0.021	0	0.025	0	0.018	0.1	0	0	0.14
790	0.88	0.00031	0.00018	7.3e-05	0.0042	0	0.00015	0.12	0	0	0.14
791	0.8	0.04	0.023	0.0027	0.013	0	0.019	0.1	0	0	0.14
792	0.79	0.055	0.031	8.9e-06	0.0003	0	0.026	0.1	0	0	0.14
793	0.73	0.075	0.042	1.4e-05	0.019	0	0.036	0.096	0	0	0.14
794	0.49	0.18	0.1	0.073	0.001	0	0.086	0.064	0	0	0.14
795	0.00038	0.49	0.28	0	0.00073	0	0.23	5e-05	0	1	0.22
796	0.87	0.0022	0.0012	0.0006	0.0052	0	0.001	0.11	0	0	0.14
797	0.88	3.4e-05	1.9e-05	9.3e-06	0	0	1.6e-05	0.12	0	0	0.14
798	0.86	0.011	0.0062	1.4e-06	0	0	0.0052	0.11	0	0	0.14
799	0.88	2.1e-05	1.2e-05	0	0	0	1e-05	0.12	0	0	0.14
800	0.86	0.015	0.0084	1.1e-06	0	0	0.007	0.11	0	0	0.14
801	0.71	0.097	0.055	6.5e-06	0.00039	0	0.046	0.093	0	0	0.14
802	0.87	0.0071	0.004	0.0013	1e-05	0	0.0033	0.11	0	0	0.14
803	0.85	0.019	0.011	5.2e-06	3.8e-06	0	0.0091	0.11	0	0	0.14
804	0.85	0.02	0.011	0.0021	0.00051	0	0.0093	0.11	0	0	0.14
805	0.87	0.0069	0.0039	2.5e-05	0	0	0.0033	0.11	0	0	0.14
806	0.23	0.36	0.2	0	0.00085	0	0.17	0.03	0	1	0.22
807	0.45	0.21	0.12	0.00015	0.058	0	0.1	0.059	0	0	0.14
808	0.88	0.0034	0.0019	0	0	0	0.0016	0.12	0	0	0.14
809	0.23	0.36	0.2	0	0.00014	0	0.17	0.03	0	1	0.22
810	0.85	0.02	0.011	0	1.1e-06	0	0.0096	0.11	0	0	0.14
811	0.77	0.064	0.036	0.0002	0.0011	0	0.03	0.1	0	0	0.14
812	0.85	0.017	0.0097	0	0	0	0.0081	0.11	0	0	0.14
813	0.88	0.0011	0.00063	0.00021	0	0	0.00053	0.12	0	0	0.14
814	0.013	0.33	0.19	0	0.32	0	0.16	0.0017	0	1	0.22
815	0.88	0.00025	0.00014	0	0	0	0.00012	0.12	0	0	0.14
816	0.85	0.02	0.011	0.0012	0.00015	0	0.0094	0.11	0	0	0.14
817	0.88	0.0019	0.0011	0.00023	0	0	0.00091	0.12	0	0	0.14
818	0.62	0.14	0.08	0.00016	0.011	0	0.067	0.081	0	0	0.14
819	0.83	0.029	0.016	0.0002	0.00012	0	0.014	0.11	0	0	0.14
820	0.86	0.01	0.0056	0.0076	0.0002	0	0.0047	0.11	3.9e-06	0	0.14
821	0.74	0.078	0.044	0.00035	0.0027	0	0.037	0.097	0	0	0.14
822	0.88	0.0019	0.001	0.00018	0	0	0.00088	0.12	0	0	0.14
823	0.66	0.12	0.068	6e-05	0.0033	0	0.057	0.087	0	0	0.14
824	0.88	0.0019	0.0011	0.0003	0	0	0.0009	0.12	0	0	0.14
825	0.88	0.0045	0.0025	0.00042	1.6e-06	0	0.0021	0.11	0	0	0.14
826	0.68	0.11	0.065	0	1.2e-05	0	0.054	0.089	0	0	0.14
827	0.87	0.01	0.0057	8.7e-06	1e-06	0	0.0048	0.11	0	0	0.14
828	0.88	5.4e-05	3e-05	2.3e-05	0	0	2.5e-05	0.12	0	0	0.14
829	0.84	0.024	0.013	0.0022	0.00034	0	0.011	0.11	0	0	0.14
830	0.88	0.0018	0.001	6.9e-05	0	0	0.00085	0.12	0	0	0.14
831	0.88	0.0025	0.0014	8.9e-05	0	0	0.0012	0.12	0	0	0.14
832	0.88	0.0015	0.00083	0.00028	0	0	0.0007	0.12	0	0	0.14
833	0.7	0.095	0.053	0	0.012	0	0.045	0.092	0	0	0.14
834	0.88	0.00082	0.00046	5e-05	0	0	0.00039	0.12	0	0	0.14
835	0.54	0.19	0.11	0	2e-05	0	0.091	0.071	0	0	0.14
836	0.62	0.15	0.083	0	0.00021	0	0.07	0.081	0	0	0.14
837	0.87	0.0084	0.0047	3.1e-06	0	0	0.004	0.11	0	0	0.14
838	0	0	0	0	0	0	0	0	1	8	0.016
839	0.85	5e-05	2.8e-05	0.042	0	0	2.4e-05	0.11	0	0	0.14
840	0.87	0.0058	0.0033	5.3e-06	0	0	0.0027	0.11	0	0	0.14
841	0.86	0.011	0.006	6.6e-05	1.1e-05	0	0.005	0.11	0	0	0.14
842	0.86	0.011	0.0064	6.7e-06	2.9e-06	0	0.0054	0.11	0	0	0.14
843	0.66	0.088	0.049	0	0.08	0	0.041	0.086	0	0	0.14
844	0.73	0.079	0.044	0.00031	0.013	0	0.037	0.096	0	0	0.14
845	0.67	0.12	0.067	4.4e-06	0.0018	0	0.056	0.088	0	0	0.14
846	0.7	0.1	0.056	0	0.00031	0	0.047	0.092	0	0	0.14
847	0.56	0.18	0.1	0	0.00069	0	0.086	0.073	0	0	0.14
848	0.86	0.012	0.0068	0	0	0	0.0057	0.11	0	0	0.14
849	0.79	0.051	0.029	0.00012	0.0011	0	0.024	0.1	0	0	0.14
850	0.58	0.17	0.094	0	0.0029	0	0.079	0.076	0	0	0.14
851	0.88	0.0012	0.0007	1.7e-05	0	0	0.00059	0.12	0	0	0.14
852	0.81	0.041	0.023	3.4e-05	0.00025	0	0.019	0.11	0	0	0.14
853	0.85	0.018	0.01	0.0022	0.00043	0	0.0086	0.11	0	0	0.14
854	0.85	0.021	0.012	0.00045	0.00022	0	0.0099	0.11	0	0	0.14
855	0.68	0.092	0.052	0	0.05	0	0.043	0.089	0	0	0.14
856	0.76	0.065	0.037	0.00033	0.0053	0	0.031	0.1	0	0	0.14
857	0.86	0.011	0.0062	6.4e-05	1.2e-05	0	0.0052	0.11	0	0	0.14
858	0.88	0.0015	0.00082	0	0	0	0.00069	0.12	0	0	0.14
859	0.71	0.095	0.053	2.5e-05	0.0029	0	0.045	0.093	0	0	0.14
860	0.62	0.15	0.082	1.4e-06	0.00054	0	0.069	0.082	0	0	0.14
861	0.75	0.00014	7.6e-05	0.15	0	0	6.4e-05	0.098	0.0016	0	0.14
862	0.86	0.014	0.0079	2.1e-06	2.3e-06	0	0.0067	0.11	0	0	0.14
863	0.81	0.041	0.023	0.0018	0.0013	0	0.02	0.11	0	0	0.14
864	0.87	0.0061	0.0034	2.7e-05	0	0	0.0029	0.11	0	0	0.14
865	0.86	0.011	0.0062	0.00013	7.1e-06	0	0.0052	0.11	0	0	0.14
866	0.78	0.055	0.031	3.2e-05	0.00021	0	0.026	0.1	0	0	0.14
867	0.88	2.7e-05	1.5e-05	0	0	0	1.3e-05	0.12	0	0	0.14
868	0.56	0.17	0.095	0.00025	0.029	0	0.08	0.073	0	0	0.14
869	0.88	1.2e-05	7e-06	1.5e-05	0	0	5.9e-06	0.12	0	0	0.14
870	0.46	0.23	0.13	0	0.00052	0	0.11	0.061	0	0	0.14
871	0.84	0.023	0.013	0	0	0	0.011	0.11	0	0	0.14
872	0.88	0.0018	0.001	0	0	0	0.00084	0.12	0	0	0.14
873	0.84	0.022	0.012	0.0002	5.5e-05	0	0.01	0.11	0	0	0.14
874	0.86	0.012	0.0067	0.0018	5e-05	0	0.0056	0.11	0	0	0.14
875	4.9e-05	0	0	0.0011	0	0	0	6.5e-06	1	8	0.016
876	0.86	0.01	0.0058	0.0006	1.6e-05	0	0.0048	0.11	0	0	0.14
877	0.88	1.6e-06	0	4.6e-06	0	0	0	0.12	0	0	0.14
878	0.88	0.0044	0.0025	0	0	0	0.0021	0.12	0	0	0.14
879	0.85	0.016	0.0089	0.0009	6.5e-05	0	0.0075	0.11	0	0	0.14
880	0.88	0.00058	0.00033	1.7e-05	0	0	0.00028	0.12	0	0	0.14
881	0.87	0.0058	0.0033	0.00093	5.1e-06	0	0.0028	0.11	0	0	0.14
882	0.78	0.056	0.032	0.0003	0.00096	0	0.027	0.1	0	0	0.14
883	0.59	0.16	0.092	0	2.7e-05	0	0.077	0.078	0	0	0.14
884	0.88	0	0	1.1e-06	0	0	0	0.12	0	0	0.14
885	0.85	0.02	0.011	1.8e-05	9e-06	0	0.0093	0.11	0	0	0.14
886	0.71	0.094	0.053	1.2e-06	0.00012	0	0.044	0.094	0	0	0.14
887	0.86	0.013	0.0071	0.00024	1.5e-05	0	0.006	0.11	0	0	0.14
888	0.85	0.018	0.01	0.00018	3.4e-05	0	0.0087	0.11	0	0	0.14
889	0.82	0.036	0.02	1.8e-05	4.4e-05	0	0.017	0.11	0	0	0.14
890	0.87	0.0085	0.0048	2.7e-05	1.3e-06	0	0.004	0.11	0	0	0.14
891	0.88	0.001	0.00058	0.00047	0	0	0.00049	0.12	0	0	0.14
892	0.4	0.22	0.12	7.6e-06	0.11	0	0.1	0.052	0	0	0.14
893	0.81	0.04	0.023	2.2e-05	0.00018	0	0.019	0.11	0	0	0.14
894	0.69	0.1	0.059	0	0.00018	0	0.05	0.091	0	0	0.14
895	0.79	4.9e-06	2.7e-06	0.11	0	0	2.3e-06	0.1	0	0	0.14
896	0.75	0.076	0.043	1.2e-05	0.00071	0	0.036	0.098	0	0	0.14
897	0.03	0.31	0.17	0	0.34	0	0.15	0.0039	0	4	0.3
898	0.3	0.32	0.18	0	0.00015	0	0.15	0.04	0	1	0.22
899	0.19	0.19	0.11	0	0.41	0	0.088	0.025	0	4	0.3
900	0.63	0.13	0.072	0.00023	0.028	0	0.06	0.083	0	0	0.14
901	0.85	0.021	0.012	5.3e-06	1.3e-05	0	0.01	0.11	0	0	0.14
902	0.1	0.37	0.21	0	0.13	0	0.18	0.014	0	1	0.22
903	8.2e-05	0.49	0.28	0	0.0012	0	0.23	1.1e-05	0	1	0.22
904	0.49	0.14	0.076	0	0.17	0	0.064	0.064	0	0	0.14
905	0.86	0.011	0.0061	7.2e-06	2.7e-06	0	0.0051	0.11	0	0	0.14
906	0.62	0.15	0.083	0	4.5e-05	0	0.07	0.081	0	0	0.14
907	0.066	0.38	0.21	0	0.16	0	0.18	0.0086	0	1	0.22
908	0.88	0.0021	0.0012	0	0	0	0.001	0.12	0	0	0.14
909	0.67	0.11	0.064	0	0.0069	0	0.054	0.088	0	0	0.14
910	0.47	0.21	0.12	0	0.04	0	0.1	0.062	0	0	0.14
911	0.29	0.18	0.1	0	0.31	0	0.084	0.038	0	4	0.3
912	0.52	0.18	0.1	0	0.043	0	0.087	0.068	0	0	0.14
913	0.0047	0.16	0.091	0	0.67	0	0.076	0.00061	0	4	0.3
914	0.095	0.27	0.15	0	0.34	0	0.13	0.013	0	4	0.3
915	0	0.017	0.0094	0	0.97	0	0.0079	0	0	4	0.3
916	0.86	0.014	0.0079	0	0	0	0.0066	0.11	0	0	0.14
917	0.86	1.5e-05	8.5e-06	0.032	0	0	7.2e-06	0.11	0	0	0.14
918	0.86	0.011	0.0062	0	0.0019	0	0.0052	0.11	0	0	0.14
919	0.54	0.13	0.072	0	0.12	0	0.061	0.071	0	0	0.14
920	1.9e-05	0.42	0.24	0	0.14	0	0.2	0	0	1	0.22
921	0.0018	0.033	0.019	0	0.93	0	0.016	0.00024	0	4	0.3
922	0.0025	0.48	0.27	0	0.022	0	0.23	0.00033	0	1	0.22
923	0.16	0.21	0.12	0	0.4	0	0.098	0.02	0	4	0.3
924	0.013	0.1	0.057	0	0.78	0	0.048	0.0017	0	4	0.3
925	0.64	0.14	0.077	0	0.0012	0	0.064	0.084	0	0	0.14
926	0.87	0.0048	0.0027	0.0012	9e-06	0	0.0023	0.11	0	0	0.14
927	0.88	0.0035	0.002	2.2e-05	0	0	0.0017	0.12	0	0	0.14
928	0.45	0.23	0.13	7.1e-06	0.026	0	0.11	0.059	0	0	0.14
929	0	0	0	6.9e-06	0	0	0	0	1	8	0.016
930	0.86	0.011	0.006	0	0.0043	0	0.0051	0.11	0	0	0.14
931	0.79	0.051	0.029	0	0	0	0.024	0.1	0	0	0.14
932	0.76	0.013	0.0071	0	0.12	0	0.0059	0.1	0	0	0.14
933	0.84	0.023	0.013	0.00055	0.00032	0	0.011	0.11	0	0	0.14
934	0.14	0.12	0.068	0	0.6	0	0.057	0.018	0	4	0.3
935	0.71	0.095	0.053	5.2e-05	0.0036	0	0.045	0.093	0	0	0.14
936	0.81	0.034	0.019	0	0.012	0	0.016	0.11	0	0	0.14
937	5.2e-06	0.33	0.19	0	0.33	0	0.16	0	0	1	0.22
938	0.79	0.054	0.03	0.00026	0.0019	0	0.025	0.1	0	0	0.14
939	0.87	0.0053	0.003	7.1e-05	0	0	0.0025	0.11	0	0	0.14
940	0.82	0.036	0.02	2.6e-06	3.3e-05	0	0.017	0.11	0	0	0.14
941	0.22	0.29	0.16	0	0.16	0	0.14	0.029	0	1	0.22
942	0.87	0.00018	0.0001	0.014	0	0	8.5e-05	0.11	0	0	0.14
943	0.88	0.0021	0.0012	0	0	0	0.001	0.12	0	0	0.14
944	0.87	0.0082	0.0046	6.9e-06	0	0	0.0039	0.11	0	0	0.14
945	8.8e-05	0.11	0.064	0	0.77	0	0.053	1.2e-05	0	4	0.3
946	0	0.49	0.27	0	0.01	0	0.23	0	0	1	0.22
947	0.85	0.017	0.0094	0.00013	5.3e-05	0	0.0079	0.11	0	0	0.14
948	0.12	0.28	0.16	0	0.28	0	0.13	0.016	0	1	0.22
949	0.84	0.023	0.013	0	0	0	0.011	0.11	0	0	0.14
950	0.87	0.00095	0.00054	0.011	0	0	0.00045	0.11	0	0	0.14
951	0.065	0.1	0.057	0	0.72	0	0.048	0.0085	0	4	0.3
952	0.00056	0.49	0.27	0	0.0072	0	0.23	7.4e-05	0	1	0.22
953	0.77	0.063	0.035	0	5e-05	0	0.03	0.1	0	0	0.14
954	0.47	0.23	0.13	0	0.00038	0	0.11	0.062	0	0	0.14
955	0.098	0.34	0.19	0	0.19	0	0.16	0.013	0	1	0.22
956	0.63	0.077	0.043	0	0.13	0	0.036	0.083	0	0	0.14
957	0.061	0.35	0.2	0	0.22	0	0.17	0.008	0	1	0.22
958	0.88	0.0027	0.0015	0	0	0	0.0013	0.12	0	0	0.14
959	0.8	0.002	0.0011	0	0.089	0	0.00095	0.11	0	0	0.14
960	0.83	0.0012	0.00067	0.059	3.7e-06	0	0.00056	0.11	0.0019	0	0.14
961	0.15	0.28	0.16	0	0.25	0	0.13	0.02	0	1	0.22
962	0.71	0.085	0.048	0	0.02	0	0.04	0.094	0	0	0.14
963	0.88	0.001	0.00056	0	0	0	0.00047	0.12	0	0	0.14
964	0.7	0.083	0.047	3.2e-06	0.042	2.9e-05	0.039	0.092	0	0	0.14
965	0.32	0.16	0.088	0	0.31	0	0.074	0.043	0	0	0.14
966	0.82	0.0061	0.0034	0	0.058	0	0.0029	0.11	0	0	0.14
967	0.87	0.0097	0.0055	0	0	0	0.0046	0.11	0	0	0.14
968	0.88	0.00025	0.00014	0	0	0	0.00012	0.12	0	0	0.14
969	0.15	0.15	0.085	0	0.52	0	0.072	0.019	0	4	0.3
970	0.0088	0.35	0.2	0	0.27	0	0.17	0.0012	0	1	0.22
971	0.53	0.13	0.075	0	0.13	0	0.063	0.069	0	0	0.14
972	0.86	0.015	0.0085	3.1e-05	1.6e-05	0	0.0071	0.11	0	0	0.14
973	0.66	0.12	0.069	0	0.0051	0	0.058	0.087	0	0	0.14
974	0.87	0.0056	0.0031	0	0	0	0.0026	0.11	0	0	0.14
975	0.77	0.059	0.033	0	0.014	0	0.028	0.1	0	0	0.14
976	0.7	0.076	0.043	3.1e-06	0.057	0	0.036	0.091	0	0	0.14
977	0.87	0.0075	0.0042	3.5e-06	0	0	0.0036	0.11	0	0	0.14
978	0.8	0.046	0.026	0.001	0.0031	0	0.022	0.1	0	0	0.14
979	0.26	0.32	0.18	0	0.066	0	0.15	0.034	0	1	0.22
980	0.0039	0.48	0.27	0	0.023	0	0.23	0.00051	0	1	0.22
981	0.86	0.00012	6.7e-05	0.024	0	0	5.6e-05	0.11	0	0	0.14
982	0	0	0	0.00099	0	0	0	0	1	8	0.016
983	0.25	0.00095	0.00054	0	0.71	0	0.00045	0.033	0	4	0.3
984	0.034	0.13	0.073	0	0.7	0	0.061	0.0045	0	4	0.3
985	0.00022	0.24	0.13	0	0.52	0	0.11	2.9e-05	0	4	0.3
986	0.87	0.0018	0.001	0.014	3.6e-06	0	0.00084	0.11	0	0	0.14
987	0.38	0.2	0.11	0	0.17	0	0.094	0.049	0	0	0.14
988	0.13	0.1	0.058	0	0.64	0	0.049	0.017	0	4	0.3
989	0.35	0.18	0.1	0	0.23	0	0.088	0.045	0	0	0.14
990	0.72	0.067	0.038	0	0.044	0	0.032	0.095	0	0	0.14
991	0	0.33	0.19	0	0.33	0	0.16	0	0	4	0.3
992	0.85	0.016	0.0089	0	0.0073	0	0.0075	0.11	0	0	0.14
993	0.79	0.051	0.029	0.00054	0.0033	0	0.024	0.1	0	0	0.14
994	0.88	0.001	0.00059	0	0.0015	0	0.00049	0.12	0	0	0.14
995	0.7	0.1	0.057	0	8.1e-05	0	0.048	0.092	0	0	0.14
996	0.87	0.0009	0.00051	0.0084	0	0	0.00043	0.11	0	0	0.14
997	0.72	0.077	0.043	0.00077	0.027	0	0.036	0.095	0	0	0.14
998	0.72	0.083	0.047	0	0.017	0	0.04	0.094	0	0	0.14
