SNV	cluster0	cluster1	cluster2	cluster3	cluster4	cluster5	cluster6	cluster7	cluster8	cluster9	cluster10	cluster11	cluster12	cluster13	cluster14	cluster15	cluster16	cluster17	cluster18	cluster	dcf0
1229	0.005	0.14	0.14	0.0085	0.14	0.14	0.0085	0.0056	0.14	0.0056	0.14	0	0.00015	0.14	0	0	0.00088	0.0056	0.0056	1	0.14
1230	4.7e-05	0.13	0.13	7.9e-05	0.13	0.13	7.9e-05	5.2e-05	0.13	5.2e-05	0.13	0	0	0.13	1.3e-05	2.6e-05	0.11	5.2e-05	5.2e-05	1	0.14
1231	5.5e-06	0.094	0.094	9.3e-06	0.094	0.094	9.3e-06	6.1e-06	0.094	6.1e-06	0.094	0	0	0.094	2.7e-05	0.0003	0.34	6.1e-06	6.1e-06	16	0.078
1232	0.037	0.095	0.095	0.063	0.095	0.095	0.063	0.042	0.095	0.042	0.095	0	0.0016	0.095	0	0	4.1e-06	0.042	0.042	1	0.14
1233	0.027	0.11	0.11	0.046	0.11	0.11	0.046	0.03	0.11	0.03	0.11	0	0.0043	0.11	0	0	0.0001	0.03	0.03	1	0.14
1234	0.026	0.11	0.11	0.045	0.11	0.11	0.045	0.029	0.11	0.029	0.11	0	0.0021	0.11	0	0	3.9e-05	0.029	0.029	1	0.14
1235	0.014	0.12	0.12	0.024	0.12	0.12	0.024	0.016	0.12	0.016	0.12	0	0.0036	0.12	0	0	0.0016	0.016	0.016	1	0.14
1236	0.032	0.1	0.1	0.055	0.1	0.1	0.055	0.036	0.1	0.036	0.1	0	0	0.1	0	0	0	0.036	0.036	1	0.14
1237	0.014	0.12	0.12	0.024	0.12	0.12	0.024	0.016	0.12	0.016	0.12	0	0.00087	0.12	0	0	0.00016	0.016	0.016	1	0.14
1238	0.064	0.062	0.062	0.11	0.062	0.062	0.11	0.071	0.062	0.071	0.062	0	0.0013	0.062	0	0	0	0.071	0.071	3	0.22
1239	0.037	0.096	0.096	0.063	0.096	0.096	0.063	0.042	0.096	0.042	0.096	0	2.8e-05	0.096	0	0	0	0.042	0.042	1	0.14
1240	0.0058	0.14	0.14	0.0098	0.14	0.14	0.0098	0.0064	0.14	0.0064	0.14	0	8.8e-05	0.14	0	0	5.3e-05	0.0064	0.0064	1	0.14
1241	0.0081	0.13	0.13	0.014	0.13	0.13	0.014	0.009	0.13	0.009	0.13	0	0.00021	0.13	0	0	5.1e-05	0.009	0.009	1	0.14
1242	0.03	0.11	0.11	0.05	0.11	0.11	0.05	0.033	0.11	0.033	0.11	0	0.00069	0.11	0	0	0	0.033	0.033	1	0.14
1243	0.00084	0.14	0.14	0.0014	0.14	0.14	0.0014	0.00094	0.14	0.00094	0.14	0	0	0.14	0	0	1.2e-05	0.00094	0.00094	1	0.14
1244	0.0091	0.13	0.13	0.015	0.13	0.13	0.015	0.01	0.13	0.01	0.13	0	0.00014	0.13	0	0	7.2e-05	0.01	0.01	1	0.14
1245	1.4e-06	0.14	0.14	2.4e-06	0.14	0.14	2.4e-06	1.6e-06	0.14	1.6e-06	0.14	0	0	0.14	1.6e-06	0	0.0018	1.6e-06	1.6e-06	1	0.14
1246	0.0066	0.13	0.13	0.011	0.13	0.13	0.011	0.0073	0.13	0.0073	0.13	0	0.0011	0.13	1.4e-06	2e-06	0.0066	0.0073	0.0073	1	0.14
1247	1.5e-05	0.14	0.14	2.6e-05	0.14	0.14	2.6e-05	1.7e-05	0.14	1.7e-05	0.14	0	0	0.14	0	0	5.3e-05	1.7e-05	1.7e-05	1	0.14
1248	0.018	0.12	0.12	0.03	0.12	0.12	0.03	0.02	0.12	0.02	0.12	0	0.0019	0.12	0	0	0.00022	0.02	0.02	1	0.14
1249	0.018	0.12	0.12	0.031	0.12	0.12	0.031	0.02	0.12	0.02	0.12	0	0.0011	0.12	0	0	7.6e-05	0.02	0.02	1	0.14
1250	0.0017	0.14	0.14	0.0029	0.14	0.14	0.0029	0.0019	0.14	0.0019	0.14	0	1.6e-05	0.14	0	0	0.0021	0.0019	0.0019	1	0.14
1251	0.0045	0.14	0.14	0.0076	0.14	0.14	0.0076	0.005	0.14	0.005	0.14	0	0.00032	0.14	1.1e-06	0	0.0043	0.005	0.005	1	0.14
1252	0.046	0.076	0.076	0.078	0.076	0.076	0.078	0.051	0.076	0.051	0.076	0	0.058	0.076	0	0	0.00021	0.051	0.051	3	0.22
1253	0.001	0.14	0.14	0.0017	0.14	0.14	0.0017	0.0011	0.14	0.0011	0.14	0	1.4e-06	0.14	0	0	0.00043	0.0011	0.0011	1	0.14
1254	4.8e-05	0.14	0.14	8.2e-05	0.14	0.14	8.2e-05	5.4e-05	0.14	5.4e-05	0.14	0	0	0.14	0	0	0	5.4e-05	5.4e-05	1	0.14
1255	0.00015	0.14	0.14	0.00025	0.14	0.14	0.00025	0.00016	0.14	0.00016	0.14	0	0	0.14	3.7e-06	0	0.023	0.00016	0.00016	1	0.14
1256	4.3e-06	0.14	0.14	7.3e-06	0.14	0.14	7.3e-06	4.8e-06	0.14	4.8e-06	0.14	0	0	0.14	0	0	0.00078	4.8e-06	4.8e-06	1	0.14
1257	0.0051	0.14	0.14	0.0086	0.14	0.14	0.0086	0.0057	0.14	0.0057	0.14	0	0.00041	0.14	1e-06	0	0.0039	0.0057	0.0057	1	0.14
1258	0.00097	0.14	0.14	0.0016	0.14	0.14	0.0016	0.0011	0.14	0.0011	0.14	0	0	0.14	0	0	0	0.0011	0.0011	1	0.14
1259	0.043	0.089	0.089	0.072	0.089	0.089	0.072	0.048	0.089	0.048	0.089	0	4.6e-05	0.089	0	0	0	0.048	0.048	1	0.14
1260	0.02	0.12	0.12	0.034	0.12	0.12	0.034	0.023	0.12	0.023	0.12	0	8.6e-05	0.12	0	0	0	0.023	0.023	1	0.14
1261	0.095	0.022	0.022	0.16	0.022	0.022	0.16	0.11	0.022	0.11	0.022	0	0.0052	0.022	0	0	0	0.11	0.11	3	0.22
1262	9.9e-05	0.14	0.14	0.00017	0.14	0.14	0.00017	0.00011	0.14	0.00011	0.14	0	0	0.14	0	0	0.00012	0.00011	0.00011	1	0.14
1263	0.091	0.026	0.026	0.15	0.026	0.026	0.15	0.1	0.026	0.1	0.026	0	0.012	0.026	0	0	0	0.1	0.1	3	0.22
1264	0.099	0.017	0.017	0.17	0.017	0.017	0.17	0.11	0.017	0.11	0.017	0	0.0043	0.017	0	0	0	0.11	0.11	3	0.22
1265	0	1.3e-05	1.3e-05	0	1.3e-05	1.3e-05	0	0	1.3e-05	0	1.3e-05	0	0	1.3e-05	2.2e-06	0.77	0.23	0	0	15	0.016
1266	0.0072	0.13	0.13	0.012	0.13	0.13	0.012	0.008	0.13	0.008	0.13	0	0.00023	0.13	0	0	0.0004	0.008	0.008	1	0.14
1267	0.0043	0.14	0.14	0.0073	0.14	0.14	0.0073	0.0048	0.14	0.0048	0.14	0	9.2e-05	0.14	0	0	0.00078	0.0048	0.0048	1	0.14
1268	0	0.068	0.068	0	0.068	0.068	0	0	0.068	0	0.068	0	0	0.068	6.1e-05	0	0.52	0	0	16	0.078
1269	3.3e-05	0.13	0.13	5.7e-05	0.13	0.13	5.7e-05	3.7e-05	0.13	3.7e-05	0.13	0	0	0.13	1.3e-05	9.3e-06	0.11	3.7e-05	3.7e-05	1	0.14
1270	0.0024	0.14	0.14	0.0041	0.14	0.14	0.0041	0.0027	0.14	0.0027	0.14	0	3.9e-06	0.14	0	0	6.2e-05	0.0027	0.0027	1	0.14
1271	0.011	0.13	0.13	0.018	0.13	0.13	0.018	0.012	0.13	0.012	0.13	0	0.002	0.13	0	0	0.002	0.012	0.012	1	0.14
1272	0.0041	0.14	0.14	0.0069	0.14	0.14	0.0069	0.0045	0.14	0.0045	0.14	0	9.7e-05	0.14	0	0	0.001	0.0045	0.0045	1	0.14
1273	0.0023	0.14	0.14	0.0038	0.14	0.14	0.0038	0.0025	0.14	0.0025	0.14	0	1.5e-05	0.14	0	0	0.00062	0.0025	0.0025	1	0.14
1274	0.0058	0.14	0.14	0.0099	0.14	0.14	0.0099	0.0065	0.14	0.0065	0.14	0	0.00028	0.14	0	0	0.0013	0.0065	0.0065	1	0.14
1275	1e-06	0.12	0.12	1.7e-06	0.12	0.12	1.7e-06	1.1e-06	0.12	1.1e-06	0.12	0	0	0.12	2.1e-05	0	0.13	1.1e-06	1.1e-06	16	0.078
1276	0	0.11	0.11	0	0.11	0.11	0	0	0.11	0	0.11	0	0	0.11	5.3e-05	0	0.2	0	0	16	0.078
1277	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0.00012	0	0	15	0.016
1278	0.014	0.12	0.12	0.025	0.12	0.12	0.025	0.016	0.12	0.016	0.12	0	0.0035	0.12	0	0	0.00023	0.016	0.016	1	0.14
1279	0.0051	0.14	0.14	0.0086	0.14	0.14	0.0086	0.0057	0.14	0.0057	0.14	0	0.00013	0.14	0	0	0.00016	0.0057	0.0057	1	0.14
1280	0.0044	0.14	0.14	0.0075	0.14	0.14	0.0075	0.0049	0.14	0.0049	0.14	0	0.00025	0.14	0	0	0.00079	0.0049	0.0049	1	0.14
1281	0	0.096	0.096	0	0.096	0.096	0	0	0.096	0	0.096	0	0	0.096	3.7e-05	0	0.32	0	0	16	0.078
1282	2.4e-05	0.14	0.14	4.1e-05	0.14	0.14	4.1e-05	2.7e-05	0.14	2.7e-05	0.14	0	0	0.14	0	0	0	2.7e-05	2.7e-05	1	0.14
1283	0.034	0.098	0.098	0.057	0.098	0.098	0.057	0.037	0.098	0.037	0.098	0	0.015	0.098	0	0	0	0.037	0.037	1	0.14
1284	0.00019	0.14	0.14	0.00033	0.14	0.14	0.00033	0.00022	0.14	0.00022	0.14	0	0	0.14	3.6e-06	0	0.023	0.00022	0.00022	1	0.14
1285	0.00077	0.14	0.14	0.0013	0.14	0.14	0.0013	0.00085	0.14	0.00085	0.14	0	0	0.14	0	0	9.8e-05	0.00085	0.00085	1	0.14
1286	0.005	0.14	0.14	0.0085	0.14	0.14	0.0085	0.0056	0.14	0.0056	0.14	0	4e-05	0.14	0	0	2.9e-05	0.0056	0.0056	1	0.14
1287	0.00012	0.14	0.14	0.0002	0.14	0.14	0.0002	0.00013	0.14	0.00013	0.14	0	0	0.14	4.7e-06	3.2e-06	0.034	0.00013	0.00013	1	0.14
1288	0	0.13	0.13	2.1e-06	0.13	0.13	2.1e-06	0	0.13	0	0.13	0	0	0.13	1.4e-05	0	0.096	0	0	1	0.14
1289	0.0015	0.14	0.14	0.0026	0.14	0.14	0.0026	0.0017	0.14	0.0017	0.14	0	2.1e-06	0.14	0	0	3.5e-05	0.0017	0.0017	1	0.14
1290	0.0018	0.14	0.14	0.003	0.14	0.14	0.003	0.002	0.14	0.002	0.14	0	2.8e-05	0.14	0	0	0.001	0.002	0.002	1	0.14
1291	0.011	0.13	0.13	0.018	0.13	0.13	0.018	0.012	0.13	0.012	0.13	0	0.0028	0.13	0	0	0.00068	0.012	0.012	1	0.14
1292	0.0054	0.14	0.14	0.0091	0.14	0.14	0.0091	0.006	0.14	0.006	0.14	0	0.00032	0.14	0	0	0.00052	0.006	0.006	1	0.14
1293	0	0.14	0.14	0	0.14	0.14	0	0	0.14	0	0.14	0	0	0.14	1.1e-05	0	0.042	0	0	1	0.14
1294	7.4e-05	0.14	0.14	0.00013	0.14	0.14	0.00013	8.2e-05	0.14	8.2e-05	0.14	0	0	0.14	3.5e-06	0	0.018	8.2e-05	8.2e-05	1	0.14
1295	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	5.6e-06	0	0	15	0.016
1296	0.00031	0.14	0.14	0.00052	0.14	0.14	0.00052	0.00034	0.14	0.00034	0.14	0	0	0.14	2.8e-06	0	0.017	0.00034	0.00034	1	0.14
1297	0.0035	0.14	0.14	0.0059	0.14	0.14	0.0059	0.0038	0.14	0.0038	0.14	0	0	0.14	0	0	0	0.0038	0.0038	1	0.14
1298	0.0022	0.14	0.14	0.0037	0.14	0.14	0.0037	0.0024	0.14	0.0024	0.14	0	0	0.14	0	0	0	0.0024	0.0024	1	0.14
1299	0.0076	0.13	0.13	0.013	0.13	0.13	0.013	0.0085	0.13	0.0085	0.13	0	0.00011	0.13	0	0	2.6e-05	0.0085	0.0085	1	0.14
1300	0.00036	0.14	0.14	0.0006	0.14	0.14	0.0006	0.0004	0.14	0.0004	0.14	0	0	0.14	0	0	0.00011	0.0004	0.0004	1	0.14
1301	0.0053	0.14	0.14	0.0089	0.14	0.14	0.0089	0.0059	0.14	0.0059	0.14	0	0.00016	0.14	0	0	0.0002	0.0059	0.0059	1	0.14
1302	0	0.11	0.11	0	0.11	0.11	0	0	0.11	0	0.11	0	0	0.11	3.3e-05	0	0.25	0	0	16	0.078
1303	0.1	8.6e-05	8.6e-05	0.18	8.6e-05	8.6e-05	0.18	0.12	8.6e-05	0.12	8.6e-05	0	0.086	8.6e-05	0	0	0	0.12	0.12	3	0.22
1304	0.0061	0.14	0.14	0.01	0.14	0.14	0.01	0.0068	0.14	0.0068	0.14	0	0.00031	0.14	0	0	0.0003	0.0068	0.0068	1	0.14
1305	0	0.13	0.13	0	0.13	0.13	0	0	0.13	0	0.13	0	0	0.13	3.7e-05	0	0.091	0	0	1	0.14
1306	0.085	0.036	0.036	0.14	0.036	0.036	0.14	0.094	0.036	0.094	0.036	0	1.8e-05	0.036	0	0	0	0.094	0.094	3	0.22
1307	0.075	0.047	0.047	0.13	0.047	0.047	0.13	0.084	0.047	0.084	0.047	0	0.0034	0.047	0	0	0	0.084	0.084	3	0.22
1308	0.0045	0.14	0.14	0.0076	0.14	0.14	0.0076	0.005	0.14	0.005	0.14	0	0.00012	0.14	0	0	0.00023	0.005	0.005	1	0.14
1309	6.4e-05	0.14	0.14	0.00011	0.14	0.14	0.00011	7.1e-05	0.14	7.1e-05	0.14	0	0	0.14	3.8e-06	0	0.021	7.1e-05	7.1e-05	1	0.14
1310	0.059	0.064	0.064	0.1	0.064	0.064	0.1	0.066	0.064	0.066	0.064	0	0.031	0.064	0	0	4.2e-06	0.066	0.066	3	0.22
1311	0	0.074	0.074	0	0.074	0.074	0	0	0.074	0	0.074	0	0	0.074	3.2e-05	0.00014	0.48	0	0	16	0.078
1312	0	0.14	0.14	0	0.14	0.14	0	0	0.14	0	0.14	0	0	0.14	1.1e-05	0	0.0088	0	0	1	0.14
1313	0	0.1	0.1	0	0.1	0.1	0	0	0.1	0	0.1	0	0	0.1	2.7e-05	0	0.28	0	0	16	0.078
1314	0.00055	0.14	0.14	0.00093	0.14	0.14	0.00093	0.00061	0.14	0.00061	0.14	0	0	0.14	0	0	1.4e-05	0.00061	0.00061	1	0.14
1315	0.058	0.067	0.067	0.099	0.067	0.067	0.099	0.065	0.067	0.065	0.067	0	0.013	0.067	0	0	0	0.065	0.065	3	0.22
1316	0.05	0.065	0.065	0.085	0.065	0.065	0.085	0.056	0.065	0.056	0.065	0	0.11	0.065	0	0	7.6e-06	0.056	0.056	12	0.3
1317	0.012	0.13	0.13	0.02	0.13	0.13	0.02	0.013	0.13	0.013	0.13	0	0.0028	0.13	0	0	0.00057	0.013	0.013	1	0.14
1318	0.0052	0.14	0.14	0.0088	0.14	0.14	0.0088	0.0058	0.14	0.0058	0.14	0	0.00012	0.14	0	0	0.00013	0.0058	0.0058	1	0.14
1319	9.8e-05	0.14	0.14	0.00017	0.14	0.14	0.00017	0.00011	0.14	0.00011	0.14	0	0	0.14	4e-06	0	0.024	0.00011	0.00011	1	0.14
1320	0.038	0.095	0.095	0.064	0.095	0.095	0.064	0.042	0.095	0.042	0.095	0	0.002	0.095	0	0	0	0.042	0.042	1	0.14
1321	0.072	0.044	0.044	0.12	0.044	0.044	0.12	0.08	0.044	0.08	0.044	0	0.06	0.044	0	0	0	0.08	0.08	3	0.22
1322	0.002	0.14	0.14	0.0033	0.14	0.14	0.0033	0.0022	0.14	0.0022	0.14	0	0.0016	0.14	0	0	0	0.0022	0.0022	1	0.14
1323	0.003	0.14	0.14	0.0051	0.14	0.14	0.0051	0.0034	0.14	0.0034	0.14	0	7.2e-05	0.14	0	0	0.00053	0.0034	0.0034	1	0.14
1324	0.0095	0.13	0.13	0.016	0.13	0.13	0.016	0.011	0.13	0.011	0.13	0	0.0013	0.13	0	0	0.00042	0.011	0.011	1	0.14
1325	5.7e-06	0.13	0.13	9.7e-06	0.13	0.13	9.7e-06	6.3e-06	0.13	6.3e-06	0.13	0	0	0.13	9e-06	0	0.056	6.3e-06	6.3e-06	1	0.14
1326	0.002	0.14	0.14	0.0033	0.14	0.14	0.0033	0.0022	0.14	0.0022	0.14	0	3.7e-06	0.14	0	0	3e-05	0.0022	0.0022	1	0.14
1327	0.04	0.092	0.092	0.068	0.092	0.092	0.068	0.045	0.092	0.045	0.092	0	0.00047	0.092	0	0	0	0.045	0.045	1	0.14
1328	0	0.13	0.13	0	0.13	0.13	0	0	0.13	0	0.13	0	0	0.13	1.4e-05	0	0.061	0	0	1	0.14
1329	0.046	0.082	0.082	0.079	0.082	0.082	0.079	0.052	0.082	0.052	0.082	0	0.015	0.082	0	0	7.8e-06	0.052	0.052	1	0.14
1330	0.0014	0.14	0.14	0.0023	0.14	0.14	0.0023	0.0015	0.14	0.0015	0.14	0	0	0.14	0	0	0	0.0015	0.0015	1	0.14
1331	0.035	0.096	0.096	0.06	0.096	0.096	0.06	0.039	0.096	0.039	0.096	0	0.013	0.096	0	0	0	0.039	0.039	1	0.14
1332	0.015	0.12	0.12	0.026	0.12	0.12	0.026	0.017	0.12	0.017	0.12	0	0.0035	0.12	0	0	0.00027	0.017	0.017	1	0.14
1333	0.0015	0.14	0.14	0.0025	0.14	0.14	0.0025	0.0016	0.14	0.0016	0.14	0	0	0.14	0	0	0	0.0016	0.0016	1	0.14
1334	0.0017	0.14	0.14	0.003	0.14	0.14	0.003	0.0019	0.14	0.0019	0.14	0	1.4e-05	0.14	0	0	0.00038	0.0019	0.0019	1	0.14
1335	2e-05	0.13	0.13	3.4e-05	0.13	0.13	3.4e-05	2.3e-05	0.13	2.3e-05	0.13	0	0	0.13	1.1e-05	3.7e-05	0.11	2.3e-05	2.3e-05	1	0.14
1336	0.039	0.093	0.093	0.066	0.093	0.093	0.066	0.043	0.093	0.043	0.093	0	0.0077	0.093	0	0	0	0.043	0.043	1	0.14
1337	0.00023	0.14	0.14	0.00039	0.14	0.14	0.00039	0.00026	0.14	0.00026	0.14	0	0	0.14	0	0	0	0.00026	0.00026	1	0.14
1338	0	0.017	0.017	0	0.017	0.017	0	0	0.017	0	0.017	0	0	0.017	4.4e-05	3.7e-06	0.88	0	0	16	0.078
1339	0.048	0.08	0.08	0.081	0.08	0.08	0.081	0.053	0.08	0.053	0.08	0	0.022	0.08	0	0	5e-05	0.053	0.053	3	0.22
1340	0	0.036	0.036	0	0.036	0.036	0	0	0.036	0	0.036	0	0	0.036	6.1e-05	0	0.75	0	0	16	0.078
1341	0.077	0.025	0.025	0.13	0.025	0.025	0.13	0.086	0.025	0.086	0.025	0	0.15	0.025	0	0	2.7e-06	0.086	0.086	12	0.3
1342	0.032	0.1	0.1	0.054	0.1	0.1	0.054	0.036	0.1	0.036	0.1	0	0.00021	0.1	0	0	0	0.036	0.036	1	0.14
1343	0.059	0.068	0.068	0.1	0.068	0.068	0.1	0.065	0.068	0.065	0.068	0	0.0018	0.068	0	0	0	0.065	0.065	3	0.22
1344	0.0025	0.14	0.14	0.0043	0.14	0.14	0.0043	0.0028	0.14	0.0028	0.14	0	4.2e-05	0.14	0	0	0.002	0.0028	0.0028	1	0.14
1345	0	0.047	0.047	0	0.047	0.047	0	0	0.047	0	0.047	0	0	0.047	0.00011	0	0.67	0	0	16	0.078
1346	0.0052	0.14	0.14	0.0087	0.14	0.14	0.0087	0.0057	0.14	0.0057	0.14	0	0	0.14	0	0	0	0.0057	0.0057	1	0.14
1347	3.8e-05	0.14	0.14	6.4e-05	0.14	0.14	6.4e-05	4.2e-05	0.14	4.2e-05	0.14	0	0	0.14	0	0	1.3e-06	4.2e-05	4.2e-05	1	0.14
1348	3.6e-06	0.14	0.14	6.1e-06	0.14	0.14	6.1e-06	4e-06	0.14	4e-06	0.14	0	0	0.14	0	0	0	4e-06	4e-06	1	0.14
1349	0.0066	0.13	0.13	0.011	0.13	0.13	0.011	0.0074	0.13	0.0074	0.13	0	0.00019	0.13	0	0	0.00042	0.0074	0.0074	1	0.14
1350	2.6e-05	0.14	0.14	4.4e-05	0.14	0.14	4.4e-05	2.9e-05	0.14	2.9e-05	0.14	0	0	0.14	0	0	0	2.9e-05	2.9e-05	1	0.14
1351	0.0038	0.14	0.14	0.0064	0.14	0.14	0.0064	0.0042	0.14	0.0042	0.14	0	0.00011	0.14	0	0	0.00032	0.0042	0.0042	1	0.14
1352	0.0084	0.12	0.12	0.014	0.12	0.12	0.014	0.0094	0.12	0.0094	0.12	0	0.057	0.12	0	0	0	0.0094	0.0094	1	0.14
1353	0.022	0.11	0.11	0.038	0.11	0.11	0.038	0.025	0.11	0.025	0.11	0	0.00013	0.11	0	0	0	0.025	0.025	1	0.14
1354	0.0036	0.14	0.14	0.0061	0.14	0.14	0.0061	0.004	0.14	0.004	0.14	0	6.3e-05	0.14	0	0	0.00016	0.004	0.004	1	0.14
1355	0.043	0.088	0.088	0.074	0.088	0.088	0.074	0.048	0.088	0.048	0.088	0	0.00099	0.088	0	0	0	0.048	0.048	1	0.14
1356	0.0012	0.14	0.14	0.0021	0.14	0.14	0.0021	0.0014	0.14	0.0014	0.14	0	3.1e-06	0.14	0	0	0.00011	0.0014	0.0014	1	0.14
1357	0.00016	0.14	0.14	0.00027	0.14	0.14	0.00027	0.00018	0.14	0.00018	0.14	0	0	0.14	0	0	0	0.00018	0.00018	1	0.14
1358	0.00026	0.14	0.14	0.00044	0.14	0.14	0.00044	0.00029	0.14	0.00029	0.14	0	0	0.14	0	0	0	0.00029	0.00029	1	0.14
1359	0.016	0.12	0.12	0.027	0.12	0.12	0.027	0.018	0.12	0.018	0.12	0	0.00062	0.12	0	0	8.4e-06	0.018	0.018	1	0.14
1360	0.037	0.096	0.096	0.063	0.096	0.096	0.063	0.041	0.096	0.041	0.096	0	3.4e-05	0.096	0	0	0	0.041	0.041	1	0.14
1361	0.0041	0.14	0.14	0.007	0.14	0.14	0.007	0.0046	0.14	0.0046	0.14	0	0.00026	0.14	0	0	0.00079	0.0046	0.0046	1	0.14
1362	0.0087	0.13	0.13	0.015	0.13	0.13	0.015	0.0097	0.13	0.0097	0.13	0	8.2e-05	0.13	0	0	6.2e-06	0.0097	0.0097	1	0.14
1363	0.0095	0.13	0.13	0.016	0.13	0.13	0.016	0.011	0.13	0.011	0.13	0	0.00043	0.13	0	0	5.1e-05	0.011	0.011	1	0.14
1364	0.029	0.1	0.1	0.05	0.1	0.1	0.05	0.033	0.1	0.033	0.1	0	0.011	0.1	0	0	0	0.033	0.033	1	0.14
1365	0.031	0.1	0.1	0.052	0.1	0.1	0.052	0.034	0.1	0.034	0.1	0	0.00059	0.1	0	0	0	0.034	0.034	1	0.14
1366	0.032	0.1	0.1	0.055	0.1	0.1	0.055	0.036	0.1	0.036	0.1	0	0.0096	0.1	0	0	0	0.036	0.036	1	0.14
1367	0.0012	0.14	0.14	0.002	0.14	0.14	0.002	0.0013	0.14	0.0013	0.14	0	3.8e-06	0.14	0	0	0.00019	0.0013	0.0013	1	0.14
1368	0.035	0.098	0.098	0.059	0.098	0.098	0.059	0.039	0.098	0.039	0.098	0	0.009	0.098	0	0	0	0.039	0.039	1	0.14
1369	0.017	0.12	0.12	0.03	0.12	0.12	0.03	0.019	0.12	0.019	0.12	0	0	0.12	0	0	0	0.019	0.019	1	0.14
1370	0.091	0.028	0.028	0.15	0.028	0.028	0.15	0.1	0.028	0.1	0.028	0	0.0007	0.028	0	0	0	0.1	0.1	3	0.22
1371	0.085	0.027	0.027	0.14	0.027	0.027	0.14	0.094	0.027	0.094	0.027	0	0.06	0.027	0	0	0	0.094	0.094	3	0.22
1372	0.01	0.13	0.13	0.017	0.13	0.13	0.017	0.011	0.13	0.011	0.13	0	0.00021	0.13	0	0	1.4e-05	0.011	0.011	1	0.14
1373	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0.0001	0	0	15	0.016
1374	0.011	0.13	0.13	0.018	0.13	0.13	0.018	0.012	0.13	0.012	0.13	0	0.0014	0.13	0	0	0.00014	0.012	0.012	1	0.14
1375	0.033	0.1	0.1	0.057	0.1	0.1	0.057	0.037	0.1	0.037	0.1	0	0.0057	0.1	0	0	0	0.037	0.037	1	0.14
1376	0.084	0.037	0.037	0.14	0.037	0.037	0.14	0.094	0.037	0.094	0.037	0	0.00092	0.037	0	0	0	0.094	0.094	3	0.22
1377	0.097	0.02	0.02	0.16	0.02	0.02	0.16	0.11	0.02	0.11	0.02	0	0.00038	0.02	0	0	0	0.11	0.11	3	0.22
1378	0.013	0.12	0.12	0.021	0.12	0.12	0.021	0.014	0.12	0.014	0.12	0	0.03	0.12	0	0	0	0.014	0.014	1	0.14
1379	0.036	0.097	0.097	0.061	0.097	0.097	0.061	0.04	0.097	0.04	0.097	0	0.0041	0.097	0	0	0	0.04	0.04	1	0.14
1380	0.0043	0.14	0.14	0.0072	0.14	0.14	0.0072	0.0048	0.14	0.0048	0.14	0	5e-06	0.14	0	0	0	0.0048	0.0048	1	0.14
1381	0.025	0.11	0.11	0.043	0.11	0.11	0.043	0.028	0.11	0.028	0.11	0	0.0043	0.11	0	0	5.1e-06	0.028	0.028	1	0.14
1382	0.0055	0.14	0.14	0.0093	0.14	0.14	0.0093	0.0061	0.14	0.0061	0.14	0	0	0.14	0	0	0	0.0061	0.0061	1	0.14
1383	0	1e-05	1e-05	0	1e-05	1e-05	0	0	1e-05	0	1e-05	0	0	1e-05	0	0.98	0.016	0	0	15	0.016
1384	0.017	0.12	0.12	0.029	0.12	0.12	0.029	0.019	0.12	0.019	0.12	0	0.00031	0.12	0	0	2.4e-06	0.019	0.019	1	0.14
1385	0.011	0.13	0.13	0.019	0.13	0.13	0.019	0.012	0.13	0.012	0.13	0	0.016	0.13	0	0	0	0.012	0.012	1	0.14
1386	0.018	0.12	0.12	0.031	0.12	0.12	0.031	0.02	0.12	0.02	0.12	0	0.03	0.12	0	0	0	0.02	0.02	1	0.14
1387	0.0071	0.13	0.13	0.012	0.13	0.13	0.012	0.0078	0.13	0.0078	0.13	0	0.0014	0.13	0	0	0.00094	0.0078	0.0078	1	0.14
1388	0.0048	0.14	0.14	0.0082	0.14	0.14	0.0082	0.0054	0.14	0.0054	0.14	0	0.00019	0.14	0	0	0.00026	0.0054	0.0054	1	0.14
1389	0.0012	0.14	0.14	0.002	0.14	0.14	0.002	0.0013	0.14	0.0013	0.14	0	0	0.14	0	0	2e-05	0.0013	0.0013	1	0.14
1390	0.0073	0.13	0.13	0.012	0.13	0.13	0.012	0.0081	0.13	0.0081	0.13	0	0.00076	0.13	0	0	0.00035	0.0081	0.0081	1	0.14
1391	0.00048	0.14	0.14	0.00081	0.14	0.14	0.00081	0.00054	0.14	0.00054	0.14	0	0	0.14	0	0	3.1e-05	0.00054	0.00054	1	0.14
1392	0.013	0.13	0.13	0.023	0.13	0.13	0.023	0.015	0.13	0.015	0.13	0	0.00029	0.13	0	0	6.5e-06	0.015	0.015	1	0.14
1393	1.2e-06	0.14	0.14	2e-06	0.14	0.14	2e-06	1.3e-06	0.14	1.3e-06	0.14	0	0	0.14	6.7e-06	0	0.02	1.3e-06	1.3e-06	1	0.14
1394	0.01	0.13	0.13	0.017	0.13	0.13	0.017	0.011	0.13	0.011	0.13	0	9.5e-06	0.13	0	0	0	0.011	0.011	1	0.14
