SNV	cluster0	cluster1	cluster2	cluster3	cluster4	cluster	dcf0
1051	0.031	0.77	0	0.19	0	1	0.22
1052	0.65	0.34	1.1e-05	0.0092	0	0	0.14
1053	0.94	0.037	0	0.024	0	0	0.14
1054	0.032	0.66	0	0.3	0	1	0.22
1055	0.44	0.51	6.7e-06	0.044	0	1	0.22
1056	0.015	0.88	0	0.1	0	1	0.22
1057	0.58	0.41	4.9e-06	0.011	0	0	0.14
1058	0.99	0.0055	0	0	0	0	0.14
1059	0.9	0.099	0.00046	0.0022	0	0	0.14
1060	0.96	0.0034	0.037	6.7e-06	0.00025	0	0.14
1061	0.98	0.02	2.7e-05	5.2e-06	0	0	0.14
1062	0.23	0.66	0	0.11	0	1	0.22
1063	0.0025	0.019	0	0.98	0	3	0.3
1064	1	0.0032	0	0	0	0	0.14
1065	0.1	0.01	0	0.89	0	3	0.3
1066	2.6e-06	0.14	0	0.86	0	3	0.3
1067	0.49	0.36	0	0.14	0	0	0.14
1068	1	0.0021	0	0	0	0	0.14
1069	0.87	0.13	3.7e-05	0.001	0	0	0.14
1070	0.92	0.034	0	0.05	0	0	0.14
1071	0.94	0.064	0.0002	0.00039	0	0	0.14
1072	1	0.0033	0	0.00099	0	0	0.14
1073	0.0076	0.0079	0	0.98	0	3	0.3
1074	0.34	0.0066	0	0.65	0	3	0.3
1075	0.0018	0.27	0	0.73	0	3	0.3
1076	0.99	0.0093	0	0	0	0	0.14
1077	0.99	0.0077	0	0.002	0	0	0.14
1078	0.99	0.0079	0	0	0	0	0.14
1079	0.76	0	0.24	0	0	0	0.14
1080	0.94	0.00015	0.065	0	0	0	0.14
1081	0.46	0.53	0	0.0029	0	1	0.22
1082	1	0.00071	2.3e-06	0	0	0	0.14
1083	1	0.00033	4.1e-06	0	0	0	0.14
1084	0.97	0.00055	0.026	0	0	0	0.14
1085	0.98	0.019	0.00067	3.8e-05	0	0	0.14
1086	0.79	0.18	0	0.037	0	0	0.14
1087	0.85	0.15	2.4e-05	0.0004	0	0	0.14
1088	1	0.00023	4.2e-06	0	0	0	0.14
1089	0.56	0.43	0	0.0086	0	0	0.14
1090	0.86	0.14	0.00016	0.0036	0	0	0.14
1091	0.94	3.1e-05	0.061	0	0	0	0.14
1092	0.98	0.0034	8.5e-05	0.015	0	0	0.14
1093	0.53	0.39	0.078	0.0023	2.6e-06	0	0.14
1094	0.73	0.23	4.5e-05	0.034	0	0	0.14
1095	0.83	0.14	0.027	0.0061	0	0	0.14
1096	0.98	0.00062	3.1e-06	0.015	0	0	0.14
1097	0.83	0.14	0.027	0.0074	1.3e-05	0	0.14
1098	0.95	0.028	0.00065	0.018	0	0	0.14
1099	0.98	0.0036	2.1e-05	0.017	0	0	0.14
1100	0.97	0.017	0.00047	0.017	0	0	0.14
1101	0.93	0.049	0.0028	0.016	0	0	0.14
1102	0.56	0.37	0.073	0.0021	0	0	0.14
1103	0.96	0.024	0	0.014	0	0	0.14
1104	0.98	0.0015	3.5e-05	0.014	0	0	0.14
1105	0.87	0.11	0.00051	0.025	0	0	0.14
1106	0.99	0.00064	8.6e-06	0.014	0	0	0.14
1107	0.98	0.001	0	0.02	0	0	0.14
1108	0.96	0.034	0	0.0015	0	0	0.14
1109	0.75	0.21	0.038	0.0021	0	0	0.14
1110	0.58	0.35	3.9e-05	0.076	0	0	0.14
1111	0.9	0.071	1.3e-05	0.029	0	0	0.14
1112	3.1e-05	0	0.026	0	0.97	4	0.016
1113	0.99	0.0066	2.1e-05	0	0	0	0.14
1114	0.89	0.11	0.0004	0.0011	0	0	0.14
1115	0.99	0.0063	5.8e-05	0	0	0	0.14
1116	0.85	0.15	0.0022	0.0074	0	0	0.14
1117	0.92	0.075	0.00034	0.00034	0	0	0.14
1118	0.91	0.00066	0.085	0	1.4e-05	0	0.14
1119	1	4.3e-05	2.8e-05	0	0	0	0.14
1120	0.98	0.023	3.9e-05	8.8e-06	0	0	0.14
1121	0.88	0.12	5.6e-06	0.00021	0	0	0.14
1122	0.96	0.037	0.00024	0.0001	0	0	0.14
1123	0.95	0.05	1.6e-05	3.9e-05	0	0	0.14
1124	0.95	2.3e-05	0.048	0	0	0	0.14
1125	0.88	0.12	0	4.8e-05	0	0	0.14
1126	0.87	0.13	0.00056	0.0068	0	0	0.14
1127	1	0.0034	0.00013	0	0	0	0.14
1128	0.95	0.00014	0.054	0	0	0	0.14
1129	0.94	0.053	0.0026	0.0013	0	0	0.14
1130	0.94	0.057	8e-05	0.00016	0	0	0.14
1131	0.75	0.22	0	0.028	0	0	0.14
1132	0.52	0.48	0	2.3e-05	0	0	0.14
1133	0.53	0	0.47	0	2.1e-06	0	0.14
1134	1	0.00095	0	0	0	0	0.14
1135	0.87	0.13	0	0.00011	0	0	0.14
1136	0.96	0.0004	0.041	0	0	0	0.14
1137	1	0.0032	5e-05	0	0	0	0.14
1138	0.95	0.03	0	0.025	0	0	0.14
1139	0.93	0	0.073	0	0	0	0.14
1140	0.75	0.21	1.9e-05	0.042	0	0	0.14
1141	1	0.0029	0	0	0	0	0.14
1142	0.92	0.082	6.2e-06	8.1e-05	0	0	0.14
1143	0.7	0.3	0	0	0	0	0.14
1144	1	0.00016	0	0	0	0	0.14
1145	0.76	0.2	0	0.04	0	0	0.14
1146	0.99	0.013	0.00071	1.4e-05	0	0	0.14
1147	0.42	0	0.58	0	0	2	0.078
1148	0.96	0.043	0	0	0	0	0.14
1149	0.96	0.042	0	4.7e-06	0	0	0.14
1150	0.81	0.19	0	0.00026	0	0	0.14
1151	0.97	0.025	0	0	0	0	0.14
1152	0.83	0.15	0	0.02	0	0	0.14
1153	1	0.005	0	0	0	0	0.14
1154	0.94	0.061	0	0	0	0	0.14
1155	1	0.0004	0	0	0	0	0.14
1156	0.98	0.024	0	0	0	0	0.14
1157	1	0.00073	6e-06	0	0	0	0.14
1158	0.59	0.41	0	2.3e-05	0	0	0.14
1159	0.98	0.019	0	0	0	0	0.14
1160	0.98	0.018	0	0	0	0	0.14
1161	0.98	0.015	0.0003	1.1e-05	0	0	0.14
1162	0.68	0	0.32	0	0	0	0.14
1163	1	0.0024	3.8e-05	0	0	0	0.14
1164	0.98	0.022	3.2e-06	0	0	0	0.14
1165	0.87	0.13	7e-05	0.0016	0	0	0.14
1166	1	0.0037	7.3e-05	0	0	0	0.14
1167	0.92	0.083	4.4e-05	0.0003	0	0	0.14
1168	0.95	0.045	5.9e-05	7.1e-05	0	0	0.14
1169	1	0.00092	0	0	0	0	0.14
1170	0.85	0.13	0	0.017	0	0	0.14
1171	0.82	0.16	2.3e-06	0.024	0	0	0.14
1172	0.86	0.11	0	0.034	0	0	0.14
1173	0.66	0.24	0	0.099	0	0	0.14
1174	0.94	0.043	0	0.015	0	0	0.14
1175	0.74	0.21	0	0.047	0	0	0.14
1176	0.84	0.15	5.6e-05	0.011	0	0	0.14
1177	0.79	0.2	0	0.0071	0	0	0.14
1178	0.91	0.03	0	0.055	0	0	0.14
1179	0	0.0068	0	0.99	0	3	0.3
1180	0.52	0.4	0	0.087	0	0	0.14
1181	0.91	0.072	0.00028	0.014	0	0	0.14
1182	0.23	0.5	0	0.27	0	1	0.22
1183	0.36	0.64	0	0.0064	0	1	0.22
1184	0.64	0.34	0	0.022	0	0	0.14
1185	0.9	0.022	0	0.078	0	0	0.14
1186	0.77	0.19	0	0.035	0	0	0.14
1187	0.056	0.9	0	0.048	0	1	0.22
1188	0.79	0.19	0.00015	0.024	0	0	0.14
1189	1	0.004	0	0	0	0	0.14
1190	0.74	0.23	3.5e-06	0.035	0	0	0.14
1191	0.84	0.11	0	0.053	0	0	0.14
1192	0.84	0.16	5.2e-05	0.0027	0	0	0.14
1193	0.72	0.25	0	0.028	0	0	0.14
1194	0.86	0.1	0	0.044	0	0	0.14
1195	0.31	0	0.69	0	2e-05	2	0.078
1196	0.97	0.029	4.1e-05	1.7e-05	0	0	0.14
1197	0.8	0.13	0	0.068	0	0	0.14
1198	0.88	0	0.12	0	0	0	0.14
1199	0.97	0.028	0.0013	0.00016	0	0	0.14
1200	0.82	0.13	0	0.052	0	0	0.14
1201	0.72	0.25	0	0.032	0	0	0.14
1202	0.8	0.17	0	0.033	0	0	0.14
1203	0.72	0.21	0	0.076	0	0	0.14
1204	0.71	0.26	0	0.028	0	0	0.14
1205	0.48	0.5	0	0.024	0	1	0.22
1206	0.99	0.00093	0.00011	0.0043	0	0	0.14
1207	1	0.00015	0	0	0	0	0.14
1208	0.71	0.29	4.8e-05	0.005	0	0	0.14
1209	1	0.0025	0	0	0	0	0.14
1210	0.99	0.0064	0.0007	0	0	0	0.14
1211	0.6	0.4	1.8e-06	0.0019	0	0	0.14
1212	0.97	0.027	0.00014	1.3e-05	0	0	0.14
1213	1	0.00011	1.9e-06	0	0	0	0.14
1214	0.83	0.15	0	0.013	0	0	0.14
1215	0.96	0.0026	0	0.033	0	0	0.14
1216	0.85	0.14	0	0.013	0	0	0.14
1217	0.97	0.0042	0	0.025	0	0	0.14
1218	0.95	0.036	0	0.016	0	0	0.14
1219	0.3	0.7	0	0.00078	0	1	0.22
1220	0.96	0.019	0	0.022	0	0	0.14
1221	0.88	0.094	0	0.028	0	0	0.14
1222	0.82	0.15	4.5e-05	0.024	0	0	0.14
1223	0.89	0.099	0	0.0076	0	0	0.14
1224	0.76	0.2	0	0.044	0	0	0.14
1225	0.92	0.043	0	0.032	0	0	0.14
1226	0.76	0.2	0	0.047	0	0	0.14
1227	0.86	0.13	0	0.016	0	0	0.14
1228	0.87	0.11	0	0.025	0	0	0.14
1229	0.95	0.044	0.00088	0.00016	0	0	0.14
1230	0.89	0.00041	0.11	0	2.6e-05	0	0.14
1231	0.66	4.9e-05	0.34	0	0.0003	0	0.14
1232	0.67	0.33	4.1e-06	0.0017	0	0	0.14
1233	0.76	0.24	0.0001	0.0045	0	0	0.14
1234	0.77	0.23	3.9e-05	0.0022	0	0	0.14
1235	0.87	0.12	0.0016	0.0037	0	0	0.14
1236	0.72	0.28	0	0	0	0	0.14
1237	0.87	0.13	0.00016	0.0009	0	0	0.14
1238	0.43	0.56	0	0.0013	0	1	0.22
1239	0.67	0.33	0	2.9e-05	0	0	0.14
1240	0.95	0.051	5.3e-05	9.1e-05	0	0	0.14
1241	0.93	0.071	5.1e-05	0.00022	0	0	0.14
1242	0.74	0.26	0	0.00071	0	0	0.14
1243	0.99	0.0074	1.2e-05	0	0	0	0.14
1244	0.92	0.08	7.2e-05	0.00015	0	0	0.14
1245	1	1.3e-05	0.0018	0	0	0	0.14
1246	0.93	0.058	0.0066	0.0012	2e-06	0	0.14
1247	1	0.00014	5.3e-05	0	0	0	0.14
1248	0.84	0.16	0.00022	0.002	0	0	0.14
1249	0.84	0.16	7.6e-05	0.0011	0	0	0.14
1250	0.98	0.015	0.0021	1.7e-05	0	0	0.14
1251	0.96	0.04	0.0043	0.00033	0	0	0.14
1252	0.53	0.41	0.00021	0.06	0	0	0.14
1253	0.99	0.0088	0.00043	1.5e-06	0	0	0.14
1254	1	0.00042	0	0	0	0	0.14
1255	0.98	0.0013	0.023	0	0	0	0.14
1256	1	3.8e-05	0.00078	0	0	0	0.14
1257	0.95	0.045	0.0039	0.00043	0	0	0.14
1258	0.99	0.0085	0	0	0	0	0.14
1259	0.62	0.38	0	4.8e-05	0	0	0.14
1260	0.82	0.18	0	8.9e-05	0	0	0.14
1261	0.15	0.84	0	0.0054	0	1	0.22
1262	1	0.00087	0.00012	0	0	0	0.14
1263	0.18	0.81	0	0.013	0	1	0.22
1264	0.12	0.87	0	0.0045	0	1	0.22
1265	8.9e-05	0	0.23	0	0.77	4	0.016
1266	0.94	0.063	0.0004	0.00024	0	0	0.14
1267	0.96	0.038	0.00078	9.6e-05	0	0	0.14
1268	0.48	0	0.52	0	0	2	0.078
1269	0.88	0.00029	0.11	0	9.3e-06	0	0.14
1270	0.98	0.021	6.2e-05	4.1e-06	0	0	0.14
1271	0.9	0.094	0.002	0.002	0	0	0.14
1272	0.96	0.036	0.001	0.0001	0	0	0.14
1273	0.98	0.02	0.00062	1.5e-05	0	0	0.14
1274	0.95	0.051	0.0013	0.00029	0	0	0.14
1275	0.87	8.9e-06	0.13	0	0	0	0.14
1276	0.8	0	0.2	0	0	0	0.14
1277	0	0	0.00012	0	1	4	0.016
1278	0.87	0.13	0.00023	0.0036	0	0	0.14
1279	0.95	0.045	0.00016	0.00013	0	0	0.14
1280	0.96	0.039	0.00079	0.00026	0	0	0.14
1281	0.68	0	0.32	0	0	0	0.14
1282	1	0.00021	0	0	0	0	0.14
1283	0.69	0.3	0	0.016	0	0	0.14
1284	0.97	0.0017	0.023	0	0	0	0.14
1285	0.99	0.0068	9.8e-05	0	0	0	0.14
1286	0.96	0.044	2.9e-05	4.1e-05	0	0	0.14
1287	0.97	0.001	0.034	0	3.2e-06	0	0.14
1288	0.9	1.1e-05	0.096	0	0	0	0.14
1289	0.99	0.014	3.5e-05	2.2e-06	0	0	0.14
1290	0.98	0.016	0.001	2.9e-05	0	0	0.14
1291	0.9	0.094	0.00068	0.0029	0	0	0.14
1292	0.95	0.047	0.00052	0.00034	0	0	0.14
1293	0.96	0	0.042	0	0	0	0.14
1294	0.98	0.00065	0.018	0	0	0	0.14
1295	0	0	5.6e-06	0	1	4	0.016
1296	0.98	0.0027	0.017	2e-06	0	0	0.14
1297	0.97	0.03	0	0	0	0	0.14
1298	0.98	0.019	0	0	0	0	0.14
1299	0.93	0.067	2.6e-05	0.00012	0	0	0.14
1300	1	0.0031	0.00011	0	0	0	0.14
1301	0.95	0.046	0.0002	0.00017	0	0	0.14
1302	0.75	0	0.25	0	0	0	0.14
1303	0.0006	0.91	0	0.089	0	1	0.22
1304	0.95	0.054	0.0003	0.00032	0	0	0.14
1305	0.91	0	0.091	0	0	0	0.14
1306	0.25	0.75	0	1.9e-05	0	1	0.22
1307	0.33	0.67	0	0.0035	0	1	0.22
1308	0.96	0.04	0.00023	0.00012	0	0	0.14
1309	0.98	0.00056	0.021	0	0	0	0.14
1310	0.45	0.52	4.2e-06	0.032	0	1	0.22
1311	0.52	3.8e-06	0.48	0	0.00014	0	0.14
1312	0.99	0	0.0088	0	0	0	0.14
1313	0.72	4.4e-06	0.28	0	0	0	0.14
1314	1	0.0048	1.4e-05	0	0	0	0.14
1315	0.47	0.52	0	0.013	0	1	0.22
1316	0.45	0.44	7.6e-06	0.11	0	0	0.14
1317	0.89	0.1	0.00057	0.0029	0	0	0.14
1318	0.95	0.046	0.00013	0.00012	0	0	0.14
1319	0.97	0.00086	0.024	0	0	0	0.14
1320	0.67	0.33	0	0.002	0	0	0.14
1321	0.31	0.63	0	0.063	0	1	0.22
1322	0.98	0.017	0	0.0017	0	0	0.14
1323	0.97	0.027	0.00053	7.5e-05	0	0	0.14
1324	0.91	0.083	0.00042	0.0013	0	0	0.14
1325	0.94	5e-05	0.056	0	0	0	0.14
1326	0.98	0.017	3e-05	3.8e-06	0	0	0.14
1327	0.64	0.36	0	0.00049	0	0	0.14
1328	0.94	0	0.061	0	0	0	0.14
1329	0.58	0.41	7.8e-06	0.015	0	0	0.14
1330	0.99	0.012	0	0	0	0	0.14
1331	0.68	0.31	0	0.014	0	0	0.14
1332	0.86	0.13	0.00027	0.0037	0	0	0.14
1333	0.99	0.013	0	0	0	0	0.14
1334	0.98	0.015	0.00038	1.4e-05	0	0	0.14
1335	0.89	0.00018	0.11	0	3.7e-05	0	0.14
1336	0.65	0.34	0	0.008	0	0	0.14
1337	1	0.002	0	0	0	0	0.14
1338	0.12	0	0.88	0	3.7e-06	2	0.078
1339	0.56	0.42	5e-05	0.023	0	0	0.14
1340	0.25	0	0.75	0	0	2	0.078
1341	0.17	0.68	2.7e-06	0.15	0	1	0.22
1342	0.72	0.28	0	0.00022	0	0	0.14
1343	0.48	0.52	0	0.0019	0	1	0.22
1344	0.98	0.022	0.002	4.3e-05	0	0	0.14
1345	0.33	0	0.67	0	0	2	0.078
1346	0.95	0.045	0	0	0	0	0.14
1347	1	0.00033	1.3e-06	0	0	0	0.14
1348	1	3.1e-05	0	0	0	0	0.14
1349	0.94	0.058	0.00042	0.0002	0	0	0.14
1350	1	0.00023	0	0	0	0	0.14
1351	0.97	0.033	0.00032	0.00012	0	0	0.14
1352	0.87	0.074	0	0.059	0	0	0.14
1353	0.8	0.2	0	0.00014	0	0	0.14
1354	0.97	0.032	0.00016	6.5e-05	0	0	0.14
1355	0.62	0.38	0	0.001	0	0	0.14
1356	0.99	0.011	0.00011	3.2e-06	0	0	0.14
1357	1	0.0014	0	0	0	0	0.14
1358	1	0.0023	0	0	0	0	0.14
1359	0.86	0.14	8.4e-06	0.00064	0	0	0.14
1360	0.67	0.33	0	3.6e-05	0	0	0.14
1361	0.96	0.036	0.00079	0.00027	0	0	0.14
1362	0.92	0.077	6.2e-06	8.5e-05	0	0	0.14
1363	0.92	0.084	5.1e-05	0.00044	0	0	0.14
1364	0.73	0.26	0	0.011	0	0	0.14
1365	0.73	0.27	0	0.00061	0	0	0.14
1366	0.7	0.29	0	0.01	0	0	0.14
1367	0.99	0.01	0.00019	3.9e-06	0	0	0.14
1368	0.68	0.31	0	0.0093	0	0	0.14
1369	0.85	0.15	0	0	0	0	0.14
1370	0.2	0.8	0	0.00073	0	1	0.22
1371	0.19	0.75	0	0.062	0	1	0.22
1372	0.91	0.089	1.4e-05	0.00022	0	0	0.14
1373	0	0	0.0001	0	1	4	0.016
1374	0.9	0.096	0.00014	0.0014	0	0	0.14
1375	0.7	0.29	0	0.0059	0	0	0.14
1376	0.26	0.74	0	0.00096	0	1	0.22
1377	0.14	0.86	0	0.00039	0	1	0.22
1378	0.86	0.11	0	0.031	0	0	0.14
1379	0.68	0.32	0	0.0043	0	0	0.14
1380	0.96	0.038	0	5.2e-06	0	0	0.14
1381	0.77	0.22	5.1e-06	0.0045	0	0	0.14
1382	0.95	0.048	0	0	0	0	0.14
1383	7.3e-05	0	0.016	0	0.98	4	0.016
1384	0.85	0.15	2.4e-06	0.00032	0	0	0.14
1385	0.89	0.097	0	0.017	0	0	0.14
1386	0.81	0.16	0	0.031	0	0	0.14
1387	0.94	0.062	0.00094	0.0014	0	0	0.14
1388	0.96	0.043	0.00026	0.0002	0	0	0.14
1389	0.99	0.011	2e-05	0	0	0	0.14
1390	0.93	0.064	0.00036	0.00078	0	0	0.14
1391	1	0.0042	3.1e-05	0	0	0	0.14
1392	0.88	0.12	6.5e-06	0.0003	0	0	0.14
1393	0.98	1e-05	0.02	0	0	0	0.14
1394	0.91	0.091	0	9.9e-06	0	0	0.14
1395	0.57	0.43	0	0.0057	0	0	0.14
1396	0.66	0.33	0	0.0068	0	0	0.14
1397	0.49	0.5	0	0.0042	0	1	0.22
1398	1	0	0.0024	0	0	0	0.14
1399	0.82	0.18	5.8e-06	0.0012	0	0	0.14
1400	0.69	0.31	0	0.0027	0	0	0.14
1401	0.91	0.088	2.1e-06	6.2e-05	0	0	0.14
1402	0.85	0.15	2.8e-05	0.0021	0	0	0.14
1403	0.99	0.013	2.1e-05	1.9e-06	0	0	0.14
1404	0.99	0.0079	0.00018	0	0	0	0.14
1405	0.97	2.6e-05	0.027	0	0	0	0.14
1406	0.94	0.018	0	0.044	0	0	0.14
1407	0.98	0.019	0.0005	3.7e-05	0	0	0.14
1408	0.83	0.16	1e-05	0.0013	0	0	0.14
1409	0.97	0.026	0.0013	0.00016	0	0	0.14
1410	0.88	0.12	6.3e-05	0.0017	0	0	0.14
1411	0.9	0.09	0.0017	0.0072	0	0	0.14
1412	0.89	0.11	0	0	0	0	0.14
1413	0.99	0.011	0	0	0	0	0.14
1414	0.98	0	0.017	0	0	0	0.14
1415	0.95	0.053	0.00044	0.00051	0	0	0.14
1416	0.96	0.039	0.00079	0.00026	0	0	0.14
1417	0.8	0.19	8.2e-05	0.009	0	0	0.14
1418	0.84	0.13	0	0.023	0	0	0.14
1419	0.00022	0	1	0	0	2	0.078
1420	0	0	1	0	0	2	0.078
1421	0.64	0.36	0	5.6e-06	0	0	0.14
1422	0.7	0.22	0	0.076	0	0	0.14
1423	0.83	0.17	2.3e-05	0.0029	0	0	0.14
1424	0.75	0.25	0	0.00029	0	0	0.14
1425	0.94	0.058	1e-05	5.5e-05	0	0	0.14
1426	0.97	0.033	0.00012	5.9e-05	0	0	0.14
1427	1	0.00017	0	0	0	0	0.14
1428	0.69	0.3	0	0.0084	0	0	0.14
1429	0.2	0.8	0	0.00045	0	1	0.22
1430	0.84	0.15	3.7e-06	0.00048	0	0	0.14
1431	0.27	0.73	0	0.00084	0	1	0.22
1432	0.73	0.27	9.1e-06	0.0067	0	0	0.14
1433	0.17	0.79	0	0.042	0	1	0.22
1434	0.78	0.21	6.7e-06	0.0017	0	0	0.14
1435	0.99	0.01	1.6e-05	0	0	0	0.14
1436	1	0.0028	0	0	0	0	0.14
1437	0.93	0.066	8.2e-05	0.00031	0	0	0.14
1438	1	0.00025	0	0	0	0	0.14
1439	0.99	0.0066	2.9e-05	0	0	0	0.14
1440	0.95	0.051	1.2e-05	4.1e-05	0	0	0.14
1441	0.82	0.16	0	0.019	0	0	0.14
1442	0.8	0.2	0	1.9e-05	0	0	0.14
1443	0.89	0.11	0	3.5e-06	0	0	0.14
1444	1	0.00085	0	0	0	0	0.14
1445	0.9	0.098	2.7e-05	0.00045	0	0	0.14
1446	0.24	0.64	0	0.12	0	1	0.22
1447	0	0	0	0	1	4	0.016
1448	0.48	0.52	0	0.0015	0	1	0.22
1449	0.93	0.051	0	0.018	0	0	0.14
1450	0.31	0	0.69	0	0	2	0.078
1451	0.86	0.14	0	0	0	0	0.14
1452	0.86	0.13	0.00015	0.0093	0	0	0.14
1453	0.82	0.14	0	0.036	0	0	0.14
1454	0.83	0.15	0	0.023	0	0	0.14
1455	0.84	0.15	0	0.01	0	0	0.14
1456	0.72	0.28	0	0.00065	0	0	0.14
1457	0.86	0.11	0	0.032	0	0	0.14
1458	0.82	0.16	1.4e-05	0.015	0	0	0.14
1459	0.31	0.69	0	0.0013	0	1	0.22
1460	0.86	0.12	0	0.02	0	0	0.14
1461	0.99	0.0061	0	0	0	0	0.14
1462	0.17	0.83	0	0	0	1	0.22
1463	0.99	0.011	0	0	0	0	0.14
1464	0.59	0.41	0	2.1e-05	0	0	0.14
1465	0.19	0.81	0	0	0	1	0.22
1466	0.29	0.71	0	1.1e-05	0	1	0.22
1467	0.93	0.07	0	7.4e-06	0	0	0.14
1468	0.94	0.058	7.3e-05	0.0002	0	0	0.14
1469	0.2	0.72	0	0.081	0	1	0.22
1470	0.16	0.84	0	0.00039	0	1	0.22
1471	0.77	0.23	0	1.3e-05	0	0	0.14
1472	1	0.0024	0	0	0	0	0.14
1473	0.84	0.16	0	8.3e-05	0	0	0.14
1474	0.88	0.077	0	0.046	0	0	0.14
1475	0.91	0.095	8.3e-06	0.00018	0	0	0.14
1476	0.85	0.15	9.4e-06	0.00092	0	0	0.14
1477	0.98	0.0019	0.021	1.2e-06	0	0	0.14
1478	0.77	0.23	0	0	0	0	0.14
1479	0.99	0.0093	0	0	0	0	0.14
1480	0.84	0.15	0	0.0096	0	0	0.14
1481	0.85	0.15	0	4e-05	0	0	0.14
1482	0.47	0.53	0	0.00035	0	1	0.22
1483	0.63	0.37	0	0.0013	0	0	0.14
1484	1	0.0027	9.8e-06	0	0	0	0.14
1485	0.95	0.046	0.0008	0.00053	0	0	0.14
1486	0.61	0.39	0	0.0056	0	0	0.14
1487	0.96	0.037	0.0006	0.00024	0	0	0.14
1488	0.97	0.031	0.0011	0.00023	0	0	0.14
1489	0.79	0.21	0	1.6e-06	0	0	0.14
1490	0.83	0.15	0.00026	0.022	0	0	0.14
1491	0.95	0.05	9.1e-06	3.5e-05	0	0	0.14
1492	0.83	0.17	4e-06	0.00074	0	0	0.14
1493	0.99	0.0087	2.3e-05	0	0	0	0.14
1494	0.99	0.0089	6e-05	1.3e-06	0	0	0.14
1495	0.82	0.17	2.1e-05	0.01	0	0	0.14
1496	0.46	0.54	0	0.0032	0	1	0.22
1497	1	0.0038	0	0	0	0	0.14
1498	0.86	0.14	7.2e-05	0.0036	0	0	0.14
1499	2.2e-05	0	0.0026	0	1	4	0.016
1500	1	0.0026	6.3e-06	0	0	0	0.14
1501	0.74	0.26	0	0.0075	0	0	0.14
1502	0.37	0.63	0	9.5e-05	0	1	0.22
1503	1	0.0044	1.9e-05	0	0	0	0.14
1504	0.99	0.0056	4.2e-05	0	0	0	0.14
1505	0.99	0.0096	0.00016	2.5e-06	0	0	0.14
1506	0.98	0.02	0.00039	3e-05	0	0	0.14
1507	0.011	0.7	0	0.29	0	1	0.22
1508	0.76	0.19	0	0.05	0	0	0.14
1509	0.5	0.5	0	0.00015	0	1	0.22
1510	0.74	0.25	1.7e-05	0.01	0	0	0.14
1511	0.81	0.18	2.1e-05	0.0023	0	0	0.14
1512	1	0.00046	0	0	0	0	0.14
1513	0.84	0.15	0.00025	0.0082	0	0	0.14
1514	0.57	0.43	0	0.0022	0	0	0.14
1515	0.81	0.18	0.00013	0.012	0	0	0.14
1516	0.48	0.52	0	0.0076	0	1	0.22
1517	0.7	0.29	0	0.019	0	0	0.14
1518	0.5	0.5	0	0.0029	0	0	0.14
1519	0.98	0.022	0	0	0	0	0.14
1520	0.93	0.069	0.00033	0.0009	0	0	0.14
1521	0.99	0.011	0.00014	3.4e-06	0	0	0.14
1522	0.94	0.061	0.00068	0.0008	0	0	0.14
1523	0.94	0.00079	0.061	0	2.1e-05	0	0.14
1524	0.8	0.19	9.2e-05	0.011	0	0	0.14
1525	0.98	0.022	0	0	0	0	0.14
1526	0.89	0.11	0	0	0	0	0.14
1527	0.88	0.1	0	0.017	0	0	0.14
1528	0.99	0.0081	0	0	0	0	0.14
1529	0.98	0.016	0.00078	2.5e-05	0	0	0.14
1530	0.03	0.97	0	3.7e-05	0	1	0.22
1531	0.82	0.17	1.9e-05	0.0034	0	0	0.14
1532	0.99	0.014	2.8e-06	0	0	0	0.14
1533	0.95	0.018	0	0.033	0	0	0.14
1534	0.8	0.18	6.3e-06	0.012	0	0	0.14
1535	0.63	0.37	0	0.0016	0	0	0.14
1536	0.92	0.078	0.0011	0.0033	0	0	0.14
1537	0.87	0.1	0	0.026	0	0	0.14
1538	0.96	0.042	0.0011	0.0005	0	0	0.14
1539	0.71	0.28	0	0.0095	0	0	0.14
1540	0.95	0.048	4.5e-06	1.9e-05	0	0	0.14
1541	0.79	0.19	5.7e-06	0.011	0	0	0.14
1542	0.91	0.089	6e-05	0.0006	0	0	0.14
1543	0.88	0.12	0.00012	0.0028	0	0	0.14
1544	1	0.0017	0	0	0	0	0.14
1545	0.97	0.034	2.9e-06	5.8e-06	0	0	0.14
1546	0.022	0.98	0	1.7e-05	0	1	0.22
1547	1	0.0017	0	0	0	0	0.14
1548	1	0.00063	0	0	0	0	0.14
1549	0.45	0.55	0	0.00053	0	1	0.22
1550	0.57	0.36	0	0.065	0	0	0.14
1551	0.0015	0	1	0	0.00024	2	0.078
1552	0.059	0.91	0	0.035	0	1	0.22
1553	0.82	0.15	8.4e-06	0.023	0	0	0.14
1554	0.27	0.73	0	0.0037	0	1	0.22
1555	0.86	0.11	0.00012	0.023	0	0	0.14
1556	0.46	0.51	0	0.023	0	1	0.22
1557	0.96	0.012	2.1e-06	0.026	0	0	0.14
1558	0.85	0.15	0	0.00018	0	0	0.14
1559	0.81	0.17	0	0.012	0	0	0.14
1560	0.79	0.16	0	0.052	0	0	0.14
1561	0.94	0.045	0.006	0.012	0	0	0.14
1562	0.81	0.16	9.8e-06	0.029	0	0	0.14
1563	0.94	0.042	0.00071	0.018	0	0	0.14
1564	0.78	0.19	1.1e-05	0.024	0	0	0.14
1565	0.99	0.00098	0.00011	0.0079	0	0	0.14
