SNV	cluster0	cluster1	cluster2	cluster3	cluster4	cluster5	cluster	dcf0
901	0.86	0.043	1.3e-05	0.097	5.3e-06	0	0	0.14
902	0.11	0.75	0.13	0.012	0	0	1	0.22
903	8.4e-05	1	0.0012	9.5e-06	0	0	1	0.22
904	0.49	0.27	0.18	0.056	0	0	0	0.14
905	0.88	0.022	2.8e-06	0.099	7.2e-06	0	0	0.14
906	0.63	0.3	4.6e-05	0.071	0	0	0	0.14
907	0.067	0.76	0.16	0.0075	0	0	1	0.22
908	0.89	0.0043	0	0.1	0	0	0	0.14
909	0.68	0.23	0.0071	0.077	0	0	0	0.14
910	0.48	0.43	0.041	0.054	0	0	0	0.14
911	0.29	0.36	0.31	0.033	0	0	1	0.22
912	0.52	0.37	0.044	0.059	0	0	0	0.14
913	0.0047	0.32	0.68	0.00052	0	0	2	0.3
914	0.096	0.54	0.35	0.011	0	0	1	0.22
915	0	0.033	0.97	0	0	0	2	0.3
916	0.87	0.028	0	0.098	0	0	0	0.14
917	0.87	3.1e-05	0	0.098	0.032	0	0	0.14
918	0.88	0.022	0.002	0.099	0	0	0	0.14
919	0.55	0.26	0.13	0.062	0	0	0	0.14
920	1.9e-05	0.86	0.14	0	0	0	1	0.22
921	0.0018	0.065	0.93	0.0002	0	0	2	0.3
922	0.0026	0.97	0.023	0.00029	0	0	1	0.22
923	0.16	0.42	0.41	0.018	0	0	1	0.22
924	0.013	0.2	0.79	0.0014	0	0	2	0.3
925	0.65	0.28	0.0013	0.073	0	0	0	0.14
926	0.89	0.0097	9.4e-06	0.1	0.0012	0	0	0.14
927	0.89	0.0071	0	0.1	2.2e-05	0	0	0.14
928	0.45	0.47	0.027	0.051	7.1e-06	0	1	0.22
929	0	0	0	0	6.9e-06	1	5	0.016
930	0.88	0.022	0.0045	0.099	0	0	0	0.14
931	0.81	0.1	0	0.091	0	0	0	0.14
932	0.77	0.025	0.12	0.087	0	0	0	0.14
933	0.86	0.047	0.00033	0.096	0.00055	0	0	0.14
934	0.14	0.24	0.61	0.016	0	0	2	0.3
935	0.72	0.19	0.0037	0.081	5.2e-05	0	0	0.14
936	0.83	0.068	0.013	0.093	0	0	0	0.14
937	5.2e-06	0.66	0.34	0	0	0	1	0.22
938	0.8	0.11	0.002	0.09	0.00026	0	0	0.14
939	0.89	0.011	0	0.1	7.1e-05	0	0	0.14
940	0.83	0.073	3.4e-05	0.094	2.6e-06	0	0	0.14
941	0.23	0.59	0.16	0.025	0	0	1	0.22
942	0.89	0.00037	0	0.1	0.014	0	0	0.14
943	0.89	0.0043	0	0.1	0	0	0	0.14
944	0.88	0.017	0	0.1	6.9e-06	0	0	0.14
945	8.8e-05	0.22	0.78	9.9e-06	0	0	2	0.3
946	0	0.99	0.01	0	0	0	1	0.22
947	0.87	0.034	5.5e-05	0.098	0.00013	0	0	0.14
948	0.12	0.57	0.29	0.014	0	0	1	0.22
949	0.86	0.046	0	0.097	0	0	0	0.14
950	0.89	0.0019	0	0.1	0.011	0	0	0.14
951	0.064	0.2	0.73	0.0073	0	0	2	0.3
952	0.00058	0.99	0.0075	6.5e-05	0	0	1	0.22
953	0.78	0.13	5.2e-05	0.088	0	0	0	0.14
954	0.48	0.47	0.0004	0.054	0	0	0	0.14
955	0.099	0.69	0.2	0.011	0	0	1	0.22
956	0.64	0.16	0.13	0.072	0	0	0	0.14
957	0.062	0.71	0.22	0.0069	0	0	1	0.22
958	0.89	0.0055	0	0.1	0	0	0	0.14
959	0.81	0.0041	0.092	0.092	0	0	0	0.14
960	0.84	0.0024	3.9e-06	0.095	0.059	0.0019	0	0.14
961	0.15	0.57	0.26	0.017	0	0	1	0.22
962	0.73	0.17	0.021	0.082	0	0	0	0.14
963	0.9	0.002	0	0.1	0	0	0	0.14
964	0.71	0.17	0.043	0.08	3.2e-06	0	0	0.14
965	0.33	0.31	0.32	0.037	0	0	0	0.14
966	0.83	0.012	0.06	0.094	0	0	0	0.14
967	0.88	0.02	0	0.099	0	0	0	0.14
968	0.9	0.0005	0	0.1	0	0	0	0.14
969	0.15	0.3	0.53	0.017	0	0	2	0.3
970	0.0089	0.71	0.28	0.001	0	0	1	0.22
971	0.53	0.27	0.14	0.06	0	0	0	0.14
972	0.87	0.03	1.7e-05	0.098	3.1e-05	0	0	0.14
973	0.67	0.25	0.0053	0.076	0	0	0	0.14
974	0.89	0.011	0	0.1	0	0	0	0.14
975	0.78	0.12	0.014	0.088	0	0	0	0.14
976	0.71	0.15	0.059	0.08	3.1e-06	0	0	0.14
977	0.88	0.015	0	0.1	3.5e-06	0	0	0.14
978	0.81	0.094	0.0032	0.091	0.001	0	0	0.14
979	0.26	0.64	0.069	0.029	0	0	1	0.22
980	0.004	0.97	0.023	0.00045	0	0	1	0.22
981	0.88	0.00024	0	0.099	0.024	0	0	0.14
982	0	0	0	0	0.00099	1	5	0.016
983	0.25	0.0019	0.72	0.028	0	0	2	0.3
984	0.034	0.26	0.71	0.0039	0	0	2	0.3
985	0.00022	0.47	0.53	2.5e-05	0	0	2	0.3
986	0.88	0.0036	3.8e-06	0.1	0.014	0	0	0.14
987	0.38	0.4	0.17	0.043	0	0	1	0.22
988	0.13	0.21	0.65	0.015	0	0	2	0.3
989	0.35	0.37	0.24	0.039	0	0	1	0.22
990	0.74	0.14	0.045	0.083	0	0	0	0.14
991	0	0.66	0.34	0	0	0	1	0.22
992	0.86	0.032	0.0076	0.097	0	0	0	0.14
993	0.8	0.1	0.0034	0.09	0.00054	0	0	0.14
994	0.9	0.0021	0.0015	0.1	0	0	0	0.14
995	0.72	0.2	8.4e-05	0.081	0	0	0	0.14
996	0.89	0.0018	0	0.1	0.0084	0	0	0.14
997	0.73	0.16	0.028	0.083	0.00077	0	0	0.14
998	0.73	0.17	0.017	0.082	0	0	0	0.14
999	0.049	0.013	0.93	0.0055	0	0	2	0.3
1000	0.87	0.023	0.00032	0.098	0.0067	0	0	0.14
1001	0.69	0.23	2.1e-06	0.078	0	0	0	0.14
1002	0.7	0.21	0.017	0.079	0	0	0	0.14
1003	0	0	0	0	0.0001	1	5	0.016
1004	0.68	0.24	0.0013	0.077	2.6e-06	0	0	0.14
1005	0.81	0.095	0.0063	0.091	0.002	0	0	0.14
1006	0.85	0.00035	0	0.096	0.056	0	0	0.14
1007	0.58	0.3	0.05	0.066	0	0	0	0.14
1008	0.31	0.64	0.018	0.035	0	0	1	0.22
1009	0.21	0.082	0.68	0.024	0	0	2	0.3
1010	0.74	0.062	0.11	0.084	0	0	0	0.14
1011	0.3	0.67	0.0014	0.034	0	0	1	0.22
1012	0.0019	0.45	0.55	0.00021	0	0	2	0.3
1013	0.89	3.3e-06	0	0.1	0.0056	0	0	0.14
1014	0.53	0.41	0.00029	0.06	0	0	0	0.14
1015	0.89	0.0026	1.6e-06	0.1	0.011	0	0	0.14
1016	0.78	0.13	0.0038	0.088	0.00027	0	0	0.14
1017	4.1e-05	0.28	0.72	4.6e-06	0	0	2	0.3
1018	0.57	0.35	0.023	0.064	0	0	0	0.14
1019	0.76	0.16	0.0015	0.085	2.4e-05	0	0	0.14
1020	0.55	0.1	0.29	0.062	0	0	0	0.14
1021	0.33	0.5	0.13	0.037	0	0	1	0.22
1022	0.87	0.0014	0.027	0.098	0	0	0	0.14
1023	0.88	8.5e-05	0	0.099	0.024	0	0	0.14
1024	0.78	0.078	0.055	0.088	0	0	0	0.14
1025	0.24	0.72	0.019	0.027	0	0	1	0.22
1026	0.63	0.26	0.043	0.071	0.00014	0	0	0.14
1027	0.84	0.065	0.0027	0.094	0	0	0	0.14
1028	0.73	0.19	1.9e-05	0.082	0	0	0	0.14
1029	0.18	0.8	0.00023	0.021	0	0	1	0.22
1030	0.00022	0.94	0.063	2.4e-05	0	0	1	0.22
1031	0.69	0.23	0	0.078	0	0	0	0.14
1032	0.68	0.21	0.026	0.077	0.00033	0	0	0.14
1033	0.84	0.061	0.00014	0.095	3.6e-05	0	0	0.14
1034	0.76	0.15	0.012	0.085	0.00076	0	0	0.14
1035	0.87	0.035	5.7e-06	0.098	2.3e-06	0	0	0.14
1036	0.64	0.28	0.013	0.072	3.9e-05	0	0	0.14
1037	0.59	0.33	0.011	0.067	0	0	0	0.14
1038	0.68	0.24	1.2e-05	0.077	0	0	0	0.14
1039	0.87	0.0024	2.9e-06	0.098	0.028	4.6e-06	0	0.14
1040	0.026	0.27	0.7	0.003	0	0	2	0.3
1041	0.55	0.36	0.025	0.062	2.5e-05	0	0	0.14
1042	0.87	3.7e-05	0	0.098	0.035	0	0	0.14
1043	0.46	0.41	0.077	0.052	1.4e-05	0	0	0.14
1044	0.63	0.24	0.055	0.071	7e-05	0	0	0.14
1045	0.85	3.6e-06	0	0.096	0.057	0	0	0.14
1046	0.022	0.5	0.48	0.0025	0	0	1	0.22
1047	0.65	0.23	0.048	0.073	0	0	0	0.14
1048	0.86	0.024	0.016	0.097	0	0	0	0.14
1049	0.89	6.5e-05	0	0.1	0.011	0	0	0.14
1050	0.87	0.037	0	0.098	0	0	0	0.14
1051	0.028	0.77	0.19	0.0032	0	0	1	0.22
1052	0.58	0.34	0.0092	0.066	1.1e-05	0	0	0.14
1053	0.84	0.037	0.024	0.095	0	0	0	0.14
1054	0.029	0.66	0.3	0.0032	0	0	1	0.22
1055	0.4	0.51	0.044	0.045	6.7e-06	0	1	0.22
1056	0.013	0.88	0.1	0.0015	0	0	1	0.22
1057	0.52	0.41	0.011	0.059	4.9e-06	0	0	0.14
1058	0.89	0.0055	0	0.1	0	0	0	0.14
1059	0.81	0.099	0.0022	0.091	0.00046	0	0	0.14
1060	0.86	0.0034	6.7e-06	0.097	0.037	0.00025	0	0.14
1061	0.88	0.02	5.2e-06	0.099	2.7e-05	0	0	0.14
1062	0.2	0.66	0.11	0.023	0	0	1	0.22
1063	0.0022	0.019	0.98	0.00025	0	0	2	0.3
1064	0.9	0.0032	0	0.1	0	0	0	0.14
1065	0.09	0.01	0.89	0.01	0	0	2	0.3
1066	2.3e-06	0.14	0.86	0	0	0	2	0.3
1067	0.44	0.36	0.14	0.05	0	0	0	0.14
1068	0.9	0.0021	0	0.1	0	0	0	0.14
1069	0.78	0.13	0.001	0.088	3.7e-05	0	0	0.14
1070	0.82	0.034	0.05	0.093	0	0	0	0.14
1071	0.84	0.064	0.00039	0.095	0.0002	0	0	0.14
1072	0.89	0.0033	0.00099	0.1	0	0	0	0.14
1073	0.0068	0.0079	0.98	0.00077	0	0	2	0.3
1074	0.31	0.0066	0.65	0.035	0	0	2	0.3
1075	0.0016	0.27	0.73	0.00018	0	0	2	0.3
1076	0.89	0.0093	0	0.1	0	0	0	0.14
1077	0.89	0.0077	0.002	0.1	0	0	0	0.14
1078	0.89	0.0079	0	0.1	0	0	0	0.14
1079	0.68	0	0	0.077	0.24	0	0	0.14
1080	0.84	0.00015	0	0.095	0.065	0	0	0.14
1081	0.42	0.53	0.0029	0.047	0	0	1	0.22
1082	0.9	0.00071	0	0.1	2.3e-06	0	0	0.14
1083	0.9	0.00033	0	0.1	4.1e-06	0	0	0.14
1084	0.87	0.00055	0	0.099	0.026	0	0	0.14
1085	0.88	0.019	3.8e-05	0.099	0.00067	0	0	0.14
1086	0.71	0.18	0.037	0.08	0	0	0	0.14
1087	0.77	0.15	0.0004	0.086	2.4e-05	0	0	0.14
1088	0.9	0.00023	0	0.1	4.2e-06	0	0	0.14
1089	0.51	0.43	0.0086	0.057	0	0	0	0.14
1090	0.77	0.14	0.0036	0.087	0.00016	0	0	0.14
1091	0.84	3.1e-05	0	0.095	0.061	0	0	0.14
1092	0.88	0.0034	0.015	0.099	8.5e-05	0	0	0.14
1093	0.48	0.39	0.0023	0.054	0.078	2.6e-06	0	0.14
1094	0.66	0.23	0.034	0.074	4.5e-05	0	0	0.14
1095	0.74	0.14	0.0061	0.084	0.027	0	0	0.14
1096	0.88	0.00062	0.015	0.1	3.1e-06	0	0	0.14
1097	0.74	0.14	0.0074	0.084	0.027	1.3e-05	0	0.14
1098	0.86	0.028	0.018	0.097	0.00065	0	0	0.14
1099	0.88	0.0036	0.017	0.099	2.1e-05	0	0	0.14
1100	0.87	0.017	0.017	0.098	0.00047	0	0	0.14
1101	0.84	0.049	0.016	0.094	0.0028	0	0	0.14
1102	0.5	0.37	0.0021	0.056	0.073	0	0	0.14
1103	0.86	0.024	0.014	0.097	0	0	0	0.14
1104	0.88	0.0015	0.014	0.1	3.5e-05	0	0	0.14
1105	0.78	0.11	0.025	0.088	0.00051	0	0	0.14
1106	0.89	0.00064	0.014	0.1	8.6e-06	0	0	0.14
1107	0.88	0.001	0.02	0.099	0	0	0	0.14
1108	0.87	0.034	0.0015	0.098	0	0	0	0.14
1109	0.67	0.21	0.0021	0.076	0.038	0	0	0.14
1110	0.52	0.35	0.076	0.058	3.9e-05	0	0	0.14
1111	0.81	0.071	0.029	0.091	1.3e-05	0	0	0.14
1112	2.8e-05	0	0	3.2e-06	0.026	0.97	5	0.016
1113	0.89	0.0066	0	0.1	2.1e-05	0	0	0.14
1114	0.8	0.11	0.0011	0.09	0.0004	0	0	0.14
1115	0.89	0.0063	0	0.1	5.8e-05	0	0	0.14
1116	0.76	0.15	0.0074	0.086	0.0022	0	0	0.14
1117	0.83	0.075	0.00034	0.094	0.00034	0	0	0.14
1118	0.82	0.00066	0	0.093	0.085	1.4e-05	0	0.14
1119	0.9	4.3e-05	0	0.1	2.8e-05	0	0	0.14
1120	0.88	0.023	8.8e-06	0.099	3.9e-05	0	0	0.14
1121	0.79	0.12	0.00021	0.089	5.6e-06	0	0	0.14
1122	0.87	0.037	0.0001	0.098	0.00024	0	0	0.14
1123	0.85	0.05	3.9e-05	0.096	1.6e-05	0	0	0.14
1124	0.86	2.3e-05	0	0.096	0.048	0	0	0.14
1125	0.79	0.12	4.8e-05	0.089	0	0	0	0.14
1126	0.78	0.13	0.0068	0.088	0.00056	0	0	0.14
1127	0.9	0.0034	0	0.1	0.00013	0	0	0.14
1128	0.85	0.00014	0	0.096	0.054	0	0	0.14
1129	0.85	0.053	0.0013	0.095	0.0026	0	0	0.14
1130	0.85	0.057	0.00016	0.096	8e-05	0	0	0.14
1131	0.68	0.22	0.028	0.076	0	0	0	0.14
1132	0.47	0.48	2.3e-05	0.052	0	0	1	0.22
1133	0.48	0	0	0.054	0.47	2.1e-06	0	0.14
1134	0.9	0.00095	0	0.1	0	0	0	0.14
1135	0.78	0.13	0.00011	0.088	0	0	0	0.14
1136	0.86	0.0004	0	0.097	0.041	0	0	0.14
1137	0.9	0.0032	0	0.1	5e-05	0	0	0.14
1138	0.85	0.03	0.025	0.096	0	0	0	0.14
1139	0.83	0	0	0.094	0.073	0	0	0.14
1140	0.67	0.21	0.042	0.075	1.9e-05	0	0	0.14
1141	0.9	0.0029	0	0.1	0	0	0	0.14
1142	0.82	0.082	8.1e-05	0.093	6.2e-06	0	0	0.14
1143	0.63	0.3	0	0.071	0	0	0	0.14
1144	0.9	0.00016	0	0.1	0	0	0	0.14
1145	0.69	0.2	0.04	0.077	0	0	0	0.14
1146	0.89	0.013	1.4e-05	0.1	0.00071	0	0	0.14
1147	0.37	0	0	0.042	0.58	0	4	0.078
1148	0.86	0.043	0	0.097	0	0	0	0.14
1149	0.86	0.042	4.7e-06	0.097	0	0	0	0.14
1150	0.73	0.19	0.00026	0.082	0	0	0	0.14
1151	0.88	0.025	0	0.099	0	0	0	0.14
1152	0.74	0.15	0.02	0.084	0	0	0	0.14
1153	0.89	0.005	0	0.1	0	0	0	0.14
1154	0.84	0.061	0	0.095	0	0	0	0.14
1155	0.9	0.0004	0	0.1	0	0	0	0.14
1156	0.88	0.024	0	0.099	0	0	0	0.14
1157	0.9	0.00073	0	0.1	6e-06	0	0	0.14
1158	0.53	0.41	2.3e-05	0.06	0	0	0	0.14
1159	0.88	0.019	0	0.099	0	0	0	0.14
1160	0.88	0.018	0	0.099	0	0	0	0.14
1161	0.89	0.015	1.1e-05	0.1	0.0003	0	0	0.14
1162	0.61	0	0	0.069	0.32	0	0	0.14
1163	0.9	0.0024	0	0.1	3.8e-05	0	0	0.14
1164	0.88	0.022	0	0.099	3.2e-06	0	0	0.14
1165	0.78	0.13	0.0016	0.088	7e-05	0	0	0.14
1166	0.9	0.0037	0	0.1	7.3e-05	0	0	0.14
1167	0.82	0.083	0.0003	0.093	4.4e-05	0	0	0.14
1168	0.86	0.045	7.1e-05	0.097	5.9e-05	0	0	0.14
1169	0.9	0.00092	0	0.1	0	0	0	0.14
1170	0.76	0.13	0.017	0.086	0	0	0	0.14
1171	0.74	0.16	0.024	0.083	2.3e-06	0	0	0.14
1172	0.77	0.11	0.034	0.087	0	0	0	0.14
1173	0.59	0.24	0.099	0.066	0	0	0	0.14
1174	0.85	0.043	0.015	0.095	0	0	0	0.14
1175	0.67	0.21	0.047	0.075	0	0	0	0.14
1176	0.75	0.15	0.011	0.085	5.6e-05	0	0	0.14
1177	0.71	0.2	0.0071	0.08	0	0	0	0.14
1178	0.82	0.03	0.055	0.093	0	0	0	0.14
1179	0	0.0068	0.99	0	0	0	2	0.3
1180	0.46	0.4	0.087	0.052	0	0	0	0.14
1181	0.82	0.072	0.014	0.093	0.00028	0	0	0.14
1182	0.21	0.5	0.27	0.024	0	0	1	0.22
1183	0.32	0.64	0.0064	0.036	0	0	1	0.22
1184	0.57	0.34	0.022	0.065	0	0	0	0.14
1185	0.81	0.022	0.078	0.091	0	0	0	0.14
1186	0.69	0.19	0.035	0.078	0	0	0	0.14
1187	0.05	0.9	0.048	0.0057	0	0	1	0.22
1188	0.71	0.19	0.024	0.08	0.00015	0	0	0.14
1189	0.9	0.004	0	0.1	0	0	0	0.14
1190	0.66	0.23	0.035	0.075	3.5e-06	0	0	0.14
1191	0.75	0.11	0.053	0.085	0	0	0	0.14
1192	0.75	0.16	0.0027	0.085	5.2e-05	0	0	0.14
1193	0.65	0.25	0.028	0.073	0	0	0	0.14
1194	0.77	0.1	0.044	0.087	0	0	0	0.14
1195	0.28	0	0	0.032	0.69	2e-05	4	0.078
1196	0.87	0.029	1.7e-05	0.098	4.1e-05	0	0	0.14
1197	0.72	0.13	0.068	0.081	0	0	0	0.14
1198	0.79	0	0	0.089	0.12	0	0	0.14
1199	0.87	0.028	0.00016	0.098	0.0013	0	0	0.14
1200	0.73	0.13	0.052	0.083	0	0	0	0.14
1201	0.64	0.25	0.032	0.073	0	0	0	0.14
1202	0.72	0.17	0.033	0.081	0	0	0	0.14
1203	0.64	0.21	0.076	0.073	0	0	0	0.14
1204	0.64	0.26	0.028	0.072	0	0	0	0.14
1205	0.43	0.5	0.024	0.048	0	0	1	0.22
1206	0.89	0.00093	0.0043	0.1	0.00011	0	0	0.14
1207	0.9	0.00015	0	0.1	0	0	0	0.14
1208	0.64	0.29	0.005	0.072	4.8e-05	0	0	0.14
1209	0.9	0.0025	0	0.1	0	0	0	0.14
1210	0.89	0.0064	0	0.1	0.0007	0	0	0.14
1211	0.54	0.4	0.0019	0.061	1.8e-06	0	0	0.14
1212	0.87	0.027	1.3e-05	0.098	0.00014	0	0	0.14
1213	0.9	0.00011	0	0.1	1.9e-06	0	0	0.14
1214	0.75	0.15	0.013	0.084	0	0	0	0.14
1215	0.87	0.0026	0.033	0.098	0	0	0	0.14
1216	0.77	0.14	0.013	0.086	0	0	0	0.14
1217	0.87	0.0042	0.025	0.098	0	0	0	0.14
1218	0.85	0.036	0.016	0.096	0	0	0	0.14
1219	0.27	0.7	0.00078	0.03	0	0	1	0.22
1220	0.86	0.019	0.022	0.097	0	0	0	0.14
1221	0.79	0.094	0.028	0.089	0	0	0	0.14
1222	0.74	0.15	0.024	0.083	4.5e-05	0	0	0.14
1223	0.8	0.099	0.0076	0.091	0	0	0	0.14
1224	0.68	0.2	0.044	0.077	0	0	0	0.14
1225	0.83	0.043	0.032	0.094	0	0	0	0.14
1226	0.68	0.2	0.047	0.076	0	0	0	0.14
1227	0.77	0.13	0.016	0.087	0	0	0	0.14
1228	0.78	0.11	0.025	0.088	0	0	0	0.14
1229	0.86	0.044	0.00016	0.097	0.00088	0	0	0.14
1230	0.8	0.00041	0	0.09	0.11	2.6e-05	0	0.14
1231	0.59	4.9e-05	0	0.067	0.34	0.0003	0	0.14
1232	0.6	0.33	0.0017	0.068	4.1e-06	0	0	0.14
1233	0.68	0.24	0.0045	0.077	0.0001	0	0	0.14
1234	0.69	0.23	0.0022	0.078	3.9e-05	0	0	0.14
1235	0.78	0.12	0.0037	0.088	0.0016	0	0	0.14
1236	0.64	0.28	0	0.072	0	0	0	0.14
1237	0.78	0.13	0.0009	0.088	0.00016	0	0	0.14
1238	0.39	0.56	0.0013	0.044	0	0	1	0.22
1239	0.6	0.33	2.9e-05	0.068	0	0	0	0.14
1240	0.85	0.051	9.1e-05	0.096	5.3e-05	0	0	0.14
1241	0.83	0.071	0.00022	0.094	5.1e-05	0	0	0.14
1242	0.66	0.26	0.00071	0.075	0	0	0	0.14
1243	0.89	0.0074	0	0.1	1.2e-05	0	0	0.14
1244	0.83	0.08	0.00015	0.093	7.2e-05	0	0	0.14
1245	0.9	1.3e-05	0	0.1	0.0018	0	0	0.14
1246	0.84	0.058	0.0012	0.095	0.0066	2e-06	0	0.14
1247	0.9	0.00014	0	0.1	5.3e-05	0	0	0.14
1248	0.76	0.16	0.002	0.085	0.00022	0	0	0.14
1249	0.75	0.16	0.0011	0.085	7.6e-05	0	0	0.14
1250	0.88	0.015	1.7e-05	0.1	0.0021	0	0	0.14
1251	0.86	0.04	0.00033	0.097	0.0043	0	0	0.14
1252	0.48	0.41	0.06	0.054	0.00021	0	0	0.14
1253	0.89	0.0088	1.5e-06	0.1	0.00043	0	0	0.14
1254	0.9	0.00042	0	0.1	0	0	0	0.14
1255	0.88	0.0013	0	0.099	0.023	0	0	0.14
1256	0.9	3.8e-05	0	0.1	0.00078	0	0	0.14
1257	0.85	0.045	0.00043	0.096	0.0039	0	0	0.14
1258	0.89	0.0085	0	0.1	0	0	0	0.14
1259	0.56	0.38	4.8e-05	0.063	0	0	0	0.14
1260	0.74	0.18	8.9e-05	0.083	0	0	0	0.14
1261	0.14	0.84	0.0054	0.015	0	0	1	0.22
1262	0.9	0.00087	0	0.1	0.00012	0	0	0.14
1263	0.16	0.81	0.013	0.018	0	0	1	0.22
1264	0.11	0.87	0.0045	0.012	0	0	1	0.22
1265	8e-05	0	0	9e-06	0.23	0.77	5	0.016
1266	0.84	0.063	0.00024	0.095	0.0004	0	0	0.14
1267	0.86	0.038	9.6e-05	0.097	0.00078	0	0	0.14
1268	0.43	0	0	0.048	0.52	0	4	0.078
1269	0.8	0.00029	0	0.09	0.11	9.3e-06	0	0.14
1270	0.88	0.021	4.1e-06	0.099	6.2e-05	0	0	0.14
1271	0.81	0.094	0.002	0.091	0.002	0	0	0.14
1272	0.87	0.036	0.0001	0.098	0.001	0	0	0.14
1273	0.88	0.02	1.5e-05	0.099	0.00062	0	0	0.14
1274	0.85	0.051	0.00029	0.096	0.0013	0	0	0.14
1275	0.78	8.9e-06	0	0.088	0.13	0	0	0.14
1276	0.72	0	0	0.081	0.2	0	0	0.14
1277	0	0	0	0	0.00012	1	5	0.016
1278	0.78	0.13	0.0036	0.088	0.00023	0	0	0.14
1279	0.86	0.045	0.00013	0.097	0.00016	0	0	0.14
1280	0.86	0.039	0.00026	0.097	0.00079	0	0	0.14
1281	0.61	0	0	0.068	0.32	0	0	0.14
1282	0.9	0.00021	0	0.1	0	0	0	0.14
1283	0.62	0.3	0.016	0.07	0	0	0	0.14
1284	0.88	0.0017	0	0.099	0.023	0	0	0.14
1285	0.89	0.0068	0	0.1	9.8e-05	0	0	0.14
1286	0.86	0.044	4.1e-05	0.097	2.9e-05	0	0	0.14
1287	0.87	0.001	0	0.098	0.034	3.2e-06	0	0.14
1288	0.81	1.1e-05	0	0.092	0.096	0	0	0.14
1289	0.89	0.014	2.2e-06	0.1	3.5e-05	0	0	0.14
1290	0.88	0.016	2.9e-05	0.1	0.001	0	0	0.14
1291	0.81	0.094	0.0029	0.091	0.00068	0	0	0.14
1292	0.86	0.047	0.00034	0.096	0.00052	0	0	0.14
1293	0.86	0	0	0.097	0.042	0	0	0.14
1294	0.88	0.00065	0	0.099	0.018	0	0	0.14
1295	0	0	0	0	5.6e-06	1	5	0.016
1296	0.88	0.0027	2e-06	0.099	0.017	0	0	0.14
1297	0.87	0.03	0	0.098	0	0	0	0.14
1298	0.88	0.019	0	0.099	0	0	0	0.14
1299	0.84	0.067	0.00012	0.094	2.6e-05	0	0	0.14
1300	0.9	0.0031	0	0.1	0.00011	0	0	0.14
1301	0.86	0.046	0.00017	0.097	0.0002	0	0	0.14
1302	0.67	0	0	0.075	0.25	0	0	0.14
1303	0.00054	0.91	0.089	6.1e-05	0	0	1	0.22
1304	0.85	0.054	0.00032	0.096	0.0003	0	0	0.14
1305	0.82	0	0	0.092	0.091	0	0	0.14
1306	0.23	0.75	1.9e-05	0.026	0	0	1	0.22
1307	0.3	0.67	0.0035	0.033	0	0	1	0.22
1308	0.86	0.04	0.00012	0.097	0.00023	0	0	0.14
1309	0.88	0.00056	0	0.099	0.021	0	0	0.14
1310	0.4	0.52	0.032	0.045	4.2e-06	0	1	0.22
1311	0.47	3.8e-06	0	0.053	0.48	0.00014	4	0.078
1312	0.89	0	0	0.1	0.0088	0	0	0.14
1313	0.65	4.4e-06	0	0.073	0.28	0	0	0.14
1314	0.89	0.0048	0	0.1	1.4e-05	0	0	0.14
1315	0.42	0.52	0.013	0.048	0	0	1	0.22
1316	0.41	0.44	0.11	0.046	7.6e-06	0	1	0.22
1317	0.8	0.1	0.0029	0.09	0.00057	0	0	0.14
1318	0.86	0.046	0.00012	0.097	0.00013	0	0	0.14
1319	0.88	0.00086	0	0.099	0.024	0	0	0.14
1320	0.6	0.33	0.002	0.067	0	0	0	0.14
1321	0.27	0.63	0.063	0.031	0	0	1	0.22
1322	0.88	0.017	0.0017	0.099	0	0	0	0.14
1323	0.87	0.027	7.5e-05	0.099	0.00053	0	0	0.14
1324	0.82	0.083	0.0013	0.093	0.00042	0	0	0.14
1325	0.85	5e-05	0	0.096	0.056	0	0	0.14
1326	0.88	0.017	3.8e-06	0.1	3e-05	0	0	0.14
1327	0.58	0.36	0.00049	0.065	0	0	0	0.14
1328	0.84	0	0	0.095	0.061	0	0	0.14
1329	0.52	0.41	0.015	0.058	7.8e-06	0	0	0.14
1330	0.89	0.012	0	0.1	0	0	0	0.14
1331	0.61	0.31	0.014	0.068	0	0	0	0.14
1332	0.77	0.13	0.0037	0.087	0.00027	0	0	0.14
1333	0.89	0.013	0	0.1	0	0	0	0.14
1334	0.88	0.015	1.4e-05	0.1	0.00038	0	0	0.14
1335	0.8	0.00018	0	0.09	0.11	3.7e-05	0	0.14
1336	0.58	0.34	0.008	0.066	0	0	0	0.14
1337	0.9	0.002	0	0.1	0	0	0	0.14
1338	0.11	0	0	0.012	0.88	3.7e-06	4	0.078
1339	0.5	0.42	0.023	0.057	5e-05	0	0	0.14
1340	0.22	0	0	0.025	0.75	0	4	0.078
1341	0.16	0.68	0.15	0.017	2.7e-06	0	1	0.22
1342	0.65	0.28	0.00022	0.073	0	0	0	0.14
1343	0.43	0.52	0.0019	0.049	0	0	1	0.22
1344	0.88	0.022	4.3e-05	0.099	0.002	0	0	0.14
1345	0.29	0	0	0.033	0.67	0	4	0.078
1346	0.86	0.045	0	0.097	0	0	0	0.14
1347	0.9	0.00033	0	0.1	1.3e-06	0	0	0.14
1348	0.9	3.1e-05	0	0.1	0	0	0	0.14
1349	0.85	0.058	0.0002	0.095	0.00042	0	0	0.14
1350	0.9	0.00023	0	0.1	0	0	0	0.14
1351	0.87	0.033	0.00012	0.098	0.00032	0	0	0.14
